cn.icanci.loopstack.rec	rec-admin-dal	1.0.0.0		70f870f21f56e41a1ec84a849d45fcd3a9c38f10
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.67.5		481baa2a90e8890a14e1499a3f342aa9f5dbf2f3
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.67.7		196d5eb7d1f75ae6104c268a46ea8c94cbcea0f1
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.67.8		564731258a12bd2ce64ccc1571f6824b791adbc6
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.67.9		4fb7b569afb3d26461f7759dd672bf86be724e88
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.68.0		dd6dde0014356f9ef2098348d5daf332ac0c37dd
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.69.0		8de8e4845c9b87ae6a3c58770d708c83e28be386
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.69.1		6aa23abbf5836493149b33fa6e53526ae2ce22a1
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.69.2		d9fab70bbafe304c21b467934f1f64c491b1c85a
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.69.3		85a5bb519dd5575d1713379305e1e34839a21885
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.69.4		bba4cd6875740f50948a8e25c1fd76680a1834c1
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.70.0		e32c927375821a39e5927d34bd86407d72d80b11
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.70.1		846e147760c12c9f8153543ea8cbcbfecff8786f
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.71.1		1251ca0aa9a9f3644cbcf9c1df190f66f95f63f5
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.72.0		f99dc57f99e74205944e535af91329982b708259
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.73.0		1f057b286935c034eb5856689f99599ec5c01b10
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.73.1		e0bec98cce3fcfddda8b2825343899ba1d4ed37a
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.74.0		5a7ccc76d3bcb15fa0e464b765a77b650b953bb9
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.75.0		5cf49131874c3e201bb1370e0fa2d0f7de6dfe0a
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.75.1		f03f8841a409ff4f61f1f8d266b514ad69ebb6ca
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.75.3		8e34939eef57249049edac115e54bd925d7d2ad5
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.76.0		c361984956b8bf9a4804d849a6d0a8919d7a9950
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.77.0		171f9dd168e952d9dbe1548385e1fdb7b6b94e16
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.77.1		5d7af7964c8302be212b8e6dc92beeb5298d9efc
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.78.0		54504a46427359f36e14fefb6f459295ccbb58b8
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.78.1		39837bac9170d93cfa1a7553a158139ec295ed11
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.78.2		66d85da3233787b24957d8e0d23310b72c146f4f
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.78.3		8de0753878542632e90e1b237c582c76454abe15
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.78.6		8a32d2c917aab2556cdc2df95048b4a64ac9d296
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.79.0		b0e51b673d6bec8ff0cea14d1581a619f70a2494
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.80.0		ac1c1fe6984edc9c332b907b025508a418f4909d
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.81.0		b07a4cc67cb2d904d00d48c79ea2a53b3e90a6a6
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.82.0		649951008dfa1bc53a9ffdc6a7d907e49bd1d673
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.83.0		40e767096af0dcf5d8b9c52bb5e5ce7dc1a00e07
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.83.1		35571a8f504f496f18e2f3f6613277a3638e5463
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.83.2		b00c2c52b083210ec804b8ad9a95a2197394f287
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-shared-functions-pureExtensions	4.83.3		4b4bf4972dd1c6ab4e13e30e5b33b1a4b9b36259
org.finos.morphir	morphir-datamodel-json-zio_sjs1_2.13	0.3.0		d2baa9660bb43cae40b01bf801a62cffa4d56e26
org.finos.morphir	morphir-datamodel-json-zio_sjs1_2.13	0.3.0-M3		e263959ae710e2d735681617659344b7524f92d7
org.finos.morphir	morphir-datamodel-json-zio_sjs1_2.13	0.3.0-M4		d87076ca260652e144f29a317b096bf514083e58
org.finos.morphir	morphir-datamodel-json-zio_sjs1_2.13	0.3.0-M5		07e716cdfdd54768926795e0c069086d69acba88
org.imixs.workflow	imixs-office-workflow	4.4.0		N/A
org.imixs.workflow	imixs-office-workflow	4.4.1		N/A
org.imixs.workflow	imixs-office-workflow	4.4.2		N/A
org.imixs.workflow	imixs-office-workflow	4.4.3		N/A
org.imixs.workflow	imixs-office-workflow	4.4.4		N/A
org.imixs.workflow	imixs-office-workflow	4.4.5		N/A
org.imixs.workflow	imixs-office-workflow	4.4.6		N/A
org.imixs.workflow	imixs-office-workflow	4.4.7		N/A
org.imixs.workflow	imixs-office-workflow	4.5.0		N/A
org.imixs.workflow	imixs-office-workflow	4.5.1		N/A
org.imixs.workflow	imixs-office-workflow	4.5.2		N/A
org.imixs.workflow	imixs-office-workflow	4.5.3		N/A
org.imixs.workflow	imixs-office-workflow	4.6.0		N/A
org.imixs.workflow	imixs-office-workflow	4.6.1		N/A
org.imixs.workflow	imixs-office-workflow	4.6.2		N/A
org.imixs.workflow	imixs-office-workflow	5.0.0		N/A
org.imixs.workflow	imixs-office-workflow	5.0.1		N/A
org.imixs.workflow	imixs-office-workflow	5.0.2		N/A
org.imixs.workflow	imixs-office-workflow	5.0.3		N/A
org.imixs.workflow	imixs-office-workflow	5.0.4		N/A
org.imixs.workflow	imixs-office-workflow	5.1.0		N/A
org.imixs.workflow	imixs-office-workflow	5.1.1		N/A
org.jetbrains.spek	spek-junit-platform-engine	1.0.0-test-deploy		3534a49c6bd63743b81bb61463f47049d9bf4d7d
org.jetbrains.spek	spek-junit-platform-engine	1.0.77		18d39580d0556ba04091e2496ed8560b75592662
org.jetbrains.spek	spek-junit-platform-engine	1.0.89		095cf7b84f44354b761c1776fa0867cdb1da348c
org.jetbrains.spek	spek-junit-platform-engine	1.1.0		a07d3fe720183a32adbfb1775f3eec8f2cc9c859
org.jetbrains.spek	spek-junit-platform-engine	1.1.0-beta2		f0e018bdff6eacc9b7ae6e24ee64998d826aa089
org.jetbrains.spek	spek-junit-platform-engine	1.1.1		ead60624f3e7351e7e3962c7b48c0b424062d66a
org.jetbrains.spek	spek-junit-platform-engine	1.1.2		49ae6e0e7e724b5b0522a2431a2b562b3ea2b6dd
org.jetbrains.spek	spek-junit-platform-engine	1.1.3		000eb0f9e71da1ae05ddd8064fb2b346fb6897ba
org.jetbrains.spek	spek-junit-platform-engine	1.1.4		8434b5761328d17f1a196430cf0400b3b6ad80f8
org.jetbrains.spek	spek-junit-platform-engine	1.1.5		84bbc6c2b61230b5921458b87332672d08fdc1e3
org.jfaster.eagle	eagle-registry-zookeeper	1.0		25838d5cb57f3294f9348e5374e4fe9b6f473015
org.jfaster.eagle	eagle-registry-zookeeper	1.1		a771924e03e1d2cd27ea77a0fd8ffc6962998b99
org.jfaster.eagle	eagle-registry-zookeeper	1.2		a238b20a1b0f614b74d269d3280ab969938426d6
org.jfaster.eagle	eagle-registry-zookeeper	1.3		c0850a35a5e63be6d0771089769971d230aea9a2
org.jfaster.eagle	eagle-registry-zookeeper	1.4		cfa4b43b8b0c6e6203c9dabd33b36a566e242338
org.jfaster.eagle	eagle-registry-zookeeper	1.5		ede1dc1b39a9a4b0b2b75bdcd0de9b330bde21e6
org.jfaster.eagle	eagle-registry-zookeeper	1.6		9e3a6e83d11b2dfaa43aeba04006eb34f506eaee
org.jfaster.eagle	eagle-registry-zookeeper	1.7		205aa9f5e91887b44dcc48fe1cb9e84dcf132b4a
org.jfaster.eagle	eagle-registry-zookeeper	1.8		86692f0bb597a70602a629e8ac267f2ae800d690
org.mvnpm	relative	3.0.2		4959bdcdd2414dbd4947493027847368d66f8e75
org.nentangso	nts-saas-helper	1.0.1		1401b507f1351807e09d6d8178c41bdb9cabb7b1
org.nentangso	nts-saas-helper	1.0.2		85dcc7d29a69fed9df04894aa36c8a54d98a0682
org.nentangso	nts-saas-helper	1.0.3		178649e55b7027fa2999740b25d51007926c5d56
org.nentangso	nts-saas-helper	1.1.0		7e6ccfddfe56183feb5169f984620358eb2b7716
org.nentangso	nts-saas-helper	1.1.1		3355d6228e24248fbe0d9979f3f2c4433ef418e7
org.nentangso	nts-saas-helper	1.1.10		8570fc6184b3021c2d139cde6cbc04560a066ad0
org.nentangso	nts-saas-helper	1.1.11		b4f36b810a54494e39bf57af416b716d06f27bb4
org.nentangso	nts-saas-helper	1.1.12		4a482420f5c638d94bae2ede46c938d9d16827e9
org.nentangso	nts-saas-helper	1.1.2		cd167f8eaef2f4e635e4ecafa1880ea3f174639f
org.nentangso	nts-saas-helper	1.1.3		8f8835dc8fc570beb190f234f01f28f4feb17a7c
org.nentangso	nts-saas-helper	1.1.4		6884615ccc346fa956f579455acc9dbd5ab4e1cc
org.nentangso	nts-saas-helper	1.1.5		ff69a336f8e7efd11136b5dc517b566c683fa201
org.nentangso	nts-saas-helper	1.1.6		be0393cac6ffb48dba7505cf60a0f3c2abbc223c
org.nentangso	nts-saas-helper	1.1.7		82f89e0f1b2ca7d3323ccc2434f458d8abd7d11a
org.nentangso	nts-saas-helper	1.1.8		8bcf547872f246e301730ea08c2ba0f3a8c3065c
org.nentangso	nts-saas-helper	1.1.9		7d421a2bb19550e2bb7d6522de11f5ad66f4df56
org.osgi.enroute.examples.microservice	rest-app	0.0.1		56aef5b11814bb82bd686dc73fb64e70189c240e
org.osgi.enroute.examples.microservice	rest-app	0.0.1	rest-app	e056e0559bb68ca605a8b8e3d47dadb6307a7fac
org.ow2.monolog	monolog-examples-jmx	2.2.1-RC1		7a1201659b957694013b039e17c380bffd20078f
org.ow2.monolog	monolog-examples-jmx	2.2.1-RC1	jar-with-dependencies	87c891de896bc2bd612e979580073c35dd296770
org.ow2.xlcloud	wadl-resourcedoc-doclet	1.0.0		d881f01333ade5f8215c0d2cc42f143347e10efd
org.scalatra.scalate	scalamd_2.13.0-M4	1.7.1		e0ce2ee10e4acaa3f5772c9e58ed75c8b16e5e4a
org.tinygroup	org.tinygroup.hellobyannotation	1.2.2		3ff08d466e3cb3ffcf2efe6b29ed917aa10c0b6b
org.tinygroup	org.tinygroup.hellobyannotation	1.2.3		e7445ba563a651e7c03e9747b5b1e5a4a8d30e02
org.tinygroup	org.tinygroup.hellobyannotation	1.2.4		690279eca05b9641df5db53dd2815b8a31af0daf
org.tinygroup	org.tinygroup.hellobyannotation	2.0.0		f88213fe12184f5c770906f2aa90dd3dda6f61cd
org.tinygroup	org.tinygroup.hellobyannotation	2.0.1		35c75ae66cd01cfb858a7c1b897c48db14b7b985
org.tinygroup	org.tinygroup.hellobyannotation	2.0.10		6fe80de5e66703c40526813f17e9a3fe9e392722
org.tinygroup	org.tinygroup.hellobyannotation	2.0.11		cda438b976bcc8ab841e3710c2ebb0fc87aff501
org.tinygroup	org.tinygroup.hellobyannotation	2.0.12		ffce46962150939931b12748fe08174be51d9db5
org.tinygroup	org.tinygroup.hellobyannotation	2.0.13		25d431aac592f0a56d9beaaa742c31f8b3e53062
org.tinygroup	org.tinygroup.hellobyannotation	2.0.14		1b6541e60aed0d5b030854403fdff67e3395ca70
org.tinygroup	org.tinygroup.hellobyannotation	2.0.15		d005ea9d07ab0a17d392772c16c09f8e36a62f6e
org.tinygroup	org.tinygroup.hellobyannotation	2.0.16		fff077841697bdc36b48cfd716c85b5ae50e53ca
org.tinygroup	org.tinygroup.hellobyannotation	2.0.17		65b20365ef3ef91d7cf99df531c897ab4205fcba
org.tinygroup	org.tinygroup.hellobyannotation	2.0.19		8332b9064263c4988306cbe7122da45b62192fb4
org.tinygroup	org.tinygroup.hellobyannotation	2.0.2		842d4f865921fbb13a838d70c2e8d5c4053ca00f
org.tinygroup	org.tinygroup.hellobyannotation	2.0.20		54ac286e490edd6541581980db4ed989dd4eb0d1
org.tinygroup	org.tinygroup.hellobyannotation	2.0.21		f91f93434e9c905c401636e609eeefa2d6cbe44f
org.tinygroup	org.tinygroup.hellobyannotation	2.0.23		a0ee83dbb59e86898912e0e3ec7607375fcdd235
org.tinygroup	org.tinygroup.hellobyannotation	2.0.24		2d544c5d5104e40472dc58fff85d74adb14cd026
org.tinygroup	org.tinygroup.hellobyannotation	2.0.25		bc856cda8f076921a8b4022abc62ee7594ea2389
org.tinygroup	org.tinygroup.hellobyannotation	2.0.26		04e91f1b5f65eeb43754904a0a3e23e61c4b736a
org.tinygroup	org.tinygroup.hellobyannotation	2.0.27		cc7fadbf3f7c66994d9c304dfe266ad496d9d76d
org.tinygroup	org.tinygroup.hellobyannotation	2.0.28		36824d05193b8cd62f32ab8087855222ef246659
org.tinygroup	org.tinygroup.hellobyannotation	2.0.29		29b9af9ee54c131b030be00fd0eec9d242d8604c
org.tinygroup	org.tinygroup.hellobyannotation	2.0.3		fbb2674c667ac2005f44e052a06f329a0b149e03
org.tinygroup	org.tinygroup.hellobyannotation	2.0.30		c4a04357249d2a3abb8f333d5a3e9d6d3e987574
org.tinygroup	org.tinygroup.hellobyannotation	2.0.31		d00b1f8c5b85bf74fa326498f5c5dfc5a139e976
org.tinygroup	org.tinygroup.hellobyannotation	2.0.32		857dafd82394646a3adf4e7bd89b2b9e756b5a3c
org.tinygroup	org.tinygroup.hellobyannotation	2.0.33		4c7815112160bbf713bd4df0f05e879dcb8992c1
org.tinygroup	org.tinygroup.hellobyannotation	2.0.4		f4fb52a6ce2e72bb61ac02369b2621d08e60bd8a
org.tinygroup	org.tinygroup.hellobyannotation	2.0.5		a2837a5ee881635f8b174ace6cfe4c4a6d5c0e84
org.tinygroup	org.tinygroup.hellobyannotation	2.0.6		7e79690425aabd1e02cfcf0ae132bce5cf67bd95
org.tinygroup	org.tinygroup.hellobyannotation	2.0.7		8696f7690b08cb469ecec7a4f544935c1b5db269
org.tinygroup	org.tinygroup.hellobyannotation	2.0.8		7e85d11bbc6ad70c48b13ac4b6e3f2845b87faff
org.tinygroup	org.tinygroup.hellobyannotation	2.0.9		7b36790c4e718dc2c0f5467860bfc8ca0bf32e5a
org.tinygroup	org.tinygroup.hellobyannotation	2.1.0		77a0aa1f0e91fb2b772c4c834f2bd51f534511de
org.tinygroup	org.tinygroup.hellobyannotation	2.1.1		6404f0e1bf5dc78c145a9a4951beba1e31677cea
org.tinygroup	org.tinygroup.hellobyannotation	2.2.0		91726d752adc9cfe9b73e9ca94e7d6cabbbd5b90
org.tinygroup	org.tinygroup.hellobyannotation	2.2.1		ec1243c35e6130952e05e21ff6030936d8de0314
org.tinygroup	org.tinygroup.hellobyannotation	2.2.2		3076a029e393fcadfb1aa1ce03e68a52812056e8
org.tinygroup	org.tinygroup.hellobyannotation	2.2.3		5c2c96a198fe2d34b56ec5aae3f6a86059d6076f
org.tinygroup	org.tinygroup.hellobyannotation	2.3.0		5f802e477813adb8f5b4ba66876fa3435d01125e
org.tinygroup	org.tinygroup.hellobyannotation	3.0.0		f24f5eaaf599a1a45ec49b1ee41851585b73eaa6
org.tinygroup	org.tinygroup.hellobyannotation	3.0.1		3d5a77eff93f3ee8f009737fc0265037aadf6b9c
org.tinygroup	org.tinygroup.hellobyannotation	3.1.0		a624ecf81c080c321b6a1efe3e1836e79278c717
org.tinygroup	org.tinygroup.hellobyannotation	3.1.1		fe2244c3a7cdcbc41af1c6daedc91d1b9f8afe12
org.tinygroup	org.tinygroup.hellobyannotation	3.1.2		8043eae19ef18c7b8f59c0a8e60a8d1f1b74b838
org.tinygroup	org.tinygroup.hellobyannotation	3.2.0		dda58e735ea9d3f5ca060f03669ba5c0d9279909
org.tinygroup	org.tinygroup.hellobyannotation	3.2.1		b3d7e561536adee51309e6b3e5bc3f63e9780fae
org.tinygroup	org.tinygroup.hellobyannotation	3.3.0		4fda5ebdba77dd7fb5a6197a1204b30090f3acfa
org.tinygroup	org.tinygroup.hellobyannotation	3.4.0		e9310661a2ebe223ead60a89b18bc895f046002b
org.tinygroup	org.tinygroup.hellobyannotation	3.4.1		4a228bb92a435f9c4e6284851923e86d5266b293
org.tinygroup	org.tinygroup.hellobyannotation	3.4.2		4030523ed3312ddff30109440dcb38d48e79dc10
org.tinygroup	org.tinygroup.hellobyannotation	3.4.3		2358553a2e56ad109201a7de6c6027832ae0b63e
org.tinygroup	org.tinygroup.hellobyannotation	3.4.4		6c9c1754a5fbd4a263d2dad92e5f2bc1ad9ccc8e
org.tinygroup	org.tinygroup.hellobyannotation	3.4.5		af4edef16be9b33bfe62ff970013ba4a9184c74f
org.tinygroup	org.tinygroup.hellobyannotation	3.4.6		8e3891ba5076369ed1e028504136ffffacfa4678
org.tinygroup	org.tinygroup.hellobyannotation	3.4.7		6f6d8bb9e47cef61201ac69004a4aba9e3096be2
org.tinygroup	org.tinygroup.hellobyannotation	3.4.8		51a90132c182170f88bb2a9b82c4dff41f53e6d1
org.tinygroup	org.tinygroup.hellobyannotation	3.4.9		3f846e7640efc7a8250d53ba1204a579955845fb
org.tinygroup	org.tinygroup.hellobyannotation	tiny-3.0.0		c7f32471730abca72043f0578ba078c35f5db965
org.ttgoss.js	azure-msal-browser_sjs1_2.13	0.1.0-M7		aa91d5f8ca8604216b736650e1b8c947f3936ea1
org.typelevel	cats-effect-std_native0.4_2.13	3.3.14		e2eb723ccc0f7606fba684059a9ddf7c66a597aa
org.typelevel	cats-effect-std_native0.4_2.13	3.3.14-1-5d11fe9		519323e7d1e460bd16012a92603df577d094bdfa
org.typelevel	cats-effect-std_native0.4_2.13	3.3.14-2-0972521		90fb6037138ca96d6bd0643c683df7419457864d
org.typelevel	cats-effect-std_native0.4_2.13	3.3.14-5-4591364		64a7ef7150aa6a40ece2c0ae1c2f82a9afb8bad2
org.typelevel	cats-effect-std_native0.4_2.13	3.3.14-6-d8a0441		11f22628ce814a464cc3dee4b5e4f2d088ce893b
org.typelevel	cats-effect-std_native0.4_2.13	3.4-148221d		e4b947fdf5e603d1f292ae4f216cd3e5dc1974b2
org.typelevel	cats-effect-std_native0.4_2.13	3.4-4c07d83		cdddcf77d2f4c1813be28baf09c58914df32a53c
org.typelevel	cats-effect-std_native0.4_2.13	3.4-7154d08		692970ed80cafb69dd55a399eb839238f004649e
org.typelevel	cats-effect-std_native0.4_2.13	3.4.0		49dfffbc82590180ef4c1f906654a5f1a1dbc192
org.typelevel	cats-effect-std_native0.4_2.13	3.4.0-RC1		29df9bc5c8e3d36f3d5edd1c00f515c8e4cf478d
org.typelevel	cats-effect-std_native0.4_2.13	3.4.0-RC2		3bb71a7e71aaa0dc52642d96ec3aa5102d4f4680
org.typelevel	cats-effect-std_native0.4_2.13	3.4.1		4a23fb5fae0071fa612700c4b65dd6b4be9f75ce
org.typelevel	cats-effect-std_native0.4_2.13	3.4.10		fcc90b662c1de4936c1238f36adee278089bbf7d
org.typelevel	cats-effect-std_native0.4_2.13	3.4.11		13d2d50a36c5926f321ada9e2df3ace6c3e796a7
org.typelevel	cats-effect-std_native0.4_2.13	3.4.2		24131be378083b878b9e94c18d06d158085af657
org.typelevel	cats-effect-std_native0.4_2.13	3.4.3		45adc3e14006a0bcc3f373985d119989b06e1d3f
org.typelevel	cats-effect-std_native0.4_2.13	3.4.4		a87f9a6fd6dc73eed30da9b32cbb0998d66196d5
org.typelevel	cats-effect-std_native0.4_2.13	3.4.5		495f4644e12e31227ecb18b735295e33835b065c
org.typelevel	cats-effect-std_native0.4_2.13	3.4.6		4e841a79df17815db768605d444466f9cd1cc5c2
org.typelevel	cats-effect-std_native0.4_2.13	3.4.7		5aff9b1ea7714be76bc616392e6af0fecce2dab2
org.typelevel	cats-effect-std_native0.4_2.13	3.4.7-31-ce4bb58		1c2784782ff5f48900a0cd6118b112de33fbaa04
org.typelevel	cats-effect-std_native0.4_2.13	3.4.7-34-defc3a4		b4cb6ebbdaaea2787fda8db11b782b71065e656d
org.typelevel	cats-effect-std_native0.4_2.13	3.4.8		94a65a54238be640017618b55902e480d869f0b7
org.typelevel	cats-effect-std_native0.4_2.13	3.4.9		f3d40ed2b0b3bc1d769c8caf2077251247400dac
org.typelevel	cats-effect-std_native0.4_2.13	3.5-01c4a03		f347167d2fef652f6effa29ab2bb9c2236a19048
org.typelevel	cats-effect-std_native0.4_2.13	3.5-01f5b3a		c3feec74645c2185d4852beebbb619e78af8a999
org.typelevel	cats-effect-std_native0.4_2.13	3.5-3f61234		c9a7848b6fcf762aaccc68b4b1087e6ac2dd947e
org.typelevel	cats-effect-std_native0.4_2.13	3.5-4b87497		c516c1e443de769cf9083f6456bdf11ff1200b50
org.typelevel	cats-effect-std_native0.4_2.13	3.5-4ba2590		d45ffb1a99c97e6d392660fcbc6eea60d151500e
org.typelevel	cats-effect-std_native0.4_2.13	3.5-4f9e57b		a231a8e1a54c7e7f499f9dd1aaba9e3f937b3418
org.typelevel	cats-effect-std_native0.4_2.13	3.5-639ac01		1ca2be22efcdb39fd42d787fe71b184a0d0b6206
org.typelevel	cats-effect-std_native0.4_2.13	3.5-6581dc4		c2f11030254b75f09e610a6785a5081d57a86677
org.typelevel	cats-effect-std_native0.4_2.13	3.5-9ba870f		edc0f4986342838e8efd93e93d7232e6b16ce786
org.typelevel	cats-effect-std_native0.4_2.13	3.5-be6325d		cc081ae50f1e3164e708189861d7964843f81da5
org.typelevel	cats-effect-std_native0.4_2.13	3.5-c760a55		2a4635112dbc8d6358c5399d58623c1f27d9cb9b
org.typelevel	cats-effect-std_native0.4_2.13	3.5-e3fbc49		c9b751ea62e8944cc18a5e20ea886d942e09d1da
org.typelevel	cats-effect-std_native0.4_2.13	3.5-e4f2b71		216ce86fa6ea7b3678729b577f187ef0ebade2f4
org.typelevel	cats-effect-std_native0.4_2.13	3.5.0		dd939276f96bca051451e239550263434b72f8eb
org.typelevel	cats-effect-std_native0.4_2.13	3.5.0-RC1		202afcb15eb4e981990f49f7ff18683ec58318ff
org.typelevel	cats-effect-std_native0.4_2.13	3.5.0-RC2		70723be5add4ee38a108c63fd4f75b2c6cad4e25
org.typelevel	cats-effect-std_native0.4_2.13	3.5.0-RC3		cd5de2c584b97934f10b9086eea649e7927142be
org.typelevel	cats-effect-std_native0.4_2.13	3.5.0-RC4		ea77753c197ad9593f7c34ebcdbf2eb5bcaa4c1b
org.typelevel	cats-effect-std_native0.4_2.13	3.5.0-RC5		7e74c2bf7b4e9d2b899609b825214192aeca470c
org.typelevel	cats-effect-std_native0.4_2.13	3.5.1		33e28ad69271219aba2c11e0fdead91e817d3f3b
org.typelevel	cats-effect-std_native0.4_2.13	3.5.2		9e82f2a0c4fe1af6e0fd7902265376a239f05dfa
org.typelevel	cats-effect-std_native0.4_2.13	3.5.2-106-3041bc9		bba4881d2eafe02126fa847db9acd6670388b7a1
org.typelevel	cats-effect-std_native0.4_2.13	3.5.3		6f07a0adb4be64ca635f8cd21b931e98cef0d9d0
org.typelevel	cats-effect-std_native0.4_2.13	3.5.3-38-54cade6		78988b442cc39b6edc014bb27224f02927596ed4
org.typelevel	cats-effect-std_native0.4_2.13	3.5.4		67a786445e3cf0e0fb939da21a5ebd8c72005e3e
org.typelevel	cats-effect-std_native0.4_2.13	3.5.5		3e0970956fbdf229f7bceff357028e0ec533cd40
org.typelevel	cats-effect-std_native0.4_2.13	3.5.6		63d9c80c3a60c3de9fd4ab258008147cef520cf1
org.typelevel	cats-effect-std_native0.4_2.13	3.5.7		29d2bcb8894550edc0f3e3b69694a6383b164342
org.typelevel	cats-effect-std_native0.4_2.13	3.6-0142603		237b5e575c0f4b976f68415b3a42d431eecfc810
org.typelevel	cats-effect-std_native0.4_2.13	3.6-02a43a6		2ce64eca61c0e343741b9d1cf4a61d75b88469af
org.typelevel	cats-effect-std_native0.4_2.13	3.6-1f95fd7		19df22acecdd7ae6e639ee708aefe687a6816136
org.typelevel	cats-effect-std_native0.4_2.13	3.6-28f8f29		637b8893e2da61d2bf3275e6932087a225cccabb
org.typelevel	cats-effect-std_native0.4_2.13	3.6-623178c		9ec866ec01b6ce332845c2eb0879ce269ae1598b
org.typelevel	cats-effect-std_native0.4_2.13	3.6-8a37117		d6699349ce51419ed12f0040d921504b65d50439
org.typelevel	cats-effect-std_native0.4_2.13	3.6-bb17ea2		5d4c0911167f4f9feacb909a5c467696cca89e3f
org.typelevel	cats-effect-std_native0.4_2.13	3.6-bbb5dc5		c4e24b8c0fdbaf8884560770c8e326771ce88f79
org.typelevel	cats-effect-std_native0.4_2.13	3.6-c7ca678		b277623e5387152976d344e697e8abb3fdcf3473
org.typelevel	cats-effect-std_native0.4_2.13	3.6-e1b1d37		df17a3ebf7a93bbf3cc1204e8ffaddd3a4ac927a
org.typelevel	cats-effect-std_native0.4_2.13	3.6-e9aeb8c		83c6bcdba9d8b48035c49ebd3b6bff08a7604f58
org.typelevel	cats-effect-std_native0.4_2.13	3.6-ecf93db		6b882aa229676f55cfc3f164797ca6948f4a8ff1
org.typelevel	cats-effect-std_native0.4_2.13	3.6.0		c1e597e8a53ab082c24cd5b5de4be41b3a905273
org.typelevel	cats-effect-std_native0.4_2.13	3.6.0-14-e3c932a		12a2d75397a7e22a2623f26033f5d6e00d7a1c03
org.typelevel	cats-effect-std_native0.4_2.13	3.6.0-RC1		45327c8496ad31ee418bdba35cc61b6102586083
org.typelevel	cats-effect-std_native0.4_2.13	3.6.0-RC2		5f586361e5b929d9ef0fc71ea3c182586302f23a
org.typelevel	cats-effect-std_native0.4_2.13	3.6.1		211d81504de486a79ac384eed5cf2a7700259b43
org.typelevel	cats-effect-std_native0.4_2.13	3.6.1-25-d807be0		e1b651ddbe173e3942ca017818e40d2e2f91cf28
org.webjars	objectpath	1.0.5		3281b0a50b9d0005732b7272fad2acd474dd8545
org.webjars	objectpath	1.0.5-1		2bf03f2ef1fc886e4432224ecb7efc491031f857
org.webjars.bower	github-com-Polymer-polymer	1.1.5		b993357a4a9d5308003ca5444ae7fbf73517e872
org.webjars.bower	github-com-Polymer-polymer	1.2.0		15ed346dc53c7dc2744641fa5d405624e8d9221d
