build.buf	connect-library	0.0.0-TEST		b8fe99b61f9844b8c5098f6c1a3a64b871368539
com.gu	anghammarad-client_2.11	1.2.0		c9a958d408155a82ed2d71e0f191e4f54d206868
com.huanli233.okhttp3-compat	okhttp-brotli	5.0.0-p1		13a6a229a16a4c7690da24a34fe30ce1e30af343
com.huanli233.okhttp3-compat	okhttp-brotli	5.0.0-p2		40a46332048c3a14ecfa1b0599676ca8d88b1c8d
com.hynnet	hynnet-model	1.0.7		aceef810ce087abd1c146b52302e63e50d26be01
com.hynnet	hynnet-model	1.0.8		64bb9771e5556ac08ee19cefeceeee13cc036fe2
com.hynnet	hynnet-model	1.0.9		677095b909f46262ea7143bca1a8b28cb34cea00
com.hynnet	hynnet-model	1.1.0		7082058c89b5b88d74a848ef9346c75f7a8dec96
com.hynnet	hynnet-model	1.1.1		9ed87d4c94b68104da2a252553244dd17839f43e
com.hynnet	hynnet-model	1.1.2		e38d0ce66f2cd820c7f71487404ffec697c39671
com.hynnet	hynnet-model	1.1.3		e6283d43b6176e757b1b6d0c9ea5c631e722e8a6
com.hynnet	hynnet-model	1.2.0		N/A
com.hynnet	hynnet-model	1.2.1		7e57d9b6485b7af26d8a5ffe48480eda710e48e9
com.io7m.cardant	com.io7m.cardant.server.service.maintenance	0.0.1		65ff89a37abbc6fcd96d289b57a465dda15ba2fa
com.io7m.cardant	com.io7m.cardant.server.service.maintenance	0.0.2		1e8174d59fecc708acd7b59d2b10b8dfababbf1d
com.io7m.cardant	com.io7m.cardant.server.service.maintenance	1.0.0-beta0001		988ebd24a1efe046442d6c36f075dcc460285bae
com.kibocommerce	inventory	2.0.0		a24fd5680a10df9596338d3c531a358567bd4b79
com.kodality.kefhir	openapi	R5.4.6		8668c8b0ab91be3bb4f395702356c59ec981b6f9
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	0.4.11-c5d6ec6		638a575000a69f1a04243a50b6ce134a6f204fba
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	0.5.0-be519d5		f4f27c659d1ed40a85641d6083dce37de5db37ee
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	0.5.1-71d5ee7		087150ff9fa47eea92d90e5cbac26c690ef12b01
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	0.5.2-RC1		3592414a0b8cd4ef55e5af25c4dd2056306a3297
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	0.5.2-performance		e6bd7d8929d313307826140563cba0cbab2c4d3e
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	0.5.3-RC1		e624b7f33ed94ec3d7c09bceccf5333c10b7c8a1
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	0.5.3-RC2		4fd16858277375a360fed794c322596fbfbddadf
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	0.5.6-6c1456cc		1294aac5b9f619e868b90b6ecd5ad3ac043fd8f5
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	0.6.0-M1		89ff0d86799fa112b1de4dd7e4682460a1474eb8
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	0.6.0-M2		79fbc9e9f00f467534b7d1361b04308b6ff6e57f
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	0.6.0-M3		6b75dcc508e667e7a1dc9c39d47cc2ad796a42e3
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	0.6.12-44261c7e		55e16586208486fc85d3d7c59ae039e858cb62a5
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	0.6.9-7bd066f		e6da2c8f29b21d76c59730245d734ee727c781ad
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	0.6.9-84e6230		bb595f624a371f2af20d84ec2df32787879a3af4
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	1.0.13-spring		2041248c0631d86fea98e85ba9e5ba79e2f87617
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	1.0.13-spring-1		acdf80c98515dd2780fd1f2d3924c82df705c976
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	1.0.13-spring-2		3190e18aad513077e7be835fc6e7f07ef1d5c949
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	1.0.14-spring-1		cb63f9cbea6800a61d884083a9a06f1d2e2b9359
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	1.0.8-RC0		f543dfc17db24ed25bb1bef9dd277876575f1830
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	1.0.8-RC1		1f549b7c93f6bb19ec7056711fce9ed7f5908718
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	1.1.0		e93b3c0feb72f0f668f77de8a28d241f98e55aae
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	1.1.4		9434c53209bd78452c56021ed002d3af91923079
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	1.1.4-RC1		197fab6764ae7b9b531b95237a12b6d90f3e0022
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	1.1.4-RC2		cde7e40a925f61f9b0d5aeb74c862ebd4b57f382
com.navercorp.fixturemonkey.snapshot	fixture-monkey-jakarta-validation	1.1.7		0b666316c830a7df223b40e3a6a4f9a9f94f1bbd
com.netease.nim	camellia-http-console	1.2.11		bb9cdc0b1bc9643a945184d5d03ebce84a1f9c00
com.netease.nim	camellia-http-console	1.2.12		d92bb0be232aedbfcae5eed458849b9ec7fbf9ac
com.netease.nim	camellia-http-console	1.2.13		501110d307f91284853260e8122756e0876730b6
com.netease.nim	camellia-http-console	1.2.14		9e73b1f77faee043cfe685aa9d0ae6bc211cac84
com.netease.nim	camellia-http-console	1.2.15		fec6b4b6e41b4398b4d00ee908ed23b756a83fd3
com.netease.nim	camellia-http-console	1.2.16		8e1b3ace05b93e0790bf18ecf13592c471c044f5
com.netease.nim	camellia-http-console	1.2.17		74c1c3af564c55b545799c60812adb2754f7bd3b
com.netease.nim	camellia-http-console	1.2.18		83f112145972daf67b7bd3d2489b8c93f014d780
com.netease.nim	camellia-http-console	1.2.19		a81e73f258a15359c0495e7b5cc93a3fa42653fa
com.netease.nim	camellia-http-console	1.2.20		6742016302d33fbc170d3c9f549e79e1a8ea1a00
com.netease.nim	camellia-http-console	1.2.21		5a393f59bc1fcaa5d1ab66e0b910c6ce34a5b7f1
com.netease.nim	camellia-http-console	1.2.22		50041b575ab988374719707f15c421b2c3d89dd6
com.netease.nim	camellia-http-console	1.2.23		537e77753026dda75380b1e283be80984eb156fb
com.netease.nim	camellia-http-console	1.2.24		84abb039d0ec6a88b23f7a3bc9c8db51aa3c4ac7
com.netease.nim	camellia-http-console	1.2.25		3f4df0eb3d7f907e75f55d6cbcb0a3992dc6f602
com.netease.nim	camellia-http-console	1.2.26		7d6a5a2118c3e09af06133f4fa534e905aa173ac
com.netease.nim	camellia-http-console	1.2.27		303361d1aa2fc5534c1b0f9897138c2a61da0ac8
com.netease.nim	camellia-http-console	1.2.28		6ab248bbd6f8aa652a36b29a850def659802abb7
com.netease.nim	camellia-http-console	1.2.29		e9f9099ce7270d9c08e1a43254698f077c74c4f2
com.netease.nim	camellia-http-console	1.2.30		1525f4b24b631b0f95a54b521099397da6fb5e8b
com.netease.nim	camellia-http-console	1.3.0		f582fddf2a85c018607614f21554e896b8bfdccf
com.netease.nim	camellia-http-console	1.3.1		0420a1b7522c59a30ee41ab76e5f62cba2b13d87
com.netease.nim	camellia-http-console	1.3.2		f0f6b7a0def07bf0570ca00a62574c68f4b8957c
com.netease.nim	camellia-http-console	1.3.3		7ecb21a3001dabaf37cb25eb3bc509504f2ff3ac
com.netease.nim	camellia-http-console	1.3.4		aad2993acad8119f62951e244b2592ce53be8ff1
com.netease.nim	camellia-http-console	1.3.5		6682a5bcffac67631feebe73b189ee551c97c123
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.1.0		5dc12e5fd48404ceccfb3a454d4be26b3e71c1a3
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.1.1		f5e5b82b708ee6ddeaa98a4af60221c6018b0f4a
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.1.2		d143e31709d65ae929d5b0adbc2f0dc24e4ce2e3
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.1.3		cce9dbb16eaf93faab63866328c39071fdd525b0
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.1.4		e3d5fee6997d6b50028d1de5c6312f3217ad2028
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.1.5		e76f46f9d5ec3e5b58f38000c0eb574e30ec452f
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.1.6		1911ba8a593b4f791d8f86190fa5df53807eebe2
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.1.7		8a74eeafbb88de28abfd7c390627a56513fdddd8
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.2.0		efb76b49092130444b4922de3076218ab5299335
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.2.1		f1df2d2282531eaa6316feda9918772fafc58ceb
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.2.2		6df8aeb50264fbe4a65fcac8f97f92b29079c8a8
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.2.3		3988f51a400b154ac09dbe995c93cbbeceaeab75
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.3.0		4b1121a0ec46c701a69942307af555609292f79c
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.4.0		ed9e8e46a053d83fb6ca1e448b57152b4ee358cb
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.4.2		15bfaba838cde194cc8e0e91a1823928a5b3c029
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.4.3		a4b7f6a3bed94458288c58b0f20c2242d126a35e
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.4.4		ed5abd202c852b8c65a49fdc64a5019aa2021718
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.4.5		ded2c06e3dbbb2d643b834e73ef5152a3065b518
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.5.0		7ab04032621297c06cc8ef5dd89a51946f62f4e8
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.5.1		a5199572e2a4309f5c1d2750e5abfdab53a02be6
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.6.0		4624d36f6100392ed32853892ffab3fe16b0cbf8
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.7.0		29ec63e2aa5a88cca8e5a5b912754ae96cd09121
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.7.1		b53f8377f1fd11177a8f91d89948f022c8a61b33
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.7.2		d4b3ca86b463d39e4ea368ea2cda0914b309505b
com.optum.sourcehawk	sourcehawk-enforcer-file-docker	0.7.2-1		6b5d3d5443e8dc111615c3242874597684f24dd9
com.outr.webcommunicator	webcommunicator_2.10	1.0.4		8366f8fe1d15883a6a79a4e820122c3f1a7101ef
com.outr.webcommunicator	webcommunicator_2.10	1.0.5		0fa4c3070069ba5a96c79ac7ea8d1b37c80f27fa
com.pexip.webrtc	webrtc	100.0.0		N/A
com.pexip.webrtc	webrtc	101.0.0		N/A
com.pexip.webrtc	webrtc	102.0.0		N/A
com.pexip.webrtc	webrtc	104.0.0		N/A
com.pexip.webrtc	webrtc	105.0.0		N/A
com.pexip.webrtc	webrtc	106.0.0		N/A
com.pexip.webrtc	webrtc	107.0.0		N/A
com.pexip.webrtc	webrtc	108.0.0		N/A
com.pexip.webrtc	webrtc	109.0.0		N/A
com.pexip.webrtc	webrtc	109.1.0		N/A
com.pexip.webrtc	webrtc	110.0.0		N/A
com.pexip.webrtc	webrtc	111.0.0		N/A
com.pexip.webrtc	webrtc	112.0.0		N/A
com.pexip.webrtc	webrtc	113.0.0		N/A
com.pexip.webrtc	webrtc	114.0.0		N/A
com.pexip.webrtc	webrtc	115.0.0		N/A
com.pexip.webrtc	webrtc	116.0.0		N/A
com.pexip.webrtc	webrtc	117.0.0		N/A
com.pexip.webrtc	webrtc	118.0.0		N/A
com.pexip.webrtc	webrtc	119.0.0		N/A
com.pexip.webrtc	webrtc	120.0.0		N/A
com.pexip.webrtc	webrtc	121.0.0		N/A
com.pexip.webrtc	webrtc	122.0.0		N/A
com.pexip.webrtc	webrtc	123.0.0		N/A
com.pexip.webrtc	webrtc	124.0.0		N/A
com.pexip.webrtc	webrtc	125.0.0		N/A
com.pexip.webrtc	webrtc	126.0.0		N/A
com.pexip.webrtc	webrtc	127.0.0		N/A
com.pexip.webrtc	webrtc	128.0.0		N/A
com.pexip.webrtc	webrtc	129.0.0		N/A
com.pexip.webrtc	webrtc	130.0.0		N/A
com.pexip.webrtc	webrtc	131.0.0		N/A
com.pexip.webrtc	webrtc	132.0.0		N/A
com.pexip.webrtc	webrtc	133.0.0		N/A
com.pexip.webrtc	webrtc	134.0.0		N/A
com.pexip.webrtc	webrtc	96.0.0		N/A
com.pexip.webrtc	webrtc	97.0.0		N/A
com.pexip.webrtc	webrtc	98.0.0		N/A
com.pexip.webrtc	webrtc	99.0.0		N/A
com.sap.cds	cds-feature-k8s	1.13.0		9159853add4b18b04d6ebd838601c31062af3830
com.sap.cds	cds-feature-k8s	1.13.1		097ab991c9776d2a41b1e751369137bcbafc8f3b
com.sap.cds	cds-feature-k8s	1.14.0		867a9e3c4b600e156b905429bd261ab90df42465
com.sap.cds	cds-feature-k8s	1.14.1		fb83a23c7318fa11a5e6ecac6bf161257c71a983
com.sap.cds	cds-feature-k8s	1.14.2		78992c37c5c4225c98f2f7572ff454530b1e4104
com.sap.cds	cds-feature-k8s	1.14.3		31e393e34bd0a1b2c90f8c786477c60edae140c7
com.sap.cds	cds-feature-k8s	1.15.0		8c833c982842efeb192e0f3d8b310ed9b6146ad0
com.sap.cds	cds-feature-k8s	1.15.1		5b9a40194e6b1ec4d578b4537ce03c3d899ee6f2
com.sap.cds	cds-feature-k8s	1.15.2		fe6326557de497e888d61603c7ac63bdeb9f0db8
com.sap.cds	cds-feature-k8s	1.15.3		7659b1c7e754d338496c91fd318c2fbb6000200c
com.sap.cds	cds-feature-k8s	1.16.0		0bc1d740277ab7ca7a51321be920363b89d2c39f
com.sap.cds	cds-feature-k8s	1.16.1		e8d6e4461e66a5331097813319f0847b8bb98bb5
com.sap.cds	cds-feature-k8s	1.16.2		75ddc090608089118b8b95ce3d4ae721bc8152a5
com.sap.cds	cds-feature-k8s	1.16.3		54510b48a44e55d5f4193c8b03f6684c7ec54602
com.sap.cds	cds-feature-k8s	1.17.0		961d43378b80349f8022187a1e9a635a14f974aa
com.sap.cds	cds-feature-k8s	1.18.0		5515a82c0bd894200c8ff67ba0b260a27a8eeafc
com.sap.cds	cds-feature-k8s	1.18.1		b5430108bad7c15e9f8ee69b8fe85951e9c69351
com.sap.cds	cds-feature-k8s	1.18.2		3045326e4a2eb4937f1d4d0b89ba324fbb2a1cc2
com.sap.cds	cds-feature-k8s	1.18.3		e2f909289eaa93a710590541ca1d29f4e88af9e3
com.sap.cds	cds-feature-k8s	1.19.0		3dea599e9474ed7736dd3e9480c588dd9564ec52
com.sap.cds	cds-feature-k8s	1.20.0		243d2e82461636dc3e1d3d89de8a97f8e90cc79d
com.sap.cds	cds-feature-k8s	1.20.1		e5c5adfcaa209ff7d1355d5009a4c37d5c73d6ba
com.sap.cds	cds-feature-k8s	1.20.3		77802f802a72193b19958e0d11b212f756588fce
com.sap.cds	cds-feature-k8s	1.21.0		ef845837a57c0270a83ec04d2fcff460e045c9b6
com.sap.cds	cds-feature-k8s	1.21.1		d2c284f83e37972ef1c869b97d9116f45b804967
com.sap.cds	cds-feature-k8s	1.22.0		9aa2be3bfcb5e45fb6316ab54c6bd5fc70a1df80
com.sap.cds	cds-feature-k8s	1.22.1		e56d3bb7e96e7319b78b5c77f00273831ac0e267
com.sap.cds	cds-feature-k8s	1.22.2		a62640dd67780aa2c274bb6627abf5edb9a96b60
com.sap.cds	cds-feature-k8s	1.23.0		77eedf9cff5689f15a4eae0c9c6cba1636331188
com.sap.cds	cds-feature-k8s	1.23.1		f3fa87c3a5a0b76f9fa5ac3b3419601e2b5ebfc3
com.sap.cds	cds-feature-k8s	1.24.0		4cf7282adc8549e088856099914f07f0a5ac2171
com.sap.cds	cds-feature-k8s	1.25.0		eeaac61cbe1b117cd7b5df10ebe2989d01be9fee
com.sap.cds	cds-feature-k8s	1.26.0		890adfa17da1df969ea34264570b5fd0c2763af0
com.sap.cds	cds-feature-k8s	1.26.1		4a1d56bafa4b2a3b5510a823df6afe6cdf34166b
com.sap.cds	cds-feature-k8s	1.27.0		2168e09ae4cdefdb229bcc70a88eb1230d16d791
com.sap.cds	cds-feature-k8s	1.27.1		727dd81bad20345b259580f35cfba3bf248d647c
com.sap.cds	cds-feature-k8s	1.27.2		7a5759a566c75e695bba234dcfb56b19d1990f23
com.sap.cds	cds-feature-k8s	1.27.3		08d2240eafc76494f67ad5471baba06860737215
com.sap.cds	cds-feature-k8s	1.28.0		fb36894d0d33d643a65f122ea05fb608dcfe1059
com.sap.cds	cds-feature-k8s	1.28.1		bd71fd7720b45dc47a1a9a7337bb2b1d9a5faf6c
com.sap.cds	cds-feature-k8s	1.29.0		2a53edb4f8363fb81304a628ad585d7b37f4502e
com.sap.cds	cds-feature-k8s	1.29.1		1f876b878c45aca8d9714911b7827ef4f822861b
com.sap.cds	cds-feature-k8s	1.30.0		bc21a88e16c86ef92f886f235c46bd6467463a25
com.sap.cds	cds-feature-k8s	1.30.1		6a2e9c2d71e3f1af023f48d7a0c20586f68ab0dd
com.sap.cds	cds-feature-k8s	1.30.2		e7f4eb878cb0f1c925a556ebf31bbab0d405fce7
com.sap.cds	cds-feature-k8s	1.31.0		1bf592c60d44dcd2fc0ea51a6e056b538869d469
com.sap.cds	cds-feature-k8s	1.31.1		d766482be431862904ef050dfbf25427c78645c3
com.sap.cds	cds-feature-k8s	1.32.0		649cd31303be2e883d7cbb694c402cc124236783
com.sap.cds	cds-feature-k8s	1.32.1		0c4b977a45c06296e7644e3cedfe98b30dffb8b8
com.sap.cds	cds-feature-k8s	1.33.0		7f791c5063b98c515681eadd9a6009f22a3d55ad
com.sap.cds	cds-feature-k8s	1.33.1		f4679d1da200ea94ccea103d5b0cc3f7ef2adb83
com.sap.cds	cds-feature-k8s	1.34.0		31508da270a9aeafe7ac7b9778b437c97a23ab27
com.sap.cds	cds-feature-k8s	1.34.1		1db0e81636e1ca66e8c147ecef28dbdd7719cb3f
com.sap.cds	cds-feature-k8s	1.34.2		35db8b23d9c25bdf6b79818303c77ad547f82457
com.sap.cds	cds-feature-k8s	1.34.3		7caed965a673c79a3da9fb009e4d5dbee11eadcb
com.sap.cds	cds-feature-k8s	1.34.4		e0bfd4c4bc671a2fe004c6da4f547ddbbab89e68
com.sap.cds	cds-feature-k8s	1.34.5		a4901c40645607414f9bceb572bd9117bd4f14af
com.sap.cds	cds-feature-k8s	1.34.6		97ba2bf70fb88a1d00215a8c839025eff98f800d
com.sap.cds	cds-feature-k8s	1.34.7		314a6c45f597bc26d6aa274398d507c74f64e7cd
com.sap.cds	cds-feature-k8s	1.34.8		9b130b4c74bf180a746d7e3f739c12088160bc66
com.sap.cds	cds-feature-k8s	2.0.1		2a33120d351ae1e409e4beb6e09d908f68c331e7
com.sap.cds	cds-feature-k8s	2.0.2		4127459414a608d806711fa6a711f6f13308e384
com.sap.cds	cds-feature-k8s	2.1.0		cc3cfb8ef68061160aa453f93e4468f3cbb22641
com.sap.cds	cds-feature-k8s	2.1.1		6b3c340e4789a7613bc1ea9d1264155ff7867755
com.sap.cds	cds-feature-k8s	2.10.0		f4a9df4782e37ac092f403a4159e64aa13de588e
com.sap.cds	cds-feature-k8s	2.10.1		f86137ca46546f1d3027501a31b7e5a1cf428036
com.sap.cds	cds-feature-k8s	2.10.2		edf86e17925de6e74cbb31020ba7ded2a0bc72d1
com.sap.cds	cds-feature-k8s	2.10.3		ad65bec9bfea334db59f17bfd517d8f594afa926
com.sap.cds	cds-feature-k8s	2.10.4		06e5f9bb0ac9a1a2ca14dee83cbc4b56dc0a561e
com.sap.cds	cds-feature-k8s	2.10.5		7274bf9ba2169f2b0794dbab39f62d0f4183774f
com.sap.cds	cds-feature-k8s	2.10.6		a863d0b1be9cdcdf177f162d5651b300ac333797
com.sap.cds	cds-feature-k8s	2.10.7		55763d9999f1af5382b685a41e9f7b4ca56dfdcc
com.sap.cds	cds-feature-k8s	2.2.0		f9f5f01a26adbc2b84c09e7d076ec43380e8d198
com.sap.cds	cds-feature-k8s	2.3.0		f14936ea6b92ff7171cfc3a79ba88871850aea80
com.sap.cds	cds-feature-k8s	2.3.1		4fe2debb42e4ede60ec111d02194c195d983941b
com.sap.cds	cds-feature-k8s	2.4.0		27caf8e74048de5884036a09930a19bd7530311a
com.sap.cds	cds-feature-k8s	2.4.1		69fd14292b6983751319ac34a216cb261bcfa13c
com.sap.cds	cds-feature-k8s	2.5.0		fb9349e92480302efcf18e778cb22a69048aed24
com.sap.cds	cds-feature-k8s	2.6.0		9820c0738ed2bd4b7a10a03a2667557e53c85f23
com.sap.cds	cds-feature-k8s	2.6.1		88cce1e9a20dda8de5f6e00abc9804785881a163
com.sap.cds	cds-feature-k8s	2.7.0		cadd470b0e8c59b1631480691abca45ac2f0fccc
com.sap.cds	cds-feature-k8s	2.7.1		715c755cb039903b521e1bf99e2a92654e70d4c2
com.sap.cds	cds-feature-k8s	2.8.1		86074bb6640e2be234fd8498c58b4037c426aebf
com.sap.cds	cds-feature-k8s	2.8.2		1ce980b6c0e865c0b75c0f047d2814878ad93747
com.sap.cds	cds-feature-k8s	2.9.0		2a357577b4fed94eabb346668abf7027eae7272c
com.sap.cds	cds-feature-k8s	2.9.1		440f7e9559acb2fef4978a85653bfe6216942f4d
com.sap.cds	cds-feature-k8s	2.9.2		3f86186a6d51eccc131db3fddf72b98e2f7bc0dd
com.sap.cds	cds-feature-k8s	3.0.0		08909ff094a2b521cfc8e336bbd41d1f0d3d11c6
com.sap.cds	cds-feature-k8s	3.0.1		d91f1d7fcb17738c0d9d18b77bb89831741652a3
com.sap.cds	cds-feature-k8s	3.0.2		c3072cc53764dd8c5600995ef3279ffcd9e0ae72
com.sap.cds	cds-feature-k8s	3.1.0		e9e12798ee3ffa10ebb33b5d72cf2f62c6461324
com.sap.cds	cds-feature-k8s	3.1.1		09a76e5ac7c20c93b0ad037377c3faad9d9186bf
com.sap.cds	cds-feature-k8s	3.10.0		afe74f4a654bd9b5a60347d15e2ff322158164ba
com.sap.cds	cds-feature-k8s	3.10.1		4ea98e8dc535ae420f75f6eed1baca87dde84172
com.sap.cds	cds-feature-k8s	3.2.0		abe66851fd3bdb3e70db6b635927ea6e224d83b2
com.sap.cds	cds-feature-k8s	3.3.0		b9cc7db7283a6cc37b2d5d51415092df3992b7c0
com.sap.cds	cds-feature-k8s	3.3.1		2ac83630676fb9c18729e9b1f7bee474c73658ce
com.sap.cds	cds-feature-k8s	3.4.0		8d9a1717c4016f599b1473bd8bd14266beb3b27f
com.sap.cds	cds-feature-k8s	3.4.1		2175e18323d7f38eb896ce8259131f1c53fbeb89
com.sap.cds	cds-feature-k8s	3.5.0		a431ee3a895d2289e68730022f29a28ade8c92d1
com.sap.cds	cds-feature-k8s	3.6.0		18a0377c2edb5981effd7591ec4123c14a1031e4
com.sap.cds	cds-feature-k8s	3.7.0		b742247af1e19bfff2840a635ab0d9908563c537
com.sap.cds	cds-feature-k8s	3.7.1		6be0578baa58b9e8c3ba301ba17088fe7d07ba33
com.sap.cds	cds-feature-k8s	3.7.2		dcfb9a2dbe2f6b055a8fe6dd0d1d4068507428c4
com.sap.cds	cds-feature-k8s	3.8.0		924f377641927da81bba1e055d4570a90966abaf
com.sap.cds	cds-feature-k8s	3.8.1		64c7df704a8a59dbaa73b867491372d668c6630d
com.sap.cds	cds-feature-k8s	3.9.0		5ff0f41c000c2c113068d12d2188acd6553ba8f9
com.sap.cds	cds-feature-k8s	3.9.1		5a67e94a4edae7520045d7de1d6b788d41caf0ca
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0		45900b54eada7a93d19957e0f348e93503fb5ff1
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-M1		e37e3aa6c09c3327a58d33758ec781f0fcf4972a
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-M10		635ed215b21f23713b406b21b1483f42a7a77b28
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-M11		175d3c6dfa490166f05d004182af65d601a2b0ce
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-M2		2fc24b3375f10d56b390ae8efb449c35d0aaabe8
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-M3		d40300fbe9cb24ad3c5f7e80bff6af36eae2d620
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-M4		1ed3f627c6174ac1e36b37299c3f9823eda02511
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-M5		0f465b93403930eecd1ee449c68b86db8050ac04
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-M6		f6c2184eb233652a3dbbadbf5dd135be76a9c7f5
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-M7		1f6b45373b88f34b4a77dd3f76c68997dc92faa6
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-M8		df74fa15924cefbf04ad6234a33d7f5f288324ec
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-M9		1693746136b8b7fcc9e263235fb9cd60b961efbe
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-RC1		362b6396c649de39e44fdbf2e907ebf27e40c335
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-RC10		2fba5529e81badac1a5eebe6bc668bf8fa049059
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-RC11		78f6a68b4cfeda8816ea94e6a22e6b2208ce358a
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-RC12		a68478bff372b9c7675235412bbdb5d05e144968
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-RC13		83704f264f4a9b034363399f307f1df6729accbe
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-RC2		62d3822d39c91cade941a24012b8b5268d9542d4
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-RC3		df6d8b9e173bba9a23314865dcb1f15befb0d8f0
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-RC4		bb2c4de9d099dc061402bef483915cdea0652aa5
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-RC5		4ee13cd49dbaccddca084e70b9ef9570cda970ff
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-RC6		26fd28cf2acac31d32a17fa138bda94440b1375a
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-RC7		dd95712835f5c31ae6958d3974565d4587d739df
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-RC8		485363a5eb575a0c9da57877ecbe56bebfd8af53
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.0-RC9		0cb3796d1b334d880fa61058151b2de2a9739cab
com.softwaremill.sttp.client	okhttp-backend-monix_2.12	2.0.1		76cbc612dc32783fe833da6b1ca4bb42d930f790
