app.cash.redwood	redwood-compose-testing-js	0.3.0		N/A
org.kie.kogito.examples	dmn-tracing-quarkus	1.11.0.Final		92cd0c98436ca577c293047978e6ec63e56e5349
org.kie.kogito.examples	dmn-tracing-quarkus	1.11.1.Final		47beca8e363ceb7aca46646d7a5873f6110b7bb7
org.kie.kogito.examples	dmn-tracing-quarkus	1.12.0.Final		3979abfe9fb2a814b50f039be99524c205b982f2
org.kie.kogito.examples	dmn-tracing-quarkus	1.13.0.Final		01d30fdd51a200da137b308f256db33bb0c42924
org.kie.kogito.examples	dmn-tracing-quarkus	1.14.0.Final		cc2e61ef89f97dbd96e8ba4b7544fb344268a6eb
org.kie.kogito.examples	dmn-tracing-quarkus	1.14.1.Final		ae90741c32e264fb47477e39d546bc3a7865939e
org.kie.kogito.examples	dmn-tracing-quarkus	1.15.0.Final		977154c6949e490574d960a063540afa22122c49
org.kie.kogito.examples	dmn-tracing-quarkus	1.16.0.Final		0e936e9f3d9eab78f8d8a7ba892d74e65cf1d70d
org.kie.kogito.examples	dmn-tracing-quarkus	1.16.1.Final		7efe01c4199e34e39f8cd65e89c474ca203d8667
org.kie.kogito.examples	dmn-tracing-quarkus	1.17.0.Final		6da9bf0d512b1dd6394a4e49b485b1c155e34414
org.kie.kogito.examples	dmn-tracing-quarkus	1.18.0.Final		e0807cddd24a65baf3b88cd95f699ddfda7fe39f
org.kie.kogito.examples	dmn-tracing-quarkus	1.19.0.Final		f850e6d75e449b8fb7fb4e2d77b35fcc872f28ca
org.kie.kogito.examples	dmn-tracing-quarkus	1.20.0.Final		0762ebb57ff3ee3d7a2049a3f57904408ea7f191
org.kie.kogito.examples	dmn-tracing-quarkus	1.21.0.Final		dec7a88221fcdc2729becb4efd76173bbe168eb3
org.kie.kogito.examples	dmn-tracing-quarkus	1.22.0.Final		3b2e15c8ad5268802eb1f0bef7b56f068f8b2db5
org.kie.kogito.examples	dmn-tracing-quarkus	1.22.1.Final		8d2de6badee0215f6f86921e91d12cbe07989586
org.kie.kogito.examples	dmn-tracing-quarkus	1.23.0.Final		c47a8717389ace1214b4532ca129a86212ceff7e
org.kie.kogito.examples	dmn-tracing-quarkus	1.24.0.Final		0f6cc9564b7806ebac032f195cad9ac694be8a5d
org.kie.kogito.examples	dmn-tracing-quarkus	1.24.1.Final		bf7c22d49f96ab5b798c84fd85feb930e092de80
org.kie.kogito.examples	dmn-tracing-quarkus	1.25.0.Final		20e14a1ecc232270282d7acda3f05c1b0ff0e0eb
org.kie.kogito.examples	dmn-tracing-quarkus	1.8.0.Final		bbf46bbfe642b844fdfd8a18c5c71433ef1e5923
org.kie.kogito.examples	dmn-tracing-quarkus	1.9.0.Final		82e03bb329ad02849b6425cabc3ad07fc45595e4
org.kie.kogito.examples	dmn-tracing-quarkus	1.9.1.Final		6a57416359e46af89c7b985dcc8e165ddbcd26c2
org.mvnpm	relateurl	0.2.7		62bd99addad2cc8a86e2db0559ca1024ab596b4c
org.mvnpm.at.opentelemetry	instrumentation-tedious	0.18.0		972ae670d87de8d9d5df4c4ee71e52dc5d950455
org.mvnpm.at.opentelemetry	instrumentation-tedious	0.18.1		86f25d8ab0d892c3c3e54076e49772a73ecce027
org.mvnpm.at.opentelemetry	instrumentation-tedious	0.19.0		bd41ef2780b92396765c35ec40aa44aadb85ca69
org.noear	luffy.executor.m.thymeleaf	1.0		2b39c7e9bee0d924847c43d595ae99d891686f86
org.noear	luffy.executor.m.thymeleaf	1.0.1		76c9cba62051e9b65400eb2a5dc5e04f53bde947
org.noear	luffy.executor.m.thymeleaf	1.0.2		d271bc1e19b39b7a830f7a2da9587c1e5a1b45e2
org.noear	luffy.executor.m.thymeleaf	1.0.3		23015b014a69f61be0636d815b10af8d8c3548fd
org.noear	luffy.executor.m.thymeleaf	1.0.4		a02db2273761e8a250d0bed1c661d9d2c7e4bac4
org.noear	luffy.executor.m.thymeleaf	1.0.5		11dff60e1c94fb68dd07fd6b248388e837ba55d0
org.noear	luffy.executor.m.thymeleaf	1.0.6		7fa7c2a43af2f6412139a68af0828941fbb02748
org.noear	luffy.executor.m.thymeleaf	1.0.7		e6c6ff56b232c774bb7caf81952a3e30095022ee
org.noear	luffy.executor.m.thymeleaf	1.0.8		de244f9bc451b9f79dc8be5ea3d7a92a5ce32e6e
org.noear	luffy.executor.m.thymeleaf	1.1.0		8fa156035d659b3a1cd386c1ad0e2f1582ddaf49
org.noear	luffy.executor.m.thymeleaf	1.1.1		3726388653849ff35a758357ea752fa819e6f58e
org.noear	luffy.executor.m.thymeleaf	1.1.10		d98ce430bffb120a6f3e0d2d25d66ebf59c2b3c5
org.noear	luffy.executor.m.thymeleaf	1.1.11		d3329826cbd2353e7915d789bb667a8c729ec87f
org.noear	luffy.executor.m.thymeleaf	1.1.12		f1dca6b1a8701a5bf4ab12490a6148a34e67b785
org.noear	luffy.executor.m.thymeleaf	1.1.13		c5f95e2d011687c3293d0605cb9ebf4f78ed1e70
org.noear	luffy.executor.m.thymeleaf	1.1.14		d19b81320c2c726d2fd6519d8757768e20a0d011
org.noear	luffy.executor.m.thymeleaf	1.1.15		6d75e74c5279076962550b3d6edcf15e8a65f73b
org.noear	luffy.executor.m.thymeleaf	1.1.16		d820da35b2fc39b2f5ea7f3b56ef23d235447523
org.noear	luffy.executor.m.thymeleaf	1.1.3		7dc60d784005ac61da0c1243bf1660e015875e51
org.noear	luffy.executor.m.thymeleaf	1.1.5		83b740b9e9afdcd98e64644208072f3a7b6ef53b
org.noear	luffy.executor.m.thymeleaf	1.1.6		e363c2630ad1c0e0814fe7865baa4c110303b0d8
org.noear	luffy.executor.m.thymeleaf	1.1.7		18bcb7fa0488eb2eeda03cbe9b07c4c022cdf9c3
org.noear	luffy.executor.m.thymeleaf	1.1.8		2834e9252aa4b4b413e71710bc52e02b7bdb2815
org.noear	luffy.executor.m.thymeleaf	1.1.9		a38279a124f0b1ec49ce51989db83c4a2b790191
org.noear	luffy.executor.m.thymeleaf	1.2.0		dc8a1364781e90d0e1fc3c400c97307c6a095054
org.noear	luffy.executor.m.thymeleaf	1.2.1		b94c372492b0fd16407d242c217939aa322456d1
org.noear	luffy.executor.m.thymeleaf	1.3.0		38d6b9810126340ef18146ecdedaa4ff60a8904c
org.noear	luffy.executor.m.thymeleaf	1.3.1		766052c111d582e75943ec1a72d068a4b4da7e97
org.noear	luffy.executor.m.thymeleaf	1.3.2		cdf404567c64e4f81fbc0402cd2a50cbda007ee4
org.noear	luffy.executor.m.thymeleaf	1.3.3		19aaa66d299781bb8b77350898bb7ed43b02d013
org.noear	luffy.executor.m.thymeleaf	1.3.4		103a7e3ef385bca04a7d851bab078b4e5511aed8
org.noear	luffy.executor.m.thymeleaf	1.4.0		6f0d238d8cac9b352087a94f4a62c6959d79f804
org.noear	luffy.executor.m.thymeleaf	1.4.1		5f3db2cd357b127460cb55b3b00d80cc2d572f50
org.noear	luffy.executor.m.thymeleaf	1.4.2		2fdb0adb23237f58347a4d48e9958b354cf0fe5f
org.noear	luffy.executor.m.thymeleaf	1.4.3		dae9eaa88154b248b150a709788ab0c944bdeddf
org.noear	luffy.executor.m.thymeleaf	1.5.0		eb81675901cb35b597a88ef1e8eaceed4f3113d1
org.noear	luffy.executor.m.thymeleaf	1.5.1		770915503af9e1784bc3eba5fa3e7c79720aecd4
org.noear	luffy.executor.m.thymeleaf	1.6.0		fd15c756e5c1435bb89a0cf56821612bf1c46085
org.noear	luffy.executor.m.thymeleaf	1.6.1		2f988840c24aa8cec2783b936d39cca63c48cef3
org.noear	luffy.executor.m.thymeleaf	1.6.2		f1b8a7d6772b52139b6347bb44a9b60ca9544069
org.noear	luffy.executor.m.thymeleaf	1.6.3		9deceb4c307f2cae9a994400197684cdc01d0195
org.noear	luffy.executor.m.thymeleaf	1.6.4		daaf35367de977b59b5abb50e56f735fb8d3b070
org.noear	luffy.executor.m.thymeleaf	1.6.5		6fd6832ae7608b8cdc884ec87bb2ac40eb57422e
org.noear	luffy.executor.m.thymeleaf	1.6.6		e4fba4c998dcd6c17ae56c723f38c0124e19ab98
org.noear	luffy.executor.m.thymeleaf	1.6.7		ca56adca2953d93a6edd4ecd354ad52414655ec9
org.noear	luffy.executor.m.thymeleaf	1.6.8		3b02db2931731d5fe8765b7420c2aa1053edecf1
org.noear	luffy.executor.m.thymeleaf	1.7.0		8dfe4b8394f93f58ef6e27708fb80d05bed4442f
org.noear	luffy.executor.m.thymeleaf	1.7.1		8a2a675c54542da68ef476513fb3b4c13e0cbd5d
org.noear	luffy.executor.m.thymeleaf	1.7.2		135627f3cfc021c67126aad70d9dd7317e5305e8
org.noear	luffy.executor.m.thymeleaf	1.7.3		f4c2e3dc00ad85cd44799226c1fe235acb90f084
org.noear	luffy.executor.m.thymeleaf	1.7.4		c6463fc36ee8be7b09c8a23fb80c07306ed5d303
org.noear	luffy.executor.m.thymeleaf	1.7.5		57035d832bef4bc33cb52271304701a2443ad9b8
org.noear	luffy.executor.m.thymeleaf	1.7.6		3dd69490b982807ff0fa9a5fb0ee1930056e71a0
org.noear	luffy.executor.m.thymeleaf	1.7.7		757f0af36cf601e07f9a37d2b5a2609863e1c237
org.noear	luffy.executor.m.thymeleaf	1.7.8		ae3f53a4ec77189938f163c6bb7e1b7d8bce0df2
org.noear	luffy.executor.m.thymeleaf	1.8.0		a7d5e9632fae1a43ca31ff285c4a3b775c049735
org.noear	luffy.executor.m.thymeleaf	1.8.0-M1		9e3a8f2896b0cf7e36a5ce9028535b80651b228e
org.noear	luffy.executor.m.thymeleaf	1.8.1		49594b8c8a0cb8443deedf1f2c1b555a325d7f60
org.noear	luffy.executor.m.thymeleaf	1.9.0		034df52d5a8e5f571ac5e860670659238bc79f35
org.noear	luffy.executor.m.thymeleaf	1.9.2		6c32ecd20262f516045579bfb5824d7ba90288cd
org.opendaylight.didm	didm-karaf	0.1.0-Lithium		6f36942ef427ddb5bb14e0b85b5e5d2b7c954a30
org.opendaylight.didm	didm-karaf	0.1.1-Lithium-SR1		58f42c6c27a1f4ad523914e69536b41c0474ebc6
org.opendaylight.didm	didm-karaf	0.1.2-Lithium-SR2		bbf825fa1604c99e0aa88cc0d68e38dfeca44003
org.opendaylight.didm	didm-karaf	0.1.3-Lithium-SR3		b2049579a61ab7820dbea0af6c3eef05a661d987
org.opendaylight.didm	didm-karaf	0.1.4-Lithium-SR4		c6b5165adde4d5dc6b8e3265efc35231aba4c92c
org.opendaylight.didm	didm-karaf	0.3.0-Boron		ef6d7ed95a64f8c80ecab58ee89c90fbdb20e8b8
org.opendaylight.didm	didm-karaf	0.3.1-Boron-SR1		d64fdad7eab46f3dd886129cb02e655d8804f549
org.opendaylight.didm	didm-karaf	0.3.2-Boron-SR2		86ca7606f38e64408c779430efb98e6bb8d3cb21
org.opendaylight.didm	didm-karaf	0.3.3-Boron-SR3		e48ef7236f8c1b31de125120b669eb93b81f236b
org.opendaylight.didm	didm-karaf	0.3.4-Boron-SR4		9721c5ed622e148c80b94e19d04e02820fd45bab
org.reduxkotlin	redux-kotlin-thunk-metadata	0.2		94ebb03aad0128ee0043659201e1201ad3ad2ef9
org.reduxkotlin	redux-kotlin-thunk-metadata	0.2.3		961c49753dd67af7f8d7b3c2eb481d9526a3cc13
org.reduxkotlin	redux-kotlin-thunk-metadata	0.2.4		a3960c9b076d3205f54fec00adf7d72f60850b5b
org.reduxkotlin	redux-kotlin-thunk-metadata	0.2.5		46909cbbb2df63cf886fc37942a81a98fb3d324a
org.reduxkotlin	redux-kotlin-thunk-metadata	0.2.6		6e99f57044ad4726078e79a5f974ed6a5a1db61b
org.reduxkotlin	redux-kotlin-thunk-metadata	0.2.7		2c01818fe1095a725ad5714bc3c2531b63ec9e8c
org.reduxkotlin	redux-kotlin-thunk-metadata	0.2.8		98c634b4b92f3cc911f6243e637df9c648e67153
org.reduxkotlin	redux-kotlin-thunk-metadata	0.2.9		d4412bd088fe8c8796c09f3a4d805af6ce62a41d
org.reduxkotlin	redux-kotlin-thunk-metadata	0.4.0		62204838975fd3918e45f1ef85cb882d1d9c2610
org.reduxkotlin	redux-kotlin-thunk-metadata	0.5.3		0e3df5886e07ae44a108d4cc2adca640736e7edd
org.reduxkotlin	redux-kotlin-thunk-metadata	0.5.4		1a6fc56292e4604a4ce1c15719569984dbb3b8ec
org.reduxkotlin	redux-kotlin-thunk-metadata	0.5.5		7a496b107d66e7ae675d2eaf063539a38fc52698
org.restlet.java	org.restlet.java.parent	2.5.0		N/A
org.restlet.java	org.restlet.java.parent	2.5.0-rc1		N/A
org.restlet.java	org.restlet.java.parent	2.5.1		N/A
org.restlet.java	org.restlet.java.parent	2.6.0-m1		N/A
org.restlet.java	org.restlet.java.parent	2.6.0-m2		N/A
org.restlet.java	org.restlet.java.parent	2.6.0-rc1		N/A
org.scala-libs	scalajpa_2.9.0	1.4		92477e759a9a68fa241fb979eeb4bb8a5b49a97c
org.scala-libs	scalajpa_2.9.0	1.5		1ebede953563b318e66df1224578ea850b9e1c15
org.typelevel	laika-core_sjs1_3	1.0.0		ec3ef09d88ebdfc6dc1216164b0affb9cc583133
org.typelevel	laika-core_sjs1_3	1.0.0-M1		823e9ab7989aae8a860703caab17cf7039c2186d
org.typelevel	laika-core_sjs1_3	1.0.0-M2		8efd583e798c0b163196531c0174857f7c3803d7
org.typelevel	laika-core_sjs1_3	1.0.0-M3		ad72912dd4eb476ac8b0885033cd7ddd55abd7f1
org.typelevel	laika-core_sjs1_3	1.0.0-M4		f00dd5135e3ebef1d5db2ad743e5fd0794af13d2
org.typelevel	laika-core_sjs1_3	1.0.0-M5		3030ae55b40a01b224f0fe8a080191331e32c05c
org.typelevel	laika-core_sjs1_3	1.0.1		8abc32ab4ba8bf8984526cc60e49a1b02d8da25b
org.typelevel	laika-core_sjs1_3	1.1.0		19d6e755fe7270ab1971fdf20f33d3a5c7fe9d40
org.typelevel	laika-core_sjs1_3	1.2.0		7f5accf10b2bdbdb834743082f0c20d0f44d9bd6
org.typelevel	laika-core_sjs1_3	1.2.1		65f5c147b04ef35100f6745d76c0588b9be9c43a
org.typelevel	laika-core_sjs1_3	1.3.0		85271c077141e87088a604cf73147b09666a44f9
org.typelevel	laika-core_sjs1_3	1.3.1		42c3537e1eea776ad63361382f0df01ced86aa49
org.typelevel	laika-core_sjs1_3	1.3.2		4ce61d89ce3d4db56963a6e902eed7c28a8c7085
org.webjars.npm	amdetective	0.0.1		8948eb763ca6ec817099e601d843fff9471765a5
org.webjars.npm	superagent-proxy	2.0.0		54368aa26149968539e8a7b59919ce038b10cafb
org.webjars.npm	superagent-proxy	2.1.0		1b8d775ae90cad736294ec14d4f474b450de7f54
org.wvlet.airframe	airframe-metrics_2.13.0-M5	0.72		72ac57ac9a2699333e37309777e1f02a6a9519da
org.wvlet.airframe	airframe-metrics_2.13.0-M5	0.73		3ac0f43f33931cdc5938639fda7ca47e901d4f35
org.wvlet.airframe	airframe-metrics_2.13.0-M5	0.74		84daa589bf5a4a9f9df86e09af1221ab66af46dc
org.wvlet.airframe	airframe-metrics_2.13.0-M5	0.75		922dffa66e5e7263818e95dd89316c3eb192b641
org.wvlet.airframe	airframe-metrics_2.13.0-M5	0.76		fa43c8c78eb02f8660eb2ec3cfd68edd9a1bac2c
org.wvlet.airframe	airframe-metrics_2.13.0-M5	0.77		f8e0fe634a0fa62da6e814825f8b9455c444ee01
org.wvlet.airframe	airframe-metrics_2.13.0-M5	0.78		9c6376838ea374d0fdf336021415bf644039dd08
org.wvlet.airframe	airframe-metrics_2.13.0-M5	0.79		a66f8d17e3716539e08bf41e049baeade369f9b9
org.wvlet.airframe	airframe-metrics_2.13.0-M5	0.80		7b612b009f4f55d68fe6aa350b841323656d8fb8
org.wvlet.airframe	airframe-metrics_2.13.0-M5	19.2.0		513c894b9f0f53fa207d38df49a14cf81d1851f4
org.wvlet.airframe	airframe-metrics_2.13.0-M5	19.2.1		d623070aced2cdff96be91029e50f5440fcdba4b
org.wvlet.airframe	airframe-metrics_2.13.0-M5	19.3.0		c3eb5b8acb2143a0929c146b63ce89271dc71176
org.wvlet.airframe	airframe-metrics_2.13.0-M5	19.3.1		92daff28aea4c1e41ae3c8cebac2b47121ed7b9c
org.wvlet.airframe	airframe-metrics_2.13.0-M5	19.3.2		bfef8ce1b73ed0918034da086639f9eb31b84931
org.wvlet.airframe	airframe-metrics_2.13.0-M5	19.3.3		5ac4fafc6c8aaa2cda5fcdeb5addfd388db6cd4a
org.wvlet.airframe	airframe-metrics_2.13.0-M5	19.3.4		c31cbea3305344d3d5cd7e73e7f9effccec112fe
org.wvlet.airframe	airframe-metrics_2.13.0-M5	19.3.5		96203b6726f6eb2b57f0203ba0057aa568b75ad7
org.wvlet.airframe	airframe-metrics_2.13.0-M5	19.3.6		d7a51d4453f0c3ee9259fa71c683e6049a07593c
org.wvlet.airframe	airframe-metrics_2.13.0-M5	19.3.7		5203b5395351b9eea7c8a814c5c7ac0c17c7f1b8
org.wvlet.airframe	airframe-metrics_2.13.0-M5	19.4.0		b4afabf127c1d9cebbe5d244fabac1664aed80b6
org.xeustechnologies	jcl-spring	2.2.1		8496466504eda9b9408eee9b9f6d5d8209ef2d3e
org.xeustechnologies	jcl-spring	2.2.2		e3ab7aeb0f4fbd36cb05f52f63b0b8b025981f90
org.xeustechnologies	jcl-spring	2.3		f65b97dd9db3bc85498b120f432471ddc0cab95a
org.xeustechnologies	jcl-spring	2.4		fb99140309a9e76ff7b6be57a3d55ed595912091
org.xeustechnologies	jcl-spring	2.5		f67245b730cb8106545096edc14b3165a39ad537
org.xeustechnologies	jcl-spring	2.6		3428d67991821b89777d7d8463d5930c8883ae98
org.xeustechnologies	jcl-spring	2.7		8608d703f60ad80f13b4be4c6b3581b388011158
org.xeustechnologies	jcl-spring	2.8		63e11888f97c3ab66f361cfffe077b14a45be0b9
ru.astrainteractive.mobilex	mvi-core-android-debug	2.5.0		N/A
ru.astrainteractive.mobilex	mvi-core-android-debug	2.5.2		N/A
ru.l3r8y	prefixed-maven-plugin	0.0.1		dacd7fdefaec1035e62271fe66a82dd4098fcc01
ru.l3r8y	prefixed-maven-plugin	0.0.2		da5d95e8f626e4ea2819508b8a5997779ce73577
ru.l3r8y	prefixed-maven-plugin	0.0.3		37a3532f00b2419333c543a2688da23e6dc15b8b
ru.l3r8y	prefixed-maven-plugin	1.0.0		38701f05138ccc38660ec16fa4f8d1e8f43f30f4
software.tnb	system-x-apicurio-registry	0.0.13		49feae4a4f607ef59837b0b243bc060639f06ea8
software.tnb	system-x-apicurio-registry	0.0.14		054887e829656c3e6520a8d51d4332d685cd3173
top.continew	continew-starter-ratelimiter	2.10.0		2d8087f60cdfe7c643429e27936eb35cd874cef3
top.continew	continew-starter-ratelimiter	2.11.0		13bbc1dfded34899a5535d9f5bce06c3aeff95f6
tz.co.asoft	krono-symphony-watchosx64	2.0.16		N/A
tz.co.asoft	krono-symphony-watchosx64	2.0.16	metadata	dc54714e0c24f223512d6bc23c8e17dc3d1dd3ca
tz.co.asoft	name-generator-watchosarm64	0.0.10		N/A
tz.co.asoft	name-generator-watchosarm64	0.0.20		N/A
tz.co.asoft	name-generator-watchosarm64	0.0.30		N/A
