br.com.objectos.oss-java8	objectos-more-logging	1.0.0		c832dbf983d1d69867a5a9c99f6c34a864c2ce9b
io.cloudevents	cloudevents-amqp-proton	4.0.0		ff9d0ae34da011874e5ecc6b62cdaee9b6d396b3
io.cloudevents	cloudevents-amqp-proton	4.0.1		e8b96364ee04024a03f2e0a669bb38fa4d0f297a
io.d11	vertx-aerospike-client	1.0.0		29f537656277919cc188d7f43194ad85f081d3ae
io.d11	vertx-aerospike-client	2.0.0		53d86ebb8ccb499677156c4203c8f98d22031399
io.d11	vertx-aerospike-client	2.0.1		5782085f58b3c54a26a89fd9123f09f7f4228ce2
io.github.etspaceman	kinesis4cats-kpl_3	0.0.1		95b84f1add93d33a07ffe196cd03069371773897
io.github.etspaceman	kinesis4cats-kpl_3	0.0.10		68d156dcff714fe92f473facbed430c23b90ebc6
io.github.etspaceman	kinesis4cats-kpl_3	0.0.11		05e4cf7f8a335a50994b9229f32ed228d1a11a55
io.github.etspaceman	kinesis4cats-kpl_3	0.0.13		9453b4261ce47c86012a7651c60ccbdb2cc135d0
io.github.etspaceman	kinesis4cats-kpl_3	0.0.14		58c59f090ab019881be2e7f34f35c3adf7163206
io.github.etspaceman	kinesis4cats-kpl_3	0.0.15		aa00abd2e7072e427d78f11505aaa42e4336b47e
io.github.etspaceman	kinesis4cats-kpl_3	0.0.16		f60c2a02f3905bf66dbc34631e631eabd1ad99d6
io.github.etspaceman	kinesis4cats-kpl_3	0.0.17		b068312e17d8fbdbd34d39827be7282c5032044f
io.github.etspaceman	kinesis4cats-kpl_3	0.0.18		8982bde1c05ee5d2f1e5a5b7c95a3ac50a2e28e3
io.github.etspaceman	kinesis4cats-kpl_3	0.0.19		1610b14a80deebd5cf82a609e7100c8ab1df0010
io.github.etspaceman	kinesis4cats-kpl_3	0.0.2		61da1bfcfbc2c624117f37dd70e7e510b6aec1e2
io.github.etspaceman	kinesis4cats-kpl_3	0.0.20		cdda096c927ac7019f68ac7f95e9e2de8a45ad35
io.github.etspaceman	kinesis4cats-kpl_3	0.0.21		acd0865cababc3305aecf40447d975d30935d12c
io.github.etspaceman	kinesis4cats-kpl_3	0.0.22		4bfdb64c49a8880f57d5d1c453013715f7bb399d
io.github.etspaceman	kinesis4cats-kpl_3	0.0.23		bf0a241d747179ddb2089b092d954575ad06edda
io.github.etspaceman	kinesis4cats-kpl_3	0.0.24		bb2751c41543da9781e2a4ee9110ef7adb7896e5
io.github.etspaceman	kinesis4cats-kpl_3	0.0.25		3d58c60770758bf944013148a98be7b2802327d3
io.github.etspaceman	kinesis4cats-kpl_3	0.0.26		72cf0f321ba46edd8b5c2467e18e7a1a55fbd6bb
io.github.etspaceman	kinesis4cats-kpl_3	0.0.27		bf3811ee42ba2ca9d9626621a89d549ef12a055b
io.github.etspaceman	kinesis4cats-kpl_3	0.0.28		eebaa7823163384259ab4e269ed25d1422ce60ee
io.github.etspaceman	kinesis4cats-kpl_3	0.0.29		ac5223b7467e0816ae5416e3138d5263a768844d
io.github.etspaceman	kinesis4cats-kpl_3	0.0.3		c0b4311b90d6b73e8b0686b38f17f8a2f63557e2
io.github.etspaceman	kinesis4cats-kpl_3	0.0.30		e01ea3ce93363f6e7a1f79ce8f32814fef7bb64a
io.github.etspaceman	kinesis4cats-kpl_3	0.0.32		22c38994861b8db16640227b735aaaa8acb6a215
io.github.etspaceman	kinesis4cats-kpl_3	0.0.33		1810ed3f210a15f26c94f56194b2553ecd7a1126
io.github.etspaceman	kinesis4cats-kpl_3	0.0.4		33f3570fc5f7e79e8abce22cc02d293011bcc039
io.github.etspaceman	kinesis4cats-kpl_3	0.0.5		0502163fa7b09722f4bd95f09303032ce7e51149
io.github.etspaceman	kinesis4cats-kpl_3	0.0.6		27627ceafec65072251cbf9b7253cf2cb08b7f88
io.github.etspaceman	kinesis4cats-kpl_3	0.0.7		da50e864c9e271f2a15c08e1e3eb78c19155dca6
io.github.etspaceman	kinesis4cats-kpl_3	0.0.8		536ffb521d49dc973fcb08343362d09317ac5cd9
io.github.etspaceman	kinesis4cats-kpl_3	0.0.9		1b17fb57304f0c38bcb0eb9114258e132c94c50d
io.github.etspaceman	kinesis4cats-kpl_3	0.1.0		09fa8a0ebddc65d967014cbc5c3c078b9c1ea436
io.github.etspaceman	kinesis4cats-kpl_3	0.1.1		aac1acf280911674c9b53d1d304f446d76046783
io.github.etspaceman	kinesis4cats-kpl_3	0.1.2		02f435447c6d4817577bddb224fa90789601740e
io.github.funicornframework	funicorn-common-redisson	1.0.0		9d5403ed259b67cbf21721f48cf623a5624321d4
io.github.funicornframework	funicorn-common-redisson	1.1.0		b3a9e07033ecd9f14f827c25b399e2ef3176a35e
io.github.geniusrus	cgps-core	3.0.0		N/A
io.github.interestinglab.waterdrop	waterdrop-core_2.11	0.1.0		e788d7d0f64554e61316a39dd80b42ba75a42265
io.github.interestinglab.waterdrop	waterdrop-core_2.11	1.0.0		24490549d3eabfd2f8b69a20903fa5cd236809c9
io.github.interestinglab.waterdrop	waterdrop-core_2.11	1.1.0		9d4c15fbc179076ea067d516a166455ce474e5d7
io.github.interestinglab.waterdrop	waterdrop-core_2.11	1.2.0		a7a4f743ccea5eef999d63e45e4e2013ca158b55
io.github.interestinglab.waterdrop	waterdrop-core_2.11	1.3.0		9e876e77e1fdf9618654846f983cedfe71150bc9
io.github.interestinglab.waterdrop	waterdrop-core_2.11	1.4.0		1056981539e05953396b0b849273c610ba29a497
io.github.interestinglab.waterdrop	waterdrop-core_2.11	1.5.0		5112c5ea1436bc6b1d3de9bf5a4cc27cbff220c1
io.github.interestinglab.waterdrop	waterdrop-core_2.11	1.5.1		457496327efa29c2239adc9a7e2b1d18e317c0c6
io.github.jpthiery.arthena	arthena-zookeeper	0.1.1		8a1077b2aba3d8dc34baad7e406dccc4bf79551a
io.github.jpthiery.arthena	arthena-zookeeper	0.1.4		56e2d760cba66f0858c36fbb85ae850990541c09
io.github.merlinths	kava-annotations-jvm	1.0.0		82d8aa37b1446513b6bdad23644fc367b88251e7
io.github.merlinths	kava-annotations-jvm	1.0.1		4e954fb0578e777212953ba13d96407fe92bec0a
io.github.merlinths	kava-annotations-jvm	1.0.2		2d03650b98dfd83396920c8d86c4c23cff2b32b7
io.github.merlinths	kava-annotations-jvm	1.0.3		8eaf8a2cd1e8a90c357403dcd9fe75c8db3ed3ff
io.github.merlinths	kava-annotations-jvm	1.0.4		c12d744d8b6ea3c9242fb932a2998dab463cd03c
io.github.railian.data	data-result-watchosarm64	0.3.0-alpha04		N/A
io.github.railian.data	data-result-watchosarm64	0.3.0-alpha04	metadata	ac3b6f31a4c5621706f2d2e9a5b6b530cac3afd4
io.github.railian.data	data-result-watchosarm64	0.3.0-alpha05		N/A
io.github.railian.data	data-result-watchosarm64	0.3.0-alpha05	metadata	52e0eae5c0196e2a74841c4234a528cf16af3247
io.github.railian.data	data-result-watchosarm64	0.3.0-alpha06		N/A
io.github.railian.data	data-result-watchosarm64	0.3.0-alpha06	metadata	6d3cb288f670ca43cd5095c46253c55593855fe6
io.github.railian.data	data-result-watchosarm64	0.3.0-beta01		N/A
io.github.railian.data	data-result-watchosarm64	0.3.0-beta01	metadata	9e2490643eb988f4f5fd503f651644e7f27c85ed
io.github.scambon	io.github.scambon.cliwrapper4j	0.2.0		497b9fa91e1caff13035e9a33e14cdce85419f32
io.github.scambon	io.github.scambon.cliwrapper4j	1.0.0		eb3acb8aec51b8c43942f6cb36afa0e1af094c8f
io.github.scambon	io.github.scambon.cliwrapper4j	1.0.1		75bef5bc1f6bafdb389fe7e981959285a5f0f160
io.github.scambon	io.github.scambon.cliwrapper4j	1.0.2		77ba8bee11ca656d5d93507d238b6ef46718d777
io.github.scambon	io.github.scambon.cliwrapper4j	1.1.0		87acfd50634ab7a7911d053631a63e04c30e5f76
io.github.vigoo	zio-aws-athena_2.12	2.14.3.0		8eb2c5f2dd3492e3414af62b0edb3589cb003065
io.github.vigoo	zio-aws-athena_2.12	2.14.7.0		5f826df4ced4d127d509b87d4211426a8b094818
io.github.vigoo	zio-aws-athena_2.12	3.15.16.3		eebd519f391ea664c98dd197bb22a802d7698e31
io.github.vigoo	zio-aws-athena_2.12	3.15.16.5		562be82d5ae57bc9d6acc155572b7f9f2ff8efe8
io.github.vigoo	zio-aws-athena_2.12	3.15.16.7		b5422152b558f569f57ce93950f224baac5d85b9
io.github.vigoo	zio-aws-athena_2.12	3.15.16.8		c7ccf8113e9e920f3c15a330e4bf8332afbb90b2
io.github.vigoo	zio-aws-athena_2.12	3.15.19.1		a3da6400f5b61fb291ce4b96b3210638f818ca0f
io.github.vigoo	zio-aws-athena_2.12	3.15.19.10		388d9148d8b2211f362f7e0317192d46d287261e
io.github.vigoo	zio-aws-athena_2.12	3.15.19.11		73e7edb134d6a0f9d9d4aace0c5c70a80f9eaedb
io.github.vigoo	zio-aws-athena_2.12	3.15.19.2		33c81d7cb09e8d48be59c71f2d1df77373104a02
io.github.vigoo	zio-aws-athena_2.12	3.15.19.3		af69841f8c24098724177b4447e82cdaa4116dc3
io.github.vigoo	zio-aws-athena_2.12	3.15.19.6		46e4fb32662eba97c411c126ef8fe18817b5f9d7
io.github.vigoo	zio-aws-athena_2.12	3.15.19.7		0a8dbc5b44844d010920c8a370a86272e9899629
io.github.vigoo	zio-aws-athena_2.12	3.15.19.8		3b1e5b6bc1361d54135f7c35470c0449ced92afe
io.github.vigoo	zio-aws-athena_2.12	3.15.19.9		01cb676a205b2e986da801e856fcf0964c05003a
io.github.vigoo	zio-aws-athena_2.12	3.15.31.3		9f463db44f72aee12778c64e6cc94d56d3eec2ab
io.github.vigoo	zio-aws-athena_2.12	3.15.32.1		caf54bb0646d26f08d9fb206a7d6c746187fcb62
io.github.vigoo	zio-aws-athena_2.12	3.15.32.2		ded8192d2b62579bba355c8db1057b52d54cd6d7
io.github.vigoo	zio-aws-athena_2.12	3.15.33.2		a2a00013fe5fa50ae76901c13bdc37466560a90c
io.github.vigoo	zio-aws-athena_2.12	3.15.33.3		b1e68bdbfc8ab70ba6071e9ee60f5376876de4e3
io.github.vigoo	zio-aws-athena_2.12	3.15.33.4		1ea9ac02926dfaa8e15156717987f2422ce1c936
io.github.vigoo	zio-aws-athena_2.12	3.15.34.1		c01c6c7e92b27d3ce6437f6338e2e7d117cefafb
io.github.vigoo	zio-aws-athena_2.12	3.15.34.2		923bc094d31457470182dc582a83ebefdf7fdda0
io.github.vigoo	zio-aws-athena_2.12	3.15.34.3		9ecdf2af14151441eab8d919dd62921bc64cd60b
io.github.vigoo	zio-aws-athena_2.12	3.15.35.1		1f9c1e4087472d6f8aa11dc57133124cffc107b2
io.github.vigoo	zio-aws-athena_2.12	3.15.35.2		36df2b325d842c2135b67fe3e44b8ac195a416f0
io.github.vigoo	zio-aws-athena_2.12	3.15.35.3		ffaeb6ca35eb9edabc0daa6e9024c3516241d2d9
io.github.vigoo	zio-aws-athena_2.12	3.15.35.4		2816e59e370588fbdab2eee70b8dece6b0c8c093
io.github.vigoo	zio-aws-athena_2.12	3.15.35.5		547f5ee517b754131528403de732c277087937aa
io.github.vigoo	zio-aws-athena_2.12	3.15.38.1		3db82749556e6436b6157e8fc974262ad3d941ac
io.github.vigoo	zio-aws-athena_2.12	3.15.40.1		e88a88ff30932de89fc48a53c9affd73b8c0e548
io.github.vigoo	zio-aws-athena_2.12	3.15.40.2		8899c56430150fe19dcc569eb08e5e53d5cad1d9
io.github.vigoo	zio-aws-athena_2.12	3.15.40.3		78299acb2f1b7719be9726c5d5b230ff722215cd
io.github.vigoo	zio-aws-athena_2.12	3.15.42.1		b289ba10c01f3889333ee323c86827022e8b2287
io.github.vigoo	zio-aws-athena_2.12	3.15.42.12		d0027c03c122265824afd38e47a3550ac5c6dc3d
io.github.vigoo	zio-aws-athena_2.12	3.15.42.2		89bf5e4648b3cea9e9aaa1e2c9ab05caf1a3e44c
io.github.vigoo	zio-aws-athena_2.12	3.15.42.3		485154b883b0bcaff6965bb910f9686cd18c8347
io.github.vigoo	zio-aws-athena_2.12	3.15.45.1		82d91385680ecec55cd2805642ab3bbe567d28d9
io.github.vigoo	zio-aws-athena_2.12	3.15.45.2		eb56652aa53197aaa4cb844275b51b54434d2b27
io.github.vigoo	zio-aws-athena_2.12	3.15.45.3		8a9308d7d20129005753785541838c098a934745
io.github.vigoo	zio-aws-athena_2.12	3.15.48.1		518278ea87d931fabab0ed9b80a634f23597b0a6
io.github.vigoo	zio-aws-athena_2.12	3.15.48.2		c6f6d55bf9b2aee107bcd2e216fe2fc71d06a320
io.github.vigoo	zio-aws-athena_2.12	3.15.49.1		c73ff9ab625378754489232bbfdf4eed5e641a10
io.github.vigoo	zio-aws-athena_2.12	3.15.49.2		2995b9464e6e358d963bb7fb247d554da8a15bf7
io.github.vigoo	zio-aws-athena_2.12	3.15.50.2		d6b709d60c6b27c1572fb29e04b0ab7eecc84284
io.github.vigoo	zio-aws-athena_2.12	3.15.51.1		f3c4c4efe52ac4cfd6e780b7c4968c61adf36ee7
io.github.vigoo	zio-aws-athena_2.12	3.15.51.2		7c62506e1d99d7ee27be56af2e591636e7931c3b
io.github.vigoo	zio-aws-athena_2.12	3.15.53.1		c2e092437ff15ffbfb8fd836c3bea3eb6b39da3b
io.github.vigoo	zio-aws-athena_2.12	3.15.53.2		e4c06d6c04ff527794471cd8409dbf74c300433a
io.github.vigoo	zio-aws-athena_2.12	3.15.53.3		ec62420ea1fb0f81ec8eedab21d1d3640baae325
io.github.vigoo	zio-aws-athena_2.12	3.15.57.1		117d27786b70542f16498f7b409c0e18a5fa0a6c
io.github.vigoo	zio-aws-athena_2.12	3.15.58.1		9083689ea95fbd0dbd2eca6e6da04bca237ebe89
io.github.vigoo	zio-aws-athena_2.12	3.15.60.1		cd02c4e575db791b18d1249075dc470f9c522f4b
io.github.vigoo	zio-aws-athena_2.12	3.15.61.1		d37e52d1e274e0a16f621b91be96a659e9e88e8d
io.github.vigoo	zio-aws-athena_2.12	3.15.63.1		76f183f283e24b5ce7e8b4e633570911a3ddd823
io.github.vigoo	zio-aws-athena_2.12	3.15.65.2		1596259001fbb73796f9a6dc4485c535b68673f6
io.github.vigoo	zio-aws-athena_2.12	3.15.65.3		9e338d359314b1184c63bac2f0efac8aef1ede92
io.github.vigoo	zio-aws-athena_2.12	3.15.66.2		dbb5a64dd15dfd922abafd29e36ff8406a13e983
io.github.vigoo	zio-aws-athena_2.12	3.15.66.3		6dacbdc930e1f0c62760a2a4c10cd6659b34f7b6
io.github.vigoo	zio-aws-athena_2.12	3.15.67.1		e79fc1cf8202bc1f3ff0d12ca965f36ab843464a
io.github.vigoo	zio-aws-athena_2.12	3.15.68.2		ce0b0229148c9d522751c3d007ecc624bac6c453
io.github.vigoo	zio-aws-athena_2.12	3.15.68.3		3849d42848bdb85d6f0190d6ed12ffbd96bf2a1d
io.github.vigoo	zio-aws-athena_2.12	3.15.69.1		c4b890bb433fd54a15e5e60a54fedb44347bd5c9
io.github.vigoo	zio-aws-athena_2.12	3.15.69.2		ab79515962f286e4eaf9bc933c8daf9fa71a5b1a
io.github.vigoo	zio-aws-athena_2.12	3.15.69.3		45482634bc1f4cfe6c407f24539667561629f002
io.github.vigoo	zio-aws-athena_2.12	3.15.70.1		9fab99b7ca5ddc71beed939c5c35e5ec82d22b1e
io.github.vigoo	zio-aws-athena_2.12	3.15.71.1		6ec234e7e30d107fc8b8f77ae2f646ed2e02dbff
io.github.vigoo	zio-aws-athena_2.12	3.15.71.2		7a6ee553592ed5c2f937ffefaf84dd9c58c975c5
io.github.vigoo	zio-aws-athena_2.12	3.15.71.3		e558a623df7a83f5e8639ee6751ee0af9887adfe
io.github.vigoo	zio-aws-athena_2.12	3.15.73.1		4c39f3c40dd3b958578416e4b8e4d107fb9aaac9
io.github.vigoo	zio-aws-athena_2.12	3.15.73.2		8086a8de8fc9b33ca5f8d7a23895837675f55d8f
io.github.vigoo	zio-aws-athena_2.12	3.15.73.3		fd8c2ea6716ec95f91eedb3444b4fdf22e79d57d
io.github.vigoo	zio-aws-athena_2.12	3.15.73.4		06fb7e88057a94d323cb01286e174e77a0dc77a6
io.github.vigoo	zio-aws-athena_2.12	3.15.74.1		9c301b6cd5574ad8e61f4142b698f994fc332fc3
io.github.vigoo	zio-aws-athena_2.12	3.15.74.2		8cae7870733cf183bd9be2634c3710f8931dd358
io.github.vigoo	zio-aws-athena_2.12	3.15.77.1		12fc38e95269c5f47576d2ced46a63a6d42cffec
io.github.vigoo	zio-aws-athena_2.12	3.15.77.2		6478875788becd8e618e9692c74fcc0f15eda7c4
io.github.vigoo	zio-aws-athena_2.12	3.15.79.1		a6d5829539ac0dde00cd03af50d7049081d583a5
io.github.vigoo	zio-aws-athena_2.12	3.15.80.1		e48c19141f0c549a92c3d976a8d203668ff47f0b
io.github.vigoo	zio-aws-athena_2.12	3.15.80.2		d726a21d50e4d61bd98adc755ee71e734f9ee8c7
io.github.vigoo	zio-aws-athena_2.12	3.15.81.1		f39308230550806ea14f03ca3a250f6a20957f64
io.github.vigoo	zio-aws-athena_2.12	3.15.81.2		5cbbcc3f5bdc79a8ce8c4d9a41d11664f314d730
io.github.vigoo	zio-aws-athena_2.12	3.15.82.1		8a241be3f4fcf6cd7bb9088ed479b68bdda0b74b
io.github.vigoo	zio-aws-athena_2.12	3.15.82.2		3166c43bde7b19f396c9ccaf7e8e54051381d7b3
io.github.vigoo	zio-aws-athena_2.12	3.15.82.3		90e4f8f399bc3638efab2e020c09bb45bda070bc
io.github.vigoo	zio-aws-athena_2.12	3.16.0.1		0e88939683bb5c6eb357ac6317ddd4cf79153f97
io.github.vigoo	zio-aws-athena_2.12	3.16.0.2		6beb5ad620843e26308db265cf79a5049c3d003f
io.github.vigoo	zio-aws-athena_2.12	3.16.1.1		18b8a0e9064ba867e6e5637622d141ad9b87c6ea
io.github.vigoo	zio-aws-athena_2.12	3.16.1.2		d0c504f3a5fb1508b0e69a4508f18cf3d34fd59d
io.github.vigoo	zio-aws-athena_2.12	3.16.100.1		7813e2f0fe6a2c836f64106a1736b1b5ab2f9ccb
io.github.vigoo	zio-aws-athena_2.12	3.16.101.1		936042393a26c2c0ede9781d43e8fa90c72666e6
io.github.vigoo	zio-aws-athena_2.12	3.16.102.1		fad487cefb83776033d61da27aac72d38d99abab
io.github.vigoo	zio-aws-athena_2.12	3.16.102.2		9aa297fb0f6b79f5d469c8f75544e297152158bf
io.github.vigoo	zio-aws-athena_2.12	3.16.104.1		a7361c4a797885b1f236bd937ae25b028c74c9fd
io.github.vigoo	zio-aws-athena_2.12	3.16.13.1		3f9501a78eec6e0e42d39431133883916bc9d11d
io.github.vigoo	zio-aws-athena_2.12	3.16.13.2		a727f5ade14614fa3bf7ebdb5d8eab74cfbf7980
io.github.vigoo	zio-aws-athena_2.12	3.16.14.1		1ea83dc1d1054e9f2f41260dc35b8b9569fbf623
io.github.vigoo	zio-aws-athena_2.12	3.16.14.2		dd5a0446e415d2936a999e3c1a2beeea753b3282
io.github.vigoo	zio-aws-athena_2.12	3.16.16.1		046c74159fcd5dee454a076c4e985c5d5e2bad46
io.github.vigoo	zio-aws-athena_2.12	3.16.17.1		2b88ab88e5d8eebf80151b6d64c7429089f395e1
io.github.vigoo	zio-aws-athena_2.12	3.16.17.2		f006cc20c829b7105f3c624a9159ca1ab7cb44be
io.github.vigoo	zio-aws-athena_2.12	3.16.18.1		627410ecf6bf980243aae6ef8c75e0b971779c2b
io.github.vigoo	zio-aws-athena_2.12	3.16.18.2		2696701bdffae6477d21fe37aa50d765003db621
io.github.vigoo	zio-aws-athena_2.12	3.16.18.3		311c8eb4307342c570354d0bb119f94dba7b07f7
io.github.vigoo	zio-aws-athena_2.12	3.16.20.2		296abfb838ee51c82ff67c9aafb5efb051ad83ca
io.github.vigoo	zio-aws-athena_2.12	3.16.20.3		d22567f27452152fb07297310b4f2ed307d9ae4b
io.github.vigoo	zio-aws-athena_2.12	3.16.20.4		65e295c502311b9c7d153e82b5f3580881377d26
io.github.vigoo	zio-aws-athena_2.12	3.16.20.5		48c15192b14696dd3c2b0020f688dce519c5bb29
io.github.vigoo	zio-aws-athena_2.12	3.16.20.6		f85fe71207bf9bf89937e534aceea70dfd9edf72
io.github.vigoo	zio-aws-athena_2.12	3.16.20.7		ac9dc3358bbe168033edfe5e07caa4765c959577
io.github.vigoo	zio-aws-athena_2.12	3.16.3.1		5bbcc48bc6e73dc3f5b74334673aee3ea728654e
io.github.vigoo	zio-aws-athena_2.12	3.16.3.2		4b689d4bc8457bd630c5f37ccebaf830825d4436
io.github.vigoo	zio-aws-athena_2.12	3.16.34.1		0f9bd579147c299ac783aacdca1900217f48191a
io.github.vigoo	zio-aws-athena_2.12	3.16.34.2		db900266b9a18731c46e5557873ea10d4ed5c95b
io.github.vigoo	zio-aws-athena_2.12	3.16.35.1		e2d1bbbbb59cc6a9cf942b96db80b695e79765ea
io.github.vigoo	zio-aws-athena_2.12	3.16.36.1		d0523e666c028af7cfe5bbf5fce2fe8943027973
io.github.vigoo	zio-aws-athena_2.12	3.16.36.2		8dc7e4e10c4b9b97a9665be17a7cefd13854ad82
io.github.vigoo	zio-aws-athena_2.12	3.16.37.1		259a6cf8d0cec146033994d2ae8bb79bcf1c6d2c
io.github.vigoo	zio-aws-athena_2.12	3.16.37.2		130c947a12c1caca321c704b8b04a60e8d0d4d20
io.github.vigoo	zio-aws-athena_2.12	3.16.38.1		941c8f75292df66f315ec0d53e74ef2f82be9258
io.github.vigoo	zio-aws-athena_2.12	3.16.39.1		a47454636232c8fa699f0b4bbf307220170fc8fa
io.github.vigoo	zio-aws-athena_2.12	3.16.39.2		458ad64ef19d97b1259efc9d6afeea18834471f6
io.github.vigoo	zio-aws-athena_2.12	3.16.4.1		4b84bc0f0b60f564defd29cb3c5d1ddb5a6e3542
io.github.vigoo	zio-aws-athena_2.12	3.16.4.2		0a4c675ef712ff48d421b3ace2aef95165aa162c
io.github.vigoo	zio-aws-athena_2.12	3.16.40.1		949531aff1bbdb05bdc6e8a5ac91a77e4b27df75
io.github.vigoo	zio-aws-athena_2.12	3.16.42.1		5ef5a4286df6c0a5eb6c5949ba674fc19a5ea057
io.github.vigoo	zio-aws-athena_2.12	3.16.43.1		3e357075303a0d20dafd41177b3d082eba33c9c7
io.github.vigoo	zio-aws-athena_2.12	3.16.43.2		432c84befdc311616ce1fd1431796df21ad57d37
io.github.vigoo	zio-aws-athena_2.12	3.16.44.1		95d04ea1481c6e3f21c141b67ee3824a017f4716
io.github.vigoo	zio-aws-athena_2.12	3.16.44.3		6107c3b345de16ce6e54b45384d8daf3c027ca25
io.github.vigoo	zio-aws-athena_2.12	3.16.45.1		40a8aaa16882a72731c4972d7f8c319de1b5c29b
io.github.vigoo	zio-aws-athena_2.12	3.16.46.1		f1e3b4dd573f15342597d0e7614485e1b7ea1277
io.github.vigoo	zio-aws-athena_2.12	3.16.46.2		a57e38fa2cf28896c2d100c8a1a889e54df3adb8
io.github.vigoo	zio-aws-athena_2.12	3.16.47.1		47793f8274a75fdb82efed87550561617ed6c425
io.github.vigoo	zio-aws-athena_2.12	3.16.47.2		810d4d04248e9f53df8ff98fcf370855b89862ba
io.github.vigoo	zio-aws-athena_2.12	3.16.48.1		59df3c4516f4d9f9450b0d144925256aae190280
io.github.vigoo	zio-aws-athena_2.12	3.16.5.1		3591c6733c2e26ba588d6aaa52095301bf4d5a18
io.github.vigoo	zio-aws-athena_2.12	3.16.5.2		fa8166ff3c777e658daed8ecd36534b32733c417
io.github.vigoo	zio-aws-athena_2.12	3.16.50.1		f0ae93a6f911f7809c2eab58490569ad042b999b
io.github.vigoo	zio-aws-athena_2.12	3.16.51.1		acb49612c6bbc8e475201299826fc8d32354084c
io.github.vigoo	zio-aws-athena_2.12	3.16.52.1		2ab22c20a893557ed15cdf41b2d8a858e82ffac5
io.github.vigoo	zio-aws-athena_2.12	3.16.54.1		58702c252fd1e4b7c2c402ac8c68144107af2978
io.github.vigoo	zio-aws-athena_2.12	3.16.57.1		6facf5658e66e0b5f742b9a3708bc0b04ae19808
io.github.vigoo	zio-aws-athena_2.12	3.16.57.2		1808f88c4c06370d494ca2743ed58d5998ad19e2
io.github.vigoo	zio-aws-athena_2.12	3.16.59.1		483092452f4c76a7dfd1204d45e381a26fbad54d
io.github.vigoo	zio-aws-athena_2.12	3.16.6.1		51a008e3fd5e00f199e3dba94c5bc7acb78bb89d
io.github.vigoo	zio-aws-athena_2.12	3.16.60.1		022e864bb9ed1a78cacf76ca7b0ac5fa9e6088a3
io.github.vigoo	zio-aws-athena_2.12	3.16.60.2		7e2d598d25ca5c53565a147c94495174165848d4
io.github.vigoo	zio-aws-athena_2.12	3.16.61.1		2507f5003c123905449acb877b888ed9adefe7e2
io.github.vigoo	zio-aws-athena_2.12	3.16.61.2		6a81a6935570b7f239e37a5c3e9b07c921e47d3a
io.github.vigoo	zio-aws-athena_2.12	3.16.62.1		6514aa6c10a4800e4201d115ca63cd9c8d451377
io.github.vigoo	zio-aws-athena_2.12	3.16.62.2		8bac505ac35dc9d05175e1369b19123b9b2b0971
io.github.vigoo	zio-aws-athena_2.12	3.16.62.3		d173fd1fe901c0687de95a21173b7c98b6acfff4
io.github.vigoo	zio-aws-athena_2.12	3.16.66.1		f2345ac94873ab3823b34a500d0d8a9ccb701bda
io.github.vigoo	zio-aws-athena_2.12	3.16.68.1		8a47495f2733f08fc320b50831e84a5934d0cbfd
io.github.vigoo	zio-aws-athena_2.12	3.16.69.1		a65b3fe424f7013874329c05bd880a3d0c2deefd
io.github.vigoo	zio-aws-athena_2.12	3.16.69.3		c6f7287e9de95c5a048aff410f6b2330e218fcd3
io.github.vigoo	zio-aws-athena_2.12	3.16.7.1		0b1005cc78b795e2f9cfe114d402fc629f107c6f
io.github.vigoo	zio-aws-athena_2.12	3.16.70.1		ad2bbb4a1123122a1f720db6f4131e77ebee5fd9
io.github.vigoo	zio-aws-athena_2.12	3.16.70.2		470b44b81851815fe860dccca696baa174cfcea4
io.github.vigoo	zio-aws-athena_2.12	3.16.70.3		42dff3465ebfe36c5fb1c63113d11d0525d87ce3
io.github.vigoo	zio-aws-athena_2.12	3.16.72.1		b80f58f0f365edfcb2b09b8762c18db36947e08a
io.github.vigoo	zio-aws-athena_2.12	3.16.73.1		e4ef253f4e430e6430d34460c8ec4882345a25e3
io.github.vigoo	zio-aws-athena_2.12	3.16.74.1		a11f9ea37306e05381a9ae4e73d7b0018a54058f
io.github.vigoo	zio-aws-athena_2.12	3.16.74.2		f17a1644987a1073ad3f547079156e17a3a8a91a
io.github.vigoo	zio-aws-athena_2.12	3.16.74.3		34782d422842f80099216c0fc756d0e3506fff4b
io.github.vigoo	zio-aws-athena_2.12	3.16.74.4		4682e8cbb8ce1469ca94f1c4f8af069c665883b9
io.github.vigoo	zio-aws-athena_2.12	3.16.74.5		1306fdb9dc172265c8a951494e6c24128de7f792
io.github.vigoo	zio-aws-athena_2.12	3.16.74.6		e8e0f065bbc1c632c06922a3b553707853554e2c
io.github.vigoo	zio-aws-athena_2.12	3.16.76.1		ab8bc3769f30d7c84c4110fd777062ede53f6c50
io.github.vigoo	zio-aws-athena_2.12	3.16.77.1		4f4fb271641f2bf9632b34763294fb2a22172804
io.github.vigoo	zio-aws-athena_2.12	3.16.78.1		c77a5e5a801e8bcad01834504bce8ec9797579d7
io.github.vigoo	zio-aws-athena_2.12	3.16.78.3		129f3f9a6199eb9f60a2400e15972aff8bbf78ab
io.github.vigoo	zio-aws-athena_2.12	3.16.78.4		36bc5876792cb597311c0e8df7798d6bc84e51ee
io.github.vigoo	zio-aws-athena_2.12	3.16.78.5		b4b420bbd30e3016bee8dcb2c9eee24181bf0f9c
