ai.x	safe_2.10	0.1.0		b1e12f8bfd3d0228c81fd800929066648b6bee20
com.lihaoyi	ammonite_2.12.3	1.9.6		5010a57a239d8ba6ba19add451a2eea7211a36f3
com.lihaoyi	ammonite_2.12.3	1.9.8		067e40c2eeea88972d6020a12fb029fb9cab5d49
com.lihaoyi	ammonite_2.12.3	1.9.9		cc5e6db7712ba4fe86693b656ef54037d926dfc4
com.lihaoyi	ammonite_2.12.3	1.9.9-0-36b41da		2b480a3a46c3f02ebcbb9ee7b5782950e16c575b
com.lihaoyi	ammonite_2.12.3	2.0.0		9af8a5e373f4f949fbb7864a1caf70dadf6f000e
com.lihaoyi	ammonite_2.12.3	2.0.1		eba579170f147b540b9ee1ec91372733a8ee98c8
com.lihaoyi	ammonite_2.12.3	2.0.2		79f89a0f2ba45feda8ead01a4e5c50c781220899
com.lihaoyi	ammonite_2.12.3	2.0.2-0-11a4c54		1e585054f0cbf84c6469986385f757e608184075
com.lihaoyi	ammonite_2.12.3	2.0.3		0674294eb4d8171a3f713acf9c6c6e7a1c093cf8
com.lihaoyi	ammonite_2.12.3	2.0.4		e59e4af7eace5704a8a514d4b8476352b4b656b3
com.lihaoyi	ammonite_2.12.3	2.0.4-30-6ce2cf8		e0a8f23bfac57eb52256f9a7da35b7d78ff6b9fc
com.lihaoyi	ammonite_2.12.3	2.0.4-51-dcbdde8		2d8933166817adfb8dcefb250516067cc78633e8
com.lihaoyi	ammonite_2.12.3	2.0.4-52-1d5868d		2a5ebd3a0c78650bed1eacb4a3042ae1b29bd884
com.lihaoyi	ammonite_2.12.3	2.0.4-53-d8b22aa		28a9714ec4f7b00697826d2bc7cb139023a0a557
com.lihaoyi	ammonite_2.12.3	2.0.4-55-5d83709		fc2157a194911539ffbe33aae30f6f102e44b6d2
com.lihaoyi	ammonite_2.12.3	2.1.0		03d4f80325df0bff905928b8dd27f435bc34374d
com.lihaoyi	ammonite_2.12.3	2.1.1-0-0a4a17c		e82c3c6d22f370c9d38621699d98ca308e743a04
com.lihaoyi	ammonite_2.12.3	2.1.1-1-e5ead4c		c4bf977672fb4ffc7343c45bac9a22496795bc4e
com.lihaoyi	ammonite_2.12.3	2.1.1-14-8056ec7		03657315214a42939bc152c1dd2e7b2892378686
com.lihaoyi	ammonite_2.12.3	2.1.1-3-a555aa1		e8ee153432fbd6b37d8356ebb8ff906978d3a2fe
com.lihaoyi	ammonite_2.12.3	2.1.1-9-d58f8c7		2fd4e30db8483f29a92b75bdb75499ab3fe18652
com.lihaoyi	ammonite_2.12.3	2.1.2		091af4912882902bc774e0291e2ea09a5e4fe9ea
com.lihaoyi	ammonite_2.12.3	2.1.2-15-92cab34		e5fa055e10073bab6368327e35c2b8009543d8e9
com.lihaoyi	ammonite_2.12.3	2.1.2-18-2be8fff		9f7d99b7e58032987c5358e7b9f7b4b4034b4e87
com.lihaoyi	ammonite_2.12.3	2.1.4		d862850fa9541e11686ce3e1fb44bc2e7915bea5
com.lihaoyi	ammonite_2.12.3	2.1.4-11-307f3d8		990ad9648a9ea649a28e3d77cbce10a03d120934
com.lihaoyi	ammonite_2.12.3	2.1.4-12-f697522		33339f391bf8692202b18c938a799df78568b9cb
com.lihaoyi	ammonite_2.12.3	2.1.4-13-fb16e4e		2d278f039a5099b35ccd33fcfd3f64f9b69a8ebc
com.lihaoyi	ammonite_2.12.3	2.1.4-3-8bceab5		d6e7864cd6b3740fdddb6d14610be1ed1c44710e
com.lihaoyi	ammonite_2.12.3	2.1.4-4-521452f		c9882cada6e0ab87e5ad350254d8c072b9825191
com.lihaoyi	ammonite_2.12.3	2.1.4-5-e45edfd		26dcf73d6488baf944c7293ce16be506545fde42
com.lihaoyi	ammonite_2.12.3	2.1.4-6-2179b35		56af265463e75d6680fdafa9a729f4c316aa3b13
com.lihaoyi	ammonite_2.12.3	2.1.4-7-d1e71b9		9be7fb3a57865fd5cb69151e5fe8f115078ddc45
com.lihaoyi	ammonite_2.12.3	2.1.4-8-5d0c097		2345d9d35ad7d1ade855f443a4404b831ca8d6df
com.lihaoyi	ammonite_2.12.3	2.2.0		df5937309d70a08f5460bc52d6a4d702b7fa3f88
com.lihaoyi	ammonite_2.12.3	2.2.0-0-fe5ed67		d5e69135c39d351bbbc9531e33cf9fc491bb9b56
com.lihaoyi	ammonite_2.12.3	2.2.0-1-56b4d41		99c00015ead2c2ce94fe797bc97784e9461872b9
com.lihaoyi	ammonite_2.12.3	2.2.0-4-4bd225e		3fc1f67b29a7fffab9027ea4a2a491523ec1f079
com.lihaoyi	ammonite_2.12.3	2.2.0-5-0833981		b811e5eddb12df2a282f11989a0a5b5ce1040132
com.lihaoyi	ammonite_2.12.3	2.2.0-6-ed7f361		048d3b37ff9880323196825f191434083cecefbe
com.lihaoyi	ammonite_2.12.3	2.3.0-0-4ad95c76		69ad2c7797a3992f537e8ad1b0f81dedd0612ba6
com.lihaoyi	ammonite_2.12.3	2.3.0-1-cfcb3657		7487745dba32ef7864ddcbf5f08c6cbe9c5fb56a
com.lihaoyi	ammonite_2.12.3	2.3.4-0-16c2d353		e04b5a12d7b8cd3b5d7b6da7c862ac4178d4a422
com.lihaoyi	ammonite_2.12.3	2.3.5		545cfb57153a2c6d8fa85b00904c827847d8b3a2
com.lihaoyi	ammonite_2.12.3	2.3.5-0-8aad3f98		c01be1300ca78be590fda80352221ec83664fa58
com.lihaoyi	ammonite_2.12.3	2.3.7		767f881875a2aa75462b3b0b6a498a9b2047f0d1
com.lihaoyi	ammonite_2.12.3	2.3.8		7b22ec11bbd213dc59554e86075bc21e0864f533
com.lihaoyi	ammonite_2.12.3	2.3.8-1-d5beecc8		26517c75c3126d4b630da0f1c6472de7786daca2
com.lihaoyi	ammonite_2.12.3	2.3.8-122-9be39deb		f02f98cc639ac96f863d1d75090ceb854a51957d
com.lihaoyi	ammonite_2.12.3	2.3.8-123-0b9a8c9b		356e1cc84d3f4620e14c1d07d11ec33b32b85506
com.lihaoyi	ammonite_2.12.3	2.3.8-124-2da846d2		bc32fe6059cdd94a0f5ca793a3749e5aca6f51d3
com.lihaoyi	ammonite_2.12.3	2.3.8-125-f6bb1cf9		35bfaadf10f1586b1cd74f621e291ff6fa3e10c3
com.lihaoyi	ammonite_2.12.3	2.3.8-2-376ee9d4		d9a8a680a8cdd2fec8f1d40d5865d8d95096d8ad
com.lihaoyi	ammonite_2.12.3	2.3.8-3-05aed517		9448e2eb33855906957ad6bc559154aa7c70179c
com.lihaoyi	ammonite_2.12.3	2.3.8-32-64308dc3		b6be669472e85a50755aa5b599e250cff425e618
com.lihaoyi	ammonite_2.12.3	2.3.8-36-1cce53f3		4e9b5a2c726f3fddf711ca973f20c3a14170bb66
com.lihaoyi	ammonite_2.12.3	2.3.8-4-88785969		fa7d9bec4285bbc9663770ed511920d710b559c7
com.lihaoyi	ammonite_2.12.3	2.3.8-45-eddbb1d0		0079b0312df8c27dd4b2266b167ca60681983e1e
com.lihaoyi	ammonite_2.12.3	2.3.8-46-37b110d0		a20e0848c1b2b4cb51af8935fd68c86ced85ad36
com.lihaoyi	ammonite_2.12.3	2.3.8-47-7e8c5dd3		a1e9c91778e38fbe67f10823c79ed88b450aa898
com.lihaoyi	ammonite_2.12.3	2.3.8-48-0bbddb00		b43f204564427ecfa4ef1fbbcea4ef3c88ace8c8
com.lihaoyi	ammonite_2.12.3	2.3.8-50-82ec1c0d		7ba020ded75a69f6271b7652f0f0e84978f54ff0
com.lihaoyi	ammonite_2.12.3	2.3.8-51-15226f5b		593f819a7f46b50ad95fe1f3cc3154426fe4b16a
com.lihaoyi	ammonite_2.12.3	2.3.8-53-e23fe029		313b2fcea38a18851f03f19cde705e565ae2e357
com.lihaoyi	ammonite_2.12.3	2.3.8-54-a1dec1cf		f9d64ed6000f6c6619c1eaba74e23a3bd7b7334b
com.lihaoyi	ammonite_2.12.3	2.3.8-55-27ccb6e0		43579b5ba6c93a2deb049c77e53d01fcff3be4b7
com.lihaoyi	ammonite_2.12.3	2.3.8-58-aa8b2ab1		62261f56d5c5e199270d619628aa5b0b9a47a8f3
com.lihaoyi	ammonite_2.12.3	2.3.8-66-89f23e7f		70b8c64dff1677611e188e1d358141b29d140b91
com.lihaoyi	ammonite_2.12.3	2.3.8-67-4b6c67db		4cd17c5f0f3ee310a510196c17e6929264243a13
com.lihaoyi	ammonite_2.12.3	2.4.0		0d51efaa966f6240ab91eb8c2032bc3d7e31a314
com.lihaoyi	ammonite_2.12.3	2.4.0-10-40f87721		b2d75d227f009e695a03b399716ea3c506d6ec42
com.lihaoyi	ammonite_2.12.3	2.4.0-11-5b9ff5e7		d6ac65f6f22f33eb2a705177f3f12c87818db490
com.lihaoyi	ammonite_2.12.3	2.4.0-12-69f45b4b		d96c04da6256ca00b6463452f7f33196e3ca4f83
com.lihaoyi	ammonite_2.12.3	2.4.0-14-4824b429		907ff09361c78805698ed889accb0879667b96d8
com.lihaoyi	ammonite_2.12.3	2.4.0-17-6dbd7856		44ee4eacd4fe11ab1e2b6d9e83cde44fb07a3c03
com.lihaoyi	ammonite_2.12.3	2.4.0-18-12c9e33e		8dcd8eccdac9556ea0b44229483da33c8383374f
com.lihaoyi	ammonite_2.12.3	2.4.0-19-f4790b61		cbcb9d787358c0f894947d8c2fff6c784acc77a9
com.lihaoyi	ammonite_2.12.3	2.4.0-20-f3d8171f		da7afa7532f6c8aeaefc9bb96064a1bd37ff8197
com.lihaoyi	ammonite_2.12.3	2.4.0-22-a70409dc		94fa69b641e8f055ae28d5fe523b7f63cf940eea
com.lihaoyi	ammonite_2.12.3	2.4.0-23-76673f7f		bd763a9f8c0a3a2f97ce69f2d3b34eb8ef4245e3
com.lihaoyi	ammonite_2.12.3	2.4.0-24-b4a313e0		8b6a01c6a439fe51a66b6e253e750b130edcf42c
com.lihaoyi	ammonite_2.12.3	2.4.0-28-60dca3cf		f56cc6844707c809264443c03ba20c666ff66b8f
com.lihaoyi	ammonite_2.12.3	2.4.0-29-d9c16e33		d6ccc054582c82c953957880425a5ba2d0714647
com.lihaoyi	ammonite_2.12.3	2.4.0-30-5fe6da56		edacb1866dff870a47ab280d5b89eb45c0d2b204
com.lihaoyi	ammonite_2.12.3	2.4.0-5-534c9436		f19e9b9137033f46a83d24827dccd0faf12ec883
com.lihaoyi	ammonite_2.12.3	2.4.0-6-426d8ae5		ff7f681a9cba432d452282aa86ab0f41936483bf
com.lihaoyi	ammonite_2.12.3	2.4.0-9-0017ff97		21f928422e7a75852e03e25c69684e5ec5e14bfd
com.lihaoyi	ammonite_2.12.3	2.4.1		b35fdfac42cf3aa5a1f3422986dde5eda8858ec4
com.lihaoyi	ammonite_2.12.3	2.4.1-1-230b38e9		b4f81a27d39878300541c65ee4e7b01fa6dd8b69
com.lihaoyi	ammonite_2.12.3	2.4.1-2-63e98591		83dce625021c8ef6ad409d554633de856bc07af9
com.lihaoyi	ammonite_2.12.3	2.4.1-3-7aaa308b		140bd105f5f911b7a05efda34d6ea715b0f32bea
com.lihaoyi	ammonite_2.12.3	2.4.1-4-6f18e134		4d19e3f185b7664d182865ed77b21bdf7f581527
com.lihaoyi	ammonite_2.12.3	2.4.1-5-3e8a87a4		66aa5ba82948d4be1f14bb7a1b24783aef54e0c5
com.lihaoyi	ammonite_2.12.3	2.4.1-6-5f9cddf3		abaed1f3283d82ac5866412af6888de902db1a49
com.lihaoyi	ammonite_2.12.3	2.4.1-7-5cdec757		c0469ae39bf73a564cfe0b838f983643a2177a8e
com.lihaoyi	ammonite_2.12.3	2.4.1-8-a6696a8f		2faf5f432b961c0959198940416803b79a73df0b
com.maxkeppeler.sheets-compose-dialogs	state	0.0.1		N/A
com.maxkeppeler.sheets-compose-dialogs	state	1.0.0		N/A
com.maxkeppeler.sheets-compose-dialogs	state	1.0.1		N/A
com.maxkeppeler.sheets-compose-dialogs	state	1.0.2		N/A
com.maxkeppeler.sheets-compose-dialogs	state	1.0.3		N/A
com.maxkeppeler.sheets-compose-dialogs	state	1.0.4		N/A
com.maxkeppeler.sheets-compose-dialogs	state	1.1.0		N/A
com.maxkeppeler.sheets-compose-dialogs	state	1.1.1		N/A
com.maxkeppeler.sheets-compose-dialogs	state	1.2.0		N/A
com.maxkeppeler.sheets-compose-dialogs	state	1.2.1		N/A
com.maxkeppeler.sheets-compose-dialogs	state	1.3.0		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0	metadata	b6caaa70e2491e6237d89057194e105e1ff84166
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-b01		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-b01	metadata	8444825df89d1ac675c332b417708fbbbee9aa9c
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-b02		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-b02	metadata	e361b9f1ad044af511f96cbcaefaff29437b88b8
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-b03		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-b03	metadata	b3d26c54d5f7cf2d769d54d793a54352bc92ead7
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-b04		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-b04	metadata	59c13c3ca5bd892e72a903ec4653255aed06e4bf
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-b05		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-b05	metadata	f939c92093f42baa8641b77fb682fc7e76fb948f
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-b06		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-b06	metadata	766dc45cbb0925fc0193c373d170b1ba279e854b
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-b07		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-b07	metadata	74043c5628541a248e4643cf381467c4961b8c92
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-b08		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-b08	metadata	aa75eb2c22f103df7297231b5a84e3f0c212f078
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-b09		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-b09	metadata	c546f9235bf4128f9b9f85445495a46f3bd554f1
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-rc01		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-rc01	metadata	e500f925a8dee5df8da7ed1929503e1ff84e15ca
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-rc02		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.0.0-rc02	metadata	ff2236d90f2435433ef94147bd7a90f0719bc1cb
com.mikepenz	aboutlibraries-core-tvosx64	10.0.1		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.0.1	metadata	fed5e13ebe7e350c40e5f7188785ca7e2fd44000
com.mikepenz	aboutlibraries-core-tvosx64	10.1.0		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.1.0	metadata	525caf417a5071cbfdfad09bfa2d9330a9fbd1d0
com.mikepenz	aboutlibraries-core-tvosx64	10.10.0		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.10.0	metadata	e897b4c1e417bd3f161ae90bc299cc6151091944
com.mikepenz	aboutlibraries-core-tvosx64	10.10.0-rc01		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.10.0-rc01	metadata	6cfd9abedebd46c21a882db782349262a8e0d775
com.mikepenz	aboutlibraries-core-tvosx64	10.10.0-rc02		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.10.0-rc02	metadata	b0aeab86041e91e48db829acbd017b92f84cf3d0
com.mikepenz	aboutlibraries-core-tvosx64	10.2.0		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.2.0	metadata	f51fcbe1b8d40b2ee7387f5ae76b4758b290d649
com.mikepenz	aboutlibraries-core-tvosx64	10.3.0		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.3.0	metadata	e9d2cca08d02fa1d40a77e80a87b5fcea298bb8f
com.mikepenz	aboutlibraries-core-tvosx64	10.3.1		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.3.1	metadata	cef121220c8983ec8e091115918dc09bee20da5b
com.mikepenz	aboutlibraries-core-tvosx64	10.4.0		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.4.0	metadata	998e7d6127bc6c7f28b7bef6ff5164f61b4a74ed
com.mikepenz	aboutlibraries-core-tvosx64	10.4.0-b01		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.4.0-b01	metadata	43772893d52dde6182576196605f4f2cdb4e800d
com.mikepenz	aboutlibraries-core-tvosx64	10.4.0-b02		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.4.0-b02	metadata	e13945d5b8c266415d42fd218fccf34eb82d9439
com.mikepenz	aboutlibraries-core-tvosx64	10.4.1-a01		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.4.1-a01	metadata	fdcffa6efb431d5d111a8f8a72edc2f1d3df2e46
com.mikepenz	aboutlibraries-core-tvosx64	10.5.0		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.5.0	metadata	515044cc6f3f7e8e961a7c4b8b48fbabbb4272ae
com.mikepenz	aboutlibraries-core-tvosx64	10.5.1		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.5.1	metadata	299926fdc1b0dbd7b4f9a4de38f95aa3662fe3a5
com.mikepenz	aboutlibraries-core-tvosx64	10.5.2		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.5.2	metadata	f22834ee491fb82c3454e7ffa11a7c968f1cd3d5
com.mikepenz	aboutlibraries-core-tvosx64	10.6.0		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.6.0	metadata	a074178f142dfa85c44aff2d7789535496859df0
com.mikepenz	aboutlibraries-core-tvosx64	10.6.0-b01		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.6.0-b01	metadata	c248fc205a7c5153d34dc21e2d70d274b151719f
com.mikepenz	aboutlibraries-core-tvosx64	10.6.0-rc01		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.6.0-rc01	metadata	3b81044b04c457d8caeff18d7adda2afd38ededa
com.mikepenz	aboutlibraries-core-tvosx64	10.6.0-rc02		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.6.0-rc02	metadata	c9778353dca80bb58d0936476327da9d3c628c5a
com.mikepenz	aboutlibraries-core-tvosx64	10.6.1		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.6.1	metadata	09c0c85de22d71b8991eb063fb85e130f843f4e5
com.mikepenz	aboutlibraries-core-tvosx64	10.6.2		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.6.2	metadata	a642e5b8d5b367bd938d55e82c6d164b2764c526
com.mikepenz	aboutlibraries-core-tvosx64	10.6.3		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.6.3	metadata	a4c36a8277e10c7dfbdbb2ef17ffba4b748faf51
com.mikepenz	aboutlibraries-core-tvosx64	10.7.0		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.7.0	metadata	3b05e229f4856e113e84ccbb43816b6458a73a57
com.mikepenz	aboutlibraries-core-tvosx64	10.8.0		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.8.0	metadata	3ee84f3aa617c7c50633fae58b6b3778d1aadd69
com.mikepenz	aboutlibraries-core-tvosx64	10.8.1		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.8.1	metadata	5ca19e02da9fe220397c19c1543190fed2ccead5
com.mikepenz	aboutlibraries-core-tvosx64	10.8.2		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.8.2	metadata	25729c3a065686953940037eb0897c670c2f6393
com.mikepenz	aboutlibraries-core-tvosx64	10.8.2-b01		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.8.2-b01	metadata	4af4892dccabfbab456277a17a528723609be580
com.mikepenz	aboutlibraries-core-tvosx64	10.8.3		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.8.3	metadata	b75803a3e2a509d8e3998435bbc427ed87ae0522
com.mikepenz	aboutlibraries-core-tvosx64	10.9.0		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.9.0	metadata	02a711ae83b96beebed603aa9ee1febcb6bf9ab9
com.mikepenz	aboutlibraries-core-tvosx64	10.9.0-b01		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.9.0-b01	metadata	9cc8aeccbee8f94898ef730b664baa69e9e7620e
com.mikepenz	aboutlibraries-core-tvosx64	10.9.0-b02		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.9.0-b02	metadata	ff8058e51bf64ece3af18b18b5f631f1e6f20b94
com.mikepenz	aboutlibraries-core-tvosx64	10.9.1		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.9.1	metadata	f8c7afd134ba3d20e16051406836d0a32949cd7f
com.mikepenz	aboutlibraries-core-tvosx64	10.9.2		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.9.2	metadata	ca1e978e23e3a5d7cd6314fb55685415856ca70d
com.mikepenz	aboutlibraries-core-tvosx64	10.9.2-wasm1		N/A
com.mikepenz	aboutlibraries-core-tvosx64	10.9.2-wasm1	metadata	e933c6fe1e6e035e930afa96a39bbc7c3870f08a
com.mikepenz	aboutlibraries-core-tvosx64	11.1.0		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.1.0	metadata	e6a83c39be1a838bf87c3ce90829f0745b5f2f65
com.mikepenz	aboutlibraries-core-tvosx64	11.1.0-b01		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.1.0-b01	metadata	0801db20c895276be4914d5664475e82691bb347
com.mikepenz	aboutlibraries-core-tvosx64	11.1.0-b03		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.1.0-b03	metadata	7401ba19c8b73f4f4c082bc124a727a56b996da0
com.mikepenz	aboutlibraries-core-tvosx64	11.1.1		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.1.1	metadata	f742abe07427315005c9b11c0bc5f4af120a9edd
com.mikepenz	aboutlibraries-core-tvosx64	11.1.2		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.1.2	metadata	4fcfc7a4aa1b6138043ff231fe110aa4fe73b581
com.mikepenz	aboutlibraries-core-tvosx64	11.1.3		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.1.3	metadata	3b46e02917ee9b6a011fc6daf3e2f2ca5af3f859
com.mikepenz	aboutlibraries-core-tvosx64	11.1.4		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.1.4	metadata	b351a287d2ac4a1b3fef1c112d99abcb63203dd1
com.mikepenz	aboutlibraries-core-tvosx64	11.2.0		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.2.0	metadata	ac13f04452984990c9555ee691ac536cf36e66de
com.mikepenz	aboutlibraries-core-tvosx64	11.2.0-a01		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.2.0-a01	metadata	d6e3fd6963ded56af8dfb647c9b483a0cc53c7cb
com.mikepenz	aboutlibraries-core-tvosx64	11.2.1		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.2.1	metadata	0e314d17433e00c593eeb3622a35f7e439990602
com.mikepenz	aboutlibraries-core-tvosx64	11.2.2		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.2.2	metadata	8c1f8ad1fd46766a2abd8daa08924a59c036fca9
com.mikepenz	aboutlibraries-core-tvosx64	11.2.3		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.2.3	metadata	0ad193b72a07f19731f3e718f3cf180a8a13354c
com.mikepenz	aboutlibraries-core-tvosx64	11.3.0		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.3.0	metadata	b65809a4689c909729975fa225841d169376dd55
com.mikepenz	aboutlibraries-core-tvosx64	11.3.0-b01		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.3.0-b01	metadata	40135802da44dcc92303cb3b6bb8fda541a8e0e7
com.mikepenz	aboutlibraries-core-tvosx64	11.3.0-rc01		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.3.0-rc01	metadata	e50b97cf37f22f851aab7eb30608ae030eba20b2
com.mikepenz	aboutlibraries-core-tvosx64	11.3.0-rc02		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.3.0-rc02	metadata	f1b969bd22d322715b1aa6a108255200b1639e0e
com.mikepenz	aboutlibraries-core-tvosx64	11.4.0		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.4.0	metadata	3b0ed22bd3c121bc3987e0361601fa07ab9e5deb
com.mikepenz	aboutlibraries-core-tvosx64	11.4.0-b01		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.4.0-b01	metadata	cde5c954fe25c6d069188f4384d38a186c3695f7
com.mikepenz	aboutlibraries-core-tvosx64	11.5.0		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.5.0	metadata	ae69fade12463c20fa7e8a80ac11e19a529cd254
com.mikepenz	aboutlibraries-core-tvosx64	11.6.0		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.6.0	metadata	7ddf92d3024605d635cc0ddcabf4943c518eafb1
com.mikepenz	aboutlibraries-core-tvosx64	11.6.0-rc01		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.6.0-rc01	metadata	edade142c6d3b5a1aa3fc7cfe6098cafd68cd439
com.mikepenz	aboutlibraries-core-tvosx64	11.6.1		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.6.1	metadata	0551ffb74b6f0786902f6dd1fa85d2eacb52507e
com.mikepenz	aboutlibraries-core-tvosx64	11.6.2		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.6.2	metadata	c3db193603351701fee99c136529518230703b33
com.mikepenz	aboutlibraries-core-tvosx64	11.6.3		N/A
com.mikepenz	aboutlibraries-core-tvosx64	11.6.3	metadata	3cfa20697f780611bdae9c247dc90b8809e9dfee
com.mikepenz	aboutlibraries-core-tvosx64	12.0.0		N/A
com.mikepenz	aboutlibraries-core-tvosx64	12.0.0	metadata	46b0990947c3c1e7098804d3e53bae8abdace9f0
com.mikepenz	aboutlibraries-core-tvosx64	12.0.0-a01		N/A
com.mikepenz	aboutlibraries-core-tvosx64	12.0.0-a01	metadata	ccd98d0c7bbd15059e78a7595be1248aca55b135
com.mikepenz	aboutlibraries-core-tvosx64	12.0.0-a02		N/A
com.mikepenz	aboutlibraries-core-tvosx64	12.0.0-a02	metadata	7063761d355c1d9a79210a20eef3ed7bb773b793
com.mikepenz	aboutlibraries-core-tvosx64	12.0.0-a02+compose_1_8		N/A
com.mikepenz	aboutlibraries-core-tvosx64	12.0.0-a02+compose_1_8	metadata	a3f959f0e0a4b4c75f3d57c4ab604f5cdd966238
com.mikepenz	aboutlibraries-core-tvosx64	12.0.0-a03		N/A
com.mikepenz	aboutlibraries-core-tvosx64	12.0.0-a03	metadata	976f952c391f93e4435abb48d16a88d9acd4bb0d
com.mikepenz	aboutlibraries-core-tvosx64	12.0.0-a04		N/A
com.mikepenz	aboutlibraries-core-tvosx64	12.0.0-a04	metadata	179a798bab4edac823aee2b39e8cc4cfc1eb42c6
com.mikepenz	aboutlibraries-core-tvosx64	12.0.0-a05		N/A
com.mikepenz	aboutlibraries-core-tvosx64	12.0.0-a05	metadata	d0f28fd1e04094b63da024fd166a90f3b6ba0147
com.mikepenz	aboutlibraries-core-tvosx64	12.0.0-b02		N/A
com.mikepenz	aboutlibraries-core-tvosx64	12.0.0-b02	metadata	a4dd0af09038bcae7452ec0b4d40497e594d5a6d
com.mikepenz	aboutlibraries-core-tvosx64	12.0.0-b03		N/A
