ai.hypergraph	kaliningraph-js	0.2.1		N/A
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.41.0		bfd9faa7a5873465d239cbe814500ee2f306a6e3
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.42.0		601a751006804a89f4c68389d6041eed7ce7a742
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.42.1		a1c4c1efc78f29ff512dd3fddb14e64273bd3d23
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.43.0		72dd0b7028f295e9e3e2b7f0780addaedb6a99c9
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.43.1		ca31749b798177dd42e1810fe5be195acda5b088
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.43.2		ac9b7fb2b26473f76eb70d5ab12a0d2b047a26b0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.44.0		2431036f6f4be92300f3c02b4d346dbcc4fc47f4
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.44.1		8db79803bb3a3db9eaebbe61d28e34bc80c1096d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.44.2		94a19cd4380eae35ecf6cdeb6608c3e1156a6968
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.44.3		22b657e90d83d9b7ae3c7a066c724e22a7953475
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.44.4		08dffaf20d956992060b584113e383daae624d31
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.45.0		4d8371ee0e5e5b5c8ae5a8d308e02a232978ac84
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.45.1		65be3383a85df53ca1294eb8c47397b9cad2e4b7
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.45.2		be12c1093ada5216ce17435cab1a6fad2da41456
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.46.0		6c5b4251497312b728c06e6c0d9fd018c18c7425
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.46.1		36e0316dc177111f42e1114e6529810b03bf9f03
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.46.2		6a36a860a8ef8419ef7a0546c5c7b5603369f863
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.46.3		9e15f7e918f3bf54a7a99615511eab8dc885549a
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.46.4		76638f79b5350ce0a54cc27674c39f679aca7942
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.47.0		98bfddd71ae648baf7965f7810a11a5c8f37c21b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.48.0		e37ddaa5b920a3aed0b1e530337d2f7db5ff1a35
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.48.1		843641809c2d9e6e31f71f30faef6161a184fa51
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.48.2		e4a7e5ac22792fd7475f3c570b1ba3c599f3619c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.48.3		bde7b147a9851a74974be35d3f5f06d1b609ad15
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.49.0		bd769a09511e22a9f35446fde93ca90337c63fc0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.49.1		478ad669632be073887a950cb1ff1d2ae5b009ec
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.50.0		7eb1d33a2c3cffffd1592fafc3558dcbd3ad9896
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.50.1		4a381c2da7248d343ed364d323ac94ff3a1d3b5f
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.51.0		91a960dec3cbadce10d1e382441bbeb6bd705be6
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.51.1		0a3279dcf0368069e0224653a1d35e726806efcc
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.51.2		d1d3037c4f0f097e979391950e08d79c6550f3b4
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.51.3		40b59b5e9763685aafa9207b941fdaad30acc76b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.51.4		edb27e9b7de5915600a58d7fc0de7eaf85171839
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.51.5		d7edc1d4b615bbabf4a632629f4b211d3a36bedd
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.52.0		95ab18956a807ca8c5f1ab7d5e22367f070ffc75
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.52.1		5d22f4c0cc7a660d490054c190770a8ed12e8d21
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.52.2		82590e650093b998c56e488686ebad39e5d7a37d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.53.0		b9dfdf0f38e348c9da4f842d4aa5c77b1bd34753
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.54.0		3441dc3d4cce6e0f77ec6a8cae3b6d755746a2f1
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.54.1		5d65aca9ae5c08e95a62169e9f0957c1cf3ba2e0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.55.0		dad0e9c1e28f08c0d4f7e28574196dbcea328fbe
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.55.1		07c5997ebcad55c5721b6ffc59dfc603d84aab02
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.55.2		6c62ed656691780d1f4276c14ade6526731ccfb3
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.55.3		493ef95ef393cc3e69ae7a654cfef0e9175cc740
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	0.55.4		6e93f496f5a17bb0c78db5ce4be4c2a6c7c26458
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	1.0.0		4028197c4cbf77407b4bd3d7ee7947812033bce2
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	1.1.0		3d34f111e563705bd3f45148e59be23de02a5ad4
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	1.1.1		96a3e63196a1b4bc945ad9576cac8c762f2f50d6
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	1.1.2		9f70657b95b1591fbae1c74b67adf251a57af5d6
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	1.2.0		3b7e969accbd5b4000f2819528e1c005fe7110c8
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.0.0		19dc9e6642bc66d655fd90a9250822fafa347096
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.0.1		9e40c8c997ef2e2f35093ebe3cd20a787a08e980
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.0.2		cd86e6d545642eca4cc85d82b20b1f3cbe354863
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.0.3		43aea816e4bf0a34432128021dc406ee57cdeec2
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.0.4		60725f45b17517707b6d6d7d9daa5d1c0827c27f
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.1.0		f179a117ba9cc3ad150d2dd7e7f202167d7b6cbf
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.1.1		69584ea7c5e90f3a32e8fc6f7a19bffba2efdb1b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.1.10		0c23e84beec5819bc278d65e734e5f837464e801
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.1.11		5e2229a4c0c225453d917bd74a9bf710e6091371
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.1.12		6bd86cd214d817211b6296267db854220ada6d7c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.1.13		166e7a65a126ad02f019ad5cb8d779ab577ab0c0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.1.14		3a99f4fb6aac407de79c92efcc0cdb696d9767fe
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.1.15		f367bb10d71a1899a89c8c18b204033e045e80e4
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.1.2		08a17f071618d71230c6fab7875cdc02957864ed
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.1.3		4ed7570350ad74578e6a2d558bcadac4bec3beb7
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.1.4		45cb1ae816f30ed7a44086d1298fbfc0f79db84e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.1.5		d28e01f829a728b42e4b9b14c60855913c788dd1
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.1.6		d114568e6ac4fcf88d8cff5ba4c3e69637cad9a5
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.1.7		b83c065681f8d487afacfd7c0593a37c4a7448e0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.1.8		635b1c42488a5c526125b8c7774d3ad55e7435c3
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.1.9		735df1315097e5e917ec5c1ad76b4aa446cf550c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.10.0		41dd1c2df1347cc7b5cdd2d4c117ad8e3f9a1fa6
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.10.1		2b2116cdf496ee11ca18496c14bcf1e4080bfcbf
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.10.2		70fac5f30ce74cbdc9e586b380c5408366a9a070
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.10.3		67ee52aeb1688c0bdb9bb4350a23df942df51ca7
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.10.4		b3f4ad62ff2ec2867d0b6d4918d610234413cac9
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.11.0		8201e45459eff083e773d73ed6bfe6b0a8d625d7
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.11.1		ae121f7c2214cc0006b5271f945ab75e7d4340fb
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.12.0		b566192fab3e6ecd9b87d0b33252e6b2e2348730
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.12.1		c9e5afcc9cc9924580b1fc24573c192e3aef50a4
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.12.2		a49f2770aa9a6aa58e301d0cf8a6fda90e1284b1
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.12.3		20c172949448339187c096af59622587ee887fe5
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.12.4		9a46c1390bd190576e655c0469b44813721d3dcd
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.0		ec0b9fd98b3c253f2ecf676ae1971d7880aa5151
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.1		76ac6a979e0beab99abe7b9406213f4a8c312d3e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.10		a98ff8fc7509d48f518cefd8caa6c45925015f67
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.11		f59988531e07f186e7872f8cc761870247b06570
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.12		04d602e8b1f8eacb3e9f51bac09804697828805e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.13		21cca3f12c6d28d2765f30dee643852edcbe9366
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.14		883b9d117ceea9377a7533e15da14540b33dde6c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.15		fdf6f849b39f1580774991a260654d317ba58564
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.16		3a475ff29146eec6b94c4d247004635ae64bc559
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.17		df29378000eab81a651d53f9572013e2ddcdbcc3
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.18		6b287d79001fe72c188e16b0063a68d27d3a71eb
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.19		9419e30df4b11554768fab0423311648668e78aa
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.2		d2260ec3d026df2de7361235c2bf73f742845dd5
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.20		b560c71dcfab23013d906a6a8ce398b5e8d9f5b0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.21		4543aeff85225d9f8f13105c1b8e8d63f2c83359
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.22		50ccddf2940ad6ec5df00f32f7dd00fb024a6f38
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.23		07c9bb6f80c1f8dceef4ca307fc7fed95bb52319
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.24		f3e96aaf173055e48602bf70d024525f38341d09
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.25		19d8688d0f9625144f1a3538aff769d531cbfd32
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.26		864ff9f9c97e8369c95fb3d4140af8b0487d1246
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.27		00c0c443c08b3fb23010a2e781041bae5549cab3
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.28		b938ffe65d11ffdf49d539b74ed96de6ce650a53
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.29		aa0e2962fdd5a59f843ddbbe3d7636dee868c853
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.3		71080056879c3d75de5764a50a3cb9f773db9344
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.3.1		4c9fc3ddcc15b6572025c631de3813f5c4d878d6
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.3.2		636caa37d0a4968e9f4d61ff7eb671637de82db4
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.30		30da963f2b8ca1769409045456bf3ba5a6b92055
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.31		1538e8d3b88b20e65aca2483465313163039348f
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.32		3daa4cee5fa8aef62e548c635b5628c7e1a02728
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.33		1f3a8c2b61f99ee976200a6c08d31c62ab20fe92
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.34		ffc0f4593f4e9864eb8d834e7b88e5cde3390e0b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.35		9bc8c9c274cacc2c3c59b1afb3ed9141e54e872c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.36		30bfd862e4c40ef708c3b0be9ae86986302e6a6d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.37		2ae6fa0598a283f20b1f9e9ff106830ba1783580
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.38		1f8419c626a186ae853f2abd4188e3a1eedfdd19
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.39		df369ae74eb37c868a1834923b9f4d83be5922d7
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.4		705749d573335fc4e3a819dcc90118c34a6fcaad
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.5		6f3e439e4e3699bc477752f69e852ee02935fb05
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.5.1		b622bbc13d6e60e579fde0909bc9a6e1b4c7dfe4
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.5.2		235623269b02435e05179301dbc80712342552b2
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.6		b82b7de981aadddabf1f262556e9d8757af63039
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.7		d789c9961c1d06e7d977c073e5fb6d889255ca0c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.8		2019f6400a57fcbc8549031858705e368d15a5b1
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.13.9		4eedcd399d845cbeaf754b68413307cd6433b39b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.14.0		5a101de001fc05c8e68bd3df763015038b69d29c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.14.1		49b21cf09d5f6ac895db5fcf7993e4813432464f
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.14.2		4e2ef45519281012d381784d53d31c5836a1b48d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.15.0		7f3086d8a166faf805ea38cf3462578f343f0dde
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.16.0		47417fccf779bab05bfb767a1da06d181a6d0759
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.17.0		86fba37d60d75698f42efca7a8f9b90885278ba4
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.17.1		55e1de9a504f2a7f4629884982119fbeff871397
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.17.2		daae209f0edbc64494498a40350868874ec8946f
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.17.3		b8e632187251cb296ade2b0f714adc37b954d878
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.17.4		b97c924c52df00d878d194cdc2596586bc1d729a
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.17.5		cd9601a4cf48ae6931ef38355818dbf1b23fb648
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.17.6		5ff89b0d46f4e88335f8e0354a3d6b8c830ffe4b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.17.7		6d9e71fb64d6e7584690a4f750b97d9cf6815e82
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.17.8		2d3c8c77b3b52aafa9955506c901310f446041a8
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.17.9		44edb0e19d87d3784af572cab90365b925dd9647
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.18.0		07cf9edf83ac21750f815a1b9b5eef47708edb2d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.18.1		05525550b36dd4d2df0e545544620de666162ede
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.19.0		526dde7baeb7ffd83935241ffd17a9d6a8db231b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.19.1		de52cdafdbc233ff5987bc91299a6746e2f09f0c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.2.0		71c5110059bca214745e3ba7eb9d388c08a92ea0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.2.1		94134f7f8f0863189c31595c767e7849905e505b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.2.2		a2afbc6da965fb45c42b242de63f977e1161b162
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.2.3		12e35e3e2a5e8f260a19f47070c4cd728ea0ef74
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.2.4		c66fb8c8e166d0d413568292dc769c8d5d6a1b4c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.2.5		b152866d366bf0ff83c8a6a0ee1e20a05b61598d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.2.6		e017fb8c3b03030d02858964c91439d9f221b840
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.20.0		53231bf0fbc742324145350dc5934e5deffce4b1
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.20.1		943f8b25b711e24beb87911625a1b3d5df5bd029
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.20.2		dafae4f723d49a5a3694cbb49b1610a838fc179b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.20.3		94b3a516aa81fee203ac26357a0f64ea94730bef
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.20.4		7fd46abdff6d0f3666a73fc386bab18132dfe78c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.20.5		e5c3ddc2b43fa50a2c02af9e1daf6cd1ed52a525
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.20.6		0f547664abc7785d531607ed4c45fd9851e7996d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.20.7		f7916cff6ad424eec173d769f23e704c074721b2
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.21.0		5d45e41225a263e114be438c4a123aa6e41ba54e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.21.1		31d1caea914fcd22dc5977549369caea29d9dcfd
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.21.2		ad334244b4a011180db0395f36cab7ff23491648
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.21.3		805c86f52ff0ed9b5017f1014242cc4314d7cb32
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.21.4		7df2317c4db42136b452dd81b937d60d90349c48
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.22.0		a34addd97dcadff080e7df670c257753ab02b128
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.22.1		eddb0ca44933a57f2644033b6d001ee3860fccfb
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.22.2		00b2c929546d95f05848a1ed86466b17e8877923
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.23.0		c993441f6ec4f7588a4cb966227f70b4920a1bda
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.23.1		f78531615e64a0ffb44297f36f5c3be580fcefeb
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.23.2		0d8644499eeb37a0eec7874a9f6336bcb65464f7
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.23.3		4264a5585fe3a118c9685d3db8a48b24a08bf2f0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.23.4		1dca5751c21d835df030886e84110cc3a1b6d70b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.23.5		b268bbbfad407602b8402de61e18ecc177ff3980
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.24.0		6aac753c469f6d5eb1bbfc25b168aa6d77c37f35
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.24.1		27929507bae54998a4e057c14459302205e957e5
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.24.2		3135691d5a68eb769dfaddf474620324de883cc0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.24.3		075d52efa16c875a4dd7ba0dfd3e2cd86e3d8ccc
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.24.4		ad3f5f31d86f07f9b0b21df7ad00c3fd084bd9f2
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.25.0		0a561fd838a45705f3c5ed6c096307872b017660
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.26.0		8000a2d140cd139e0000553cabe170a639ef8f58
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.26.1		f4bf508bdf3c16c5216773cb37a3e64a19c26c8c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.26.2		0777634cc62ed6eeba6bfcd91b7b6f85e0601e74
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.27.0		f8685324042f3c07e83365fc38db2c1808299603
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.27.1		bed1b099eb70986af54d20eba90698cd3b6ddb58
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.27.2		70411379eb18a2a40c7fcd370c12718902ee36d7
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.27.3		6e1920b28459d508f9d31ed4877014080cbbe3ae
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.27.4		d110f9df0dc712514196be2538b17ec361057917
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.27.5		69850d27d5621a9a79a4bc9a218f3c1b8503baeb
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.27.6		74d25c2520fe1bddc689bcf0739c39b86f092166
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.27.7		657b0e34b59ff481aea60ae487fbcf2f9b35ae37
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.28.0		7cb2da8437e671442399f853ec270a1fb2ba8adb
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.28.1		be88f382f8034dc7abb92b7122b060616f7b50de
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.28.2		ca24775b675c51d930531ccb932f6f367f14dbe9
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_2.12	2.28.3		30ae6a054ba41b41eccee04c5033be551b7cebf3
