cn.songxinqiang	oss-parent-java7	1.0		N/A
org.xwiki.commons	xwiki-commons-job-default	15.5.1		034bf0e63d2113464c7d72f5d0a182429a6b4b8b
org.xwiki.commons	xwiki-commons-job-default	15.5.2		59c60ada9d909a73ae027d79b1a660cdf815cf4e
org.xwiki.commons	xwiki-commons-job-default	15.5.3		1c9e9b1a059aac5fe347cdb662295c9c21ca809f
org.xwiki.commons	xwiki-commons-job-default	15.5.4		cf1e17bd856d4ce5f0fa95895c582992034aabc4
org.xwiki.commons	xwiki-commons-job-default	15.5.5		3614bd4dc2b6daee0e3e3166652f6e439f997270
org.xwiki.commons	xwiki-commons-job-default	15.6		492a33037d9fc5cb0adcf0f28024ba35b8f49fc8
org.xwiki.commons	xwiki-commons-job-default	15.6-rc-1		a13e3ecc2c4fc7c6abf2c169b18dc9728d101de4
org.xwiki.commons	xwiki-commons-job-default	15.7		edb3317f4a39a06aa64e07969bc2381d1b13f320
org.xwiki.commons	xwiki-commons-job-default	15.7-rc-1		6eccf7c286511936d1942a76bd356dee197d6b57
org.xwiki.commons	xwiki-commons-job-default	15.8		6b2af44692528b01244d40e5a4a060475b510d04
org.xwiki.commons	xwiki-commons-job-default	15.8-rc-1		4396fc9c35be6b713cdb7c31d36763e78f79d221
org.xwiki.commons	xwiki-commons-job-default	15.9		be2d0682e4bf62d4484b1dcce95b43d0ad88757c
org.xwiki.commons	xwiki-commons-job-default	15.9-rc-1		067e08ab2252e2d5ea54fe79f139ea827fbc70e9
org.xwiki.commons	xwiki-commons-job-default	16.0.0		32a33cdc498188fc780f6104257b5f47f805dfd0
org.xwiki.commons	xwiki-commons-job-default	16.0.0-rc-1		ed10cf26de9c38bdcd7badcc5b6715df2ef3a638
org.xwiki.commons	xwiki-commons-job-default	16.1.0		c1bff3062cac571e66667a7a60df49cbe31e1492
org.xwiki.commons	xwiki-commons-job-default	16.1.0-rc-1		5d619e3ccae09971384b0b44f9100163ed1fbe41
org.xwiki.commons	xwiki-commons-job-default	16.10.0		fd2612915651c77cec3e7bf3c9815118aa77dca0
org.xwiki.commons	xwiki-commons-job-default	16.10.0-rc-1		4ec9ef59af1e1c0f115dc0217889089f968b6630
org.xwiki.commons	xwiki-commons-job-default	16.10.1		caabf7e066c10e24fe5e0afeb9a42993f5f6df59
org.xwiki.commons	xwiki-commons-job-default	16.10.2		33eb62215bf0886bab5c9e9a94c53caf127559da
org.xwiki.commons	xwiki-commons-job-default	16.10.3		c37cd6e559bc9df7a84a4e6d934802cb6cad9955
org.xwiki.commons	xwiki-commons-job-default	16.10.4		c3831645c6780cf8d49ebac027e332311638c657
org.xwiki.commons	xwiki-commons-job-default	16.10.5		7c30f7c136409ec950574943e0904c3e0762f613
org.xwiki.commons	xwiki-commons-job-default	16.10.6		21c5a037b28f36f92c19b0f0457659c77cbff7e7
org.xwiki.commons	xwiki-commons-job-default	16.10.7		07b940b586f5eac3b92c1188e55842f8b85a672b
org.xwiki.commons	xwiki-commons-job-default	16.10.8		e67d18cb96b922ce2d808d48c263654c63087df2
org.xwiki.commons	xwiki-commons-job-default	16.2.0		f2c93953af9433dc1fe302f957b55585ef8df113
org.xwiki.commons	xwiki-commons-job-default	16.2.0-rc-1		84d2f7446537a40344c17aa18af679f1eda3b138
org.xwiki.commons	xwiki-commons-job-default	16.3.0		45c7deda04fd649af17ba3e79cacfdb0df5dccd3
org.xwiki.commons	xwiki-commons-job-default	16.3.0-rc-1		df278097483012ebf7f1b9bf69bceb64c2545a15
org.xwiki.commons	xwiki-commons-job-default	16.3.1		c3e5adc01505ba76c3def5e91e0113159295765f
org.xwiki.commons	xwiki-commons-job-default	16.4.0		d8be676c29f962d4566ecd1558936c7cce161fd7
org.xwiki.commons	xwiki-commons-job-default	16.4.0-rc-1		7e266ece760c1a68b1ea845d2c6e72c43bb7616f
org.xwiki.commons	xwiki-commons-job-default	16.4.1		08188e20e683540b3b7ee781ce4bd024e5128483
org.xwiki.commons	xwiki-commons-job-default	16.4.2		c81b589e8c120bf85927abf89dc05f0416dc7980
org.xwiki.commons	xwiki-commons-job-default	16.4.3		209af2f1416fb70202cd05976aa9ee230c82273f
org.xwiki.commons	xwiki-commons-job-default	16.4.4		4d660f1b0baee426786d2ff5eb103beebd864862
org.xwiki.commons	xwiki-commons-job-default	16.4.5		3812e05194453fc1362e0df60a0d046bde435739
org.xwiki.commons	xwiki-commons-job-default	16.4.6		524d73977c24e13ea61b8729d659e388a0347d3e
org.xwiki.commons	xwiki-commons-job-default	16.4.7		60c6e5031d592a5e17e1afd207cb7f5dae8cd846
org.xwiki.commons	xwiki-commons-job-default	16.4.8		99b2fdc5d2b44b2b86ccafac06954218a5dedd05
org.xwiki.commons	xwiki-commons-job-default	16.5.0		e01d926eca35ca877eb59f847ac6747c2719b4eb
org.xwiki.commons	xwiki-commons-job-default	16.5.0-rc-1		7eaa3154ffded1f4736da2b4ab20254e3b275749
org.xwiki.commons	xwiki-commons-job-default	16.6.0		0eda49c41aa6f4697f86f5a4a9a06c2a5462a3be
org.xwiki.commons	xwiki-commons-job-default	16.6.0-rc-1		26b72c6ccb4b4a99e734981f539fa32c803061fb
org.xwiki.commons	xwiki-commons-job-default	16.7.0		60f01d8d992cfde1481f4938baa61b8988291061
org.xwiki.commons	xwiki-commons-job-default	16.7.1		aa1a4b216d6ab6414c2923f6eace3651b31b1d03
org.xwiki.commons	xwiki-commons-job-default	16.8.0		b02ecf59e7be16a211b29c059a4a7bb0a12649c0
org.xwiki.commons	xwiki-commons-job-default	16.8.0-rc-1		49ecd187268935646fc71eb5830c23be8e31ccff
org.xwiki.commons	xwiki-commons-job-default	16.9.0		51b5d5aae19fbcd349217250dc77f8b8a28a76ab
org.xwiki.commons	xwiki-commons-job-default	16.9.0-rc-1		7874f50dbce41e2d1c25e73757851c1adb0f5a39
org.xwiki.commons	xwiki-commons-job-default	17.0.0		a868f39d8e2db65051d438def0eb5264f7a44d56
org.xwiki.commons	xwiki-commons-job-default	17.0.0-rc-1		6791d117aba07ecbb5385e29e93cff483a257a57
org.xwiki.commons	xwiki-commons-job-default	17.1.0		85ac3e7575884f1c7892dc2244a21ac15b3c18f0
org.xwiki.commons	xwiki-commons-job-default	17.1.0-rc-1		cd82399984f08d962b5d65bb4b4ffa2e34fb8d0d
org.xwiki.commons	xwiki-commons-job-default	17.2.0		c690127d3424abb6ec12698c6af8ad12381a9a5c
org.xwiki.commons	xwiki-commons-job-default	17.2.0-rc-1		4b342800be457ceaa1f670f870308a46816a77ce
org.xwiki.commons	xwiki-commons-job-default	17.2.1		aca992ab4806e2fbd7096964e5880dcbe11f341d
org.xwiki.commons	xwiki-commons-job-default	17.2.2		6e3b416527ef764ba3776e4e88f27bef40d5c5ac
org.xwiki.commons	xwiki-commons-job-default	17.3.0		b2b5f5fa26746292fda348aded200ed7f9182f8b
org.xwiki.commons	xwiki-commons-job-default	17.3.0-rc-1		e8c6c0ec921869bdd503a728ac7b79816e5b7999
ro.fortsoft	generic-data-dao	1.6.0		8a5bd8be0c134460c0d34f2903efe834bd2ae1ab
ro.fortsoft	generic-data-dao	1.7.0		e8c62a550cd8c49d1c5fd0c437a3e8ee14d88dae
ro.fortsoft	generic-data-dao	1.8.0		91ed2aa12b036121f6de205b98b9274c7b07867e
ro.fortsoft	generic-data-dao	1.9.0		a0fc38df21414014a6d816eb34106df8c8fe9fcc
sh.almond	scala-kernel_2.12.7	0.1.10		b68e1680946066ac5b130ec3a7df835b15df9561
sh.almond	scala-kernel_2.12.7	0.1.11		0c5385c951e959159335da80332bcd21294c90a1
sh.almond	scala-kernel_2.12.7	0.1.12		421ae0a0d7ca0ad3e8008dfe0437e27e1a383485
sh.almond	scala-kernel_2.12.7	0.1.9		0097b3b48fcc44da00b3e7303608ef769dad6ca4
sh.almond	scala-kernel_2.12.7	0.2.0		ffa939177acffbefad05a5b6b8d122ad683e3cbb
sh.almond	scala-kernel_2.12.7	0.2.1		eb0e2c3f6140208d4ffb3a8c02354e991adb0e51
sh.almond	scala-kernel_2.12.7	0.2.2		3f216248fca5a1355987dcd2223be029ddd24fa7
sh.almond	scala-kernel_2.12.7	0.3.0		45a0dc68bc64fa459c3d98fe9a53b652c0b0c124
sh.almond	scala-kernel_2.12.7	0.3.1		c6dec09b0e38d5c11849574c100f9151816c2d56
sh.almond	scala-kernel_2.12.7	0.4.0		cc66a29630d1255deba568c842f778a15bf0a6bb
sh.almond	scala-kernel_2.12.7	0.5.0		dd32d52b3af8d459c2a65e9239de0410623c2271
sh.almond	scala-kernel_2.12.7	0.6.0		1a389a5a94554ebc5d5b50e609602f766c40b45f
sh.almond	scala-kernel_2.12.7	0.7.0		669d147ce202008d4d847878e6861853dd31455a
sh.almond	scala-kernel_2.12.7	0.8.0		cd5906f78a702322df8dbade459beea6f013429f
sh.almond	scala-kernel_2.12.7	0.8.1		47f75de2dcf8f4e137b3a7dde6b7bde89e020f1b
sh.almond	scala-kernel_2.12.7	0.8.2		8d702003c10ac346c1f6c4b89e4adae4544bb81f
sh.almond	scala-kernel_2.12.7	0.8.3		cff437cdb6269b8dadaa0d54c6a1af740386808f
tz.co.asoft	lexi-console-wasm-wasi	3.0.1		N/A
tz.co.asoft	lexi-console-wasm-wasi	3.0.11		N/A
tz.co.asoft	lexi-console-wasm-wasi	3.0.12		N/A
tz.co.asoft	lexi-console-wasm-wasi	3.0.13		N/A
tz.co.asoft	lexi-console-wasm-wasi	3.0.14		N/A
tz.co.asoft	lexi-console-wasm-wasi	3.0.15		N/A
tz.co.asoft	lexi-console-wasm-wasi	3.0.2		N/A
tz.co.asoft	lexi-console-wasm-wasi	3.0.3		N/A
tz.co.asoft	lexi-console-wasm-wasi	3.0.4		N/A
tz.co.asoft	lexi-console-wasm-wasi	3.0.5		N/A
tz.co.asoft	lexi-console-wasm-wasi	3.0.6		N/A
tz.co.asoft	lexi-console-wasm-wasi	3.0.7		N/A
tz.co.asoft	lexi-console-wasm-wasi	3.0.8		N/A
tz.co.asoft	lexi-console-wasm-wasi	3.0.9		N/A
ua.mobius.media.codecs	nativeilbc	4.0.0		b5d3311d0f4b57ed13fd7275c75fa8a095d09b1e
ua.mobius.media.codecs	nativeilbc	4.0.1.FINAL		d2d326b60cb46563df8c604c1ece101e733e5efa
