cn.javaf	method-advice	1.0.0		301b98315ceee72c49d76eb4422eb04415574e22
io.qameta.allure.plugins	custom-logo-plugin	2.18.1		b35c9e60385f8fa1bf17c22e2af55965c5591da2
io.qameta.allure.plugins	custom-logo-plugin	2.19.0		449ee54dd4343785eaacf55678aa20f2a3af41d5
io.qameta.allure.plugins	custom-logo-plugin	2.20.0		7c031f4ffc7664420c87ff4c49303be45623cbdf
io.qameta.allure.plugins	custom-logo-plugin	2.20.1		10f03cbbc7c8b07d7643269fe1670444d943f3d6
io.qameta.allure.plugins	custom-logo-plugin	2.21.0		5cba9841451f04223484d21ff14fa5443beb0771
io.qameta.allure.plugins	custom-logo-plugin	2.22.0		4aff8d64d836066c3d14e77a55ea2ec11b21e668
io.qameta.allure.plugins	custom-logo-plugin	2.22.1		d5e931f578a6fa028c799f9a75b425a2d8f0303e
io.qameta.allure.plugins	custom-logo-plugin	2.22.2		412f470b38dcb5592966f918b4c2b27e01714d67
io.qameta.allure.plugins	custom-logo-plugin	2.22.3		dc4326c9eef0a2dec435ef35b446a28aac60ffb8
io.qameta.allure.plugins	custom-logo-plugin	2.22.4		917ae63df1a684033e6428dfcdea12ca57ea1d98
io.qameta.allure.plugins	custom-logo-plugin	2.23.0		67933c372ac968b69a7309a7cc416d085b4063ae
io.qameta.allure.plugins	custom-logo-plugin	2.23.1		19286cde23a984013cf61f381812a8423434ab5f
io.qameta.allure.plugins	custom-logo-plugin	2.24.0		1b38a83d43039060620254c0e823a8b266cc43ae
io.qameta.allure.plugins	custom-logo-plugin	2.24.1		dd3672337a8eaf72ff97b6a1f76a6b8181750ad7
io.qameta.allure.plugins	custom-logo-plugin	2.25.0		121a0d3ff2b4b38c35ae3807d133818c36e35889
io.qameta.allure.plugins	custom-logo-plugin	2.26.0		410e7f175c83a25f8b9c44c1e7581694a59b9914
io.qameta.allure.plugins	custom-logo-plugin	2.27.0		8f54e45366dcc63c27bc8b4f72004afe4fa12ebc
io.qameta.allure.plugins	custom-logo-plugin	2.28.0		2448106290581c7f19730147fb6c5d42064934a9
io.qameta.allure.plugins	custom-logo-plugin	2.29.0		98f44c20614722d8194f797be56b3b16a7b58a57
io.qameta.allure.plugins	custom-logo-plugin	2.30.0		e0e0153a9753ca072f0be1b1b6d9ad2124299f1b
io.qameta.allure.plugins	custom-logo-plugin	2.31.0		a48cc4afbbfe606ff41c2aebaf16d6d99849fef7
io.qameta.allure.plugins	custom-logo-plugin	2.32.0		c1fd0f522ada63693e3b431fd1ac94e587d45ea2
io.qameta.allure.plugins	custom-logo-plugin	2.32.2		7cd34a72a72373a79d1bcef7863962b777b6e791
io.qameta.allure.plugins	custom-logo-plugin	2.33.0		77f9065a8e31a13cc706e2d6532c3fc3f91cd9fc
io.qameta.allure.plugins	custom-logo-plugin	2.34.0		93f7ecb89a589ff9d2e45c87accfbe1c0406c0b4
io.sourceforge.aliyun.components	spring-data-commons	1.1.1		f35edd84f7cf12c3d01632ec564894d47f554e36
me.luzhuo.android	lib_core_ktx	2.3.24		N/A
me.luzhuo.android	lib_core_ktx	2.3.25		N/A
org.apache.clerezza	rdf.metadata	0.1-incubating		1bdd214cdba22b251386b284a4fd18b7d66c406b
org.apache.clerezza	rdf.metadata	0.2		adcf4d0cab4f48f44e124ea38ca46e1a651c25b6
org.apache.clerezza	rdf.metadata	1.0.0		1a1e769db5429a4003996cbe6cdd31a876b64d16
org.apache.shardingsphere	shardingsphere-mode-node	5.5.2		7a9c0b188961b425a145291f7d107856632a38dc
org.bdware.doaclient	doaclient	1.0.1		291d17d053488cf5cb56a5087451cb3718d058ae
org.bdware.doaclient	doaclient	1.0.1	jar	751e5c2d7503bebc7fcdf8eafb0a2eb7f1705027
org.ceylon-lang	ceylon.uri	1.3.2		3e4fa01188cc2c676ee3fd5a217cb765099bd04b
org.ceylon-lang	ceylon.uri	1.3.3		d967c3cd59d41d3f2acd93b93a67edaac51da6f1
org.clojure	google-closure-library	0.0-1376		22c3ac139e52421f1a836a4769019d607f1081e7
org.clojure	google-closure-library	0.0-1376-2		cd0825107637d54d741d00be91a96a9f77cfb633
org.clojure	google-closure-library	0.0-20130212-95c19e7f0f5f		e380ebc116dcbde00081a4376090904bfb795791
org.clojure	google-closure-library	0.0-20140226-71326067		02b2fb5d58612afddf5eb09e888e3aa80f6d3888
org.clojure	google-closure-library	0.0-20140718-946a7d39		bc1127c9432ef876b813911f0333841e7076cab3
org.clojure	google-closure-library	0.0-20150505-021ed5b3		97a79433ef299654bae407328b4c448784b3884e
org.clojure	google-closure-library	0.0-20150805-acd8b553		70f443d606575ab0303ec776b036d19894155d74
org.clojure	google-closure-library	0.0-20150902-b129bb9e		421ec96fe93f12a3250e9a9b28f173f14383c733
org.clojure	google-closure-library	0.0-20151016-61277aea		b0693cbca3c96f464e6949c1a21cd8508d46b413
org.clojure	google-closure-library	0.0-20160609-f42b4a24		f5585ba44bdd8981eeaf24dfd7a16921f9278b8d
org.clojure	google-closure-library	0.0-20170519-fa0499ef		a9060227c711e90c0564bfeab93570ee5aa839bf
org.clojure	google-closure-library	0.0-20170809-b9c14c6b		620e5075dd3d8f12742a47fc80eaf4c6682b4343
org.clojure	google-closure-library	0.0-20190213-2033d5d9		a1097a8a3353f0ef585ba7aa6caa68d8834254e1
org.clojure	google-closure-library	0.0-20191016-6ae1f72f		6025affb7181cd40418600864f58eed1ea80055d
org.clojure	google-closure-library	0.0-20201211-3e6c510d		b8c673dd84d8ed85c6d857e28afee5524a0ef82c
org.clojure	google-closure-library	0.0-20210512-04d6fb3b		48bfdb707955ccc946f762f6fabc2179d9015777
org.clojure	google-closure-library	0.0-20210811-6da97fe1		12d83646e9b8992638fdd87233508eacda9f5ae4
org.clojure	google-closure-library	0.0-20211011-0726fdeb		e7c400433b3c1fadb574d4cc5a65cddccff5500f
org.clojure	google-closure-library	0.0-20230227-c7c0a541		533ce2bdbb7925db781449abb6527af1e6c5e782
org.clojure	google-closure-library	0.0-20250417-0eb1e76c		04393cc2bb9d2a274fdb25f171e00a9d823ec775
org.clojure	google-closure-library	0.0-20250418-2ce9ab6d		61f9edb2f1fc155d4b11e1650d13d5753bd784f1
org.clojure	google-closure-library	0.0-2029		a11b5f9c64319aa356eda3659d368c46c9d24edd
org.clojure	google-closure-library	0.0-2029-2		a83c56e03a5332764e5ad13548324ac07c2d8768
org.clojure	google-closure-library	0.0-790		eae3a2a22cd1d38097aee7f7a0f430dd425ecb17
org.cristalise	cristalise-xpath-outcomeinit	3.3.0		acd84c65dbf4be088c048ef88fba70fbab694be2
org.cristalise	cristalise-xpath-outcomeinit	3.4.0		fdd1ba55373b5e64c146e837ab64f9c6c90da187
org.cristalise	cristalise-xpath-outcomeinit	3.5.0		74e08e6b3316aa79941d35606926b5da20a3e20c
org.cristalise	cristalise-xpath-outcomeinit	3.6.0		9d1a967d8eaf6919dfedb7bd1728b8e554f22651
org.cristalise	cristalise-xpath-outcomeinit	3.6.1		8dd9fbf126479dc29ccd3b2c6e2733ff65cf2b97
org.cristalise	cristalise-xpath-outcomeinit	3.7.0		6178a555f28688152e80dcdcda4b5889bcf8583b
org.cristalise	cristalise-xpath-outcomeinit	4.0.0		e86ba048dc772697cb77cb72ada41e28e5af95a3
org.cristalise	cristalise-xpath-outcomeinit	4.0.0-RC2		e62a0533e993f2361050cbbc5f65ec4dbbbebe80
org.cristalise	cristalise-xpath-outcomeinit	4.1.0		80ba68024ca78faa90bf1251a2cd510e414680ce
org.cristalise	cristalise-xpath-outcomeinit	4.2.0		80da6178cc8e73410fe8e4ac8ba293717bfe70c0
org.cristalise	cristalise-xpath-outcomeinit	4.3.0		a05fef5ff6da356e9f060206c30ce57736c32654
org.cristalise	cristalise-xpath-outcomeinit	4.3.1		e3e789f590aac914997d13f84fce6d2834c8a4a6
org.cristalise	cristalise-xpath-outcomeinit	4.4.0		4d21f0488a8a2b37572b55ad07bd516265baefdf
org.cristalise	cristalise-xpath-outcomeinit	4.5.0		da6e6c77591e8e31b58758d334033edbd0b3a492
org.cristalise	cristalise-xpath-outcomeinit	4.5.1		e5548f53847341f7c360909698de7d8f0848eb5d
org.cristalise	cristalise-xpath-outcomeinit	5.0.0		0e431dd52129a46d3d6a6617a124146f9060ff04
org.cristalise	cristalise-xpath-outcomeinit	5.0.0-RC		c7833c1dad332e43a3fe67cd3af5554b39a7efc0
org.cristalise	cristalise-xpath-outcomeinit	5.1.0		088c2f63e9b90132d8342ec67c41d4009e990a30
org.cristalise	cristalise-xpath-outcomeinit	5.1.1		0c681eb44e772a144621d54a5a23b3a3b7989a85
org.cristalise	cristalise-xpath-outcomeinit	5.1.2		4a492b40c8e9621023ca99e2addca46bb646ab53
org.cristalise	cristalise-xpath-outcomeinit	5.2.0		10e5a58b078f1f95670ae3c784f04092721ba442
org.cristalise	cristalise-xpath-outcomeinit	5.2.1		f47608733e24b47cf84dd92c8a2ceed9662fd788
org.cristalise	cristalise-xpath-outcomeinit	5.2.2		21907073c4ab22dc795b04c64ca00cad252b1894
org.cristalise	cristalise-xpath-outcomeinit	5.3.0		f386f3e2cdac34c93e869ff7f9326af7a3c45fe4
org.cristalise	cristalise-xpath-outcomeinit	5.3.1		5f2cbbafcec576cb003f6f4309fcce8b6970c009
org.cristalise	cristalise-xpath-outcomeinit	5.3.2		298a48b688a28e31ed786cef5aafcf0cceaf1e89
org.cristalise	cristalise-xpath-outcomeinit	5.3.3		385532ed79e8ec0ed7b7ef601d6bd4c318263080
org.cristalise	cristalise-xpath-outcomeinit	5.3.4		e3a63a5950fee0c6942c85cfa79664035aaa9cbb
org.cristalise	cristalise-xpath-outcomeinit	5.4.0		6de09b43ab1cf81732a217a4b04805315a834e7a
org.cristalise	cristalise-xpath-outcomeinit	5.5.0		5038396693aa847e19a726925769499597a1f72f
org.cristalise	cristalise-xpath-outcomeinit	5.6.0		246afeafb5351c12d791299ea2e55cecf8db64f2
org.cristalise	cristalise-xpath-outcomeinit	5.7.0		6cb16c0e1a46839ad6ccc882770bea1ed4f4554d
org.cristalise	cristalise-xpath-outcomeinit	5.7.1		55f79aef0e58428fbf6ee261bf9331ba9d3da874
org.cristalise	cristalise-xpath-outcomeinit	6.0.0		6351e4aab9dbfeecb8b16e4016f7410457f0a266
org.deephacks.tools4j	tools4j-config-admin-protobuf	0.0.3		9565eccf7716b1565371738625ff9763a154ebdc
org.deephacks.tools4j	tools4j-config-admin-protobuf	0.0.4		ffe36c453ecf11e55f9375b3d8f85a3efc1934f7
org.drools.planner	drools-planner-benchmark	5.5.0.Beta1		a1e5cc102f06b0565b6694a48449cdd67e7fcb71
org.drools.planner	drools-planner-benchmark	5.5.0.CR1		89a4667a045bcf4f48f6197ebbe5967410a513f2
org.drools.planner	drools-planner-benchmark	5.5.0.Final		9790ff1c968816b7c760c443b62b3a3b3042bffb
org.drools.planner	drools-planner-benchmark	5.6.0.CR1		35f28eaa229ba705e9269b1cc80d16bde3ec2e72
org.drools.planner	drools-planner-benchmark	5.6.0.Final		974763760f0a710ec37a2f96cbf717e9576bd562
org.drools.planner	drools-planner-benchmark	6.0.0.Alpha5		f49b1c6a912c0b7b56d97ad8bd5f18e1030c6cc1
org.drools.planner	drools-planner-benchmark	6.0.0.Alpha6		e099107568c1ef2549f6974f9b45b1c718b7439c
org.drools.planner	drools-planner-benchmark	6.0.0.Alpha7		7643596ca372e281e647b1955ca3076c5f9bfc7e
org.drools.planner	drools-planner-benchmark	6.0.0.Alpha9		a445dc8fcf62e8f46c3f52d4d3f158706d0af62e
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	22.0.12		69da041237ae14943528632d5b1ef4fb7e2a72fe
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	22.0.15		798ab5fd20907702a99cd7295da439896bee3bc7
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	22.0.19		77e48d87a43e1080f2a6cd14684b4c9489ffe14f
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	22.0.22		4d7dd3274e009ad996ae7120728a5574ec0cb527
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	22.0.23		4cb3fb02ea905dc6b290bc32711b99819923167c
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	22.0.24		e06306dc04d43693f03bda2e4d56216053721826
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	22.0.26		2897c0aba105f97b005c23863d3910b03c8013e6
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	22.0.29		ab94a34f93d3cb91d7bef2d38ac7ab2d3ac6a08c
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	22.0.33		100af298015a7179ca0dc930a10b5d4bc69b5f13
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	22.0.34		01866793c6f3c6a7136808ab08e6ec0cf31db724
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	22.0.37		3b6b2036005e203c1742e180e12b1f5c9115185e
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	22.0.39		cd105e5a7f12e00cba9a9839bdafbdc8cf7dc7b2
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	22.0.41		58004b001bc7ec6559537e86c4c049580bafc8e9
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	23.1.0-beta.4		6852a7e2f396c00750ad1a58a34aaf50fa6f29bb
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	23.1.1		c1d3ef1ecc85d967289a23ab772187bb04e8c156
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	23.1.12		0a81604a17b381753e1628dadadd44ac9bed114b
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	23.1.14		0e7dd793ae19c2c2d911f343f00b539e7a517eb8
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	23.1.15		b5b73fb2a0bdffc108df5989594facb63768387f
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	23.1.16		efcfa4f726d057a56d2a3350b1d412435cd41cff
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	23.1.17		12d294c0061b825c9eb79d2b7a1b37d727b47644
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	23.1.19		e4206a2b8b7c9b08d6e1738141fa9802182c73c9
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	23.1.2		d19b46593447103ef879b20d88a2305c8af458af
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	23.1.4		86884366e80f49c2bcd404fa5c30bdadfff21a24
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	23.1.5		08da774c8f2b7480ede8ca201e0b7f913f78b93e
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	23.1.6		ce8ceb23303e22c2e22bbc39bee4a821eca4a40d
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	23.1.8		60b2c8a82712ddc9e062ca860f23f15acba25cc2
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	23.2.0-beta.4		b899bd737a20657169c63305b3f5f5840df10f14
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	23.2.11		e1f6444647d4e94727a43e782e8aab400675ba54
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	23.2.13		a06276f88c6bf5c8b4f39fca5ab843937ffa76f8
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	23.2.15		0bb469ac20516c814b08909527134c0f9cea88d5
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	23.2.2		524de184f7bafbe8cb39c33808e67358bc490b62
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	23.2.4		d560c352dd23a7add28207f8ce380ecc31b2c716
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	23.2.5		f7bd28b6dadd461b0ffbf641f52111d6fb064a61
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	23.2.9		359d1b5d663120d6fe0ec028419a1320afebf8f3
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	24.1.0-beta.1		91a6baab7fdb10c55b91c8ba11f4a9d94226806e
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	24.1.0-beta.4		fd5f39e5e9c43825c33342351ed0ee68e5c3e639
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	24.1.1		a6c05b2fb65b7aad0e69a8c02f71e16e41df9c2f
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	24.1.10		be3cbb46441fb2b21e88fccba3074692524429a5
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	24.1.12		edd1f5e20a2059b35f6465668a651cb7bb1978e4
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	24.1.14		47b852bd282f4df7fb33a5d0ebb1e5dfc757c88a
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	24.1.15		97405a3a11cd0db5a1f2b0acb2b2788b65bc2603
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	24.1.3		6b5999f5d2754395eb662813a1f5181ba64eb7f3
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	24.1.6		8b0728ad379fbedcf89e39f0c020991a7eaa5696
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	24.2.0-beta.0		94a846ae2496e66b1c0f04d95c759614e7906086
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	24.2.0-beta.2		7ff608865c67687e5e8769c35be362894ae09b0f
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	24.2.0-beta.6		d7ca62ac7bcd60c7ace5f31d373052850cafadcc
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	24.2.1		c6d87c7f89c7c136d5f925fb32416bebbc9afe55
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	24.2.12		9a338d1af77ed99d777a452f3c05b80c6ed40d13
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	24.2.14		b0c9d7d7f342f8c152f0485106acc002e279f6cc
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	24.2.16		8ee9e6136c82572a6cd54cc41449b9d6977dd312
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	24.2.17		141c745992b591c6fa4d9e54535f227b904548b0
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	24.2.2		ba55601294be0c0b3ac4d11ce703464b764e4ad7
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	24.2.7		9d763652c7e88fcc2427dabcb524a550a6eadd65
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	25.1.0-beta.0		42b8cc1e3ef62b8060ed420991a27ac997dc2081
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	25.1.0-beta.2		aeeea9bfeb1f0ec94893b2b468f914d922dc6641
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	25.1.0-beta.5		432074ebb2e067b25029e34474be6dd4ce026679
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	25.1.1		7e25db838c0a1c5d1ea1b9cba16c8b6e0d4c7e84
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	25.1.3		557c285bfe4b98b262118a6d4e2bb813b30fc61a
org.eclipse.scout.rt	org.eclipse.scout.rt.charsetdetect	25.1.6		8a7d47661b8c38fdd77929cacc9bd3340191d65f
org.eurekaclinical	eurekaclinical-user-agreement-client	1.0		ad637232e91fe712ea0c24bd5ae9b64109de84b7
org.eurekaclinical	eurekaclinical-user-agreement-client	1.0-Alpha-1		22633314651e8f90f3613eb831231a71daf9e10d
org.eurekaclinical	eurekaclinical-user-agreement-client	1.0-Alpha-2		284cacb70ceb0b117156fddb5560c787dd8693ae
org.eurekaclinical	eurekaclinical-user-agreement-client	1.0-Alpha-3		cf97510e115487d774aae9e769df816457f09537
org.eurekaclinical	eurekaclinical-user-agreement-client	1.0-Alpha-4		f1673f1a4cb97fba5977dcd9e3b12396e37a58bc
org.eurekaclinical	eurekaclinical-user-agreement-client	1.0-Alpha-5		b4e593724c4c9bce5ad6deb63752a81fb730c56e
org.eurekaclinical	eurekaclinical-user-agreement-client	1.0-Alpha-6		612d1ca828390d14618a4fcdb0f8e965fe6bc0ef
org.eurekaclinical	eurekaclinical-user-agreement-client	1.0-Alpha-7		68e236d44285041f01d01479c23b75b071681066
org.eurekaclinical	eurekaclinical-user-agreement-client	1.1		a5239ce0d2d30c15dae3d74d226773181a6d6cd6
org.eurekaclinical	eurekaclinical-user-agreement-client	2.0		260864414cc22dbfb1aae7d1bd574be6f32cb1d7
org.eurekaclinical	eurekaclinical-user-agreement-client	2.0-Alpha-1		7738785f2a228c653793a0b3bfe1318289b28cd1
org.eurekaclinical	eurekaclinical-user-agreement-client	2.0-Alpha-2		1fdf4606963c05ac91ccf35b1616aebc6975bc02
org.eurekaclinical	eurekaclinical-user-agreement-client	2.0-Alpha-3		f5307fb1fb0b42e10262516394d1348570060221
org.eurekaclinical	eurekaclinical-user-agreement-client	2.0-Alpha-4		22f1bd5e997151b430b885cd6fad1023bb15a80a
org.eurekaclinical	eurekaclinical-user-agreement-client	2.0-Alpha-5		362ddf2a649ef75eb0c3d0bd954a750112b168b4
org.eurekaclinical	eurekaclinical-user-agreement-client	2.0-Alpha-6		47d68ffd01ee54b9e2722f774170fe52a8c12faf
org.eurekaclinical	eurekaclinical-user-agreement-client	2.1		db88655d6b01f0a487cc49ab788b88b7d3d11e96
org.eurekaclinical	eurekaclinical-user-agreement-client	2.2		f6b03eb6cd86e1181fa1a4dfe8e83c06265d6c39
org.eurekaclinical	eurekaclinical-user-agreement-client	2.2-Beta-1		d6c46841ca199f823c2fd582196ebf03359afeea
org.eurekaclinical	eurekaclinical-user-agreement-client	2.3		1800358938a057cf42a37fb8ba76b0883de14d43
org.eurekaclinical	eurekaclinical-user-agreement-client	2.3-Beta-1		d17006e0cf4e19c44b01026c8406a8515dba4046
org.eurekaclinical	eurekaclinical-user-agreement-client	2.3-Beta-3		04c7b48afb3d1e9e7e0cb0236aa63456e54b4cb9
org.eurekaclinical	eurekaclinical-user-agreement-client	2.4-Alpha-2		ebd9911a38697255117a8bebe5a93dc9910b11ba
org.fusio-project	worker-runtime	0.1.0		577b2c6c1607dd31caf61c1163ac6d67b7e02c7c
org.fusio-project	worker-runtime	0.1.2		fc71f1b85a6b8b272983f5df5650dd41ea613818
org.fusio-project	worker-runtime	0.1.3		d939f231333c58ff4355c0126949a81e55d3dfa1
org.geepawhill	gph-html	0.0.100		46b9c76f69c4f963ee47cd8bf6c00c3004aa2466
org.geepawhill	gph-html	0.0.101		a1c5dcbf756969177f0e029e6a586384dae1b7bd
org.geepawhill	gph-html	0.0.102		44a3d38f58975a735507cfcd3914aee132fe03f7
org.geepawhill	gph-html	0.0.103		8126c3936de9e9529b3857016832f36c27208468
org.geepawhill	gph-html	0.0.107		b4947a67c1654838d6bb7e736e84712f8cba1950
org.geepawhill	gph-html	0.0.108		324529a258c54a95cdf24883e45893ed95cc26cd
org.geepawhill	gph-html	0.0.17		d5475be72d032a7448749a59609dba02243fc35f
org.geepawhill	gph-html	0.0.18		9df19943e17c5694559d644d33c4c4ab99fdfc5f
org.geepawhill	gph-html	0.0.19		4c7dbb7a2605cae730bbc4fedd4d9fcba4729afc
org.geepawhill	gph-html	0.0.20		64a4e0a55bb5e5bbea09d6eb2730536de2ed0293
org.geepawhill	gph-html	0.0.21		a2e031c2dc402655633ab5faed21e1229ab62fff
org.geepawhill	gph-html	0.0.22		2872ef92f22342a7f752f43a200ddaadc1f9f09d
org.geepawhill	gph-html	0.0.23		2eff6d26bcc3bab2f6278dbec70da12b47110687
org.geepawhill	gph-html	0.0.24		ef8961050f886769a02fad7e32fa5fe45abaa963
org.geepawhill	gph-html	0.0.25		af4a16c6104d81a0477a5dd09e5cc7bb28ba13bf
org.geepawhill	gph-html	0.0.26		9e3b3b2acf5e13a882a2170dba540bd6e6ee10a4
org.geepawhill	gph-html	0.0.27		c5e4b56a5148075be339c4986813417d31aea029
org.geepawhill	gph-html	0.0.28		c2492b02ecefaf3692bba883876c45983b89891b
org.geepawhill	gph-html	0.0.29		7925581a9df38bfe2e09995e2553387527d28b99
org.geepawhill	gph-html	0.0.30		a97194791288b352eb2c19af488e023d26278217
org.geepawhill	gph-html	0.0.31		fecf1b8be0055c62caa3a1e5832fc5aea4c8a687
org.geepawhill	gph-html	0.0.32		cde563561daa653863fa14bb90e0838cf665ebba
org.geepawhill	gph-html	0.0.34		f041aeddbf33f991e40d4bccc6028ab9b53b1c35
org.geepawhill	gph-html	0.0.35		3bdf28c847cdcfed5862c8a01fd9b14b7e096309
org.geepawhill	gph-html	0.0.36		c80dc20da9a7cfb890766ed2875075a8b2395455
org.geepawhill	gph-html	0.0.37		4111e529a644eaaeefd0400f403ba8afecdfdf93
org.geepawhill	gph-html	0.0.38		c3255afeda4ca89ba550c566abb0b58f760b9d5d
org.geepawhill	gph-html	0.0.39		58b8ba160b808851f6c7d8f4f328d5fb6453f8fd
org.geepawhill	gph-html	0.0.40		42278490a8fcf47bb5f5e03a7f5fd33cc497cc0f
org.geepawhill	gph-html	0.0.41		11d8d33fb90911d6553c81d468c0749c4b04630a
org.geepawhill	gph-html	0.0.42		eaff943364e773a38e27895f61d3f21dacb90807
org.geepawhill	gph-html	0.0.43		a80b60e07dc6b27b8027976ce956823e695476d3
org.geepawhill	gph-html	0.0.44		377e1c00393327d6177205221002f600722f99b0
org.geepawhill	gph-html	0.0.45		ea9c536f097270b20d3258285b03fce90e5177aa
org.geepawhill	gph-html	0.0.46		5739d1204916bc3a064c50230c9ff617b8312754
org.geepawhill	gph-html	0.0.47		e933cc2b9c97c34dcde94699760c70f02aa203e1
org.geepawhill	gph-html	0.0.48		6a0990f8e299f9ae92dac4441db5908343f038be
org.geepawhill	gph-html	0.0.49		d005fff62e693ed2c5b5e286c5f2c4a833893d67
org.geepawhill	gph-html	0.0.50		55fcfca7c53f09a1a86f86b60d2a70e80c5ebc75
org.geepawhill	gph-html	0.0.51		37aaa341003e6b8856cf944d3daecdf79436f5e6
org.geepawhill	gph-html	0.0.52		043d2abf1d208601eb8ab03f41f0b9c0bf1469e5
org.geepawhill	gph-html	0.0.54		94a865c9eeedfe6b1d761ad05692006b9bb9cea5
org.geepawhill	gph-html	0.0.55		e22b850fbf169ffd622ced59be7799e134726593
org.geepawhill	gph-html	0.0.56		933b2a037f28bfca83d16859259b2be1475a6ffd
org.geepawhill	gph-html	0.0.57		40d4e84ee21f2a2482ec6f1d8ee6e6f6d012f058
org.geepawhill	gph-html	0.0.58		e1f7c73eaeccc3b4e17797bb83fb02583ebfc9e7
org.geepawhill	gph-html	0.0.59		e971011bfafbd08b2ec08c0a98561f432f3f6e13
org.geepawhill	gph-html	0.0.60		3454287615bd5420a4f4b15293e38539ff7a426d
org.geepawhill	gph-html	0.0.61		8b09d46bc442c470eea305c55b85ee3c00db27ed
org.geepawhill	gph-html	0.0.62		e42a9126188a368e2913a171948f7dcff367b9cf
org.geepawhill	gph-html	0.0.63		33cac978cb1777304a01afc9ec491f74b03f182b
org.geepawhill	gph-html	0.0.64		1e18a98433c58967c062945a0817d98d26f0fd69
org.geepawhill	gph-html	0.0.65		cac631f3728244d3435f4a3be90976d85c903653
org.geepawhill	gph-html	0.0.66		9b9cad8b1e6e512eea532f3e370a093f6c7d7be7
org.geepawhill	gph-html	0.0.67		73b711d2de80103c37f1aad9ca38bd2adb583c39
org.geepawhill	gph-html	0.0.68		c3175a71a04d8c92764f2e52ac5a2e223855daa5
org.geepawhill	gph-html	0.0.69		5c7551199c6a51026035ae69df7449166a82cf02
