ai.begin	beginai	0.0.1b		ef29441207765032a19a2c6da68712271eb3b79d
pl.touk.nussknacker	nussknacker-openapi_2.12	1.14.0-RC3		48d497b681e63a68fddacc81bd3563062c29facf
pl.touk.nussknacker	nussknacker-openapi_2.12	1.14.0-RC3	assembly	c5d681dd31c30db95051c18f0e089f5864d28329
pl.touk.nussknacker	nussknacker-openapi_2.12	1.15.0		12b525c85f93f913082cb3616726003443a5b7ea
pl.touk.nussknacker	nussknacker-openapi_2.12	1.15.0	assembly	3a946cb9bfcd627859e46f44735e8fb8f3397094
pl.touk.nussknacker	nussknacker-openapi_2.12	1.15.0-RC1		01feedb33e2d114d00e7a0e82183089ce191f0ea
pl.touk.nussknacker	nussknacker-openapi_2.12	1.15.0-RC1	assembly	0a70f6d65dc432c9892c97c562b979a126e3bbe9
pl.touk.nussknacker	nussknacker-openapi_2.12	1.15.0-RC2		9db3def5138d4b6d7374139cf8fd341406f442e3
pl.touk.nussknacker	nussknacker-openapi_2.12	1.15.0-RC2	assembly	e1cf6be4b0aef118303533859b5ebeb9e1c1c3c4
pl.touk.nussknacker	nussknacker-openapi_2.12	1.15.1		e3989690dd59a9c92bae1d9bbccda1a1d99aa998
pl.touk.nussknacker	nussknacker-openapi_2.12	1.15.1	assembly	4934b271ab4cc0682305959b350f7bb0dd0ddc92
pl.touk.nussknacker	nussknacker-openapi_2.12	1.15.2		57ca631fb6e1f15195ccc39d03edaba9f6791361
pl.touk.nussknacker	nussknacker-openapi_2.12	1.15.2	assembly	8a4b4b2a84691ef1901194a71742dbc0c46757b1
pl.touk.nussknacker	nussknacker-openapi_2.12	1.15.3		977f906756666ad3e088fcc4aecf16258f11935d
pl.touk.nussknacker	nussknacker-openapi_2.12	1.15.3	assembly	7bf1b03ef8d0bc87a4212cff017f9d682091e193
pl.touk.nussknacker	nussknacker-openapi_2.12	1.15.4		10d1c506f133521b71d867bb615daa05915eafa6
pl.touk.nussknacker	nussknacker-openapi_2.12	1.15.4	assembly	72972d8840d7a4354a2dd8998cf88c0f6daea65c
pl.touk.nussknacker	nussknacker-openapi_2.12	1.16.0		abb58a07f0c5a8981bb7e45b91feb92d6cfce479
pl.touk.nussknacker	nussknacker-openapi_2.12	1.16.0	assembly	9b62610ca8e016510402d9b3ad120c1a80f85ad0
pl.touk.nussknacker	nussknacker-openapi_2.12	1.16.0-RC1		ff9e4221a1a771c1c25383241d1e3cfac9171647
pl.touk.nussknacker	nussknacker-openapi_2.12	1.16.0-RC1	assembly	b98ef001aa784ce81bd85d659c3fa3ee42b0a909
pl.touk.nussknacker	nussknacker-openapi_2.12	1.16.0-RC2		ce9f26a6a113aebd86ea2dd3a401bf142c1d1b61
pl.touk.nussknacker	nussknacker-openapi_2.12	1.16.0-RC2	assembly	56d81592942810a433bed973b8fadbfdc98ce555
pl.touk.nussknacker	nussknacker-openapi_2.12	1.16.1		6554c0ff08a2b3b1508628f65311b093ec785059
pl.touk.nussknacker	nussknacker-openapi_2.12	1.16.1	assembly	26e74055ec4f832aabf1b47e0d85f0674bd83dcc
pl.touk.nussknacker	nussknacker-openapi_2.12	1.16.2		da6cffb0cd20cbcb73f5f294c3b5707e873f65c6
pl.touk.nussknacker	nussknacker-openapi_2.12	1.16.2	assembly	8eac929e81813c5d7610d388853b0278e5c97f7d
pl.touk.nussknacker	nussknacker-openapi_2.12	1.16.3		f0fe5653c67db505163f2bed3a4c3c5d83220b69
pl.touk.nussknacker	nussknacker-openapi_2.12	1.16.3	assembly	bed8b6b4e30c2795decd69ccdba5f5b6e41d45c8
pl.touk.nussknacker	nussknacker-openapi_2.12	1.17.0		0b29eef6b14e32cfbd94761c976a51639555d1a9
pl.touk.nussknacker	nussknacker-openapi_2.12	1.17.0	assembly	3591db6d3327db9bba53c34564f70a10ea029f01
pl.touk.nussknacker	nussknacker-openapi_2.12	1.17.0-RC1		c23396a6306c91f489491fef3e71ff7f8993e6fb
pl.touk.nussknacker	nussknacker-openapi_2.12	1.17.0-RC1	assembly	37159a36b607583b135b6ac0bce5b6efbcf26d63
pl.touk.nussknacker	nussknacker-openapi_2.12	1.17.0-RC2		f1ccea0db90b8c14d6ac4801db6d1188e8b8ba2d
pl.touk.nussknacker	nussknacker-openapi_2.12	1.17.0-RC2	assembly	0f59bd8a2508230bacc26bf32115f05b26cc149c
pl.touk.nussknacker	nussknacker-openapi_2.12	1.18.0		cd99c5993dcf525be8e23d018aed46d2f89126a0
pl.touk.nussknacker	nussknacker-openapi_2.12	1.18.0	assembly	6b17e79dd48928b6e9cfc970a459c5f84189df9c
pl.touk.nussknacker	nussknacker-openapi_2.12	1.18.0-RC1		674af9faeb6add824addf74b0107e5c94883fd9b
pl.touk.nussknacker	nussknacker-openapi_2.12	1.18.0-RC1	assembly	e561ef276f24277906864c4a7b86e9dd50731aed
pl.touk.nussknacker	nussknacker-openapi_2.12	1.18.0-RC2		2a98f8dc33f38ce9ab39023f76e91db1f67c09ae
pl.touk.nussknacker	nussknacker-openapi_2.12	1.18.0-RC2	assembly	80f6a34dc4dbfc19252a840d337c0458799a0e9d
pl.touk.nussknacker	nussknacker-openapi_2.12	1.18.1		1590cea05cf4efbce66120f0500f46925cb2ccae
pl.touk.nussknacker	nussknacker-openapi_2.12	1.18.1	assembly	f299e468705700eb598d5d5579e28aceb6f3eb1c
pl.touk.nussknacker	nussknacker-openapi_2.12	1.2.0		3000f533837c81b6f97d49dfaf1d78aee670d7e0
pl.touk.nussknacker	nussknacker-openapi_2.12	1.2.0	assembly	3aa592883fd42ecf3c7f369f68fd07cef0a9fefc
pl.touk.nussknacker	nussknacker-openapi_2.12	1.3.0		db8156dfa9c27e9da70ddf731a5802e30bac53a9
pl.touk.nussknacker	nussknacker-openapi_2.12	1.3.0	assembly	524ee40d17769255587d98d00721613788b3fc62
pl.touk.nussknacker	nussknacker-openapi_2.12	1.3.0-RC1		f6c0dd74bf14a23962f5a36a2f5b81c018013bde
pl.touk.nussknacker	nussknacker-openapi_2.12	1.3.0-RC1	assembly	f33703fca008310e16ba39431fc33fe2ccb0a3af
pl.touk.nussknacker	nussknacker-openapi_2.12	1.4.0		33390b499f2f1ef6b9519e859f989ede9663748d
pl.touk.nussknacker	nussknacker-openapi_2.12	1.4.0	assembly	9aac859c848115cd77eb2defbada23ff14e445ea
pl.touk.nussknacker	nussknacker-openapi_2.12	1.4.0-RC		cc81de9ea1496c4630e9879fe2d780d11c217ba7
pl.touk.nussknacker	nussknacker-openapi_2.12	1.4.0-RC	assembly	2217a8421d5bd5544c1ea3d39745f4ea4533a55f
pl.touk.nussknacker	nussknacker-openapi_2.12	1.5.0		a80bd178e5de05879bed8a6de2a006e13dc63579
pl.touk.nussknacker	nussknacker-openapi_2.12	1.5.0	assembly	3d5d04b0626caf2f067d1124e767c24b8038597b
pl.touk.nussknacker	nussknacker-openapi_2.12	1.5.0-RC1		84256ff20bcbcc184041330f3a960f25cb95f1d5
pl.touk.nussknacker	nussknacker-openapi_2.12	1.5.0-RC1	assembly	336c762cf45339da6894271901e77bc22811d189
pl.touk.nussknacker	nussknacker-openapi_2.12	1.5.0-RC2		4d50f331f3bf85f9216970bcc048c42ddd8fdd91
pl.touk.nussknacker	nussknacker-openapi_2.12	1.5.0-RC2	assembly	30060d5ccbb288c3e17d8685a33546b784ab1faf
pl.touk.nussknacker	nussknacker-openapi_2.12	1.6.0		0fb47b65f653831bd23bf93243bc6cb61e7fbdce
pl.touk.nussknacker	nussknacker-openapi_2.12	1.6.0	assembly	294e5e507a86f0eef1d14c468e8bff1be12a158c
pl.touk.nussknacker	nussknacker-openapi_2.12	1.6.1		ca47d388b3ad78950120df5bbec46ac557e404d7
pl.touk.nussknacker	nussknacker-openapi_2.12	1.6.1	assembly	f6d8b30c0b9320f10a94f9737eb80225441c1abe
pl.touk.nussknacker	nussknacker-openapi_2.12	1.7.0		e1a719fab29b120ccff24efb55c86f38d15aeec8
pl.touk.nussknacker	nussknacker-openapi_2.12	1.7.0	assembly	0181b47d5729a1cce831eb539351c2b033ea58ab
pl.touk.nussknacker	nussknacker-openapi_2.12	1.7.0-RC1		2acd4cda8740a1fc6d1b080b6b6da0570cb6b669
pl.touk.nussknacker	nussknacker-openapi_2.12	1.7.0-RC1	assembly	c47b741fdd763e91a4bcb01f36d10c638a99020b
pl.touk.nussknacker	nussknacker-openapi_2.12	1.8.0		e93ad6dc7d055922a48eedcb454017d8d20f7aab
pl.touk.nussknacker	nussknacker-openapi_2.12	1.8.0	assembly	8384b43d05327947ad298b5525952450270bf5f9
pl.touk.nussknacker	nussknacker-openapi_2.12	1.8.0-RC1		7421769f87bdc7a1d76d6a1fe5f6081a1a821014
pl.touk.nussknacker	nussknacker-openapi_2.12	1.8.0-RC1	assembly	fa11e856ec5b1a4a6b973ccaeaeba1f6d6d8e9df
pl.touk.nussknacker	nussknacker-openapi_2.12	1.8.1		65eed96d0db85336a31525754366ceca7515b743
pl.touk.nussknacker	nussknacker-openapi_2.12	1.8.1	assembly	87854af2619805493c70b9acc3b20c06ee38007e
pl.touk.nussknacker	nussknacker-openapi_2.12	1.8.2-RC2		f67e5bb59eb5952bfa63a55922dd2ebda9a86ce1
pl.touk.nussknacker	nussknacker-openapi_2.12	1.8.2-RC2	assembly	f2ea636e8a83a12c5ef3bfdbe65cb9cab1bed2ca
pl.touk.nussknacker	nussknacker-openapi_2.12	1.8.2-RC3		f635e782f94c72c89f0b7280f8b64453de126124
pl.touk.nussknacker	nussknacker-openapi_2.12	1.8.2-RC3	assembly	47d484dd190305db2ab1896daa048c3165cdc64f
pl.touk.nussknacker	nussknacker-openapi_2.12	1.8.2-RC4		1fd66b7e536e6868d5a0a1a0d85cfe0f76778a0f
pl.touk.nussknacker	nussknacker-openapi_2.12	1.8.2-RC4	assembly	7677f48968845ca1476992900bb4f2806cdd529e
pl.touk.nussknacker	nussknacker-openapi_2.12	1.9.0		f3da18ebbce171b56f2af0c92987dca53a4ce6dd
pl.touk.nussknacker	nussknacker-openapi_2.12	1.9.0	assembly	f0ab3f6bbb4d6b375605e96630fc5eb902efdfe6
pl.touk.nussknacker	nussknacker-openapi_2.12	1.9.0-RC1		823237c54cbdd9c5e05e1151b25d97f76c4b06d6
pl.touk.nussknacker	nussknacker-openapi_2.12	1.9.0-RC1	assembly	dd7b8cbe04b810bd46d1abf801fc86d7faac3702
pl.touk.nussknacker	nussknacker-openapi_2.12	1.9.1		396870b5f71618d2d5ac67b7b9411e3856f09a01
pl.touk.nussknacker	nussknacker-openapi_2.12	1.9.1	assembly	a3593878c1bf1841228004ef75f2cd1e9b204fd7
pl.touk.nussknacker	nussknacker-openapi_2.12	1.9.2		42965bbccd707781cebd11f7867c650918d12b77
pl.touk.nussknacker	nussknacker-openapi_2.12	1.9.2	assembly	4bda91a4afe89aa94c4ba162c5c56a98e688d708
pt.kcry	blake3_sjs1_2.11	3.0.0		364edc5645c4abe3187c12dc62f98134551b01e6
pt.kcry	blake3_sjs1_2.11	3.0.1		b584c7299adec26d782eee82adb19683d472bc44
pt.kcry	blake3_sjs1_2.11	3.1.0		499244d5e2811205cbed734c1023555309a30d53
pt.kcry	blake3_sjs1_2.11	3.1.1		354fb74656d231d19511d97fdc3d8e92c57e5fb1
ro.ghionoiu	kms-jwt	0.0.2		aee4a5179046716a93ee80f6392841afd1d27b8b
ro.ghionoiu	kms-jwt	0.0.3		3daf3a46182fa02d72ed0bb3402be51f90a1cff9
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.0.5		N/A
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.0.5	core	22679d6c18b7b7e7888fc53e2a9238ccb7458072
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.0.5-RC1		N/A
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.0.5-RC1	core	256601b6246628e53eca6b50f102dd5da65a1d32
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.0.5-RC2		N/A
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.0.5-RC2	core	2401c3099d66bae770389c34244f6716dec71c81
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.0.5-RC3		N/A
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.0.5-RC3	core	5bf469f651ee2f6ee92e21b6e9bf4baa483307b3
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.0.6		N/A
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.0.6	core	58366678636669cb161a94c87284600148a85b63
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.0.6-RC1		N/A
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.0.6-RC1	core	f57d7c048feafad156a705f7b067ab879a6bf5f2
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.0.6-RC2		N/A
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.0.6-RC2	core	d616991156e34c4e1ba2b651be3d351a5d61d6ed
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.0.6-RC3		N/A
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.0.6-RC3	core	aee0469976ae91485bd2f75e84a9928d415518de
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.0.7		N/A
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.0.7	core	619c6185be91350511f5846856accc9b1144dd8a
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.1.1		N/A
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.1.1	core	2ae92fb6cd505f952305e9351fe08bfd77168b07
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.2		N/A
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.2	core	f3723430d03ab48046d39e0a4d399257d6c26ac8
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.2-RC1		N/A
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.2-RC1	core	7e6fbdb09b10e78d7bc861e08681e91e1fa8804a
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.2-RC2		N/A
se.skltp.adapterservices.insuranceprocess.healthreporting	FkEintygAdapterIC	2.2-RC2	core	259ae31069700880a0735d0028a6f6bafdbe202d
tz.co.asoft	name-core-watchosarm64	0.0.10		N/A
tz.co.asoft	name-core-watchosarm64	0.0.20		N/A
tz.co.asoft	name-core-watchosarm64	0.0.30		N/A
