avalon-logging	avalon-logging-logkit-syslog	1.0.dev-0		60d1d5a0d4330cb7eadc2b1dde503327aa29e510
org.anyline	anyline-start-jdbc	8.6.5-20230825		N/A
org.anyline	anyline-start-jdbc	8.6.5-20230903		N/A
org.anyline	anyline-start-jdbc	8.6.5-20230905		N/A
org.anyline	anyline-start-jdbc	8.6.5-20230916		N/A
org.anyline	anyline-start-jdbc	8.6.5-20230917		N/A
org.anyline	anyline-start-jdbc	8.6.5-20230918		N/A
org.anyline	anyline-start-jdbc	8.6.5-20230919		N/A
org.anyline	anyline-start-jdbc	8.6.5-20230920		N/A
org.anyline	anyline-start-jdbc	8.6.5-20230922		N/A
org.anyline	anyline-start-jdbc	8.6.5-20230927		N/A
org.anyline	anyline-start-jdbc	8.6.5-20231001		N/A
org.anyline	anyline-start-jdbc	8.6.5-20231010		N/A
org.anyline	anyline-start-jdbc	8.6.5-20231011		N/A
org.anyline	anyline-start-jdbc	8.6.5-20231013		N/A
org.anyline	anyline-start-jdbc	8.6.5-20231020		N/A
org.anyline	anyline-start-jdbc	8.6.5-20231021		N/A
org.anyline	anyline-start-jdbc	8.6.5-20231023		N/A
org.anyline	anyline-start-jdbc	8.6.5-jdk17-20230712		N/A
org.anyline	anyline-start-jdbc	8.6.5-jdk17-20230718		N/A
org.anyline	anyline-start-jdbc	8.6.5-jdk17-20230720		N/A
org.anyline	anyline-start-jdbc	8.6.5-jdk17-20230721		N/A
org.anyline	anyline-start-jdbc	8.6.5-jdk17-20230722		N/A
org.anyline	anyline-start-jdbc	8.6.5-jdk17-20230723		N/A
org.anyline	anyline-start-jdbc	8.6.5-jdk17-20230725		N/A
org.anyline	anyline-start-jdbc	8.6.5-jdk17-20230812		N/A
org.anyline	anyline-start-jdbc	8.6.5-jdk17-20230815		N/A
org.anyline	anyline-start-jdbc	8.6.5-jdk17-20230818		N/A
org.anyline	anyline-start-jdbc	8.6.5-jdk17-20230825		N/A
org.anyline	anyline-start-jdbc	8.6.5-jdk17-20230903		N/A
org.anyline	anyline-start-jdbc	8.6.5-jdk17-20230917		N/A
org.anyline	anyline-start-jdbc	8.7.1-20231105		N/A
org.anyline	anyline-start-jdbc	8.7.1-20231107		N/A
org.anyline	anyline-start-jdbc	8.7.1-20231108		N/A
org.anyline	anyline-start-jdbc	8.7.1-20231111		N/A
org.anyline	anyline-start-jdbc	8.7.1-20231117		N/A
org.anyline	anyline-start-jdbc	8.7.1-20231120		N/A
org.anyline	anyline-start-jdbc	8.7.1-20231130		N/A
org.anyline	anyline-start-jdbc	8.7.1-20231202		N/A
org.anyline	anyline-start-jdbc	8.7.1-jdk17-20231108		N/A
org.anyline	anyline-start-jdbc	8.7.1-jdk17-20231115		N/A
org.apache.camel	camel-mqtt-starter	2.18.0		7d3334a79ec375a7049b16eb0cacd999b85f526d
org.apache.camel	camel-mqtt-starter	2.18.1		777343e08bb2c5ef4cf06d2be33ead37ffc5abc1
org.apache.camel	camel-mqtt-starter	2.18.2		78e0ba25428558c5082c01be6a6e4a1be4ea38d7
org.apache.camel	camel-mqtt-starter	2.18.3		d37b6b4caa5e16ca4190aaabd04c888640d7da0a
org.apache.camel	camel-mqtt-starter	2.18.4		00aac8c205ebb5619ab654c7904ce5497220a465
org.apache.camel	camel-mqtt-starter	2.18.5		d8d9de4c8828b9626d0b35ba06761719d0483051
org.apache.camel	camel-mqtt-starter	2.19.0		96760fe335a259c84e2c28790ef3339a90c5aea7
org.apache.camel	camel-mqtt-starter	2.19.1		ab76832c904089cd524f03966cdfffb267382108
org.apache.camel	camel-mqtt-starter	2.19.2		bb993b99767fa5f17318b08be30fee4e8a281b43
org.apache.camel	camel-mqtt-starter	2.19.3		4940ae96faea0c06acadbc1b1b13b314d1946fb5
org.apache.camel	camel-mqtt-starter	2.19.4		b77a088f8f553d10a9480f11ead97bf4cc415a30
org.apache.camel	camel-mqtt-starter	2.19.5		e58dd89a548c86e30a6f8ffe908410f4457edb52
org.apache.camel	camel-mqtt-starter	2.20.0		ce6387dc1b0cec805a65f4e92874f4a0578552b6
org.apache.camel	camel-mqtt-starter	2.20.1		f060e606a12b52c43094688af3b2892ee0423330
org.apache.camel	camel-mqtt-starter	2.20.2		a36a82125d684afd226d7841cae77af3051cffe4
org.apache.camel	camel-mqtt-starter	2.20.3		4cafadde26f05402285ff84ea05905ef6cd8cd25
org.apache.camel	camel-mqtt-starter	2.20.4		82fabd3da9909658e7e31a2cc3b31e8690157ce5
org.apache.camel	camel-mqtt-starter	2.21.0		39341d6d0ddee55db5ec4495b87240f71e8c3687
org.apache.camel	camel-mqtt-starter	2.21.1		09232e085c34a1412e8f01d961ea3f1abf3d38ec
org.apache.camel	camel-mqtt-starter	2.21.2		7dc8809b0ceb129f587ac36a2720e75b3b8bfbf4
org.apache.camel	camel-mqtt-starter	2.21.3		1d01e747bc2f28f21b2f8658cba338041b101ec5
org.apache.camel	camel-mqtt-starter	2.21.4		a767ce962c83c7939129f01b7a649a0a6526a439
org.apache.camel	camel-mqtt-starter	2.21.5		31a3dd8370a70dc7d098633561d51b88674cfed0
org.apache.camel	camel-mqtt-starter	2.22.0		8183e282f5908755bc5a34f34ad2be73afcb6899
org.apache.camel	camel-mqtt-starter	2.22.1		288995b7908d963dbd8c6b3dfa15bc52c1fe3a2d
org.apache.camel	camel-mqtt-starter	2.22.2		59db4628891468853f8a706c0b5e199865996995
org.apache.camel	camel-mqtt-starter	2.22.3		190cf76472e093793539152b7a99020fc387323f
org.apache.camel	camel-mqtt-starter	2.22.4		22702cc2225f669aa4b1b0ab527658818fbdbdac
org.apache.camel	camel-mqtt-starter	2.22.5		519437b9e7dde19dcd6ece1feadd5354fe107b7b
org.apache.camel	camel-mqtt-starter	2.23.0		2eb70094f2061c77cce60a319a08cc65de87e9c0
org.apache.camel	camel-mqtt-starter	2.23.1		1b8b346ef40326c9496d7c054ba8c8f9c39b47ab
org.apache.camel	camel-mqtt-starter	2.23.2		8e48a7e430404a64494ecfb3535696438e441162
org.apache.camel	camel-mqtt-starter	2.23.3		5d535d5e4a551887ca6d64c20d96e4cc10cb401e
org.apache.camel	camel-mqtt-starter	2.23.4		1b52c4ac3e468f4168ddcbb69c8241b0aa00248b
org.apache.camel	camel-mqtt-starter	2.24.0		19b096fc83ad9da18c47bc5bf6476b8f4ea54e7b
org.apache.camel	camel-mqtt-starter	2.24.1		1006e19d4797424261f0e0ec3984082199038616
org.apache.camel	camel-mqtt-starter	2.24.2		d59ef4ec1ef17d2f2c5880df2afd90879f1d7b91
org.apache.camel	camel-mqtt-starter	2.24.3		acb66bffc1a3ac5df24146dbbb90d63a4a9ee585
org.apache.camel	camel-mqtt-starter	2.25.0		a4c13b5011552c5870c010943d51d087fb15914b
org.apache.camel	camel-mqtt-starter	2.25.1		e0c6ba7c20c6b57423ffd5d1ca3cff9aebd6c20b
org.apache.camel	camel-mqtt-starter	2.25.2		785cfabace74039f28cb111b9ed532e4e91d5d25
org.apache.camel	camel-mqtt-starter	2.25.3		73ef1e4c3ace9b7253de7d8a89fbd9002b45bfc8
org.apache.camel	camel-mqtt-starter	2.25.4		0dfa492f1fc73264dd738c08782d316b694aa6b5
org.apache.camel	camel-mqtt-starter	3.0.0-M1		136cfcab0e188563aaa878aff072c8e23c618c30
org.apache.camel	camel-mqtt-starter	3.0.0-M2		571a9af871a754300b67073ec620428542a9f457
org.apache.camel	camel-mqtt-starter	3.0.0-M3		0e3dcd2b20ad185494c20dbc8853cafa1f33c048
org.apache.camel	camel-mqtt-starter	3.0.0-M4		779207736afa6b46cd330262a157bcb133d4c6a2
org.apache.camel	camel-mqtt-starter	3.0.0-RC1		be25ebba3310dc6a36b434817834387799184ffa
org.apache.camel	camel-mqtt-starter	3.0.0-RC2		29bc5b69602a6b9af218259f7bad0edde64b193e
org.apache.seatunnel	connector-jdbc-e2e-part-1	2.3.1		78b50b93b257951e532121918c03e4ec1ec27b99
org.apache.seatunnel	connector-jdbc-e2e-part-1	2.3.10		dce4f846f34b24f2b47edb2827c538e640b38f35
org.apache.seatunnel	connector-jdbc-e2e-part-1	2.3.2		8623aacdac8e74c684fffaf16a08396e6a5a1ff1
org.apache.seatunnel	connector-jdbc-e2e-part-1	2.3.3		7480d238695964e822764308361afc254f60b285
org.apache.seatunnel	connector-jdbc-e2e-part-1	2.3.4		83ab3efd57bfbc24e10d70ff508690118d553ac6
org.apache.seatunnel	connector-jdbc-e2e-part-1	2.3.5		b1aafc6e0700aea9e5257365a4a28a68dd369a03
org.apache.seatunnel	connector-jdbc-e2e-part-1	2.3.6		057b10adb1785444124dc7b52ff8c701c65547dd
org.apache.seatunnel	connector-jdbc-e2e-part-1	2.3.7		ef829668207efbf159e7a03a8ff3f84a7ea2f66e
org.apache.seatunnel	connector-jdbc-e2e-part-1	2.3.8		affc39d5c9f7eb361987555b20887a90c1be290d
org.apache.seatunnel	connector-jdbc-e2e-part-1	2.3.9		cca3f9236b3dc59d6c9b368e8b8e7baf852ae6fd
org.glassfish.main.security	security-all	3.1.2		N/A
org.glassfish.main.security	security-all	3.1.2.2		N/A
org.glassfish.main.security	security-all	4.0		N/A
org.glassfish.main.security	security-all	4.0-b33		N/A
org.glassfish.main.security	security-all	4.0-b72		N/A
org.glassfish.main.security	security-all	4.0-b90		N/A
org.glassfish.main.security	security-all	4.1		N/A
org.glassfish.main.security	security-all	4.1.1		N/A
org.glassfish.main.security	security-all	4.1.2		N/A
org.glassfish.main.security	security-all	5.0		N/A
org.glassfish.main.security	security-all	5.0.1		N/A
org.glassfish.main.security	security-all	5.1.0		N/A
org.glassfish.main.security	security-all	5.1.0-RC1		N/A
org.glassfish.main.security	security-all	5.1.0-RC2		N/A
org.glassfish.main.security	security-all	6.0.0		N/A
org.glassfish.main.security	security-all	6.0.0-M1		N/A
org.glassfish.main.security	security-all	6.0.0-RC1		N/A
org.glassfish.main.security	security-all	6.0.0-RC2		N/A
org.glassfish.main.security	security-all	6.0.0-RC3		N/A
org.glassfish.main.security	security-all	6.0.0-RC4		N/A
org.glassfish.main.security	security-all	6.1.0		N/A
org.glassfish.main.security	security-all	6.2.0		N/A
org.glassfish.main.security	security-all	6.2.1		N/A
org.glassfish.main.security	security-all	6.2.2		N/A
org.glassfish.main.security	security-all	6.2.3		N/A
org.glassfish.main.security	security-all	6.2.4		N/A
org.glassfish.main.security	security-all	6.2.5		N/A
org.glassfish.main.security	security-all	7.0.0		N/A
org.glassfish.main.security	security-all	7.0.0-M1		N/A
org.glassfish.main.security	security-all	7.0.0-M10		N/A
org.glassfish.main.security	security-all	7.0.0-M2		N/A
org.glassfish.main.security	security-all	7.0.0-M3		N/A
org.glassfish.main.security	security-all	7.0.0-M4		N/A
org.glassfish.main.security	security-all	7.0.1		N/A
org.glassfish.main.security	security-all	7.0.10		N/A
org.glassfish.main.security	security-all	7.0.11		N/A
org.glassfish.main.security	security-all	7.0.12		N/A
org.glassfish.main.security	security-all	7.0.13		N/A
org.glassfish.main.security	security-all	7.0.14		N/A
org.glassfish.main.security	security-all	7.0.15		N/A
org.glassfish.main.security	security-all	7.0.16		N/A
org.glassfish.main.security	security-all	7.0.17		N/A
org.glassfish.main.security	security-all	7.0.18		N/A
org.glassfish.main.security	security-all	7.0.19		N/A
org.glassfish.main.security	security-all	7.0.2		N/A
org.glassfish.main.security	security-all	7.0.20		N/A
org.glassfish.main.security	security-all	7.0.21		N/A
org.glassfish.main.security	security-all	7.0.22		N/A
org.glassfish.main.security	security-all	7.0.23		N/A
org.glassfish.main.security	security-all	7.0.24		N/A
org.glassfish.main.security	security-all	7.0.3		N/A
org.glassfish.main.security	security-all	7.0.4		N/A
org.glassfish.main.security	security-all	7.0.5		N/A
org.glassfish.main.security	security-all	7.0.6		N/A
org.glassfish.main.security	security-all	7.0.7		N/A
org.glassfish.main.security	security-all	7.0.8		N/A
org.glassfish.main.security	security-all	7.0.9		N/A
org.glassfish.main.security	security-all	8.0.0-JDK17-M10		N/A
org.glassfish.main.security	security-all	8.0.0-JDK17-M5		N/A
org.glassfish.main.security	security-all	8.0.0-JDK17-M6		N/A
org.glassfish.main.security	security-all	8.0.0-JDK17-M7		N/A
org.glassfish.main.security	security-all	8.0.0-JDK17-M9		N/A
org.glassfish.main.security	security-all	8.0.0-M1		N/A
org.glassfish.main.security	security-all	8.0.0-M10		N/A
org.glassfish.main.security	security-all	8.0.0-M11		N/A
org.glassfish.main.security	security-all	8.0.0-M2		N/A
org.glassfish.main.security	security-all	8.0.0-M3		N/A
org.glassfish.main.security	security-all	8.0.0-M5		N/A
org.glassfish.main.security	security-all	8.0.0-M6		N/A
org.glassfish.main.security	security-all	8.0.0-M7		N/A
org.glassfish.main.security	security-all	8.0.0-M8		N/A
org.glassfish.main.security	security-all	8.0.0-M9		N/A
org.graphfoundation.ongdb.client	ongdb-browser	1.0.0		5041a9267809e128d793b9397e4eb3a5ce34f514
org.graphfoundation.ongdb.client	ongdb-browser	1.0.0-alpha01		6e45cfccb318e9057dc1f535a6b02540a8321a73
org.graphfoundation.ongdb.client	ongdb-browser	1.0.0-alpha02		f6462abd95073e73afb3c1c76b925b2a924b5afb
org.graphfoundation.ongdb.client	ongdb-browser	1.0.0-beta01		a935fef5874fcdebfb4160ca7c6289617213ff7f
org.graphfoundation.ongdb.client	ongdb-browser	1.0.0-rc01		e8859442d4e8d8016252f5d13fa5b1e4a9db07d3
org.graphfoundation.ongdb.client	ongdb-browser	2.0.0		c24bd4932a45bbc9c60a99a89d4462c61ea661c5
org.graphfoundation.ongdb.client	ongdb-browser	3.2.15		908e963aabe33206a4a88048da81ca7c6088425e
org.graphfoundation.ongdb.client	ongdb-browser	3.2.16		7b989df2bbcaf0ae691f393437eb28f02079f60e
org.graphfoundation.ongdb.client	ongdb-browser	3.2.18		5da22c46af2e562fb898a1a053bf053926dc36a6
org.graphfoundation.ongdb.client	ongdb-browser	3.2.20		8153eecebf0a8e2eb84ee86680b9b365a963a8b5
org.graphfoundation.ongdb.client	ongdb-browser	3.2.26		0150bac0800997b6927ec2b74307adb71e664fbd
org.graphfoundation.ongdb.client	ongdb-browser	4.0.11		001eb0f48698e8bf16534cda0f446bc3ec50becf
org.graphfoundation.ongdb.client	ongdb-browser	4.0.2		8b8611942b62260fb23faeb4744c754e349b8445
org.graphfoundation.ongdb.client	ongdb-browser	4.0.3		7f2f2ccdeda001addb9c2ee4f85caa8f720f043b
org.graphfoundation.ongdb.client	ongdb-browser	4.0.6		be85eb46bf0e9653d7e1f78957fcb3a9fc7d6c01
org.graphfoundation.ongdb.client	ongdb-browser	4.0.8		6382305c6aec73915fa1aea5cdd1f1ef7d6b722b
org.graphfoundation.ongdb.client	ongdb-browser	4.1.2		5455badc9cd744f956eeaef35b1cb28e67d3f84b
org.htmlparser	thumbelina	2.1		67a8e59d5feef8908f67a1e8f131b9124d5a2709
org.javafxdata	datafx-featuretoggle	8.0b1		c6a3fbab54b257b0a80ebda9834af7bbfdaf7f77
org.javafxdata	datafx-featuretoggle	8.0b2		cf8efb0a1c528f693ce0e534835ddfd960d3d4bf
org.javafxdata	datafx-featuretoggle	8.0b3		c780244b32879025df7e97fabd745b78b3f6f65a
org.javafxdata	datafx-featuretoggle	8.0b4		57eb2f6d7e40f36b756040f652b38039553ec7aa
org.javafxdata	datafx-featuretoggle	8.0b5		df258c9bb234e0bbf6e58bb5d1c8f1159d7f41c1
org.jboss.ws	jbossws-parent	1.0.10.GA		N/A
org.jboss.ws	jbossws-parent	1.1.0.GA		N/A
org.jboss.ws	jbossws-parent	1.2.0.CR1		N/A
org.jboss.ws	jbossws-parent	1.2.0.Final		N/A
org.jboss.ws	jbossws-parent	1.3.0.Beta1		N/A
org.jboss.ws	jbossws-parent	1.3.0.Final		N/A
org.jboss.ws	jbossws-parent	1.4.0.Final		N/A
org.jboss.ws	jbossws-parent	1.4.1.Final		N/A
org.jboss.ws	jbossws-parent	1.4.2.Final		N/A
org.jboss.ws	jbossws-parent	1.4.3.Final		N/A
org.jboss.ws	jbossws-parent	1.4.4.Final		N/A
org.jboss.ws	jbossws-parent	2.0.0.Final		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-androidnativearm32	1.5.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-androidnativearm32	1.6.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-androidnativearm32	1.6.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-androidnativearm32	1.6.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-androidnativearm32	1.6.2		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-androidnativearm32	1.6.3		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-androidnativearm32	1.7.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-androidnativearm32	1.7.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-androidnativearm32	1.7.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-androidnativearm32	1.7.2		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-androidnativearm32	1.7.3		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-androidnativearm32	1.8.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-androidnativearm32	1.8.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-androidnativearm32	1.8.1		N/A
org.juzu	juzu-doc-tutorial-parent	0.5.0		N/A
org.juzu	juzu-doc-tutorial-parent	0.5.1		N/A
org.juzu	juzu-doc-tutorial-parent	0.5.2		N/A
org.juzu	juzu-doc-tutorial-parent	0.5.3		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-beta1		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-beta10		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-beta11		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-beta12		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-beta13		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-beta14		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-beta15		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-beta16		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-beta17		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-beta18		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-beta2		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-beta3		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-beta4		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-beta5		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-beta6		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-beta7		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-beta8		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-beta9		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-cr1		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-cr2		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-cr3		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.0-cr4		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.1		N/A
org.juzu	juzu-doc-tutorial-parent	0.6.2		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta1		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta10		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta11		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta12		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta13		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta14		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta15		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta16		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta17		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta18		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta19		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta2		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta20		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta21		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta22		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta23		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta24		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta25		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta26		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta3		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta4		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta5		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta6		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta7		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta8		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-beta9		N/A
org.juzu	juzu-doc-tutorial-parent	0.7.0-cr1		N/A
org.juzu	juzu-doc-tutorial-parent	0.8.0		N/A
org.juzu	juzu-doc-tutorial-parent	0.8.0-beta1		N/A
org.juzu	juzu-doc-tutorial-parent	0.8.0-beta2		N/A
org.juzu	juzu-doc-tutorial-parent	0.8.0-beta3		N/A
org.juzu	juzu-doc-tutorial-parent	0.8.0-beta4		N/A
org.juzu	juzu-doc-tutorial-parent	0.8.0-beta5		N/A
org.juzu	juzu-doc-tutorial-parent	0.8.0-beta6		N/A
org.juzu	juzu-doc-tutorial-parent	0.8.0-beta7		N/A
org.juzu	juzu-doc-tutorial-parent	1.0.0		N/A
org.juzu	juzu-doc-tutorial-parent	1.0.0-beta1		N/A
org.juzu	juzu-doc-tutorial-parent	1.0.0-beta2		N/A
org.juzu	juzu-doc-tutorial-parent	1.0.0-beta3		N/A
org.juzu	juzu-doc-tutorial-parent	1.0.0-cr1		N/A
org.juzu	juzu-doc-tutorial-parent	1.0.0-cr2		N/A
org.juzu	juzu-doc-tutorial-parent	1.1.0		N/A
org.juzu	juzu-doc-tutorial-parent	1.1.0-M1		N/A
org.juzu	juzu-doc-tutorial-parent	1.1.1		N/A
org.juzu	juzu-doc-tutorial-parent	1.1.1-M01		N/A
org.juzu	juzu-doc-tutorial-parent	1.1.1-RC01		N/A
org.juzu	juzu-doc-tutorial-parent	1.1.2		N/A
org.juzu	juzu-doc-tutorial-parent	1.1.3		N/A
org.juzu	juzu-doc-tutorial-parent	1.2.0		N/A
org.juzu	juzu-doc-tutorial-parent	1.2.0-M01		N/A
org.juzu	juzu-doc-tutorial-parent	1.2.0-M02		N/A
org.juzu	juzu-doc-tutorial-parent	1.2.0-M03		N/A
org.juzu	juzu-doc-tutorial-parent	1.2.0-M04		N/A
org.juzu	juzu-doc-tutorial-parent	1.2.0-M05		N/A
org.juzu	juzu-doc-tutorial-parent	1.2.0-M06		N/A
org.juzu	juzu-doc-tutorial-parent	1.2.0-RC01		N/A
org.mvnpm	dijkstrajs	1.0.3		9bde9c0764101538abcf120d64e629f9ed8d7ec4
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.100.0		083b70ec5f0638f824b8cda84517cc44275a3a25
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.100.1		f7704cf64520388e8601d9c2ae0235f89b45db85
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.100.2		5cb740cc1a43ec9214cbbd5884ea0fd8e2300957
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.100.3		e22fa53f6ff51aa17ec293664b0bcaaf9866b0cc
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.101.0		3e0343ae64e3c53b5e1df9362b931a6d975ea69f
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.101.1		4cc7c41fa3b4912057ac596005be17b6c2322802
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.101.2		1a73a8a9f8806ed4f5fe2cd1ff6a5b5495b8552d
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.101.3		7cd2eb347be08b285959cda30eb059d4e99b8155
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.102.0		3279034e2bf6da8c5b663bb74842c91daeaa082b
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.102.1		11dc5346990067217c4407afdbfd0b0252665673
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.102.2		50bc3ed2d5a7fb043cd3ecce3efed64ed972f753
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.102.3		74110e2d87bd727013f980067e8be91fbb1b8c59
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.102.4		5ac2564f959aa22b17aca5f0e2a61d1124482a0e
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.102.5		9a695c4e09a8d66fc8395729df457381e578b1e7
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.103.0		8e27a414c91e2ce8e92f326c6a5f999e0a8ae586
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.103.1		33d689624b3521ea00c89213510f5dc80be9854e
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.103.2		fa28144d7440f0677ecac12f43e0d7ce529b2bb6
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.103.3		1c3b9e89eac15e2d5ed450327cb4b70edec9d9e5
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.103.4		ab124c00d9befd8f94569ae30755860f529f4303
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.103.5		215af130f4cccc99c3e2cdcafb2a32e494e073c7
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.103.6		6afb14ce504882068f13875b8e3fe79b3b958a50
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.77.0		0586e370a516cf7c3d56efad370150058f833ea1
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.77.1		95a58f079a67c0611380ea548b53b915e2876638
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.78.0		b24b90b1aff1a29098ae7b160abe167538a696b5
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.79.0		1e336c7a67f78c9cc9aab991658f3244eb4e6491
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.80.0		0186b2251d8583cbf38ce6eb392b0797472bf416
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.81.0		7edde4d3fe326e94930c91d0bb5f601bad47f895
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.81.1		5f5ce2617a367099a246f8c4bd8afc1b890d097c
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.82.0		0f490ef9186c881a8fd2081b934349ecef935183
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.83.0		03a666dab0c01f23e9f7a9450fa955d33d5c3543
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.83.1		1b0d9b30bb7126708d3fc80d58d123e936d92c58
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.83.2		c74e92f7bfa424b4296068d6ca4278219df00663
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.90.1		20deb697771f714e55130fe2a207a877f3506bd4
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.90.2		c47a8914358bead028aabcb181d7a06170f053df
org.projectnessie.nessie	nessie-versioned-storage-mongodb-tests	0.90.4		b08f4b7fa5d915b06e69d5dc118ce0dc27ef3a64
