cn.lovecyy	relaxed	1.6.0		N/A
org.ninjaframework	ninja-demo-module	0.5.2		9663f3c49f518f48d5456cf10c18a2f4528aadf9
org.ninjaframework	ninja-demo-module	0.5.4		31cf1c94902fb543dc0d310b0703d86b070c5d38
org.ninjaframework	ninja-demo-module	0.5.5		b8789354d1151a03d16b5ee583241ddf12f967dd
org.ninjaframework	ninja-demo-module	0.5.6		7ea438f38fb55a1a641d1ed465cc7ff2e4099934
org.ninjaframework	ninja-demo-module	0.5.7		f3622cfb25db23b3107abeac676fbb00dcd458ff
org.ninjaframework	ninja-demo-module	0.5.8		932ef4f4f09bc964c7495483c1a8be306dc89700
org.ninjaframework	ninja-demo-module	0.5.9		7def6fc427acc0c65f6605204d199582c6881c03
org.noear	liquor-eval-jsr223	1.5.1		35850ebb5a5b716473e6205bf85b40053cd4603d
org.openengsb.core	openengsb-core-edb	1.3.0.M3		aec5113623ba6f47e6ee9dcd6165b33da0796652
org.patrodyne.jvnet	hisrc-higherjaxb-maven-plugin-project	0.14.1		N/A
org.patrodyne.jvnet	hisrc-higherjaxb-maven-plugin-project	0.14.2		N/A
org.patrodyne.jvnet	hisrc-higherjaxb-maven-plugin-project	2.0.0		N/A
org.patrodyne.jvnet	hisrc-higherjaxb-maven-plugin-project	2.1.0		N/A
org.patrodyne.jvnet	hisrc-higherjaxb-maven-plugin-project	2.1.1		N/A
org.patrodyne.jvnet	hisrc-higherjaxb-maven-plugin-project	2.2.0		N/A
org.patrodyne.jvnet	hisrc-higherjaxb-maven-plugin-project	2.2.1		N/A
org.scommons.react	scommons-react-dom_sjs0.6_2.12	0.1.0		40ffc56ca2b9670eacace1ab1dbb373b07f31f6c
org.scommons.react	scommons-react-dom_sjs0.6_2.12	0.2.0		813a951bb96b3a64e0610d086f0b72a0fe69cfef
org.scommons.react	scommons-react-dom_sjs0.6_2.12	0.3.0		c8ebefeb83063e50d185c1f31d5cb536e7f61c1f
org.scommons.react	scommons-react-dom_sjs0.6_2.12	0.4.0		b2ce9b8b716cae4f1fbb7dd839820c4a153c90aa
org.scommons.shogowada	scalajs-reactjs-redux-devtools_sjs0.6_2.12	0.15.0		14710ab212d866c70e85b495c3beafb86a60950e
org.scommons.shogowada	scalajs-reactjs-redux-devtools_sjs0.6_2.12	0.16.0		136cced8313dbf69c000d8fd54e71185982b6466
org.scommons.shogowada	scalajs-reactjs-redux-devtools_sjs0.6_2.12	0.17.0		14e6edf90f9352915ee2d313ef6a88351fbd4a2b
org.skinny-framework	skinny-thymeleaf_2.12	2.3.0		7cb253895ec29f1cb9ff0c52eb120be4ab4a4171
org.skinny-framework	skinny-thymeleaf_2.12	2.3.0-M1		eb80fac5d6a2a894baa9c052e07e91f6d96d2e6e
org.skinny-framework	skinny-thymeleaf_2.12	2.3.0-RC1		be0eb5a85b3aa86c6e5a560d06c1eb998aa9b031
org.skinny-framework	skinny-thymeleaf_2.12	2.3.1		99c6bc6447dfe86f75229fa6902c9658690b9f04
org.skinny-framework	skinny-thymeleaf_2.12	2.3.2		5e03e171610be6c4589b23099cd43aaaddd9fd74
org.skinny-framework	skinny-thymeleaf_2.12	2.3.3		dc5e809d43a79c0b24126b9552fd63a07eecf629
org.skinny-framework	skinny-thymeleaf_2.12	2.3.4		1b444ad25284c84512e83e5c9c6447240a0968d4
org.skinny-framework	skinny-thymeleaf_2.12	2.3.5		bb141bce9031cc4c5bfa2361014d2b01cd680cb4
org.skinny-framework	skinny-thymeleaf_2.12	2.3.6		2f21234fbbf01ca4deea8d0d138e8fd4676f266c
org.skinny-framework	skinny-thymeleaf_2.12	2.3.7		51503ac0e4718ca409a2aeef98edd5d58af1fe9c
org.skinny-framework	skinny-thymeleaf_2.12	2.3.8		96eab38b5f0f491b32877510851b6531cfe069f5
org.skinny-framework	skinny-thymeleaf_2.12	2.3.9		bbec65ad381225574eb6f2ae0ad89c1aea3d51ce
org.skinny-framework	skinny-thymeleaf_2.12	2.4.0		df313eaf787a04c8378a0c950622d3230945649c
org.skinny-framework	skinny-thymeleaf_2.12	2.4.0-RC1		834f7b9ebf2a7259fe704d692edf845a8acca077
org.skinny-framework	skinny-thymeleaf_2.12	2.4.0-RC2		8f5821ee99790ca34fec1ae319fac97584f311c3
org.skinny-framework	skinny-thymeleaf_2.12	2.5.0		1f4229037e27b4fb651087c26ca3876e35a3ebd9
org.skinny-framework	skinny-thymeleaf_2.12	2.5.1		ba4ea9302b5e08a96a5674278267051642c5bda0
org.skinny-framework	skinny-thymeleaf_2.12	2.5.2		d240ad0face2c505f79917e144e96cce527bf290
org.skinny-framework	skinny-thymeleaf_2.12	2.6.0		9cc9caf86940c31ac199925a833e7dddbf92bb4c
org.skinny-framework	skinny-thymeleaf_2.12	3.0.0		e8a901be26b538b2bcf4bf766854c49a785cce4f
org.skinny-framework	skinny-thymeleaf_2.12	3.0.0-RC1		9a8732a110b2b71885dfb84091d55089f31e2224
org.skinny-framework	skinny-thymeleaf_2.12	3.0.0-RC2		a702a96f776ff1ae7d9126b7b64e14e99c71dca2
org.skinny-framework	skinny-thymeleaf_2.12	3.0.0-RC3		69745bd5728482cd1260a3dd63cc84c59b89045b
org.skinny-framework	skinny-thymeleaf_2.12	3.0.1		a92ac59cbcf387d51031861903fd144919fd6f60
org.skinny-framework	skinny-thymeleaf_2.12	3.0.2		663808ad4f975053f01f5540154802844389503e
org.skinny-framework	skinny-thymeleaf_2.12	3.0.2-RC1		03c0d7b656033031ac2f0b918328ec9cd8d3a1cf
org.skinny-framework	skinny-thymeleaf_2.12	3.0.3		a4661c74f88a6013c2515facf7d5507798e875a8
org.skinny-framework	skinny-thymeleaf_2.12	3.1.0		76048d1212dfbee36ced38f5602761b6af8da1de
org.uberfire	uberfire-backend-server	0.1.1.Final		4d2fde4e2e3454404551eb77f9d4d1d7c15f8870
org.uberfire	uberfire-backend-server	0.1.2.Final		32305d2a41f20345fba43d14aad2b28d7a18a3b3
org.uberfire	uberfire-backend-server	0.1.3.Final		3c8a6a661b8170835c8bcf9f07b11c8f0f71580d
org.uberfire	uberfire-backend-server	0.1.4.Final		3753e13bfe9f53c35c90b586e370983090848d18
org.uberfire	uberfire-backend-server	0.2.0.Alpha1		801a5c5d7b9d8b40788d67c1324e13a264f0b539
org.uberfire	uberfire-backend-server	0.2.0.Alpha2		2a7a01efab9e2f45efe72777ae33fc0652e523e4
org.uberfire	uberfire-backend-server	0.2.0.Beta4		e07116d0420f2786a44897a1440b2543191f6979
org.uberfire	uberfire-backend-server	0.3.0.Beta5		73a8816307ed2cfaaab0202098b1d4ade088f5ac
org.uberfire	uberfire-backend-server	0.3.0.CR1		fc232f8ab3e74a43bd42555538a5eec541654e97
org.uberfire	uberfire-backend-server	0.3.0.CR2		85dbdba635f72d29a65ad65aef0bb39851d15429
org.uberfire	uberfire-backend-server	0.3.0.CR3		6e8378a116525f93f6e5220225db24255b41a0be
org.uberfire	uberfire-backend-server	0.3.0.CR4		d39866e3f0d1b248e9c87698717066f9eed19ab5
org.uberfire	uberfire-backend-server	0.3.0.CR4-Pre1		3cd987465745882eadf24ad80a38f2053ba4329c
org.uberfire	uberfire-backend-server	0.3.0.CR5		5b7d6eddb3e78d2bc2ad5cd068b27e16348681ff
org.uberfire	uberfire-backend-server	0.3.0.Final		0fcbb3d83ffad734d1c884139c4672ac2dea6164
org.uberfire	uberfire-backend-server	0.3.1.Final		988bff09b5c19685aed924c3a7933306f27a05ed
org.uberfire	uberfire-backend-server	0.4.0.Beta1		53fee0fa010957b5788563b0819ebac06c877587
org.uberfire	uberfire-backend-server	0.4.0.Beta2		1d31787266919112a496c1ccc41966ff5f7069cc
org.uberfire	uberfire-backend-server	0.4.0.Beta3		eb2dcdebd52b789df370dddd53b561357676f0aa
org.uberfire	uberfire-backend-server	0.4.0.Beta4		ca4a4b3345a8c1253f8a068b5a3b23205885a104
org.uberfire	uberfire-backend-server	0.4.0.Beta5		fc61087eb4c719c712d0624a9edc6d4f43265c88
org.uberfire	uberfire-backend-server	0.4.0.CR1		4067125b20acf60055588c8e7215e210ceb9ccce
org.uberfire	uberfire-backend-server	0.4.0.CR2		bc8e0f8bbd6a966670350847689200f0fd136b32
org.uberfire	uberfire-backend-server	0.4.0.Final		6e5e3d0ff861ad079a90090ca7462c031e150a98
org.uberfire	uberfire-backend-server	0.4.2.Beta1		ef767d0ac38059f4335db481597f2d0f0c1353ad
org.uberfire	uberfire-backend-server	0.4.2.Beta2		edab12d174b0ab9d121fcb441ede2d621fc586b9
org.uberfire	uberfire-backend-server	0.4.2.CR1		f29fdcfe0f239f1471921e3802f5382949baf114
org.uberfire	uberfire-backend-server	0.4.2.CR2		043a00f28283088fa956fb2e96c6a35e5cc2695e
org.uberfire	uberfire-backend-server	0.5.0.20140419-M1		f613842b93c849b0e0ce94dfcf0f4e366641d248
org.uberfire	uberfire-backend-server	0.5.0.CR1		16acc581f858f101929f2316c0aec55087f2aead
org.uberfire	uberfire-backend-server	0.5.0.CR10		bd395cbf68d89061fa9368e59cefda75403df965
org.uberfire	uberfire-backend-server	0.5.0.CR11		f37543a189e86b6e7a6e3135263679d4aef459ef
org.uberfire	uberfire-backend-server	0.5.0.CR12		bdd9c20c186cbe6219cc653d974a3342f853942e
org.uberfire	uberfire-backend-server	0.5.0.CR13		880f4b177a9faa2b1d3eaa10ef88713326b3ac6c
org.uberfire	uberfire-backend-server	0.5.0.CR2		025441c5ff895c1b21f54ae48186437cb12961da
org.uberfire	uberfire-backend-server	0.5.0.CR3		32104ac5e6604766f1fb9a70779e6e79ea089ca5
org.uberfire	uberfire-backend-server	0.5.0.CR4		894f89e4c927b7f1d1bf0c81da513d8d8cdd002d
org.uberfire	uberfire-backend-server	0.5.0.CR5		3bc07e2f5a4777615c8ae6fc96b69bede176701a
org.uberfire	uberfire-backend-server	0.5.0.CR6		b6a5edce54139b50321ae8f204360aa7d8ce6be8
org.uberfire	uberfire-backend-server	0.5.0.CR7		8cebad3e4bd6a79cc53babba359f9a6321e645b6
org.uberfire	uberfire-backend-server	0.5.0.CR8		91bd74b671068bb7d503e722922c907ec9c8553d
org.uberfire	uberfire-backend-server	0.5.0.CR9		6413a6f479e0842525cf2eca89a70bcc73707039
org.uberfire	uberfire-backend-server	0.5.0.Final		95f24c1ffe842b8e5457b481f02be1aa9fdaef32
org.uberfire	uberfire-backend-server	0.5.1.Final		20fbe2828023eaae85da8c52cc6b9e6186ce5d8c
org.uberfire	uberfire-backend-server	0.5.2.Final		7e9f48b05ca442248d0516638f52d8bca5943e87
org.uberfire	uberfire-backend-server	0.5.3.Final		b41b8dda64dae0335f33fd18713a3a38b309c336
org.uberfire	uberfire-backend-server	0.5.4.Final		79253b0b30356444cec499f7f8ccce1b8c5c0551
org.uberfire	uberfire-backend-server	0.5.5.Final		b83d914764899637d64ed96e613517f9f62a1050
org.uberfire	uberfire-backend-server	0.5.6.Final		c505178810fef7fb5f6470205e1f7275db14aea2
org.uberfire	uberfire-backend-server	0.5.7.Final		42f383592bc1471aecab10f61ef51b8b51a70a5d
org.uberfire	uberfire-backend-server	0.7.0.Beta1		16b1167ecb0033ab44e6b55edfe01d673300e93a
org.uberfire	uberfire-backend-server	0.7.0.Beta2		76f6d467d64031cef940669026f996b1f132f82d
org.uberfire	uberfire-backend-server	0.7.0.Beta3		1a24c5275c82a24d636622ccdd266fa03374fbb4
org.uberfire	uberfire-backend-server	0.7.0.CR1		786fe46491a56ca5bb083411ebc23612f4221994
org.uberfire	uberfire-backend-server	0.7.0.CR2		536596bf41a161f27f34c8b2d8ac54c1460f0d12
org.uberfire	uberfire-backend-server	0.7.0.CR3		440d7397466963cc168e00de2315c017c7228ee7
org.uberfire	uberfire-backend-server	0.7.0.Final		99db0e8f308860166c14c6572a186ad312ad2228
org.uberfire	uberfire-backend-server	0.7.1.Final		43afd0ace1dfedfbf3fa695bf35467c9ee51638e
org.uberfire	uberfire-backend-server	0.7.2.Final		56b92662bb913fcd80012a138ad59b5c0a7cfa23
org.uberfire	uberfire-backend-server	0.7.3.Final		23ec131fd7decda31debd6b3f5612f893f492093
org.uberfire	uberfire-backend-server	0.7.4.Final		5e7de572018fe9f2c33251d0d158ad8bfef30533
org.uberfire	uberfire-backend-server	0.8.0.Beta1		93108785c1bf355eaea353eb6d6f4ae12fca79bc
org.uberfire	uberfire-backend-server	0.8.0.Beta2		57ed8f1ba68eb2a9ae10479926416efbab726707
org.uberfire	uberfire-backend-server	0.8.0.CR1		eda272ccb5ca0b1ed7604b8464d50c137c09e337
org.uberfire	uberfire-backend-server	0.8.0.CR2		dd4da5516e4e82682895005babbc306711452729
org.uberfire	uberfire-backend-server	0.8.0.Final		53a912797203cfd0993aed0be1a4008204d8cd38
org.uberfire	uberfire-backend-server	0.9.0.Beta1		46f8007981b17663b7f61db3b84a0aeb3df8e1e7
org.uberfire	uberfire-backend-server	0.9.0.CR1		c14259eb3216e9104d01fc0265d8f42773378795
org.uberfire	uberfire-backend-server	0.9.0.CR2		c2f19875c2a3e7fa8518b30aea3eee6f9eb2c6ce
org.uberfire	uberfire-backend-server	0.9.0.Final		a2300e6060cb9819fcd01425dc0d924db1b04aab
org.uberfire	uberfire-backend-server	1.0.0.Beta1		883e031473097fcae74eaea3df120baf4366c5ac
org.uberfire	uberfire-backend-server	1.0.0.Beta2		220ce85922b64339b2721949f0b0e5dc353ca57c
org.uberfire	uberfire-backend-server	1.0.0.Beta3		8452fff3cee56f4d0823ab6627ce5499ace6269d
org.uberfire	uberfire-backend-server	1.0.0.Beta4		fad811ad643d25f42457354d29c4acd406dfd1e9
org.uberfire	uberfire-backend-server	1.0.0.Beta5		b3c4a30006f372cae057be7350ef1c22b79282ea
org.uberfire	uberfire-backend-server	1.0.0.Beta6		56572261a057241e01ad0b856ae5a5edef5152c9
org.uberfire	uberfire-backend-server	1.0.0.Beta7		541d4b66a28dfcfd6168a9e69ba23c8895f0e88d
org.uberfire	uberfire-backend-server	1.0.0.Beta8		11fe713f08c9e811cfea16c1a07357d6699f3e90
org.uberfire	uberfire-backend-server	1.0.0.CR1		96f9dd118635b4a23cc1dea0c1fe2640ddfabf92
org.uberfire	uberfire-backend-server	1.0.0.CR2		97d39a0807deb9607c215e7cdeee24f41b0b02ee
org.uberfire	uberfire-backend-server	1.0.0.CR3		58ad74ba62afb89f3cd52b9e06788e5a6a55cb22
org.uberfire	uberfire-backend-server	1.0.0.Final		375d38b388bcb379c9d557d9a7ec8b136862ccce
org.uberfire	uberfire-backend-server	1.1.0.Beta1		697102563c9e483baaa82bfb73954bfb62a3a8ec
org.uberfire	uberfire-backend-server	1.1.0.Beta2		dcbf1b38b264c0d70ce7003561fd9ab4c8679a08
org.uberfire	uberfire-backend-server	1.1.0.Beta3		86a5f9d56ec27bc9a86379152a6d40d12652e3dc
org.uberfire	uberfire-backend-server	1.1.0.Final		13a09a1d86f50ae69e16efe917fbb0ba7dd5d2be
org.uberfire	uberfire-backend-server	1.2.0.Final		ad9965754e3c21a25eaa86fa6b77cb21eec73c7b
org.uberfire	uberfire-backend-server	1.3.0.Final		fdd9dd36e351556751495f45c85826a5ddda4725
org.uberfire	uberfire-backend-server	1.4.0.Final		d17c3ab716dc7ea297c45205f2c4b682df2d311e
org.uberfire	uberfire-backend-server	2.10.0.Final		049aa863eaaad1ee69da48fca284b89831164d57
org.uberfire	uberfire-backend-server	2.11.0.Final		c89088c30b2cd0e645a361d16e31370339e8940d
org.uberfire	uberfire-backend-server	2.12.0.Final		255da8247ed7eea56e5b639409a892c4a7a01d63
org.uberfire	uberfire-backend-server	2.13.0.Final		7207a783a1c15abcf72f7a6798b5acef83743795
org.uberfire	uberfire-backend-server	2.14.0.Final		98dafb9e2b3f391a7af8bbaa13798693236ba7af
org.uberfire	uberfire-backend-server	2.15.0.Final		394ad6331f810869b7483fdf5acbc636758df714
org.uberfire	uberfire-backend-server	2.16.0.Final		84f1e84678591d56dba446a2d994c89eb41cbe8b
org.uberfire	uberfire-backend-server	2.17.0.Final		059939e56e7cef4aadc12bd6856c86f9ed5b4521
org.uberfire	uberfire-backend-server	2.18.0.Final		2dc6d82b775be0dcdf42ae40b00075377459152e
org.uberfire	uberfire-backend-server	2.19.0.Final		b6c9f4efc1d5790b23aef6b0a263b5099ff79937
org.uberfire	uberfire-backend-server	2.2.0.Final		46f494f5a5ffcf6dd6b661bde9026d86657d8417
org.uberfire	uberfire-backend-server	2.20.0.Final		35c9bad0a864ef08b35dc6633253aba24714b994
org.uberfire	uberfire-backend-server	2.21.0.Final		7bcb466ea38a2c45d8dcd65e84eabfb7e0e33d67
org.uberfire	uberfire-backend-server	2.22.0.Final		ca6a45cda04188cb4e1b3e06f1848956da221109
org.uberfire	uberfire-backend-server	2.23.0.Final		c71834f2c0eeb37861b2d1c11f856b2af1bd9541
org.uberfire	uberfire-backend-server	2.24.0.Final		40cbe735bf55266da3f20b9e809acdcf92ae5237
org.uberfire	uberfire-backend-server	2.3.0.Final		93b9142a0f8141ea01b52b7acd9aabfa546101e5
org.uberfire	uberfire-backend-server	2.4.0.Final		d8e9a87fd2a42a7befd8cbd8351991b4e69285bf
org.uberfire	uberfire-backend-server	2.5.0.Final		46c9631c10650bb457a0ad9afe6e0e5ea73ca0f6
org.uberfire	uberfire-backend-server	2.6.0.Final		d27df56e69227a22dcdcde72d45077df2acbed0e
org.uberfire	uberfire-backend-server	2.7.0.Final		a10b72bf8065c1db1c3d0b0070f6764c513b5071
org.uberfire	uberfire-backend-server	2.8.0.Final		88614403067a75e8cc7bdbe5b29c0f2b331486a9
org.uberfire	uberfire-backend-server	2.9.0.Final		8e021e9261344cb5f2e1cecc8b299cd266e22fe9
org.uberfire	uberfire-backend-server	7.28.0.Final		49c29d2a49667bcb0e9d21236ea65904d65c32a6
org.uberfire	uberfire-backend-server	7.29.0.Final		4b3095cfa5b82d4ba0218483440659375090391c
org.uberfire	uberfire-backend-server	7.30.0.Final		4d6538300f12df6010584749cfa59a00443b5141
org.uberfire	uberfire-backend-server	7.31.0.Final		67a1104b576d0e22f719907cb472082a9c2d22f0
org.uberfire	uberfire-backend-server	7.32.0.Final		1397b8208b4a00b1e8add18fca78facb549bbba3
org.uberfire	uberfire-backend-server	7.32.0.k20191223		d76d24725202e6e31944a2460f27c6a0fad61cf7
org.uberfire	uberfire-backend-server	7.33.0.Final		a5cccf40629852e032ca3fa83ea7778cbfee166f
org.uberfire	uberfire-backend-server	7.34.0.Final		0a6213372ec1e2a6af07ed5f0a41acac9baf87c0
org.uberfire	uberfire-backend-server	7.35.0.Final		d6b723850bddf4ec73dc13dcd7aa2f421c17fc6b
org.uberfire	uberfire-backend-server	7.36.0.20200330		ca3af01250971b1c283b697c928262b25d879663
org.uberfire	uberfire-backend-server	7.36.0.20200331		d05789fb1bae5d98620fb0625355071943f798c1
org.uberfire	uberfire-backend-server	7.36.0.Final		ec57ecf984c82ef2f044a3fd85841b69cbadc5cc
org.uberfire	uberfire-backend-server	7.36.1.Final		2257714c8d8d18bea210e1bc95d4430411ed5a98
org.uberfire	uberfire-backend-server	7.37.0.Final		31f78c75f24879858c407ea59a4b92fca3bd91bb
org.uberfire	uberfire-backend-server	7.38.0.Final		467700fd94e81b883d0cba23509c06b20928795e
org.uberfire	uberfire-backend-server	7.39.0.CR1		3d3f45a025bee153a0926a4030f183222c474097
org.uberfire	uberfire-backend-server	7.39.0.Final		900ea9b15292a83bf8dfff7950e8e409abfc42f4
org.uberfire	uberfire-backend-server	7.40.0.20200703		882608fc76a7ed8e6bcc76c7316e5534f77623d3
org.uberfire	uberfire-backend-server	7.40.0.Final		88bd6e6310c39d0a465f3cf26c1dcf810662679c
org.uberfire	uberfire-backend-server	7.41.0.Final		5d0081cbe9db5217ac20b2f1d98fb7c815c4b6ab
org.uberfire	uberfire-backend-server	7.41.0.t20200723		1b1839b420815fba2d37f5f6ba5ef712f10c6297
org.uberfire	uberfire-backend-server	7.42.0.Final		714e38fa78daf52d684c25651281cfc6f31bf23c
org.uberfire	uberfire-backend-server	7.43.0.Final		9a89140dbdb5dc259c7b955c2787d2963933f57f
org.uberfire	uberfire-backend-server	7.43.0.t20200824		898c18b0f0311ada3dbf325a9a9015dbb808149f
org.uberfire	uberfire-backend-server	7.43.1.Final		c630d7ea0466ee2bedd5d906f165127209334ee8
org.uberfire	uberfire-backend-server	7.44.0.Final		a720440f639062ae89771136c4224de2c28154e3
org.uberfire	uberfire-backend-server	7.45.0.Final		4113630ab02b3e097fc5fcdab778298f5c8e0f13
org.uberfire	uberfire-backend-server	7.45.0.t20201009		1a80488253699d18363c94b1f8c2cd8f81dfd502
org.uberfire	uberfire-backend-server	7.45.0.t20201014		e26a80373cab454672488bf9686fb915312545d6
org.uberfire	uberfire-backend-server	7.46.0.Final		25c5156dfdd20f34f77b0852ca42f04a0a26c7bc
org.uberfire	uberfire-backend-server	7.46.0.t20201030		475ca1ded5761504b817aac22e8808467e0c07bd
org.uberfire	uberfire-backend-server	7.47.0.Final		710c678077fb7469f43a761f4434c2d5d5af6449
org.uberfire	uberfire-backend-server	7.48.0.Final		6d505598a06f43fb0b3b1bbd84b216b22e518743
org.uberfire	uberfire-backend-server	7.49.0.Final		7c03fe9dd06c898e6ddc74735f2c42b3eb3b4f26
org.uberfire	uberfire-backend-server	7.50.0.Final		e911bae3e2de71390d6bcd969734bde9a9ac0531
org.uberfire	uberfire-backend-server	7.51.0.Final		5b39825808774384f64ad6878ee238e329b285be
org.uberfire	uberfire-backend-server	7.52.0.Final		42944ff0211112d0388e21c7406aba6f2cdd8693
org.uberfire	uberfire-backend-server	7.53.0.Final		774a0937373b71f37278c9a1c8657ab0bef6370d
org.uberfire	uberfire-backend-server	7.54.0.Final		e4eddf3c820e1cf80143e405807fb21af10750aa
org.uberfire	uberfire-backend-server	7.55.0.Final		4fdb46b099e26c19c407e84da6d68e934d0d38a4
org.uberfire	uberfire-backend-server	7.56.0.Final		4f1174a7ce42b12efc31936cc1935af09c05e58f
org.uberfire	uberfire-backend-server	7.57.0.Final		49b6647dccb648406ab1a80eeef84a347433f4b9
org.uberfire	uberfire-backend-server	7.58.0.Final		f68170919b197aad1f23604bb2bc05d004910ce0
org.uberfire	uberfire-backend-server	7.59.0.Final		467b72e4dc3e74e4e1906f23f67763e7913eb7e2
org.uberfire	uberfire-backend-server	7.60.0.Final		fdae5b5bb7be535b4f9b3a9134f64d6332351ab6
org.uberfire	uberfire-backend-server	7.61.0.Final		4182afb1be4be2b5b3816a4ef990e40230971248
org.uberfire	uberfire-backend-server	7.62.0.Final		47c58e03edf682f6c54b30ae4d3ae8fc0744b6a3
org.uberfire	uberfire-backend-server	7.63.0.Final		f37ec4c973a722a660db8d392bb67bed69258524
org.uberfire	uberfire-backend-server	7.64.0.Final		594f5dfac99b1df624701f67bee7160d9b4fcd13
org.uberfire	uberfire-backend-server	7.65.0.Final		c4ab1904cb8aade083541dd5797cc3993d208f87
org.uberfire	uberfire-backend-server	7.66.0.Final		7379cbb1d245c9a9af3914b540f23d1000ceeec0
org.uberfire	uberfire-backend-server	7.67.0.Final		9b4f64341b765c3bd12bcc8cabdc310f8c273f70
org.uberfire	uberfire-backend-server	7.68.0.Final		282b8e0d85602f24cf47ff50ee8fa0a53f834066
org.uberfire	uberfire-backend-server	7.69.0.Final		687261f7d827b9791fcd94a4d2791db926352e4a
org.uberfire	uberfire-backend-server	7.70.0.Final		d2a46a41c88088e566c2b24273ed56b904e38c43
org.uberfire	uberfire-backend-server	7.71.0.Final		47bc462e413496d20fe4cb23ef1bfc218e0434bd
org.uberfire	uberfire-backend-server	7.72.0.Final		a6529669c89bdfdd438bf853cb0f750b7b80c665
org.uberfire	uberfire-backend-server	7.73.0.Final		2cbb55a0c9659a66802a7a8cd0434d17cecbba54
org.uberfire	uberfire-backend-server	7.74.0.Final		98b1f225718c9c0858af93b5e0c2bf3a42d8099c
org.uberfire	uberfire-backend-server	7.74.1.Final		15f3530f1ccfe1403aa590d87ff3566fc3c101f9
org.virtuslab	besom-signalfx_3	7.0.0-core.0.1.0		47da6039891396559f903c70e485d17b1ef894da
org.virtuslab	besom-signalfx_3	7.0.2-core.0.2		79e4ab2dd11178aaeb561a6a84c394ec12bea4e9
org.virtuslab	besom-signalfx_3	7.1.1-core.0.3		75be3b929817b654b89683d2ac4e7b16bc5d8c16
org.virtuslab	besom-signalfx_3	7.8.0-core.0.4		5ac36ab6c7c765c2a503b91dce288b1a09e45b42
org.webjars.bower	github-com-PolymerElements-iron-dropdown	1.0.6		cb90d6b5611c2133118971135d94c86815f9b11a
org.webjars.bower	github-com-PolymerElements-iron-dropdown	1.5.6		e6397b6bc36ad5d19aa746c0bb9471c11a34ccc7
