ch.poole.android	numberpicker	1.0.10		N/A
com.googlecode.jannocessor	jannocessor-service-api	0.7.2		61463c853ba7617bf11f3042a2f766e508b90c3f
com.googlecode.jannocessor	jannocessor-service-api	0.7.3		94a32b6ce43e3194a299cd870bbf5b26a3c02298
com.googlecode.jannocessor	jannocessor-service-api	0.7.4		8a81a552d5f567f12cda7bd481a8a46c142782c5
com.ibm.fhir	fhir-config	4.10.0		a75484d2479772845562ada0134963c07b916db8
com.ibm.fhir	fhir-config	4.10.1		9a19ccfd5438c963e0ff8984cc798ccd48fc1af3
com.ibm.fhir	fhir-config	4.10.2		1eb0b5e96cbcecc20f06cabd0ce58dd9517a2431
com.ibm.fhir	fhir-config	4.11.0		fe5cf47e0866d577e4d88498ec5a3728562e052d
com.ibm.fhir	fhir-config	4.11.1		f71533338a8f5c0c470e48728782dac4c0f7c97c
com.ibm.fhir	fhir-config	4.7.0		064ff9801d03d18bede286caa116ae214baf9407
com.ibm.fhir	fhir-config	4.7.1		f46c3be05cbd175b93a2281e0d4f9ccedc66b4a3
com.ibm.fhir	fhir-config	4.8.0		a6bac3e631911cf947b8c94e542ff2f95ae1df75
com.ibm.fhir	fhir-config	4.8.1		14cbcb996d6fb31fef7fe400d52c329b2a7d86cf
com.ibm.fhir	fhir-config	4.8.2		7cdb47666971bf662ecbc0a81baadd7e28e4fe59
com.ibm.fhir	fhir-config	4.8.3		2cc502b5957c3e296bd8fbd8b3d10959e5093f48
com.ibm.fhir	fhir-config	4.9.0		f262aeae5878aa1d86f26deea252074d16c8a37c
com.ibm.fhir	fhir-config	4.9.1		aba866463122bd93c40b36118aa71bf39aaa87dc
com.ibm.fhir	fhir-config	4.9.2		421ead4b3cd740153546ab381a41bd6f4de4fcb6
com.inkapplications.spondee.math-macosx64.0.0.3.com 4.inkapplications.spondee	math-linuxmips32	0.0.3		N/A
com.io7m.montarre	com.io7m.montarre.io	0.0.1		8690a839bfc05740a988c1210732198ce59df488
com.io7m.montarre	com.io7m.montarre.io	0.0.2		901d63849813f1ab5086466c99853882b7595d5f
com.io7m.montarre	com.io7m.montarre.io	0.0.3		03e3302ac0f4bd04898f002b233d7f2c4b7b1ab2
com.io7m.montarre	com.io7m.montarre.io	0.0.4		6897deffa68a8819fa88ae4e97f359b743f7cea0
com.io7m.montarre	com.io7m.montarre.io	0.0.5		9600fdc069a7baf6d42f3a23e72dcf3384873e04
com.io7m.montarre	com.io7m.montarre.io	0.0.6		30f0d3061c6169757b05bf4ed9d487442bec687b
com.liferay	com.liferay.data.engine.api	1.0.0		91d49aec913b133090f7f7311355f46d4b84d0e0
com.liferay	com.liferay.data.engine.api	1.0.1		c2b37dd82127bdb9f568a7d4f70c9069d8691b87
com.liferay	com.liferay.data.engine.api	1.1.0		784e974c21d1f2a06780fb900354ceec3bf66ddf
com.liferay	com.liferay.data.engine.api	1.1.1		bb7de9895a823a0b1c4bedc9a0ed2ba848161d19
com.liferay	com.liferay.data.engine.api	1.1.2		095f3f1f36beed7e87c5692b75db491bc22635e7
com.liferay	com.liferay.data.engine.api	1.1.3		c17c740e3f14bbd56449fa4c7c9a346492dfe633
com.liferay	com.liferay.data.engine.api	2.0.0		1f560224040be585c5b87c565fe18735f48898a2
com.liferay	com.liferay.data.engine.api	2.1.0		0a4f5e853f7ab477c445f74402d69676ec12e254
com.liferay	com.liferay.data.engine.api	2.1.1		8b168b28d3f18368518c6df649924e13bd1142bf
com.liferay	com.liferay.data.engine.api	2.1.10		346672b3df532fa564bc44b74e9e58b51a0837b8
com.liferay	com.liferay.data.engine.api	2.1.11		35119636ae69a0b7f58c14a6891ef9419f130471
com.liferay	com.liferay.data.engine.api	2.1.12		e9c287874129f1c3cb96b6381ce2e8a9efe70019
com.liferay	com.liferay.data.engine.api	2.1.13		40289ca35e32940533d647fdaeaa0a1e2694dc9e
com.liferay	com.liferay.data.engine.api	2.1.14		e6d2a2367520ac1a9b55ec8161f923cd6a2d0dd5
com.liferay	com.liferay.data.engine.api	2.1.15		abfa71c1cb834fc4af2205467889140bd28caa41
com.liferay	com.liferay.data.engine.api	2.1.2		4a8fba82ede7293a868d98e08a961814b98c9424
com.liferay	com.liferay.data.engine.api	2.1.3		c0ccd871f9d499ca20fe87e7e56fe931d5aa4dce
com.liferay	com.liferay.data.engine.api	2.1.4		b2aa09e3118d50bfd6199134153de27d24f0c8bc
com.liferay	com.liferay.data.engine.api	2.1.5		6611e4497fe90ecf87a745b9fd024de998a592ea
com.liferay	com.liferay.data.engine.api	2.1.6		7a87934e98b9ffb790cc8d2519f5d93ef73c74c8
com.liferay	com.liferay.data.engine.api	2.1.7		030922e9040168ef930d8380e3b1b7130eb9d270
com.liferay	com.liferay.data.engine.api	2.1.8		e249017de7fdb5f86411c11257ae0bd6880ab0a3
com.liferay	com.liferay.data.engine.api	2.1.9		9bf0f426d78ff710a4a2cbfea20c299a7a36dd2a
com.liferay	com.liferay.data.engine.api	2.2.0		442395edaa14b60c8e01e31a77ca7cc9dfed3ff1
com.liferay	com.liferay.data.engine.api	2.2.1		35ba01cd512e6d4b77c2041ad36049c8af15a9b5
com.liferay	com.liferay.data.engine.api	3.0.0		e2bc0ea7808b7ce51b827f4213ddafd96dc362e6
com.liferay	com.liferay.data.engine.api	3.0.1		b149dca4640214eca1f577cb10dcbc78a4ccbc1a
com.liferay	com.liferay.data.engine.api	3.1.0		fc67ede440adb47abcba3bddf1eb06577e9d1f97
com.liferay	com.liferay.data.engine.api	3.1.1		5a6402c1b769a43a212917f97bf82dd2b838de53
com.liferay	com.liferay.data.engine.api	3.1.2		80038fc14283b7456ccda36325017469d559daa2
com.liferay	com.liferay.data.engine.api	3.1.3		5e47221e298a7d1a15f9c027caabc89f90ad0197
com.liferay	com.liferay.data.engine.api	3.2.0		20057d5b4b94596637da9560f1fd2d97b7ccef2a
com.liferay	com.liferay.data.engine.api	3.3.0		abec0b3af06159e43b1dbd717a34350a4514104d
com.liferay	com.liferay.data.engine.api	3.3.1		ac4b75928013418cdb094f83ac75d02d388cee90
com.liferay	com.liferay.data.engine.api	3.4.0		ee3eaa75f7b2b763b1bbaa00d935ae2d956a800b
com.liferay	com.liferay.data.engine.api	3.4.1		69949858b5bf82039ebbf5d061cce0887a0e3ad3
com.liferay	com.liferay.data.engine.api	3.5.0		850b2741a69f6e980a6bd0cde6e8a299a898da95
com.liferay	com.liferay.data.engine.api	3.5.1		51ab362d4d1d95034452a46b60c4615160b10a2e
com.liferay	com.liferay.data.engine.api	3.5.2		1e063e85050bd2e2ba83c2c27cd3afc63d2a3b89
com.liferay	com.liferay.data.engine.api	3.5.3		6e1e34be9397bb6a3257868fe7a38fc1878a8db1
com.liferay	com.liferay.data.engine.api	3.5.4		d054d179461a8661cbb9d98d7836ccd80a6c635d
com.liferay	com.liferay.data.engine.api	3.5.5		e9998c71f2819abf8ac74dedf3751934384c32fe
com.liferay	com.liferay.data.engine.api	3.5.6		27a8b3d370d7accaa92c46c6a652d097bbc20deb
com.liferay	com.liferay.data.engine.api	3.6.0		bec8430b753692c1d7fb21fba54eb17b11b34081
com.liferay	com.liferay.data.engine.api	3.6.1		132d0c5ff2e00ad30a0838c620f36298ac26ef8a
com.liferay	com.liferay.data.engine.api	3.6.2		6462d385326c1548fd9d51c4c184d9dcc124dc2f
com.liferay	com.liferay.data.engine.api	3.6.3		2475f1c0df39acfdb7548824c9b91d492022e741
com.liferay	com.liferay.data.engine.api	3.6.4		2506565632468f4b0b7066c3cdf23a26252ef023
com.liferay	com.liferay.data.engine.api	3.7.0		1ef70c2a06385bd8f8534c1c7846e376b0af5c75
com.liferay	com.liferay.data.engine.api	3.8.0		6352e756261f03de1586bd92bd3a0e686e56747d
com.liferay	com.liferay.data.engine.api	3.8.1		490bf5f8bbb18f81cafc43a822e3e5a5414383d7
com.liferay	com.liferay.data.engine.api	4.0.0		acf0dcc79d73c8185c8cd9dff0909b138a9d044f
com.liferay	com.liferay.data.engine.api	4.0.1		72bbee52bf92c0faa089ac3bbce653fa3f4bdd8b
com.liferay	com.liferay.data.engine.api	4.1.0		86c00319e7fddeb9c834ba5fa0079ad03e5b6119
com.liferay	com.liferay.data.engine.api	4.2.0		cc151cf1a556d2c9179e243ea60e102ad2cc7144
com.liferay	com.liferay.data.engine.api	4.3.0		5d33bec6be6ec46d43fc186b45da5088c1629716
com.liferay	com.liferay.data.engine.api	4.3.1		3bb46c31e8ca233c06292c6a3ffe6293ce53ea20
com.liferay	com.liferay.data.engine.api	4.3.2		4f3c70e295bab5d3223aed170807a3ba92321adc
com.liferay	com.liferay.data.engine.api	4.4.0		00cb41b021e0aea7f6569cb9ac36882694037b48
com.liferay	com.liferay.data.engine.api	4.4.1		17e3fce1f606b885f40572a9aaa867516055fd64
com.liferay	com.liferay.data.engine.api	4.4.2		521ac206645fe4c4ecec1cf5d1f72f2ba09ae557
com.liferay	com.liferay.data.engine.api	4.4.3		6c92bad8976d20c2a869b5ecefbf244987d52548
com.liferay	com.liferay.data.engine.api	4.5.0		57a5a7bfa760bca0d89402e75ce83fda60c6f5a2
com.liferay	com.liferay.data.engine.api	5.0.0		211223bac290dce2b105914095b696e3ae0e96eb
com.liferay	com.liferay.data.engine.api	5.0.1		401f35e35c726a7688c437b419d17a5fc03b36b6
com.liferay	com.liferay.data.engine.api	5.0.2		e51a703c6934e1914d09bf09e739d96ade1a7977
com.liferay	com.liferay.data.engine.api	5.0.3		abdcabd2926a474e798ecf5e88b622358ff3c8fa
com.liferay	com.liferay.data.engine.api	6.0.0		98a5fed7b25b29549e464b44b858a64823999019
com.liferay	com.liferay.data.engine.api	6.1.0		71604a0264477c9b262c19944959b455abfe5ea0
com.liferay	com.liferay.data.engine.api	6.2.0		93f8b816227745ef66a90bfe6af41b96162c257d
com.liferay	com.liferay.data.engine.api	6.3.0		abaa0014d03b42902277e374ed1732b8b11a334c
com.liferay	com.liferay.data.engine.api	6.3.1		86f4194a7ce5286469a21a4867f8ff7f26113996
com.liferay	com.liferay.data.engine.api	6.4.0		658a3cb774eeb8ecd5470d266d300490c288ee7b
com.liferay	com.liferay.data.engine.api	6.5.0		1ad9f173daecaf5fe9726992c6079e8751fa9ba6
com.liferay	com.liferay.data.engine.api	6.5.1		bc01a166d269afa408bff329f8f61b1841ba0aba
com.liferay	com.liferay.data.engine.api	6.5.2		1a968350e2f1510247e95d583b79a466a3dfb649
com.liferay	com.liferay.data.engine.api	6.6.0		28d640aed77eb0b49326f0bc91245d6769f8337a
com.liferay	com.liferay.data.engine.api	6.7.0		b7c05e3be22e6def2de361358f1931014c757777
com.liferay	com.liferay.data.engine.api	7.0.0		711123fdef9fc0b711016591f83dff6665b3cd05
com.liferay	com.liferay.data.engine.api	7.0.1		4e6a5abd3e095d87f3ef31c2a59f680b142cf33e
com.liferay	com.liferay.data.engine.api	8.0.0		50123142f003864875398a5d74ff93b90e7e836c
com.liferay	com.liferay.data.engine.api	8.1.0		0dec6bceafa8e596fd9a6a917c430c74fc35836b
com.liferay	com.liferay.data.engine.api	8.2.0		26eee6b1d6d2c5cbf6f49c9839bd0a6ebb23e041
com.lostsidewalk.newsgears	newsgears-importer	0.5		0168a8a1a02795cbe1c6f35f1bebfa986b975ac5
com.lostsidewalk.newsgears	newsgears-importer	0.5.0		2c5e23ccf7e43f8db9c09ead1910226b63b52c6a
com.lostsidewalk.newsgears	newsgears-importer	0.5.1		652e4346654e6695c420306e37969f503e2249ce
com.lostsidewalk.newsgears	newsgears-importer	0.5.2		a3a6fb34d56bf0b156dddeaa32b3f821afa7adf8
com.lostsidewalk.newsgears	newsgears-importer	0.5.3		2273a23c5133c5b319996787dff8bfa6e00afb77
com.lostsidewalk.newsgears	newsgears-importer	0.5.4		9386393556612b342cf6b8a4109ec988426c4a59
com.lostsidewalk.newsgears	newsgears-importer	0.5.5		1268110bae323a10f04cc49e957c0a4ad1a35c3f
com.lostsidewalk.newsgears	newsgears-importer	0.5.6		df2b800a286b88cb1e6ac6af2a33bfb5495f3633
com.lostsidewalk.newsgears	newsgears-importer	0.5.7		9be8527b6205f5aa25b0a6ffe3ae766ee1f42f62
com.lostsidewalk.newsgears	newsgears-importer	0.5.8		6d76f7ce960abdf1d575da8cb8241f01cc92d1a4
com.lostsidewalk.newsgears	newsgears-importer	0.5.9		077494e6ab5fa618601fef68731404c2883cad08
com.lucadev.trampoline	trampoline-security-autoconfigure	20190308		7652fe149c6116974ceec3b263923fde649083ab
com.lucadev.trampoline	trampoline-security-autoconfigure	20190329		82a0d6659269373b2d90d2f08a2ae50793352ec0
com.lucadev.trampoline	trampoline-security-autoconfigure	20190507		d1e28e03af672711a90c529c6b9267976e0e5fa8
com.lucadev.trampoline	trampoline-security-autoconfigure	20190509		708a9d3e0773541e6a5448c4a82efbeb7905dcee
com.lucadev.trampoline	trampoline-security-autoconfigure	20190628		eccfedacad9b44924cbcdaa3f5d1ce70afedec83
com.netflix.iep	iep-spring-leader-redis-cluster	4.2.0		503565eade870a255deaf0e8affcf06614acbdbd
com.netflix.iep	iep-spring-leader-redis-cluster	4.2.1		b03d9306f774323eff736a26c1553bad38091a21
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.0		829004f7f4af485496a681ca072884df6342b7d8
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.1		376024fd8cc1815752f02eb21cde95a3fa123b5c
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.10		74358d96eeb8e3a7f8118b75576b5553afada7af
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.11		90fb3ff10b95b6b38feec384f9edd9f36861e3f2
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.12		d578643623f43c29c9c48f734f4b80fa0d456d7f
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.13		118e93015185ace0840158301070e8396780a118
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.14		e255e9417fb99c6d659bb760bdb407cae92b6748
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.15		e6fdd6d8c04f9ecc23db770bb5e00528673bc482
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.16		7f172404b26283d12c2bf74ed0c49bc2d4cca049
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.17		261d96f498c46746af913d40208f4126b39c5227
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.18		e7082a97ed7b26a9260c9d8fae29c638f3713eba
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.19		ff7910a4c46aaeb4ca93430758c28be7ec585516
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.2		f44da84cf9f45cb0df184fb2d83b03f3e7807f72
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.20		9e2da09196b787b2bc9613acce1aca0c5ae152d5
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.21		bd4e606f9fc6b7c89fd5aaab5f9e30e436fc4f7f
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.22		881e6ed001458a5ca16b9b1fe8a66fe2827b3caa
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.23		d34f2b0d59684768f709ded11861c14a46937649
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.24		8c7c53f14707350001ae0b255ab070411dd883c5
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.25		fdb5af875100d3222f606346b7ed48e73f9a0821
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.26		ac6e78896ec8d870f0eae314f8cc5108594fb16c
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.27		556f1f1de482f449974cfc1babae6c795a9901d3
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.28		f6f277d8fcdde5f049c9d90c5a50dcb32ee047b3
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.29		a76faad863efc9e456d3e6ffcbc30ed985774dc1
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.3		1fa21e4d9791cf96352a42fdd28d78b8fab75ffb
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.30		99d301782a037c65939bc390e6d0d7d5d2b013a9
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.31		ba63ea543d9a6d76702ddc5d4e7ce7ba8a4f79a3
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.32		c55297c4f7cdacd4d39e0b0419d55566c6b4605b
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.33		bf4d154c9f39c08d1a9235b581d8f0a1fce038da
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.4		6090a1581df00e1b585ae2ee3b6960197fc8703d
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.5		58dc846166247cddfb85fafdd1db0dbaf840df48
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.6		2eb6166edc113238c60e2c1caf2708061595e3f8
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.7		da856c9f2543a91d8a1054bb086a0941d9a917ec
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.8		34f26f9489af54bcf5a68d0bcffe47a0c370f7e8
com.netflix.iep	iep-spring-leader-redis-cluster	5.0.9		52ebf8fd513074f045d3a1f92e92eb3ff5509864
com.netflix.iep	iep-spring-leader-redis-cluster	5.1.0		58fe92f24d83c74cecc3385e33d55a32db3573a3
com.netflix.iep	iep-spring-leader-redis-cluster	5.1.1		c1eb4dc75412ebe16e5c47f6cfe18f5c47817a3d
com.networknt	oauth-code	2.0.31		61eb587f1e66858136539b18272652fe4dcf71fc
com.networknt	oauth-code	2.1.0		3ba9c0753d18515c5fcfc972980bbfede550337a
com.networknt	oauth-code	2.1.1		2f23c0820a59f663f6cc5faa7b532f1d24ac4584
com.networknt	oauth-code	2.1.10		81ebfe64374b65d0ee752724873e7b206d2d9095
com.networknt	oauth-code	2.1.11		a12b5f120cbbc437ceb0c5e332f05a1bd5d4e500
com.networknt	oauth-code	2.1.12		02f5ba994b23863ac5723a5356df145ca467c17c
com.networknt	oauth-code	2.1.15		bfe7f77a1eca5bea0a007688983cc74d7b8a98ff
com.networknt	oauth-code	2.1.2		af97ff6619d251d5b4711bf22affde673f65b4a4
com.networknt	oauth-code	2.1.3		c342e792d4ad69c5b44292bca78a6038650c67c8
com.networknt	oauth-code	2.1.4		ca4519b29cf4efbd6015a1421ddb517308224899
com.networknt	oauth-code	2.1.5		9d4b327a47765cfdb61aac8c21e15c55345b8aab
com.networknt	oauth-code	2.1.6		7ed4037f6199300ded921b41e409c11c6f6a3e2b
com.networknt	oauth-code	2.1.7		6be03bcb623dbadd3744ba28fa70ca04f542eea3
com.networknt	oauth-code	2.1.8		a678e8f8bcdb39281d3c4a8606bec6fc1f632edc
com.networknt	oauth-code	2.1.9		40b6175f26180dd336cec00a8b2dd6d91cd4960e
com.onloupe	core	1.0.0		5126992eb4490cdec79c854386918e8831bd98e8
com.onloupe	core	1.0.1		fbba7b7230c4005ccfcf2c0fa90c204eb462afc3
com.onloupe	core	1.0.2		3b9e9af00a82a8fae5d216442a494acccc31b293
com.permutive	google-project-pureconfig_3	1.0.0-RC1		4c65d99e9fc1beffb536ebabfb795eb693e129e1
com.permutive	google-project-pureconfig_3	1.0.0-RC2		efbb2aedd903abb5f007a0505242d770a4dd360c
com.ritense.valtimo	localization	12.0.0.RELEASE		N/A
com.ritense.valtimo	localization	12.0.0.RELEASE	plain	c00520913121fa32f19bd1b326313e1c93388d3e
com.ritense.valtimo	localization	12.0.1.RELEASE		N/A
com.ritense.valtimo	localization	12.0.1.RELEASE	plain	e9d5d4ff1ca642da8c4bad9db384c5d7b32e5697
com.ritense.valtimo	localization	12.1.0.RELEASE		N/A
com.ritense.valtimo	localization	12.1.0.RELEASE	plain	65c31490cb22191d512dba29bce012daee2a75ac
com.ritense.valtimo	localization	12.1.1.RELEASE		N/A
com.ritense.valtimo	localization	12.1.1.RELEASE	plain	dcf21957fda02cd417121c3ce38d2c8e6bfda596
com.ritense.valtimo	localization	12.1.2.RELEASE		N/A
com.ritense.valtimo	localization	12.1.2.RELEASE	plain	c802a1bfff4e230ed7d05bc717e3f7890f5d7e3a
com.ritense.valtimo	localization	12.1.3.RELEASE		N/A
com.ritense.valtimo	localization	12.1.3.RELEASE	plain	ece8121265731171d00a8f3512d0e9e3920f9545
com.ritense.valtimo	localization	12.10.0.RELEASE		N/A
com.ritense.valtimo	localization	12.10.0.RELEASE	plain	7e5d0ec8533e4c7b9e4df99f375ba5805ef7ac48
com.ritense.valtimo	localization	12.10.1.RELEASE		N/A
com.ritense.valtimo	localization	12.10.1.RELEASE	plain	efa0f50f85f01e19aad8c00c0c45878470693596
com.ritense.valtimo	localization	12.10.2.RELEASE		N/A
com.ritense.valtimo	localization	12.10.2.RELEASE	plain	2c5daa493a7ca8b8614800fd8ae238d020cf3623
com.ritense.valtimo	localization	12.11.0.RELEASE		N/A
com.ritense.valtimo	localization	12.11.0.RELEASE	plain	026bc148558efd7d1475c6459c87a271cd5f5db8
com.ritense.valtimo	localization	12.12.0.RELEASE		N/A
com.ritense.valtimo	localization	12.12.0.RELEASE	plain	bcea7a030c40d81a1130a7f134f2385212becb89
com.ritense.valtimo	localization	12.2.0.RELEASE		N/A
com.ritense.valtimo	localization	12.2.0.RELEASE	plain	26274a50dba4d4042be92035ac0fb5c66fccbb2b
com.ritense.valtimo	localization	12.2.1.RELEASE		N/A
com.ritense.valtimo	localization	12.2.1.RELEASE	plain	4a5262588484e8dfe1582a98566a8d9285d706fa
com.ritense.valtimo	localization	12.3.0.RELEASE		N/A
com.ritense.valtimo	localization	12.3.0.RELEASE	plain	169694cecf2f79de40f644de4a432ee6a54adc7b
com.ritense.valtimo	localization	12.3.1.RELEASE		N/A
com.ritense.valtimo	localization	12.3.1.RELEASE	plain	1502141283c340d861a5b241c8bd3832d0d12aff
com.ritense.valtimo	localization	12.4.0.RELEASE		N/A
com.ritense.valtimo	localization	12.4.0.RELEASE	plain	63b8dc5472e9caf5e12844a0e042705c09835652
com.ritense.valtimo	localization	12.4.1.RELEASE		N/A
com.ritense.valtimo	localization	12.4.1.RELEASE	plain	af685a7d2165c6c1d1cf0d6f3b48b63fdf315302
com.ritense.valtimo	localization	12.5.0.RELEASE		N/A
com.ritense.valtimo	localization	12.5.0.RELEASE	plain	6e0c76cdb82a1b7684f94ce078b2f5f0755d8104
com.ritense.valtimo	localization	12.5.1.RELEASE		N/A
com.ritense.valtimo	localization	12.5.1.RELEASE	plain	dafe1908b74c9ac156a9446860b9d1b29beded75
com.ritense.valtimo	localization	12.6.0.RELEASE		N/A
com.ritense.valtimo	localization	12.6.0.RELEASE	plain	8c6c545c2a830aec094cd360bf4e93b2018b591c
com.ritense.valtimo	localization	12.6.1.1.RC		N/A
com.ritense.valtimo	localization	12.6.1.1.RC	plain	0a518abad7af3796fdab46b33321905ef1c945db
com.ritense.valtimo	localization	12.6.1.RELEASE		N/A
com.ritense.valtimo	localization	12.6.1.RELEASE	plain	6c6e21690d4f0800d7aaff14a6a7fd0caea07226
com.ritense.valtimo	localization	12.7.0.RELEASE		N/A
com.ritense.valtimo	localization	12.7.0.RELEASE	plain	86586a192aba9506427c3d74fdada348d91e8eba
com.ritense.valtimo	localization	12.7.1.RELEASE		N/A
com.ritense.valtimo	localization	12.7.1.RELEASE	plain	8d87bf2cf2015ece14c8520858eb1d02ce94841f
com.ritense.valtimo	localization	12.7.2.RELEASE		N/A
com.ritense.valtimo	localization	12.7.2.RELEASE	plain	1af602b5e744a46ce8706423a3448a86a5b91ad1
com.ritense.valtimo	localization	12.7.3.RELEASE		N/A
com.ritense.valtimo	localization	12.7.3.RELEASE	plain	e5f00b042fe5a386034c8ec7858f444faf70009e
com.ritense.valtimo	localization	12.8.0.RELEASE		N/A
com.ritense.valtimo	localization	12.8.0.RELEASE	plain	ca0476a6d590d5f305f8a7a33f4e3198ff53c515
com.ritense.valtimo	localization	12.9.0.RELEASE		N/A
com.ritense.valtimo	localization	12.9.0.RELEASE	plain	7e3206b28248e50a0f80bfc7f1b6e4502d5e553e
com.ritense.valtimo	object-management	10.1.0.RELEASE		N/A
com.ritense.valtimo	object-management	10.1.0.RELEASE	plain	debf4536dd053be8f3640e8da9a24d506fba192e
com.ritense.valtimo	object-management	10.2.0.RELEASE		N/A
com.ritense.valtimo	object-management	10.2.0.RELEASE	plain	8480e8f44e751aec95aff6079a2dff0344613866
com.ritense.valtimo	object-management	10.3.0.RELEASE		N/A
com.ritense.valtimo	object-management	10.3.0.RELEASE	plain	18bd3254c1982f78d5bc87f723cdfd4f0a7c387b
com.ritense.valtimo	object-management	10.4.0.RELEASE		N/A
com.ritense.valtimo	object-management	10.4.0.RELEASE	plain	ca65f1a239632573071a6168fac51dc41f54e7ca
com.ritense.valtimo	object-management	10.4.1.RELEASE		N/A
com.ritense.valtimo	object-management	10.4.1.RELEASE	plain	6b09e0131e5dc43562a7a38a9a69a8b5989f56e5
com.ritense.valtimo	object-management	10.5.0.RELEASE		N/A
com.ritense.valtimo	object-management	10.5.0.RELEASE	plain	199c881bebcc46040f6924d519e77384676b98e6
com.ritense.valtimo	object-management	10.5.1.RELEASE		N/A
com.ritense.valtimo	object-management	10.5.1.RELEASE	plain	a96a94b843e2e21fa0e0d0c0c0102e0322add231
com.ritense.valtimo	object-management	10.5.2.RELEASE		N/A
