au.com.agiledigital	agile-play-logback_2.11	0.0.1		b568adb0ad81b541ac2c7c2f536c77f7930eebcc
org.ehrbase.openehr.sdk	serialisation_conformance_test	2.19.0		82057eaf97b10a9eb8efe1148e962484bbae9f9a
org.ehrbase.openehr.sdk	serialisation_conformance_test	2.2.0		e11d363f53611897b27cca1ae47a493bab93fc78
org.ehrbase.openehr.sdk	serialisation_conformance_test	2.20.0		b24e61eab35e4abc9aad40351e2bed23a984241c
org.ehrbase.openehr.sdk	serialisation_conformance_test	2.21.0		1bc6745f83f03ee5249b9f9ef44dad78ace1672f
org.ehrbase.openehr.sdk	serialisation_conformance_test	2.22.0		14d6b3143e9781ab594bf92d4aee30efcc3f7cc3
org.ehrbase.openehr.sdk	serialisation_conformance_test	2.3.0		5dc5fe05df42d17660eb71c0ca80d93e253aa9d2
org.ehrbase.openehr.sdk	serialisation_conformance_test	2.4.0		16bf1905cfee6f22ab77f85e7b7708cb9b4bfb4c
org.ehrbase.openehr.sdk	serialisation_conformance_test	2.5.0		af85518f26aac4fe03d06fe884fff61b7ce523f8
org.ehrbase.openehr.sdk	serialisation_conformance_test	2.6.0		d5f4ca9fa6f3cf732791d7c5aaa88572fb6611f3
org.ehrbase.openehr.sdk	serialisation_conformance_test	2.7.0		3e65e089ee9ef33741839939347ae4d4e5fd40f0
org.ehrbase.openehr.sdk	serialisation_conformance_test	2.8.0		0ba064be4eef21c5ce94f9124bb4872b31db658b
org.ehrbase.openehr.sdk	serialisation_conformance_test	2.9.0		07c9a2fee9ad11d9b80a81a2916b8dc2a749316f
org.ehrbase.openehr.sdk	serialisation_conformance_test	2.9.1		52ebedb7675a0e96ad3598d918bfe93c43a4d18e
org.elasticsearch	elasticsearch-analysis-pinyin	1.7.5		127bc4496490856b88a97774bd8d3265522fc31f
org.elasticsearch	elasticsearch-analysis-pinyin	1.8.1		371b71d84a0afa13cb6ad7924717a3e8432b55ad
org.elasticsearch	elasticsearch-analysis-pinyin	1.8.2		bbbbabb2d2d57c4505cad8a43d5f8478ec656fe8
org.elasticsearch	elasticsearch-analysis-pinyin	1.8.3		32a30494c2187c92560e61d4f2dd8d0c385acc1d
org.elasticsearch	elasticsearch-analysis-pinyin	5.0.0		58ab08fa73fddcaa88d81f4d455af34e760ea906
org.elasticsearch	elasticsearch-analysis-pinyin	5.0.0-alpha5		086643268cfddd1c7c23a9d82e68016ae55beb7e
org.elasticsearch	elasticsearch-analysis-pinyin	5.0.0-beta1		113941f7b196054ec40f70eb6980f1b317fedafe
org.elasticsearch	elasticsearch-analysis-pinyin	5.0.0-rc1		9b0b9fe65f96f154ea7a27e45559bdcc32ec8f86
org.elasticsearch	elasticsearch-analysis-pinyin	5.0.1		8a22d332fbdc88bcea095900f9a6de12f2898303
org.elasticsearch	elasticsearch-analysis-pinyin	5.0.2		fabde6aa74b9cba15de25f6dfe28e88cad1ee95d
org.elasticsearch	elasticsearch-analysis-pinyin	5.1.1		f970b74daa8169591709645811ec82a083a6d028
org.elasticsearch	elasticsearch-analysis-pinyin	5.1.2		44de6f761052ec2cc30b5fca448d5eab199ab3a6
org.elasticsearch	elasticsearch-analysis-pinyin	5.2.0		1ace87e7a9e4b69da3b0814f07eb32c97d3b0842
org.elasticsearch	elasticsearch-analysis-pinyin	5.2.1		ae76e9b6aaed51b7d78ed2be143b02391e4081a1
org.elasticsearch	elasticsearch-analysis-pinyin	5.2.2		4a23382f0ad85b929bfbe04c9265627ca7e4f7df
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.10.0		59d3205fcd3e3216a9d7db6d925055d25b3d49df
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.11.0		bf5c13b76a646ef6140ebfbc8930527166bdacfb
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.12.0		4c1f3b32e41844a2ac6739f3d3fe1e6d440a6dcd
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.13.0		9f753284402acb74387646ea7683334b226cd702
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.14.1		33c9b1b52032cc50bdbf5c068bb0e5ff0f9fcc58
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.14.2		d15f9aa5d87f3b952917c2c00daa4b76f161d29d
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.14.4		58b65fabb083af4845332f6a67eb74f580a43a1a
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.14.5		3d7a3661dbfcb56bd72b04083657b348b7f84c3b
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.15.2		2e6449a1a5f1a8fc0b3acc6c97ceca11e30e8582
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.15.3		1d6c294add085d27fb9fb485aed31be957844407
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.16.0		65849fc40d633cd88ab8579cf0aa753b6fc36e23
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.17.0		138e672546261794a42be28e772402f5f783eb6c
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.17.4		f436cad0d0e64b6a0cc51a227e37ea931694d955
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.18.1		81a8c24e0e16d394d5cd0c58cd552957ef8a42e5
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.18.2		0502a45cc82dd5e2d3892dfd35ce090ac8afbdb1
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.19.0		2c394bd8cfbd3fe461185bb15fd1e6b620548632
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.19.1		a23aab68aa6f2a8011cdf17b2ce6a4e8091f6a32
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.19.4		e1ed8c23e9a7a7f9f5b58b64cbd7009ea57beb25
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.20.1		4e1723571c2c98d204aac50bcc50f97f84f296be
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.21.0		c97c149593a97d18e8825e883ccb993952b8f583
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.21.1		9c95d59626e1ca1feef5e4553634f1749bbbd49a
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.22.4		f289eae0074074b78718c934bbb3bd936ce35392
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.23.1		40b9c9603ce703afe07dc3f4bf6ca778df98e4c2
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.23.2		012b92c010bd8c9f822c3b3fb20446cdddaf0266
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.24.0		b1f9e958665b0afc34095425ef27f155a2db4929
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.25.0		42cd4adee9ccfde40ae2bd76768b9ebaaa2e6d9c
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.26.0		e345d5649c1880e4fe4c89e2872006e877920a2c
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.27.0		c10a88ca5a9cda8fb122574ede2e0a1e065f10d3
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.28.0		eb217942b5f3643f0b33270f2fa8e1de9a4797b9
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.29.0		21cd2fb0916c666b2f9a2b54f1a6adc87b646808
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.29.1		5bd8fa541ada9a77d229fa59cd1b7bf402e24ca5
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.30.1		a698f7a143ed665096851953803105dc47903b1d
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.31.0		eb78e32b86f2ed1b762b0c27b7e54dfaee9e84b4
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.32.0		7a5298b6f9ce7cbd31ac5130d9039828d5c9d599
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.33.0		e983c97e2444f8f624b226d0547726e6d92faf66
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.34.0		0d2f2d71380606172ed72f1258cb230ec62cbe78
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.34.1		55169e3a87f921485d6732217a1f03eb834bf5b3
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.34.3		b0cee6e58cfbb0d6d3e37c80d5abdda3d3037962
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.34.4		d84407b11567fdb1f2af0a8e770235ab34d4fb30
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.35.0		18ccc58fc949958ac77cd3130e7037baf22b7a15
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.35.1		1e8caecc531ad9961a1212116cc68fa5a6b398a5
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.7.0		ffe7a97398c60fda4c5adf2d06183e5b30559a95
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.8.0		9d744215e5ae0700395f96bcb3c9ac4b6a06b46b
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.8.1		11632a27575adcd833524c37e37441126f38c20b
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.9.2		828a0ddd9697df5f4b9e786771f9d3a41d5b2bfa
org.finos.legend.engine	legend-engine-xt-data-space-grammar	3.9.3		4981be224c0b72ba0a1915025001f996d84461d6
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.0.0		e7fa7b87258b0de6a03c0d5f6107768823d043b2
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.1.0		fdf7ee9acf022cb1710444c6de12abaeedef7766
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.10.0		504a9b2ad83b376d584853286c82c4f136d020e1
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.11.0		11e009f4eccac5a18771816abdf3fa3d15fae667
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.11.1		7be83418b5b42284ab8fe08a1b0a99b5eaa00caa
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.12.1		e16ecfcbc832a1740188a80a39e398f3a2d566b8
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.13.1		0e4d5d18d27c5d04b878f18aaeddee8ba2023db4
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.13.2		c1469f07e4068c48ede5371a3a0cbb578fb68dcf
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.13.3		1ebdc7ab9d56224d87a65336861e121434ea440f
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.14.1		2b360e19f8965c3edc71f4895b22f9a3a0872265
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.15.4		9adcc6e063fbf5f092d86504c5f0731848d7a20a
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.15.6		b442d153641f7270a7fa75a683d4106010c92bcf
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.15.7		47bf83cf3a524f4f0564a3367fd3b304853e814e
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.15.8		585611e9eeaf36e813eda4edde53eeb0683cecde
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.15.9		9937865755d5ef3ddad4da90cfd1bd4eee72d01e
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.16.0		5714f079f27506a50281fadef3babe0fb2d77084
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.16.1		5cd9eed15b44ecc2dad6943a49061f248696d79f
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.17.0		db097de0863f2b3a84c0b4184774d3b552aeb07b
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.18.2		a16dc8b70c49a41928389c5aad24453c0b52bed1
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.18.3		2c6354b24fd7e9fb0ac0305f9439034691e41004
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.18.4		650d869f0bd87e9c5623d8a1c6bf74defc83b668
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.18.5		8617c71f59f7bf4274d90eb8485a1d250fbe522f
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.19.0		1d0fc338bf5152d2cb903033533528980842c0b1
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.2.0		6752404d9fe11a42942b6b4c4b34b2e736c618a6
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.20.3		8ea039093a103272dd09aa038cd2333ff9f7f2f3
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.21.0		3e53e751f5b907e9d37087d8b27d37d20bf90dc9
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.21.1		f8e267b7208bf22415270ad65c11bb018dda7869
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.22.0		9580cffa2da46db63f0f12c3123b053804201f04
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.22.1		b867f90d7387d3fd90741f1d7219650d85dc1030
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.23.0		632289544e187d2edb3b0ab093449ccbf42917c9
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.24.0		5c3a7b991aab341dfd7323910fa78c74403f2fc6
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.25.0		00d717a2bd59adf050e7b41b8eba4988bc767b87
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.25.1		ab63dd9d7cd68de03f6427d9725fb0873d28ce15
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.25.2		bd962ec31655603f2b360f3dedf84021b4471b48
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.26.0		7657d6c7f4971da964f59eea58ca5a53f0cce882
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.26.3		c907c983b10b1c436ad4ea658730f8aff4d136e2
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.26.4		9b1f55533bbfadc7d47cc301d7bd0383c8b545e7
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.26.5		9eae623468374379b04c34e4452211f0ccdad874
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.26.6		8428bafe6a62421fc45de346e6b8a7a5a326258d
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.27.0		05a7ddab21dab82f33f7a8e771af3a139c6e7bac
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.27.1		5b48e7dbc1c24c5f2064a26d0c6797fb77c84a2e
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.28.0		bfd5ce6d76355db95c88e0828b1e0b0b2a4eb24f
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.28.1		702b4e573f7d3a95a324d92ddd7190439d9789a1
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.28.2		cbe3427bb74c9e9e576d2dca9812d035a11cb883
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.29.0		64c1727219b1d28cebba1cb9fba3400c6963db9c
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.29.1		24131cee605df23418081af44361594e0c9e3590
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.3.1		938c7605885abdcfeb416fcbf5e5bcd5fa1143d0
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.3.2		a1064b2d6a118dd186cc60a913d95a3ac7842d91
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.30.0		5e9b0723e9b4c9879ff6e0533710380fe82193e2
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.30.1		5b5b391ce16eb9c3577aa9768dd435a7e5cd318e
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.30.2		fa768883944c700fb21bbb5bbd39b82558e42a45
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.30.3		9663e32fa2ec65ed617ced2c5ee4699a97c291c6
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.31.1		d56df65914a2f8dbfdb6470ffbd7c922c40b1c16
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.31.2		184148760ff2754ecc148249611563f0c13842ce
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.31.3		e1b92f343b3c98ca9f94a19bf0cfeef1a456873c
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.32.0		292f5e5db58090a63ec37fd98461dcbea051f725
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.32.1		f5cc10d3e3f51bd2949f9a2c272627334d500f34
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.32.2		48bba8568e43da7cc242a5fdce806d2133f2f75e
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.33.0		c2b2cd883705a3dbd5ead48c101443d5d32bf5c0
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.33.3		13212d23dabdd31a7a1f3ab38a9ab31b0c69a499
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.33.5		524801c6a369e289736bc5d48f61e8afb142e09a
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.33.6		c0dc984264f564712ee8b3405667d5b92ca576c1
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.34.0		d4801017670338bb131c4a117b93e4b1a9de2ce6
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.35.0		8b72fff9f8bcb0d1918d925c7b4de63a267bf2f1
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.35.1		2321930e99e2e1ed70a5ab4093c78a5599c02067
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.35.2		b2e475c34440ee56b5b20f063498a0d50fc39a85
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.35.3		3982cc19e05294c85f60e57c62a9b55f69bb643c
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.35.4		cd9d30271706ddd48e19b61ec61d331e7a30fa73
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.35.5		85772286ba76d08294ece487a082991874ffbf30
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.36.0		a066ec0a72864cc0742a82f9ac63e6113b2bcb0c
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.37.0		10a8192254a8d5cee6b8471ecdea43fcdc832a42
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.37.1		c91d556c16d4b3542f87580382f0f8b95a235838
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.37.2		8f428a73d2cfcb8796b692abebcad834087702b0
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.37.7		f8756867554003c0451ca6147bca4590a368b416
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.37.8		c0fc68375e933d8817bf7c597e0f8906854d78ef
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.38.0		750ae4b54c0ad40321770d58cca97ab1ba797efe
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.38.1		78c868cfe1624df2d0674c831d3c41ff37e68530
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.38.2		d6a3ed8b408e8e761578ea548d114179d0799b82
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.38.3		67249c936d5b3c1dcb4c6826e1f626d17542bd23
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.38.4		0610f8b32905b47cb8edd0b46d525a862aa6a1dc
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.39.0		c61b6d02de09dfdd4fac046f0a8a110a786bb8f1
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.39.1		49575686add374084e89e23f6f5232f1e09dc22c
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.4.0		8c43a8e836c40116469b915e74b262d33f298268
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.4.1		20b0280ceba231f3924a7ed81f58006af11a2654
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.4.2		7474fe4fb818cd2d168718752ff0cc8f6a4d4c70
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.4.4		5db28929a0b78cdd8e1e21a57160c3592837a834
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.4.5		e309b8996199d020db5bc586cbcfe78725e4b860
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.4.6		79a9e466f7a0bd45f0edc7c2b9352f82520882a0
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.4.7		d1923432c6c8dbaeebb0558bf9fad97ef4dcc1f0
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.4.8		b34d86875533a79b4f00d05e831d57654c44214c
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.40.0		518c1094dea975ab425fe9758c6d8c47faa13725
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.40.3		b8d517464d30da2d30f18e79c0893a514a866863
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.41.0		5929499dd651df9d74f8f1d096e0110b701337a8
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.42.0		bc67d520135f62b2de51c8f2bfc99db659354e63
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.42.1		d8126035c4ea4d7e8a0199425179f8b16f2dbf2c
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.42.2		d3727105c2cdbe275e89be4ace36f5672b2b1049
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.42.3		ab89ed60f01306b379b1041f172e8a21612347ec
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.42.4		d4f261c943252ed732bc9da564176ea838257d76
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.42.5		41ee925536e6b5c5a795e01e010a532302e59bcc
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.42.6		18dde8b341d18a007ddfadbe5789a7c760622cd6
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.43.0		0f20c20fbe2d6cd40c7bcc24a2fef59e127d63f3
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.43.1		80fb568419b91340840ebb209a34747cec091686
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.43.2		d6e4d83191eb9b98b5b727a42301c513f0fdad92
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.43.3		4156041bb636ab6c0aafdb401d94f019cad7e9a9
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.43.4		5e9c142b4eebeab3fa3a55e65caa77f3c58d5140
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.44.0		ec37451bc64293769fb6e8888df2a9bbffd6a795
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.44.1		7afd82e79622b59f1fb04fdec28a2ff7a607fdcb
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.44.2		923823cba9732c4d3ab84119a241117ef4257be0
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.44.3		29f08cc8908a9d402e66607aa3891012395457ab
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.45.0		c657c530bc2a0befc2ec231d0bac180356cf8f25
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.45.1		00b0d0f814d6c5186d8e4214ee427aab42719acf
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.45.2		da8ab964a7a3da18d6492fffc2c50ebc60088d43
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.46.0		abaf1962fac119cb51c2fd767017d564595bde94
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.46.1		3929db084b59ff70846b55a26c9feebd1a935159
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.46.2		0109a0ea86343afcaecf4dc64c1a097643a42976
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.47.0		fd966e371aacc2795befbde8773e7f2ca7ccab2f
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.47.1		771985abb4612639b548f58c55e4dddcf3846c9e
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.47.2		b29f63cf90035c9d5d0fa0a96169c58283c2fdd8
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.47.3		1dc86cf5d6e426edf58362dc3d786cdb88e46719
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.48.0		37bd87bdb95a87c5fc1423fff1d6ab2a0bc2e259
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.48.1		f8076236d77feee306da9dddc7111933362aa36e
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.48.2		d7f1aa7309791d6391c56a2a39afebd45fc4c0eb
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.49.0		4216a2392185b2c9265f91de956bf7513688e593
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.49.1		d394bc6b882ceac3143493f353016a0e3e43122d
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.5.0		b597fe222fe7ff9135a6aa86d3f8efd2b19aafb4
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.50.0		b174b6b58c45f12a373fabf76d2e1f7216f4bd53
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.50.1		0ed4f3d4e648930c210cb38a1be4130abff31c6d
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.51.1		30fa8317861e521adeb7b97247a0a6eeb0d15af7
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.52.0		23d7dda06f363fb095ff05b041e36c8469a8cf7d
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.52.1		f847a68cc1502ebd024b3d57b99e195e7027b7cd
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.53.0		7e40745572541586c1159c44ded588e9c9e177ef
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.53.3		cab1eeea2a4637e482f4f7798d8366d17c45a862
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.53.5		addad8dfdf7ab5d43dd2673f0be57fbfe9c704f4
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.53.8		3ff038135b575fa3983f82eb588ed1b5fb01fb6a
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.54.0		83e1db55f9db472c6dec28916be9192ae6ed4b98
org.finos.legend.engine	legend-engine-xt-data-space-grammar	4.54.1		f17306dc0ecc5fbf60ff7ae5c5deede1bb2dab0b
