ai.yda-framework	channel-shared	0.1.0		037f482a2bb44e1ec59f4de57a4fe95e7bc5ab9d
org.eclipse.dirigible	dirigible-security-oauth	5.8.0		065883d7fd90bcefb73b168ea5f7efdefcefa47d
org.eclipse.dirigible	dirigible-security-oauth	5.8.1		b2fc53c4aae4d36a769a0a87ef068664c83ed2d8
org.eclipse.dirigible	dirigible-security-oauth	5.8.2		94b655cb7d99892f5af5dd8f97ead0ac8ef759f0
org.eclipse.dirigible	dirigible-security-oauth	5.8.3		b36975baf57de24f39392848042f53c1651b3122
org.eclipse.dirigible	dirigible-security-oauth	5.8.4		000e8d5d1dcbaf08cf4951b8d1fdfb73e7b09901
org.eclipse.dirigible	dirigible-security-oauth	5.9.0		936766d781f610c8d0ec995e73f076ad02320ec3
org.eclipse.dirigible	dirigible-security-oauth	5.9.1		ee037be75df5b2b8090a68101c46ea4f8df92d93
org.eclipse.dirigible	dirigible-security-oauth	5.9.2		65d351f442f42e8ab734c3ed83ce398abddbca3e
org.eclipse.dirigible	dirigible-security-oauth	5.9.3		b6695265ec5348f3e74709af5da12d141a59aac7
org.eclipse.dirigible	dirigible-security-oauth	6.0.0		b39c72807d10eecfbe72178b64c3dfbd51087e52
org.eclipse.dirigible	dirigible-security-oauth	6.1.0		58b0948b4dfdbb187007205b53e4b04d6a0871f0
org.eclipse.dirigible	dirigible-security-oauth	6.1.1		1d425423ffd7e1faa0bda2c7e85be184c5154882
org.eclipse.dirigible	dirigible-security-oauth	6.1.10		204a7da4fc9bdbba2039bd034580e8e6759839e2
org.eclipse.dirigible	dirigible-security-oauth	6.1.11		9bd4f52408824bde4061ed068ad8e1c3ebb3f941
org.eclipse.dirigible	dirigible-security-oauth	6.1.12		9439d4c0ba138315978c9f62396076d469f50a9f
org.eclipse.dirigible	dirigible-security-oauth	6.1.13		2da7d1432ede9ece587f5772167a08a477562119
org.eclipse.dirigible	dirigible-security-oauth	6.1.14		2744ddf20091bb448a95e69eb89daaf773a02881
org.eclipse.dirigible	dirigible-security-oauth	6.1.15		f1a7c9a4b597888527cd47480dc95d73ea875df5
org.eclipse.dirigible	dirigible-security-oauth	6.1.16		5df28c8f8e089aa2101859a135b9a90f2d0c0661
org.eclipse.dirigible	dirigible-security-oauth	6.1.17		2e3a364b1a560f8f810fd08029ce06024c21217f
org.eclipse.dirigible	dirigible-security-oauth	6.1.18		f45bfa48196aebfe8ab10a2e542b5086e107364d
org.eclipse.dirigible	dirigible-security-oauth	6.1.19		378fe5d2f4c03f6d455a072985defae2529cd5c2
org.eclipse.dirigible	dirigible-security-oauth	6.1.2		fb433e3854b6a46de4432f0c5bae9bb3ceae14fc
org.eclipse.dirigible	dirigible-security-oauth	6.1.20		f082611cf3c5415006535594af223239d37e2e26
org.eclipse.dirigible	dirigible-security-oauth	6.1.21		c81f529f2b750393eb67d3a9e4ee6f0882a2aae8
org.eclipse.dirigible	dirigible-security-oauth	6.1.22		bf259bee32562cc1766039d1a66e24070ab70b2b
org.eclipse.dirigible	dirigible-security-oauth	6.1.23		e82423038016cf0bda9a984f166272c74e81b00f
org.eclipse.dirigible	dirigible-security-oauth	6.1.3		45fba613c365938de4def664d45ead141b85cbc1
org.eclipse.dirigible	dirigible-security-oauth	6.1.4		009863b2cfd18274de5022fa988fd18efa8adcda
org.eclipse.dirigible	dirigible-security-oauth	6.1.5		eb8b5b255b9a7e251d17270c02c166c5752cc82d
org.eclipse.dirigible	dirigible-security-oauth	6.1.6		b49603d003db6990dccd1fdcd7d091ce47b9c18b
org.eclipse.dirigible	dirigible-security-oauth	6.1.7		a8f0225e7fc7869c384ca5292d733a3a32622a7b
org.eclipse.dirigible	dirigible-security-oauth	6.1.8		109d38cdde244d870fed80966033e538c221efa8
org.eclipse.dirigible	dirigible-security-oauth	6.1.9		05367fcfde5027a6ad25be0ad6b96d3babacb937
org.eclipse.dirigible	dirigible-security-oauth	6.2.0		b5a2bd01a18fbe7baac3611b79299c0f7198432d
org.eclipse.dirigible	dirigible-security-oauth	6.2.1		7eb3e599299ae59b26462129185747122fbbd932
org.eclipse.dirigible	dirigible-security-oauth	6.2.10		fe3fff3b0aaef55950c620990f4302a93ca901ff
org.eclipse.dirigible	dirigible-security-oauth	6.2.11		80d94cadb4ef37338968381a22d622e31311bd40
org.eclipse.dirigible	dirigible-security-oauth	6.2.12		d418927c84c1f91dfeea14217f1007fd7ae1043c
org.eclipse.dirigible	dirigible-security-oauth	6.2.13		877fa567cf3e346a95e867a8458eb61aae44e3da
org.eclipse.dirigible	dirigible-security-oauth	6.2.14		dbc380e879c4be64a291a02ab40195ae9b04e78a
org.eclipse.dirigible	dirigible-security-oauth	6.2.16		71c791facdadbcdb8e32581a6cf13ca17bf7f4b7
org.eclipse.dirigible	dirigible-security-oauth	6.2.17		bbd524480c6188f08fa20ed0901e79606ec7252b
org.eclipse.dirigible	dirigible-security-oauth	6.2.18		33406cd70c52ffc0921a7e9a81990913e8d40d0e
org.eclipse.dirigible	dirigible-security-oauth	6.2.19		14fb67d0958df92fcba15769a089c6fb1bb72d17
org.eclipse.dirigible	dirigible-security-oauth	6.2.2		a5b9f71826260d2ef54651b8acd3f382f90f309f
org.eclipse.dirigible	dirigible-security-oauth	6.2.21		6fecc4f4bb7f46d81e7e0312cd8a96fdfbe74041
org.eclipse.dirigible	dirigible-security-oauth	6.2.22		35e979f867bf5cc8e6624018671d2a346abb5f77
org.eclipse.dirigible	dirigible-security-oauth	6.2.23		143d9279c2fa3368c5d7aadff41bcb04f41daab6
org.eclipse.dirigible	dirigible-security-oauth	6.2.24		4d875376f819efa5ec5f4e56028f58aea6d69f4f
org.eclipse.dirigible	dirigible-security-oauth	6.2.25		ab58521473d227b4c633fa64a18db67865dad857
org.eclipse.dirigible	dirigible-security-oauth	6.2.26		29c01b59816e1fa76aa059a0223408837b094054
org.eclipse.dirigible	dirigible-security-oauth	6.2.27		6a833342e93bb6219f936a54078e5bbd37ee9d0a
org.eclipse.dirigible	dirigible-security-oauth	6.2.28		3a58c80e3dbe2978941fb39775b0dc3f3f292032
org.eclipse.dirigible	dirigible-security-oauth	6.2.29		441860b0802f4c679e101d1dba10197b388eb9b4
org.eclipse.dirigible	dirigible-security-oauth	6.2.3		9bdbf8aca865bfd1dbba6804e34e669ba7f31217
org.eclipse.dirigible	dirigible-security-oauth	6.2.30		abded2810d7e68b947a9182b47f33a56cfec6722
org.eclipse.dirigible	dirigible-security-oauth	6.2.31		88d01615711f580c9c3db88c06f4ce5a679f84b9
org.eclipse.dirigible	dirigible-security-oauth	6.2.32		c1d1bf25cf8a191ebddf7525b4a3095c5849fb8c
org.eclipse.dirigible	dirigible-security-oauth	6.2.33		977d4e4d3034f71f9104cdc46d20b9923bececc9
org.eclipse.dirigible	dirigible-security-oauth	6.2.34		b2839a54c9d29e5e762d95795d558229b6257fa1
org.eclipse.dirigible	dirigible-security-oauth	6.2.35		cc151558e9cdf2881458a79c70f29c7d1d8a7b63
org.eclipse.dirigible	dirigible-security-oauth	6.2.36		dca6c4d189a8cf73a0d36bd8c2270505e2ee03a9
org.eclipse.dirigible	dirigible-security-oauth	6.2.4		415c8b2eeccf1561864d2224734d3ea30d666933
org.eclipse.dirigible	dirigible-security-oauth	6.2.5		1605e441ec3f9288e6bb431351b660ce246575ae
org.eclipse.dirigible	dirigible-security-oauth	6.2.6		4195580b753fc661dbf65d67cfdb215b66fc117c
org.eclipse.dirigible	dirigible-security-oauth	6.2.7		4936fb73132c90c0f48fb648c1ef1e93b1821632
org.eclipse.dirigible	dirigible-security-oauth	6.2.8		5157bfc205e404ac3a6ef1330b2bdc22a76d3656
org.eclipse.dirigible	dirigible-security-oauth	6.2.9		8f2d6f3fdabb3c4a21835ccf7654e48c35734cb5
org.eclipse.dirigible	dirigible-security-oauth	6.3.0		cd8a95064df26a76116444bf537da8a0bf1b361a
org.eclipse.dirigible	dirigible-security-oauth	6.3.1		0973f0a228077fe1474deeaf3f7aacfabb5dc6e5
org.eclipse.dirigible	dirigible-security-oauth	6.3.10		4733f2db0b424782ba3457c0c5531660e27ecbfa
org.eclipse.dirigible	dirigible-security-oauth	6.3.11		2dbc4d70bd75f29336e62ab6698df216cd47435d
org.eclipse.dirigible	dirigible-security-oauth	6.3.12		134ece33ddc9e3575502873c7babe243bb4d1901
org.eclipse.dirigible	dirigible-security-oauth	6.3.14		f6300e4d77eca6651d83ae807d6353bcb4500da7
org.eclipse.dirigible	dirigible-security-oauth	6.3.15		58271aede104a415c30aa2f9d998b4b5b3fe67c8
org.eclipse.dirigible	dirigible-security-oauth	6.3.16		e9acfeea1fc29ad90cf35d1c23729ac98a4a26f9
org.eclipse.dirigible	dirigible-security-oauth	6.3.16.1		f71536056d83c8a67d991ac029ae500cd4417ddd
org.eclipse.dirigible	dirigible-security-oauth	6.3.16.2		40b4c2d069bfc412359259a8ed8b187ad1623edc
org.eclipse.dirigible	dirigible-security-oauth	6.3.16.3		3a921f442ddf9f29499d96497c6c61819506242a
org.eclipse.dirigible	dirigible-security-oauth	6.3.16.4		d4a7d5d0a411ec31dee72eba471ed11f5542a422
org.eclipse.dirigible	dirigible-security-oauth	6.3.16.5		2e5f76a453b6f806b2d7b2f58b078d8401550e23
org.eclipse.dirigible	dirigible-security-oauth	6.3.18		ece101ba6c550418189ace319f9fafc569ab8f31
org.eclipse.dirigible	dirigible-security-oauth	6.3.19		cc8a003079b0b523a0af97ebfd99b03b68c6a2c4
org.eclipse.dirigible	dirigible-security-oauth	6.3.2		e6b91b59480027092c4f1c79d3456d4d6943343a
org.eclipse.dirigible	dirigible-security-oauth	6.3.20		21b2fcfedd6cf6675851b35e42e2ea729def1291
org.eclipse.dirigible	dirigible-security-oauth	6.3.21		247fdf7f6e4164384731329dd682ee4540858a3d
org.eclipse.dirigible	dirigible-security-oauth	6.3.22		96d747772063a880ec79d8310ec8843ae93cab41
org.eclipse.dirigible	dirigible-security-oauth	6.3.23		05bb5e02ca9e1fd2fbc89d347b1d27b0ec6fcb0b
org.eclipse.dirigible	dirigible-security-oauth	6.3.24		fc799e5c1be7ba38b2c63e3ded6d726226ff9706
org.eclipse.dirigible	dirigible-security-oauth	6.3.25		4743bb71f55317c9b3f42c1cd9ca7360de11f7ce
org.eclipse.dirigible	dirigible-security-oauth	6.3.26		88c59337c4f15a3288d63f71cf9f8deb363acb86
org.eclipse.dirigible	dirigible-security-oauth	6.3.27		5cf9be5fab6dcd4aba791c0e64fa0fed5e599cc9
org.eclipse.dirigible	dirigible-security-oauth	6.3.28		28483de5074b36c5527de52b326947cea80662f6
org.eclipse.dirigible	dirigible-security-oauth	6.3.29		e2af21179497d57a4866e2c1a45f4537c8e196e4
org.eclipse.dirigible	dirigible-security-oauth	6.3.3		092fe53cbfee5d8f6dc5aee953f3e6490618de0c
org.eclipse.dirigible	dirigible-security-oauth	6.3.30		5d81da0dccad3ffc5e222393a998e7d50b56c25a
org.eclipse.dirigible	dirigible-security-oauth	6.3.31		63be593de968a73ef396bc3476a83b97614a81ca
org.eclipse.dirigible	dirigible-security-oauth	6.3.4		0676315b9c5ea374112cc133d5c12538ec5ac45d
org.eclipse.dirigible	dirigible-security-oauth	6.3.5		95f631e0952c6d30e6413b396c24f64988244dd0
org.eclipse.dirigible	dirigible-security-oauth	6.3.6		3d4f8a9c02d6246f9b8078ac8eaab5243b96b47b
org.eclipse.dirigible	dirigible-security-oauth	6.3.7		0a4fb06225f7349e7e99caae6b60f07382138a38
org.eclipse.dirigible	dirigible-security-oauth	6.3.8		4ee320f7bb55f2e1288b1e75aa004c6a6c079b6a
org.eclipse.dirigible	dirigible-security-oauth	6.3.9		a6193c8263146b71573cc07a0eb56d2d66caae9e
org.eclipse.dirigible	dirigible-security-oauth	7.0.0		a9375e5a5784849df82cd9613ac16b0aed75e724
org.eclipse.dirigible	dirigible-security-oauth	7.1.0		3b7936606ac82a222a5f9b70a075914f9713ff9f
org.eclipse.dirigible	dirigible-security-oauth	7.1.1		8c6c1950882bc5e3ecfa253762dae39a7796463d
org.eclipse.dirigible	dirigible-security-oauth	7.1.2		0c5aef4e3e5585856eb4ce0f62eb66836610c635
org.eclipse.dirigible	dirigible-security-oauth	7.1.3		424c2ddcf9add20fb4b5262a6be0badbb9be500b
org.eclipse.dirigible	dirigible-security-oauth	7.1.4		d6d84379a375a9895b1e361d21766a46b3f73cfb
org.eclipse.dirigible	dirigible-security-oauth	7.1.5		ecbb78741739efd7fb671c09613cad1dd010856a
org.eclipse.dirigible	dirigible-security-oauth	7.1.6		5d3d8a82c4ad632137d3893999618e5f0e59d113
org.eclipse.dirigible	dirigible-security-oauth	7.2.0		cda74325fa05d76d15c1f115c3807aaf0d457695
org.eclipse.jgit	org.eclipse.jgit.http.apache	3.3.0.201403021825-r		1fabef720f29bb771f8212a207254cc36556a256
org.eclipse.jgit	org.eclipse.jgit.http.apache	3.3.1.201403241930-r		da2d50f07645a30956af7a4feea902bc18d28a4f
org.eclipse.jgit	org.eclipse.jgit.http.apache	3.3.2.201404171909-r		ae2ec2c3730b8a81713cb4d28d216d13fb5fe1aa
org.eclipse.jgit	org.eclipse.jgit.http.apache	3.4.0.201405051725-m7		5b5eb65d2df997091ef4836a3ebcba21d2473975
org.eclipse.jgit	org.eclipse.jgit.http.apache	3.4.0.201405211411-rc1		c07dd5754d323ac92be54f8153ccf7be0dae8759
org.eclipse.jgit	org.eclipse.jgit.http.apache	3.4.0.201405281120-rc2		8263e1ec2e72891090b82c79d15d7f76424f7d5d
org.eclipse.jgit	org.eclipse.jgit.http.apache	3.4.0.201406041058-rc3		381e41fec7e374c02e3315e2bc359874e008b01b
org.eclipse.jgit	org.eclipse.jgit.http.apache	3.4.0.201406110918-r		55828c157a99ab5af70f817ad1c05c6e1b875083
org.eclipse.jgit	org.eclipse.jgit.http.apache	3.4.1.201406201815-r		377b539bc361c3ba3dd1968f871a7bf6ce6f0430
org.eclipse.jgit	org.eclipse.jgit.http.apache	3.4.2.201412180340-r		a681d660b00401c2a08226b61a2374f4a2714aaa
org.eclipse.jgit	org.eclipse.jgit.http.apache	3.5.0.201409071800-rc1		de2fff7d408289298f0c4ea3cd0c4e5882fc3582
org.eclipse.jgit	org.eclipse.jgit.http.apache	3.5.0.201409260305-r		6994df62c77fa9a3aebea882594967a0b650f7f2
org.eclipse.jgit	org.eclipse.jgit.http.apache	3.5.1.201410131835-r		b0deb64f88470ae7553ded7acf8ad0dcbf652251
org.eclipse.jgit	org.eclipse.jgit.http.apache	3.5.2.201411120430-r		f76ad9dbab44e24e8df116f844f3c431c6e81d83
org.eclipse.jgit	org.eclipse.jgit.http.apache	3.5.3.201412180710-r		3dc7a174cd7e037f9dba5dd1d44bfdd7001ad0e7
org.eclipse.jgit	org.eclipse.jgit.http.apache	3.6.0.201411121045-m1		28f6b6bcd2b326b9fe21285fa49486a592cfe22d
org.eclipse.jgit	org.eclipse.jgit.http.apache	3.6.0.201412230720-r		fe1dd6d7da0953e600d5074d55609852de00e7ee
org.eclipse.jgit	org.eclipse.jgit.http.apache	3.6.1.201501031845-r		4e45b347d715a9cf08fa424b371b7e703733daca
org.eclipse.jgit	org.eclipse.jgit.http.apache	3.6.2.201501210735-r		cc5e3b34c9976c49a352a64b0f8fc4cc2bebba56
org.eclipse.jgit	org.eclipse.jgit.http.apache	3.7.0.201502260915-r		47f66af5febc8cee084b287b7e0cc9ece1008f20
org.eclipse.jgit	org.eclipse.jgit.http.apache	3.7.1.201504261725-r		849a1ca848a53eaedb1c5b149baf192a4e616c98
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.0.0.201505050340-m2		9e26dcd6d416efecbd748c3848c99c11cc8546bc
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.0.0.201505260635-rc2		d14c75661f189a851fc476001dafbf6097358848
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.0.0.201506020755-rc3		040e76fbcaf1624bb3d2583671ecdebdc4607680
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.0.0.201506090130-r		add8c16b44577308ca1dfc52e6f03d7b2a55e6a6
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.0.1.201506240215-r		d55faca05b489bf5c6c58c33da68ac488045eb14
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.0.2.201509141540-r		96d66a704567a98ee7655ce23f568bd5300b11c5
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.0.3.201509231615-r		beb56d9261ff5171f41b7106f63840943daaaacd
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.1.0.201509280440-r		e44902e0052827f78ba36d5a86d10b5d9a998766
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.1.1.201511131810-r		d1c107f259f00ad2f10543d5f06aae9ce5387518
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.1.2.201602141800-r		61eb40bc239159fb09f1510e0fa1d31303a837b5
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.10.0.201712302008-r		989c78b24b2b07c769a637cb360fc8be1d588af1
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.11.0.201803080745-r		1fa8ea9c093fd288283dc50107d078d4752ba7fc
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.11.1.201807311124-r		62873fb56049756e2780af240f039bb2ab4152ab
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.11.2.201809100523-r		c2323bda2cf502ddcc942aedb32139464a542fbc
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.11.3.201809181037-r		addb8f314632480cc816baa8b676a3a766163115
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.11.4.201810060650-r		093f5ce571cdf328a84e81fdd49a5061fe03b22f
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.11.5.201810191925-r		baf1935ff0b3103d38967b9f6c45e0e09b6cb198
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.11.6.201812241910-r		9ade9ae152ae158db894ba41be736f818646159a
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.11.7.201903122105-r		08a5bb09086472a00fa1ec98200a77fe905a05cf
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.11.8.201904181247-r		65021802fd81facce56407b7087f3dee577596d8
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.11.9.201909030838-r		f28a659ca83e2aa644f4ba81d28312d291d385ad
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.2.0.201601211800-r		bc15824450b0456751dc593781f125d4cd0acf6b
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.3.0.201604071810-r		4e5ad2c59c05ca9d749ed056e7869213804ebc83
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.3.1.201605051710-r		8e35a96759e597414dc8578f7c451e33466a4924
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.4.0.201605250940-rc1		a46cee8bc2ddf080a5cd54f3cbf0bf1182536c2a
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.4.0.201606070830-r		b9a0219f6d3faaf80b48a92294fc80d5e53f934e
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.4.1.201607150455-r		8b29be1bf313d3708e80a615b9632ea3b9a85dd7
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.5.0.201609210915-r		ce43489af3eb68740d2c5c67939fc15e1d87e082
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.5.1.201703201650-r		932bd5058b96014fd2ec7048c85dac82ac852d00
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.5.2.201704071617-r		9fee2e8472fb0da4c1f3632860ad85c52a9668ad
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.5.3.201708160445-r		9879f5debbf0c7e459dd009c90479ac2c7aba5cd
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.5.4.201711221230-r		00b22888fe2c9f56674658712f66db3ba23b4911
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.5.5.201812240535-r		d91f22660a05fad69a72567076d26c3d45a3770b
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.5.6.201903121547-r		f9db1755100b573334a5a7b470c53272c10790cc
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.5.7.201904151645-r		e61571799fe3d2dbfe81d97d1bb74124ac83825e
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.6.0.201612231935-r		3afcb40dfeb37e59ac5ed3f6d3473026421c258b
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.6.1.201703071140-r		b4c34bada34f2192f009d196d4c255ce4285c3a2
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.7.0.201704051617-r		da1fc3c8f6ce89dd846125a38fd4c35f2436caf3
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.7.1.201706071930-r		16d49a8824753f2d421151c68be05e0869e0b8f6
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.7.2.201807261330-r		bc4896577815b25e143919837edbc2e248e81fa1
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.7.3.201809090215-r		10155e1b777ce54c5879f13de9ed3a1c9f2f6abc
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.7.4.201809180905-r		bb7436afe23c71980936329ff626d25c1be90dbb
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.7.5.201810051826-r		e648791bce4c7180fd03236c07f798d548e2aadd
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.7.6.201810191618-r		7da2e0837c13b74aa1cb8705c1f00c8a1763d30e
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.7.7.201812240805-r		630604166d34b5cde8c118cb77f316bfc3a97eda
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.7.8.201903121755-r		abf0435477163e45bfbe0b213a26d7c10f492ab3
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.7.9.201904161809-r		d6f23663efeb2bfab032c75915765e086a26d494
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.8.0.201705170830-rc1		47be9f391c4e041d387151fda2994ca8608a113e
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.8.0.201706111038-r		78e55a9537e5f6b6fc196d72ad74009550dd3ed9
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.9.0.201710071750-r		4319a746e2a75d2803875b805702da3ad108386e
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.9.1.201712030800-r		4f26c39e780629f8fa6ce0460be596f47e06d875
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.9.10.201904181027-r		4f9bdd283d14b366ab13842d9703631d1fdf7e77
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.9.2.201712150930-r		5ec7530d79eb36f648f36d938df7f1167ddec347
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.9.3.201807311005-r		14448b478be548c424d961280e2ca9b400181f8e
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.9.4.201809090327-r		b8600a0bbda01612d3be1ee96802a35557faa9f7
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.9.5.201809180939-r		c5c0cd50c4199dfe9de90c12ad3d6e376d72cf26
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.9.6.201810051924-r		c6f4ed2fc4ce6f6c4b0a0dfa54bb4ab7dbbee557
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.9.7.201810191756-r		46b6d5102e0313fd88a681315f3cfceab631262c
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.9.8.201812241815-r		a33c9029a6ed9b0b476d0763da38d9b4ba3a0a7a
org.eclipse.jgit	org.eclipse.jgit.http.apache	4.9.9.201903122025-r		814a882f2d55549a3bda449e0d74d41a030ede4d
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.0.0.201805151920-m7		3a6d391a990831293df171254328ca71ca3de0a6
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.0.0.201805221745-rc1		e92d56b1d3916326a042e52e3368e0382a4f95c6
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.0.0.201805301535-rc2		ed69eeb3ffc706d10f4e117afd53751e60897d41
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.0.0.201806131550-r		04c94cd07093ca3503516a2b2819a8f968351d32
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.0.1.201806211838-r		a78ca155df1dbea214b2ef777238c5c9d9060213
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.0.2.201807311906-r		43b1a6204b5978dbe7f3979bebb36bc47048bcdb
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.0.3.201809091024-r		2bdad8031ea517e3654eb05088ba8a8bcfd54ad7
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.1.0.201809111528-r		30dd566c8054b94db0ce3a427e20531b44caefbf
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.1.1.201809181055-r		236c4ba73978801d7ab04f78eb321d66d7530b8e
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.1.10.201908230655-r		19b3cd8a7da5dd859e7baf0cdc66e570ad63ce77
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.1.11.201909031202-r		e52f857da16f4aeaf4861d736f3fc8a2eb6b031f
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.1.12.201910011832-r		92ad62799dd7eb02cc8805f2e297714cc3bb5149
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.1.13.202002110435-r		a919543ad9a0344b0bf55c6cb4e6c21199b83a8e
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.1.14.202011251942-r		ecd61da8e9f69d0218c72264b08eadf4904a11e7
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.1.15.202012011955-r		5f735a96fb797db93f8daec33d4dab3e67269ef6
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.1.16.202106041830-r		20e20c469af4289fa79238f17faa631f1e54e61b
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.1.2.201810061102-r		563c1a1b1e627e2e9f8551af1e73da07de38c484
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.1.3.201810200350-r		d98ca013eb8159b369af99e28be8b96a651c4f79
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.1.5.201812261915-r		f724b072443462daa4bf22194102c7d04c15e975
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.1.6.201903130242-r		d78a2afacc1c8724be678a095fa02bf9725853a1
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.1.7.201904200442-r		3255f0c211deced0c13fbbfca8bf9f8dd58b69b1
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.1.8.201906050907-r		2dabcaa5dcc06e59d740e59f8e1d4d34b7a60622
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.1.9.201908210455-r		5c5f22f0e5e833370d8ac66978eb0c4477cca48b
org.eclipse.jgit	org.eclipse.jgit.http.apache	5.10.0.202012080955-r		9f49a8bfd359fff1c91799467b96b6c1d8fcaa6b
