ai.mobid	android.sdk	0.1		N/A
com.tngtech.atlassian	base-pom	5.7.1		N/A
com.tngtech.atlassian	base-pom	5.7.2		N/A
com.tngtech.atlassian	base-pom	5.8.0		N/A
com.tngtech.atlassian	base-pom	5.9.0		N/A
dev.elide	elide-proto-kotlinx-macosx64	1.0.0-alpha11		N/A
dev.elide	elide-proto-kotlinx-macosx64	1.0.0-alpha11	metadata	426b1cec1208864747016a968ccbd1efc1462189
dev.elide	elide-proto-kotlinx-macosx64	1.0.0-alpha8		N/A
dev.elide	elide-proto-kotlinx-macosx64	1.0.0-alpha8	metadata	426b1cec1208864747016a968ccbd1efc1462189
dev.elide	elide-proto-kotlinx-macosx64	1.0.0-alpha9		N/A
dev.elide	elide-proto-kotlinx-macosx64	1.0.0-alpha9	metadata	426b1cec1208864747016a968ccbd1efc1462189
dev.profunktor	fs2-rabbit-testkit_2.12	2.2.0		bd29ab97b08e0578f2c173ec6748e45d468c5c9f
dev.profunktor	fs2-rabbit-testkit_2.12	3.0.1		3c1cfb2ad3760b446e32a9112b68ba6e617d6dc8
dev.profunktor	fs2-rabbit-testkit_2.12	4.0.0		543cb268d4b3273d57af80a2b7a2b01df6d7c106
dev.profunktor	fs2-rabbit-testkit_2.12	4.0.0-M1		7198f1a4397316ff95a49f5af14ceed16464d71e
dev.profunktor	fs2-rabbit-testkit_2.12	4.0.0-RC1		6ce6bdccab273a8d364750584e725a5ceefba216
dev.profunktor	fs2-rabbit-testkit_2.12	4.1.0		41584fd3f4dc9277dd77827932ecc71dd3f8e08b
dev.profunktor	fs2-rabbit-testkit_2.12	4.1.1		72f804356519570450e2a734ea7994784c3eedcc
dev.profunktor	fs2-rabbit-testkit_2.12	5.0.0		313f695242997e0489bf16b28744ee87640e6044
dev.profunktor	fs2-rabbit-testkit_2.12	5.1.0		58f5867d7fd8d0d6595f37e245bbf32d2f416c54
dev.profunktor	fs2-rabbit-testkit_2.12	5.1.2		688c4bb944efc02551b3df9517119e17193b3515
dev.profunktor	fs2-rabbit-testkit_2.12	5.1.3		926292da88ed9516c71d330afc25c46b4974e647
dev.profunktor	fs2-rabbit-testkit_2.12	5.2.0		7943504fdac3df46424f253c0a8a3a2c2fb04ab1
dev.profunktor	fs2-rabbit-testkit_2.12	5.3.0		54e3c9b0f28790b1ac8acf5fd95187519444583b
dev.zio	zio-aws-docdb_2.12	5.17.102.7		f0dabeecf731c14a982b66fc503de34cd3802a4d
dev.zio	zio-aws-docdb_2.12	5.17.102.8		79773e5b30b1a445dbc164402ad191c4eac682a5
dev.zio	zio-aws-docdb_2.12	5.17.102.9		3272fd21da62c84bd673e1ccc323969ff492caaf
dev.zio	zio-aws-docdb_2.12	5.17.103.1		63c581ff9c9c02b35753814d681454d55cbc054d
dev.zio	zio-aws-docdb_2.12	5.17.104.1		8043e9b0d50ce432774acdf870d724909e02e468
dev.zio	zio-aws-docdb_2.12	5.17.104.10		2025114d844e88080bf2fc1e714a39b8e3deaae3
dev.zio	zio-aws-docdb_2.12	5.17.104.11		0797aedbfafdc173504f0fe4421524f3c1c7f691
dev.zio	zio-aws-docdb_2.12	5.17.104.12		a7302d69b3096b18112aeb162135224844b740cf
dev.zio	zio-aws-docdb_2.12	5.17.104.13		803753fd6ab50a664c13a3fe809b98d6a4cd49de
dev.zio	zio-aws-docdb_2.12	5.17.104.2		01e4e25aa236a99f2e3291a8c1c32852819dd517
dev.zio	zio-aws-docdb_2.12	5.17.104.3		7382b698c2e483d28c164a28ef78ca69f17340be
dev.zio	zio-aws-docdb_2.12	5.17.104.4		eacdaf4d559ff4fa23eabdc3ae24dda964669c54
dev.zio	zio-aws-docdb_2.12	5.17.104.5		5d890f8efafd3c04b24c77a5e1f453f68eac5322
dev.zio	zio-aws-docdb_2.12	5.17.104.7		52a7aea9445632263a56c9541d846f6b9ddb190e
dev.zio	zio-aws-docdb_2.12	5.17.104.8		bfa437509d97d8175c93d0f1c556aaae91076fd2
dev.zio	zio-aws-docdb_2.12	5.17.104.9		08594210e1bdeab4b9f4447420f90ca78f4726cc
dev.zio	zio-aws-docdb_2.12	5.17.112.1		c892a71d07da16f990f42c03b6afdc7c0b796360
dev.zio	zio-aws-docdb_2.12	5.17.113.1		5c1f367f684513abc0a32a7144a0ae6e8bf5be00
dev.zio	zio-aws-docdb_2.12	5.17.115.1		289527cc787b7159924f32b8c2651f30e0e44844
dev.zio	zio-aws-docdb_2.12	5.17.116.1		6d82a10b6caddccd3d9077a356ad510556de0fad
dev.zio	zio-aws-docdb_2.12	5.17.116.2		3e4f0f7eb57b766fa9751ded46d0c5b05a9b26dd
dev.zio	zio-aws-docdb_2.12	5.17.121.2		98c2dc51e5a0f7f0e19558dc6bcd4865eee005f0
dev.zio	zio-aws-docdb_2.12	5.17.121.3		a606bebc1dc0eb03f1b191eaab361fe77c49c1d5
dev.zio	zio-aws-docdb_2.12	5.17.122.1		ad606e0ec3f8fe599b2aebe71d96ce3629eefc22
dev.zio	zio-aws-docdb_2.12	5.17.123.1		c77c645c5479fa5db694c4c347ced0576928b567
dev.zio	zio-aws-docdb_2.12	5.17.123.2		073ab6e31d10155e5ef5236600f40dd551bc1280
dev.zio	zio-aws-docdb_2.12	5.17.124.1		8117c1306a81e32ce175d03b31d7af60eb68ea6c
dev.zio	zio-aws-docdb_2.12	5.17.124.2		32fe5618c90d036d5aa5e02bc973450adaf10472
dev.zio	zio-aws-docdb_2.12	5.17.124.3		4207897a7f962ab23dedaf72c332b022aca5492f
dev.zio	zio-aws-docdb_2.12	5.17.125.1		c408b9f39b4bbae2ee3731e3953a8c7458b9bcae
dev.zio	zio-aws-docdb_2.12	5.17.126.1		330492206b3d91731e5b7215e7c0d5a850efe335
dev.zio	zio-aws-docdb_2.12	5.17.126.2		c3d3fa4682746b67009ec5a59ffe864a10f343f4
dev.zio	zio-aws-docdb_2.12	5.17.127.1		1863d7f023fa080f8d98e642237da3207fa8670f
dev.zio	zio-aws-docdb_2.12	5.17.127.2		17a45caa7e595a6b7a1b3ace424299484d0a85b0
dev.zio	zio-aws-docdb_2.12	5.17.128.1		62dfaf6c0812d74eafd5cc901ae9b0609eee3875
dev.zio	zio-aws-docdb_2.12	5.17.129.1		f8674fd76891c93f3c0e4e4f45bf9fe2c568bd14
dev.zio	zio-aws-docdb_2.12	5.17.129.2		b0c086b75ebee82fc5575bfe6962b77955598650
dev.zio	zio-aws-docdb_2.12	5.17.129.3		6b622e2f4bb16f45ef1033677d07caaf08d1ba54
dev.zio	zio-aws-docdb_2.12	5.17.130.1		9d953eff7767019b2c9ee75b73190d9e216d3c90
dev.zio	zio-aws-docdb_2.12	5.17.130.2		eee0e1632a9f4d8eeaaba36868b276b78d916a3a
dev.zio	zio-aws-docdb_2.12	5.17.130.3		c1819cd5bc7b45e6b18157159b09188b8cab50b0
dev.zio	zio-aws-docdb_2.12	5.17.130.5		082ea73c0520d0855d6de24aae978d03e8ce1898
dev.zio	zio-aws-docdb_2.12	5.17.130.6		43c8d17e8bae39b8230ac409e9f997ea4d0e6287
dev.zio	zio-aws-docdb_2.12	5.17.130.7		040c6e3f896a15aa10f4c51be1ecc2febc0fa98a
dev.zio	zio-aws-docdb_2.12	5.17.130.8		1aa984e0475e1ecb4291cc0b1bae3b48a1ff99ac
dev.zio	zio-aws-docdb_2.12	5.17.144.1		c6f6eb682f4081832333b9ff4287eada5c61bdde
dev.zio	zio-aws-docdb_2.12	5.17.145.1		8e5bbcc0bbf27b44337ba3b47ec1c4ca0e58f25c
dev.zio	zio-aws-docdb_2.12	5.17.146.1		61dc6d6f59a8ef1081a2953a5f77bef9fe7819ac
dev.zio	zio-aws-docdb_2.12	5.17.146.2		c902c437242ff8ee5316195de3b74438c7117fd6
dev.zio	zio-aws-docdb_2.12	5.17.147.1		07106ef5e52fe08fa5fde32f9c5643d9313c38cb
dev.zio	zio-aws-docdb_2.12	5.17.148.1		72dac418350fedc1704d237fbee21bf49d1dbe0e
dev.zio	zio-aws-docdb_2.12	5.17.149.1		f5a66159fa5e08eb26ebac6051b589ab3d460a79
dev.zio	zio-aws-docdb_2.12	5.17.150.1		cd904fcc3bf044d83e6d50a50de2cd717d8693aa
dev.zio	zio-aws-docdb_2.12	5.17.151.1		685e73617c85f5762258da1a91cbbf53296f5b3b
dev.zio	zio-aws-docdb_2.12	5.17.151.2		a17d201097a678eef075f0568a403c29c88f4a94
dev.zio	zio-aws-docdb_2.12	5.17.152.1		7dd82f9f9e753441779069056a89e7d31fe2a2f5
dev.zio	zio-aws-docdb_2.12	5.17.153.1		755bc49327d24366a61e976b7fca989b7ff6fb4e
dev.zio	zio-aws-docdb_2.12	5.17.153.2		216ba04d757c3c85e72dbe2864ce7d8189ce5e65
dev.zio	zio-aws-docdb_2.12	5.17.153.3		ffaca3c26693f4bfd418061f362fa6f784d3b24b
dev.zio	zio-aws-docdb_2.12	5.17.154.1		316e8fe0dcafd1481e736b25ef585c75fcef8cc2
dev.zio	zio-aws-docdb_2.12	5.17.155.1		d1d0e40d2639936b59efb1e01ec0a5c3f4f5257f
dev.zio	zio-aws-docdb_2.12	5.17.155.2		3c3eb11f1ad924fed6b5bee673d2d4e07f5353cb
dev.zio	zio-aws-docdb_2.12	5.17.157.1		d950258fa3e71caf7f841956c081261f36f337ac
dev.zio	zio-aws-docdb_2.12	5.17.157.2		5723563c27e029bf0ab3884e7072891949ed6178
dev.zio	zio-aws-docdb_2.12	5.17.158.1		b232be6d81ce5785eff5f8bb6f7aa5760b03b099
dev.zio	zio-aws-docdb_2.12	5.17.158.2		7645e81e6ae83aa760457e6fe99588d8a4edfa2a
dev.zio	zio-aws-docdb_2.12	5.17.158.3		04ecf3012afdabb5836b25babaafdf66a6dde77c
dev.zio	zio-aws-docdb_2.12	5.17.158.4		2f1512fe3cfbefd9e545c22b6fe072fe82da0faa
dev.zio	zio-aws-docdb_2.12	5.17.160.1		3f5b19d73517503cb549b6ed2ffba3c1dbcee603
dev.zio	zio-aws-docdb_2.12	5.17.161.1		081da929c93499692d8cb4247ee11f15e7ecd61d
dev.zio	zio-aws-docdb_2.12	5.17.161.2		6ae03e59f32408731d45ba97b649caef775af0f8
dev.zio	zio-aws-docdb_2.12	5.17.162.1		88bc24f29f592cc376f5164389ee57330066bb9e
dev.zio	zio-aws-docdb_2.12	5.17.162.2		2ebfd00e8f4e5093988fd701504c2d1cff00b302
dev.zio	zio-aws-docdb_2.12	5.17.162.3		f8dbf42404bad4d9359ee888ee5bbedd78d9c415
dev.zio	zio-aws-docdb_2.12	5.17.163.1		e45381b00e35cf4d26a4c23eee7c5243681d0941
dev.zio	zio-aws-docdb_2.12	5.17.164.1		1d8d4c7266dcc7fb8c6cfd03372f91f256e3de92
dev.zio	zio-aws-docdb_2.12	5.17.166.1		d50ee7c5ba5aad003d1507c984d5991a1f06f5f7
dev.zio	zio-aws-docdb_2.12	5.17.166.2		a5ae7623f005e6b7cea77e6912c99fdb46d55f88
dev.zio	zio-aws-docdb_2.12	5.17.166.3		d7657b11fa7c1bd2ec3590cfd9364260cede690b
dev.zio	zio-aws-docdb_2.12	5.17.167.1		fa1bdbb629fa136718996406f06713bfa56b75e9
dev.zio	zio-aws-docdb_2.12	5.17.168.1		73bc1fa028b88c90e83046954ba2259dfccff846
dev.zio	zio-aws-docdb_2.12	5.17.169.1		cfe8ff266de9307226f0a96ac6c81b9ca244d8ce
dev.zio	zio-aws-docdb_2.12	5.17.170.1		4228bfdf6f4bd9739332187ac08826917bbf7fe9
dev.zio	zio-aws-docdb_2.12	5.17.171.1		af30fed16273ff54065f58af32d81930560bac95
dev.zio	zio-aws-docdb_2.12	5.17.172.1		32ce6ba9e9494349d809e105bdc8b7a9898ee2ac
dev.zio	zio-aws-docdb_2.12	5.17.172.2		896e5549741554157c55a5d6c1d49302177eaaba
dev.zio	zio-aws-docdb_2.12	5.17.174.1		a50092f8e9b33c1327d980a769984362423e3cb6
dev.zio	zio-aws-docdb_2.12	5.17.175.1		14a6289a4dce83abc19bb6840c95aac423f0de85
dev.zio	zio-aws-docdb_2.12	5.17.176.1		0e68e597b5c7dd07076d540116d98a2b0f93af76
dev.zio	zio-aws-docdb_2.12	5.17.176.2		c23df9382e835ff7a4e0c4685a0968858d903d7a
dev.zio	zio-aws-docdb_2.12	5.17.177.1		9e4b929db2dbdedfcb3f68190f6a7fd990a2a5e3
dev.zio	zio-aws-docdb_2.12	5.17.178.1		a54068ee4481725135bb82432724cd013c5bccd0
dev.zio	zio-aws-docdb_2.12	5.17.181.1		5347e4ffcb94f92f05878bd7e9ea6e081a6bd2a6
dev.zio	zio-aws-docdb_2.12	5.17.182.1		83e39b8522c33ce5f681538e294e53db87ede133
dev.zio	zio-aws-docdb_2.12	5.17.183.1		7b30e8a94bd1a2c02e8e7d630b1aa467c82295c2
dev.zio	zio-aws-docdb_2.12	5.17.184.1		1c7d0b4e8f8f21b8582ffb50b6d018911c21794e
dev.zio	zio-aws-docdb_2.12	5.17.186.1		a6af9649558b95d0abf658a5d5b70f972de5d485
dev.zio	zio-aws-docdb_2.12	5.17.187.1		1c847f4f568c4434c5c74ef7572e42829c91c843
dev.zio	zio-aws-docdb_2.12	5.17.188.1		efb02d261ee511f0a4d905849c2a4406cb2415f7
dev.zio	zio-aws-docdb_2.12	5.17.190.1		d79f5b18cf647db2789b792d06ae450b5e9401ff
dev.zio	zio-aws-docdb_2.12	5.17.190.2		5a435a91607eafe4574aeb5ed5aca52d4e800a7c
dev.zio	zio-aws-docdb_2.12	5.17.191.2		6ad8762bdb721befa817313d833aaace5ab01a85
dev.zio	zio-aws-docdb_2.12	5.17.193.1		1ff86d611a927a820975eeb83807bd0f9c0eb0d6
dev.zio	zio-aws-docdb_2.12	5.17.193.2		960de0cd786fdea199e39f14628f611cdca051fb
dev.zio	zio-aws-docdb_2.12	5.17.194.1		a7fc6a6746717dd2d187b157e8582baafbb5a7bf
dev.zio	zio-aws-docdb_2.12	5.17.195.1		b07ebb25213b672379c612e62db4f8a4d755547c
dev.zio	zio-aws-docdb_2.12	5.17.195.2		b5f35a546e28a8b295d33cf4465170688fc2dc16
dev.zio	zio-aws-docdb_2.12	5.17.195.3		42c17b49e2807b394f746954ac567c8f0d96430c
dev.zio	zio-aws-docdb_2.12	5.17.196.1		2a6c54a7f411a9474291d7b1c50245c199f37fb2
dev.zio	zio-aws-docdb_2.12	5.17.197.1		a16d76f5a3d2ec910e85e80f04d5df14078693d3
dev.zio	zio-aws-docdb_2.12	5.17.197.2		53775e0042505b75fb2894d6615c038a917c7839
dev.zio	zio-aws-docdb_2.12	5.17.201.1		ea27061d80f7b1ccae4c2e450d7673c32afd6f95
dev.zio	zio-aws-docdb_2.12	5.17.201.2		d019c60eaeade889cc551a09f98fd53a58d6e7de
dev.zio	zio-aws-docdb_2.12	5.17.202.1		bb25d1c8718d69a4b15d33eea787ddab9f5acecc
dev.zio	zio-aws-docdb_2.12	5.17.203.1		952b875c4c13a284910718cca19e30a00192a16f
dev.zio	zio-aws-docdb_2.12	5.17.203.2		37e5c4dde5cebc74896ee2feeb9f0043eb790cc2
dev.zio	zio-aws-docdb_2.12	5.17.204.1		5b63cb3e42f91abf8a143fae996aa7ecce8902b5
dev.zio	zio-aws-docdb_2.12	5.17.205.1		94ef7ee5c2c4fd967cc5a7654fb74039779c2276
dev.zio	zio-aws-docdb_2.12	5.17.206.1		6f8f2254882c98db63139ea28f0ab49973b3d28c
dev.zio	zio-aws-docdb_2.12	5.17.207.1		fb8f13656f3bcabeba62ada4f7cac3c52ea6e1c8
dev.zio	zio-aws-docdb_2.12	5.17.208.1		374e524146106fcbf89de9733327337ca84932bd
dev.zio	zio-aws-docdb_2.12	5.17.208.2		abf0a98e4d0be713c3cb6d25714fe1d64bc3e241
dev.zio	zio-aws-docdb_2.12	5.17.209.1		6e8655727e58556cfbef95ad0b82630ccdf596c8
dev.zio	zio-aws-docdb_2.12	5.17.211.1		f1f7971a16ac92023a49ab5be2681c974d2c0b8a
dev.zio	zio-aws-docdb_2.12	5.17.212.1		dfb3ca7f1149d91090bab7aa227240dc9ddc4f29
dev.zio	zio-aws-docdb_2.12	5.17.214.1		32af721d3fb84bdba3909ec671e91c9121770d81
dev.zio	zio-aws-docdb_2.12	5.17.217.1		4ed288e72ea1d1881d9ea67d9918c929f4997c0c
dev.zio	zio-aws-docdb_2.12	5.17.218.1		c638c2a43e91d0b2be8446edf3177a6d5aa8f987
dev.zio	zio-aws-docdb_2.12	5.17.224.2		106ad79b1adf7bc1065dcbeb98102d44d8608e59
dev.zio	zio-aws-docdb_2.12	5.17.224.3		b21acc715789aaf3461267d55cebf16c6f051dd6
dev.zio	zio-aws-docdb_2.12	5.17.224.4		dfc8ce78e68f09f577ef9bb886b361fd21c3e51b
dev.zio	zio-aws-docdb_2.12	5.17.225.1		4eda41f6c9598454e53fde2bd0012e16deb1007d
dev.zio	zio-aws-docdb_2.12	5.17.225.2		bfd3b8e9c7254adb1a5aa6307254450c9e9cb74f
dev.zio	zio-aws-docdb_2.12	5.17.233.1		cd41f18f3c952296daa00a2c737c7ef057a53320
dev.zio	zio-aws-docdb_2.12	5.17.234.1		bdb6712b66d91e222491e2ea4c223d4f828bb8e5
dev.zio	zio-aws-docdb_2.12	5.17.239.1		b58150dc9921dd3bc52b059d867ba6e30448fe44
dev.zio	zio-aws-docdb_2.12	5.17.239.4		0bae6f7b0617b0a9c1ccbaeae0108e32456eb4fb
dev.zio	zio-aws-docdb_2.12	5.17.252.1		08e90894ac7da183b1f765176f55f29f9a84bf2f
dev.zio	zio-aws-docdb_2.12	5.17.257.1		fdd6cad657be1dbee9fc8af30daf6b675ce034cd
dev.zio	zio-aws-docdb_2.12	5.17.265.1		67af9d77cd1ac3c564a80f38aeab047ce5fd4e7c
dev.zio	zio-aws-docdb_2.12	5.17.267.1		43ed58b3e59e5bbc13a40912354a9b59a6ca0f66
dev.zio	zio-aws-docdb_2.12	5.17.267.4		381ddfa16ed11f2179461dec2f59b5c921551231
dev.zio	zio-aws-docdb_2.12	5.17.267.6		497f2e914b158aa14cb3e5d9ae7b09ee09e49d9b
dev.zio	zio-aws-docdb_2.12	5.17.267.7		4417a229c95fda5050a139fa21c5ce845c1d5161
dev.zio	zio-aws-docdb_2.12	5.17.269.1		876f147a548821a68217d5ac9d0871464198cac9
dev.zio	zio-aws-docdb_2.12	5.17.271.1		aa83e4ea88ee39dfa1c11d8cacc57a7c29f01ece
dev.zio	zio-aws-docdb_2.12	5.17.280.1		b66df2b05c45dbe71251bf56f82bd9a8617d6c07
dev.zio	zio-aws-docdb_2.12	5.17.295.1		ad22f376abbceac99302a31d96dc5a5d6aede2ef
dev.zio	zio-aws-docdb_2.12	5.17.295.10		db5f5be3c70e7ed1a7d28067851bb1f15425fee5
dev.zio	zio-aws-docdb_2.12	5.17.295.11		e5fabed80112bb6424095038b1c1550e1de20d84
dev.zio	zio-aws-docdb_2.12	5.17.295.12		574861bdd9be436f418d896b6930174c49d33ec8
dev.zio	zio-aws-docdb_2.12	5.17.295.13		eb71edc2fc553cedafa4826e0273960354c7b7ec
dev.zio	zio-aws-docdb_2.12	5.17.295.14		add23b36a731a061c0077850396b2cbc468edd89
dev.zio	zio-aws-docdb_2.12	5.17.295.15		9bf19afffaf52ff4676120f6b41acc43a91c9a81
dev.zio	zio-aws-docdb_2.12	5.17.295.16		b008751bdba8636afdd056cac874a1ec7abe26b2
dev.zio	zio-aws-docdb_2.12	5.17.295.17		546612523d40925a09266ae26f9fee5fc14299f0
dev.zio	zio-aws-docdb_2.12	5.17.295.18		d4e50573e29ae6b5690f1221e4d5457fc32b8c68
dev.zio	zio-aws-docdb_2.12	5.17.295.19		db66338afc7506c4f1883ccfbb267150cefcde3d
dev.zio	zio-aws-docdb_2.12	5.17.295.2		e604d409f7c617cbcc2411e5115aa60b7f0c0052
dev.zio	zio-aws-docdb_2.12	5.17.295.20		a043dcc0520ad3b8c4387a8d4b22b287b33aaafa
dev.zio	zio-aws-docdb_2.12	5.17.295.22		095fb6b3b4fdce54d2a745c86c60aaccecfbd28f
dev.zio	zio-aws-docdb_2.12	5.17.295.3		b9ff036eafc94fcbcc72d1cccbbb495c4082c63f
dev.zio	zio-aws-docdb_2.12	5.17.295.4		4d37e1e1e91accfdea31b0120c1d8fab45c667db
dev.zio	zio-aws-docdb_2.12	5.17.295.5		c44592fb3cee8541cbf78c6e6f396defa9aefdb4
dev.zio	zio-aws-docdb_2.12	5.17.295.6		dfe5e39ea7918c796c648315fb67a334a770976f
dev.zio	zio-aws-docdb_2.12	5.17.295.8		bcae9f19bb1940b7a0198530ae4b20ce49618b0e
dev.zio	zio-aws-docdb_2.12	5.17.295.9		758fdbd94472ff5d30328ac7e9428da24bcdc64d
dev.zio	zio-aws-docdb_2.12	5.19.12.1		1cc09a6a9ac7aaa109fed5df0b156a71c58c2587
dev.zio	zio-aws-docdb_2.12	5.19.17.1		f7f6eb9e893f833cf5db50848a14de0f60b1a01c
dev.zio	zio-aws-docdb_2.12	5.19.17.2		00f714c99e4a9e0c016728c83b3dcb2c275669db
dev.zio	zio-aws-docdb_2.12	5.19.26.1		d99febfa036a38bb65b5d2d02345806866782f35
dev.zio	zio-aws-docdb_2.12	5.19.31.1		8d3454a803506a3203fb53fa91a272e3ab35640a
dev.zio	zio-aws-docdb_2.12	5.19.31.2		e9a9f2d006395a5f336204a225b5f35c315a0245
dev.zio	zio-aws-docdb_2.12	5.19.31.3		e266176aa609d213d9d45292e59a89f714c312b5
dev.zio	zio-aws-docdb_2.12	5.19.31.4		5b208e207a8b4989ad115db14ad3041ce75a40b8
dev.zio	zio-aws-docdb_2.12	5.19.31.5		ad4ca187a6185470609032d1600cab7721add70b
dev.zio	zio-aws-docdb_2.12	5.19.33.1		2399fbcb778ff7f45aa04e07ecb3616335763857
dev.zio	zio-aws-docdb_2.12	5.19.33.2		1ec1326bb260edaf02d8ba78f38a23e8270acffe
dev.zio	zio-aws-docdb_2.12	5.19.7.1		eb9561df042c5d3b56cb04dc998c9e1717e00a1e
dev.zio	zio-aws-docdb_2.12	5.19.7.2		8fd384021d3e736ff689e3ac22673b9251c18eb2
dev.zio	zio-aws-docdb_2.12	5.19.7.3		a40c486a833de9f3ba69fa80041f3609f8671541
dev.zio	zio-aws-docdb_2.12	5.19.7.4		c96a0bd8b48780ce16fcef2c7564a319bd7792bb
dev.zio	zio-aws-docdb_2.12	5.19.7.5		3edc402bd4bb10e0cc1f4f2ca6e415c31a7a0c8f
dev.zio	zio-aws-docdb_2.12	5.19.7.6		e403053474ddea41c0e9e8114be145b95b72b9d2
dev.zio	zio-aws-docdb_2.12	5.19.8.1		61bc0afbf3ff97f0e2b59be533d1edc6b8e2175a
dev.zio	zio-aws-docdb_2.12	5.19.8.2		0127765f858da2bef8d365844ae60d454d5ee7c6
dev.zio	zio-aws-docdb_2.12	5.19.8.3		d2e45141e00e249d372087c7af616d40fea835e4
dev.zio	zio-aws-docdb_2.12	5.19.8.4		ac7b2623a9106a83b0d76e9c5dd34e721925cf5f
dev.zio	zio-aws-docdb_2.12	5.20.17.1		e7a9335febb2107eb2024419d69762d1543d922d
dev.zio	zio-aws-docdb_2.12	5.20.17.2		edc8df90b94b780207ca1dee82a141f489351e82
dev.zio	zio-aws-docdb_2.12	5.20.22.1		1bc733ca40b00eaceb3b2dc16b2245d0518eed7f
dev.zio	zio-aws-docdb_2.12	5.20.22.2		54322996f7bd80699ee90146277a918b7f976457
dev.zio	zio-aws-docdb_2.12	5.20.22.3		a5c6a786d641d768f8f723eb4de36e33ab8ca2ad
dev.zio	zio-aws-docdb_2.12	5.20.32.1		69763c96107b46dd55a622a1531824715bf1a565
dev.zio	zio-aws-docdb_2.12	5.20.32.2		d5e05d9f12b52db074881edd47bbafb8086e58c2
dev.zio	zio-aws-docdb_2.12	5.20.37.1		70e5f9458ca940fed79b70e04a6dc84d243f742d
dev.zio	zio-aws-docdb_2.12	5.20.42.1		52f78d7aed7807d26ee56c3c6e23912161d58f86
dev.zio	zio-aws-docdb_2.12	5.20.7.1		c73dc763340720f1c0bbb0c600560d713dff5be2
dev.zio	zio-aws-docdb_2.12	5.20.7.2		16cd4c0d507027df315d88a3b3ce9b2c55324fce
dev.zio	zio-aws-docdb_2.12	5.20.7.3		a8edf2ff47558fb8e1a4d80a70095f737f5a7ceb
dev.zio	zio-aws-docdb_2.12	6.20.103.1		abf0e552ec796f7f6bc7e4b2476f521c1dfdba14
dev.zio	zio-aws-docdb_2.12	6.20.103.2		38b333672398e7fac0a1b49999aae81994b6a9f1
dev.zio	zio-aws-docdb_2.12	6.20.115.1		1bad18cd51ed45183886115ddd1a847d4642af1e
dev.zio	zio-aws-docdb_2.12	6.20.115.2		d0d0e0dc628a8d09c74e9b0b6cf093f9ee27570f
dev.zio	zio-aws-docdb_2.12	6.20.120.1		672a3b3e444a7e4b9a86d45c24b1a6169f743929
dev.zio	zio-aws-docdb_2.12	6.20.149.1		c2a00ad30b7103880a7fef1fd430bd50f7734928
dev.zio	zio-aws-docdb_2.12	6.20.149.2		8196e0f29245fd7bc958a545426432412b789d98
dev.zio	zio-aws-docdb_2.12	6.20.162.1		cdf58a35b9d4231e8c206b432258347377ac6e28
dev.zio	zio-aws-docdb_2.12	6.20.162.2		262d9fa797bb3455b868d9a418aeb46c56272227
dev.zio	zio-aws-docdb_2.12	6.20.42.1		cd9937570175d03c0ed5c221d34c5857c340f00f
dev.zio	zio-aws-docdb_2.12	6.20.42.2		f48b24827c25f61bff6718e9d4dca33cc78871a6
dev.zio	zio-aws-docdb_2.12	6.20.47.1		840273d8d827a71b4fff73764ea3b429548433bc
dev.zio	zio-aws-docdb_2.12	6.20.56.2		80582e10eb5d91b6a4bfeeb0ceb3d2a20ca8f325
dev.zio	zio-aws-docdb_2.12	6.20.58.1		9fb983bfa3ded7ff135696a5d51cbb25fdc41fa4
dev.zio	zio-aws-docdb_2.12	6.20.58.2		f9ba090f0a532766d5e30afe01e93953666bd8f5
dev.zio	zio-aws-docdb_2.12	6.20.58.3		3176faa365878c37eb3415b600531e288185878c
dev.zio	zio-aws-docdb_2.12	6.20.61.1		0a6cdd26430be1171ac5a84dc2d89892c3d56135
dev.zio	zio-aws-docdb_2.12	6.20.69.1		0b683c2fca235bfc5d593607c305ddf79679032f
dev.zio	zio-aws-docdb_2.12	6.20.69.2		d601436caa18a2a6015f18b22106bcd2b9b4110a
dev.zio	zio-aws-docdb_2.12	6.20.74.1		03a029ffe6ec1062d538b9698ee335abe8ecc861
dev.zio	zio-aws-docdb_2.12	6.20.74.2		b7fd3fbce31c4264afda7e7fb7b1b34933ca340c
dev.zio	zio-aws-docdb_2.12	6.20.78.1		0c942a41a84d4d60ad7317e3f99fe714f89b8817
dev.zio	zio-aws-docdb_2.12	6.20.78.2		f939e76f59fe3ab4322c80716b17583b4b8d809b
dev.zio	zio-aws-docdb_2.12	6.20.78.3		b19abfb63b561df6b41cdbcb67ff57ba96c27e6b
dev.zio	zio-aws-docdb_2.12	6.20.83.1		65f972fa1b4124f211d5bd6d0e62a0e93b860635
dev.zio	zio-aws-docdb_2.12	6.20.83.2		1980fc398a5d42ee919a79b077b9016b9ffe7d24
dev.zio	zio-aws-docdb_2.12	6.20.97.2		46801dc203837d4bd58164f69b3c8e1b991a53b8
dev.zio	zio-aws-docdb_2.12	7.21.15.1		d12756a28137bbdc3b28b5c930fdfc571a820bae
dev.zio	zio-aws-docdb_2.12	7.21.15.10		8f46a1fc70a0cffa2cbdeaa2e348d4c6d448f77a
dev.zio	zio-aws-docdb_2.12	7.21.15.11		735d0808c3495de7cca80df63f3fef40fdd29a3e
dev.zio	zio-aws-docdb_2.12	7.21.15.12		8a05f5731b74e26d9e29c3cad78de12bee80757d
