app.softwork	ratelimit-watchosarm32	0.2.1	0.2.1-metadata	0fbb73f62bb0adab90d90852bb0f2c62f50f5a8d
com.abiquo	backup-plugin-archetype	4.6.4	-	d53c75339b77f4df6e73a79d953ecfd12d53b861
com.abiquo	backup-plugin-archetype	4.6.6	-	d229be6aa0733099ac5d17495aa6d3a611dcb328
com.abiquo	backup-plugin-archetype	4.6.7	-	12977bf316bb8271e3995d3541f14152a021fabb
com.abiquo	backup-plugin-archetype	4.7.0	-	ffec3bf13ac9c35a01272248415abca26b214003
com.abiquo	backup-plugin-archetype	4.7.1	-	bd45e16252814bb8b8908a2c2edea8deec91bb74
com.abiquo	backup-plugin-archetype	4.7.2	-	dfa3825a10e56f6bb21d44ce0a62fe524b20a8fe
com.abiquo	backup-plugin-archetype	4.7.7	-	663b76c10c255f7175257ea6c38eb1f8939f89d3
com.abiquo	backup-plugin-archetype	5.0.0	-	bd21201e75f82e312bb2cd14d6a33b36892df071
com.abiquo	backup-plugin-archetype	5.0.1	-	745ec7a3ecb30ea9589bc41a63e7a5b796b925e1
com.abiquo	backup-plugin-archetype	5.0.2	-	d746270f6a6f3b53d4f4a9c97d1163232d2d87ee
com.abiquo	backup-plugin-archetype	5.0.3	-	b6ff278b295a5ec06fffadbef82c97c408187f4e
com.abiquo	backup-plugin-archetype	5.1.0	-	ce04c69ffd66b44f93bae26c04bab3f838590898
com.abiquo	backup-plugin-archetype	5.1.1	-	30638c121f02175b62f1abfb80157588f4489180
com.abiquo	backup-plugin-archetype	5.1.2	-	7ecdbf4f563d337a7cb440ad539682c6dfe15e91
com.abiquo	backup-plugin-archetype	5.2.0	-	13186c78860bb3c7fc1d9f70a20963f009906193
com.abiquo	backup-plugin-archetype	5.2.1	-	92fd9a5fb1387a2549afb545fec934c2329a8940
com.abiquo	backup-plugin-archetype	5.3.0	-	61512423f1507d4869b5be5485248660c7dd8cf0
com.abiquo	backup-plugin-archetype	5.4.0	-	9403321877e4c83537d3341bae5d59ddc15dc218
com.airbnb	rxgroups-processor	1.0.0-alpha2	-	a34be68ad95bca23ddab1ab02f509005702479d1
com.amazon.emr	emr-dynamodb-hadoop	4.10.0	-	4c30201bbcbdf73f03e00c04924b7e71e688f1ba
com.amazon.emr	emr-dynamodb-hadoop	4.11.0	-	ba29432050a1ab788412dfb886ea76ed8791e772
com.amazon.emr	emr-dynamodb-hadoop	4.12.0	-	68ad2618ead28b4584b8b820dbc3ae5295ffdcfa
com.amazon.emr	emr-dynamodb-hadoop	4.13.0	-	2099c426aac35b5d7a527e17e7a2d13bc37c7e21
com.amazon.emr	emr-dynamodb-hadoop	4.14.0	-	c46a64d66e5490279996a6144ba36527f15db3dd
com.amazon.emr	emr-dynamodb-hadoop	4.15.0	-	09357b5a8dce695f71db894c80a098fd2faacdb8
com.amazon.emr	emr-dynamodb-hadoop	4.16.0	-	48bb82b8f61a1d2768365b00ce57120b0765e6bf
com.amazon.emr	emr-dynamodb-hadoop	4.2.0	-	a19c3649dc0583a83c01acb36af8b411a8bb66ea
com.amazon.emr	emr-dynamodb-hadoop	4.3.0	-	18c8db37665de513ed7415875f617556c2a3d260
com.amazon.emr	emr-dynamodb-hadoop	4.4.0	-	188cbd0edb8312ffa1d2303f8888cf9860ddd284
com.amazon.emr	emr-dynamodb-hadoop	4.5.0	-	5a4a4ca6213ae16b91516158228c9a1f1f807126
com.amazon.emr	emr-dynamodb-hadoop	4.6.0	-	c1bc7043760da2b7fcee3a8d97d03bedc33322cc
com.amazon.emr	emr-dynamodb-hadoop	4.7.0	-	88177169edc3095232d17320a3b037806357846b
com.amazon.emr	emr-dynamodb-hadoop	4.8.0	-	f0898817a6dcda4c3887a0d07ccf10ec6aced897
com.amazon.emr	emr-dynamodb-hadoop	4.9.0	-	e4868e1c9a06371cfd436bc952a10495f2567a57
com.amazon.emr	emr-dynamodb-hadoop	5.0.0	-	be379a12a8393db6f799a8af2c23dae30ebdfbec
com.amazon.emr	emr-dynamodb-hadoop	5.1.0	-	7ba44e7d43a9e58788eb24feb9c847e2a1792ede
com.amazon.emr	emr-dynamodb-hadoop	5.2.0	-	5540a753204de73ac3b3f9e75eafed213ae964a8
com.amazon.emr	emr-dynamodb-hadoop	5.2.0	5.2.0-shaded	84f4f218108d4f09032100a44b85563b91506aa3
com.amazon.emr	emr-dynamodb-hadoop	5.3.0	-	a87e24fdad9e41d8352dde42e13970106408df7e
com.amazon.emr	emr-dynamodb-hadoop	5.3.0	5.3.0-shaded	8622a4b2f1ec6fb6fabd8983eabeb1141f0d0b2d
com.amazon.emr	emr-dynamodb-hadoop	5.4.0	-	662ec38b149dfcf3d9ef0b76efd8cfb00f18b6c4
com.amazon.emr	emr-dynamodb-hadoop	5.4.0	5.4.0-shaded	ae154c5c81be9d9b67e0eae4b7981ce0d196c06c
com.amazon.emr	emr-dynamodb-hadoop	5.5.0	-	f330f57dd4b76ed25b8eada170e200ff83526e99
com.amazon.emr	emr-dynamodb-hadoop	5.5.0	5.5.0-shaded	468d34c589a57e89673c390bc80f52d0313b140a
com.amazon.emr	emr-dynamodb-hadoop	5.6.0	-	51c52aba29b61222a4f9b62f9f38ca9534eb690c
com.amazon.emr	emr-dynamodb-hadoop	5.6.0	5.6.0-shaded	c455ed0aa3021fb7bb86cbb48cd780d38a4f9ae9
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.5.13	-	3cc958321e0b617c558b7c951636ca0449c197fc
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.5.14	-	96896bacc663f8174b74ef55c87c1a47356ae4d0
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.5.4	-	aa018e749cfdebb4e94d63a8cd8b55a5f28d005c
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.5.5	-	eb2a7255d6b12372da5dd3b37f97546b63fece60
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.5.6	-	a225a546173692fc4def4a8bf2fff922e888d7c5
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.5.7	-	44b16ed4e5ea14e9de472aeae0f21b01a9d2f1f3
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.5.8	-	38c5d23d52bdddf83717510fb609f1e5adba38c5
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.6.0	-	19c08c3b3c492d2c5e92d630d891f6322f4d6435
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.6.1	-	0bc2c32786390ef7a8866c33ef6151dabd2457f9
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.6.10	-	6a90774af102e2b4109957e33bfd042dba0f546e
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.6.11	-	bc6292f5190fdc5c2dcbd621919694e06715e8df
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.6.12	-	5b94637e52a8338cf3a932fdb709f2a26d5b9956
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.6.13	-	ffa65c61b18483b68812c3b5f65522214b7e76cb
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.6.14	-	82de6b9a5466ad5541e5e3a59c42dc7971fd686d
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.6.15	-	18890b77792e808a323eca9bc11636c623e2107f
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.6.16	-	561a03de5dda06ea791d0ada9ad9c421b3df07b7
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.6.17	-	a545f627294a706d7eb5dcb1536412e6ff9552e6
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.6.18	-	3a274c12dddba7e8f30bb394e839c730b097ee7b
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.6.19	-	2873fa09afed49471b744964c1685c8376b96f62
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.6.2	-	0be0e0195df25c8739988db600512205632802a8
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.6.3	-	375158074195a05a8b42569691d7f90636ae9c64
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.6.4	-	0521e85f587fe3d49b862f177195894044f20724
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.6.5	-	32ec593e3ca8e7213adf9b58c30c8f34a11c12b2
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.6.6	-	9285b025793c52282a44b9d4637f12db5cda42d4
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.6.7	-	89bf8c7e98df82dbf13a9b82933396129247f048
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.6.8	-	d9f8b9f5b9368c4406461039b1bef1cda6099016
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.6.9	-	5a25a8f08c19d55ec3e9995a99b84a2d063540d2
com.anaptecs.jeaf.core	jeaf-core-service-channel-api	1.8.0	-	30c7ddb6adfb28f251d70b09f50e8f4f03d1524e
com.antelopesystem.crudframework	crud-framework-test	0.5.1	-	1bafa162a2fc3245b5f59497e873713b86e86f09
com.antelopesystem.crudframework	crud-framework-test	0.6.0	-	0148eea022f56a49cf6a9f7718a0be144058d376
com.apollographql.apollo	apollo-engine-ktor-watchosarm32	4.0.0	4.0.0-metadata	4257f77548de6f529d7f99f61f401caeb2bd0b21
com.apollographql.apollo	apollo-engine-ktor-watchosarm32	4.0.0-rc.1	4.0.0-rc.1-metadata	de53ce1ed273fbaa28d37ead5113e534dcc36e8a
com.apollographql.apollo	apollo-engine-ktor-watchosarm32	4.0.0-rc.2	4.0.0-rc.2-metadata	38c7b3dae7e5ab368a98e37cab08c84e5dc86532
com.apollographql.apollo	apollo-engine-ktor-watchosarm32	4.0.1	4.0.1-metadata	88b76b6797a7dd6172fa89a8e510f91115f76e32
com.armanbilge	circe-jawn_sjs1_3	0.14.2-158-f15be0d	-	85698a0703f573b103b040e7e08e0e2edb80463a
com.armanbilge	fs2-reactive-streams_2.12	3.0-135-4e7a1a7	-	955db01acf94c14a94c43203bb010bf6335b262d
com.armanbilge	fs2-reactive-streams_2.12	3.0-136-4a257e0	-	6c4fb68c58607121600f1f5f50ba7d2b5e2f4c48
com.atombuilt	hoplite-micrometer-datadog	2.8.0.RC3	-	3b7ee626295bafb8264ef7ca13d4c4cfd50cc9f9
com.bennyhuo.kotlin	klue-annotations-jvm	1.0-Beta	-	8dce93accb64d2ae77d26ec3a0e0cf378d834345
com.blazebit	blaze-persistence-spring-showcase	1.2.0-Alpha3	-	c8c67b5b51b1c47598ff1889279711dd83d418d6
com.blazebit	blaze-persistence-spring-showcase	1.2.0-Alpha4	-	a949953de0dfc8037a8bf58643b613556123d6ab
com.blogspot.mydailyjava	guava-cache-overflow-extension	0.2	-	744fa3f3528fcd4c625506e2c4be4a420a895aa9
com.colinalworth.gwt.websockets	workers	0.1	-	e03c300abc2d68b611eee6f9cb3b5c558a2c3e92
com.colinalworth.gwt.websockets	workers	0.1.1	-	8089b669042d438d589f3a828234aefc6c93b4e1
com.comcast.drivethru	drive-thru	2.0.1	-	d83c5706da3be0cffe3e7c72e2622cce21e17071
com.comcast.drivethru	drive-thru	2.0.2	-	9c526bf999b059c393fadd4f795d8b892f907fdd
com.comcast.drivethru	drive-thru	2.0.3	-	b469a92df79993dd4fe9feacbd5622ef23dbecd7
com.comcast.drivethru	drive-thru	2.0.4	-	a7900645911d4b70d68e977753bfd9ad02558f8c
com.comcast.drivethru	drive-thru	2.0.7	-	c3e2c83f9267b9258acb7fa9e5acf0a5995bbecd
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.37.0	-	aef6ac6ae51e536850ed36a2499818885c38f914
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.38.0	-	368e7de1348ea28fee2b2de3feacce1917880b52
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.39.0	-	ef7c17bc6f8ff0e68e89ce3c8adb7c19eab36ae8
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.40.0	-	37515cec5d43bb9fe1813eab2c2bd0804212e38d
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.41.0	-	2d617ff70c8b1f53fcc49afa0df0986677291ff9
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.42.0	-	f0c9f3827025af94664fd4298beb7c19dd7cc89a
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.43.0	-	bf6995a04cba624c64ae12670c252bda3724a9eb
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.44.0	-	23b5565e4720d53ec92ab39d26b2741f5ac694ee
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.45.0	-	7c1ba418ac020d46a2e49252b294efaa8ac213c9
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.46.0	-	078bab463c11255cd8b679e02e53634c9049b1b8
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.47.0	-	322483b484b6fe3b59c0c839c4df7cfc1952ea4f
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.48.0	-	13de710d2e004b6a571745eb80b355d14ab60b76
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.49.0	-	d62d7c168a7e23ebf32330d91a589362c0a3547c
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.50.0	-	1018395c960fbd6c54c01aaa72bce97037317764
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.51.0	-	6a5579eb7d180825aee4a84e55df33b2ec44024b
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.52.0	-	8531639dc5a124e32b6c4ee1c44176b41f613417
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.53.0	-	45cb5a2013b37f4667564f2eb79a4f52efeada8c
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.54.0	-	44eea441497a71080a9a4702f1e2c765b3ae4d9c
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.55.0	-	6ea888e7ca51d248c410afc36ee6923301b5b163
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.56.0	-	cc6ac0013f2ff576f831ac76d94fe9d75489e5bc
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.58.0	-	565f381c1330c3c33a5f2da71181df72678726cf
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.59.0	-	aae6e45fde2d219c69092c14ddf6f903323df9fe
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.60.0	-	649d71ecc23c9e4a16e5d61df35bf70b0ccdcc12
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.61.0	-	14c1f496c9ab6a38cf36464ccccb6e16f23d63c8
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.62.0	-	7c5dd84fddb12b1dd571b4ba7302abb7592f9fd3
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.63.0	-	84127c49f7cd8f53476cce9ed6bf5302b64bec51
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.64.0	-	72adce862347a576ecd197bdb64caddeef0698f2
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.64.1	-	48f00a94a6de111cf06e408397a4f8dbdec2c1a7
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.64.2	-	09bec3a9d4141ee5f8f2eb672d0f908f6b277828
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	1.64.3	-	2e860b33feb891519cab7f1ec6b6901288705d62
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	2.0.0	-	2d9e60a5c84b5c798da6295f34a89df2e4a94b16
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	2.1.0	-	84813daf9b80c090aea8b9b219e73a4147417897
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	2.10.0	-	a6b5ae91dbe27aec8e5ec8c57b633dc0bd8b3980
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	2.12.0	-	132785ce9b2719a9932e43952412e6c8a503109d
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	2.14.0	-	225874a0246f06c80630c8bcf3dae5dd051afeec
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	2.16.0	-	38961078cb3c58655e1575c718b16cbc95e770aa
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	2.2.0	-	8c811994efe4b934f58aeda21201ddb034e4bfc8
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	2.3.0	-	471fce96b5ec89cf83eef8c970fab46923f00be0
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	2.4.0	-	bc050df4a6567fa2c848898e02fdc5492e84f966
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	2.5.0	-	e723e8b96b1b9412dacd589c401433969c47c918
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	2.6.0	-	6bf7d7ffa0a1c7aae53575a6e715dab7eba693e4
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	2.7.0	-	347b319d5ca8e0cc3f11d26ad17e393dbecc3d67
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	2.8.0	-	8f7d4d079a91905204e6fa347c021d8d902836c0
com.commercetools.sdk.jvm.core	commercetools-java-client-ahc-2_5	2.9.0	-	b16cba9566e9d89b9a11e455f8e33adfd59e1e2d
com.composum.platform	composum-platform-security-bundle	1.0.4	-	d2e86e73cec4db1dce9a461c966074ee4da24355
com.composum.platform	composum-platform-security-bundle	1.0.5	-	15a0374d964091bbac9849358d3a90d1ac06d0f0
com.composum.platform	composum-platform-security-bundle	1.1.0	-	edc3fc8ffe1d089147ab91367fecfdaa8e82740f
com.composum.platform	composum-platform-security-bundle	1.2.0	-	eaf3e873aa5e327dae1b34249800cc10276bc230
com.composum.platform	composum-platform-security-bundle	1.3.0	-	5716c7e77d5ab1f26eb6d2a5aea49599264de391
com.composum.platform	composum-platform-security-bundle	1.3.1	-	2fd064106174d8197443c902c6362c6445e9c853
com.composum.platform	composum-platform-security-bundle	1.4.0	-	c688d1c701ec217a7d46d2dff963c51c63e80b24
com.composum.platform	composum-platform-security-bundle	1.5.0	-	799cdfb789523984c5e7a32a40e0728ac91882ab
com.composum.platform	composum-platform-security-bundle	1.6.0	-	c4fb35f7db29dd4a7b11846c73fcca99124875e3
com.composum.platform	composum-platform-security-bundle	1.7.0	-	d7fc7d71c54393669f2ce972e0892010619f415f
com.composum.platform	composum-platform-security-bundle	1.7.1	-	5caea802964e4ce2010edf7a1363ab285187bd62
com.composum.platform	composum-platform-security-bundle	1.7.2	-	adb7d98c6ac5ce33f8c3fe55451be8c1778a6fe1
com.composum.platform	composum-platform-security-bundle	1.8.0	-	ca6f42faffaaecdc926ecd749f24b485d9bd4c3d
com.corunet	groovy-mem-limiter	1.0.3	-	6cf17d00fc784d0df1e57bfedca9b956f72a13b3
com.corunet	groovy-mem-limiter	1.1.0	-	7f4f08fea0cbfc5bc2985bd7ce749a3ea7e920e8
com.corunet	groovy-mem-limiter	1.2.0	-	62ffc27031beaf5b4d6d0a17c125fa46380eca71
com.criteo	criteo-api-marketingsolutions-sdk	0.0.211224	-	4b6f0a52cbd8a5f7e9b18238919c3a3717c1147e
com.criteo	criteo-api-marketingsolutions-sdk	0.0.220106	-	5874480fb5d1675e0f191d102fc3ae02d512b481
com.criteo	criteo-api-marketingsolutions-sdk	0.0.220110	-	f567467c0c022d0e64ec5079739a05de34c554a9
com.criteo	criteo-api-marketingsolutions-sdk	0.0.220120	-	4ad6864c458548f4246b4f81c7a5f71afef976ee
com.criteo	criteo-api-marketingsolutions-sdk	0.0.220426	-	e38332e1c7eb620242005423ab1a4b962899e2e7
com.criteo	criteo-api-marketingsolutions-sdk	0.0.220520	-	dc0b6462ba95fd50620d190fe06b9003e7b21d19
com.criteo	criteo-api-marketingsolutions-sdk	0.0.220624	-	b41971feebcb57283e6e7eece1106012a5d9899a
com.criteo	criteo-api-marketingsolutions-sdk	0.0.220725	-	ac51c84a36727d2181eab82e4b4e79291ac26faa
com.criteo	criteo-api-marketingsolutions-sdk	0.0.220926	-	241a6065bb0368e0b9d22712f987c3b84d6a87b2
com.criteo	criteo-api-marketingsolutions-sdk	0.0.220927	-	400c13108d373245c577a03a15bcfb63c2512880
com.criteo	criteo-api-marketingsolutions-sdk	0.0.221026	-	3f5af1e08acd2d0e4ccbd6fb5674e4c6ba4a1240
com.criteo	criteo-api-marketingsolutions-sdk	0.0.221102	-	5043ce437dfb002045218f991f09a6c578c4a63c
com.criteo	criteo-api-marketingsolutions-sdk	0.0.221229	-	370a5e42522a453f6873944e6694cef54f5952d4
com.criteo	criteo-api-marketingsolutions-sdk	0.0.230216	-	6580929b95539b3162bc27fa1dd27219e4225d93
com.criteo	criteo-api-marketingsolutions-sdk	0.0.230224	-	45d368de54fefa60d073077f682640600043d45e
com.criteo	criteo-api-marketingsolutions-sdk	0.0.230327	-	e43998603557e238dd34a89a3c4bb13b5bcb5adf
com.criteo	criteo-api-marketingsolutions-sdk	0.0.230331	-	03c4d89b2612249aa5b737c73c1ebb51cf2be121
com.criteo	criteo-api-marketingsolutions-sdk	0.0.230411	-	bd78c35359f1f34c1ce39da49cf23b5fb9c28eae
com.criteo	criteo-api-marketingsolutions-sdk	0.0.230427	-	3afd42b25051fa600020eb45fafc81b05bd32400
com.criteo	criteo-api-marketingsolutions-sdk	0.0.230601	-	a10ba697dd0585cd14722c540ca0a76d7786bcee
com.criteo	criteo-api-marketingsolutions-sdk	0.0.230726	-	b1e44628106a94ab0309d4911eee68ca4f5934b4
com.criteo	criteo-api-marketingsolutions-sdk	0.0.230728	-	a6026318f803f4a457ede49c5bbb3528a29924ba
com.criteo	criteo-api-marketingsolutions-sdk	0.0.230831	-	954904802db6d1cd7e12b9419cf8f79604ecf6bc
com.criteo	criteo-api-marketingsolutions-sdk	0.0.231113	-	4e03747660b08067700d7c5804aec40e3b71eef8
com.criteo	criteo-api-marketingsolutions-sdk	0.0.240118	-	ea4542958296c0cd30f1cdd2c67428e2b148acbe
com.criteo	criteo-api-marketingsolutions-sdk	0.0.240207	-	b92bed21967a98795eb0c72c44f10bd5abbcc3d9
com.criteo	criteo-api-marketingsolutions-sdk	0.0.240326	-	a24fe0f026933d1d66e04dc8c062b6b5ec2b5309
com.criteo	criteo-api-marketingsolutions-sdk	0.0.240404	-	fa6387d72483557ee1561b550998b52973581a72
com.criteo	criteo-api-marketingsolutions-sdk	0.0.240515	-	a27aff7d0ddca67450682236958e180380a157d9
com.criteo	criteo-api-marketingsolutions-sdk	0.0.240826	-	712fcfbfce809aea714858c5096ea4a7102df5bf
com.criteo	criteo-api-marketingsolutions-sdk	0.0.241029	-	7a4a7cb8d8a949b009a3e9a41cb8036d7cf5cd7b
com.criteo	criteo-api-marketingsolutions-sdk	0.0.250129	-	ad0d26a2304ad43a76b0b899ed8e43eac5d34aca
com.criteo	criteo-api-marketingsolutions-sdk	0.0.250205	-	bc4ca42e23084a662ff997e900386e369984c4b7
com.criteo	criteo-api-marketingsolutions-sdk	0.0.250211	-	f459f7354d32257fb054764e9665e928a4954f6c
com.criteo	criteo-api-marketingsolutions-sdk	0.0.250217	-	5de053a0ed11d9820c0d9f5084807a153ce2dc0c
com.criteo	criteo-api-marketingsolutions-sdk	0.0.250218	-	ab07ea4ada0994df0fcfa8786894c0d1185a052a
com.criteo	criteo-api-marketingsolutions-sdk	0.0.250317	-	f166beed4ed7aaeda79aa4d166c4e9dd15372a7d
com.criteo	criteo-api-marketingsolutions-sdk	0.0.250320	-	d557152b705a39b813ddd1149c64abf5b245119f
com.criteo	criteo-api-marketingsolutions-sdk	0.0.250327	-	c1d3ac0ad72d92bd586f6720b735cc792a74e334
com.criteo	criteo-api-marketingsolutions-sdk	0.0.250409	-	8552aea97865834962910a41ba021cccdfc9f1fa
com.criteo	criteo-api-marketingsolutions-sdk	2021.07.0.220426	-	7b53aae239c3845d5951c92be294f44b581a8a96
com.criteo	criteo-api-marketingsolutions-sdk	2021.07.0.220520	-	382a754eeea886f4bb18fba987af7159cab11d33
com.criteo	criteo-api-marketingsolutions-sdk	2021.07.0.220624	-	04da747f3e66818c180975ecc8f744a23e354084
com.criteo	criteo-api-marketingsolutions-sdk	2021.07.0.220725	-	ff5cb45f3bc1686db0fc7f937bc0ad992a77796f
com.criteo	criteo-api-marketingsolutions-sdk	2021.07.0.220926	-	043911aa2d53ac667af87856b77b66433841ecf4
com.criteo	criteo-api-marketingsolutions-sdk	2021.10.0.211126	-	fdcc5cd0ba136549019e50b7ddb77b9887db6f5c
com.criteo	criteo-api-marketingsolutions-sdk	2021.10.0.211224	-	6a2272459936e69d16849b2485c5820b40fa10c1
com.criteo	criteo-api-marketingsolutions-sdk	2021.10.0.220106	-	239fea56969a94ae6c401ef87a74fce3b8c2389d
com.criteo	criteo-api-marketingsolutions-sdk	2021.10.0.220110	-	4767da0b014c3979dc6ba05164747048bb138999
com.criteo	criteo-api-marketingsolutions-sdk	2021.10.0.220120	-	73d33b83c252ff91214d088f9cebf910d39ec319
com.criteo	criteo-api-marketingsolutions-sdk	2021.10.0.220426	-	38bab6e86a83fd29fc21330ab7fc0319b2140665
com.criteo	criteo-api-marketingsolutions-sdk	2021.10.0.220520	-	74d2e6e8d82f0da0492502c7fbd4545afaa0eebf
com.criteo	criteo-api-marketingsolutions-sdk	2021.10.0.220624	-	6bfd6cc70ff79b06788245af46d5b884e32be18e
com.criteo	criteo-api-marketingsolutions-sdk	2021.10.0.220725	-	68fc79343ab05468b718f196cfc990e674ea4911
com.criteo	criteo-api-marketingsolutions-sdk	2021.10.0.220926	-	552d96eb66e8cdcd430a89e0c1676e20b97deb19
com.criteo	criteo-api-marketingsolutions-sdk	2021.10.0.220927	-	b4ebefcc202e6a3371f35de7bc88278cf5b5e50f
com.criteo	criteo-api-marketingsolutions-sdk	2021.10.0.221026	-	7af3c27ba7a8919f3db9eb70b6c756667ea56903
com.criteo	criteo-api-marketingsolutions-sdk	2021.10.0.221102	-	d22320339c1358d615b5b043ec1d13555436898b
com.criteo	criteo-api-marketingsolutions-sdk	2021.10.0.221229	-	51ba10984cc28a2adaabd9417a0c64e4ee5ce4cd
com.criteo	criteo-api-marketingsolutions-sdk	2022.01.0.220120	-	5703c2e96a8101398752dd4e7c1f001d3f4e12fe
com.criteo	criteo-api-marketingsolutions-sdk	2022.01.0.220426	-	bbce6b3c8da30c7e07b9726c60d1d1147faafc69
com.criteo	criteo-api-marketingsolutions-sdk	2022.01.0.220520	-	6a2b0a2f12deb9b7b733936254ab6846435919fe
com.criteo	criteo-api-marketingsolutions-sdk	2022.01.0.220624	-	0a2f9cc8f495507c3126ae1fc361febbdca7da9d
com.criteo	criteo-api-marketingsolutions-sdk	2022.01.0.220725	-	a24163e8adeeca2bfc77cd868a8ae7efc53ccb4c
com.criteo	criteo-api-marketingsolutions-sdk	2022.01.0.220926	-	a14b4621a024f77902869abec9430b478b0bec7b
com.criteo	criteo-api-marketingsolutions-sdk	2022.01.0.220927	-	3e79224657c8bebc90eec5f7d1a8522b91918d6e
com.criteo	criteo-api-marketingsolutions-sdk	2022.01.0.221026	-	d7e92f72a300b496ca069a7c02a4059febae2177
com.criteo	criteo-api-marketingsolutions-sdk	2022.01.0.221102	-	41d7d24caba0a33fc66002db99d897cf1aa295f2
com.criteo	criteo-api-marketingsolutions-sdk	2022.01.0.221229	-	13021db12bf5b6f4799e715f3ee9cb32db4b879a
com.criteo	criteo-api-marketingsolutions-sdk	2022.04.0.220426	-	bb69f64c912e28929539588dc49abd53a473fdc1
