app.moviebase	kotlin-express	1.5.0		N/A
io.quarkus	quarkus-jaxrs-client-parent	1.11.4.Final		N/A
io.quarkus	quarkus-jaxrs-client-parent	1.11.5.Final		N/A
io.quarkus	quarkus-jaxrs-client-parent	1.11.6.Final		N/A
io.quarkus	quarkus-jaxrs-client-parent	1.11.7.Final		N/A
io.quarkus	quarkus-jaxrs-client-parent	1.12.0.CR1		N/A
io.quarkus	quarkus-jaxrs-client-parent	1.12.0.Final		N/A
io.quarkus	quarkus-jaxrs-client-parent	1.12.1.Final		N/A
io.quarkus	quarkus-jaxrs-client-parent	1.12.2.Final		N/A
io.quarkus	quarkus-jaxrs-client-parent	1.13.0.CR1		N/A
io.quarkus	quarkus-jaxrs-client-parent	1.13.0.Final		N/A
io.rhiot	rhiot-cloudplatform-runtime-spring	0.1.4		db1a32a8f3155d62347d18cd99910b0f9ba3268d
javax.enterprise.deploy	deployment-api	1.2-rev-1		f68bdb04bb341a866b7780ae4232a1bbadfbdece
li.pitschmann	knx-core-plugin-api	0.0.1		e82060502ef66d587d110f50abafad5744783be1
li.pitschmann	knx-core-plugin-api	0.0.2		c08c9fb653f50e23f74930d626646a9ecd3abba5
li.pitschmann	knx-core-plugin-api	0.0.3		7a76a91ce32661a2cefea2e21fe24b017f70fb75
li.pitschmann	knx-core-plugin-api	0.0.4		233f8b07f70cfc1a680f192733fe0844c685af1d
li.pitschmann	knx-core-plugin-api	0.1.0		84316be91d65c59b6222f0e26d8618a92f7297f5
li.pitschmann	knx-core-plugin-api	0.2.0		e4f503e97ffbd0c2881a87ee00f458fffa607545
li.pitschmann	knx-core-plugin-api	0.2.1		3a05db6b51cef39a68cd02752a1e98414669cf9c
li.pitschmann	knx-core-plugin-api	0.3.0		ecd329230dc08f2f540b6764492be8e41f8310cb
li.pitschmann	knx-core-plugin-api	0.4.0		9325a40236e5ac6ffbcda606cca5093d8bcce7b8
li.pitschmann	knx-core-plugin-api	0.5.0		3931e89df9daa877c8c350c3c42a56f9bf8c0304
me.saket.telephoto	flick-desktop	0.10.0		0812afe7d9c15987576bd9a62e99262372a2fc7a
me.saket.telephoto	flick-desktop	0.11.0		0812afe7d9c15987576bd9a62e99262372a2fc7a
me.saket.telephoto	flick-desktop	0.11.1		0812afe7d9c15987576bd9a62e99262372a2fc7a
me.saket.telephoto	flick-desktop	0.11.2		0812afe7d9c15987576bd9a62e99262372a2fc7a
me.saket.telephoto	flick-desktop	0.12.0		81bb9df166ec5df650ae0b480176d6653139abb9
me.saket.telephoto	flick-desktop	0.12.1		81bb9df166ec5df650ae0b480176d6653139abb9
me.saket.telephoto	flick-desktop	0.13.0		81bb9df166ec5df650ae0b480176d6653139abb9
me.saket.telephoto	flick-desktop	0.14.0		81bb9df166ec5df650ae0b480176d6653139abb9
me.saket.telephoto	flick-desktop	0.15.0		975df118198f6e6f4af7c0ed2ef1244e50a9a210
me.saket.telephoto	flick-desktop	0.15.1		975df118198f6e6f4af7c0ed2ef1244e50a9a210
me.saket.telephoto	flick-desktop	0.6.0		2b09100fa34898f81c97ca462b5a115f9932cc69
me.saket.telephoto	flick-desktop	0.6.1		2b09100fa34898f81c97ca462b5a115f9932cc69
me.saket.telephoto	flick-desktop	0.6.2		2b09100fa34898f81c97ca462b5a115f9932cc69
me.saket.telephoto	flick-desktop	0.7.0		ce9a47106ad925d1ec5f0398a97bc7e9ef4ecfd7
me.saket.telephoto	flick-desktop	0.7.1		ce9a47106ad925d1ec5f0398a97bc7e9ef4ecfd7
me.saket.telephoto	flick-desktop	0.8.0		0812afe7d9c15987576bd9a62e99262372a2fc7a
me.saket.telephoto	flick-desktop	0.9.0		0812afe7d9c15987576bd9a62e99262372a2fc7a
net.databinder	unfiltered-netty-server_2.9.0-1	0.3.3		ea815305f5eeb62eed2c8351877744789109d56e
net.databinder	unfiltered-netty-server_2.9.0-1	0.3.4		a4967bfbb203f4049c99023629356f81308b8fc0
net.databinder	unfiltered-netty-server_2.9.0-1	0.4.0		7f585d5d7056cc66df39a40053f6849fafb4251c
net.databinder	unfiltered-netty-server_2.9.0-1	0.4.1		71e9a6bebb889d71ab9cc0f42868f9b3f9364454
net.databinder	unfiltered-netty-server_2.9.0-1	0.5.0		a925e0d6a82b19d9534140d8b387c85389de662d
net.databinder	unfiltered-netty-server_2.9.0-1	0.5.1		71e3f18ee963d7712e1cf3d6c000b8c1c6173ff2
net.databinder	unfiltered-netty-server_2.9.0-1	0.5.2		7b2b222e344b000a7041a458eaa9fc3fbc60d4fd
net.databinder	unfiltered-netty-server_2.9.0-1	0.5.3		12136646b8a74a8f20e302dbf62eed06f57b01f8
net.databinder	unfiltered-netty-server_2.9.0-1	0.6.0		1c8352c479b1ebf40b144ab01258f2616e3f334f
net.databinder	unfiltered-netty-server_2.9.0-1	0.6.1		34a971f1e612cba006b5d737b3f5fbb8ba3a05c0
net.databinder	unfiltered-netty-server_2.9.0-1	0.6.2		1731a3a0b5b1f0a8496b954ff647fd40d0a8d92a
net.databinder	unfiltered-netty-server_2.9.0-1	0.6.3		e0d47408351fe1807cd7ee54550d35cc78666b4a
net.databinder	unfiltered-netty-server_2.9.0-1	0.6.4		17642003404256cd8313942a6acf3eefffd6736b
net.databinder	unfiltered-netty-server_2.9.0-1	0.6.5		b0874e18f0288e00b9d6eeeb901b8cdeb8160a0b
net.exoego	aws-sdk-scalajs-facade-storagegateway-nodejs-v8_sjs0.6_2.13	0.26.1-v2-524.0		c20bfbaf050dbfbda4a6bd6674e554c487ea57c2
net.exoego	aws-sdk-scalajs-facade-storagegateway-nodejs-v8_sjs0.6_2.13	0.26.1-v2.524.0		c4ccf9eda84f9ea2a5d81ed314d252590c13ffdf
net.mamoe	mirai-console-compiler-annotations-androidRelease	2.15.0		N/A
net.mamoe	mirai-console-compiler-annotations-androidRelease	2.15.0-RC		N/A
net.mamoe	mirai-console-compiler-annotations-androidRelease	2.16.0		N/A
net.mamoe	mirai-console-compiler-annotations-androidRelease	2.16.0-RC		N/A
net.xp-forge.maven.plugins	xp-maven-plugin	3.0.0		afce6026522b0f40f26f31562f56f97e2a97fa29
net.xp-forge.maven.plugins	xp-maven-plugin	3.1.0		2642570d1f1d57f6e99a94d0557e4dd1af38c1ed
net.xp-forge.maven.plugins	xp-maven-plugin	3.1.1		76902f0b7702e12ee1bd43243a0a373a2cf4789a
net.xp-forge.maven.plugins	xp-maven-plugin	3.1.2		a69a47eb272704dff73b5631dc2e2d9e206c26e9
net.xp-forge.maven.plugins	xp-maven-plugin	3.1.3		f54ed26d7a65a2b4b3d8b5120ace0b3aa9d3390b
net.xp-forge.maven.plugins	xp-maven-plugin	3.1.4		a6b303dd9ee54726af98f9dd205d3017ff1659d2
net.xp-forge.maven.plugins	xp-maven-plugin	3.1.5		8a0fd16d587843ac01a5a4025d6a3a0eefa8e08a
net.xp-forge.maven.plugins	xp-maven-plugin	3.1.6		98e235f5449bc101c520c08bc109edc2b8646488
net.xp-forge.maven.plugins	xp-maven-plugin	3.1.7		a0eff987105b92de6861cafe26cbb5c6282d7739
net.xp-forge.maven.plugins	xp-maven-plugin	3.1.8		35d29d85965de6bc4da505ddcccbcaab00258149
net.xp-forge.maven.plugins	xp-maven-plugin	3.2.0		899e79907bfc6cde0d7fe5f0048e85ad7c6f1bf8
net.xp-forge.maven.plugins	xp-maven-plugin	3.2.1		fa3233003c4413404c426365bf4fdb1fa370ece0
net.xp-forge.maven.plugins	xp-maven-plugin	3.2.10		8e247f05b6ab475195abf1d7ed6e429ee9c60d39
net.xp-forge.maven.plugins	xp-maven-plugin	3.2.11		e0fe686ab93a12a5e8811e6f4c3e4e4bc800786c
net.xp-forge.maven.plugins	xp-maven-plugin	3.2.12		630d8dccbb4ded69081ef8caea545d761dd771c6
net.xp-forge.maven.plugins	xp-maven-plugin	3.2.13		81cb731b4c8fb06e6ec18b0bfa855e4389f183d5
net.xp-forge.maven.plugins	xp-maven-plugin	3.2.14		900469f09c1479b9e94c66232ac276a126d65ade
net.xp-forge.maven.plugins	xp-maven-plugin	3.2.2		2678c77c5640a5f37aea525326f7f474b0e083f9
net.xp-forge.maven.plugins	xp-maven-plugin	3.2.3		4afb809f9d5d99960eb5398c6cf955c4788b27f9
net.xp-forge.maven.plugins	xp-maven-plugin	3.2.4		75a9f2b07dd9c8981cee8784275fc870ab059d0d
net.xp-forge.maven.plugins	xp-maven-plugin	3.2.5		948b4235b4c993ff40d60e242ed2b400bbd9b932
net.xp-forge.maven.plugins	xp-maven-plugin	3.2.6		0de1189e47338888add791cd1d3ab0cf058fd1e1
net.xp-forge.maven.plugins	xp-maven-plugin	3.2.7		a626e1324065ee991202164d3cf2aa9cecec03c3
net.xp-forge.maven.plugins	xp-maven-plugin	3.2.8		84055fa8708b5488f2dacd5631d44a64a0ea7163
net.xp-forge.maven.plugins	xp-maven-plugin	3.2.9		0e018fe58b011d2ad2df04ccbc89e25bc80c0907
net.xp-forge.maven.plugins	xp-maven-plugin	3.3.0		768105591d214562d043b024538852542c844048
net.xp-forge.maven.plugins	xp-maven-plugin	3.3.1		b7b211862c5187ba8f37b1efd3316a73afdbc617
net.xp-forge.maven.plugins	xp-maven-plugin	3.3.2		5c2472665c2b0537401b389b243d977d23f03a9e
net.xp-forge.maven.plugins	xp-maven-plugin	3.3.3		b8a2764367d33ab8fb430ecb90584cbbb57f017c
net.xp-forge.maven.plugins	xp-maven-plugin	3.3.4		ee3315a02e319ff12f0b5e8c2179d1c307d25b16
org.ansj	ansj_seg	0.9		2d62bc013c30b2cbffc2152d7556479b9eb34619
org.ansj	ansj_seg	5.0.2		68d959b6567cac8b2e615db47580c9fa82c0e87b
org.ansj	ansj_seg	5.0.3		425940a625a59fa73cc0d7c472dff5ddda9f5525
org.ansj	ansj_seg	5.0.4		a93e6c9972b2d26b2dccb9cf96b781a6f031cea8
org.ansj	ansj_seg	5.1.0		989fcaee15d2b8c537600db18097d47d6498b9e4
org.ansj	ansj_seg	5.1.1		80af3fc70dd6b021f79210c5adb8f0c2d91a1856
org.ansj	ansj_seg	5.1.2		a6297d12425a91fdfdf67bdd1444129fa4927691
org.ansj	ansj_seg	5.1.3		2e61aac25ffdcb42680a34ec109a3bd27e1aad1a
org.ansj	ansj_seg	5.1.5		a9c487682e23e7a0de9a316c7f6b72b835b20827
org.ansj	ansj_seg	5.1.6		13efb245cf05f50388394498aa37ee13779ed4e4
org.apache.dubbo.extensions	dubbo-mock-api	3.0.0		d47f6522f6fbed72dce32b8f101f19d146992868
org.apache.dubbo.extensions	dubbo-mock-api	3.2.0		4dccb8f4db8df9fda7f1c858bf959d5e9fcd2da4
org.apache.dubbo.extensions	dubbo-mock-api	3.3.0		1ca911fc385d73ec78cccf04eb814169cce90b23
org.apache.dubbo.extensions	dubbo-mock-api	3.3.1		b1e7a30d4fa4bca6c2c0587007b5cd99be615a4a
org.apache.nifi	nifi-user-actions	0.0.1-incubating		e64fd137170dd9bf5d61822ffcd834dd0b224173
org.apache.nifi	nifi-user-actions	0.0.2-incubating		793f14a8f638e3568d586f325d1a34149d7cb49b
org.apache.nifi	nifi-user-actions	0.1.0-incubating		3fef106a1b348cfc16c96a77f2a51ef377299f8c
org.apache.nifi	nifi-user-actions	0.2.0-incubating		a75572c15ea150d5aaf673f27b32d7840a1a4ac1
org.apache.nifi	nifi-user-actions	0.2.1		37520e4265f6bb85520e6a8ff12134e1c3d3f12c
org.apache.nifi	nifi-user-actions	0.3.0		2a9ecfa05a0cb646b02fa888f4493c2ac98aa419
org.apache.nifi	nifi-user-actions	0.4.0		ace6a035c9d7e69bbc87a2619346e30aca43f75d
org.apache.nifi	nifi-user-actions	0.4.1		49918dfde4e07e55a37cc0d5acdc78c46baf294a
org.apache.nifi	nifi-user-actions	0.5.0		0903be4b8083e46327a4e238dcc4d03eb74315ef
org.apache.nifi	nifi-user-actions	0.5.1		ec771c38f9e710b3b1bc33b50ada5bf33f490652
org.apache.nifi	nifi-user-actions	0.6.0		3748dca92a98420ac75c2dd4cda526221033b6a5
org.apache.nifi	nifi-user-actions	0.6.1		29da6b2cfdab035ec4ef176e2878a2c8e6087f8a
org.apache.nifi	nifi-user-actions	0.7.0		c90cd33af430a6ddf08c1a16d25602d290e4bd64
org.apache.nifi	nifi-user-actions	0.7.1		0cdfd24a6f9ba485e6805aa6d28e4fb3c58ce83d
org.apache.nifi	nifi-user-actions	0.7.2		1d99c0617389bef852435483cdc6868e6e5ea6df
org.apache.nifi	nifi-user-actions	0.7.3		cc4c6fdad70417849c38b4925b0ba5026709e457
org.apache.nifi	nifi-user-actions	0.7.4		208e52d84e9d0626284b3ff7855b88a3c2f97c16
org.apache.nifi	nifi-user-actions	1.0.0		249cd23058db25f3610b717ec47a5c7b82c45bd3
org.apache.nifi	nifi-user-actions	1.0.0-BETA		7665d0302162552b578fa56ed059a76e35957997
org.apache.nifi	nifi-user-actions	1.0.1		b020aaff5eac814bc3171a863b81a186b94d8cd4
org.apache.nifi	nifi-user-actions	1.1.0		ca43fdc568569800ea26948cee877db22ac84c7a
org.apache.nifi	nifi-user-actions	1.1.1		3186f1c7a3c48aecf12343d18a9221a4876ed92b
org.apache.nifi	nifi-user-actions	1.1.2		14ac5344ec2f29b6525e0507b986a11e76b6239e
org.apache.nifi	nifi-user-actions	1.10.0		3a8fce3de6740076b6d4b2cb0a9f8bdf9fcb0124
org.apache.nifi	nifi-user-actions	1.11.0		304a2854b1b8dc55927864329dfab75471551f91
org.apache.nifi	nifi-user-actions	1.11.1		1809694c510619c7394def0e4e460d21b325f7db
org.apache.nifi	nifi-user-actions	1.11.2		8f37aaedf83c227d46bd3b8055140930751293b9
org.apache.nifi	nifi-user-actions	1.11.3		41c3a2de69d32b71dc9aad5ed1b4c43bd2466e26
org.apache.nifi	nifi-user-actions	1.11.4		3ea215612b655a900fab20d8611125892bba81fc
org.apache.nifi	nifi-user-actions	1.12.0		e686d6a82c66d7db54838969046469aded34162b
org.apache.nifi	nifi-user-actions	1.12.1		64d7441f68f0daabeea51030f965efe4f3b16840
org.apache.nifi	nifi-user-actions	1.13.0		8040185cdc1f29df7409039cfdff6dd4f9d95b30
org.apache.nifi	nifi-user-actions	1.13.1		def284c3d4b494ad55dbb6ae94c9a83843276c20
org.apache.nifi	nifi-user-actions	1.13.2		e1f0075aeaca618ceaf1b49385f56e991d5bf37d
org.apache.nifi	nifi-user-actions	1.14.0		207db3940c5c1ed04ad53e62bd0c7602edf46158
org.apache.nifi	nifi-user-actions	1.15.0		3e220b019246e10f26c1e9cf45b7746da988169a
org.apache.nifi	nifi-user-actions	1.15.1		72884bee41ffabf6bdd132ed5f73a3e960e49ba3
org.apache.nifi	nifi-user-actions	1.15.2		e45d76fd7ab48c6666fb538a7af5745a8909f3b4
org.apache.nifi	nifi-user-actions	1.15.3		dd23d6a01f2129d8a399cea5ccae8173cf4348d7
org.apache.nifi	nifi-user-actions	1.16.0		8525a7fefe7eba434023e6b26e461202e1e109fe
org.apache.nifi	nifi-user-actions	1.16.1		9d3c769f585aa6b894199706d971168e849af6cf
org.apache.nifi	nifi-user-actions	1.16.2		b00e79451a1d03184ec6a9e537b34d72a7b0009c
org.apache.nifi	nifi-user-actions	1.16.3		503f233a3013536997e6f2e4cae6490e589229f6
org.apache.nifi	nifi-user-actions	1.17.0		43bcf64c906b936ddd7d19bc8cc8cf4367df50a8
org.apache.nifi	nifi-user-actions	1.18.0		129fc9804d6e0e9777f2b6c37ef98141fd65520b
org.apache.nifi	nifi-user-actions	1.19.0		024b7aabb2c8bd35a67af31623633547c552412d
org.apache.nifi	nifi-user-actions	1.19.1		0f017f1f12729ca2c27b1073ccc4361a7c0936fd
org.apache.nifi	nifi-user-actions	1.2.0		2abc6877fd6fd93825dd5700c306c3440b04eec4
org.apache.nifi	nifi-user-actions	1.20.0		03e3eb5c7bb71089fac96128e885d582e0040e5a
org.apache.nifi	nifi-user-actions	1.21.0		ec8f5c65b075e46f864b3925ba75ee04b7782f7e
org.apache.nifi	nifi-user-actions	1.22.0		0c16394784eef5c0c489782f5b1767cf51bd9fcc
org.apache.nifi	nifi-user-actions	1.23.0		c28e6c2ee48a543393d1d39b9e38622dd309bf2c
org.apache.nifi	nifi-user-actions	1.23.1		fe12fe08647555c401c2a03a9e4c58ec80cab88b
org.apache.nifi	nifi-user-actions	1.23.2		da774f51c07fbeee39d01181d99224ab89d5a7f9
org.apache.nifi	nifi-user-actions	1.24.0		a5b4cb8c340e780b7f6cc2f2dfe5e58ece510da8
org.apache.nifi	nifi-user-actions	1.25.0		797b53a1848feb93d4e577b4762a83fde7c1c5f0
org.apache.nifi	nifi-user-actions	1.26.0		19dbdf381bcd8aeec6d8093abf01795e2bbeff70
org.apache.nifi	nifi-user-actions	1.27.0		0f451bdba0f840692aa662a3cc7c2da1876beab3
org.apache.nifi	nifi-user-actions	1.28.0		ebd32780fc4f80c6b37ed08c5d9dd01ba2b68bf2
org.apache.nifi	nifi-user-actions	1.28.1		f3e854f73ffcd93f6e2c996ddbd84bdf3a968428
org.apache.nifi	nifi-user-actions	1.3.0		b9dcb0f9eca56bb6b2e27f784721501e6f4b29be
org.apache.nifi	nifi-user-actions	1.4.0		ebb29496df6bdb19b0955dcef15e74d7db6447eb
org.apache.nifi	nifi-user-actions	1.5.0		818c9e58d52bf2e7bf448a0c131f428ccf9630be
org.apache.nifi	nifi-user-actions	1.6.0		3d9e76598eacb1ab54568123a360f1b6c78d0591
org.apache.nifi	nifi-user-actions	1.7.0		7a2cccdb4b3286bf6321d5c885f8e17ca74300eb
org.apache.nifi	nifi-user-actions	1.7.1		0cb624253b674928daadab37e34f7dc4ed6bd279
org.apache.nifi	nifi-user-actions	1.8.0		8613751ff2386ea42d216abec45a1e0c6ddef88e
org.apache.nifi	nifi-user-actions	1.9.0		61d517c442eefce98bccaf8c23a84e9311e8f8f3
org.apache.nifi	nifi-user-actions	1.9.1		c556add2f29ceae5840b652d50dcd79e349ad513
org.apache.nifi	nifi-user-actions	1.9.2		6b9d9534897cd4399b99f556bd34a7b021801e8e
org.apache.nifi	nifi-user-actions	2.0.0		391a18872cf082aff47208bc731cc78902349aac
org.apache.nifi	nifi-user-actions	2.0.0-M1		cdad2c8e36d0fe77d571621f32720e23bd6d4e08
org.apache.nifi	nifi-user-actions	2.0.0-M2		f7bee89709d3f142dd2378f4356f66d1c0a4273d
org.apache.nifi	nifi-user-actions	2.0.0-M3		e3ef8087303ec32cbe2ea8a54cad3784fe5abc7b
org.apache.nifi	nifi-user-actions	2.0.0-M4		45cac47363dd2f2cd4211fb099d0558401c633c3
org.apache.nifi	nifi-user-actions	2.1.0		ae2ce7a3fa25a538e9bd1a74fb129ad1856ebef7
org.apache.nifi	nifi-user-actions	2.2.0		22e31fd4e66c22a49bc78d43b6651bdf47c68aa2
org.apache.nifi	nifi-user-actions	2.3.0		ad1fbe31af93708f587b9744494273cd7cae0b79
org.apache.nifi	nifi-user-actions	2.4.0		6dc7f82cca8be72df269838abaccb2b805b4a51c
org.apache.openwebbeans	openwebbeans-junit5	2.0.11		706b572601eb30fdef39ed0752d812030a36d8d8
org.apache.openwebbeans	openwebbeans-junit5	2.0.12		252b1ec3882c5449cf9e2cfaa30b0a88461b510c
org.apache.openwebbeans	openwebbeans-junit5	2.0.13		0ab0ba1666a69a5e9edc0500732c5cf35e3e5693
org.apache.openwebbeans	openwebbeans-junit5	2.0.14		35ab9bb6efc6c1d904f9fd98a9d8c6605927c7e8
org.apache.openwebbeans	openwebbeans-junit5	2.0.15		c5d1d5b9c89cf52127e9dc1788cda699d25d6e92
org.apache.openwebbeans	openwebbeans-junit5	2.0.15	jakarta	36b12a0dbc5dba39d25e05b202a3bafe69cc5368
org.apache.openwebbeans	openwebbeans-junit5	2.0.16		b459025675620be2129b84e497b0670b418b6919
org.apache.openwebbeans	openwebbeans-junit5	2.0.16	jakarta	139eabf083b0b55e1fcb9ffa85ac2844f3eaf069
org.apache.openwebbeans	openwebbeans-junit5	2.0.17		90e60d78848fbf2f946cd259b424d981ebe003f5
org.apache.openwebbeans	openwebbeans-junit5	2.0.17	jakarta	b6c3e7c613d4f628b3f1cfc1a7691aeb842c1168
org.apache.openwebbeans	openwebbeans-junit5	2.0.18		f004cce631c5c7c9ebb93acf33e22cf0a0608b6e
org.apache.openwebbeans	openwebbeans-junit5	2.0.18	jakarta	f5c2908ecaeca71ddabdad000d269db0feed0880
org.apache.openwebbeans	openwebbeans-junit5	2.0.19		08d7344d9010d4a8c3893ffea582d708363efc9d
org.apache.openwebbeans	openwebbeans-junit5	2.0.19	jakarta	3cc441371ef91b7249ece4658a94e0b24edb50a2
org.apache.openwebbeans	openwebbeans-junit5	2.0.20		27bd6c798c646a37b015aa0d49cfc358c2b0875b
org.apache.openwebbeans	openwebbeans-junit5	2.0.20	jakarta	c6236edf3ec6b3080d63818f90b79a29c4ccacb1
org.apache.openwebbeans	openwebbeans-junit5	2.0.21		feddbe746f8ec960b9e6b65b028f410e30e29c9a
org.apache.openwebbeans	openwebbeans-junit5	2.0.21	jakarta	5105a8f168d0697709e1d64cf0b901ef575b0555
org.apache.openwebbeans	openwebbeans-junit5	2.0.22		0d14f70b85906023aa83a7fd659d075627f22b8c
org.apache.openwebbeans	openwebbeans-junit5	2.0.22	jakarta	e3039d1eb43db97012e815dd4ed3a511302b6afc
org.apache.openwebbeans	openwebbeans-junit5	2.0.23		396cdb07e220d9cef25c759a4e1b09c7f9dc4e7e
org.apache.openwebbeans	openwebbeans-junit5	2.0.23	jakarta	a6dd70a79612e7d323f08329106c2990211eaac3
org.apache.openwebbeans	openwebbeans-junit5	2.0.24		993ecf97d49af26fae680011cbe340eefe9f4911
org.apache.openwebbeans	openwebbeans-junit5	2.0.24	jakarta	914011d0dd65f3775dfe08eb98de837464ff639d
org.apache.openwebbeans	openwebbeans-junit5	2.0.25		1a120c1324ce9476b58cb7b3e392f078443e5497
org.apache.openwebbeans	openwebbeans-junit5	2.0.25	jakarta	851c2802fb7ab49b94979984192fc9ddbe6adf72
org.apache.openwebbeans	openwebbeans-junit5	2.0.26		cab5d3c2ccb6ea3d9fee4155778e956bdf6c6301
org.apache.openwebbeans	openwebbeans-junit5	2.0.26	jakarta	af19a6b5aa932f19d3804e6450ecadcbb0833a6f
org.apache.openwebbeans	openwebbeans-junit5	2.0.27		f67a372c2958632937c48464e177d92354a07d5e
org.apache.openwebbeans	openwebbeans-junit5	2.0.27	jakarta	a1776bbe792f57210317c49783a0b03dfca4f2a6
org.apache.openwebbeans	openwebbeans-junit5	2.0.28		2856d13bb7b35812861f67d3ec99fa4280fca504
org.apache.openwebbeans	openwebbeans-junit5	2.0.28	jakarta	d6abb48e04df8c5719a1e5818a5016f2d1f90076
org.apache.openwebbeans	openwebbeans-junit5	4.0.0		6594a078f56e956691f8acd60364959e97d3b5a3
org.apache.openwebbeans	openwebbeans-junit5	4.0.1		3f865d671ff51fba74c05ae82aa478a87142c0a1
org.apache.openwebbeans	openwebbeans-junit5	4.0.2		3896ba2b2beef3a44a4fc054f25884aa70ae04bb
org.apache.openwebbeans	openwebbeans-junit5	4.0.3		83813acdf3254d8b96ab3275f069cfdd4c1d7c05
org.atlanmod.zoo	emf-smm	1.0.0		f93cc97cba318cc1094fae0c21daf31f8be33ec8
org.b1.pack	lzma-sdk-4j	9.22.0		b3431d05a07efcb66ca1172824dd9e7a16626bf3
org.coodex.concrete.dubbo	concrete-apache-dubbo	0.5.0-RC1		3fdaf084fb112eafc9268d33e42bb0c03f97b0c9
org.coodex.concrete.dubbo	concrete-apache-dubbo	0.5.0-RC3		ff9a4cb846f730c5f3601b3b0a9c621f75eb79d2
org.coodex.concrete.dubbo	concrete-apache-dubbo	0.5.1		fb474fe8e003a199cc3be63256cfec82228b5aed
org.coodex.concrete.dubbo	concrete-apache-dubbo	0.5.1-RC1		4fd5bff8111926cc411a4866b9151a6cc4091ec3
org.coodex.concrete.dubbo	concrete-apache-dubbo	0.5.1-RC2		46bbe66f6722f57a3fe2d05de76c463e9d6c6224
org.coodex.concrete.dubbo	concrete-apache-dubbo	0.5.1-RC3		e309abfe986ed55e9ddcf71a112f0b2c9b9110ab
org.coodex.concrete.dubbo	concrete-apache-dubbo	0.5.1-RC4		0c0b6fceb6d0c36b05c1d083c70b4b2f0d41ea0d
org.coodex.concrete.dubbo	concrete-apache-dubbo	0.5.1-RC5		a494ac508536997c7451ec0cf3fd6aa0e621052e
org.coodex.concrete.dubbo	concrete-apache-dubbo	0.5.1-RC6		0e33ced87aad00d7af183db28e047afa745c52c2
org.coodex.concrete.dubbo	concrete-apache-dubbo	0.5.2-RC1		0299352e94d4ed26b05c679819f083938d5810b9
org.coodex.concrete.dubbo	concrete-apache-dubbo	0.5.2-RC2		57d2ad9159d177cb9d0b64354a49788c633865ec
org.coodex.concrete.dubbo	concrete-apache-dubbo	0.5.3-RC1		ee077d0cabe93de9a3dc559d85d2db7043d92ef2
org.eclipse.birt.runtime.3_7_1	org.eclipse.datatools.connectivity.sqm.core	1.2.3		e8da85c3a2cd3bea411a15ce54a9b39a173668dc
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-compiled-functions-relationalStore-PCT	4.47.0		8a9623f19caa64e38b454ef1283cfa56c76bb56f
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-compiled-functions-relationalStore-PCT	4.47.1		727d927e478c3ce042cdc59cc02656e14513e4ab
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-compiled-functions-relationalStore-PCT	4.47.2		34020d651437ee107e7864d89ba08922da5908e8
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-compiled-functions-relationalStore-PCT	4.47.3		df42cd07162789d22cd0a027077129cfa53bf12c
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-compiled-functions-relationalStore-PCT	4.48.0		ba692d89da26979067b7aac2877c1a1df983efc5
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-compiled-functions-relationalStore-PCT	4.48.1		605b9434f237143a36d4923fa6d2b66930a117df
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-compiled-functions-relationalStore-PCT	4.48.2		63525ef68a415a6d7488e709823c8614dd4ce525
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-compiled-functions-relationalStore-PCT	4.49.0		f242f200f536f4c6464c32b4de258d963fcf9b61
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-compiled-functions-relationalStore-PCT	4.49.1		b030cb920f1a3d8df6c55457215b8e086fd672e4
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-compiled-functions-relationalStore-PCT	4.50.0		256f5fcaea39888e7b8250c7a71ac7b162866117
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-compiled-functions-relationalStore-PCT	4.50.1		91ee6e6f356eaa555862dc7f27ab4960678039d6
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-compiled-functions-relationalStore-PCT	4.51.1		718b2016db72a9f0aed30863c1672db949446330
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-compiled-functions-relationalStore-PCT	4.52.0		f94f7a30dc4d55e3cf286c20120d112e82af12cc
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-compiled-functions-relationalStore-PCT	4.52.1		d64f7035552bce7a56e58e2304e441a38260c4d9
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-compiled-functions-relationalStore-PCT	4.53.0		beb517032598e671886148af79b6287aa35307b2
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-compiled-functions-relationalStore-PCT	4.53.3		0b63a9532bd01534e5d2cbb91cf5fd27ad91f6d7
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-compiled-functions-relationalStore-PCT	4.53.5		2cd0050612f8b217885691619fa7b1b84dbaad1f
