africa.shuwari	version-zio-prelude_native0.5_3	0.5.0		265f4efeabe0ba0fad4cba7c52e11c063fbc069c
io.github.davidgregory084	vertices-sql-common_2.13	0.1.0		17eb006efb5b73f1ea9c3b0c98bf314bc49cf13d
io.github.davidgregory084	vertices-sql-common_2.13	0.1.1		db54590b8c76ceef7e8e3e2dc3283f172bb04847
io.github.davidgregory084	vertices-sql-common_2.13	0.1.2		007b1f537f37ec5dae91d7627af888af6346b957
io.github.dmitriy1892.kmm	utils-iosarm64	0.0.3		N/A
io.github.dmitriy1892.kmm	utils-iosarm64	0.0.3	metadata	6defa625ceafecae32cf7d1ba34d03a82688af29
io.github.dmitriy1892.kmm	utils-iosarm64	0.0.4		N/A
io.github.dmitriy1892.kmm	utils-iosarm64	0.0.4	metadata	caf4673ccbed3a77a934d3c0f4e0cfec2fa1ab40
io.github.dmitriy1892.kmm	utils-iosarm64	0.0.5		N/A
io.github.dmitriy1892.kmm	utils-iosarm64	0.0.5	metadata	51ee9c153c6ad2569b6bc63968af0f7e38c9b9cf
io.github.dmitriy1892.kmm	utils-iosarm64	0.0.6		N/A
io.github.dmitriy1892.kmm	utils-iosarm64	0.0.6	metadata	a002d08fc5456a14c19be1518c773a7387ae657f
io.github.hadiyarajesh.flower-core	flower-linuxx64	3.0.0		N/A
io.github.keirlawson	meters4s_2.12	2.0.1		ab2be46175c661227d4a98c8b9622b8c322b3ca9
io.github.keirlawson	meters4s_2.12	2.0.2		d2c47069bff2467eb577df0d3db516107e5dcab8
io.github.nasserkhosravi.devin	write	1.0.1		N/A
io.github.nasserkhosravi.devin	write	1.1.0		N/A
io.github.nasserkhosravi.devin	write	2.0.0		N/A
io.github.nasserkhosravi.devin	write	3.0.0		N/A
io.github.nasserkhosravi.devin	write	3.1.0		N/A
io.github.nasserkhosravi.devin	write	3.1.1		N/A
io.github.pig-mesh.ai	spring-ai-markdown-document-reader	1.1.5		d10ff55d88bf5ce1ddc471bf8cfde12dda12578f
io.github.pig-mesh.ai	spring-ai-markdown-document-reader	1.1.6		88e0d7bb255cf556e346a0390b451ed2f258fc98
io.github.pig-mesh.ai	spring-ai-markdown-document-reader	1.1.8		c4c50f72568cd58570a9c1ab5d175e62cdd17223
io.github.pig-mesh.ai	spring-ai-markdown-document-reader	1.3.0		7c6ff53862f18dce8dfab925432367f6996d8fc8
io.github.raven-source	raven-commons-data	1.0.2		d5feeb36815616b62b512a58ebde01b184b9dc26
io.github.raven-source	raven-commons-data	2.0.0		727619421fe90f349c9abb457e66ea8835744b68
io.github.sgpublic	uniktx-kotlin-logback	1.0.0-beta01		a7b097153231a90264c3e560c64b023883dc84bd
io.github.sgpublic	uniktx-kotlin-logback	1.0.0-beta02		4413545f3d06bcf0c5f51b200b9f3f0287e97b59
io.github.sgpublic	uniktx-kotlin-logback	1.0.0-beta03		e29715ac41360c9f781749474c78b201f952297e
io.github.sunny-chung	reactor-netty-core	1.1.20-patch1		642b29a59d93cce3f7050a20dfa318e644266043
io.github.sunny-chung	reactor-netty-core	1.1.20-patch1	original	5853b233cc6b51f7c7974e3e0d4b7439c6cc0d55
io.github.thiagolvlsantos	specrunner-concordion-emulator	1.5.18		2ea5025350beca3a59a6febce8eacf8a198c07f1
io.github.treebolic	treebolic	4.0-0		N/A
io.github.treebolic	treebolic	4.1-1		N/A
io.github.treebolic	treebolic	4.1-10		N/A
io.github.treebolic	treebolic	4.1-3		N/A
io.github.treebolic	treebolic	4.1-4		N/A
io.github.treebolic	treebolic	4.1-5		N/A
io.github.treebolic	treebolic	4.1-7		N/A
io.github.treebolic	treebolic	4.1-8		N/A
io.github.treebolic	treebolic	4.1-9		N/A
io.github.treebolic	treebolic	4.2-0		N/A
io.github.vinceglb	filekit-coil-jvm	0.10.0-beta01		a27c26807db2b94bc1b4473de7fd531b4af7adc5
io.github.vinceglb	filekit-coil-jvm	0.10.0-beta02		66258b0de477bb76497f2bc181e960a4583a869d
io.github.vinceglb	filekit-coil-jvm	0.10.0-beta03		34c902ab87f212a0ac953a1d5591ea32e63abf9f
io.github.vinceglb	filekit-coil-jvm	0.10.0-beta04		a774460116aa2bd45d45ba47d372b4acb550f4da
io.github.wendy512	stream-local-sample	1.0.1		3f1241a512bc159855d7be14a1cdd0aafd106578
io.github.x-horizon	pool-database-hikaricp	1.0		7a6560ebc57be48a3876f35cd708c1ca4580a83d
io.matthewnelson.kmp-tor	runtime-ctrl	2.0.0		f16aee32dc4beb4a7460cb91d0a44122500451ae
io.matthewnelson.kmp-tor	runtime-ctrl	2.0.0-alpha01		fa5974ed138e0fcc4752ea24ef885e95b664e6da
io.matthewnelson.kmp-tor	runtime-ctrl	2.0.0-alpha02		fa5974ed138e0fcc4752ea24ef885e95b664e6da
io.matthewnelson.kmp-tor	runtime-ctrl	2.0.0-beta01		3e0557af65b8405a80898f4a41334fcafc7df2ce
io.matthewnelson.kmp-tor	runtime-ctrl	2.1.0		13ee690bd9b984510ed4a91fe1a3b34886feff78
io.matthewnelson.kmp-tor	runtime-ctrl	2.2.0		13ee690bd9b984510ed4a91fe1a3b34886feff78
io.matthewnelson.kmp-tor	runtime-ctrl	2.2.1		7921f27a3ad6142b2e1114539e0b23c91bcc96c5
io.matthewnelson.kmp-tor	runtime-ctrl	2.3.0		f35013323b4084628c1a40365f83e5ebaa0754da
io.mongock	mongock-runner	5.0.10.RC		N/A
io.mongock	mongock-runner	5.0.11.RC		N/A
io.mongock	mongock-runner	5.0.12.RC		N/A
io.mongock	mongock-runner	5.0.13.RC		N/A
io.mongock	mongock-runner	5.0.15.RC		N/A
io.mongock	mongock-runner	5.0.17.RC		N/A
io.mongock	mongock-runner	5.0.18.RC		N/A
io.mongock	mongock-runner	5.0.19.RC		N/A
io.mongock	mongock-runner	5.0.20.RC		N/A
io.mongock	mongock-runner	5.0.21.RC		N/A
io.mongock	mongock-runner	5.0.22.RC		N/A
io.mongock	mongock-runner	5.0.23.RC		N/A
io.mongock	mongock-runner	5.0.24		N/A
io.mongock	mongock-runner	5.0.25		N/A
io.mongock	mongock-runner	5.0.26		N/A
io.mongock	mongock-runner	5.0.27		N/A
io.mongock	mongock-runner	5.0.28		N/A
io.mongock	mongock-runner	5.0.29		N/A
io.mongock	mongock-runner	5.0.30		N/A
io.mongock	mongock-runner	5.0.31		N/A
io.mongock	mongock-runner	5.0.32		N/A
io.mongock	mongock-runner	5.0.33		N/A
io.mongock	mongock-runner	5.0.34		N/A
io.mongock	mongock-runner	5.0.35		N/A
io.mongock	mongock-runner	5.0.36		N/A
io.mongock	mongock-runner	5.0.37		N/A
io.mongock	mongock-runner	5.0.38		N/A
io.mongock	mongock-runner	5.0.39		N/A
io.mongock	mongock-runner	5.0.4.BETA		N/A
io.mongock	mongock-runner	5.0.5.BETA		N/A
io.mongock	mongock-runner	5.0.6.RC		N/A
io.mongock	mongock-runner	5.0.7.RC		N/A
io.mongock	mongock-runner	5.0.8.RC		N/A
io.mongock	mongock-runner	5.0.9.RC		N/A
io.mongock	mongock-runner	5.1.0		N/A
io.mongock	mongock-runner	5.1.1		N/A
io.mongock	mongock-runner	5.1.2		N/A
io.mongock	mongock-runner	5.1.3		N/A
io.mongock	mongock-runner	5.1.4		N/A
io.mongock	mongock-runner	5.1.5		N/A
io.mongock	mongock-runner	5.1.6		N/A
io.mongock	mongock-runner	5.2.1		N/A
io.mongock	mongock-runner	5.2.2		N/A
io.mongock	mongock-runner	5.2.3		N/A
io.mongock	mongock-runner	5.2.4		N/A
io.mongock	mongock-runner	5.3.0		N/A
io.mongock	mongock-runner	5.3.1		N/A
io.mongock	mongock-runner	5.3.2		N/A
io.mongock	mongock-runner	5.3.3		N/A
io.mongock	mongock-runner	5.3.4		N/A
io.mongock	mongock-runner	5.3.5		N/A
io.mongock	mongock-runner	5.3.6		N/A
io.mongock	mongock-runner	5.4.0		N/A
io.mongock	mongock-runner	5.4.1		N/A
io.mongock	mongock-runner	5.4.2		N/A
io.mongock	mongock-runner	5.4.3		N/A
io.mongock	mongock-runner	5.4.4		N/A
io.mongock	mongock-runner	5.5.0		N/A
io.mongock	mongock-runner	5.5.1		N/A
io.mraa.at.upm	upm_linefinder	1.2.0		N/A
io.mraa.at.upm	upm_linefinder	1.3.0		N/A
io.mraa.at.upm	upm_linefinder	1.5.0		N/A
io.mraa.at.upm	upm_linefinder	1.6.0		N/A
io.oss84.geotools	gt-epsg-wkt	24.2		2bafc1c9d6bca97cf56779e923529e865738b17e
io.oss84.geotools	gt-epsg-wkt	24.2-oss84-1		7167e8703f935fbc05da964e34ffcf53054afa81
io.quarkiverse.pact	quarkus-pact-consumer-parent	0.2		N/A
io.quarkiverse.pact	quarkus-pact-consumer-parent	0.2.1		N/A
io.quarkiverse.pact	quarkus-pact-consumer-parent	1.0.0.Alpha1		N/A
io.quarkiverse.pact	quarkus-pact-consumer-parent	1.0.0.Alpha2		N/A
io.quarkiverse.pact	quarkus-pact-consumer-parent	1.0.0.Final		N/A
io.quarkiverse.pact	quarkus-pact-consumer-parent	1.0.1.Final		N/A
io.quarkiverse.pact	quarkus-pact-consumer-parent	1.1.0		N/A
io.quarkiverse.pact	quarkus-pact-consumer-parent	1.2.0		N/A
io.quarkiverse.pact	quarkus-pact-consumer-parent	1.3.0		N/A
io.quarkiverse.pact	quarkus-pact-consumer-parent	1.4.2		N/A
io.quarkiverse.pact	quarkus-pact-consumer-parent	1.5.0		N/A
io.quarkiverse.roq	quarkus-roq-deployment	0.0.1		d27ca2703cbecaae46de793e58d232b41b2ce2c8
io.quarkiverse.roq	quarkus-roq-deployment	0.0.2		fab0c293cab7f723186a7ba39b31b720e4ae9a97
io.quarkiverse.roq	quarkus-roq-deployment	0.0.3		269802c46b2e4ce13028980f0cf5d275b123079c
io.quarkiverse.roq	quarkus-roq-deployment	0.0.4		7595a4cc929e664c7ec9f2d669ec69d78e08b9f1
io.quarkiverse.roq	quarkus-roq-deployment	0.0.5		073ba026ef3130bd43eaad1f507ad253a1df95ac
io.quarkiverse.roq	quarkus-roq-deployment	0.0.6		c9fdbe03abcae878b786aea36352707b89747dae
io.quarkiverse.roq	quarkus-roq-deployment	0.0.7		02619d71ad1563409f97f408388ff90843b3ebf2
io.quarkiverse.roq	quarkus-roq-deployment	0.0.8		645574f4d872955096465437f581275f1c923809
io.quarkiverse.roq	quarkus-roq-deployment	0.0.9		5f87d99a529c63245d1447943f69494dcd79d1e8
io.quarkiverse.roq	quarkus-roq-deployment	1.0.0		d86296b146bbcdcae2c6110cfed958d7a1e6e3b7
io.quarkiverse.roq	quarkus-roq-deployment	1.0.0.CR2		7d5addf12b5a78659ca147311197de03e841b149
io.quarkiverse.roq	quarkus-roq-deployment	1.0.0.CR3		9bf071de16f853c07c35f57eef9e2147c40c6c6a
io.quarkiverse.roq	quarkus-roq-deployment	1.0.1		4690507812a78c043990f1f1f13059957ba5a0fd
io.quarkiverse.roq	quarkus-roq-deployment	1.0.2		82133b11a7528518ad88eb0f9967818cacf256ee
io.quarkiverse.roq	quarkus-roq-deployment	1.0.3		c32b836f48ab5e474b78b56fb283de159e45f051
io.quarkiverse.roq	quarkus-roq-deployment	1.0.4		c9d87ff47f138c2bdfec2e8d0e93dd338fcf8a9b
io.quarkiverse.roq	quarkus-roq-deployment	1.0.5		ac2058ce2efc21617b9935b9140260568407e927
io.quarkiverse.roq	quarkus-roq-deployment	1.0.6		d326a8cf2091064c142579e4e446ceb82b6a12dd
io.quarkiverse.roq	quarkus-roq-deployment	1.0.7		97b27e2faf9fd535768b8e903a9d984527670b37
io.quarkiverse.roq	quarkus-roq-deployment	1.0.8		cab5d58b82d73570f0fb26af3c0b0a4e54026b9d
io.quarkiverse.roq	quarkus-roq-deployment	1.0.9		2d9b35711e005fe949180adb72b962552ca927e3
io.quarkiverse.roq	quarkus-roq-deployment	1.1.0		dd173d7e31df460e5d317397024863753c6e74a1
io.quarkiverse.roq	quarkus-roq-deployment	1.1.1		7b93ac2d4be05fa7857c61c4293f88e72aa25e2f
io.quarkiverse.roq	quarkus-roq-deployment	1.1.2		8ccea9f335e151a59c0ceb2beee06d1818fdd226
io.quarkiverse.roq	quarkus-roq-deployment	1.2.0		8901390ff81edd58552ae0e5003d8310c3a91a89
io.quarkiverse.roq	quarkus-roq-deployment	1.3.0		b7543484d4151c9d6eee6ed55832aacc0defc1ab
io.quarkiverse.roq	quarkus-roq-deployment	1.3.0.Alpha2		aacda214c32ba48ec1e43a5a06bc56ad9076df84
io.quarkiverse.roq	quarkus-roq-deployment	1.3.1		e02f4d52ae9724c5380cebb03e28115863654098
io.quarkiverse.roq	quarkus-roq-deployment	1.3.2		d9823b513525b45797bb3acb001e0a268ef22d66
io.quarkiverse.roq	quarkus-roq-deployment	1.3.3		513f263350e21b42e060cf471d23edf4a534e9df
io.quarkiverse.roq	quarkus-roq-deployment	1.4.0		35da0c386083ac6b7494041042afb8691fa3c807
io.quarkiverse.roq	quarkus-roq-deployment	1.5.0		ab409247a184fb6cad9cb62d9450799bbe7eabe0
io.quarkiverse.roq	quarkus-roq-deployment	1.5.1		a4d3210631096174dd3f3f87aa85a91abd80fc6e
io.quarkiverse.roq	quarkus-roq-deployment	1.5.2		7d47d968efcea7b31e55c3ccd8a8f5b51da1e0c9
io.zenwave360.sdk	spring-modulith-events-scs	1.0.0		8c32fe38a0f1c12a088941308e49d10052091f6e
io.zenwave360.sdk	spring-modulith-events-scs	1.0.0-RC1		458959eac8ff69ac64c76a076e7f9d1c394b201d
io.zenwave360.sdk	spring-modulith-events-scs	1.0.0-RC2		419469de97901aaae34e1eda0ea57745ca362b40
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.1		N/A
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.1	metadata	2e46e09279d323716d0eb45815ae508aa021e1ec
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.10		N/A
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.10	metadata	cf4a00314a4c56b091fc92d33868a56a1c8b27cf
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.11		N/A
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.11	metadata	bbc6077857ce0977e594ef365e070e6c8f74d5ca
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.12		N/A
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.12	metadata	8bda805de700a5a2f2a440dbc83e8a97c2daffec
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.13		N/A
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.13	metadata	87ecf3c5c80d51c7eb06dc6ea86fe6f86111225d
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.14		N/A
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.14	metadata	ee195175b04c5b071d7e5d6521b220f316a9aacf
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.15		N/A
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.15	metadata	baab37f7d5196cd11af1e9f6525c914f3a4e1b2b
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.16		N/A
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.16	metadata	409f1ecd6edf69fda623b98fea4e22b505bc5868
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.17		N/A
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.17	metadata	dbb0164e8a0907a012a41b7835a7ec5a5cfad649
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.18		N/A
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.18	metadata	085135807777466b594735c949f7c3af39c4f41d
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.19		N/A
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.19	metadata	b5241cc7e9bd8290a39e5496d72b8edc23e5b73a
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.2		N/A
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.2	metadata	6c19efa93554b5e353f703805fc3aec231843a63
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.3		N/A
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.3	metadata	1fd441c84b612670e1add7269d694655c3874660
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.4		N/A
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.4	metadata	427019463e59e72d607ccbbb7bc7c3187500f443
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.5		N/A
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.5	metadata	63d0506e1bfec8d53e5ed4d9d4a871e88d224030
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.6		N/A
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.6	metadata	ccef27e71a5fbc58c40407954061fc5001432457
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.7		N/A
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.7	metadata	f8d7eb2996b0f4d1f5f142eba10877dad2735300
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.8		N/A
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.8	metadata	e54039d79e3b98667e2636135a29251ebfd594e3
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.9		N/A
me.nathanfallet.suitebde	suitebde-commons-iossimulatorarm64	0.0.9	metadata	e7dd7d0f85999fc135e8b08673e5d41ad11c32c4
net.admixer.sdk.mediation	fyber	0.0.1		N/A
net.admixer.sdk.mediation	fyber	0.0.2		N/A
net.admixer.sdk.mediation	fyber	1.1.2.0		N/A
net.admixer.sdk.mediation	fyber	1.3.2.0		N/A
net.kyori.moonshine	moonshine-core	2.0.4		cca40026719a6e8c90799ad6667076dcd776f612
org.apache.directory.studio	ldifeditor.feature	1.3.0.v20081014		838692c08377639c4ec5f47f6184f8b70ba4bcce
org.apache.directory.studio	ldifeditor.feature	1.3.0.v20081020		b43a14ccadf56c277bbfa46de39d937864b48a4f
org.apache.directory.studio	ldifeditor.feature	1.4.0.v20090407		2c19a777db8f7ade7e2a4348c6b8f85cff287362
org.apache.directory.studio	ldifeditor.feature	1.5.0.v20091102		acf9660343c0029ee7383686283a8c9111212caa
org.apache.directory.studio	ldifeditor.feature	1.5.1.v20091130		20ca86dbba4f00b9eff1b1033aa73599d3a59763
org.apache.directory.studio	ldifeditor.feature	1.5.2.v20091211		c12737ce5d02b1c72c29284fce5f0dd5b2b6ed2c
org.apache.directory.studio	ldifeditor.feature	1.5.3.v20100330		29ad1fc71e11ac45b303ec1abd0f4a7e63a102b8
org.apache.directory.studio	ldifeditor.feature	2.0.0.v20120111		8a0785cefa9ec69862c72a9affc5d07a68838439
org.apache.directory.studio	ldifeditor.feature	2.0.0.v20120127		e80861f787a2892c3eefa799a5c8572c29014c6c
org.apache.directory.studio	ldifeditor.feature	2.0.0.v20120224		1bda7d4595e6f72e918ef458824fdfd1f85ce646
org.apache.directory.studio	ldifeditor.feature	2.0.0.v20130125		4cdb15430dfec2732c07f9495a42ce16a704787d
org.apache.directory.studio	ldifeditor.feature	2.0.0.v20130131		af4358850c7bb77b8344d2fb7e8da6cba385e9a4
org.apache.directory.studio	ldifeditor.feature	2.0.0.v20130308		ce054791a9c470830bd23fc103844dfe1e2afb36
org.apache.directory.studio	ldifeditor.feature	2.0.0.v20130517		1e8662367c72615c3b7fe5f3de683ac0807753d1
org.apache.directory.studio	ldifeditor.feature	2.0.0.v20130628		10c1026b2d7b938e6e006e826a61bc3d60b9f799
org.apache.karaf.jndi	org.apache.karaf.jndi.command	2.3.10		3fb23cb2396a7d96f35807411cd5628826e7bdd9
org.apache.karaf.jndi	org.apache.karaf.jndi.command	2.3.11		e8f90c813e3b29d435c2426c356ef24e9472ebfa
org.apache.karaf.jndi	org.apache.karaf.jndi.command	2.3.12		863fc34e820235fe67f62aa25529dabb4c8f820f
org.apache.karaf.jndi	org.apache.karaf.jndi.command	2.3.4		e07503bb8da9b2819efbb98467afd6e7ff580991
org.apache.karaf.jndi	org.apache.karaf.jndi.command	2.3.5		e40e086a260ed5427dd61a02c6aab7abff30e350
org.apache.karaf.jndi	org.apache.karaf.jndi.command	2.3.6		9d975f7a735cc5cfae1a2751f392c0589c3205e5
org.apache.karaf.jndi	org.apache.karaf.jndi.command	2.3.7		85990e274498a7775c494eec92a48184449e63d2
org.apache.karaf.jndi	org.apache.karaf.jndi.command	2.3.8		de3a60b5a5ed022e3b06b32a9658dc2a90f5233f
org.apache.karaf.jndi	org.apache.karaf.jndi.command	2.3.9		de8077207fee91c6b9ea12bd771db90df2720093
org.apache.karaf.jndi	org.apache.karaf.jndi.command	2.4.0		d721fc52684d0cd5d34db8b5a434dec0ac5274bc
org.apache.karaf.jndi	org.apache.karaf.jndi.command	2.4.1		fba5abdecd8c26f22cb32b81563ac333ac2f2331
org.apache.karaf.jndi	org.apache.karaf.jndi.command	2.4.2		0af07162546c2fd43ec46caca7b894eb1f1d010a
org.apache.karaf.jndi	org.apache.karaf.jndi.command	2.4.3		87f097bfd129135341c83eee54fa8da48b87bd87
org.apache.karaf.jndi	org.apache.karaf.jndi.command	2.4.4		fd5ccad99aa896e12149fd02ac273908afdb171c
org.apache.karaf.jndi	org.apache.karaf.jndi.command	3.0.0		eb278f44b1f4837253c18880f00f1796b51b6f0c
org.apache.karaf.jndi	org.apache.karaf.jndi.command	3.0.1		4ddb6c60598e70879ff8e97513caa0b9c03fa97b
org.apache.karaf.jndi	org.apache.karaf.jndi.command	3.0.10		956894164df9feb5e0a24a3a5f86212925de6d5e
org.apache.karaf.jndi	org.apache.karaf.jndi.command	3.0.2		f7d8b83773f74196bf6404fcfffcb775ef47cba8
org.apache.karaf.jndi	org.apache.karaf.jndi.command	3.0.3		dcb998c09f6a0f5ec349b27fe5b450fda83af899
org.apache.karaf.jndi	org.apache.karaf.jndi.command	3.0.4		59db7ddedd5157901d3a5d9620f88a7b98f8a447
org.apache.karaf.jndi	org.apache.karaf.jndi.command	3.0.5		dc944b0a71f0b8a6d03487ccf7095994afb0586e
org.apache.karaf.jndi	org.apache.karaf.jndi.command	3.0.6		289ad44ce8abb849d126d8dd90eed460727673d2
org.apache.karaf.jndi	org.apache.karaf.jndi.command	3.0.7		d032a893f97bfe78f533ec2382ea57b064d9adb9
org.apache.karaf.jndi	org.apache.karaf.jndi.command	3.0.8		a56e21b726937677716fce67113a3af25457c9ec
org.apache.karaf.jndi	org.apache.karaf.jndi.command	3.0.9		a123bfbfeaa7e2ee166023c57198e48d0c5c5fbf
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.1		4254e6c1b9b2d3b21de09dd53c33a8d940e4d84b
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.10		10c9f4182504f3ff458c29cecb2f846e9006447c
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.11		968928d1248e17b6513d63b0e42f8f1a3ff3d6a4
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.12		6bc33b7b280b42589412babe9fdeb0ce7381071f
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.13		d017de0bcd2c0fc66f3a46416b6e3cd7ce8a1915
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.14		4b59212b912b303e97365ed53c8d178952d099aa
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.15		e8bfd8265b1190b319f6d125e4eb745152b417f7
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.16		28b877b0cc0b245f02210223d3dcad719f24000b
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.17		864122c79f8c5e09baa9cf9db110f5386c10bcc1
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.18		fc2b71d69ac64508990f8ec86839bc0201221a85
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.19		b45f99cfd45a21251892535d505f44f5717d2616
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.2		25e9dfce39565da9adb8f02759aa10a1d1be55f8
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.20		91380a2a4f5f4c6bc0c01cfa484be27568c96b00
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.21		769746cc1a6edff3c8b64dd24e6e0f812468b44e
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.22		679b28842d2e726365e708b3da55832d645cef41
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.23		4f324a0b3aa348619e4cf2f3660ebe3c1616bbbc
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.3		280af28875d11608780d463a30e3ad0bc4f29780
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.4		2b3d98d59216d80ac3fe1254ab5be45286ced518
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.5		3d79e8c02d4f6fe7752add2db4efdbeb3e0be04f
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.6		3867b3ff07ff55a8d84c53879ac8fe40ee42cf7f
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.7		b25fda752ce055aa12c730f1644b5796aaf725e3
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.8		f2fade5a97738a4fbf15973ca561c6cb14bd6216
org.apache.wicket.experimental.wicket8	wicket-http2-jetty	0.9		0252a54cb153aa965a6f0a8d1cb0646ca1bc817f
org.biopax.paxtools	paxtools	4.3.1		N/A
org.biopax.paxtools	paxtools	5.0.0		N/A
org.biopax.paxtools	paxtools	5.0.0-beta1		N/A
org.biopax.paxtools	paxtools	5.0.1		N/A
org.biopax.paxtools	paxtools	5.1.0		N/A
org.biopax.paxtools	paxtools	5.2.1		N/A
org.biopax.paxtools	paxtools	5.2.2		N/A
org.biopax.paxtools	paxtools	5.3.0		N/A
org.biopax.paxtools	paxtools	6.0.0		N/A
org.codehaus.modello	modello-plugins	1.0		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-1		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-10		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-11		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-12		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-13		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-14		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-15		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-16		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-17		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-18		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-19		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-2		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-20		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-21		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-22		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-3		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-4		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-5		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-6		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-7		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-8		N/A
org.codehaus.modello	modello-plugins	1.0-alpha-9		N/A
org.codehaus.modello	modello-plugins	1.0.1		N/A
org.codehaus.modello	modello-plugins	1.0.2		N/A
org.codehaus.modello	modello-plugins	1.1		N/A
org.codehaus.modello	modello-plugins	1.10.0		N/A
