ai.sensfrx	sensfrx-sdk	1.0.3		N/A
org.apache.olingo	olingo-odata2-jpa-processor-ref	2.0.9		83054016e7d1f50d87d265e4e1a23ffad5b0113f
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jaxp-ri	1.4.2_1		4b04730e6334e92c95f2aa64635952acf97f8ca3
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jaxp-ri	1.4.2_2		bd801c45dd44145be5f0a6d5a70aa5c2da6f2e27
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jaxp-ri	1.4.2_3		83966d43eecbd94df37d3ee144f2254dee4c061d
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jaxp-ri	1.4.2_4		dddd83d28c552115bddf38ffcb47b1d87c68eadb
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jaxp-ri	1.4.2_5		e86a588f4f6a22de050e4c1fed4fbbee72ea2257
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jaxp-ri	1.4.4_1		51fb9f1d07293c2a5ab5acbb785998b48d94d060
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jaxp-ri	1.4.4_2		3918bfa526d9d66f3a6642ca08b5bdf27ce30532
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jaxp-ri	1.4.5_1		63f5714c187d752ea87e8f37269250ef92f25112
org.bitbucket.gt_tech	nano-rxnetty-mvc-server	1.0.0		37908d47af61055ec625864238cda27f45554ecc
org.bitbucket.gt_tech	nano-rxnetty-mvc-server	2.0.0		135f8c238a50158fcc93d4556cdab5e25169b40a
org.dspace.dependencies.cocoon	dspace-cocoon-servlet-service-impl	1.0.1		790bf769779849d66608a3f54c6467f7ea46fa6a
org.dspace.dependencies.cocoon	dspace-cocoon-servlet-service-impl	1.0.2		dee6915e180f5da294ad34e204c5682994e7c6ae
org.dspace.dependencies.cocoon	dspace-cocoon-servlet-service-impl	1.0.3		140b53df63e816d6358d8404b11f76c9dcace55a
org.geckoprojects.equinox	org.gecko.equinox.product.template	1.0.9		C215AC78D88052FF290EFD5A8D890A6393D34AB5
org.geckoprojects.equinox	org.gecko.equinox.product.template	1.1.0		0B4922EC6D0CA7BAAB37E4146912B7384607FEEC
org.geckoprojects.equinox	org.gecko.equinox.product.template	1.1.1		AE875093AE25734DF327B33EFEF3A40E1108E797
org.hotswapagent	hotswap-agent-weld-jakarta-plugin	2.0.0		880b81be8c6148689b4b2df4102883fd9da06922
org.hotswapagent	hotswap-agent-weld-jakarta-plugin	2.0.1		a0d4f76f867419ee85700ad684dc80671e792e29
org.hotswapagent	hotswap-agent-weld-jakarta-plugin	2.0.2		fe081755545d7f12fef7cb015645c0558037ae4e
org.javasimon	javasimon-jdbc41	3.5.0		6088f177cffd0a1f724fedc7068f75ab7879728f
org.javasimon	javasimon-jdbc41	3.5.1		4bedeb8c0f259ff4709d5d79aa5e3e0c635a1ea8
org.javasimon	javasimon-jdbc41	3.5.2		9e7e7718c03dc79a68ef5c6e35730877eace74b6
org.javasimon	javasimon-jdbc41	4.0.0		eaea2f1523009e0113d0dae2ba838e8b264c9e99
org.javasimon	javasimon-jdbc41	4.0.1		74db1f1b4cc0bb3c7c4fb36b762504090941a939
org.javasimon	javasimon-jdbc41	4.1.0		d16b298a42348a8cb32f619139417cc7a4821412
org.javasimon	javasimon-jdbc41	4.1.1		0f940ac1b956fbc43f8f46c07ffaea4904e32b8b
org.javasimon	javasimon-jdbc41	4.1.2		38f7efa463110cddc7622cdcb69444b9fbe5e7a1
org.javasimon	javasimon-jdbc41	4.1.3		2df7777383968f54d7121035c6da5f2f0c6cd968
org.javasimon	javasimon-jdbc41	4.1.4		2af62ba11ebea8f20aef65bc19a67f9474914f20
org.javasimon	javasimon-jdbc41	4.2.0		3ad26ee1e7eecd975147604a088d40816cde08f7
org.jvnet.hudson.plugins	collapsing-console-sections	1.0		742be2ed1ea7393baf9d41b197a84eca55b56652
org.jvnet.hudson.plugins	collapsing-console-sections	1.1		5262cc50eb723d29b6655806cbce804c868a5fe3
org.jvnet.hudson.plugins	collapsing-console-sections	1.2		ec6ce43914863a84c0d887c2781a4383106076bf
org.jvnet.hudson.plugins	collapsing-console-sections	1.3		fdb9e8bd08289244784b8f285904b12f5bb66f69
org.kodein.di	kodein-di-core-watchosx86	6.5.2		N/A
org.kodein.di	kodein-di-core-watchosx86	6.5.3		N/A
org.kodein.di	kodein-di-core-watchosx86	6.5.4		N/A
org.kodein.di	kodein-di-core-watchosx86	6.5.5		N/A
org.lucee	argon2-jvm-nolibs	2.11.0		2207efbcd5b5b8928cccb50637d414942f15c916
org.mvnpm.at.types	semantic-ui-sticky	2.2.6		dc476d654fb1ebd953a3fa7f19ee05c55400e89b
org.mvnsearch	httpfile-spring	1.0.0		532ef50d26f3a0ad8907445020bf43670e22805e
org.mvnsearch	httpfile-spring	1.0.0-RC3		095f0c2784696e8fb1eb2e8666ad802a376ca86c
org.mvnsearch	httpfile-spring	1.0.1		9e8e52b6574d07da63844def802f7a8c63d9955e
org.opencb.opencga	opencga-storage-hadoop-compat-api	3.0.0		b88c35d2c76432f301dca230d7623c316e1879c0
org.opencb.opencga	opencga-storage-hadoop-compat-api	3.0.0.1		8dbd6ac48b1642089a44d3e34ad49578973bf249
org.opencb.opencga	opencga-storage-hadoop-compat-api	3.0.1		e12a673dbb363279e3d3660a92932bf988b6eb22
org.opencb.opencga	opencga-storage-hadoop-compat-api	3.0.2		6256ed69f3391dae7bffa64ecbf8dc25a465d21f
org.opencb.opencga	opencga-storage-hadoop-compat-api	3.1.0		ee365403eb1659e6ebd6a20069580ed43667d78d
org.opencb.opencga	opencga-storage-hadoop-compat-api	3.2.0		218e0a0e2c8249ad886063a013e6a5be01f8b898
org.opencb.opencga	opencga-storage-hadoop-compat-api	3.2.1		a56dbab675dc44d8a7cc5ab5d3c32b90cb450d49
org.opencb.opencga	opencga-storage-hadoop-compat-api	3.2.2		cc485c2690ace31b19757738687bb5f5779e98d2
org.opencb.opencga	opencga-storage-hadoop-compat-api	3.3.0		02d15ddfabf5298e19a185c64d0474ba27299ac5
org.opencb.opencga	opencga-storage-hadoop-compat-api	3.4.0		92267757675ba52266c898c292c08cff720bdb86
org.opencb.opencga	opencga-storage-hadoop-compat-api	4.0.0		d131c7d3a011705b5e14624309ff9160b8297500
org.opendaylight.faas	uln-cache	1.1.0-Boron		e4fa325e04084164bd810004f13f9eeef5d93c54
org.opendaylight.faas	uln-cache	1.1.1-Boron-SR1		f2707e91892dac1adbc41b01f71dfddaf8bb5d17
org.opendaylight.faas	uln-cache	1.1.2-Boron-SR2		beb1f749b64e914567ee736c520d3a6ef334b534
org.opendaylight.faas	uln-cache	1.1.3-Boron-SR3		0e8a5770e8720d52b95e4b9a9eacad501a8f5275
org.opendaylight.faas	uln-cache	1.1.4-Boron-SR4		0cbe2deda2d689b5355afd1727f11a9a0af4ae1f
org.opendaylight.faas	uln-cache	1.2.0-Carbon		ea2889da78d2ed6bf0a81ef095d4a96db2814821
org.opendaylight.faas	uln-cache	1.2.1-Carbon		9987b5f8f81aea37be965103216951ce7fbb2d54
org.opendaylight.faas	uln-cache	1.2.2-Carbon		dedb9b091c4225b0129ceb06e9d9e14ca6498b4e
org.opendaylight.faas	uln-cache	1.2.3-Carbon		27d78a79b1e99f21e4ec74125aa18fbc3024bcf9
org.opendaylight.faas	uln-cache	1.2.4-Carbon		b390bbe4a6c3a4ba34ec2db917c8b5aa4d6c2614
org.opendaylight.faas	uln-cache	1.3.0		e88e9116955ad9a5150619ad1368078c358a01bc
org.opendaylight.faas	uln-cache	1.3.1		325ad5be9bea8b3a6a2492f09fb6608ed9cc0145
org.opendaylight.faas	uln-cache	1.3.2		6f50330c96945db1b84945e7d6305fcdd6fbbaae
org.opendaylight.faas	uln-cache	1.3.3		c29ca677c64c8cc172604580b68221ea225f214e
org.sincron	sincron-macros_sjs0.6_2.12.0-M4	0.12		c08d3ae020f197c87198ea4f777f756c03c42547
org.sincron	sincron-macros_sjs0.6_2.12.0-M4	0.13		a6bb018654d3a230b6c1c252140531b90cab24fb
org.sincron	sincron-macros_sjs0.6_2.12.0-M4	0.14		d19ab6ea5ce2563d99c6ff91cd9a42d818661fd5
org.skinny-framework	scalate-precompiler_2.10	1.7.1.0		88c28523400905efd36b9fc357b96633c6f96630
org.skinny-framework	scalate-precompiler_2.10	1.8.0.0		fa46b7c8739671075eb499a7f0ec02c87f33138d
org.skinny-framework	scalate-precompiler_2.10	1.8.0.0-RC1		e7b22c6a20a47af6c0155643b73a10c82c21df1c
org.springframework.cloud	spring-cloud-alicloud-oss	0.1.0.RELEASE		2f65839f60bb0b5244e12cf93f2f02de030af65b
org.springframework.cloud	spring-cloud-alicloud-oss	0.1.1.RELEASE		017ae72988db0388e27a0bf11271d70656848319
org.springframework.cloud	spring-cloud-alicloud-oss	0.1.2.RELEASE		e8c358c5961e8c44916a2631be9f727b90cc7c11
org.springframework.cloud	spring-cloud-alicloud-oss	0.2.0.RELEASE		b08a667cb7459df87905b61b56ab152cd90e008f
org.springframework.cloud	spring-cloud-alicloud-oss	0.2.1.RELEASE		5a667d9aff7a12b529527a78c224bca340ff13da
org.springframework.cloud	spring-cloud-alicloud-oss	0.2.2.RELEASE		f096b3963e7b1e177d908f341614f7e77830207b
org.springframework.cloud	spring-cloud-alicloud-oss	0.9.0.RELEASE		d0672ae1dc3abce3a433c2962d1f2ff4416da50f
org.typelevel	spire-platform_2.12	0.16.0		db4c72d60509e4ff843f8f7d2d9e147568f871b2
org.typelevel	spire-platform_2.12	0.16.1		a3f75003739b9d4cea9e036d91b1772cfbbe93b9
org.typelevel	spire-platform_2.12	0.16.2		978f736473435a13cb118e1a7329fdb139532bb8
org.typelevel	spire-platform_2.12	0.17.0		33abdb144aa76fea2801a5c74971978068b862c3
org.typelevel	spire-platform_2.12	0.17.0-M1		7019bddf5c9dd6c7fabbb2aba7ab1dea68ed4f4f
org.typelevel	spire-platform_2.12	0.17.0-RC1		f2f9947da68afb888a5bff9e6982835575756ab5
org.webjars.npm	github-com-CreateJS-SoundJS	1.0.2		fe25e158dc00a0379296a9a9540b30e7ec1a7b1b
org.webjars.npm	highcharts-vue	1.3.5		785822fcc844baa266afb80cf718c5fedf9e1ec6
org.wololo	flatgeobuf	0.4.1		cf26d20dbd8743ba1e147609897d381dcf103cfd
org.wololo	flatgeobuf	0.5.0		8f27735ebde64ede3910816351ca8aaa1682d641
org.wololo	flatgeobuf	0.5.4		963f8ecf1a81f3de7aef4fa4ecf2bfbe0adff166
org.wololo	flatgeobuf	1.0.0		9a1a3facd03869108fd49370faa15f4a597c2270
org.wololo	flatgeobuf	2.0.2		71f496137122852f99eb71e0b94727df6d511c3a
org.wololo	flatgeobuf	2.1.0		5265163bfc7c046bed5fc4848f51acd11f73d56c
org.wololo	flatgeobuf	2.2.0		c1e44a00ea01c44e02bc971681bccc78f60039f2
org.wololo	flatgeobuf	3.0.0		65c92a7c5f399141700b154f9d450dcb7d08a995
org.wololo	flatgeobuf	3.1.4		f33f5aaa807b4e86feb0b0eabcd8b115460ba925
org.wololo	flatgeobuf	3.10.0		468e20273ec867bd7d465fdb6237789f3f0f782b
org.wololo	flatgeobuf	3.10.1		1634f6799c259ca8cc5da1142a90c6bc1fa9d232
org.wololo	flatgeobuf	3.11.0		1c78e643350c1de791951e63ef82df47293733ab
org.wololo	flatgeobuf	3.12.0		71f96c36733bb48a606b5b205d85f83e3a8b71eb
org.wololo	flatgeobuf	3.13.0		dfa41ab47e5f2bc1ba881987d9cc2ff078d9b92b
org.wololo	flatgeobuf	3.13.1		b3707e87a69cc24ad4067b78ab2e3bca4304ce6f
org.wololo	flatgeobuf	3.13.3		9bbd56f4a6b2976da047f91241c01cd34faf0b65
org.wololo	flatgeobuf	3.14.0		0433d8161988b105c96f6e461eb6936483f9f1e4
org.wololo	flatgeobuf	3.15.0		ef6d6f1f0c905389468fff0e60048234393f1af1
org.wololo	flatgeobuf	3.15.1		da8aa4d9e5202804d3b25e16804471b7ac3de0bc
org.wololo	flatgeobuf	3.15.2		18b4ad7df5c4aaf3475808c35aa9995481a2f835
org.wololo	flatgeobuf	3.16.0		a64c851434bb62c1d410f9d535ad4276c5680e28
org.wololo	flatgeobuf	3.16.1		6f40b475494847e33d5abb222c8d17770a3f10ab
org.wololo	flatgeobuf	3.16.2		a5a8b6b04bad2a603830a5b37bb557249bdcbdad
org.wololo	flatgeobuf	3.16.3		f22e824c3373f76d984a6f8028c61beead8e8b2b
org.wololo	flatgeobuf	3.16.4		ced38ca6894e132b975087c354f6605b040a31d8
org.wololo	flatgeobuf	3.18.0		cc43afea9af1fd01b4e2b503b51fd11e1e873318
org.wololo	flatgeobuf	3.18.1		4a1db1fe34d544e5ac87f297590ce2fc8cd27e58
org.wololo	flatgeobuf	3.19.0		c23a52b9a0e308f29477f8edccd4f50b0fa95bdf
org.wololo	flatgeobuf	3.22.2		115fe9cc9016d3d1ff7c2362b28efde8ff1acb5b
org.wololo	flatgeobuf	3.24.0		c15f717db73c8e15ded55ec24e0646db0d998113
org.wololo	flatgeobuf	3.25.0		a222575c8928a8671ce2073b4687a9debbc2ffb9
org.wololo	flatgeobuf	3.26.0		f85d5e2639e04a4dc1d9966543438421fcc98344
org.wololo	flatgeobuf	3.26.1		be6a56ec991171f0896e444ba3d8e1d0bd4d6faf
org.wololo	flatgeobuf	3.26.2		5432e55058141ef8c17c5fc358ec23057048d1bc
org.wololo	flatgeobuf	3.27.1		0a4cc71e1230b4af4e3f031a0d85cd60fae06758
org.wololo	flatgeobuf	3.3.0		77097f91d6f21f07850550139791d9fe230279bf
org.wololo	flatgeobuf	3.4.0		592e6d892fed32226d7957d51b4775395525f3aa
science.aist.neo4j	neo4j-service-preprocessor	1.0.0		25b5ae5766d6667396a4d60adf519c6ee61006ce
sh.almond.tmp.ammonite	ammonite-interp_2.12.12	3.0.0-M0-36-8856669f		43b5dcba32caccd69716a5995f4a359ce34bf459
sh.almond.tmp.ammonite	ammonite-interp_2.12.12	3.0.0-M0-38-dd60a0b5		f8e31073e44b5687a638294d73b3251854370c9f
sh.almond.tmp.ammonite	ammonite-interp_2.12.12	3.0.0-M0-39-72f519a6		1e4260722a0ecb84f95cd9fd0497c89fe40e1dd4
sh.almond.tmp.ammonite	ammonite-interp_2.12.12	3.0.0-M0-40-d95c3b3d		25aca78f1a13e50646376201d56ee246db5af047
sh.almond.tmp.ammonite	ammonite-interp_2.12.12	3.0.0-M0-41-26a93d9c		af0492404d9a471745f7fa0a0eecbe9acda7152c
sh.almond.tmp.ammonite	ammonite-interp_2.12.12	3.0.0-M0-42-a9b51919		cf5aeb327be966de605e2f0d12e9f8ff4da17317
sh.almond.tmp.ammonite	ammonite-interp_2.12.12	3.0.0-M0-44-1f535bd1		bfb6db9684b9c97c5a9212aa87590fdd26f93e68
sh.almond.tmp.ammonite	ammonite-interp_2.12.12	3.0.0-M0-45-9c598c7c		e501160492c123c1ba60a9c7224396e2fdac0952
sh.almond.tmp.ammonite	ammonite-interp_2.12.12	3.0.0-M0-48-6c09dd71		48581900a50049332286c05502213e3b7ee642b3
sh.almond.tmp.ammonite	ammonite-interp_2.12.12	3.0.0-M0-49-82b3e605		fd5c551c489f86ac85aa01b99e7126023b37c95c
sh.almond.tmp.ammonite	ammonite-interp_2.12.12	3.0.0-M0-50-9a35e1dd		b74350f2e32f1a7f8156098f8a9150b0dd576310
sh.almond.tmp.ammonite	ammonite-interp_2.12.12	3.0.0-M0-50-f03f2d82		bb11f871138a2dcdb4ca56dc0edc96f187779814
sh.almond.tmp.ammonite	ammonite-interp_2.12.12	3.0.0-M0-58-8d00463c		72f8e83dfc3f00a27dc2d6502c88df30da7e6a6b
sh.almond.tmp.ammonite	ammonite-interp_2.12.12	3.0.0-M0-67-83057fea		b9b921c585a129a00e5a6158d527bdc11636ae98
sh.almond.tmp.ammonite	ammonite-interp_2.12.12	3.0.0-M0-67-fcfedca6		bb552f8e87a106a3d30101d3bb0759b4c4d7edfd
