app.cash.copper	copper-flow	1.0.0		N/A
org.joinfaces	omnifaces1-spring-boot-starter	4.4.13		a7afc0e97fc2bb7eef31dce69b1e59527dad0e2a
org.joinfaces	omnifaces1-spring-boot-starter	4.4.2		e323d6ed36765fdc66036583abe928bf2166d983
org.joinfaces	omnifaces1-spring-boot-starter	4.4.3		f6dc97ed9b53047d6b675bfa1e166b5d0985c7e1
org.joinfaces	omnifaces1-spring-boot-starter	4.4.5		5dfeab342c0cb2920b6b9225faa774605f5d0013
org.joinfaces	omnifaces1-spring-boot-starter	4.4.6		e72040e2228d0cb6ca3c9bfa37f667ff273279b4
org.joinfaces	omnifaces1-spring-boot-starter	4.4.7		8cd3e4af5344495167d1c2b334dd742a7f4094e2
org.joinfaces	omnifaces1-spring-boot-starter	4.4.9		4d3622ebcc1d9dcb40a47cd47644067885f20b62
org.joinfaces	omnifaces1-spring-boot-starter	4.5.0		bfbd8a43f515cae44394eef3a1a582170ed5a877
org.joinfaces	omnifaces1-spring-boot-starter	4.5.0-m2		8da19b77e1d6f4d77f34638f7ed958ee60115f34
org.joinfaces	omnifaces1-spring-boot-starter	4.5.0-rc1		3f687cb3e3884c9213dbccca98f357bce2e2c3f1
org.joinfaces	omnifaces1-spring-boot-starter	4.5.1		1229bbd24095e186fc284ee328ad5280e591a60c
org.joinfaces	omnifaces1-spring-boot-starter	4.5.10		f7cbd78722ee852b294c96db2756c6953a365a8b
org.joinfaces	omnifaces1-spring-boot-starter	4.5.11		0079e8b5b2dc8305bd6ea9c0895c4216015ef60e
org.joinfaces	omnifaces1-spring-boot-starter	4.5.12		4143a01b9352e179835d8ebd207309302d4dd6df
org.joinfaces	omnifaces1-spring-boot-starter	4.5.13		ffe6d2ca93d061f4b1f37f2c408a67a22bbcac52
org.joinfaces	omnifaces1-spring-boot-starter	4.5.14		d2d313af4c36ca704b2cd11fb2f5b5e3f6ad9680
org.joinfaces	omnifaces1-spring-boot-starter	4.5.14.1		5c4a2a588a5fca3fd0ed0156042e9a3eceac40c9
org.joinfaces	omnifaces1-spring-boot-starter	4.5.3		8f0172d1d11998eefcf1f2d6e1abb25dcc98d420
org.joinfaces	omnifaces1-spring-boot-starter	4.5.4		8bac68a5756d11be5d1d501f4ab78bff52330ac5
org.joinfaces	omnifaces1-spring-boot-starter	4.5.5		5ebeebb804896c9ef54a8da2a4a2b9adb7e28994
org.joinfaces	omnifaces1-spring-boot-starter	4.5.6		4a2d2a568a570f2911c8ac94f9c432700223e8b5
org.joinfaces	omnifaces1-spring-boot-starter	4.5.7		5a033acced83f7869c3e1c24e2e55a962cfc93de
org.joinfaces	omnifaces1-spring-boot-starter	4.5.8		48483c643416ee26329de109ae1159e551e56a82
org.joinfaces	omnifaces1-spring-boot-starter	4.5.9		ad668bc89f1436162ec3af7d5b5a3301ed38a6a4
org.joinfaces	omnifaces1-spring-boot-starter	4.6.0		9fedb293bf0a55ac44c59f5ff8c8b39fe8b19bbd
org.joinfaces	omnifaces1-spring-boot-starter	4.6.0-m1		b98c63d2cc640acb2f637602c33f697ccb76ddad
org.joinfaces	omnifaces1-spring-boot-starter	4.6.0-m2		c5a279e3478c414471574002783f9d69d7d9b79f
org.joinfaces	omnifaces1-spring-boot-starter	4.6.0-rc1		d1a8e47f021667bd6dc608a04587d80bbca01ba0
org.joinfaces	omnifaces1-spring-boot-starter	4.6.1		935b24b480341197203c661eabcb00ebf4af6e71
org.joinfaces	omnifaces1-spring-boot-starter	4.6.10		2ceb07c857eea5a14840007c90f9b45857ccb26d
org.joinfaces	omnifaces1-spring-boot-starter	4.6.11		afbe10d201ec4ff7cc40307464872259ffe31676
org.joinfaces	omnifaces1-spring-boot-starter	4.6.12		489e2abee8350b62efe44e24dc255e2466b2bbf4
org.joinfaces	omnifaces1-spring-boot-starter	4.6.13		2ed9c24d8719db0ecc2870e647720fe7d6206cf8
org.joinfaces	omnifaces1-spring-boot-starter	4.6.14		ee13c67bb5b94bc4a69919ee769558c7822c6ba5
org.joinfaces	omnifaces1-spring-boot-starter	4.6.2		e7d107c8207ec605def5ce46220d01419af4d0c6
org.joinfaces	omnifaces1-spring-boot-starter	4.6.3		fa5d32ae6679ccb2ef39a6420a39c45ef2b79d87
org.joinfaces	omnifaces1-spring-boot-starter	4.6.4		bb732b66085c01faa65527d2c4d3ddff60ab874d
org.joinfaces	omnifaces1-spring-boot-starter	4.6.5		939a09f1bd57317560e60447608ebd82882cf024
org.joinfaces	omnifaces1-spring-boot-starter	4.6.6		4f3027cef3210ac7bf2b49a5b875c4751ba57c85
org.joinfaces	omnifaces1-spring-boot-starter	4.6.7		ae75ee7c6325c14e36e5c0062b17805cf6896439
org.joinfaces	omnifaces1-spring-boot-starter	4.6.8		1d0c9c26420f7c863229c8e731526d2b2a40a4f5
org.joinfaces	omnifaces1-spring-boot-starter	4.6.9		d53ccb3a3657313fb087940035f6a36b19641f1a
org.joinfaces	omnifaces1-spring-boot-starter	4.7.0		ee79b684a837269f766a3cd43dbfe622006b28f9
org.joinfaces	omnifaces1-spring-boot-starter	4.7.0-m1		6d95306afa2d6a9fece171438ba1ec1527c73c3d
org.joinfaces	omnifaces1-spring-boot-starter	4.7.0-m2		32a967812e64b370086e20e2909815fda3a2aa3a
org.joinfaces	omnifaces1-spring-boot-starter	4.7.0-m3		1d5690dcfbe108ccd8dfd757589ead851c734af9
org.joinfaces	omnifaces1-spring-boot-starter	4.7.0-rc1		2f4d09f33f56f423aa1f60fad4dacc5c892c3029
org.joinfaces	omnifaces1-spring-boot-starter	4.7.0.1		5bc2cc9b8485900ffe6edfca75f207508d3b7527
org.joinfaces	omnifaces1-spring-boot-starter	4.7.0.2		d8ed00fbe8e81935fcdd7a88a9df6f19371493c5
org.joinfaces	omnifaces1-spring-boot-starter	4.7.1		c520a93cbc25861665fbfffc8bfa33a225a8d690
org.joinfaces	omnifaces1-spring-boot-starter	4.7.10		f343a845923369f289fb946f02594c5d3086e8f2
org.joinfaces	omnifaces1-spring-boot-starter	4.7.11		29449c4ea2c7800e2945b4fb9cdf1b247f168b83
org.joinfaces	omnifaces1-spring-boot-starter	4.7.12		348a320ac0c60f2d34e660dc17100383dc78275a
org.joinfaces	omnifaces1-spring-boot-starter	4.7.13		a11f4cf94a703e93a2b449946ed445f52a27a604
org.joinfaces	omnifaces1-spring-boot-starter	4.7.14		4097356ba84e8b7808e7475816ade64e4e195361
org.joinfaces	omnifaces1-spring-boot-starter	4.7.15		9e377db46ee3d5ff61cfc52e2a17aa3e7384cf22
org.joinfaces	omnifaces1-spring-boot-starter	4.7.16		865081b2aa344a5f3616e7e4c404b8819dde78c1
org.joinfaces	omnifaces1-spring-boot-starter	4.7.17		da8fbf84c52e8e47e273db037da35233df56338d
org.joinfaces	omnifaces1-spring-boot-starter	4.7.18		93db8e69e1a5120a523a44e944a7f27b1cf75e51
org.joinfaces	omnifaces1-spring-boot-starter	4.7.2		66da0416b378182937d49b5ee9843b0c2416db4c
org.joinfaces	omnifaces1-spring-boot-starter	4.7.3		cefbf7dfb0faeae9a3a5cd904e02e56e76f894f0
org.joinfaces	omnifaces1-spring-boot-starter	4.7.4		665b60838f64353a905e4dd7d7dbe902a1456a33
org.joinfaces	omnifaces1-spring-boot-starter	4.7.5		1f304f2cac56cd7e792ed019c16c5dd472bd0fad
org.joinfaces	omnifaces1-spring-boot-starter	4.7.6		39c771e4473c620ed70e15ee9ca1ef588033c7a5
org.joinfaces	omnifaces1-spring-boot-starter	4.7.7		18d09898c98821f664eeae89e495728d267e7ef1
org.joinfaces	omnifaces1-spring-boot-starter	4.7.8		403dd9b68e45086ea2a180b474b28348767d6e01
org.joinfaces	omnifaces1-spring-boot-starter	4.7.9		802bce4b33c5745b76c72e369493696f5c40bb18
org.kuali.maven.plugins	ssh-maven-plugin	1.0.0		1abda7be0e3548aa7248613a24c8f52b986ee90d
org.kuali.maven.plugins	ssh-maven-plugin	1.0.1		c9dd1281c18afb85914c979ed8ec4bd9f6c4054b
org.meeuw.spring	spring-mvc-cache-control-demo	2.0		N/A
org.milyn	ejc-maven-plugin	1.7.0		e2d80971cd0e17fc1e53933e6b27d863b5c4d4be
org.milyn	ejc-maven-plugin	1.7.1		9abe037cf12a517f441d550f61752c44dd778b34
org.minbox.framework	on-security	0.0.1		N/A
org.minbox.framework	on-security	0.0.2		N/A
org.minbox.framework	on-security	0.0.3		N/A
org.minbox.framework	on-security	0.0.4		N/A
org.minbox.framework	on-security	0.0.5		N/A
org.minbox.framework	on-security	0.0.6		N/A
org.minbox.framework	on-security	0.0.7		N/A
org.minbox.framework	on-security	0.0.8		N/A
org.minbox.framework	on-security	0.0.9		N/A
org.minbox.framework	on-security	0.1.0		N/A
org.minbox.framework	on-security	0.1.1		N/A
org.mvnpm	path-parse	1.0.5		10e62b63f981eb1353f9a5f92ee2fc647ac306b9
org.mvnpm	path-parse	1.0.6		fcf4148ba2ca27785f5d3a018268b52a433be595
org.mvnpm	path-parse	1.0.7		c4fd0edb6f27b745ffc17074b6c526e2569e510b
org.openbase.bco	manager.device.core	1.1.1		67dad17d3b78e4711733b2921f15ac391d87251f
org.openbase.bco	manager.device.core	1.1.2		ade3c38933783f2b421b57ae2be9129ec80e8ba5
org.openbase.bco	manager.device.core	1.1.3		565ac849356d34946b71e0c66d699f6cfacbd410
org.openbase.bco	manager.device.core	1.1.4		e27f0eb76df0d5844b42b94a12f85fb2de04e642
org.openbase.bco	manager.device.core	1.1.5		b657f7b4f2f95588c40bdc2dec1d99191c38dc90
org.openbase.bco	manager.device.core	1.1.6		5bb6c926fb95891649b0fcf5e9c29011891485d2
org.openbase.bco	manager.device.core	1.2.0		fa98de64845af4bf5ca9574ab80a8f5792060249
org.openbase.bco	manager.device.core	1.2.1		75cb91118a875ab412f03574e45f6c3a367d07d3
org.openbase.bco	manager.device.core	1.3.0		9f5dbb23c60f54b804ce1fc7354bcdf4e46a3f66
org.openbase.bco	manager.device.core	1.3.1		94b298f90f30be267e0675435dc4ac2bd6114405
org.openbase.bco	manager.device.core	1.3.2		9d376410656f033a9216de0bf0017170e2197906
org.openbase.bco	manager.device.core	1.3.3		d42d37ac0b1d01b64d7caaeb470f32079ab83f7d
org.openbase.bco	manager.device.core	1.3.4		c17d9e046c9cbda8543e38e6d5069959e80f3db9
org.openbase.bco	manager.device.core	1.3.5		5e08d99786b5245955badf50f0d35ee2a0217827
org.openbase.bco	manager.device.core	1.3.6		fa1d125d90dd17dd008c7811d7f64560fe532ba0
org.openbase.bco	manager.device.core	1.3.7		926a6a000181a15c173424d1a8b095522f96968b
org.openbase.bco	manager.device.core	1.3.8		8bf975113bb05c480a9221c2fc3909afccba23ea
org.openbase.bco	manager.device.core	1.4.0		23d482e2efad67e2d0f98e504898cad306972896
org.openbase.bco	manager.device.core	1.4.1		3224ffefd6583d2680e71f11dbf7433cf7f9b7e5
org.openbase.bco	manager.device.core	1.4.4		78915598684b7b34b84cc191c60b204d5edb382d
org.openbase.bco	manager.device.core	1.4.5		6cb5432c2864e4bc205c829a4630969e77c334bd
org.openbase.bco	manager.device.core	1.5.3		09668af4919f81c196e9156529b881d2722f461d
org.openbase.bco	manager.device.core	1.6.0		c85bba7c09c2677982d8db9a018c18f0cca57a9f
org.openbase.bco	manager.device.core	1.6.1		75482c9bf41465a234206ac9d341fdf8c0d8ccbc
org.openbase.bco	manager.device.core	1.6.2		990cea17627e1c475bee7266cf9f136a833f47b1
org.openbase.bco	manager.device.core	1.6.3		32b5cfdbaeb3ceef2a5aa142e5b36dd0fe4a8e48
org.openbase.bco	manager.device.core	1.6.6		fcf16405024bd60d3552a15f2a9c405ee2b316d6
org.openbase.bco	manager.device.core	1.6.7		3b899feff81a019244e867a99e069c57d1e318be
org.openbase.bco	manager.device.core	1.6.8		25228eb9eff5d020e7396c169dcfde92b6c578e5
org.openbase.bco	manager.device.core	1.6.9		3a53934c52e36310adb0417ce6fa84b457fc8c41
org.opencastproject	opencast-composer-workflowoperation	10.0		7ba2bcabfbd42e2f6eac1df79a182bba39b6902d
org.opencastproject	opencast-composer-workflowoperation	10.1		98cb9dbe612d078e927dd8f1f3ba2c068f3b5fe9
org.opencastproject	opencast-composer-workflowoperation	10.10		76eccb9d3b3f2887711e8eb874b861f5209aa303
org.opencastproject	opencast-composer-workflowoperation	10.11		e76ecdc1b92461562309b5c485ebf394bed822d7
org.opencastproject	opencast-composer-workflowoperation	10.12		d670ba08451248debf6fbdbf9aa3ad5dafea13ab
org.opencastproject	opencast-composer-workflowoperation	10.2		19148c436481c0f872dbc9dc30e5c6a8c2ce3598
org.opencastproject	opencast-composer-workflowoperation	10.3		6d4bbbdead51993bc5f2c66a046a9be059d2cc6c
org.opencastproject	opencast-composer-workflowoperation	10.4		08994e5ce67c6d8144a5fc64a8b3df1c08d0725e
org.opencastproject	opencast-composer-workflowoperation	10.5		f53ef6fdb87031159b29cab4944260638da9342c
org.opencastproject	opencast-composer-workflowoperation	10.6		cea4ce2b0a59fabf06cf024aaa4c1b37591efc8a
org.opencastproject	opencast-composer-workflowoperation	10.7		d25cd8f9f8b818d791eb12f0e585821d6727243e
org.opencastproject	opencast-composer-workflowoperation	10.8		e311921e81bcce6c897a31fff2293098bcedf2ef
org.opencastproject	opencast-composer-workflowoperation	10.9		e7ac877a76f7830a23e0ccafc4b9d094d4cf9838
org.opencastproject	opencast-composer-workflowoperation	11.0		d730efbfba77a75fa3fa48bb53580d8a814ca101
org.opencastproject	opencast-composer-workflowoperation	11.1		13ed32e911220dc5c049addfceb61dffe559a9c2
org.opencastproject	opencast-composer-workflowoperation	11.10		90084ae310e6d61c5232de2fa143914955e20f04
org.opencastproject	opencast-composer-workflowoperation	11.11		25468e0df81359dbdc432aa395c4a0f3b4946914
org.opencastproject	opencast-composer-workflowoperation	11.2		a0e4f4e1b54d85e56e31a9433c391088f9b91c5b
org.opencastproject	opencast-composer-workflowoperation	11.3		5df2d040389c1c5e656fc3bb9b1d2faaac6766ae
org.opencastproject	opencast-composer-workflowoperation	11.4		f2a39bd97e029b87f977e30ba19f960de92acad5
org.opencastproject	opencast-composer-workflowoperation	11.5		57c386d8746fecd05053526dd77752986c2539e3
org.opencastproject	opencast-composer-workflowoperation	11.6		75d53d1d3f7a7483f90cd37b19a582dc20f49283
org.opencastproject	opencast-composer-workflowoperation	11.7		28996cb186819aec2f92835334d6742260ca594c
org.opencastproject	opencast-composer-workflowoperation	11.8		7d90ab641b4354cfcf48b13806a87ea2ff8ccae5
org.opencastproject	opencast-composer-workflowoperation	11.9		813741f0f2adfeb1f6d421f5a485b05649f16d38
org.opencastproject	opencast-composer-workflowoperation	12.0		37d18bddc149882d27638300ea1881fd264538af
org.opencastproject	opencast-composer-workflowoperation	12.1		531e141802aab21a535535996d812d1e24904942
org.opencastproject	opencast-composer-workflowoperation	12.11		164669c3206139473ffefef5c9fc261bc23a6ff1
org.opencastproject	opencast-composer-workflowoperation	12.12		e28ff9f02f83d798d1dceb6be4fb72695389e2f4
org.opencastproject	opencast-composer-workflowoperation	12.13		f2a232b67bcc6f1ae14d3cb4adf649bd129277fc
org.opencastproject	opencast-composer-workflowoperation	12.2		eda839e2f27004fbef0e4ad6cc346e4dca2ca191
org.opencastproject	opencast-composer-workflowoperation	12.3		3ed49639da2f4d324d7be30d54d8d4c1fd56666e
org.opencastproject	opencast-composer-workflowoperation	12.5		f6cf272b0b9d9f23cd0b36b5464dfa256fa74e5d
org.opencastproject	opencast-composer-workflowoperation	12.6		5ea392f9e6a1ca891d2ea4e0f528bb1d0f386286
org.opencastproject	opencast-composer-workflowoperation	12.7		f396088a9a9174f60204c281ca430f6024b891e4
org.opencastproject	opencast-composer-workflowoperation	12.8		1620aabea2b076f1154a41aeef6ec6a6db2f010a
org.opencastproject	opencast-composer-workflowoperation	12.9		e2678dfa385fe074ea801ba5be032ecd7f85abd7
org.opencastproject	opencast-composer-workflowoperation	13.0		9e52003a2f5e562a20dd6b59044b6989ff819f0a
org.opencastproject	opencast-composer-workflowoperation	13.1		1f7777b3a162a557d756ff8d8f86799a0fc97102
org.opencastproject	opencast-composer-workflowoperation	13.10		0898bfe8896556c3e9b0d38ecd4532e4121b57c7
org.opencastproject	opencast-composer-workflowoperation	13.11		b6822780431d264554a8d54b10c8002bb74600a3
org.opencastproject	opencast-composer-workflowoperation	13.12		638e6b67848c9057fb19eca31b7f704ec0fcaaa0
org.opencastproject	opencast-composer-workflowoperation	13.2		27f3c4a3ec53761d73ac64c4903270ca17e69436
org.opencastproject	opencast-composer-workflowoperation	13.4		2783dab51b2f8ca9cb698055b14c2d95bdb5921c
org.opencastproject	opencast-composer-workflowoperation	13.6		693e6731dec919b8f7f9a726014076cb1e47b3be
org.opencastproject	opencast-composer-workflowoperation	13.7		77fe4ff09b9d5494ac5ef72a88fdf92886d4a1ce
org.opencastproject	opencast-composer-workflowoperation	13.8		07604d3e9c4bbf14d6042c4ceb43bf2f4bf139c2
org.opencastproject	opencast-composer-workflowoperation	14.0		d242ea6b74ae7ea54acd29e3be2a0dbbde857226
org.opencastproject	opencast-composer-workflowoperation	14.1		585c0da088af55892798db65d1d413c6da4cb59d
org.opencastproject	opencast-composer-workflowoperation	14.10		e62606674bd2e62845753c6170ea15b884a9ef2e
org.opencastproject	opencast-composer-workflowoperation	14.11		277276d246cb15c618d58aa60453482295b4880b
org.opencastproject	opencast-composer-workflowoperation	14.12		feb07e58916006f89608d6c24c6ce4b2252e92ad
org.opencastproject	opencast-composer-workflowoperation	14.13		addc256e92b9cfadd3a377437154ef8ce00d6bf4
org.opencastproject	opencast-composer-workflowoperation	14.2		4ee282658d33bb2f471d648b8685e2ae16d3aad9
org.opencastproject	opencast-composer-workflowoperation	14.3		aa1478b2d7396b01f602e0ffcd23a8394caa1135
org.opencastproject	opencast-composer-workflowoperation	14.5		a4319392b5dc89da184c9ca0f26689e5ce17672d
org.opencastproject	opencast-composer-workflowoperation	14.6		0425cb1e553806809d4201d24fd249427f69c6ec
org.opencastproject	opencast-composer-workflowoperation	14.7		06def25e145a963a9bf43cee75bb8940b6f27aed
org.opencastproject	opencast-composer-workflowoperation	14.8		b572ed4bc2caa1a59e2f2e096c3f6b193f114c6f
org.opencastproject	opencast-composer-workflowoperation	14.9		7a40554f05b6441a355ce88a91425b96665a54b4
org.opencastproject	opencast-composer-workflowoperation	15.0		f28c52b0876f2bee54c5f7575ef6fd98d6288219
org.opencastproject	opencast-composer-workflowoperation	15.1		116a88a69f8e9c80dc1738337b73c8072052ca73
org.opencastproject	opencast-composer-workflowoperation	15.10		7158c88f76f406eb25faa55443c0c6dee69ec727
org.opencastproject	opencast-composer-workflowoperation	15.11		f229d460edc8dc92fd5dcd1506800290a2fbaa36
org.opencastproject	opencast-composer-workflowoperation	15.12		caecc4d1c8fa95bbfe937a08ff3c4ad4f69a8dda
org.opencastproject	opencast-composer-workflowoperation	15.13		2d1529aa7ef3e806b2f3259ff910c0fa37fd1c56
org.opencastproject	opencast-composer-workflowoperation	15.2		5f8d1d0fba6a2923ba7eb357a2a6f3e816eb7555
org.opencastproject	opencast-composer-workflowoperation	15.3		51dfb4c0d1b3028567e2e25a5d39f9d247a4b8c3
org.opencastproject	opencast-composer-workflowoperation	15.4		4baf938c7de298435cfc62fdabcddf02ddc6e521
org.opencastproject	opencast-composer-workflowoperation	15.5		c760c71a904424b232078c521884631bc783399a
org.opencastproject	opencast-composer-workflowoperation	15.6		d136716489316a0b790914902a27fbd9162ba8d6
org.opencastproject	opencast-composer-workflowoperation	15.7		7273c3a8759c84462f4f1e3aa490be7d48e1fdd1
org.opencastproject	opencast-composer-workflowoperation	15.8		724858ddcc09022c917f9e29a63236b5f41911aa
org.opencastproject	opencast-composer-workflowoperation	15.9		83b99f337f02bf1535c3e39928de06a00b9e6f3b
org.opencastproject	opencast-composer-workflowoperation	16.0		c8f27538df32ec9d8000eebf66b4caed0f542562
org.opencastproject	opencast-composer-workflowoperation	16.1		75bd29cc7b61892466093d62e4e6005586d61a78
org.opencastproject	opencast-composer-workflowoperation	16.10		9e733cf16f613b4aa3fc97af8b4245425c65c4a0
org.opencastproject	opencast-composer-workflowoperation	16.2		412135fa2f18b89f0fbca82e6b88c96402fb5c88
org.opencastproject	opencast-composer-workflowoperation	16.3		e1240a4bab51d4aeb3dbdd1058bd51c554f4300a
org.opencastproject	opencast-composer-workflowoperation	16.4		d6c2757a7b63964ed4f097614ffe6b32518ac569
org.opencastproject	opencast-composer-workflowoperation	16.5		7fbf1f25ea6c81c2f06a49a4c0511060e545101f
org.opencastproject	opencast-composer-workflowoperation	16.6		59e444af5ec746528171d2887800f23eb725e271
org.opencastproject	opencast-composer-workflowoperation	16.7		75a1103c1588245c686ee36261ce252c0b46bac6
org.opencastproject	opencast-composer-workflowoperation	16.8		ac1211883a870d3350b1aa8463ab815c5c5df44c
org.opencastproject	opencast-composer-workflowoperation	16.9		c864a178154332766b4274a1c996d93dc2ab3b03
org.opencastproject	opencast-composer-workflowoperation	6.6		ad267c08500904151b885cb4865a610633247e16
org.opencastproject	opencast-composer-workflowoperation	7.2		d6c1c17fe4c06a96772d0f2afb4e1b2122615a69
org.opencastproject	opencast-composer-workflowoperation	7.3		cb84cfb1d87f37bc8ac74adac1cb291e358ce636
org.opencastproject	opencast-composer-workflowoperation	7.4		31412ac0cb08a58c10799449b0fe253ef8917583
org.opencastproject	opencast-composer-workflowoperation	7.5		60718849a7c45fb77221dfb2898e4d66afe73bac
org.opencastproject	opencast-composer-workflowoperation	7.6		ea6d7eec7afb67b66e2ab2f89b2728e820dded91
org.opencastproject	opencast-composer-workflowoperation	7.7		4f6e5cb2862d4d00254c2d252255ccfa75228038
org.opencastproject	opencast-composer-workflowoperation	7.8		e4aa09f1028e71f684896bd38d41fad3031d4536
org.opencastproject	opencast-composer-workflowoperation	7.9		5956c93a33b0028bae70e638e2f3304742ca5e4e
org.opencastproject	opencast-composer-workflowoperation	8.0		1a3ba62a2933b6451a1c22207fd5f5902629fc6d
org.opencastproject	opencast-composer-workflowoperation	8.1		e25d5f779147fa6e953814dccd66d45bd1cfb909
org.opencastproject	opencast-composer-workflowoperation	8.10		48c9063e891427823faaff1446145a2130796a54
org.opencastproject	opencast-composer-workflowoperation	8.11		afa3a282109d922b26ed80bc04dbc33639b164f5
org.opencastproject	opencast-composer-workflowoperation	8.3		46831e909243e96b836a89f7e6e8ec174dfbe5f8
org.opencastproject	opencast-composer-workflowoperation	8.4		60fe2e87ce8a11256783ea5dd386beaf05439023
org.opencastproject	opencast-composer-workflowoperation	8.5		d546d9adea3f1da1a53b376953b4c83210f653cc
org.opencastproject	opencast-composer-workflowoperation	8.6		6ff1ef04f710f66018f275de6abcdef2801712ed
org.opencastproject	opencast-composer-workflowoperation	8.7		e7b747eb694fd366fe415d5baa44c34b8a1b5a89
org.opencastproject	opencast-composer-workflowoperation	8.8		42517878baa86f87bd9dbbd648ad34c0975f379a
org.opencastproject	opencast-composer-workflowoperation	8.9		ef6c53f5a04124d23da6551f72fbcea81f1f7955
org.opencastproject	opencast-composer-workflowoperation	9.0		5287d0476b5778b826ed7fcda11c195cca441cc6
org.opencastproject	opencast-composer-workflowoperation	9.1		aeba55fb124af27d6bc044995df1dd66483ea5d4
org.opencastproject	opencast-composer-workflowoperation	9.10		d24d912d1f55dcac1af0b7aaa8f82767efb99840
org.opencastproject	opencast-composer-workflowoperation	9.11		df06afcec5cc88998cd23ad7015a43fdff0150ce
org.opencastproject	opencast-composer-workflowoperation	9.12		047c61350d8f05de15bbe66658281a4047adc476
org.opencastproject	opencast-composer-workflowoperation	9.2		0c09b7648fe198c762c709685fca214baa2c82e8
org.opencastproject	opencast-composer-workflowoperation	9.3		82a85cf00cd8dde4048b4a005f43a36361cc1e7d
org.opencastproject	opencast-composer-workflowoperation	9.4		0ca14185180ac4d44cd8ad1a5d97feae261910ae
org.opencastproject	opencast-composer-workflowoperation	9.5		a3fcd7388ad7eea4cbe248ade84bd1649fa18969
org.opencastproject	opencast-composer-workflowoperation	9.6		fd4637bd1895d969d09aeafde69c6e0f33f92611
org.opencastproject	opencast-composer-workflowoperation	9.7		47395b1207a247e6fe5a4fb67a4fab6c66134776
org.opencastproject	opencast-composer-workflowoperation	9.9		eaa6894dabf117ef072f1d3962bb468ce78cea5c
org.sonatype.flexmojos	flexmojos-super-poms	3.0.0		N/A
org.sonatype.flexmojos	flexmojos-super-poms	3.1.0		N/A
org.sonatype.flexmojos	flexmojos-super-poms	3.2.0		N/A
org.sonatype.flexmojos	flexmojos-super-poms	3.3.0		N/A
org.sonatype.flexmojos	flexmojos-super-poms	3.4.0		N/A
org.sonatype.flexmojos	flexmojos-super-poms	3.4.2		N/A
org.sonatype.flexmojos	flexmojos-super-poms	3.5.0		N/A
org.sonatype.flexmojos	flexmojos-super-poms	3.6		N/A
org.sonatype.flexmojos	flexmojos-super-poms	3.6.1		N/A
org.sonatype.flexmojos	flexmojos-super-poms	3.7		N/A
org.sonatype.flexmojos	flexmojos-super-poms	3.7.1		N/A
org.sonatype.flexmojos	flexmojos-super-poms	3.8		N/A
org.sonatype.flexmojos	flexmojos-super-poms	4.0-alpha-1		N/A
org.sonatype.flexmojos	flexmojos-super-poms	4.0-alpha-2		N/A
org.sonatype.flexmojos	flexmojos-super-poms	4.0-alpha-3		N/A
org.sonatype.flexmojos	flexmojos-super-poms	4.0-alpha-4		N/A
org.sonatype.flexmojos	flexmojos-super-poms	4.0-alpha-5		N/A
org.sonatype.flexmojos	flexmojos-super-poms	4.0-beta-1		N/A
org.sonatype.flexmojos	flexmojos-super-poms	4.0-beta-2		N/A
org.sonatype.flexmojos	flexmojos-super-poms	4.0-beta-3		N/A
org.sonatype.flexmojos	flexmojos-super-poms	4.0-beta-5		N/A
org.sonatype.flexmojos	flexmojos-super-poms	4.0-pre-alpha-1		N/A
org.springframework.experimental	spring-modulith-events-jdbc	0.1.0		832c46ea4879110accbac2bd22c836023e787fc0
org.springframework.experimental	spring-modulith-events-jdbc	0.2.0		a9615d6efa22e7a8f286acb646326f23036f38e9
org.springframework.experimental	spring-modulith-events-jdbc	0.3.0		ea16db332c4b00a0dde0568ebc31485789267531
org.springframework.experimental	spring-modulith-events-jdbc	0.4.0		de79b0c0a6b351ba22e83c2ca28ff81c0b9bc04d
org.springframework.experimental	spring-modulith-events-jdbc	0.4.1		fe0e8b2b0fe9343d6aacd3e7ab96b46d9f0a46b4
org.springframework.experimental	spring-modulith-events-jdbc	0.5		6f69d43ac842945e5041d694ab94a2f9a3992700
org.springframework.experimental	spring-modulith-events-jdbc	0.5.0		0ae312badc95939d9f417e32d910fdefc9707927
org.springframework.experimental	spring-modulith-events-jdbc	0.5.1		dc66de731e8fc40a55c07110f7c1410d7a21dd9a
org.springframework.experimental	spring-modulith-events-jdbc	0.6.0		0926ae5cd578c529fcce3a2ef13b119fe1eda102
org.terasoluna.gfw	terasoluna-gfw	5.10.0.RC1		N/A
org.terasoluna.gfw	terasoluna-gfw	5.10.0.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.2.0.RC4		N/A
org.terasoluna.gfw	terasoluna-gfw	5.2.0.RC5		N/A
org.terasoluna.gfw	terasoluna-gfw	5.2.0.RC6		N/A
org.terasoluna.gfw	terasoluna-gfw	5.2.0.RC7		N/A
org.terasoluna.gfw	terasoluna-gfw	5.2.0.RC7.1		N/A
org.terasoluna.gfw	terasoluna-gfw	5.2.0.RC7.2		N/A
org.terasoluna.gfw	terasoluna-gfw	5.2.0.RC7.3		N/A
org.terasoluna.gfw	terasoluna-gfw	5.2.0.RC7.4		N/A
org.terasoluna.gfw	terasoluna-gfw	5.2.0.RC7.5		N/A
org.terasoluna.gfw	terasoluna-gfw	5.2.1.RC3		N/A
