ai.swim	swim-java	3.10.0		2b44bef698d49a982d1754fd7782ef21a940f5ca
org.sonatype.spice.inject	guice-plexus-locators	1.2.0		97a4f7a5b4172ec332ce9a335f09538d284806ab
org.sonatype.spice.inject	guice-plexus-locators	1.3.0		ea8d73fbd153928727c6f9174a675832f299dc9f
org.sonatype.spice.inject	guice-plexus-locators	1.3.1		25679bd0703f879146343768584241d97d21c2b9
org.sonatype.spice.inject	guice-plexus-locators	1.3.2		79d80e7ecca71debfe373e8ea6e4add72ae26625
org.sonatype.spice.inject	guice-plexus-locators	1.3.3		859e6dca61822ce6cdeab0764184cb54aa8f77c9
org.sonatype.spice.inject	guice-plexus-locators	1.3.4		eabbbfd588f9a5cd699e101fb80f30eb699f0d07
org.sonatype.spice.inject	guice-plexus-locators	1.3.4.1		cf71957612c9d6c386f038c3169f5dcb1c7fcd4f
org.sonatype.spice.inject	guice-plexus-locators	1.3.4.2		ce6070d9777ef57845ae86bfb44a20af99b65a08
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	1.0.0		55e189391c70e23b4d70d7c6ef6627c5dc218aae
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	2.0.0-alpha		12ab258e566f5c9d10c1528089a648371b5f1662
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.0.0		785520f3700c75cab2ac6829fad45e53e530f3f6
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.0.1		03fefefbf0ae226f33a3149af7f494c1275bc933
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.0.10		d44572e7030ea8b95d129de7fa7ed18af0204ad2
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.0.11		4de380e00fc1f11ca5ed05d66a5b8778220ae0eb
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.0.12-alpha		c73db56953f971a01c091e69319ebd5e0399dd7b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.0.12-alpha2		e6d07007e237d092ee5a8de4860fc27207b197ad
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.0.12-beta		a6eb457acfc98bf250036c20a19dad25a3beb365
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.0.12-beta2		3960c8e7f13b20530e22555aa5e1e6d3da2f2c68
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.0.2		c4064bd8504b6095e119e7678fa941f7ee779c01
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.0.3		70c1d802a068b98f9bb24def9e54d04b4def8032
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.0.4		a639d331e63d2bd36f207ae628f04b7efd662db9
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.0.5		e33f597f9610aa46e93649d55c66b6d4f7a17f9b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.0.6		f394455a2bbc1748a81516fb83d13e869c8fb09a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.0.7		f77ca7a5897121d2bf9612103db7df84e6b03799
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.0.8		e65ffd16c939864409532f482b48e31cc2065f92
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.0.9		1f11cf568c4d9e16604edf7660cc2bae853a7906
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.0		89af41fa1e0d882b3219fb9fbfadf8591d751966
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.0-alpha		bc93505888bd2210ab4f4ff41c9460a844ca49f6
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.0-beta		5f129af20823ca4114fbc76d4537c0774de42a71
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.1		6716b7b84dfa1ada96ee1805896c45088500d036
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.11		0bf43e0172b2714dc067bae49b03261c745c8c7b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.12		59aa67362fb8ae9de08e620b9e7c45a26f039f60
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.13		dc02855732161fb58426aa863656d9028564a476
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.14		73eca8fb7ce1e19aea09df92c9de4fb315b0380f
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.15		25ccc0f0207993cfd68232bf419dd16f2cc1050d
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.16		4049fd0c024f862cd3bb07d2e812258e3a880b7b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.17		4a7f668baff7853b7761af98c86bb7a0e7b2b159
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.18		7bc90324ae8ecdfb931585b5647d383524a33ddc
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.19		6b743f9104adfe1eec4018e2eee39c4f1da69d5b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.2		ff4fe3de03cba18d3cbf71ea38cd1f403023e9c9
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.2-alpha		256b054904cd191a74b2a20af1a5fbbf66ce1c3a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.20		980361a74438b20a3494af736e995734a0fc986c
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.21		ffe5fe73bf26cb07c75ea2c0f31abe932e010f68
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.22		1eb9b128249e1470b35458043fe04144f1a05092
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.23		7135795e8e6d88234a1de9d1cc470c5f825a22f4
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.24		06cdb09554c00014539d5595c50b5f875d741fea
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.25		a7292e8b0b1b1bad117a9521bf56e491e91c0b47
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.26		c5983178e4edb7e8418395cd9121f71357eb8365
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.27		b7319fbf16e9d2312ed94bc257bd4d1749f62995
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.28		375c70a1e500bb2a55e9c56528848334e57c4fc7
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.29		bad02cf7b8e2c9c6b29b5adcf34ef57f72c46630
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.3		4870f1f65d37bb903db28f0221ef5ee6166313ca
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.30		a8956185fdcb3ab1e08cbf2400ab24eb579ea506
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.31		d6daecf0edf13b34eae5437b0c920b84e75ba3e6
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.32		27c6b402884aceee799d7197b37940b6df5ea170
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.33		5caedac0f4ff47481735077a5cd85d42107c6d52
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.34		d6bb554e8b799156808a5e66c2549749472602d2
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.35		3ff09267924c92fe4bdaa8dbd81bf44e86774996
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.36		3baf3360f0f80310e01e1579abd682e64711841d
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.37		a0140184d3ad7a59577c33236ab5f15cc5264338
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.38		ea430d2dcb1e2306f74e1980febde4e55f8c7b0a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.39		4483b18fbddf6aca6bfe0f833e7bb0e48dafbede
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.4		8122f7e11094303a69cf56f0589fc0c13f8e597a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.40		b7e6825772f16b9ccefc065daac2457540b1f3a5
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.41		9c1d572a356b458582a8b538e80570811221c1b9
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.42		98d98a44d77534747a1850a1293142396c3d436a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.43		9ed07e7b4ae7828f74ea0f552d33d0764a68635d
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.44		e6e38591bdfd932846ddf2cacd15ef4ebfbf8ba5
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.45		2ba85c5960fb2c3257e77805fa2206cebc6174a4
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.46		db3ed1b2b5acea28d0f94fc73a84335f1156488a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.47		81687ff127d3eced8038444f51aa0e7ca96ec62e
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.48		d63ec79934ae96cea719747ad03cf6bddfc42f70
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.49		ed103a505c3012cfcb6e4a838cb0e6582248aab8
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.5		3877cdef38e4350ff1555023f1cf0ffac18b4e48
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.50		31071728ecb37977d5eb094474020898fb77c202
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.51		b239057272ff0b03b64ab760ea459f44ebc46634
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.52		1340c8d9d39962857a1be4b0427e068ef9528a6a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.53		0edd100ff271c3b2a67160cea863292b8d8e13ae
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.54		e6ac9f084c8244200db8bf7c34e7f7806dc9ab88
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.55		1dbb624645bcc0a442dee790b332519875f335a0
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.56		c8f700e4ec35654d8d8a342fc009738cba8f044b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.57		613cca228d12dede3adb9e7d52582557ebef2932
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.59		a554056f9fc9cde074cd39c7c71d0a0dc4fb7ed9
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.6		59276a49f410beaae27777760c9eac3ca9a844d9
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.61		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.62		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.63		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.7		330530e664fa61fbbf853576614fac65f0998b8b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.8		17456daa5b617ddd825c9e59ee52b97270d6cd54
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.1.9		932838df7dd883800a30dd7d9b80d2afbf74eb32
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.11		a548ef8f96255306ec0dc7f498120f6f6ecf270c
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.12		e68b58cd2e4977d069f408f03a756038e50ae14b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.13		530ab440c115a8b0c258e7f53998f486a790e539
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.19		8f9b06f96b2a21b1066eeb62266d00fa4b6931bd
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.23		60e7881bc416b5887daf7f5cfa2211c9ab9a65cc
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.24		7070152d0e254304ed769e2a852e2c322e63aea3
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.25		d61b7476bcce8af902ea42050d339eb5d96af2c6
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.26		92cbcbb8b8f620bd543b246de9536b118a3e3eb7
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.27		3cc1a22715ee70d5d6fc67d69c165a542160c007
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.28		f892f98e8059fb5830310da0aa25bd125e103a23
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.29		155bd72e39f165dcfff897c34e8a04013f73bbac
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.30		c022c36c5f7eb2f0fce040d3b149b5d7e8b52dfa
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.31		febfd63982acb420eb26b00578fb0df0365784d1
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.32		8ea8e4e622fb71814dfd51311c48389b696ff32c
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.33		186971402d7b46eee0522ea3010fbc5df0a8d4e1
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.34		543bf196f47a40612dc59d58d0e9f3b043be0230
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.35		d315bb8abea9d18d9c97bea653f1a0658abababd
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.36		f7a73f15361295f0a83ff30256df03011290e95c
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.37		c54e38209169c1f206e305e18065372b94cf3de0
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.38		c69c2a47718f709d2cd8cb72af6e9dd3e75c7cdf
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.44		26508b374e5cb6893e82d76daf23d03598e3c32e
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.45		66d5f756d2807edacdc60faaaee4dfa32c1220dd
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.46		d4d4bbfb6c83130c5a9bf7b28aeec729e98c14cb
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.47		69ca26e37c771e288a3c5a37e74ea7acf14ad83c
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.48		161a371dfdb8979bc84e63f3248e0c3a6bf8de9f
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.49		4cf49ccf24e0ca91eea67b618251dea81491cf3b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.51		2075622ba69c02b4bfac2ea3b8808944204d0931
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.2.52		d00e54315647e66185f169ef728eaa727aad022b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.3.0		66268ac0cb680b2f463be51fd2add2073d858486
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.3.1		c51e8244acef22feb09f135febfeb4252db455d1
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.3.10		160b81ee7bb5e05f9555d23642e2b0e1caf56732
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.3.11		2ed56d956a7a16feb67e3016cb1344740a2f9632
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.3.12		5c2f1e564ab7a0523fb5f27afd8111fa2bff4b59
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.3.13		42e8a278ab5589946a4a88999fd88ce2ed159c4f
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.3.16		581684ab52e7ac652a0a1ba21703ca04f70e9c50
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.3.3		885bcece365e635ec973877235003216a61fdda6
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.3.4		f926c1fcb62be76867dd5abb3036a10747deaa03
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.3.5		3a4a07b408aeb8ba3644d4e9b6f5f002c64dd94b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.input.adapter.jms	5.3.8		b76551566d86e1ad4434f5ba5e4f6f53608023c4
org.wso2.samples.is	wso2is-identity-samples-authenticators	4.3.10		N/A
org.wso2.samples.is	wso2is-identity-samples-authenticators	4.3.13		N/A
org.wso2.samples.is	wso2is-identity-samples-authenticators	4.3.4		N/A
org.wso2.samples.is	wso2is-identity-samples-authenticators	4.3.5		N/A
org.wso2.samples.is	wso2is-identity-samples-authenticators	4.3.6		N/A
org.wso2.samples.is	wso2is-identity-samples-authenticators	4.3.7		N/A
org.wso2.samples.is	wso2is-identity-samples-authenticators	4.3.8		N/A
org.wso2.samples.is	wso2is-identity-samples-authenticators	4.3.9		N/A
org.wso2.samples.is	wso2is-identity-samples-authenticators	4.4.0		N/A
org.wso2.samples.is	wso2is-identity-samples-authenticators	4.5.0		N/A
org.wso2.samples.is	wso2is-identity-samples-authenticators	4.5.1		N/A
org.wso2.samples.is	wso2is-identity-samples-authenticators	4.5.2		N/A
org.wso2.samples.is	wso2is-identity-samples-authenticators	4.5.4		N/A
org.wso2.samples.is	wso2is-identity-samples-authenticators	4.6.0		N/A
