co.jsilval.apimanager	apimanager	1.0.0		N/A
io.camunda	zeebe-root	1.2.4		N/A
io.camunda	zeebe-root	1.2.5		N/A
io.camunda	zeebe-root	1.2.6		N/A
io.camunda	zeebe-root	1.2.7		N/A
io.camunda	zeebe-root	1.2.8		N/A
io.camunda	zeebe-root	1.2.9		N/A
io.camunda	zeebe-root	1.3.0		N/A
io.camunda	zeebe-root	1.3.0-alpha1		N/A
io.camunda	zeebe-root	1.3.0-alpha2		N/A
io.camunda	zeebe-root	1.3.0-alpha3		N/A
io.camunda	zeebe-root	1.3.1		N/A
io.camunda	zeebe-root	1.3.10		N/A
io.camunda	zeebe-root	1.3.11		N/A
io.camunda	zeebe-root	1.3.12		N/A
io.camunda	zeebe-root	1.3.13		N/A
io.camunda	zeebe-root	1.3.14		N/A
io.camunda	zeebe-root	1.3.2		N/A
io.camunda	zeebe-root	1.3.3		N/A
io.camunda	zeebe-root	1.3.4		N/A
io.camunda	zeebe-root	1.3.5		N/A
io.camunda	zeebe-root	1.3.6		N/A
io.camunda	zeebe-root	1.3.7		N/A
io.camunda	zeebe-root	1.3.8		N/A
io.camunda	zeebe-root	1.3.9		N/A
io.camunda	zeebe-root	1.4.0-alpha1		N/A
io.camunda	zeebe-root	1.4.0-alpha2		N/A
io.camunda	zeebe-root	8.0.0		N/A
io.camunda	zeebe-root	8.0.0-rc1		N/A
io.camunda	zeebe-root	8.0.1		N/A
io.camunda	zeebe-root	8.0.10		N/A
io.camunda	zeebe-root	8.0.11		N/A
io.camunda	zeebe-root	8.0.12		N/A
io.camunda	zeebe-root	8.0.13		N/A
io.camunda	zeebe-root	8.0.14		N/A
io.camunda	zeebe-root	8.0.15		N/A
io.camunda	zeebe-root	8.0.16		N/A
io.camunda	zeebe-root	8.0.17		N/A
io.camunda	zeebe-root	8.0.18		N/A
io.camunda	zeebe-root	8.0.19		N/A
io.camunda	zeebe-root	8.0.2		N/A
io.camunda	zeebe-root	8.0.20		N/A
io.camunda	zeebe-root	8.0.21		N/A
io.camunda	zeebe-root	8.0.3		N/A
io.camunda	zeebe-root	8.0.4		N/A
io.camunda	zeebe-root	8.0.5		N/A
io.camunda	zeebe-root	8.0.6		N/A
io.camunda	zeebe-root	8.0.7		N/A
io.camunda	zeebe-root	8.0.8		N/A
io.camunda	zeebe-root	8.0.9		N/A
io.camunda	zeebe-root	8.1.0		N/A
io.camunda	zeebe-root	8.1.0-alpha1		N/A
io.camunda	zeebe-root	8.1.0-alpha2		N/A
io.camunda	zeebe-root	8.1.0-alpha3		N/A
io.camunda	zeebe-root	8.1.0-alpha4		N/A
io.camunda	zeebe-root	8.1.0-alpha5		N/A
io.camunda	zeebe-root	8.1.0-rc		N/A
io.camunda	zeebe-root	8.1.0-rc1		N/A
io.camunda	zeebe-root	8.1.0-rc2		N/A
io.camunda	zeebe-root	8.1.0-rc3		N/A
io.camunda	zeebe-root	8.1.1		N/A
io.camunda	zeebe-root	8.1.10		N/A
io.camunda	zeebe-root	8.1.11		N/A
io.camunda	zeebe-root	8.1.12		N/A
io.camunda	zeebe-root	8.1.13		N/A
io.camunda	zeebe-root	8.1.14		N/A
io.camunda	zeebe-root	8.1.15		N/A
io.camunda	zeebe-root	8.1.16		N/A
io.camunda	zeebe-root	8.1.17		N/A
io.camunda	zeebe-root	8.1.18		N/A
io.camunda	zeebe-root	8.1.19		N/A
io.camunda	zeebe-root	8.1.2		N/A
io.camunda	zeebe-root	8.1.20		N/A
io.camunda	zeebe-root	8.1.21		N/A
io.camunda	zeebe-root	8.1.22		N/A
io.camunda	zeebe-root	8.1.23		N/A
io.camunda	zeebe-root	8.1.24		N/A
io.camunda	zeebe-root	8.1.25		N/A
io.camunda	zeebe-root	8.1.26		N/A
io.camunda	zeebe-root	8.1.27		N/A
io.camunda	zeebe-root	8.1.3		N/A
io.camunda	zeebe-root	8.1.4		N/A
io.camunda	zeebe-root	8.1.5		N/A
io.camunda	zeebe-root	8.1.6		N/A
io.camunda	zeebe-root	8.1.7		N/A
io.camunda	zeebe-root	8.1.8		N/A
io.camunda	zeebe-root	8.1.9		N/A
io.camunda	zeebe-root	8.2.0		N/A
io.camunda	zeebe-root	8.2.0-alpha1		N/A
io.camunda	zeebe-root	8.2.0-alpha2		N/A
io.camunda	zeebe-root	8.2.0-alpha3		N/A
io.camunda	zeebe-root	8.2.0-alpha4		N/A
io.camunda	zeebe-root	8.2.0-alpha5		N/A
io.camunda	zeebe-root	8.2.0-rc1		N/A
io.camunda	zeebe-root	8.2.1		N/A
io.camunda	zeebe-root	8.2.10		N/A
io.camunda	zeebe-root	8.2.11		N/A
io.camunda	zeebe-root	8.2.12		N/A
io.camunda	zeebe-root	8.2.13		N/A
io.camunda	zeebe-root	8.2.14		N/A
io.camunda	zeebe-root	8.2.15		N/A
io.camunda	zeebe-root	8.2.16		N/A
io.camunda	zeebe-root	8.2.17		N/A
io.camunda	zeebe-root	8.2.18		N/A
io.camunda	zeebe-root	8.2.19		N/A
io.camunda	zeebe-root	8.2.2		N/A
io.camunda	zeebe-root	8.2.20		N/A
io.camunda	zeebe-root	8.2.21		N/A
io.camunda	zeebe-root	8.2.22		N/A
io.camunda	zeebe-root	8.2.23		N/A
io.camunda	zeebe-root	8.2.24		N/A
io.camunda	zeebe-root	8.2.25		N/A
io.camunda	zeebe-root	8.2.26		N/A
io.camunda	zeebe-root	8.2.27		N/A
io.camunda	zeebe-root	8.2.28		N/A
io.camunda	zeebe-root	8.2.29		N/A
io.camunda	zeebe-root	8.2.3		N/A
io.camunda	zeebe-root	8.2.30		N/A
io.camunda	zeebe-root	8.2.31		N/A
io.camunda	zeebe-root	8.2.32		N/A
io.camunda	zeebe-root	8.2.4		N/A
io.camunda	zeebe-root	8.2.5		N/A
io.camunda	zeebe-root	8.2.6		N/A
io.camunda	zeebe-root	8.2.7		N/A
io.camunda	zeebe-root	8.2.8		N/A
io.camunda	zeebe-root	8.2.9		N/A
io.camunda	zeebe-root	8.3.0		N/A
io.camunda	zeebe-root	8.3.0-alpha1		N/A
io.camunda	zeebe-root	8.3.0-alpha2		N/A
io.camunda	zeebe-root	8.3.0-alpha2.1		N/A
io.camunda	zeebe-root	8.3.0-alpha2.2		N/A
io.camunda	zeebe-root	8.3.0-alpha3		N/A
io.camunda	zeebe-root	8.3.0-alpha4		N/A
io.camunda	zeebe-root	8.3.0-alpha5		N/A
io.camunda	zeebe-root	8.3.0-alpha6		N/A
io.camunda	zeebe-root	8.3.0-rc1		N/A
io.camunda	zeebe-root	8.3.1		N/A
io.camunda	zeebe-root	8.3.10		N/A
io.camunda	zeebe-root	8.3.11		N/A
io.camunda	zeebe-root	8.3.12		N/A
io.camunda	zeebe-root	8.3.13		N/A
io.camunda	zeebe-root	8.3.14		N/A
io.camunda	zeebe-root	8.3.15		N/A
io.camunda	zeebe-root	8.3.16		N/A
io.camunda	zeebe-root	8.3.17		N/A
io.camunda	zeebe-root	8.3.18		N/A
io.camunda	zeebe-root	8.3.19		N/A
io.camunda	zeebe-root	8.3.2		N/A
io.camunda	zeebe-root	8.3.20		N/A
io.camunda	zeebe-root	8.3.21		N/A
io.camunda	zeebe-root	8.3.22		N/A
io.camunda	zeebe-root	8.3.3		N/A
io.camunda	zeebe-root	8.3.4		N/A
io.camunda	zeebe-root	8.3.5		N/A
io.camunda	zeebe-root	8.3.6		N/A
io.camunda	zeebe-root	8.3.7		N/A
io.camunda	zeebe-root	8.3.8		N/A
io.camunda	zeebe-root	8.3.9		N/A
io.camunda	zeebe-root	8.4.0		N/A
io.camunda	zeebe-root	8.4.0-alpha1		N/A
io.camunda	zeebe-root	8.4.0-alpha2		N/A
io.camunda	zeebe-root	8.4.1		N/A
io.camunda	zeebe-root	8.4.10		N/A
io.camunda	zeebe-root	8.4.11		N/A
io.camunda	zeebe-root	8.4.12		N/A
io.camunda	zeebe-root	8.4.13		N/A
io.camunda	zeebe-root	8.4.14		N/A
io.camunda	zeebe-root	8.4.15		N/A
io.camunda	zeebe-root	8.4.16		N/A
io.camunda	zeebe-root	8.4.17		N/A
io.camunda	zeebe-root	8.4.18		N/A
io.camunda	zeebe-root	8.4.2		N/A
io.camunda	zeebe-root	8.4.3		N/A
io.camunda	zeebe-root	8.4.4		N/A
io.camunda	zeebe-root	8.4.5		N/A
io.camunda	zeebe-root	8.4.6		N/A
io.camunda	zeebe-root	8.4.7		N/A
io.camunda	zeebe-root	8.4.8		N/A
io.camunda	zeebe-root	8.4.9		N/A
io.camunda	zeebe-root	8.5.0		N/A
io.camunda	zeebe-root	8.5.0-RC1		N/A
io.camunda	zeebe-root	8.5.0-RC2		N/A
io.camunda	zeebe-root	8.5.0-alpha1		N/A
io.camunda	zeebe-root	8.5.0-alpha2		N/A
io.camunda	zeebe-root	8.5.1		N/A
io.camunda	zeebe-root	8.5.10		N/A
io.camunda	zeebe-root	8.5.11		N/A
io.camunda	zeebe-root	8.5.12		N/A
io.camunda	zeebe-root	8.5.13		N/A
io.camunda	zeebe-root	8.5.14		N/A
io.camunda	zeebe-root	8.5.15		N/A
io.camunda	zeebe-root	8.5.16		N/A
io.camunda	zeebe-root	8.5.17		N/A
io.camunda	zeebe-root	8.5.2		N/A
io.camunda	zeebe-root	8.5.3		N/A
io.camunda	zeebe-root	8.5.4		N/A
io.camunda	zeebe-root	8.5.5		N/A
io.camunda	zeebe-root	8.5.6		N/A
io.camunda	zeebe-root	8.5.7		N/A
io.camunda	zeebe-root	8.5.8		N/A
io.camunda	zeebe-root	8.5.9		N/A
io.camunda	zeebe-root	8.6.0		N/A
io.camunda	zeebe-root	8.6.0-alpha1		N/A
io.camunda	zeebe-root	8.6.0-alpha1-rc1		N/A
io.camunda	zeebe-root	8.6.0-alpha1-rc2		N/A
io.camunda	zeebe-root	8.6.0-alpha1-rc3		N/A
io.camunda	zeebe-root	8.6.0-alpha1-rc4		N/A
io.camunda	zeebe-root	8.6.0-alpha2		N/A
io.camunda	zeebe-root	8.6.0-alpha2-rc3		N/A
io.camunda	zeebe-root	8.6.0-alpha2-rc4		N/A
io.camunda	zeebe-root	8.6.0-alpha3		N/A
io.camunda	zeebe-root	8.6.0-alpha3-rc3		N/A
io.camunda	zeebe-root	8.6.0-alpha4		N/A
io.camunda	zeebe-root	8.6.0-alpha4-rc1		N/A
io.camunda	zeebe-root	8.6.0-alpha4-rc2		N/A
io.camunda	zeebe-root	8.6.0-alpha5		N/A
io.camunda	zeebe-root	8.6.0-alpha5-rc1		N/A
io.camunda	zeebe-root	8.6.0-alpha5-rc2		N/A
io.camunda	zeebe-root	8.6.0-rc1		N/A
io.camunda	zeebe-root	8.6.0-rc2		N/A
io.camunda	zeebe-root	8.6.0-rc3		N/A
io.camunda	zeebe-root	8.6.1		N/A
io.camunda	zeebe-root	8.6.10		N/A
io.camunda	zeebe-root	8.6.11		N/A
io.camunda	zeebe-root	8.6.11-rc1		N/A
io.camunda	zeebe-root	8.6.12		N/A
io.camunda	zeebe-root	8.6.12-rc1		N/A
io.camunda	zeebe-root	8.6.13		N/A
io.camunda	zeebe-root	8.6.14		N/A
io.camunda	zeebe-root	8.6.14-rc1		N/A
io.camunda	zeebe-root	8.6.2		N/A
io.camunda	zeebe-root	8.6.3		N/A
io.camunda	zeebe-root	8.6.4		N/A
io.camunda	zeebe-root	8.6.5		N/A
io.camunda	zeebe-root	8.6.5-rc1		N/A
io.camunda	zeebe-root	8.6.6		N/A
io.camunda	zeebe-root	8.6.7		N/A
io.camunda	zeebe-root	8.6.7-rc1		N/A
io.camunda	zeebe-root	8.6.7-rc2		N/A
io.camunda	zeebe-root	8.6.7-rc3		N/A
io.camunda	zeebe-root	8.6.8		N/A
io.camunda	zeebe-root	8.6.8-rc1		N/A
io.camunda	zeebe-root	8.6.9		N/A
io.camunda	zeebe-root	8.6.9-rc1		N/A
io.camunda	zeebe-root	8.7.0		N/A
io.camunda	zeebe-root	8.7.0-alpha1		N/A
io.camunda	zeebe-root	8.7.0-alpha1-rc1		N/A
io.camunda	zeebe-root	8.7.0-alpha2		N/A
io.camunda	zeebe-root	8.7.0-alpha2-rc1		N/A
io.camunda	zeebe-root	8.7.0-alpha3		N/A
io.camunda	zeebe-root	8.7.0-alpha3-rc1		N/A
io.camunda	zeebe-root	8.7.0-alpha3-rc2		N/A
io.camunda	zeebe-root	8.7.0-alpha3-rc3		N/A
io.camunda	zeebe-root	8.7.0-alpha3-rc4		N/A
io.camunda	zeebe-root	8.7.0-alpha3-rc5		N/A
io.camunda	zeebe-root	8.7.0-alpha3-rc6		N/A
io.camunda	zeebe-root	8.7.0-alpha4		N/A
io.camunda	zeebe-root	8.7.0-alpha4-rc1		N/A
io.camunda	zeebe-root	8.7.0-alpha4-rc2		N/A
io.camunda	zeebe-root	8.7.0-alpha4-rc3		N/A
io.camunda	zeebe-root	8.7.0-alpha5		N/A
io.camunda	zeebe-root	8.7.0-alpha5-rc1		N/A
io.camunda	zeebe-root	8.7.0-rc3		N/A
io.camunda	zeebe-root	8.7.1		N/A
io.camunda	zeebe-root	8.7.1-rc1		N/A
io.camunda	zeebe-root	8.8.0-alpha1		N/A
io.camunda	zeebe-root	8.8.0-alpha1-rc1		N/A
io.camunda	zeebe-root	8.8.0-alpha2		N/A
io.camunda	zeebe-root	8.8.0-alpha2-rc1		N/A
io.camunda	zeebe-root	8.8.0-alpha3		N/A
io.camunda	zeebe-root	8.8.0-alpha3-rc3		N/A
io.camunda	zeebe-root	8.8.0-alpha4-rc1		N/A
io.circe	circe-jackson214_3	0.14.1		dcf3c6d4184bacd11880ad7cbff8ccde056dd48b
io.circe	circe-jackson214_3	0.14.2		3f2719bedfd214383c606686e10be51647c0e96b
io.data2viz.d2v	d2v-sankey-iosSimulatorArm64	0.10.0		N/A
io.data2viz.d2v	d2v-sankey-iosSimulatorArm64	0.10.0	metadata	b2e4260d9fbdfeb5fdef667c835896f7248f9ceb
io.data2viz.d2v	d2v-sankey-iosSimulatorArm64	0.10.1		N/A
io.data2viz.d2v	d2v-sankey-iosSimulatorArm64	0.10.1	metadata	e952e1a4a99dc2cd4b8cdfd63e96d5a82f204c04
io.data2viz.d2v	d2v-sankey-iosSimulatorArm64	0.9.0		N/A
io.data2viz.d2v	d2v-sankey-iosSimulatorArm64	0.9.1		N/A
io.eventuate.messaging.kafka	eventuate-messaging-kafka-micronaut-common	0.13.0.RELEASE		d508d201fd70cf01e0cfb7b9f4437090cb941f01
io.eventuate.messaging.kafka	eventuate-messaging-kafka-micronaut-common	0.14.0.RELEASE		421280bebefdfb907f813c771372de4361b0da0a
io.eventuate.messaging.kafka	eventuate-messaging-kafka-micronaut-common	0.15.0.RELEASE		9365ac3661e24e2fc573bdc6cd78aafd98fdfa10
io.eventuate.messaging.kafka	eventuate-messaging-kafka-micronaut-common	0.16.0.RELEASE		1c06a2a73b443f699ffa54908d4ee2830ab2d854
io.eventuate.messaging.kafka	eventuate-messaging-kafka-micronaut-common	0.17.0.RELEASE		9968df09cc9e2173234358e7db4226f8144160e1
io.eventuate.messaging.kafka	eventuate-messaging-kafka-micronaut-common	0.18.0.RELEASE		156234057d97901c607c8a3d23f2911497b07b76
io.eventuate.messaging.kafka	eventuate-messaging-kafka-micronaut-common	0.19.0.RELEASE		8943f2cf402b5d2e0e7f468a93fccb878ae1df4d
io.eventuate.messaging.kafka	eventuate-messaging-kafka-micronaut-common	0.20.0.RELEASE		eb5dd71c3e2ae0b38d81415c4cb1369d4487bee5
io.github.Onionsss	http	1.0.0		N/A
io.github.Onionsss	http	1.0.1		N/A
io.github.Onionsss	http	1.0.2		N/A
io.github.Onionsss	http	1.0.3		N/A
io.github.Onionsss	http	1.0.4		N/A
io.github.astrapi69	jobj-contract-verifier	3.4		9cdee7979d3b63913d539ab88a5baeb3061f3bbf
io.github.astrapi69	jobj-contract-verifier	3.5		13b76628d766ed36e6e603c1097cc3119a3eb8bf
io.github.astrapi69	jobj-contract-verifier	4		b9e3a9a0f6480edf7bb91b12ec10626c6c34f884
io.github.astrapi69	jobj-contract-verifier	5.2		53612ead44c778899b0b0aee30c9daae2e129697
io.github.iamthevoid.reactivebinding	local-design	1.0.0-beta08		N/A
io.github.iamthevoid.reactivebinding	local-design	1.0.0-beta09		N/A
io.github.iamthevoid.reactivebinding	local-design	1.0.0-beta10		N/A
io.github.iamthevoid.reactivebinding	local-design	1.0.0-beta11		N/A
io.github.iamthevoid.reactivebinding	local-design	1.0.0-beta12		N/A
io.github.imsejin	common-utils	0.1.0		eff156134cac2816a97434a3c8761963ef2a2ac1
io.github.imsejin	common-utils	0.1.1		2a7329492cccdb318206c28cdd24584dd8862893
io.github.imsejin	common-utils	0.1.2		b243fd8d3c7b443d0e0cd7904b34720a6013e4e6
io.github.imsejin	common-utils	0.10.0		cbd63f665e6cc8f2cda63c52c01287de1753ce62
io.github.imsejin	common-utils	0.11.0		5faab8dfbcb701a96de708be90b9396115d0c55b
io.github.imsejin	common-utils	0.12.0		54d97772a6bbcac5d9ed0302a2add78b62f0ca3b
io.github.imsejin	common-utils	0.13.0		a6e7462baf341bd1eed2ec65871c4356594cb8fc
io.github.imsejin	common-utils	0.14.0		297835bd82ad140be6b760059fe40a48b34c4f72
io.github.imsejin	common-utils	0.2.0		2a0d03aa98db8bf8ddeb20e08fe5440617412322
io.github.imsejin	common-utils	0.2.1		3e355fdfa1c036ae8f2d2361369668fcdd5b50a5
io.github.imsejin	common-utils	0.3.0		24a88bf765f4ada549a319232c92f69989cfa683
io.github.imsejin	common-utils	0.3.1		17abd2739190c639e936f9b2e197e14205ba3477
io.github.imsejin	common-utils	0.3.2		4db2f67030093f9690380e026dac702c6b29aa03
io.github.imsejin	common-utils	0.3.3		6c59d4d2d7a5c32797e25b9d6f7d7bbc004114e2
io.github.imsejin	common-utils	0.3.4		83ffe755aba021308187e88f85d818d27ff22e22
io.github.imsejin	common-utils	0.4.0		8fa5e1d02c15d081e50f5380643293a4133394d4
io.github.imsejin	common-utils	0.4.1		eb6ae409aa72366cd6a8a1b6995d527f8248d8ca
io.github.imsejin	common-utils	0.4.2		c2872fdc11ca72c46779e43dde67b643bf19d66e
io.github.imsejin	common-utils	0.4.3		f3b3517a9fcd7a07fa41bafe7955dea920ecad8c
io.github.imsejin	common-utils	0.4.4		ecea4a4127fedcaad59e9a152b5f4332c16bc35c
io.github.imsejin	common-utils	0.4.5		aed0c0012ea447a847bdda7fa6d7024e09227f42
io.github.imsejin	common-utils	0.4.6		86892b6b5f47f4f83dce1240d25e70d8f81cf024
io.github.imsejin	common-utils	0.4.7		000b9a8a03507a1b223d0ee6da72d2d9a76334c2
io.github.imsejin	common-utils	0.5.0		0edb5caf63177197852cbb1d991d8d9548bc46af
io.github.imsejin	common-utils	0.6.0		06c82693f58c357d982c046c5461c295ba9b0a50
io.github.imsejin	common-utils	0.7.0		10dd7ffa45ef01f7cd12b0ddf5314f4e93329167
io.github.imsejin	common-utils	0.7.1		7fb1350d2f0497655c47c925fb9a23c1bf01a994
io.github.imsejin	common-utils	0.8.0		c1e94c3b9ae18594fdcaf61a756af29b6f704db9
io.github.imsejin	common-utils	0.9.0		8a645dc6e492d72c4d12caea330711d8e525195e
io.github.patceev	scala-binance-api_2.12	0.15		654b6b5dc48e67b8cbaa55f13760044b144924a7
io.github.wendy512	stream-components	1.0.0		N/A
io.github.wendy512	stream-components	1.0.1		N/A
io.github.wendy512	stream-components	1.0.2		N/A
io.github.wendy512	stream-components	1.0.3		N/A
io.github.wendy512	stream-components	1.0.4		N/A
io.github.whilein.wcommons	wcommons-asm	1.0.3		aae53eff062b0ab9b30cc573fbf89d50b028b65a
io.github.whilein.wcommons	wcommons-asm	1.1.0		c5f23faf4d751014e614a6adb6a92cb2479dc628
io.github.whilein.wcommons	wcommons-asm	1.1.1		8e51da54e4a787ff7439a294979eb192fda3d896
io.github.whilein.wcommons	wcommons-asm	1.1.2		136a31641b811dee1ae373ffd5f5288797953fa3
io.github.whilein.wcommons	wcommons-asm	1.2.0		34477f5e3cb9cee79366dcd0d9385882f4f35b12
io.github.whilein.wcommons	wcommons-asm	1.3.0		6b8e2d5888b97bd408da499452e50426682a8408
io.github.whilein.wcommons	wcommons-asm	1.4.0		9fe26dc1b5f311b07da2c1724bc09cb13a64d124
io.github.whilein.wcommons	wcommons-asm	1.4.1		264165968699a3d222a7d9377dd045617e518c29
io.github.whilein.wcommons	wcommons-asm	1.4.2		82cacf887bb5769e62f96b0da7bed10990bd3365
io.github.whilein.wcommons	wcommons-asm	1.4.3		801915fe1647cb5f3d5950ac809cb17c543bf2ab
io.github.whilein.wcommons	wcommons-asm	1.4.4		b7f947248409b248d88105b45d080da86a23d020
io.github.whilein.wcommons	wcommons-asm	1.4.5		c3b2fc88d2ebb6bf3d4bf5f8a5f05d7d63f984b3
io.github.whilein.wcommons	wcommons-asm	1.4.6		045e50be22fabd8286f3c4c7e3b83814691831ae
io.github.whilein.wcommons	wcommons-asm	1.4.7		1bdf033450f17eef0c715763ea812afef633cf4d
io.github.whilein.wcommons	wcommons-asm	1.4.8		da86efc0d5386559a658a9aeca6ca9edbf321407
io.github.whilein.wcommons	wcommons-asm	1.5.0		6a0cc8e5033b7a06a8c8c7b69d0a6930bf9df571
io.github.whilein.wcommons	wcommons-asm	1.5.1		062e2dcf9971f95980265c2ada264f667991bb75
io.github.whilein.wcommons	wcommons-asm	1.5.2		6a478e74d748cef7b7a061b92818a69d66e18f14
io.github.whilein.wcommons	wcommons-asm	1.5.3		dd543fb3983ef8ce22eb7e33a0177f1a58f9718a
io.github.whilein.wcommons	wcommons-asm	1.5.4		b316123b359299fb799784b837ca62a813cc78e3
io.github.whilein.wcommons	wcommons-asm	1.5.5		2468e85d82de3f0cfe91c3f51a4cfc83511fe084
io.github.whilein.wcommons	wcommons-asm	1.6.0		a7677a5f3e4865269803d41141fefd3a9859eac0
io.github.whilein.wcommons	wcommons-asm	1.6.1		de7c810dc1f49b05bd5874f0b464b06d43531ac0
io.github.whilein.wcommons	wcommons-asm	1.6.2		511b6205c5c88342cff1d7b9096b4245de9da9ad
io.github.whilein.wcommons	wcommons-asm	1.6.3		0e3c369a0c78c38d2206bb64f456d0651416ae01
io.github.whilein.wcommons	wcommons-asm	1.6.4		47dd53a5e2f4a10faaab43130e17d3726ee9b38d
io.github.whilein.wcommons	wcommons-asm	1.6.5		c496001446b25f7651a903d83d05bdb96e0340bf
io.micronaut.sql	micronaut-hibernate-jpa-spring	2.3.0		a1a6f3d328cf42deb0f767eadf897089562df179
io.micronaut.sql	micronaut-hibernate-jpa-spring	2.3.1		2794a8188e793dfa95cefd734211c1d36965046d
io.micronaut.sql	micronaut-hibernate-jpa-spring	2.3.2		6b1f7af38cf724ed0c60a16f927d0f0879b7501f
io.micronaut.sql	micronaut-hibernate-jpa-spring	2.3.3		b009d059d965452c5f91b76dd21099e57d7a498c
io.micronaut.sql	micronaut-hibernate-jpa-spring	2.3.4		eb0c67136d9c479e03dbcfef25ff9e5becb677eb
io.micronaut.sql	micronaut-hibernate-jpa-spring	2.3.5		66750273edb34b3b14b7d6d7e64e3a66cd8b130a
io.micronaut.sql	micronaut-hibernate-jpa-spring	2.3.6		6a389b795512be306e86b01b7fec93c1b7fdc29b
io.micronaut.sql	micronaut-hibernate-jpa-spring	2.3.7		2eb274d5456dd5c97fa1341dce8d3cf180cba5e0
io.micronaut.sql	micronaut-hibernate-jpa-spring	2.3.8		dda89bc6ed1730f18240d01b780e12b38990abd8
io.micronaut.sql	micronaut-hibernate-jpa-spring	2.3.9		f7118604234d7e913928bcefec6bc5fe33145276
io.micronaut.sql	micronaut-hibernate-jpa-spring	3.0.0		6a049129164508e8818dd9afa007bfeca351957b
io.micronaut.sql	micronaut-hibernate-jpa-spring	3.0.1		a0432b541cb5fb7084d7eadbef70e28c53db898b
io.micronaut.sql	micronaut-hibernate-jpa-spring	3.0.2		5bd1e6dde638592630927c8949b34df0d43d7084
io.micronaut.sql	micronaut-hibernate-jpa-spring	3.1.0		07b57490220cdf9bba20b10c079001a26e4373a8
io.micronaut.sql	micronaut-hibernate-jpa-spring	3.1.1		fef398b4e504901914d0f8438144e117362b3dc4
io.micronaut.sql	micronaut-hibernate-jpa-spring	3.2.0		e16bf2776ec7fe7943db2e6ee03c125f48437a0f
io.micronaut.sql	micronaut-hibernate-jpa-spring	3.3.0		a311d54cb5865f189cf78a31b261a6005608b654
io.micronaut.sql	micronaut-hibernate-jpa-spring	3.3.1		47de5cecfdb6b3d14aab32e323f94125d3ab1c7c
io.micronaut.sql	micronaut-hibernate-jpa-spring	3.3.2		194859b75594e5565cd226eb21d45081fc3c01c3
io.micronaut.sql	micronaut-hibernate-jpa-spring	3.3.3		083b0efb65d320e197f8f272478dc7604ab6434c
io.micronaut.sql	micronaut-hibernate-jpa-spring	3.3.4		cd9ac1ffdc5e429147a49515ea8cd521f6397ab8
io.micronaut.sql	micronaut-hibernate-jpa-spring	3.3.5		1a75b5d7d4e50065b99edc903c9c07aa486ed700
io.micronaut.sql	micronaut-hibernate-jpa-spring	3.4.0		8380cd5d4b1d1ecf9e2928b4a57c546335ca2206
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.0.0		e6939f7d9244e7aa977f6b294f785d87b06d92c0
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.0.0-RC1		2c0f2ea9b94d7e6d8e8898a41e33facb5e9729ef
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.0.0-RC2		580fff24ec8d420058397c54c8997e7d2b764a6b
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.0.0-RC3		ed99e0705f9314839ea3ba97517e409f3b11faaa
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.0.0-RC4		c1fff6113d7440ffc5175f951a1838d45a6ae67d
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.0.1		e2a32d84431c812ab6d277d7e7ff3e34f38d1ccf
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.0.2		96813e21fce738083c6782410b3d4688b1233f64
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.0.3		ab9254f81c0bc4ec2730e31e432357b7cdb4bd43
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.0.4		b2dda845a6cf742f027d41450f49fc87513a1294
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.1.0		fda1f81e88488b382eb216b3a099ce224acfa898
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.1.1		211aaad0f38969b12c0c0693a7b467ea51464962
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.2.0		fccc008568f78b46136c95f2f00952cb68822747
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.2.1		f16e602a0d6b1e124730d11d1245092056142ff8
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.2.2		c99222071ba22a92c27fe229bb7d5739ea11f612
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.2.3		efbe2ec06b59d2edc92f5ed0a042643ce247bb0f
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.3.0		2b05469e7879e72b7dad10b315d4c3aa3f141637
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.4.0		f2c3a5ce7237ef4ee859ac5020749b419ef40e0d
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.4.1		99256194e6fd11b7f24eb40e8fa8dc379cab023d
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.5.0		4635aa15fd45f882498605e77807831bdaaa636b
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.5.1		f055d2f3b6242f1e07ac5ee80caad9bc15a7ecf2
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.5.2		d8f0596b7a67b1a52765fc1fde1c1d30fc7968d0
io.micronaut.sql	micronaut-hibernate-jpa-spring	4.6.0		80dcfc748338d28878ee240ed4a2de4f973689fc
