biz.cgta	autowire_sjs0.6_2.11	0.2.9		1d0d7fff3f9a6937fa84b257e87fd17a07fa6a02
org.jboss.resteasy	resteasy-netty	3.6.3.Final		aa7c859c3a1a07b46bd3def7bf2b7a182ebdf92f
org.jboss.resteasy	resteasy-netty	3.6.3.SP1		97b428010924f245b473ea9f567dc183bc955942
org.jboss.resteasy	resteasy-netty	3.7.0.Final		5ffad82aa005f582f0449d4defcf226b38120430
org.jboss.resteasy	resteasy-netty	3.8.0.Final		07e2b89dde6431c10d6e83cf334b7516fe2153d1
org.jboss.resteasy	resteasy-netty	3.8.1.Final		9847788b4473ba3546a6bee79704073d3c100800
org.jboss.resteasy	resteasy-netty	3.9.0.Final		5331e225c19b68c5a73ee788e205e2221215bb19
org.jboss.resteasy	resteasy-netty	3.9.1.Final		00c12265894afd270ce5e231d4a7ed3d9c927ad9
org.jboss.resteasy	resteasy-netty	3.9.2.Final		824735b81fb328e8409cf908ffb58b6823573b72
org.jboss.resteasy	resteasy-netty	3.9.3.Final		9c7851475d3c8e8aff6ea70623b50114490d3b37
org.jboss.resteasy	resteasy-netty	3.9.3.SP1		975a8e68551736336d5ff7c423864d1b4323a09e
org.jboss.resteasy	resteasy-netty	4.0.0.Beta1		247f014e5040184db176e0b5cf44e397e37fd4f7
org.jboss.resteasy	resteasy-netty	4.0.0.Beta2		ec97ccbe085ece07c37bea4aa50cccbe436e126c
org.jboss.resteasy	resteasy-netty	4.0.0.Beta3		f1375520311a86ab9d9ab2390c994cf7f4a5d57e
org.jboss.resteasy	resteasy-netty	4.0.0.Beta4		be2499dfbce9afa256e477893ea6f6220042d4b9
org.jboss.resteasy	resteasy-netty	4.0.0.Beta5		5f5432a8ffaec16231778a2fd27b02bb3a14683a
org.jboss.resteasy	resteasy-netty	4.0.0.Beta6		c82bd842342d281194306cd07d37229997a0c88b
org.jboss.resteasy	resteasy-netty	4.0.0.Beta7		59e06f4d7c859744d373b598ca069ad6a60d7f0f
org.jboss.resteasy	resteasy-netty	4.0.0.Beta8		918c9a480c69e8b91a1894ef4d27bbc7736ddf7b
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.2.0		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.2.0	metadata	cd1af559bcd1f077766ad44d4d40c96d3a4322f6
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.2.0-beta01		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.2.0-beta01	metadata	6ef1c362390938a7b584848db34d28cc3303e353
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.2.1		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.2.1	metadata	900a604d4bb57310c25b8cde16c5957f372395ef
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.2.2		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.2.2	metadata	e07b46ffd2cbdecd89771bb36eb71c54e21715bc
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.3.0		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.3.0	metadata	e89c6be5aaf71866dd936bac3701cc300497411a
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.3.1		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.3.1	metadata	ec8530dea4db7f5d43273c32472231bd11aba802
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.4.0		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.4.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.4.1		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.4.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.4.3		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.4.3	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.0		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.0-beta01		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.0-beta01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.0-beta02		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.0-beta02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.1		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.10		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.10	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.10-beta01		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.10-beta01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.10-beta02		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.10-beta02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.10-rc01		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.10-rc01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.10-rc02		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.10-rc02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.11		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.11	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.12		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.12	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.2		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.2	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.3		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.5.3	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.0		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.0-alpha01		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.0-alpha01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.0-beta01		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.0-beta01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.0-beta02		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.0-beta02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.0-rc01		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.0-rc01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.0-rc02		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.0-rc02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.0-rc03		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.0-rc03	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.1		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.10		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.10	metadata	823245e1448b924b88d09c67c59712335b39769b
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.10-beta01		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.10-beta01	metadata	823245e1448b924b88d09c67c59712335b39769b
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.10-beta02		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.10-beta02	metadata	823245e1448b924b88d09c67c59712335b39769b
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.10-beta03		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.10-beta03	metadata	823245e1448b924b88d09c67c59712335b39769b
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.10-rc01		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.10-rc01	metadata	823245e1448b924b88d09c67c59712335b39769b
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.10-rc02		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.10-rc02	metadata	823245e1448b924b88d09c67c59712335b39769b
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.10-rc03		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.10-rc03	metadata	823245e1448b924b88d09c67c59712335b39769b
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.11		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.11	metadata	823245e1448b924b88d09c67c59712335b39769b
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.2		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.6.2	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.7.0		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.7.0	metadata	64f4b6a7f1938bc5b97b729a1a7a7be4c9f517f8
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.7.0-alpha01		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.7.0-alpha01	metadata	a1a188ca016a72d4a713eba190a39c5dabe89668
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.7.0-alpha02		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.7.0-alpha02	metadata	a1a188ca016a72d4a713eba190a39c5dabe89668
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.7.0-alpha03		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.7.0-alpha03	metadata	a1a188ca016a72d4a713eba190a39c5dabe89668
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.7.0-beta01		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.7.0-beta01	metadata	64f4b6a7f1938bc5b97b729a1a7a7be4c9f517f8
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.7.0-beta02		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.7.0-beta02	metadata	64f4b6a7f1938bc5b97b729a1a7a7be4c9f517f8
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.7.0-rc01		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.7.0-rc01	metadata	64f4b6a7f1938bc5b97b729a1a7a7be4c9f517f8
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.7.1		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.7.1	metadata	64f4b6a7f1938bc5b97b729a1a7a7be4c9f517f8
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.7.3		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.7.3	metadata	64f4b6a7f1938bc5b97b729a1a7a7be4c9f517f8
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.8.0	metadata	25cf2acfea6a9d8c0d390d2bce8dcdea21979c34
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.8.0-alpha01		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.8.0-alpha01	metadata	ee6a5d0f661c0511a6df68ce11d43a1179fa1fe1
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.8.0-alpha02		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.8.0-alpha02	metadata	1f303a441c2f1932848ddcbe8a2ba1fbe3f8879b
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.8.0-alpha03		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.8.0-alpha03	metadata	9ead923f28b4c693e8912926938d9626f4c6fc75
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.8.0-alpha04		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.8.0-alpha04	metadata	9ead923f28b4c693e8912926938d9626f4c6fc75
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.8.0-beta01		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.8.0-beta01	metadata	9ead923f28b4c693e8912926938d9626f4c6fc75
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.8.0-beta02		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.8.0-beta02	metadata	9ead923f28b4c693e8912926938d9626f4c6fc75
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.8.0-rc01		N/A
org.jetbrains.compose.runtime	runtime-watchossimulatorarm64	1.8.0-rc01	metadata	25cf2acfea6a9d8c0d390d2bce8dcdea21979c34
org.jupiter-rpc	jupiter-registry-default	1.2.0		55adc0c7678f7220f597f22722240794088136e6
org.jupiter-rpc	jupiter-registry-default	1.2.1		8ef068bc8ad5c6452229825bc93ff9420479ed7e
org.jupiter-rpc	jupiter-registry-default	1.2.10		f32cb2caea7a2ede1e29bdfc43b336c2f2960582
org.jupiter-rpc	jupiter-registry-default	1.2.11		7e9a8a3dadfb81096327b1c3e0edd59ebdc7ac00
org.jupiter-rpc	jupiter-registry-default	1.2.12		7148b742a0df3a5f16a95de0bf62b223ec2fe1ff
org.jupiter-rpc	jupiter-registry-default	1.2.13		78e83e5c89a7a2bc0a4073560d60cc189acdf57e
org.jupiter-rpc	jupiter-registry-default	1.2.14		e9f95f9f567a1953f33eb68626b21a7fc4ba7380
org.jupiter-rpc	jupiter-registry-default	1.2.15		a749156bcbd51e477587f089f100b1c638a7cb68
org.jupiter-rpc	jupiter-registry-default	1.2.16		69fc5ee461548fa62d8a9d94d6b6219703153349
org.jupiter-rpc	jupiter-registry-default	1.2.17		1368dfdc1cea70e72a4d31bfc5ef3da7cfc9f425
org.jupiter-rpc	jupiter-registry-default	1.2.18		453dbe2716f026392b2d43ddc741b231a0bf8d7b
org.jupiter-rpc	jupiter-registry-default	1.2.18.Beta		7bb035af989b9632c3cb2358b1a9bac9e1b2e0dd
org.jupiter-rpc	jupiter-registry-default	1.2.18.Beta2		90748cb46a2792ebba1d97f5f25b8731b66573a5
org.jupiter-rpc	jupiter-registry-default	1.2.18.Beta3		039c6e212e47e947f14fa9e6151c24eab4c868c0
org.jupiter-rpc	jupiter-registry-default	1.2.18.Beta4		d0c30204cb939c7edc900c0e795a7bc7822ca941
org.jupiter-rpc	jupiter-registry-default	1.2.19		8f6557b907778b1b21ed5bff72905d6cbcc7ef10
org.jupiter-rpc	jupiter-registry-default	1.2.19.Beta1		0382ccd0bd90ea7b7c940fd0ea78222d1fc2341e
org.jupiter-rpc	jupiter-registry-default	1.2.19.Beta2		1cd7d89657dcd34fadbf1be289007616339d646f
org.jupiter-rpc	jupiter-registry-default	1.2.19.Beta3		3fbd88b6bdd153b4a3ddd78edf5ef22f20d7f62f
org.jupiter-rpc	jupiter-registry-default	1.2.2		806913865cc32e1eadd1c3623c35989ad8a2d005
org.jupiter-rpc	jupiter-registry-default	1.2.20		711351edaf01ceea69045a907466ac41ce4f8c05
org.jupiter-rpc	jupiter-registry-default	1.2.21		c7b46b5b00984933124c5c8930bcefa6770a775d
org.jupiter-rpc	jupiter-registry-default	1.2.22		2a6cdc60a829ff115447922817d735d15e3ba1c3
org.jupiter-rpc	jupiter-registry-default	1.2.23		9285e7c5e2e848aa104b16fa9d75efee0c20fdf7
org.jupiter-rpc	jupiter-registry-default	1.2.24		5217e48c0a790ed4d685e6065acbd9bb819507f7
org.jupiter-rpc	jupiter-registry-default	1.2.25		f78c1bfe1f278e1d2e75337689f73a59980ab6c6
org.jupiter-rpc	jupiter-registry-default	1.2.26		f43afa223eb14fb95e061d0e5c20a90ebcbd1b0f
org.jupiter-rpc	jupiter-registry-default	1.2.3		573d5b8c4aa2c3d1b3a899c52beffe362409a4c4
org.jupiter-rpc	jupiter-registry-default	1.2.4		f5cab07573380bc9a5717d0dc39fdd8be3caae86
org.jupiter-rpc	jupiter-registry-default	1.2.5		6e2ce8451b3efa3b86b4046955fa1d9e0ab5e4d6
org.jupiter-rpc	jupiter-registry-default	1.2.6		8f12ae5bb4f880ea7b54faeee4427e87571dd4eb
org.jupiter-rpc	jupiter-registry-default	1.2.7		e5b47ffd60f3140de96ae43d05e58148e76c8efe
org.jupiter-rpc	jupiter-registry-default	1.2.8		4136f624f0693e4190469c534acf0e790755035f
org.jupiter-rpc	jupiter-registry-default	1.2.9		2fefb77dbd829fed4f32b492e4f33f3bf707a80d
org.jupiter-rpc	jupiter-registry-default	1.3.0		6d9bb183ce5d488f4ccf1597f81f920161ffc642
org.jupiter-rpc	jupiter-registry-default	1.3.1		1afd6230c1caeb1f0c4c9f96fef253fd138acd88
org.jupiter-rpc	jupiter-registry-default	1.3.1-beta-1		64ccb4a6cff5a4836fa25cd20e9d78ecdb58cbf8
org.jupiter-rpc	jupiter-registry-default	1.3.1-beta-2		6e4a501d925ce4c33ec09bec3fa57a589fc745cc
org.kuali.spring	kuali-spring-util	1.1.1		c1bb0d82d9216713656765ffe01477e259dc0835
org.modeshape	modeshape-jbossas-cmis-war	3.1.0.Final		N/A
org.modeshape	modeshape-jbossas-cmis-war	3.1.1.Final		N/A
org.modeshape	modeshape-jbossas-cmis-war	3.1.2.Final		N/A
org.modeshape	modeshape-jbossas-cmis-war	3.1.3.Final		N/A
org.modeshape	modeshape-jbossas-cmis-war	3.2.0.Final		N/A
org.modeshape	modeshape-jbossas-cmis-war	3.3.0.Final		N/A
org.modeshape	modeshape-jbossas-cmis-war	3.4.0.Final		N/A
org.modeshape	modeshape-jbossas-cmis-war	3.5.0.Final		N/A
org.modeshape	modeshape-jbossas-cmis-war	3.6.0.Final		N/A
org.modeshape	modeshape-jbossas-cmis-war	3.6.1.Final		N/A
org.modeshape	modeshape-jbossas-cmis-war	3.7.0.Final		N/A
org.modeshape	modeshape-jbossas-cmis-war	3.7.1.Final		N/A
org.modeshape	modeshape-jbossas-cmis-war	3.7.2.Final		N/A
org.modeshape	modeshape-jbossas-cmis-war	3.7.3.Final		N/A
org.modeshape	modeshape-jbossas-cmis-war	3.7.4.Final		N/A
org.modeshape	modeshape-jbossas-cmis-war	3.8.0.Final		N/A
org.modeshape	modeshape-jbossas-cmis-war	3.8.1.Final		N/A
org.modeshape	modeshape-jbossas-cmis-war	4.0.0.Alpha1		N/A
org.modeshape	modeshape-jbossas-cmis-war	4.0.0.Alpha2		N/A
org.modeshape	modeshape-jbossas-cmis-war	4.0.0.Alpha3		N/A
org.modeshape	modeshape-jbossas-cmis-war	4.0.0.Alpha4		N/A
org.modeshape	modeshape-jbossas-cmis-war	4.0.0.Beta1		N/A
org.modeshape	modeshape-jbossas-cmis-war	4.0.0.Beta2		N/A
org.modeshape	modeshape-jbossas-cmis-war	4.0.0.Final		N/A
org.mvnpm.at.lwc	signals	8.17.0		05216cd2f7aa4f0882c1aa32677b66e5705f1c31
org.mvnpm.at.lwc	signals	8.18.0		83c78a725fc4735f48d7e403dfd11d8d66a10b10
org.mvnpm.at.lwc	signals	8.18.1		2e01ac18c37b50746af8e525300da262836da47f
org.mvnpm.at.lwc	signals	8.18.2		9e1d9cb12a1d498318aa413153c7c8c473dc4be5
org.orbisgis	java-network-analyzer	0.1.6		cd0a832e6103f1f8a864f6d9557d12b5025dd2a5
org.orbisgis	java-network-analyzer	0.1.7		967b6d469661c7c3afb443d829e964e39ab3014e
org.orbisgis	java-network-analyzer	0.2.0		ef37b1bd382fe470a4e8c0acf5c6e39f8ab9666c
org.orbisgis	java-network-analyzer	0.3.0		0692e13e687a7726c1a2dfdba9869f6480962312
org.orbisgis	java-network-analyzer	0.4.0		a02cac18dd03a1eb443b6e11bde1e6a82e025aa7
org.orbisgis	java-network-analyzer	0.5.0		183ed4ebca522aa6da79d8a2caa12c9abd013394
org.praxislive	praxiscore-data	5.0.0		3edfb2a6abb99a74d55eeee7d53ce0cec49a8497
org.praxislive	praxiscore-data	5.1.0		9ac7ccf3e7d3a473d33e47c559b9d30c7de53d5f
org.praxislive	praxiscore-data	5.2.0		936a3aa7908293bf14e3a4382d963dece0db9b3d
org.praxislive	praxiscore-data	5.3.0		c76e9f7a7f42e9b63fe4ef6705882c2be9504347
org.praxislive	praxiscore-data	5.4.0		e3c4a205eb5aecc2e6fac7aec2bf52993696f02d
org.praxislive	praxiscore-data	5.5.0		37ea2322ce92e33e4624566b767868adc1e1df73
org.praxislive	praxiscore-data	5.6.0		8dba4a3c6422b4331a99cd6f884ddf1b8314d82f
org.praxislive	praxiscore-data	5.7.0		403f77ebd5d8d85f26731f5c7abf32ba501dc3c4
org.sakaiproject.webjars	ckeditor-autosave	278c922c6d8529edd15a2b2c11b574fb4320e0c2		c0dba6069e1bb2addab067d78c6cbdc7f1995f65
org.sakaiproject.webjars	ckeditor-autosave	786318aefed553a62cebbe4cd10b67c3ab266437		14b2e9045a95cb89e0c71db7a13f9e8e99659f94
org.sakaiproject.webjars	ckeditor-autosave	8541f541d9985cfd0859c7d8eb6be404afe95a2d		4998b02e04b80f7db5e0ac0477b964ba2c0e6736
org.sakaiproject.webjars	ckeditor-autosave	b88e3878f0c7442a52e542f67e76d97e2ce32f8		c87c00ded0889de7ce7add604860b619313363c0
org.sakaiproject.webjars	ckeditor-autosave	b88e3878f0c7442a52e542f67e76d97e2ce32f80		848230f2564a0d236fa0d5812ab5ce545d979fd4
org.scala-sbt	launcher-interface	1.0.0		ccc10bb050b8a584ce6f55fdebd0e5c83de408ba
org.scala-sbt	launcher-interface	1.0.0-M1		8176b7a15010bb80f3080ba811122ed1b3534056
org.scala-sbt	launcher-interface	1.0.1		191d67c97ffa6600a4c15480c163e7eda1b93193
org.scala-sbt	launcher-interface	1.0.2		5cf3c1638f6a3edc728cf48e5f2f840de7df1595
org.scala-sbt	launcher-interface	1.0.3		16fcf112d926b68a4863c8af4aa07a28d9dca1ff
org.scala-sbt	launcher-interface	1.0.4		0c68c6c3a8d3587cc9b91d59f44d40b40494c53c
org.scala-sbt	launcher-interface	1.1.0		19fd9a188ba0c298d1ff7a09f2f8e3de652597e5
org.scala-sbt	launcher-interface	1.1.1		709d95ab82e844e78df3a629bc7c66d3e9562ec8
org.scala-sbt	launcher-interface	1.1.2		e02885ea9ffe99372c968835e833120042f54810
org.scala-sbt	launcher-interface	1.1.3		396ec7b8988e2983e32c62fe767a26676bced52d
org.scala-sbt	launcher-interface	1.1.4		148a08c7fc6aead7308d3b325c6da30f667a0601
org.scala-sbt	launcher-interface	1.1.5		29d25d924283e1fb51bc7ce605422ce3a02bd242
org.scala-sbt	launcher-interface	1.1.6		318396c890023fd5cf593c68aff76b9eece69922
org.scala-sbt	launcher-interface	1.2.0		0861ee9b9be050cf7d465caf27b7c37c23451e38
org.scala-sbt	launcher-interface	1.3.0		0a922c1d8f2c290caef0f196d6065418e3754738
org.scala-sbt	launcher-interface	1.3.0-M1		96271d644d131ab3791a5e5932567e96d11807c7
org.scala-sbt	launcher-interface	1.3.0-M2		4d2644807b30a5111d2da8e17918e47f9d673015
org.scala-sbt	launcher-interface	1.3.0-M3		4b7ad1741ad1dfd444364068746876c280a1463f
org.scala-sbt	launcher-interface	1.3.1		db55969ce78df3ad5d5ebfa77786128593e96686
org.scala-sbt	launcher-interface	1.3.2		d0f6b1370bc05e5f26395597102aa6808356d6c8
org.scala-sbt	launcher-interface	1.3.3		cf833984530a543881ab4bc4f2c5756052a79965
org.scala-sbt	launcher-interface	1.4.0		b565fd4f796f09ebb722ba6fef00d4b49897a447
org.scala-sbt	launcher-interface	1.4.1		626c466cbd407c6bc02dd76d312d606efa432b8c
org.scala-sbt	launcher-interface	1.4.2		ff1db3d3ff7e4222625e63d6c2bbb69e76432a64
org.scala-sbt	launcher-interface	1.4.3		a4ec67dc9b17ed20f9b45bf425c5bfb9726cf3ee
org.scala-sbt	launcher-interface	1.4.4		8b204dd2e5101e1e91d759656f7daf0bfc7ec087
org.scalameta	mtags_3.2.2-RC1-bin-20220916-afc6ce4-NIGHTLY	0.11.8		5bcb86c7ccef195611f3f57e245fd40971f112b3
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.0.0		0213c9c1186b3efe42beeac627cd0195d8ed72b4
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.0.0-RC1		4ede6721f11f6273ffdd991e89a97a7a87bf33b9
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.0.0-RC2		77f516e3961869551feb3a0151677893d36399e2
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.0.0-RC3		9aff1fcb3b2c877b91d9ec2f3a9161125da95e5b
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.0.0-beta1		e5b08d0c78d8af5035ad625bb2147a682ec00fb2
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.0.0-beta2		2b9bc9b1a4445ddc4a8167889a0ea24695d642f5
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.0.0-beta3		058aa2e7802f48cd5a201044151c726990acbfe0
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.0.1		88d797c419e50636fa768d92705721353ea9f539
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.0.2		110ba05daed766de556524fa2ef7d170135c0095
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.0.3		c443cfd77831c2e1e65c5b0dc9876748753ed157
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.0.4		32937d2072b12a7e2490e2afe3783bcd1b3b6795
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.0.5		ada0a1c5c76623189f33fd0a32375db71ee62852
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.0.6		19d09d96224184a04eb75039ea27100eccd8aeab
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.0.7		54876675a799f041cf60603fe2284a4bf5f45327
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.1.0		7eca1da2bf8894bcba740f91019bbef1c80dd0fd
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.1.0.RC1		7523b4968375f4c8147f9a7266caa53f3a42628e
