at.bestsolution.fx.test	at.bestsolution.fx.test	0.0.1		N/A
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.12.2		854fe80086b8e9e4d10797f86ff50bb80ee6e5f6
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.13.0		7cee7dfae081edb5ac92796c374887fbbb5fe59e
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.14.0		d748633c9138999fd905f61c9dd2f8db9fad411e
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.15.0		6a120361d51a19f257bf2afac89b208c51c031fc
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.16.0		efa08db287ccbe61bcad7dc9aec3e25269743565
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.17.0		162aeb68df9f64183915a4e94b1e401d5672ab90
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.18.0		86e7c70c8254f777ca1aa5cbb2f012848025bcab
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.19.0		26d356ad6b72de514380b87fa8ca9df2634718a9
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.20.0		0160825a1a63507747ed293d43856a041a9bf287
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.21.0		841c7ee79bbd079207b4ead4130fa83c17d4b760
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.21.1		6edcf194842ffe9a811a7489fe71d33b3d4df8b8
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.22.0		54e718665f443b9448a8ff5375555675747edf49
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.22.1		e69558c621886a71b4fa02da1ae49e0da5184381
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.23.0		725826c938b6339a37ea7d84c485dbecc18e29f1
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.23.1		82b0ca4f58ed212bb6dbc9256d98cdb864d9f294
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.23.2		172d034717fa07d8ad52e1b4524a930ff54ddd60
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.24.0		97df14c7acc5867bea6bf5bd79bfe31a193cf5f0
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.25.0		b8d0ddf5f085949ef30d58fc34f8306789b50b40
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.26.0		f7d58601cccf3d86113d0fafc8f7b42d7a5eec41
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.27.0		87d8ac86950d136f862feb54fe96aae648ab0d17
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.28.0		a21819e9a1358e687a8569d89f9344979e89b906
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.28.1		7383262b17d2339c3e53c5e268fc43b397435ead
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.28.2		204a7024f3f6c33a444aa26000b7ef0367e6ef58
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.29.0		e7894b131040a92b261100b0e1bc0019abb1b194
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.30.0		4e02ec0303315faa6647e92dd13a7896604f6c64
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.31.0		7072144ebfe6292ea0e333a8c001aafc4852b779
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.32.0		691ca59ab9fc161dbf4aa3656132146ef7cb0431
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.32.1		7390e79212dbe1522e277404b788e892619c2cd0
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.33.0		1e280f856c12ecaa7a4ac64d5f5faeadcecce249
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.34.0		424bf846eee7fd9a63c4aac9b69000da4fe49a72
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.35.0		871c064ec23df661e09ad7c3b149394da6d8fa66
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.35.1		9c4b0a5b56479e5dcec5c0c54b60d9b5c224b01c
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.37.0		50e5e3b3091ebb6c2465b22a7504663452e622a6
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.38.0		7f58b4d2dcab587103cb5f8dd1fec460c2ff8e52
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.38.2		03fcc6c88da2274db9ecc6a87d648c77c53abcb0
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.39.0		bb621d338f4a74590b68408ceaa54db8561edc27
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.39.1		cc417398beeb77188724de305cfe803b3614587e
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.40.0		54bb5d0b3c94f402b3ee9b8e94a66dfe9f5222c2
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.41.0		26061cd04f5789dc3d197562221d0351e750dd31
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.41.1		f14e8416122982ef782b68aad90e4dfea73d5e47
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.42.0		9382f2bc5bf3a2c2f84754120bdf061020850dd0
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.43.0		8c100395f07164d974055ca4a2d3c970e59af25e
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.44.0		f1fb50a245701f1db5798078180b9ce76972e064
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.45.0		b5dafb5bcaf13195a4b3a869be4e577b2ae8d02e
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.46.0		418469a05333ca5d46aeba745b294c593d0b77a2
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.46.1		8ec10e7ad047d6cf9ab2aa29a73c2f45cf9173d8
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.47.0		2e922cb045d64740c01c4441f47221ec54056d23
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.47.1		5f3c8ad674b09642769374403a2249504f491a20
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.48.0		142cb2c068ee07619333aa00a77dcb89384d6d43
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.48.1		216c205cbe14223518c6c8ec09d22d02a77fd638
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.48.2		c9a0067f3dfee8d12c967d8868f77b1caab6c032
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.48.3		854793367395ab7fae08f8f2afa7a1a2fcdad959
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.48.4		c3746dfec6a039db45efbb1909b4f1b4fd803aba
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.49.0		febfefab661c010a07b7d97fdb84ee7143606d74
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.50.0		7de8cb55799c049724086897dc6d692ef4973ee9
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.6.0		dcd239ce5fc591cee1499f365612a43c171313f5
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.6.1		8e19146da4fdbeb56882810360d56eb61a73a3dd
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.6.2		5e0877c499414304cf2dcf724ae00cc7e2cded93
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.60.0		86c6e296e4a46a37a3226dbf970dbb0b84dc9aab
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.61.0		ec81b9680580673ef0ee5ff0a2d936529194ee80
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.7.0		847edf4aeafa4485f935d3e3c0fdf20a72d8168d
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.8.0		4d2e24dd91ffeca5f76f27b6963f6a329170b5ee
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.9.0		a8c9b19fb81539f2cf36dc00ba6b624d9165d170
org.finos.legend.depot	legend-depot-metrics-query-store-mongo	2.9.1		adf98d69164ddc1f69d7faa0624c46fc44e95217
org.hswebframework.web	hsweb-message-websocket	3.0.0		a05ef1d599f736465207aae278d1a3787733175a
org.hswebframework.web	hsweb-message-websocket	3.0.1		47a2a04c25451c2f65b1137fdda665b509d92db1
org.hswebframework.web	hsweb-message-websocket	3.0.2		8f65c4a61702c2328ef5bae852092d70f9b736c1
org.hswebframework.web	hsweb-message-websocket	3.0.3		0cac6062a04c536db520e1fc0d7960beeff8b9a1
org.hswebframework.web	hsweb-message-websocket	3.0.4		e4ceb3a23f8d05999b2b58371ec98cdb66c848de
org.jasig.cas	cas-server-integration-grouper	4.2.0		7b60b239573b28bfb67e001ed74a5652698b904d
org.jasig.cas	cas-server-integration-grouper	4.2.0-RC1		f4746903dca4cd4ffeb59a468a7eb38652672958
org.jasig.cas	cas-server-integration-grouper	4.2.0-RC2		c4a536fb50fe8e095d1879219a797f909604fd83
org.jasig.cas	cas-server-integration-grouper	4.2.0-RC3		7e264766ae1e5c729bf13597ca8361c9068ca83b
org.jasig.cas	cas-server-integration-grouper	4.2.1		8253b6cbcde638182fbc70a3ddbb9697909c2f63
org.jasig.cas	cas-server-integration-grouper	4.2.2		fee3ad344da7054d919b6ab417f0095ba9a5e95b
org.jasig.cas	cas-server-integration-grouper	4.2.3		74a61a4392379d534841fbb432285ef40a96ad79
org.jasig.cas	cas-server-integration-grouper	4.2.4		aa55928969c50575284356b7a92e8bc3a924019f
org.jasig.cas	cas-server-integration-grouper	4.2.5		a5f36b58343bd77fc7a258822e269d544e8ea475
org.jasig.cas	cas-server-integration-grouper	4.2.6		227242e791229cd9c042d85d6e8dc7cd738a300f
org.jasig.cas	cas-server-integration-grouper	4.2.7		49d0e42890f850ef2ff73d578e8a285cfe699f00
org.jboss.windup.web	windup-web-executor	4.1.0.Alpha5		20a16a346820fd701af144dd9c98e2a5b2e19542
org.jboss.windup.web	windup-web-executor	4.1.0.Final		99587ff2577835f7d6f0f25a2e927daced1556d9
org.jboss.windup.web	windup-web-executor	4.2.0.Alpha1		ecd5e4704cd2b2b6f448d2d30cefc963cf85f2cb
org.jboss.windup.web	windup-web-executor	4.2.0.Alpha2		586d8c3e34b89db8c5464a7f63ab1a477fffb1ff
org.jboss.windup.web	windup-web-executor	4.2.0.Final		f4c48242293a933bdf5dc8683a6186f2141e4220
org.jboss.windup.web	windup-web-executor	4.2.1.Alpha1		f82a5e456d99e3c414dd219d8f070284ab753c66
org.jboss.windup.web	windup-web-executor	4.2.1.Alpha2		67a6ebd4b4154cce80db54e7738a1e9b39e982ab
org.jboss.windup.web	windup-web-executor	4.2.1.Final		9f4e40b4bfc467317288ddce0e946f41ff1bc176
org.jboss.windup.web	windup-web-executor	4.3.0.Alpha2		c0825f9033b9bc21111a97096bf49cb4e291fb21
org.jboss.windup.web	windup-web-executor	4.3.0.Beta1		ca3989dcfecddf051a988fdd82184313a799bdc3
org.jboss.windup.web	windup-web-executor	4.3.0.Final		e6d0e0891d71f592f4c02532102d375c29dbaa57
org.jboss.windup.web	windup-web-executor	4.3.1.Alpha1		7c8305084d01bf6e0184a5a76523901b26c21bf6
org.jboss.windup.web	windup-web-executor	4.3.1.Beta1		b9cc1da21c437d46ad56f83ccb37d6f96f5960c2
org.jboss.windup.web	windup-web-executor	4.3.1.Final		19842361cdccb97fa530a13c403c078816feb151
org.jboss.windup.web	windup-web-executor	5.0.0.Alpha1		5c7e1fbac8215bd9841364d0689b18f76b24fa11
org.jboss.windup.web	windup-web-executor	5.0.0.Beta1		abcb7326773b8fd3d339489e4b1926b4ab0f8f4a
org.jboss.windup.web	windup-web-executor	5.0.0.Final		26eb1829a5526062a77fea9050d8abb9d35acf23
org.jboss.windup.web	windup-web-executor	5.0.1.Alpha1		ddf182af3a9d02b9ec619b40c10d729c8cc27fcb
org.jboss.windup.web	windup-web-executor	5.0.1.Final		f700ec4d55863f970a91a1c06196fed7e6646f96
org.jboss.windup.web	windup-web-executor	5.1.0.Alpha1		6f82d78b0854b55b7212aae54f866a61b9d84519
org.jboss.windup.web	windup-web-executor	5.1.0.Alpha2		a240e6d470930f17a717513994adabf7cf9cd9f8
org.jboss.windup.web	windup-web-executor	5.1.0.Beta1		d4dfb6dc03c4b936dd600c744825ac9c8458790f
org.jboss.windup.web	windup-web-executor	5.1.0.Final		0ac7122c47c881ca05ac839a169a0890f8286cb7
org.jboss.windup.web	windup-web-executor	5.1.1.Alpha1		7b484b3ca02508c487a7ecd905ab73263fe4bdd1
org.jboss.windup.web	windup-web-executor	5.1.1.Final		6a1efaf27d58daaa86aa66d10c126200c0d63364
org.jboss.windup.web	windup-web-executor	5.1.2.Alpha1		f8a51bba8f3c49e1f62b525d0a9c68aca23a8ed9
org.jboss.windup.web	windup-web-executor	5.1.2.Final		6d1f1fcb107efc9dee5b7a93921ca5b40f6b416d
org.jboss.windup.web	windup-web-executor	5.1.3.Alpha1		6f5a3f5ddf8355466a6ea56d3d7a14fd5c1eab9f
org.jboss.windup.web	windup-web-executor	5.1.3.Final		8d4b7b080a89a0c9af99c0dff8b1e79c9a397c55
org.jboss.windup.web	windup-web-executor	5.1.4.Alpha1		081ccdb6a08ae38e6ace31aa78be29f3910fc5e1
org.jboss.windup.web	windup-web-executor	5.1.4.Final		7c2b710f4012fff94ac346387e8c0ac3b95d3861
org.jboss.windup.web	windup-web-executor	5.2.0.Alpha1		79d8d9555d2b131b5e17b3fbf68592468deef09e
org.jboss.windup.web	windup-web-executor	5.2.0.Final		N/A
org.jboss.windup.web	windup-web-executor	5.2.1.Alpha1		8034a79eaabfbaec4b0ead88a76ec304b73f6772
org.jboss.windup.web	windup-web-executor	5.2.1.Final		4a8c02371a4767b2f8f4ef3c530e61f5c0136925
org.jboss.windup.web	windup-web-executor	5.3.0.Alpha1		d0d33935b8077209cbf805792c9dfe32b1fd2781
org.jboss.windup.web	windup-web-executor	5.3.0.Alpha2		a279304a03d1b8abcb1cd7e52ee233df830ae95c
org.jboss.windup.web	windup-web-executor	5.3.0.Alpha3		9a138bdd0a935cfaf644cd2dccc4ef06209b73ac
org.jboss.windup.web	windup-web-executor	5.3.0.Final		43c96532ef8ca04443fa0e2226048ef1403561e9
org.jboss.windup.web	windup-web-executor	6.0.0.Alpha1		bfc9c85aa412a3a879b484c8ac83fb5be7a2c249
org.jboss.windup.web	windup-web-executor	6.0.0.Alpha2		d9e8e12c3b63c13a01bb07f09112335c012365e3
org.jboss.windup.web	windup-web-executor	6.0.0.Final		3c90a37d07fb5ca91b22cd6999137fb7d41ffd6f
org.jboss.windup.web	windup-web-executor	6.1.0.Alpha1		a7b8103f983b64a667e6c71eed7002b85963f8dc
org.jboss.windup.web	windup-web-executor	6.1.0.Final		9bf87c1212e8affee1147cc3da7cb80f64dbab03
org.jboss.windup.web	windup-web-executor	6.1.1.Final		8c8ade644d381c305f0bfde7b58321e9d59d7913
org.jboss.windup.web	windup-web-executor	6.1.10.Final		9c8cd4db62121ccb5b795db7989d7b1a2ea97c48
org.jboss.windup.web	windup-web-executor	6.1.11.Final		4c67df1ce06b80a2d4448a1e3db87e3082c528df
org.jboss.windup.web	windup-web-executor	6.1.2.Final		16ac2810df3a4090f888a599ebafbff62f4f6ade
org.jboss.windup.web	windup-web-executor	6.1.3.Final		064c7053f87ed4818674712fb4c50ba7f9f8ca28
org.jboss.windup.web	windup-web-executor	6.1.4.Final		cf62e59e3701d0110949b658620a5a55d00e16be
org.jboss.windup.web	windup-web-executor	6.1.5.Final		757b92d49ee8fec5cd34b4c2ca1f4fc13d39394a
org.jboss.windup.web	windup-web-executor	6.1.6.Final		008bbf32aaee4c60dd8483eccc8774ec0f0fd93a
org.jboss.windup.web	windup-web-executor	6.1.7.Final		ab8e39479de7b068d61463884d4fe492a949d749
org.jboss.windup.web	windup-web-executor	6.1.8.Final		b73c49d9ef1209afdb038cd918b859934169c9b4
org.jboss.windup.web	windup-web-executor	6.1.9.Final		5fe1b934923e25effc06175863985ad94d3ba55f
org.jboss.windup.web	windup-web-executor	6.2.0.Alpha1		3f42e2afb57131a8ac07afae51cab8c0a64fb015
org.jboss.windup.web	windup-web-executor	6.2.0.Alpha2		c3113d0c5f1d32a5170a37710dd76826d209aeff
org.jboss.windup.web	windup-web-executor	6.2.0.Final		b54e56c7e84de0a38bb8f27f3984117b57b89225
org.jboss.windup.web	windup-web-executor	6.2.1.Final		68b63c5ef63434ec5001de9416656cebb72745b2
org.jboss.windup.web	windup-web-executor	6.2.2.Final		9f7bbf92956649a897b0315bfa7563af405caf34
org.jboss.windup.web	windup-web-executor	6.2.3.Final		ad92a0b6139202982f458ff413c720915258392a
org.jboss.windup.web	windup-web-executor	6.2.4.Final		00a53c01514c70853403b47cf98867421984e2e6
org.jboss.windup.web	windup-web-executor	6.2.5.Final		9facd42808d3c79800f81b6e21ca2cdb9113cb21
org.jboss.windup.web	windup-web-executor	6.3.0.Final		a21118f664902e956508b4acfabdfd4af8e5189c
org.jboss.windup.web	windup-web-executor	6.3.1.Final		9f63735d439c2fb272cb3bd43661a7368913fdf7
org.jboss.windup.web	windup-web-executor	6.3.2.Final		ca25b88646fd5eef8b129c4d62091e4a28d8be98
org.jboss.windup.web	windup-web-executor	6.3.3.Final		5fb7f043285e00780561d01f15858bc94db8dd1c
org.jboss.windup.web	windup-web-executor	6.3.4.Final		a71c23fa9281a33680a2135c862bde3a2441241d
org.jboss.windup.web	windup-web-executor	6.3.5.Final		f44bef59f38c0309ba06d4719a3dfff7a9347a53
org.jboss.windup.web	windup-web-executor	6.3.6.Final		14dcd65225cc69b6f8790e4e9b92886b7f0a2123
org.jboss.windup.web	windup-web-executor	6.3.7.Final		f9bb046784f59ca108d7a570337b43453cdb6ddb
org.jboss.windup.web	windup-web-executor	6.3.8.Final		c17ecd5fc1307f9933a8db27607f2d0cbf29b228
org.jboss.windup.web	windup-web-executor	6.3.9.Final		d2d7586d4de2f82aaf2f4a7e38597989b6167d78
org.julienrf	endpoints-openapi-circe_2.11	0.3.0		f80d57daf878b286c9e575ac92e0a61bb959a026
org.julienrf	endpoints-openapi-circe_2.11	0.4.0		02e3cca95da24930c9d03e7bac99de684c84c55b
org.julienrf	endpoints-openapi-circe_2.11	0.5.0		ccd12a283fdbc9dba63cd6bd58b54c1b37ea5dda
org.kie.modules	javax-resource-api-main	6.1.0.Beta1		N/A
org.kie.modules	javax-resource-api-main	6.1.0.Beta2		N/A
org.kie.modules	javax-resource-api-main	6.1.0.Beta3		N/A
org.kie.modules	javax-resource-api-main	6.1.0.Beta4		N/A
org.kie.modules	javax-resource-api-main	6.1.0.CR1		N/A
org.kie.modules	javax-resource-api-main	6.1.0.CR2		N/A
org.kie.modules	javax-resource-api-main	6.1.0.Final		N/A
org.kie.modules	javax-resource-api-main	6.2.0.Beta1		N/A
org.kie.modules	javax-resource-api-main	6.2.0.Beta2		N/A
org.kie.modules	javax-resource-api-main	6.2.0.Beta3		N/A
org.kie.modules	javax-resource-api-main	6.2.0.CR1		N/A
org.kie.modules	javax-resource-api-main	6.2.0.CR2		N/A
org.kie.modules	javax-resource-api-main	6.2.0.CR3		N/A
org.kie.modules	javax-resource-api-main	6.2.0.CR4		N/A
org.kie.modules	javax-resource-api-main	6.2.0.Final		N/A
org.kie.modules	javax-resource-api-main	6.3.0.CR1		N/A
org.kie.modules	javax-resource-api-main	6.3.0.CR2		N/A
org.kie.modules	javax-resource-api-main	6.3.0.Final		N/A
org.kie.modules	javax-resource-api-main	6.4.0.Beta1		N/A
org.kie.modules	javax-resource-api-main	6.4.0.Beta2		N/A
org.kie.modules	javax-resource-api-main	6.4.0.CR1		N/A
org.kie.modules	javax-resource-api-main	6.4.0.CR2		N/A
org.kie.modules	javax-resource-api-main	6.4.0.Final		N/A
org.kie.modules	javax-resource-api-main	6.5.0.Beta1		N/A
org.kie.modules	javax-resource-api-main	6.5.0.CR1		N/A
org.kie.modules	javax-resource-api-main	6.5.0.CR2		N/A
org.kie.modules	javax-resource-api-main	6.5.0.Final		N/A
org.kodein.memory	kodein-memory-crypto-linuxx64	0.10.0		N/A
org.kodein.memory	kodein-memory-crypto-linuxx64	0.10.1		N/A
org.kodein.memory	kodein-memory-crypto-linuxx64	0.10.2		N/A
org.kodein.memory	kodein-memory-crypto-linuxx64	0.11.0		N/A
org.kodein.memory	kodein-memory-crypto-linuxx64	0.9.0		N/A
org.linkki-framework	linkki-vaadin8-addon-shared	1.2.0		83e2d5739cd4c8a4953dc103c2f0453ac5704f8f
org.linkki-framework	linkki-vaadin8-addon-shared	1.2.0-rc01		e86cd96a47fd6b54ef3dc8e05d037264754cfeab
org.linkki-framework	linkki-vaadin8-addon-shared	1.2.0-rc02		d5add44502e8611dacbd787a22241f710a8590e9
org.linkki-framework	linkki-vaadin8-addon-shared	1.2.1		33a5c0858664d9b7c886420b11dcfde42890a9b5
org.linkki-framework	linkki-vaadin8-addon-shared	1.2.2		775ffc2701029c6fb2f69a577e8dd4df9dc26f5d
org.linkki-framework	linkki-vaadin8-addon-shared	1.3.0		c201a60c7c6c2148f05932a26fb9a8395c3522cc
org.linkki-framework	linkki-vaadin8-addon-shared	1.3.0-m01		028b19bd37d1dcd87aef8113df05bf2b6f40cc10
org.linkki-framework	linkki-vaadin8-addon-shared	1.3.0-rc01		7443c1852c99a8d1dfcacb923dbffbd6ef634713
org.linkki-framework	linkki-vaadin8-addon-shared	1.4.0		4eb07088e72f88b08926a21f55761229f5d7c2fe
org.linkki-framework	linkki-vaadin8-addon-shared	1.4.1		17802d57793a5e0668c1c30652beaafcb66e333a
org.linkki-framework	linkki-vaadin8-addon-shared	1.4.2		770ab88d18a65e6b4a25621ec6b89147cef24ff3
org.linkki-framework	linkki-vaadin8-addon-shared	1.4.3		dcd85353691ec8a8e8a9f4f04b9364495f0f29a1
org.linkki-framework	linkki-vaadin8-addon-shared	1.4.4		46c64bf82f9907c512ab1962f0f337ea3431118f
org.linkki-framework	linkki-vaadin8-addon-shared	1.4.5		27cae29f3b1ba04db4aaf79341bbf1602ea3411a
org.linkki-framework	linkki-vaadin8-addon-shared	1.4.6		da1d5568d59e8975b3d825487226442387abb4c6
org.linkki-framework	linkki-vaadin8-addon-shared	1.4.7		8dfa399da79483dcefc1bd1eb975a02bf87b720b
org.linkki-framework	linkki-vaadin8-addon-shared	1.4.8		147a86566857f0e482d9941fe6cfc4b7e3818f58
org.linkki-framework	linkki-vaadin8-addon-shared	1.5.0		38450ef465b779589677085435abcbee64b5781c
org.openurp.theme	openurp-theme-parent	0.0.2		N/A
org.openurp.theme	openurp-theme-parent	0.0.3		N/A
org.openurp.theme	openurp-theme-parent	0.0.4		N/A
org.openurp.theme	openurp-theme-parent	0.0.5		N/A
org.openurp.theme	openurp-theme-parent	0.0.6		N/A
org.openurp.theme	openurp-theme-parent	0.0.8		N/A
org.openurp.theme	openurp-theme-parent	0.1.0		N/A
org.openurp.theme	openurp-theme-parent	0.1.1		N/A
org.openurp.theme	openurp-theme-parent	0.1.2		N/A
org.openurp.theme	openurp-theme-parent	0.1.3		N/A
org.openurp.theme	openurp-theme-parent	0.2.0		N/A
org.openurp.theme	openurp-theme-parent	0.3.0		N/A
org.openurp.theme	openurp-theme-parent	0.3.1		N/A
org.openurp.theme	openurp-theme-parent	0.4.0		N/A
org.ow2.cmi	cmi-all	2.0-RC5		19fc32b58f5cceaede9ad529f3ed7a2060cc53d1
org.ow2.cmi	cmi-all	2.0-RC5b		52248345ce0bf549b474437b5e9b386243cca967
org.ow2.cmi	cmi-all	2.0-RC6		17082b285929e6b4a0de076a9224c5465570db36
org.ow2.cmi	cmi-all	2.0-RC7		6c77808581dcb0cabd836e278517850dbbcdaec7
org.squeryl	squeryl_2.13.0-M1	0.9.8		6c2d1bd7e2c563bd0c26cebd77a53b5ae55db22e
org.squeryl	squeryl_2.13.0-M1	0.9.9		eef1b6b6bb192d5848183230eb2585876b94e056
org.terasoluna.gfw.blank	terasoluna-gfw-multi-web-blank-thymeleaf-mybatis3-archetype	5.10.0.RELEASE		e2e547adb35f9425e42cede05c17c0b21424d31f
org.terasoluna.gfw.blank	terasoluna-gfw-multi-web-blank-thymeleaf-mybatis3-archetype	5.9.0.RC1		0bcdcfcecc2f964eff6329ae96ec9d7d44cf7f44
org.terasoluna.gfw.blank	terasoluna-gfw-multi-web-blank-thymeleaf-mybatis3-archetype	5.9.0.RC2		fa4745a076bf9f1d3073a1dcfde661c2cb0f4b48
org.terasoluna.gfw.blank	terasoluna-gfw-multi-web-blank-thymeleaf-mybatis3-archetype	5.9.0.RELEASE		ec585dbb0b62402c6eeb6cf909ad7cb1e0343eed
org.typelevel	scalac-options_2.12	0.1.0		2379c0b8e97d4f522e06f2c2bf8c1914642353ce
org.typelevel	scalac-options_2.12	0.1.1		f5ee39bef945788fce16b708e12c405566eac34d
org.typelevel	scalac-options_2.12	0.1.2		f7e542414361307291bcbab955df6d1f9b9ee77c
org.typelevel	scalac-options_2.12	0.1.3		ae3295b9b2940b4bb288da7d54c62f44c6214cf8
org.typelevel	scalac-options_2.12	0.1.4		3b5d6be152c1d6da1261accf78fce5f7c5d42636
org.typelevel	scalac-options_2.12	0.1.5		1ecf4d67ae5bc54a496e6d9ceecc77f1b2aa1126
org.typelevel	scalac-options_2.12	0.1.6		e3ce87dca76df2b2e90b01132d83098154b6dc84
org.typelevel	scalac-options_2.12	0.1.7		b73fb39685bc91e48a540bf7b6c26a030c6fb16e
org.typelevel	scalac-options_2.12	0.1.8		3ccb040f529e5e750c20963a24dbd01a1e9dd7b8
org.webjars	ScrollMagic	1.0.7		bd6935a67a212e524a8c21bd31d4bcd8f9f32b63
org.webjars	ScrollMagic	2.0.5		c0d2be8d4a8cd0a566170944b6df9e2099b3bd03
org.webjars	ScrollMagic	2.0.6		f65088199400e24c26b0e0a0ad156e71d647ee52
org.webjars.npm	fetch-jsonp	1.1.3		bdb4b17d4ca7e29252a04d0df492e513f505901c
software.amazon.awssdk	marketplacedeployment	2.21.35		e822e68e367b87e272eccd2d6a300e921b6e8560
software.amazon.awssdk	marketplacedeployment	2.21.36		63ff1695a7abde3fd4cf17787467dfb2944cc41e
software.amazon.awssdk	marketplacedeployment	2.21.37		165de39866b32a71c9239e33993d1264d3b843c7
software.amazon.awssdk	marketplacedeployment	2.21.38		41082956f253e67afd712b15733fe860e152f923
software.amazon.awssdk	marketplacedeployment	2.21.39		95c37a80d9fe9c1d0df07751b7c069ae2072ec95
software.amazon.awssdk	marketplacedeployment	2.21.40		3384cf18b32cb5a9a904ad9857ea0619ac073766
software.amazon.awssdk	marketplacedeployment	2.21.41		4157385345845393d95c6ce5b99d8beed2b37412
software.amazon.awssdk	marketplacedeployment	2.21.42		99f3ba0df91216d16efb08caca43d30cd4f12221
software.amazon.awssdk	marketplacedeployment	2.21.43		77709f00e6d4f01e368cb5cb188c7e0c49cef2b9
software.amazon.awssdk	marketplacedeployment	2.21.44		edd4e06f1bf45fde7ec7342729d13c64fac91635
software.amazon.awssdk	marketplacedeployment	2.21.45		f5586769c24f3e945d387b65a7b4cd3b4af016fb
software.amazon.awssdk	marketplacedeployment	2.21.46		759c755ac48b2b505e67ea0924852c168df38514
software.amazon.awssdk	marketplacedeployment	2.22.0		94ed3e05adec8e4ed856e59b59954edf5cd17cb8
software.amazon.awssdk	marketplacedeployment	2.22.1		80b368775b26e0f51edef76982557d6963775474
software.amazon.awssdk	marketplacedeployment	2.22.10		5546cfa03e7d40b9c5317e818a4022ad590eb7a7
software.amazon.awssdk	marketplacedeployment	2.22.11		a6d650a5070e61bb016ed4b389d61262ae763eea
software.amazon.awssdk	marketplacedeployment	2.22.12		16c1033516a3efba900145446f107cf26dcba1c8
software.amazon.awssdk	marketplacedeployment	2.22.13		10a647edbd29822f2ed87889ee0d360a9a1e9f31
software.amazon.awssdk	marketplacedeployment	2.22.2		003ba83408342f2b2b84997b88c87321d1f01840
