cc.ddrpa.repack	sequence	1.0.0		6f3f3113f53410e3bf8263fd2760525782106ec6
org.glassfish.jersey.examples	json-jettison	2.0-m08		032b0279e95ad4c97db1fb91eb906b8fcf9e2557
org.glassfish.jersey.examples	json-jettison	2.0-m08-1		fbe57515e213230b28eeaf9bfcf6585e6a1b7049
org.glassfish.jersey.examples	json-jettison	2.0-m09		d0754ed6c150928ae405ae02af172f06b7627a0a
org.glassfish.jersey.examples	json-jettison	2.0-m09-1		46b9b3b052978eb3d34d6282ea3854726fcb1cad
org.glassfish.jersey.examples	json-jettison	2.0-m10		c5602cec65e15a63163b4d058301903678fd2bba
org.glassfish.jersey.examples	json-jettison	2.0-m11		603f0cb224544186c27757889eacf565a8baa8ff
org.glassfish.jersey.examples	json-jettison	2.0-m12		33719cd874ba937b7b52f142c3fffb09feaf64fb
org.glassfish.jersey.examples	json-jettison	2.0-m12-1		2ce8434857ce3732c8faec09dbd9f4f30f1df4cc
org.glassfish.jersey.examples	json-jettison	2.0-m13		03863bb03e99ee237e05a7dea0e323727d862dbf
org.glassfish.jersey.examples	json-jettison	2.0-m13-1		8bb1f5feacf62131b2a4ff932a7ea0ed7a546a0d
org.glassfish.jersey.examples	json-jettison	2.0-m13-2		e322b6aff1aec774e1f82ec1b32dfdb2c0a4655d
org.glassfish.jersey.examples	json-jettison	2.0-m13-3		a3a1daf0a843d791015f6acb470891c44c79a949
org.glassfish.jersey.examples	json-jettison	2.0-rc1		ce70d4255a7af9eb5a1069416e1cc74d41fb7897
org.glassfish.jersey.examples	json-jettison	2.0.1		160233384593be75862891c2780c9e07a1d4b412
org.glassfish.jersey.examples	json-jettison	2.1		4892b8084e671e567a05b3bc2b64afda8c4fe636
org.glassfish.jersey.examples	json-jettison	2.10		fbd11e56069d03333385cd6df0bf0ecbcb057aef
org.glassfish.jersey.examples	json-jettison	2.10.1		331cacef3014f079e7b1cf18c44d9d89a830a9d2
org.glassfish.jersey.examples	json-jettison	2.10.2		a931d0104f05d504070f49c0abae067a618827c2
org.glassfish.jersey.examples	json-jettison	2.10.3		1c297d28b45b1aa097ce9a2321618303ec84a1e4
org.glassfish.jersey.examples	json-jettison	2.10.4		a303ffbe0cb8e1fc8a69ab8e0b8b49107b3b381f
org.glassfish.jersey.examples	json-jettison	2.11		ce822f9866bca6042330240370254b75c544045c
org.glassfish.jersey.examples	json-jettison	2.12		73108c5de332ed88677108356232e7baf4aaaa70
org.glassfish.jersey.examples	json-jettison	2.13		940fcb5df9f69f01cde3bfe2035775880b18366a
org.glassfish.jersey.examples	json-jettison	2.14		22e61229e0666eff8a6e39be9f3ef46c5816df85
org.glassfish.jersey.examples	json-jettison	2.15		8e1abca66b93a4e880adf6bec8d794df04d2bce1
org.glassfish.jersey.examples	json-jettison	2.16		629f4b9f59a755479805dd3e82de697639fbe213
org.glassfish.jersey.examples	json-jettison	2.17		5580bb1d563a6b61c8d36b1d907d4c4ce7ee85a6
org.glassfish.jersey.examples	json-jettison	2.18		2e175c5eb3518f79b198d8c54e500692065543d1
org.glassfish.jersey.examples	json-jettison	2.19		b0effbc1441775bfea24813f9f9cc87ddbb359f7
org.glassfish.jersey.examples	json-jettison	2.2		9441dd40f44e4036b67b043d4ad9cb5098fe043d
org.glassfish.jersey.examples	json-jettison	2.20		2105f4872989671d848f730edb1297d6dac6530f
org.glassfish.jersey.examples	json-jettison	2.21		aa69a25a1019e10362f2cd3ccd714973d6eb9faf
org.glassfish.jersey.examples	json-jettison	2.21.1		bf60eb2bdfd9cca348fa50e0b10422bc45628b10
org.glassfish.jersey.examples	json-jettison	2.22		854e25dc2e5e81a3ba71dc5d83ea4768b691eda5
org.glassfish.jersey.examples	json-jettison	2.22.1		a42bb7bd2b333800c02d0145a2febb0d4c31d53c
org.glassfish.jersey.examples	json-jettison	2.22.2		372d1588633035a6984a1566de8ac92ca4941726
org.glassfish.jersey.examples	json-jettison	2.22.3		a23a3b22f62053376ed9bef8a943af48d4468a83
org.glassfish.jersey.examples	json-jettison	2.22.4		ec415def4948845245fb3974f1de4394b3e00132
org.glassfish.jersey.examples	json-jettison	2.23		75c8b5c9b046cf16fe704fa465052ba0b08dab13
org.glassfish.jersey.examples	json-jettison	2.23.1		0a1d77a6cc6a50720ce55ab0374b1b266cd3d7fb
org.glassfish.jersey.examples	json-jettison	2.23.2		f3a6ec8e079ad2d22aae4c005819d3ff03ab41cf
org.glassfish.jersey.examples	json-jettison	2.24		6387447982822288334d4f175fc3cc57f286eaaa
org.glassfish.jersey.examples	json-jettison	2.24.1		31b0aa164018874253decbcd9059ce64378a3511
org.glassfish.jersey.examples	json-jettison	2.25		f25793dba9007b3ee6ab20480c2f4bbef5a85ad0
org.glassfish.jersey.examples	json-jettison	2.25.1		206eb5bbd268c2e14cae967268680e24b972e9d3
org.glassfish.jersey.examples	json-jettison	2.26		87b86facd41b5432806e61a072c714baa749466d
org.glassfish.jersey.examples	json-jettison	2.26-b01		49cdfaef89b99fbe41e670aa10f0cd8261ae1fb4
org.glassfish.jersey.examples	json-jettison	2.26-b02		043b4eb6b581a3cab7f52e4b996a28e642bea993
org.glassfish.jersey.examples	json-jettison	2.26-b03		8f52641d8217dba1a5de72c81184016e83abc49d
org.glassfish.jersey.examples	json-jettison	2.26-b04		3f83462966330f3bb77878210cbc66099c6b7ca1
org.glassfish.jersey.examples	json-jettison	2.26-b05		246acf6edb00af04585560e2ecde93fe28211ac3
org.glassfish.jersey.examples	json-jettison	2.26-b06		dd8493e86d7beab5c9f6375fe912ea8765955dda
org.glassfish.jersey.examples	json-jettison	2.26-b07		dbb6ea529378bc79bffc8109a250c36313c16da8
org.glassfish.jersey.examples	json-jettison	2.26-b08		0f5a66cb25269c609103a4c7e13db529e9d61acb
org.glassfish.jersey.examples	json-jettison	2.26-b09		1ce45f0275981b83c4f222754cda5bc636945711
org.glassfish.jersey.examples	json-jettison	2.27		35611c21c38fe6fb5182eccb83ae65072e6ce527
org.glassfish.jersey.examples	json-jettison	2.28		60a45765fd890d57a4aafed41c50c2a72bf4b28b
org.glassfish.jersey.examples	json-jettison	2.28-RC4		16cfcf4fb367aec9c483e9f78e8b4525d983d228
org.glassfish.jersey.examples	json-jettison	2.29		39b6c748c9fcf34cf1d52830a9a02a9d35a960fc
org.glassfish.jersey.examples	json-jettison	2.29.1		3ea478ca6aefa679eb604c3ad5285e51fb1bbedc
org.glassfish.jersey.examples	json-jettison	2.3		9d0f3050b2ef7416f37b2aa7e2ec50b37e47a0ee
org.glassfish.jersey.examples	json-jettison	2.3.1		c972ea5f9821ba32f5732198201ccda1c7ac85ca
org.glassfish.jersey.examples	json-jettison	2.30		d8108db90c6b8b827893baeff8e38a40a2927d07
org.glassfish.jersey.examples	json-jettison	2.30.1		e6e21585ec330760a96de829576c74e12d678a8c
org.glassfish.jersey.examples	json-jettison	2.31		83e25bfc6f792d96341610123e70a22e20c59ad4
org.glassfish.jersey.examples	json-jettison	2.32		27b4e12409a64b3b07daa4a276929660b8c6a8ff
org.glassfish.jersey.examples	json-jettison	2.33		9d39287c077567665545db52412ab40953b049f4
org.glassfish.jersey.examples	json-jettison	2.34		bd832c465a19a413f68e988a296b35ed22121411
org.glassfish.jersey.examples	json-jettison	2.35		d882051923b565216a51131a91651e70f60bc1ed
org.glassfish.jersey.examples	json-jettison	2.36		dd2a6ecaa86cbf2fa6320cb87a2bff71b2c8a673
org.glassfish.jersey.examples	json-jettison	2.37		dcf97e53abbe787bd46c1b4176234ad6c71e9575
org.glassfish.jersey.examples	json-jettison	2.38		0c79916c2f32dcfb7706a80627b4e2f10607c937
org.glassfish.jersey.examples	json-jettison	2.39		f7d50c95cb05e5e43cbd46208e57f3adbcaf640d
org.glassfish.jersey.examples	json-jettison	2.39.1		26c224ffb9f1163e8ab211094e02ac577f85387b
org.glassfish.jersey.examples	json-jettison	2.4		5072660b96d0a8e467d2c1bca612f7009a9a681e
org.glassfish.jersey.examples	json-jettison	2.4.1		b161d8984bd0ed33fd774cb19a49e7f70e5eba65
org.glassfish.jersey.examples	json-jettison	2.40		545635db25046d8d829e822c56683db73bc40ecd
org.glassfish.jersey.examples	json-jettison	2.41		7ad2cfba8fd9462811d03ede43e8c73a1c21d70b
org.glassfish.jersey.examples	json-jettison	2.42		9f0375b8ad74ee616328fc234496980022d1c160
org.glassfish.jersey.examples	json-jettison	2.43		fb0861d8d6e67977105413073d38f2d7993812d3
org.glassfish.jersey.examples	json-jettison	2.44		3712e3a760affc7fa1ea063219810dffb3673ccb
org.glassfish.jersey.examples	json-jettison	2.45		72750ca36c4ea7cca5d9c5c61093bc1968d3a124
org.glassfish.jersey.examples	json-jettison	2.46		70d4d9edb6e4f71f55251b47bbdd26929b67908e
org.glassfish.jersey.examples	json-jettison	2.5		5e7ea05bd190459605a833a8a81ed1e034a3c8d3
org.glassfish.jersey.examples	json-jettison	2.5.1		d3fffa4af0862b02d84b483e2d9d5159960f2f6c
org.glassfish.jersey.examples	json-jettison	2.5.2		5e0c0a528b3c1af8d2155726672d3049ffc96611
org.glassfish.jersey.examples	json-jettison	2.6		6f3f3a22f02a79605a731ae56b313a2d75cba3ba
org.glassfish.jersey.examples	json-jettison	2.7		4ab1a4616f3ec09acde82b12ee0f560b1175f080
org.glassfish.jersey.examples	json-jettison	2.8		cc48d460c2d569371bf4c3fa436720c6b84e7ec7
org.glassfish.jersey.examples	json-jettison	2.9		deb0b280da9edf73fe211dbad52987d876ab633d
org.glassfish.jersey.examples	json-jettison	2.9.1		23610c39b658b6c6898ee0e535e9aa8dd1474666
org.glassfish.jersey.examples	json-jettison	3.0.0		8e1dad66189acf6110c6f25176b97f91db34fa4f
org.glassfish.jersey.examples	json-jettison	3.0.0-M1		bfe21b96f8d3512ab0c01278d85036c2b7d0a78c
org.glassfish.jersey.examples	json-jettison	3.0.0-M6		70d0bb26b6e47c121d3b48afd76b0b75a2f53f59
org.glassfish.jersey.examples	json-jettison	3.0.0-RC2		7cc7dd449a6239b71a75ef3e9af24294e9f8f533
org.glassfish.jersey.examples	json-jettison	3.0.1		8170b1f446d4ba891d2c20dad385036e8646efa6
org.glassfish.jersey.examples	json-jettison	3.0.10		ad8ff622ce3c24d16e183bcafeba671454bffac0
org.glassfish.jersey.examples	json-jettison	3.0.11		649a7b9bbd5150f17829a9a7239b6eb8e129ed6b
org.glassfish.jersey.examples	json-jettison	3.0.12		acc3929523b5292df2d40cde90689382195dee32
org.glassfish.jersey.examples	json-jettison	3.0.13		05b6d6d5e624b14816cf7c97c82991614b5b7b68
org.glassfish.jersey.examples	json-jettison	3.0.14		a701ad61389f534532152e8fea6ab7eb2cb4cf81
org.glassfish.jersey.examples	json-jettison	3.0.15		1bfb6c44827e8b23bf8bd215c97101452a30a28a
org.glassfish.jersey.examples	json-jettison	3.0.16		381dc1d60d8cbae7534fbba4bf1ab2cc1defe6fb
org.glassfish.jersey.examples	json-jettison	3.0.17		b866a22041f49b73c0f426cc5c4f20359d8337c3
org.glassfish.jersey.examples	json-jettison	3.0.2		b17f49cf2758c15c6482fabb5097587b9f35cbea
org.glassfish.jersey.examples	json-jettison	3.0.3		013804c2ff9ce2ffacefcaf52856d77ed07b96a3
org.glassfish.jersey.examples	json-jettison	3.0.4		5339b53aa3e4acb9534a93334564ab3130b86f32
org.glassfish.jersey.examples	json-jettison	3.0.5		eed19773280542a0ebb9bc72258fe05dbd3d0097
org.glassfish.jersey.examples	json-jettison	3.0.6		adb06982daf9a25474ab9dddab7de2b5f8b1d520
org.glassfish.jersey.examples	json-jettison	3.0.7		a49c9344a4e93625b4bc7a1a27fbe121910c164d
org.glassfish.jersey.examples	json-jettison	3.0.8		1f28009802f616ccd14e458895786a89c272fe1c
org.glassfish.jersey.examples	json-jettison	3.0.9		0deadd18cab0d122e88790d806ec1e6299b86ae2
org.glassfish.jersey.examples	json-jettison	3.1.0		3429fc5ee14d62ef1ee8e4bb4d9af48dbe4c7901
org.glassfish.jersey.examples	json-jettison	3.1.0-M1		3f2dcadb2f19cba4ecf87865293812190983990e
org.glassfish.jersey.examples	json-jettison	3.1.0-M2		cbf8484393254d4abd329020e7f8cc91b2e8fb58
org.glassfish.jersey.examples	json-jettison	3.1.0-M3		71536c7966c76e656c5a79bcac7c153878b236aa
org.glassfish.jersey.examples	json-jettison	3.1.0-M7		8cf52e6aec1841e065542420315992e39b3fbe3e
org.glassfish.jersey.examples	json-jettison	3.1.0-M8		cbb65fef5ae041b93d3de9818ca710b2ed0b832a
org.glassfish.jersey.examples	json-jettison	3.1.1		4b47f81a7b2a45dd8b9721210eb792f33d8fee66
org.glassfish.jersey.examples	json-jettison	3.1.10		4047142ba36c461857a528a19be0e2b7b00989e2
org.glassfish.jersey.examples	json-jettison	3.1.2		c368fe2317d63771acf426d491ce79e0a0b69f3d
org.glassfish.jersey.examples	json-jettison	3.1.3		ad589dbae9b0866f0f6e0f4c09cd1878a82c3518
org.glassfish.jersey.examples	json-jettison	3.1.4		b9611c0ef4deab85ee8760b5d77066bbb12f0dfe
org.glassfish.jersey.examples	json-jettison	3.1.5		80ad84a3d96c74e7745ec605970ed2a6e2a98756
org.glassfish.jersey.examples	json-jettison	3.1.6		987814c856eca6347c8ac20f9fdbfd8ce6f01224
org.glassfish.jersey.examples	json-jettison	3.1.7		850069d1f03f985095ff907db82842b4b0b94b09
org.glassfish.jersey.examples	json-jettison	3.1.8		f19797cd5969e55f19d2723e89bf3dfda686718b
org.glassfish.jersey.examples	json-jettison	3.1.9		52dd70bdc180cfd423c543c20a773730bfbb6657
org.glassfish.jersey.examples	json-jettison	4.0.0-M1		b68f8ca61af246f956ed8ffd01fdd898c8e3120b
org.glassfish.jersey.examples	json-jettison	4.0.0-M2		adc9ca5b6475f5080adf9b15cd5718b94f4864d9
org.hyperscala	hyperscala-base_2.12	2.1.10		04fcffb50111cf05cb3a5b9506d43c5462457e85
org.hyperscala	hyperscala-base_2.12	2.1.9		90ec6dab1c313fdaff532f123c68bd1dcd174b50
org.jvnet.hudson.plugins	locale	1.0		050a0a142ec7971281356ee8876f82d73aff2648
org.jvnet.hudson.plugins	locale	1.1		57f67c0b41440b43407932140ee6b469b4801457
org.mvnpm	gl-mat4	1.2.0		1a0b95ff6e91c72550c70e432ab8937bf76f7af9
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE100		329416d074548ea4202eccdced691517ac6116b4
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE110		27280e63c89bea60b8830e18116a755b39bdedb3
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE111		b2170022fcffa6cc663bef36a2fbfd148846c957
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE112		44ec163a200f6a1132772f24163429d93c93c34b
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE113		81bf8277c751b78b420fd59411aaee2414c3b340
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE120		2328cf2c0c5c3731b4bd6271723bb8ebbb3acf7e
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE120-1		0ccd05fb4019e39745c71c48b36b14f9a55d22ef
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE120-u1		67a6a04a6b14496c0e2ea79b09bb427d3e90a392
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE121		fa0eb3382a5656008bf25b07499df60d8c467109
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE122		0cfdcabac6bd4cf954112bd8dce8c49384316bfe
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE123		7fe96cc749caa2b1c13dff50ce4dc9953a857ecb
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE124		830308fd3f92c0e789fa006fa1a6ab32f4e30ff4
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE125		e5c865144e3c7cc8e52f81172f6b7ac050e8c845
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE126		5c739e29daae7ab49fdb056bbe75bb9c50bebc41
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE130		b279561a83d5ab6b4046ee55c49c9af1d7ed5283
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE140		eced3eb51a3dbeb53a03dd032579396082fa914d
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE150		adef450fd94e90e4d0f773a01228a7fed4e6efaa
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE160		88389ce3d12afce8439e5e5cd12f11865005cc71
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE170		5ce1662eb17a165b03c2ddf2f39cc5178e973256
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE180		7acb6f020ded43e44c97c0eb83225be4d09868b5
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE190		a5eab8f4b7dc0342e4821694a1ca3895e00e63fe
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE200		6af2fabbc8002b617353c2239b0157a31bf6391e
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE210		3caf2fc9009afc026c5bc17525ed4783ac1257e4
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE220		f6ab04743cf888515d24a8bc529071baeee91e11
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE230		df2110bbedd7fa2c15b751fe0acdd7fac80cafd9
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE240		d8cb4b339a7b1c6563d6fef9d6c3181823dafa3a
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE250		3795bb09f7fe7febc4a7bba874335546473ed594
org.netbeans.modules	org-netbeans-modules-projectui-buildmenu	RELEASE90		43e538f0a9b6fab8fcba55d700dd51ea2ab11564
org.openksavi.sponge	sponge-remote-service-spring-boot-starter	1.17.0		b2c334220841bfde03af4b2bc881b986063191cc
org.openksavi.sponge	sponge-remote-service-spring-boot-starter	1.17.1		ddaddd7cd9cfa0c91a6a45f9bbbd42c4b5bd7809
org.openksavi.sponge	sponge-remote-service-spring-boot-starter	1.18.0		5ade602ffd6f79d8f68d0d56e56fd392526faf79
org.operaton.spin	operaton-spin-dataformat-json-jackson	1.0.0-beta-1		1aa7365a3a4fe9133607222d013a8d1f744c7f40
org.operaton.spin	operaton-spin-dataformat-json-jackson	1.0.0-beta-2		9b5bb6f093f4bd0860b425854751fd6dc62a4002
org.operaton.spin	operaton-spin-dataformat-json-jackson	1.0.0-beta-3		a14b87eaed83a4fc05641e90e42d2d83b3cc5e3f
org.ow2.jonas.camel	registry-jonas5-impl	1.0.0		N/A
org.ow2.jonas.camel	registry-jonas5-impl	1.0.1		N/A
org.ow2.jonas.camel	registry-jonas5-impl	1.0.2		N/A
org.ow2.jonas.camel	registry-jonas5-impl	1.0.3		N/A
org.ow2.jonas.camel	registry-jonas5-impl	1.0.4		N/A
org.ow2.jonas.camel	registry-jonas5-impl	1.1.0		N/A
org.ow2.jonas.camel	registry-jonas5-impl	1.1.1		N/A
org.ow2.jonas.camel	registry-jonas5-impl	1.2.0		N/A
org.ow2.jonas.camel	registry-jonas5-impl	1.2.1		N/A
org.ow2.jonas.camel	registry-jonas5-impl	1.3.0		N/A
org.ow2.jonas.camel	registry-jonas5-impl	1.3.1		N/A
org.ow2.jonas.camel	registry-jonas5-impl	1.4.0		N/A
org.rapidpm.proxybuilder	rapidpm-proxybuilder-modules-static-generated-processors	0.0.5		cbeacfcbf05123bb0f2478e104ecc1dec82907c0
org.rapidpm.proxybuilder	rapidpm-proxybuilder-modules-static-generated-processors	0.0.6		92f7fc3b327012881fea22741a5e62fe27db1161
org.rapidpm.proxybuilder	rapidpm-proxybuilder-modules-static-generated-processors	0.0.7		7b2b81eb598b99e84f4ef4bae59d179e712a58f4
org.rapidpm.proxybuilder	rapidpm-proxybuilder-modules-static-generated-processors	0.1.0		d2d8297515835f2915c7f8abd8040e8c22c01202
org.rapidpm.proxybuilder	rapidpm-proxybuilder-modules-static-generated-processors	0.5.0		ee8563eb5f3d92039274366e600e3923d7ce38b9
org.rapidpm.proxybuilder	rapidpm-proxybuilder-modules-static-generated-processors	0.6.0		e900c541ecec3e96e8c5afbfc86c856eebaf6c0e
org.rapidpm.proxybuilder	rapidpm-proxybuilder-modules-static-generated-processors	0.7.0		a7bceb01f97d7b796a71b6f1a652db19c4dbedb3
org.rapidpm.proxybuilder	rapidpm-proxybuilder-modules-static-generated-processors	0.8.0		9c61965fe202575f6aae42d829e1af5dba79bbd8
org.rapidpm.proxybuilder	rapidpm-proxybuilder-modules-static-generated-processors	0.8.1		3ede08ec50c3e293f4dc2dadb8f424537fabf20d
org.rapidpm.proxybuilder	rapidpm-proxybuilder-modules-static-generated-processors	0.9.0		216386e11e0094b6af1b5865e8b8c05450e19617
org.rapidpm.proxybuilder	rapidpm-proxybuilder-modules-static-generated-processors	0.9.1		271450900d88a4f0df034358f205bf11d874b9f8
org.scala-lang	toolkit-test_sjs1_2.12	0.1.7		f8e90ba09df2f9caf4b03c28583bd10a0723b1b1
org.seleniumhq.selenium	selenium-leg-rc	2.45.0		0ea14c26aeb7a4c0718d06e7f1cb4d994fe9528e
org.seleniumhq.selenium	selenium-leg-rc	2.46.0		3a4075f1e826de2165568bb60d44808b92e45639
org.seleniumhq.selenium	selenium-leg-rc	2.47.0		4644deefafed089872e7a110b4f9bce5f86b9d30
org.seleniumhq.selenium	selenium-leg-rc	2.47.1		86bf53a605910b7086079c5f1cb6096773b44bec
org.seleniumhq.selenium	selenium-leg-rc	2.47.2		53c194278e3e8411d20d79375a6f30d785d5c551
org.seleniumhq.selenium	selenium-leg-rc	2.48.0		adc0117d81cd591d2fe5f851d3488c9b8d86e709
org.seleniumhq.selenium	selenium-leg-rc	2.48.1		c5f6c0e8bb32a0c8ead2ea7737b9e3845143f352
org.seleniumhq.selenium	selenium-leg-rc	2.48.2		5a8fc124ecfcc2f99ff44f2d032210b60d91c6d6
org.seleniumhq.selenium	selenium-leg-rc	2.49.0		2dbd6ed25f3f862336e8c7d0668fa76989a13545
org.seleniumhq.selenium	selenium-leg-rc	2.49.1		817098829be96e8a9feae0c1e8d5f7be13c54898
org.seleniumhq.selenium	selenium-leg-rc	2.50.0		f925996b444604b5ca8ad4e99bf913421a91b83e
org.seleniumhq.selenium	selenium-leg-rc	2.50.1		8dda355ec19b1b54c15d592681889a9f3e46cc43
org.seleniumhq.selenium	selenium-leg-rc	2.51.0		fd8c9dd04f3997ba7f10a83eb77bc48dea982ccd
org.seleniumhq.selenium	selenium-leg-rc	2.52.0		acdecc78f7b03a59097a0ff5c39dc61c02002278
org.seleniumhq.selenium	selenium-leg-rc	2.53.0		bdabcf672449c588913ae32973dd8f7d54f510de
org.seleniumhq.selenium	selenium-leg-rc	2.53.1		6ac994ea069b57e126e222374ed3ebbc85a08529
org.seleniumhq.selenium	selenium-leg-rc	3.0.0		d886f3e0c41de8c939ea01a7875763fd79ec0e31
org.seleniumhq.selenium	selenium-leg-rc	3.0.0-beta1		5898fc4be3129730f18b602dbd7a649543bf1fb7
org.seleniumhq.selenium	selenium-leg-rc	3.0.0-beta2		6ebd4a3bbdae68f916b84fde837b31f555f22cd0
org.seleniumhq.selenium	selenium-leg-rc	3.0.0-beta3		a754639c8909b16ffb62ae5d0cfdd298c419346c
org.seleniumhq.selenium	selenium-leg-rc	3.0.0-beta4		3cb2fdad2b81317c2d5b00f7d31c88a8948bd2ec
org.seleniumhq.selenium	selenium-leg-rc	3.0.1		81c941ba9e16bb94170c441eb9b825bc9c6ce012
org.seleniumhq.selenium	selenium-leg-rc	3.1.0		d2ffec817c043d6c501d3fc4a356a751234f7400
org.seleniumhq.selenium	selenium-leg-rc	3.10.0		b5bb322f8763fad69c8cf58624bf17a4a8e5c4e4
org.seleniumhq.selenium	selenium-leg-rc	3.11.0		ddbf22e740471fd8d9b5ba341c1da9d66c41b90f
org.seleniumhq.selenium	selenium-leg-rc	3.12.0		74ab8035addb7b3b9f0fb931b526eef8acdb82d5
org.seleniumhq.selenium	selenium-leg-rc	3.13.0		3f9f3c220e72be3cc312ee76b23138c46fede07e
org.seleniumhq.selenium	selenium-leg-rc	3.14.0		eec3af6a66b73a7ece590c157b542fbba132f426
org.seleniumhq.selenium	selenium-leg-rc	3.141.0		0bcc8165dbdce92a1b5cf281c3f99c5fbdd6da06
org.seleniumhq.selenium	selenium-leg-rc	3.141.5		9b2a1b6b047a1f725d5490c09cbe63d83f15565c
org.seleniumhq.selenium	selenium-leg-rc	3.141.59		5573b190995c6062fa28a0959f493b43b9b2007f
org.seleniumhq.selenium	selenium-leg-rc	3.2.0		0aece18a471d353121a2263116aa3209078980c4
org.seleniumhq.selenium	selenium-leg-rc	3.3.0		6a7f3c6c1bffd4e7c435220a26652a57d8102342
org.seleniumhq.selenium	selenium-leg-rc	3.3.1		b1312152f1c6c5f93bfdec8eea6e82c115db007d
org.seleniumhq.selenium	selenium-leg-rc	3.4.0		3a8d9900f52ac0a0af231b62d22fa389fbdd7805
org.seleniumhq.selenium	selenium-leg-rc	3.5.1		671d642421256399004c968e0267778b3351ff36
org.seleniumhq.selenium	selenium-leg-rc	3.5.2		8ff9999f1a0a3494c65091ca4df78ff547fcf154
org.seleniumhq.selenium	selenium-leg-rc	3.5.3		ed39ef76db40939be5ed4a115c7a9a66fe705386
org.seleniumhq.selenium	selenium-leg-rc	3.6.0		0f3bb2bb6310322a379c7375a104b2850d10b636
org.seleniumhq.selenium	selenium-leg-rc	3.7.0		4125627d27f53179c84cb2a3c1d7d0a7f549a6b3
org.seleniumhq.selenium	selenium-leg-rc	3.7.1		4125627d27f53179c84cb2a3c1d7d0a7f549a6b3
org.seleniumhq.selenium	selenium-leg-rc	3.8.0		63871cd62ae353b52dbd98f994a1f64566431f31
org.seleniumhq.selenium	selenium-leg-rc	3.8.1		63871cd62ae353b52dbd98f994a1f64566431f31
org.seleniumhq.selenium	selenium-leg-rc	3.9.0		a1d34ff957020eec61b05da0f1036110905b9982
org.seleniumhq.selenium	selenium-leg-rc	3.9.1		a1d34ff957020eec61b05da0f1036110905b9982
org.seleniumhq.selenium	selenium-leg-rc	4.0.0		ad39f4a07b2a4febfc5d7cd4de4e534038484fec
org.seleniumhq.selenium	selenium-leg-rc	4.0.0-alpha-1		e7ddf951f117d47cce213aa86f344db92a6cdc1f
org.seleniumhq.selenium	selenium-leg-rc	4.0.0-alpha-2		ee6b98fc95d500a73baeb16147816b3da065cfa9
org.seleniumhq.selenium	selenium-leg-rc	4.0.0-alpha-3		4517344b6a3bbf99696ba94be08d94c34b8b02a0
org.seleniumhq.selenium	selenium-leg-rc	4.0.0-alpha-4		f6846a1fa32c5a8110c3a074b95e4979f8871ffe
org.seleniumhq.selenium	selenium-leg-rc	4.0.0-alpha-5		2b14785867aad2f69ed2ad0b665d1c558186bcdd
org.seleniumhq.selenium	selenium-leg-rc	4.0.0-alpha-6		2fc3698fe3f995c0cf44e634db2fe37d9b07cd18
org.seleniumhq.selenium	selenium-leg-rc	4.0.0-alpha-7		3338d8eb0bc34ae8c46d431f463c630eb79007a3
org.seleniumhq.selenium	selenium-leg-rc	4.0.0-beta-1		e4829aa4ca11cd877459d4da08599ebef52f9529
org.seleniumhq.selenium	selenium-leg-rc	4.0.0-beta-2		ea92f88f3b470509503812e45936b525c8cffa51
org.seleniumhq.selenium	selenium-leg-rc	4.0.0-beta-3		b364d3544bc919015a9d86b708b3fb8748f05b93
org.seleniumhq.selenium	selenium-leg-rc	4.0.0-beta-4		fb6bc5e09d4c4f3c379e3c17bc8fb4d393f352c6
