br.com.objectos	csv-parent	0.1.0		N/A
me.shadaj	slinky-readwrite_sjs0.6_2.13	1-5ee1000d		4121c5ebb3eb9fa79d5fe0c145ea42b0073507f8
merlin-tutorial	publisher-impl	1.0		7c3311ffca6c4a69e7c27e9a4b4b8535252e9d80
net.codinux.csv	kcsv-tvosX64	1.0.1		N/A
net.codinux.csv	kcsv-tvosX64	1.0.1	metadata	a21ae09e9f066c9f7c97065b9e5de317ac8414a5
net.codinux.csv	kcsv-tvosX64	1.0.2		N/A
net.codinux.csv	kcsv-tvosX64	1.0.2	metadata	b69f63bb645f729dd0021103333bce60439efa42
net.codinux.csv	kcsv-tvosX64	2.0.0		N/A
net.codinux.csv	kcsv-tvosX64	2.0.0	metadata	caa33801d2d7e88a30a7f0fb5958e15cd2fa0668
net.codinux.csv	kcsv-tvosX64	2.1.0		N/A
net.codinux.csv	kcsv-tvosX64	2.1.0	metadata	144fdd23213c1f4fb49281f32991ad3b290edf7d
net.codinux.csv	kcsv-tvosX64	2.1.1		N/A
net.codinux.csv	kcsv-tvosX64	2.1.1	metadata	c156d950a0a195c5a1726670c68f798105010d86
net.twibs	twibs-test-util	0.13		e8f96d76ada7f81933a5cde0c2275a5d72c9a574
net.twibs	twibs-test-util	0.14		fde846d0572dabb674fc24a07e9193787e2944f2
net.twibs	twibs-test-util	0.14.1		bea3c74e73bae863a635aecfa8306ed4bbc4de60
org.apache.archiva.redback	redback-rbac	2.0		N/A
org.apache.archiva.redback	redback-rbac	2.1		N/A
org.apache.archiva.redback	redback-rbac	2.2		N/A
org.apache.archiva.redback	redback-rbac	2.3		N/A
org.apache.archiva.redback	redback-rbac	2.4		N/A
org.apache.archiva.redback	redback-rbac	2.6		N/A
org.apache.archiva.redback	redback-rbac	2.6.1		N/A
org.apache.archiva.redback	redback-rbac	2.6.2		N/A
org.apache.inlong	sort-format-base	0.10.0-incubating		1233211d8c4a06256b6a602cd6a44220dd0596c7
org.apache.inlong	sort-format-base	0.11.0-incubating		025ea9fea0be6ae66ef648a0c0b15035f41a2a47
org.apache.inlong	sort-format-base	0.12.0-incubating		3d4e839d86ec9805648c42f59bac4c6ad690cb54
org.apache.inlong	sort-format-base	1.0.0-incubating		b56c3b4a27b440293d1719e9cb5ca9412ca93e80
org.apache.inlong	sort-format-base	1.1.0-incubating		bd0ec2f54e4be5918650d7f2b06ba90c21a95ab4
org.apache.inlong	sort-format-base	1.10.0		2c0c83db51961e4a443fc968a74d974879b84a07
org.apache.inlong	sort-format-base	1.11.0		45aab580015353f7d44eaa938745ef081487686e
org.apache.inlong	sort-format-base	1.12.0		dc5801d89b20008b1705fa2e227573bb6689dd53
org.apache.inlong	sort-format-base	1.13.0		2bf1aeca4bb9506534aaa139cbe93a5cbc6343d2
org.apache.inlong	sort-format-base	1.2.0-incubating		e0bf277ca3417e94437860c5456a212a4308c290
org.apache.inlong	sort-format-base	1.3.0		3c48ce2b3de92277462bf2bf8094e2f26b3b9519
org.apache.inlong	sort-format-base	1.4.0		97362f238110148467290bce0043db59e7e73b98
org.apache.inlong	sort-format-base	1.5.0		25056437e0604e1282d43a19c52701bca58d56b5
org.apache.inlong	sort-format-base	1.6.0		366f1055a0ffb363b47842f950c6e0ea5d0073a0
org.apache.inlong	sort-format-base	1.7.0		c030074e59062f76fac226196397e5840710c480
org.apache.inlong	sort-format-base	1.9.0		a29fdccac299d4113de75220febc777890f10c0e
org.apache.inlong	sort-format-base	2.0.0		f6d73459e5483b0a40b7a0cae6cc97a279c90950
org.apache.inlong	sort-format-base	2.1.0		65ed424100e4c72251475516417d3b1558e0655d
org.apache.iotdb	metrics-interface	0.13.0		fb43138cf7e48680648bf24135c443ac7aea9b56
org.apache.iotdb	metrics-interface	0.13.1		4da6a4e87b6ecd08cbe214fa58b74c78e19935b9
org.apache.iotdb	metrics-interface	0.13.2		7e9114176a4f755871d03081a15ec52df2018f16
org.apache.iotdb	metrics-interface	0.13.3		0911822a03004b93a31d186112a5991c2587aeec
org.apache.iotdb	metrics-interface	0.13.4		21653478c7c330ab95d0474f5150dc233f5e7114
org.apache.iotdb	metrics-interface	0.14.0-preview1		9110ccb2edbfbf1cf99e84ced36320e9671f28c1
org.apache.iotdb	metrics-interface	0.14.0-preview2		6c2bda1ce7b7368502687af9b01f1155f7945f43
org.apache.iotdb	metrics-interface	0.14.0-preview3		26bf5fa8dd1657a3680b0e8f204c87a80e9ccf1a
org.apache.iotdb	metrics-interface	1.0.0		2c500eff81d01c042f62d848caa4fe9ee1c16be4
org.apache.iotdb	metrics-interface	1.0.1		1e2071ce2b54898faacd81eb2cc801e75369113a
org.apache.iotdb	metrics-interface	1.1.0		c66d5d4fa21d11915580590d89f65d60f84ea79d
org.apache.iotdb	metrics-interface	1.1.1		931545004fecf61f577e352b3fb365aeb57eb1c4
org.apache.iotdb	metrics-interface	1.1.2		967ac3fb69cf7b82c603d28708afe3c5d5760555
org.apache.iotdb	metrics-interface	1.2.0		e36a2e88ba9394a653565c9c42f5fb53b11a6b56
org.apache.iotdb	metrics-interface	1.2.1		3ed3d0b66343f2e7f8b86ef98ecb6ce541b1f1eb
org.apache.iotdb	metrics-interface	1.2.2		6eec69e60bb00ab4371ed10d4553f3be5a78a506
org.apache.iotdb	metrics-interface	1.3.0		4b3795b29c5cb939688945b8d282ad21ede608f7
org.apache.iotdb	metrics-interface	1.3.1		04b3b4c96e8bfdabda9cfc62e9f1a398b5d2634a
org.apache.iotdb	metrics-interface	1.3.2		28886815d2c67a8afb0e8d09af71ff62d5d9d285
org.apache.iotdb	metrics-interface	1.3.3		3767c843f9a2fb6404dbdc2e29c863d8f006d069
org.apache.iotdb	metrics-interface	1.3.4		a70039b3c54459b6081290f5e70616c18638c5b6
org.apache.iotdb	metrics-interface	2.0.1-beta		d2f819cde2193517fc4dc1a5747a43359d0508f3
org.apache.iotdb	metrics-interface	2.0.2		e0a1481addb95ad379b083b9a4aa82b5ec4cefb3
org.apache.marmotta	ldpath-backend-linkeddata	3.0.0-incubating		a2414920f90030c2865075a75d3830c9c05aab9a
org.apache.marmotta	ldpath-backend-linkeddata	3.0.1		41738d8bd42e3a81f7d6d70e0964dd27a364e3fb
org.apache.marmotta	ldpath-backend-linkeddata	3.1.0-incubating		205fea8d5c1f9a943321e1c00726cc5c33737d5e
org.apache.marmotta	ldpath-backend-linkeddata	3.2.0		ba05d229484d89323b030d756490bfcd137f64f7
org.apache.marmotta	ldpath-backend-linkeddata	3.2.1		5e2bc200960b9174d00e19ce6663f759f404913e
org.apache.marmotta	ldpath-backend-linkeddata	3.3.0		1883abae51ce6ff9340f861f17ce4a60ca502062
org.apache.marmotta	ldpath-backend-linkeddata	3.4.0		05e0bbad6ace155baef4889df8dc653f016b4b1b
org.apache.royale.framework	Jewel-Light-Flat-Emphasized-Red-Theme	0.9.10		N/A
org.apache.royale.framework	Jewel-Light-Flat-Emphasized-Red-Theme	0.9.12		N/A
org.apache.royale.framework	Jewel-Light-Flat-Emphasized-Red-Theme	0.9.7		N/A
org.apache.royale.framework	Jewel-Light-Flat-Emphasized-Red-Theme	0.9.8		N/A
org.apache.royale.framework	Jewel-Light-Flat-Emphasized-Red-Theme	0.9.9		N/A
org.apache.sling	org.apache.sling.auth.xing.login	0.0.2		4ae17215df18150e330e12b9ff67f632abd07528
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	2.4.0		0fb9c1905a11ab4b738aa0a791739bd4eb55dbd9
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	2.4.10		d3c409e8e460c1a3f75646d5b8174d5aa9dfcb2c
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	2.4.14		60afdde8459ccffae7bde990ec1bd491060c3f84
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	2.4.16		ee218ecad284c67f420b86f0b401df87a006bbdd
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	2.4.18		be343d36f7ec2364a3c2f40b4c902fc6598a3fd7
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	2.4.2		bc4b536b55c2b2db4a3083806b24a14077d0665b
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	2.4.4		5bd2b4e7095e9dbe1c07132fc3c24c72844eafe7
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	2.4.6		9e1a197197adde4bf0ab813a53d118990b758ed1
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	2.4.8		fbbf3e818670c32fa1271a8462ba1e98cc4ab2d4
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	3.0.0		8981e72561928957509754c9fc4e40c26f41f200
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	3.1.0		a230292eaaf738cd21c3820c84ba9858423dce6e
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	3.1.2		aa9bbc3b50ce7e45941cfd52320a7cf2a02496dc
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	3.1.4		71c533de0ec97a0cbd72b52a7765391ebc46e448
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	3.2.0		3ba0256261d5bd78eaa0f787a1dee1e3ca6e50d1
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	3.2.2		b6842a0e83375ce147f39c10ceb3bc93fdad2a06
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	3.3.0		b40a064303b8e457945bdcf29d79f790b8cbaee2
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	3.3.10		38db420e61b5f1bd5ae374a7221bee5f96383f2b
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	3.3.2		6bff849fb1fd35c06a044730e34e72eee044b758
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	3.3.4		b2c7e311132f82eceae2b7b95fccc48749b38712
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	3.3.6		f04850a9c1b51ff6c10ea9b382cd52d09382fbda
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	3.3.8		5c5f0a9c9c1a522f5f3dc300e611beec9c64028b
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	3.4.0		d219ecbc245bbfc2966358ed4b3778717cc93633
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	3.4.2		a772b782395a06314d2454db3494ddc24b83df80
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	3.5.0		93dd4aaac865009217f135708d5851b894e2ba41
org.apache.sling	org.apache.sling.testing.osgi-mock.junit4	3.5.2		ea1a66bb01d4bddd203be01bae49b80f5925a481
org.catools	vault	2.0.0		658e5d06e8514b72de90c75229014d6881ac5b64
org.creativescala	doodle-image_sjs0.6_2.12	0.9.0		b29d7955357fb6bf942830722c51345bff5be124
org.creativescala	doodle-image_sjs0.6_2.12	0.9.10		33a62e0b0b7af8609428833a28280276e12f6d70
org.creativescala	doodle-image_sjs0.6_2.12	0.9.11		12e856ed86e605cff6f096b6743ad146b16af218
org.creativescala	doodle-image_sjs0.6_2.12	0.9.12		1b715426ecb4353f84f68247c00c739b46ba0872
org.creativescala	doodle-image_sjs0.6_2.12	0.9.13		f12370c19cf62c4a63d7744186c9129e2fdaceba
org.creativescala	doodle-image_sjs0.6_2.12	0.9.14		b4afff2778c0014996ae58ed6657cc9b02ccc067
org.creativescala	doodle-image_sjs0.6_2.12	0.9.15		b7970494c35a106c680a07e965ccc998865c8c5a
org.creativescala	doodle-image_sjs0.6_2.12	0.9.16		74d06fc5c190f3f700182268a60eeefd0d282fc3
org.creativescala	doodle-image_sjs0.6_2.12	0.9.17		8d953a2d4ab120d3cb0de6165c3ccf3564d88fba
org.creativescala	doodle-image_sjs0.6_2.12	0.9.18		20a6691a3cab1b0a64fe708cfb551d5ded4adcd5
org.creativescala	doodle-image_sjs0.6_2.12	0.9.19		453a6b3135b9537fce18f94cfe36c564464c9d9c
org.creativescala	doodle-image_sjs0.6_2.12	0.9.2		e706cdc32bde36da0bede8369dad81c6cfdf1d6a
org.creativescala	doodle-image_sjs0.6_2.12	0.9.20		fb2358b9d557ffb9fbcb566e954722bd7c00659f
org.creativescala	doodle-image_sjs0.6_2.12	0.9.21		1706b918d9a3f27758f7b8ad65787ca7ddd03489
org.creativescala	doodle-image_sjs0.6_2.12	0.9.3		ab8709a7d58cbafa90d9d2edc9ff7cb7324e618b
org.creativescala	doodle-image_sjs0.6_2.12	0.9.4		eb4c535524f8e45b1ec1dabaa92074a2e1864c20
org.creativescala	doodle-image_sjs0.6_2.12	0.9.5		c99764575d65b680d454c5c94661df79dde39bb1
org.creativescala	doodle-image_sjs0.6_2.12	0.9.6		e6392aea9d320591386fb64442c3a7ff6ccdb318
org.creativescala	doodle-image_sjs0.6_2.12	0.9.7		120006a54f7d18ad17b053888f4f7c9c9ae6d21a
org.creativescala	doodle-image_sjs0.6_2.12	0.9.8		60728622711e1d803d10f653e4cf3534f0ec52e2
org.creativescala	doodle-image_sjs0.6_2.12	0.9.9		1861e91204689744821ab249eb98fa3107fb5bc6
org.eclipse.birt	org.eclipse.birt.report.data.adapter	4.9.0		1987b1187dc5ed6360aac0568ea61e7c36b699ec
org.eclipse.birt	org.eclipse.birt.report.data.adapter	4.9.0	api	26e0c2016196c7458a86ea05a4576a06ceeea7fc
org.eclipse.store	storage-rest-parent	1.0.0		N/A
org.eclipse.store	storage-rest-parent	1.1.0		N/A
org.eclipse.store	storage-rest-parent	1.2.0		N/A
org.eclipse.store	storage-rest-parent	1.3.0		N/A
org.eclipse.store	storage-rest-parent	1.3.1		N/A
org.eclipse.store	storage-rest-parent	1.3.2		N/A
org.eclipse.store	storage-rest-parent	1.4.0		N/A
org.eclipse.store	storage-rest-parent	2.0.0		N/A
org.eclipse.store	storage-rest-parent	2.1.0		N/A
org.eclipse.store	storage-rest-parent	2.1.1		N/A
org.eclipse.store	storage-rest-parent	2.1.2		N/A
org.eclipse.store	storage-rest-parent	2.1.3		N/A
org.glassfish.main.javaee-api	javax.annotation	3.1.2		349da737f410acea63bcd74687d00b4b7d480e50
org.glassfish.main.javaee-api	javax.annotation	3.1.2.2		4584b93bf37e45d39c460247141d3bd1f3669c95
org.hawkular.accounts	hawkular-accounts-secret-store-api	1.0.17.Final		1b96e2ba72be9886f61e070f8b1ebaee6173b730
org.hawkular.accounts	hawkular-accounts-secret-store-api	1.0.18.Final		3eb85172c2f98a2c6e9563c7679ad63fe5399789
org.hawkular.accounts	hawkular-accounts-secret-store-api	1.1.0.Final		01969d955c1e3c0c0d40d12c8373dbe07dab933c
org.hawkular.accounts	hawkular-accounts-secret-store-api	1.1.1.Final		679be403df2609cac44a47439aaa1d1f72d7874e
org.hawkular.accounts	hawkular-accounts-secret-store-api	1.1.2.Final		69085b40876e184ad8a968e081921f4224fa2943
org.hawkular.accounts	hawkular-accounts-secret-store-api	1.1.3.Final		3d9d991b3e87402d0c91ceaad36ed49c34e0032e
org.hawkular.accounts	hawkular-accounts-secret-store-api	1.1.4.Final		080cad918644b7170056af091da4c3e9b11cd57a
org.hawkular.accounts	hawkular-accounts-secret-store-api	2.0.0.Final		a270949db0191f4e1ad034ba82e7ea4db1b16045
org.hawkular.accounts	hawkular-accounts-secret-store-api	2.0.2.Final		c850cfb6907e4461bc7ec6741294ed0233d28087
org.hawkular.accounts	hawkular-accounts-secret-store-api	2.0.3.Final		94561f8eee8b3c37b4025bf2e84a696f7a90a519
org.hawkular.accounts	hawkular-accounts-secret-store-api	2.0.4.Final		8b58b30610e5ef3a792df61bba6fd2cf49b28d73
org.hawkular.accounts	hawkular-accounts-secret-store-api	2.0.6.Final		c0ad4d290d629ae77c9d238cca6f896b08a0d642
org.hawkular.accounts	hawkular-accounts-secret-store-api	2.0.7.Final		ea6bc66370355947f679bbc2c0f040c900578f82
org.hawkular.accounts	hawkular-accounts-secret-store-api	2.0.8.Final		6982dcd7e4b371e0ce2d4c4640d982d363a15f35
org.http4k	http4k-api-ui-swagger	5.40.0.0		4e99165862faca6d26abbbccfb1fe598a702b6aa
org.http4k	http4k-api-ui-swagger	5.41.0.0		c5ae80422a0bd4678afcb274367cf675be9454a8
org.http4k	http4k-api-ui-swagger	5.42.0.0		fde94ed67764cbd15959710e1801cd8ab806383d
org.http4k	http4k-api-ui-swagger	5.43.0.0		d958f8e00d6a95f3f38d5dd1556b596f93e12f73
org.http4k	http4k-api-ui-swagger	5.44.0.0		ff293e0e3120d8377b03944d1b343d2c4d1681cb
org.http4k	http4k-api-ui-swagger	5.44.1.0		985914a859ac5d0f50b5cfcd91a890f4bb0dcd60
org.http4k	http4k-api-ui-swagger	5.44.2.0		3926472a0131683693347cd26d269e76c2a7e8e5
org.http4k	http4k-api-ui-swagger	5.44.3.0		47a6244f8c750b2c398d4284f2a85821f5a7611e
org.http4k	http4k-api-ui-swagger	5.45.0.0		05c60d2cd67eee3c7ebda9a02ad8c00ddf03ece8
org.http4k	http4k-api-ui-swagger	5.45.1.0		5095b6a4abff4ada7e085c23576bec113f818d9b
org.http4k	http4k-api-ui-swagger	5.45.2.0		94f3bcac248589c6351332fbdb70053fa87dd293
org.http4k	http4k-api-ui-swagger	5.46.0.0		5f829260dbf8bd9f797ca249c15eb225241e10b9
org.http4k	http4k-api-ui-swagger	5.47.0.0		d9d7c58b71321ae28f344301d43d5ad44bea781e
org.http4k	http4k-api-ui-swagger	6.0.0.0		e1b37e44c00168f7e4bc4e6074c4b8f84937e8a1
org.http4k	http4k-api-ui-swagger	6.0.1.0		18de10f3465443e0f4bfffa5f865752ead2e5d24
org.http4k	http4k-api-ui-swagger	6.1.0.0		67c7458d18abd80f964dd77b700a715940fba1e2
org.http4k	http4k-api-ui-swagger	6.1.0.1		2fc7f2058e36df3634190eb78d227ff1c70c0ba2
org.http4k	http4k-api-ui-swagger	6.2.0.0		c45ea8c2a46bc478dfa5c75737c9257a01c381a3
org.http4k	http4k-api-ui-swagger	6.4.0.0		54d170d152a5cfc6408988d4fc920132e263d674
org.http4k	http4k-api-ui-swagger	6.4.1.0		16181613574b464f8912ed9b769e748327eb0584
org.http4k	http4k-api-ui-swagger	6.5.0.0		654078c48834c960114ceb17da578dd689cb6cdb
org.http4k	http4k-api-ui-swagger	6.5.1.0		44b13d38bed841681ba20b838e8efe738b934e01
org.http4k	http4k-api-ui-swagger	6.5.2.0		d984db76ab05b25b25a8c690d94f70885493a34a
org.http4k	http4k-api-ui-swagger	6.5.3.0		54cd6438a1765d3a0577e081eff2c00b1c4f2d76
org.http4k	http4k-api-ui-swagger	6.5.4.0		8a8e8e77dbf87c222359c29d277f44b75733f602
org.http4k	http4k-api-ui-swagger	6.5.5.0		e760a8fc78493a08c828bf7ebc7065ded8afda97
org.http4k	http4k-api-ui-swagger	6.5.5.1		6fbd4d6fb7b2b47826e29e3cc9226224807175f7
org.http4k	http4k-api-ui-swagger	6.5.6.0		c54d4707acb4492354b59d3bb14a2bcbc8a63522
org.http4k	http4k-api-ui-swagger	6.5.6.1		51497850413e261e533a0b11b87312ab9609ee9a
org.http4k	http4k-api-ui-swagger	6.6.0.0		90a7ac0fb8d949512f935d6ec7b7e95b223bb11b
org.http4k	http4k-api-ui-swagger	6.6.0.1		3f0dbb4733df272e6136eca58ba4ffbf8fe5a5da
org.http4k	http4k-api-ui-swagger	6.6.1.0		93a83a91f538cb5d39716b3cd182ad0770ca4e0d
org.http4k	http4k-api-ui-swagger	6.7.0.0		afa12d3e837063cffd135ef8663808366ae8f5e6
org.http4k	http4k-api-ui-swagger	6.8.0.0		a72e059c9fae2c2efa9743c516848fe160c98282
org.http4k	http4k-api-ui-swagger	6.8.1.0		ff2450a2d250fbcec97b29c716286bca05adb864
org.http4k	http4k-api-ui-swagger	6.9.0.0		a2a39851a218f40447655c8ded377ef1f0e13809
org.http4k	http4k-api-ui-swagger	v6.3.0.0		4277f66c1f178acee6e643875ff2e5b7b08c3fba
org.http4k	http4k-api-ui-swagger	v6.4.1.0		6b2bcba3c23db0a7ac19b0f8736aea5dd6a1ce01
org.http4s	http4s-client-testkit_3	0.23.12		132cfae83c6ff5c1b7d4c18ed1745a9a5270a729
org.http4s	http4s-client-testkit_3	0.23.13		be4923bf41356e117790d4e5ce948ab8f0164aaf
org.http4s	http4s-client-testkit_3	0.23.14		00a057c3f4320258587bb6561262bd7e56074425
org.http4s	http4s-client-testkit_3	0.23.15		62d6d0fd4bcbcbf13905f9ff01a2f8388565c0c8
org.http4s	http4s-client-testkit_3	0.23.16		4f7dd782d09f3c5c033445e7fce41380fe719146
org.http4s	http4s-client-testkit_3	0.23.17		b3aa2e2e37f33c1e46c8c6a7c11e8332f3c02ba8
org.http4s	http4s-client-testkit_3	0.23.18		025d23eed2cb8f90986fc9cd8ba2040767a08e39
org.http4s	http4s-client-testkit_3	0.23.19		66a1c5de1cd7bd9713f70b42111b1a068cd0ec30
org.http4s	http4s-client-testkit_3	0.23.19-RC1		2edcee71409e16bb741a4599e7069951108c8b43
org.http4s	http4s-client-testkit_3	0.23.19-RC2		0f6f2f40009b0ac2dc31e3215572513ca9c098b5
org.http4s	http4s-client-testkit_3	0.23.19-RC3		c6e2449158e94f69c1cbb5bd6e7b2d512538b565
org.http4s	http4s-client-testkit_3	0.23.20		df97c492f00af63eab15581bf2b2db997443378e
org.http4s	http4s-client-testkit_3	0.23.21		48254d51abb9339b52c5cca648647a7d4e30197d
org.http4s	http4s-client-testkit_3	0.23.22		4f7bf2426215433913f5769c1d12c9ad75399fcd
org.http4s	http4s-client-testkit_3	0.23.23		a45fa219a5c8417bf6bb1245a7020bfb4c0a07c2
org.http4s	http4s-client-testkit_3	0.23.24		dae7ff716650cf2e9f30730ed5276401eb2868a6
org.http4s	http4s-client-testkit_3	0.23.25		cb58d8821299c35bc561fc91f5eb2d19693f5e5c
org.http4s	http4s-client-testkit_3	0.23.26		b302bdfcb1be841a257b5493653552a32fa0ca17
org.http4s	http4s-client-testkit_3	0.23.27		f614bde0f05b016f19b1e81ed41aa8574a413bbb
org.http4s	http4s-client-testkit_3	0.23.28		2b9d740cfedb6856662211f22c75eb06b717c184
org.http4s	http4s-client-testkit_3	0.23.29		6a5e9480ddc52543c1d08fcc5fa4fc9c4a34e2be
org.http4s	http4s-client-testkit_3	0.23.30		1a300a5606cd4e7a83a146e05f7b39e51552e751
org.http4s	http4s-client-testkit_3	1.0.0-M33		c658f3f1f831135ab957116347f5b7c2b020d346
org.http4s	http4s-client-testkit_3	1.0.0-M34		1d2d5a41c8cab612b500267198de6871127a6d6b
org.http4s	http4s-client-testkit_3	1.0.0-M35		1ba568536aa925434cc76a124753fe9145692932
org.http4s	http4s-client-testkit_3	1.0.0-M36		407d7f6fc3f8d46e7f38dee7d5db15a9e17f7908
org.http4s	http4s-client-testkit_3	1.0.0-M37		b9ab27913886a6a51fa11ffa4cb4d1aa5570a521
org.http4s	http4s-client-testkit_3	1.0.0-M38		8e2a9c5cca6cc762971b0e7c2f700b6da1112c1e
org.http4s	http4s-client-testkit_3	1.0.0-M39		4a256c6c7f5da9fe85e039fc2eacdec3682436bf
org.http4s	http4s-client-testkit_3	1.0.0-M40		604d16f6f29a0717aca1558c1aefdfe10772823e
org.http4s	http4s-client-testkit_3	1.0.0-M41		ce148be070afce7495b1ea0d780acf4fc15e8353
org.http4s	http4s-client-testkit_3	1.0.0-M42		f17cb695b62b8d2f0dffad3aed1f4e6c2e6514ef
org.http4s	http4s-client-testkit_3	1.0.0-M43		317a0eb0b6361d7d7ca634f3031e0e017c49f101
org.http4s	http4s-client-testkit_3	1.0.0-M44		1d4be02a1b6e3214d7cf71aec54f1b299b2e00b0
org.neo4j	neo4j-rewriting-3.5	3.5.1		2d706b1443fd4d9d26132817be6d1af4ef360029
org.neo4j	neo4j-rewriting-3.5	3.5.10		e4210d48fab1bb55b644aded7a4f2aea066cf905
org.neo4j	neo4j-rewriting-3.5	3.5.11		4105836d7b76529305f749e3576c090e12906b81
org.neo4j	neo4j-rewriting-3.5	3.5.12		9c4a4009cc356b41127006932fdf12de4ca40707
org.neo4j	neo4j-rewriting-3.5	3.5.13		a217e4741b50bfd56c5176f4acb2cd7daf8a8871
org.neo4j	neo4j-rewriting-3.5	3.5.14		025309bfc5c4a6dbf9a23de398e5ba348958ddac
org.neo4j	neo4j-rewriting-3.5	3.5.15		166f94104f1a5fd505c2b64148a72d4f47a1a369
org.neo4j	neo4j-rewriting-3.5	3.5.16		90be7b3a8e2125c462d54fab276183044d683f1f
org.neo4j	neo4j-rewriting-3.5	3.5.17		8974181e30258c03301ebb8ffad7c2e17ed755f1
org.neo4j	neo4j-rewriting-3.5	3.5.18		5a3bb1c22190d218123e845c66aedfbd235c9e6b
org.neo4j	neo4j-rewriting-3.5	3.5.19		667d8aab61718802fa4c3b10700472cbcb2b5ae9
org.neo4j	neo4j-rewriting-3.5	3.5.2		d24e70b2072b95364f705fd69efb041a76b50943
org.neo4j	neo4j-rewriting-3.5	3.5.20		83a427ae772adf160f55e27bbfe50afc69c1e3fd
org.neo4j	neo4j-rewriting-3.5	3.5.21		5b7973086fbf2aa8d2e1cc7e1f131478b2105295
org.neo4j	neo4j-rewriting-3.5	3.5.22		fde70666cc9e33f8a6887d1fd49f88361295bf34
org.neo4j	neo4j-rewriting-3.5	3.5.23		df27165ee6c80ae4360bcd7982c869ca58d8fe53
org.neo4j	neo4j-rewriting-3.5	3.5.24		25e4f16930984388ae3b1cc08135c62c2d3fb66c
org.neo4j	neo4j-rewriting-3.5	3.5.25		f633ef6c2adcec4699d507444131deab5603b6ea
org.neo4j	neo4j-rewriting-3.5	3.5.26		7f7d7f3c87b58f2f1393563ec461208f39e6e0bf
org.neo4j	neo4j-rewriting-3.5	3.5.27		62314eabad97d0bf6c88bdc98522b0b125f35ae6
org.neo4j	neo4j-rewriting-3.5	3.5.28		b0430713e898e6a94ab24021dccfadb21224b9fa
org.neo4j	neo4j-rewriting-3.5	3.5.29		615e248150067a889c986989b71d90b429bb9672
org.neo4j	neo4j-rewriting-3.5	3.5.3		bd70f0f6f56e80693b92c9732a9c74dfb2176274
org.neo4j	neo4j-rewriting-3.5	3.5.30		14093649d2ad83e547f1fbd517331a32f9702546
org.neo4j	neo4j-rewriting-3.5	3.5.31		4362bea8b3b9005f876b291d2691b3a4102552b6
org.neo4j	neo4j-rewriting-3.5	3.5.32		bc003c30a66e213b099b5e8710dcb8a25baf0106
org.neo4j	neo4j-rewriting-3.5	3.5.33		c0fa2a174494d10cf59a8043c1e21213a70e371e
org.neo4j	neo4j-rewriting-3.5	3.5.34		53887502e692edbe18dca757dd0c6ecba9d1ce39
org.neo4j	neo4j-rewriting-3.5	3.5.35		dd522b8ae638c9678c8ee1b31c666d20e4319c33
org.neo4j	neo4j-rewriting-3.5	3.5.4		1ca4dad1eb41604f49af58ceb1d65cb2ff64e6c6
org.neo4j	neo4j-rewriting-3.5	3.5.5		c67e1d57e581d1d096c922ab01ab02004d5e91cd
org.neo4j	neo4j-rewriting-3.5	3.5.6		27a2424fea8b0b2a32778d1c034031f09e854301
org.neo4j	neo4j-rewriting-3.5	3.5.7		85f580ea1ab413be28e544a05fd4f524988288b7
org.neo4j	neo4j-rewriting-3.5	3.5.8		849b39ba34ba0503173f76860ecf2d2cf498db0a
org.neo4j	neo4j-rewriting-3.5	3.5.9		802429ce106b13572638769f57984820edc46224
org.opencms.modules	com.alkacon.opencms.v8.solr	8.5.0		2c2a4719e64a7e39545c1a557a758391f7385271
org.opencms.modules	com.alkacon.opencms.v8.solr	8.5.1		2c2a4719e64a7e39545c1a557a758391f7385271
org.opencms.modules	com.alkacon.opencms.v8.solr	8.5.2		2c2a4719e64a7e39545c1a557a758391f7385271
org.openrndr.orsl	orsl-extension-noise-jvm	0.4.5-alpha5		d0afa05258f5e3aeddc84ff5402465118fdc63cc
org.qirx	little-spec-extra-documentation_2.11	0.4		aed82a10c3c6b566510f59d1bbaa1843bc026913
