apache-jaxme	jaxmexs-incubation	0.2		01990ef5c7daf262a126e1d0b128acbb206515d6
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.165		a4aeacd2b22abf614d607d5d97c8099c890d515f
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.166		3930161b1b43fb1eff4356be819df6db3fbb1200
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.167		b2f69abc62700bfb280f02aaa3c06a19d3e8c1d4
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.168		7d408114c449ccd1a4b59a66582ba2d247ec232a
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.169		58308339ab4bdb2e5626679a72c1548830f28de8
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.17		db12a4e2511a901cda389b14a6e91feb9e73966a
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.170		696bdce57a6be6312e2751c3a264ce8171a07bcd
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.171		c9763bba7c9086590671c7956fbc1ce8897e63e6
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.172		dfbfd6529cc6c7d8f7bafcca860d68c667233c03
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.173		69f0c894d8d1c58f156955db9981d5f524711850
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.175		a254508dd134484e6317079e8dd4f24461c150b4
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.176		37c2eeaef14432ed6562c1ddaa5af9cceb349994
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.177		2de45511228dbecb4be2fbdbb84725462e4f62ba
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.18		be8ed03be007133ce69c3c139f173420d8046052
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.19		73a9dd11052cb3545e85592232aa92aaaf1e8108
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.2		4d88595e745e39997d10fe52e4a8fe90c9edf812
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.20		a5f2c3076254c541ed4ce48a1f79b1358ace8c2c
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.21		e6e5531c3a2fa3fad34c08b96f2be4ea5ede5a40
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.22		db9f32bb1c088389d7b79541c030501ba7fc2072
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.23		f3197e748a7af0d052dfdec3718c2ae7dedade3c
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.24		897e6faefaebb88e073341b45a2bb83a0031506d
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.25		df58c8d971fb35cbb3a7d4fc69a59247a00d3bbf
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.26		3e762cfe59cef9e627c7b0d5e126639a22658065
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.27		c1c8cc3de278805e4a81ad7ee699c70ccc48f85a
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.28		71369d0ffe3641a63caaeb6605ad12e5152f8413
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.29		b0e0c97e554c8bbb9bdc0537a1c7123150306858
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.3		c8e1b54508919a1fd8ea75c96315dbbf001d87a2
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.30		52400a902b21af07a17b6df1f41ce51c1fb90b98
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.31		53b49721ed3383c36789e8e5120afd6bdfa28aa0
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.32		9e217c09b89db380c07183d45b1c5abd8f81164b
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.33		9c77e0d3ede6066b73e707acfa3e86f147d97659
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.34		967531bcc4a4e5637671b3b78fbbd762c5d710f9
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.35		e6645c635cd806e600dee5e1ca663517c1059f23
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.36		a17d9e1b8b3bef663d62236bbafa6174ba4fa3d5
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.37		fa45d507cde8fc250e3fddd16ac5acb21629dbda
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.38		23a23ceecbd80347652798feec739da6069f7732
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.39		25b6d5fcd08537c8f19022ee9d3a79754d18d4e2
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.4		8adbad64c81bf5689d7520a9af03cee6a96310c4
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.40		2305c551a5125aef9b390b5b4a63b0bcaa8765ab
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.41		8c4cd128276d8d9eea0d3f8b0b38c0598ebbd9f5
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.42		baac13b9a3d0d1848ad287b3d5f54ef632dcea0b
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.43		92e3ea0d623b2f83808771ccf84f08ab0fb72cc8
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.44		b8a009caf93e093fb9645bf3ff04ba2b5c14683c
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.45		3db211887197db47ef17aa18c2acb7fe45f856be
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.46		cc86342331447dbec341906bc30dc6b451ab531f
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.47		e04278525506521f844aef7eef9d274bb5c5f9e4
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.48		3385ff85c399c84ed319638312a0bb58198cfc89
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.49		6893ed406503491af9aec352874a30b7d73ac450
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.5		99634007767c5289cfc6a9529d56a428f918e96c
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.50		54370c28ccded332498e8b681d5eb844a6221aef
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.51		24e7d8e8a67e7c3166f698f91edcac06019b2577
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.52		92d991e4db4bf465730a9299efb5ae59d19c8851
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.53		80ad6648813013965bf56cc9951a022bffe6dc8a
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.54		74e037c9b7a8c5102a10eaebc68a37bba801a38b
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.55		658cf09cb195ee69895f62b1a06a93f1bf9f4977
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.56		ede261dc551af3ba810e58d2fbe457cc49ee2ddf
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.57		c1a69608dbe27425e6c1be9da41f79e6e65074f9
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.58		8deaa74db3f5231e0796288583577c425787ea52
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.59		311d4d02d286e269366b1c778c7f02fc245dbc1f
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.6		ed60f6a13a710d6a856cc2def6c57d47c15ec5b1
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.60		0209427029bf2155618abe77dbd35529892f4bc8
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.61		3c1988a711efe6457640cdd972e09a060afa6b08
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.62		f57402ea4d2aceff73c1b93a65d8c5fe2b1ad106
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.63		30168e6ecf289ab1d4ac7b35172a6b0298e09013
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.64		57291599e80c424c43238e27b9a074db3b69e7ec
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.65		b067b9bddd16404d263cc59898576033af892be7
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.66		6a5e4f98590124c20e5ecd62d7436a376fbf9398
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.67		d82608b7f2141e8c8093297dc64d5b73d20974bc
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.68		bba65652ffaff143e3eeb48d467b2a8a97461bab
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.69		710fc2687ce0a53ed9c835436150974fa1caa376
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.7		fd858d23dd14c7a380f8cf65687fa66ca519465a
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.70		be4218cc250e7d4f01fd331d6b70b5a904f329c0
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.71		493bfa67848f87e7ae1afff23e583b43b5685086
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.72		e4795c163835dd6dcdc212e786aa4a84584f362e
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.73		b47bce76ff48c7a413b739d4d7a22a6b9910e643
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.74		8111da25693e0ee5fa6964dd1ac7e4a442f693b6
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.75		2462625a8774b2a573a9f7407af5131c7d866b77
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.76		87184c256cf4d57405aef620f1a9ee900d6631c4
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.77		8120b7e8c02f9b0bece247669d6c4e81944791ea
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.78		30ccb4521a682bd812a462a768b961403d5b8813
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.79		9bbd38174ec66e1cec5d888560896e192a17080a
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.8		7bcf8e6812327677280a892b8b100814546eaa06
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.80		0b8de0e8e98cfd78f91e9e4f76f20db646aba51a
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.81		98c563e5e52c2185d41a0f277629c524823a2bd8
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.82		a1fb4c4f90181213bea839112d9518e8dbaa34c8
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.83		1dc7352feb32535a3137e1d5d843b228fcbc5007
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.84		5b80ce6206551a7376386c5e24dab83f37872295
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.85		b10ecc267d962554f30f0df20a9577bddfa087a2
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.86		87bec43c23b08149f0748365ea3a8af065352e44
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.87		9b7aff034a7d7dbf98da743bde591358cac764af
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.88		f1cfbaa3f779791c97070c29277cc70d7141b1bf
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.89		27cd53302fc058201eb364388bd336323c40a7b8
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.9		9c2a64f4eb5a03061888103ab4c37010e53d7975
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.90		10d40ccc598d72965842f1ddeeee95e77097fb23
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.91		3ef11e693896dea4c1fa6021ef5e63846695c947
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.92		cc24416094e73189009e8a079101cac07e079b0f
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.93		c232d049a07b41c54a2137604ce388364094ee72
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.94		534232e1680d8e744ddd749a9c52c291f9195f01
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.95		c8c452ce5b15e4cfb4ef52cf410357e05f72d43c
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.96		3324827729582e3199a22bc4aa8c951794fcaca4
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.97		c84f1b9149b9a0c69f8975b67206f7195a57e483
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.98		880a5adcb7b9d5687c2294cd95508384c8f6f9ec
com.github.j5ik2o	akka-persistence-s3-snapshot_2.13	1.2.99		6136f34f4bff9ab06083dd2554e61caa8837ad38
com.github.livesense	org.liveSense.sample.markdown	1.0.3		a11b87890587bb517ac06c5023721b2f77f77c3f
com.github.livesense	org.liveSense.sample.markdown	1.0.4		2e49eff274257dde4bc0e998eb522677e5a764be
com.github.livesense	org.liveSense.sample.markdown	1.0.5		55573d22190b7f105be2a82e2c022a6b76116c0d
com.github.pureconfig	pureconfig-scalaz_2.12	0.10.2		4268b320a26ffb63c3ba6150a855216da3deb4f4
com.github.pureconfig	pureconfig-scalaz_2.12	0.11.0		6987f4d1b0b8e111a0eb23687c7da1987cdc4f02
com.github.pureconfig	pureconfig-scalaz_2.12	0.11.1		805b1c22673c84ee83af5d6764c095891162cb90
com.github.pureconfig	pureconfig-scalaz_2.12	0.12.0		f456659444e6220d0a357a200ca3b74d717fcb3f
com.github.pureconfig	pureconfig-scalaz_2.12	0.12.1		c9da9432d7dc43f5a28172d7df00b178a014a985
com.github.pureconfig	pureconfig-scalaz_2.12	0.12.2		21dc255c107d7c01282f04b03e432015c4fc05d8
com.github.pureconfig	pureconfig-scalaz_2.12	0.12.3		30166f632a558c3b458326817635e70fcfa14a0e
com.github.pureconfig	pureconfig-scalaz_2.12	0.13.0		952982636e0a277f4255b7d6a7104477aef51fa2
com.github.pureconfig	pureconfig-scalaz_2.12	0.14.0		8ef1d9712c97165c29f949da4a9c0a9eeee1c4aa
com.github.pureconfig	pureconfig-scalaz_2.12	0.14.1		c1beab65727e47d802fb1144df4ad80a53a1819a
com.github.pureconfig	pureconfig-scalaz_2.12	0.15.0		fb1fa4b24a6f60d92b0ae35e577dc815a37a9d42
com.github.pureconfig	pureconfig-scalaz_2.12	0.16.0		da41e9e12f4f43da129ffd189cf246d7edf0ff10
com.github.pureconfig	pureconfig-scalaz_2.12	0.17.0		60f6ec422760e079c7a20b9ed938354870691cba
com.github.pureconfig	pureconfig-scalaz_2.12	0.17.1		7dc90018324e6a816927f6eb0b5dd0cbdecaf103
com.github.pureconfig	pureconfig-scalaz_2.12	0.17.2		eb24bfbf8147e0aa366e82750ca25a78efe31742
com.github.pureconfig	pureconfig-scalaz_2.12	0.17.3		2bbb34dc440fcb278d7d1ec9d376bf1e85432705
com.github.pureconfig	pureconfig-scalaz_2.12	0.17.4		0329b430509dbbca58a17a6742bc669906db8ab6
com.github.pureconfig	pureconfig-scalaz_2.12	0.17.5		aa67345078db9afcfb7abe3856080a0b0586c2ef
com.github.pureconfig	pureconfig-scalaz_2.12	0.17.6		81e5f35b092821ec2d4b43e929f28662f5048e3e
com.github.pureconfig	pureconfig-scalaz_2.12	0.17.7		8c4baef73d8a6124b4eb8be6a055ea472b4282e0
com.github.pureconfig	pureconfig-scalaz_2.12	0.17.8		c1e696bb5a11126963064386e41c5edf85e207e3
com.github.stacycurl	json4s_2.12	0.0.2		990bc1921b237e21b711d7a995da09bd063285cc
com.github.tntim96.apache.tiles	tiles-test-pom	3.1.0.0		N/A
com.github.tommyettinger	gdx-backend-jglfw	1.100.0		549bf0685d94e2e812cf3a60e24ce14efa404869
com.github.tommyettinger	gdx-backend-jglfw	1.100.1		766c378239f52af5454b1b3011785a733375ed0d
com.github.tommyettinger	gdx-backend-jglfw	1.910.2		9c9ba7765c2fcd3424648b42e85dc29e73abda48
com.github.tommyettinger	gdx-backend-jglfw	1.911.1		82cf1805d9d13cb21ec3dc39aa901a4449ee8f0a
com.github.tommyettinger	gdx-backend-jglfw	1.911.2		30f45d42cb0737706a555ee7ef041543047cd4a5
com.github.tommyettinger	gdx-backend-jglfw	1.912.0		7ba263040af8dc046770d37e851a42d2b915be6a
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	5.3.0		66ef5aa2c9c5479fd3737720ae37e44d654f50bf
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	5.4.0		6a288d7155cd32d61cc7aea0795758a08e487bb1
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	5.4.2		2cb05743389df693eac6fd292255796e6de781a3
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	6.0.0		dc984435f101fd0e738ba6e4ee85cf0ca9019e3b
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	6.0.0.M1		9d9144c6ae53a30cfbc1dcdbf8ac7152a4d1d705
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	6.0.0.M2		bd43ba34ca997e0af217d36a418c122ba7cab443
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	6.0.0.M3		47dd93f6d982e5f1d134970e2f6ba52c039e02fe
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	6.1.0		b27cb7028744214d84810a42e6760d6c7ba7b83b
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	6.1.0.M1		baafb8a66766c1ad871138db56c81337bf5da93c
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	6.1.0.M2		6916b3645fa0b921bdf16ccd9afcb47e3fd207fd
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	6.1.1		3a2ef70be212ca36b586a3cefb03a0b42d0e1d7e
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	6.1.2		6717c31c83a0c7e341c4ec10e79b016eb2d421b9
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	6.1.3		8772e43f144e3b063e819040b0c65caad0301def
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	6.2.0		ad997abcec66c64dda7d750be2dfc6c6970e2618
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	6.2.1		f949b23bac4d8f0e754befed963cacd1dd6cdef5
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	6.2.2		599a8306d369afcc6bcdc585410c5981d14de35c
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	7.0.0		ea38b2025cf49e191817f5c26d5e4624ef5f9098
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	7.1.0		c513650a42b10cfa8a2929c40a7bba1474dd33f4
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	7.2.0		b4c995ada32fe8beec9b2893d40ef9a3d0a60dcd
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	7.2.4		2e9decbf2abf8613234d405c796777bb6782e890
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	8.0.0		4b8eb638aeb40399dff51151e245cc69bf4976ce
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	8.0.0-M1		6d0c528a1c64eee3e2b395e1bb4e9a729699efab
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	8.0.0-M2		e8ad2999b88f6374a9c0093bd7dfa392330179bf
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	8.0.1		b927e19a9d21b414666c72bd2d50584053df863e
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	8.1.0		ce95d4e97400ed77b60b2fbf9d92de789a3a5311
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	8.1.1		d965225cadef56560a9cf7de847972953a3b47ec
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	8.1.2		9ee44c3b1ff2a6c37f03ed2c0d30a41830bb57f0
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	9.0.1		2de1ca58b73f955bdaf24b2192bd23110bc54c52
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	9.0.2		29a78c169379046c804c64d6e4d3042bd1dce0c4
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	9.0.6		7e043845ed15cd6ac231458c14d08fcfbe1d2ac4
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	9.0.7		1ecdd9fcd635f3fa08038c17a9be658a5979091d
com.infobip	infobip-spring-data-jdbc-annotation-processor-common	9.0.8		cf0fc52b601519fc3262b5b923948fd83807e3ec
com.inkapplications.kimchi	analytics-watchosx86	2.0.0		N/A
com.inkapplications.kimchi	analytics-watchosx86	2.0.0	metadata	fec660d1364befdd1bf0904c1420614b47af598d
com.inkapplications.kimchi	analytics-watchosx86	2.0.1		N/A
com.inkapplications.kimchi	analytics-watchosx86	2.0.1	metadata	0d529a5fcb3030fe33a61534f4beff5f1805d4f6
com.inkapplications.kimchi	analytics-watchosx86	2.0.2		N/A
com.inkapplications.kimchi	analytics-watchosx86	2.0.2	metadata	bdba7687186c3029112c3799ac67656e90b2e4ca
com.inkapplications.kimchi	analytics-watchosx86	2.0.3		N/A
com.inkapplications.kimchi	analytics-watchosx86	2.0.3	metadata	29dc402ae9b8147aa68790841e7c69cb261719af
com.io7m.jobj	com.io7m.jobj.tools	0.2.1		372db424da8ca0c724487f40e6674c94fb64c93b
com.io7m.jobj	com.io7m.jobj.tools	0.2.1	checker	0d5aab633bb60950ff762d6c79906659d5373e45
com.io7m.jobj	com.io7m.jobj.tools	0.3.0		1506ec52a8bf2744a63864a8c65dbffb400cdeb3
com.io7m.jobj	com.io7m.jobj.tools	0.3.0	checker	0fad7911f785b0faf8811e821242883664001dc1
com.io7m.jobj	com.io7m.jobj.tools	1.0.0		397bdead3bca2b01173fd4ee3f55eb68f9d34b22
com.io7m.jobj	com.io7m.jobj.tools	1.0.0	checker	ef2cdb13cf75cd0b01d8d8192c028c96062caf4a
com.io7m.jorchard	com.io7m.jorchard.checkstyle	0.3.1		4a9f2f2f66d54d1dc087c355d8af3ba803bd93bc
com.io7m.jorchard	com.io7m.jorchard.checkstyle	1.0.0		d48656e56d28e073616241d2be7ab8541e154124
com.jsunsoft.http	http-request	0.0.1		02df5b9a4254ac7d7293c882424473446c01ca09
com.jsunsoft.http	http-request	0.0.2		85ca0c3019fb35d41d93cfd5b020b233d40944b0
com.jsunsoft.http	http-request	0.0.3		c6709fbd9678f43ba2367d77814aa8a0221a07c3
com.jsunsoft.http	http-request	0.0.4		d9ce7db45bf1166d2bb4bc04e687cfffaea0698a
com.jsunsoft.http	http-request	0.0.5		b270a55fa315b843615c06d9a0d2ca395b05ae5f
com.jsunsoft.http	http-request	1.0.0		34a4b6ada62e3d67dbfc0763e41c12466d61ffbb
com.jsunsoft.http	http-request	1.0.1		e1bced575323506d21001246f228028e9a9dad85
com.jsunsoft.http	http-request	1.0.2		91bfe0f11c419fbeadeee88fb85505969de12e87
com.jsunsoft.http	http-request	1.0.3		2ed2b00ec9abf88227e855d41a48e75b911fef87
com.jsunsoft.http	http-request	1.0.4		2d4322b2ab05ff3d95dcaa62aadbfbe69a8ef9d2
com.jsunsoft.http	http-request	2.0.0		4367c41ff83de381364a9fd7df5da736bd165cb0
com.jsunsoft.http	http-request	2.0.0-alpha		ab809a153466ad2e0372cba6e630952f2713f29c
com.jsunsoft.http	http-request	2.0.0-alpha1		38ae6158c30513d7ce982ce8de32ebd1fd1e6436
com.jsunsoft.http	http-request	2.0.0-rc1		5cd603eb973c87846764e1864548891222ba6bc6
com.jsunsoft.http	http-request	2.0.0-rc2		418f364633e15c303d445567b9997bb9d95aeaa9
com.jsunsoft.http	http-request	2.0.0-rc3		a7a26ee6f2b36a58c3a438666b5e0f863f027da1
com.jsunsoft.http	http-request	2.0.1		3c5abb39a7ad105b7131767a0edaa42aad9fb3cd
com.jsunsoft.http	http-request	2.1.0		09abf8120ed341aecd063a5304626c0e867292e1
com.jsunsoft.http	http-request	2.2.0		1c8894ffd766c2a7b9389b399d1ca9501035a761
com.jsunsoft.http	http-request	2.2.1		53a360ab4d724617b0fe5b1102209e404f715abb
com.jsunsoft.http	http-request	2.2.2		ac8550fed9068748de5a162b286b9cb30e4a8051
com.jsunsoft.http	http-request	2.3.0		cc211145233d320569769bb7733e5520ad60b845
com.jsunsoft.http	http-request	2.3.1		8624cf28dbf32a8bb38f005f979b175d79adb697
com.jsunsoft.http	http-request	2.3.2		1341ee3627dbea0c6f0e8dedddbc3736f6565c24
com.jsunsoft.http	http-request	2.3.3		c9fcf880273b1e4627a1fd9407cd4cb50e6d3b1a
com.jsunsoft.http	http-request	2.3.4		72a9569a694bcf4b684a4ce6fd3497bc0bfce38d
com.jsunsoft.http	http-request	2.3.5		ee5dc713d97dee06f3d27ee495e10fb75ede1421
com.jsunsoft.http	http-request	2.4.0		2f2a13b40ba14b011cb917c2aac67af0c92e2ee6
com.jsunsoft.http	http-request	2.4.0-rc1		ab1e5d5b861f11dce778f2c482ef43c8f4ab2295
com.jsunsoft.http	http-request	2.4.0-rc2		29f0cb7a4e13808829400a47b6bedb795e92bfe6
com.jsunsoft.http	http-request	2.4.1		a07b536b27f07f8d5e234159218acb13e67fa9e8
com.jsunsoft.http	http-request	2.4.2		4ad520974bb99dba76f2075adb840bd3a23c2095
com.jsunsoft.http	http-request	2.4.3		d27507741330dd742aa88df439d78c1859598648
com.jsunsoft.http	http-request	2.4.4		8db5fef34244572a7f524feee371cfeab81dd915
com.jsunsoft.http	http-request	2.4.5		f5ac18ccc570b6ffeaa126d1a4fdfc07035421ae
com.jsunsoft.http	http-request	2.4.6		a330b2251ab5d8643227ed7e3c5e153bedcbd7f9
com.jsunsoft.http	http-request	3.0.0		577e711332bb9907b3024b024ee25b3d388e5b0e
com.jsunsoft.http	http-request	3.0.0-beta1		3b6d90f62f8f74f2e859e57c3ac732fee3c65e11
com.jsunsoft.http	http-request	3.0.1		7fefb63e2f2b0b20b05e9c2481519dfc0cb434ed
com.jsunsoft.http	http-request	3.0.2		a27b548333fbb8ed21b72fec081445f9a587303b
com.jsunsoft.http	http-request	3.1.0		3b3e1b23c34a0a393a9d37cc7479e023882dc77b
com.jsunsoft.http	http-request	3.2.0		3f27b22fa3fa169e236eddac059ff30726c3a154
com.jsunsoft.http	http-request	3.2.1		af6548299e6ba9ddd93b002ce0830f1f1367fb09
com.jsunsoft.http	http-request	3.3.0		e63ff953aed2d943551d55a570111c388916450d
com.jsunsoft.http	http-request	3.3.0-rc1		897ac9158a12f037e5f8b4c0b4e339ae2f37f968
com.jsunsoft.http	http-request	3.3.0-rc2		ceb03033d61c59222f1e071c589a60bdc9c84f4d
com.jsunsoft.http	http-request	3.3.0-rc3		16c82645a951c93feee039ad03d776c29ad1bdd0
com.jsunsoft.http	http-request	3.3.1		ebb8155c52c7b46b13eeb726eb09b773547714de
com.jsunsoft.http	http-request	3.4.0		79003a85b387346dcbfdcba5336043ab1ae92dfe
com.jsunsoft.http	http-request	3.4.1		82232b28cc480aa7068b62d7f2ab1f92bd7ea7d2
com.jsunsoft.http	http-request	3.4.2		6f2ed2f422856ee684437827ae2db8507fcb842c
com.jsunsoft.http	http-request	3.4.3		963deccd565faf3c70d5533d85b9a64e066acebc
com.jsunsoft.http	http-request	3.4.4		caeaffcb67653ba6d7d19fc2b1e240d8d0cfcaef
com.jsunsoft.http	http-request	3.4.5		5320c00ca33beb31831d0d493ce29465d4dda43c
com.notkamui.libs	keval-mingwx64	0.8.0		N/A
com.notkamui.libs	keval-mingwx64	0.9.0		N/A
com.notkamui.libs	keval-mingwx64	1.0.0		N/A
com.notkamui.libs	keval-mingwx64	1.0.1		N/A
com.notkamui.libs	keval-mingwx64	1.1.0		N/A
com.notkamui.libs	keval-mingwx64	1.1.1		N/A
