ca.corbett	ems	1.0.0		142efeb2738b43f639dd673ad492b4388e92aafc
org.apache.deltaspike	parent-code	1.6.0		N/A
org.apache.deltaspike	parent-code	1.6.1		N/A
org.apache.deltaspike	parent-code	1.7.0		N/A
org.apache.deltaspike	parent-code	1.7.1		N/A
org.apache.deltaspike	parent-code	1.7.2		N/A
org.apache.deltaspike	parent-code	1.8.0		N/A
org.apache.deltaspike	parent-code	1.8.1		N/A
org.apache.deltaspike	parent-code	1.8.2		N/A
org.apache.deltaspike	parent-code	1.9.0		N/A
org.apache.deltaspike	parent-code	1.9.1		N/A
org.apache.deltaspike	parent-code	1.9.2		N/A
org.apache.deltaspike	parent-code	1.9.3		N/A
org.apache.deltaspike	parent-code	1.9.4		N/A
org.apache.deltaspike	parent-code	1.9.5		N/A
org.apache.deltaspike	parent-code	1.9.6		N/A
org.apache.deltaspike	parent-code	2.0.0		N/A
org.apache.fulcrum	fulcrum-xslt	1.1.0		f991cfcb847e93f90f367c457ceb12c25477ab8c
org.apache.fulcrum	fulcrum-xslt	1.1.1		91fc6036b4804539574490c24b8c8f35181823cf
org.apache.sling	org.apache.sling.xss	1.0.0		11ecc08e9b0c303b6f4c72b829b01b53d3dbc7ba
org.apache.sling	org.apache.sling.xss	1.0.12		aded5be62318de2a77bf7e899f19bf264b994733
org.apache.sling	org.apache.sling.xss	1.0.14		8931f6ef9929f87f2a0be769baf8297c1305c659
org.apache.sling	org.apache.sling.xss	1.0.16		4046dcd21f847c2d61bd405348bb17f147058821
org.apache.sling	org.apache.sling.xss	1.0.18		8e970a2580c46f2be7264122f1efda2f0d4f08ca
org.apache.sling	org.apache.sling.xss	1.0.2		c1eda0b0855f316ffaff6dcc6044df9732179480
org.apache.sling	org.apache.sling.xss	1.0.4		da18751f28588a33a9c1e0e6075b73031860a594
org.apache.sling	org.apache.sling.xss	1.0.6		e8afa47be67cb53e6626c7af08437b58f1824cc0
org.apache.sling	org.apache.sling.xss	1.0.8		843b4e337337b0f318adc3d4f9c9bd154cab298d
org.apache.sling	org.apache.sling.xss	2.0.0		97730a96a9c1c73e4ef859832d2c3400520750d7
org.apache.sling	org.apache.sling.xss	2.0.10		52440180a01d8942abf540b11f1bdece502f809e
org.apache.sling	org.apache.sling.xss	2.0.12		87d1e3e0370b6ff7819380822aa01d27d9a0bef0
org.apache.sling	org.apache.sling.xss	2.0.14		3a720beddba0da296e740956ee966375e41234ef
org.apache.sling	org.apache.sling.xss	2.0.4		8e0dd4caebd0480369ac71064edae73de0234807
org.apache.sling	org.apache.sling.xss	2.0.6		bd72cddd1818affb5ef7c82ed5bd94ef8f840ee8
org.apache.sling	org.apache.sling.xss	2.0.8		8079f36a12494253c7120f3d18465c0642fdbf15
org.apache.sling	org.apache.sling.xss	2.1.0		5e45b058e35d93faffe445a4c3f01b6d911e4a50
org.apache.sling	org.apache.sling.xss	2.1.10		c5ffc9a30c59b3a6f3814cb615fb82efea8a396c
org.apache.sling	org.apache.sling.xss	2.1.16		9e65154d39b8c371b4ed990862c35cf37bf7fe14
org.apache.sling	org.apache.sling.xss	2.1.18		c9290bd60eae11555f30cfc16d99ca7a6725a7d2
org.apache.sling	org.apache.sling.xss	2.1.6		b1ed48167c29b2c178db516ed93accca7c712178
org.apache.sling	org.apache.sling.xss	2.1.8		6f6145ecee770ac473d55d96f42b01f327c25783
org.apache.sling	org.apache.sling.xss	2.2.0		6d354305b7568ba8a0387fa3879558a4366f177a
org.apache.sling	org.apache.sling.xss	2.2.10		25471efcf60ae044f9836b1a68db1545adf373f6
org.apache.sling	org.apache.sling.xss	2.2.12		d603782f8196dde698f4ce7835e89c72127ec1e9
org.apache.sling	org.apache.sling.xss	2.2.14		e7c74d39475bc69c1bafc058987e432f4b6bb91e
org.apache.sling	org.apache.sling.xss	2.2.16		04a30156eb6f3ba9c865afe96be09bd0d6bc3c3d
org.apache.sling	org.apache.sling.xss	2.2.18		b2cdc557447112ecd9381dea98b3a5fb6e681e44
org.apache.sling	org.apache.sling.xss	2.2.2		8902e0c866cdeb0c5093fe8f32299838594bc2a2
org.apache.sling	org.apache.sling.xss	2.2.20		2675423a519cde17581b62dc5ffffc9475c0dd24
org.apache.sling	org.apache.sling.xss	2.2.6		efbd6e3e8414af02cbc0924755f21fcfec21d79a
org.apache.sling	org.apache.sling.xss	2.2.8		2dfa86847d1ce191da842641608ce1bafec72034
org.apache.sling	org.apache.sling.xss	2.3.0		86c3bf228348694a0c06a9b05a24ce183f7ae484
org.apache.sling	org.apache.sling.xss	2.3.2		8ea6e13a2e70866510170c3e4924fe89cbfed55b
org.apache.sling	org.apache.sling.xss	2.3.4		92af28785abb4a60badcfb8498cde75fd0e93ecf
org.apache.sling	org.apache.sling.xss	2.3.6		2122f5ad20e93ed2bebe2330b4a5f2616670221b
org.apache.sling	org.apache.sling.xss	2.3.8		3132c4e6081a1c5176a38839391209d1064c060c
org.apache.sling	org.apache.sling.xss	2.4.0		f7679370d11515d4b811646e99c34e72e1c2d3bc
org.apache.sling	org.apache.sling.xss	2.4.2		d0232b1576ab8b0a5ab2cc8cc291c5a71677e149
org.apache.sling	org.apache.sling.xss	2.4.4		d7e3ff81398c85b43342a4bacf1fe0fe7684a4fa
org.apache.sling	org.apache.sling.xss	2.4.6		68db60c9abcc42c756e1a56338378add55d1a162
org.apache.stratos	apache-stratos-nginx-extension	4.1.0		21f91a3a63d7e5ba8012e6934d89aed31e502424
org.apache.stratos	apache-stratos-nginx-extension	4.1.1		4558e2244c05aa2e01304d597609bb226a60a33b
org.apache.stratos	apache-stratos-nginx-extension	4.1.2		3204331e3aeab2346a89b3fe532ce48e0aeb3daa
org.apache.stratos	apache-stratos-nginx-extension	4.1.3		26144ce12cc8f3c9d4ccd46d0b4b197cc2cbb269
org.apache.stratos	apache-stratos-nginx-extension	4.1.4		10a790f2b5a385069c7aa08af4e23886e0e07cb2
org.apache.stratos	apache-stratos-nginx-extension	4.1.5		7ccef06231844dc0d4c0daff172dd6311a5aa1f1
org.apache.stratos	apache-stratos-nginx-extension	4.1.6		2cc98cc93061ceca6845a2e9f8c0a82b08dc5e37
org.apache.submarine	submarine-commons-cluster	0.4.0		934260911e7eeff6b44fd0a94c9fa5d43472b846
org.apache.submarine	submarine-commons-cluster	0.6.0		e975e1531d566435fd31aaeb23a87d9f26cba529
org.apache.submarine	submarine-commons-cluster	0.7.0		5b0bd8e243dfc88d496151910e88fcbbed407943
org.betteridiots.ddf	ddf-maven-plugin	0.1.2		f949767441b978f169ebef7c3aa7d19714850173
org.betteridiots.ddf	ddf-maven-plugin	0.1.3		b0c608eadb1ee0f2ca7d0cb7f92fa3b4269f2481
org.betteridiots.ddf	ddf-maven-plugin	0.1.4		6fc530e2651a6cb7e0e31e465be51556b54c3306
org.betteridiots.ddf	ddf-maven-plugin	0.1.5		8a12008fd15e843d130185fff04426f7df1b8c6c
org.betteridiots.ddf	ddf-maven-plugin	0.1.6		c719b29e7082f62231f00dbb6788caf980180f10
org.betteridiots.ddf	ddf-maven-plugin	0.1.8		83ae8b1faa4f02ea807dcf5f9eddec6765c3c03c
org.codetome.hexameter	hexameter.example.swt	2018.1.0		666fcc51c2cc858ce93a0091a443127d45937606
org.kohsuke.sorcerer	maven-sorcerer-plugin	0.10		645d70321d10578d9cb1e88fd815a3f0045deb28
org.kohsuke.sorcerer	maven-sorcerer-plugin	0.11		c6f209e6e9ce0097b997fc70cec8ec56b9e42450
org.mongodb	mongo-hadoop-core_1.0.2	1.0.0		d2c2409ab2d5bfef2392d1359fc7aad12e772e58
org.mvnpm.at.segment	analytics-next	1.53.3		8f6b08ece632404092761b85f60c02a66e0945a4
org.mvnpm.at.segment	analytics-next	1.62.0		d7a295f13a541eb06ea67cd6953f1b3b7fc689da
org.mydotey.codec	google-protobuf-codec-util	1.0.4		de80449eef0da02d0dca7ab41736a746e26d92af
org.mydotey.codec	google-protobuf-codec-util	1.0.5		410f201ca320713a68e503722c58168d7f7111ec
org.mydotey.codec	google-protobuf-codec-util	1.1.0		6ae78bb828b1b979f117eba9192ea698bdbfadb4
org.objectweb.jonas	jonas-services	5.0-M1		N/A
org.openwms	org.openwms.common.comm.lib	1.0.0		d1269df8bf09b67c9c18dd33252605bc6ac0baa4
org.webjars.bowergithub.olton	metro-ui-css	4.5.0		522444051bd7712dce7fbf92dd65fa3abaa36011
org.wildfly	wildfly-core-model-test-framework	8.0.0.Alpha1		8fc7469ec8d1f4c165983e45a32f9c2b17e4c6b7
org.wildfly	wildfly-core-model-test-framework	8.0.0.Alpha2		fadefcac845fd5a0518d2892dec7d6aff89bdcbf
org.wildfly	wildfly-core-model-test-framework	8.0.0.Alpha3		5bd7e650e7429be50d10d1064d07a155d7dec336
org.wildfly	wildfly-core-model-test-framework	8.0.0.Alpha4		e8c78665c00fca9c6c0d8dec8b9e65af14c620a9
org.wildfly	wildfly-core-model-test-framework	8.0.0.Beta1		2bb14d3e3942967aae0b4d04942ee8ff744c80d8
org.wildfly	wildfly-core-model-test-framework	8.0.0.CR1		a72ee4d10c841bebd4405790ece4ea58744d2391
org.wildfly	wildfly-core-model-test-framework	8.0.0.Final		5e96db8e40679bc35f692866bc806d8d37f7a77d
org.wildfly	wildfly-core-model-test-framework	8.1.0.CR1		6bf7a7b25c72053867df6dc277426af0ad1292f5
org.wildfly	wildfly-core-model-test-framework	8.1.0.CR2		b8be428f9acda93cb898729cce6f0a1290b1cf68
org.wildfly	wildfly-core-model-test-framework	8.1.0.Final		26145d03b94e5c7862cfbeb366cc245b1ba9f8f4
org.wildfly	wildfly-core-model-test-framework	8.2.0.Final		88475ebab14ce4c9f351214039e09c3bd05afa1d
org.wildfly	wildfly-core-model-test-framework	8.2.1.Final		2d7ccc1e987d9accdfef9f3aaaeef76372c1f334
org.wildfly.camel	wildfly-camel-cxf-undertow	10.0.0		a656b037cf84418061d5e89c1707919f6648d612
org.wildfly.camel	wildfly-camel-cxf-undertow	10.1.0		01eec749412ef93b0ebb255e62f89ad19a9d2de9
org.wildfly.camel	wildfly-camel-cxf-undertow	10.2.0		114521c0bbd35e5b4a5978545edc7856562bca93
org.wildfly.camel	wildfly-camel-cxf-undertow	10.3.0		e3f1ccf7b5448cf8cd845e1cbdbca533616feb41
org.wildfly.camel	wildfly-camel-cxf-undertow	11.0.0		815e15b5267bbffa4c4402e0afcc8e6e5cf38b56
org.wildfly.camel	wildfly-camel-cxf-undertow	11.0.1		0808ad20b7b6a65c66fed72361614552a1242407
org.wildfly.camel	wildfly-camel-cxf-undertow	11.1.0		910179e2cfa0ffdea0df0b2e809c74002110ea2b
org.wildfly.camel	wildfly-camel-cxf-undertow	12.0.0		828117e0013695baaa3ef9a10fd4cf470c26b1d2
org.wildfly.camel	wildfly-camel-cxf-undertow	3.0.0.redhat-1		0b87a7b9127d629a0ba4af3f82199207277eeaa1
org.wildfly.camel	wildfly-camel-cxf-undertow	3.0.1.redhat-1		173dcc9ddfc1e51c9e29f3fd3610e949ca7b78d1
org.wildfly.camel	wildfly-camel-cxf-undertow	4.3.0		94f48b3dd317b0f8f27dc084aa25510b1c81afdc
org.wildfly.camel	wildfly-camel-cxf-undertow	4.3.0.redhat-1		5bfa443359641975390897562a23468dfe7811f0
org.wildfly.camel	wildfly-camel-cxf-undertow	4.4.0		beaac236ae17a06997eb165e0b21665740fd5026
org.wildfly.camel	wildfly-camel-cxf-undertow	4.5.0		9538e9f18cbef2486f8f72a317d4ef31e520c975
org.wildfly.camel	wildfly-camel-cxf-undertow	4.5.0.redhat-1		f45c11165c916c9daca4252109beaf9fc4d898ca
org.wildfly.camel	wildfly-camel-cxf-undertow	4.6.0		1d8e6555b807ca4f05eb4cf4a876c08c4bf3aea3
org.wildfly.camel	wildfly-camel-cxf-undertow	4.7.0		b70b18f2415f2311a23b8d6cc33826eb55f7778c
org.wildfly.camel	wildfly-camel-cxf-undertow	4.8.0		3bbc1501becf012d849189f716e136e90be92900
org.wildfly.camel	wildfly-camel-cxf-undertow	4.9.0		e023dd0af53c16a38af3d1f9b21ebe2d0c27f2e2
org.wildfly.camel	wildfly-camel-cxf-undertow	5.0.0		c54c120b806a1e9f339ea41360a417a14c2afc76
org.wildfly.camel	wildfly-camel-cxf-undertow	5.1.0		4c953aa429529547a7e0261e60286c5703aa3090
org.wildfly.camel	wildfly-camel-cxf-undertow	6.0.0		18236c2f014d446cdbdb9a83b5fa7528881f874f
org.wildfly.camel	wildfly-camel-cxf-undertow	6.1.0		765e23bde3ea7afeb79d4a786b8c739d502f87ec
org.wildfly.camel	wildfly-camel-cxf-undertow	7.0.0		4b7a19443ae4dcbdd7c52e2cde7cf00b38a512c0
org.wildfly.camel	wildfly-camel-cxf-undertow	8.0.0		650aa981464948ff8583d3dc5bf4b2992e64d9c5
org.wildfly.camel	wildfly-camel-cxf-undertow	9.0.0		5e9ce624c2aa634601565ed4ad71e04740e5fc3c
org.wildfly.camel	wildfly-camel-cxf-undertow	9.1.0		b8c80d4add0241204e6ae883a7c8073cf103911b
org.wso2.carbon.dashboards.samples.widgets	org.wso2.carbon.dashboards.samples.widgets.universal-widget	4.0.0.beta3		N/A
org.wso2.carbon.dashboards.samples.widgets	org.wso2.carbon.dashboards.samples.widgets.universal-widget	4.0.0.beta4		N/A
org.wso2.carbon.dashboards.samples.widgets	org.wso2.carbon.dashboards.samples.widgets.universal-widget	4.0.0.beta5		N/A
org.wso2.carbon.dashboards.samples.widgets	org.wso2.carbon.dashboards.samples.widgets.universal-widget	4.0.1		N/A
org.wso2.carbon.dashboards.samples.widgets	org.wso2.carbon.dashboards.samples.widgets.universal-widget	4.0.10		N/A
org.wso2.carbon.dashboards.samples.widgets	org.wso2.carbon.dashboards.samples.widgets.universal-widget	4.0.11		N/A
org.wso2.carbon.dashboards.samples.widgets	org.wso2.carbon.dashboards.samples.widgets.universal-widget	4.0.12		N/A
org.wso2.carbon.dashboards.samples.widgets	org.wso2.carbon.dashboards.samples.widgets.universal-widget	4.0.13		N/A
org.wso2.carbon.dashboards.samples.widgets	org.wso2.carbon.dashboards.samples.widgets.universal-widget	4.0.2		N/A
org.wso2.carbon.dashboards.samples.widgets	org.wso2.carbon.dashboards.samples.widgets.universal-widget	4.0.3		N/A
org.wso2.carbon.dashboards.samples.widgets	org.wso2.carbon.dashboards.samples.widgets.universal-widget	4.0.4		N/A
org.wso2.carbon.dashboards.samples.widgets	org.wso2.carbon.dashboards.samples.widgets.universal-widget	4.0.5		N/A
org.wso2.carbon.dashboards.samples.widgets	org.wso2.carbon.dashboards.samples.widgets.universal-widget	4.0.6		N/A
org.wso2.carbon.dashboards.samples.widgets	org.wso2.carbon.dashboards.samples.widgets.universal-widget	4.0.7		N/A
org.wso2.carbon.dashboards.samples.widgets	org.wso2.carbon.dashboards.samples.widgets.universal-widget	4.0.8		N/A
org.wso2.carbon.dashboards.samples.widgets	org.wso2.carbon.dashboards.samples.widgets.universal-widget	4.0.9		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.100		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.101		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.102		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.103		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.104		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.105		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.106		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.257		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.258		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.259		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.260		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.261		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.262		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.263		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.264		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.265		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.266		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.267		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.268		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.269		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.93		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.94		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.95		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.96		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.97		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.98		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.7.99		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.8.0		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.8.1		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.8.100		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.8.101		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.8.102		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.8.103		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.8.2		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.8.3		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.8.92		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.8.93		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.8.94		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.8.95		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.8.96		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.8.97		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.8.98		N/A
org.wso2.carbon.identity.framework	ai-services-mgt	7.8.99		N/A
org.zols	zols-cms-plugin	0.0.1		e917b3f1724e4b038433032144e972062485af50
ru.blizzed	OpenSongKick	1.0.0		40358cdedf790741a06c1d75fa0a14cff87bd247
ru.blizzed	OpenSongKick	1.0.1		7992bb3010eb74914dc7992844c24f203362d441
ru.blizzed	OpenSongKick	1.0.2		b8bcb9b3b7f8e80b68b61b91146f51fd4441829a
taglibs	permittedTaglibs	1.1.0		N/A
taglibs	permittedTaglibs	1.1.1		N/A
top.sdzhiot	sdk	0.0.1		f47fdd22f89dca3e26a59deb13385f1644f55a20
top.sdzhiot	sdk	0.0.2		306793799c784a1c166b4f461eca4e0c92f1d476
top.sdzhiot	sdk	0.0.3		a7a208470c941ec39206ebd87194ed5800a3b5f0
top.sdzhiot	sdk	0.0.4		cc8d457a715df5c45ec5dfd541418af8e9eb172c
top.sdzhiot	sdk	0.0.4.1		c1a25207b5cb160aedfecb20cd0452f903cda09f
top.sdzhiot	sdk	0.0.4.2		e28006f9679c1e9ba67fd99524909f29b24677f0
top.sdzhiot	sdk	0.0.4.3		bbdbe42b319960f040fdd23bad0a62d3d55fb5c9
top.sdzhiot	sdk	0.0.4.4		48c005b259a0468ec1315b63ad9725c3f2e7dc68
top.sdzhiot	sdk	0.0.4.5		ca157521d8ab348657cdd65d070bb11c58e2b2f0
top.sdzhiot	sdk	0.0.4.6		38af819a43f4384bc63cc76619f4e93841bb55f2
top.sdzhiot	sdk	0.0.4.7		fdc7b7ed28b85833a82abea18202c10cd3317e15
