beehive	beehive-netui-tags-template	1.0-alpha		107d9b918241826488bcf34a6a1cee5b7a142d70
com.github.pjfanning	jackson-datatype-safe-number	2.13.0		0724ae3a1fdc770c43bd33aec698b9bfd5e699a3
com.github.pjfanning	jackson-datatype-safe-number	2.14.0		62cf8febbc3ab838f24602cc8d9f523ff3884b3c
com.github.pjfanning	jackson-datatype-safe-number	2.15.0		6b0fa0dc6a40fbe5dbf4ce40cc8ba27f6cf3e065
com.github.sanskrit-coders	couchbase-lite-desktop	1.0		3b2d03eaac35b89b31831003c6ec1f07d2462f64
com.github.sanskrit-coders	couchbase-lite-desktop	1.0	jar-with-dependencies	803888505c8573d95b365b8a7711bd8b9dc48af6
com.github.sanskrit-coders	couchbase-lite-desktop	1.1		078ddd870f6da125d678b17a4965cba1b7d45d13
com.github.sanskrit-coders	couchbase-lite-desktop	1.1	jar-with-dependencies	183a56ae19f9f9326a84c68461b69f90a139277f
com.github.sanskrit-coders	couchbase-lite-desktop	1.2		f6961705f15c163d22a17a296dfb1a7861663b4f
com.github.sanskrit-coders	couchbase-lite-desktop	1.2	jar-with-dependencies	959a6dfcd624c5b0625aaba9c64d8cb4c64e5860
com.gitlab.servertoolsbot.util	permissionmanager	1.0.0		eaa55af08b9fea4b6f7cda649a0b44f4d4c6ad82
com.huanli233	qqbot-websocket	1.3.2-dev		c125a28c6bc20d9c7be0d27018d7784acb952e54
com.huanli233	qqbot-websocket	1.3.2-dev1		a2e96b4444eec0ad56d31a5ba4f04411d46118ac
com.igeeksky.xredis	xredis	0.9.0		N/A
com.igeeksky.xredis	xredis	0.9.6		N/A
com.igeeksky.xredis	xredis	1.0.0		N/A
com.igeeksky.xredis	xredis	1.0.1		N/A
com.igeeksky.xredis	xredis	1.0.2		N/A
com.igeeksky.xredis	xredis	1.0.3		N/A
com.igeeksky.xredis	xredis	1.0.4		N/A
com.igeeksky.xredis	xredis	1.0.5		N/A
com.igeeksky.xredis	xredis	1.0.6		N/A
com.igeeksky.xredis	xredis	1.0.7		N/A
com.igeeksky.xredis	xredis	1.0.8		N/A
com.igeeksky.xredis	xredis	1.0.9		N/A
com.jakewharton.scalpel	scalpel	1.0.0		8859674c96909cd89f367230ee6d293188be0fc7
com.jakewharton.scalpel	scalpel	1.1.0		c15200d7ab1471ce3d426f036cd42a776c4e98ec
com.jakewharton.scalpel	scalpel	1.1.1		bd2db0782030437acf6bab69efaaed43b270eccd
com.jakewharton.scalpel	scalpel	1.1.2		5ba0479abcf273a2c252dc65d47e4d5b95b2f700
com.jthinking.jdbaudit	jdbaudit-db-oracle	0.0.1		7e4178b42365e91a948d8408ede72f9c22eccf39
com.jthinking.jdbaudit	jdbaudit-db-oracle	0.0.10		58f2072bcc33f7f0894f8786b7e7a22f47b2cd8e
com.jthinking.jdbaudit	jdbaudit-db-oracle	0.0.2		d0e927f710cfa0c0eadc1502d2f232e1190dd314
com.jthinking.jdbaudit	jdbaudit-db-oracle	0.0.3		edbdb2c524545aa056bcf239c81ff5da5e78c032
com.jthinking.jdbaudit	jdbaudit-db-oracle	0.0.4		0155bd04a85d60df59011a7d51114d923e9e93b0
com.jthinking.jdbaudit	jdbaudit-db-oracle	0.0.5		77310876c632859e8789e48834ea06b0e403d80d
com.jthinking.jdbaudit	jdbaudit-db-oracle	0.0.6		bfc5391a49448c5ad4d4afb6fd95d921b1f71fdb
com.jthinking.jdbaudit	jdbaudit-db-oracle	0.0.7		904079a7402201e65ec449e8a16bcf40ded0907e
com.jthinking.jdbaudit	jdbaudit-db-oracle	0.0.8		a7683c8be4e0bfff7257358f40b9b2d11aaae176
com.jthinking.jdbaudit	jdbaudit-db-oracle	0.0.9		292eaf118624dbaa48f6b4b851e849a5a1ee13ee
com.kamingpan.infrastructure	infrastructure	1.0.0		N/A
com.olekdia	sliding-tab-layout	3.7.0		N/A
com.olekdia	sliding-tab-layout	3.7.1		N/A
com.olekdia	sliding-tab-layout	3.7.2		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.27.2		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.27.3		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.28.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.28.1		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.29.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.29.2		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.30.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.30.1		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.30.2		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.31.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.31.1		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.31.2		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.32.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.33.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.34.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.34.1		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.35.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.36.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.37.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.38.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.39.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.40.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.41.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.41.1		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.42.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.43.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.45.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.45.3		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.45.4		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.48.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.49.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.50.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	1.51.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	2.24.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	2.25.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	2.26.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	2.27.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	2.28.0		N/A
com.sap.cloud.sjb.cf	cf-tomee-bom	2.29.0		N/A
com.statful.client	annotations	1.0.1		d0c763d7f97a9d0c63b82a392271d75f853ef2a9
com.statful.client	annotations	1.1.0		b4e09e32d4827634e9f012ddf192111213c749df
com.statful.client	annotations	1.2.0		48c951886e6f50dcad594ad8817cbf77f3035f0a
com.statful.client	annotations	1.2.1		e6d33d2cea066156dd0a7e142f9a6ef1f40eb9c6
com.statful.client	annotations	1.2.2		9984097383eeb2e07dfe0e63923a85e781f472fb
com.statful.client	annotations	1.2.3		2995c4662163085f867e6322435a56d0d2908bb3
com.statful.client	annotations	1.3.0		34ceda9d4b7a900e1b0416efd26333a9293733dc
com.statful.client	annotations	1.3.1		4d041373af0481b53484ec6f430484103d0e5224
com.statful.client	annotations	1.3.2		7433c9014324d9f35e6fa8339a44ab86fa0f0b39
com.statful.client	annotations	2.0.0		a4d4d8f634c6f2e5d58a341092a0eb425b33fb38
com.statful.client	annotations	2.1.0		151260ac33384f02ba62a529443dea9592f817f4
com.statful.client	annotations	2.1.1		0c5c51012c9718f8a394f58fce4563b3dca61d6a
com.statful.client	annotations	2.2.1		8b483129b6c840d8ba32d19dec5127afde26462d
com.statful.client	annotations	2.3.0		634cb3e57b51de7c59405717cdba89503bed9583
com.statful.client	annotations	2.3.1		d7c8b524c6f331bd398404368dbd32d2be213ffb
com.statful.client	annotations	2.3.2		ee3163eda05f8322ab51f1bc3e52d827ed4ec928
com.sun.mep	mep-connector-jaxws-archetype-rar	1.1_01		baf01bfa61d80b05360d5af6c077e0deb81b02a2
com.typesafe.play	twirl-api_2.10	1.0-M3		619ab035c5ec24489c49e3c514b89c0e99209284
com.typesafe.play	twirl-api_2.10	1.0.0		5d2406bee3ba4ab61d12b7fb1cb1bd770779891f
com.typesafe.play	twirl-api_2.10	1.0.0-RC1		0a1f85b699806f72ff4cb09c690a5a44d84059fb
com.typesafe.play	twirl-api_2.10	1.0.0-RC2		eae82e21b4500307cf9452f3babd771ee0b0e986
com.typesafe.play	twirl-api_2.10	1.0.0-RC3		bde13f92c9851dc09a493c08ae131afae1550e64
com.typesafe.play	twirl-api_2.10	1.0.1		f21cab6833a55dd7d91faa381b97041150d67802
com.typesafe.play	twirl-api_2.10	1.0.2		f982e71fb196571f85630d26769f13faf5403c7d
com.typesafe.play	twirl-api_2.10	1.0.3		879706aac6a7cf8264eba854d2f6c9ba1f2b1b06
com.typesafe.play	twirl-api_2.10	1.0.3	playdoc	41f2d1acad52126bb89affec8ae3c1564dbebe9f
com.typesafe.play	twirl-api_2.10	1.0.4		6a2cf60d07fbcc4058a30716e80f9785a45d9d1c
com.typesafe.play	twirl-api_2.10	1.0.4	playdoc	287c3029a6e91eea1cb339492f7a553f3db85e1a
com.typesafe.play	twirl-api_2.10	1.1.0		862e18f1f0aa7e7d112c3e6fb758bcef22b17a59
com.typesafe.play	twirl-api_2.10	1.1.0	playdoc	d6653f53bda26e9bf6560f375519bf63fb343a76
com.typesafe.play	twirl-api_2.10	1.1.1		b11c77752bfbb3d454a54a3675a5f9ecbe564dba
com.typesafe.play	twirl-api_2.10	1.1.1	playdoc	1d31e171097a7c700c2c1e400ad76c177461d6cf
com.typesafe.play	twirl-api_2.10	1.2.0		0396f4807549ba45dd4726202eadb27a9210daf8
com.typesafe.play	twirl-api_2.10	1.2.0	playdoc	a98b10f5a240e552b2c1420784275ed9d5e7c53e
com.typesafe.play	twirl-api_2.10	1.2.1		bde18736b588962066116cd3f2987795daac83d6
com.typesafe.play	twirl-api_2.10	1.2.1	playdoc	1dfd0c589155f21d12a55caa274a1fe3aaea1fe0
com.typesafe.play	twirl-api_2.10	1.3.0		c36d342fb6776c8fd59828963d733be06b3c18ca
com.typesafe.play	twirl-api_2.10	1.3.0	playdoc	c74e27201ab4cd77670a0743b4eb16660c8a7980
com.typesafe.play	twirl-api_2.10	1.3.1		f164fbde8016005893ea0b3c20e6efa060158f8e
com.typesafe.play	twirl-api_2.10	1.3.1	playdoc	ed4bc2388a916e8d65aac068f4b89ff78d90fcf7
com.typesafe.play	twirl-api_2.10	1.3.10		9ca9d43b8b4fbbffff22f57e6812f52f11e15280
com.typesafe.play	twirl-api_2.10	1.3.10	playdoc	b829fe2ff3fad7e6e61594c0d1cf1b8bec7ba72b
com.typesafe.play	twirl-api_2.10	1.3.12		68e9e7ea6f2a45e7d75ce508f15c03a50d469845
com.typesafe.play	twirl-api_2.10	1.3.12	playdoc	e474f433299e011e0e066926a9fd0f24fa29fb24
com.typesafe.play	twirl-api_2.10	1.3.13		2f94a8e2e6c88ce86a88d266dea881b2c560487d
com.typesafe.play	twirl-api_2.10	1.3.13	playdoc	7c6cb550b156592b07ef68c41cde4deec9c41a5a
com.typesafe.play	twirl-api_2.10	1.3.14		afaced55369a7c21dfd318f74b758d3422eaa0c8
com.typesafe.play	twirl-api_2.10	1.3.14	playdoc	88163951c1681759b8a8511de4f459d65987de96
com.typesafe.play	twirl-api_2.10	1.3.15		e0ef6b515509148881d058438a89783cfd9cad6d
com.typesafe.play	twirl-api_2.10	1.3.15	playdoc	a1df3390ec6758aa2f788e62411c051917e61f5d
com.typesafe.play	twirl-api_2.10	1.3.16		4fdcb9272d3b0bdf3e24d82dc1bb83ea6ad1b8f5
com.typesafe.play	twirl-api_2.10	1.3.16	playdoc	1e0ce6254ad7255ad34f22958d3a86f16a00b915
com.typesafe.play	twirl-api_2.10	1.3.2		a1fdad9c91155e776ff6325e367acab698ab7fe9
com.typesafe.play	twirl-api_2.10	1.3.2	playdoc	6eeacba4e2ac99c54988755d14769267ec9c4bec
com.typesafe.play	twirl-api_2.10	1.3.3		7f99699600caceb2e9cf85b269838e952ef9cc36
com.typesafe.play	twirl-api_2.10	1.3.3	playdoc	4d9a431f4c88c1e8f0071a204498b7ba3284d0cb
com.typesafe.play	twirl-api_2.10	1.3.4		75ff4dc6b944f32dc3818b5551da4ab7a24a9332
com.typesafe.play	twirl-api_2.10	1.3.4	playdoc	bf1ddbae5d6976bef89c9cd5a734ffea08a060c7
com.typesafe.play	twirl-api_2.10	1.3.5		26fd79990afdc8dc1f7df2523f2f1dabb9dc65e3
com.typesafe.play	twirl-api_2.10	1.3.5	playdoc	676e23d054624713495ffc84fc2e1f45d767b4c9
com.typesafe.play	twirl-api_2.10	1.3.6		7381e6f3deb5454e8ed059e802686798c6634e71
com.typesafe.play	twirl-api_2.10	1.3.6	playdoc	084504d22fe45c690325435bc9b3fa09ff526662
com.typesafe.play	twirl-api_2.10	1.3.7		6c3e695e7f32f9bcc597f1bd37ba5b6e89128cf7
com.typesafe.play	twirl-api_2.10	1.3.7	playdoc	cdff8c347c3f55656db131f163c931393e4973ec
com.typesafe.play	twirl-api_2.10	1.3.8		bd28c218572078ddb1ec750d5252280707376e1b
com.typesafe.play	twirl-api_2.10	1.3.8	playdoc	bef39d26afcb1ca05f587c8d6441668054b7049e
com.typesafe.play	twirl-api_2.10	1.4.0		cff49a1599851adc54116659f626cf2ed4a50f93
com.typesafe.play	twirl-api_2.10	1.4.0	playdoc	304cab680f321586ae2e2f2976827b65cf9869a4
com.typesafe.play	twirl-api_2.10	1.4.0-M2		f05688d628d8bb84c61ef074c3142a630bf5f911
com.typesafe.play	twirl-api_2.10	1.4.0-M2	playdoc	2f5b8af8c1f5a0dfdb5ae0cfb0beb9f7bb4ff6a3
com.typesafe.play	twirl-api_2.10	1.4.0-RC1		55657449a210924f47786080d29e6b6b10250836
com.typesafe.play	twirl-api_2.10	1.4.0-RC1	playdoc	b61b9ca958dfc354f9177d01af0544882fba874a
com.typesafe.play	twirl-api_2.10	1.4.0-RC2		63a34b4e1c2e46df919c55f29a47ab382bae245b
com.typesafe.play	twirl-api_2.10	1.4.0-RC2	playdoc	7d4b56c3d4e93dd2a564f4653a024de0699c52ac
com.typesafe.play	twirl-api_2.10	1.4.0-RC4		75cdbcb670ba9c4e9c463231c37df9aac6e0ac9e
com.typesafe.play	twirl-api_2.10	1.4.0-RC4	playdoc	f7c4b4e4bf90f6de2ec06eacfd32bde7cbd210b0
com.typesafe.play	twirl-api_2.10	1.4.1		ae11632729e112393943c598d22d45104c4dd091
com.typesafe.play	twirl-api_2.10	1.4.1	playdoc	93040c4e6346c7a2c00736281ad75336711a5578
com.typesafe.play	twirl-api_2.10	1.4.1-M1		0cef5157b9c2a714c69c348c6cf57cf5bea46e64
com.typesafe.play	twirl-api_2.10	1.4.1-M1	playdoc	3b506ded46a62b81772f49ec70387d4124a7826d
com.typesafe.play	twirl-api_2.10	1.4.2		54c9f15b8191fc6f0d204fe8c2597a7a32b40154
com.typesafe.play	twirl-api_2.10	1.4.2	playdoc	12a7f9d92d36f05737fea37d7e1a2e9683235483
com.typesafe.play	twirl-api_2.10	1.5.0		c7114d98209eeeec95e7afe6a49952d7fa8b439c
com.typesafe.play	twirl-api_2.10	1.5.0	playdoc	4389b8884b488b63ea01d64c654d88bdc00f79b5
com.typesafe.play	twirl-api_2.10	1.5.0-M1		9592cbe2d08f39767c1408bdea5acdf17c81ce59
com.typesafe.play	twirl-api_2.10	1.5.0-M1	playdoc	efbcc982ae7d483f04877499c7ddadac67b1bd77
com.typesafe.play	twirl-api_2.10	1.5.0-M2		09fd29c1896c735f254c0e8b74ecacb32eb04c6a
com.typesafe.play	twirl-api_2.10	1.5.0-M2	playdoc	d1e0891fe2a6899d0a7345fdea0f09f9231e45e3
com.typesafe.play	twirl-api_2.10	1.5.0-M3		285bb7abeb7a962c01d52506fca503659f53674a
com.typesafe.play	twirl-api_2.10	1.5.0-M3	playdoc	9af4262f6be300e3785da6cb1374ffec515125b3
com.typesafe.play	twirl-api_2.10	1.5.0-M4		e10d29c5021a14e4aab93b6fc0d88ae42e31234d
com.typesafe.play	twirl-api_2.10	1.5.0-M4	playdoc	812268138d48af1ae7c06af01c358a45ad836954
com.typesafe.play	twirl-api_2.10	1.5.0-M5		3e8dd252758bd68f6cbd0d3c2f961ef9ffffa60d
com.typesafe.play	twirl-api_2.10	1.5.0-M5	playdoc	e14e1ae2175b42a1fcb7415c2d403cfa05d1c60e
com.typesafe.play	twirl-api_2.10	1.5.1		6fa88399ba29fc7800ea63d6cb885d104f44d8a2
com.typesafe.play	twirl-api_2.10	1.5.1	playdoc	7915ff0f866b8f9261fbdf44ef7363952564274d
com.typesafe.play	twirl-api_2.10	1.5.2		5eb19508d0f35cf1f7d9d0d46675a24b4fbd9c58
com.typesafe.play	twirl-api_2.10	1.5.2	playdoc	aaec154241a715501982e877cbd01b9b9bec0f72
com.urbanairship.android	airship-framework-proxy-hms	10.0.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	10.1.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	10.1.1		N/A
com.urbanairship.android	airship-framework-proxy-hms	11.0.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	11.0.1		N/A
com.urbanairship.android	airship-framework-proxy-hms	11.0.2		N/A
com.urbanairship.android	airship-framework-proxy-hms	11.0.3		N/A
com.urbanairship.android	airship-framework-proxy-hms	11.0.4		N/A
com.urbanairship.android	airship-framework-proxy-hms	11.0.5		N/A
com.urbanairship.android	airship-framework-proxy-hms	11.0.6		N/A
com.urbanairship.android	airship-framework-proxy-hms	11.1.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	11.2.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	11.2.1		N/A
com.urbanairship.android	airship-framework-proxy-hms	11.2.2		N/A
com.urbanairship.android	airship-framework-proxy-hms	12.0.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	12.1.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	12.1.1		N/A
com.urbanairship.android	airship-framework-proxy-hms	12.1.2		N/A
com.urbanairship.android	airship-framework-proxy-hms	12.1.3		N/A
com.urbanairship.android	airship-framework-proxy-hms	13.0.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	13.0.1		N/A
com.urbanairship.android	airship-framework-proxy-hms	13.1.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	13.2.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	13.2.1		N/A
com.urbanairship.android	airship-framework-proxy-hms	13.3.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	13.3.1		N/A
com.urbanairship.android	airship-framework-proxy-hms	14.0.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	14.1.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	14.1.1		N/A
com.urbanairship.android	airship-framework-proxy-hms	14.2.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	14.2.1		N/A
com.urbanairship.android	airship-framework-proxy-hms	14.2.2		N/A
com.urbanairship.android	airship-framework-proxy-hms	7.0.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	7.1.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	7.1.1		N/A
com.urbanairship.android	airship-framework-proxy-hms	7.1.2		N/A
com.urbanairship.android	airship-framework-proxy-hms	7.2.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	7.3.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	8.0.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	8.1.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	8.2.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	8.3.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	9.0.0		N/A
com.urbanairship.android	airship-framework-proxy-hms	9.1.1		N/A
com.urbanairship.android	airship-framework-proxy-hms	9.1.2		N/A
com.urbanairship.android	airship-framework-proxy-hms	9.1.3		N/A
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.0.0		55d2bb37d1054b393f99f189e8e5ff2a8480c491
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.0.1		7fa48ede00701ed61f521af7f6fdaa281f53196e
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.0.10		146af3ff35360ebc009beb1cbfe3fca35e0e8ae9
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.0.11		4872080e6c1a5060ae8b334cd6bbc9ca84db77ca
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.0.12		ccd0de23ef71b2788153e4961c47382f3772d9fb
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.0.13		f982ce15bc62fddaf2e426a08aa560b662c4e122
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.0.2		860aeb36305698d94e58ef82d671d606f2f17cbc
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.0.3		b2ab23896626854bcc6ef86aa74738b423c7499f
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.0.4		d0f48a264cf96ad8e648638d1bb2ab5de6debc82
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.0.5		f5b33b8adcb81779e4b137bf3e267342bebe1d3b
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.0.6		c9ef0fc183f6e574ec4aa08a48fbf7b6271cfd81
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.0.7		aeeeea310f01bdb631e310836e07a1a73665169c
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.0.8		0ee95565eec8ceacc3448af1218563a4e6662e28
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.0.9		434cbeb5d7935beb99aaaf29cabc8fd1b6e0d57a
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.1.0		e3e77ab955f21f463198a4b6b7e0355bdf02b299
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.1.1		12cef9b5fbc23339f37a23593b6f26a7e11c9fb5
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.1.2		4c56a6a07ce85d5b2ca9c623c99bb71c47db425e
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.1.3		ca2784ab2f6bb7ed96a0986c8ba43dda65a7dc79
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.1.4		bf4c5140908dcb3f951dc5efc2e2277983b8102f
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.1.5		962652f7881ca1ed9d002405a5ea8ba22a35eafa
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.2.0		f3b3ef4ba26c88bfc11255dcc4292f50af9f9be7
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.2.1		250526453c59c596074752a6e1412fe8f42f224b
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.2.2		2460f0c1f1a08e3dfb5c53f5cd03a5da4181d598
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.2.3		2f41925fcd4faadde746a78d9fdccdfd1a37d642
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.2.4		21c9d8c0557fdc368e0470147370dd667f8d3f6b
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.3.0		0927a841a886b76dfccec9468ce37d2e5ab8462c
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.3.1		4c3324aa18b274b552b95b022ab0148fe452b3a1
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.3.2		33457244d2a0cb6805f6b56297e814b0d9b9c3c7
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.3.3		b47dd99894dd3801ee2a5346e1217aebee6d9c0e
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.3.4		560dd6bf4519a6e56b45aa4517f52d661fd8181f
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.4.0		1703915d9fc87e1644c3967d45b2bc8ef8c7da35
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.4.1		f27a8b56da9335cbddd251f9ae37506e1bd27c16
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.4.2		f272d74df108c33a72894509740e853f5cf243e8
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.4.3		f6bb4564cc3600c05a0c243eaf1f023d7361a02a
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.4.4		6aa7c913f104125295346b6dee59a0d28ef38768
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.4.5		5ffaec59037dcaf08e42aac2557da9b94c86cee4
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.4.6		520640acd06e1fd37070eb9b276ab4f7e1e77ab1
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.4.7		3669191fde7e7eaa2a9c00a0c624d484d2555b36
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.4.8		ca1adcd5f497aea189f94a6e2f8b6dbd613cf7e1
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.5.0		5a3e0a33d49469309b6591c57542c60de77d39d2
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.5.1		72addf187b9f87b5bd0a8a10428cfb4afcad797f
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.5.2		08590438b2e87692eca012b2d1ec42dadbb704ef
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.5.3		b0c7f9b804468c5dc03b23756362d77700fe9ab5
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.5.4		90ee3f4f6b59243e7482b86eed7e11ea4eef61b4
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.5.5		30bd120677c2c95a98ef15cc604f10957d9466aa
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.OData	2.5.6		984fc941caacd76c1eac62e00fc9c151c36f2a67
de.hhu.stups	tlatools	1.0.0		3261d1f2d7264ea4a0ac4bd81159c11f806912b0
de.hhu.stups	tlatools	1.0.2		c72c786e5cbf535391c0f849800b01d303c5b351
de.hhu.stups	tlatools	1.1.0		2f8b0d23427fb41693fa43c30b7807963ae5301f
de.jensklingenberg.cabret	cabretlog-js	1.0.0		N/A
de.lhns	scala-http-problem-tapir_sjs1_2.13	0.1.0		d95a27cb8926e8b2e35436bbda2506f8354df79c
de.lhns	scala-http-problem-tapir_sjs1_2.13	0.1.2		168d99758ba384271ed8ced1153c76ace54cb450
de.lhns	scala-http-problem-tapir_sjs1_2.13	0.1.3		47864826607c0e19f3627eaf3265a298150597e9
de.lhns	scala-http-problem-tapir_sjs1_2.13	0.1.4		5e1779dd1aadc12e2b63528cba9b5f3938b44551
