ai.yda-framework	filesystem-retriever-starter	0.1.0		980cba5698fb60ffa50cfb604c08d07f031ae630
org.xwiki.commons	xwiki-commons-observation-api	17.1.0-rc-1		bf8f5a604ac463779e6fb8c2edf14433709df157
org.xwiki.commons	xwiki-commons-observation-api	17.2.0		35c03d570824cea6b9286af92d1f1485e25f602c
org.xwiki.commons	xwiki-commons-observation-api	17.2.0-rc-1		cd0ae0fcd5fba28f3c47c6a9b373808a0ab6321e
org.xwiki.commons	xwiki-commons-observation-api	17.2.1		43b2aab183a63916156fb1ff2eda1ace00900bb5
org.xwiki.commons	xwiki-commons-observation-api	17.2.2		1ce55a4cd642a3206bed64edc555458780a6e382
org.xwiki.commons	xwiki-commons-observation-api	17.3.0		cc15eab5f71bfdf86ac85712790521d10d928ed9
org.xwiki.commons	xwiki-commons-observation-api	17.3.0-rc-1		5d860b2d1afb78ef4bdbd387dd6a99f5cea99b17
org.xwiki.commons	xwiki-commons-observation-api	3.2		05333eeff4baf80ec89363d0e2bf1d3fc707a401
org.xwiki.commons	xwiki-commons-observation-api	3.2-milestone-3		e6a6534ade40d001258f1f30e9fc76b0b0e79543
org.xwiki.commons	xwiki-commons-observation-api	3.2-rc-1		c68cf7f13b5dd9270dae2050242b15351e16156c
org.xwiki.commons	xwiki-commons-observation-api	3.2.1		acf27a5174f86691d78769da26d4460363ca0736
org.xwiki.commons	xwiki-commons-observation-api	3.3		50084939d7421fbb537df70376c5b8dc4d701057
org.xwiki.commons	xwiki-commons-observation-api	3.3-milestone-1		b386cd3c3b5c967ddefb1183ae5809d214ac2d1d
org.xwiki.commons	xwiki-commons-observation-api	3.3-milestone-2		dd029ae45d7c851e60523d2e8b54c89ac226afde
org.xwiki.commons	xwiki-commons-observation-api	3.3-rc-1		e244efef8255cb4e2acdc18edd629e25b46163fb
org.xwiki.commons	xwiki-commons-observation-api	3.3.1		bc2d89b4e8171ae9eb80607816d2f6aaaefcb260
org.xwiki.commons	xwiki-commons-observation-api	3.4		95a2e8795e918dd71bb298256703e0ae3aea9a60
org.xwiki.commons	xwiki-commons-observation-api	3.4-milestone-1		91836ab768100833d4612836e9e781bc09ba6efb
org.xwiki.commons	xwiki-commons-observation-api	3.4-rc-1		6bb51382c35b60fb9fb943aee5314da0cf1db668
org.xwiki.commons	xwiki-commons-observation-api	3.5		0194d78921aa764b12c53c5d9bea28dc8d919b5e
org.xwiki.commons	xwiki-commons-observation-api	3.5-milestone-1		48eab2900a81f2ca75dc5837025768ca7b96d8f9
org.xwiki.commons	xwiki-commons-observation-api	3.5.1		2be85aecb25fbf882aaa435f4898c767b574c812
org.xwiki.commons	xwiki-commons-observation-api	4.0		cebe84ff042fe39950e351966954d7bbbb72dcfd
org.xwiki.commons	xwiki-commons-observation-api	4.0-milestone-1		f713af48ff23ef0d42d729111bc4e55758f1321d
org.xwiki.commons	xwiki-commons-observation-api	4.0-milestone-2		d10731063a9f1a3991cba87477f438c4cab1a9d9
org.xwiki.commons	xwiki-commons-observation-api	4.0-rc-1		46402e4048daabf18ff15afeb0b39d61bac12efd
org.xwiki.commons	xwiki-commons-observation-api	4.0.1		e45dc48372b5cdff2bd38d8807060b390a859938
org.xwiki.commons	xwiki-commons-observation-api	4.1		10fa4bdb53c81edd5c468d1a08dd1a0689337abd
org.xwiki.commons	xwiki-commons-observation-api	4.1-milestone-1		3b49c7249a769a812df898646828d169e00b6ffc
org.xwiki.commons	xwiki-commons-observation-api	4.1-milestone-2		e13a750c2f965ac64175dcd8fb83141a53f4d22d
org.xwiki.commons	xwiki-commons-observation-api	4.1-rc-1		a496b3898723d9c5e6cb5da98f2114bb48455913
org.xwiki.commons	xwiki-commons-observation-api	4.1.1		633662189ea4475381a6614651d572bc23876402
org.xwiki.commons	xwiki-commons-observation-api	4.1.2		52a5ad418307b36a5e4a3b488b4cc7c229f94c13
org.xwiki.commons	xwiki-commons-observation-api	4.1.3		b037dc5df5a7f197e7358618becb564fd64b3cf3
org.xwiki.commons	xwiki-commons-observation-api	4.1.4		2896b8b327a9fad50da7c165f65df9d1603b8cc7
org.xwiki.commons	xwiki-commons-observation-api	4.2		aebf651e55ee8c4230e33419c2a553375289732e
org.xwiki.commons	xwiki-commons-observation-api	4.2-milestone-1		b72f092891966e42c0a418c43fdab3f541c83ee2
org.xwiki.commons	xwiki-commons-observation-api	4.2-milestone-2		46efdf90d53d0093a2af969fd860fa335eafe342
org.xwiki.commons	xwiki-commons-observation-api	4.2-milestone-3		14cfd1891fa6889db7f77442c9b474a0aa2a2a4e
org.xwiki.commons	xwiki-commons-observation-api	4.2-rc-1		812520f78c56a3c4454e4f0f41580daacf74bb8e
org.xwiki.commons	xwiki-commons-observation-api	4.3		43fd77051440516ad99c413bfefcc09b0d6eba90
org.xwiki.commons	xwiki-commons-observation-api	4.3-milestone-1		f2089d6ca7042c609db50fd6ef7c8440e4e864ef
org.xwiki.commons	xwiki-commons-observation-api	4.3-milestone-2		8bc8ab018a1fb03e97abe25d65e9c2d2519f6f8c
org.xwiki.commons	xwiki-commons-observation-api	4.3-rc-1		bd22a69713dac3ae1f2c62978671e3461b581478
org.xwiki.commons	xwiki-commons-observation-api	4.3.1		fedafae0a85dc5115667e5022d0a38635991ee02
org.xwiki.commons	xwiki-commons-observation-api	4.4		a9b2f981cf060c8e4acd71047d1dd7e9791a7a8c
org.xwiki.commons	xwiki-commons-observation-api	4.4-rc-1		9cdf70a2a1b61f2183055425333b598041e52812
org.xwiki.commons	xwiki-commons-observation-api	4.4.1		efaec3c3954dfdb4ed62f17352d938498f3d2979
org.xwiki.commons	xwiki-commons-observation-api	4.5		df6115c63d36de1531f3fd9169d4100e18743892
org.xwiki.commons	xwiki-commons-observation-api	4.5-milestone-1		58806b9cff22200986646d30da07b75bf342b6ea
org.xwiki.commons	xwiki-commons-observation-api	4.5-rc-1		691839c9f40a1c2bd7811ed3d4a6ec02df52ccf9
org.xwiki.commons	xwiki-commons-observation-api	4.5.1		26e83e3350f3e56504b114fb8d867521ad55ad7d
org.xwiki.commons	xwiki-commons-observation-api	4.5.2		be89e7b2cc1a5fb5999f95a1e717026a53ca14a6
org.xwiki.commons	xwiki-commons-observation-api	4.5.3		85a7af6752fac2157e9a950f72e61277852cc61f
org.xwiki.commons	xwiki-commons-observation-api	5.0		6430c2fdd44a76dc7d04214ab70f31740a1c2c4d
org.xwiki.commons	xwiki-commons-observation-api	5.0-milestone-1		c99cde3e5695e5b47081e0ac5249bd008b9deb0b
org.xwiki.commons	xwiki-commons-observation-api	5.0-milestone-2		b43123ef191cf74b40ee56022e8df07f7fba383d
org.xwiki.commons	xwiki-commons-observation-api	5.0-rc-1		8cbb56962cd2214057208f310549134f4eb6e1f1
org.xwiki.commons	xwiki-commons-observation-api	5.0.1		8777368d0c2cd762377dbd51af31c8d13287e189
org.xwiki.commons	xwiki-commons-observation-api	5.0.2		c70429800d3d83a570dd6d7c3eb5acf17acf45a4
org.xwiki.commons	xwiki-commons-observation-api	5.0.3		d9d720ce182fbe2e898ace36940088152d6b89ec
org.xwiki.commons	xwiki-commons-observation-api	5.1		63aa37a5b58b8eb548331f8b6aa7b54fe3c8cf38
org.xwiki.commons	xwiki-commons-observation-api	5.1-milestone-1		e4de40308a751b162161c6e91365501885bdb923
org.xwiki.commons	xwiki-commons-observation-api	5.1-milestone-2		9d490b6e5b479d769fe28c740b42ea327e6c47b2
org.xwiki.commons	xwiki-commons-observation-api	5.1-rc-1		9463b8512ba855705b1291928ab1fccf895d13a0
org.xwiki.commons	xwiki-commons-observation-api	5.2		0f68f354ad1a5d3016eee2c5ba05853597957af4
org.xwiki.commons	xwiki-commons-observation-api	5.2-milestone-1		7a94b8b88dc1ec443717abd6b53e60827e110d88
org.xwiki.commons	xwiki-commons-observation-api	5.2-milestone-2		9ca7f87d4e6e1fd423204421ab4d2cb1c8cf2854
org.xwiki.commons	xwiki-commons-observation-api	5.2-rc-1		6654d2164ab766a45ffc8a40a59e29cac4dd407a
org.xwiki.commons	xwiki-commons-observation-api	5.2.1		d001b4c5fc9b2dfc7ff237c4027c74fc3aa20630
org.xwiki.commons	xwiki-commons-observation-api	5.2.2		58d374ad6124368515063bd4e406d61d2258f2ce
org.xwiki.commons	xwiki-commons-observation-api	5.2.3		f46b1ddb1785824140a6caa4d4935a21f1630011
org.xwiki.commons	xwiki-commons-observation-api	5.2.4		ab143e967b1d5b530822fe46657b0d1f0793b749
org.xwiki.commons	xwiki-commons-observation-api	5.3		10a0b67728fd2ab4358d01019021b33c10aba30c
org.xwiki.commons	xwiki-commons-observation-api	5.3-milestone-1		99661f1f7f67ed1a59c7f8cdc88b01e84002825f
org.xwiki.commons	xwiki-commons-observation-api	5.3-milestone-2		309b376d966853dacd0a26e7b98ae2dc31198165
org.xwiki.commons	xwiki-commons-observation-api	5.3-rc-1		5fdf438497639cec05db55de9ab80aaf4ae31d4a
org.xwiki.commons	xwiki-commons-observation-api	5.4		31ced0c4266dee3f214d890a0cd8228e7be69e50
org.xwiki.commons	xwiki-commons-observation-api	5.4-milestone-1		5c2af13121c19b0ca97fdfaaac7d2425d3c49228
org.xwiki.commons	xwiki-commons-observation-api	5.4-rc-1		1726d8caa637ab1dd96d5b0589890dfcb3f93d37
org.xwiki.commons	xwiki-commons-observation-api	5.4.1		79942f9269cf259377b79173a1cfe1310343ee14
org.xwiki.commons	xwiki-commons-observation-api	5.4.2		7ec9fe1a8c4b8f3a45d5af101985babc9734f458
org.xwiki.commons	xwiki-commons-observation-api	5.4.3		39c4d19442482583a6b5babd0bf4d79fbd0a5ad8
org.xwiki.commons	xwiki-commons-observation-api	5.4.4		9d4d9e82eba5c6d19a9515abb391e969570cdc6d
org.xwiki.commons	xwiki-commons-observation-api	5.4.5		a158fe60f71a2227f44ae025bff14aa37bbfda35
org.xwiki.commons	xwiki-commons-observation-api	5.4.6		f3f1fb503cf2339b7e3531165601edca83a92374
org.xwiki.commons	xwiki-commons-observation-api	5.4.7		f6b789e88d6f7e317046783a570e58e12fbe99e8
org.xwiki.commons	xwiki-commons-observation-api	6.0		eee8e657694fe80f52d1feef95575724b84d23b9
org.xwiki.commons	xwiki-commons-observation-api	6.0-milestone-1		12728d2cd35f1e806f7dc8296315cda5d2e55c33
org.xwiki.commons	xwiki-commons-observation-api	6.0-milestone-2		fc7e82195e29dafa366d2c75d542ed88c9e00801
org.xwiki.commons	xwiki-commons-observation-api	6.0-rc-1		eeca3e989d22cd329fab0e8fca853226f8cfa206
org.xwiki.commons	xwiki-commons-observation-api	6.0.1		b2c675744be4df589dc5a0ecc29c677b1db27811
org.xwiki.commons	xwiki-commons-observation-api	6.1		e9994afd63b998e40dfc9d320e787525fd9dc07d
org.xwiki.commons	xwiki-commons-observation-api	6.1-milestone-1		3931313590522bb3df07cf100b4025ac4fe4cb5a
org.xwiki.commons	xwiki-commons-observation-api	6.1-milestone-2		530d83e107373f0216d2d71c00b3a2050d0cfc63
org.xwiki.commons	xwiki-commons-observation-api	6.1-rc-1		7bdafe10bdf45dfb556702a70964209e1d014c19
org.xwiki.commons	xwiki-commons-observation-api	6.2		1b5ab4fe76fe9184a4b1ea822f5e2ea0e3918598
org.xwiki.commons	xwiki-commons-observation-api	6.2-milestone-1		2ead0768f15efba4f7a408a027e3122ea580e961
org.xwiki.commons	xwiki-commons-observation-api	6.2-milestone-2		3672846da755d7ae421a2cd34c5b39888aa5d7dc
org.xwiki.commons	xwiki-commons-observation-api	6.2-rc-1		ee9255034f26e5bbd24f3802cdef5f210a149d9e
org.xwiki.commons	xwiki-commons-observation-api	6.2.1		fa82f3b708303d7a7abd1bd93b06eda225f5bb38
org.xwiki.commons	xwiki-commons-observation-api	6.2.2		704ba29691a7b49297eab724bac78aafc35d2cd0
org.xwiki.commons	xwiki-commons-observation-api	6.2.3		31c8168969ed43f5f37a8fae1f62078a676df7b8
org.xwiki.commons	xwiki-commons-observation-api	6.2.4		a86f60aaab91b80ba551d3a310f017cfa15aece1
org.xwiki.commons	xwiki-commons-observation-api	6.2.5		d8f794946e08a7801380e3d676a1b9a4da1a16be
org.xwiki.commons	xwiki-commons-observation-api	6.2.6		164fd83ea04c1c714a0e133c87d1361204dc5916
org.xwiki.commons	xwiki-commons-observation-api	6.2.7		b8451e8bbb829449016f8ceb781e849c4bce9e8e
org.xwiki.commons	xwiki-commons-observation-api	6.3		f313f40fd7076d95ff2fc11edc893955c3b3449a
org.xwiki.commons	xwiki-commons-observation-api	6.3-milestone-1		ec671636311020b6401c6933d8b225dfa429378f
org.xwiki.commons	xwiki-commons-observation-api	6.3-milestone-2		fbd87eba848a3cc1ed9b73ad0298840143d76d07
org.xwiki.commons	xwiki-commons-observation-api	6.3-rc-1		3ebf91bfff612ece47e703c565b3972c13bafad3
org.xwiki.commons	xwiki-commons-observation-api	6.4		f8e4473bb67898580c228f2e448703304a86654a
org.xwiki.commons	xwiki-commons-observation-api	6.4-milestone-1		591185466d8abdd06bb02dec7750e65d00e66897
org.xwiki.commons	xwiki-commons-observation-api	6.4-milestone-2		2fde5887760c011a7b6622a0c263a91c33239b81
org.xwiki.commons	xwiki-commons-observation-api	6.4-milestone-3		fd11df2f3a398cc8e2d0c94c4de11e656df4efa6
org.xwiki.commons	xwiki-commons-observation-api	6.4-rc-1		25613e3764370b73fc66606fd3c63f5a7e01e40e
org.xwiki.commons	xwiki-commons-observation-api	6.4.1		bc552468fe85ffad2f4266706cb0c88e92c1c6f2
org.xwiki.commons	xwiki-commons-observation-api	6.4.2		b440629138ddbc2d22b21749917c537e2e20b339
org.xwiki.commons	xwiki-commons-observation-api	6.4.3		7f2b1419b84e99af51ba1dcbc1f31f9f319ddd06
org.xwiki.commons	xwiki-commons-observation-api	6.4.4		b502e4e5cd2490b7583c7dd5414b3d78de9a7584
org.xwiki.commons	xwiki-commons-observation-api	6.4.5		01ba3d2ec01c49dccc65761337f30f74de9c4ff7
org.xwiki.commons	xwiki-commons-observation-api	6.4.6		a011ad9897a1a83875aa5a8fffa7836a644fc65d
org.xwiki.commons	xwiki-commons-observation-api	6.4.7		f053af0b812964f2cf7e9702155fa9a2d7e58bcc
org.xwiki.commons	xwiki-commons-observation-api	6.4.8		9c2d556e933b41ad93ca84752f1bbd77d97b54d0
org.xwiki.commons	xwiki-commons-observation-api	7.0		050e578066fb7f2db732fef53749fd7f7de7c02b
org.xwiki.commons	xwiki-commons-observation-api	7.0-milestone-1		771cb272926fb80b1acdf3ba550ce900ca4174f8
org.xwiki.commons	xwiki-commons-observation-api	7.0-milestone-2		ee55e5924c8c46f13f7334e982fc3a85e8cccda8
org.xwiki.commons	xwiki-commons-observation-api	7.0-rc-1		019ba83adecc9d71154e24ad6422a01259ab93d4
org.xwiki.commons	xwiki-commons-observation-api	7.0.1		93ae15d37ea1339111597590891a5a49a40b5819
org.xwiki.commons	xwiki-commons-observation-api	7.1		d8382168a839a57bf81f6696c381895414a0b6f1
org.xwiki.commons	xwiki-commons-observation-api	7.1-milestone-1		fe477609ae7917a9aabb3ec108282761ee56ffcc
org.xwiki.commons	xwiki-commons-observation-api	7.1-milestone-2		bd3321f2b433f98be67c9cbd50e5b094baacd7f9
org.xwiki.commons	xwiki-commons-observation-api	7.1-rc-1		98acb4b66692dc721a9b07835b1f856601884336
org.xwiki.commons	xwiki-commons-observation-api	7.1.1		1d2445f992ce06b58a4334b31a8be67654c3c4b4
org.xwiki.commons	xwiki-commons-observation-api	7.1.2		5262ee3f20a35601116b0640fa535087e2970156
org.xwiki.commons	xwiki-commons-observation-api	7.1.3		e1bf14c959627f87b6932186ccfc831389e8d17d
org.xwiki.commons	xwiki-commons-observation-api	7.1.4		2cb5f0ca9e4eb5c1a275c488b35e004289bcd426
org.xwiki.commons	xwiki-commons-observation-api	7.2		c1e914e6fce8bf186bb64874d3413c630571fdad
org.xwiki.commons	xwiki-commons-observation-api	7.2-milestone-1		a8a730b08aa1516ce1a59c408979d0607707412c
org.xwiki.commons	xwiki-commons-observation-api	7.2-milestone-2		8c8b2195fd5bdfdfafddb92d99a2295056c49e3e
org.xwiki.commons	xwiki-commons-observation-api	7.2-milestone-3		99ff37cc7ad856447c96ccb604a4055b4d8f3cfc
org.xwiki.commons	xwiki-commons-observation-api	7.2-rc-1		ad07dc89d14e3ef8514d956642cfa2c6b2951073
org.xwiki.commons	xwiki-commons-observation-api	7.3		be21d2151ac6a33d4f3610b75a13bc6fd86b18c0
org.xwiki.commons	xwiki-commons-observation-api	7.3-milestone-1		a655efb076e27bf7023b1e68388f4b8153a0729b
org.xwiki.commons	xwiki-commons-observation-api	7.3-rc-1		eb549abc90db5575e1b9d92bc57c55a012b10b83
org.xwiki.commons	xwiki-commons-observation-api	7.4		f9131ade14dc9113b1f367e9cf821d0e2f013392
org.xwiki.commons	xwiki-commons-observation-api	7.4-milestone-1		6e269eaa3c29303a7934a68190b78706b462f601
org.xwiki.commons	xwiki-commons-observation-api	7.4-milestone-2		0d3d0c998931c3683ecdb4b6c171cda4f7d5ec9c
org.xwiki.commons	xwiki-commons-observation-api	7.4-rc-1		64cc5480ac082c277bce27567f94ab293c009fa5
org.xwiki.commons	xwiki-commons-observation-api	7.4.1		9b0c0b844f443d6c597c2a65a7c5a96694356dbd
org.xwiki.commons	xwiki-commons-observation-api	7.4.2		1e0b03a14a5f878694430df2efce6bf91c422c9c
org.xwiki.commons	xwiki-commons-observation-api	7.4.3		1d502e4b02e9c8fa6dcb30bc849f15fba3d7223d
org.xwiki.commons	xwiki-commons-observation-api	7.4.4		2adb248b29d4f1063027e57dca313ffd1f36da03
org.xwiki.commons	xwiki-commons-observation-api	7.4.5		ca3a4243331151e75dad98102ed0c17acb27001e
org.xwiki.commons	xwiki-commons-observation-api	7.4.6		3b5383d3e98bbb8bad629fa87cff52a838f46bb7
org.xwiki.commons	xwiki-commons-observation-api	8.0		6097b9064caad2e0b91c067b4cf72e78a3450d0e
org.xwiki.commons	xwiki-commons-observation-api	8.0-milestone-1		15ae8ffd2c3304e31667e0b38b2f4685a12b49fd
org.xwiki.commons	xwiki-commons-observation-api	8.0-milestone-2		b523f1d0c8b75ad977eb8080460394baa4472828
org.xwiki.commons	xwiki-commons-observation-api	8.0-rc-1		a39979fccd42fd69accfa6b64a6b8330806b6dd0
org.xwiki.commons	xwiki-commons-observation-api	8.1		05254a3f4a15e0b95942f0473a51a384ab276fc1
org.xwiki.commons	xwiki-commons-observation-api	8.1-milestone-1		0703b086f50ba72949a58b42fbc30a119bb5dc5b
org.xwiki.commons	xwiki-commons-observation-api	8.1-milestone-2		9da060b569deca6d693ea45cd7031c3b216be43c
org.xwiki.commons	xwiki-commons-observation-api	8.1-rc-1		bcf35f5c37d503aa8e7c0a1d0ab80d2e395f4ebf
org.xwiki.commons	xwiki-commons-observation-api	8.2		23345c587cab0a17dfb28d27c386c05c5fa24eaa
org.xwiki.commons	xwiki-commons-observation-api	8.2-milestone-1		8b298954212d2f1df4e1525b17932c19ac3001ab
org.xwiki.commons	xwiki-commons-observation-api	8.2-milestone-2		21843c60aa621b5592f4f4192bf260336295c5c3
org.xwiki.commons	xwiki-commons-observation-api	8.2-rc-1		cb5785f6445e9901890ee457190164667824f7f8
org.xwiki.commons	xwiki-commons-observation-api	8.2.1		8d7c4d9864ddd255389043263e30b050e9d167e6
org.xwiki.commons	xwiki-commons-observation-api	8.2.2		2ffd629cccd0e765abcf8915cef4141f34355a5f
org.xwiki.commons	xwiki-commons-observation-api	8.3		181cf4b5c9e5a36b206bc9d759ae6a60ebdc729c
org.xwiki.commons	xwiki-commons-observation-api	8.3-milestone-2		7baebd5167af345dabf39549389410745cda1f70
org.xwiki.commons	xwiki-commons-observation-api	8.3-rc-1		88e2624f1b1c4bf53ac6e41ebb2462d250f72b11
org.xwiki.commons	xwiki-commons-observation-api	8.4		ac82318f5fbbfcb85bd47e586e3015ce2c786c83
org.xwiki.commons	xwiki-commons-observation-api	8.4-rc-1		cc2790f21cfef033a307ab737ac62d9d9650b041
org.xwiki.commons	xwiki-commons-observation-api	8.4.1		ed1613b83278c2d774cd7c024424260227bbbac1
org.xwiki.commons	xwiki-commons-observation-api	8.4.2		38d672cc198f2da599926d95bf1fa860eb8ab83a
org.xwiki.commons	xwiki-commons-observation-api	8.4.3		0ea2c8025611871ff9a400bdffe46b9c9dd8df9f
org.xwiki.commons	xwiki-commons-observation-api	8.4.4		8b9cbe3fbd37a9d0d69eb57babc37291f09d2bb6
org.xwiki.commons	xwiki-commons-observation-api	8.4.5		43c1725e06e9fed2e135df44284b463d3e6e1a93
org.xwiki.commons	xwiki-commons-observation-api	8.4.6		3bc40d25ce9a1a1ab4c943e04081364cd2819793
org.xwiki.commons	xwiki-commons-observation-api	9.0		3d7611e87c0f790a524c90881ebf0d1d8888c82b
org.xwiki.commons	xwiki-commons-observation-api	9.0-rc-1		8bd90f62c0d769c04f2a6e643ccbc4d85c700c7a
org.xwiki.commons	xwiki-commons-observation-api	9.1		366fc153919574669f4effb132eb2c13969dc0ad
org.xwiki.commons	xwiki-commons-observation-api	9.1-rc-1		7aedf70ee1f15f8af1280ca8ae12330aff49c123
org.xwiki.commons	xwiki-commons-observation-api	9.1.1		06052c0820372c49ce0a762a898a31b47b154892
org.xwiki.commons	xwiki-commons-observation-api	9.1.2		f4e0f52c3639151931419de0d472c3f574bf0190
org.xwiki.commons	xwiki-commons-observation-api	9.10		66f042868a0ea6a3a490afd4e572b5b7b7e7f82c
org.xwiki.commons	xwiki-commons-observation-api	9.10-rc-1		29b3813b10cde658ecab9d710b2b11fe8fe73f97
org.xwiki.commons	xwiki-commons-observation-api	9.10.1		261687725b175264c37c4f31c3b68e7f9af7eaea
org.xwiki.commons	xwiki-commons-observation-api	9.11		886cd9ef61981cf78b4dc4b98bc5bb0308dda721
org.xwiki.commons	xwiki-commons-observation-api	9.11-rc-1		9e86833a64aab76cca02d513c45846096e3592ec
org.xwiki.commons	xwiki-commons-observation-api	9.11.1		361d3433c67bcf00387200d22ff214097713a3c5
org.xwiki.commons	xwiki-commons-observation-api	9.11.2		106463f69717302a627a6aca29f52648e2dfb8a3
org.xwiki.commons	xwiki-commons-observation-api	9.11.3		afd038d19248d5008c9e789e80e91f1510597a34
org.xwiki.commons	xwiki-commons-observation-api	9.11.4		91b3e8657a221535d8f015445e501a681c25203e
org.xwiki.commons	xwiki-commons-observation-api	9.11.5		b56f774f2572ee3809087cc2dcacc1e862e1b54f
org.xwiki.commons	xwiki-commons-observation-api	9.11.6		58821aa4c21b03469e4606e9efa220b92f5c218d
org.xwiki.commons	xwiki-commons-observation-api	9.11.7		0febb27386035106477724c719d496ec95ecec22
org.xwiki.commons	xwiki-commons-observation-api	9.11.8		0053beea9bec93d3301926129472d96b08a5e555
org.xwiki.commons	xwiki-commons-observation-api	9.11.9		34adc6916cb72e5f01bd0573684b9b488ab88f72
org.xwiki.commons	xwiki-commons-observation-api	9.2		a74515d0e75a00e27cb712e7db7789035e104847
org.xwiki.commons	xwiki-commons-observation-api	9.2-rc-1		61def2fb130146c8c65fafa47fd6c1e819258727
org.xwiki.commons	xwiki-commons-observation-api	9.3		30c0e72a6a570414467c0c829d8090d356a9cff3
org.xwiki.commons	xwiki-commons-observation-api	9.3-rc-1		e5ff5d48add52055ce4faecdf4359eb4817860c5
org.xwiki.commons	xwiki-commons-observation-api	9.3.1		5be4355f075800f754e08ddbc0ba2e69106c275c
org.xwiki.commons	xwiki-commons-observation-api	9.4		fad782faa2cec2d2700a65b5d4cba37157e991e6
org.xwiki.commons	xwiki-commons-observation-api	9.4-rc-1		ffcf8667151349be75024c9925e8031b825421e8
org.xwiki.commons	xwiki-commons-observation-api	9.5		62987152bc538bf23aca428c7d6ca0e7dedba24a
org.xwiki.commons	xwiki-commons-observation-api	9.5-rc-1		378a70d448d3a23a8773a70d98538bc817f7f4cb
org.xwiki.commons	xwiki-commons-observation-api	9.5.1		f4d4792dde1ac6a70a2589382ccbc8a9fc17ff9a
org.xwiki.commons	xwiki-commons-observation-api	9.6		d8717051fca150a9162ec5322a0531bb84f1f8f5
org.xwiki.commons	xwiki-commons-observation-api	9.6-rc-1		21a0611ba7dc724ff070873e2af3f7a1a750daac
