at.crea-doo.flexdock	flexdock-drag	1.3		c6cddec24205870ee1e44369138e6967983d60a3
io.opentelemetry	opentelemetry-exporter-otlp-common	1.45.0		029d1d03d3a63e9b7db64b28d6adfc267e564158
io.opentelemetry	opentelemetry-exporter-otlp-common	1.46.0		abeb93b8b6d2cb0007b1d6122325f94a11e61ca4
io.opentelemetry	opentelemetry-exporter-otlp-common	1.47.0		0d2b4a95c4d5bfb28fea3490a091330137f0325f
io.opentelemetry	opentelemetry-exporter-otlp-common	1.48.0		75e1576bf1b5f8e30a52b8a1c369d46730df6557
io.opentelemetry	opentelemetry-exporter-otlp-common	1.49.0		3cbc37d54ed2afe360b45a239a4441682449ad53
io.opentelemetry	opentelemetry-exporter-otlp-common	1.5.0		6ec3e2e0c61d246a34ebe363ede58470a6942997
io.opentelemetry	opentelemetry-exporter-otlp-common	1.6.0		794c9b0d124f23f8bbd3ca7a4d8a64a82ce4c09e
io.opentelemetry	opentelemetry-exporter-otlp-common	1.7.0		2b47c2047e390e27c0a6e6ee77c3c491fcec71b1
io.opentelemetry	opentelemetry-exporter-otlp-common	1.7.1		0727afa10be1410f1bf4b76b7dd1f4c1b6c3c09d
io.opentelemetry	opentelemetry-exporter-otlp-common	1.9.0		ae38f65225d617d80d7b6b4abf109b6edda08112
io.opentelemetry	opentelemetry-exporter-otlp-common	1.9.1		f9f7d1899751e38b9d03935cec3f164ab5ed7053
io.opentelemetry	opentelemetry-sdk-baggage	0.9.1		f69ee76ae413a0d16c05af134d2e38fd4dd640e5
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.16.0-alpha		00f9603dd0b83582b44ba8a7c5dd071ed74153e3
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.17.0-alpha		45232b9e9fb78b82cc6a9ba0f975379092375465
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.18.0-alpha		a03e31c2ad296476d4120115e4e61d2eccd38507
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.19.0-alpha		ea40d140f72d744a7a6be1bb2f0e25d06ac7dde0
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.19.1-alpha		6c06f60e2dd4e621f7bbb07141ce31c84b7e9bf6
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.19.2-alpha		19ace598fc67178e76497bfffc9ac2aecd80a6de
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.20.0-alpha		62c0e9392eff1b6ce4c099d16168258d7a91e66f
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.20.1-alpha		c6f5536b6a44ceaeb9c6237778a99c57ea36bacd
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.20.2-alpha		d03e5ab47ec54099fb485bf89c97a0e226a4f062
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.21.0-alpha		07244f51a1af249729951f6cfe784b83f5b17317
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.22.0-alpha		8c58e8358b718fa381b73400924e8e3aae4ee75b
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.22.1-alpha		0c276d4835e51fe6b5b8b28fe123da2bffba5409
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.23.0-alpha		d5b51381501bb7cc630421e4f7f154ca6811978d
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.24.0-alpha		07f52a340a7cf7bed257e9ea754a1b72df0c7483
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.25.0-alpha		b2a3eeee3b1416f8e3bb6510b9107cf1f9d286a9
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.25.1-alpha		d56b3041482b34b3fd6aba7b3dec04f0917cd57b
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.26.0-alpha		46166014a335c1bc20d8f7b29f7ed833d649fa14
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.27.0-alpha		5f3072290f177b0ba7bfe138c91bb48b23822deb
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.28.0-alpha		2c57bea9321cb73a81293d5d97214801ea5e621b
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.29.0-alpha		73caf0c51d7ef8020b247b6e412cd7558a2c9669
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.30.0-alpha		515172345631cebf692ed1dcaa99f0feab17714e
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.31.0-alpha		94d0386415196dc0c44bd3eadca34942c3a3437f
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.32.0-alpha		b467d025fb5d0677022dea20d2579c190f10372a
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.32.1-alpha		c2a381617e20dfe1a2e934cc9b6efed2ccd7ec88
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.33.0-alpha		707504ad1dd7c4c58258790b7a59164d204a2934
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.33.1-alpha		5844a43ef1c8811ee6780afdd36c5d2dcd3543a5
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.33.2-alpha		f43c6ea34aafd61d6bac7f42ce3162f2378e617e
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.33.3-alpha		842ade3f80fd90fac0b376e45a6ccac69a1def8e
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.33.4-alpha		924587d7ee06a103d2b5cf6d9a0b45f537c969b7
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.33.5-alpha		d6d7c26bbb439c0b45ee1ca66e22718260086b84
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	1.33.6-alpha		b00ace9fdb1da37eb514e4142d839ae16a59186d
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	2.0.0-alpha		679fec3d74fc69409e2572b5fd580399a25245e0
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	2.1.0-alpha		bd4c559310b22090aafa20ef21cf43c75753a049
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	2.10.0-alpha		6d028ac960fb85dcf0e6538240be3137814def0f
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	2.11.0-alpha		661f92b1a2e00384d943dc4f5fe3904f99f798cb
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	2.12.0-alpha		397d7233fa76c307ce9f48d4995d419c1496ec2a
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	2.13.0-alpha		270a18c0493286942eee92eeee0b0ef6b9e83509
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	2.13.1-alpha		58d86355340f14d28d425167ed316424c450259e
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	2.13.2-alpha		2654ba73f5e48fba91709d80a898f2639a1aa907
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	2.13.3-alpha		f6952bb59f5775a1569b0c13e367518652c27510
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	2.14.0-alpha		5b4c1d35bd7df0430f02508d2678c0fc4d37c33a
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	2.15.0-alpha		23768037dd6eb74e6db0c9ba7b56be59027c980f
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	2.2.0-alpha		d10221e684f73fbe98349c152293618edade31fb
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	2.3.0-alpha		a3935f0234599f06ad5dd18ae0e43a962a8ab42f
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	2.4.0-alpha		0695ebb297c1e33743f943b614d3da99cf00a592
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	2.5.0-alpha		1ff73e1563bbfac80b4fabc7d14d2e956bf1232f
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	2.6.0-alpha		85391565c1c204303209d8fb7830dfeef4d49c76
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	2.7.0-alpha		88c16c2ede354b78b304ab4e1f50398069c127a7
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	2.8.0-alpha		3374dcd556302f2c6fe20fc1edd2e7a6c0277b93
io.opentelemetry.instrumentation	opentelemetry-instrumentation-annotations-support	2.9.0-alpha		f58608f2f23d9cdc4276397fd48f1425f6eb23b3
net.andreaskluth	reactive-spring-session-mysql	0.0.10		3d8c60ded2ff681f64585aadb83aefd4490bd503
net.andreaskluth	reactive-spring-session-mysql	0.0.11		9574773f6d86f31cd9c9c1e07ec8cc5fab0c779a
net.andreaskluth	reactive-spring-session-mysql	0.0.12		865b2da67b436758691d887d1edfb09430f2659d
net.andreaskluth	reactive-spring-session-mysql	0.0.13		c492a735fa8ccebd3f5b2c21b2f4c68626da3f11
net.andreaskluth	reactive-spring-session-mysql	0.0.9		5b98cdca54789fa3092fb964401541fc6a5d7f6d
net.orandja.kt	either-watchosarm64	1.2.0		N/A
net.orandja.kt	either-watchosarm64	1.2.0	metadata	f7f1d10ab7995254b79966dfb89f3dd1eb17cb91
net.orandja.kt	either-watchosarm64	1.2.1		N/A
net.orandja.kt	either-watchosarm64	1.2.1	metadata	ed107ef6b65e2827ea322fb5d959439f7e8afbde
net.sf.matrixjavalib	unitils-io-java8	4.0.1		9eac57c5c8c501a1fa05c8c35d2c4c3b358f8864
net.tlabs-data	tablesaw_0.38.4-parquet	0.8.0		af7c30e3e8a3b2c8a2a14121673553bba12664b4
net.tlabs-data	tablesaw_0.38.4-parquet	0.9.0		2000442b9a887edb9690a5d875457f7c8dbaf35d
org.apache.cayenne	cayenne-agent	3.0		a20181d6d02cbb0104b75f3456c15b04c6e95678
org.apache.cayenne	cayenne-agent	3.0.1		f5ca8f011dbca58924f310d61c5f7c962b3db1dc
org.apache.cayenne	cayenne-agent	3.0.2		fc99efee2429899e2bc2986690404b6877638a76
org.apache.cayenne	cayenne-agent	3.0B1		181b2255e214678313230458caab358307be2686
org.apache.cayenne	cayenne-agent	3.0M1		03dfee32ca12428a35d4f14501e7816dbe0ef140
org.apache.cayenne	cayenne-agent	3.0M2		434449d54fc6ffd056a91975fedf72381183472b
org.apache.cayenne	cayenne-agent	3.0M3		f606d55222ee5e499135be9d6a8db547f09a7c90
org.apache.cayenne	cayenne-agent	3.0M4		519e7a9032ad5a9dfcb21daf41cb63f32654e972
org.apache.cayenne	cayenne-agent	3.0M5		2c855a656f143664f89da66d4f4d2e686136392e
org.apache.cayenne	cayenne-agent	3.0M6		632df85632f302b693412cd180bcccf762e1c5f7
org.apache.cayenne	cayenne-agent	3.0RC1		6b7ee0472564cc9509923afc6648687eba41d118
org.apache.cayenne	cayenne-agent	3.0RC2		da3c1a18e78c4b65bceb27e1a5ad11526a34c1aa
org.apache.cayenne	cayenne-agent	3.0RC3		41b6d6e09c4912d3ee34454140e1110f679d2f2e
org.apache.linkis	linkis-engineplugin-openlookeng	1.1.1		dfe4fb807f7dc3a69648e6941a20b0f05254241c
org.apache.linkis	linkis-engineplugin-openlookeng	1.1.2		fd4276366c984356702fd53ca76a97e0fc7bdadb
org.apache.linkis	linkis-engineplugin-openlookeng	1.1.3		326f576deea422fcc5dc2e28436cb55ca0a0990e
org.apache.linkis	linkis-engineplugin-openlookeng	1.2.0		5f6fb406bf8455c3b84b54efc4279e507216bde7
org.apache.linkis	linkis-engineplugin-openlookeng	1.3.0		ff2a926a7a7735da26aaacf7dffa1176fdad5d5c
org.apache.linkis	linkis-engineplugin-openlookeng	1.3.1		336982c5887c6837c2a9159fb1c47e545bdd0ebe
org.apache.linkis	linkis-engineplugin-openlookeng	1.3.2		0dbd2d79df92b0632ffe78cea7ac29cceeab6993
org.apache.linkis	linkis-engineplugin-openlookeng	1.4.0		1c7ab4f1ac78b986b5ba1365399eb728ee51dc50
org.apache.linkis	linkis-engineplugin-openlookeng	1.5.0		c8b5dc37feb3a81fea6d329ef0921aaabce281dd
org.apache.linkis	linkis-engineplugin-openlookeng	1.6.0		65fd1c53585fc1e5198fddf75030d5e910e2ba6e
org.apache.linkis	linkis-engineplugin-openlookeng	1.7.0		38cfa57209143a181c57fa040544e1e25e194a41
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	3.5.0_1		0d516ec1bfa2211aac9e97639f34c4ade2373a25
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	5.6.0_1		b94064ac2eb5e0a800666923f4979f431ac85d00
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	5.6.1_1		722cd595b00b419740188f75df800ef9714cfcf7
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	5.6.2_1		bf43ca174cd51037dd4cbbd830077dc57f242c5a
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	5.7.0_1		14f83f4c33e31fadfdf179df81a9b9732976c99d
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	5.7.1_1		d662afb442b0d272aabb8e5bc5fef7967ef60d86
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	5.7.2_1		a2bb0e0d90148955634041014fc0be819e6e98ea
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	6.0.0_1		d10988b51b6a223a39e110b9ec9bf59301c5735c
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	6.0.2_1		5a38f1801d4364ea8a0e94bf747574c00f8fbe1f
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	6.0.4_1		9b5b98dfb912f5204c9a05ac28fdf424e705a686
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	6.1.0_1		4551d6543845ee426531def5269444935027aaeb
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	6.1.1_1		85b6865646e57f82c8138a5275ef8110816e96cb
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	6.1.3_1		dc1fffe37ce589544e1c29fa44920777285531a8
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	6.2.1_1		12e109b4fce92afc2ad7870cd1eb125d64ef206b
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	6.2.2_1		d7725c99ac15675b82f9cb79ed0056122d749093
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	6.2.5_1		7a31b0b5486f9dc21a0a068e89107bea00f1f93d
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	6.4.2_1		7837ad8d896188fc1db7921254cd8562f8686ed9
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	6.4.4_1		7b155713de0c4ed168fb8a6ea7ac53a43f9b2871
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	6.6.1_1		b5fcb2a9ffb62d0dcb1170a03fad3e8ef51038e8
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	6.8.0_1		a00da0951abb11356c4e76d8b0dbf95855508ec8
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	6.8.3_1		63ca1942f1e708fcac3df28fe2682002241c05b3
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	6.8.5_1		1b622b2a0bb954918116f2636f025497e20f42fc
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	7.0.0_1		a8097bedbf26f2b2b625bae7a460352bbabf2437
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	7.4.3_1		de6b9fc17178c3fb3c891c59277107ee2b4424a4
org.apache.servicemix.bundles	org.apache.servicemix.bundles.hapi-fhir-structures-r4	7.4.5_1		b6be7dc21ea884a47ab342784883b88ba9401ca7
org.apache.shardingsphere	shardingsphere-parser-sql-engine	5.4.0		af36eb78d4f583a7bd84cd26018076c991884f55
org.apache.shardingsphere	shardingsphere-parser-sql-engine	5.4.1		0fb95cf5d0b925a60329c67c9560c5541b227e62
org.apache.shardingsphere	shardingsphere-parser-sql-engine	5.5.0		977253a9138aa7c724d98d34869571aed14fd1cf
org.apache.shardingsphere	shardingsphere-parser-sql-engine	5.5.1		9b6a368f1b4a1b3bb1749375bcf46cb5de17d8bb
org.apache.shardingsphere	shardingsphere-parser-sql-engine	5.5.2		8a21d4199640a3590e6282512a224d72d7d9e663
org.apache.tuscany.sca	tuscany-definitions-xml	1.3		63efdbf05a527ad1f2d84c910a6d3a6cd4f39c46
org.apache.tuscany.sca	tuscany-definitions-xml	1.3.1		1055d81629da3a4eaec8e51342e5d477b66c9964
org.apache.tuscany.sca	tuscany-definitions-xml	1.3.2		7e4db20e88149b8841b3fce3792d246d764050d5
org.apache.tuscany.sca	tuscany-definitions-xml	1.4		241c819dcc58ebaf8427842ff6e3862d393e1e4f
org.apache.tuscany.sca	tuscany-definitions-xml	1.5		fcc7c4876c099bd554724451a590a6f85fa208e8
org.apache.tuscany.sca	tuscany-definitions-xml	1.5.1		d05bcf53d8a1cbad0772e5118905b2d875157692
org.apache.tuscany.sca	tuscany-definitions-xml	1.6		1f68e09cb24d73445178b644e7e765b7e5844f27
org.apache.tuscany.sca	tuscany-definitions-xml	1.6.1		68930635602641a85eb4b281292cc4e8333a104e
org.apache.tuscany.sca	tuscany-definitions-xml	1.6.2		f6089c562d6adc24c344f436a0a9989086a9a002
org.apache.tuscany.sca	tuscany-definitions-xml	2.0-M1		8e6a1c05d251f8a4b769d93eac8933084e318c69
org.apache.tuscany.sca	tuscany-definitions-xml	2.0-M2		4e6b0a316709f670fadb30b8eb5381bf095a9a13
org.apache.tuscany.sca	tuscany-definitions-xml	2.0-M3		0fbb68fd05096e84de6cf4fa31c097090f9fa133
org.blocks4j.feature.toggle	feature-toggle-camel	0.0.1		7a25b2a96cf0cd64cb4f94d2b767bf3ff54ebb8f
org.blocks4j.feature.toggle	feature-toggle-camel	0.0.2		d8633e13697d6beef741ca238f4cff97304230d0
org.blocks4j.feature.toggle	feature-toggle-camel	0.0.3		55406854d3bcadcbe732c2ae9374763c7eeffb77
org.blocks4j.feature.toggle	feature-toggle-camel	0.0.4		b6dc4444be623c730e32312bcd8e3e6a77640468
org.eclipse.hawk	org.eclipse.hawk.jgit	2.0.0		83b41aad92439cff375335165ed1af59276c2a1b
org.eclipse.hawk	org.eclipse.hawk.jgit	2.1.0		855ef0a11cd5c27e79d08d64e094abe5f9888ff0
org.eclipse.hawk	org.eclipse.hawk.jgit	2.2.0		2c46147b3b5131c0bb068fd0e09481e65f3557d2
org.elasticsearch	securesm	1.0		c0c6cf986ba0057390bfcc80c366a0e3157f944b
org.elasticsearch	securesm	1.1		1e423447d020041534be94c0f31a49fbdc1f2950
org.elasticsearch	securesm	1.2		4c28f5b634497d64b727961430a516f351a099d5
org.gridkit.jvmtool	sjk-test	0.18		610a88a84ce6319c3aa87fb5ca6c91dc96b0d167
org.gridkit.jvmtool	sjk-test	0.19		62ca75deae626f7af144493d0e91a0950bc6e7c4
org.gridkit.jvmtool	sjk-test	0.20		c33672f258c400d8a37a40a06dcb382df45fd84d
org.gridkit.jvmtool	sjk-test	0.21		dc259e95e4038654c7619848ad34fcca6b2a2374
org.gridkit.jvmtool	sjk-test	0.22		12e5d3e94fe5d6cf15ac7d4c742a3297ecf22013
org.gridkit.jvmtool	sjk-test	0.23		23d0ff6c66c26081f1dee8a2c8256531e58c935a
org.hablapps	doric_3-2_2.13	0.0.5		d448617b5a4702e1be10d01219ba530971968fe3
org.hablapps	doric_3-2_2.13	0.0.6		4e7e410f0f6e801437d573d393459aa703cd0f22
org.hablapps	doric_3-2_2.13	0.0.7		1b206abb3f4537eb52cd81a45134f2657a88a6e2
org.hablapps	doric_3-2_2.13	0.0.8		f4a6553e0c4808be89a970d7ff9d012f98bcc39f
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.0.0-1140464		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.0.0-1152884		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.1.0-1165014		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.10.0-1253004		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.11.0-1254350		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.11.0-1255431		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.12.0-1263784		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.13.0-1266816		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.13.0-1282316		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.13.1-1286932		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.14.0-1299070		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.2.0-1167732		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.3.0-1170846		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.3.1-1170846		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.4.0-1182435		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.5.0-1191157		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.6.0-1207450		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.6.0-1209236		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.6.0-1212569		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.7.0-1227788		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.8.0-1227788		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.8.1-1233758		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	5.9.0-1239539		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	6.0.0-1312386		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	6.1.0-1319565		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	6.2.0-1326544		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	6.2.0-1336433		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	6.3.0-1337664		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	6.3.0-1340018		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	6.4.0-1345247		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	6.4.0-1346313		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	6.4.1-1347815		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	6.5.0-1383960		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	6.6.0-1391447		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	7.0.0-1400418		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	7.1.0-1410712		N/A
org.hildan.chrome	chrome-devtools-kotlin-mingwx64	8.0.0-1410712		N/A
org.hudsonci.plugins	analysis-test	1.10-h-1		a15d30b8df99609eca19831fa02d64ee33acc734
org.hudsonci.plugins	analysis-test	1.9-h-1		bb89c5539ef788421afcd71f6d11e741f8ff03bf
org.jclouds.provider	scaleup-storage	1.0-beta-9		17fbc2bd833aa89e42066150a266cf05487dc23b
org.jclouds.provider	scaleup-storage	1.0-beta-9a		d050e0ba83454947669031735381eafcbee08f77
org.jclouds.provider	scaleup-storage	1.0-beta-9b		ac8d90ba93b673816192fc630de580cb1d819584
org.jclouds.provider	scaleup-storage	1.0-beta-9c		d8f923a0ce7cf6ef46000acb05f8cd65bacae732
org.jclouds.provider	scaleup-storage	1.0-beta-9d		ad81ecfc68865cf77a44581e1771a0f371060a5f
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	13.1.1-pre.493		c9b128651c078264bff8eb1917d0f7e666b1b5c5
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	13.1.1-pre.493-compat		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	13.1.1-pre.494		43034316eca9cdd9b189bb7597b06f41693cf035
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	13.1.1-pre.495		e6d10c2de5a823b29a932c270744c53c810e8f78
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	13.1.1-pre.496		70b9aa9dac535a655ad21f0805260929dab01f24
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	13.1.1-pre.497		26a879b9cfb93b9be8cc0369c92ae8412cc5413a
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	13.1.1-pre.498		ba2d9ca8fd8333a5aa1537413c5c12ee92891f93
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	13.1.1-pre.499		4c470fa43336ae75fa255a0e607dd4851a34b120
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	13.1.1-pre.500		64fbfa8c9653ba57aabc40ed7fe187bd0e3104b3
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	13.1.1-pre.501		b7af53cdcc1aceb78a34a2a38ba3aa8b96e8380a
