be.ugent.brightspace	valence-sdk-java	1.0.1		f96df3bdeea1cf1c362c1b0f86d48c9897b5e36a
software.amazon.awssdk	databrew	2.25.46		dd5d179be450a620ad80d0d462cb7483561c0d3c
software.amazon.awssdk	databrew	2.25.47		964ba513586e858229b433b216e015dd9903ac92
software.amazon.awssdk	databrew	2.25.48		58d10884b0b5be2094d7ddf0ddaab914e31ba2fb
software.amazon.awssdk	databrew	2.25.49		5d37883d424afff7394077d4dad478810341923c
software.amazon.awssdk	databrew	2.25.5		1de071fedf530010b575a1f05caadb42a70b7e84
software.amazon.awssdk	databrew	2.25.50		4d964ae2ae1c8f99ede2c71e1798ecbb157f6133
software.amazon.awssdk	databrew	2.25.51		e8052b33278451dfc9787c6b469b47ab5eb72e02
software.amazon.awssdk	databrew	2.25.52		60db3d72da0d138cb8268c284f901c9bc8f83849
software.amazon.awssdk	databrew	2.25.53		893ac5d48c3ab3def3fbdc9f6f7c721b72d5cbac
software.amazon.awssdk	databrew	2.25.54		ace39c6b73964997ca93dd29e5ff30b7523937bd
software.amazon.awssdk	databrew	2.25.55		5d6e1d2a29fba7f828e96f8293277a539005acb4
software.amazon.awssdk	databrew	2.25.56		57bc6bbe1635bd3e4de8618d2342edbf7d6d64d6
software.amazon.awssdk	databrew	2.25.57		576176268174e868ef8c19d1bca2918bcd5fee0c
software.amazon.awssdk	databrew	2.25.58		74342300a97c1ec14ec6d0dd49af2b6ca88e4f6f
software.amazon.awssdk	databrew	2.25.59		f8b162a582e2e257e99d86ce68d609432661c43e
software.amazon.awssdk	databrew	2.25.6		2ebd87bbd8889f7dc986f5c16dcd0ef81209f91d
software.amazon.awssdk	databrew	2.25.60		e621c28be0b7895943f69d23a676ebc45840b2e1
software.amazon.awssdk	databrew	2.25.61		5f8ad3b3f924d6d7f374eed1a68092ed5b5fc617
software.amazon.awssdk	databrew	2.25.62		449313a7e46a9f4afd66123a2da2fa86fffbce96
software.amazon.awssdk	databrew	2.25.63		6593208f6d3f153813731f0c816b6a268deb17fd
software.amazon.awssdk	databrew	2.25.64		e3c5d95fdc2be1f67f70d38c4e18383599f91fbd
software.amazon.awssdk	databrew	2.25.65		ce0c50c0ec8dd5c33a2cb68a077da68705f02636
software.amazon.awssdk	databrew	2.25.66		5dbc7fc308cb8f7f577839c60a940dff1d84252a
software.amazon.awssdk	databrew	2.25.67		1c2d1b6da8d2d7aae1f0e62f60125c2eb4f81df1
software.amazon.awssdk	databrew	2.25.68		13516677ca298a06e8b4851df6484d605b7ef5f0
software.amazon.awssdk	databrew	2.25.69		b3ff58637c415ecd33782888127f3b20298f0ef3
software.amazon.awssdk	databrew	2.25.7		b2aea965c618df44d4d8df6f993195e820520eaa
software.amazon.awssdk	databrew	2.25.70		e4e22d2f9608ccbccf5aa7bc1fabd38b1a27be82
software.amazon.awssdk	databrew	2.25.8		652a23f9b071268f8c18750fbc798fc09d1d08a6
software.amazon.awssdk	databrew	2.25.9		25553d1616a5fcc23ab10756b08d5b6409704bc9
software.amazon.awssdk	databrew	2.26.0		b76953851cebc9028fd403714b985d80ae5982e0
software.amazon.awssdk	databrew	2.26.1		3de44b9e1a8580283e67835ea252b6186bf9b5eb
software.amazon.awssdk	databrew	2.26.10		c82e8a7e0969667d6080baf682340c14ce4b66f3
software.amazon.awssdk	databrew	2.26.11		9e6dc2a65146049111c442a812028f68285923f4
software.amazon.awssdk	databrew	2.26.12		2eb7ac8658fa2be2e2cde65cd7ac85ae8fe02059
software.amazon.awssdk	databrew	2.26.13		bab8acedf9f6ca4c704ee32b09db2b8fb4f5ccdd
software.amazon.awssdk	databrew	2.26.14		ce4fe914d1302f21b7b8c7baa1d2edbfa3c1252e
software.amazon.awssdk	databrew	2.26.15		634f9dc133df06ed6aa811b617ffc0f3729d6142
software.amazon.awssdk	databrew	2.26.16		590331c65671922d753f7ad674738a7352f0351e
software.amazon.awssdk	databrew	2.26.17		a0c759751ea83f8c767b6a75a1962c198c370c11
software.amazon.awssdk	databrew	2.26.18		5ca17d918616279d3ccbd6bd7a620ba8ceb96b7a
software.amazon.awssdk	databrew	2.26.19		961874d2bad596413e835a61dffd99e75d599f54
software.amazon.awssdk	databrew	2.26.2		f2b21ffb202bab97f2991b6380e16a690f24c126
software.amazon.awssdk	databrew	2.26.20		8ba638a6bb352cea279fe995af24b04887a4f768
software.amazon.awssdk	databrew	2.26.21		2ca5780d00f1ad423066823452a17792180f0e66
software.amazon.awssdk	databrew	2.26.22		4be3e9eabd5a9cb233b0086fc94fe898ed01a6b3
software.amazon.awssdk	databrew	2.26.23		f12d9ac0f594682bf1136f4c1e9c952f24f70f00
software.amazon.awssdk	databrew	2.26.24		8f4f8a954c3b36ac357945ad4b59b5a9618eafe3
software.amazon.awssdk	databrew	2.26.25		cc6de91d919448c4c0793a16e6450020d244deb6
software.amazon.awssdk	databrew	2.26.26		7da116c10194e517e5f9497e24d62560b155d4f7
software.amazon.awssdk	databrew	2.26.27		0004b301f865d8fccadea5d504637b42e9d2c0db
software.amazon.awssdk	databrew	2.26.28		6a81a4cb4566c243053a98159b34e369b7039c8e
software.amazon.awssdk	databrew	2.26.29		299e7f3189d5fc8a070d3c85705ccb01de17b7be
software.amazon.awssdk	databrew	2.26.3		51e34470db598657fb4088d2078f4cbcd83d7078
software.amazon.awssdk	databrew	2.26.30		8b217602b1877413c598052ee53377fc7d509351
software.amazon.awssdk	databrew	2.26.31		a502ec1b7d8f461aec8dbc420749f3bcfcffb35e
software.amazon.awssdk	databrew	2.26.4		238096e167114b22976ae0890816a4b741e662cd
software.amazon.awssdk	databrew	2.26.5		9c780a03dc9d657c7cc62e0d7a6c3ea90888cc81
software.amazon.awssdk	databrew	2.26.6		18470e62315c986321530d01b81d680b69a26493
software.amazon.awssdk	databrew	2.26.7		1b241a9b08148ff844c2295e834977af5cae3063
software.amazon.awssdk	databrew	2.26.8		664e27bb46afe3b33f3b5712ebf77fadef4f7fc7
software.amazon.awssdk	databrew	2.26.9		d64c055d3cc202e7d95fb1018d0a4eb7ab3f94a4
software.amazon.awssdk	databrew	2.27.0		5a25c92a8cbe36570c8a403ae811ce1fd082668a
software.amazon.awssdk	databrew	2.27.1		aae443bd0d8b2d2b32ea334181f4bb748dc09d74
software.amazon.awssdk	databrew	2.27.10		0f9587820bfe259d8c9bc38d90a10a9cb7071bca
software.amazon.awssdk	databrew	2.27.11		195a038417bb4d87a1cef7b58a5925f9403ec034
software.amazon.awssdk	databrew	2.27.12		95b7cc5a621664b4ce81cd8c613de581130a04d8
software.amazon.awssdk	databrew	2.27.13		12f6db0b7eb44ee02767eb31b5d34adf0a76ff0f
software.amazon.awssdk	databrew	2.27.14		22c0810e0aeb65d38824d3b25ce397a7a83c4020
software.amazon.awssdk	databrew	2.27.15		2f98875460c33ceb5c807a02e91737ceefc134d0
software.amazon.awssdk	databrew	2.27.16		491696539c9e2da3ba579a85a60b4f226237f264
software.amazon.awssdk	databrew	2.27.17		0ab72793d6ee0e2e25e077c8e1a17465733c33b4
software.amazon.awssdk	databrew	2.27.18		ecbd7f8fb3ae299f4c351015639065acf60998a1
software.amazon.awssdk	databrew	2.27.19		089fd8b75122204c286b01205b6e1ac820fddd96
software.amazon.awssdk	databrew	2.27.2		5d5fb6bcf13307f2981db6854dc261aac91f5020
software.amazon.awssdk	databrew	2.27.20		2e646ca153d0e96774a101703d3583973c683f27
software.amazon.awssdk	databrew	2.27.21		44b98d21b332146107595612e8ad3855d3230a70
software.amazon.awssdk	databrew	2.27.22		3b8269836af1100240490730578c1c2e540062d5
software.amazon.awssdk	databrew	2.27.23		0aab60d572a1162d1ad9a3d581d4ff6e86feeb72
software.amazon.awssdk	databrew	2.27.24		3f71881ab785ab7ff27afe9d35983ec8928ebbeb
software.amazon.awssdk	databrew	2.27.3		50d56ad8accb8826772c02a8cce351857e5c5907
software.amazon.awssdk	databrew	2.27.4		ce8e6068c5222c27db5f3eb3c89d610e9977f502
software.amazon.awssdk	databrew	2.27.5		9d2d86342ba2e694856131a80baa9f558b29540c
software.amazon.awssdk	databrew	2.27.6		5c4ddef6ce9715de546bb8e58bf8fc6af8edecf3
software.amazon.awssdk	databrew	2.27.7		e010460f1e0c19485460a8a48faa6e3cc034a649
software.amazon.awssdk	databrew	2.27.8		b141393b8a790fd90773d7bb05b24235bf5403c7
software.amazon.awssdk	databrew	2.27.9		f30aa23365b6f1f2b6e45ec821a31224b025dda4
software.amazon.awssdk	databrew	2.28.0		e0d23204f72967f7d20e70f83065c053362ec79d
software.amazon.awssdk	databrew	2.28.1		8c1308c65575019a33b0bdd9e32495b5f36dd7b8
software.amazon.awssdk	databrew	2.28.10		8e8059628d8da3f19051e3dba5117f3595af8a57
software.amazon.awssdk	databrew	2.28.11		4bc7867c5d0b7dd1dbef90457091bd862cf84947
software.amazon.awssdk	databrew	2.28.12		9c22b7a82e71b73fba68f50d139f6a541e41598e
software.amazon.awssdk	databrew	2.28.13		3d6159c04c60e570067db0b6f723d073deb6f2e8
software.amazon.awssdk	databrew	2.28.14		510a243ce3d87e6e5259502824acde0d7bbe00e9
software.amazon.awssdk	databrew	2.28.15		f8692261b5d57dcf439afff1047ea496b6780e3d
software.amazon.awssdk	databrew	2.28.16		947af00d8e034beee0e2d6ed3f05012018f1ad81
software.amazon.awssdk	databrew	2.28.17		7227d40ed29c8134725f784f2ecd2dfe4d639b42
software.amazon.awssdk	databrew	2.28.18		900e01e5d10b4dcda518a2656414d07042745e23
software.amazon.awssdk	databrew	2.28.19		2c93cc0cd6a67c3812cf6015bddc603d5c22084f
software.amazon.awssdk	databrew	2.28.2		efa3d8a3310181e5641f7dc0787ea78f4c888324
software.amazon.awssdk	databrew	2.28.20		b71bdcf2b6a6bf2fbd3fc35c07cd80b40b0401b9
software.amazon.awssdk	databrew	2.28.21		cd461e2696b474d0957367671adf7442e5e970a4
software.amazon.awssdk	databrew	2.28.22		fbea5a3e95c3ccb48f5ca38540d4b9b4a93bbe70
software.amazon.awssdk	databrew	2.28.23		b1c800861e6ec852a0f5c9d49b5471631ab62ad7
software.amazon.awssdk	databrew	2.28.24		21b04b9b55fe3e5ac7c6e9443055f7779c1c2cd8
software.amazon.awssdk	databrew	2.28.25		06f8b6c3a2e961cfa07e8fe4c79639fb17ad3a7b
software.amazon.awssdk	databrew	2.28.26		457125107c54b1834df584e65ad83e9871fc45ba
software.amazon.awssdk	databrew	2.28.27		1b329a352afc0119eed5997393e26bf090466007
software.amazon.awssdk	databrew	2.28.28		70cbc4bf5a4709dfb96a0fdbb781b0934b5de0d5
software.amazon.awssdk	databrew	2.28.29		f8384342491335eea59eb781d45f5edb4bd8da1a
software.amazon.awssdk	databrew	2.28.3		c777b68c93eaa1e7cbaf00e2eead09902ad79fce
software.amazon.awssdk	databrew	2.28.4		ba1d8f729a6124916742c487e740d3c956d76f91
software.amazon.awssdk	databrew	2.28.5		3de23357a17336f8f4d8ab5e29b28f9b7fab6f50
software.amazon.awssdk	databrew	2.28.6		bd1765d81ff08e4f3b5722851b835d731e86b474
software.amazon.awssdk	databrew	2.28.7		e931dbde9d14621e2ce4dfcd753b5dd4df591ad4
software.amazon.awssdk	databrew	2.28.8		b996e8796605effacbc0a74e5146f5d20e16e205
software.amazon.awssdk	databrew	2.28.9		320944e5f1ca962408bfa34b714ff7eea1718a36
software.amazon.awssdk	databrew	2.29.0		472ca3c582838da56d43b04f8b611e644ffd4302
software.amazon.awssdk	databrew	2.29.1		27f5de0c213a1401d7dcb4918499601b2cbf1aa0
software.amazon.awssdk	databrew	2.29.10		0e84345194228eb0cde30dc3299d507ad362d301
software.amazon.awssdk	databrew	2.29.11		e8c13da4f9ce2478555ed9a7713b3943f2ef2045
software.amazon.awssdk	databrew	2.29.12		3864bdd1102534f85f9aca7377cdff65aa88a901
software.amazon.awssdk	databrew	2.29.13		e3fa4eac777a71e260bc9bf035384a478cb2929e
software.amazon.awssdk	databrew	2.29.14		8f7a9e16e064d6f5124eb65b7a1ed2380dbcace3
software.amazon.awssdk	databrew	2.29.15		0051fe8c0cd8962e4a5ee2baa73ce32a8d74f65d
software.amazon.awssdk	databrew	2.29.16		128b99053b8438dd05d1f0e4d19d650dd609f526
software.amazon.awssdk	databrew	2.29.17		965c786891f52327978a5a75b1b367855b92458e
software.amazon.awssdk	databrew	2.29.18		f945343195e6ce8e1219708cbb6df8bf70bd549e
software.amazon.awssdk	databrew	2.29.19		e38688562ec35fd6b8bab88b2ecb6cc282194e89
software.amazon.awssdk	databrew	2.29.2		902c5ee5b92b98ec1fc1d54af7fa53a7064a34a6
software.amazon.awssdk	databrew	2.29.20		4af26aaaa473bf01ff87f083cf27a3b1e309f4e9
software.amazon.awssdk	databrew	2.29.21		f8d860253fd2bf554851ee5c8074915f3a2f6e6b
software.amazon.awssdk	databrew	2.29.22		3ae20db180357b584598c9d3e0be7207f82c35ad
software.amazon.awssdk	databrew	2.29.23		faf9a2a47615bbfc7d91976e126ff2ccf4c542ab
software.amazon.awssdk	databrew	2.29.24		98421ef1b84bfe1c0e16b8b75cf59ad8a3b22f5f
software.amazon.awssdk	databrew	2.29.25		67c78d491703553b75c3d241d18d891c5845bd4b
software.amazon.awssdk	databrew	2.29.26		48607765eaa296bd176883c95d5406b017556ed5
software.amazon.awssdk	databrew	2.29.27		3d7fcc8423b857278e3a9e57ab6e977ef893c18f
software.amazon.awssdk	databrew	2.29.28		5bbe09061fd68b64c892512ba359fe57652e87a5
software.amazon.awssdk	databrew	2.29.29		60bcf3cc625cda83f57db43bb026c9331337d863
software.amazon.awssdk	databrew	2.29.3		eae32fcd39d4774ac611f79371a6c132b22541d7
software.amazon.awssdk	databrew	2.29.30		dd1d1ce12e5477be37dc316a264a5507d653c96b
software.amazon.awssdk	databrew	2.29.31		345fa2f7087463c51e21eb914d2f073b6201319a
software.amazon.awssdk	databrew	2.29.32		e833ef817d90652fd59b29dd7eff0ce57c25a8b1
software.amazon.awssdk	databrew	2.29.33		70c9cd04e1efe896269c5da206dfcdfb60376213
software.amazon.awssdk	databrew	2.29.34		3f0eddfc3a715d7b02be5257afc8d15b13bb6f44
software.amazon.awssdk	databrew	2.29.35		79c75422aba642ccd50d888193785e900e1c37f4
software.amazon.awssdk	databrew	2.29.36		533e916fb2d58ee64c1fd5b1ef1a2571599574bc
software.amazon.awssdk	databrew	2.29.37		963ac8ac313e38cb1db941bd93de8f81e9f2adbc
software.amazon.awssdk	databrew	2.29.38		9aac80e36e636c6b4295398194cb9fee572c014a
software.amazon.awssdk	databrew	2.29.39		82fc4ed23a6700ddfc48279e28bd25389a423f42
software.amazon.awssdk	databrew	2.29.4		d0fb7e3915d87ecb84d7ecc6b9587bc697add5af
software.amazon.awssdk	databrew	2.29.40		0cce825229acf0e9d11077d3479986103b555035
software.amazon.awssdk	databrew	2.29.41		730899853695aeb76b008fcb27ead225976b42cb
software.amazon.awssdk	databrew	2.29.42		8d28165068a80c588eb70dd7e322d845a6d420b8
software.amazon.awssdk	databrew	2.29.43		d280c0bbce708d4fe3bb1115bd0d1e48447c13c9
software.amazon.awssdk	databrew	2.29.44		6e8d20973686a25ebd92d38cbf08f169fff9d4ee
software.amazon.awssdk	databrew	2.29.45		0d80c28154d359e30d7af3b45a7bef098f263d3c
software.amazon.awssdk	databrew	2.29.46		9a25b36f408a1cafe070fc93ade2f48ec8cfa3f7
software.amazon.awssdk	databrew	2.29.47		b76db37ad4f25a7b4c9a93f180391f43ef0a354d
software.amazon.awssdk	databrew	2.29.48		d4322e93b84f7dd1523bdeae52dddbee84ce9612
software.amazon.awssdk	databrew	2.29.49		c6d76a4a094564bd4ce3c50c66eaa94b60399f56
software.amazon.awssdk	databrew	2.29.5		373843332918dd1c47b4558d2aa4b97e5d41af70
software.amazon.awssdk	databrew	2.29.50		4518cf178a02d349eb97fe365512b179a013cc09
software.amazon.awssdk	databrew	2.29.51		8bebed5d1ead3cefd4bf9230c676e7fa9423a07a
software.amazon.awssdk	databrew	2.29.52		54835cc56db10723673bde2ee632e6f34404e3f0
software.amazon.awssdk	databrew	2.29.6		699d93bbaa66116b8583e00abfbfbd649cd32fd8
software.amazon.awssdk	databrew	2.29.7		4c0ecb6fae4cc606a4c75351439b8637ef8527e3
software.amazon.awssdk	databrew	2.29.8		5cdf68a11b38238914a252bb2a8f2a82908ba3d4
software.amazon.awssdk	databrew	2.29.9		4a91a4418ef90e5dc0f8681dc5fc82b4af12b379
software.amazon.awssdk	databrew	2.30.0		bb1148482f1a7c56288751d3b8a2bd263e0f8497
software.amazon.awssdk	databrew	2.30.1		d9110759aa4954e129066b15c41b35d1a0981f7f
software.amazon.awssdk	databrew	2.30.10		24833c1335b0512c2812df9dce611478bb69c760
software.amazon.awssdk	databrew	2.30.11		0a02fb0c030e1dc57de86fdc51c602b455852389
software.amazon.awssdk	databrew	2.30.12		b691de16a93eb611fc312115a476ea307bbf1767
software.amazon.awssdk	databrew	2.30.13		7bf4ee6b90e3aee9c319afa435c8ecbba31e0890
software.amazon.awssdk	databrew	2.30.14		2c7863f58eb4b348ffc9f9319c9033c45ef22fec
software.amazon.awssdk	databrew	2.30.15		75fec973de9d3a714fa46705304319603269b2f6
software.amazon.awssdk	databrew	2.30.16		99bca50cdeb123385d4e2ec7816407e2680fb361
software.amazon.awssdk	databrew	2.30.17		2a8ecb8e4c4cad19985890f54dd9129db0b0ce16
software.amazon.awssdk	databrew	2.30.18		0e0bc6debc8398f3da683a350f2a4591218c41ea
software.amazon.awssdk	databrew	2.30.19		32127f003fe54a3a9f0b2164ed2947653db8c94d
software.amazon.awssdk	databrew	2.30.2		b92dc51605c1a162940558c25b80313f3690fd49
software.amazon.awssdk	databrew	2.30.20		f1ff89bd9595f8720dc5c6b8d1567c4fb5f397bd
software.amazon.awssdk	databrew	2.30.21		a0427b52e0ba30a6433e8856e440ccdc02f88b56
software.amazon.awssdk	databrew	2.30.22		f8348a2c651977d45e329e22b26aa3b328d079d4
software.amazon.awssdk	databrew	2.30.23		7cef7605a2a737016a4f0571eea59c9692fb7141
software.amazon.awssdk	databrew	2.30.24		3ef03a400e611d5ef4038d791de691db2a1bea86
software.amazon.awssdk	databrew	2.30.25		6c5c8fcd48e40ee76c4f93d0710d05e99c3210fa
software.amazon.awssdk	databrew	2.30.26		e18ae76bcbce42c1f4d95d69238ab9b0424770b8
software.amazon.awssdk	databrew	2.30.27		d83881bad1857a27185833c1915ec936353f5515
software.amazon.awssdk	databrew	2.30.28		3798a369f0174f438a90a3fac39ddad20e3b408a
software.amazon.awssdk	databrew	2.30.29		d177df345001032d249d86f2f8be42e250d46f50
software.amazon.awssdk	databrew	2.30.3		27b393a9136ac55053e1fb46e6fd85208ae50cc9
software.amazon.awssdk	databrew	2.30.30		67f96f82733182708f313e59f7159ce7a5c87a92
software.amazon.awssdk	databrew	2.30.31		b37fa14c6e962006c2367e0ea5ee210c115b03b8
software.amazon.awssdk	databrew	2.30.32		20e71eca7a4bf4d566830f5007d281213542f66d
software.amazon.awssdk	databrew	2.30.33		a65daaa307d51241397a904930342f203595c204
software.amazon.awssdk	databrew	2.30.34		d690d55014b3b87541a61795229a6e413173d312
software.amazon.awssdk	databrew	2.30.35		6e81be27d5f3666d11ae40fa1d88761feee4ca9f
software.amazon.awssdk	databrew	2.30.36		ad16b6d83c6061dc9365a16bf1f84a0a5eb676d1
software.amazon.awssdk	databrew	2.30.37		1b0f011ba5ca8380d9df8621f2e56298af78654f
software.amazon.awssdk	databrew	2.30.38		b4e45771ae9542d49f06f65e4b0e631157f71af1
software.amazon.awssdk	databrew	2.30.4		5a9f93a96810dd9cb950d6e990f28ef7397882f1
software.amazon.awssdk	databrew	2.30.5		34564a1eda5d99992dd4257d1fb34934adb63949
software.amazon.awssdk	databrew	2.30.6		4d6003cbf2f3abb7d1d0716dde519500227dd0b3
software.amazon.awssdk	databrew	2.30.7		292f3a2acc6c9551d26ea91238990d3b83cf6f47
software.amazon.awssdk	databrew	2.30.8		029b4aacd9d29145f85d13a96b6281527edea220
software.amazon.awssdk	databrew	2.30.9		4b4816d61f18fb0e7cb413f543711b4c90b0082f
software.amazon.awssdk	databrew	2.31.0		c2547109e69149834db53593fd66eeae4faee9e5
software.amazon.awssdk	databrew	2.31.1		3b58978d821d7c84a14612dead2c90e76c5c1604
software.amazon.awssdk	databrew	2.31.10		25d5b5ef17b75ce7a38d42ffdcc2a60a73841d75
software.amazon.awssdk	databrew	2.31.11		53176e0ff975fe43b9bc6c6670986b7cffdbc60f
software.amazon.awssdk	databrew	2.31.12		8d76b61028f521e445c1ab24eeeae9da8de7c1ad
software.amazon.awssdk	databrew	2.31.13		6c8bdc9d0b81019d12241212f2f631993d6b3c1b
software.amazon.awssdk	databrew	2.31.14		147a8d997507b5fcbf157b747b01705cb7395723
software.amazon.awssdk	databrew	2.31.15		bb77e41c80f8620459ea1836f85cfe0ab774f87f
software.amazon.awssdk	databrew	2.31.16		3d6dae32ec15893e997cd565701519623cddaaa7
software.amazon.awssdk	databrew	2.31.17		4a39545ee5a885302ae06e6f8e33fe2d79457da6
software.amazon.awssdk	databrew	2.31.18		fd5bc348a4ef84a23f1cb9718c9feff1bd2d7fe3
software.amazon.awssdk	databrew	2.31.19		27535563ba27932fbbaf9ab059ebd5d74dc88209
software.amazon.awssdk	databrew	2.31.2		f0d8cf22d564aacc0c34d5bc51c40581b74d5649
software.amazon.awssdk	databrew	2.31.20		a3aea64a2c5b401fc45feb881bcf1138af954c93
software.amazon.awssdk	databrew	2.31.21		d2f6ee4379edd25fbc34c2dbdc08fb1ef12e5faf
software.amazon.awssdk	databrew	2.31.22		2ecb2fffc41be04d265ecc1381154481930f44d2
software.amazon.awssdk	databrew	2.31.23		3db9fa66dac3942fbb1701f9e62a3b255d3c993c
software.amazon.awssdk	databrew	2.31.24		9848fd357960f3d29e40133cd7e9f38d82e6f9d8
software.amazon.awssdk	databrew	2.31.25		4f82d69c1ff1a5d04cad9f077150380f2f80fd14
software.amazon.awssdk	databrew	2.31.26		0d3845f96d5e6724a710a6d400d54699708c8d40
software.amazon.awssdk	databrew	2.31.27		8cddfba7aa6bbf0df6689f8352658f26a1bad16e
software.amazon.awssdk	databrew	2.31.28		c17aca1e60a9f55b8dfecbc4e4f2d2f206d0c92f
software.amazon.awssdk	databrew	2.31.29		5bf03a72c9640136ede366f909a354720b02e4ae
software.amazon.awssdk	databrew	2.31.3		73bda9b92e54ee3e4b8220dbfa67dd854e45ac07
software.amazon.awssdk	databrew	2.31.30		218dcd2942753f5b7996cc83c3939be2f18ad71e
software.amazon.awssdk	databrew	2.31.31		010441fdf1409531e5b049f8fbeda855d13214f3
software.amazon.awssdk	databrew	2.31.32		720283323ac190312c111525aefb0fcb9fe6e80d
software.amazon.awssdk	databrew	2.31.33		d51a734c61f3c0b2af290e749ab5a0bb30935f83
software.amazon.awssdk	databrew	2.31.34		d5cdf606310b497f5a1cffbe9ec9dcbbd141c921
software.amazon.awssdk	databrew	2.31.35		8dd2c57b3ec627f150b5bdb3209ff33f4ca45a42
software.amazon.awssdk	databrew	2.31.36		decb613c0d6c6cddae8fe770c98d1ac20172159f
software.amazon.awssdk	databrew	2.31.37		92dd59e83857a2e7bce210045c9383693950e0d3
software.amazon.awssdk	databrew	2.31.38		cc845384922d8842eb61e23dbb88985383ea3f8c
software.amazon.awssdk	databrew	2.31.39		c58697aad3590cb6babf11c3359f314979250eb2
software.amazon.awssdk	databrew	2.31.4		61dfdef2439ff4c05f940b8d0a2f7a5abb3e656b
software.amazon.awssdk	databrew	2.31.40		474154496bce573c348efe28c16e6a3710da32e0
software.amazon.awssdk	databrew	2.31.41		f893b6b791bd9a8b1fa0cec601c3adc6acc0abd5
software.amazon.awssdk	databrew	2.31.42		834107ba36a184b21770a4a1eec36dde13163916
software.amazon.awssdk	databrew	2.31.43		07b5de5dce8f73eb3d64a57f009ea2b4ecc0b92b
software.amazon.awssdk	databrew	2.31.44		44e33f0f9a002d5c24aa67569db07d9ad1144693
software.amazon.awssdk	databrew	2.31.45		490e60ba9ea355fa16eeb537e763ba9958bb9536
software.amazon.awssdk	databrew	2.31.5		2d09e9e92741fdc210fbb34fc118f7c1692833c1
software.amazon.awssdk	databrew	2.31.6		7647e051ac412a4c22a86dbef6c30bb5284203d9
software.amazon.awssdk	databrew	2.31.7		55e49c1434b3ebd01db952b948818d9cebef0383
software.amazon.awssdk	databrew	2.31.8		306da6aaa5406e099aa05ee75fe660ab46626b8c
software.amazon.awssdk	databrew	2.31.9		c21b7a7d4be72201c147533efaf97420227e63b1
tech.paranoidandroid	cucumber-html-reporting	1.0.0		c75a6b2fca8c1024604721322f8f05ed2043d8f3
tech.paranoidandroid	cucumber-html-reporting	1.0.1		cbc2d582c41af8d7e9dad6567eac2f1e3a8d65c5
tz.co.asoft	lexi-configuration-macosarm64	3.0.11		N/A
tz.co.asoft	lexi-configuration-macosarm64	3.0.11	metadata	adf0f827862baa0859559af7cfc627f4f1d4775a
tz.co.asoft	lexi-configuration-macosarm64	3.0.12		N/A
tz.co.asoft	lexi-configuration-macosarm64	3.0.12	metadata	efde7c4e013aac6481575d975762862a4071864e
