ai.cookie	cookie-datasets_2.10	0.1.0		97ae638de00b35a5769cf75a9f728baa910859a5
org.kodein.mock	mockmp-test-helper-tvosarm64	1.1.0		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	1.1.0	metadata	b4ba0c196314d0a2ba26be13bcc90ad15d22bfd7
org.kodein.mock	mockmp-test-helper-tvosarm64	1.10.0		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	1.10.0	metadata	4903cf765aca1b9bc08192e69e3d396ea80d2421
org.kodein.mock	mockmp-test-helper-tvosarm64	1.10.0-kotlin-1.7.20-RC		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	1.10.0-kotlin-1.7.20-RC	metadata	ced3964f106c1c4ba32b408006d056e845372b47
org.kodein.mock	mockmp-test-helper-tvosarm64	1.11.0		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	1.11.0	metadata	b44a6c367f74dcc97b7768edd67659a94f0e8e00
org.kodein.mock	mockmp-test-helper-tvosarm64	1.12.0		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	1.12.0	metadata	890361b55ddc41bc2305d40c48af87e04c192513
org.kodein.mock	mockmp-test-helper-tvosarm64	1.13.0		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	1.13.0	metadata	e6033f8934bb03f223efe64959d4d07ee225a5ec
org.kodein.mock	mockmp-test-helper-tvosarm64	1.14.0		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	1.14.0	metadata	53e24b775e7e161a0ad328dbac2e39aed062768e
org.kodein.mock	mockmp-test-helper-tvosarm64	1.15.0		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	1.15.0	metadata	ddd71b7e27122ec1df8ab3800baba689a6dabd99
org.kodein.mock	mockmp-test-helper-tvosarm64	1.16.0		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	1.16.0	metadata	2cfcfe3aa331cd32fcc950dcaa96a7d2e680da40
org.kodein.mock	mockmp-test-helper-tvosarm64	1.17.0		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	1.17.0	metadata	59fd60b8c941064598196e6354940614a97c6285
org.kodein.mock	mockmp-test-helper-tvosarm64	1.2.0		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	1.2.0	metadata	76dc15a1750311e8998986afd23029f7acc6adc5
org.kodein.mock	mockmp-test-helper-tvosarm64	1.3.0		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	1.3.0	metadata	503cc858990d1dba07fc2162deeab94f49682e87
org.kodein.mock	mockmp-test-helper-tvosarm64	1.4.0		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	1.4.0	metadata	acd0f4e57c067fd4949d9fad043eac7deab986ee
org.kodein.mock	mockmp-test-helper-tvosarm64	1.5.0		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	1.5.0	metadata	aba1ecb83d9c88207bfa664adbfc2c056d98667f
org.kodein.mock	mockmp-test-helper-tvosarm64	1.6.0		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	1.6.0	metadata	a29dfe26ddbda3951eb0cc2c3ad58828e2b976c3
org.kodein.mock	mockmp-test-helper-tvosarm64	1.6.1		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	1.6.1	metadata	f5b9d944ddd6ce1e707a05bd5b6cf2941eb00ee4
org.kodein.mock	mockmp-test-helper-tvosarm64	1.7.0		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	1.7.0	metadata	1ae17819a493cd2d27e8729f072c6f7728ed7921
org.kodein.mock	mockmp-test-helper-tvosarm64	1.8.0		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	1.8.0	metadata	72c3f250c19dd2ce42b08f693a4749e1071b9e44
org.kodein.mock	mockmp-test-helper-tvosarm64	1.8.1		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	1.8.1	metadata	0c37407a8230c6934a773ad4bfebdd3fb2fc4865
org.kodein.mock	mockmp-test-helper-tvosarm64	1.9.0		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	1.9.0	metadata	4e1f23d949636d3bc3e91104583b22fae2f580b8
org.kodein.mock	mockmp-test-helper-tvosarm64	2.0.0		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	2.0.0	metadata	1752356a086b990770fbf75c01b29f16e5c8f7a4
org.kodein.mock	mockmp-test-helper-tvosarm64	2.0.1		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	2.0.1	metadata	d844b6793f9b9b3fc37b32c5d24fc325a892cfe5
org.kodein.mock	mockmp-test-helper-tvosarm64	2.0.2		N/A
org.kodein.mock	mockmp-test-helper-tvosarm64	2.0.2	metadata	0519afad5768c35e943cc2a69e4287221b501350
org.mobicents.smsc.docs.installguide	restcomm-smsc-installguide-jdocbook-restcomm	3.0.10		N/A
org.mobicents.smsc.docs.installguide	restcomm-smsc-installguide-jdocbook-restcomm	3.0.11		N/A
org.mobicents.smsc.docs.installguide	restcomm-smsc-installguide-jdocbook-restcomm	3.0.12		N/A
org.mobicents.smsc.docs.installguide	restcomm-smsc-installguide-jdocbook-restcomm	3.0.13		N/A
org.mobicents.smsc.docs.installguide	restcomm-smsc-installguide-jdocbook-restcomm	3.0.14		N/A
org.mobicents.smsc.docs.installguide	restcomm-smsc-installguide-jdocbook-restcomm	3.0.15		N/A
org.mobicents.smsc.docs.installguide	restcomm-smsc-installguide-jdocbook-restcomm	3.0.16		N/A
org.mobicents.smsc.docs.installguide	restcomm-smsc-installguide-jdocbook-restcomm	3.0.17		N/A
org.mobicents.smsc.docs.installguide	restcomm-smsc-installguide-jdocbook-restcomm	3.0.18		N/A
org.mobicents.smsc.docs.installguide	restcomm-smsc-installguide-jdocbook-restcomm	3.0.19		N/A
org.mobicents.smsc.docs.installguide	restcomm-smsc-installguide-jdocbook-restcomm	3.0.5		N/A
org.mobicents.smsc.docs.installguide	restcomm-smsc-installguide-jdocbook-restcomm	3.0.6		N/A
org.mobicents.smsc.docs.installguide	restcomm-smsc-installguide-jdocbook-restcomm	3.0.7		N/A
org.mobicents.smsc.docs.installguide	restcomm-smsc-installguide-jdocbook-restcomm	3.0.8		N/A
org.mvnpm	bl	1.2.3		f23c9331a57b013cf5b1abcaeca58507088b72bc
org.mvnpm	bl	2.2.0		310bb6461ef59a5fc648e2e924cf7603d05c3e10
org.mvnpm	bl	2.2.1		33b211721c631a621fc07697b625c2b4dc6ea675
org.mvnpm	bl	3.0.0		1984cbbc438f6533c9cc06b3c1ffde4c32b04d50
org.mvnpm	bl	3.0.1		e9c0ce52446b0e6b8b4bcff5b19c8197ac23983f
org.mvnpm	bl	4.0.1		02bcd5e1671e3043019ff6df215ad9b751e1e1f6
org.mvnpm	bl	4.0.2		00b2fc6990adf853332e345e01439928ea3623e0
org.mvnpm	bl	4.0.3		379be69074fe8796225428fb4fe632e9465c167d
org.mvnpm	bl	4.0.4		473bd4ca9535a9e13f825c0947473c4a3e2b2b96
org.mvnpm	bl	4.1.0		5c6ca5ff055db3964cc9bab7def400be789ebd59
org.mvnpm	bl	6.1.0		5753234ae3abce2de77a0ffad4097bacbf1f965d
org.mvnpm	tsscmp	1.0.6		b710272bcd5cc0db345b989c9516f9b1dc1d6724
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE100		6172ece60897bf0f228bafe68f7d20452e6628e4
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE110		8c7b7d7986e96a088f847c843cc974545b6db6b8
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE111		650047a910089097d21da624b42e3bb23d564bd1
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE112		06f73d56a1b67e36f85052e93c0da08f0b60da03
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE113		f05b37ab2092daf5033b9a1e8e67acad94cb67d4
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE120		09a84e9e0361e88d9b245398326e3d8cd1d5261f
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE120-1		11fa1361b58baaef1c44444bfdd4c60a483db76a
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE120-u1		2acbd01018c559d748106b2f2c56657228ee9ebc
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE121		6f75da211b64f2ccff27a8e18986e2431779488b
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE122		92013371888530e46bd31a348cc9ff328b0a2e91
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE123		a6ef9faf9de1ea8fabc5cb6e1d25719fdd658d68
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE124		b83a1d509c904c04dba10364c686026afc236842
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE125		7ccd8ca2ef6aa7ca8595889e7c3d4a7f2a0cedd5
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE126		87d1d702730e200a87aff2e50cd479d1f8065f27
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE130		bf7c01b93d2dd9c8d356c8274330a0999648289e
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE140		7ed1bb12e21094089b8c35edc37b5995cb60ce6c
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE150		542c048da9fbbd15a49db2647f060ed1c7242933
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE160		81cdda3fad3a8dd4713659409c3edc6ab6d431e7
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE170		b59b6fe265c33d257e2759d11b508731beec1e9d
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE180		8f71c118bf4fa7cbf585e024cfc23d7bc6de3307
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE190		b69a8e3c7d4d1fc8ffaca2c5aa8e0ac872839247
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE200		c57f47cfd4b630ab5ff2ce6f349cf79b40294170
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE210		24ccf935d81934e92bf4e1611075325407b39f11
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE220		f8f4fdf85ebe1a13d8b597caa1219ce5be560516
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE230		6c178997c4e861fdf61a971b73899c75cde0cc70
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE240		5deab0566f918199998145403f2c04c40cf18640
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE250		8a611150684e7959fca715b670281ef93e6539f4
org.netbeans.modules	org-netbeans-modules-java-graph	RELEASE90		195c835da3e9c0fb8184e990073802c58f554b1f
org.nkjmlab	sorm4j	0.9.1		c89bfb9026591adeff31643a295ae407d38fdb89
org.nkjmlab	sorm4j	0.9.10		ff21dc1de0d38bf3f8c3e7190c0a46f67569af63
org.nkjmlab	sorm4j	0.9.2		fae661ec6a3c5a151ffcaa7e885cae7051368ac4
org.nkjmlab	sorm4j	0.9.3		a721e90ff4ca3d59daf1c4237d44cabe8407f1d8
org.nkjmlab	sorm4j	0.9.4		5746d07b1a33f5e9cc98e5c368fa318919796d7c
org.nkjmlab	sorm4j	0.9.5		05936fbda0b8ddb20cda150519ab363992d44329
org.nkjmlab	sorm4j	0.9.6		964778d3863f67280837e0fc58eb501d1e1c4153
org.nkjmlab	sorm4j	0.9.7		f3a42d2260e4fb7bbe22047aaf1bef4b7ca152bd
org.nkjmlab	sorm4j	0.9.8		164edea32178a0d7c056103263b9c23585e8d286
org.nkjmlab	sorm4j	0.9.9		7856dc5f85dd80c4322c9a8063bc7e06c56012f5
org.nkjmlab	sorm4j	1.0.0		a8ac7cc61044a545ec0e7b7752bd75eff4dc5555
org.nkjmlab	sorm4j	1.0.0-rc1		e7bf510e4ce2501541885c74ba8910f043f48be8
org.nkjmlab	sorm4j	1.0.0-rc2		222134fccb21702fd74ab95df4781cd611040bc4
org.nkjmlab	sorm4j	1.0.0-rc3		c4e76caa3f4cbf25883fe2c1537c06fcef266af5
org.nkjmlab	sorm4j	1.0.0-rc4		3f65642eed8fcc8ee22dadad9800a7c3d9dac6a3
org.nkjmlab	sorm4j	1.0.0-rc5		a87068d0d106a29ae324846d35612cc022e8d5f0
org.nkjmlab	sorm4j	1.1.0		4e04aea3ffede480101fe745d83e3282c62eb839
org.nkjmlab	sorm4j	1.2.0		8594b5b389891af334d485c3f4bfbcbbfeb2e98d
org.nkjmlab	sorm4j	1.2.1		c8921f3bc8b990119f67f94760cf31d6fd687c8f
org.nkjmlab	sorm4j	1.2.2		7cb1d6d5fa7d7d11359d21a34def1a8646286d84
org.nkjmlab	sorm4j	1.2.3		07ae60f3d8aeed2941d3284ec10d3e0724782b27
org.nkjmlab	sorm4j	1.3.0		07826719b55b5cd2c8aa047f62f2de3e1dbd69ee
org.nkjmlab	sorm4j	1.3.1		9db53fac68c8411148af9c873e61913ec764213a
org.nkjmlab	sorm4j	1.3.10		6c067a777b7e715c4c266798c0d794c862e491bb
org.nkjmlab	sorm4j	1.3.11		aa03ddd903a6f2400a87adfc1bf8de49098a45e9
org.nkjmlab	sorm4j	1.3.12		70402c9526e816ca105f27a209b33b6d6fff8c75
org.nkjmlab	sorm4j	1.3.13		751cc1f1bcf93f7b99f2fe781a2ee45dc4cd65e1
org.nkjmlab	sorm4j	1.3.14		c387c16afcda39a84fd4e8a67276617e812456b0
org.nkjmlab	sorm4j	1.3.15		c9a0dc24afacc7ff119b934981316432163d2519
org.nkjmlab	sorm4j	1.3.16		8f72806ddfba9dc33f027d99ee75ed56fc93f0da
org.nkjmlab	sorm4j	1.3.17		d4d458eae4606ee1dd328087fb2a0f7332b3d862
org.nkjmlab	sorm4j	1.3.18		fde22865437432941e651eff1b1a95db8b36757f
org.nkjmlab	sorm4j	1.3.19		8a2c77ce2f49b1ad2ab3268590d94d268e03b5a0
org.nkjmlab	sorm4j	1.3.2		d128794c359869f0f18275971efe1a9680379e34
org.nkjmlab	sorm4j	1.3.3		06b8904a6f8249837b1c7caf980bcc95e298f0ee
org.nkjmlab	sorm4j	1.3.4		608689ef24be0cd986eb542fe37b2a277cbc71ee
org.nkjmlab	sorm4j	1.3.5		556b87413555ad1995d6ff974ba5cb541ee46c51
org.nkjmlab	sorm4j	1.3.6		46a564702c69f188ccd865d3ad669096d85961b5
org.nkjmlab	sorm4j	1.3.7		e347369c603a3cb00e6e99d4d24263a89cc3b310
org.nkjmlab	sorm4j	1.3.8		a3feff87ea36f25e5e96aa6b56a81e7913be0482
org.nkjmlab	sorm4j	1.3.9		aabfd2ba084956dbdf23397872ef393847083aa4
org.nkjmlab	sorm4j	1.4.0		0fbab9fb2a7401161caf4e1d21b78c229edd3d57
org.nkjmlab	sorm4j	1.4.0-rc1		3692d75b548b440d277d12d662f1004772288908
org.nkjmlab	sorm4j	1.4.0-rc2		5f51a460bb6696e637278dd831868c51cfa67bda
org.nkjmlab	sorm4j	1.4.0-rc3		52276c88902bc3cc053c67524ac8c5b26e0c1a4c
org.nkjmlab	sorm4j	1.4.0-rc4		a5d8e1ddf1badb85c9167b505d387ccf698bc5d0
org.nkjmlab	sorm4j	1.4.0-rc5		9f5f8614ed41760d3d5c4155915134f326321fdd
org.nkjmlab	sorm4j	1.4.0-rc6		992215fa978db78f176d7ab1a780f4f30fac2dba
org.nkjmlab	sorm4j	1.4.0-rc7		39e351373b60f326df430dfe7b19d21be11db280
org.nkjmlab	sorm4j	1.4.1		d4d09e33c1e2322a7ab0f91101d7d610e8b9443f
org.nkjmlab	sorm4j	1.4.10		825f3920459ed2a71fd10d999cd4f9622bcee07f
org.nkjmlab	sorm4j	1.4.11		1bdccb1d70c8de6729fbd008e053fab88ae6de55
org.nkjmlab	sorm4j	1.4.12		2d2f9902850dca6317e9270375a3bd41f25aefaf
org.nkjmlab	sorm4j	1.4.13		27ae824224d8130c2d31fab1142811889cf96871
org.nkjmlab	sorm4j	1.4.14		c944e0b0dc357f187a03622d7a4b51ef074a2b0f
org.nkjmlab	sorm4j	1.4.15		f9f2aa95322d81e81c3610ba9ae75559c8b27afd
org.nkjmlab	sorm4j	1.4.16		d0cada766c59a328b218eca0959115e180d4bda6
org.nkjmlab	sorm4j	1.4.2		47b662cee374e439bbda93eb449e74bb5fe34901
org.nkjmlab	sorm4j	1.4.3		2b3cce6b0fcb809217bdbed0b7a0d7768e95c49d
org.nkjmlab	sorm4j	1.4.4		584d51110545f8f9d99376539b6e0264741f0a37
org.nkjmlab	sorm4j	1.4.5		5f905fcbb8780ef260732047eefbfc75f0425f1a
org.nkjmlab	sorm4j	1.4.6		c9b16a61d4b16a71f6c4307026bd2cf6bf372c09
org.nkjmlab	sorm4j	1.4.7		2dbac1847ffbcd0bf3322c36a40757594c45c37c
org.nkjmlab	sorm4j	1.4.8		4ec87813187fe635073ffd4424b1a38985377446
org.nkjmlab	sorm4j	1.4.9		c609a6e45fb30d147d8de39f5a2ebce5d16a4f12
org.nkjmlab	sorm4j	2.0.0		d6f19fb4b76b19202a25cb0339824208f0ae2c0f
org.nkjmlab	sorm4j	2.0.2		f61019abd04b7d50faf792e20137c184d2a7ff50
org.nkjmlab	sorm4j	2.0.3		a4f76af7547e7b795c2810435c85810456a782f7
org.nkjmlab	sorm4j	2.0.4		53f3810fa00b37657860f8507202630947ef9f0d
org.nkjmlab	sorm4j	2.0.6		3441a3b0eef5839a0c3508b851d4a5eec9aa74c1
org.nkjmlab	sorm4j	2.0.7		a6d2dffa274a89c582b14167a0387df23fe32be8
org.nkjmlab	sorm4j	2.1.0		ce0c24ef742a81355422b8d0af2c01595d168ee2
org.nkjmlab	sorm4j	2.1.1		498fe5575f9137e2cedea26fdedf12a74b85f8fe
org.nkjmlab	sorm4j	2.1.2		ec579d60b5bdc719ac3b5969c15370912dbc793d
org.nkjmlab	sorm4j	2.1.4		83682c39c4662893ef68fbff716501aef9c98e3b
org.nkjmlab	sorm4j	2.1.5		91d010af1bd0134451197a97ed52899288a9955c
org.nkjmlab	sorm4j	2.1.6		b5cb5ce11101f09a5a5c98f3533bce71b7d5471d
org.nkjmlab	sorm4j	2.1.7		75d1d0c9200d64bfee3b72dc052552a96fea7e31
org.nkjmlab	sorm4j	3.0.0-rc.1		7580634d4e2c828dfabe1748c610f74409b0b37f
org.nutz	jst	1.0.1		d0f33f5ed04b735a309123000f3c44a23cc9b08d
org.nutz	jst	1.0.2		1f2d083d25c7bcd149615b717d088043fafdc18c
org.nutz	jst	1.0.3		4a468c9bb4fea0e7aa56de91c5410229dc8497b7
org.onosproject	onos-apps-faultmanagement-fmcli	1.7.0		5dd0ff9ccd29d3f43f573b84efda1bf6db51222a
org.onosproject	onos-apps-faultmanagement-fmcli	1.7.1		cc98f25a439f0d399f73065e12a8bf1d1a8a3e9c
org.onosproject	onos-apps-faultmanagement-fmcli	1.8.0		5194faa43664fbe0349a948191923ccea08a82e8
org.onosproject	onos-apps-faultmanagement-fmcli	1.8.1		31d1f59f3ff267384dd9d77aae6dd3494b15d32a
org.onosproject	onos-apps-faultmanagement-fmcli	1.8.2		5113900cb2f9d7d3e4a284704275e18af5e03efa
org.onosproject	onos-apps-faultmanagement-fmcli	1.8.3		6ce957fde06e8ee3175a685cdf49c727f5e3a234
org.onosproject	onos-apps-faultmanagement-fmcli	1.8.4		82af89ef7d1d6f6ec1765e0613e47413093c84e6
org.onosproject	onos-apps-faultmanagement-fmcli	1.8.5		7400002d069fd96e0746507f6f2c07852e40d256
org.onosproject	onos-apps-faultmanagement-fmcli	1.8.5-rc2		e173e7556262ba5e1874e8e70afb156f6be777a6
org.onosproject	onos-apps-faultmanagement-fmcli	1.8.6		97b9919e66b9699fb1061f773e3a971fd9e0d94f
org.onosproject	onos-apps-faultmanagement-fmcli	1.8.7		dc07e41d49d77ea3ca939bf12af1269735be77c9
org.onosproject	onos-apps-faultmanagement-fmcli	1.8.8		e2d54bf977094b9271558fe16bd1e17406fdde6c
org.onosproject	onos-apps-faultmanagement-fmcli	1.8.9		e2be2608d12897237da0a94e4252e43744973a1c
org.ow2.jonas.admin	jonas-console-assemblies	2.0.0		N/A
org.ow2.jonas.admin	jonas-console-assemblies	2.0.1		N/A
org.ow2.jonas.admin	jonas-console-assemblies	2.0.2		N/A
org.powermock.examples	powermock-examples-slf4j-mockito	1.5.1		f10f23de0e70b71dd6992ac91bd642a9a335c16a
org.powermock.examples	powermock-examples-slf4j-mockito	1.5.2		e02fc1e8715ded533f1406192fdd4d522d7d2577
org.powermock.examples	powermock-examples-slf4j-mockito	1.5.3		0d0c445989eeeb07b4df68f9250a562f3f197315
org.powermock.examples	powermock-examples-slf4j-mockito	1.5.4		b390d65cbb4eef55185fcf7411286b4e782d7974
org.powermock.examples	powermock-examples-slf4j-mockito	1.5.5		047453cc7bc0f8d157d7696d2035b8bcd29c703a
org.powermock.examples	powermock-examples-slf4j-mockito	1.5.6		d529c6d69b43b6b737b20fcbf0f3e53f5c959211
org.powermock.examples	powermock-examples-slf4j-mockito	1.6.0		b729df571be7359abfd49f5da9596d554bd21d1a
org.powermock.examples	powermock-examples-slf4j-mockito	1.6.1		7a8c464e6c61225c349c535c6fc1c2b8a42b30ad
org.powermock.examples	powermock-examples-slf4j-mockito	1.6.2		4902fdf999374c2487d30d1949b5453e8d08d5ce
org.powermock.examples	powermock-examples-slf4j-mockito	1.6.3		ec377050943f8236be899d76026d701ebdaf12b6
org.powermock.examples	powermock-examples-slf4j-mockito	1.6.4		2e6422469bba9dca510bb57831a41e74da603ae2
org.rapidoid	rapidoid	0.9.0		N/A
org.rapidoid	rapidoid	1.0.1		N/A
org.rapidoid	rapidoid	2.0.0		N/A
org.rapidoid	rapidoid	2.0.1		N/A
org.rapidoid	rapidoid	2.0.2		N/A
org.rapidoid	rapidoid	2.0.3		N/A
org.rapidoid	rapidoid	2.1.0		N/A
org.rapidoid	rapidoid	2.1.1		N/A
org.rapidoid	rapidoid	2.2.0		N/A
org.rapidoid	rapidoid	2.3.0		N/A
org.rapidoid	rapidoid	2.4.0		N/A
org.rapidoid	rapidoid	3.0.0		N/A
org.rapidoid	rapidoid	4.0.0		N/A
org.rapidoid	rapidoid	4.0.1		N/A
org.rapidoid	rapidoid	4.0.2		N/A
org.rapidoid	rapidoid	4.0.3		N/A
org.rapidoid	rapidoid	4.1.0		N/A
org.rapidoid	rapidoid	4.2.0		N/A
org.rapidoid	rapidoid	4.3.0		N/A
org.rapidoid	rapidoid	4.4.0		N/A
org.rapidoid	rapidoid	5.0.0		N/A
org.rapidoid	rapidoid	5.0.1		N/A
org.rapidoid	rapidoid	5.0.10		N/A
org.rapidoid	rapidoid	5.0.11		N/A
org.rapidoid	rapidoid	5.0.12		N/A
org.rapidoid	rapidoid	5.0.2		N/A
org.rapidoid	rapidoid	5.0.3		N/A
org.rapidoid	rapidoid	5.0.4		N/A
org.rapidoid	rapidoid	5.0.5		N/A
org.rapidoid	rapidoid	5.0.6		N/A
org.rapidoid	rapidoid	5.0.7		N/A
org.rapidoid	rapidoid	5.0.8		N/A
org.rapidoid	rapidoid	5.0.9		N/A
org.rapidoid	rapidoid	5.1.0		N/A
org.rapidoid	rapidoid	5.1.1		N/A
org.rapidoid	rapidoid	5.1.2		N/A
org.rapidoid	rapidoid	5.1.3		N/A
org.rapidoid	rapidoid	5.1.4		N/A
org.rapidoid	rapidoid	5.1.5		N/A
org.rapidoid	rapidoid	5.1.6		N/A
org.rapidoid	rapidoid	5.1.7		N/A
org.rapidoid	rapidoid	5.1.8		N/A
org.rapidoid	rapidoid	5.1.9		N/A
org.rapidoid	rapidoid	5.2.0		N/A
org.rapidoid	rapidoid	5.2.1		N/A
org.rapidoid	rapidoid	5.2.2		N/A
org.rapidoid	rapidoid	5.2.3		N/A
org.rapidoid	rapidoid	5.2.4		N/A
org.rapidoid	rapidoid	5.2.5		N/A
org.rapidoid	rapidoid	5.2.6		N/A
org.rapidoid	rapidoid	5.2.7		N/A
org.rapidoid	rapidoid	5.2.8		N/A
org.rapidoid	rapidoid	5.2.9		N/A
org.rapidoid	rapidoid	5.3.0		N/A
org.rapidoid	rapidoid	5.3.1		N/A
org.rapidoid	rapidoid	5.3.2		N/A
org.rapidoid	rapidoid	5.3.3		N/A
org.rapidoid	rapidoid	5.3.4		N/A
org.rapidoid	rapidoid	5.3.5		N/A
org.rapidoid	rapidoid	5.4.0		N/A
org.rapidoid	rapidoid	5.4.1		N/A
org.rapidoid	rapidoid	5.4.2		N/A
org.rapidoid	rapidoid	5.4.3		N/A
org.rapidoid	rapidoid	5.4.4		N/A
org.rapidoid	rapidoid	5.4.5		N/A
org.rapidoid	rapidoid	5.4.6		N/A
org.rapidoid	rapidoid	5.5.0		N/A
org.rapidoid	rapidoid	5.5.1		N/A
org.rapidoid	rapidoid	5.5.2		N/A
org.rapidoid	rapidoid	5.5.3		N/A
org.rapidoid	rapidoid	5.5.4		N/A
org.rapidoid	rapidoid	5.5.5		N/A
org.restcomm.media	components	6.0.29		f030a9dc41ac91be0385f63ce8d3835b2a1d4014
org.restcomm.media	components	6.0.36		9945b01812f86c5ea2f98ad43996777073a865e9
org.restcomm.media	components	6.0.40		ce4212b229e350450e98d2ab6c5b86acbd630034
org.restcomm.media	components	6.0.48		e20c205cbedb03bf342ec5fd10924140fee0bc82
org.restcomm.media	components	6.0.49		f17adb39de4f35235903f3ea9bc3f5c0fe74fb11
org.restcomm.media	components	7.0.13		c5ef899f1d42802854279f2ff201edafa8ea26b6
org.restcomm.media	components	7.0.14		bcb8e50983d34c32686b489387babc41d74fb056
org.restcomm.media	components	7.0.16		8f284af97a1a001c594322edfc31b7d8e2564655
org.restcomm.media	components	7.0.6		267fa8732d82abdb0cf283de6f620cf6bf6bbe31
org.restcomm.media	components	7.0.8		15082278650644cb770717e952dea2021abfce76
org.scala-sbt	util-logging_3	2.0.0-M1		2bb55d6884007a8d78ac568ec49d88c753caac12
org.scala-sbt	util-logging_3	2.0.0-M2		8c03ba84c5ac286b1546f80193c5a4626925b123
org.scala-sbt	util-logging_3	2.0.0-M3		bbc75efccdc824b44075961fe2e4e9148d63d070
org.scala-sbt	util-logging_3	2.0.0-M4		a6795e480e0578249b48cdfdb141964a56c9606c
org.scala-sbt	util-logging_3	2.0.0-alpha1		6c4ed40eb9895036d2fb83dfd86640da77d21357
org.scala-sbt	util-logging_3	2.0.0-alpha10		0445c73f75e3b06131c7df5a73b0c941de90d4fd
org.scala-sbt	util-logging_3	2.0.0-alpha2		70b4803a9db7ffe787394f01b02972cb66c42f12
org.scala-sbt	util-logging_3	2.0.0-alpha3		230e5a6d13f26c29385f731b765c8337d35944e7
org.scala-sbt	util-logging_3	2.0.0-alpha4		d2e5c5a387a8a6da8a7be5d1f1043941c7edb55f
org.scala-sbt	util-logging_3	2.0.0-alpha5		d60307eb908bfe5536a89f17351c57c55fb43a7b
org.scala-sbt	util-logging_3	2.0.0-alpha6		713e4dc58888a9909e53f6f7f40cfa0ef68e8c9e
org.scala-sbt	util-logging_3	2.0.0-alpha7		a8a890f24e80e48d7ea6be77e09831373268ff1a
org.scala-sbt	util-logging_3	2.0.0-alpha8		903fe6055c8d5e92049898dbb63ae8ebda21a7fe
org.scala-sbt	util-logging_3	2.0.0-alpha9		aa93acb998d7476380459960ef877e7d036d5f1b
org.scalamacros	paradise_2.12.15	2.1.1		80f59815654a3e7207e03e6bacb68c707703c290
org.springframework.cloud.fn	config-common	1.0.0		1d7707f104476424ad14c47461832081f01654f6
org.springframework.cloud.fn	config-common	1.0.1		45638e47f379e45f92a4c6e027715008c5f6a243
org.springframework.cloud.fn	config-common	1.0.2		bae5bfdeb1ce5fc51e2a816f4fc1d01d85eed210
org.springframework.cloud.fn	config-common	1.0.3		763602b15cc2a2c4a042682fbba74ba41fdd166f
org.springframework.cloud.fn	config-common	1.1.0		a80755c8e0ea5abcc59a333ccf666331e749283f
