com.beepiz.blegattcoroutines	blegattcoroutines-genericaccess	0.5.0		bb435c40a7080740b372100a51d8906c799d20e3
io.github.lihongfeng0121	sprint-metrics	1.0.0		4e431bbf5d0db2dde7e87ee2982422bb34d02783
io.github.lihongfeng0121	sprint-metrics	1.0.1		fef1cda3e062548090c6223804c22e8050668f64
io.github.lihongfeng0121	sprint-metrics	1.1.0		1c414c8259010acdbaacbd9234261f577f6761e6
io.github.simplicitesoftware	jawk	1.02		c696a7b206bdbb46088b83f451e9ba99c8b3ad6b
io.github.yuanruomu	tools-upload-aliyun-starter	1.0.6		e4a1415d189eb2ecedf5fc7a827b842b8cf6b05a
io.github.yuanruomu	tools-upload-aliyun-starter	1.0.7		0f926f6532b3c971ef402d5e417b152d4587ae81
io.github.yuanruomu	tools-upload-aliyun-starter	1.0.8		0bd2718d411dc1b555e405bb05de17ea459be4aa
io.sourceforge.github.components	commons-compress	1.0.0		d856cf255b163749f83f37198f0dbb4c03a0ba8c
io.sourceforge.github.components	commons-compress	1.1.1		ca869e711b5d008b3b489aa20fc8b46aeb52ae91
io.sourceforge.github.components	commons-compress	1.2.1		015d0a0c16d6be459016cea52003b789df37ae97
io.sourceforge.github.components	commons-compress	1.2.2		3aa4d3afe1c321551f6fbd6699e0fa3eb9515a7a
io.testproject	java-sdk	0.63.2-RELEASE		ab421fb5fec3b2d93db83293a14dbb83673f1f33
io.testproject	java-sdk	0.63.3-RELEASE		5a7930b5efbebe95fd915fd20a5b9edaad63a3b2
io.testproject	java-sdk	0.63.4-RELEASE		4e428f266cd417464fa434e9e38b6d12394972f9
io.testproject	java-sdk	0.63.5-RELEASE		98b32b5cdb0798a665a6a3deeeca90313f6b3725
io.testproject	java-sdk	0.64.0-RELEASE		a44d581d756a17b2b2ad0a92a83c0dae71d2d5f9
io.testproject	java-sdk	0.64.1-RELEASE		6cf7c63753aa89bee9aea8c6b0463c96de6b65b8
io.testproject	java-sdk	0.64.2-RELEASE		3594dd4d8c29d71b1eef8ec2f186184a549e8ecf
io.testproject	java-sdk	0.64.3-RELEASE		2d3b4122bd0eb2c9b8b784ab209418aee0421e36
io.testproject	java-sdk	0.64.4-RELEASE		d2274ccddc80e50b3f415fc536ff8a41da7521fe
io.testproject	java-sdk	0.64.5-RELEASE		c0d3cee0b364d2008214b378b5b35ad3964c4104
io.testproject	java-sdk	0.65.0-RELEASE		ad4a55db537d3bf4c215aedb2d9732ba1933680e
io.testproject	java-sdk	0.65.1-RELEASE		ddb59675ca13b5c4750dfeb5a0496a32310771ee
io.testproject	java-sdk	0.65.2-RELEASE		d51a96c5b372b60a1e82781dc9ac173017726382
io.testproject	java-sdk	0.65.3-RELEASE		5821cea96368e706f72b9147a317d4dca078e150
io.testproject	java-sdk	0.65.4-RELEASE		c3df9218e396d8e51078dcf309ea84c5766484e8
io.testproject	java-sdk	1.0.0-RELEASE		7dfcc6e89ae35e2855810e32bae9352d2c95d923
io.testproject	java-sdk	1.1.0-RELEASE		966d057947eee4f816a1e12ed07c72ea9a2653d3
io.testproject	java-sdk	1.2.0-RELEASE		8b99a71a32131d3ce682a81c201ba9fd320c816d
io.testproject	java-sdk	1.2.1-RELEASE		289e5b3782c4ec6b9b323fe2811338db04662704
io.testproject	java-sdk	1.2.2-RELEASE		f43f873fcb19104ac920387226f021432b5aa019
io.testproject	java-sdk	1.2.3-RELEASE		fc76e1f7f86c36cf055b9c5ac3a9c6858725cdff
io.testproject	java-sdk	1.2.4-RELEASE		00a835aea5f9442cb86c3e23d9e0c250b3d3558e
io.testproject	java-sdk	1.3.0-RELEASE		0dacfc3b639628f48e1cf265f8a5a1df65195b34
io.wcm.qa	io.wcm.qa.galenium.providers	0.1.16		a288a76a1211ebbfab21710a9f34299822be7803
io.wcm.qa	io.wcm.qa.galenium.providers	0.1.18		5239a799eb5987455d67c45852b8bda5c8972efe
io.wcm.qa	io.wcm.qa.galenium.providers	0.1.20		b5facbb094f79a29f7e99d3a9fd9c535b094a84b
io.wcm.qa	io.wcm.qa.galenium.providers	0.1.22		60ba683cae23549f87981a2b503869bad1f2bfc8
io.wcm.qa	io.wcm.qa.galenium.providers	1.0.0		23b59dbea4bfbf7478e4c2ec83c0dfd663adf0b5
io.wcm.qa	io.wcm.qa.galenium.providers	2.0.0		074c5abc6a7b12e2b8c6d5d0261775e6cc4d5368
io.wcm.qa	io.wcm.qa.galenium.providers	3.0.0		2fba387f32a975a70879173d02b17bb1f03c53b9
io.wcm.qa	io.wcm.qa.galenium.providers	4.0.0		1638ba672f25e18ad4b41b8eaa4ee331292b7a54
me.wojnowski	oidc4s-quick-sttp-circe_3	0.10.0		c510a401307d1f0ba1a6ea15038c3ce04704e25e
me.wojnowski	oidc4s-quick-sttp-circe_3	0.11.0		f694050fd7ef6f60c789a6b14a9960b068f8de10
me.wojnowski	oidc4s-quick-sttp-circe_3	0.12.0		287cda4cf375adde9d5c395b2f4b0881dfe9f091
me.wojnowski	oidc4s-quick-sttp-circe_3	0.12.1		a1da8eadd534c032055dafe03e70c01abcc3bb04
me.wojnowski	oidc4s-quick-sttp-circe_3	0.12.2		5bfb07fa9f813f144db09bb5f4c0156fd552ad07
me.wojnowski	oidc4s-quick-sttp-circe_3	0.13.0		07c09774dde973c9ce7ef04cdaa412564f0c4432
me.wojnowski	oidc4s-quick-sttp-circe_3	0.13.1		7654958205671cea264d82508fad5442c2e71702
me.wojnowski	oidc4s-quick-sttp-circe_3	0.5.0		b5dec198167edc12b0052e33b1572ab37cdb104f
me.wojnowski	oidc4s-quick-sttp-circe_3	0.6.0		f606d2c12c49aabd60884ef5542c51c76f34dcdf
me.wojnowski	oidc4s-quick-sttp-circe_3	0.7.0		9316be3395d13f8519b6d014e5fefd190792d536
me.wojnowski	oidc4s-quick-sttp-circe_3	0.8.0		b6f2a2802351daaa4cdf662177666af9e438a50b
me.wojnowski	oidc4s-quick-sttp-circe_3	0.8.1		42fb0dd5d38d760af5c9a4d83d9da51f126b218f
me.wojnowski	oidc4s-quick-sttp-circe_3	0.8.2		3ef377c2155c8db795d61c75c713e84d0b6d06a2
me.wojnowski	oidc4s-quick-sttp-circe_3	0.9.0		7039c670ac183bc921ffef7a8307aa7b0011aa4e
net.codinux.log	klf-iossimulatorarm64	1.6.0		N/A
net.codinux.log	klf-iossimulatorarm64	1.6.0	metadata	f807819d6496827b8d8fdd43744057e93bb59e88
net.codinux.log	klf-iossimulatorarm64	1.6.1		N/A
net.codinux.log	klf-iossimulatorarm64	1.6.1	metadata	654e9b62af5b5ef103e0ea9cc55901891edd884e
net.codinux.log	klf-iossimulatorarm64	1.6.2		N/A
net.codinux.log	klf-iossimulatorarm64	1.6.2	metadata	82949247065b8d86e2c9287634b938eb5af1bb1a
net.codinux.log	klf-iossimulatorarm64	1.8.0		N/A
net.codinux.log	klf-iossimulatorarm64	1.8.0	metadata	0f6e6d62ad43a511ae72bc42aa78d96e61276cee
net.codinux.log	klf-iossimulatorarm64	1.8.1		N/A
net.codinux.log	klf-iossimulatorarm64	1.8.1	metadata	839985cd4a1e7e710efcbbfdc704470b0e06ed78
net.xdob.ratly	ratly-tools	1.1.0		5eb8c6a2bf8645570f2626efd195fad4600a48d8
net.xdob.ratly	ratly-tools	1.1.1		1c92aaf99da0b1a7c04151dcf7e45ed62f9fcd98
net.xdob.ratly	ratly-tools	1.2.0		889459dd7b6713dd5e41c48b88d08bbc8e5e5d00
net.xdob.ratly	ratly-tools	1.2.1		b974dbb64e1bd73e95eeec679699682e0c5cd590
net.xdob.ratly	ratly-tools	1.3.0		82198c685d4404004dc8449747acd076964ea62c
net.xdob.ratly	ratly-tools	1.4.0		699f853e6202c6fbfe7ecfb61590eb6a76bc6c69
no.maddin.niofs	nio-fs-util	2.0.0		d78937cc25425499817ffab6627d4851cedac46d
no.maddin.niofs	nio-fs-util	2.0.1		d61836a75a81a8a4c6a2fd423a40aaa8e0755fb6
org.agorava	agorava-linkedin-cdi	0.5.0		a6c99bd1f4902025de69c391a93c355dd7d49296
org.agorava	agorava-linkedin-cdi	0.6.0		14887eb6d1dd52e1926a949ec6112acf16330d25
org.agorava	agorava-linkedin-cdi	0.7.0		faac176a4d9ea5f43b1779684adef0bdf16ed641
org.alexn	my-typelevel-library-core_sjs0.6_2.12	0.0.1		4f730a9f5fad41feb166ae8bb473a2d94946522f
org.alexn	my-typelevel-library-core_sjs0.6_2.12	0.0.10		e83f1f3b1784453fbccad055ae7165ddf2dc821a
org.alexn	my-typelevel-library-core_sjs0.6_2.12	0.0.11		1b58abae5fe81290c4290cbc528838ed76cdcfd3
org.alexn	my-typelevel-library-core_sjs0.6_2.12	0.0.12		6114e5d0fa0e5be263425204fe3db576d0f69952
org.alexn	my-typelevel-library-core_sjs0.6_2.12	0.0.2		6d90275c892c6760103fe1ef245cd848de8e509b
org.alexn	my-typelevel-library-core_sjs0.6_2.12	0.0.3		458d2d72bba891e1961b6c5962d712d7d9ed0976
org.alexn	my-typelevel-library-core_sjs0.6_2.12	0.0.4		f00562bb19a1663f930d4527fca0c3df00d70b1e
org.alexn	my-typelevel-library-core_sjs0.6_2.12	0.0.5		116d1b50a31de9f40d79d06c4675b82e68c2a964
org.alexn	my-typelevel-library-core_sjs0.6_2.12	0.0.6		2777429fee67bdc9146c315547e84fa841817020
org.alexn	my-typelevel-library-core_sjs0.6_2.12	0.0.7		5a4bd1ed34e65641ecd178c313b1b328fa30aa71
org.alexn	my-typelevel-library-core_sjs0.6_2.12	0.0.8		2f2a7a69670139417dda8093f6b315abe6432623
org.apache.camel	camel-sjms-starter	2.18.0		233c2aee79ad5020cc97d2d9ac3d1f05118178d1
org.apache.camel	camel-sjms-starter	2.18.1		e658305ddb7640881bb55bf361e623554426326a
org.apache.camel	camel-sjms-starter	2.18.2		9acdefecb364738e23ac0de863a1dc9998651103
org.apache.camel	camel-sjms-starter	2.18.3		37b4e41440fdcf4849e17e34960d4406db3cf418
org.apache.camel	camel-sjms-starter	2.18.4		aacc96e1ac67b1f431656546b16afde4e791b30e
org.apache.camel	camel-sjms-starter	2.18.5		44849c1b1ae6a758526882fefbaa17aafb680a70
org.apache.camel	camel-sjms-starter	2.19.0		39a5eac001760bff3a957b6774082dc57f997d7b
org.apache.camel	camel-sjms-starter	2.19.1		cd63512cb169e04021b725832b0d858d9050f370
org.apache.camel	camel-sjms-starter	2.19.2		21784af53a42d83af34a8818d2455c5283452619
org.apache.camel	camel-sjms-starter	2.19.3		800fca5645e4a8e53b14e7dbd5a165281681e679
org.apache.camel	camel-sjms-starter	2.19.4		ddbc253e26029eb038b72b4e90505e88b067329d
org.apache.camel	camel-sjms-starter	2.19.5		f79ee29479083ac27a06115f89c1916baa9876d1
org.apache.camel	camel-sjms-starter	2.20.0		181102332ff5ff2fe84132be2db0f63fd1ac94fb
org.apache.camel	camel-sjms-starter	2.20.1		1734e3281f31b1a7e7cd32b9e658f841ecc57b35
org.apache.camel	camel-sjms-starter	2.20.2		f18a04f27a3d724071d469610c5b45923d9108c6
org.apache.camel	camel-sjms-starter	2.20.3		9e1281363d72d1968c84de57fc55bc19f961d774
org.apache.camel	camel-sjms-starter	2.20.4		ed9564d99b650f32efe66655248f9a01e9633c62
org.apache.camel	camel-sjms-starter	2.21.0		a55e9d887cb574b6ee64dd3c4920c062a9a599ed
org.apache.camel	camel-sjms-starter	2.21.1		1a1bcb7dae5f90a7d2f6cee1f7afae09cdb0c9ad
org.apache.camel	camel-sjms-starter	2.21.2		df0c437f815e3f4f53a0c0f63b7055841e30f9c1
org.apache.camel	camel-sjms-starter	2.21.3		2b4dca16cbf499a440c36242ef534026eb6b3589
org.apache.camel	camel-sjms-starter	2.21.4		f5abb422b446ead863a68248820315dc6359fc96
org.apache.camel	camel-sjms-starter	2.21.5		5077e41e828d6cc24a925c7b80fbabe580a26a70
org.apache.camel	camel-sjms-starter	2.22.0		cb82aaedf4e96bc2ba1b63e113dec38685192d23
org.apache.camel	camel-sjms-starter	2.22.1		e6d7181ccd837370347597d3660bd64689de2284
org.apache.camel	camel-sjms-starter	2.22.2		c4000230eacd94c968917e63ffb6faa7d21645da
org.apache.camel	camel-sjms-starter	2.22.3		26f706769495e27ee98916fe8c4d0b6e24712c95
org.apache.camel	camel-sjms-starter	2.22.4		7a554615f6d0ca2f2a9da0dc68f38e73af83b60d
org.apache.camel	camel-sjms-starter	2.22.5		9df65572b646f27d97238ecd0acfa75671d2c969
org.apache.camel	camel-sjms-starter	2.23.0		9755356b7f978be40d86eb048a1ecb672efb330f
org.apache.camel	camel-sjms-starter	2.23.1		f3addc129d6f9090ffef8e8414c0f9562ced08f6
org.apache.camel	camel-sjms-starter	2.23.2		2d422e4818590a51db75480e79dbf38a1dcc1797
org.apache.camel	camel-sjms-starter	2.23.3		67a39a976d3ee7716d8055e84f3f3bbc087c99fa
org.apache.camel	camel-sjms-starter	2.23.4		232a6b7a49ecbebbbb907175cef52d960e450954
org.apache.camel	camel-sjms-starter	2.24.0		798f72174744f8ab39da4b58e3533090376939c5
org.apache.camel	camel-sjms-starter	2.24.1		378129bf723d2cf756ffb53dffc4dff1a1be6c11
org.apache.camel	camel-sjms-starter	2.24.2		34ad82254df61fd1e081df8a455b631a2ace70d7
org.apache.camel	camel-sjms-starter	2.24.3		c533e259ba668fd1e036a5437885ad5b9c55114e
org.apache.camel	camel-sjms-starter	2.25.0		a613cc572186e21cfa08316853173ccebceab4e9
org.apache.camel	camel-sjms-starter	2.25.1		dc3f5a71d7d139a1d2fc60596f288f2161439d53
org.apache.camel	camel-sjms-starter	2.25.2		0edd1aebd7b13cf183feb54f918b4f82790df665
org.apache.camel	camel-sjms-starter	2.25.3		b9eff58d42d116eccb345ab3a782da02f03f0113
org.apache.camel	camel-sjms-starter	2.25.4		9cac04b853eb3729311d9bbd7a5dcd2e90752244
org.apache.camel	camel-sjms-starter	3.0.0-M1		224ebcac43adfe5b7c78e156b496cb1840a87e28
org.apache.camel	camel-sjms-starter	3.0.0-M2		a504731bb320f6734767fe407e0df9dd541fb540
org.apache.camel	camel-sjms-starter	3.0.0-M3		bf6e6f9eda34da567d435ef2b90342ba0c95eacf
org.apache.camel	camel-sjms-starter	3.0.0-M4		a38503800cffd4fb02a322ff433596074c0a2b21
org.apache.camel	camel-sjms-starter	3.0.0-RC1		b99f2cbec9b333ff5e694c2edb4a2b8b0e4b3f74
org.apache.camel	camel-sjms-starter	3.0.0-RC2		b7335305e2997471bf8b06b1b585b4c29624cb47
org.apache.camel	camel-sjms-starter	3.0.0-RC3		ea9431d12c504b0918f7dacff87e1829f5a44d97
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.1.10		91317fa0478fe57fc3133933cd758e1d329d976a
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.1.6		fec58b10f38d1b28a964740a6532491e821932eb
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.1.7		033319dfd0c84f053a1161222cb82e0c921b1764
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.1.8		de4d204159030cb2aeb3cecaff5fc25051bc5aaa
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.1.9		3473e86957361ed6c3c3648a51044752155c571c
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.2.10		acb605907cac1e63e23c7d9211655e17a6f9e32c
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.2.11		ba43803bb8d48ac72ce52bbf6e056d6aca049e99
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.2.12		a44858378c24171c4b890843ed383dfd717bf1ab
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.2.3		1bde69177e8463d1ded0078f4168c1a136d566e0
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.2.4		20cc2a9e072d3aab8aa3c0196f4cc0d5131ab99f
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.2.5		a7103d217ffce61a36388b3b440890d40dcc4a05
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.2.6		76b7422370cb211d1f7ab20aabed20bdf6a58a0b
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.2.7		c574c05eb0d74d2d3002e70116f31364ce8edca4
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.2.8		90d9a2cd6f383eb0d5000d72aa1c5888fc766a1e
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.2.9		43ca2772f5aa5cc5c6bd7fb3259fb4616e295a39
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.3.0		b4a2a4c87cefcf6b2aeacf3eb5ee6f6beffce63a
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.3.2		8fed213d5732ce83a0e8549937dd2219e23ce1cc
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.4.0		fb6f8ae1edcc97e6adcbba978299af4a6097509a
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.6.0		cf715cb3d10e5953766af90057e42184bac8b7aa
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.6.1		b4caee04630edd2a505f2401c54a64259b2c7282
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.6.2		437f0e49c01e31dc771a1d3fb22737e1725613f7
org.apache.cxf.xjcplugins	cxf-xjc-bug671	2.7.0		92d8aee651860362634f460c5a73fc83f419deef
org.apache.cxf.xjcplugins	cxf-xjc-bug671	3.0.0		52bf1244a0fa890943051b45ee50d80ca7346ebc
org.apache.cxf.xjcplugins	cxf-xjc-bug671	3.0.1		aafab052e8eda3ce61168bd42a157399da2b34d8
org.apache.cxf.xjcplugins	cxf-xjc-bug671	3.0.2		518d2534a63679e558aeb5cd5e5d6195466b1795
org.apache.cxf.xjcplugins	cxf-xjc-bug671	3.0.3		2863587358962403c9062cc7bee6edf45609ba10
org.apache.cxf.xjcplugins	cxf-xjc-bug671	3.0.4		425ca328b18affb24e0d2551e3ab57f6d611aa48
org.apache.cxf.xjcplugins	cxf-xjc-bug671	3.0.5		e710e76d67f16cc355947ba3819467ccd076aa80
org.apache.cxf.xjcplugins	cxf-xjc-bug671	3.1.0		742229164c81682322d8454a18f74fb7ba9ee0c5
org.apache.cxf.xjcplugins	cxf-xjc-bug671	3.2.0		545360ced83b8c32588699a4543152c64863031a
org.apache.cxf.xjcplugins	cxf-xjc-bug671	3.2.1		bcd35962ac0e9e89bba1e80a1a5dfee08f1ce954
org.apache.cxf.xjcplugins	cxf-xjc-bug671	3.2.2		678b271016af3ef1f35b0d9f6e8c84f5bfc7a6fd
org.apache.cxf.xjcplugins	cxf-xjc-bug671	3.2.3		e1793b624196a253fb7cf8c357f207d245ed24fe
org.apache.cxf.xjcplugins	cxf-xjc-bug671	3.3.0		d8d39c251b190e41b24736bd0e600e2e73db0a41
org.apache.cxf.xjcplugins	cxf-xjc-bug671	3.3.1		cae74b73d9fa81d6611f7d6ab79e3cadf5a04b64
org.apache.cxf.xjcplugins	cxf-xjc-bug671	3.3.2		9aa7b54f0b74cd5487fc859dbabb44d8344f0d0e
org.apache.cxf.xjcplugins	cxf-xjc-bug671	3.3.3		c1aafab38b7d5d8ef3a37663e87a65a345aa0049
org.apache.cxf.xjcplugins	cxf-xjc-bug671	3.3.4		d1a3d167275f198664942fb788686e00fdf785a1
org.apache.cxf.xjcplugins	cxf-xjc-bug671	4.0.0		32c61416badce13af4adac2aaaa461e4b9be24f7
org.apache.cxf.xjcplugins	cxf-xjc-bug671	4.0.1		c8795144f6b8eccc7dd8d21802e9c14082a97831
org.apache.cxf.xjcplugins	cxf-xjc-bug671	4.0.2		c1f4b153f5cd700a28671b48f5709b1a54fb958f
org.apache.cxf.xjcplugins	cxf-xjc-bug671	4.1.0		1ad6d866fbe9547609631e7770944a28b89487c1
org.apache.kylin	atopcalcite	0.7.1-incubating		812278386926a0b5af63078c8edbc7a4bc8060a9
org.apache.kylin	atopcalcite	0.7.2-incubating		ba40a12240fd67e609c2d78f1a1b97c9276917a5
org.apache.kylin	atopcalcite	1.0-incubating		bfa470dd380557e0bfb01ddb9a4b3a6f34384009
org.apache.kylin	atopcalcite	1.1-incubating		f5a52b08513142d04833c03e028ad07b125d993e
org.apache.kylin	atopcalcite	1.1.1-incubating		f3cd6b526c20ea8d3ac043c7a65aa270d7933750
org.apache.kylin	atopcalcite	1.2		b3c15189e41bfc59d77140bd7124a65fb1204114
org.apache.kylin	atopcalcite	1.3.0		90a216d3b08894e1827a66695bff9cf55e7805fd
org.apache.kylin	atopcalcite	1.5.0		863c627cbe37720e1eb910abc90ed8fe3e1f2557
org.apache.kylin	atopcalcite	1.5.1		a920f0b7776af07ae263b87d06b3946769bf13b5
org.apache.kylin	atopcalcite	1.5.2		7e4be22deae10c8ce38c9a566becbfc0e965046d
org.apache.kylin	atopcalcite	1.5.2.1		1b8e0420181e3cba3551e041314dbe6679b98d17
org.apache.kylin	atopcalcite	1.5.3		beee00ffa09331af14379946a88ad93f01bd4baf
org.apache.kylin	atopcalcite	1.5.4		54dc8cffd4352468aadb8a38646ca84435d88798
org.apache.kylin	atopcalcite	1.5.4.1		92e73c029a9933e14d901879e34cc8f4fbafd816
org.apache.kylin	atopcalcite	1.6.0		ee6abfad51e1b4f5b5700942c6698d42499db3c0
org.apache.kylin	atopcalcite	2.0.0		ccf82c1d8d1c3df2df58197c20d7110bc7944e7d
org.apache.kylin	atopcalcite	2.1.0		5b90d9a5ca8175b4793a36d8229f94cd3745102c
org.apache.kylin	atopcalcite	2.2.0		604f2f7771dd5952b06d654a36d8c30b64a1e76c
org.apache.kylin	atopcalcite	2.3.0		86d8267d5c0753a2b92f0c19c9857df724ba57cb
org.apache.kylin	atopcalcite	2.3.1		e9dcd75ab3077aaf2621d89e64a904dc5aa639c8
org.apache.kylin	atopcalcite	2.3.2		9b1ed31f60a0fbf08bbd3583925c9322ffc019e5
org.apache.kylin	atopcalcite	2.4.0		5b92a2b37d715f28e1986f608a4efbf30a9cae9a
org.apache.kylin	atopcalcite	2.4.1		cb20ed143943d68881a6a2456c9a057345150175
org.apache.kylin	atopcalcite	2.5.0		625c2a2a375c7bb06f5d859404ed8125e6c343bf
org.apache.kylin	atopcalcite	2.5.1		46cd281d44e99d48be42b25e7f0398422722ed7d
org.apache.sandesha2	sandesha2-client	1.1		771e25c002fde234cf2461b983ecffc5a280268e
org.apache.syncope.ext.oidcc4ui	syncope-ext-oidcc4ui-persistence-jpa	3.0.0		f0b03c90d5ee1935b17e082d0a6a4acda49b1e41
org.apache.syncope.ext.oidcc4ui	syncope-ext-oidcc4ui-persistence-jpa	3.0.0-M0		4c2ceba9136c8af367909ea73a38308eec9b4c28
org.apache.syncope.ext.oidcc4ui	syncope-ext-oidcc4ui-persistence-jpa	3.0.0-M1		01f070b44c584c0fd997b0b386dcd2f7c80154f0
org.apache.syncope.ext.oidcc4ui	syncope-ext-oidcc4ui-persistence-jpa	3.0.0-M2		7beda96320726869ecd01f5f7016d1814a7e78c5
org.apache.syncope.ext.oidcc4ui	syncope-ext-oidcc4ui-persistence-jpa	3.0.1		e320e9c45c385e55f60c8d14ef88972c816bf571
org.apache.syncope.ext.oidcc4ui	syncope-ext-oidcc4ui-persistence-jpa	3.0.10		2873579dcd5e90fcae463ddd1438a802eb46ac7f
org.apache.syncope.ext.oidcc4ui	syncope-ext-oidcc4ui-persistence-jpa	3.0.11		b309168cf3f1552df07aa7701785a2b0aa86912f
org.apache.syncope.ext.oidcc4ui	syncope-ext-oidcc4ui-persistence-jpa	3.0.2		7bed17d08cfc6c28b98d70ed0f8f745f31833fa3
org.apache.syncope.ext.oidcc4ui	syncope-ext-oidcc4ui-persistence-jpa	3.0.3		7f3d793c2402628a8af58f6c0ae4dc7d234cae81
org.apache.syncope.ext.oidcc4ui	syncope-ext-oidcc4ui-persistence-jpa	3.0.4		d20bc496edd022ef2e73a3a7cd396d1643a13a33
org.apache.syncope.ext.oidcc4ui	syncope-ext-oidcc4ui-persistence-jpa	3.0.5		d8900c839d65c049750ec521442d4294ea52315a
org.apache.syncope.ext.oidcc4ui	syncope-ext-oidcc4ui-persistence-jpa	3.0.6		30b2048b58518bf56d969f39ec2b2762e82a681c
org.apache.syncope.ext.oidcc4ui	syncope-ext-oidcc4ui-persistence-jpa	3.0.7		3e624f0150b4bd3ed1d6d217d7ff1c282aee78a1
org.apache.syncope.ext.oidcc4ui	syncope-ext-oidcc4ui-persistence-jpa	3.0.8		50cecc2ffb25cb7a3a225cab9bc6ee698db3da56
org.apache.syncope.ext.oidcc4ui	syncope-ext-oidcc4ui-persistence-jpa	3.0.9		1cbe181c6e89488eef47e7295966a36511d26a20
org.apache.syncope.ext.oidcc4ui	syncope-ext-oidcc4ui-persistence-jpa	4.0.0-M0		a2de69fe7e5e281699d875ecdd36de78f555c18b
org.apache.syncope.ext.oidcc4ui	syncope-ext-oidcc4ui-persistence-jpa	4.0.0-M1		b37872b36932505e95ff0a7573e32d33017ad36f
org.apache.tomee	itest-util	10.0.0		402e43f38a4718672088a6eebbd6f227d375a847
org.apache.tomee	itest-util	10.0.0-M1		496e7fba155d14ce6c62d0d54dc30226f65769fe
org.apache.tomee	itest-util	10.0.0-M2		70a4a457d14a3da68903a294c64d11180551d449
org.apache.tomee	itest-util	10.0.0-M3		0b3329495da7d3c731ca66f1e4823996ef349968
org.apache.tomee	itest-util	10.0.1		d3fb674440e6b54726eac9236f13904136d51123
org.apache.tomee	itest-util	9.0.0		bd5123e7a592476c3a92c0e1799a2629c1af8cb1
org.apache.tomee	itest-util	9.0.0.RC1		87ef59d2da27ecbb4ed12ae980695c8205b9ea1e
org.apache.tomee	itest-util	9.1.0		b2a24d486d1048fe59d05f2d4ca3d5617fa5de1c
org.apache.tomee	itest-util	9.1.1		5a6577997cc041268f57690e4ddf6f5217756cb8
org.apache.tomee	itest-util	9.1.2		d0f7060cd5122f7d3af7742ee0e6ea90d5621279
org.apache.tomee	itest-util	9.1.3		0694990821aeee9c53e5fdc8494a996e633e9d55
org.aya-prover	pretty	0.10		5f94537c6d286e145e9694e0bdf8ff5eca770920
org.aya-prover	pretty	0.11		0d51f4cd513cd89ec672ef8fae991926ef3c09f5
org.aya-prover	pretty	0.12		cb66e2525af2def2c2231b4ec722fbc0cf639b1f
org.aya-prover	pretty	0.13		b5955256dba95043c2665546d23a6b7770de9749
org.aya-prover	pretty	0.14		b70bec46eadde57f2d56b3e62a97b239d1b865dd
org.aya-prover	pretty	0.15		ac78bfea3ccae5da8ed8a5dda88ce020b6cb6cf4
org.aya-prover	pretty	0.16		aa092396ea2582b50cfc555f0bfe68bc12395823
org.aya-prover	pretty	0.17		46763139da57844ddae36d5c47d46bb2d5d15a52
org.aya-prover	pretty	0.18		f688f6a7c72bd45f9ca83bc1ccb0d70c5dd0da01
org.aya-prover	pretty	0.19		d075ad1b22663e460316ad706328550bf59c5e78
org.aya-prover	pretty	0.20		49898a9efa7d0c1d961d53148007cba7a9b9ad95
org.aya-prover	pretty	0.21		fbdd1182be805ab0bba1967351557d75fe0e3b7a
org.aya-prover	pretty	0.22		0af0fbf925c0acd0e6c8705ef7d6d563f6c4e7db
org.aya-prover	pretty	0.23		07cae96ede0fae36e425eaa166f5b91ce86343f1
org.aya-prover	pretty	0.24		ea429ec8906002f30360893e17aa4c75e0d47a28
org.aya-prover	pretty	0.25		b9307eaed421802e7141a09e570c538360e71eb7
org.aya-prover	pretty	0.26		9cd0f55411735a5bde2a3b1149b967024cee3104
org.aya-prover	pretty	0.27		ecf871972f47125e38d184afef62aeeaedb26df8
org.aya-prover	pretty	0.28		252aefe7a7093217f2aafc3ad43a92ac2a5cd316
org.aya-prover	pretty	0.29		ed026ebd17d52b0225c5ce3777bbb707db75abed
org.aya-prover	pretty	0.29.1		ff09b0945d68c66fa5b7225be5ca18cbe71035c5
