app.cash.chronicler	chronicler-proto	1.0.1		f3339b705086dc89519a2fd6400a1dc912692d5b
dev.zio	zio-aws-akka-http_3	5.17.211.1		e688f3e9ce4eb74fee13a9c72b373efefc208c99
dev.zio	zio-aws-akka-http_3	5.17.212.1		7b8fb54713658bd451d253c48a53e0ee13bd901b
dev.zio	zio-aws-akka-http_3	5.17.214.1		32c26728857671dd768d87550db7e7e0da708e0b
dev.zio	zio-aws-akka-http_3	5.17.217.1		9427e399be004921c9463403b6a0c016cd812726
dev.zio	zio-aws-akka-http_3	5.17.218.1		2cb735255bd1c53a1a8c6bb33d21567b33e10e20
dev.zio	zio-aws-akka-http_3	5.17.224.2		d251e139fad022be31acbeda0ecc9db1779d36c7
dev.zio	zio-aws-akka-http_3	5.17.224.3		9d098d471ffeaf6d74e5d5e19b08e82427ee29d6
dev.zio	zio-aws-akka-http_3	5.17.224.4		b6cb5826e0bbcb6c0bff2e2b9331956ad0ac6f41
dev.zio	zio-aws-akka-http_3	5.17.225.1		2c1e4166ada0a42acc526d6c15c3297aec6c1ca7
dev.zio	zio-aws-akka-http_3	5.17.225.2		11c58b5bd457155374cbd267a88f68ee5ffce902
dev.zio	zio-aws-akka-http_3	5.17.233.1		91108009905a2e99ac5092f535462256bfe5d78b
dev.zio	zio-aws-akka-http_3	5.17.234.1		2f9fb0e829f9a621b2f7ebf674207e3da63d0dcf
dev.zio	zio-aws-akka-http_3	5.17.239.1		e9f712ce32c13991d5662ff781da8f70d1659e9e
dev.zio	zio-aws-akka-http_3	5.17.239.4		5f9bd0314e5625173be9a2fd7124b73ec1ba087e
dev.zio	zio-aws-akka-http_3	5.17.252.1		ebfcbfa8f4819631b98632eaa1b29a5aecbe92b3
dev.zio	zio-aws-akka-http_3	5.17.257.1		298babd4d0d7f316b461b479c0933aa9c204c138
dev.zio	zio-aws-akka-http_3	5.17.265.1		891ceb9ce5e9bd4b2cf49b904f40c830ed5385d5
dev.zio	zio-aws-akka-http_3	5.17.267.1		82db54d4f523b350ca98b5996678cace58b66fe7
dev.zio	zio-aws-akka-http_3	5.17.267.4		9f6dde5614dc57f8eac4d3e1298bdc1b14431cc0
dev.zio	zio-aws-akka-http_3	5.17.267.6		b9143c18ff28d4f78350a373baa9137c881609d6
dev.zio	zio-aws-akka-http_3	5.17.267.7		8e2292c34b03d69159913866b81e80ee1bf1bc64
dev.zio	zio-aws-akka-http_3	5.17.269.1		65f167332850d4babbe9c0c2c121674aa1a6e64c
dev.zio	zio-aws-akka-http_3	5.17.271.1		27c3c2f51bd41d6e7bdb397615952513d4840a6c
dev.zio	zio-aws-akka-http_3	5.17.280.1		f24ea38ccec4973bd1747f67fa630816cd028d0e
dev.zio	zio-aws-akka-http_3	5.17.295.1		579824fd94325d1a70469a80beebeded76683aea
dev.zio	zio-aws-akka-http_3	5.17.295.10		e8c68c70ab745ae2eb216b47836ec3c4660a1fb4
dev.zio	zio-aws-akka-http_3	5.17.295.11		fd2a7bea4bac2b9fdfd658e4643fbac3e47d6653
dev.zio	zio-aws-akka-http_3	5.17.295.12		b8ac85beab09a1e4029decea96c8f0e1e2de5b85
dev.zio	zio-aws-akka-http_3	5.17.295.13		e59a309dbbb70e7bc1d34692b46ad787b3a2bb49
dev.zio	zio-aws-akka-http_3	5.17.295.14		0f9ac8e38524ea2f4a8005364d4a693e87c88f76
dev.zio	zio-aws-akka-http_3	5.17.295.15		39bd0dea1afc0206dd7e880d538f0d2118383c4d
dev.zio	zio-aws-akka-http_3	5.17.295.16		1b47d303d0e292bcd2f6d1b6b04d9e6ab0ed6602
dev.zio	zio-aws-akka-http_3	5.17.295.17		671db84b0391d26c854260f1606ed88a1280282c
dev.zio	zio-aws-akka-http_3	5.17.295.18		7f32a9b901afabd82ab7ca61804201d7d2114127
dev.zio	zio-aws-akka-http_3	5.17.295.19		72e4f75a384d0088a51f53be8dfe62c343cd1ed9
dev.zio	zio-aws-akka-http_3	5.17.295.2		600c64283dfbb7f0bc554cd30d666a301ac8734e
dev.zio	zio-aws-akka-http_3	5.17.295.20		70344b5d201eb1d6e88318575bb31ba140e12a7e
dev.zio	zio-aws-akka-http_3	5.17.295.22		271d65dd48691b5ef46a6bc979f2d20185c1181b
dev.zio	zio-aws-akka-http_3	5.17.295.3		2ebaf11fa8adc8913f1b4c9f37ceafe6a3155004
dev.zio	zio-aws-akka-http_3	5.17.295.4		d9045d226603e8d0130293291e1f7dfe95509e8d
dev.zio	zio-aws-akka-http_3	5.17.295.5		d93097232e84f1dacdbb3bc89e248dabfd55e6d1
dev.zio	zio-aws-akka-http_3	5.17.295.6		2043d4dadd82f829ee9534d743cbe00cf5aa4eab
dev.zio	zio-aws-akka-http_3	5.17.295.8		05e6f7a35c9119d908d3b36cc66c7bc63f28a8a6
dev.zio	zio-aws-akka-http_3	5.17.295.9		5c0e1977c9ff737270717481d6845ca8221da960
dev.zio	zio-aws-akka-http_3	5.19.12.1		d2599fa1d624c9ae0bcb3b12e5dfa70736b7878d
dev.zio	zio-aws-akka-http_3	5.19.17.1		029d9cba126de9ac05d9195ae4e4d168b7dc57b5
dev.zio	zio-aws-akka-http_3	5.19.17.2		053fbb7786b9e50f1ee41b5c3904259e32871dea
dev.zio	zio-aws-akka-http_3	5.19.26.1		f5297c1a498489ef606e7335decd577384fd90f2
dev.zio	zio-aws-akka-http_3	5.19.31.1		e6f8b4cb911f4878781f1a302c3a9628cf7cdd2a
dev.zio	zio-aws-akka-http_3	5.19.31.2		ab1bd9929ef180a1dee3f43388cd7057b580deaa
dev.zio	zio-aws-akka-http_3	5.19.31.3		0502f123cf2cb776676362b383f1e863f3c5189a
dev.zio	zio-aws-akka-http_3	5.19.31.4		0007f2cdfb2c033816bed9b550597b5d0e347227
dev.zio	zio-aws-akka-http_3	5.19.31.5		4092549827e6f00c113392afc3b0a015dea11ad2
dev.zio	zio-aws-akka-http_3	5.19.33.1		4623b83ab6f444da2d881a512a81d3097ddf51c4
dev.zio	zio-aws-akka-http_3	5.19.33.2		3a70086336f260beea32599f0250e8770fe09449
dev.zio	zio-aws-akka-http_3	5.19.7.1		7f9997c3673b5b953a0267de320986fc713ec517
dev.zio	zio-aws-akka-http_3	5.19.7.2		329d92cc02d4808c0905d56d2fd7ee21029e54d7
dev.zio	zio-aws-akka-http_3	5.19.7.3		109ca1302048eb01c9dbae692b044cae90b7ab9b
dev.zio	zio-aws-akka-http_3	5.19.7.4		48ede18d2b08e8b4806bdfa17b5f069d6cf7e01d
dev.zio	zio-aws-akka-http_3	5.19.7.5		ac8f82cc9362f09b819f6befe8de2196eef3c236
dev.zio	zio-aws-akka-http_3	5.19.7.6		0e7bc5dc2583332f9c75ff59a0a690a2b3ca5288
dev.zio	zio-aws-akka-http_3	5.19.8.1		ee6757c952011ac45fc00dc354bb60018a265764
dev.zio	zio-aws-akka-http_3	5.19.8.2		33378590353a86082d148198fa8a5048c55116f3
dev.zio	zio-aws-akka-http_3	5.19.8.3		d56ed57119136a1d2a76187cf93cccf4253c3f60
dev.zio	zio-aws-akka-http_3	5.19.8.4		6355a79a89975c146102e28b6eeb6d50ea6ea4c5
dev.zio	zio-aws-akka-http_3	5.20.17.1		dcc67e7531ee57d9132f95b42bd232d14c305981
dev.zio	zio-aws-akka-http_3	5.20.17.2		5e471799c5c5b24790b2aeed1c4961a0b765c5a4
dev.zio	zio-aws-akka-http_3	5.20.22.1		728faa1d4459a42501c6af196831cd5f0b6a9c4c
dev.zio	zio-aws-akka-http_3	5.20.22.2		fea6cde22329c37db8ce29663fd696a0140a563d
dev.zio	zio-aws-akka-http_3	5.20.22.3		e8893506aa64e216e67d0ef1620bba6447b58927
dev.zio	zio-aws-akka-http_3	5.20.32.1		563ccca5c86b5a2e85946689c0b2c72660063b66
dev.zio	zio-aws-akka-http_3	5.20.32.2		a04a05be6709b097118da4ddd5ce3367dd2ead75
dev.zio	zio-aws-akka-http_3	5.20.37.1		3bf2ec9a4c58c34285f50f0051416fb4f4404f94
dev.zio	zio-aws-akka-http_3	5.20.42.1		2d6cd4b7d525f625377634eac5d17aa7c2b0b762
dev.zio	zio-aws-akka-http_3	5.20.7.1		e656f56e39aa8a38733ac117afc6e5926e64e7be
dev.zio	zio-aws-akka-http_3	5.20.7.2		966d96e95a094d833429ae94c209856b6d4daf1c
dev.zio	zio-aws-akka-http_3	5.20.7.3		d70a6a02ba00317c34635303c327ea2886d6706b
dev.zio	zio-aws-akka-http_3	6.20.103.1		e3ca7d25f20ff134faa9e50b1f125a937209163f
dev.zio	zio-aws-akka-http_3	6.20.103.2		6111579998df3ed1d0113a5963cd72972e07cb53
dev.zio	zio-aws-akka-http_3	6.20.115.1		b4efc992095d5ecc33b74019dd097b68fba14b21
dev.zio	zio-aws-akka-http_3	6.20.115.2		38d52d2359f8a12ca6aa98bdbb50e4020cbaf476
dev.zio	zio-aws-akka-http_3	6.20.120.1		23cb7ef451ff984101881484615d9282160c4de0
dev.zio	zio-aws-akka-http_3	6.20.149.1		fdb446cfff01f4d650ebc8bbdc585577d6baa0c6
dev.zio	zio-aws-akka-http_3	6.20.149.2		6a981d3a3cd91835775991e4c3735b8a85ff6d94
dev.zio	zio-aws-akka-http_3	6.20.162.1		8e5c560fecc88bb4c21d86ba5e81c470390bb38a
dev.zio	zio-aws-akka-http_3	6.20.162.2		5467d951a873a5424be3bf41dd96a6cb59df0de5
dev.zio	zio-aws-akka-http_3	6.20.42.1		1900cfcbec6bcdac0116d856e09e1937d281bd85
dev.zio	zio-aws-akka-http_3	6.20.42.2		adb385d5fac762ca3ac44fc2e62a8506bdacdbd7
dev.zio	zio-aws-akka-http_3	6.20.47.1		3ff0923d84223d1e8c3c2edc0a50cf351413374c
dev.zio	zio-aws-akka-http_3	6.20.56.2		93343fb62dbb4699f0ab594631cb0af55ee09f19
dev.zio	zio-aws-akka-http_3	6.20.58.1		a72944ab50207f34173e4af7e2374547d0347304
dev.zio	zio-aws-akka-http_3	6.20.58.2		41b14fb419139f34a486f4ebd0596616f38d093e
dev.zio	zio-aws-akka-http_3	6.20.58.3		8d192eaeefa9f5ebc6a09796d188723f28f8e13d
dev.zio	zio-aws-akka-http_3	6.20.61.1		c880561fcd1b052faf793c9bf51da9b56c0e87c2
dev.zio	zio-aws-akka-http_3	6.20.69.1		8d74ea1316af9a4af60f4a25f2746a219e2a920c
dev.zio	zio-aws-akka-http_3	6.20.69.2		355d30aa4302dc088e9a82d1298d41f793231ac1
dev.zio	zio-aws-akka-http_3	6.20.74.1		2ff6883131059c926689fa02e5b20a4af1c4ecbe
dev.zio	zio-aws-akka-http_3	6.20.74.2		106800bf366fbd63d76e2c9e458f06f1d06a8258
dev.zio	zio-aws-akka-http_3	6.20.78.1		e3f583155fdcb86a06ceb89e48e6915bef1c54bd
dev.zio	zio-aws-akka-http_3	6.20.78.2		52047ca8b4f286374f91ea71befbb983b430f513
dev.zio	zio-aws-akka-http_3	6.20.78.3		3b094e787a8ae0c1d63a6f8a110b70ee22053bdc
dev.zio	zio-aws-akka-http_3	6.20.83.1		e53451ce0e976673d43e687b675b478bba3764a7
dev.zio	zio-aws-akka-http_3	6.20.83.2		38eb8c88b04ab8bf4f5c75df6daaeb3a5359e984
dev.zio	zio-aws-akka-http_3	6.20.97.2		7bd9cc7998c9b414f17193bea0d9232fba8abf55
dev.zio	zio-aws-akka-http_3	7.21.15.1		9b81693f0716aeb1d3e0bb34603cf5db78a66052
dev.zio	zio-aws-akka-http_3	7.21.15.10		5a31ab273f84b77cba99496615570e2fa4a30f10
dev.zio	zio-aws-akka-http_3	7.21.15.11		605e4a3cf66a88f151eb370f0af346741e672a2e
dev.zio	zio-aws-akka-http_3	7.21.15.12		0f2827c6c928a8ee5a70ba384a8faac1489d1c73
dev.zio	zio-aws-akka-http_3	7.21.15.13		cfbf6c24ae22cb4c04d18e62443a0a7b7307dda9
dev.zio	zio-aws-akka-http_3	7.21.15.15		ad505243fcc5f769b1ef157dea0c8585394be5ae
dev.zio	zio-aws-akka-http_3	7.21.15.2		286652e5c762dfdc43ea7e97e739414fe1aa97de
dev.zio	zio-aws-akka-http_3	7.21.15.3		ecc3f4cedf050225c44b5a5338ab8774c68ba437
dev.zio	zio-aws-akka-http_3	7.21.15.4		4e8af21de576f854814f2bb0fd2456e029d5e680
dev.zio	zio-aws-akka-http_3	7.21.15.5		1183b60e488c3e2d42360d3d33181cc9f0167e6f
dev.zio	zio-aws-akka-http_3	7.21.15.7		a53387338bcf9b65775cd4cbdb6df70eda3c7164
dev.zio	zio-aws-akka-http_3	7.21.15.8		4fc4a15e77b3a9998b8e97099e9f2a878a61ae28
dev.zio	zio-aws-akka-http_3	7.21.15.9		64c0067eb8852e8b3fb88bacc4549d2915d49cf0
dev.zio	zio-aws-akka-http_3	7.28.24.2		19779a2ce45e118c0cfaced4be484fc2f91b2488
dev.zio	zio-aws-akka-http_3	7.28.26.1		665997c2b1e3f628305e6bbca1670fe9a511561b
dev.zio	zio-aws-akka-http_3	7.28.29.1		94f574e334acdc9409197de22f05d2c2eaa08a92
dev.zio	zio-aws-akka-http_3	7.28.29.10		9dfa40683a2130c6a02878c4f23f842eff5c6b99
dev.zio	zio-aws-akka-http_3	7.28.29.11		d65bf0c20e1e08e740b5cfc3367cb6b0cc6ef7e9
dev.zio	zio-aws-akka-http_3	7.28.29.12		379e1719dbf27df4685fdfa08352373b3a40f9c0
dev.zio	zio-aws-akka-http_3	7.28.29.13		34dd4ebf04d3b0a42a05e898d54c26be0297a6e7
dev.zio	zio-aws-akka-http_3	7.28.29.14		6e52ab3e9d76e94831ad851fcc962e641ba7b3f6
dev.zio	zio-aws-akka-http_3	7.28.29.15		aa52b95646c98ed2adaf6f33074bef9588d0e2e2
dev.zio	zio-aws-akka-http_3	7.28.29.16		bf840b26d3515c60b5408d90d1da589331134adc
dev.zio	zio-aws-akka-http_3	7.28.29.17		a2d51bc78bed499682252db99d7ca05c1ea9846d
dev.zio	zio-aws-akka-http_3	7.28.29.18		4566461aa657dbe37b16bd3a7ae4f5726f7060b7
dev.zio	zio-aws-akka-http_3	7.28.29.19		3508398f7feda9b8ce6fcb3ce02bb64f2506aead
dev.zio	zio-aws-akka-http_3	7.28.29.2		2b4d0da033449ef963fd6501101057067334374d
dev.zio	zio-aws-akka-http_3	7.28.29.3		5b30255e610a5f6d86c271071ada835e0cb3e6b8
dev.zio	zio-aws-akka-http_3	7.28.29.4		651171117c2d6db273f5b5792548864a0e270833
dev.zio	zio-aws-akka-http_3	7.28.29.5		6a7545fb1af6c3d01028b1a85fbcc082caf1a8cc
dev.zio	zio-aws-akka-http_3	7.28.29.6		083b8bfd4cf3346f9825bb43a09a80e01012e55b
dev.zio	zio-aws-akka-http_3	7.28.29.7		c6eafe65e289e01b35d681d2b6ffc21f98bae1e4
dev.zio	zio-aws-akka-http_3	7.28.29.8		2e91fe4deda0b6c486170531ae8ce7c0e00ec040
dev.zio	zio-aws-akka-http_3	7.28.29.9		41b03f50d001d8e3dfa685665a46123f74b6386e
dev.zio	zio-aws-akka-http_3	7.30.15.1		75cddf4a55e536716fcf90dbfb0a209680705ab7
dev.zio	zio-aws-akka-http_3	7.30.15.2		4fb410314227ee22e79ccbdfd5cd952762de8b9d
dev.zio	zio-aws-akka-http_3	7.30.16.1		73c8e58e93dd6a9530a83c35fd8d4225f865b76d
dev.zio	zio-aws-akka-http_3	7.30.16.2		3c6f95e33d40704cc0a1cc802a1276671eaf2914
dev.zio	zio-aws-akka-http_3	7.30.16.3		4bb178438a5cc2d308e9df44be5df952c4d16ddc
dev.zio	zio-aws-akka-http_3	7.30.16.4		784618461dda420b1824a5ff2964f04db13f5bc4
dev.zio	zio-aws-akka-http_3	7.30.20.1		8e13de00586d7264a565745b321a76da8e4dc1af
dev.zio	zio-aws-akka-http_3	7.30.22.1		8639adbece997c42c248e319cef8bae18206841e
dev.zio	zio-aws-akka-http_3	7.30.22.2		df155e40e6bf8b29f42e31cebac699c8ad51f635
dev.zio	zio-aws-akka-http_3	7.30.23.1		fcefbd7f788963b30a0cb90aa32ca0a99693428e
dev.zio	zio-aws-akka-http_3	7.30.24.1		46205908871f8b281098ccba2d3f2b2788fc303c
dev.zio	zio-aws-akka-http_3	7.30.24.2		70916d3f5aa5988a4fa86a6da1d40a1938864fea
dev.zio	zio-aws-akka-http_3	7.30.25.1		3ac947cca7a360f4421ec06e80ceab273d9ad57f
dev.zio	zio-aws-akka-http_3	7.30.26.1		fec7528d2842d3cf1cdef63a4912b8165ee50770
dev.zio	zio-aws-akka-http_3	7.30.27.1		db8cc43f0f4f2ee2a2eb2511c272ebf06793c16c
dev.zio	zio-aws-akka-http_3	7.30.27.2		ba8fe401435ed1e0959f5dca22d1fcbc8c5339e4
dev.zio	zio-aws-akka-http_3	7.30.29.1		8852d89d571a2b2607b08f3566681422b6214dbd
dev.zio	zio-aws-akka-http_3	7.30.30.1		bc309a395bc5240f7a382e3e45056b9e0ed0dfd2
dev.zio	zio-aws-akka-http_3	7.30.31.1		419c6fa3cacd67ac1ac90dbccb21719c2dcc44bb
dev.zio	zio-aws-akka-http_3	7.30.31.2		ca79c78f8a9a70f905f86ca5c6911087e8ac2b1c
dev.zio	zio-aws-akka-http_3	7.30.32.1		7395cb3af2566d2ccb0902d8c6be4814ce5b0b09
dev.zio	zio-aws-akka-http_3	7.30.33.1		8e3b7510b91e9d7605b3b5474bc536b0c80d14f3
dev.zio	zio-aws-akka-http_3	7.30.34.1		154068d444fb0bf420c83db5c5225afb2b8ec06e
dev.zio	zio-aws-akka-http_3	7.30.34.2		f094bca52e2bcbacb846c126c8fb3ca9f9a3cac2
dev.zio	zio-aws-akka-http_3	7.30.35.1		1f7560583e4ef749f24d7d4cdb3b4b38ed026f9c
dev.zio	zio-aws-akka-http_3	7.30.36.1		472660aa064cefa484805c4a576e12dcd74dc865
dev.zio	zio-aws-akka-http_3	7.30.37.1		e8a7d1df248b777d61f63b7738466b03ff0e2af3
dev.zio	zio-aws-akka-http_3	7.30.38.1		a804f9615150b3edac8e689e0cec062c45185f84
dev.zio	zio-aws-akka-http_3	7.30.38.2		98ae32b84601b2b4bec04701d343eff3c6a3811d
dev.zio	zio-aws-akka-http_3	7.31.0.1		1f9c968e48ab7e86da92f402e6450bf779491b8c
dev.zio	zio-aws-akka-http_3	7.31.1.1		9b2a80ba8743a5e338cdfd5054d90b8145ad88fe
dev.zio	zio-aws-akka-http_3	7.31.1.3		8b06757ae4b9c998e395a5146c7b05492ff0cedc
dev.zio	zio-aws-akka-http_3	7.31.1.4		3c5be189f21319ec717724bd41c3f0d1080d59dd
dev.zio	zio-aws-akka-http_3	7.31.1.5		036590b6bec7cfd3e6e4c0635c5925f3329e6950
dev.zio	zio-aws-akka-http_3	7.31.10.1		b61afe13316ba2d8c96dd8a725add53a3a736693
dev.zio	zio-aws-akka-http_3	7.31.11.1		05a5eeb7e12d405c086ec99c06063ad647ae7860
dev.zio	zio-aws-akka-http_3	7.31.13.1		5090728b974f1b19b6495cf83c32525bf6431e58
dev.zio	zio-aws-akka-http_3	7.31.14.1		62b051a71bdab5cc9c80d1d2c3a6569162003c4e
dev.zio	zio-aws-akka-http_3	7.31.15.1		470dcaceefd03e340b33fb01333d76b5730e3eaf
dev.zio	zio-aws-akka-http_3	7.31.16.1		ff5c0d62c8c9de08db62cd3537446f1a7a15d14a
dev.zio	zio-aws-akka-http_3	7.31.16.2		c4792e9dd1495f41ce174ecf7000ae72d79fc78f
dev.zio	zio-aws-akka-http_3	7.31.17.1		af35bdbb76a15c36a8b833e81be08332f19d28e5
dev.zio	zio-aws-akka-http_3	7.31.18.1		0daafe68cbbd9f7af6831d8bf2eb530b4b828fa1
dev.zio	zio-aws-akka-http_3	7.31.19.1		6cddc9ab8d0012ac79b7649ff0c7200fe86c17cb
dev.zio	zio-aws-akka-http_3	7.31.2.1		cf3dd9a9ea6453829740f4267845bd2d972c65c3
dev.zio	zio-aws-akka-http_3	7.31.20.1		9435072dd894788e2295fa75378c9ad3388fc0b0
dev.zio	zio-aws-akka-http_3	7.31.21.1		541edae5eba0e59e79bbe830a39829a8e7edcb1c
dev.zio	zio-aws-akka-http_3	7.31.22.1		0e2a681fb36965e66fc35dc01c5cd8ac0c60f0d7
dev.zio	zio-aws-akka-http_3	7.31.22.2		020977e1780a253fe11a7f679f2493cb4ed81b47
dev.zio	zio-aws-akka-http_3	7.31.24.1		6f78ff573b827c999b5857483ba7a68c6bc989e8
dev.zio	zio-aws-akka-http_3	7.31.25.1		22967e6112229defcb367f8f6120829aff2cbf53
dev.zio	zio-aws-akka-http_3	7.31.26.1		f4a7fbde8253ba1a00047e2035039f723cc55d57
dev.zio	zio-aws-akka-http_3	7.31.26.2		941420f19442908653a3269fc5185ffa43cf3565
dev.zio	zio-aws-akka-http_3	7.31.27.1		9b27cbc2374c616e1f33ef157311a2b95e963998
dev.zio	zio-aws-akka-http_3	7.31.28.1		b1fe10055f1088d657b3d98546c8d1a8ec904466
dev.zio	zio-aws-akka-http_3	7.31.3.1		bf0ead699e8efd76a4e774b2d611282307eff432
dev.zio	zio-aws-akka-http_3	7.31.30.1		b0ffb90962858707f47f66bdb929a7b2c83d8b1b
dev.zio	zio-aws-akka-http_3	7.31.30.2		d9cbf1d4b5b88296bad2b2b023d79fc28f556a5e
dev.zio	zio-aws-akka-http_3	7.31.4.1		49206e35d93308220cb13fadfef30965865ef6e0
dev.zio	zio-aws-akka-http_3	7.31.6.1		a2a00afb833df8369f49caabc5891d4a6cd0e6a3
dev.zio	zio-aws-akka-http_3	7.31.6.2		ff63e3f24716d29fecfdb04d32318a76559d3234
dev.zio	zio-aws-akka-http_3	7.31.6.3		135a98f6abf7886faf94ba8462c99c58cab8cd68
dev.zio	zio-aws-akka-http_3	7.31.7.1		3b783ea0c56b315278204853ddae010907d46a00
dev.zio	zio-aws-akka-http_3	7.31.8.1		83aefa44eaeb4e169b8bc81de5256784fc6409e1
dev.zio	zio-aws-akka-http_3	7.31.9.1		c5e3aaa991916989f2289cf6ae5e48dc199fa8dd
eu.codlab	lorcana-math-tvosarm64	0.0.1		N/A
eu.codlab	lorcana-math-tvosarm64	0.0.1	metadata	8e82040710d81c7b21b5c73b8a4fae856929fb0e
eu.codlab	lorcana-math-tvosarm64	0.15.0		N/A
eu.codlab	lorcana-math-tvosarm64	0.15.0	metadata	e4fd1e891b3fd8d44307975309693ecf5366427d
eu.codlab	lorcana-math-tvosarm64	0.15.1		N/A
eu.codlab	lorcana-math-tvosarm64	0.15.1	metadata	095035c5abeea1eb8ba21235f39167a8a8f45181
eu.codlab	lorcana-math-tvosarm64	0.16.0		N/A
eu.codlab	lorcana-math-tvosarm64	0.16.0	metadata	660c3eb4c0b5d832b8a1d9bf54cc8a95a5723331
fr.lirmm.graphik	integraal-views	1.0.0		b97d442954ad46d272379553f990ab14e951de8e
fr.lirmm.graphik	integraal-views	1.0.1		944c98acc723fbab7b4fa987d8abcb1ea72c4d74
fr.lirmm.graphik	integraal-views	1.1.0		b39a37165bd4e32cacdd0629101da0d06751d696
fr.lirmm.graphik	integraal-views	1.2.0		13002c21e66e9749badbfdb45785aa36a33449e2
fr.lirmm.graphik	integraal-views	1.2.1		9edadbfa4aae345a2e3e3a582b61424b29d6b7d6
fr.lirmm.graphik	integraal-views	1.3.0		2a450c5b6c74647e0342654e7e45f4134dc547d8
fr.lirmm.graphik	integraal-views	1.4.0		3f1db6966246d8fb3396c42e6469f85b7ce03459
fr.lirmm.graphik	integraal-views	1.4.1		8dd98c0f9842e4fc63bf35b321d0ac91ae55ed8c
fr.lirmm.graphik	integraal-views	1.4.2		e8c05399a03af74ecfc148f73da566d87b9c6bd3
fr.lirmm.graphik	integraal-views	1.4.3		f63e4cea10908ef16ba095052c532649cbc6e667
fr.lirmm.graphik	integraal-views	1.5.0		eb62de05e795d57456429d61e94c9c97b8f2735b
fr.lirmm.graphik	integraal-views	1.5.1		21b5383a15f3923da3d06845b8ec214674707a1f
fr.lirmm.graphik	integraal-views	1.6.0		d5a40848bc598e8f09a1986f619c361a39626c5e
fr.lirmm.graphik	integraal-views	1.6.1		7da1bd6342a51a071037d2312e6bda7a16c1f8a0
fr.lirmm.graphik	integraal-views	1.6.2		f7e9e30bb70046e5efb72f8e0b2be2459acc15ab
fr.lirmm.graphik	integraal-views	1.6.3		d47623e1cd4c595a2371c4b076121cf64a80b194
fr.lirmm.graphik	integraal-views	1.6.4		8a106852d2009bbfd15cb672c151e034da450740
fr.lirmm.graphik	integraal-views	1.6.5		e0ea0506d2d3f7c3bedc93461b553d8d18fa1ca6
in.wavelabs	identity-network	0.0.1		N/A
in.wavelabs	identity-network	0.0.2		N/A
in.wavelabs	identity-network	0.0.4		N/A
io.edurt.datacap	datacap-plugin-mongo-atlas	2024.4.0		ed47953d16dd0309defb65d97fc0174e8f15dc7c
io.edurt.datacap	datacap-plugin-mongo-atlas	2024.4.1		9213ae470030049145d17fa2726c2746d2b94d43
io.edurt.datacap	datacap-plugin-mongo-atlas	2025.1.0		888f1523cbef59e51d9964c41c35daaec204c0c3
io.fluidsonic.i18n	fluid-i18n-macosx64	0.10.0		N/A
io.fluidsonic.i18n	fluid-i18n-macosx64	0.10.0	metadata	d94f8ab0fb3aeeb7f7271aa6eb64942747732f45
io.fluidsonic.i18n	fluid-i18n-macosx64	0.11.0		N/A
io.fluidsonic.i18n	fluid-i18n-macosx64	0.11.0	metadata	07d6810a115f55ffacd419b4df71c3343135445b
io.fluidsonic.i18n	fluid-i18n-macosx64	0.12.0		N/A
io.fluidsonic.i18n	fluid-i18n-macosx64	0.12.0	metadata	693d113550bdb56999fa9bc7bf1dd9fd842a7244
io.fluidsonic.i18n	fluid-i18n-macosx64	0.13.0		N/A
io.fluidsonic.i18n	fluid-i18n-macosx64	0.13.0	metadata	9fa729e6bdac098ab3fec7d054585e2a9feb1148
io.fluidsonic.i18n	fluid-i18n-macosx64	0.9.0		75607d30b7e688b3e778c03cf631e78d8773860f
io.fluidsonic.i18n	fluid-i18n-macosx64	0.9.0	metadata	f8744e474e731cd04849ad3198b70c05ea8f6574
io.fluidsonic.i18n	fluid-i18n-macosx64	0.9.1		b8e064322486952a614ab12393520d24134afbc4
io.fluidsonic.i18n	fluid-i18n-macosx64	0.9.1	metadata	734457b967b469fadf32e5f066337963e4c66bd1
io.fluidsonic.i18n	fluid-i18n-macosx64	0.9.2		d2b63d34580cb9658bfa8d4878ac648f624f9062
io.fluidsonic.i18n	fluid-i18n-macosx64	0.9.2	metadata	20e16d9686358954410310ca96c9d41bfea1985e
io.fluidsonic.i18n	fluid-i18n-macosx64	0.9.3		N/A
io.fluidsonic.i18n	fluid-i18n-macosx64	0.9.3	metadata	5d5f454e10e0fb38c619a7fc2c8e20b2f311092f
io.fluidsonic.i18n	fluid-i18n-macosx64	0.9.4		N/A
io.fluidsonic.i18n	fluid-i18n-macosx64	0.9.4	metadata	19ceddf179b4fd1947448d8c458dba32f14fe1ff
io.github.ahjohannessen	sec-fs2_3.0.0-RC2	0.10.0		ecc08e0c31744dbbb6e081e65ce9e2d91e35ce4a
io.github.ahjohannessen	sec-fs2_3.0.0-RC2	0.11.0		6e5b91ea594e6f186279816d1e7d40ba348eef1b
io.github.ahjohannessen	sec-fs2_3.0.0-RC2	0.11.1		1276ed12d87a763a2e2bece612072e4c2e67203f
io.github.ahjohannessen	sec-fs2_3.0.0-RC2	0.11.2		50660b31c9b0ee474fb95f1a60f60706a7fa93b8
io.github.ahjohannessen	sec-fs2_3.0.0-RC2	0.11.3		0ae2b3f0b724c034fcc686c796388ab33e8153b2
io.github.ahjohannessen	sec-fs2_3.0.0-RC2	0.4.0		c7db16f084d408ab78ac820bbbfbd774144414e4
