app.cash.sqldelight	android-paging3-extensions	2.0.0-alpha01	-	2bf5d4b8c6b483b79b57916102d1b0089b6a79c3
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.232	-	eb3118a52dd4bcc68b4c630b1d4f5964c991128c
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.233	-	9e86434cf86a6cae0640087ca723e9b706674021
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.234	-	95a94fd1f1458e88db450d685e29116a276f5504
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.235	-	c21c5b61fa254cdea49e501a48675beb6239f105
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.236	-	6e0b2c7ec85dcd65c217689757a7b2386af1e95d
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.237	-	4e3038d90d7d0694e1078b1f003fdbfad5d002d7
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.238	-	3bdac84d897aebca510085d7471b8558ec037427
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.239	-	ef6a04847000150e848288c8e335a418efcb747c
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.240	-	9ff9112937712120b9f006892f8e56d0121a1db5
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.241	-	1b6ca6435def1c4e21f63f4661ca002188583829
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.242	-	2df8b9a6449e07409656f5b1bfd50d4715edac4b
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.243	-	7df6ba73593ab6eff68a5bf26005cb7ca2ba593b
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.244	-	909be4843cffc16c4d14db48d0530901b08716e1
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.245	-	3bda53d297e5b428c14d5858af9637ebc62169b3
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.246	-	38437f50a624b20fe6dbb202019eb8cd5421d58a
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.247	-	9e94dfd1036f3bafd06d94addf9167546bedf0d2
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.248	-	99ebf7126da0f761c591767a64b4418e250b279e
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.249	-	d20919419d6ceb25fa73690d5bcc915b45cba557
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.250	-	dee192ea463a2287482b82018260ef5e690a9232
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.251	-	e5b71f5c611a7247e090456c0149f2e9acf63865
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.252	-	dd50df757b34ba5253ed657f37a3cb40bbec0e28
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.253	-	fb2de3b6a89af944b40bf190f9f1f216efb7325c
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.254	-	855d75b18b0e87adfedb0b61279f7058a2a36171
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.255	-	c53651d6c9096f6400add1b31f0508731ec0416e
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.256	-	9c18c1351ef6297781620755af30e099e795f47d
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.257	-	527543f128a8f46be3c9d2d342c6fe1e6dc363f6
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.258	-	fcaa1c9578f0ffa57aac62248443afb668d274e0
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.259	-	8d659321503a0ff6e619a90116bce2363fe4d5fe
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.260	-	423f13363ee3dd14988b3ae9d906e0b4f4b5c533
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.261	-	474d6d38595431aa8858fba18049e6fc1c7946c7
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.262	-	5b5c6757a5f536ec8cd26cd0329c10d0f39a83a0
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.263	-	1faecba2d4d50cbe2203fd2837658dd687990bed
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.264	-	008f7be218f8cf6dc7cbadce43a3bd6178ce4e4c
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.265	-	fb62baca04f01e9277c4a228370ef61e33a521d8
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.266	-	cef2d8a3fd92c2525851f329d7077ac7dc93877b
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.267	-	db626828c3ffeef9681521685516a110257410f2
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.268	-	cd82c604d797cac33d656a619110938b9c42b478
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.269	-	aeeef0352ca524971ce0e3d263059c84456c0e0a
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.270	-	854f5d1749b20645c1c51db21368321cfc1f82c3
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.271	-	404cc8ca7db5aefa28fe21977dd0d9ad9017b468
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.272	-	d4ad2ecf3b7ca8e0af77de115b48b20c3a89a7bb
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.273	-	b800a15e0dd8c66860063f55a94ead11c8fb6481
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.274	-	ec5dbc3a7f2e5575dfe1c4cf4ece4ba0dac9348a
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.275	-	91551ebb23c060dff2bfe7db0a1cb6fcc1d4e221
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.276	-	2071d525efffd9f4f01498a3aac45411ea87e1e0
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.277	-	78da69037a8b7189c0e46cadbc6aa89cf4fd72d4
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.278	-	203887fa5d9ea36920c9a559ac48f21c07008d75
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.279	-	dbb77ccaafde099c44ca5d5032ac931c6336a534
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.280	-	49a5cbed2b3cec939d8085f4ebbd2c3907f10a9c
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.281	-	3f8113271a248658c7b2d85962f1cee283ca7706
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.282	-	20c6e7ac7ab9a0b18642c4fdfdd796d5cca97fe5
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.283	-	e668663cd0969ecee2f446e5a302d132fe0accba
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.284	-	063e5d2cf239ee6b214cd0d38f410b6f2e09c60d
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.285	-	805693685b94dafa5a82fb75776dc58377add0ce
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.65	-	298858715e5c43950b1c30bcf488bc2c40d21533
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.66	-	18080782a2db6392a75f62b553ce6a0fd4dba2f3
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.67	-	f7f04cc0ddc8cc310add436d789e07698e9d1ac4
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.68	-	18c63d857b8287e26e9a78eaeb3bf287559288f5
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.69	-	0e59676515045f6af1d48b7aa544298fba50dad0
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.70	-	02852569e867a07c53e56fdec58f1f5a447b5e62
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.71	-	617c36c900e377498aa275d80ee8ce8a74c5e808
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.72	-	ca5c0de34ddcd056f0cfbd389de32e3da77340a3
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.73	-	575fb138977d0ad67dac7ba5f3da4e15e6333d91
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.74	-	6651d145713741bd175a96c43eb75111b4066258
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.75	-	0f0cc8327a50e400cc74ce8351976b3a122da500
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.76	-	7a74847bd74946d803a941b13664996d01d1c725
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.77	-	7c77742daf063e1010bcba232b6b5bdef24f132d
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.78	-	283db8f3a93614c0074c348769dd355d019c3832
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.79	-	e0f12dfec34495d2bcdfd816e581fc1207eb866c
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.80	-	73f4c084c644c81704674a0e6f3d886fbe4d78e0
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.81	-	c73a5d9ce85ad8196b2565cf9dcdac8b7a18827c
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.82	-	d8dc4520d65af93d4302d5453f956a92f786219b
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.83	-	1aeeac7716d104e8d16a003d8c1d55a95eaba0f9
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.84	-	c0ea65510fdea814bfcbb36b733a6e96378800d1
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.85	-	525626dfb3d6934a6ab3b50e4aa0af88745d3191
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.86	-	36923d3263df67ddedb215b807d04b57176db837
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.87	-	f411072ca6417378fcabc69ec3a661cc9a7f8822
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.88	-	5b59688030ecf5283e3355358b22b855cc8a1d75
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.89	-	0a2f642b46cc6a9bd8df168106982191fc8174b4
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.90	-	a6489060d891f5bddf88bc20a799264c8ab5c0f2
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.91	-	70de28693d6addd104176c8b22f6da6ff4c0347c
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.92	-	145b0c974831a445e2a560c5dd47a53c1faf05fb
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.93	-	3c1457d6930869d4dcf7c3214ad8f544e0d4f654
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.94	-	8fcc3750fd68a7e0416e0af2b8e57ad29e24a1d2
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.95	-	d5a4d067fdd4d13ebbfae8eac61195b540af1008
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.96	-	b92181988c956d5d0823a28d237960e9164fdf3b
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.97	-	ef89b2fdb0d693e2f884d321efab49fde77aaf98
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.98	-	0e6dc4c75ea07a5a2825d4a9104569fbe1a13a13
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.0.99	-	b89f8b2ed04cf43030d56b754f575a1d0d70cb61
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.1.0	-	3f15bf73b1df975d9642d606da1295f38be5bb35
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.1.1	-	c1acb4f8e7e4a47f11f34b51bd21793ff1c1c2af
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.1.2	-	993e6b12dc108f5bdf89eaa757f4d2efeb449b9e
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.1.20	-	025a977c1fb2be9923878338f0cc0d7731d60679
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.1.21	-	1ba54d5cac98d8c679d0bed4aff438fcb35b0d76
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.1.22	-	e348fa2993988ebf8b831b44b92d5cf026b60cd4
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.1.23	-	fda14bf23be095e47ad910b67ddbd254ff2fd18f
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.1.24	-	274264aa671a2a631e5c3c59ea054884796e95ed
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.1.3	-	c398f4fb2f4724f1a4143f8fed7fc42401b5cd5b
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.0	-	77de1a74d6fcdd66fd4ed128773b74a0adc62acd
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.1	-	ba9c0e7003a8819d4ae3f4bea649a03eb0afeabc
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.10	-	ee33db374bb9fe3853ae35680d3343e6bf4f46cc
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.11	-	1869949d40ed8d8e5c893d3d45c62fe3ec4212e8
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.12	-	b697b59e7a5a8d56cf0600af9367d2d27bf37c19
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.13	-	973d12669980d453d84fd54a9c557f40cc1019bf
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.14	-	24cb8cc3f8697cd3c239df01d1623422ea36211e
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.149	-	ec6d0df837767861fef400345f34bb8e51ed68cc
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.15	-	e75d5d0edadde82a316fc66ab829b9261e267f66
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.150	-	735a0a4cda6383498a9666cca881a4626d51adc8
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.151	-	ddd90a15f861f06f95969ea9fc4088da2130cc1f
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.152	-	9da90ad4ce02e0b7853a131a2ca17ef590adaad5
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.153	-	087ba93544dfcbce44b5b33c104cdb23864743f7
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.16	-	f152c669265c3c141390d1d8d1da9e23f115fc21
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.169	-	9b95583b8f2b535b8f33c0a6a577e8dfa5ae3df0
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.17	-	503f4d056b6d193ccd4418afcad21ca9945e3b8e
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.170	-	8070bc1b2d77fc743986266d38e36ba3cd23f887
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.171	-	fb14a5235990f0d6f4fb489a1c84cac3283db802
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.172	-	5f8f4e1fc70b784c65f7bf673475059887ccbb68
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.18	-	482ad6d3b6240d08ef3c4685fae23470e9ca938f
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.181	-	9d9883b35fdd0fae85a1339bf576f2a835697d8d
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.182	-	b5ac06a09647cfccd0fcb698185a450dbfcd2b21
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.184	-	223cbaba8867d09ad8188c66a3970216d277355d
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.185	-	d90bacbea467e22b131ffe2caaaf9d9ddafe67d0
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.186	-	1e7837e9faff0d3a2798ffb28c54a8489b688e56
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.187	-	848ec6e4022820f655567e3eb9587687fa0f19a4
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.188	-	b5b86ac8ea9abc54e86ec60976668d19affaff1a
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.189	-	b8580827e372d03e98bd7ebefc525a32104f2b1c
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.19	-	fb8cf47e39fc289c77b3cfc446a4cca4224ce44c
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.190	-	8014b3e6fccc5579f7cf3f360fc66d8b2baf60ef
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.191	-	2d35925bc77036d5ab103b5fcbd776214e0122f3
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.192	-	8785de5d853b3116a8c34c936adcea2d530bd922
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.193	-	d6e0af0be2795fff9f4d104b75bb1a2252825cbc
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.197	-	336457514159e2cb602829ef1530d4101c5e49a2
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.198	-	67565b9c8593366a6bc9e371a5f2d7527f2a2ba5
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.199	-	093eadd167be9537123d6eecf720b47a2107daca
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.2	-	c86498589fe88590c89f5eed6b9ced6223a5037e
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.200	-	4f64411c909afbf42f453721bd1d37b8bf973e5b
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.206	-	131756c41ebdf7c09f03a8ef0c93cf8581fd2d0a
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.21	-	e265ecee178b9d9731a7e15765006e8ab72e9f48
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.22	-	55ab9ab0b17643e62dca96aa151674cb489b48fb
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.223	-	6bf8e3ea7c26f7f5cf95363da7c471ca4a62ef6f
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.oidc.scope.management.v1	1.2.224	-	18b50e1b40ef1150756122b7d3a2f1b37880de5c
