ch.dvbern.oss.datatypes	datatypes	3.0.2		9db01e01a20745abf1b646bbdd62d72b3f0bba40
net.ontopia	ontopia-webed	5.3.0		e31e27393fb9541cad2158265f42c2995d1bf06a
net.ontopia	ontopia-webed	5.4.0		d0a0a6bfe4d04767df4a9f7d432e9cf608ca15c5
net.sf.okapi.filters	okapi-filter-ttx	0.35		9fa883bcc38b0e22898124312cf10a9a6f2fbefb
net.sf.okapi.filters	okapi-filter-ttx	0.36		ab36e877419cc307dd6adff99ebd772af8261873
net.sf.okapi.filters	okapi-filter-ttx	0.37		b5b5562fdf9abae688b89b64b73913d6a909caed
net.sf.okapi.filters	okapi-filter-ttx	0.38		13f1c9ebf0bb8a902ec362af29d8d98e204bd01a
net.sf.okapi.filters	okapi-filter-ttx	1.39.0		19e002e1683c7ffdebdcc0b9ad7bee4fb89284fe
net.sf.okapi.filters	okapi-filter-ttx	1.40.0		a4f0716b224e2bb9e52849d3a7b72591a73b6085
net.sf.okapi.filters	okapi-filter-ttx	1.41.0		0e4e91309a6f13280761ca31a649263871540b2f
net.sf.okapi.filters	okapi-filter-ttx	1.42.0		b607b3517c4ca5914f81fc7cc2ba9973d397d335
net.sf.okapi.filters	okapi-filter-ttx	1.43.0		0931d692906a3b0fdb4f17ca65f07508a05fcef9
net.sf.okapi.filters	okapi-filter-ttx	1.44.0		8ac186a6a131e1f39d597a14e7fc428eaf69ad67
net.sf.okapi.filters	okapi-filter-ttx	1.45.0		a7de590f6cebc3913d4bc455659df275aa39aede
net.sf.okapi.filters	okapi-filter-ttx	1.46.0		e00ea28634c6e109b1176178f3543dd846866907
net.sf.okapi.filters	okapi-filter-ttx	1.47.0		fe6c1afbe46ce73fb8b93d3a0d616d98bbc447c0
org.apache.airavata	jpa-gen	0.16		b64b6e43fd9a01adca1a638f7c1290d5825d5c2f
org.apache.airavata	jpa-gen	0.17		5406b9ff757c943a948de91f8fe69cd02b1a0cb4
org.apache.camel.kafkaconnector	camel-counter-source-kafka-connector	4.10.2		0dc88497b6ad274221eccb60a2969cdc4f99ca2f
org.apache.camel.kafkaconnector	camel-counter-source-kafka-connector	4.10.3		2e9ba2a6633edd5c5a633a9bfe14020330de66b8
org.apache.camel.kafkaconnector	camel-counter-source-kafka-connector	4.11.0		2f7f01dc83839b7bf45cb32350af59c7f3abe749
org.apache.camel.kafkaconnector	camel-counter-source-kafka-connector	4.8.0		c9f921b22043def43beea39bd900bdec28727949
org.apache.camel.kafkaconnector	camel-counter-source-kafka-connector	4.8.3		7ca3480f52c018d7d7adc3a39f97157cae6c6951
org.apache.camel.kafkaconnector	camel-counter-source-kafka-connector	4.8.5		013e524fbbf58112692ac2a1cf9c69348c74ace8
org.apache.dubbo	dubbo-kubernetes	3.1.0		58fe3e1789f5f6938c031331aba648d887e81d1e
org.apache.dubbo	dubbo-kubernetes	3.1.1		b8cef82670f7fe9e86622e96ed8aac984857f0d7
org.apache.dubbo	dubbo-kubernetes	3.1.10		2a45e5e6f3db05c43613cdf38eac9447a7acab49
org.apache.dubbo	dubbo-kubernetes	3.1.11		c9413d5f7525388c1cd71b22143435cfa2a74062
org.apache.dubbo	dubbo-kubernetes	3.1.2		24c35d5ae726d600e5a2c8a66a0192f6065e7ce8
org.apache.dubbo	dubbo-kubernetes	3.1.3		265f7f6246948392281aa615465071b86e1f254c
org.apache.dubbo	dubbo-kubernetes	3.1.4		6aa12aedc85a475d63b7f9c54249593e10cfe209
org.apache.dubbo	dubbo-kubernetes	3.1.5		2ff1f6831a4d09894a34e11aa1343750456a7f78
org.apache.dubbo	dubbo-kubernetes	3.1.6		05b721760160f3c1dc1dc1d3c65a906dffe8512d
org.apache.dubbo	dubbo-kubernetes	3.1.7		f77dd034abdef966a9aea19e004f97e8e30399eb
org.apache.dubbo	dubbo-kubernetes	3.1.8		2d01a78748beb930a8fd83954724c11b138a2570
org.apache.dubbo	dubbo-kubernetes	3.1.9		ebf05a92ea47701892ed8f9d0200dd5928d7d0fc
org.apache.dubbo	dubbo-kubernetes	3.2.0		b646ef055e9b79a459fa1e51ad093076ea4537c1
org.apache.dubbo	dubbo-kubernetes	3.2.0-beta.1		6159a1aaeb705eec19bf5f8a65aa2978d0dd594d
org.apache.dubbo	dubbo-kubernetes	3.2.0-beta.2		d5865da3e68e691224df61899d61ff0b982e59bf
org.apache.dubbo	dubbo-kubernetes	3.2.0-beta.3		d2a4e839b5a796a4fadfaa9c0e1476ded279d0ed
org.apache.dubbo	dubbo-kubernetes	3.2.0-beta.4		82b11c99b5f915dd78a96704664393ebd6671927
org.apache.dubbo	dubbo-kubernetes	3.2.0-beta.5		c0cf99fc0be7f2f3f3b30e6ac2ab173bf62b595e
org.apache.dubbo	dubbo-kubernetes	3.2.0-beta.6		5ff89542b81c601eeab8cbfd2269a13e8988384c
org.apache.dubbo	dubbo-kubernetes	3.2.1		1f02211bf3a52ccf6bc327e7f5e226b4c92111fa
org.apache.dubbo	dubbo-kubernetes	3.2.2		19da8c3b8cf5a465ae7fca5c3890c36d698ac55d
org.apache.dubbo	dubbo-kubernetes	3.2.3		a569f1989fb839a9789dbb13020406ee28e1d565
org.apache.dubbo	dubbo-kubernetes	3.2.4		ae69523b0c2c5e68d52a58297b6bda6f1497a09d
org.apache.dubbo	dubbo-kubernetes	3.2.5		32ea11224def8a14b6d66bc6070362096e5858d4
org.apache.dubbo	dubbo-kubernetes	3.2.6		66a26a5965c50705538c5f8e6ef7300b0066fa92
org.apache.dubbo	dubbo-kubernetes	3.2.7		4af91aa82ee64c8f7e2808d67d3cef919f5eb5d6
org.apache.dubbo	dubbo-kubernetes	3.2.8		dc3a41cbcfc6b25d486e1f1677ca7b78c9de655d
org.apache.dubbo	dubbo-kubernetes	3.2.9		3ff6d08cd3f39fe2d727d84383179e4a2dfa4e91
org.apache.dubbo	dubbo-kubernetes	3.3.0-beta.1		0c1f285d675c6921231eb82be685df6c5bbae96f
org.apache.jclouds	jclouds-blobstore	1.6.1-incubating		0c558c518422355c4dda785df10951625fa67b1c
org.apache.jclouds	jclouds-blobstore	1.6.2-incubating		677f439f7ac069ff60499a538270767ea4e39a1b
org.apache.jclouds	jclouds-blobstore	1.6.3		523102931e8831435cc4e0fffd14a210c53c8fde
org.apache.jclouds	jclouds-blobstore	1.7.0		d1a757e33f2ce0f23076b0e545f0f8cd73c6d581
org.apache.jclouds	jclouds-blobstore	1.7.1		44fdef87e418093e6923e2931169c8e3fcbffc8c
org.apache.jclouds	jclouds-blobstore	1.7.2		7eeb7ebbe41408f563f8b5b9ab0f33fe24bb31ce
org.apache.jclouds	jclouds-blobstore	1.7.3		512a6e7327b8be0497464ee679ab96459c3d19de
org.apache.jclouds	jclouds-blobstore	1.8.0		dc0e60cb0935f76f7d4deeb510028b2fd95b6865
org.apache.jclouds	jclouds-blobstore	1.8.1		d73757b0d8d2dbc8a239329bba2f1251bf14a655
org.apache.jclouds	jclouds-blobstore	1.9.0		7ce2e51c5e9e59564085b21f2b5c0b3b4e6c5674
org.apache.jclouds	jclouds-blobstore	1.9.1		2a6386f51fbc2df3f2cc8b1b464807414fb4002c
org.apache.jclouds	jclouds-blobstore	1.9.2		8bcd9514d1f9d0f9486459f53b818941145dc729
org.apache.jclouds	jclouds-blobstore	1.9.3		befe370487499cdcfc8d6beaf655e2428736e571
org.apache.jclouds	jclouds-blobstore	2.0.0		a1b02375dff998f0681f1b93852d3a559a6e058d
org.apache.jclouds	jclouds-blobstore	2.0.1		0f9dbb57e124bb6880b2a27f1ceef6434716a83b
org.apache.jclouds	jclouds-blobstore	2.0.2		e526ab9f7742fd4cb7a44a337c00f3cbc35202a6
org.apache.jclouds	jclouds-blobstore	2.0.3		7eb85f5b6cffbfafdac80f2ad363f4f78c38f143
org.apache.jclouds	jclouds-blobstore	2.1.0		0501aa141364ed7c29b83dc98cb663864a7718fb
org.apache.jclouds	jclouds-blobstore	2.1.1		5bb5cb0678c907ef5e5b77d0e55e9c375225db96
org.apache.jclouds	jclouds-blobstore	2.1.2		9d431e03bcbf98d1fe0cf221c5a1dee26a2d9677
org.apache.jclouds	jclouds-blobstore	2.1.3		33ea9f788c101107d85b3a35f9d40358d8f8598f
org.apache.jclouds	jclouds-blobstore	2.2.0		0c0ed60ebf402f790801f164d10aff483b6c5372
org.apache.jclouds	jclouds-blobstore	2.2.1		6707235d5ef47f6f743909c448defedc0e3614e1
org.apache.jclouds	jclouds-blobstore	2.3.0		63b4f6dc1a67616f4b0fc52073632aea0f2bcc79
org.apache.jclouds	jclouds-blobstore	2.4.0		e28ec0d3d87d2b2cd8cc245b449836cc0216597a
org.apache.jclouds	jclouds-blobstore	2.5.0		59d78de884e8ce97b5a3335198d432732f0efc1c
org.apache.jclouds	jclouds-blobstore	2.6.0		39e8f0d32258f304928b29bc7e1f7d85fa5ae218
org.apache.jclouds	jclouds-blobstore	2.7.0		518dd15ec780020c8fe45b774a554147fb4e8c76
org.apache.karaf.examples	karaf-cdi-example-features	4.3.1		N/A
org.apache.karaf.examples	karaf-cdi-example-features	4.3.10		N/A
org.apache.karaf.examples	karaf-cdi-example-features	4.3.2		N/A
org.apache.karaf.examples	karaf-cdi-example-features	4.3.3		N/A
org.apache.karaf.examples	karaf-cdi-example-features	4.3.4		N/A
org.apache.karaf.examples	karaf-cdi-example-features	4.3.5		N/A
org.apache.karaf.examples	karaf-cdi-example-features	4.3.6		N/A
org.apache.karaf.examples	karaf-cdi-example-features	4.3.7		N/A
org.apache.karaf.examples	karaf-cdi-example-features	4.3.8		N/A
org.apache.karaf.examples	karaf-cdi-example-features	4.3.9		N/A
org.apache.karaf.examples	karaf-cdi-example-features	4.4.0		N/A
org.apache.karaf.examples	karaf-cdi-example-features	4.4.1		N/A
org.apache.karaf.examples	karaf-cdi-example-features	4.4.2		N/A
org.apache.karaf.examples	karaf-cdi-example-features	4.4.3		N/A
org.apache.karaf.examples	karaf-cdi-example-features	4.4.4		N/A
org.apache.karaf.examples	karaf-cdi-example-features	4.4.5		N/A
org.apache.karaf.examples	karaf-cdi-example-features	4.4.6		N/A
org.apache.karaf.examples	karaf-cdi-example-features	4.4.7		N/A
org.apache.seatunnel	connector-file	2.2.0-beta		N/A
org.apache.seatunnel	connector-file	2.3.0		N/A
org.apache.seatunnel	connector-file	2.3.0-beta		N/A
org.apache.seatunnel	connector-file	2.3.1		N/A
org.apache.seatunnel	connector-file	2.3.10		N/A
org.apache.seatunnel	connector-file	2.3.2		N/A
org.apache.seatunnel	connector-file	2.3.3		N/A
org.apache.seatunnel	connector-file	2.3.4		N/A
org.apache.seatunnel	connector-file	2.3.5		N/A
org.apache.seatunnel	connector-file	2.3.6		N/A
org.apache.seatunnel	connector-file	2.3.7		N/A
org.apache.seatunnel	connector-file	2.3.8		N/A
org.apache.seatunnel	connector-file	2.3.9		N/A
org.apache.stanbol	org.apache.stanbol.enhancer.engines.dbpspotlight	0.10.0		4d8aeb2d26c3d49bfd6a93c9a01ce3b6764e2018
org.apache.stanbol	org.apache.stanbol.enhancer.engines.dbpspotlight	0.12.0		2fc7eb08846f1e8ff3e6c75602a8d3b781f62314
org.apache.stanbol	org.apache.stanbol.enhancer.engines.dbpspotlight	1.0.0		daa795bb2ecbab73d59f1ccc8f2aaa871f84a439
org.axonframework	axon-disruptor	4.0		aa5d31027fb5d1a7511990386899ebd24ea7b6b7
org.axonframework	axon-disruptor	4.0-RC1		62637d926261333177fa0d041de2831ebad6fa3a
org.axonframework	axon-disruptor	4.0-RC2		69afd636b9c597b8be7d49029d917d56fe94de6a
org.axonframework	axon-disruptor	4.0.1		c3617702ebb2aca40ea42beb8ec100ce1bf83158
org.axonframework	axon-disruptor	4.0.2		20f2aab57b449a37f0e494e2ed42610781904b48
org.axonframework	axon-disruptor	4.0.3		6f4f2feaa2629ea2d9f32e3eaf4e20e13676fc9d
org.axonframework	axon-disruptor	4.0.4		ec9a5d1d158915549902bdef1c5af983b23b6774
org.axonframework	axon-disruptor	4.1		bb908b7ce8e7c6f2fa48f7543d14f69da4a7f83f
org.axonframework	axon-disruptor	4.1.1		8b0b44a7e96d357c97339a497a342daee8b08eee
org.axonframework	axon-disruptor	4.1.2		e1cffc9436363598aabc3e591ce7f7caf31c9fcd
org.axonframework	axon-disruptor	4.10.0		4a69b280812ab01b01c9412a29b3fd2a804335aa
org.axonframework	axon-disruptor	4.10.1		8c2a9a4ffdecbc699c51923d985a0eb8457dc9a7
org.axonframework	axon-disruptor	4.10.2		c194ddc6bb160d81653eccddbcb1f431e21812e7
org.axonframework	axon-disruptor	4.10.3		59156a1e1b477bc85044bb29e7c10bf182312b96
org.axonframework	axon-disruptor	4.11.0		bcf1421296420da0b91ba11ef9dcb04167d4ebef
org.axonframework	axon-disruptor	4.11.1		7c19018bda2436d13019bb403a7328e5ce1b418b
org.axonframework	axon-disruptor	4.11.2		ef38a1f7a48a30a434adb4a2f19d6b40f13fbfa2
org.axonframework	axon-disruptor	4.2		84b2fa80142d4076f87821517def27683b92be53
org.axonframework	axon-disruptor	4.2.1		7a2937a73155a5ca28e660690c8bc8a35c558f18
org.axonframework	axon-disruptor	4.2.2		ff829928bc6fa64d371c2a1d6d122aa60ccde67c
org.axonframework	axon-disruptor	4.3		775407d2dcd3a15c5c035451807954db8bbd8602
org.axonframework	axon-disruptor	4.3.1		f2953c4f5a90ceb4f270e164a54469bd9165454c
org.axonframework	axon-disruptor	4.3.2		fa0c199642bd84e635039931485fa4733c03619b
org.axonframework	axon-disruptor	4.3.3		44a7ff4228488c3183f27861892b1e86d0525df5
org.axonframework	axon-disruptor	4.3.4		2cea9d53f2fe22838365108f5d45031d247be817
org.axonframework	axon-disruptor	4.3.5		0129af81fcb6f0afe47c33235d07438fc05d9608
org.axonframework	axon-disruptor	4.4		2ee4f8ca4b6d0815c7953c821dfd4cfc09749148
org.axonframework	axon-disruptor	4.4.1		ef83c587be44abfd54ff98bb16aacb8bc5b12834
org.axonframework	axon-disruptor	4.4.2		3bc20875c124eea520011261a0a0da9dda022d30
org.axonframework	axon-disruptor	4.4.3		4591a2b255337bab6e77bbf8c6dc5280146eb650
org.axonframework	axon-disruptor	4.4.4		1b01ef3e0b76098c776e8b4aaa35f30f1506db6f
org.axonframework	axon-disruptor	4.4.5		eb7a0eb592c3ee8a2e6d1bc84d1544edfc7bbe8d
org.axonframework	axon-disruptor	4.4.6		6fff7c8a78d0725de5e2dbacd57e50ec11f9f93b
org.axonframework	axon-disruptor	4.4.7		944d8446788afe7790c81f35c6589d0074badc5c
org.axonframework	axon-disruptor	4.4.8		70477616a0ce4b1e646a39f71d6e5eae8e680a1b
org.axonframework	axon-disruptor	4.4.9		620a0fa12bc678d0795b309a7d613aea3bf0e8f9
org.axonframework	axon-disruptor	4.5		36849d580c91f95c3137914d4486410658bec420
org.axonframework	axon-disruptor	4.5.1		a2a31d539f67e8d47fc27922dfaf334d4f26e7cc
org.axonframework	axon-disruptor	4.5.10		f3d56acdbfb156cab8eb9ca8069c2680a51c3197
org.axonframework	axon-disruptor	4.5.11		25d733d04d9120dd72fe7342fb92353aa846ec2e
org.axonframework	axon-disruptor	4.5.12		cbed9e842756021c9f4825da5d813d79d09e1c5a
org.axonframework	axon-disruptor	4.5.13		871ea577f6f0fe6e12a767b604c40f419dd8ce02
org.axonframework	axon-disruptor	4.5.14		15ccb556697259eeae31898cc5c068f5906bab05
org.axonframework	axon-disruptor	4.5.15		4cd9fb23f52463dc4847e6afe8753369e50aa000
org.axonframework	axon-disruptor	4.5.2		7a68a1ac5a37ba3ea85dde5892a7ec0b485074ae
org.axonframework	axon-disruptor	4.5.3		d62558413644b7c77d31e47c206d5d0b5b7d68d9
org.axonframework	axon-disruptor	4.5.4		f5b74dc6c22a5be1304560804b0119579d716cd1
org.axonframework	axon-disruptor	4.5.5		47f73595a9832e7aeb486bc12ed47a34a2b81ee2
org.axonframework	axon-disruptor	4.5.6		1a2fe1210c030adee21c946c77b7bf79209b4cb9
org.axonframework	axon-disruptor	4.5.7		eae3ac02adf16f6a28bf87e3aef3a074755bf5d1
org.axonframework	axon-disruptor	4.5.8		897f66e420fb4c0617ed101e5023870877e65365
org.axonframework	axon-disruptor	4.5.9		f1ea027a840b47ac27129a67448d51a6ee55498f
org.axonframework	axon-disruptor	4.6.0		ca9dc9c5d3090d66f13e3314f7a44dbb3887a486
org.axonframework	axon-disruptor	4.6.1		086d3dc0350217f159e7109a58b3ae3ca40c7b05
org.axonframework	axon-disruptor	4.6.2		b3ddff9438fc5c35b16b50991c32e5e26fb40786
org.axonframework	axon-disruptor	4.6.3		b37f3dd728867f2370a9f2990f5e9aa09f303070
org.axonframework	axon-disruptor	4.6.4		f12e2d7f7d7ff777742d29398140c762a3619689
org.axonframework	axon-disruptor	4.6.5		b08f53d192782fa5d3e92ab95bdd63cf2e546b6d
org.axonframework	axon-disruptor	4.6.6		3b7380bf08921492e5d2cffd9f2080a9e0dd3d51
org.axonframework	axon-disruptor	4.6.7		1246f853496c7ffdc5100310054aacd659ee9094
org.axonframework	axon-disruptor	4.6.8		d3d19c269bd301afc3dffe74afaf7809b74f3274
org.axonframework	axon-disruptor	4.7.0		8b748e32b297963702dd167babaff966800d561b
org.axonframework	axon-disruptor	4.7.1		f62705d297d473be5ae893cd27efd480181d42d7
org.axonframework	axon-disruptor	4.7.2		29b5dad861009650bb4f157bda6a8635a487b39f
org.axonframework	axon-disruptor	4.7.3		6bfed56102d9cfa48354ffa25c882f5002adb78a
org.axonframework	axon-disruptor	4.7.4		0b5537253a91fab839b521b04e2ea1efd37bcbeb
org.axonframework	axon-disruptor	4.7.5		c0e52108a60aee43f4ab4a340e0bb2f8cdf251db
org.axonframework	axon-disruptor	4.7.6		8e0eefc822112a0986596ba14c1ee6ad67b1ccf5
org.axonframework	axon-disruptor	4.8.0		aa2f15e07e7cf80af5c556f2e234255ead62e714
org.axonframework	axon-disruptor	4.8.1		d3a77a48841c07af61e5c174c6929821cdfbaafe
org.axonframework	axon-disruptor	4.8.2		d15f1842ab9aa7feb4e6a93ce15816032eda5eb1
org.axonframework	axon-disruptor	4.8.3		87657ee2edcfeaee4f0423d4aa356c983fe348ea
org.axonframework	axon-disruptor	4.9.0		840756572b0b2e9f07611d05cadf43c6a3b63829
org.axonframework	axon-disruptor	4.9.1		ad5e0d9b28d1fb666d958b8c5d6442a07ffc90dd
org.axonframework	axon-disruptor	4.9.2		1c3229522b1ed01535d679a72e367918f7443380
org.axonframework	axon-disruptor	4.9.3		31af91d667ea4f3a0a865241d120ca1e17bfa6f1
org.axonframework	axon-disruptor	4.9.4		419d1d6d68e80ebf4d8c7e96547fa4478da59ac8
org.digidoc4j.dss	dss-pades-pdfbox	5.11.1.d4j.1		2a8601d0fdf64018ff82660f3192dac12c5073f3
org.digidoc4j.dss	dss-pades-pdfbox	5.4.d4j.1		3a45ff217ec461870fdf019ec67182e51b64e388
org.digidoc4j.dss	dss-pades-pdfbox	5.5.d4j.1		0284c3df33d40d672099c8c07a51e8f6316307ef
org.digidoc4j.dss	dss-pades-pdfbox	5.7.d4j.1		0e114eaf311163701d70bee58ca8229e6e96edf5
org.digidoc4j.dss	dss-pades-pdfbox	5.7.d4j.2		7119a3dab24459cd84f8c0ce4f7fa76201f11d69
org.digidoc4j.dss	dss-pades-pdfbox	5.8.d4j.1		f78b587dd98370a9a2b13ad6df9f0a89a5965e5b
org.digidoc4j.dss	dss-pades-pdfbox	5.9.d4j.1		cb7a67cf2c509c2e935cb68655c40fca43b72cae
org.digidoc4j.dss	dss-pades-pdfbox	6.0.1.d4j.1		fd12b8f5a0cb4ee92d46f983066c0a259cceeaaa
org.digidoc4j.dss	dss-pades-pdfbox	6.0.d4j.1		3042cb33aed7c235e336c035b88cb501fd7501b6
org.digidoc4j.dss	dss-pades-pdfbox	6.0.d4j.2		efd8a8eb631b945ddbe7dc66ffbaadb5610f78d9
org.dkpro.core	dkpro-core-rftagger-asl	1.11.0		c2900d03b0007a476f16dc975d1d883d8235a768
org.dkpro.core	dkpro-core-rftagger-asl	1.11.1		5baccbcad4a10a456451c5738d8bc34f581c8949
org.dkpro.core	dkpro-core-rftagger-asl	1.12.0		1fee32c8ceb2184cdb6cdd5306960a53cdb353f4
org.dkpro.core	dkpro-core-rftagger-asl	2.0.0		fbedc054270480c75b02e5ea5e956b888a8070ad
org.dkpro.core	dkpro-core-rftagger-asl	2.1.0		3f63d505960eff490c49a2bf2c38fbf759cea66e
org.dkpro.core	dkpro-core-rftagger-asl	2.2.0		041d7d93e361b72983c40dc4d2ae6112b47e45bb
org.dkpro.core	dkpro-core-rftagger-asl	2.3.0		96d936b4bec0ba8933295f71d5fd83b0160bd0ce
org.dkpro.core	dkpro-core-rftagger-asl	2.3.1		e5d2c90ecfa25b3c36548f257e294ef4970cf0c1
org.dkpro.core	dkpro-core-rftagger-asl	2.4.0		30008ce7dec195799d6a8c065b7d9614fd157b05
org.dkpro.core	dkpro-core-rftagger-asl	2.5.0		f8529921502c945e9ef40ad3977a4c2fa336224f
org.drewcarlson	qbittorrent-models	0.0.7		e8353e0bb723a0a582ac773e82e4d72c00a055eb
org.drewcarlson	qbittorrent-models	0.0.7	all	cb296296f17e47f4d2c8b7dd66406b9f6a61c4c7
org.drewcarlson	qbittorrent-models	0.0.8		e87f27adbf3a5db2c6de72e06ecb5dd16fc6859b
org.drewcarlson	qbittorrent-models	0.0.8	all	c6a043ffe4db729ef07f023cdd4a2a5930782d25
org.drewcarlson	qbittorrent-models	0.1.0		e2c0a1df1bdff868f0059a7b73f82c959237b4fd
org.drewcarlson	qbittorrent-models	0.1.0	all	c924e9702376fff050bf3185cf0539745bd81aa6
org.drewcarlson	qbittorrent-models	0.2.0		c626232e9062a7eab4f58832b1683958f5d744a1
org.drewcarlson	qbittorrent-models	0.2.0	all	f4395f3205f41446217bce4006eadcccb7075f0d
org.drewcarlson	qbittorrent-models	0.3.0		fa8b03cbadf06ca5c2065bfe8ea8df556a54a5a1
org.drewcarlson	qbittorrent-models	0.3.0	all	bef78f1c403268f786fc6b1c96b846d13dcfa393
org.drewcarlson	qbittorrent-models	0.4.0		429f71d5a00644d047351f8c2b3665b1c1980a0f
org.drewcarlson	qbittorrent-models	0.4.0	all	9c60a38facc7973a1d88ab69661e29fa047f12ee
org.drewcarlson	qbittorrent-models	0.5.0		2e60a4b4baf045cac75f371430d98028fc604802
org.drewcarlson	qbittorrent-models	0.5.0	all	56e08ba16fb7b5cc602dc0e52df8a9ef1567e4f9
org.drewcarlson	qbittorrent-models	0.5.1		b3ca8f65dfc06a190246314682e956efd8e05d9f
org.drewcarlson	qbittorrent-models	0.5.2		e06d3da86dbd04e5cbe2afa6fe1e373c52bf8e3d
org.drewcarlson	qbittorrent-models	0.5.3		e6357ff328a2f98da6390383e15881abdae87e4e
org.drewcarlson	qbittorrent-models	0.6.0		b6271fecf942b778357753476ea12d08843585fb
org.drewcarlson	qbittorrent-models	0.6.1		4a2645b1f3becfb2edab5afca19dbeb854ab59fb
org.drewcarlson	qbittorrent-models	0.6.2		02321c10d5718d007e641fa570960d479547c56d
org.drewcarlson	qbittorrent-models	1.0.0-alpha01		c3defb89c3b3293d2e313fbfe2938720836e2223
org.drewcarlson	qbittorrent-models	1.0.0-alpha02		b413730a679423cc10f61d300284103786428706
org.drewcarlson	qbittorrent-models	1.0.0-alpha03		58b64e70d7f10cff4b00d3c738981e2c97feb9ed
org.drewcarlson	qbittorrent-models	1.0.0-alpha04		94352a172579538a21a548e9822be3ecb1d6b4f5
org.drewcarlson	qbittorrent-models	1.0.0-beta01		e879847709f2023e65c1e8d582a28da0217653b4
org.drewcarlson	qbittorrent-models	1.0.0-beta02		54969096208f7e9e09272beda2c2141db1f9ad5d
org.drewcarlson	qbittorrent-models	1.0.0-beta03		2023051ef8a31dfaf2765d3829edb9e39445b62e
org.drewcarlson	qbittorrent-models	1.0.0-beta04		1af582fcd34edd6c8a76f6320247f7867f1a4f23
org.drewcarlson	qbittorrent-models	1.0.0-rc01		d7ecc293de6dc37f205eae34c69d9a3270755a1c
org.drewcarlson	qbittorrent-models	1.0.0-rc02		d7ecc293de6dc37f205eae34c69d9a3270755a1c
org.drewcarlson	qbittorrent-models	1.1.0-alpha01		c1d6fe7c9584d490ced8b1d102b6ca775016c852
org.drewcarlson	qbittorrent-models	1.1.0-alpha02		60c8355488d641ea695a725dee91824492ab029f
org.eclipse.neoscada.core	org.eclipse.scada.da.server.osgi.testing	0.1.0		5584e68e7fec371da802fe487b4bbd05557c18f2
org.elasticsearch.qa	smoke-test-shaded	2.0.0-beta1		caf3113174a7b16b64a105308263eef59f8cb6f0
org.gatein.pc	pc-controller	2.1.0-Beta01		75c6aa54322a770ab954bac2127f6abb04a468c0
org.gatein.pc	pc-controller	2.1.0-Beta02		88a33219750288b6f88b209206a9ef1898e90b5e
org.gatein.pc	pc-controller	2.1.0-CR01		c8b5ce7817ed39ba0045f49af7092b11238878fb
org.gatein.pc	pc-controller	2.1.0-CR02		f431adb093a12c6669cb4e7fb5d16aac298ba99e
org.gatein.pc	pc-controller	2.1.0-CR03		eadc68263ff99693b242ac876390582996a33435
org.gatein.pc	pc-controller	2.1.0-CR04		97bd688006b69b9c2bb79096a986f59139931441
org.gatein.pc	pc-controller	2.1.0-CR05		d1b189d7a93a0b475f6997a13d217a447574f85f
org.gatein.pc	pc-controller	2.1.0-GA		d249859491787445941e32d77d1cb2089c8304b4
org.gatein.pc	pc-controller	2.1.1-GA		95794230859e5d7498e30f7bc17a2ac9e77b34a0
org.gatein.pc	pc-controller	2.2.0-Beta01		77e6f7a94da890c9fbcf22cd5c6804ca9e35c11a
org.gatein.pc	pc-controller	2.2.0-Beta02		46bd6062214acfab8ac2a4e604c3d40117a0a0c0
org.gatein.pc	pc-controller	2.2.0-Beta03		408ba3c89da745ca88105557f25fe8516c9e3d32
org.gatein.pc	pc-controller	2.2.0-Beta04		862325d525b40d0074b100db33ef52aa8b31e058
org.gatein.pc	pc-controller	2.2.0-Beta05		4fdf563eab51595ba621411723bc3f3061582eb9
org.gatein.pc	pc-controller	2.2.0-Beta06		5c6ef1622dab2edbe0a63b0252d3dbfd7516235f
org.gatein.pc	pc-controller	2.2.0-CR01		52bd5e034d0ecd4d2000b0061f8a5d446ae9d484
org.gatein.pc	pc-controller	2.2.0-CR02		cfb8ef94c5a534a4a4485c4be026213d1edf2236
org.gatein.pc	pc-controller	2.2.0-GA		329934e9e4d4153379036c4ae177e7532f7953ea
org.gatein.pc	pc-controller	2.3.0-Alpha01		83c9c0a3e01e5a283ecba4ff222f10ef49ecc0df
org.gatein.pc	pc-controller	2.3.0-Beta01		d2693cb3b5ea59e60b8cd77c6ea553178306ffd6
org.gatein.pc	pc-controller	2.3.0-Beta02		66aca50352dc9559b5e6954780eb84fe98705b2d
org.gatein.pc	pc-controller	2.3.0-Beta03		f962516c692129d4ba290dd5028308cc7054d413
org.gatein.pc	pc-controller	2.3.0-Beta04		4e78c9b1cf337167352b054f8064133f6f275d51
org.gatein.pc	pc-controller	2.3.0-Beta05		acc28bc5c3f1928d4118981a1743eb3b8deadbc7
org.gatein.pc	pc-controller	2.3.0-Beta06		c72170d92a4064993fad1797970e93858aa9ed91
org.gatein.pc	pc-controller	2.3.0-Beta07		83c08f2c291b93b9cfd62db18c6fbaa74abfc049
org.gatein.pc	pc-controller	2.3.0-Beta08		0cc488719e19c527d371c4375f2365bed84e1d2a
org.gatein.pc	pc-controller	2.3.0-GA		43cdc256b5e643a78b5884ba1db0216e0ebe632d
org.gatein.pc	pc-controller	2.3.1-Beta02		952a5efebdc53df4b9d499f4e4ce77bc472fdba4
org.gatein.pc	pc-controller	2.3.1-GA		b18df6b904ada94ed83418691d0216454a4ebe37
