black.door	jose-2.13.0-json-play-2.12.8_2.12	0.3.0-M1		3cf282554a222853331fbbff10ef67f380df2e02
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.12		c6f9976f46527aa9356d1a194a16893cf968e8a2
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.14		848f9d260a5c7464f2d138efe169811ef362dead
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.15		a6359d19d1bb82f9910eabaf01427fa465456612
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.16		e1dbd9da58833b30013914df226e23be7dbd1941
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.16.1		c8221af5ad083ca2e58eca1795fe004124ba01d6
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.16.2		b4749d1f9a097479d64e73eeca9f1b4a2967fb5e
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.16.3		7b991df78d80bb765ddafa8d2671acd05587fb91
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.16.4		8ed07351cb1b7593ae03d99fdd37b5f98e4bde55
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.16.5		02eff2c0ebd2407322682948ace308cd1787595c
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.18		22576b51646390914bfc291376a1b6cfa6669f2e
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.19		2bc1fdd56433808e7d143785db96e3d0732620c4
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.2		8babf26180cc4aa002a73720eccbe3d7dad8541c
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.20		00466faa88a70f2df8bd7b7c297fd2a01f85c030
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.21		13b5d5c112c011f75a11e7f626ab09c9e32de6b9
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.22		176463e6fb29c2b4a302aff8b5986d55efbf02bc
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.23		b672d0886b0f07bde49531825f2d237e297d265a
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.24		b9bd5ced15a00a7a910ca9682f9c151072c99182
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.25		075ff53ea410f374be4b9b2ab651da044c225085
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.26		a3d7b0e01c5834d5d69d3035478eab8171e3fda4
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.27		91bfbc4a04287ccbfd0a3cf2124758f574d837ae
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.28		c2bf2e8f2b5d3f673eb78ef28fb81607a88fc30f
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.29		ab76ee7eff44a52e9412c5c3e2692a26b3359bec
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.3		69378faf4a772efa01a7da573c021bd7c017640b
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.30		b6ed197bc0a0768b660780867068794eeab69ff2
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.31		aefe852ab568c43c9f5d51f82db67a36c564cb20
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.4		affc145110b58833458f4294e18ecb6c95cb5326
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.5		c9011603907564b912094265876dcee328cd8b8d
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.6		ff3979ce4c2a8fe577d469b69464eeb49d485e23
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.7		2182a57b3b49d2a8941e3e61f1695cef8d957710
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.8		3a3c5851c826d61a0c8e0b2dd63f2a2129c44348
org.eclipse.dirigible	dirigible-ide-service-databases	6.3.9		e8d54594abcfa20b04c22403381890b86dd5c36b
org.eclipse.dirigible	dirigible-ide-service-databases	7.0.0		e61cec92e86d9149c9159d9c6ebee7079a1072a6
org.eclipse.dirigible	dirigible-ide-service-databases	7.1.0		faea1e01846927e7e97dbdaba25bc4aeedc574a5
org.eclipse.dirigible	dirigible-ide-service-databases	7.1.1		301b2a87759e23568adbc53d017835f1dcc03aa1
org.eclipse.dirigible	dirigible-ide-service-databases	7.1.2		2c61d27a40e5cc3a6a1786361ad4d6fa70609072
org.eclipse.dirigible	dirigible-ide-service-databases	7.1.3		f11357823d5f2b717c254378be69417128bedc34
org.eclipse.dirigible	dirigible-ide-service-databases	7.1.4		1eeccaa1fbdaaa7f491e0be2a28f973414f6af5d
org.eclipse.dirigible	dirigible-ide-service-databases	7.1.5		92892ca90085c1ba3aa1e39ca94f5521d50630f1
org.eclipse.dirigible	dirigible-ide-service-databases	7.1.6		31bea5a85c50e3b2645870bef91ac197a5b2b74e
org.eclipse.dirigible	dirigible-ide-service-databases	7.2.0		9edab3295e55073c9687ee3bf81bdf4dd12c0768
org.eclipse.tractusx.edc	ssi-identity-core	0.5.0		1cdb2aa40a45e6176de342957631ad99b40eb865
org.eclipse.tractusx.edc	ssi-identity-core	0.5.0-rc1		8d35331cbd4781f3aaabae247f2198c93c83d2be
org.eclipse.tractusx.edc	ssi-identity-core	0.5.0-rc2		e0009578285785f70bcc19ecca4bdd6c526a4720
org.eclipse.tractusx.edc	ssi-identity-core	0.5.0-rc3		6105465699d023df1df926cc1bb373b15ef56e66
org.eclipse.tractusx.edc	ssi-identity-core	0.5.0-rc4		2e343d2ab2a50159d9a7658c7b4345857cfaee5a
org.eclipse.tractusx.edc	ssi-identity-core	0.5.0-rc5		a26316454ba43d4d77861455cc0f97895d4e9743
org.eclipse.tractusx.edc	ssi-identity-core	0.5.1		79baacc0ffabb788124aeb5684fee8bdd651c9ae
org.eclipse.tractusx.edc	ssi-identity-core	0.5.2		3ac72c02c8192abb88cfa318f70786009c1e7096
org.eclipse.tractusx.edc	ssi-identity-core	0.5.3		031f47d152730d2b9a1e2b321af1755a8d823286
org.eclipse.tractusx.edc	ssi-identity-core	0.5.4		b937905dd7682df0f0edc84dc71ca3885fc47da4
org.eclipse.tractusx.edc	ssi-identity-core	0.6.0		2e333e3dda704d7e204752f3391ebca07acc3396
org.eclipse.tractusx.edc	ssi-identity-core	0.6.0-rc1		9a2888e5ec6583cf4472422959a91b2a2f03deb7
org.eclipse.tractusx.edc	ssi-identity-core	0.6.0-rc2		3820b25f13fa692195bc68612783d516c86009d3
org.fuin	utils4j	0.10.0		02d14fe7997be85efa9423eb2ab27bd95fc4c389
org.fuin	utils4j	0.10.1		70480361b3742bf16cb1055c21f0dc7cb6f13c81
org.fuin	utils4j	0.11.0		d2bd5012999dd657022ec4a73080719dd0678355
org.fuin	utils4j	0.11.1		1ccdc33a70f474c0fb38830098335830cd86cf5a
org.fuin	utils4j	0.12.0		d04263c3c5dd58ad222bb3e09937c1e413edaeac
org.fuin	utils4j	0.13.0		2db2071d7e452501457623ea2aa6febe88b6b1b2
org.fuin	utils4j	0.14.0		f5d2c4d80d9efb55aa83bca49c25eef214992cbc
org.fuin	utils4j	0.15.0		118603a2cd1e26f6e930145046adbebdc2191639
org.fuin	utils4j	0.6.9		59ea4a4c3e13143ac395a4d24f8ae682305723f7
org.fuin	utils4j	0.7.0		5f0603d9e6c6d55336b52c64d65b605f6fc6eea1
org.fuin	utils4j	0.8.0		d090ae1f0eb5842dfd44c3664fbf99b25e883ec4
org.fuin	utils4j	0.9.0		589e83dcf1c4cfdd111ee4880f555d860c069a05
org.fuin	utils4j	0.9.1		953a3d637d11556287b0f8a74c8327f6b4a441cc
org.fuin	utils4j	0.9.2		e36c8bf1de3cef7a29130bcb22213d713767db9a
org.glassfish.docs.man	connectors-admin-manpage	3.0-b04		d8c93dfcdc2b2a06cf550e6843a46557797c2265
org.glassfish.docs.man	connectors-admin-manpage	3.0-b05		591a117ddb8132c343a06407f08d2e24053a4699
org.glassfish.docs.man	connectors-admin-manpage	3.0-b06		0cc4432705d29c9876bf53c8612455c674e86e80
org.glassfish.docs.man	connectors-admin-manpage	3.0-b07		72a69ef995736813680f874f820829c96636cebd
org.glassfish.docs.man	connectors-admin-manpage	3.0-b08		0d69b6ae696d1c384ff569a07f98b7bf8caa783f
org.glassfish.docs.man	connectors-admin-manpage	3.0.1-b01		1387c07f3571a853b3584632145f2dc3b29df0a2
org.glassfish.docs.man	connectors-admin-manpage	3.0.1-b02		415aecff0f9d5f89f270430443e477fa93778591
org.glassfish.docs.man	connectors-admin-manpage	3.0.1-b03		9897cb06b7f79d169fd7403670312082026d98cf
org.glassfish.docs.man	connectors-admin-manpage	3.1-b01		d7e34c398ef58e199f7a80812b3aa822c6048725
org.glassfish.docs.man	connectors-admin-manpage	3.1-b02		3264f65dff97b6d767d1a1bb53076cc36a8465f5
org.glassfish.docs.man	connectors-admin-manpage	3.1-b03		2ccd78a085572437e0b6592003f13529ab0727b3
org.glassfish.docs.man	connectors-admin-manpage	3.1-b04		54feb018a59f577e9470f2cf09b7d022add15b0e
org.glassfish.docs.man	connectors-admin-manpage	3.1-b05		7de8872c17258bb0cbb11845cde9cca94173c386
org.glassfish.docs.man	connectors-admin-manpage	3.1-b06		295c04b2a0e53068d0d4ec0912c034d231e91dd9
org.glassfish.docs.man	connectors-admin-manpage	3.1-b07		4fa99d3c1128e439c7785864dffd7fa22497d57f
org.glassfish.docs.man	connectors-admin-manpage	3.1-b08		80fecadc38eea63ca56a031373a8dfb88061adcc
org.glassfish.docs.man	connectors-admin-manpage	3.1-b09		ffc4500aad9e6baa19b22b6377966c675a07fe6d
org.glassfish.docs.man	connectors-admin-manpage	3.1-b10		ab9736a051f0b79d17294d31b276f573a4365b5c
org.glassfish.docs.man	connectors-admin-manpage	3.1-b11		9e22ad89f0393c39aecca9979327c282ee5bac76
org.glassfish.docs.man	connectors-admin-manpage	3.2-b01		5367c38455a76f6d577ab0d93eed7add4454525e
org.glassfish.docs.man	connectors-admin-manpage	3.2-b02		37f485e1d2da8d2bb675b5dc1dee46e5f40b9416
org.glassfish.docs.man	connectors-admin-manpage	3.2-b03		df9ae8b411da3eb0f41df61564e86a67671b30a8
org.glassfish.docs.man	connectors-admin-manpage	4.0-b01		N/A
org.glassfish.docs.man	connectors-admin-manpage	4.0-b02		N/A
org.glassfish.docs.man	connectors-admin-manpage	4.0-b03		N/A
org.glassfish.docs.man	connectors-admin-manpage	4.0-b04		N/A
org.glassfish.docs.man	connectors-admin-manpage	4.0-b05		N/A
org.glassfish.docs.man	connectors-admin-manpage	4.0-b06		N/A
org.glassfish.docs.man	connectors-admin-manpage	4.0-b07		N/A
org.glassfish.docs.man	connectors-admin-manpage	4.0-b08		N/A
org.glassfish.docs.man	connectors-admin-manpage	4.0-b09		N/A
org.glassfish.docs.man	connectors-admin-manpage	4.0-b11		N/A
org.glassfish.docs.man	connectors-admin-manpage	4.0-b13		N/A
org.glassfish.docs.man	connectors-admin-manpage	4.0-b15		N/A
org.glassfish.docs.man	connectors-admin-manpage	4.0-b16		N/A
org.glassfish.docs.man	connectors-admin-manpage	4.0-b21		N/A
org.glassfish.docs.man	connectors-admin-manpage	4.0-b24		N/A
org.glassfish.docs.man	connectors-admin-manpage	4.0-b26		N/A
org.glassfish.docs.man	connectors-admin-manpage	4.0-b27		N/A
org.glassfish.docs.man	connectors-admin-manpage	4.0-b28		N/A
org.glassfish.docs.man	connectors-admin-manpage	4.1		N/A
org.graphfoundation.ongdb	ongdb-cypher-runtime-util	3.6.0		b4e574654558be4e16d011b8be320a4adc812aa5
org.graphfoundation.ongdb	ongdb-cypher-runtime-util	3.6.0.M2		1cc5d80b65cd8fe09e1350e83dab82e1792826bf
org.graphfoundation.ongdb	ongdb-cypher-runtime-util	3.6.1		db5f93e50985d1b9e12896afe2d686487fc629a0
org.graphfoundation.ongdb	ongdb-cypher-runtime-util	3.6.2		7ef7b730f2102a3381bd6ee8ab705dc58c220c87
org.ldp4j	ldp4j-config	0.1.0		e006aadf9fe22b080c8c3e871a476e529ef45a2d
org.ldp4j	ldp4j-config	0.2.0		f44c8476c572bf6f9dbabbd3d34846f1e3092f0f
org.ldp4j	ldp4j-config	0.2.1		41eb280fa77b4c7642cccd9a8f10ec56ec6c6111
org.ldp4j	ldp4j-config	0.2.2		0a953604053821706dd63cb62b64b9ae777c3f2b
org.opendaylight.bier	topomanager-artifacts	0.1.0-Carbon		N/A
org.opendaylight.bier	topomanager-artifacts	0.1.1-Carbon		N/A
org.opendaylight.bier	topomanager-artifacts	0.1.2-Carbon		N/A
org.opendaylight.bier	topomanager-artifacts	0.1.3-Carbon		N/A
org.opendaylight.bier	topomanager-artifacts	0.1.4-Carbon		N/A
org.openscience.cdk	cdk-renderbasic	1.5.10		8981bbc08c6d3662e8c866d7a4853dc9668605d5
org.openscience.cdk	cdk-renderbasic	1.5.11		cabf5abeb43eb8cfdb033891fe3c9d68a84f44de
org.openscience.cdk	cdk-renderbasic	1.5.12		814b4c2ce4a860f85f0100d87d03595585be0ecc
org.openscience.cdk	cdk-renderbasic	1.5.13		227e051f0ade1999a340f625a0fab431f214ed27
org.openscience.cdk	cdk-renderbasic	1.5.14		ed5d55fc340c215ae6874770d62b536de8e12bba
org.openscience.cdk	cdk-renderbasic	1.5.15		fb5dba6294431a0c1802a34585ef0dcb84d1d39c
org.openscience.cdk	cdk-renderbasic	2.0		6f5cc9d5354a2ffd88f0fe46ddcce547eb459d59
org.openscience.cdk	cdk-renderbasic	2.1		10aedece63f1e6cfa1a672c2200be88e1900ef6b
org.openscience.cdk	cdk-renderbasic	2.1.1		a2c1977be48e12bbe80f646775ebc8e8dea27cfa
org.openscience.cdk	cdk-renderbasic	2.10		96e1ff8464108d98386653789ff891db8d119e7f
org.openscience.cdk	cdk-renderbasic	2.11		69ebde9b34d6bab4d6b12a05e1d2ba2dd1132e3b
org.openscience.cdk	cdk-renderbasic	2.2		314c1451a224c907ce7d45e3de759fead969c801
org.openscience.cdk	cdk-renderbasic	2.3		b486a717ea6af2ce901c37bdafc6809619fd145d
org.openscience.cdk	cdk-renderbasic	2.5		61b3682d0197f77575f80462c2d92fa3430bf325
org.openscience.cdk	cdk-renderbasic	2.6		16a6b1dddbf554f46e35cd581814ab8cb571e521
org.openscience.cdk	cdk-renderbasic	2.7		084a2a3181ab7ce355369d72dede08abdf1666d3
org.openscience.cdk	cdk-renderbasic	2.7.1		9442e63df39d450263c73e39b9d6fad1ca218d2f
org.openscience.cdk	cdk-renderbasic	2.8		2fe2a0283d8e069c28e6ebb32622ae941c95124e
org.openscience.cdk	cdk-renderbasic	2.9		7c21bc77d7c608e09e96c4bf23d9bfed69c239ed
org.scala-js	scalajs-logging_sjs1.0-RC2_2.12	1.0.0-RC2		63eaf92641a4c889e0035d0595c342e88e11aa28
org.scalactic	scalactic_sjs0.6_2.12.0-M4	3.0.0-M16-SNAP4		0881a551bf434a19dbb9627fdf21acf1493d64cc
org.scalactic	scalactic_sjs0.6_2.12.0-M4	3.0.0-RC2		8503f3ae9b2e52f1373a8063684ed60ebc488bd5
org.scalactic	scalactic_sjs0.6_2.12.0-M4	3.0.0-RC3		4e0a0a4455867567194d1977afe1ae94ed3b51f7
org.scalaz	scalaz-effect_2.10.0-RC5	7.0.0-M6		977b90a720fff0e6fd34affbb0429e827264a36f
org.springframework.cloud.stream.app	spring-cloud-stream-app-generator	1.0.0.RELEASE		N/A
org.springframework.cloud.stream.app	spring-cloud-stream-app-generator	1.0.2.RELEASE		N/A
org.springframework.cloud.stream.app	spring-cloud-stream-app-generator	1.0.4.RELEASE		N/A
org.testingisdocumenting.znai	znai-shaded	1.30		31b5c2378b52cd33c333f87bded3f177204d4f3f
org.testingisdocumenting.znai	znai-shaded	1.30	shaded	084967da717a3bd8064a12e8d411484d5ead2572
org.testingisdocumenting.znai	znai-shaded	1.31		bc2df0d7da1c9c28c76d9050c12ab4be2a34237f
org.testingisdocumenting.znai	znai-shaded	1.31	shaded	6f6bf202555efadc8295609ed1fae07c21b2d01b
org.testingisdocumenting.znai	znai-shaded	1.32		02ce43dbe1e9b290735f6d3a92d8bffbc44d506d
org.testingisdocumenting.znai	znai-shaded	1.32	shaded	f5bb6aa3c42cfbb017569dd0886c167904acae9b
org.testingisdocumenting.znai	znai-shaded	1.33		357552bcaef7567159948808a728635432224d40
org.testingisdocumenting.znai	znai-shaded	1.33	shaded	8426e4d9e09bc461f354952561b3ace28ba7baf6
org.testingisdocumenting.znai	znai-shaded	1.34		cc9624cb1b5b7d8652b805c9610e2fc839fe1d83
org.testingisdocumenting.znai	znai-shaded	1.34	shaded	b7eb70d086b1f25ef4e335cf99edac48dd031c0e
org.testingisdocumenting.znai	znai-shaded	1.35		0f5e3992a6f7230e67d909929716fbec5fea02da
org.testingisdocumenting.znai	znai-shaded	1.35	shaded	5d70ea41e8edefd88d1a75e2938e92c9ca62020c
org.testingisdocumenting.znai	znai-shaded	1.36		21ac498be2ffeb493c99ca84524eeea5733f1cbe
org.testingisdocumenting.znai	znai-shaded	1.36	shaded	9f08edffb01c9f6548549c51074f3749c5d46de9
org.testingisdocumenting.znai	znai-shaded	1.37		f868a9b79cbbff3adca3e465b660f4a55e93c93a
org.testingisdocumenting.znai	znai-shaded	1.37	shaded	6bb4336e961f600b96e4bc58ce9b87c98e3f46dd
org.testingisdocumenting.znai	znai-shaded	1.38		ba1521b293ecc6ab5bf17256a5063e99da89f432
org.testingisdocumenting.znai	znai-shaded	1.38	shaded	fbf096902a6e2871dfbd49f2f130c7e81dd802ce
org.testingisdocumenting.znai	znai-shaded	1.39		4bcf70ea82224efdccb261d90c6a784f15cfdcff
org.testingisdocumenting.znai	znai-shaded	1.39	shaded	50fb5b7257bd80447a78be2aba0bc590befb8ac5
org.testingisdocumenting.znai	znai-shaded	1.40		2ac6287503562acfe4427ce27995452059705373
org.testingisdocumenting.znai	znai-shaded	1.40	shaded	43d0db6da8fb12d2ba98f7886c8308759f12af71
org.testingisdocumenting.znai	znai-shaded	1.40.1		81091894979e64b90154205e08464f87d1311fa1
org.testingisdocumenting.znai	znai-shaded	1.40.1	shaded	9981b7183b33624bd9d85cc254168acce2f3740e
org.testingisdocumenting.znai	znai-shaded	1.40.2		c5960823fa8d2c48bb787afdae10ea93b09da069
org.testingisdocumenting.znai	znai-shaded	1.40.2	shaded	05b2b249416ae51157e8ce142a8f258a6bf54599
org.testingisdocumenting.znai	znai-shaded	1.41		b2453d0442b430c7e6b27db2388c77c8903e1cee
org.testingisdocumenting.znai	znai-shaded	1.41	shaded	96600d5087ba4ee936c87769f6848823ac092103
org.testingisdocumenting.znai	znai-shaded	1.42		3cc2c2ebc7f7e7d6608631d14d3a1ac7c9d42a8d
org.testingisdocumenting.znai	znai-shaded	1.42	shaded	f365725f1374d03e30d3cc111ce1ee12f4d285fc
org.testingisdocumenting.znai	znai-shaded	1.43		bf270b9175704e7fa79060a744523c02b68c8233
org.testingisdocumenting.znai	znai-shaded	1.43	shaded	a93df54ab8eccce6164155c77fff1f10d6388c59
org.testingisdocumenting.znai	znai-shaded	1.43.1		a48a7e695ec802bf9f4eb97d676e3024f880f1f4
org.testingisdocumenting.znai	znai-shaded	1.43.1	shaded	1644167b1753dcaf33c772f943ad66c991aab488
org.testingisdocumenting.znai	znai-shaded	1.44		7c13c6efd7ca5421ec00337212446a08a672d78f
org.testingisdocumenting.znai	znai-shaded	1.44	shaded	db9b61508d98b38b1b4f3d2fe1937c4dfa0c7359
org.testingisdocumenting.znai	znai-shaded	1.45.1		7b7818a5b96f75e6ba5988346626602cf42682c2
org.testingisdocumenting.znai	znai-shaded	1.45.1	shaded	3a98c9ea5fa2b06a9d1968b604dd4b995b7ecf08
org.testingisdocumenting.znai	znai-shaded	1.46		5b56c6a148b64656d2a7857f98378e0b829de26b
org.testingisdocumenting.znai	znai-shaded	1.46	shaded	6246084630843f35ac78226cbc85e1edf5a7fdbe
org.testingisdocumenting.znai	znai-shaded	1.47		c87d3bedda2892428196d5f7599c759a392a6ca9
org.testingisdocumenting.znai	znai-shaded	1.47	shaded	e353942bf005cbe20ee38dbea6b2f636122c5c02
org.testingisdocumenting.znai	znai-shaded	1.48		e6a50530dae3a260f12a53576c555e9f47ceed77
org.testingisdocumenting.znai	znai-shaded	1.48	shaded	67d6f1bcc58d97efaeea0dc59ad3d0d0b73d0963
org.testingisdocumenting.znai	znai-shaded	1.49		d63bfb59b9a4e412784773d665017a8a4dd8ff1d
org.testingisdocumenting.znai	znai-shaded	1.49	shaded	4a629db99c9a2669cf0e7d0ce544a76d4373bf34
org.testingisdocumenting.znai	znai-shaded	1.50		97cef7b817a2639c4335611e86e5c48ce10c2543
org.testingisdocumenting.znai	znai-shaded	1.50	shaded	1dc67c3102dcbfb742abb9db3162ca7939a69524
org.testingisdocumenting.znai	znai-shaded	1.51		8b02ba5a4bd1087cbb3359bb59dd8ff04008b140
org.testingisdocumenting.znai	znai-shaded	1.51	shaded	65301e68199eebfe306e2e8c117f83563f0664d6
org.testingisdocumenting.znai	znai-shaded	1.52		2e9d923124f40f7a9f9abc2fe337aebf563df08a
org.testingisdocumenting.znai	znai-shaded	1.52	shaded	99e0c6316c124b2406cdcd50c5f5d59107f16bd1
org.testingisdocumenting.znai	znai-shaded	1.53		47511a32378c19aba532ae62320d7f6e135c2f6d
org.testingisdocumenting.znai	znai-shaded	1.53	shaded	672633e44517a537f6a053a1c7a56aaf219e84d0
org.testingisdocumenting.znai	znai-shaded	1.54		1bf553ebbb7932255fb944404c3f2f71758fa2ac
org.testingisdocumenting.znai	znai-shaded	1.54	shaded	a7dcca4bbc1364c1b90be8cc59a16a3b52e610df
org.testingisdocumenting.znai	znai-shaded	1.55		299fb0c2221032a4316f86d603b18056cff81639
org.testingisdocumenting.znai	znai-shaded	1.55	shaded	c9c81e7fc5e8c399a3f66dc3e145a09d77990e64
org.testingisdocumenting.znai	znai-shaded	1.56		fd67d9436b0b66e8856f30bbdb7d5aac61f090f8
org.testingisdocumenting.znai	znai-shaded	1.56	shaded	d36b1dac145e3e3638f370bb4be6c12646651d2d
org.testingisdocumenting.znai	znai-shaded	1.57		f4f5ffc8c2ccefdf368f2eda920036fc44098678
org.testingisdocumenting.znai	znai-shaded	1.57	shaded	827b204b5fac16987446f86867a49f1f397d0d59
org.testingisdocumenting.znai	znai-shaded	1.58		bff5755885eb395a432a94c222ec5e5b7e6d368e
org.testingisdocumenting.znai	znai-shaded	1.58	shaded	fe30b6b540c87fb84138c788627c0733aadcf3ab
org.testingisdocumenting.znai	znai-shaded	1.59		aeeecd00f728deb9e2d8d8a27dc717081a502e49
org.testingisdocumenting.znai	znai-shaded	1.59	shaded	19083e4ddfcddc9344b0058a99e84f3f8448f7bf
org.testingisdocumenting.znai	znai-shaded	1.59.1		832f2a7f0dffb426b9586e41596de93f0cd50579
org.testingisdocumenting.znai	znai-shaded	1.59.1	shaded	12340c2d6b7aacdcdc2bec90690bab01d92798eb
org.testingisdocumenting.znai	znai-shaded	1.60		aa70bb4459e8a863d5a530fcbf416fcb867e0dc0
org.testingisdocumenting.znai	znai-shaded	1.60	shaded	3ac9051702c4b828ce1b146391aa0f35ecf7f271
org.testingisdocumenting.znai	znai-shaded	1.61		9f5278f8a963ee36f80c8a3258a04cd1cca1d5a6
org.testingisdocumenting.znai	znai-shaded	1.61	shaded	f89db00095d740ba06f85a61a292c05d7e0ef9b0
org.testingisdocumenting.znai	znai-shaded	1.61.1		d1160ca0bd889da31d9ca64172a36aadc8c0b855
org.testingisdocumenting.znai	znai-shaded	1.61.1	shaded	ee40bae0ebddfd63bdafdcfd00de23d2db139ab1
org.testingisdocumenting.znai	znai-shaded	1.61.2		6c90046a7ac0ea407db72e920bcd54c0e33b6c34
org.testingisdocumenting.znai	znai-shaded	1.61.2	shaded	be5e85e248a89266b6b8252100309baf4d9dca97
org.testingisdocumenting.znai	znai-shaded	1.62		c6abf110194790fae59c18f63034688a2c90eae0
org.testingisdocumenting.znai	znai-shaded	1.62	shaded	04b9041aeb8fa2288544c1ffbef12d5fc923cb0a
org.testingisdocumenting.znai	znai-shaded	1.63		dbbb825e5318b7ad8fe0f0202e7197453d40d56f
org.testingisdocumenting.znai	znai-shaded	1.63	shaded	76d5cbb43b1cbb47e3961e63459d88ca0e81b9fb
org.testingisdocumenting.znai	znai-shaded	1.64		3257bdf8a2124162c6d4c23c3f4eb8cebc2c08b5
org.testingisdocumenting.znai	znai-shaded	1.64	shaded	50144cc1946630e737ebeab5bdeb1df448a34d5e
org.testingisdocumenting.znai	znai-shaded	1.65		f93ed70d18b9f1719ac60e09f6990f06506ad288
org.testingisdocumenting.znai	znai-shaded	1.65	shaded	ae0663b8f64ea88943220e8bb8b49331c62ec026
org.testingisdocumenting.znai	znai-shaded	1.66		bd732cd1288566aaedfe8b4649472e7156d2c11c
org.testingisdocumenting.znai	znai-shaded	1.66	shaded	5f0200f0ac1c70a690ce08cb0aeb0d89033361e7
org.testingisdocumenting.znai	znai-shaded	1.67		61cbe8e62c31bbb3a3c8de23986b2d4b5f851f80
org.testingisdocumenting.znai	znai-shaded	1.67	shaded	c0920034b1f23fb79640c5bdd16e8922edb8d4b3
