ai.scandoc	flutter_release	1.0		N/A
com.amazonaws	aws-java-sdk-codegen-maven-plugin	1.12.96		9835ad4b1e1fb6b066b73b36319b8734307c4520
com.amazonaws	aws-java-sdk-codegen-maven-plugin	1.12.97		f2989a1d0a21c3a8ac23d8dbb18319685d1e73c6
com.amazonaws	aws-java-sdk-codegen-maven-plugin	1.12.98		0d92d971b3cd6a4bb44ff7926c8291ce327188c4
com.amazonaws	aws-java-sdk-codegen-maven-plugin	1.12.99		52a3465c634ee33508ce54b2a666bd377c0c5572
com.aol.cyclops	cyclops-base	4.0.0		b9717cd9e63a4c897c2606a0cf41f601254d3f00
com.aol.cyclops	cyclops-base	4.0.1		23f697ecbf3d11971785b9da93df0d37cabf2eaf
com.aol.cyclops	cyclops-base	4.0.2		7949f3364f51fee0842b3a1090714c2b426ac215
com.aol.cyclops	cyclops-base	4.0.3		8ee3f93934c7d6040fa3b788e8e9b1ac8a2b1a76
com.aol.cyclops	cyclops-base	5.0.0		32ab7930f63fa8003e6ed182c43c5f5c127381a2
com.aol.cyclops	cyclops-base	5.1.0		3077ac160c264fd3093dceff47951bb8c48c3f34
com.aol.cyclops	cyclops-base	5.1.1		b13ab09d8f338eac2b944d706732a8f81cd9c87c
com.clickhouse.spark	clickhouse-spark-runtime-3.3_2.13	0.8.0		04eebb9b3d6a5798b787d6460e0f08bbdc9b3d86
com.clickhouse.spark	clickhouse-spark-runtime-3.3_2.13	0.8.1		5284bd9a16b8f35e365d0b832187809b62ea4078
com.github.alorma	hintableviews	0.1		N/A
com.github.alorma	hintableviews	0.2		N/A
com.github.bvanseg	evenir	1.0.0		452a18015ba59db945e9f5c53b0c40ea6b0ae19e
com.github.bvanseg	evenir	1.0.1		52f35f8d7f60671c3a698d5c7b9983be02ba69d4
com.github.bvanseg	evenir	1.0.2		628465190c2c8759885a3888c7a1ec4bdef0adac
com.github.bvanseg	evenir	1.1.0		de0fff01735f8efbe3de876457e389f99ad973c5
com.github.kahlkn	yui-zookeeper	0.1.1.alpha		98f419cfa5ac077b41369dcabd72799e704b4fe0
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	2.5.0		9a4b2a7db602e2342047b2f76c4120307f0c93f8
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	2.5.1		7afe23fc1140d73178f78d17e247402ae5510718
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	2.5.2		96cd103e9064275a47490025fb6b1a8c0e8d2fdf
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	2.5.3		86903b674376554668d1d70d425a20f7748030d3
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	2.5.4		1c2ace9f1be3862f4a130261c694ff8e7bd02144
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	2.6.1		bb3527b62ae92d23bd29cb4c802941eb00231801
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	2.7.2		311f4668f2b6682a88c81d0c9254d54de2e3290a
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	2.7.3		ad12db18836741d834664d7b69191a5088db4945
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	2.8.0		eefed79b4d05251053b48b8a8031ee97ec162190
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	2.8.1		f03335c021499504e3c28026846b986335c896fb
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	2.8.10		00e6c299b1e1abef6c1859ea754d65205bf4722c
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	2.8.12		8206f9f11d4656d9cdbd3a2c64c54b8ee3a0bae4
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	2.8.2		ab25a01aa10132f68d18d358267ae0b5d2377b07
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	2.8.20		5729058c38e585ea318d166dcb1703af8d414d13
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	2.8.3		f0ad6d62df0712419ef0a1c5584ed22875381ff9
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	2.8.31		abbfd84a767200910a62985217c7ecb4204e5438
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	2.8.36		1f9973356519798591318728d871c872e24e24c5
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	2.8.4		4900fc4db54662778e3ff0f7a1eac0f993f75666
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	2.8.40		86aca68c0b15fa66502ceca7ea6667295e0aad93
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	2.8.5		606c69ae60e3bb503abcdace16f96d47e85a9800
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	2.8.53		4e04348e8df6ece47cb6076737ea43047a53a40d
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.0.0		a3b97472c6ecb2afb36e0a579649818c34ed3711
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.0.5		0c09a2d8360da2622d6fb049135f96eaa8bf879b
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.1.0		145452fbf218d16e664deebd7512d87fca03dff6
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.2.0		ccfb73f4759e0771f0c49dd012d44a79a7c6fc18
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.2.11		96c97919bea5228508164998ceb99ff6443815e1
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.2.9		844b65b187d74ec4ce78a3ffff74524e485593cc
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.3.0		95df3eb41b4dc5655789d04e2fe9913a692a7c52
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.4.1		bdbb051a06c8c1a1ad32b38c72d8e09c0f12b027
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.4.11		9415b0b840973a04be33ff319f52c693e09e7253
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.4.14		79161cb987a38f592c3b20e877a6234d3c9f9598
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.4.2		3cbb07de0175cd8720228c00ba54b4c1ba679490
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.4.29		dad7a94137baebb8157324040c975829efd0a4a3
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.4.40		4cba1f9733195c1825dbf7ffbb6e99d1089be857
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.4.52		572b98d20f04d642c12ce08e4b9466a3d8ca0d41
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.4.6		aee73b092c2e7f0c6490742cb5a0982801870518
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.5.0		8b4df52635a1568dc33c2dc7963e8767422921f7
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.5.103		a54f60167abacaf5776a1d0b61900d2d49919e8c
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.5.127		7defa24cdc3c1e0a25fadbdb2c06bab2d2262693
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.5.140		2e6a4c0a9a5c6d5616c819f2b0d6bba289b84e3e
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.5.30		e8d4f1de81d6ee698368c49c61a58b132ff8f71d
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.5.56		e79aecb746ac463aa77c13834f73fda0b3cd901e
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.5.69		10e91fd2d2db0a1b75428eaf3f1248e62bd45531
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	3.5.81		29b0e142928b693f722f615c63c7dc641c7e0251
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	4.0.0		8b8afad30b084962a32bcdb4b6f20e22922b32a8
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	4.1.0		8f62d8ef39ac47d78febb0b7412deb662cb7bb15
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	4.1.1		b6273f48613a61f59458645819eb07abeac8380a
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	4.2.0		ce152710de3345d047833a60813f4a9c6f9da06e
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	4.2.122		3a54d8a0506e263f3b2199c531b244b2e75144d8
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	4.2.30		06d5bf0705a9e49923700a517913728d847c6421
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	4.2.36		2f90efe776b6fef2a1f38cb9649fb881a7255fd1
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	4.2.57		4a3c9db17e4db32d45b6c053c1e1a568c579095d
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	4.2.78		6913c7a057e185247cc0b37a9db89b2533582879
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	4.2.99		5529175cf1912839a8b84906e52d94b9663d097c
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.0.0		36fa4affde220b8ba76e8bdab1568cffda049e19
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.0.118		da028ac9a386ec3b3dfb61d6b08b0ba35a254c21
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.0.141		a53f05de4735976a50e0bb316c55d0817a223586
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.0.142		a8082af0c9ab0ec89ba949ece93f110b86460538
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.0.163		752721f7feaa87d5bfb249bb842ca285fe3da773
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.0.185		688792efa3c3e9378dbb7ec7a4a15f775c80ef14
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.0.198		2fe383bb6a2f56555c5441c5f7a3abaae80eeec6
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.0.216		06bb17e4c3d137b1b36d028fe43497e461bf5e43
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.0.246		459732c41ab0c143f610e1b1d9ad76a904362121
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.0.255		65452ac1e86f7c8019cb69c1280134487cfcd0a3
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.0.27		01b91dc859b84305cccb0f42d49c91bbcc530932
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.0.281		d3ffa5c4413628551b22aff4eca2945f9e6a0765
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.0.304		51cd80bd3f3420fa9f70658f58630545f0d1fc39
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.0.328		2c9756efc27084965025c21c1992733e61be7656
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.0.357		d148a8d7649333db5ee43b153fe61f75d8365a8f
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.0.58		20489eb73561154e399682a9e176ec118f3607c3
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.0.81		b323cea6f0e84fd81a987e60548544ff72617d42
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.1.0		6f5acc67539989aee3695107f5f3b5e99c8c1f01
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.1.1		0e2858cd06c54fe3d7824b8fbce57348da6a8df3
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.1.2		c7a36bb7e31d6b2e4adacea82794acdfb7a0f2d8
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.1.7		1fff7970bdf651dab7bfaac45cf027be73568d85
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.2.0		6ab0c0b9317192ce8911e50b961700ac00c5e0dc
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.2.29		5253f185f4bddd74f56676264005349cf9e4d58d
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	5.2.6		f2a73c862456a75a725ef7b98c8ac0e65c24db5a
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	6.0.0		1f3c032580551f0c3c20dbc1afa353f56076d8ec
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	6.0.11		ad9b85318bb45f6655194c060f46d6bc325b5895
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	6.0.15		08cc4e260b3842e1dcbffa0062e973f884ce90d9
com.github.nagyesta.abort-mission.boosters	abort.booster-junit-jupiter	6.0.9		8dcb2caa362222f4670c09a2b4287c500acb1f43
com.github.nikolavp	approval	0.3		N/A
com.himanshoe	kalendar-iosarm64	2.0.0-RC1		N/A
com.himanshoe	kalendar-iosarm64	2.0.0-RC1	metadata	071658a099db98976e1c8b1c5a343c3c668b4084
com.ibeetl	sql-sega	3.0.10-RELEASE		N/A
com.lodsve.boot	lodsve-boot-build	1.0.0.RELEASE		N/A
com.lodsve.boot	lodsve-boot-build	1.0.1.RELEASE		N/A
com.naver.ads	nas-core	1.0.0		N/A
com.naver.ads	nas-core	1.0.0-beta.1		N/A
com.naver.ads	nas-core	1.0.0-beta.2		N/A
com.naver.ads	nas-core	1.0.0-beta.3		N/A
com.naver.ads	nas-core	1.0.0-beta.4		N/A
com.naver.ads	nas-core	1.0.0-beta.5		N/A
com.naver.ads	nas-core	1.0.1		N/A
com.naver.ads	nas-core	1.0.2		N/A
com.naver.ads	nas-core	1.0.3		N/A
com.naver.ads	nas-core	1.1.0		N/A
com.naver.ads	nas-core	1.1.0-beta.1		N/A
com.naver.ads	nas-core	1.1.0-beta.2		N/A
com.naver.ads	nas-core	1.1.0-beta.3		N/A
com.naver.ads	nas-core	1.1.0-beta.4		N/A
com.naver.ads	nas-core	1.1.0-beta.5		N/A
com.naver.ads	nas-core	1.1.0-beta.6		N/A
com.naver.ads	nas-core	1.1.0-beta.7		N/A
com.naver.ads	nas-core	1.1.1		N/A
com.naver.ads	nas-core	1.10.0		N/A
com.naver.ads	nas-core	1.10.1		N/A
com.naver.ads	nas-core	1.10.2		N/A
com.naver.ads	nas-core	1.11.0		N/A
com.naver.ads	nas-core	1.12.0		N/A
com.naver.ads	nas-core	1.12.1		N/A
com.naver.ads	nas-core	1.12.2		N/A
com.naver.ads	nas-core	1.12.3		N/A
com.naver.ads	nas-core	1.12.4		N/A
com.naver.ads	nas-core	1.12.5		N/A
com.naver.ads	nas-core	1.12.6		N/A
com.naver.ads	nas-core	1.12.7		N/A
com.naver.ads	nas-core	1.12.8		N/A
com.naver.ads	nas-core	1.13.0		N/A
com.naver.ads	nas-core	1.13.1		N/A
com.naver.ads	nas-core	1.13.10		N/A
com.naver.ads	nas-core	1.13.2		N/A
com.naver.ads	nas-core	1.13.3		N/A
com.naver.ads	nas-core	1.13.4		N/A
com.naver.ads	nas-core	1.13.5		N/A
com.naver.ads	nas-core	1.13.6		N/A
com.naver.ads	nas-core	1.13.7		N/A
com.naver.ads	nas-core	1.13.8		N/A
com.naver.ads	nas-core	1.13.9		N/A
com.naver.ads	nas-core	1.2.0		N/A
com.naver.ads	nas-core	1.2.1		N/A
com.naver.ads	nas-core	1.3.0		N/A
com.naver.ads	nas-core	1.3.0-beta.1		N/A
com.naver.ads	nas-core	1.3.0-beta.2		N/A
com.naver.ads	nas-core	1.3.0-beta.3		N/A
com.naver.ads	nas-core	1.3.0-beta.4		N/A
com.naver.ads	nas-core	1.3.1		N/A
com.naver.ads	nas-core	1.3.2		N/A
com.naver.ads	nas-core	1.3.3		N/A
com.naver.ads	nas-core	1.3.4-beta.1		N/A
com.naver.ads	nas-core	1.4.0		N/A
com.naver.ads	nas-core	1.4.0-beta.1		N/A
com.naver.ads	nas-core	1.4.0-beta.2		N/A
com.naver.ads	nas-core	1.5.0		N/A
com.naver.ads	nas-core	1.5.0-beta.1		N/A
com.naver.ads	nas-core	1.5.0-beta.2		N/A
com.naver.ads	nas-core	1.5.0-beta.3		N/A
com.naver.ads	nas-core	1.5.0-beta.4		N/A
com.naver.ads	nas-core	1.5.1		N/A
com.naver.ads	nas-core	1.5.1-beta.1		N/A
com.naver.ads	nas-core	1.6.0		N/A
com.naver.ads	nas-core	1.6.0-beta.1		N/A
com.naver.ads	nas-core	1.6.0-beta.2		N/A
com.naver.ads	nas-core	1.6.0-beta.3		N/A
com.naver.ads	nas-core	1.6.0-beta.4		N/A
com.naver.ads	nas-core	1.6.0-beta.5		N/A
com.naver.ads	nas-core	1.7.0		N/A
com.naver.ads	nas-core	1.8.0		N/A
com.naver.ads	nas-core	1.8.1		N/A
com.naver.ads	nas-core	1.8.2		N/A
com.naver.ads	nas-core	1.8.3		N/A
com.naver.ads	nas-core	1.8.4		N/A
com.naver.ads	nas-core	1.8.5		N/A
com.naver.ads	nas-core	1.9.0		N/A
com.naver.ads	nas-core	1.9.1		N/A
com.nbsaas.boot	filter	1.0.1		ce50070b6e1c13b47413234133886dd0b279d488
com.nbsaas.boot	filter	1.0.2-2023-02-26		0d3f9e7a6eca222b370ffd196837f41d1a2e47e7
com.permutive	prometheus4cats_2.12	1.0.0		53f1cb74c777b801bc92d3c2b1dd7a6a3a945100
com.permutive	prometheus4cats_2.12	1.0.0-M1		735ee9921f9485c72a69acae62fe201ea1b181d5
com.permutive	prometheus4cats_2.12	1.0.0-M2		09f17ce547b5de37517ac63ddd5cbc8d8870d405
com.permutive	prometheus4cats_2.12	1.0.0-RC1		b4e268dbccd62032af8577d3de4daba948784dfb
com.permutive	prometheus4cats_2.12	1.0.0-RC2		8dd4004c89b5a42e60cc67039433de10e6a1bce6
com.permutive	prometheus4cats_2.12	1.0.0-RC3		3982998b13155834cd512c03827550f104dca5a1
com.permutive	prometheus4cats_2.12	1.0.1		40c2f0d569825b41dc0ba29cbaa45d9803903615
com.permutive	prometheus4cats_2.12	2.0.0		40e40f52ee21d81c3789e097daa66270141040d7
com.permutive	prometheus4cats_2.12	2.0.0-RC1		39cc73eba151353bb5a609c896ba437ec57ca64e
com.permutive	prometheus4cats_2.12	2.0.0-RC2		832994f9180d86e8ac0c5a9acb5f6292341e31da
com.permutive	prometheus4cats_2.12	3.0.0		c1b550da59d5f39adabdd60d4bb75fe837dfef82
com.powsybl	powsybl-single-line-diagram-core	1.0.0		9df9361446386406dbce64cfec0f76ac1cf517b2
com.powsybl	powsybl-single-line-diagram-core	1.1.0		bbeafca913b957de421d52d9d6c0712fdd442cc2
com.powsybl	powsybl-single-line-diagram-core	1.2.0		e1ce8935336d9f8dc702894b5a84772515ed8635
com.powsybl	powsybl-single-line-diagram-core	1.3.0		db0d986e4b5c4bc40ecae02f379b9697e068bb11
com.powsybl	powsybl-single-line-diagram-core	1.4.0		ce4a8fc947bf9fac4f89e329bcc1109524e5fb10
com.powsybl	powsybl-single-line-diagram-core	1.5.0		3995575661d9be040e37a8e3cae246c907515279
com.powsybl	powsybl-single-line-diagram-core	1.6.0		db74cc159c53f82f3908c66fb6271d6c21b8d436
com.powsybl	powsybl-single-line-diagram-core	1.7.0		6857692d40227b1c5ca6cd2937e085bc148217c2
com.powsybl	powsybl-single-line-diagram-core	1.7.1		2aa3b3e213aefb6f9720f90a22e42cb7f3cec2d1
com.powsybl	powsybl-single-line-diagram-core	1.7.2		aff4078263b6015f8660303775f42cc4af66a661
com.powsybl	powsybl-single-line-diagram-core	1.8.0		6e5fa6ef054c388e0dbc3fe351ec6d5d01b65ce6
com.powsybl	powsybl-single-line-diagram-core	1.9.0		d9809d5b81d0eca0daac421123d4e214b540cc6b
com.powsybl	powsybl-single-line-diagram-core	1.9.1		4311d0133b37314d01b548ef30a433e0aaf5a497
com.powsybl	powsybl-single-line-diagram-core	2.0.0		714ce2babffc550fe785d3508857cec8a5cdba77
com.powsybl	powsybl-single-line-diagram-core	2.0.0-RC1		9a0ad784c81564462d9910eb61ec54f7ce54a7b1
com.powsybl	powsybl-single-line-diagram-core	2.1.0		1472ea80c34679fa7b9345efb84af7589f54fd98
com.powsybl	powsybl-single-line-diagram-core	2.10.0		0d2e6fddf0040314d0c7f0e0162d08e8b22a5818
com.powsybl	powsybl-single-line-diagram-core	2.11.0		4a852d0785c548ae55f0484ea3f4c3df39248ec3
com.powsybl	powsybl-single-line-diagram-core	2.12.0		d830feca5b074ec079ae92b577abc66f392e3ca8
com.powsybl	powsybl-single-line-diagram-core	2.13.0		c3fd0d486f83d666042f8d58a8cd62debc17f246
com.powsybl	powsybl-single-line-diagram-core	2.13.1		d0122c0426938c021292cb3bfa1ee2be2b478337
com.powsybl	powsybl-single-line-diagram-core	2.2.0		74da42696e69f76eed9a76f6e6f3185a5637dc91
com.powsybl	powsybl-single-line-diagram-core	2.3.0		99a9ba66cb331bb1fa2aa2736eb558505964526d
com.powsybl	powsybl-single-line-diagram-core	2.4.0		a368675aa7930234c02617c666a0557026d95ea6
com.powsybl	powsybl-single-line-diagram-core	2.4.0-RC1		f8256bbfb5b63d9216f687fe7a24fb985cf192af
com.powsybl	powsybl-single-line-diagram-core	2.5.0		b17a116d8ec025aeead8ea83ed41434f6d325906
com.powsybl	powsybl-single-line-diagram-core	2.5.1		4c748010a8e6ee2468d68e41490e5d494346c117
com.powsybl	powsybl-single-line-diagram-core	2.6.0		63b508df2fdb9c8e6a3e5c68e12608c238c92780
com.powsybl	powsybl-single-line-diagram-core	2.7.0		26051469d63a751193a6df97cf96cd0475c1b118
com.powsybl	powsybl-single-line-diagram-core	2.8.0		0657cde2f2a610144d3dba3ac79f5ac3039635ba
com.powsybl	powsybl-single-line-diagram-core	2.9.0		189e48aa509adec4ef22b5715f16579c5b52d937
com.powsybl	powsybl-single-line-diagram-core	2.9.1		1be06044c11df7f8435545deff98a3ec44dd6e64
com.powsybl	powsybl-single-line-diagram-core	3.0.0		faabfbf725745bceed5e344295aeca9f38775747
com.powsybl	powsybl-single-line-diagram-core	3.1.0		88a400c39a059942a7ba70ffdbff3468cce1330b
com.powsybl	powsybl-single-line-diagram-core	3.2.0		a2ab0f647f3ad080d8b1eea791995333a1d8724e
com.powsybl	powsybl-single-line-diagram-core	3.3.0		4963d4fa839430d0154f793d2ac94c1c19009a1e
com.powsybl	powsybl-single-line-diagram-core	3.3.1		7c33c613865a3164fce38415aefa3f6c3bbbee08
com.powsybl	powsybl-single-line-diagram-core	3.3.2		8b730d105b8b3f7d512e61caed1e60b50289acfe
com.powsybl	powsybl-single-line-diagram-core	4.0.0		858de5a70b0402516cc4c7fee54190073fcd0295
com.powsybl	powsybl-single-line-diagram-core	4.1.0		f55f91306b40f641e0f9f43108fc69aec1652a68
com.powsybl	powsybl-single-line-diagram-core	4.1.1		78faebb486650f2730545a22ee20f039e8c6bc52
com.powsybl	powsybl-single-line-diagram-core	4.2.0		324e9cfea3dc77e90101c77f3e46f077e4d13072
com.powsybl	powsybl-single-line-diagram-core	4.3.0		5cb9a9307da3bed9327aacb74587a90285637f32
com.powsybl	powsybl-single-line-diagram-core	4.4.0		f74be8317ec2f70de37d23160b993567de3c0760
com.powsybl	powsybl-single-line-diagram-core	4.5.0		b7e8fe3c5b1ae3546fdb92d6a96bcd79750c28d7
com.powsybl	powsybl-single-line-diagram-core	4.5.1		1fd95ca41afd69fe98ff6375f5f12b78d2bd6a2c
com.powsybl	powsybl-single-line-diagram-core	4.6.0		8f47632133668a7a4fe460e7e1845731ea2d6517
com.powsybl	powsybl-single-line-diagram-core	4.6.1		a47f8445abb2f64975b8a9181fcf37c221dc8164
com.powsybl	powsybl-single-line-diagram-core	4.6.2		f472453f95e14d8bbae4b637b096c5d6c7ee20ff
com.powsybl	powsybl-single-line-diagram-core	4.7.0		3c711661bfd8628359ca28f78a43d6cbc87fa78b
com.powsybl	powsybl-single-line-diagram-core	4.8.0		18728bef6399689a415b8f93a7659be3d3ddaea6
com.seelyn	api-wrap-boot	1.0.0		2527cbcdb88862855bf02571258042b2196ee612
com.seelyn	api-wrap-boot	1.0.1		964958d6c7063988f5058f6cc5469cc6c1d7fd77
com.seelyn	api-wrap-boot	1.0.2		e3dbb4a85c95c933c228e6cd7c420dd738c320ae
com.seelyn	api-wrap-boot	1.0.3		eb67b8cdd2dc24f81bdd1528f37ef765b3d3d674
com.seelyn	api-wrap-boot	1.0.4		6fdcc3b71507c56a82f160eccfac96dafeeea113
com.seelyn	api-wrap-boot	1.0.5		79f5f3f66c4d1a303a30c4456e90fc2fd5e9349f
com.seelyn	api-wrap-boot	1.0.6		2fc7fb3ad365fbf3ddb98d81d8701be06bea1fad
com.seelyn	api-wrap-boot	1.0.7		1d5ed0b3d0e5ba185950f767aa9e7163bc7fdb90
com.seelyn	api-wrap-boot	1.0.8		16f3077a9627503315f5508f8b3940881de8a52c
com.seelyn	api-wrap-boot	1.0.9		ebf00f90eac0b3304f8ca0b7a5b1dd07317dd988
com.solacecoe.connectors	pubsubplus-connector-snowflake	1.0.0		e1aea10447883878c2c8ff9ce8a01a077d2e4689
com.squareup.haha	haha	1.1		b7b2e61ee1ad2d1ac6ae3122de9c940fb0d0e635
com.squareup.haha	haha	1.2		ba500b0dfdbcc783ac9a414d43dde20b03f86b05
com.squareup.haha	haha	1.3		d2c832f9d14a11c79f58a7ee2e10526a12152c72
com.squareup.haha	haha	2.0		5951918932d10ed20199d9d9c8ed6bec71fbd4ba
com.squareup.haha	haha	2.0.1		9359da544cf36c679005af4739e12c363c54f5f0
com.squareup.haha	haha	2.0.2		fd65b84d12d6adc77ec0e4fcaca623fc391d8679
com.squareup.haha	haha	2.0.3		640a438d2d415c056ca6a673ac26b183b044e160
com.squareup.haha	haha	2.0.4		4dbe9405e87aa52687c692740253c0ef93dbad9b
com.squareup.haha	haha	2.1		5afe54bd0ff7941a34980b4c5b8fee0e8ca62ff6
com.takipi	api-client	1.0.0		4aa2df4f6504af566fe33c506b779bab4328cb72
com.takipi	api-client	1.1.0		99a17439838fd10da2038e1e7219fecf5374963b
com.takipi	api-client	1.2.0		0dbaff0e7e7287759ec08ecc1c80ea9dd120130a
com.takipi	api-client	1.3.0		942185ffb3c250fb81b6942748860a3d43b59339
com.takipi	api-client	1.4.0		b1249bbe414f295bae6e324b7fd0c407a07a31e7
com.takipi	api-client	1.5.0		951ff35f8c7e41a3fcf84f8c830129f0984f89c0
com.takipi	api-client	2.0.0		de790822b4235186d6bde51f9fa745cb4d9f58a2
com.takipi	api-client	2.1.0		e0cc3f19c6ca18e943a565753cea601a32fe0b2e
com.takipi	api-client	2.1.1		6f46e63e5b7431b73cc5766da89d3afc71075433
com.takipi	api-client	2.1.3		52c270f46f878828fbe9a1e0d4a1cee80345f1c1
