ai.nextbillion	android-sdk	0.3.4		N/A
io.quarkus	quarkus-class-change-agent	1.11.0.Final		4255a7855e15abb03502e64fc1fdcd33d14da59f
io.quarkus	quarkus-class-change-agent	1.11.1.Final		4735b02df776e30ce10bd733c986c86fe42f0e28
io.quarkus	quarkus-class-change-agent	1.11.2.Final		c2b611d8919d28785c2f0d4790f75e1d3f7a69f7
io.quarkus	quarkus-class-change-agent	1.11.3.Final		37b6b5b54feda742750da7387de389dd1d3e49ba
io.quarkus	quarkus-class-change-agent	1.11.4.Final		453048792d917abcc478b0b12797f7a4a4ab5490
io.quarkus	quarkus-class-change-agent	1.11.5.Final		8fbcdb3f556e3389f823ed17f9606c1a47ddcafa
io.quarkus	quarkus-class-change-agent	1.11.6.Final		0fb736e9a89d7bbdadb2d395aca8494fd4518f4a
io.quarkus	quarkus-class-change-agent	1.11.7.Final		6aae0a7bc65828c8a2bcdbd2326fb2ebcd3fdc58
io.quarkus	quarkus-class-change-agent	1.12.0.CR1		4b02e95c040a8310eaa03893434bb61e52301ded
io.quarkus	quarkus-class-change-agent	1.12.0.Final		7d2b01ff1604b97f84a2f674d058cf13143da44b
io.quarkus	quarkus-class-change-agent	1.12.1.Final		308033a46788a662eab54cb4189ed9c978cab471
io.quarkus	quarkus-class-change-agent	1.12.2.Final		e9ba53db5f53ffc87e199a5eb8a062f78f9a6f90
io.quarkus	quarkus-class-change-agent	1.13.0.CR1		88d7134e022ae9e05fd056c6c78a2d4c32e7b27e
io.quarkus	quarkus-class-change-agent	1.13.0.Final		dfb264eb4a7f13f36ec1cd1287b40fd7081f04ae
io.quarkus	quarkus-class-change-agent	1.13.1.Final		86e5ca0abc6e8d5763d39adb6928390b0bf97972
io.quarkus	quarkus-class-change-agent	1.13.2.Final		b6e21cfad1dc29534eb8ad86aea661778061e364
io.quarkus	quarkus-class-change-agent	1.13.3.Final		6ea76c9243bc297a2ecc3550aa6cafb3fbba5eea
io.quarkus	quarkus-class-change-agent	1.13.4.Final		e27bb0133006b6ed0c402d0aecaa5691b6c5fe4c
io.quarkus	quarkus-class-change-agent	1.13.5.Final		7ca0e9d6be1778d4696143704b711b53f9709d5f
io.quarkus	quarkus-class-change-agent	1.13.6.Final		39423604018154a5a793a177086d80b041cc030b
io.quarkus	quarkus-class-change-agent	1.13.7.Final		bf19c5aad2021d63cac768175eaf78e3005bfcbf
io.quarkus	quarkus-class-change-agent	2.0.0.Alpha1		d975298aef9c132b707cf24ff4b5f52dff653a69
io.quarkus	quarkus-class-change-agent	2.0.0.Alpha2		6b9d9e61498ae8459b360f0fc9aa6a3c0672ad61
io.quarkus	quarkus-class-change-agent	2.0.0.Alpha3		06909e341a24ddb8ce2b66b4e2d8662f305837ff
io.quarkus	quarkus-class-change-agent	2.0.0.CR1		0c7f7604aabd7737bc17f0ae367718f05fa9bcff
io.quarkus	quarkus-class-change-agent	2.0.0.CR2		a00555cc13e140912e3bdb74694cf39b79170ee1
io.quarkus	quarkus-class-change-agent	2.0.0.CR3		c5ce607e62ace29d6d87998d03fff5c1200fecdb
io.quarkus	quarkus-class-change-agent	2.0.0.Final		d0ae2864ab7080486ff0e57a39f5234b04aee7ed
io.quarkus	quarkus-class-change-agent	2.0.1.Final		36ba6ba2c07be007a5e6f464724373bfc7cd04c4
io.quarkus	quarkus-class-change-agent	2.0.2.Final		0ceb32725288930cce1220abedb33894c9907cdb
io.quarkus	quarkus-class-change-agent	2.0.3.Final		bd064d50963e50b6dcdfcacd857d162a27f4afdf
io.quarkus	quarkus-class-change-agent	2.1.0.CR1		618738142ed4344a3d2787593619273d1a44b5d9
io.quarkus	quarkus-class-change-agent	2.1.0.Final		dd09f3e16bcd159b13ddf1e6a0f1238f73543273
io.quarkus	quarkus-class-change-agent	2.1.1.Final		88ea4409f9ed2e7786a8735e79b588807b5875d1
io.quarkus	quarkus-class-change-agent	2.1.2.Final		b568ca2852a0f48152d4d8fa2255d53897326e02
io.quarkus	quarkus-class-change-agent	2.1.3.Final		5715ac5531a1a11ab5af881815ec27a91bea2cd4
io.quarkus	quarkus-class-change-agent	2.1.4.Final		93c2320dd1fb51795b0bc0a195b1f90033a156de
io.quarkus	quarkus-class-change-agent	2.10.0.CR1		a764afc0aa99c5cc0fff3cea261e783cfb8dba07
io.quarkus	quarkus-class-change-agent	2.10.0.Final		6a6878f6d92304311424837aaa40a363c47a0515
io.quarkus	quarkus-class-change-agent	2.10.1.Final		e15ecaf95f4ef4f93e716acb24c32a4d9dc1bdcf
io.quarkus	quarkus-class-change-agent	2.10.2.Final		f4fe38b7dc710389b12aaed78724523d9590bd48
io.quarkus	quarkus-class-change-agent	2.10.3.Final		e9fb35e1956668482f9ea4042a4a7d739981f008
io.quarkus	quarkus-class-change-agent	2.10.4.Final		f22b3fc017d0f795c38e4dfcc3a3592b43c5b2f5
io.quarkus	quarkus-class-change-agent	2.11.0.CR1		27d8958935838ae5d0b0866e9651164ef75b548e
io.quarkus	quarkus-class-change-agent	2.11.0.Final		805de62b81bd39fb9ad3866fd445977695a14fe9
io.quarkus	quarkus-class-change-agent	2.11.1.Final		d4016e87ee8c1867734402f4631f3985c189bfdc
io.quarkus	quarkus-class-change-agent	2.11.2.Final		a13646e8ba4ca01ac1baddcd26e4394178a877f7
io.quarkus	quarkus-class-change-agent	2.11.3.Final		4f6e18b6f9494349cf819c02aa20baad1d725149
io.quarkus	quarkus-class-change-agent	2.12.0.CR1		ff53206fbfc2a6b7e2c72af243ef7a75d9a6ae5c
io.quarkus	quarkus-class-change-agent	2.12.0.Final		58d0f33ab9a803d8527c728ade2a4e7f3862ca2c
io.quarkus	quarkus-class-change-agent	2.12.1.Final		ad6c74c756e34a042f5686ac175da00f1b46e77f
io.quarkus	quarkus-class-change-agent	2.12.2.Final		0c1bec9334527822afea390bf25f0b003236ab91
io.quarkus	quarkus-class-change-agent	2.12.3.Final		7c6efbf9b765e16912fb4f7fb1675389976cda24
io.quarkus	quarkus-class-change-agent	2.13.0.CR1		c60cd03fd4eac3d69642f2ccff7c1bfdded8ee99
io.quarkus	quarkus-class-change-agent	2.13.0.Final		b582cb2ea075130d84ca2b4d7eb2f2c57f4ebca3
io.quarkus	quarkus-class-change-agent	2.13.1.Final		a234f5d5f6c8f1db424a48bbcdd5ee741ff0b5d9
io.quarkus	quarkus-class-change-agent	2.13.2.Final		9348f87d40567e47601655a0bd3776849376898d
io.quarkus	quarkus-class-change-agent	2.13.3.Final		1fefe91d2e48817e42f3da57c3b02f985e962c45
io.quarkus	quarkus-class-change-agent	2.13.4.Final		4a4234bf2bf9340ae238aec5571d8e26886580f1
io.quarkus	quarkus-class-change-agent	2.13.5.Final		122eaf6b2644a995ba1762ed7f4fefb1853baeec
io.quarkus	quarkus-class-change-agent	2.13.6.Final		8d93fee128ddf93ab72117a96eeffb5b4455b16f
io.quarkus	quarkus-class-change-agent	2.13.7.Final		fc9acb689ee6253d33eee2e6d09a9acff513099e
io.quarkus	quarkus-class-change-agent	2.13.8.Final		790ed97b361a9783dc319872caac6bac26da52f5
io.quarkus	quarkus-class-change-agent	2.13.9.Final		4a0939c55e7473866156fd8e073c20bf40a4d020
io.quarkus	quarkus-class-change-agent	2.14.0.CR1		2da1ac84fee299e16c346c7d4a934f68adeb007c
io.quarkus	quarkus-class-change-agent	2.14.0.Final		b2ac0504940f2624fabf4e9bfc76e0a354d04b7e
io.quarkus	quarkus-class-change-agent	2.14.1.Final		f860f81bed81fe3f7f7483b0505ea47cbe59520c
io.quarkus	quarkus-class-change-agent	2.14.2.Final		ff82389e123c16c5677ffef81018fb1d01647008
io.quarkus	quarkus-class-change-agent	2.14.3.Final		1c2c4e0bbb2cf4266c36bbbedc8b831c9b55f2c8
io.quarkus	quarkus-class-change-agent	2.15.0.CR1		572bcb12027a39c39d61b118ac3e6650e3671af5
io.quarkus	quarkus-class-change-agent	2.15.0.Final		ae0bf9700d81d4f83268afed21d41cf61e2fc937
io.quarkus	quarkus-class-change-agent	2.15.1.Final		84a4987d34aab1af50e48678825fc7ce059a510c
io.quarkus	quarkus-class-change-agent	2.15.2.Final		a2bfbec2d918a77f3aa4d6a3fd4e0e745f237fcd
io.quarkus	quarkus-class-change-agent	2.15.3.Final		9b3ee2700d952cbb7d0bee77bdfe21589b3c88a6
io.quarkus	quarkus-class-change-agent	2.16.0.CR1		52bb84ec32bb4a28aa04384488272ac0c5bd5a86
io.quarkus	quarkus-class-change-agent	2.16.0.Final		7c39b8270ecff59527b123cc58a0f55450421050
io.quarkus	quarkus-class-change-agent	2.16.1.Final		42ffd2bfb1535bf1c287d0f4a0a3f59b985ee116
io.quarkus	quarkus-class-change-agent	2.16.10.Final		a3d07d60834dbb22fed87d47a8a40f8e037f080a
io.quarkus	quarkus-class-change-agent	2.16.11.Final		b72c535c8ff50ee06a12d2f43da08e01b1186367
io.quarkus	quarkus-class-change-agent	2.16.12.Final		eff47bf8273a3b4eb01649a787f6897db0c8294c
io.quarkus	quarkus-class-change-agent	2.16.2.Final		31ac3df54fb29aa243eac3535cf04083f582323d
io.quarkus	quarkus-class-change-agent	2.16.3.Final		25f725049e310ea265f835dc6cd389239ec791ca
io.quarkus	quarkus-class-change-agent	2.16.4.Final		976217e55940831e9536f75bc6f0aa47bdae9b3a
io.quarkus	quarkus-class-change-agent	2.16.5.Final		b802b023ad0fb8681568d2cf7ea1455de3736f48
io.quarkus	quarkus-class-change-agent	2.16.6.Final		b962f52e1f75ccdeef376a012a694fd913255e62
io.quarkus	quarkus-class-change-agent	2.16.7.Final		c964012f06df385cc4f2aeac04cd081f56555b0f
io.quarkus	quarkus-class-change-agent	2.16.8.Final		fd0aac34566bf2916e76d08344288c91e68a15eb
io.quarkus	quarkus-class-change-agent	2.16.9.Final		0f516ccdf9f72536a295716895cc6a6ad13722f7
io.quarkus	quarkus-class-change-agent	2.2.0.CR1		90544524127302f7bb73f239c4122ac54dddb7d2
io.quarkus	quarkus-class-change-agent	2.2.0.Final		45bbe95eddcef148f44fb290eb59d48321931aa3
io.quarkus	quarkus-class-change-agent	2.2.1.Final		973d4c0a2d5723e0007e8a5e1f770af7ed2697c7
io.quarkus	quarkus-class-change-agent	2.2.2.Final		4f3a8cb5db0e379a80ae6077a3c019507251ef8d
io.quarkus	quarkus-class-change-agent	2.2.3.Final		86cbf05267f529c3e48a67d79e5b3b4525538c26
io.quarkus	quarkus-class-change-agent	2.2.4.Final		183ec7ff5d6131d23c463c222f9df8bc783c6b36
io.quarkus	quarkus-class-change-agent	2.2.5.Final		4b59327f1212f3af15b37e389a2efbbeee2d41c6
io.quarkus	quarkus-class-change-agent	2.3.0.CR1		fff28eae10161c3a34a146e30d6c3526a2141f6e
io.quarkus	quarkus-class-change-agent	2.3.0.Final		741dd309b9185a87e8986e9c8bafe994a672f2c2
io.quarkus	quarkus-class-change-agent	2.3.1.Final		257776e3ff5790a4a5a0931882829c7de42509cd
io.quarkus	quarkus-class-change-agent	2.4.0.CR1		9aa21c07da53a3b0182839b7f9c3e67b4515607c
io.quarkus	quarkus-class-change-agent	2.4.0.Final		99339b01c4879a499de21f287d1a941ad2732449
io.quarkus	quarkus-class-change-agent	2.4.1.Final		612a29feb93235882c8de4fb6d27d8e69c51773c
io.quarkus	quarkus-class-change-agent	2.4.2.Final		1d30ee3bc734c88f9a72e7753e83d658e4aa94a2
io.quarkus	quarkus-class-change-agent	2.5.0.CR1		8b7219e50da5032c7f0ecb0e98c01842c63ce96c
io.quarkus	quarkus-class-change-agent	2.5.0.Final		e7e9f0ec4bf7e1c9e32f9b0499f73b187136e597
io.quarkus	quarkus-class-change-agent	2.5.1.Final		273752c90037a90180b628f375025e0acf7509aa
io.quarkus	quarkus-class-change-agent	2.5.2.Final		be3c6012654a6433e841826f209070ebc8f57a58
io.quarkus	quarkus-class-change-agent	2.5.3.Final		6098d6cf7c42ad2eaf43d00b17da286bff7732a7
io.quarkus	quarkus-class-change-agent	2.5.4.Final		ef7736c10ae1e82871b7b744d1cc2667d349eb91
io.quarkus	quarkus-class-change-agent	2.6.0.CR1		16eddb9c210e45c0894daf197ce450f209ba3075
io.quarkus	quarkus-class-change-agent	2.6.0.Final		839a77fef29bdbd884658dcef0b17bede4960c59
io.quarkus	quarkus-class-change-agent	2.6.1.Final		45d6c5eb7b1de66ec84c2c2193e1a755302e6c27
io.quarkus	quarkus-class-change-agent	2.6.2.Final		e42651bb44b488f02eda3b22d7a3b517ebf5da72
io.quarkus	quarkus-class-change-agent	2.6.3.Final		254e7963c1f32a4dcf01bf1df10bc6f3a167f8d5
io.quarkus	quarkus-class-change-agent	2.7.0.CR1		73b61f058aba117cbc54771586e793a677a057dd
io.quarkus	quarkus-class-change-agent	2.7.0.Final		82fd3fd2bcf82115c8f8d288bc6845a9a9cf5f98
io.quarkus	quarkus-class-change-agent	2.7.1.Final		cc5b3deb463e98ae28519baf0ab54a254f4a293c
io.quarkus	quarkus-class-change-agent	2.7.2.Final		9ffca193d512d38f7308662a03cf9dcc7e27d1bb
io.quarkus	quarkus-class-change-agent	2.7.3.Final		b8d40a2a54a98e9855dc40821a418823d147f9ef
io.quarkus	quarkus-class-change-agent	2.7.4.Final		b983e983a973e7f83f845e01a1bdca4df5f7fffe
io.quarkus	quarkus-class-change-agent	2.7.5.Final		e8383b2226c156654c9d41bc30d73d8ff8ad9ac4
io.quarkus	quarkus-class-change-agent	2.7.6.Final		6ad8b7f6b9db86805da2f59e021ca82568fd7e2b
io.quarkus	quarkus-class-change-agent	2.7.7.Final		84110b00782fb2273cc43d4ee7b505c8be42de12
io.quarkus	quarkus-class-change-agent	2.8.0.CR1		37295524a0afff74dd429adc18b11ec2c84b5bc5
io.quarkus	quarkus-class-change-agent	2.8.0.Final		dd8b2ec8a78b7db56c78e53c7c201cb63c1ccdf7
io.quarkus	quarkus-class-change-agent	2.8.1.Final		8844a5e78a6db973c76dc9e130e6b66deef5fcff
io.quarkus	quarkus-class-change-agent	2.8.2.Final		17f052ca74eb76fe797dc1c4f380bca2c18ec354
io.quarkus	quarkus-class-change-agent	2.8.3.Final		7422e6f02a433aee92c9118e77e3bc104c3c7b40
io.quarkus	quarkus-class-change-agent	2.9.0.CR1		9fb95306f1d86029d8e239ef20c94c274b0455f7
io.quarkus	quarkus-class-change-agent	2.9.0.Final		1605db5fca0e222cdedd89197795f6745f1f8175
io.quarkus	quarkus-class-change-agent	2.9.1.Final		ccb1a9c4bd180481269f4de476996165286fc206
io.quarkus	quarkus-class-change-agent	2.9.2.Final		e97afe6abe914d74111778722d7655aee0f4be50
io.quarkus	quarkus-class-change-agent	3.0.0.Alpha1		2152e1e9c7339b25bda894f26523240c48c3ceb2
io.quarkus	quarkus-class-change-agent	3.0.0.Alpha2		3a02cbf573393474324dd16d5fa7873145b087c8
io.quarkus	quarkus-class-change-agent	3.0.0.Alpha3		f455d05b0fa5fe484ea5443d9e099790d6469d43
io.quarkus	quarkus-class-change-agent	3.0.0.Alpha4		97b72246378d0593314757cfdc4b270e86925cd3
io.quarkus	quarkus-class-change-agent	3.0.0.Alpha5		cac4e0237957503dd2569ef890e4bfeca3825581
io.quarkus	quarkus-class-change-agent	3.0.0.Alpha6		e151ae8f88e78ca6312e7b38bb0c7793f7198e5a
io.quarkus	quarkus-class-change-agent	3.0.0.Beta1		f4f0bda32ef269c40e8e4dff349b51e9d31010fc
io.quarkus	quarkus-class-change-agent	3.0.0.CR1		765ab0a640be33d3e4fcea4bbac4fd105a377b10
io.quarkus	quarkus-class-change-agent	3.0.0.CR2		038f06ea658c5201752f1f57755655fe514aa647
io.quarkus	quarkus-class-change-agent	3.0.0.Final		671a962a2a9a2f5c3a89d350ba60d73c1174b88b
io.quarkus	quarkus-class-change-agent	3.0.1.Final		3a2259f00df359b447ed677771e3667063d5f44a
io.quarkus	quarkus-class-change-agent	3.0.2.Final		a61b900bfce55fe372bf69579ecfb982d0e326ce
io.quarkus	quarkus-class-change-agent	3.0.3.Final		ab2ac5ecd6b39c764a70e61cbb4ccca7b6dd5084
io.quarkus	quarkus-class-change-agent	3.0.4.Final		4c302a85e49306cc9ddfb66d3e14d80c2aa6c2a9
io.quarkus	quarkus-class-change-agent	3.1.0.CR1		c51685462b8a278001c15f6ec2f5a72b9f4e1ca1
io.quarkus	quarkus-class-change-agent	3.1.0.Final		e5efe141412ab103256399a3bf85d16a52eac3a8
io.quarkus	quarkus-class-change-agent	3.1.1.Final		13fb6814c4d686e2927dd476630654edce90bd3a
io.quarkus	quarkus-class-change-agent	3.1.2.Final		4ac3f36d07bede41b255254d174c57afdd135c01
io.quarkus	quarkus-class-change-agent	3.1.3.Final		b5180a74b0617a1cbb95b5fe3c419f06cda8cabf
io.quarkus	quarkus-class-change-agent	3.10.0		2dceab9e9cebc4117a55afb05e44bb4f5a4aeb81
io.quarkus	quarkus-class-change-agent	3.10.0.CR1		5582fb7cc2221ee268a68f3dcf19ef0021f03ba3
io.quarkus	quarkus-class-change-agent	3.10.1		464398f0467cc799b47cabc8b0430fc367c9b2ab
io.quarkus	quarkus-class-change-agent	3.10.2		5a9c1d75ce10332936a4c228640f962cf15ccf03
io.quarkus	quarkus-class-change-agent	3.11.0		21f64c6aca86581fd4d6a337b3d08bff6ba2a3fe
io.quarkus	quarkus-class-change-agent	3.11.0.CR1		e2e3ced27c3e78941e5a2184f36dd14f710cd153
io.quarkus	quarkus-class-change-agent	3.11.1		1e569507e50c9445bf7b1c8ee6cf0e423d7c7bff
io.quarkus	quarkus-class-change-agent	3.11.2		bf8d11f7bb93d899a43d9c958be1f0d56c1e4ead
io.quarkus	quarkus-class-change-agent	3.11.3		5889763f5abd58e4894b439d1c32b951a940319f
io.quarkus	quarkus-class-change-agent	3.12.0		c11ca65687f34952b6df95f2f97d32678a0f768a
io.quarkus	quarkus-class-change-agent	3.12.0.CR1		5c7c0a720bd4ba986c2ea8e73224087930307e98
io.quarkus	quarkus-class-change-agent	3.12.1		1a32e962d03a4efdc86b64e596708c87876929d6
io.quarkus	quarkus-class-change-agent	3.12.2		5a9d81859b17f2955249cf59a598bb7c67cc6a81
io.quarkus	quarkus-class-change-agent	3.12.3		10fa9ebc691444ff9a0fa8f16d8f383cc49ec49a
io.quarkus	quarkus-class-change-agent	3.13.0		26212f91a11d79d54d147337934dc847a3e0198f
io.quarkus	quarkus-class-change-agent	3.13.0.CR1		c6f854febb0e58440aebcfc1d4fbcdc0d8176d54
io.quarkus	quarkus-class-change-agent	3.13.1		17ae76c12de28e7028e2c1a7e0f605ef74bee6dc
io.quarkus	quarkus-class-change-agent	3.13.2		a5e9e606bcdd3660a831cb77219c9f7c4acad1fa
io.quarkus	quarkus-class-change-agent	3.13.3		71b8a1ce05fa851bcbb7f1da9c5811bb4552f610
io.quarkus	quarkus-class-change-agent	3.14.0		4f066093d561a18a3ab11ba4b79564ef4e6d0a64
io.quarkus	quarkus-class-change-agent	3.14.0.CR1		b7793d94aea4aad260984a212053f44cce5ef49b
io.quarkus	quarkus-class-change-agent	3.14.1		f10e6b150fc831e8a9325973ce2e1c88325421b0
io.quarkus	quarkus-class-change-agent	3.14.2		a3e969dbc096e874186e52183f3d6cf36880926d
io.quarkus	quarkus-class-change-agent	3.14.3		0e146141782aa1f93a2bb40e8975091d27f7acc1
io.quarkus	quarkus-class-change-agent	3.14.4		2ba49408aef9e79dc455fe66cff484ac6b8f1fc5
io.quarkus	quarkus-class-change-agent	3.15.0		bf6add05cafc08cd2601b8adeb52429558fdebd8
io.quarkus	quarkus-class-change-agent	3.15.0.CR1		c44cf4f0dc77582d499ffa09637009af0ce204e7
io.quarkus	quarkus-class-change-agent	3.15.1		66e2d3905778c0c60403702918c0a5b6e6e9fcd3
io.quarkus	quarkus-class-change-agent	3.15.2		6dd94a4b67b96771a593f695b129a05dea010e77
io.quarkus	quarkus-class-change-agent	3.15.3		9fd1553a42607e6763d7b605a2cdf476bca33159
io.quarkus	quarkus-class-change-agent	3.15.3.1		fcde486ad2a6281b59c6336d58ee809496ffa014
io.quarkus	quarkus-class-change-agent	3.15.4		d16a7b4332d5fa27fda1d0133879dc19e9858c56
io.quarkus	quarkus-class-change-agent	3.15.5		6b503601798317d3d7272849de9c956736cb017a
io.quarkus	quarkus-class-change-agent	3.16.0		72cac17517f239d00b521f63d8bc183446dba52c
io.quarkus	quarkus-class-change-agent	3.16.0.CR1		66b4db6a3e7dc45ee2a5c8a541b63ea425d87e4a
io.quarkus	quarkus-class-change-agent	3.16.1		45b87eae249e4cb1b8095199b496bd68c4841817
io.quarkus	quarkus-class-change-agent	3.16.2		eb5e1c3aab6c979852ab505da198a061745eaac1
io.quarkus	quarkus-class-change-agent	3.16.3		c5f380ac6d3fb0d057d30cdcd5cf8c387600d398
io.quarkus	quarkus-class-change-agent	3.16.4		48bb721027b732502cf5b6d87b5edb8de1244d04
io.quarkus	quarkus-class-change-agent	3.17.0		a0391559d4e47c80140f7891566e0f59578c3d84
io.quarkus	quarkus-class-change-agent	3.17.0.CR1		5746683e3132d3bc89be88c2e41640ea82508cc9
io.quarkus	quarkus-class-change-agent	3.17.1		f8ad746e1d18685178af65ca771a50e5013db65e
io.quarkus	quarkus-class-change-agent	3.17.2		997d7a3104767d695b8a64e07889acfa84a62e4b
io.quarkus	quarkus-class-change-agent	3.17.3		f7dca7e05e5ea8cd37238324bddd126cc3e2f75d
io.quarkus	quarkus-class-change-agent	3.17.4		5851740e320fffa54c4942c304aadf10404468c1
io.quarkus	quarkus-class-change-agent	3.17.5		8c42f63829956203d83baf852338fe59222a6108
io.quarkus	quarkus-class-change-agent	3.17.6		fdb1e9dfd4e285b3430832b76190eea779d02957
io.quarkus	quarkus-class-change-agent	3.17.7		578eba83fd6439e899352a74d2b3da5aa786f2dc
io.quarkus	quarkus-class-change-agent	3.17.8		c63a715bc50cf91f710111e14a4b795d8c452742
io.quarkus	quarkus-class-change-agent	3.18.0		79a3c770174ac1ad8fc2b6f1c2ccb55c4ebf2343
io.quarkus	quarkus-class-change-agent	3.18.0.CR1		2878ab2a17926092249231417fbe3232117512b4
io.quarkus	quarkus-class-change-agent	3.18.1		d75bb1a27e78006baf0866478cf5d60721769340
io.quarkus	quarkus-class-change-agent	3.18.2		6054880154be38ec316c371a102921335ed3daa3
io.quarkus	quarkus-class-change-agent	3.18.3		09c8b8cac0b160b0830eb0add574d2d2b421ba01
io.quarkus	quarkus-class-change-agent	3.18.4		0c2ae6bc70987311d8ddf5a96a990b8261658bcf
io.quarkus	quarkus-class-change-agent	3.19.0		4ad33848699d2c502661f64726e182f581d6fc8b
io.quarkus	quarkus-class-change-agent	3.19.0.CR1		5a8d45e8f6ff28eae7f9331d6982895b70910676
io.quarkus	quarkus-class-change-agent	3.19.1		0eff1b1686c03498cdc8883183fd046db93c4b6e
io.quarkus	quarkus-class-change-agent	3.19.2		83811477298851e569f0d88566109b4ac3dad5c0
io.quarkus	quarkus-class-change-agent	3.19.3		6558854dfcda37040805e9a0fff40783ee556926
io.quarkus	quarkus-class-change-agent	3.19.4		a6ccbb7b7656e3b126ea48668f5b286532e627d2
io.quarkus	quarkus-class-change-agent	3.2.0.CR1		9238946ef446c144efb4f6b9c6082d48c5cf5925
io.quarkus	quarkus-class-change-agent	3.2.0.Final		f4f485d737d57f2376246c6c6e3173b8feba3072
io.quarkus	quarkus-class-change-agent	3.2.1.Final		3080762687067cde04e3a02114ef7f2e918be553
io.quarkus	quarkus-class-change-agent	3.2.10.Final		b6895da47c71ebbbcbb6a3e816f37e63e348283d
io.quarkus	quarkus-class-change-agent	3.2.11.Final		9c259343147456bb2aec8d3453838b51085e05e4
io.quarkus	quarkus-class-change-agent	3.2.12.Final		9a4382e12694b5b7c204b7db6ae1607ba03b27a4
io.quarkus	quarkus-class-change-agent	3.2.2.Final		26a18f19c55ad372612f73fab0821189ce927153
io.quarkus	quarkus-class-change-agent	3.2.3.Final		0163debce612990bd73a7c78151c1e98401a8982
io.quarkus	quarkus-class-change-agent	3.2.4.Final		ff537b629af09e3be35d368e21e39a6bc35a5315
io.quarkus	quarkus-class-change-agent	3.2.5.Final		385524e74038b1871b3e358ebf095d92973bb282
io.quarkus	quarkus-class-change-agent	3.2.6.Final		ce82fe6b6dd4954fb7f7c7bc12ed23431e4e766d
io.quarkus	quarkus-class-change-agent	3.2.7.Final		75a68047d30477b966852b48a918b3023a5036a1
io.quarkus	quarkus-class-change-agent	3.2.8.Final		3d7386c9c1a070f69ad7450dbbf3b4ae70178f1b
io.quarkus	quarkus-class-change-agent	3.2.9.Final		6188cdd084aefe716e47b138a38e185549adc7e2
io.quarkus	quarkus-class-change-agent	3.20.0		19d7caa4c74fc10815e2b1f6f73ed3672fd29198
io.quarkus	quarkus-class-change-agent	3.20.0.CR1		1a6329998af40b53a788f76b364bd8c2b8c1efe2
io.quarkus	quarkus-class-change-agent	3.20.1		62f25f4286f06bd0e25d6c6fd14f70d1f10d3ea7
io.quarkus	quarkus-class-change-agent	3.21.0		6ff9d39da30e34406d991f01c3438d806994b585
io.quarkus	quarkus-class-change-agent	3.21.0.CR1		74172ad752634156139e317f9b223bec40db5da5
io.quarkus	quarkus-class-change-agent	3.21.1		f85d41da51904a3ae3e667cc9740c453ed0f74e4
io.quarkus	quarkus-class-change-agent	3.21.2		051d6efd60d1321d6750c93de0191ef46f4f3fc7
io.quarkus	quarkus-class-change-agent	3.21.3		d846ab9686065d884587066906126fa26dac3aa7
io.quarkus	quarkus-class-change-agent	3.21.4		4289b87c16c0a998dfebf18d85737ce0e8aff850
io.quarkus	quarkus-class-change-agent	3.22.0		2a3311b1cff28be67b0d2e35e62cb48d6a2a9dab
io.quarkus	quarkus-class-change-agent	3.22.0.CR1		32f35828793037c9ce638636555906feed087c95
io.quarkus	quarkus-class-change-agent	3.22.1		c3113d6fa5a217cdd4e4fc3a2207d2029b505b07
io.quarkus	quarkus-class-change-agent	3.22.2		416d230505fd9af010ab3b4c394412ccd8a79e29
io.quarkus	quarkus-class-change-agent	3.22.3		95cf2329ab9f168ab05cfe7d86fcfe2b6c7197ad
io.quarkus	quarkus-class-change-agent	3.23.0.CR1		38d0a32d74b6aa78a20ce657e49a0e48fcaf5bfa
io.quarkus	quarkus-class-change-agent	3.3.0		1e91ef2754800bfc0b0e76b90ab79a46ac498084
io.quarkus	quarkus-class-change-agent	3.3.0.CR1		95e674a146dce2f0949c1050a2b7977f6b7f7d25
io.quarkus	quarkus-class-change-agent	3.3.1		e1a513624457ec92c6dd2adf74e167d0982f0d3a
io.quarkus	quarkus-class-change-agent	3.3.2		9e68c3c8ff7eb422127993ff9ac7d48094f4dab0
io.quarkus	quarkus-class-change-agent	3.3.3		ea604c79069411afc77c0d1b7a0b2f3f6888f5dc
io.quarkus	quarkus-class-change-agent	3.4.0		e8e7d5f4ad7cc1b688138c377912f7febc54ecdb
io.quarkus	quarkus-class-change-agent	3.4.0.CR1		75f9f588f380fe0af9610d8e0b6332f357818157
io.quarkus	quarkus-class-change-agent	3.4.1		cb1f83666a7093708dc259afa076246f667bc754
io.quarkus	quarkus-class-change-agent	3.4.2		d9863bef7f7660b71d40d0ea24533253494f159a
io.quarkus	quarkus-class-change-agent	3.4.3		da0150e5c6019906533b13b4453499cf17b21380
io.quarkus	quarkus-class-change-agent	3.5.0		bfb9efda6d26958b8d0a9d35cc33c9b143cb3762
io.quarkus	quarkus-class-change-agent	3.5.0.CR1		7050a3a2df2151508de81567d357dd6d85cd0d60
io.quarkus	quarkus-class-change-agent	3.5.1		586e4004a7f35b643740935080b5038d499f856d
io.quarkus	quarkus-class-change-agent	3.5.2		fa432ff32dc7b73021dcb3cb1ab94fecba26e1d7
io.quarkus	quarkus-class-change-agent	3.5.3		5fed1a24383646f50854e9b02f5bc5e23641ba9c
