ai.vocale	vocale	1.0.0		N/A
org.jetbrains.intellij.plugins	structure-ide-classes	3.239		fe71911ad2622bb3125170fbf3ec52b109625ef1
org.jetbrains.intellij.plugins	structure-ide-classes	3.241		b73692d6fdb94c29f6996c27a450b68f8c4efccc
org.jetbrains.intellij.plugins	structure-ide-classes	3.242		1cfe333dadda045a6de8a51a1fabed222e019668
org.jetbrains.intellij.plugins	structure-ide-classes	3.243		43d0e1d097d88b7d3d7832941b90072f32bfac31
org.jetbrains.intellij.plugins	structure-ide-classes	3.245		68666ef3f237af2f16e0073bb63c9e683dcb29f6
org.jetbrains.intellij.plugins	structure-ide-classes	3.246		17938dd56f8e6ecf0bd3a0d36b499a90c615a8fb
org.jetbrains.intellij.plugins	structure-ide-classes	3.247		b45f812f295d9cf1505b80ee63311f0608c12c99
org.jetbrains.intellij.plugins	structure-ide-classes	3.248		c08921dfcc19e02e69832eda47e40cd485ecdc13
org.jetbrains.intellij.plugins	structure-ide-classes	3.249		ed7ee5f32de998e1dd944fa5ec02db1bd9d2db51
org.jetbrains.intellij.plugins	structure-ide-classes	3.250		95e1fa7cc40880cc871ed7e022997e9e85cb77ca
org.jetbrains.intellij.plugins	structure-ide-classes	3.251		e0e2ec368c9efcb745fb7b0360fc753b8fde0da3
org.jetbrains.intellij.plugins	structure-ide-classes	3.252		0ea5d648baecfadf3bb1e35c7e209faa97e9adf5
org.jetbrains.intellij.plugins	structure-ide-classes	3.253		fe963c544ef15cf393a3bbee113df7b038685ebc
org.jetbrains.intellij.plugins	structure-ide-classes	3.256		1a27d20dc9448b2084601f6532efa20517f67746
org.jetbrains.intellij.plugins	structure-ide-classes	3.257		780152a901b92ecb512b84dc566d7f2f9a1976c7
org.jetbrains.intellij.plugins	structure-ide-classes	3.258		36b1afec2b996288af4c57847475df3ff33f9669
org.jetbrains.intellij.plugins	structure-ide-classes	3.259		61c486e84e866c1053cc36c7ef44f018aff8c770
org.jetbrains.intellij.plugins	structure-ide-classes	3.260		64f085e73ed8290e8c262a681499ae2ae5004285
org.jetbrains.intellij.plugins	structure-ide-classes	3.261		4e6ea80fac8dd368e042299f77504f281c8517d5
org.jetbrains.intellij.plugins	structure-ide-classes	3.262		ae381761fabee6dc0b14b78d96a7a25153458275
org.jetbrains.intellij.plugins	structure-ide-classes	3.263		222267a2626aecb1fdacf29acd87830b434eb355
org.jetbrains.intellij.plugins	structure-ide-classes	3.264		7d19968e2b0253b76ce26decfbab471b790bb7b6
org.jetbrains.intellij.plugins	structure-ide-classes	3.265		3184bcc1201d84de5cf0f64bcec1c8cf14edb5f2
org.jetbrains.intellij.plugins	structure-ide-classes	3.266		c2e13f7f8df25ede5c2da440ef6433f837684654
org.jetbrains.intellij.plugins	structure-ide-classes	3.267		03f3c4ab8309d692547b44ecd3be1a4d056f27d7
org.jetbrains.intellij.plugins	structure-ide-classes	3.268		20984369943f4b9a25237f12278258deb6f83ce9
org.jetbrains.intellij.plugins	structure-ide-classes	3.269		140fb20d389ef3f8f5d8d9ec7269f035e909b73c
org.jetbrains.intellij.plugins	structure-ide-classes	3.270		e1a0bd715c27ae836a5d1dbde1ad485655bb3349
org.jetbrains.intellij.plugins	structure-ide-classes	3.271		edbdcbd1df6a8266709cade55413df9a0361a3d8
org.jetbrains.intellij.plugins	structure-ide-classes	3.272		4a8f13398d3f2e8b60d6325349d5c81eaa3cfa9e
org.jetbrains.intellij.plugins	structure-ide-classes	3.274		35614d2e43f71f1c5bbf4c847e1519ab56b31afe
org.jetbrains.intellij.plugins	structure-ide-classes	3.275		19d8a2f5f88d9dea8db180a4b08b2f4abb8ae71b
org.jetbrains.intellij.plugins	structure-ide-classes	3.276		d49603afe2ccf2a5cc4ec87731692542c1d02fad
org.jetbrains.intellij.plugins	structure-ide-classes	3.277		3edfc73ce9952f7f6aa4d29d2631547436e6cb82
org.jetbrains.intellij.plugins	structure-ide-classes	3.280		532c0170349be46058ee34aaa18f2251a6e2d5a2
org.jetbrains.intellij.plugins	structure-ide-classes	3.282		0e65d30d5c01fab0a140b8c6fefc06c486c38130
org.jetbrains.intellij.plugins	structure-ide-classes	3.283		2c4b450d4d8d1f96e7e73a9efbe397bfe8c4b3a8
org.jetbrains.intellij.plugins	structure-ide-classes	3.284		efb3136758fbeb906aa96261d75670bb4ea51a9f
org.jetbrains.intellij.plugins	structure-ide-classes	3.285		45f8219c10cce7495610237619634328733440e5
org.jetbrains.intellij.plugins	structure-ide-classes	3.286		d975fb9ee413215384743df8a2811abd376b70cc
org.jetbrains.intellij.plugins	structure-ide-classes	3.287		ad7105fdaf8c8675f4c7d5f1f3cefa2b923a2a85
org.jetbrains.intellij.plugins	structure-ide-classes	3.288		603d93faebd049745f7ea38e6dbc70bd190e6438
org.jetbrains.intellij.plugins	structure-ide-classes	3.289		ccf7239d9ae57c14f969d4a93159d678397f4eaa
org.jetbrains.intellij.plugins	structure-ide-classes	3.290		ac0e979e50f005cb649b432814faba910163b1dd
org.jetbrains.intellij.plugins	structure-ide-classes	3.291		cd4b0ca7b98538ada97eeb11411257f9e65ffb83
org.jetbrains.intellij.plugins	structure-ide-classes	3.292		6c598a3b6183a5d5344ab1bc366e44d20a1f3929
org.jetbrains.intellij.plugins	structure-ide-classes	3.293		1d2b4fc3133f960fc94a6e4eadf9212b6cc8cda8
org.jetbrains.intellij.plugins	structure-ide-classes	3.294		b928adaa0bd2c8fdcc5961b4b8e0359a2497800a
org.jetbrains.intellij.plugins	structure-ide-classes	3.295		445df1bfff466199877978b4222f3681cadcacf0
org.jetbrains.intellij.plugins	structure-ide-classes	3.296		9698b18bf6d719badc5cd8ad5cb0e29aa2b5df95
org.jetbrains.intellij.plugins	structure-ide-classes	3.297		7687b5f1bef945ab1be9cc1d691799b6f6269322
org.jetbrains.intellij.plugins	structure-ide-classes	3.298		be5f0c440a7055f9b6c917b504add11886f112cd
org.jetbrains.intellij.plugins	structure-ide-classes	3.299		7e3c9b091e8174a8f275669a431622f7dab120f7
org.jetbrains.intellij.plugins	structure-ide-classes	3.300		5da25666c54c7e639845488686c60ac6cfcc19b4
org.jetbrains.intellij.plugins	structure-ide-classes	3.302		06329ce35039a9b1332c9b8310553ac735b703d7
org.jetbrains.intellij.plugins	structure-ide-classes	3.303		57c31bf50534247ba589ca52d41df5e8a6db0af2
org.jetbrains.intellij.plugins	structure-ide-classes	3.304		5e02211bef2d403c9f7f2b7b714e79af28963d98
org.kasource.kaspring	ka-spring-3	1.0		c27341b382e71e7229f58e134be04ea89bf10307
org.kasource.kaspring	ka-spring-3	1.1		3f2f0f157e7265b00a7f24101d59c9c45e7ab107
org.lighthousegames	logging-android-debug	1.0.0		N/A
org.lighthousegames	logging-android-debug	1.1.0		N/A
org.lighthousegames	logging-android-debug	1.1.1		N/A
org.lighthousegames	logging-android-debug	1.1.2		N/A
org.lighthousegames	logging-android-debug	1.2.0		N/A
org.lighthousegames	logging-android-debug	1.2.1		N/A
org.lighthousegames	logging-android-debug	1.3.0		N/A
org.lighthousegames	logging-android-debug	1.4.0		N/A
org.lighthousegames	logging-android-debug	1.4.1		N/A
org.lighthousegames	logging-android-debug	1.4.2		N/A
org.lighthousegames	logging-android-debug	1.5.0		N/A
org.lighthousegames	logging-android-debug	2.0.2		N/A
org.mobicents.media.client	mgcp	3.0.0.CR1		N/A
org.mobicents.media.client	mgcp	3.0.0.CR2		N/A
org.mobicents.media.client	mgcp	3.0.0.Final		N/A
org.mobicents.media.client	mgcp	3.0.1.FINAL		N/A
org.mobicents.media.client	mgcp	3.0.2.FINAL		N/A
org.mobicents.media.client	mgcp	4.1.0.61-master		N/A
org.mobicents.media.client	mgcp	4.1.0.62-master		N/A
org.mobicents.media.client	mgcp	4.1.0.63		N/A
org.mobicents.media.client	mgcp	4.1.0.65		N/A
org.mobicents.media.client	mgcp	4.1.0.66		N/A
org.mobicents.media.client	mgcp	4.2.0.68		N/A
org.mobicents.media.client	mgcp	4.2.0.69		N/A
org.mobicents.media.client	mgcp	4.2.0.70		N/A
org.mobicents.media.client	mgcp	4.2.0.71		N/A
org.mobicents.media.client	mgcp	4.2.0.72		N/A
org.mobicents.media.client	mgcp	4.2.0.73		N/A
org.mobicents.media.client	mgcp	4.2.0.74		N/A
org.mobicents.media.client	mgcp	4.2.0.75		N/A
org.mobicents.media.client	mgcp	4.2.0.76		N/A
org.mobicents.media.client	mgcp	4.2.0.77		N/A
org.mobicents.media.client	mgcp	4.2.0.78		N/A
org.mobicents.media.client	mgcp	5.0.0.10		N/A
org.mobicents.media.client	mgcp	5.0.0.11		N/A
org.mobicents.media.client	mgcp	5.0.0.12		N/A
org.mobicents.media.client	mgcp	5.0.0.13		N/A
org.mobicents.media.client	mgcp	5.0.0.14		N/A
org.mobicents.media.client	mgcp	5.0.0.15		N/A
org.mobicents.media.client	mgcp	5.0.0.16		N/A
org.mobicents.media.client	mgcp	5.0.0.18		N/A
org.mobicents.media.client	mgcp	5.0.0.2		N/A
org.mobicents.media.client	mgcp	5.0.0.4		N/A
org.mobicents.media.client	mgcp	5.0.0.5		N/A
org.mobicents.media.client	mgcp	5.0.0.8		N/A
org.mobicents.media.client	mgcp	5.0.0.9		N/A
org.mobicents.media.client	mgcp	5.1.0.17		N/A
org.mobicents.media.client	mgcp	5.1.0.19		N/A
org.mobicents.media.client	mgcp	5.1.0.21		N/A
org.mobicents.media.client	mgcp	5.1.0.23		N/A
org.mobicents.media.client	mgcp	5.1.0.24		N/A
org.mobicents.media.client	mgcp	5.1.0.26		N/A
org.mobicents.media.client	mgcp	5.1.0.27		N/A
org.mobicents.media.client	mgcp	5.1.0.28		N/A
org.mobicents.media.client	mgcp	5.1.0.29		N/A
org.mobicents.media.client	mgcp	5.1.0.31		N/A
org.mobicents.media.client	mgcp	5.1.0.32		N/A
org.mobicents.media.client	mgcp	5.1.0.33		N/A
org.mobicents.media.client	mgcp	5.1.0.34		N/A
org.mobicents.media.client	mgcp	5.2.0.36		N/A
org.mobicents.media.client	mgcp	5.2.0.37		N/A
org.mobicents.media.client	mgcp	5.2.0.38		N/A
org.mobicents.media.client	mgcp	5.2.0.39		N/A
org.mobicents.media.client	mgcp	5.2.0.42		N/A
org.mobicents.media.client	mgcp	5.2.0.43		N/A
org.mobicents.media.client	mgcp	6.0.0.1		N/A
org.mobicents.media.client	mgcp	6.0.0.10		N/A
org.mobicents.media.client	mgcp	6.0.0.13		N/A
org.mobicents.media.client	mgcp	6.0.0.19		N/A
org.mobicents.media.client	mgcp	6.0.0.4		N/A
org.mobicents.media.client	mgcp	6.0.0.5		N/A
org.mobicents.media.client	mgcp	6.0.0.7		N/A
org.mobicents.media.client	mgcp	6.0.0.8		N/A
org.mobicents.media.client	mgcp	6.0.22		N/A
org.mobicents.media.client	mgcp	6.0.23		N/A
org.mobicents.media.resources	dtmf	2.2.0.FINAL		d2e9afea0a19923eb892127b86d695f6a129ddeb
org.mobicents.media.resources	dtmf	2.4.0.FINAL		c18aa36dcde65ece7e165a19d0dccb4d2e638a33
org.mobicents.media.resources	dtmf	3.0.0.CR1		ceaefc8811be9c97afd64a020d2b4bec9d0403da
org.mobicents.media.resources	dtmf	3.0.0.CR2		d887ac03cfe6d524ea503cd1c84ef846eebd7c75
org.mobicents.media.resources	dtmf	3.0.0.Final		7af76d20978682519122fd236bcea6924081f687
org.mobicents.media.resources	dtmf	3.0.1.FINAL		8f761fb6eed7250b574327d7197598da898f1343
org.mobicents.media.resources	dtmf	3.0.2.FINAL		a739a14d04ee6019b899f7883bff82ac41478fe4
org.mobicents.media.resources	dtmf	4.1.0.61-master		c40b29d1ccdf8f3e7066e4c207da68a11d3abbf9
org.mobicents.media.resources	dtmf	4.1.0.62-master		8495ba0f697f80d076f9a576ea0c9f059f1edc3d
org.mobicents.media.resources	dtmf	4.1.0.63		abb40c1b8a1cd3ab5d99e1e7d158e9b3eb0836b4
org.mobicents.media.resources	dtmf	4.1.0.65		bbe279f07c7ec1d99ec9e73529f46db9a4654c42
org.mobicents.media.resources	dtmf	4.1.0.66		f5d38db32f6052c7afdc9dad03256b0294f461f6
org.mobicents.media.resources	dtmf	4.2.0.68		9efd25b6276459e9db98782a50550c5a6187dda7
org.mobicents.media.resources	dtmf	4.2.0.69		915a2a0943c431d6ff6b6e1d1bb0a2751d216655
org.mobicents.media.resources	dtmf	4.2.0.70		59848f70bcd0f44bf75cd9386535781cd6ae9fb1
org.mobicents.media.resources	dtmf	4.2.0.71		d3979e2cc27f4739b568acfdf52b0d4986d83a20
org.mobicents.media.resources	dtmf	4.2.0.72		66f316e198ff0ce35e014e5efcbb5e43b7795276
org.mobicents.media.resources	dtmf	4.2.0.73		b58faf01e59502488073aba163e9f0126a771d7c
org.mobicents.media.resources	dtmf	4.2.0.74		00f3ea9e621eb1b1196d72bc9bc4da0942781daa
org.mobicents.media.resources	dtmf	4.2.0.75		5169d41fd2e79b50506c3ea031a92ee5b3b3013a
org.mobicents.media.resources	dtmf	4.2.0.76		bfc1fc496510b9fcd65fd1b18b66299e9ad49dac
org.mobicents.media.resources	dtmf	4.2.0.77		4c04acd3a4c2cc612f6bd4fabf5b85f281938037
org.mobicents.media.resources	dtmf	4.2.0.78		4777a33f4b2a69fa62f7d27b5dd4bc54593a3b87
org.mobicents.media.resources	dtmf	5.0.0.10		f56655fecc579f423a42871e8cfa81dcdae82e79
org.mobicents.media.resources	dtmf	5.0.0.11		7879b2e787455b2f5badd389a7c806443624966f
org.mobicents.media.resources	dtmf	5.0.0.12		1b0997db18ac5747966affb9dd1b5d8db0a1483c
org.mobicents.media.resources	dtmf	5.0.0.13		8bb4d28d10b448abf8f429e734514053749d1ede
org.mobicents.media.resources	dtmf	5.0.0.14		1aa6b9a76f431e583033ea3aa978937308fe357c
org.mobicents.media.resources	dtmf	5.0.0.15		9b546625e884245713190a0474a784043372b761
org.mobicents.media.resources	dtmf	5.0.0.16		fb0ca0cab07bbf96ab1f6f4e43511f1e07fbb5b7
org.mobicents.media.resources	dtmf	5.0.0.18		1fcdcda06e9ceb69495244b7927ec1787cd972e1
org.mobicents.media.resources	dtmf	5.0.0.2		f97ca2a2096c42b3dda30d70f9d6f70d4b38a519
org.mobicents.media.resources	dtmf	5.0.0.4		d40d0f320e0018dc87fcbf443acd6d49c9b48afb
org.mobicents.media.resources	dtmf	5.0.0.5		57547a55fe40f79e9abe116ffc863864e201a770
org.mobicents.media.resources	dtmf	5.0.0.8		c60dcc3f6696398d4f3b87cf665ad0b5d2dc57c9
org.mobicents.media.resources	dtmf	5.0.0.9		2469876efa927742ad82a7fbd602e48924d81155
org.mobicents.media.resources	dtmf	5.1.0.17		57b448657aafa361b88d73db5b9e179ba87bd046
org.mobicents.media.resources	dtmf	5.1.0.19		3faa0eff111b069ee64658bffec83e7d2c2178dd
org.mobicents.media.resources	dtmf	5.1.0.21		885cac9e56a155c8d4fafe05a2349a490baeb91a
org.mobicents.media.resources	dtmf	5.1.0.23		0093ded8e376e6846d75aa946d875951d7198f95
org.mobicents.media.resources	dtmf	5.1.0.24		41a202c719f9f68eccb2c4eca89a6c40be63e4b0
org.mobicents.media.resources	dtmf	5.1.0.26		24655797fd6e271af5a58c5d1842b9e25d7020d5
org.mobicents.media.resources	dtmf	5.1.0.27		0b08b1769290db0cd3ccbe82e331a7bca1748ab9
org.mobicents.media.resources	dtmf	5.1.0.28		2878e25879ab2ffa5e8ac695d8b4d6b87a7dab58
org.mobicents.media.resources	dtmf	5.1.0.29		e3162082049a523860de18f91c49d44d9be0f5b0
org.mobicents.media.resources	dtmf	5.1.0.31		5785fa045c482a41d1b280bfd1ed56476b5d5ec1
org.mobicents.media.resources	dtmf	5.1.0.32		f71ee5942a4439aaddf3b4820e5624e7f738764b
org.mobicents.media.resources	dtmf	5.1.0.33		d4be5882bca031532788137baf4a12740fa96088
org.mobicents.media.resources	dtmf	5.1.0.34		f8e0834db66603548299217715275a238388fed9
org.mobicents.media.resources	dtmf	5.2.0.36		4948651ca2d1046f5d9122b4a0dfcf7df33a6476
org.mobicents.media.resources	dtmf	5.2.0.37		b34ad78d76a6dc471d4def6e995eca2b10680bae
org.mobicents.media.resources	dtmf	5.2.0.38		d889eeeeb2d845ca467c223abe2b528476450aa3
org.mobicents.media.resources	dtmf	5.2.0.39		7f5973a0a6fc64ac61ec2c35f5746d697d8052be
org.mobicents.media.resources	dtmf	5.2.0.42		6ce344e79085512689b1817d5c5287e062a463b7
org.mobicents.media.resources	dtmf	5.2.0.43		e903fdfebdb4fcf7eee73b6baf8554517edf809b
org.mobicents.media.resources	dtmf	6.0.0.1		f759371d2a0df61b784b540548e7001cd8cc4851
org.mobicents.media.resources	dtmf	6.0.0.10		5ec2d5128ad666a76ddabee36eba5f03452a2987
org.mobicents.media.resources	dtmf	6.0.0.13		ea0e68b400cde58ef697c8e1492cd5c58e41e6b7
org.mobicents.media.resources	dtmf	6.0.0.19		20116a7b59b304397822f9fc5c3c582dc75a3968
org.mobicents.media.resources	dtmf	6.0.0.4		eb2173e030176234892c4394e169db1d8f2e8270
org.mobicents.media.resources	dtmf	6.0.0.5		ecd5f40823f498a2c7b88b0950509e105ce8da81
org.mobicents.media.resources	dtmf	6.0.0.7		3c77cc1c918c9d308560e36361c6a09619706a3e
org.mobicents.media.resources	dtmf	6.0.0.8		393dd9a74cf6dd4ae893d88639c45e596a982844
org.mobicents.media.resources	dtmf	6.0.22		3df2e469a3a7d809dde3654b666a974b0c283947
org.mobicents.media.resources	dtmf	6.0.23		58f18c40baf4dc88c6a0860be3d988a388c1a06d
org.mvnpm	mdast-util-mdx	3.0.0		31f3220ea64f9b219f6d2668fae945840cb505d9
org.openmole.gridscale	egicreamexample_2.12	2.27		811438375804270cddf8b569dfa29a441d111a01
org.openmole.gridscale	egicreamexample_2.12	2.28		33d77661c4cf518861eead564c3cefe841cdd5e6
org.openmole.gridscale	egicreamexample_2.12	2.30		03ba2b53b135414adb88279aea98e8393dd76e6f
org.openmole.gridscale	egicreamexample_2.12	2.31		f009c982460053c9af3a21bc2628f53c281e73ef
org.openmole.gridscale	egicreamexample_2.12	2.32		fe83442f9410c1d3b84d89f4475dfd3574653681
org.openmole.gridscale	egicreamexample_2.12	2.33		b04e8e81f5242305ce3790efdb48e0486f06b96a
org.openmole.gridscale	egicreamexample_2.12	2.34		5f0d32b3fbbf3ff14a13a37cdb09845c8ef6fe68
org.openmole.gridscale	egicreamexample_2.12	2.35		41fdecc87ae0f4d5c585fcc1c73d80e1209645fb
org.openmole.gridscale	egicreamexample_2.12	2.36		e63399a7f229b750b290e999ae1f2aecc777001c
org.openmole.gridscale	egicreamexample_2.12	2.37		b13a3e5e39f3222bde54cf0d4cacccfb85754d59
org.ow2.petals.samples.jsr181	su-jsr181-hello	1.6.0-1.0.0		N/A
org.rapidpm	rapidpm-vaadin-addons-modules-junit5	0.1.0		295d105c71ea2dc0b5cb18f4fa726573d183595b
org.rapidpm	rapidpm-vaadin-addons-modules-junit5	0.2.0		4fe09f8d2f5c9251d0d5a5042bf66aa4eac8436a
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-136		19256f3a47f9ed843943f47a548a66a08a53606d
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-139		38136e2441de0392cf8e46fa0824c80a8bfda6a6
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-140		b76e81a895e62c400baeaba84ea7d1790e822d5f
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-142		9fcd7f4cef8efafc9425990c2e99ab25d4fa9ce8
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-145		12029aa897508a627e9903875dad9b7d4b452c03
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-149		09bafedf7d83f5d24e1ac6d09182c97a78e1c01b
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-151		cf5c8ad1da10d6d14b050fd079491eee6e9a401f
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-152		c6cbca611e7b3d01ed26197cffa87e49cee78c5f
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-153		f9d57f4ae19caab4ad34e6d715a8fef17d2267b5
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-160		b3ecb18b4785d4ab489506177068195cd3529749
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-161		bde518675fb7f861a2a63884fdbb038f0f5de147
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-164		77e7b18f2bc304c3af240d3e5f8dbd2d0a4622c5
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-165		a7bd023e02c23a6e09d3d29f1041c83ba68a12fb
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-166		489199b6e57f930b54242db9658a92384797b173
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-168		76d9d697eeabd9ad451f57a63ae79c8ddb2a8beb
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-169		43719a0f955a3584fa78c0dc5e76baac0e8f491a
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-170		d88b58d7781eb4c8fa3a583f6ad75ccb540e8e26
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-173		ddcc208d18017d84a8504bce0ebc67172acc8a44
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-174		b7b2b49c3dbb8d8955337247499f560985931836
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-175		7e2ed24bae9afedd10ef1eae5aee9c171e7f13c0
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-176		d0a8417cdf81e0f60131ac2eeb6e500d9c0b81fe
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-177		da320a2032d1e7ee425d1acd3f959076dd83241b
org.restcomm.protocols.ss7.tcapAnsi	tcap-ansi-cli	8.0.0-179		dfdc9285c392993c8fd99615be0c80a90c44d860
org.scalawag.timber	timber-examples_2.11	0.5.0		10e23f000b76dc22044f469a308a61f37b827fa9
org.uberfire	uberfire-simple-docks	0.7.0.CR1		N/A
org.uberfire	uberfire-simple-docks	0.7.0.CR2		N/A
org.uberfire	uberfire-simple-docks	0.7.0.CR3		N/A
org.uberfire	uberfire-simple-docks	0.7.0.Final		N/A
org.uberfire	uberfire-simple-docks	0.7.1.Final		N/A
org.uberfire	uberfire-simple-docks	0.7.2.Final		N/A
org.uberfire	uberfire-simple-docks	0.7.3.Final		N/A
org.uberfire	uberfire-simple-docks	0.7.4.Final		N/A
org.uberfire	uberfire-simple-docks	0.8.0.Beta1		N/A
org.uberfire	uberfire-simple-docks	0.8.0.Beta2		N/A
org.uberfire	uberfire-simple-docks	0.8.0.CR1		N/A
org.uberfire	uberfire-simple-docks	0.8.0.CR2		N/A
org.uberfire	uberfire-simple-docks	0.8.0.Final		N/A
org.uberfire	uberfire-simple-docks	0.9.0.Beta1		N/A
org.uberfire	uberfire-simple-docks	0.9.0.CR1		N/A
org.uberfire	uberfire-simple-docks	0.9.0.CR2		N/A
org.uberfire	uberfire-simple-docks	0.9.0.Final		N/A
org.uberfire	uberfire-simple-docks	1.0.0.Beta1		N/A
org.uberfire	uberfire-simple-docks	1.0.0.Beta2		N/A
org.uberfire	uberfire-simple-docks	1.0.0.Beta3		N/A
org.uberfire	uberfire-simple-docks	1.0.0.Beta4		N/A
org.uberfire	uberfire-simple-docks	1.0.0.Beta5		N/A
org.uberfire	uberfire-simple-docks	1.0.0.Beta6		N/A
org.uberfire	uberfire-simple-docks	1.0.0.Beta7		N/A
org.uberfire	uberfire-simple-docks	1.0.0.Beta8		N/A
org.uberfire	uberfire-simple-docks	1.0.0.CR1		N/A
org.uberfire	uberfire-simple-docks	1.0.0.CR2		N/A
org.uberfire	uberfire-simple-docks	1.0.0.CR3		N/A
org.uberfire	uberfire-simple-docks	1.0.0.Final		N/A
org.uberfire	uberfire-simple-docks	1.1.0.Beta1		N/A
org.uberfire	uberfire-simple-docks	1.1.0.Beta2		N/A
org.uberfire	uberfire-simple-docks	1.1.0.Beta3		N/A
org.uberfire	uberfire-simple-docks	1.1.0.Final		N/A
org.uberfire	uberfire-simple-docks	1.2.0.Final		N/A
org.uberfire	uberfire-simple-docks	1.3.0.Final		N/A
org.uberfire	uberfire-simple-docks	1.4.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.10.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.11.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.12.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.13.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.14.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.15.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.16.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.17.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.18.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.19.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.2.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.20.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.21.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.22.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.23.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.24.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.3.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.4.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.5.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.6.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.7.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.8.0.Final		N/A
org.uberfire	uberfire-simple-docks	2.9.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.28.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.29.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.30.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.31.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.32.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.32.0.k20191223		N/A
org.uberfire	uberfire-simple-docks	7.33.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.34.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.35.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.36.0.20200330		N/A
org.uberfire	uberfire-simple-docks	7.36.0.20200331		N/A
org.uberfire	uberfire-simple-docks	7.36.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.36.1.Final		N/A
org.uberfire	uberfire-simple-docks	7.37.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.38.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.39.0.CR1		N/A
org.uberfire	uberfire-simple-docks	7.39.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.40.0.20200703		N/A
org.uberfire	uberfire-simple-docks	7.40.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.41.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.41.0.t20200723		N/A
org.uberfire	uberfire-simple-docks	7.42.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.43.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.43.0.t20200824		N/A
org.uberfire	uberfire-simple-docks	7.43.1.Final		N/A
org.uberfire	uberfire-simple-docks	7.44.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.45.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.45.0.t20201009		N/A
