ch.sbb.maven.archetypes	iib9-maven-projects	1.0		53e3f6bbfcdb30e55cd64e1e0a206f77bec9155a
me.proton.core	challenge-data	15.0.0		N/A
me.proton.core	challenge-data	15.1.0		N/A
me.proton.core	challenge-data	16.0.0		N/A
me.proton.core	challenge-data	16.1.0		N/A
me.proton.core	challenge-data	17.0.0		N/A
me.proton.core	challenge-data	17.0.1		N/A
me.proton.core	challenge-data	17.0.2		N/A
me.proton.core	challenge-data	17.0.3		N/A
me.proton.core	challenge-data	17.1.0		N/A
me.proton.core	challenge-data	17.2.0		N/A
me.proton.core	challenge-data	17.2.1		N/A
me.proton.core	challenge-data	17.3.0		N/A
me.proton.core	challenge-data	18.0.0		N/A
me.proton.core	challenge-data	18.1.0		N/A
me.proton.core	challenge-data	18.1.1		N/A
me.proton.core	challenge-data	18.2.0		N/A
me.proton.core	challenge-data	18.2.1		N/A
me.proton.core	challenge-data	18.2.2		N/A
me.proton.core	challenge-data	18.2.3		N/A
me.proton.core	challenge-data	18.2.4		N/A
me.proton.core	challenge-data	18.2.5		N/A
me.proton.core	challenge-data	18.3.0		N/A
me.proton.core	challenge-data	18.4.0		N/A
me.proton.core	challenge-data	18.4.1		N/A
me.proton.core	challenge-data	18.4.2		N/A
me.proton.core	challenge-data	19.0.0		N/A
me.proton.core	challenge-data	19.1.0		N/A
me.proton.core	challenge-data	20.0.0		N/A
me.proton.core	challenge-data	21.0.0		N/A
me.proton.core	challenge-data	21.1.0		N/A
me.proton.core	challenge-data	21.2.0		N/A
me.proton.core	challenge-data	21.2.1		N/A
me.proton.core	challenge-data	22.0.0		N/A
me.proton.core	challenge-data	22.1.0		N/A
me.proton.core	challenge-data	22.2.0		N/A
me.proton.core	challenge-data	23.0.0		N/A
me.proton.core	challenge-data	23.0.1		N/A
me.proton.core	challenge-data	23.1.0		N/A
me.proton.core	challenge-data	23.2.0		N/A
me.proton.core	challenge-data	24.0.0		N/A
me.proton.core	challenge-data	24.0.1		N/A
me.proton.core	challenge-data	24.0.2		N/A
me.proton.core	challenge-data	24.1.0		N/A
me.proton.core	challenge-data	24.1.1		N/A
me.proton.core	challenge-data	25.0.0		N/A
me.proton.core	challenge-data	25.0.1		N/A
me.proton.core	challenge-data	25.0.2		N/A
me.proton.core	challenge-data	25.0.3		N/A
me.proton.core	challenge-data	25.1.0		N/A
me.proton.core	challenge-data	25.1.1		N/A
me.proton.core	challenge-data	25.2.0		N/A
me.proton.core	challenge-data	25.2.1		N/A
me.proton.core	challenge-data	26.0.0		N/A
me.proton.core	challenge-data	26.0.1		N/A
me.proton.core	challenge-data	26.0.2		N/A
me.proton.core	challenge-data	27.0.0		N/A
me.proton.core	challenge-data	27.1.0		N/A
me.proton.core	challenge-data	27.2.0		N/A
me.proton.core	challenge-data	27.2.1		N/A
me.proton.core	challenge-data	27.2.2		N/A
me.proton.core	challenge-data	27.2.3		N/A
me.proton.core	challenge-data	28.0.0		N/A
me.proton.core	challenge-data	28.1.0		N/A
me.proton.core	challenge-data	29.0.0		N/A
me.proton.core	challenge-data	29.1.0		N/A
me.proton.core	challenge-data	29.1.1		N/A
me.proton.core	challenge-data	29.1.2		N/A
me.proton.core	challenge-data	29.1.3		N/A
me.proton.core	challenge-data	29.1.4		N/A
me.proton.core	challenge-data	29.2.0		N/A
me.proton.core	challenge-data	29.3.0		N/A
me.proton.core	challenge-data	29.3.1		N/A
me.proton.core	challenge-data	29.3.2		N/A
me.proton.core	challenge-data	30.0.0		N/A
me.proton.core	challenge-data	30.1.0		N/A
me.proton.core	challenge-data	30.2.0		N/A
me.proton.core	challenge-data	30.3.0		N/A
me.proton.core	challenge-data	30.3.1		N/A
me.proton.core	challenge-data	30.3.2		N/A
me.proton.core	challenge-data	30.3.3		N/A
me.proton.core	challenge-data	30.4.0		N/A
me.proton.core	challenge-data	30.4.1		N/A
me.proton.core	challenge-data	30.4.2		N/A
me.proton.core	challenge-data	30.4.3		N/A
me.proton.core	challenge-data	30.4.4		N/A
me.proton.core	challenge-data	31.0.0		N/A
me.proton.core	challenge-data	32.0.0		N/A
me.proton.core	challenge-data	32.0.1		N/A
me.proton.core	challenge-data	7.1.10		N/A
me.proton.core	challenge-data	7.1.11		N/A
me.proton.core	challenge-data	7.1.6		N/A
me.proton.core	challenge-data	7.1.7		N/A
me.proton.core	challenge-data	7.1.8		N/A
me.proton.core	challenge-data	7.1.9		N/A
me.proton.core	challenge-data	7.2.0		N/A
me.proton.core	challenge-data	7.2.1		N/A
me.proton.core	challenge-data	7.2.2		N/A
me.proton.core	challenge-data	7.2.3		N/A
me.proton.core	challenge-data	7.2.3-5.12		N/A
me.proton.core	challenge-data	8.0.0		N/A
me.proton.core	challenge-data	8.1.0		N/A
me.proton.core	challenge-data	8.2.0		N/A
me.proton.core	challenge-data	8.3.0		N/A
me.proton.core	challenge-data	8.4.0		N/A
me.proton.core	challenge-data	8.5.0		N/A
me.proton.core	challenge-data	9.0.0		N/A
me.proton.core	challenge-data	9.0.1		N/A
me.proton.core	challenge-data	9.0.2		N/A
me.proton.core	challenge-data	9.1.0		N/A
me.proton.core	challenge-data	9.1.1		N/A
me.proton.core	challenge-data	9.1.2		N/A
me.proton.core	challenge-data	9.1.3		N/A
me.proton.core	challenge-data	9.10.0		N/A
me.proton.core	challenge-data	9.10.1		N/A
me.proton.core	challenge-data	9.11.0		N/A
me.proton.core	challenge-data	9.11.1		N/A
me.proton.core	challenge-data	9.11.2		N/A
me.proton.core	challenge-data	9.12.0		N/A
me.proton.core	challenge-data	9.13.0		N/A
me.proton.core	challenge-data	9.14.0		N/A
me.proton.core	challenge-data	9.15.0		N/A
me.proton.core	challenge-data	9.16.0		N/A
me.proton.core	challenge-data	9.16.1		N/A
me.proton.core	challenge-data	9.17.0		N/A
me.proton.core	challenge-data	9.17.1		N/A
me.proton.core	challenge-data	9.18.0		N/A
me.proton.core	challenge-data	9.19.0		N/A
me.proton.core	challenge-data	9.2.0		N/A
me.proton.core	challenge-data	9.2.1		N/A
me.proton.core	challenge-data	9.2.2		N/A
me.proton.core	challenge-data	9.3.0		N/A
me.proton.core	challenge-data	9.3.1		N/A
me.proton.core	challenge-data	9.4.0		N/A
me.proton.core	challenge-data	9.4.1		N/A
me.proton.core	challenge-data	9.5.0		N/A
me.proton.core	challenge-data	9.6.0		N/A
me.proton.core	challenge-data	9.7.0		N/A
me.proton.core	challenge-data	9.7.1		N/A
me.proton.core	challenge-data	9.8.0		N/A
me.proton.core	challenge-data	9.8.1		N/A
me.proton.core	challenge-data	9.9.0		N/A
me.proton.core	challenge-data	9.9.1		N/A
me.proton.core	challenge-data	9.9.2		N/A
me.proton.core	challenge-data	9.9.3		N/A
me.proton.core	payment-iap-presentation	10.0.0		N/A
me.proton.core	payment-iap-presentation	10.1.0		N/A
me.proton.core	payment-iap-presentation	10.2.0		N/A
me.proton.core	payment-iap-presentation	10.2.1		N/A
me.proton.core	payment-iap-presentation	10.3.0		N/A
me.proton.core	payment-iap-presentation	10.3.1		N/A
me.proton.core	payment-iap-presentation	10.4.0		N/A
me.proton.core	payment-iap-presentation	10.5.0		N/A
me.proton.core	payment-iap-presentation	10.6.0		N/A
me.proton.core	payment-iap-presentation	10.7.0		N/A
me.proton.core	payment-iap-presentation	10.7.1		N/A
me.proton.core	payment-iap-presentation	11.0.0		N/A
me.proton.core	payment-iap-presentation	12.0.0		N/A
me.proton.core	payment-iap-presentation	13.0.0		N/A
me.proton.core	payment-iap-presentation	13.0.1		N/A
me.proton.core	payment-iap-presentation	14.0.0		N/A
me.proton.core	payment-iap-presentation	14.0.1		N/A
me.proton.core	payment-iap-presentation	14.1.0		N/A
me.proton.core	payment-iap-presentation	15.0.0		N/A
me.proton.core	payment-iap-presentation	15.1.0		N/A
me.proton.core	payment-iap-presentation	16.0.0		N/A
me.proton.core	payment-iap-presentation	16.1.0		N/A
me.proton.core	payment-iap-presentation	17.0.0		N/A
me.proton.core	payment-iap-presentation	17.0.1		N/A
me.proton.core	payment-iap-presentation	17.0.2		N/A
me.proton.core	payment-iap-presentation	17.0.3		N/A
me.proton.core	payment-iap-presentation	17.1.0		N/A
me.proton.core	payment-iap-presentation	17.2.0		N/A
me.proton.core	payment-iap-presentation	17.2.1		N/A
me.proton.core	payment-iap-presentation	17.3.0		N/A
me.proton.core	payment-iap-presentation	18.0.0		N/A
me.proton.core	payment-iap-presentation	18.1.0		N/A
me.proton.core	payment-iap-presentation	18.1.1		N/A
me.proton.core	payment-iap-presentation	18.2.0		N/A
me.proton.core	payment-iap-presentation	18.2.1		N/A
me.proton.core	payment-iap-presentation	18.2.2		N/A
me.proton.core	payment-iap-presentation	18.2.3		N/A
me.proton.core	payment-iap-presentation	18.2.4		N/A
me.proton.core	payment-iap-presentation	18.2.5		N/A
me.proton.core	payment-iap-presentation	18.3.0		N/A
me.proton.core	payment-iap-presentation	18.4.0		N/A
me.proton.core	payment-iap-presentation	18.4.1		N/A
me.proton.core	payment-iap-presentation	18.4.2		N/A
me.proton.core	payment-iap-presentation	19.0.0		N/A
me.proton.core	payment-iap-presentation	19.1.0		N/A
me.proton.core	payment-iap-presentation	20.0.0		N/A
me.proton.core	payment-iap-presentation	21.0.0		N/A
me.proton.core	payment-iap-presentation	21.1.0		N/A
me.proton.core	payment-iap-presentation	21.2.0		N/A
me.proton.core	payment-iap-presentation	21.2.1		N/A
me.proton.core	payment-iap-presentation	22.0.0		N/A
me.proton.core	payment-iap-presentation	22.1.0		N/A
me.proton.core	payment-iap-presentation	22.2.0		N/A
me.proton.core	payment-iap-presentation	23.0.0		N/A
me.proton.core	payment-iap-presentation	23.0.1		N/A
me.proton.core	payment-iap-presentation	23.1.0		N/A
me.proton.core	payment-iap-presentation	23.2.0		N/A
me.proton.core	payment-iap-presentation	24.0.0		N/A
me.proton.core	payment-iap-presentation	24.0.1		N/A
me.proton.core	payment-iap-presentation	24.0.2		N/A
me.proton.core	payment-iap-presentation	24.1.0		N/A
me.proton.core	payment-iap-presentation	24.1.1		N/A
me.proton.core	payment-iap-presentation	25.0.0		N/A
me.proton.core	payment-iap-presentation	25.0.1		N/A
me.proton.core	payment-iap-presentation	25.0.2		N/A
me.proton.core	payment-iap-presentation	25.0.3		N/A
me.proton.core	payment-iap-presentation	25.1.0		N/A
me.proton.core	payment-iap-presentation	25.1.1		N/A
me.proton.core	payment-iap-presentation	25.2.0		N/A
me.proton.core	payment-iap-presentation	25.2.1		N/A
me.proton.core	payment-iap-presentation	26.0.0		N/A
me.proton.core	payment-iap-presentation	26.0.1		N/A
me.proton.core	payment-iap-presentation	26.0.2		N/A
me.proton.core	payment-iap-presentation	27.0.0		N/A
me.proton.core	payment-iap-presentation	27.1.0		N/A
me.proton.core	payment-iap-presentation	27.2.0		N/A
me.proton.core	payment-iap-presentation	27.2.1		N/A
me.proton.core	payment-iap-presentation	27.2.2		N/A
me.proton.core	payment-iap-presentation	27.2.3		N/A
me.proton.core	payment-iap-presentation	28.0.0		N/A
me.proton.core	payment-iap-presentation	28.1.0		N/A
me.proton.core	payment-iap-presentation	29.0.0		N/A
me.proton.core	payment-iap-presentation	29.1.0		N/A
me.proton.core	payment-iap-presentation	29.1.1		N/A
me.proton.core	payment-iap-presentation	29.1.2		N/A
me.proton.core	payment-iap-presentation	29.1.3		N/A
me.proton.core	payment-iap-presentation	29.1.4		N/A
me.proton.core	payment-iap-presentation	29.2.0		N/A
me.proton.core	payment-iap-presentation	29.3.0		N/A
me.proton.core	payment-iap-presentation	29.3.1		N/A
me.proton.core	payment-iap-presentation	29.3.2		N/A
me.proton.core	payment-iap-presentation	30.0.0		N/A
me.proton.core	payment-iap-presentation	30.1.0		N/A
me.proton.core	payment-iap-presentation	30.2.0		N/A
me.proton.core	payment-iap-presentation	30.3.0		N/A
me.proton.core	payment-iap-presentation	30.3.1		N/A
me.proton.core	payment-iap-presentation	30.3.2		N/A
me.proton.core	payment-iap-presentation	30.3.3		N/A
me.proton.core	payment-iap-presentation	30.4.0		N/A
me.proton.core	payment-iap-presentation	30.4.1		N/A
me.proton.core	payment-iap-presentation	30.4.2		N/A
me.proton.core	payment-iap-presentation	30.4.3		N/A
me.proton.core	payment-iap-presentation	30.4.4		N/A
me.proton.core	payment-iap-presentation	31.0.0		N/A
me.proton.core	payment-iap-presentation	32.0.0		N/A
me.proton.core	payment-iap-presentation	32.0.1		N/A
me.proton.core	payment-iap-presentation	9.0.0		N/A
me.proton.core	payment-iap-presentation	9.0.1		N/A
me.proton.core	payment-iap-presentation	9.0.2		N/A
me.proton.core	payment-iap-presentation	9.1.0		N/A
me.proton.core	payment-iap-presentation	9.1.1		N/A
me.proton.core	payment-iap-presentation	9.1.2		N/A
me.proton.core	payment-iap-presentation	9.1.3		N/A
me.proton.core	payment-iap-presentation	9.10.0		N/A
me.proton.core	payment-iap-presentation	9.10.1		N/A
me.proton.core	payment-iap-presentation	9.11.0		N/A
me.proton.core	payment-iap-presentation	9.11.1		N/A
me.proton.core	payment-iap-presentation	9.11.2		N/A
me.proton.core	payment-iap-presentation	9.12.0		N/A
me.proton.core	payment-iap-presentation	9.13.0		N/A
me.proton.core	payment-iap-presentation	9.14.0		N/A
me.proton.core	payment-iap-presentation	9.15.0		N/A
me.proton.core	payment-iap-presentation	9.16.0		N/A
me.proton.core	payment-iap-presentation	9.16.1		N/A
me.proton.core	payment-iap-presentation	9.17.0		N/A
me.proton.core	payment-iap-presentation	9.17.1		N/A
me.proton.core	payment-iap-presentation	9.18.0		N/A
me.proton.core	payment-iap-presentation	9.19.0		N/A
me.proton.core	payment-iap-presentation	9.2.0		N/A
me.proton.core	payment-iap-presentation	9.2.1		N/A
me.proton.core	payment-iap-presentation	9.2.2		N/A
me.proton.core	payment-iap-presentation	9.3.0		N/A
me.proton.core	payment-iap-presentation	9.3.1		N/A
me.proton.core	payment-iap-presentation	9.4.0		N/A
me.proton.core	payment-iap-presentation	9.4.1		N/A
me.proton.core	payment-iap-presentation	9.5.0		N/A
me.proton.core	payment-iap-presentation	9.6.0		N/A
me.proton.core	payment-iap-presentation	9.7.0		N/A
me.proton.core	payment-iap-presentation	9.7.1		N/A
me.proton.core	payment-iap-presentation	9.8.0		N/A
me.proton.core	payment-iap-presentation	9.8.1		N/A
me.proton.core	payment-iap-presentation	9.9.0		N/A
me.proton.core	payment-iap-presentation	9.9.1		N/A
me.proton.core	payment-iap-presentation	9.9.2		N/A
me.proton.core	payment-iap-presentation	9.9.3		N/A
mevenide	jdom-nb-module	1.0.1		fc3c9c2b0330cb9aea171e329cecaf0e9db969d6
net.guerlab.cloud.pay	guerlab-cloud-pay-provider-user	21.11.0		8aeb220e598f1aec537bdd102ac1ec8605182ec2
net.guerlab.cloud.pay	guerlab-cloud-pay-provider-user	21.7.2		57652894a88f98dff2799dc0135e762d8b86c566
org.apache.storm	storm-clojure	2.0.0		3a752909e25266d7a29b1312d02b88679ad592ae
org.apache.storm	storm-clojure	2.1.0		edac91793e766a4099a1a0652426c37db8d28bf0
org.apache.storm	storm-clojure	2.1.1		6eb7373b545ae5d99437a168fff40a8569e1cd8a
org.apache.storm	storm-clojure	2.2.0		263530d6872ca12fd156974902c380f0ceb6fcc4
org.apache.storm	storm-clojure	2.2.1		6ffc31664c0c1ec536d8b9393ea041cf138c4e03
org.apache.storm	storm-clojure	2.3.0		be74cd765f5f589d4048b881b6b3e7d52174518a
org.apache.storm	storm-clojure	2.4.0		b053093b9ddb08981fa7c3db5690b4f528c3c0a5
org.apache.storm	storm-clojure	2.5.0		c6f3639fbf730714b4577e81d66cec0fe3ccd564
org.apache.storm	storm-clojure	2.6.0		1744745cfa66e4a6152cfc18a1c62d81ee793831
org.apache.storm	storm-clojure	2.6.1		9c30aefbe89680472b00648d445a45a753b24ddb
org.apache.storm	storm-clojure	2.6.2		1e75c9065565ac74abf9781d8b4d9e1bf366f8bc
org.apache.storm	storm-clojure	2.6.3		620be6973c99925e4e93151ccaf7db7898de48d1
org.apache.storm	storm-clojure	2.6.4		65afa70adc7a7c49eb6a96cb10dc0c0abf44a0ae
org.apache.storm	storm-clojure	2.7.0		e27c45286b23e320f913509bba6c93d0c87d393a
org.apache.storm	storm-clojure	2.7.1		d74c8a30beed62a2ddc587c9b3a772d01b65405d
org.apache.storm	storm-clojure	2.8.0		d659a8ad83cd2ca1d876e7f0aae8f8c74e7ee515
org.danilopianini	Template-for-Kotlin-Multiplatform-Projects-wasm32	0.1.2		N/A
org.danilopianini	Template-for-Kotlin-Multiplatform-Projects-wasm32	0.1.3		N/A
org.dhatim	milyn-smooks-example-dyna-model-builder	1.7.1		d6f65d7b909f92233aa53172be60e3e401a04896
org.dhatim	milyn-smooks-example-dyna-model-builder	1.7.2		f11bf656804e011381ceaef2a911e89f7a4b3370
org.dhatim	milyn-smooks-example-dyna-model-builder	1.7.3		1905dd7cf2e13d626205518559916623f67cdf32
org.dhatim	milyn-smooks-example-dyna-model-builder	1.7.4		80ac739ba235179a8e64bc765cb0caaac2837bf0
org.dhatim	milyn-smooks-example-dyna-model-builder	1.7.5		1531b318e86b651f8ca5137b4b46dc90ad269252
org.geomesa.nifi	geomesa-fs-bundle_2.12	4.0.0		N/A
org.geomesa.nifi	geomesa-fs-bundle_2.12	4.0.1		N/A
org.geomesa.nifi	geomesa-fs-bundle_2.12	4.0.2		N/A
org.geomesa.nifi	geomesa-fs-bundle_2.12	4.0.3		N/A
org.geomesa.nifi	geomesa-fs-bundle_2.12	4.0.4		N/A
org.geomesa.nifi	geomesa-fs-bundle_2.12	4.0.5		N/A
org.geomesa.nifi	geomesa-fs-bundle_2.12	5.0.0		N/A
org.geomesa.nifi	geomesa-fs-bundle_2.12	5.0.1		N/A
org.geomesa.nifi	geomesa-fs-bundle_2.12	5.1.0		N/A
org.geomesa.nifi	geomesa-fs-bundle_2.12	5.2.0		N/A
org.geomesa.nifi	geomesa-fs-bundle_2.12	5.2.1		N/A
org.geomesa.nifi	geomesa-fs-bundle_2.12	5.2.2		N/A
org.jasig.cas.client	cas-client-support-distributed-ehcache	3.1.11		21841f3d70b0a2dcb2ef843b64e239b6bd79202f
org.jasig.cas.client	cas-client-support-distributed-ehcache	3.1.12		20d693242262088419e231ff7eb7b4dc49bb23af
org.jasig.cas.client	cas-client-support-distributed-ehcache	3.2.0		e3b8f112069209049cbdf53d6c84c91ce65c5aa6
org.jasig.cas.client	cas-client-support-distributed-ehcache	3.2.1		55943c066266ca0e5737a43244938bd6f2502578
org.jasig.cas.client	cas-client-support-distributed-ehcache	3.2.2		336cca6f0bdd73aef4bba49df67fce1408504518
org.jasig.cas.client	cas-client-support-distributed-ehcache	3.3.0		1325194f91fdfd4c71156cca10a845691ed44a72
org.jasig.cas.client	cas-client-support-distributed-ehcache	3.3.1		ae8c6a7f2ccc7cb1de3acd53f34388da15640912
org.jasig.cas.client	cas-client-support-distributed-ehcache	3.3.2		a7e72cf9467d9387f5a751acca796e17dec8eb63
org.jasig.cas.client	cas-client-support-distributed-ehcache	3.3.3		1a05800b9f3daedd348fb27c59e3bc42a1bb68ad
org.jasig.cas.client	cas-client-support-distributed-ehcache	3.4.0		f18811f63aab479171aed71b741b662f09c46dfe
org.jasig.cas.client	cas-client-support-distributed-ehcache	3.4.1		7652427de2b501ac8f5688e02c958e3ef5f20c4e
org.jasig.cas.client	cas-client-support-distributed-ehcache	3.5.0		7929b53496f3dfb4f1e9a40e3c0bdf38755bea8d
org.jasig.cas.client	cas-client-support-distributed-ehcache	3.5.1		2ebee2d9ca05767b2ffa8f3c9779131d3bba8255
org.jasig.cas.client	cas-client-support-distributed-ehcache	3.6.0		eaf9a497e99c74d82cdec62444de975c231c2067
org.jasig.cas.client	cas-client-support-distributed-ehcache	3.6.1		d16998dd3d36e7434330a6c11b86e136b9560e6c
org.jasig.cas.client	cas-client-support-distributed-ehcache	3.6.2		124f4bd49f8a7a336d94d0037d53d5143b5b97f3
org.jasig.cas.client	cas-client-support-distributed-ehcache	3.6.3		a98ecc8a8a6a41053461cb7df752fa578d1c8449
org.jasig.cas.client	cas-client-support-distributed-ehcache	3.6.4		58e4c8d9d64065cedd4ae80cc20a7766c804c5f2
org.neo4j.build	advanced-build	1.3		N/A
org.neo4j.build	advanced-build	1.4		N/A
org.neo4j.build	advanced-build	1.4.1		N/A
org.neo4j.build	advanced-build	1.4.2		N/A
org.neo4j.build	advanced-build	1.4.M01		N/A
org.neo4j.build	advanced-build	1.4.M02		N/A
org.neo4j.build	advanced-build	1.4.M03		N/A
org.neo4j.build	advanced-build	1.4.M04		N/A
org.neo4j.build	advanced-build	1.4.M05		N/A
org.neo4j.build	advanced-build	1.4.M06		N/A
org.neo4j.build	advanced-build	1.5		N/A
org.neo4j.build	advanced-build	1.5.1		N/A
org.neo4j.build	advanced-build	1.5.2		N/A
org.neo4j.build	advanced-build	1.5.3		N/A
org.neo4j.build	advanced-build	1.5.M01		N/A
org.neo4j.build	advanced-build	1.5.M02		N/A
org.neo4j.build	advanced-build	1.6		N/A
org.neo4j.build	advanced-build	1.6.1		N/A
org.neo4j.build	advanced-build	1.6.2		N/A
org.neo4j.build	advanced-build	1.6.3		N/A
org.neo4j.build	advanced-build	1.6.M01		N/A
org.neo4j.build	advanced-build	1.6.M02		N/A
org.neo4j.build	advanced-build	1.6.M03		N/A
org.neo4j.build	advanced-build	1.7		N/A
org.neo4j.build	advanced-build	1.7.1		N/A
org.neo4j.build	advanced-build	1.7.2		N/A
org.neo4j.build	advanced-build	1.7.M01		N/A
org.neo4j.build	advanced-build	1.7.M02		N/A
org.neo4j.build	advanced-build	1.7.M03		N/A
org.neo4j.build	advanced-build	2.3.11		N/A
org.neo4j.build	advanced-build	2.3.12		N/A
org.onosproject	onos-protocols-ospf-api	1.10.10		39722a57b6372b6ab304b54ac23af57dd3e44c9d
org.onosproject	onos-protocols-ospf-api	1.10.11		bc00c9004a0a38e03d60abfee09e0b58bf07f556
org.onosproject	onos-protocols-ospf-api	1.10.12		fd4793d09496316c6aa4f9bfb808712575110636
org.onosproject	onos-protocols-ospf-api	1.10.6		fe75163b730c5dc8b0329b525f6753b9874a47ea
org.onosproject	onos-protocols-ospf-api	1.10.7		1bbef1bc53f16ed88ffd203df0d12a58d917ff8c
org.onosproject	onos-protocols-ospf-api	1.10.8		494d57c24ab135b362f567313a40dcdb7c22598d
org.onosproject	onos-protocols-ospf-api	1.10.9		a02a9058ff97058021f996b954c37daee2d4a6e9
org.onosproject	onos-protocols-ospf-api	1.11.0		5d7baafbafbb452d9c30495458968b763bb36068
org.onosproject	onos-protocols-ospf-api	1.11.0-b2		36c9062c295fbde1b35d75db6ad358bdc519c22d
org.onosproject	onos-protocols-ospf-api	1.11.0-b3		dff855bfa979b628b81d3fe91dde511255b066b1
org.onosproject	onos-protocols-ospf-api	1.11.0-b4		8c3717a780e6040ce51c4e8cb349ea95b34bd2af
org.onosproject	onos-protocols-ospf-api	1.11.0-rc1		e5993034d148cb50d84863a84c6379d62d62bf41
org.onosproject	onos-protocols-ospf-api	1.11.0-rc3		760d9f38991fe0948a34d8e276068406885362cd
org.onosproject	onos-protocols-ospf-api	1.11.0-rc4		404eeb55d0bdc37410bf248cd368a613c23786c2
org.onosproject	onos-protocols-ospf-api	1.11.0-rc5		20a2cfa86569483390bc4261c0b3b30465308ad3
org.onosproject	onos-protocols-ospf-api	1.11.0-rc6		8a9e4871eefe7dca44ec4f149df55666bd3622da
org.onosproject	onos-protocols-ospf-api	1.11.1		4d7852d52c4250f06379df03e64ad609dcc56435
org.onosproject	onos-protocols-ospf-api	1.11.1-rc1		933121ec541ad499064e1dbf32bd45ddb6fe918f
org.onosproject	onos-protocols-ospf-api	1.11.2		bfc43c5ab930acb7091944275443b7decbab0ea6
org.onosproject	onos-protocols-ospf-api	1.11.2-rc1		d5350c742f5f4c19b942188d34b017a71fe7b0e5
org.onosproject	onos-protocols-ospf-api	1.11.2-rc2		0bdb7af83ec938b5a507b171e8864d501d93d33c
org.onosproject	onos-protocols-ospf-api	1.11.2-rc3		c254a3793e0d6a3107de1433edeb2b513bd52421
org.onosproject	onos-protocols-ospf-api	1.11.2-rc4		e50854c7284587cf4e44513c7090a540c18d5744
org.onosproject	onos-protocols-ospf-api	1.11.2-rc5		e62d535e0508aa5f7078eb701ece92f658e713c1
org.onosproject	onos-protocols-ospf-api	1.11.2-rc6		6b641c10cf8a4a1a9732d3df6ad6a14cc9cf8fb8
org.onosproject	onos-protocols-ospf-api	1.12.0		facbe3c2cfb6597b41f2caa5d50a2d384b77adee
org.onosproject	onos-protocols-ospf-api	1.12.0-b1		bed70c03e479a9750ac7f7348747828ef2fabbed
org.onosproject	onos-protocols-ospf-api	1.12.0-b2		0439a46a842d84ee9369bdcceb531f0966f34ab8
org.onosproject	onos-protocols-ospf-api	1.12.0-rc1		0e3ceea5b5c28a36b576e115bc707d2732625e65
org.onosproject	onos-protocols-ospf-api	1.12.0-rc2		bd1da03cb6a5085f8231214b692b36ef3dc19640
org.onosproject	onos-protocols-ospf-api	1.12.0-rc3		aa386e5fb31b04d5b9d98b3827380f6ec97cd089
org.onosproject	onos-protocols-ospf-api	1.12.1		b585f7f7cb99b5f98bc36419e61edde9775d49de
org.onosproject	onos-protocols-ospf-api	1.12.1-rc1		144755edb3d6f55eb5621f9c8ee4de969a591726
org.onosproject	onos-protocols-ospf-api	1.12.1-rc2		fd6c3d8894111796c924b63ac3d4674cadf41c3c
org.onosproject	onos-protocols-ospf-api	1.12.1-rc6		5bd667803ed6cc7561d576a1135b1a26077d1a7e
org.onosproject	onos-protocols-ospf-api	1.12.1-rc7		4340b63684a7cebebe4ec7071e72ec6d2a90ef28
org.onosproject	onos-protocols-ospf-api	1.12.2-rc2		231c1e46c565707580f4db108668ee319e864ade
org.onosproject	onos-protocols-ospf-api	1.13.0		4df66f1590a0bfa619b6bad317c01e9c361b1de5
org.onosproject	onos-protocols-ospf-api	1.13.0-b5		c03dd50d87b5070c8ed637106136e38571d28de2
org.onosproject	onos-protocols-ospf-api	1.13.0-b6		a4ad613fcc8347ecdc6e137b4e77b1702f04c172
org.onosproject	onos-protocols-ospf-api	1.13.0-b8		acb5841dc32fe2cc29b789ff0a92062b1f4957b9
org.onosproject	onos-protocols-ospf-api	1.13.1		242744615e8ba637ee814a336ec1e18779fce310
org.onosproject	onos-protocols-ospf-api	1.13.10		b690c7acfeeeebf8799bb2451a0bcbb2c855a2c4
org.onosproject	onos-protocols-ospf-api	1.13.10-rc1		76e656c377ba153167b91499ca86879d8b1c1653
org.onosproject	onos-protocols-ospf-api	1.13.10-rc2		4f04f3f0c92e80dc86cc5bd1f1db7afadaaceecf
org.onosproject	onos-protocols-ospf-api	1.13.2		3140f145c8b5699fa8623d36409a056275bbd2cb
org.onosproject	onos-protocols-ospf-api	1.13.2-rc1		38f792b44593e3063d38e221a303542affec5ab2
org.onosproject	onos-protocols-ospf-api	1.13.2-rc2		341e1d324b310650aba305f91f0ef57e2fee1afb
org.onosproject	onos-protocols-ospf-api	1.13.2-rc3		dcc53fb1c1fc6aa3bc076e0005bf3c41c636b3c3
org.onosproject	onos-protocols-ospf-api	1.13.3		336ceffb7d41bf00a2632975d1dad8ddc9659022
org.onosproject	onos-protocols-ospf-api	1.13.4		297b995bfe74093b13bd53d4af14d67a5f6ee06f
org.onosproject	onos-protocols-ospf-api	1.13.5		0fb4dcfbca39353ac0be27e121ae1d17059417fd
org.onosproject	onos-protocols-ospf-api	1.13.6		1af127b7e2f0a92103307c81d6a2c40ae9620eef
org.onosproject	onos-protocols-ospf-api	1.13.7		f48cbbac4d1af5c031f941eef93a0c62ebfafa9d
org.onosproject	onos-protocols-ospf-api	1.13.8		1e79fc410b46f6cd347e23ca707227e07ad580e1
