activesoap	jaxb-xercesImpl	1.5		73a51faadb407dccdbd77234e0d5a0a648665692
io.buoyant	interpreter-k8s_2.12	1.1.0		be4ba008a16445327e8ad7c285cb52db04edbdd0
io.buoyant	interpreter-k8s_2.12	1.1.1		32db799383635cb3715d4101ff11195b381d5d26
io.buoyant	interpreter-k8s_2.12	1.1.2		02e0b94275a290bae4cc969b51884a3df35c0cce
io.buoyant	interpreter-k8s_2.12	1.1.3		b0e6de1c13aaca5bf5194d7e3a151651cb448839
io.buoyant	interpreter-k8s_2.12	1.2.0		a646796893244e4e7530e70458825150fe81ac55
io.buoyant	interpreter-k8s_2.12	1.2.1		ca46b89f29a14fdf752c6c0616adeaaed01cd50b
io.buoyant	interpreter-k8s_2.12	1.3.0		17bbbf363ad38579818150ad98ca94e4c1d455b7
io.buoyant	interpreter-k8s_2.12	1.3.1		6b5ecc4f2cd2341bb183b65a2ba18f337a4a130b
io.buoyant	interpreter-k8s_2.12	1.3.2		6a2a19a8e74d3d32339755126c94a50e483d2c38
io.buoyant	interpreter-k8s_2.12	1.3.3		21eb6c8f9d9a7069e209686fe250166e8f658d1b
io.buoyant	interpreter-k8s_2.12	1.3.4		3a214e53b17b4a6a64897cdc34633d26feb68441
io.buoyant	interpreter-k8s_2.12	1.3.5		5b5d4eb68b98c8ce3ad47d88378ea82e0d54013f
io.buoyant	interpreter-k8s_2.12	1.3.6		f5f765ea67f5609750b4907d32860686f4e4add7
io.buoyant	interpreter-k8s_2.12	1.3.7		6639a3a692fcf77350cc4a1975c3b4161e7a9074
io.buoyant	interpreter-k8s_2.12	1.4.0		874ffca555d2cc64fe84cc37a568229a2349fb4f
io.buoyant	interpreter-k8s_2.12	1.4.0-rc1		1d040e4b827e9a9a4da92db9edde7bb167009124
io.buoyant	interpreter-k8s_2.12	1.4.1		bc05834129a6f663581d2853d226cd2423c287be
io.buoyant	interpreter-k8s_2.12	1.4.2		d6a96e8cb184a4ae1f29f57f4022a6f2d6ea879f
io.buoyant	interpreter-k8s_2.12	1.4.3		7ec9c307f96c3b6a8b1fbd7f1189cf2a04c8207e
io.buoyant	interpreter-k8s_2.12	1.4.4		8c84d5500e53e77d6528adc67f063851580cc119
io.buoyant	interpreter-k8s_2.12	1.4.5		9c2b0b9da90671870f674c9578728935d44c2523
io.buoyant	interpreter-k8s_2.12	1.4.6		377fa0fb3b3ae438c701e71a51e8c5b2312ba4f8
io.buoyant	interpreter-k8s_2.12	1.5.0		ddd196f610aa6cbeb968728ec2a07bc77752737c
io.buoyant	interpreter-k8s_2.12	1.5.1		165d0df623eddd2c75973c15f99ad42465a79c38
io.buoyant	interpreter-k8s_2.12	1.5.2		16b43006f9a238b37d52f594a142ac049e8b8831
io.buoyant	interpreter-k8s_2.12	1.6.0		623699b4df6df1dd91417666382edfa77f8e559a
io.buoyant	interpreter-k8s_2.12	1.6.1		46acaa72fc03296d01a31840ce351b460bd94392
io.buoyant	interpreter-k8s_2.12	1.6.2		bb75fdf21d2ba7fc253bbbea3991251eabddbc91
io.buoyant	interpreter-k8s_2.12	1.6.2.1		44555e269e19e24f5dacb10f0cadabbacfbe8cfc
io.buoyant	interpreter-k8s_2.12	1.6.2.2		6ba7123f89021f175ef62b54d4c40c9c5c1a05b1
io.buoyant	interpreter-k8s_2.12	1.6.3		928e89f0f92717138ee8c82d403c49c89e2e60ad
io.buoyant	interpreter-k8s_2.12	1.6.4		0c33e5cc0c4b1be0599c5b64eadc4e08a0a85567
io.buoyant	interpreter-k8s_2.12	1.7.0		dab41bdbf40c4b2001db7bf6e4f7505b3c39746b
io.buoyant	interpreter-k8s_2.12	1.7.1		f7685a8f7dea5b5a682cbf0a8318814dd1931f5b
io.buoyant	interpreter-k8s_2.12	1.7.2		2392cf2f2e546e60df7b7faa8ab1a06c72b9f417
io.buoyant	interpreter-k8s_2.12	1.7.3		a397760280b4a98f4e9ba46537fc001e1d5442e7
io.buoyant	interpreter-k8s_2.12	1.7.4		bfe6d70f2826c4c6a412a28b9b9bbd30d6ebcf42
io.buoyant	interpreter-k8s_2.12	1.7.5		67f6d243eeae2fec2e680576ec49d17986c9d185
io.buoyant	interpreter-k8s_2.12	1.7.5-rc1		8ec93c6e06046f1a07e01e7c654c0f6b70e20111
io.cucumber	staging	2.3.0		40602c805156c65ef229c92d1cb8105e63695f74
io.gitee.sidjh	lvapi-client-sdk	0.0.1		a554e5edf4d3ccbb70d372961fc47c370920c34e
io.github.Owenli0202	junk-plugin	0.1.0		038326c7f2671bed1f19c60c6d1dc6ce4817b8a9
io.github.dfianthdl	dfhdl-compiler-stages_3	0.10.0		9e3338b7fc3fd7713ad82734220a9915e8f355a6
io.github.dfianthdl	dfhdl-compiler-stages_3	0.3.2		7e02c15274d2e1687c1306c35ed1efeb0a76ee1c
io.github.dfianthdl	dfhdl-compiler-stages_3	0.3.4		568ef6fb4366a60c9ff749dd1e858b07ab19ce47
io.github.dfianthdl	dfhdl-compiler-stages_3	0.3.5		e76d0017aba37be096a583ca311b07c818e9c032
io.github.dfianthdl	dfhdl-compiler-stages_3	0.3.6		9cec76aa6d848f0f7c3c2f44f8c898cb2232a389
io.github.dfianthdl	dfhdl-compiler-stages_3	0.3.7		dab936509645b059ff964a3c1409d326743ec471
io.github.dfianthdl	dfhdl-compiler-stages_3	0.4.2		6897534f8b331c6fc3278b1815f792fa9e6e97f4
io.github.dfianthdl	dfhdl-compiler-stages_3	0.4.3		ddc7b9259cee9d461504e55db4dc6dfb96722091
io.github.dfianthdl	dfhdl-compiler-stages_3	0.4.4		0318fbd36f737e9d879244179c7fcad051216323
io.github.dfianthdl	dfhdl-compiler-stages_3	0.4.5		0dbc0229462391e99f54d0e3eadd675c164f1de0
io.github.dfianthdl	dfhdl-compiler-stages_3	0.4.6		59063d3fa2ffcc86ad5ecf89288e613dd49749d3
io.github.dfianthdl	dfhdl-compiler-stages_3	0.4.7		85af007943c246577374064cdee01e5888b8a329
io.github.dfianthdl	dfhdl-compiler-stages_3	0.4.8		a039168eb9e6017f543d8e03cb658ce81d8bf513
io.github.dfianthdl	dfhdl-compiler-stages_3	0.4.9		7e03a09bbaf6f139ab9d4a8148299b811087598c
io.github.dfianthdl	dfhdl-compiler-stages_3	0.5.0		094759e6b4fd1c0597a3f94ee5a3c71e7b5c52bd
io.github.dfianthdl	dfhdl-compiler-stages_3	0.6.0		591096b23690e8b709916261ef5f5633412db72c
io.github.dfianthdl	dfhdl-compiler-stages_3	0.7.0		191ff87b3049245db5ca28a42a6b8e20d5aa8e18
io.github.dfianthdl	dfhdl-compiler-stages_3	0.7.1		66ae02203ada82d01328bd00e04ffe2763ffcf89
io.github.dfianthdl	dfhdl-compiler-stages_3	0.8.0		5136189ad535d4dfc8389ba8f831901c8b777977
io.github.dfianthdl	dfhdl-compiler-stages_3	0.9.0		aa0f6d861172ef4d78273f736fc96b99ded6f21a
io.github.dfianthdl	dfhdl-compiler-stages_3	0.9.1		b153fd17c71e4bd65d6c8bccdeebac9fb88256a7
io.github.dfianthdl	dfhdl-compiler-stages_3	0.9.2		d8d523df1d63fe4e9b6583ac90b366c43d025f86
io.github.dfianthdl	dfhdl-compiler-stages_3	0.9.3		8c19eb98f7a5e54a4814af71f761c59fc0d3f2f3
io.github.dfianthdl	dfhdl-compiler-stages_3	0.9.4		da5745939300c138e8ff8de449e97b80cbcb7844
io.github.gaozuo	easy-io	0.1		0cdda2a2e5cadf31b4fec5192d5a352199112165
io.github.juuxel	libninepatch	1.0.0		c4307cceb3270c7c5ec427e065949727ba1e5df2
io.github.juuxel	libninepatch	1.1.0		15290044f9097b4a828638c24cba3dfa5f28fab5
io.github.juuxel	libninepatch	1.2.0		bb02f97a4aec298406bc224338be7546efc7ff3a
io.github.kevincianfarini.monarch	test-tvosarm64	0.1.0		N/A
io.github.kevincianfarini.monarch	test-tvosarm64	0.1.0	metadata	29318d351bc4b93b922c157314518b18d0950a7e
io.github.kevincianfarini.monarch	test-tvosarm64	0.2.0		N/A
io.github.kevincianfarini.monarch	test-tvosarm64	0.2.0	metadata	1f5a12451029798f3bd30c759a762b1c7839b433
io.github.kevincianfarini.monarch	test-tvosarm64	0.2.1		N/A
io.github.kevincianfarini.monarch	test-tvosarm64	0.2.1	metadata	08b07396e4aa5247a9a4466aa61929b52fbfa0ca
io.github.kevincianfarini.monarch	test-tvosarm64	0.2.2		N/A
io.github.kevincianfarini.monarch	test-tvosarm64	0.2.2	metadata	045491f1b7159f5b1d6bbf842b54507d86d9893b
io.github.kevincianfarini.monarch	test-tvosarm64	0.2.3		N/A
io.github.kevincianfarini.monarch	test-tvosarm64	0.2.3	metadata	e0fb46742fefdc3c0403d34a360bc9a0377394b8
io.github.kevincianfarini.monarch	test-tvosarm64	0.2.4	metadata	462842e4fb473ba095333e46842285979ec1178b
io.github.zawn.retrofit2	converter-java8	2.10.6		b250ca6cf14dcdabbc6484759b00cd0180376c41
io.github.zh-efimenko.telesender	telesender-engine-starter	1.1.0		6dccf9a117cde374d00b5908bf8e603f444e4321
io.growdeck.sdk	playtime	1.0.0-beta01		N/A
io.growdeck.sdk	playtime	1.0.0-beta02		N/A
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.21.0-alpha		f91d88fb569d3cfd1f24cbdf6d505506b30e6951
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.22.0-alpha		eefead807100b79c7168ff3d49110b3cfe651f6a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.22.1-alpha		df34d58f2e71be385eca4cc2b198a7da3d14d081
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.23.0-alpha		3ff17d0efe6e70ab77748621bfbcf91cfe6d539b
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.24.0-alpha		a317376b6eb0c0ffe58bae0fd6795c501d333d1b
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.25.0-alpha		0a9f4632cf4558081f80622ca6dd3666dea0211a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.25.1-alpha		abfecd636e3ca117ecfd0361ed27111eddef539f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.26.0-alpha		07b3a880aa2e7ad8ab0a5dbce9074a99103dc9af
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.27.0-alpha		aaa19fce65094e0b0b950b7f46c4681f67a37d82
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.28.0-alpha		1a3dfea9b5d4e889239f059a82099c9dc7c7a80b
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.29.0-alpha		268e4077913dd52cd8f850dccffb82666e0b3e7d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.30.0-alpha		ff9c672ba676d154f90ddbba96f953cf2768a32d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.31.0-alpha		20ac89457e522565b72bc24077a1fc31905360bf
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.32.0-alpha		890159c712f1ea75e55596ea9246b25cb05a2c68
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.32.1-alpha		680e761e45254c445cd5dd3f99f86a7abd1bbb81
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.33.0-alpha		a47253cb877c9db9fe76fb0c56c9e5a2d297d4a7
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.33.1-alpha		915c7fef2137c511a62f73126799f5a4f1e05751
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.33.2-alpha		bd8d4cd992d2079bf9d461b4dabaa5e6aec2427c
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.33.3-alpha		9ae3cf25a67df9434dd988690a4ab1db12ad3d10
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.33.4-alpha		a597b7b6840c4f1acba0a90990f7ce826b3c633b
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.33.5-alpha		3725b7d02b190ae21ec876fe516132a1603db68c
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	1.33.6-alpha		cf58901481ee254cbd5051cbfed4fb5d7a474dc6
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	2.0.0-alpha		9f2778d1a87fe1e72b4c0622c94272a103a118b2
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	2.1.0-alpha		4c38ff02a32ce6b59c7ae1052fa3a75d9b9fba41
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	2.10.0-alpha		03d5e74e9153297255f22b80329797fc59544c11
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	2.11.0-alpha		aeeec54b499134f0f0099b78b8ea9ec1a8df88d4
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	2.12.0-alpha		802314fceb74b67343ed0e2bd6d160dd51a9ed27
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	2.13.0-alpha		b6a8fcc570607f31389740c94d5ddc177077e138
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	2.13.1-alpha		48509381e9be0074401f6161932868474d20d12c
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	2.13.2-alpha		add7457b8447b207a0bc6199ee23b53915ebfdbc
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	2.13.3-alpha		9535bed09a12b46e2ce7366d10d62c6771ff8a0d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	2.14.0-alpha		63bcfd7cc097900da493cd9cb0b2f717a2be56c3
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	2.15.0-alpha		15fa5f6ddf7bb270766f46ee470fe6ae1e066a2f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	2.16.0-alpha		fd98397fb5388df589bd6d281f0a8cdfbaed3f2f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	2.2.0-alpha		7109a3788b7a095193fa43561c9a2910f82708f2
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	2.3.0-alpha		0474878111f4573f42c24d0bb31bb5123db420f0
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	2.4.0-alpha		25843d27ba82ae3df18f79453fe50bbb7e095e0e
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	2.5.0-alpha		2f2f76863054bf40ca27f2805f1a85bf086bd1eb
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	2.6.0-alpha		8bb0896c0b82b9f6768b9b7f792301f8bb6ceb0d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	2.7.0-alpha		5a472aafa55554106ec349c1672baf05e0a2dcec
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	2.8.0-alpha		b551ec5cfe51f1e1bb587ec263c8ac16858d46f6
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-web-6.0	2.9.0-alpha		42abe8f5bf8a66e912241793e7fbb1300d008cf9
io.opns.otl	otl-spring-web	0.2.16-alpha		a6657aeef7aa5942a8514592cb7cfc4061c52682
io.quarkiverse.operatorsdk	quarkus-operator-sdk-csv-generator-deployment	2.0.0		6e46502722cd945e2ba6a8d20675e214b67acc8d
io.quarkiverse.operatorsdk	quarkus-operator-sdk-csv-generator-deployment	2.0.0.CR2		55954f09621dab570472ef1ab9f7bd7572d447be
io.quarkiverse.operatorsdk	quarkus-operator-sdk-csv-generator-deployment	2.0.1		54b677d0d22a1150a48206f339c97b893b56b67d
io.quarkiverse.operatorsdk	quarkus-operator-sdk-csv-generator-deployment	2.0.2		6386bf4db3401a0c77a788c404da69b14682d3fb
io.quarkiverse.operatorsdk	quarkus-operator-sdk-csv-generator-deployment	2.0.3		e84447051488cbeeb91e9717a83dff5d0289c34e
io.quarkiverse.operatorsdk	quarkus-operator-sdk-csv-generator-deployment	3.0.0		cbb4d278b0e3e4b01f1a037a203a1e24bd475d88
io.quarkiverse.operatorsdk	quarkus-operator-sdk-csv-generator-deployment	3.0.1		7841574e9fb039850f92562594acbbba53212a10
io.quarkiverse.operatorsdk	quarkus-operator-sdk-csv-generator-deployment	3.0.2		766371bbc6f5687d6a4bbc11c449f9fa8137533b
io.quarkiverse.operatorsdk	quarkus-operator-sdk-csv-generator-deployment	3.0.3		c3e92707f8ce9dedf13cdbd06314293a7605b501
io.quarkiverse.operatorsdk	quarkus-operator-sdk-csv-generator-deployment	3.0.4		1f182719de95cb830c64d1dab96370d28f2b67c6
io.quarkiverse.operatorsdk	quarkus-operator-sdk-csv-generator-deployment	3.0.5		e45f6c38bc309b7e8de39a33a542a0214e416196
io.quarkiverse.operatorsdk	quarkus-operator-sdk-csv-generator-deployment	3.0.6		c385f72ad756837a62fa16b665008cbe2c334cf4
io.quarkiverse.operatorsdk	quarkus-operator-sdk-csv-generator-deployment	3.0.7		a69486ffdad5e22c1e0d0cf67cf5733cd0cf7546
io.quarkiverse.operatorsdk	quarkus-operator-sdk-csv-generator-deployment	3.0.8		84856820dc5ba3849d47e2986c9bba0368e4efa4
io.quarkiverse.operatorsdk	quarkus-operator-sdk-csv-generator-deployment	3.0.9		aab0cbdc40684992854a553d50c8ed72db6e443f
io.taig	taigless-doobie-google-cloud-sql_2.12	0.1.10		dd1ecbfab9c648deb3afe798a06986cc85a886d7
io.taig	taigless-doobie-google-cloud-sql_2.12	0.1.11		2195d2d38b81324d4e3d56edaa3eab9ced148a9a
io.taig	taigless-doobie-google-cloud-sql_2.12	0.1.12		7532704ff3620832afe0fcbb417c3a7800f7ebf1
io.taig	taigless-doobie-google-cloud-sql_2.12	0.1.13		535a377ea71849c7887c415446419d26493b7475
io.taig	taigless-doobie-google-cloud-sql_2.12	0.1.6		98c4526a2142f90e6656a073e8e5701eb31c5705
io.taig	taigless-doobie-google-cloud-sql_2.12	0.1.7		ce5e273eb04aa9df465d52cd8617402afc689746
io.taig	taigless-doobie-google-cloud-sql_2.12	0.1.8		3b37d684562f80e2ef2ee11a2eae10807c870510
io.taig	taigless-doobie-google-cloud-sql_2.12	0.1.9		5f15b647266cb448f2dbf0cfabd53bdfb6cf7dec
ir.metrix.push	metrix-webview	1.2.0		N/A
ir.metrix.push	metrix-webview	1.2.0-beta4		N/A
ir.metrix.push	metrix-webview	1.2.0-beta5		N/A
ir.metrix.push	metrix-webview	1.2.0-beta6		N/A
ir.metrix.push	metrix-webview	1.2.0-beta7		N/A
ir.metrix.push	metrix-webview	1.2.1		N/A
me.ahoo.pigeon	pigeon-dependencies	0.9.15		N/A
net.ranides	assira.jdk11	2.7.0		62eab5016081cb31e779e615335e22bfc4e37b57
net.ranides	assira.jdk11	2.7.2		525138f60a6f9ea79d5573cb8049190f9e837b0b
net.smartcosmos	smartcosmos-framework-monitoring	3.1.0		dc423e9974d58a0f32d13e055f41ca9be5b37b72
net.smartcosmos	smartcosmos-framework-monitoring	3.1.1		3dd38e97dcecdd7d6c6e2f57e1d6b59ce8b679e8
net.smartcosmos	smartcosmos-framework-monitoring	3.2.0		7ffb9614ed25cb5826d79e260f95ac36b227a0cd
org.anyline	anyline-compatible-default	8.5.5-20220725		06a361c55f3a274399c8310254b93be32e7679b1
org.anyline	anyline-compatible-default	8.5.5-20220731		798327e36b8a2738c40182f2e47b9a47d02c044d
org.anyline	anyline-compatible-default	8.5.5-20220801		ca1ef17e99ab75d3a240e28994ecadfa5d6dd2f8
org.anyline	anyline-compatible-default	8.5.5-20220802		64a6a2f699d8d08f1c7f5d50c22a75840e821712
org.anyline	anyline-compatible-default	8.5.5-20220805		0df040f11b39e89a8cedb346d44893b118a82b62
org.anyline	anyline-compatible-default	8.5.5-20220808		360418e559d7f3c66a80b706a4656d7161f1700a
org.anyline	anyline-compatible-default	8.5.5-8.5.5-20220801		5d6fa02441ae0281bbc58a0d0a2e1db1d34fd13a
org.anyline	anyline-compatible-default	8.5.6-20220808		8db547dfcf76ac71b4d41fb21bb02feaee5b3218
org.anyline	anyline-compatible-default	8.5.6-20220809		37a9c96bcbabfb8daecc796c50074dd1851a2b34
org.anyline	anyline-compatible-default	8.5.6-20220810		c70d0a1866119d818789455dfff28a6053164302
org.anyline	anyline-compatible-default	8.5.6-20220811		928f00d781399ab01a813892aa9a7e27f1826bcf
org.anyline	anyline-compatible-default	8.5.6-20220812		9d7a5139b45f0967f5f30140c725639897747a42
org.apache.camel.quarkus	camel-quarkus-langchain4j-embeddings-parent	3.11.0		N/A
org.apache.camel.quarkus	camel-quarkus-langchain4j-embeddings-parent	3.12.0		N/A
org.apache.camel.quarkus	camel-quarkus-langchain4j-embeddings-parent	3.13.0		N/A
org.apache.camel.quarkus	camel-quarkus-langchain4j-embeddings-parent	3.14.0		N/A
org.apache.camel.quarkus	camel-quarkus-langchain4j-embeddings-parent	3.15.0		N/A
org.apache.camel.quarkus	camel-quarkus-langchain4j-embeddings-parent	3.15.1		N/A
org.apache.camel.quarkus	camel-quarkus-langchain4j-embeddings-parent	3.15.2		N/A
org.apache.camel.quarkus	camel-quarkus-langchain4j-embeddings-parent	3.15.3		N/A
org.apache.camel.quarkus	camel-quarkus-langchain4j-embeddings-parent	3.16.0		N/A
org.apache.camel.quarkus	camel-quarkus-langchain4j-embeddings-parent	3.17.0		N/A
org.apache.camel.quarkus	camel-quarkus-langchain4j-embeddings-parent	3.18.0		N/A
org.apache.camel.quarkus	camel-quarkus-langchain4j-embeddings-parent	3.19.0		N/A
org.apache.camel.quarkus	camel-quarkus-langchain4j-embeddings-parent	3.20.0		N/A
org.apache.camel.quarkus	camel-quarkus-langchain4j-embeddings-parent	3.22.0		N/A
org.apache.james	james-server-guice-jmap	3.0.0		0d29a5c2590f3a25ee9b4a713c6fdcb0e60be32c
org.apache.james	james-server-guice-jmap	3.0.0-RC1		25ec092c0a6c76fe4a31cb3b4e7178dd046c170d
org.apache.james	james-server-guice-jmap	3.0.1		d895ad82770e2d843fa12ee1a9ed714ec175a053
org.apache.james	james-server-guice-jmap	3.1.0		869fa873e6a220f4bf74f4c2bf4ab2ec2939dc07
org.apache.james	james-server-guice-jmap	3.2.0		0c3caa55d97d139092c8cb33631dba3b369cf951
org.apache.james	james-server-guice-jmap	3.3.0		4999484a32884537d72ccb5f3c450161ad1188f9
org.apache.james	james-server-guice-jmap	3.4.0		395c28439bf9655b960cd92a71b71c8d79c9cda3
org.apache.james	james-server-guice-jmap	3.6.0		037d725d489c10f26526556c3ddee0f1aa257962
org.apache.james	james-server-guice-jmap	3.6.2		fc265880f0b00cea24925cbe280a3b101dff3fd8
org.apache.james	james-server-guice-jmap	3.7.0		f9cf0ffd634e1c4ef3aa802d1b0b15fc351310d3
org.apache.james	james-server-guice-jmap	3.7.1		c390fa9c086e7b4dbe69ffd6f4693d588a84f9fc
org.apache.james	james-server-guice-jmap	3.7.2		5d5c07662ee23b2c06cf811f7ab8418112ffdd59
org.apache.james	james-server-guice-jmap	3.7.3		09b7cb7f0c04803f48aa81138019c2c9ee7826ea
org.apache.james	james-server-guice-jmap	3.7.4		a53df51f3a98bd86780eb1ee4e796c70a8d3ae5b
org.apache.james	james-server-guice-jmap	3.7.5		0aa1bebf7e92315790ca8707e877a799dacab324
org.apache.james	james-server-guice-jmap	3.7.6		877fc271f6f053ad725d0ff8edfaae36c54ddaf3
org.apache.james	james-server-guice-jmap	3.8.0		44acb0bccc4dfb9a1241e883d4e4be25a131a48f
org.apache.james	james-server-guice-jmap	3.8.1		bc003063728351950097567c7e1778e793157e3a
org.apache.james	james-server-guice-jmap	3.8.2		379d9c06319562800a20306a4bae3453a03beebf
org.apache.olingo	olingo-odata2-annotation-processor-core	1.2.0		bbf22cbda16011a5aca4a453f44482fc94191718
org.apache.olingo	olingo-odata2-annotation-processor-core	2.0.0		15d524d9569344b3b998ce68d31f99efe7b6616e
org.apache.olingo	olingo-odata2-annotation-processor-core	2.0.1		648cf7ef8ec7be63cd9f01a7e348d48946e9e192
org.apache.olingo	olingo-odata2-annotation-processor-core	2.0.10		fd6d6823b16918d61f7a1461187a7ec165148762
org.apache.olingo	olingo-odata2-annotation-processor-core	2.0.11		b12da569296d13c119484d6603ff550b6eb9ce1c
org.apache.olingo	olingo-odata2-annotation-processor-core	2.0.12		2be3626c226a0b404ad75c8c0e2d482a84126e71
org.apache.olingo	olingo-odata2-annotation-processor-core	2.0.13		c905376f7c16210f965e4b98592114d2a378ea12
org.apache.olingo	olingo-odata2-annotation-processor-core	2.0.2		ea3469ee9f46f707bdb4975ec023c2ee325acc66
org.apache.olingo	olingo-odata2-annotation-processor-core	2.0.2-RC01		7c5be8000d3d5a11431d683a4a693b9a698531e4
org.apache.olingo	olingo-odata2-annotation-processor-core	2.0.3		79525f6b2e72352f7f20f9f3ee86d7524f82a299
org.apache.olingo	olingo-odata2-annotation-processor-core	2.0.3-RC01		d1c539118f2a909f2824d5a8f4d2e0e2415b3caf
org.apache.olingo	olingo-odata2-annotation-processor-core	2.0.3-RC02		099fad67ee4308ec38d88d0c0f95f1d3f08f4cba
org.apache.olingo	olingo-odata2-annotation-processor-core	2.0.4		5cc53fd016053be4b2c5b160e3bb7edef26fcab1
org.apache.olingo	olingo-odata2-annotation-processor-core	2.0.5		857a627255bb2700574b22d3ee2b00c07c34cd9e
org.apache.olingo	olingo-odata2-annotation-processor-core	2.0.6		f1db2cbdde31df6c435c00436f2e85de5855f581
org.apache.olingo	olingo-odata2-annotation-processor-core	2.0.7		0f018c75e559bf164188e5b4b4b63f4b2ddfdf5d
org.apache.olingo	olingo-odata2-annotation-processor-core	2.0.8		9c018be7f7ff01d21d578ece8f010216268f2159
org.apache.olingo	olingo-odata2-annotation-processor-core	2.0.9		328614d02c6bd1a4ae67862ec7617309fdc2bb1d
org.apache.slider	hbase-funtests	0.61.0-incubating		4ea82627d8e256f18b26686809cf8eabba387320
org.apache.submarine	commons-cluster	0.3.0		205dede7add77a2537b430405a7d6a805fa3aa2b
org.codehaus.griffon.plugins	griffon-configuration-plugin	1.0.1		N/A
org.codehaus.griffon.plugins	griffon-configuration-plugin	1.1.0		N/A
org.danbrough.ktor	ktor-client-websockets-jvm	2.1.1		17795dc7a1522c6b084c173e149f7082c6e871f3
org.danbrough.ktor	ktor-client-websockets-jvm	2.1.1a		0d6cafe83ca1a3a56b42d6e2496a423e8aa4375a
org.danbrough.ktor	ktor-client-websockets-jvm	2.2.3		a00087f985c135c30981d24a263a1a2c761e52d5
org.danbrough.ktor	ktor-client-websockets-jvm	2.2.4		4cbc63f09069e6d387bbc8d5633e57edcbd240af
org.danbrough.okio	okio-fakefilesystem-watchossimulatorarm64	3.3.0-alpha01		N/A
org.danbrough.okio	okio-fakefilesystem-watchossimulatorarm64	3.3.0-alpha01	metadata	5b8f86fea035328fc9e8c660773037a3401ce25f
org.eclipse.birt	org.eclipse.birt.report.engine.emitter.odt	4.9.0		0366cce52e702a6122ca8027b17dfc3150a8d8bf
org.eclipse.birt.features	org.eclipse.birt.chart.doc.isv	4.9.0		afbe88d3a73129cea6f14404eec339bb5e8ae97e
