br.com.objectos.rio	tftp-core	0.7.0		a7544a00d8e04f97e369ce9abfbe151cacf6a683
com.soywiz	korlibs-io-stream-watchosdevicearm64	6.0.0		N/A
com.soywiz	korlibs-io-stream-watchosdevicearm64	6.0.0	metadata	a9ae12cd7fbba17028c12dbe048d354983a07db2
com.soywiz	korlibs-io-stream-watchosdevicearm64	6.0.0-alpha2		N/A
com.soywiz	korlibs-io-stream-watchosdevicearm64	6.0.0-alpha2	metadata	d41ebd89bedde021d1d18dd95e1f7f44135381d7
com.soywiz	korlibs-io-stream-watchosdevicearm64	6.0.0-alpha3		N/A
com.soywiz	korlibs-io-stream-watchosdevicearm64	6.0.0-alpha3	metadata	b2cfdb05fe1adfa30e1871a5f52c722edae4ba16
com.soywiz	korlibs-io-stream-watchosdevicearm64	6.0.0-alpha4		N/A
com.soywiz	korlibs-io-stream-watchosdevicearm64	6.0.0-alpha4	metadata	5bad7a9f7ebdd7193103a173ac8b7b875e1f1cd8
com.soywiz	korlibs-io-stream-watchosdevicearm64	6.0.0-alpha5		N/A
com.soywiz	korlibs-io-stream-watchosdevicearm64	6.0.0-alpha5	metadata	50fd89cc83f3968c8cf0ab6922589cfb8268d009
com.soywiz	korlibs-io-stream-watchosdevicearm64	6.0.0-alpha6		N/A
com.soywiz	korlibs-io-stream-watchosdevicearm64	6.0.0-alpha6	metadata	d378bd762479ea3ffe255e152ab7b45b2b692628
com.soywiz	korlibs-io-stream-watchosdevicearm64	6.0.0-alpha7		N/A
com.soywiz	korlibs-io-stream-watchosdevicearm64	6.0.0-alpha7	metadata	f9945282bade817753a3c6df5ff1f93c8320f0e1
com.soywiz	korlibs-io-stream-watchosdevicearm64	6.0.0-alpha8		N/A
com.soywiz	korlibs-io-stream-watchosdevicearm64	6.0.0-alpha8	metadata	b6604659db44d53a2654f4a68281e6a582265e33
com.soywiz	korlibs-io-stream-watchosdevicearm64	6.0.0-alpha9		N/A
com.soywiz	korlibs-io-stream-watchosdevicearm64	6.0.0-alpha9	metadata	01cfbb78c8a6f15c6a9954e5e46348fc4806d5de
com.taobao.arthas	native-agent-proxy	4.0.3		55e6ae73654b4cd9e3cb6e6d15b934fb3c808a78
com.taobao.arthas	native-agent-proxy	4.0.4		46033cc3563005a8abd42d4d22994e60f61596b9
com.taobao.arthas	native-agent-proxy	4.0.5		01e73319487a49ea52453e559736702a8596a655
com.tcdng.jacklyn	jacklyn-security	1.0.0		90d87119d33e8f1de2ed9e3fba93c5b83150a364
com.tcdng.jacklyn	jacklyn-security	1.0.1		c050de76efe021e348161f01acbd263b7f03f19f
com.tcdng.jacklyn	jacklyn-security	1.1.0		2500fe8d7a3866a01be5399aefafce8959de5fee
com.tcdng.jacklyn	jacklyn-security	1.1.1		912aceb9f26a40706552be764dc85796d747d249
com.tcdng.jacklyn	jacklyn-security	1.1.2		35355d4bd86843d0ecd3224be06c492eeaac26f5
com.tcdng.jacklyn	jacklyn-security	1.1.3		50c609816c886146f09aad9fb104ecae54a068db
com.tcdng.jacklyn	jacklyn-security	1.1.4		6b86b556b0f53dd6c48c3f410cf5b3c74f23d8c9
com.tcdng.jacklyn	jacklyn-security	2.0.0		76670078e5805a0d6e551fcc23efe345f8f8399d
com.tcdng.jacklyn	jacklyn-security	2.0.1		899a9208d13b1e67e86508d0b1b8ba124b3f712b
com.thoughtworks.example	sbt-example_2.12_1.0	6.0.1+372-d49eb963		6ae8000df10dd216854b914b8fe217c91ed83db3
com.thoughtworks.example	sbt-example_2.12_1.0	6.0.1+375-4989ea9e		bf9021a120747a38f95c294670854f91af9dcce1
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.0+55-9887f2e3		6348a59ad29faee1b22b0c913512bc71df002fc3
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.0+58-a46b90e3		9336dcf15df697dbe7f340fffe1659ac6ad61a65
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.0+61-b43ee7a5		6dac03be441d8c9a13c17f13bc6df8ac2a787645
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.0+62-bcb058b5		bbf038540fe79d03fe9b27f084c783e7a4345326
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.0+65-7c7e64cf		80c7657e3c50aac94099b3c5c1073fe4ab99d715
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.0+67-68289aea		99d265b3ccdfa639feb7be74ff88bc4495a83c32
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.0+69-62e08c0a		b0436e7e3429c98fdf6088136b5c820b6d332119
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.0+71-7b09f77d		4ad09b6471beb34e3ac464411ef138cf667f94e8
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.0+76-e1478631		dbe032ef0657d8564222e57fe1b303a2d75596d2
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.0+78-45ae0c05		6924a897e28f25c6ee6a5a6ba60b6c159f0e835b
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.0+80-0dcb0368		028e0a6a05a0710a307c1e2896d39ca54f27f3dc
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.0+81-85a5fcba		e9190e3c182b6767a19e44c3a9c396686766e921
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.0+82-3a1559e6		7b36e998abec4b25d0ca1105b58a1d5f283fbe7b
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.0+83-d0da6daa		4b445b7d8272c758322b2fc8e9f1d4de32b2027c
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.0+86-79a355e4		38c2d7fd7154410d0b1085e5112bbe2365c18b8d
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.0+87-9f234adc		6912bde456aede4a1b9e63ab449eb4cfa4e10758
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.0+91-cb330794		abd40acfd3567d942ef984ecaa63a01b18e87d4d
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.0+92-3b775ab2		1af88235e3f28dd82b724c93fcaed8b6d32ab69c
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.0+93-3472da82		060af4a1c6b56275ee37e2460fb09bbf8df73936
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.0+95-6af6d09a		7da3a44337c54211fdb1ca9ac5651bf543ef0d94
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.0+97-2f27d515		238f39a7ec27ab0a97ec25109c0e1e9518b60f18
com.thoughtworks.example	sbt-example_2.12_1.0	9.3.1		237aa9527064078143a7c551946de01726793da4
de.alpharogroup	randomizer-core	5.1.0		3d23aa55cbf1b01073abc64ccefadfde8fc1afec
de.alpharogroup	randomizer-core	5.2.0		99f4364278c57a31018c2e23853608f38761cbcd
de.alpharogroup	randomizer-core	5.3		7a09eab111c8008b83e4caa0699273b486039f19
de.alpharogroup	randomizer-core	5.4		a8103f035290c4d258d9501a76d33d86766218d0
de.alpharogroup	randomizer-core	5.5		79a331d370411dca5f44824324bf5e825c3069cd
de.alpharogroup	randomizer-core	5.6		3737e77758f68b3b2769ce18a8bcd8400fef5615
de.alpharogroup	randomizer-core	5.7		52e85a03fd31405695f92ccca216e1e48ba2af1a
de.alpharogroup	randomizer-core	5.8		ca3feba9b53476be15bcb0c3a021203dbb01cd4b
de.alpharogroup	randomizer-core	5.8.1		d507f365907a00642b3094c0f7538bcb0ceb20fd
de.alpharogroup	randomizer-core	5.8.2		10965677f1e7654d0a4f6ae0b59a1875bb98e47b
de.alpharogroup	randomizer-core	5.8.3		28a8e06ca1231d8ae8f753a3e32e0cf7e6bd3bda
de.alpharogroup	randomizer-core	6		a60f303defe25258631c95c14fe4a664adacdc83
de.alpharogroup	randomizer-core	6.0.1		fc2bb572825b1756592b1be8fe4cca9a959d75da
de.alpharogroup	randomizer-core	6.1		cd2b3c5d5a752720918e755c11a3a50b72942247
de.alpharogroup	randomizer-core	6.2		923549dd323a6fa188a0d02620cae6f203750457
de.alpharogroup	randomizer-core	6.3		9492c1a9bdba21f87c309c00b03ed131c58dc471
de.alpharogroup	randomizer-core	6.4		5c7fc71713122980c6a959c8706f41f266497efe
de.alpharogroup	randomizer-core	6.5		cfbb1ce73312840398a5f54b910f4ac03947eef1
de.alpharogroup	randomizer-core	6.6		e18c22308a4967d94b5ae5c5e760aeb681275a4a
de.alpharogroup	randomizer-core	6.7		696852fb47f4bebe99b6cb2254fa8ba7e8f4b7a1
de.alpharogroup	randomizer-core	6.8		4582a875b061b6849f168233d467d8b6cea0ec1a
de.alpharogroup	randomizer-core	6.8.1		4f71f9f4fd7c224659b39c10399175e03b63f46b
de.alpharogroup	randomizer-core	6.9		9ca5e2fd4cdf9bad78d2b6b483e65b6cac64e3c4
de.alpharogroup	randomizer-core	8		a5a29a4924715a1da6ecd2252f18ba198b9a89ef
de.jensklingenberg.ktorfit	ktorfit-lib-androidnativex64	2.3.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-androidnativex64	2.4.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-androidnativex64	2.4.1		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-androidnativex64	2.5.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-androidnativex64	2.5.1		N/A
de.uni-mannheim.informatik.dws.melt	matching-maven-plugin	3.0		bee7da06ca8617368f070ca5a2a33d2092b4d1ce
de.uni-mannheim.informatik.dws.melt	matching-maven-plugin	3.1		957f545af6eb7c30ecd40ca3a1572203505d1d1e
de.uni-mannheim.informatik.dws.melt	matching-maven-plugin	3.2		c1a953d541bb0d85c9a43405be9e50efbccc42de
de.uni-mannheim.informatik.dws.melt	matching-maven-plugin	3.3		94f143e3b7c5aac259a09a947fc4332224d848a7
dev.scalafreaks	odin-slf4j-provider_2.13	0.15.0		5c97f4d44bd9878460722445e7cb995c53fafc03
dev.scalafreaks	odin-slf4j-provider_2.13	0.15.0-RC1		bc79233cdf62768008285f97cc05a4d74d85ac9d
dev.scalafreaks	odin-slf4j-provider_2.13	0.15.0-RC2		b47c7d7988b8696d8b242ef4cb3ac17664adeeb8
dev.scalafreaks	odin-slf4j-provider_2.13	0.15.0-RC3		eaa1e6cbf9fb19fa7acf84bde3536947d86c3ed9
dev.scalafreaks	odin-slf4j-provider_2.13	0.16.0		b99eb0e38765f4f980cb09f26d91a4722fafc52a
dev.scalafreaks	odin-slf4j-provider_2.13	0.17.0		5f7a111c84ef8275b7c1528daf8a83e0f34a6628
dev.scalafreaks	odin-slf4j-provider_2.13	0.17.0-RC1		b051ea394443c885eaf1c53e55c0a86829c9e1ae
dev.scalafreaks	odin-slf4j-provider_2.13	0.17.0-RC2		2fd00d8b1eebdae8de98d21126e19e9ce14e40fc
dev.zio	zio-aws-taxsettings_2.12	7.28.24.2		ca50d08f4b398315eb2cb70806467a11e64205f5
dev.zio	zio-aws-taxsettings_2.12	7.28.26.1		244a4531cc7470bc0897eb8b9c68d6ad6f135e45
dev.zio	zio-aws-taxsettings_2.12	7.28.29.1		3317fd0002c4b629215965d1dd127e8ddd4d2ce4
dev.zio	zio-aws-taxsettings_2.12	7.28.29.10		8850897a193945805bfa0c3e6ba2aeda8a6d3605
dev.zio	zio-aws-taxsettings_2.12	7.28.29.11		ff93608a4c34538390d163a4327b2de37c793d8d
dev.zio	zio-aws-taxsettings_2.12	7.28.29.12		c5600c3dbfd16842bb91af764d8f67901c961134
dev.zio	zio-aws-taxsettings_2.12	7.28.29.13		de88adee521f4cb089afd0c1900b7d903049aa41
dev.zio	zio-aws-taxsettings_2.12	7.28.29.14		d880b937f0c589521eef5c0d071df87d0b3f8dee
dev.zio	zio-aws-taxsettings_2.12	7.28.29.15		cea0815f9412877600b1e800a7538291063d86c3
dev.zio	zio-aws-taxsettings_2.12	7.28.29.16		2823b0678e2c1d9a0ce991895d4aa16b189b8389
dev.zio	zio-aws-taxsettings_2.12	7.28.29.17		8bca0391b44fbb405c5ef7ac4c724aa06eadddcc
dev.zio	zio-aws-taxsettings_2.12	7.28.29.18		2d2877a19045622a7ebecd6eec5f88f2c96942d6
dev.zio	zio-aws-taxsettings_2.12	7.28.29.19		f251e60c501421d4b3f9554064eb5bf23c97760d
dev.zio	zio-aws-taxsettings_2.12	7.28.29.2		71a47b07cecc93e2600694ff7f300bd5b1af338d
dev.zio	zio-aws-taxsettings_2.12	7.28.29.3		95670efebd0d645c41ee08b3079a8001992796cc
dev.zio	zio-aws-taxsettings_2.12	7.28.29.4		3ae22b30dac0f6e4b67c5086aa1d585c112460d6
dev.zio	zio-aws-taxsettings_2.12	7.28.29.5		3c085a8c942fd015a1372f389d9efe924f93297d
dev.zio	zio-aws-taxsettings_2.12	7.28.29.6		99bb72aab96f5db504f9d91491d12e6b8c3208db
dev.zio	zio-aws-taxsettings_2.12	7.28.29.7		a4b14059b25b5c7099e952564a76b28da313d1e4
dev.zio	zio-aws-taxsettings_2.12	7.28.29.8		98155e9a9d74d224202d1f9563d8d5c1f3fb82b0
dev.zio	zio-aws-taxsettings_2.12	7.28.29.9		10cd62e0629f7d0fda49824dce4196781af66991
dev.zio	zio-aws-taxsettings_2.12	7.30.15.1		b554b5a2f0701b30d015fbf0ccd5f032eb2d0bff
dev.zio	zio-aws-taxsettings_2.12	7.30.15.2		83956880aa8f459ad81983307db99c039eab68a1
dev.zio	zio-aws-taxsettings_2.12	7.30.16.1		33de69cafab1a0c6773bdb4f686ca45720d0ff92
dev.zio	zio-aws-taxsettings_2.12	7.30.16.2		c00c67365792067aa73735650100f2fe812121bd
dev.zio	zio-aws-taxsettings_2.12	7.30.16.3		c0d6e6e4d249e9ba02084ba5665a136cb3211d2e
dev.zio	zio-aws-taxsettings_2.12	7.30.16.4		f541ac631953de8aa65b17ee73f7a45b0535a6da
dev.zio	zio-aws-taxsettings_2.12	7.30.20.1		311a923884aa8e0e04d3a1265939687565d63d3c
dev.zio	zio-aws-taxsettings_2.12	7.30.22.1		d3918a978b16e7c5c5d1c72b3afa6ed6b36f3e1c
dev.zio	zio-aws-taxsettings_2.12	7.30.22.2		ba5e270b0e2daa81f1dad6bcd257098351276700
dev.zio	zio-aws-taxsettings_2.12	7.30.23.1		d34448ba24e672609dfc6c1f26fbdfb6fa31b29a
dev.zio	zio-aws-taxsettings_2.12	7.30.24.1		d3ab469f3bb5562c3b157ab193c4faa045c9f048
dev.zio	zio-aws-taxsettings_2.12	7.30.24.2		ec44571dcf577c409c4e322d04e8e6abfbddd9b9
dev.zio	zio-aws-taxsettings_2.12	7.30.25.1		c43694402641bd9b36b35ef178b5dc6baa2aa9c5
dev.zio	zio-aws-taxsettings_2.12	7.30.26.1		9832e49c13eece64550bdac8900b9b8dbea92334
dev.zio	zio-aws-taxsettings_2.12	7.30.27.1		0a736ac733437083da719a43790d658825e1d206
dev.zio	zio-aws-taxsettings_2.12	7.30.27.2		b69cb9fcdabb1f110aece4f73a883a1de22749a6
dev.zio	zio-aws-taxsettings_2.12	7.30.29.1		524170e9f1081039799342e8d696f2c8e5215b77
dev.zio	zio-aws-taxsettings_2.12	7.30.30.1		c0055774f1bfff1e027005862d1b34425c08f441
dev.zio	zio-aws-taxsettings_2.12	7.30.31.1		b0982dab887b67f0202d3ca800d9a48a06b23da2
dev.zio	zio-aws-taxsettings_2.12	7.30.31.2		989847430e3bcf9394dfb8071685d1c466f72a4c
dev.zio	zio-aws-taxsettings_2.12	7.30.32.1		502c341595c0840b47458de08165feba1ba3f368
dev.zio	zio-aws-taxsettings_2.12	7.30.33.1		32c004cbac4480c33447f6e414032fc99e351d15
dev.zio	zio-aws-taxsettings_2.12	7.30.34.1		b6c8441d0261ea6cce6b4661ac3aa80b03264ecc
dev.zio	zio-aws-taxsettings_2.12	7.30.34.2		927eb6dd3670cf1c93e0c6a455bb82219c1716ef
dev.zio	zio-aws-taxsettings_2.12	7.30.35.1		f1acdf6fe6f32f457db2a515addf6fe18ecfdaff
dev.zio	zio-aws-taxsettings_2.12	7.30.36.1		bfc435c18b9c1db83589fb2ce3d53f973333b0c0
dev.zio	zio-aws-taxsettings_2.12	7.30.37.1		1f633ae3dfcf2916d289bbf1b1e33a1262dc5e02
dev.zio	zio-aws-taxsettings_2.12	7.30.38.1		35bad99e4f0dc29d8446db3bd390c16fd940314f
dev.zio	zio-aws-taxsettings_2.12	7.30.38.2		c5bf584e10a50d0ded90082ac7bf0e4a75a09716
dev.zio	zio-aws-taxsettings_2.12	7.31.0.1		a9e27d5e1da2b96e64e663491a13942a290f025f
dev.zio	zio-aws-taxsettings_2.12	7.31.1.1		a1b5886c0ad4462f33df2f2c7c96f571be86e3a1
dev.zio	zio-aws-taxsettings_2.12	7.31.1.3		613e0e45a6c8f301105ce0aa028b61c9496fd2c0
dev.zio	zio-aws-taxsettings_2.12	7.31.1.4		fcb4210048843b419659dc411ad35832a93feeb7
dev.zio	zio-aws-taxsettings_2.12	7.31.1.5		46782b08fc6789de5c8cc2a0922e341a932ada1e
dev.zio	zio-aws-taxsettings_2.12	7.31.10.1		243491221251b729c7e55c5aeb7a19fad8d8df8b
dev.zio	zio-aws-taxsettings_2.12	7.31.11.1		6c66c25971fd5703e618e51f738bcecfec584f25
dev.zio	zio-aws-taxsettings_2.12	7.31.13.1		8c9df81bc059a44e609934abac2b11ae36d8f598
dev.zio	zio-aws-taxsettings_2.12	7.31.14.1		c3f6a50608e841f6990d2dee113414bcbd62bacd
dev.zio	zio-aws-taxsettings_2.12	7.31.15.1		cdd9aef2c7294a249737c51e2a473d36da680483
dev.zio	zio-aws-taxsettings_2.12	7.31.16.1		871bf74fd49cf7a27dec16895228fea2a9e2237c
dev.zio	zio-aws-taxsettings_2.12	7.31.16.2		4d2ad4c08276fe807381f095e60d316e5d1a8103
dev.zio	zio-aws-taxsettings_2.12	7.31.17.1		dfc8c7f650a81ad8985c1c018080c1f82eb99ae5
dev.zio	zio-aws-taxsettings_2.12	7.31.18.1		12f343f639674ac386a44dd42fcbfe63f7a79afb
dev.zio	zio-aws-taxsettings_2.12	7.31.19.1		0d99318a8738b3cb2bb692dde0c8448b8530c0b6
dev.zio	zio-aws-taxsettings_2.12	7.31.2.1		34aebc297b86ac9714f632c8d6254a5ac3a8efee
dev.zio	zio-aws-taxsettings_2.12	7.31.20.1		bb4b29f5c6a8cdfbde2d6f0487693d462aa20eb7
dev.zio	zio-aws-taxsettings_2.12	7.31.21.1		08379104e8357bcd442fe733a0e8ac9471618797
dev.zio	zio-aws-taxsettings_2.12	7.31.22.1		b06abea35db3d347e05ef396be64eb30a4f0bf28
dev.zio	zio-aws-taxsettings_2.12	7.31.22.2		8df505a06fe5dbc48c6e7091fadf6dc0bef23397
dev.zio	zio-aws-taxsettings_2.12	7.31.24.1		74e54e16e2f0a0afde8233ea68f2617332eb9ec2
dev.zio	zio-aws-taxsettings_2.12	7.31.25.1		8e01bc171a1ac87aa679ca2fd39160384d1a0db9
dev.zio	zio-aws-taxsettings_2.12	7.31.26.1		b1a9ed64565f9a5f27f88295812e90eb3f13f345
dev.zio	zio-aws-taxsettings_2.12	7.31.26.2		44a43ef039fdd1c7f2e4e4805b2a82bb9ca947af
dev.zio	zio-aws-taxsettings_2.12	7.31.27.1		bf65f5b0dbb38ae4e326fe13ed3d7751d690a281
dev.zio	zio-aws-taxsettings_2.12	7.31.28.1		daf7b5d24ac60ab8a8a66564e75af9412999aeb7
dev.zio	zio-aws-taxsettings_2.12	7.31.3.1		a8a2611ee0360665bf3e7239cc6398dca01de4cd
dev.zio	zio-aws-taxsettings_2.12	7.31.30.1		99835daa39fb792161f71ab23a5d95d3477f8e37
dev.zio	zio-aws-taxsettings_2.12	7.31.4.1		e89d838aea20e6fd18f453a4f46b8b7b848d4d75
dev.zio	zio-aws-taxsettings_2.12	7.31.6.1		01eec5570404393a91f752205306ef4257b46a4b
dev.zio	zio-aws-taxsettings_2.12	7.31.6.2		1c6331734d3c2b133493e9bfde9aee8754fe754d
dev.zio	zio-aws-taxsettings_2.12	7.31.6.3		793f03841a6a4953e5dad58a1105f8cdbffca4ac
dev.zio	zio-aws-taxsettings_2.12	7.31.7.1		08695b0205d2b6bd23a2361c6506cb884af901c0
dev.zio	zio-aws-taxsettings_2.12	7.31.8.1		9e782b1980311f66073bd540702ce8aae198eebc
dev.zio	zio-aws-taxsettings_2.12	7.31.9.1		e6176f656af4720e3df5adb6adc3fa7869933e1d
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.10.0		48a64184e9940dcf929d22a941db2db1241f3bc7
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.10.2		0ca6ad98ffcd90edbd3af05967f08a736e84ce3c
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.10.3		ce6e14b2312dc7399ae77d1edacf9dea998212f9
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.11.0		e7073f8c915ef22f04cde57cd59c2039a83eb608
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.11.1		c1f2fc8c5581b5ff36a253ced3bb861253e9ea20
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.11.2		4a91bc8734940973bb5b0e86072ef24ab1c6ecd0
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.11.3		8713da8725722eb6a71154f78737728419b75fec
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.11.4		86bc73ead134f3eb4e6d6cfcd0bfe81c5fb432e4
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.11.5		aa7fa227f4e48366f67b1f39d4c688f839c66691
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.12.0		2bb4a85da92c683fa5862f5768da201996568b15
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.12.1		83493127cdb41979952fe451898fe5894760505a
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.12.2		37a92a289d4956d68f34ec915ebc430c1da7fa21
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.12.3		35b325df2ffcae1b3107f34c40026f661b0c4c5b
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.13.0		d2d70795392af0d6f7cb0f3c55f1b6c5701d32d4
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.13.1		6a930d42f5158b916672fdd61d61d1ce60ad8518
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.13.2		6ca7ba1ee73ec212055bd45a76e73e09b4c5800e
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.13.3		d9ee0265ded7f325e960bf4f83f95b3e9508428d
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.14.0		2978fd39b31b83dd1797023d54ea3a372b0701c2
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.14.1		7cee4bddecb1dc0abc1c36d134e15fd61458618d
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.14.2		ae34654455c79ca9a6b346afb2bf8a0a3afb19bd
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.14.3		1acfe94d1c7b97b48531a494fe95e5f8072c0125
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.14.4		c0376c3e962c61ae3ca260fd49bbf3f14a5ff31d
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.15.0		33a44b8a0bb0faad0eb32e9cacb7ab77914a941e
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.15.1		84eee9798038659d5fe1da72de52565d0f1484e1
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.15.2		18045e218f74d01f2ebd573db20cb549149a214e
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.15.3		f2001e826bbc66aa4031741eb11a4bf5c7a4a50d
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.16.0		709dd777066d2615043628b0ad20a1e5b0ffc53c
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.16.1		0ca510681b3b1c85df3dab36b94a43c529472d15
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.16.2		273c5d816d58d65462ac5aaa35c4b274c8618468
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.16.3		d53ca12b72eea6b0d8a228096fc0de1daea857a3
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.17.0		eadef67aae88d8405f4ecacb15906e03edf5030b
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.17.1		dd09c68349344d43f54ab07c0788983b8bd36802
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.17.2		709c6b78b52574bab5a30208942818ade2156cd8
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.18.0		80eaa82b80cbe8bac2a469bf7d98e499d660b9e1
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.3.0		cbe5fb08ca0c2a422471d2915a41c8384ccb63cc
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.4.0		1b66f1d5762866e373442e2364c9672b6810d49d
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.5.0		ca153c4419671952bb38f0beb722c8520e726213
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.6.0		a17b5bbd435513299907097bb92d3c6c8e3bb816
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.7.0		46dfb48cd4b6345730598d97016ccab6d06067ae
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.7.1		9e9d9d1424bfee69e208dd64f64f4b1ee4261e69
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.9.0		e4c152c9b37bd9b3ace23ae06c2bd713a4f09085
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.9.1		d64b55193c7a218fac3fa673b0d4e03ccdac8b96
es.prodevelop	es.prodevelop.pui9.elasticsearch	1.9.2		8c638134d6ce830b10d0be3b983c0642e5e936b2
eu.sipria.play	play-guice-cxf_play27_2.12	1.7.0		1d7bbc0a5106905acb7b6bd898a49b9749f536de
eu.sipria.play	play-guice-cxf_play27_2.12	1.7.0-RC1		133e064c9714dd03c1898414cc3998d1ee742a45
eu.sipria.play	play-guice-cxf_play27_2.12	1.7.0-RC2		a0a80469ba42c4160ce4a3c1662b2ca1590733db
eu.sipria.play	play-guice-cxf_play27_2.12	1.7.0-RC3		eeba66650e98e71c96dab1ab5be94b1433d7acd4
io.arkitik.ktx.radix	ktx-radix-tool-test	v1.3.0		6f5cb84a83dcc7d939738e9a483be6d6a0079f99
io.chrisdavenport	log4cats-noop_sjs0.6_2.11	0.1.1		3bb50d7158f426b592232d3697209d5f28c6a9d3
io.chrisdavenport	log4cats-noop_sjs0.6_2.11	0.2.0		a2d1f6db9a83ed5162d6297177cf2a23c4b70fed
io.chrisdavenport	log4cats-noop_sjs0.6_2.11	0.2.0-M1		fbd48868a2da44569efb3196addb27dfd8737638
io.chrisdavenport	log4cats-noop_sjs0.6_2.11	0.2.0-RC1		7d4d7e664b97fec0999fdb7fdfb093223429fb90
io.chrisdavenport	log4cats-noop_sjs0.6_2.11	0.2.0-RC2		f4f28ec4f54e400df57534258488365a7b2bb2e9
io.chrisdavenport	log4cats-noop_sjs0.6_2.11	0.3.0		1124f1cc2002f57aa6d96d2ffe415cf9df2d46aa
io.chrisdavenport	log4cats-noop_sjs0.6_2.11	0.3.0-M1		adb305c94e30e7f3d2e457ef201f5e6661643a7a
io.chrisdavenport	log4cats-noop_sjs0.6_2.11	0.3.0-M2		ab563f1b91fcbe486219dff4ebf03f36c2a17a6c
io.chrisdavenport	log4cats-noop_sjs0.6_2.11	0.4.0-M1		145432567065f20d6a493255698053e2e55fb16c
io.eqoty.secretk	client-iosx64	0.1.1		N/A
io.eqoty.secretk	client-iosx64	0.1.1	metadata	e5bb53f51f6c78ba43a26294dc99524ee1c19c25
io.eqoty.secretk	client-iosx64	0.1.2		N/A
io.eqoty.secretk	client-iosx64	0.1.2	metadata	bab8043c980641916cb0d689aeb031b665d57893
io.eqoty.secretk	client-iosx64	0.10.0		N/A
io.eqoty.secretk	client-iosx64	0.10.0	metadata	994d66c43ac3422c3c42884a60ba3ff747e305bd
io.eqoty.secretk	client-iosx64	0.11.0		N/A
