br.com.objectos.finos	cvm	0.1.0		N/A
com.smartling.api	smartling-attachments-api	0.20.2		8667a3e5b585e062ed12565e174d51f57a0f1c39
com.smartling.api	smartling-attachments-api	0.21.0		35df79061f9a619803733c72437962cd5d75c4b2
com.smartling.api	smartling-attachments-api	0.22.0		0bd4dadf87f1b0ab80769de69a4a80ddc72c2ad3
com.smartling.api	smartling-attachments-api	0.22.2		8920df644ed59e6bea8e8c79832c0b1aaee05685
com.smartling.api	smartling-attachments-api	0.22.4		43c694e7d3cc7bba9718600426312b9aa34bdd4d
com.smartling.api	smartling-attachments-api	0.23.0		062f26e5e295bb7baacd11762c64d195b7a4291c
com.smartling.api	smartling-attachments-api	0.23.2		84635fd86bfdf65822daaaa70da9f9fe2898181a
com.smartling.api	smartling-attachments-api	0.23.4		1119b84dd444e31262121622156148f596f1c016
com.smartling.api	smartling-attachments-api	0.24.0		3cc0059b28c3019bf06e7dbc723c1c704f131ff0
com.smartling.api	smartling-attachments-api	0.26.0		8b4bcbb3081c9856e158d9cf0ecfb4a996c8fd5b
com.smartling.api	smartling-attachments-api	0.27.0		26bdc8d9ee93026198d136b713f31d317f73c84c
com.smartling.api	smartling-attachments-api	0.27.2		c0758de07648fce9742d6dc4f0383cba89379cbf
com.smartling.api	smartling-attachments-api	0.28.0		28e81f5376f213572f465a078ae93fac22ee063e
com.smartling.api	smartling-attachments-api	0.29.0		615e89c38f36baf23607da219f8adf41d1c5a369
com.smartling.api	smartling-attachments-api	0.30.0		25228e8c3bf0f43e9819090f925ae69e09222f28
com.smartling.api	smartling-attachments-api	0.31.2		a6ef3c591572cb7acfe7f2c13d435f9ed2008d15
com.smartling.api	smartling-attachments-api	0.32.0		59d8d95ff8a7fad921d3507d23a107ff16b1b8f5
com.smartling.api	smartling-attachments-api	1.0.0		6a801f3ae889a42e90ee93d6ee3ef845d195b2a0
com.smartling.api	smartling-attachments-api	1.1.0		cd5b08d65199a47b0befe1fa52e5b492d4896fcf
com.smartling.api	smartling-attachments-api	1.10.0		af795f16ba5e41f5179413cbc7754afa562cc06e
com.smartling.api	smartling-attachments-api	1.12.2		de0a9b7a245ecc13945cb235258b428294581493
com.smartling.api	smartling-attachments-api	1.13.0		666b726229284e5c71c0e37cec2ce99a9b790fa7
com.smartling.api	smartling-attachments-api	1.14.0		22b2783fcae3ac18537b11c3f12c082f749055a2
com.smartling.api	smartling-attachments-api	1.15.0		ca8d07ecd752f3ed9c8d8ee944f56cc3e2ba9c8b
com.smartling.api	smartling-attachments-api	1.16.0		d94336b421db84d1ea503e0252eb2331775d54d1
com.smartling.api	smartling-attachments-api	1.17.0		9192b3061037dfa2f5060f715b4d5fe6e79a3581
com.smartling.api	smartling-attachments-api	1.2.0		953e1433565cee3400513571c92baec5d2514f4f
com.smartling.api	smartling-attachments-api	1.4.0		c601c5dbc16cb0ca01dcfe1f58fb7443d037f558
com.smartling.api	smartling-attachments-api	1.5.0		7343aee9c539bc16376e9cf7904cbcd40ef7ae04
com.smartling.api	smartling-attachments-api	1.6.0		233efa32e6f773c8c26d29988b9b9d60691673d2
com.smartling.api	smartling-attachments-api	1.7.0		3b87dd24515efe7ecdd16f98598ab7d960c84f12
com.smartling.api	smartling-attachments-api	1.8.0		31f84d00e447c0e8da4976e203c75ec50934485f
com.smartling.api	smartling-attachments-api	1.8.2		465187b6823cf1b728404a90dad8c81447827ae7
com.smartling.api	smartling-attachments-api	1.8.4		2394144e90ebd9cf09934d546b258dc9eceffa9e
com.smartling.api	smartling-attachments-api	1.9.0		bd18b730598187b8939553d06e3af5673e4bcaf5
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.0		36115c64e38fe7d00ca1aab81b333de1ac8d539a
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.0-M10		6c927ed93ca5905f60b9051603c31e43f69306f9
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.0-M11		0fcd8f77c3a1c11b76b15fd42ab9b07993ff6cea
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.0-M9		bc5da3e78196c634d7f3ab553b777adeb6c03eba
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.1		9c15861729fab07369b15dfd6e38d7af6ec01ae4
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.10		dcd9936ca7d5990bd47eaeebaf5fe63fc556ba03
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.11		93a249772d8c5225d880a24f31e3f2ef7650e8a5
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.12		edf693060cf10c10cf97524921254c9539e07399
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.13		238c37ad43e88de35cdbdd3c77fd78a598f7a8b1
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.14		68c8b7f476d1f0895ab48422bfaa4fa1adf42b37
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.15		71b618b3300cb8e1eb1a05047489537fb9fdecf4
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.16		9ba7ef7a21b4f67df40679e6792661d36e2884b4
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.18		ce7cccc9ea66144bcead47c5d992f4e69af66ed5
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.19		a25924c94d0eb1fea91cb6d2b6260f1bba5cf27e
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.2		7472f787b6b00defebee2abeb4fe3d844b4acc06
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.20		55a261c5ea78ff214ef81a6624f1475f7493a624
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.3		873af806fa5019dd3bac487d5fe858492c7be130
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.4		e202ea8e3ce59681127e7991a2ca1a4697d860f9
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.5		bc5e54c68518a68a4e8d82e20b6ea74d4205d250
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.6		407326fa05e089bd88d0effba145390b5f7aa26b
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.7		a61c0ccc08b73716be44edf8769f423a1591517f
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.8		8a9e07a805cc50da741a6359a9572887662b8671
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.17.9		b7b3f8f37c4ac15ec3235cdecc9c923d0f76d1f1
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.18.0		fcf6e65e4d554d74339b5d62541c7fd60ee39b37
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.18.0-M1		ea34c24940faa10b0f0a38ccef61f8e90818ef8a
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.18.0-M10		7511f00d2b230493c5eba9250143a04f21d13581
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.18.0-M11		c12414c0d2fb78c609492c4b4633e40085d1747d
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.18.0-M15		dc68f9c708dde4fdba80e6e32ebd62acc71ce0a8
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.18.0-M17		7b44f6e23c4dbd1145a96977b586aa88c89957b9
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.18.0-M18		9b9bf98d7084536c5022764abc16e73753d5d741
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.18.0-M2		1a06297d0bff1d5eebed899e4466aef7dd1e605c
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.18.0-M4		cc050d2fc7ea484201cb3e831df0ec7f19707e2a
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.18.0-M5		8b638dfd6033f8023bf25b0d00c660a6b70ae3ba
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.18.0-M7		7ef1971f18037f4359a2ac3e7cc966468f6aff8a
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.18.0-M8		201ae8b593b61dc49597b0ab6c0999e634d03bc3
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.18.0-M9		2de5347a6d5b18446239b964ecccb984b2865d6f
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.18.1		07dbe6a881d1aa5245a7a6888de0287994e9f781
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.18.3		2315d98bc2f02e137d6d709239728005fe6776b5
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.19.0		9616d3f65b6d17ae8a4cb6350b09812a3ef6306d
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.19.0-M1		f05305cb353b07989876070cf07f989134c43b46
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.19.0-M10		65ecc4f43b2a4973ee36b6e0a02e22dc060fce6d
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.19.0-M11		57a10e29c30e3adaa12d5328fabbf0f4933ba3f0
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.19.0-M12		1c9d616d119d0b5cca956a2bace853a1d4d2e914
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.19.0-M13		cdaa7bc5c5690c3ad2e82b1446d8e8eaf8bbe454
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.19.0-M14		3418ff2dcbd604f18d79aaa3502d6b88f1cd358a
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.19.0-M15		2a920fb85aea869a852829094d906c27cd8756a3
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.19.0-M16		71a45c50edd4c960f5b9dc7e62ac4306f91d2699
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.19.0-M2		ef8dae58d0ca9e43331240a23f4d41f73d8432f6
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.19.0-M3		0b4c156503c4ebada022049c43a4db1b30ad9517
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.19.0-M4		092260cf9ee590f7561db305e41bd0e868208656
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.19.0-M5		e9da0dc9c8707d73d0c76ce95575753da4a9bc49
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.19.0-M7		9b57cb5a4604b33b6e78d251e2335636ab6b5e17
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.19.0-M8		ff98048789fda7a7f8d0934576b74109d0318be3
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.19.0-M9		5e370612e2cfbcb34430f37253c3483abf68ad1c
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.19.1		03db0b4fe67258ceb8bf794aa3ad23f839c3ac4b
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.19.3		2a6355cde9ff681444d1d5319a7c2b9eb0c10eea
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.19.4		dc1b1e812e6a47d2cbe662d38dd62287c9e62262
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.20.0		6ccec3785c878ccdbfa5062f6723ad0f2b04b2f2
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.20.0-M10		2d4a4935913b9946f2d3c1183781e08acbd3e54c
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.20.0-M2		3f9b13caeff90aee46eaa8c244c9a4ea6157b163
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.20.0-M3		d98bb91783549725a90e80a54060385ff3bd7910
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.20.0-M4		b623241aa25af935ac67a332e5d2d7e4df8a7da0
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.20.0-M5		5d22b54a8857698f584159643770a3379a7de697
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.20.0-M6		9144c2cc565e7bf40cca733cfbc3bdd52977229a
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.20.0-M7		f76cbf7a02b53a1074a7af06ff12e85f99961683
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.20.0-M8		b812395bc5be29e19b847b244386162314f6be91
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.20.0-M9		79df27b56c6f593731fc41f021a3c7a87bddea02
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.20.1		bb95527e503e9a70489ce5909fc8158424d96e2e
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	0.20.2		4ed8125290e92ddb6ec0a7cae687920d013a69ca
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.0.0		6d4ec4d52a608f3c0e42ebf320dd3c1ebe1c36b8
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.0.0-M1		896db744334dddfbe6d56ff3b2dc114361f3e8e4
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.0.0-M2		a0ef6958444b48870bc5fe0eaf1a8cc691cb40d0
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.0.0-M3		e80739bbbc49dedc4974aabfaf855bc284f3bc26
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.0.0-M4		593258443f1766a1b07a50b771acd929d9ff0ba7
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.0.0-M5		e0aa46cd2f5c1a0cbf97c3d41fceccf802b57076
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.0.0-M6		e1a88d2c80a74274c90440d3e8f3d880c250e3bf
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.0.0-M7		59e921e916ad522ae0309bc953d00c9fb8b78133
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.0.0-M8		37384c15261ab2f35b63b8850f72ba07dc84975d
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.0.0-M9		165c1cf3e4b9a66d6f7e61b0dce5e319b40213db
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.0.0-RC1		6e0eb72e339aeb62c28dbcb8e2deb1a982631401
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.0.0-RC2		c16b96d5f2246432d2f895b4cbe49dad5f82d6ad
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.0.0-RC3		d48879bf7bc32c7db8f34fb1e225ed8e5210df82
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.0.1		885a26951b4993f917331a323f805992611fe553
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.0.2		b872537934259f11e073610dfdf2b7fb122d815b
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.0.3		754f7873c3fe758e52b21fef48204df20c7444fb
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.0.4		72b7d6fdeb557d998ecf5dd98a3b5610eab9c379
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.0.5		d808f1ee33b807203080267e4d3f96149df1e092
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.0.6		5d02dcf22c40aca49747cbe4d97544b466d40d82
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.1.0		664637ee4f470f2e897463e9c94efa1c46b73f2c
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.1.1		cba20ee671bf1ecee67887cc1a54a50a9245b157
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.1.2		90bbb0c6b2fa131dc6ee2f9c73c311739b7031b4
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.1.3		6a39ab1b5f07f496449d38c65e444f3a9b8fd2aa
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.1.4		f517827299734380cacd9792aef6e7dea9426eff
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.10.0		465c4730c3b2cf68823d4711740b51faa8341ef5
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.10.10		e5877ae040d8e8f4cbfd17867ff80105695b1c7d
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.10.11		6f36ad2d7c44079de07817288840b09350ea35be
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.10.12		1e43f3aa369f2fd1631c385aa2f2bce79e49aa80
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.10.13		c692c674444d33c90659dee77514157b1a0a0e7e
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.10.14		208fb8c42e35fd29a4c40068f957467c74d79817
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.10.15		e68bf3401d853a263c073a884bfe29e4835867ea
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.10.3		430668288565ff7c04ef34af982c5bd9b021f7e4
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.10.4		31b6ee6ece6d72ca95ffd438f1b8711c5a5c2228
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.10.5		be02a964bfa5212bfdd4bca7f405cbd7f9503a09
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.10.6		f4079842e904844bd90458f05408b4aca6a328cc
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.10.7		10a88c8fd4d369970c2bcf6db7bae76df2ad798e
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.10.8		e8e2483610c9575624091e05556bca1085d6ca84
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.10.9		e3186cb7698735d2144b4d842cd012e8197b106e
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.0		202810df0e7eec9ba34091b7f1f0af378f978595
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.1		6143006eca27b9199c74c61d5df7b74465a44f90
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.10		cb91d15dd4534d33300d7d9076ef96fc5ad4ae10
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.11		c625ec86e04b4ca98d764cffd70a4e68379c0e98
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.12		4085ad662ab4a6d921e3a351dee7de1dfc691b03
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.13		1e83d5e0e4c3d67853425243812cb345df0b14c8
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.14		4c90299071010b539df8c4de3cb8f398bcc8ce11
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.15		96f9cab678dd62abbac3cfd11c3332f1e1122afe
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.16		3b39ffab914338292ac3726850ceebf7e7906fa4
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.17		65e52db7c1628dd6a998b414d10e7793745f1fae
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.18		f41964c5e3264d139a2153de00aa20bd84a5f78f
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.19		4c4c76555cfd1a70a604a373df90b6a16734e205
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.2		b72a9b21fd334f479a58384baa4aabc5606d6d5b
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.20		14a579efbbfceea9344f616ecb745fc047fd6308
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.21		4a8f691073942198e6016efd9c41a40e3553452a
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.22		933bd416589bf5b8e6af8be2892f2a4a308e262a
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.23		c4bec69182e3adf6a88053e7417490b28ac07d6b
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.24		c8a85d4d2c85019118c0c8374c82582d1d204349
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.25		0bb000cdf1808efedaded49159424b353eb88aa4
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.3		d17726c8b50d6fd25c47880d59009fab36d13a0f
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.4		b74208487292b87173c70c382b7148c1cd9bb634
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.5		0893c536b6a5152472ddaed7be655387cf6d92fc
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.6		bcff761bc00bad5dea35b2147cac0764cfd7e9d0
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.7		4984c2e282d6895b4b204b483b3a542cf356a4d2
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.8		367385353728aa3e602b7c02f57853b038ba339c
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.11.9		4dbd658e005ccf92c7402a0b02561ce371f16271
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.2.0		ce1b6bf30fb7a32ce928a73a5289d38113dcff5d
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.2.1		94c77e801a2da9a160ea475490860dcaa864ee0f
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.2.10		09d1b100b7d324086b10dc254e0ecef04936d551
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.2.11		4750148cec944a14b2fd1e4939a669fe14563809
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.2.12		bc292e3c00ddf64d44ea49f1e275e4555535dbc4
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.2.13		6b932cb915123b2ebe76e0b090513cb292728b25
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.2.2		f4e05d78023822175cd287a2957c1bc481928148
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.2.3		15d4316554775a6c7d2af7e1aced18a3f969541b
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.2.4		f258b2e8b7fae7236a6bb8a1d65da07c3feaac96
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.2.5		6afd10c7a957a5c0e19ea4e53c5a3811add8b5ea
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.2.6		7f671f3ae6a22b16cd0a57811f4d04586eb012b2
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.2.7		1ee74b3b6fc76063591231d1d4619b5f07ab5b6a
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.2.8		51738a9461b9cb4090a618963c34623a75aa72e9
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.2.9		a04ae2846975c31520fee138c43352a7fb078ad5
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.3.0		40de47b353950cc69c1b6283c28f072e1ac487de
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.4.0		4bb59b937eb9bfa00c32bb5c5757606254c5f8fa
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.5.0		864721fac614ce53dc9546ef8926a77d2205be3c
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.5.1		6c60cadd9a6c93e1e0e652cbc1d9250a5d6aa61a
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.5.4		8806799eb6ad488e6dd5add510ca7c5fb7f5031c
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.5.5		f2cc3423539701cfc184947786f64640033c8ef2
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.6.0		ee61ab3c9eea644ef91771a685058a97ea48a5e6
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.6.1		3db0c19681292da1798712463a8e66c4052c5e39
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.6.2		cfa9f477f6f542692a1656c283dcc25f8cfbca7e
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.6.3		678d7e04b45cf4277250022f3fd9a129c1bba82e
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.6.4		20ff975b6050224e20529effb21b6515bc02cef2
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.7.0		348bd5d2bab66dde78df4b457fcf332e5c1e0dfe
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.7.1		46c372866a8c3e800c8196a110e6c9796157ca0b
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.7.2		c4792b1e472a26f6ab9fe4dfe08460ad9e12ec61
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.7.3		10ff35a13361fd4ea1a403ea35feb17698cb5f7a
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.7.4		6987808ab8307a81fdaf49c14b9c44d1470295fd
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.7.5		7091ab16771c8bd0862250dc331c9472b3a25c09
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.7.6		9f723572b8c95bc9a681e634220fcc4a09d5a5c8
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.8.0		5a0a3a57d91183e19285c7eda49f9f33432b2106
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.8.1		163c7e83c1ce2ba25c1f8c4d783ba7ee73e66d98
com.softwaremill.sttp.tapir	tapir-jsoniter-scala_sjs1_2.12	1.8.2		5a818e71ad4fb3b6d6e987a846c0a2bc3f750037
