app.controlresearch	commons-mingwx64	0.0.1		N/A
com.liferay	com.liferay.portal.security.sso.openid.api	1.1.3		4a35c646d32d963c97b42af1e5ae828c08785a66
com.liferay	com.liferay.portal.security.sso.openid.api	1.1.4		d06700b26ff7c14894557b14f6f081b6db32185b
com.liferay	com.liferay.portal.security.sso.openid.api	1.1.5		b134e6ab59567ffbc409377d68d0a71829ded636
com.liferay	com.liferay.portal.security.sso.openid.api	1.1.6		adc08b7c290ca227774ce3475746663648ee041d
com.liferay	com.liferay.portal.security.sso.openid.api	1.1.7		010c4153540b558c1095ffc3d8a9b92b10a9fd39
com.liferay	com.liferay.portal.security.sso.openid.api	1.1.8		b4fbf3f1c87fe37f13405741be269d71d63f9069
com.liferay	com.liferay.portal.security.sso.openid.api	1.1.9		f2c4d4a16f0380e72d1b1001aede979698b5315e
com.liferay	com.liferay.portal.security.sso.openid.api	2.0.0		aa90e456038f9475858f6bd36d47b1efe2eac49c
com.liferay	com.liferay.portal.security.sso.openid.api	2.0.1		cb50142489f101e7d01dbc7990532a4779a9c880
com.liferay	com.liferay.portal.security.sso.openid.api	2.0.2		5e9264e389249850ad1d267f7f9e122e43ba81de
com.liferay	com.liferay.portal.security.sso.openid.api	2.1.0		645dea8827d0dc3370d5a26442bc21d8dc26f7b5
com.liferay	com.liferay.portal.security.sso.openid.api	2.1.1		21897ac49024d7bb6a7cc5dd6ec70b43cd550ee0
com.liferay	com.liferay.portal.security.sso.openid.api	2.1.10		fdc5ab84a73a85f427160aa6e7aea918e867079f
com.liferay	com.liferay.portal.security.sso.openid.api	2.1.11		4184e6948b3f35aa0d369eb8f2e758830c8fd8dc
com.liferay	com.liferay.portal.security.sso.openid.api	2.1.12		9dfac0ef8fba097fe281326cbe11059fcabf4a85
com.liferay	com.liferay.portal.security.sso.openid.api	2.1.13		2a229ccb59a9d3a955dbad747d34d4908cbed8d5
com.liferay	com.liferay.portal.security.sso.openid.api	2.1.14		b54ed8a83a5e70199f7da6b0926bf4c96f911a50
com.liferay	com.liferay.portal.security.sso.openid.api	2.1.15		47a7248930aef5e96caf67fabea19c8abd4e5922
com.liferay	com.liferay.portal.security.sso.openid.api	2.1.16		e77352e01f3ee489abd21ed70be25f7ae5029b2b
com.liferay	com.liferay.portal.security.sso.openid.api	2.1.17		2b597a60409aa77785e2eb25762afebdd14a63d7
com.liferay	com.liferay.portal.security.sso.openid.api	2.1.18		83b2638eed9366ffcdd3cc33c18a1211022bef16
com.liferay	com.liferay.portal.security.sso.openid.api	2.1.19		30156e4937638c6604c94ca84d17566374aca4fd
com.liferay	com.liferay.portal.security.sso.openid.api	2.1.2		be1fe3d085175471a482c2d84d8ee8b01dcd856e
com.liferay	com.liferay.portal.security.sso.openid.api	2.1.3		7e74f783584464b183ba812b2ac5f3c09da6a059
com.liferay	com.liferay.portal.security.sso.openid.api	2.1.4		366715df2d2e1c1e22457e057aed5b2f47ba830e
com.liferay	com.liferay.portal.security.sso.openid.api	2.1.5		efbbe6132cc0633d801b91604cb0ee7b2ecc02e2
com.liferay	com.liferay.portal.security.sso.openid.api	2.1.6		46a1186a21052bf6e1fc6becb3179f24dd87dfce
com.liferay	com.liferay.portal.security.sso.openid.api	2.1.7		56f53a2d23191df15dbf38d2e58b01b9ee4b915b
com.liferay	com.liferay.portal.security.sso.openid.api	2.1.8		6ba84ab105969a67af37627c51fd0140c6814d9b
com.liferay	com.liferay.portal.security.sso.openid.api	2.1.9		9230c9492de478959c80166b94b0eb5146b333e2
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.0		b41d4cb72b5f3295a620d294df3b972c41d432b9
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.1		73ffa4d4ad5449e620758e6559517fb0c6430781
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.10		b90d1e5310078c5303fa9a4931c6adb3e41deef5
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.11		b9f89e14d314ec5a9b65705334e08b10d995df49
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.12		f81e9ed6bc38a50b28bbe94d3f8800a7d4f71d03
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.13		243e05074b3a4c9a88a1ef3b41ffc69b9deb5533
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.14		b79d1e9c6b655a8f56c66b4a07168c764c929abe
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.15		8eaa4feeaf52a212e7096106c6a21fee7de3afd1
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.16		8fe1367275d45f314dfd046e9b7b30bcd4ac94f6
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.17		d9c5156952a8f9d7cb450311d2d46ecce5d5ef2c
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.18		518867890d8c037ed714c1d358228a52abac1581
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.19		a5798576df67954b364393888a06e592b45137a6
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.2		6ae98b9a16d5fbbdd319c5a934ac8cbb2259c464
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.20		2515f60d50ceeff59ae0f2f0d808e1e9e7a2f10b
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.21		b9dc1f97db872cf3a18109d33bb943085cee5fbb
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.22		e551ebb1b19b7e53d4c717cd97281e56700939fd
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.23		fd0d00e3578df1ace79dbff7b989128f392bd818
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.24		42e6ce24405ce48e594b55763b6ea98b1afdfcf2
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.25		c03bc685fb0cc4e0487942eed7f85ba20a6ee436
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.26		926b563142cb22fa63ff9f4eb113711f6ffccbf9
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.27		5b88131e29197bf42f7a38329ba134695f9d0049
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.28		4e9bee4570cdbd039edff74ef1d8ca6bd28510d2
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.29		001f213e0253800e97d652cb2adbe58aff3c6ce1
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.3		4e4653281c52bafffb61e1c40533a71d2e8d39b9
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.30		aeb52ca06a3758257184d89def2fc8e8d8645dbd
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.31		2c1c94f7578a2bf1026c464ed2aab9f96eb4133a
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.32		a12c0b685300a87e7f69bb453647bc5a6761e66a
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.33		be130cf80c4bcc80839cead954df6070d344be8f
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.34		1b0e52384650114d9f30037b57cdf578073cbade
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.4		22621568df880c2b1d7a599e3f795b58e3d2b0d4
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.5		7bb19fce2fd1b58a40f81403c980ecc5c8d8abac
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.6		18dfe3c635c3fa5f3edbb2ea5cef3f08fce07eb9
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.7		891c7996a8ff13f70b4c7e03f70e6f96f4d4af0a
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.8		4021b20e48b24d8ddd6201d920b13b784fbf970d
com.liferay	com.liferay.portal.security.sso.openid.api	3.0.9		59e21424cabbc57b2d1ff17c81fda6bfeb24b458
com.liferay	com.liferay.portal.security.sso.openid.api	4.0.0		ff9ccdad47f7ecca5688bd046c8d8a8749ac7b26
com.liferay	com.liferay.portal.security.sso.openid.api	4.0.1		703a7121a6f4e20e4dbe0ef3769d6f4c1c552055
com.liferay	com.liferay.portal.security.sso.openid.api	4.0.2		4dfa7413b3365cc58246054d8b4d2adf1e5d619a
com.liferay	com.liferay.portal.security.sso.openid.api	4.0.3		112fc4382e0883b61a37c3d3d026126fb471c4c6
com.liferay	com.liferay.portal.security.sso.openid.api	4.0.4		1d484c8127d1aeb6e74457d263fa6970cba1e50d
com.liferay	com.liferay.portal.security.sso.openid.api	4.0.5		28d155401a46ad1635661af22421f93efa58c5ff
com.liferay	com.liferay.portal.security.sso.openid.api	4.0.6		e7003b798a192afc068b96be85ba68502278ec44
com.lkroll	epcompendium-media_2.12	6.1.0		49bd01c7983bd0314d5e3bab888ad49c6642f751
com.loyalsound	iris	1.0		52b81a22b708c0cc38e8feaaed76720991a2318b
com.loyalsound	iris	1.1		5456fa4d764cc982d6fa7c3b69dff8cc0f09bfaa
com.quadible	librarian	1.0.0		N/A
com.quadible	librarian	1.0.0-beta		N/A
com.quadible	librarian	1.0.0-beta01		N/A
com.quadible	librarian	1.0.1		N/A
com.salesforce.functions	sf-fx-runtime-java-sdk-impl-v1.1	1.1.0		9877c433ab898e8ea0558df955538d9253548a70
com.salesforce.functions	sf-fx-runtime-java-sdk-impl-v1.1	1.1.0	jar-with-dependencies	5cf4f5743a52efba74cbcd906e886091c5d209ce
com.salesforce.functions	sf-fx-runtime-java-sdk-impl-v1.1	1.1.1		2109232ee30538c0682660459da5d05a23e168ae
com.salesforce.functions	sf-fx-runtime-java-sdk-impl-v1.1	1.1.1	jar-with-dependencies	e96274d675ec7c2b0995a7a1a45a7c9da0a72e24
com.salesforce.functions	sf-fx-runtime-java-sdk-impl-v1.1	1.1.2		972688b264cada0e00a8dcb95a0c4c9f74185d08
com.salesforce.functions	sf-fx-runtime-java-sdk-impl-v1.1	1.1.2	jar-with-dependencies	2d2ab86ba8f9e68822e12f4b0f7c74505950fdf6
com.salesforce.functions	sf-fx-runtime-java-sdk-impl-v1.1	1.1.3		c63f34493ec047d4dc1dc41bbec04d7941177159
com.salesforce.functions	sf-fx-runtime-java-sdk-impl-v1.1	1.1.3	jar-with-dependencies	8a3ea3d439e83b260b016b7c6d759aeb332a47b5
com.salesforce.functions	sf-fx-runtime-java-sdk-impl-v1.1	1.1.4		653ee8622b1e80cda3528cf83f51ab8c705dba26
com.salesforce.functions	sf-fx-runtime-java-sdk-impl-v1.1	1.1.4	jar-with-dependencies	c4bc246abcdafdfaf163a82883b57e996cd33f4d
com.salesforce.functions	sf-fx-runtime-java-sdk-impl-v1.1	1.1.5		3a52ba052f5b0ff387b59cd50e74e1492432d427
com.salesforce.functions	sf-fx-runtime-java-sdk-impl-v1.1	1.1.5	jar-with-dependencies	ce7849a5d1ebaeb1d6bfc9e0d5db9fd71b2291a3
com.salesforce.functions	sf-fx-runtime-java-sdk-impl-v1.1	1.1.6		17e23e67433e3c31908388ef03e4bc32ed4b4821
com.salesforce.functions	sf-fx-runtime-java-sdk-impl-v1.1	1.1.6	jar-with-dependencies	69b563323ae3a35f10508b833dc43cfd2db08f0d
com.salesforce.functions	sf-fx-runtime-java-sdk-impl-v1.1	1.1.7		b32f8ae6eb1cd3afa95eecd01d036d63bc52af09
com.salesforce.functions	sf-fx-runtime-java-sdk-impl-v1.1	1.1.7	jar-with-dependencies	23902925a6dc180e5a9c8e8c0248bae4e751c096
com.sandinh	ammonite-shell_2.12.3	1.0.1-sh		bac86efb5fd6629591c3787858a74350b038c9d4
com.scloudic	jsuite-sysuser-mgr-web	1.0.0		188f5d74708da1f5775fa92abf393c4144a0d77e
com.soywiz	korlibs-annotations-tvosarm64	5.5.0-alpha1		N/A
com.soywiz	korlibs-annotations-tvosarm64	5.5.0-alpha1	metadata	1743db15c6d1adf53728c5df77c9d12b3c4db27a
com.soywiz	korlibs-annotations-tvosarm64	5.5.0-alpha2		N/A
com.soywiz	korlibs-annotations-tvosarm64	5.5.0-alpha2	metadata	1d963b68704934d400d6576b0598ee22233dafc1
com.soywiz	korlibs-annotations-tvosarm64	5.5.0-alpha3		N/A
com.soywiz	korlibs-annotations-tvosarm64	5.5.0-alpha3	metadata	8eef4099bb488c1ecb312ee4db99cece19a1fbb7
com.soywiz	korlibs-annotations-tvosarm64	6.0.0		N/A
com.soywiz	korlibs-annotations-tvosarm64	6.0.0	metadata	f559eee4ac274b521414d74e777f137bfa7a6168
com.soywiz	korlibs-annotations-tvosarm64	6.0.0-alpha1		N/A
com.soywiz	korlibs-annotations-tvosarm64	6.0.0-alpha1	metadata	f23641c1f5811049192b2585ddb39e4123f54f5d
com.soywiz	korlibs-annotations-tvosarm64	6.0.0-alpha2		N/A
com.soywiz	korlibs-annotations-tvosarm64	6.0.0-alpha2	metadata	759353695b8d0f9fb7edd70ac0d1aca51436834d
com.soywiz	korlibs-annotations-tvosarm64	6.0.0-alpha3		N/A
com.soywiz	korlibs-annotations-tvosarm64	6.0.0-alpha3	metadata	1549b750f091d22a7770b5f44640ffa30db007bf
com.soywiz	korlibs-annotations-tvosarm64	6.0.0-alpha4		N/A
com.soywiz	korlibs-annotations-tvosarm64	6.0.0-alpha4	metadata	4992b319e52e952e785f6fd06b4350e40f198b0a
com.soywiz	korlibs-annotations-tvosarm64	6.0.0-alpha5		N/A
com.soywiz	korlibs-annotations-tvosarm64	6.0.0-alpha5	metadata	a6f7e21a924a883baf864ce7311d7f19b628e496
com.soywiz	korlibs-annotations-tvosarm64	6.0.0-alpha6		N/A
com.soywiz	korlibs-annotations-tvosarm64	6.0.0-alpha6	metadata	672410397f87470cfb9037c831d7f4fcbfe63aa6
com.soywiz	korlibs-annotations-tvosarm64	6.0.0-alpha7		N/A
com.soywiz	korlibs-annotations-tvosarm64	6.0.0-alpha7	metadata	6005bd6c0cd1b0b239c10ead20418e110be83de9
com.soywiz	korlibs-annotations-tvosarm64	6.0.0-alpha8		N/A
com.soywiz	korlibs-annotations-tvosarm64	6.0.0-alpha8	metadata	ac4b5682d8c65a4967ea93333c71583d2c6525b4
com.soywiz	korlibs-annotations-tvosarm64	6.0.0-alpha9		N/A
com.soywiz	korlibs-annotations-tvosarm64	6.0.0-alpha9	metadata	2f622b6ced2d48bd5d7bec79f795aa0bc61b4eff
com.soywiz	korlibs-serialization-linuxx64	6.0.0		N/A
com.soywiz	korlibs-serialization-linuxx64	6.0.0-alpha3		N/A
com.soywiz	korlibs-serialization-linuxx64	6.0.0-alpha4		N/A
com.soywiz	korlibs-serialization-linuxx64	6.0.0-alpha5		N/A
com.soywiz	korlibs-serialization-linuxx64	6.0.0-alpha6		N/A
com.soywiz	korlibs-serialization-linuxx64	6.0.0-alpha7		N/A
com.soywiz	korlibs-serialization-linuxx64	6.0.0-alpha8		N/A
com.soywiz	korlibs-serialization-linuxx64	6.0.0-alpha9		N/A
com.soywiz	korlibs-serialization-linuxx64	6.0.1		N/A
com.soywiz	korlibs-util-tvosx64	5.5.0-alpha1		N/A
com.soywiz	korlibs-util-tvosx64	5.5.0-alpha1	metadata	5608c4008a7d60e26dd6dd09746af1c5bf562172
com.soywiz	korlibs-util-tvosx64	5.5.0-alpha2		N/A
com.soywiz	korlibs-util-tvosx64	5.5.0-alpha2	metadata	7633adb29291ad55ff6a1093a6cfca7e0c7f07af
com.soywiz	korlibs-util-tvosx64	5.5.0-alpha3		N/A
com.soywiz	korlibs-util-tvosx64	5.5.0-alpha3	metadata	4667fa1b1eec21756bbd3ad2bc56624f6ee4a13a
com.soywiz	korlibs-util-tvosx64	6.0.0-alpha1		N/A
com.soywiz	korlibs-util-tvosx64	6.0.0-alpha1	metadata	a751caed839feb4f2118fcce2a2352b6c470203c
com.soywiz	korlibs-util-tvosx64	6.0.0-alpha2		N/A
com.soywiz	korlibs-util-tvosx64	6.0.0-alpha2	metadata	a13476d3793b9df4087a68709a400a3f3192b268
com.strumenta.kolasu	language-server-testing	1.0.0		cffba16c469c198c78a81d7ba84eb311fa0dca19
com.strumenta.kolasu	language-server-testing	1.0.2		2d91847c1d58b735f9add074d0291f61c8effd57
com.strumenta.kolasu	language-server-testing	1.0.3		94c397d46570c3e6f9fca921a192057ad802f897
com.strumenta.kolasu	language-server-testing	1.0.4		a30182a9553db5e8266e55bab8f8f6ed46e3a0b2
com.strumenta.kolasu	language-server-testing	1.0.5		efc84003be51ab18f512dbd148d2d56dc1cc26ef
com.strumenta.kolasu	language-server-testing	1.0.6		37ccf443442d797f383fed0355a7ceaf5d5ec765
com.svenvandam	htypes_2.11	0.1		dee195066d9740261530be3ede4ad8926e62645a
com.svenvandam	htypes_2.11	0.2		731fcbeb4bb4273e5f26633600d76d0547fca934
com.svenvandam	htypes_2.11	0.3		97b42940b8a4e48ef1ea64109c8b54a179919b43
com.typesafe.akka	akka-cluster-sharding_2.12.0-RC2	2.4.11		861a093e4a751174f83e771ea99c7354ed69b581
com.typesafe.akka	akka-cluster-sharding_2.12.0-RC2	2.4.12		103a7d2ced9a8db934bc87f687e887140d41d952
com.virgilsecurity.crypto	ratchet-android	0.10.0		N/A
com.virgilsecurity.crypto	ratchet-android	0.10.1		N/A
com.virgilsecurity.crypto	ratchet-android	0.10.2		N/A
com.virgilsecurity.crypto	ratchet-android	0.10.3		N/A
com.virgilsecurity.crypto	ratchet-android	0.11.0		N/A
com.virgilsecurity.crypto	ratchet-android	0.11.1		N/A
com.virgilsecurity.crypto	ratchet-android	0.12.0		N/A
com.virgilsecurity.crypto	ratchet-android	0.12.1		N/A
com.virgilsecurity.crypto	ratchet-android	0.12.2		N/A
com.virgilsecurity.crypto	ratchet-android	0.13.1		N/A
com.virgilsecurity.crypto	ratchet-android	0.14.0		N/A
com.virgilsecurity.crypto	ratchet-android	0.15.0		N/A
com.virgilsecurity.crypto	ratchet-android	0.15.1		N/A
com.virgilsecurity.crypto	ratchet-android	0.15.2		N/A
com.virgilsecurity.crypto	ratchet-android	0.16.0		N/A
com.virgilsecurity.crypto	ratchet-android	0.7.0		N/A
com.virgilsecurity.crypto	ratchet-android	0.7.1		N/A
com.virgilsecurity.crypto	ratchet-android	0.8.0		N/A
com.virgilsecurity.crypto	ratchet-android	0.9.0		N/A
com.zaubersoftware	commons-wsse	1.0-beta-1		ffc7276eea8a1b15f8fb216494ad5e33f2542424
com.zaubersoftware	commons-wsse	1.0-beta-2		073fc9420a9d98a515c8259616b10e71622f289b
dev.benedikt.localize	localize-json	1.1.0		8d02c57f8be2a2e1cf2fb67221d0f9c200390ba8
dev.benedikt.localize	localize-json	1.1.1		2987ce9ef5105d93360813f736cc3ab9e0755170
dev.benedikt.localize	localize-json	1.1.3		4bb04e4d5977e5ccfa5a0fe2c6dccfcb1fc8efb6
dev.icerock.moko	resources-macosarm64	0.18.0		N/A
dev.icerock.moko	resources-macosarm64	0.18.0	metadata	19ad7c648ac58fb56648ba35890c8621e7c282fe
dev.icerock.moko	resources-macosarm64	0.19.0		N/A
dev.icerock.moko	resources-macosarm64	0.19.0	metadata	d90a85eb2b50a141f720152cfd6b81b0f15462c3
dev.icerock.moko	resources-macosarm64	0.19.1		N/A
dev.icerock.moko	resources-macosarm64	0.19.1	metadata	88f0887b660de428d6c9b18b8df3b307cf792ae4
dev.icerock.moko	resources-macosarm64	0.20.0		N/A
dev.icerock.moko	resources-macosarm64	0.20.0	metadata	09f8e27227d5b34c11f0b50107fd6dd44d79051c
dev.icerock.moko	resources-macosarm64	0.20.1		N/A
dev.icerock.moko	resources-macosarm64	0.20.1	metadata	f883f8915b8bb026fd9231adead0ba7f392d0bd5
dev.icerock.moko	resources-macosarm64	0.21.0		N/A
dev.icerock.moko	resources-macosarm64	0.21.0	metadata	a542c105b8666a9054f5998f5420a302524e7672
dev.icerock.moko	resources-macosarm64	0.21.1		N/A
dev.icerock.moko	resources-macosarm64	0.21.1	metadata	14410f7fb2699cac754999796fe49e331779f5a4
dev.icerock.moko	resources-macosarm64	0.21.2		N/A
dev.icerock.moko	resources-macosarm64	0.21.2	metadata	e4752dafedb8c3c98a51ec2769e3ad440c1c9747
dev.icerock.moko	resources-macosarm64	0.22.0		N/A
dev.icerock.moko	resources-macosarm64	0.22.0	metadata	2652639b17da5ed8aa52a4f3a0b21930243f5e64
dev.icerock.moko	resources-macosarm64	0.22.1		N/A
dev.icerock.moko	resources-macosarm64	0.22.1	metadata	24b6fe1806fd6e71a2bf67532e9e452b815b860d
dev.icerock.moko	resources-macosarm64	0.22.2		N/A
dev.icerock.moko	resources-macosarm64	0.22.2	metadata	8cbea6ec323da4e11d9f3b5c862f7f3cb49b9da7
dev.icerock.moko	resources-macosarm64	0.22.3		N/A
dev.icerock.moko	resources-macosarm64	0.22.3	metadata	693ecd6874bb119b104aa1d7eb16491da67e00ac
dev.icerock.moko	resources-macosarm64	0.23.0		N/A
dev.icerock.moko	resources-macosarm64	0.23.0	metadata	3a24b33846b11077bdafe32b9190705052f266ae
dev.icerock.moko	resources-macosarm64	0.24.0		N/A
dev.icerock.moko	resources-macosarm64	0.24.0	metadata	6aa80c58bd98771907a2eaab54e5301f417f86fe
dev.icerock.moko	resources-macosarm64	0.24.0-alpha-1		N/A
dev.icerock.moko	resources-macosarm64	0.24.0-alpha-1	metadata	1f469f561cec91e3321ff229d47f4920677bee22
dev.icerock.moko	resources-macosarm64	0.24.0-alpha-2		N/A
dev.icerock.moko	resources-macosarm64	0.24.0-alpha-2	metadata	8fd7f790b831c8537a400be11a7a1558945bcf18
dev.icerock.moko	resources-macosarm64	0.24.0-alpha-3		N/A
dev.icerock.moko	resources-macosarm64	0.24.0-alpha-3	metadata	60aff832f4640c7cb686d89a10d1a739f2c6d5ad
dev.icerock.moko	resources-macosarm64	0.24.0-alpha-4		N/A
dev.icerock.moko	resources-macosarm64	0.24.0-alpha-4	metadata	55f69a69b4c8a40e8fe53d1c45c519d9ce2e7539
dev.icerock.moko	resources-macosarm64	0.24.0-alpha-5		N/A
dev.icerock.moko	resources-macosarm64	0.24.0-alpha-5	metadata	ad25357d5390c72377cd7d75ae07d97a53a2bf94
dev.icerock.moko	resources-macosarm64	0.24.0-beta-1		N/A
dev.icerock.moko	resources-macosarm64	0.24.0-beta-1	metadata	8acaf5497498eb62ea6fe0fb3199e81a277e747c
dev.icerock.moko	resources-macosarm64	0.24.0-beta-2		N/A
dev.icerock.moko	resources-macosarm64	0.24.0-beta-2	metadata	cf34000fe4d535e64cb1a755d1f771420d8faefc
dev.icerock.moko	resources-macosarm64	0.24.0-beta-3		N/A
dev.icerock.moko	resources-macosarm64	0.24.0-beta-3	metadata	0d701756b8ea4e112807e27645b4346b703f9a68
dev.icerock.moko	resources-macosarm64	0.24.0-beta-4		N/A
dev.icerock.moko	resources-macosarm64	0.24.0-beta-4	metadata	35067c232949f5d00d9408f8f5898ade5543f02b
dev.icerock.moko	resources-macosarm64	0.24.0-beta-5		N/A
dev.icerock.moko	resources-macosarm64	0.24.0-beta-5	metadata	00c48b97734f33ac0b3a87331b19a2eefb31d50c
dev.icerock.moko	resources-macosarm64	0.24.1		N/A
dev.icerock.moko	resources-macosarm64	0.24.1	metadata	6ebf5254378d7b83c379fcb1b8ef5e80d92a8b83
dev.icerock.moko	resources-macosarm64	0.24.2		N/A
dev.icerock.moko	resources-macosarm64	0.24.2	metadata	defd99b077d5bbd57301579cb0d533843c30c39a
dev.icerock.moko	resources-macosarm64	0.24.3		N/A
dev.icerock.moko	resources-macosarm64	0.24.3	metadata	fa4fdd41169f44617297cceb5636fe24d019d908
dev.icerock.moko	resources-macosarm64	0.24.4		N/A
dev.icerock.moko	resources-macosarm64	0.24.4	metadata	dba7dccb4437cd80b781b4cd7dfeb96b20fc38b2
dev.icerock.moko	resources-macosarm64	0.24.5		N/A
dev.icerock.moko	resources-macosarm64	0.24.5	metadata	dd8929ea7022106920511246cb016e840055871b
fr.sii.ogham	ogham-spring-boot-starter-all	2.0.0		54f23e172cc99073360dc204e81e621d2f53e646
fr.sii.ogham	ogham-spring-boot-starter-all	3.0.0		1ea685629142b86985e58b5a2f779c9cf64e0136
group.rxcloud	vrml-cloudruntimes-request	1.0.1		d2db50b9dabc1c59b78e7be9ab5c346428edf200
group.rxcloud	vrml-cloudruntimes-request	1.0.2		b3dc8cff83ce0d5bf1cc4b6345964a8071bb8d3c
group.rxcloud	vrml-cloudruntimes-request	1.0.3		3a5b8e70e15c06bc4b50d338750a63e299af6991
group.rxcloud	vrml-cloudruntimes-request	1.0.4		c91cb43352cca754e33a3f94a03275aa5029f97d
group.rxcloud	vrml-cloudruntimes-request	1.1.4		75ff1a85c37b0b2cf016f6ec59e3d140eda0f0ab
icu.zhhll	tools-spring-datasource	0.0.6		c21bc83063d4a41f06d60b77ed55ee0fe37ff507
icu.zhhll	tools-spring-datasource	0.0.7		8e3caa5df6debf7d3a9d39ae5734801d92b4a86e
icu.zhhll	tools-spring-datasource	0.0.8		c9daffe09a79074804b4b385ca1a35bb18fce61d
icu.zhhll	tools-spring-datasource	0.0.9		3a1f174b3967d32ea9d6cbbaa5536d5b908aa034
io.beanmother	beanmother-guava-converter	0.7.4		057911bdebc904ab259e8d433b3868f36d6eb725
io.beanmother	beanmother-guava-converter	0.7.5		d72a65df45e523167e768dacb3935206ca3548e8
io.beanmother	beanmother-guava-converter	0.8.0		93c11d5495add10c03b0cf3a6f7d0e6aa1065566
io.beanmother	beanmother-guava-converter	0.9.0		97b1cba697b8e6e9e8cb4d366e058680aab1384a
io.burkard	aws-cdk-scala-cloudfront_2.13	0.1.2		56a487b103ad7dba7a1210c24968dfda5a877d23
io.burkard	aws-cdk-scala-cloudfront_2.13	0.1.3		d291cfe00bd3f6b372f5dfaf400da5459bbf24a0
io.burkard	aws-cdk-scala-cloudfront_2.13	0.1.4		a7e029482db86cfa90ce1d1376ba9db04b9b1215
io.burkard	aws-cdk-scala-cloudfront_2.13	0.1.5		3feb8495eb3b1d8e47fcb949754a6f6597fd520b
io.burkard	aws-cdk-scala-cloudfront_2.13	0.1.6		ca7346e86b30d7f981615545b48b3d3cbe389811
io.burkard	aws-cdk-scala-cloudfront_2.13	0.1.7		6ec5775f69c59c3325464b95516d33cc235fc8c3
io.burkard	aws-cdk-scala-cloudfront_2.13	0.2.0		839724842a18b0cacad1639586c1d0bf99e6021e
io.burkard	aws-cdk-scala-cloudfront_2.13	0.3.0		24ea20e413d0dbab8a99d979a10f792d20a2f42b
io.burkard	aws-cdk-scala-cloudfront_2.13	0.4.0		9f090c0c8c61362300b1fccc65f2add9503eafb6
io.burkard	aws-cdk-scala-cloudfront_2.13	0.4.1		833e97411863b9130eccd92c68881cee5f69d06e
io.burkard	aws-cdk-scala-cloudfront_2.13	0.5.0		c32447da24ed6baeacf8664463c53515811650e4
io.github.andreypfau	kotlinx-crypto-keccak-iosx64	0.0.2		N/A
io.github.andreypfau	kotlinx-crypto-keccak-iosx64	0.0.2	metadata	3708aa41c7cc8450d14f6b093b42508b3be6d668
io.github.andreypfau	kotlinx-crypto-keccak-iosx64	0.0.3		N/A
io.github.andreypfau	kotlinx-crypto-keccak-iosx64	0.0.3	metadata	bb26e01b65646cc99055ce96220bf567adb0f683
io.github.andreypfau	kotlinx-crypto-keccak-iosx64	0.0.4		N/A
io.github.andreypfau	kotlinx-crypto-keccak-iosx64	0.0.4	metadata	7a2856b03eaf835cde76a53a7f7e35ba4f00cbeb
io.github.scala-loci	scala-loci-transmitter-rescala_sjs1_2.13	0.5.0		bdce7b46ac3567cb52a71be2f1526f8a6ea37c4e
io.github.skeptick.inputmask	inputmask-compose-js	0.0.5		N/A
io.github.skeptick.inputmask	inputmask-compose-js	0.0.6		N/A
io.github.taxup	skimper	0.0.1		088e2e8e7731f7e01d17871d7b6fcff2e842d44f
io.github.taxup	skimper	0.0.2		088e2e8e7731f7e01d17871d7b6fcff2e842d44f
io.higherkindness	droste_2.13	0.10.0		f36efad0d1ebd9c45e59fad86097e5e37b933b7f
io.higherkindness	droste_2.13	0.9.0		42413556b95a6363fdc5fd42a0adec64e38e1ecf
