ai.swim	swim-js	3.10.0		716721be9201abafcb0a77c3b0edf7e5f0f7edfb
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.3.2-k2	metadata	95bc7c5951145ae9f49760ae5981b05cd6e386e9
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.3.2-no-port		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.3.2-no-port	metadata	730117643dfbd6ae56e9b20fd2e2e5f7a8b5724a
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.0		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.0	metadata	11e6ad5bd20a49760754eca7ea688775eefeed2d
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.0-rc-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.0-rc-1	metadata	a94986cb0d321a3210adab3467d3fa33dc0ce3fb
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.1	metadata	a22ca4ea5a37a091e23d1363fb78d761dca94421
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.1-rc-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.1-rc-1	metadata	bbb2a9216b307eeb657388a034d07dda617d020a
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.1-rc-2		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.1-rc-2	metadata	9a0e9f132f0e6f3bdd4557c1cc69af59e9bfbf5c
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.2		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.2	metadata	eadd6440338007eacf82e30e4c42dc3d7a4ec91c
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.2-dev-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.2-dev-1	metadata	3c9b0d1d52aecb7f80e95cc50ce6176d3021fa70
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.3		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.3	metadata	0bbd439adf2e0dd98e88fbabb898c70691f310a0
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.4		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.4	metadata	7a4377cf9f54ca377d6c9b36462b22315fb6dadb
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.5		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.5	metadata	9a400922ef4ae38c9d3e82e4a4a8a19a73fb3810
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.6		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.6	metadata	2ec8d0d7fa017f244d4aceca3834c1f682bc6b3f
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.6-dev-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.6-dev-1	metadata	8624b8210d669e97993bedd2fa02f02bda128f99
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.7		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.7	metadata	460fc2d0e83b5e39fcf7538fdbb710fde9c28acd
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.7-dev-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.4.7-dev-1	metadata	24def67dd090357c99845f8d4401d6ea17a88baf
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.5.0-alpha-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.5.0-alpha-1	metadata	14014825eb08e9d1c3f780706277c5284410f6bc
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.5.0-dev-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	1.5.0-dev-1	metadata	c3d2459e58f3f4eb492caf67bd94d74b090ff941
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.0		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.0	metadata	ac5d4d9f48d69c717bb50c9ca6acee9edf3ee539
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.0-alpha-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.0-alpha-1	metadata	83d55c0e140f39ef4f1131757e887478c5424817
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.0-alpha-2		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.0-alpha-2	metadata	8f6b31fcc72df3947ebf97ed37d78790861ea079
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.0-beta-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.0-beta-1	metadata	6bf6dad77818630bad10336070b9c7ff2a529bdd
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.0-beta-2		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.0-beta-2	metadata	29aa67c0f47283f2d6544881ea7a9234db600c3f
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.0-rc-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.0-rc-1	metadata	a5fe0f7deaa655b07650d7877c97eb8110dad069
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.1	metadata	6c6265afa12cc4784d9586e563ff43545e2c4a7b
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.2		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.2	metadata	f53284f0b4b2ac90a41c9bb068a65e0c22444ef7
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.2-dev		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.2-dev	metadata	8f6f32486618b06ef343f2873a3d2123acc77042
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.2-wasm0		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.2-wasm0	metadata	597bd4a3a64a5b8df69a19ea97422c518df7d818
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.3		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.3	metadata	e93543388be35a16616faac2d4f4f7cdcb8fccc2
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.3-dev		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.3-dev	metadata	16f17801637ee42fda06beb918c2d3204600b777
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.3-wasm0		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.3-wasm0	metadata	af957679e2e8f0cf35fd729b6b30b2193f423c7c
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.4		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.4	metadata	9d489699a284a72d2fb828c72a8eadbbab8799d8
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.4-wasm0		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.0.4-wasm0	metadata	84b258d1e83a7a9fc7a4925aff2f65155676b1ee
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.0		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.0	metadata	8e0372925bfdb62f08e3e59095106c9cb9304b3e
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.0-alpha-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.0-alpha-1	metadata	2387d3a4d24e8ee321ef13a648e3e642a99ca7ee
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.0-alpha-2		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.0-alpha-2	metadata	f47fddddb39e39bf50f63080413e203836ec60b1
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.0-dev-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.0-dev-1	metadata	be1c01f9bd5a9686558663a6369b211824220415
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.0-rc-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.0-rc-1	metadata	08855e5882621a31b2d49152f961023b0401a9c1
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.1	metadata	1cb03e9f98bf426dfae8207d4b9b097d15848e91
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.1-wasm0		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.1-wasm0	metadata	24f995284e29d3a66a302d7883d7cf48aa642811
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.2		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.2	metadata	5025b1f33fa56de00f5503e19cb14dfc503514c2
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.3		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.3	metadata	35f0995d7301db72ac8653695abe54e987777b12
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.4		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.4	metadata	cbb199a528037038fe491c26ef8ede985b37415f
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.4-dev		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.4-dev	metadata	803d1d70d8da0fba5edf49ce2bdda9c4d199ded1
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.5		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.5	metadata	4abc899f0db73b6bbebafc5f52f853d97f98f995
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.6		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.6	metadata	c8238eb7a489b20253bd52904ca1730d860fad82
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.6-dev		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.1.6-dev	metadata	0833ece2cf8b1db23efc4c178ab76e9d9c9f93cf
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.2.0		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.2.0	metadata	06087ed6e6f35cf99f4beff7e1ec7fbe528ffe41
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.2.0-alpha-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.2.0-alpha-1	metadata	5a6dd3b734dfbb15476bf653bb531173074055b4
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.2.0-alpha-2		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.2.0-alpha-2	metadata	dce0745789945f59d72de7f9a2c955021065a6df
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.2.0-coil3-dev1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.2.0-coil3-dev1	metadata	6ac6bdbe5bd64387ed38950802346b33962dfd93
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.2.0-rc-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.2.0-rc-1	metadata	750da894cb6eeda7bdc6375712152fcc8f94d582
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.2.1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.2.1	metadata	c68f93bd2229d6ef0dee651ffee407f77ef35b55
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.2.2		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.2.2	metadata	34db98ba9d2a7d9af7f15f01cffd3fdd927f646d
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.2.2-wasm0		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.2.2-wasm0	metadata	00f3eb741c04f84b8c697e08e14922598e6b4e8e
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.2.3		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.2.3	metadata	ea13beaf4ba6d523b218bc579af8c1127891fecd
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.2.3-wasm0		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.2.3-wasm0	metadata	1ef21ea5ffc298664b6ac885ae52492d0f25d419
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.3.0		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.3.0	metadata	ebf91356c7f744b86b220888c61de52631cc493b
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.3.0-beta-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.3.0-beta-1	metadata	6bc84c5ad64256a429282b38a134b31a489d2001
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.3.0-beta-2		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.3.0-beta-2	metadata	d280e93ca6d4a41790b7ea570be642f52027230a
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.3.0-coil3d1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.3.0-coil3d1	metadata	0f233da777a1963a625917d4238fea853380d946
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.3.0-rc-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.3.0-rc-1	metadata	114c235a1d6e396f048c67ab01865fbfd150b977
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.3.0-wasm0		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.3.0-wasm0	metadata	1d016ae71a0fd4b42c66b806defc3b8857b330d1
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.3.1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.3.1	metadata	2ac03a6a0610138b56d573a3e7baf9c5091f787f
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.4.0		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.4.0	metadata	4113752de96f1b1ac485c0d3cbf1fcfc97acea10
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.4.0-beta-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.4.0-beta-1	metadata	c62b110ec7938040bfacf19aa1fe26a10c5e7867
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.4.0-dev-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.4.0-dev-1	metadata	29c8d9684f24f1883b3b9aa0c8043873c39bfd5c
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.4.0-rc-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.4.0-rc-1	metadata	0a29fd0d73f3cd32ff0d2dd22336c8c722d79684
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.4.1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.4.1	metadata	464d6aa54f6e9b233b86adbec87586222fd6c632
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.4.1-dev		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.4.1-dev	metadata	e5b3319d7ac235e1e0bdabb041867e40c8119a25
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.4.1-wasm0		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.4.1-wasm0	metadata	c52e47964902740852c4d993b10b902fcd7887c0
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.4.2		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.4.2	metadata	c3263f6e0d7a455673b3f30f9e7e55a12ccd0bd4
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.4.3		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.4.3	metadata	f296fe6af5612c4ccc7300588838c84386447ee7
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.0		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.0	metadata	1c5456636683e6cd29fca86ac72c21965f7450ac
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.0-beta-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.0-beta-1	metadata	907daacc379bcb6065e46e75a6f496bd3c228fae
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.0-beta-2		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.0-beta-2	metadata	5aabba8a0ef710557b069c86f4ac7c9a011a2b4d
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.0-beta-2-coil3		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.0-beta-2-coil3	metadata	eb803e35b6bea95f3492d4a46884e3e19207446a
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.0-rc-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.0-rc-1	metadata	f3f7af49b9776dcbb48083a565186b1586b34064
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.1	metadata	a311225ce16c9c57c47ebd3423fc85eb4a20483e
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.2		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.2	metadata	52146ac4c02fdf28ff8b51dc498f9f1ebb452d7b
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.3		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.3	metadata	256ae4d3a65a9cd90f9b83c1a9aad7656189ddd0
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.3-coil3		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.3-coil3	metadata	3797124e78b769286cb47d9041a49e35b75a508d
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.3-wasm0		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.3-wasm0	metadata	a454f26638e73b880a0dd56d894a21fde132cdcf
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.4		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.4	metadata	4ee721da52034c74ab1e20235fbe8c1d614a7f32
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.4-wasm0		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.5.4-wasm0	metadata	fd414df2be0d494e6ba3a7811787e92b91a840e6
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.6.0		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.6.0	metadata	157dff81984f13260713e1c9ae0ccb3db047bb9e
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.6.0-beta-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.6.0-beta-1	metadata	8e9ad66f948297d02e303873c9b903b7056b17d1
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.6.0-coil3		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.6.0-coil3	metadata	0556798b3730abe66359de475a77af1695fa5822
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.6.0-rc-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.6.0-rc-1	metadata	442f4c6c3eb33fb780428bc934dd49baabc82b4f
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.6.0-wasm0		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.6.0-wasm0	metadata	84a02bdecbcb622ae2f8e03d241dd1220e381241
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.6.1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.6.1	metadata	db96e15b39a79d0cc853cca550ca7b425ea11ef4
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.6.1-dev		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.6.1-dev	metadata	1ec090fe7f3a751d4ae0e129b66b87325f71a25c
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.7.0-beta-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	2.7.0-beta-1	metadata	1754dce708c86f4a3ff323fc327a4b5f8d4b5c93
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.0.0		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.0.0	metadata	aa7d1a130541c0d9bd6bc41b8aaa1c603de3764b
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.0.0-beta-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.0.0-beta-1	metadata	9231883cea6f489d31cbdc59f056fe666b5306a6
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.0.0-dev-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.0.0-dev-1	metadata	1124b490ad9d9aaab2eec43116642ad0bde4e040
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.0.0-rc-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.0.0-rc-1	metadata	b76e6be7116e82ba0b566ba30b33225fee30ef73
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.0.0-rc-2		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.0.0-rc-2	metadata	b27ed69b0c0f27810140a7f3c2bcd610542fbbfd
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.0.1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.0.1	metadata	1afb6fc0624726f9b97d3b950696897ff45305c3
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.0.2		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.0.2	metadata	3ae651bd44f8a1682b4ba22767eda4d2f49e27d9
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.0.3		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.0.3	metadata	1a2d2bcbbc942aff692903fd4a2d6a71bb69c001
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.1.0		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.1.0	metadata	a41efc8e7ff979d30860854e02ef82f5d03d45da
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.1.0-beta-1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.1.0-beta-1	metadata	a4b879bd122a458ae19bf06e165811f21bcd25e3
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.1.0-beta-2		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.1.0-beta-2	metadata	6c5eac2d45f0f1a2b0cd3d4e039b93164af76da0
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.1.1		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.1.1	metadata	58a523b0b6c9ac9a7d9906ea9e69e92a376abafc
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.1.2		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.1.2	metadata	ba0e2ca8be89858e5f6e15c2b33a5ea1e7cc3f66
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.1.3		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.1.3	metadata	32f77f82cd2b3e97a78341be816f7c3f92c14678
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.1.4		N/A
io.github.jan-tennert.supabase	compose-auth-iosarm64	3.1.4	metadata	dcaecadb502cfeb5ae3382c3730aabe554a04fb4
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	0.0.6		N/A
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	0.0.6	metadata	ae30ea4b02afbd2be86f2f09434764887a7bcadf
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.0.0		N/A
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.0.0	metadata	7bb3016735ee155ceccfc6eab5c20827c60db044
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.0.1		N/A
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.0.1	metadata	4c3d557c25b3e1356b00673d51c42c1d84d43749
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.0.2		N/A
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.0.2	metadata	2ab018c9f180ba40f16e3ea96961c87e7cdb3a35
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.0.3		N/A
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.0.3	metadata	e5ab8e5bca469c551e9d091a085e25582c47ad56
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.0.4		N/A
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.0.4	metadata	0327b1501cd5464097ec9c8b5820c69ded58fa33
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.0.5		N/A
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.0.5	metadata	ea9e0643ce73bb0c682c7b123f7de1a9543719e0
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.0.6		N/A
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.0.6	metadata	98ad06bfac15ac6aca23aefdd60badcf8eca2608
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.0.7		N/A
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.0.7	metadata	6884e7508a1b4c8d3d9e24d6372aeb09bec79024
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.0.8		N/A
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.0.8	metadata	ae9f5452656ba8f889b724d7a39aa568b0198cde
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.0.9		N/A
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.0.9	metadata	a9b380d4a74ae255b86dc6ce4f73aca9fc4116a6
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.1.1		N/A
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.1.1	metadata	0d1f577679ff4d14e373bb34ae2772cd98864b27
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.1.2		N/A
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.1.2	metadata	1cee208f399e2f241a29407f9d249e236088c94a
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.1.3		N/A
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.1.3	metadata	eb6c8fb5375745b414d0b8571e6c6e96c9a8718b
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.1.4		N/A
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.1.4	metadata	439dd0cfe6744cf520912f926c7047823df89890
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.1.5		N/A
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.1.5	metadata	71541d94c3e0bc935277fd3892422d4c40bd414a
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.2.2		N/A
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	1.2.2	metadata	971dd582dc970c5ae6e3622d58242503d8c25373
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	2.0.1		N/A
io.github.ltttttttttttt	LazyPeopleHttp-lib-iosx64	2.0.1	metadata	044900b79355c551a00f417f9203a824eabad117
