ant4eclipse	ant4eclipse	0.5.0.rc1		9f30d5e2ffa11196fdfc248338cb0508a2e5dd1f
org.springframework.cloud.stream.app	mongodb-sink-rabbit	1.3.1.RELEASE	metadata	45b31013c7d51ec22f380390573c239ddac10a8f
org.springframework.cloud.stream.app	mongodb-sink-rabbit	2.0.0.RELEASE		a8a6b8218139c6e837d15f8e6baaef102ec67655
org.springframework.cloud.stream.app	mongodb-sink-rabbit	2.0.0.RELEASE	metadata	9eeac425dbbde6bea5649848fb48ec985d7005f6
org.springframework.cloud.stream.app	mongodb-sink-rabbit	2.0.1.RELEASE		2f4d7ded30c3125b43a0b33499de2e0ce560b966
org.springframework.cloud.stream.app	mongodb-sink-rabbit	2.0.1.RELEASE	metadata	c4140d69a7ad11deb6099cf58ade8583be5b0a0f
org.springframework.cloud.stream.app	mongodb-sink-rabbit	2.0.2.RELEASE		6e6ef898c698f07cbddd4ab885428912654ad545
org.springframework.cloud.stream.app	mongodb-sink-rabbit	2.0.2.RELEASE	metadata	ba6fc9ab1d20afc9adea7df81d8cc3f39778dc28
org.springframework.cloud.stream.app	mongodb-sink-rabbit	2.0.3.RELEASE		9d5e1d121f485f84fa340d323be311a93fca23a3
org.springframework.cloud.stream.app	mongodb-sink-rabbit	2.0.3.RELEASE	metadata	6cf722994bbb345f31e741983e1159be0fa4eec7
org.springframework.cloud.stream.app	mongodb-sink-rabbit	2.1.0.RELEASE		b9d99338d593a57d003106dfafe2f63fc6e1fb9d
org.springframework.cloud.stream.app	mongodb-sink-rabbit	2.1.0.RELEASE	metadata	f525fe6a752550dd015de596bf26dfbc22f4f93f
org.springframework.cloud.stream.app	mongodb-sink-rabbit	2.1.1.RELEASE		d4e4bb522a3e231f45a059947a6733c9cd9322a0
org.springframework.cloud.stream.app	mongodb-sink-rabbit	2.1.1.RELEASE	metadata	ac9ee6b246c715d345c96b450178c54d72df7a19
org.springframework.cloud.stream.app	mongodb-sink-rabbit	2.1.2.RELEASE		be7fa0d283a648c9c3018ad2dcaf41720322d0a1
org.springframework.cloud.stream.app	mongodb-sink-rabbit	2.1.2.RELEASE	metadata	aca8fe06d1039a41ed180b5789b5175cc23471d5
org.springframework.cloud.stream.app	mongodb-sink-rabbit	2.1.3.RELEASE		8b9c4caa91baebb0a6c13504f575f4de0ad93c35
org.springframework.cloud.stream.app	mongodb-sink-rabbit	2.1.3.RELEASE	metadata	4561e8fc1422015c6969a41c9bc1ccf6e9ef034f
org.springframework.cloud.stream.app	mongodb-sink-rabbit	2.1.4.RELEASE		702aa61858e55f08ea344ffee7508b0c84f42c9d
org.springframework.cloud.stream.app	mongodb-sink-rabbit	2.1.4.RELEASE	metadata	4d9038e1ef5a29019709914e92afac8a24a31178
org.springframework.cloud.stream.app	mongodb-sink-rabbit	3.0.0		780cf1faff2f3f037dd8d9d2fd29125abe9bd51c
org.springframework.cloud.stream.app	mongodb-sink-rabbit	3.0.0	metadata	d549ecddae43ae2db780999ed4e98f42ab0d9636
org.springframework.cloud.stream.app	mongodb-sink-rabbit	3.0.1		60c460389c2cfb2eedc5ef46fb34725c3a27c368
org.springframework.cloud.stream.app	mongodb-sink-rabbit	3.0.1	metadata	ecb72dbb84be3fd9ddc2df168c561d941c077fee
org.springframework.cloud.stream.app	mongodb-sink-rabbit	3.0.2		b56133c36f2ecea049fb73ca6fc560fb502b51af
org.springframework.cloud.stream.app	mongodb-sink-rabbit	3.0.2	metadata	bc4170c664567695afd40e0f4d2e4625e3286dc1
org.springframework.cloud.stream.app	mongodb-sink-rabbit	3.1.0		558412e9de3a5c7fc47115435e6124b02eb2fd1f
org.springframework.cloud.stream.app	mongodb-sink-rabbit	3.1.0	metadata	f63096ab61754b14e092595698857b176417aac5
org.springframework.cloud.stream.app	mongodb-sink-rabbit	3.1.1		2e7b1f616f4d5a249f92db159541d906b0560e81
org.springframework.cloud.stream.app	mongodb-sink-rabbit	3.1.1	metadata	cd2022c86e7d862c0eddf62d704219d738a41d47
org.springframework.cloud.stream.app	mongodb-sink-rabbit	3.2.0		ae81400d008e9deeb692d514a93931401ae266ea
org.springframework.cloud.stream.app	mongodb-sink-rabbit	3.2.0	metadata	0616051b3e6771805882c6a32dbd7349aa13d15d
org.springframework.cloud.stream.app	mongodb-sink-rabbit	3.2.1		0ac0306673e30bf6d07afba24fa36cc2dff0b28e
org.springframework.cloud.stream.app	mongodb-sink-rabbit	3.2.1	metadata	a8f4d4594779fff75367675309a1e0d0d3daaecd
org.springframework.cloud.stream.app	mongodb-sink-rabbit	4.0.0		e0cf27e4f6c560a6bfa949b737de68b0e1008106
org.springframework.cloud.stream.app	mongodb-sink-rabbit	4.0.0	metadata	68e06094a72915937d38b0ec04166f792affa647
org.springframework.cloud.stream.app	mongodb-sink-rabbit	4.0.1		646e03b6904191a8cde43a2bb88b48f4b15f9f34
org.springframework.cloud.stream.app	mongodb-sink-rabbit	4.0.1	metadata	867baabea1ce069fc4d2cf4a04dc0a700d50c7fc
org.springframework.cloud.stream.app	mongodb-sink-rabbit	5.0.0		ee4040cbc0cf8fdbccd351b41dff49284c7ea045
org.springframework.cloud.stream.app	mongodb-sink-rabbit	5.0.0	metadata	7bca54cccae37d92d68c8db7578aa9efa74bda0b
org.springframework.cloud.stream.app	mongodb-sink-rabbit	5.0.1		96b3d34d769326280ab08471e5f5bedf4927b289
org.springframework.cloud.stream.app	mongodb-sink-rabbit	5.0.1	metadata	c16506e3a80feb439d44c0ca4066f006d1517478
org.springframework.cloud.stream.app	mongodb-sink-rabbit	5.1.0		7161d7bee7d5d2d629a9c40c84575eeff5e0a757
org.springframework.cloud.stream.app	mongodb-sink-rabbit	5.1.0	metadata	268528787a5330789360cb1530e7c9fcb40768a1
org.wartremover	wartremover_3.5.0-RC3	3.1.6		c3b3acca464f5fab9aa909416b54a6b6a6b7eb13
org.wartremover	wartremover_3.5.0-RC3	3.1.7		d432975f6f3ebf4fa98dc3239699b8dc2006db69
org.webjars.bower	ngImgCropExtended	0.3.12		030a97210923e24c72ad98b65e88746090575736
org.webjars.npm	github-com-twitter-twemoji-parser	14.0.0		6dddaa582290024fb8f3d507c3eb0a4556ccc663
pl.iterators	kebs-instances_sjs1_2.13	2.0.0		a17d09fc3b8b5c061eddcf0bee195b33c00a2047
pl.iterators	kebs-instances_sjs1_2.13	2.0.1		2aae0776b5ab2fe475fddcd848c21c427cd212bc
pl.iterators	kebs-instances_sjs1_2.13	2.0.1-rc1		f141ed4b94c274c4165431e2735747836bdf886d
pl.iterators	kebs-instances_sjs1_2.13	2.1.0		ee95cb55c49e5b4bbf816320922b7dd98a18eebb
pl.iterators	kebs-instances_sjs1_2.13	2.1.1		514664575f2af919596b16f2f0db6b594a19ea77
pl.metastack	metarouter_2.11	0.1.0		6825c232b8cf8ea746123316dde45aeedf217e3f
pl.metastack	metarouter_2.11	0.1.1		5f01d7958837871969957db6f73320f44b09cd9a
pl.metastack	metarouter_2.11	0.1.2		e4b81ca27b2e4edeb2c9720737a673bc75242648
ru.noties.markwon	image-okhttp	3.0.0		N/A
ru.noties.markwon	image-okhttp	3.0.1		N/A
ru.noties.markwon	image-okhttp	3.0.2		N/A
ru.noties.markwon	image-okhttp	3.1.0		N/A
