at.rseiler.spbee	spbee	1.0		N/A
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.26.15		37c0d001482e98496a2c29a824f3c8ea64cf4d75
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.26.16		fcaee0a3e3b1096d71763d7c7057dc1b5fa29da8
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.26.17		7413f85407f2cc198de9abd6e9eb76dfae9d9234
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.26.2		19daaebae13aa4288d32c0608d41cdce4e8e6024
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.26.3		bd10dc19d12c6ee7552e472c0cfa79f34e2f53c1
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.26.4		e8d8e82e50b265c6e07305458616af87be944c22
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.26.5		786321c4bea8c9ff71ad0897714db69554d760fe
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.26.6		04a0b48b0244a5101fd5f32eac8cc6c2269c6914
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.26.7		b48b73324e3962e7b40789088b6e834631b7d98e
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.26.8		1c559d13455b0dbbfc0725bff4514eaf1cd0b1b7
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.26.9		b8f94003ae3b60bc0796af02faca54e322c4bd9a
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.26.9.1		560b9833a523216b2c0cb20cb28084a5391974e6
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.27.0		ca3b6d9bb89d7f87902d8a933a906624220c293c
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.27.1		05ec7a4c9a5cb229bea2d730b6b2a6936a0ab085
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.27.10		71fac82ef04b24e4c6d2cd6667201f5946925307
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.27.10-jakarta		cd9580aae57486a898b9b31707a5720b3a4b69ca
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.27.2		e16372cc76ae1bc407e86b24751e06a50f875225
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.27.3		9bdabe7354d8b1e50097eefb67e1b2b9ce93de0a
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.27.4		f7a2f3bebec948f42ed59e67377558b814cac39a
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.27.5		df2110a7d5a54b22a3bc7ceec5e072997d3c36f6
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.27.6		1eadf59cace075b2b881b6cd8874fa2561260ecd
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.27.7		62615fd4020ca61d679370b0334b8ac059b88e08
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.27.8		3edcf9fa79ebf31aa7d0f9db190a72ff7c273904
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.27.8.1		35444e3280d70b45ecdb13cd3a3c30aef5fdeff4
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.27.9		44255dbcc9241c09cc210bcddb4f70ae63c4f735
org.openl.rules	org.openl.rules.ruleservice.rmi.frontend	5.27.9-jakarta		1166f24fba32efadc3692a7993d133f84d1ba10d
org.pac4j	pac4j-stormpath	1.8.0		e9efdccc7a9be22becce78272117e0c07cfdbed8
org.pac4j	pac4j-stormpath	1.8.0-RC1		6ca8704ae0c31e51d0c4f793cb859f48f1b7cadf
org.pac4j	pac4j-stormpath	1.8.1		549b83f3cc4c0df63dd9d91653c04dc3e39237b2
org.pac4j	pac4j-stormpath	1.8.2		ca36bf3bd5b4a80d5a2b6c2e4996f77adf62f1e5
org.pac4j	pac4j-stormpath	1.8.3		6fb4caddd0d912754adb0ee87c38f20d3d9a9a48
org.pac4j	pac4j-stormpath	1.8.4		85c8ee33fe26be2481cb8bedec8b497a18349e89
org.pac4j	pac4j-stormpath	1.8.5		cf0004555ba72c5cc9a6babbcde4b4600cf891ec
org.pac4j	pac4j-stormpath	1.8.6		aa689223d73f02d7745805533dbcdc0399b8b09e
org.pac4j	pac4j-stormpath	1.8.7		ed0f0be20c8b7f6bae2fc3ec766bb18964a64485
org.pac4j	pac4j-stormpath	1.8.8		60efe995e6127423103561724b3d828cd62ce42d
org.pac4j	pac4j-stormpath	1.8.9		95b913b08fbe5b512e3520066212f74adfd1a880
org.pac4j	pac4j-stormpath	1.9.0		c5997fef0e08fc4c6d184980feaddade250712eb
org.pac4j	pac4j-stormpath	1.9.1		659b808e6cd4c85f327e1a459f47bc7661080cd2
org.pac4j	pac4j-stormpath	1.9.2		a64489f6d72e1030865e66d8f41f931cc246e162
org.pac4j	pac4j-stormpath	1.9.3		d524a7d07a8faf34fa9615a84ada51d75b56b319
org.pac4j	pac4j-stormpath	1.9.4		48bc113a66be086081d61e39f0e7ff97f49f26c4
org.pac4j	pac4j-stormpath	1.9.5		91be3e279965feea1b7524020fc9850a06ceead6
org.pac4j	pac4j-stormpath	1.9.6		4dbd709903a8b27ca3d59cd278cf9e0b31c8eeaa
org.pac4j	pac4j-stormpath	1.9.7		87ea612ada1f8a5c1df430c2c4533d907b63a74a
org.pac4j	pac4j-stormpath	1.9.8		f62ec67e75219fbfe6b0b85843a09463cd79e83e
org.pac4j	pac4j-stormpath	1.9.9		e3b7cddf6e161bada12764bc51c7d404e6418752
org.pac4j	pac4j-stormpath	2.0.0		f7ddef4a6e79955478bf8ce09676326bbcf5a809
org.pac4j	pac4j-stormpath	2.0.0-RC1		5ff23a8c4e236641820c04509e3d173e367e4460
org.pac4j	pac4j-stormpath	2.0.0-RC2		a97e76f90ee86aadac4c43e184edc95e2dd70864
org.scalatest	scalatest-freespec_0.24	3.2.0		3c8f298fffc7777aa21a51694fb3bfa2cfd3bae8
org.sputnikdev	bluetooth-utils	1.0		cce9a779a7b605e2b25af5cbfd5c6815caf24576
org.sputnikdev	bluetooth-utils	1.1		70aaac6200119f852308f797158a2d937d0203b2
org.sputnikdev	bluetooth-utils	1.10		aef09d5fe30ee9193a66c46a2cfd63654a141f37
org.sputnikdev	bluetooth-utils	1.11		029ba3da00089994e46595a58809e2a2c7e486a0
org.sputnikdev	bluetooth-utils	1.12		960d1a71f16dba9883c7cc26a860aae352ed0f9e
org.sputnikdev	bluetooth-utils	1.13		1f37f21a02feae31469fcc902c2f006cbe568e73
org.sputnikdev	bluetooth-utils	1.14		631c02c65f7da3c832d09dff680ee5bf4a054834
org.sputnikdev	bluetooth-utils	1.2		d49edefc7ca685477dbad8b0c93630ca5c06e13b
org.sputnikdev	bluetooth-utils	1.3		7a9c0880383409a50407fd0a5b4a6fd1360b79ce
org.sputnikdev	bluetooth-utils	1.4		26b9eaba22eef72fc529fd7e097c98b3e55c3b6b
org.sputnikdev	bluetooth-utils	1.5		ecbd47be479e61e708a20390d07d4b3532444b04
org.sputnikdev	bluetooth-utils	1.6		d63401c4dfd732d8c1d8e44fba2848e36782ed84
org.sputnikdev	bluetooth-utils	1.7		bd3738d06156e691d5e817b4e9e07483b12a2dfd
org.sputnikdev	bluetooth-utils	1.8		5e6e005915e9a7937ff6383381ee329480285bb4
org.sputnikdev	bluetooth-utils	1.9		0381a45508e95b1570ad1753396cc0d8d4e93bfc
org.wso2.orbit.javax.xml.bind	jaxb-api	2.3.1.wso2v1		48de3e07a91ddbcb616c6cf3ce0d439556ab8f98
org.wso2.orbit.javax.xml.bind	jaxb-api	2.3.1.wso2v2		d053089cd367ed78fcfa5fe7d90ab36fadf37dd4
org.wvlet.airframe	airframe-opts_2.12	0.23		be0067bc1f522e5ac86d3d1a84111207cbe22c7f
org.wvlet.airframe	airframe-opts_2.12	0.24		48f6f97da8f5278a2d7c3aca791fc135efefdda4
org.wvlet.airframe	airframe-opts_2.12	0.25		f523e59ac245ac4717de68713f6b3ffee0fab445
org.wvlet.airframe	airframe-opts_2.12	0.26		197115b7392661b77764682f15825da1cf9ad9c9
org.wvlet.airframe	airframe-opts_2.12	0.27		ff2fa4d92e9e9bcdd258026aa143245fe7a23fd2
org.wvlet.airframe	airframe-opts_2.12	0.28		f0f823a10032e5db87947dd6da7e0632527102b3
org.wvlet.airframe	airframe-opts_2.12	0.29		815a7985d731038cefd5447d8349e8511847ffc4
org.wvlet.airframe	airframe-opts_2.12	0.30		d2aa9369c16b785a6aee7138833969c5d4374a49
org.wvlet.airframe	airframe-opts_2.12	0.31		53b087e21d344934c79be0b760a20ea37f170472
org.wvlet.airframe	airframe-opts_2.12	0.32		d489906b2c7dd541f4fb8824231aa748a36faabb
org.wvlet.airframe	airframe-opts_2.12	0.33		a3e4cc3ed553c6ce91afb3ddc7ab04e29c04e821
org.wvlet.airframe	airframe-opts_2.12	0.35		ed6c0c3e78e64c196b81cf2d8dc2f5ec67c66617
org.wvlet.airframe	airframe-opts_2.12	0.36		477fbc5291941b423732b443358ea12fad20fbe3
org.wvlet.airframe	airframe-opts_2.12	0.37		22124a00eae554da76b4346543b8d8c744aad629
org.wvlet.airframe	airframe-opts_2.12	0.38		e8e3c0047a5fe32044d2097d63915944d35d09c1
org.wvlet.airframe	airframe-opts_2.12	0.39		d2c272a004218d5c1a0948d35c2e375ad6bf48e2
org.wvlet.airframe	airframe-opts_2.12	0.40		5fd3ca75d165db9cf2815dc41e9119a63efacc54
org.wvlet.airframe	airframe-opts_2.12	0.41		cc3078013b18edb7edaa72ed82d00b6c3ac0dbe5
org.wvlet.airframe	airframe-opts_2.12	0.42		8d0646f6e8127350f27324a42a0617c3a6f93e59
org.wvlet.airframe	airframe-opts_2.12	0.43		d7a38a6e557faefc7eb384c8f4bf903523aa6efb
org.wvlet.airframe	airframe-opts_2.12	0.44		1c44eebd5732f2425002847e69bf86254892b5ef
org.wvlet.airframe	airframe-opts_2.12	0.45		05a48c949ebb94f464c59c24df8785f8dcbc0a30
org.wvlet.airframe	airframe-opts_2.12	0.46		e891688b00a358ec1ba0784fe0daaf0270e592e3
org.wvlet.airframe	airframe-opts_2.12	0.47		da9338421f793a1df93c6060e5a5e75f12506f85
org.wvlet.airframe	airframe-opts_2.12	0.48		7e1825d7c862b15c7c4464a2582d67277276ce71
org.wvlet.airframe	airframe-opts_2.12	0.49		585a5ebc5f3055f5e966cc616032eefe066bd59a
org.wvlet.airframe	airframe-opts_2.12	0.50		35a3fb5f877c6d92a337259ba69d97ef0bc055cf
org.wvlet.airframe	airframe-opts_2.12	0.51		fc2d20f3327e7fc75ee5c8b64b7f408490954696
org.wvlet.airframe	airframe-opts_2.12	0.52		06f20bd64bdf797d0839b8b055e656b107d5507a
org.wvlet.airframe	airframe-opts_2.12	0.53		784474e5864a7e7ef62f95abca7e5cf3ea084edd
org.wvlet.airframe	airframe-opts_2.12	0.54		b4cc78fff59ee8b54b6369352655d0eaab70e212
org.wvlet.airframe	airframe-opts_2.12	0.55		7b7493066e278ac7ec031ba5bda8c41c0d003809
org.wvlet.airframe	airframe-opts_2.12	0.56		e17370ab518b7231f4fbc500bff0fb9196a9d73e
org.wvlet.airframe	airframe-opts_2.12	0.57		5be528e2a2f410cdbed5f6d371af4204e78eb53d
org.wvlet.airframe	airframe-opts_2.12	0.58		009a25d38b239e7d691a84853a5a4b16ac71ac29
org.wvlet.airframe	airframe-opts_2.12	0.59		153c0f099248ad3df943d9fcc5a806a22ab93709
org.wvlet.airframe	airframe-opts_2.12	0.60		a7be0813319b8f7b71b941cddca75d5be7c9bb84
org.wvlet.airframe	airframe-opts_2.12	0.61		e68eb48261394b194fc2c84ed436db42ccca301b
org.wvlet.airframe	airframe-opts_2.12	0.62		665ab2aaab304301351233b087cd50d67291b0de
org.wvlet.airframe	airframe-opts_2.12	0.63		0726ae536122147370ae6608a32210683abd4cbf
org.wvlet.airframe	airframe-opts_2.12	0.64		f4d8de9df1488e9449ee71ab6e63c9471108f848
org.wvlet.airframe	airframe-opts_2.12	0.65		06af716b9d4e93d749c08fe394ee65826189c49c
org.wvlet.airframe	airframe-opts_2.12	0.66		6f7c87b512881cacfb3dd7f74116d77d0428003d
org.wvlet.airframe	airframe-opts_2.12	0.67		0caa7f31b64b7c961ff87128a0dfb56c42ebfa4f
org.wvlet.airframe	airframe-opts_2.12	0.68		f2ee846c57da676c34c1928888bdc064eaba2b52
org.wvlet.airframe	airframe-opts_2.12	0.69		ed9d7d01ab8b11314fd085526690a0d3363577ea
org.wvlet.airframe	airframe-opts_2.12	0.70		4d81c77db08eae8b1d5ad02434d9bc444b3644bf
org.wvlet.airframe	airframe-opts_2.12	0.71		58e23121207fc912c2fe6aceefa60dfadee79f19
org.wvlet.airframe	airframe-opts_2.12	0.72		e071d3390e5870667c68542066ab689e6a055e98
pl.fhframework.dp	fhdp-camunda-bom	4.10.0		N/A
pl.fhframework.dp	fhdp-camunda-bom	4.10.2		N/A
pl.fhframework.dp	fhdp-camunda-bom	4.10.3		N/A
pl.fhframework.dp	fhdp-camunda-bom	4.10.4		N/A
pl.fhframework.dp	fhdp-camunda-bom	4.10.401		N/A
pl.fhframework.dp	fhdp-camunda-bom	4.10.5		N/A
pl.fhframework.dp	fhdp-camunda-bom	4.10.7		N/A
pl.fhframework.dp	fhdp-camunda-bom	4.10.8		N/A
pl.fhframework.dp	fhdp-camunda-bom	4.9.23		N/A
pl.fhframework.dp	fhdp-camunda-bom	4.9.24		N/A
pl.fhframework.dp	fhdp-camunda-bom	4.9.25		N/A
pl.fhframework.dp	fhdp-camunda-bom	4.9.25.1		N/A
pl.fhframework.dp	fhdp-camunda-bom	4.9.26		N/A
sh.rime.reactor	shore-r2dbc	0.1.0		6078545c3661e6334d205b6c33408cab6273fbc2
sh.rime.reactor	shore-r2dbc	0.1.1		404465cb006bc66a33267f71dab8dcd0c3b7e981
sh.rime.reactor	shore-r2dbc	0.1.2		1365582eb26550affaff1677f52f4c8d3b7869f6
sh.rime.reactor	shore-r2dbc	0.1.3		b7d35ca15d268adeccae13af62c5594e8e294405
sh.rime.reactor	shore-r2dbc	0.1.4		e57290d4ccfd7c15df45c654f4b91c45edad3d4b
sh.rime.reactor	shore-r2dbc	0.1.5		ac8ae3e84cef2e5bb2dfc3305dea9bc3b9c82e26
sh.rime.reactor	shore-r2dbc	0.1.7		27ae2688333db16a23f5d4b0bc24c2a4f922f8f9
sh.rime.reactor	shore-r2dbc	0.2.0		N/A
sh.rime.reactor	shore-r2dbc	1.2.1		369789ea82f06db5a1efec03552d6268a45f0e6f
sh.rime.reactor	shore-r2dbc	1.3.0		N/A
sh.rime.reactor	shore-r2dbc	1.4.0		N/A
sh.rime.reactor	shore-r2dbc	1.5.0		39ef6c6a2dd55cfb32935406b095f579681a6f61
sh.rime.reactor	shore-r2dbc	1.6.0		7e648978ddca2b3bc058dee5bb421c65a378d887
sh.rime.reactor	shore-r2dbc	1.7.0		6c31829265acd939058d0ee3b2d7bbc8c3bcba2c
sh.rime.reactor	shore-r2dbc	1.8.0		cdd6a2de12f2dc25864c4e09a35b5192c58c4202
sh.rime.reactor	shore-r2dbc	1.8.1		f2ff93fd18bfc98955a6e7f4dd362949d0647c2f
sh.rime.reactor	shore-r2dbc	1.8.2		44f2490ae4ff52960d03be51e5f2287e24cc9e24
sh.rime.reactor	shore-r2dbc	1.8.5		bfa84717eb52a1a3b51afbc7c3c5f679375fb0d2
sh.rime.reactor	shore-r2dbc	1.9.0		1d67beb40d6c4ae21b81c16d3d1f040462425f8a
sh.rime.reactor	shore-r2dbc	1.9.1		0329670bcbd2910f8b46feb8d3b83fe67927b3f2
sh.rime.reactor	shore-r2dbc	1.9.2		b0af676f1316736bf0900b6eb5946870d0f27654
sh.rime.reactor	shore-r2dbc	1.9.3		9f7bc3121b16d62f8a4ea871e0c33b823a2cc1bf
sh.rime.reactor	shore-r2dbc	2.0.0		0d3894b2d06ffc40e38a955343fcaccd69867041
sh.rime.reactor	shore-r2dbc	2.0.1		04f9a42e27c0ad38e2dddc8c56394a3b8c49e246
sh.rime.reactor	shore-r2dbc	2.0.2		232d8f924089741663c6088524cc41c8f5de8548
sh.rime.reactor	shore-r2dbc	2.1.0		3b5ba0b3897056992f6f562c2a03a68686d8d096
sh.rime.reactor	shore-r2dbc	2.1.1		61227cabf1c80807f1b6e778a973423cb66d7727
sh.rime.reactor	shore-r2dbc	2.1.2		23ba467d3b85de831d856cb4122eb441079d9915
sh.rime.reactor	shore-r2dbc	2.1.3		a227c6d8068f625029a419bcf8f47277438eda8c
sh.rime.reactor	shore-r2dbc	2.2.0		201f4dbf3fa727f8b6f90ddd00dd1da8f1307241
sh.rime.reactor	shore-r2dbc	2.2.1		dd9852476b29f7117d98a305bf26f812ebd767d9
sh.rime.reactor	shore-r2dbc	2.3.0		d9a6fc32517698bd4603d1a3e33dca848de60abe
sh.rime.reactor	shore-r2dbc	2.4.0		6e7c956e80f7af0386ce6f7cdaade6849b9a1ec5
sh.rime.reactor	shore-r2dbc	2.4.1		263cfd9736c3536fb4edab19948d1a0b7a153615
sh.rime.reactor	shore-r2dbc	2.4.2		e53b012cbf8491725189d68d6619c2de41a21bd8
sh.rime.reactor	shore-r2dbc	2.4.3		115aa6c57657f8c74d8aa7779cc6379f063a6bbc
sh.rime.reactor	shore-r2dbc	2.5.0		fedfc6b33e3b8a4a444064002fe92bcd6449c965
sh.rime.reactor	shore-r2dbc	2.5.1		2619ffe7101e7e2b1a8d099a204f2fceb7285a42
sh.rime.reactor	shore-r2dbc	3.0.0		681b2e8daa486a67639e8e1a85c3cafdf3238f8c
top.lingkang	final-sql	1.0.0		N/A
top.lingkang	final-sql	1.1.0		N/A
top.lingkang	final-sql	2.0.0		N/A
top.lingkang	final-sql	2.0.1		N/A
top.lingkang	final-sql	2.0.2		N/A
top.lingkang	final-sql	2.0.3		N/A
top.lingkang	final-sql	2.1.0		N/A
top.lingkang	final-sql	2.2.0		N/A
top.lingkang	final-sql	3.0.0		N/A
top.lingkang	final-sql	3.0.1		N/A
top.lingkang	final-sql	3.1.0		N/A
top.lingkang	final-sql	3.1.1		N/A
top.lingkang	final-sql	3.1.2		N/A
top.lingkang	final-sql	4.0.0		N/A
uk.co.nichesolutions.presto	presto-docs	0.143-CUSTOM		N/A
