at.released.tempfolder	tempfolder-sync-androidnativex86	0.1		N/A
org.codehaus.cargo	jms-topic-war	1.7.7		N/A
org.codehaus.cargo	jms-topic-war	1.7.8		N/A
org.codehaus.cargo	jms-topic-war	1.7.9		N/A
org.codehaus.cargo	jms-topic-war	1.8.0		N/A
org.codehaus.cargo	jms-topic-war	1.8.1		N/A
org.codehaus.cargo	jms-topic-war	1.8.2		N/A
org.codehaus.cargo	jms-topic-war	1.8.3		N/A
org.codehaus.cargo	jms-topic-war	1.8.4		N/A
org.codehaus.cargo	jms-topic-war	1.8.5		N/A
org.codehaus.cargo	jms-topic-war	1.9.0		N/A
org.codehaus.cargo	jms-topic-war	1.9.1		N/A
org.codehaus.cargo	jms-topic-war	1.9.10		N/A
org.codehaus.cargo	jms-topic-war	1.9.11		N/A
org.codehaus.cargo	jms-topic-war	1.9.12		N/A
org.codehaus.cargo	jms-topic-war	1.9.13		N/A
org.codehaus.cargo	jms-topic-war	1.9.2		N/A
org.codehaus.cargo	jms-topic-war	1.9.3		N/A
org.codehaus.cargo	jms-topic-war	1.9.4		N/A
org.codehaus.cargo	jms-topic-war	1.9.5		N/A
org.codehaus.cargo	jms-topic-war	1.9.6		N/A
org.codehaus.cargo	jms-topic-war	1.9.7		N/A
org.codehaus.cargo	jms-topic-war	1.9.8		N/A
org.codehaus.cargo	jms-topic-war	1.9.9		N/A
org.danbrough.sqldelight	runtime-watchosarm64	2.0.0-alpha03		N/A
org.danbrough.sqldelight	runtime-watchosarm64	2.0.0-alpha03	metadata	4a0a016a74cf70a2feb7ce9af45c6b20b6e40683
org.danbrough.sqldelight	runtime-watchosarm64	2.0.0-alpha04		N/A
org.danbrough.sqldelight	runtime-watchosarm64	2.0.0-alpha04	metadata	e65d6ea3c4e2a662e3e6db0889b3ee9644f965d2
org.eclipse.keyple	keyple-distributed-remote-java-lib	2.0.0		a6f938513238faac8d604b2dd5e08d0fea30c9f2
org.eclipse.keyple	keyple-distributed-remote-java-lib	2.0.0-rc1		589abc6a4d648ddaef58f701a5e32c312f06c9de
org.eclipse.keyple	keyple-distributed-remote-java-lib	2.0.0-rc2		27d6ec15386d2bd1a3d1ab28208290ee7988b278
org.eclipse.keyple	keyple-distributed-remote-java-lib	2.0.0-rc3		4170f73ed9657c0edda1976fe5488098ebfb11b2
org.eclipse.keyple	keyple-distributed-remote-java-lib	2.0.0-rc4		43db50efa9418d5b3fc0671a97f298e9490d2e7a
org.eclipse.keyple	keyple-distributed-remote-java-lib	2.1.0		a231146a012b609e8ee1eeeb85005d933c775c6a
org.eclipse.keyple	keyple-distributed-remote-java-lib	2.2.0		9d00858be737224d9d9ab80744e29a4afec489bb
org.eclipse.keyple	keyple-distributed-remote-java-lib	2.2.1		03ab38b4ec184228fa6759d6fc04e1e1714c6dfa
org.eclipse.keyple	keyple-distributed-remote-java-lib	2.3.0		fa9b89448b70821e369d601889617a039e4d734c
org.eclipse.keyple	keyple-distributed-remote-java-lib	2.3.1		912645de1cb02a8b96e26d4fdf9c6cc7f06f8f42
org.eclipse.keyple	keyple-distributed-remote-java-lib	2.4.0		e27168262cba28be2515789fd4fb17db66ab8da1
org.eclipse.keyple	keyple-distributed-remote-java-lib	2.5.0		184d0f1e31521f5e1e16217b54f95d9b53a46aae
org.eclipse.keyple	keyple-distributed-remote-java-lib	2.5.1		c392e0d81fe60092a7b7ee04b9e44277fdfe97ca
org.eclipse.tractusx.edc	callback-spi	0.10.0-rc1		d485580252e93fac54d239676a14b44a052b117f
org.eclipse.tractusx.edc	callback-spi	0.10.0-rc2		7e7a732c5fbe070cc9f04bed5463a8893ae16b86
org.eclipse.tractusx.edc	callback-spi	0.5.1		730ebcd0c0c754a46dd9d00989eb7104be7c8f30
org.eclipse.tractusx.edc	callback-spi	0.5.2		1b508a72c86f0e9f9a024439385b054129db853e
org.eclipse.tractusx.edc	callback-spi	0.5.3		afe39b480830d5fb67791de8591b95bafb6a522b
org.eclipse.tractusx.edc	callback-spi	0.5.4		db9ea44c21d8d354afe36ab77b897b57e8e6d38e
org.eclipse.tractusx.edc	callback-spi	0.6.0		a32526b2e9cf98f98667b192700dd24c513c4370
org.eclipse.tractusx.edc	callback-spi	0.6.0-rc1		47d4198d5c4fbfd40ba215679dda8618de498c09
org.eclipse.tractusx.edc	callback-spi	0.6.0-rc2		e95894c103e0b66d125dfd9d01696d5d5f3eeb46
org.eclipse.tractusx.edc	callback-spi	0.7.0		8c49faec3d495139960f6cc951347421b88afe1e
org.eclipse.tractusx.edc	callback-spi	0.7.0-rc1		f94eac7365ce28550a53980fe65b56e55445d9dd
org.eclipse.tractusx.edc	callback-spi	0.7.1		5af2c86da32a250acf4a60a5fe66837f438c2dcf
org.eclipse.tractusx.edc	callback-spi	0.7.2		7a655bf1ab4f908a289e13fee97467808c1737b5
org.eclipse.tractusx.edc	callback-spi	0.7.3		06ef3f8a629a24ad163eeed20b8127358f8c30ca
org.eclipse.tractusx.edc	callback-spi	0.7.4		c66d623219bc601b924c353bd2901ab1d2b50b54
org.eclipse.tractusx.edc	callback-spi	0.7.5		2906d2e2cbbe26464ae38ee50bf25abe8592ce66
org.eclipse.tractusx.edc	callback-spi	0.7.6		56634169544268422b4f4ab039193f0d950f9d3f
org.eclipse.tractusx.edc	callback-spi	0.7.7		c5482d0d93fb759823c7bfbfe44b9fc0faf80222
org.eclipse.tractusx.edc	callback-spi	0.8.0		49ee4b074513e5b57f97b6307779a563a7bd5149
org.eclipse.tractusx.edc	callback-spi	0.8.0-rc1		b1ebe2bb535fcbdc5ae219aeef53fc5b1aa8639a
org.eclipse.tractusx.edc	callback-spi	0.8.0-rc2		c8078e70dbbac7f7562ade668b7913b381e65f52
org.eclipse.tractusx.edc	callback-spi	0.8.0-rc3		a76399ee62ffb5f4cbdc553f7157a6dbcfe18115
org.eclipse.tractusx.edc	callback-spi	0.8.0-rc4		01be753c56837148f7f2a8f5a30fa4c4e1c04c89
org.eclipse.tractusx.edc	callback-spi	0.8.0-rc5		d8612e49e79aac3949f6389e468f8d56b15131f2
org.eclipse.tractusx.edc	callback-spi	0.8.0-rc6		923ffb126542bb6091a036172c35f63a90db2e3c
org.eclipse.tractusx.edc	callback-spi	0.8.1		b49cc57fd9ab2fa46fb2690f320108d8bc20f95b
org.eclipse.tractusx.edc	callback-spi	0.9.0		5c846cf98573fc182d14e1b003e492be43277e70
org.eclipse.tractusx.edc	callback-spi	0.9.0-rc1		4182629d7336080f868be7c2d60077ea049f507b
org.eclipse.tractusx.edc	callback-spi	0.9.0-rc2		8a7cf16ad472ead14936589c5ee4513473776608
org.ff4j	ff4j-aop	1.0.0		2b034a49bfad5962a1406667ff80838041f12dc0
org.ff4j	ff4j-aop	1.1.0		12cd02139344102b6461f21875077793e141a152
org.ff4j	ff4j-aop	1.2.0		c887d9907dc28d5811722626bcda294925418a86
org.ff4j	ff4j-aop	1.3		8ad10fe636705ae6ca18fc63b0ae1b0587121f8b
org.ff4j	ff4j-aop	1.3.1		15fc36c9b365572cbd04cfb1bd58b6f279bc78c9
org.ff4j	ff4j-aop	1.3.2		598c030a79ab4929c1cfb268a5ce2a9210a000af
org.ff4j	ff4j-aop	1.3.3		1475bfc2d4bbb28d08016257392d90c29b0ec05f
org.ff4j	ff4j-aop	1.3.4		9ad50e903ba0554e37a3e7a33158e927fd99ddb2
org.ff4j	ff4j-aop	1.3.5		13c342fb8b19748875da7d8faf3680418dd2146d
org.ff4j	ff4j-aop	1.4		b782b84d1c1802cbb0ffcbf0a80d93962d798ebc
org.ff4j	ff4j-aop	1.5		489b2c6c6ff61f622132bac95eaaa623b48bc31e
org.ff4j	ff4j-aop	1.5.1		0b9791a9ccb15dd47076576a5507a81118328266
org.ff4j	ff4j-aop	1.6		631542d195736f07134bb5b07b7ab211a376e8da
org.ff4j	ff4j-aop	1.6.1		806f6648cd41d84ed16f47b17f46acf521f6751b
org.ff4j	ff4j-aop	1.6.2		1cf68145738d55cdd0cd8772d90590bbfe8774b6
org.ff4j	ff4j-aop	1.6.3		345230ff491c09747ae27c82ee1a198d3b5e80ef
org.ff4j	ff4j-aop	1.6.4		8755ab83502246b7cba22040c7fdb1c355d5bfb2
org.ff4j	ff4j-aop	1.6.5		77c9c64600e07aa255d7debb783b62771e50ce1f
org.ff4j	ff4j-aop	1.7		e28c929ce0ba00918de0a512163fd8b13c330846
org.ff4j	ff4j-aop	1.7.1		d22d9c00358b61096da44e0e24c209a54ca950a4
org.ff4j	ff4j-aop	1.7.2		5bbaa85a5660d59fbf5acc2d89a7f1fb40f16d1e
org.ff4j	ff4j-aop	1.7.3		5daee0f7a00918e6ab527ca2398b34592db5084d
org.ff4j	ff4j-aop	1.8		4e4ce2ff32f07507028ca675f8067e7be8d06000
org.ff4j	ff4j-aop	1.8.1		e896738f4798a9ec06464af7c6758a61fd0a5dc1
org.ff4j	ff4j-aop	1.8.10		8a8b13a5efb3f983694d5d61edbb146b6fe43f76
org.ff4j	ff4j-aop	1.8.11		696c8670a075250be14895e1f941723e3ba65b64
org.ff4j	ff4j-aop	1.8.12		d7829f9141e1a10128b04efa9ba55662d27eb087
org.ff4j	ff4j-aop	1.8.13		088b2521c7d531894d1275a64ec1a16e242facbe
org.ff4j	ff4j-aop	1.8.2		f7fb90dda07a193f43b9c3136a5660edb4dabc8b
org.ff4j	ff4j-aop	1.8.3		94dc9ae3a7adb8a9a3acbcce8391577916969f2f
org.ff4j	ff4j-aop	1.8.4		75728ad26b26f2949b4181c1392eaf5bd7762db5
org.ff4j	ff4j-aop	1.8.5		3baefcaaab626a1f10f635a2e602abe0e7434555
org.ff4j	ff4j-aop	1.8.6		4c760e03fe2e9b9ade1a260eb2424d53c7e5ada5
org.ff4j	ff4j-aop	1.8.7		9f65bd7cf916b9fba2bebf4e694b818ba10d98a0
org.ff4j	ff4j-aop	1.8.8		fbbe26210ba66431ed86120ddac9fdaaf4044476
org.ff4j	ff4j-aop	1.8.9		99bc3257bdb127e75832639467a03d5a3a913a3c
org.ff4j	ff4j-aop	1.9		f3255db8453649576f0dac313e5f49a39d5809ea
org.ff4j	ff4j-aop	2.0.0		bb8f6c0f31a2e348490753ee2327ef8703bcade1
org.ff4j	ff4j-aop	2.1		f43eff05a7712f60ea60e523ff4419324a147887
org.heigit.ohsome	oshpbf-parser	0.6.0		9434c8dda27575abc8ead3f2696613217c110c4a
org.heigit.ohsome	oshpbf-parser	0.6.0-RC1		cf8bd05f6b9c9dfba3c08d1f981caaf6f171697e
org.heigit.ohsome	oshpbf-parser	0.6.1		9cd30cc759a2db008280637e304b1550ced7d332
org.heigit.ohsome	oshpbf-parser	0.6.2		79d6abc93b197eac0bf6ab94d1416255b6fc3e85
org.heigit.ohsome	oshpbf-parser	0.6.3		b40661cc59f6892f05325d2a7da3108d8f2e31bb
org.heigit.ohsome	oshpbf-parser	0.6.4		46dfbab8ad0020615a6cf9dfd74e8eea7754f426
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	4.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	4.0.0	metadata	29194283edf0c1ce13ff63997590e6f1be77664c
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	4.0.1		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	4.0.1	metadata	b8c4e124a34127b2b965eab79351fa04bec32b5a
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	4.0.2		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	4.0.2	metadata	ed4e1a6acf49a8b07769450a0540e2c1c6015391
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	4.0.3		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	4.0.3	metadata	a7ac428c4c64c9dc2260a4b90b6dfe967ffb807a
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	4.1.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	4.1.0	metadata	b0c565344b105d29e5edcfbe784fb98e9fcbab32
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	4.2.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	4.2.0	metadata	dfd8d25cb0f7181ec1889303f5b3e340158a868c
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	4.3.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	4.3.0	metadata	81bde5a7aad3e6e5237f0f9bdcec6961761fb430
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	4.4.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	4.4.0	metadata	5bc05b40e42ca76dd77b24f60cb5d26819e653e8
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	4.5.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	4.5.0	metadata	edd64554c6ca163e3183308c04b4d1e90c270ac9
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.0.0	metadata	755ffce34e0e58b5d76ad77fdc233035f7b831b7
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.1.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.1.0	metadata	6ae214581d60efbb281ee2da704a894bf3ec18f5
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.10.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.10.0	metadata	fd3344ac5779b8ddca3699ff87fccbf320c73d39
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.11.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.11.0	metadata	05d0cceb158357094382906afec7aceee7b1fa6d
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.12.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.12.0	metadata	f6f60f491e3c49e3fc011758ed9499bd3c979870
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.2.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.2.0	metadata	996a3c26625ffbf15d7011ec9e7484f32374acb3
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.3.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.3.0	metadata	d3c8703870aa1e12d57a03bcb0458dda019f12b1
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.4.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.4.0	metadata	918e528e366877f70a3ea11c699012a09a16439a
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.5.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.5.0	metadata	318e876b65c186c6cb43806e0341bb229c01fca2
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.6.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.6.0	metadata	d8b06792141e8dcb53a674ccda3e4cbcd15dbd0d
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.7.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.7.0	metadata	40de7a6534065ce6d81bf751e3f16d44882a0be0
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.8.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	5.8.0	metadata	c44f07b622ea2322a9d7b0e53b91e2449d47154f
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	6.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	6.0.0	metadata	226df3f1c2a278d705d6bf85e3c2cea1ec163f29
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	7.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	7.0.0	metadata	b0f80ca8e30348074054af2c3e2677cddda91dbe
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	7.1.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	7.1.0	metadata	4c341d7e6a10c313fbb5176085c30f4bab728429
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	7.2.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	7.2.0	metadata	77aa25af5fd96fd1915f15bf080d9fe1080c9844
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	7.3.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	7.3.0	metadata	81f0635e876284f39fbda3522897f9b4a741d922
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	8.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	8.0.0	metadata	3eee7455bf663142fc83ba0785730aa6d620d674
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	8.1.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	8.1.0	metadata	80f14d499ba552b4a7756963f484140220757838
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	8.2.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	8.2.0	metadata	32639d1af4b09e92ee741a82d9611c2a46dc400f
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	9.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	9.0.0	metadata	69a6adbe9de38d3e6c414c27fe477efd8a987684
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	9.1.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	9.1.0	metadata	c4466e6a8c1551d474102a64b9d3753de3f4f951
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	9.2.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	9.2.0	metadata	f1be8e3dd882b678255963b9ed6fd8eddebe9892
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	9.3.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-macosx64	9.3.0	metadata	07a690bc84735015c0f536e60ebb12e1b18d8f0c
org.jaitools	jt-jiffleop	0.2.0		1939667147d0e4fc964cfe51b964dcb1a92e8f8c
org.jaitools	jt-jiffleop	0.2.1		2748ef1a32f3576429fb88b2ad8a762a62d7c7fd
org.jnosql.diana	jnosql-query-api	0.0.8		488a9614e5a7a23f2a4df81142279fa2a97d7c5e
org.jnosql.diana	jnosql-query-api	0.0.9		f739427b3bc5bf0debc2a05ee13efee45b5e4f10
org.jvnet.winp	winp	1.0		3d2342159a4a74667f00c7f42d9de33222d6b289
org.jvnet.winp	winp	1.1		6a56e64b5f9e78d1f30f960425f7758d08b2a390
org.jvnet.winp	winp	1.10		7d1238825f32e60ea09ce97071239434f3d68639
org.jvnet.winp	winp	1.11		f656d062072f69b4ab252973cb1785d6e805803c
org.jvnet.winp	winp	1.12		1f68f8fcf93161920faff59a5e97097ee3664310
org.jvnet.winp	winp	1.13		6cb43eca797a0684d2675c962511840459610c31
org.jvnet.winp	winp	1.14		56c5740b2c748176320554262a370cc75ae27741
org.jvnet.winp	winp	1.18		a9e96b6418f2b05b50fc54cc0d65e9d8180e457b
org.jvnet.winp	winp	1.19		1f474a09dc1a2bc9238e24aa59b4c8850e1ad300
org.jvnet.winp	winp	1.2		9f2adbeb8b7c24df11ab6cf77503b8fa1dec88b4
org.jvnet.winp	winp	1.20		57a0855812f5c4e476d982d08692878fca1d51ec
org.jvnet.winp	winp	1.21		1a222da1342287b3e323d4753dc267888f0dc9ad
org.jvnet.winp	winp	1.22		ce9975a31fcab05061c03286555a032bf8d3a3aa
org.jvnet.winp	winp	1.23		7ea543f14a8108a0e20491202d7e25a2f72859c5
org.jvnet.winp	winp	1.24		f39b9ec5fd1149ca0ed219ba8e75010dd5d044e3
org.jvnet.winp	winp	1.25		1c88889f80c0e03a7fb62c26b706d68813f8e657
org.jvnet.winp	winp	1.26		4e84cda13657513fae498c45d77075b38cf6ee21
org.jvnet.winp	winp	1.27		8caa34252791b23d91a3b6811488f5ace55c421a
org.jvnet.winp	winp	1.28		8dcfcc7214e73a906786b80704784d90fb593e75
org.jvnet.winp	winp	1.3		b64749c0823273d9791ed518dbdf14f4576e21ed
org.jvnet.winp	winp	1.5		76b89c1ea590334414f672030d8ee7dd2221126e
org.jvnet.winp	winp	1.6		733b180803c19684c085537480b271ab11d42835
org.jvnet.winp	winp	1.7		87787b12618eb65eb1c3d0389edd1a4273ede827
org.jvnet.winp	winp	1.8		4fe1a0ac0c5cfa11fada1f5320e87716de76e9a7
org.jvnet.winp	winp	1.9		e934efbe3bf75c71656172775bf1a026c65c7354
org.linkedin	org.linkedin.glu.commands-impl	4.6.0		2eb3e57ac1b08e162dda501657e791f7690290ff
org.linkedin	org.linkedin.glu.commands-impl	4.6.0	groovydoc	60367c69a7c83ca21775e7c26e676025e075414b
org.linkedin	org.linkedin.glu.commands-impl	4.6.1		7b14cad4de98279e465ee18691c878c2c9555b3f
org.linkedin	org.linkedin.glu.commands-impl	4.6.1	groovydoc	e987c2581aecd7067041a02d16476dc9419c93c7
org.linkedin	org.linkedin.glu.commands-impl	4.6.2		3389f760554ae8ddaa31df0da7c4c4ae643fe59b
org.linkedin	org.linkedin.glu.commands-impl	4.6.2	groovydoc	0a392b0b6de05e86204aa6c11054717900c7acd7
org.linkedin	org.linkedin.glu.commands-impl	4.7.0		1ac7d1d27638c5cb61b60e1fdf8fd7c98e534c38
org.linkedin	org.linkedin.glu.commands-impl	4.7.0	groovydoc	e6dd29d0938a8e014808a22910b211a8849c59a4
org.linkedin	org.linkedin.glu.commands-impl	4.7.1		076b4f42eb85faecc9c2d21e6ba877096ce93f87
org.linkedin	org.linkedin.glu.commands-impl	4.7.1	groovydoc	ca6e59b035cf997640e7548ba6aa30cf33a4d0e0
org.mvnpm	simple-ts-job-runner	1.0.12		e07a4791518f0ec399e81d72da6d54effe22061c
org.n52.series-api	rest	2.0.0-alpha.12		9c8dba1a3be9fd227bfcc389a3b0843ef0ab2a05
org.n52.series-api	rest	2.0.0-alpha.3		5bf4e5d858e809e2f86148753fe86f43c7ef27ef
org.n52.series-api	rest	2.0.0-alpha.4		aacc4b92637248fd084be46e9db409d13e226619
org.n52.series-api	rest	2.0.0-alpha.5		762eae70c539ebf44811f3d630cb830939ea77ba
org.n52.series-api	rest	2.0.0-alpha.6		395d34ec64d43e4c79f215f2d05dc282b0e3b1ef
org.n52.series-api	rest	2.0.0-alpha.7		b103b35380c209c5e2324ddc666796263d7e292b
org.n52.series-api	rest	2.0.0-alpha.7-toolbox		b848670b00e0e6f04210f301a08a33dd25d14ab8
org.n52.series-api	rest	2.0.1-alpha.1		726ac703b9089e7d0db46d0f5a06a612c816496e
org.n52.series-api	rest	2.0.1-alpha.2		cffc6553f6af3f8d1cac75c762d4edb470368f6b
org.n52.series-api	rest	2.0.1-alpha.3		ccf8866299f66a3cabbd7b475b2631ea0be9bd68
org.n52.series-api	rest	2.0.1-alpha.4		a81c4ec42122157e04768aab32a7afa07fa5929f
org.n52.series-api	rest	2.0.1-alpha.5		06c09892b3e2e2fd0dd50dca306abaa407b75e54
org.n52.series-api	rest	2.0.1-alpha.6		9bddd8264f1709a88784a42ca81aba3915fc3acf
org.n52.series-api	rest	2.0.1-alpha.7		558d73f7e79dfd6f1aada5f8a075f784886fee03
org.n52.series-api	rest	2.0.1-alpha.8		5114c76ecdb1fca76fde931610b35732dbdc3dee
org.opensearch	opensearch-compress	2.10.0		f616489992f6c912505ad78037b19704df9940bf
org.opensearch	opensearch-compress	2.11.0		c3218318e9d51c31361d688cda38c4e5194080be
org.opensearch	opensearch-compress	2.11.1		fe7ac0fc30b3af070856679c91acbf969a16973e
org.opensearch	opensearch-compress	2.12.0		bf05381b1d0dc6fd664f3d5ab2f5c06006d6fb0a
org.opensearch	opensearch-compress	2.13.0		dcb4bfe4ad9ffc28ee204de2d92a302edf70e528
org.opensearch	opensearch-compress	2.14.0		1dca2aa3e6c5682db394de4d4f3d51476d7d6875
org.opensearch	opensearch-compress	2.15.0		e1e074dc773864f2cbdf918cbeaf0c4e13a715bd
org.opensearch	opensearch-compress	2.16.0		dd40305162096d3d4e938acc6b0992e1fd69b2c0
org.opensearch	opensearch-compress	2.17.0		2f4957d0e8e78bbad9a67bfbbac792edfd24828d
org.opensearch	opensearch-compress	2.17.1		02c30c343a5cfc8d57ab8d65324d7a66ae43582a
org.opensearch	opensearch-compress	2.18.0		172d39b7ddff3b38517acd1e0107346f859462a6
org.opensearch	opensearch-compress	2.19.0		09c2a47dea87dce1742f3545c9e01b0bded6b3e8
org.opensearch	opensearch-compress	2.19.1		db5bb46ebd80452b29f62e94048acd9edfd96750
org.opensearch	opensearch-compress	2.19.2		ff949f4074fb20b0fc24178e4a69a2fee8db3016
org.opensearch	opensearch-compress	3.0.0		24abc5020fa3dc917eef3342f3aa5f068ba1796b
org.opensearch	opensearch-compress	3.0.0-alpha1		26ca0a88e6798d57d977970fc242370e55b25ff3
org.opensearch	opensearch-compress	3.0.0-beta1		af861d53ec9a5fe75c14f3d05e6d24d5d2150c9c
org.quickgeo	quickgeo-gu	0.1.0		fa7833d2327dc10886d87884e36b02a9d30101ca
org.rogmann.jsmud	jsmud-analysis-all	0.6.0		9a85f2d0fc8d5d8f0468812d8c6a9f6127ac724f
org.rogmann.jsmud	jsmud-analysis-all	0.6.1		280e8faa29a8352755d9eb0d7c9f8a80496bb483
org.sakaiproject.lessonbuilder	sakai-lessonbuildertool-api	1.4.0		366be92c6069ddbdc767b946363cbe873febefad
org.sakaiproject.lessonbuilder	sakai-lessonbuildertool-api	1.4.0-b03		9db68196b2039db1779a8197d5fafe1b4681cdb2
org.sakaiproject.lessonbuilder	sakai-lessonbuildertool-api	1.4.0-b04		6f21fb91c14e1fc21f85ad0f8d17d0aaa39bd8e3
org.sakaiproject.lessonbuilder	sakai-lessonbuildertool-api	1.4.0-b05		89b13de36e07d62ce0cba9301f98a5ec10e7eac7
org.sakaiproject.lessonbuilder	sakai-lessonbuildertool-api	1.4.0-b06		d8f0f549d9caab2d6f47fe7c945eecd7315e2903
org.sakaiproject.lessonbuilder	sakai-lessonbuildertool-api	1.4.0-b07		e50da666ecaac0223249ec70a4357ee19fae432b
org.sakaiproject.lessonbuilder	sakai-lessonbuildertool-api	1.4.0-rc01		7294a17c16751c1b9411c9e93bc257b7c479695b
org.sakaiproject.lessonbuilder	sakai-lessonbuildertool-api	1.4.0-rc02		2caf612b91e425889e75ce1cd98a0731e6d4c573
org.sakaiproject.lessonbuilder	sakai-lessonbuildertool-api	1.4.0-rc03		8bcb6272bae0cdd48bcf09b833d5ca7dcc4bd6ec
org.sakaiproject.lessonbuilder	sakai-lessonbuildertool-api	1.4.1		10217d11d4052ebede829f9663b6c69d8be7409a
org.sakaiproject.lessonbuilder	sakai-lessonbuildertool-api	1.4.2		8e95f85b6a374c4e91034baba51b0ab6f5e62bb8
org.sakaiproject.lessonbuilder	sakai-lessonbuildertool-api	1.4.3		db8dc7be1c53ffcf72b43281889851bc76c21d69
org.scalameta	mdoc-runtime_0.27	2.2.10		2651c17101fa846c779d07cd65206ff1bc46956a
org.scalameta	mdoc-runtime_0.27	2.2.7		9a89c30d398ba420498853c172c949777a4e9c16
org.scalameta	mdoc-runtime_0.27	2.2.8		582f2361d5f4d9c4d81c8df469594c4795d72c36
org.scalameta	mdoc-runtime_0.27	2.2.9		2e87c38aeca0746ba4f9950afb65d2a4d6b918ce
