at.bestsolution.fx.test	at.bestsolution.fx.test.rcontrol.sample	0.0.1		968f23c73fcd9dc19ae069436e67cc24affa0544
io.vertx	vertx-web-templ-mvel	4.2.2	shaded	dc37b15f85bd3adb493ab3b231358f09903bcdf6
io.vertx	vertx-web-templ-mvel	4.2.3		f4e22b895f35f4ba1c774d971d2187d4436fc834
io.vertx	vertx-web-templ-mvel	4.2.3	shaded	fda356e28aeec63d32fb2309e07e2fff07b1e726
io.vertx	vertx-web-templ-mvel	4.2.4		65e5988d5ff7518c3c7d2524b33c349be7d1d0a1
io.vertx	vertx-web-templ-mvel	4.2.4	shaded	7e21362e907bc10d6756e4c82d55f420addc4cd8
io.vertx	vertx-web-templ-mvel	4.2.5		40426c95e54065d3cad79d2fe0943bd0976d1100
io.vertx	vertx-web-templ-mvel	4.2.5	shaded	c6e208e68c8a14f43be95ff2db196f1ef78361ce
io.vertx	vertx-web-templ-mvel	4.2.6		cd2803e670219ccedefd26edf22c905b539d687e
io.vertx	vertx-web-templ-mvel	4.2.6	shaded	719de1d05b8c90de0c090253d952c0e2d7d21643
io.vertx	vertx-web-templ-mvel	4.2.7		b17929abc83ffc016a0601eca56f14cdf9c06848
io.vertx	vertx-web-templ-mvel	4.2.7	shaded	051a8c3f91b6d2f355fe9fd8f0a94a49580cc11d
io.vertx	vertx-web-templ-mvel	4.3.0		8c622db759fdcaafa895a6d77290368adde7a945
io.vertx	vertx-web-templ-mvel	4.3.0	shaded	cbd3bfa10dd234bfdb34b8d2d966eb787bc9a154
io.vertx	vertx-web-templ-mvel	4.3.1		03910d8c4b9139d1ce1379d841f09a960895ff9c
io.vertx	vertx-web-templ-mvel	4.3.1	shaded	d9a90086cf7d6b8a730128350b4b54c7e4aa0c7c
io.vertx	vertx-web-templ-mvel	4.3.2		7b2c3df40ec52e241b489317144d20b8dc4f1426
io.vertx	vertx-web-templ-mvel	4.3.2	shaded	5e8a7f56385a62be767e2f5d51eb478482aff16b
io.vertx	vertx-web-templ-mvel	4.3.3		f71beba08e734f7db597d02ea59cef621f695203
io.vertx	vertx-web-templ-mvel	4.3.3	shaded	3ab33b5061dc1c6b26b2c5f47d169b1a8aef82e3
io.vertx	vertx-web-templ-mvel	4.3.4		4e7b847a3ce4206e4de0d788d9404c1a7aea3976
io.vertx	vertx-web-templ-mvel	4.3.4	shaded	1a7e9f81d7c4adf527fcd89d035961ee8237a2c2
io.vertx	vertx-web-templ-mvel	4.3.5		665edb6fbe46bfe20541aa4a4e34b58d8d129e3d
io.vertx	vertx-web-templ-mvel	4.3.5	shaded	68cb6260f3d056bb83d78556ea505c90a91d1680
io.vertx	vertx-web-templ-mvel	4.3.6		5c197f6b97d7e7602989b35eeb22be667baa4dac
io.vertx	vertx-web-templ-mvel	4.3.6	shaded	0586586587993ad3e509b9d396b24e87f338473a
io.vertx	vertx-web-templ-mvel	4.3.7		05876f3c57f0153bedff65b96110738f3e075d64
io.vertx	vertx-web-templ-mvel	4.3.7	shaded	cb435a52c27bb3ca93e4d7882a3ab51249250349
io.vertx	vertx-web-templ-mvel	4.3.8		e505cefaf4807f9479f0cf7dcdc5ffed8911a6f0
io.vertx	vertx-web-templ-mvel	4.3.8	shaded	3cc95f51f4b9393ecaa1f95f3880af3b1b4c5181
io.vertx	vertx-web-templ-mvel	4.4.0		94cd4c8742640cbc902be7532594c646c6335fb5
io.vertx	vertx-web-templ-mvel	4.4.0	shaded	5a37e7e3e0ff2ab8e73bdeb2ee7aa9a79f53f709
io.vertx	vertx-web-templ-mvel	4.4.1		4ff58baf7553b98ba72b17fba55133bd948717b9
io.vertx	vertx-web-templ-mvel	4.4.1	shaded	79657d64930dc967d0efe29e95a3f8140a831576
io.vertx	vertx-web-templ-mvel	4.4.2		215fef4705cf167ede907d99b2dabf2f8ddf5ec8
io.vertx	vertx-web-templ-mvel	4.4.2	shaded	b04a4872b76dba41ee9bad90e23ad72c839d1c32
io.vertx	vertx-web-templ-mvel	4.4.3		8828fdf0d23193a8a89293a2d602e2ee8383d6bc
io.vertx	vertx-web-templ-mvel	4.4.3	shaded	e01d50780351b48b74b94e53ca169f5f370b2bd8
io.vertx	vertx-web-templ-mvel	4.4.4		15379270944974af8d7569974fc745d3bdb7af9c
io.vertx	vertx-web-templ-mvel	4.4.4	shaded	067e80c34cc54b5345357e01935047cce25ff486
io.vertx	vertx-web-templ-mvel	4.4.5		33912c675ac74f96c2388f11558a65df88d4073a
io.vertx	vertx-web-templ-mvel	4.4.5	shaded	7847c9dbe16102612881b467c59723c759529699
io.vertx	vertx-web-templ-mvel	4.4.6		86435c72c28977f390cbbd44b96a7c8d9ee191a1
io.vertx	vertx-web-templ-mvel	4.4.6	shaded	fc26c3d347b74e39b7fff3ed4ce9d12e353603e3
io.vertx	vertx-web-templ-mvel	4.4.7		42a4535fd01bb9aa61ab0607ab86cde8e8c60f8b
io.vertx	vertx-web-templ-mvel	4.4.7	shaded	a3f486b9f9b9ce07f9febc5a534fa7f2cdc1cdc4
io.vertx	vertx-web-templ-mvel	4.4.8		9bbdcc44e9ef63e7bb2fab5e51a71c47e03963d6
io.vertx	vertx-web-templ-mvel	4.4.8	shaded	12dcd5724cdbaa2b9bdb97c7ebaf0832cc93d931
io.vertx	vertx-web-templ-mvel	4.4.9		4cc69bfb3f1c3d5321861e31ef855850dc30be5d
io.vertx	vertx-web-templ-mvel	4.4.9	shaded	9831ea5d13ef0baf411ad8835c4b8102bdd696eb
io.vertx	vertx-web-templ-mvel	4.5.0		a0661f4abdd8c7e4f727b17fe73b585d3d61c83a
io.vertx	vertx-web-templ-mvel	4.5.0	shaded	49c8e7fd29a1902a6f8cd3a716bbc96642f443ab
io.vertx	vertx-web-templ-mvel	4.5.1		6ca7c17fb8b568bc7b1dbdea0eb77e85d4da9624
io.vertx	vertx-web-templ-mvel	4.5.1	shaded	206a7e19734b89120964faf24e642aa1e52d036f
io.vertx	vertx-web-templ-mvel	4.5.10		76445f163cea5592f2fbeca2d4ead7a4e48f7b50
io.vertx	vertx-web-templ-mvel	4.5.10	shaded	34092672ea7d930fcaa13d816a8f9ffbe471b7f8
io.vertx	vertx-web-templ-mvel	4.5.11		eec1ce55c9cfa09e167443124347266f590c879d
io.vertx	vertx-web-templ-mvel	4.5.11	shaded	176e907270f1ec8b1723b818050483ee83618f67
io.vertx	vertx-web-templ-mvel	4.5.12		303748fb8f9a2f31ca7d93f408e348e13d481631
io.vertx	vertx-web-templ-mvel	4.5.12	shaded	1a9a5b71436a19808bf1a1e3387b08d645a79642
io.vertx	vertx-web-templ-mvel	4.5.13		7663f7904efd03f700e1864d17abba7833f7e132
io.vertx	vertx-web-templ-mvel	4.5.13	shaded	87eda70c5a3d13462645248f3824886308310753
io.vertx	vertx-web-templ-mvel	4.5.14		1eab43e3466910e7137d709f9a425cd9729b0f1e
io.vertx	vertx-web-templ-mvel	4.5.14	shaded	736070501534cf10ddb976ca034fd897db4021a5
io.vertx	vertx-web-templ-mvel	4.5.2		9a13cb47cb9a690813f6c618c88c8bc560a49a05
io.vertx	vertx-web-templ-mvel	4.5.2	shaded	4e42739b64e2e02bd45542aa0103be23aeb3e8e9
io.vertx	vertx-web-templ-mvel	4.5.3		1c24e51092402f79580a16fcead59594e5e08b8c
io.vertx	vertx-web-templ-mvel	4.5.3	shaded	fa78f1d8c4d8a60e062800e846c55fb1ca9f2785
io.vertx	vertx-web-templ-mvel	4.5.4		4f8792207c7a29cf66a76036f8e99e79aece2bc7
io.vertx	vertx-web-templ-mvel	4.5.4	shaded	6ee7f090b25f53b67be1e709db373c43c3e4e17f
io.vertx	vertx-web-templ-mvel	4.5.5		a5ebeb5f276c57a596de3d5ae845c965984e56cf
io.vertx	vertx-web-templ-mvel	4.5.5	shaded	2aa84e463dc346b26bcabdcdb39b21e4ad2c0507
io.vertx	vertx-web-templ-mvel	4.5.6		289c4c89c2a655c1221ea606a4c0fa5e39ce3600
io.vertx	vertx-web-templ-mvel	4.5.6	shaded	eb7129b41c3b0229fa1cfd6eacce281570cca38b
io.vertx	vertx-web-templ-mvel	4.5.7		c16c67f1ab1fd6e9f6f760bb06059e574e53cefd
io.vertx	vertx-web-templ-mvel	4.5.7	shaded	b43abf9144f53812caaf9b8bca141de3d69c7ccc
io.vertx	vertx-web-templ-mvel	4.5.8		67c7b272dfd52552e4d1374857ac1ff75c4e3ec7
io.vertx	vertx-web-templ-mvel	4.5.8	shaded	6a7dbd3256bda590e5650855ce8903fc82d9f84d
io.vertx	vertx-web-templ-mvel	4.5.9		f91479eb030eff6b76af4c9e1ccc5a212cf6943c
io.vertx	vertx-web-templ-mvel	4.5.9	shaded	e10863b76c00e292d6dc4ec635ead8c742e5797f
io.vertx	vertx-web-templ-mvel	5.0.0.CR1		c433f0ee0b09a261de797db6a97b358ba15bdff4
io.vertx	vertx-web-templ-mvel	5.0.0.CR1	shaded	36e08af05989e55e149fe4a1ed44b3fdcf5d7a74
io.vertx	vertx-web-templ-mvel	5.0.0.CR2		f71e89ccd86309e52515304820d35a54e58710fa
io.vertx	vertx-web-templ-mvel	5.0.0.CR2	shaded	9d81976847905b3146e670ff725c26359f90cbe0
io.vertx	vertx-web-templ-mvel	5.0.0.CR3		951464f21a35304663e04117f46cf793fc15f33c
io.vertx	vertx-web-templ-mvel	5.0.0.CR3	shaded	4dc34c90e4f749bae77a7c6021417cc58e55134b
io.vertx	vertx-web-templ-mvel	5.0.0.CR4		055c283f2eacd4909a9910e4586d63350a564436
io.vertx	vertx-web-templ-mvel	5.0.0.CR4	shaded	2b83ef1508f017ae7fe6e639d6d4b3fd6bc8e89a
io.vertx	vertx-web-templ-mvel	5.0.0.CR5		23ec9eb4074a644e55cc662b1c2df5d16e5c785e
io.vertx	vertx-web-templ-mvel	5.0.0.CR5	shaded	50e872e429f249d963b209d337da3cd6557e3e9f
io.vertx	vertx-web-templ-mvel	5.0.0.CR6		5cf8b574c2f7418fba5c26039229a7b006de3521
io.vertx	vertx-web-templ-mvel	5.0.0.CR6	shaded	60cd623a4d61a225e47317176b5ffbaa7af4aafa
io.vertx	vertx-web-templ-mvel	5.0.0.CR7		a4244817a2c60f23b7cc926d5ac0dec182e2fe51
io.vertx	vertx-web-templ-mvel	5.0.0.CR7	shaded	5920d8f1cb0ab6bb187986ea54a26fc6ccaf6aa8
me.proton.core	account-recovery-domain	11.0.0		349280a893d7fec92a2185fd9c46fffa7be76443
me.proton.core	account-recovery-domain	12.0.0		b50c78c3c920d9df4f530fde837f06e4b4f04829
me.proton.core	account-recovery-domain	13.0.0		b3dc5112336745533bc0319231bc58ba5b239510
me.proton.core	account-recovery-domain	13.0.1		24d3ebfdaf8a363511d4b375d659ed0bccc364e3
me.proton.core	account-recovery-domain	14.0.0		4911199fa24e9de9dd021b62e3954ec0f58f5120
me.proton.core	account-recovery-domain	14.0.1		c1763321df98f8317f72d900ef7c56cd77efbec2
me.proton.core	account-recovery-domain	14.1.0		10ba4a24a0e1a118e48283d6ea2f83d680a90b4d
me.proton.core	account-recovery-domain	15.0.0		b14fe1b612be5ca07d4e415823fc3abfea8e564a
me.proton.core	account-recovery-domain	15.1.0		a61e6767dffa49a98e8a4e52067366c6d4d89b84
me.proton.core	account-recovery-domain	16.0.0		f59158ac7e60ab355d68f69a1abbf2017306702d
me.proton.core	account-recovery-domain	16.1.0		ad9a2ff34974b911a207a467f41ce4a43a9e9bb9
me.proton.core	account-recovery-domain	17.0.0		8e7797b2ba9c412e24ae065d0ad14eef12c4d261
me.proton.core	account-recovery-domain	17.0.1		f0af4141a9076508026a7c8320dbea2ef4ae243d
me.proton.core	account-recovery-domain	17.0.2		f3094be4449c0306a04e519128de1a8860ac0abc
me.proton.core	account-recovery-domain	17.0.3		e96ba8b9243b9e79c055a13d6f5bad3118f6ad7d
me.proton.core	account-recovery-domain	17.1.0		39508fa66fd9dc5c6327033e496b054e36173781
me.proton.core	account-recovery-domain	17.2.0		0f6b288d566c8c739e373296f979ea10d47c01b0
me.proton.core	account-recovery-domain	17.2.1		be8147ce8fa106a4601b878cf3e7d0486c540ede
me.proton.core	account-recovery-domain	17.3.0		0ea898909bdedfe2cb73bc1426df81a0b114473b
me.proton.core	account-recovery-domain	18.0.0		974e15b31b3e72aff6e594ab0f176e3c41770a6f
me.proton.core	account-recovery-domain	18.1.0		4f52615c614c6115dc8fe8cda2ade3bfee7ca9aa
me.proton.core	account-recovery-domain	18.1.1		a014ade19bc2498c907ddfc90f212897686d4e18
me.proton.core	account-recovery-domain	18.2.0		f322f8df9476f4a87c3feddb74f9c27b48ccbea7
me.proton.core	account-recovery-domain	18.2.1		40adff9c7701f9cd76e6581cb7b2c0e9a5de9fd2
me.proton.core	account-recovery-domain	18.2.2		4a27f37e5720e39b13cda711ddb4a11837b7a7a5
me.proton.core	account-recovery-domain	18.2.3		3959b44ed1e6b7038d54c804ee074df717b3e969
me.proton.core	account-recovery-domain	18.2.4		b2356f91b631459a21a36de000a0b2fca106434f
me.proton.core	account-recovery-domain	18.2.5		393937f16c1cc82028057aa651c669c1006befad
me.proton.core	account-recovery-domain	18.3.0		be4f5981654ebebef5d140e56a118c2940c77f30
me.proton.core	account-recovery-domain	18.4.0		36d7ade43dc88bf5f0ae09701b0f9696ffd842f3
me.proton.core	account-recovery-domain	18.4.1		e3e723460a661fe49c4129c0223645803d11ca19
me.proton.core	account-recovery-domain	18.4.2		b2d4e6c5b4f02cfbade62e79a64c9d7a44072644
me.proton.core	account-recovery-domain	19.0.0		e917bf72bf0f8f3bc4e6cf41bf032412bc3d5006
me.proton.core	account-recovery-domain	19.1.0		3f0dba73775dd1c6d83cfeed2e07564634c6c701
me.proton.core	account-recovery-domain	20.0.0		f10bb81c74c45d78005fa4095b046544f1acff74
me.proton.core	account-recovery-domain	21.0.0		435b331328cc5e4cf959f500b86ba5bb4f2fe8ff
me.proton.core	account-recovery-domain	21.1.0		524895a87fb3c2808b1aa6e413da314a51d57ef2
me.proton.core	account-recovery-domain	21.2.0		2be81f5758986138dfd64285e04b47f21b5d3e38
me.proton.core	account-recovery-domain	21.2.1		716a25a6ea022807ea1c530847865e0e31715c5a
me.proton.core	account-recovery-domain	22.0.0		f74e3594520d0a6af91a28215fbb3ae5b1af7249
me.proton.core	account-recovery-domain	22.1.0		ea5101469bdbc4d2c9138120fe4d21aea0d0f9f8
me.proton.core	account-recovery-domain	22.2.0		74638024fcda7f4d6291841c4e681d11879c4bd7
me.proton.core	account-recovery-domain	23.0.0		b43e1ef411d35a68a925e6aedf9ea87fa3d2f9a5
me.proton.core	account-recovery-domain	23.0.1		6bfd72643c3a3e7452a2137c18b59389633b4837
me.proton.core	account-recovery-domain	23.1.0		42e2fe91bbeb1e0b030ea3d8cc800a4c72033f4e
me.proton.core	account-recovery-domain	23.2.0		82f1274a9552072fbffb2aca8e88334c94eb59a4
me.proton.core	account-recovery-domain	24.0.0		5aea077c68636388f107a00b494499290990afe7
me.proton.core	account-recovery-domain	24.0.1		8b658028b85a75756b845bdbd4ccd7b4e0c14bfe
me.proton.core	account-recovery-domain	24.0.2		4ac48d4f39a5a0e8797f70a921bc81aa3cf8a919
me.proton.core	account-recovery-domain	24.1.0		d9aa656061ae14890de8b88dd678bb326ed40419
me.proton.core	account-recovery-domain	24.1.1		285ea8b6d1d40c15e9489a0685c6a4afc029e5d8
me.proton.core	account-recovery-domain	25.0.0		421061117500275498962bc799bd901058a8e920
me.proton.core	account-recovery-domain	25.0.1		8cf3f1113e826f19cd009c75a4298aabb6feaee9
me.proton.core	account-recovery-domain	25.0.2		a90a6a897a042e13d45a4999b27c9a8f9e5eec25
me.proton.core	account-recovery-domain	25.0.3		6fcf6a33238c97e7719dc9f793494aa6e7e931dd
me.proton.core	account-recovery-domain	25.1.0		e292116d279e286feeab41930de827cad394f57a
me.proton.core	account-recovery-domain	25.1.1		1a30240b5196e18625e3dc865444e2feae8ace6a
me.proton.core	account-recovery-domain	25.2.0		49baeafb420706f99ce7693e1b6dc4c1d363786d
me.proton.core	account-recovery-domain	25.2.1		f4a2ef0f90210d8e42314937416d7bb747cf144b
me.proton.core	account-recovery-domain	26.0.0		c35d633fc462ca0781ee5726c24ea3c26de1a693
me.proton.core	account-recovery-domain	26.0.1		61f92a66df23747ea545ea94a9a24d03751bb8ae
me.proton.core	account-recovery-domain	26.0.2		cd67d677c38f7e59719b4cc38c1672a1838a667e
me.proton.core	account-recovery-domain	27.0.0		8596f7476ced87ccbb7ce63e4b20ab037813ccb5
me.proton.core	account-recovery-domain	27.1.0		6fb9252b25ea30c00f8773ba6c3eac1b4daf0d80
me.proton.core	account-recovery-domain	27.2.0		013c46b71e860c4ed915fc9d5b4e7b77b18f9252
me.proton.core	account-recovery-domain	27.2.1		5081335001e1de02674a1bda3366acbbb69cf43a
me.proton.core	account-recovery-domain	27.2.2		3f520de55ee82052d90e6f536d296c8896a021ff
me.proton.core	account-recovery-domain	27.2.3		afcce6f2ce06258ea0c852968e57755a8e4ad892
me.proton.core	account-recovery-domain	28.0.0		697ba12e592c0b8514e1c544d065c5b6aac5ee6f
me.proton.core	account-recovery-domain	28.1.0		d7710ce237069b589b0b926650737639698d3119
me.proton.core	account-recovery-domain	29.0.0		2e591dd7b9d8e864111b7c24f2a35d8674a96ec0
me.proton.core	account-recovery-domain	29.1.0		7b4ee90b4fab92b27aa46c12d930b17375790937
me.proton.core	account-recovery-domain	29.1.1		2818972f86ce0098cca51e83d3b363e7917de74f
me.proton.core	account-recovery-domain	29.1.2		e0d973ca473857f9658aa144f4dbdf7b36b9deea
me.proton.core	account-recovery-domain	29.1.3		54bef8ef1f23b8645c5552df1f4e59faa0c1342a
me.proton.core	account-recovery-domain	29.1.4		59fd2af9265765285fbc7d0b471bd66693e49bbc
me.proton.core	account-recovery-domain	29.2.0		4d75511341b6e0bd4bc11d85c7da28cf1caafc2a
me.proton.core	account-recovery-domain	29.3.0		34178cc0f2eb0e6b60181a6640260493c419e967
me.proton.core	account-recovery-domain	29.3.1		92956e8a0c9bc48a724854f131ea9fe77c51026b
me.proton.core	account-recovery-domain	29.3.2		59f5800ec47fafc3c8cc092397a7bef709b43103
me.proton.core	account-recovery-domain	30.0.0		6b6644f8e5884b58a4e933026a4d7e8ddb904a42
me.proton.core	account-recovery-domain	30.1.0		5b4e060cea810de11e4fd02ef7c036945a7ce0f5
me.proton.core	account-recovery-domain	30.2.0		c2661c575da2c8efd5b7bc7767045be3d5a763e3
me.proton.core	account-recovery-domain	30.3.0		c708c265f67d59a8992e8adcc1a6d02804c7f620
me.proton.core	account-recovery-domain	30.3.1		ff237f422b83948ba93d832f1a134076e3d72049
me.proton.core	account-recovery-domain	30.3.2		827c9489a42d35336b2802f4503b32f39587e8be
me.proton.core	account-recovery-domain	30.3.3		553228877c5afa646c74e4cc93b6dcc745ae479b
me.proton.core	account-recovery-domain	30.4.0		8882575ef6012d04d865b8d53a7bcfeb60aab30d
me.proton.core	account-recovery-domain	30.4.1		895d2eb94df3915241bf6e613d0a1f08fe105451
me.proton.core	account-recovery-domain	30.4.2		ba818d51d155794e2cb75ff475d349a1103b38b2
me.proton.core	account-recovery-domain	30.4.3		64c587175ca3a7522a744895bc8ea9213adf9e5d
me.proton.core	account-recovery-domain	30.4.4		128b5a73752bd357c60a0ffea76163871b5f5550
me.proton.core	account-recovery-domain	31.0.0		cb8014c718fd0095462fbf080413cae204d7ddd5
me.proton.core	account-recovery-domain	32.0.0		e465dd59d0d208236c370359f7e35b98a50db2b5
me.proton.core	account-recovery-domain	32.0.1		342cf2a5c9e3ab73a589dd99543bcef28ba1de81
net.coding.chenxiaobo	map-validation	1.0.0.RELEASE		096a090200e7c42434d62445e692a61dec9e36c8
net.coding.chenxiaobo	map-validation	1.0.1.RELEASE		a6ef0bedaf9f5f03590beb057cf503439f234e67
net.coding.chenxiaobo	map-validation	1.2.0.RELEASE		57d4de24b548fb83c1ced0d700dc9b0eb3e20dcb
net.coding.chenxiaobo	map-validation	1.2.1.RELEASE		5f8e9b7a98dc0904dfe5686c2c127f19bb7c4167
net.coding.chenxiaobo	map-validation	1.2.2.RELEASE		67824b2e205f6a4eecef81807fdb814bcedc237b
net.croz.nrich	nrich-validation	1.1.0		fc7e6a17e096880039a3a9d22d6aba0559f17deb
net.croz.nrich	nrich-validation	1.1.1		8f38f6a8bfcbfdeeb5b6091a8ba4e0777f7c1822
net.croz.nrich	nrich-validation	1.1.2		e0d8c9d0e3d278e202ec4d2788341a82fc7882b4
net.croz.nrich	nrich-validation	1.2.0		83499caee218f5d7d1a4f9d8b33649a1c08ee2ff
net.croz.nrich	nrich-validation	1.2.1		b18f56eb0747a1d46456e3810f1ac794932d34e8
net.croz.nrich	nrich-validation	1.3.0		a94dd1d3a8574aec9adf212f063a21ad3b9ca6b8
net.croz.nrich	nrich-validation	1.4.0		a237866aa2bab143854c1cd764ef85156d71ae66
net.croz.nrich	nrich-validation	1.4.1		5c207beeed3e84b4d821e7e9c49fcc353ba3e486
net.croz.nrich	nrich-validation	1.4.2		31a275f94a6e35c00e806a606fcbf9e6ffff3c1f
net.croz.nrich	nrich-validation	1.4.3		300594dd7a9bcd717c84e605d918fa5d5e3ba6a2
net.croz.nrich	nrich-validation	1.4.4		62be8af6ee497ecdf847f7f74574922cc0f20ba0
net.croz.nrich	nrich-validation	1.5.0		92ad0c093cea2f35b73ca11bb086d9a718a74ee0
net.croz.nrich	nrich-validation	1.6.0		c4b5dcbd9497f47ec16d90f996e747f16701ad6c
net.croz.nrich	nrich-validation	1.7.0		3e93686ffb3715240f4a3f37059ffbf20251dbde
net.croz.nrich	nrich-validation	1.7.1		d459859007c5f2d7374bfdd3e9b97f0bfca8236a
net.croz.nrich	nrich-validation	1.8.0		f5b25c5f38848574c9d8e623a05923679a29c393
net.croz.nrich	nrich-validation	1.8.1		0413b67c47d109307a6120ddd6e87dfdbc433fd3
net.croz.nrich	nrich-validation	1.8.2		3f39c4bcc10a82cc6c106ff8cdc9f5a62807fd0d
net.croz.nrich	nrich-validation	1.8.3		84f13958be3dcb16cedc9875b8945989686d04a7
net.croz.nrich	nrich-validation	2.0.0		3f991ab491fcd6f7f40e3eab949d0ac2d0b7e239
net.croz.nrich	nrich-validation	2.0.0-RC1		48d81ded65a19fbf66e1f5bd39a17a77cd575d8c
net.croz.nrich	nrich-validation	2.1.0		1464a87b4207d22ddb4a1e42ea15c276abd95080
net.croz.nrich	nrich-validation	2.1.1		148d3b5d320df5632768a522d150a129fc64a049
net.croz.nrich	nrich-validation	2.2.0		14d80885f55982ce07862df0e0fa982c9cedd0ad
net.croz.nrich	nrich-validation	2.2.1		4dc80c3840f53dba5bf75ad860fad12909a4e7db
net.croz.nrich	nrich-validation	2.3.0		1c498a493a9a1a095adc2a7ac21f85a00c51e119
net.croz.nrich	nrich-validation	2.3.1		a0339892f869d8d8babd6a8041755daf24f8bd1f
net.croz.nrich	nrich-validation	2.3.2		7cd007c7e9ffcaa277fa6c9022d123fe78ca1b6e
net.croz.nrich	nrich-validation	2.4.0		a944f455280278fff22da355dd81da29e32bfc76
net.croz.nrich	nrich-validation	2.4.1		0eddb96406d03823c45af5b7481d1e00752d8fe1
net.croz.nrich	nrich-validation	2.5.0		9c8b7dd2101e0cbc021e151ede75714a897e5f74
net.croz.nrich	nrich-validation	2.5.1		2a41abc68c3faa03f4a2c96312f3b05488c5345d
net.croz.nrich	nrich-validation	2.5.2		b272996130bfaaf72b62d838ea6669f7d5121696
net.croz.nrich	nrich-validation	2.5.3		f417b0814144b32c1aafd76fcbdfbb8e23915327
net.croz.nrich	nrich-validation	2.6.0		c6fe2b54058661f53cdd21b71b23c0f08f38b084
net.croz.nrich	nrich-validation	2.6.1		8e0572cce455b08572e2eef94ce200007ac6f82f
net.croz.nrich	nrich-validation	2.7.0		a6dad075e9747fda00354b9878875fd292b84f37
net.croz.nrich	nrich-validation	2.8.0		589533296e14fdee1c13a3c69a74e246abc11650
net.croz.nrich	nrich-validation	2.8.1		4b54b38b1b3400776b71ac4369cae37a072a05cc
net.croz.nrich	nrich-validation	2.9.0		b1a28fe927b16ce2d5a482bda8bd378b9a85974e
net.java.xadisk	xadisk	1.1		a8c0a33bd8f7e714bea214d91f339cc58ce3a9a6
net.java.xadisk	xadisk	1.2		a6138ad14104d48cb5d62a6ea1d27250567b234b
net.java.xadisk	xadisk	1.2.1		0429e5cb4cb8a7f21db0d3dc9d848e3d0b14b924
net.java.xadisk	xadisk	1.2.2		39a35428b0ce9a92dccc28b0436b851a5088f945
net.java.xadisk	xadisk	v1.1		99e3d81b1fc72e9c584262a96aadc88ad3750aa8
net.officefloor.cabinet	officecabinet_firestore	3.39.0		8c93b99cebe3c733e2aabf99825e6c08d4c084b9
net.officefloor.cabinet	officecabinet_firestore	3.40.0		17dda2f12da2d9fc92e43b7e99de544a10cd3390
no.nav.helse.xml	oppfolgingsplan	2019.07.29-02-53-86b22e73f7843e422ee500b486dac387a582f2d1		6647536534aa9ca0ee4fca15bed567f206ce297b
no.nav.helse.xml	oppfolgingsplan	2019.07.30-02-31-2f029fcd81e3566d03d2c84e224e1a9e94738b6c		694519c9b2aac8e3f9b12471102d00dad6d65bc0
no.nav.helse.xml	oppfolgingsplan	2019.07.30-04-23-2a0d1388209441ec05d2e92a821eed4f796a3ae2		e5be844b002aff7011858bedbc57ad3eae52d6bb
no.nav.helse.xml	oppfolgingsplan	2019.07.30-11-46-33c3aaf42ade39ab72ffc6ca7454930c5d0761db		39e9eaf07b5c1be1bf6d06e611b6481d988432e6
no.nav.helse.xml	oppfolgingsplan	2019.07.30-12-10-ccda9e1bd2b55115a14a37a643df1301464f2c5c		6b03c45b56a6424ecfdf5653c299626f6d49ba5f
no.nav.helse.xml	oppfolgingsplan	2019.07.30-12-26-5c924ef4f04022bbb850aaf299eb8e4464c1ca6a		c57da8ebfda947eecbdf5ab90f7390596b930da8
no.nav.helse.xml	oppfolgingsplan	2019.08.22-03-54-42395602b4aaa47af5368ab3460c7e323821209b		f3a832f2711e4a4ff1c8c71fe38a7062c01d7837
no.nav.helse.xml	oppfolgingsplan	2019.08.22-04-35-42395602b4aaa47af5368ab3460c7e323821209b		b1529292e34556facaa216c8d3da5651a424604c
no.nav.helse.xml	oppfolgingsplan	2019.08.22-04-56-42395602b4aaa47af5368ab3460c7e323821209b		8b79e7db6b771735bba02befd250617e38f95110
no.nav.helse.xml	oppfolgingsplan	2019.09.06-12-36-c37e693903df24742031d0ee6998baa4e05024c8		b0ff62ad647f913ad36f38137ede0a58f3f7bbef
no.nav.helse.xml	oppfolgingsplan	2019.09.09-08-50-693492ddc1d3f98e70c1638c94dcb95a66036d12		59c84cbafea67e0b83ff86d1c12ace758d8bddc1
org.apache.doris	flink-doris-connector-1.14_2.11	1.1.0		cf8102a8deb180a908cee478f8750f8892a91a94
org.apache.doris	flink-doris-connector-1.14_2.11	1.1.1		c48a7e73e7549891910d2e517ce3e105fe05cbd7
org.apache.edgent.java7	edgent-runtime-appservice	1.2.0		714d7684d81d83ca615a120434c9f7fc117bd632
org.apache.samza	samza-log4j2_2.12	1.1.0		abb22b594b82d393e73a04896ddb5c9d787045a9
org.apache.samza	samza-log4j2_2.12	1.2.0		4a2117ee7a07ba9e01b5b592f58a29e40f317c45
org.apache.samza	samza-log4j2_2.12	1.3.1		f2f39be28658b04edede9dd5f4787e80c4a7ef9f
org.apache.samza	samza-log4j2_2.12	1.4.0		f28251a6f9e4c68a661e6b94a8b5b79918f90fd7
org.apache.samza	samza-log4j2_2.12	1.5.0		403f9c30fd6b2232d89fefbe3238f5d9c5663619
org.apache.samza	samza-log4j2_2.12	1.5.1		72633648bb63dc11f600be2b830c785f6dc384bd
org.apache.samza	samza-log4j2_2.12	1.6.0		53e63a155370d1c9087e36d7389c960cde446581
