app.mustats.apolostudio	mpfilepicker-wasm-js	0.0.0		N/A
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.15.0		b7ad9753bb8263e18a77711bc0196543b8af2dae
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.16.0		3b264315f1da9d0a71141fc0d8153ddff7cc0382
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.17.0		f833d91d41bfd3aa4ccf6cfa5bcb1402403d7eb0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.17.1		7b1e0e6768985c6f9ddd0510e2e700dad077580e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.17.2		ab20fadd8f29981a109b6c399f15fd2ee05219cb
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.17.3		437dd52210c6174ddbad05fa8a8cf873f3ede93c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.17.4		8494dcd8b3a1bb445fd23ac7e205c220d80498b6
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.17.5		b9b5500a3fbac57c6b7ac64f22c90b168118daba
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.17.6		ecf68defa8ba874aafce4edb719b43e885e4f03d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.17.7		f8074905482aeda5834df3340e2f6aca5eea7233
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.17.8		35fd7459775a103725d909576522e882b1eef77b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.17.9		c9d6aaeccc4535798d8222e93698b53b24d0c923
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.18.0		750a3ef92da75446b3d04df589280a5cff09b94e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.18.1		e8fbbc43b39706a9965da9932b35ed4a77e7131e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.19.0		633634f49ba6fea74b566bd33016fba7a1b82a58
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.19.1		c1f5707d84b2c5a9753d26310f6eb281960b1761
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.2.2		e03ebe9cde443083c6cb756b443448dd8cdc1c6f
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.2.3		a6f6042ee9b9766907900886d1f53b7c32abd818
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.2.4		23e15f1a63a4b40ad82114720d6e57ca3d41a17c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.2.5		b6d858ba20da7cc6f5acc567e47de595e52c7dbb
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.2.6		f3646dc7659832bfe3c2fda90a8e89ec4a838950
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.20.0		c6146b407b0437f5db3ac4d92e03d2eecde83781
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.20.1		0d189ce7c1aa79c1bfd3cec8bc642f5709f7a9b7
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.20.2		b5846ea4fde788b3aca036222fd50231a8f7e851
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.20.3		13dd4416e6d6191b42acb094271121f0794532ac
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.20.4		530f994020f541e0ecc49040689fc086a91ff8f8
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.20.5		0b04217310806c1bb547bb25b96e198a2dc78d96
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.20.6		1073e2f369644a83707e6878be2039f7c38f64c8
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.20.7		09eb06a36ad1de5ac6968a789ed664983b712ae7
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.21.0		3400cd2ea20ecbb2f4289f8613c9bc42996778f3
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.21.1		929cbeb7c911256cdf5e5306864c56fe94b08a7a
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.21.2		eff6bd2e61ca0e0f157c2b632e0221eea04c91d0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.21.3		902632e8e4af3c5bfcb223c43f633cea72b2e580
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.21.4		4e4a1e879bc9e9dca07343ea4a8ca0e399f086f4
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.22.0		b2595adf410402308d0ed8410d39f27d6cd310a7
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.22.1		5e9e26b1a2b5802fe6d13a35f76911201cb4273c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.22.2		73ef798601863133514fca44873293d64a4274cd
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.23.0		1a53f861af0d7b861a40ca851d48fc800539a045
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.23.1		ed2e3aec7a3dde33162111d163bf6d18a339da80
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.23.2		cd288d105d6207064845b665892255c564f7c807
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.23.3		195b60eda00aa6eaea9fc064fcc353013ccc9975
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.23.4		644b9d9b6ddab81246c4da691adc56aa467b6682
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.23.5		b112ffbaee874993f49659ce7e71cca35d6b230b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.24.0		0df0458a7ebf0e934b1e1205e931ab185036eb94
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.24.1		6ca889d3b068fc4130f958310d504fc8341953a6
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.24.2		554149d63930979c83fbd0538ca45ab3beec8191
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.24.3		9678a55597bfc803d198a154f65fde10c2ba6668
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.24.4		ca9d6f8a96336f74a5a7281ac60bb523e88c8f34
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.25.0		fada9d9d0f884ade652a7c4b3fa9b69f11c21399
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.26.0		98b094fe1a84b23a49c2434e1a8e9689308b2c57
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.26.1		84879db14789e4580acdb95d8f3b3f66211033dd
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.26.2		1cb4d119010fb24ae961e04fdace67081c91093d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.27.0		2c6cbd3139f317d56fd9c2c648e4fa9ea8911f1f
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.27.1		50edd3845fbd8dc6f5cd4f236e06106e2db21d6b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.27.2		5f189ebc5bbc71a19ed657644ac4d51719d50260
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.27.3		6c44bda192b40477f94488153b70567a7f5d501c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.27.4		14e3750ee0780e7da95e41d1006cc1d4cb79902c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.27.5		a641091fb5f223f85780010a4fddee030b1f0042
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.27.6		bbbe99090ee9b7056f22954fd3a4067dacc4da24
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.27.7		a0fc9f2c3b3036666a08f2f6267255521ecb835e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.28.0		786a4462fb8f2a8de2ad732e909f1492f5e0c20f
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.28.1		3b53caa749cce6d047f28e7efb2c656ca0d8be51
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.28.2		f76bfd5b10a8500a8d4648ca98a1167245730f73
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.28.3		ecd597439f641bc2cecf58bcd36f15453b5b28ec
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.28.4		2bcb03c4eebcb09921445a03144a7ab545a178cd
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.28.5		7afdc1b4237cad9bb528e02267792db02653ab00
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.29.0		20275acdb7d2e7d63efccc996abc6f8d25abcf72
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.3.0		6eeac4f9d2a4f8e729920dc7ac44998cf5089a37
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.30.0		5824657d81066180db492b5ea39d6b35a1b0ea2a
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.30.1		1abaee30938d9980642c35fcf592e41d7b972d29
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.30.10		05fc5d0fd2dd26fbac5e3c8c3011bee367066de2
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.30.11		9808577801a81ef3faaac4c1a61de5df724689da
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.30.12		0dd2bec3fcb72a540eeeaf9354d0ebb1b86dc635
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.30.13		feb795f8bdcfd0b3a3d7262c490a115092d4aae3
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.30.14		bc0a11d59f5f4eff22ec987415098d2554f9cba7
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.30.15		f0d2c8310520b608a148037ecb14d4469a099e24
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.30.2		681710a52cd084a53a84a62669426beb1efd659b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.30.3		4b53da12a7e095d334f62b48f9e1f7824f36b46e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.30.4		3a6be448b0221c79a2e082c3ef1d905b8fc60fab
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.30.5		3155c80eee826d96400deaaf797ba0f8fce793c3
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.30.6		0cd49412d180ba31f73260c0b7add769f4652099
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.30.7		82eb6ec36eade1d89cda7a1e8e6a71fdcb6816ae
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.30.8		212cf82cf1bd09d7f0cf167633da8148311aeac1
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.30.9		c8edd2acfe46f31295964dfbf73c0eea5dff9686
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.31.0		d1340aeaba4311e95dd504f9424aadcea97f4591
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.31.1		a86da5e94ba5212107b7243b4cbbce5b81480c34
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.31.2		242075250a245270a2ed27b71605629fe80d1783
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.31.3		198de73424191b2208631f4b4a0a772a1f5d11da
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.32.0		8a25222114c664d568478377b22eeaaa1809a7c3
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.33.0		45d38d84df65ec43c0d6e8d1e1efb06f32033bfb
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.33.1		9dfba99a452169f9259385353ad4ce94ef07c3c9
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.33.2		6eb8fdb025671d6578ab99ca3ca7417ecc89c33c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.33.3		8b3f1a801297be0fda831b9ee6b331c3315bc3a3
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.34.0		1f9d228bbd433dceabf715fc13f1d141c269ffa4
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.34.1		de2cc2a06d708c47dfd62d067d49ef791793505a
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.35.0		5c6504bae0be4cf8f3e906d9076c8657a3a56048
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.35.1		907a3badee94b6f2f0a90ca4bc2d1014c535080c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.35.2		896bf985f88c9ab86bb7a73993e469ca905e0655
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.35.3		f23d4ea43c27273af991cd363f8bd11c4c2dcf18
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.4.0		3b381143f8d335e5ab7fa8db3d7021c722d75b3d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.4.1		8aae4ea35148fe38fb1a37810ea1725af1920004
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.4.2		7d3370d428a5c656b3cebd0e529b4dd5476b0ea4
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.4.3		5c6c41a29e442cd04d3cc8d40bf7e80d10642e37
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.4.4		881ec54826076115fcd8286317d15f109237e7e4
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.5.0		753d3f4056e666b0701752412297cfd000189d37
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.6.0		fd7e861e471e9e8a33347820783ed881cb8ea26d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.6.1		0fffae79cd2f1b48118918039eff03414599fa6e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.6.2		179dd271d0384b9e76dc784458fdd3fa129e04e7
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.6.3		280a4cb0df44e3ecaf4bb93696dc12acc5617102
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.6.4		8cab00248650c1cd5cdc510bba001eae6fafb339
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.7.0		ed38274604cabd55fb59f7c6503442a05f6c7687
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.7.1		09e4ca12a752c2375a00bd1c5c11c4924210b6d9
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.7.2		b7e17da7c26176c86dfc5f3c35ffd57fb1c4fa1f
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.7.3		8cb4227e4fcd257dd49064c8736fa792eabbe271
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.8.0		2f717d7b32eb5d6a23d950637640c91a66ab7c15
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.8.1		60c529ce1e68de3d96da5e96290bbe9e4cb44123
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.8.2		7186e1234a369b08e0fd69e77808319161217f2a
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.9.0		25a9fedaa8c7832e2f88a91f5658f77cb8d7a12f
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-macros_sjs1_2.13	2.9.1		8be5a2369860caafd52e944be26aad2c0c970c9c
com.github.shaohj	sstool-all	1.0.0		bba4e8432bbdec98251d0a867d810cb1cb2e4aad
com.github.shaohj	sstool-all	1.0.1		6f48f41a31fea9d9a36b37c0452ee70c525b7b36
com.github.shaohj	sstool-all	1.0.2		da516bb2f72dba38e3f0023b67df5b31d6bfe2a1
com.github.shaohj	sstool-all	1.0.3		2980e7a712806052c7b85cc49c0b3989f862cfb7
com.github.temyers	cucumber-jvm-parallel-plugin	0.1-alpha4		02100805acd4a92f33885ac0b9cdd151c981ed14
com.github.temyers	cucumber-jvm-parallel-plugin	0.1.0		9d1f2770489080569ba9dfc256d8f7b671ecd13c
com.github.temyers	cucumber-jvm-parallel-plugin	0.1.1		2a1d61861d7416d04db5c82df13afb9a1d46910d
com.github.temyers	cucumber-jvm-parallel-plugin	0.1.2		f5d56c6682ad194361f5be08d0d6688c0d1d6abf
com.github.temyers	cucumber-jvm-parallel-plugin	1.0.1		c60892ce2fd6a350887e8cb8be223340517654e1
com.github.temyers	cucumber-jvm-parallel-plugin	1.1.0		d86e1365278decf74afd4a8743a93e635b8fa9a2
com.github.temyers	cucumber-jvm-parallel-plugin	1.2.0		0caa64fcedced1b4a52de6433adf10425ef2b03a
com.github.temyers	cucumber-jvm-parallel-plugin	1.2.1		17f976b66fc969d0bd1007e226e9feba812b8c7c
com.github.temyers	cucumber-jvm-parallel-plugin	1.3.0		0e6ee0527ae6f7dd3ed7156720392bfe89ba7716
com.github.temyers	cucumber-jvm-parallel-plugin	2.0.0		92c28e840df18743c89e6cba24ef19fbc46d6b11
com.github.temyers	cucumber-jvm-parallel-plugin	2.0.1		ed6132e528d94127e4db39071a5d0beaa656c984
com.github.temyers	cucumber-jvm-parallel-plugin	2.0.2		d85beb832b0e2782b52331bdbc9bb8baf6546bdb
com.github.temyers	cucumber-jvm-parallel-plugin	2.1.0		75d420fbaf446c66ea2728fa9fbfbaa448bfe8af
com.github.temyers	cucumber-jvm-parallel-plugin	2.2.0		5320fd056f2dd6af69264b8badc00205ceb6249f
com.github.temyers	cucumber-jvm-parallel-plugin	3.0.0		a0c670b751205f8dd424dc9e9ef2807fe1190791
com.github.temyers	cucumber-jvm-parallel-plugin	4.0.0		4ae764a060c76a35c18d40fcc47e9be31313b099
com.github.temyers	cucumber-jvm-parallel-plugin	4.1.0		966cef5fb9154bdc90dd512ef6ce66e6fd23b010
com.github.temyers	cucumber-jvm-parallel-plugin	4.2.0		635037f692e93e3e2472ef8deb6f7db025b48236
com.github.temyers	cucumber-jvm-parallel-plugin	5.0.0		1848a9080c2c1183fed00a92a3a9c402ddad1f56
com.github.yanana	agni-cats-effect_2.12	0.10.1		26999fa3f224a85f11ffc267bde696d62bcb3251
com.github.yanana	agni-cats-effect_2.12	0.10.2		eefe9088a752ab1634e53555ef02a7a9c4fb4e05
com.github.yanana	agni-cats-effect_2.12	0.10.3		16fc19b6c4fbd3d511b66f864b8d060e6a68e186
com.github.yanana	agni-cats-effect_2.12	0.11.0		20855011b233927df428027eede3a5f1a6b94f4e
com.github.yanana	agni-cats-effect_2.12	0.11.1		7ac60966a8297cdedda713650fc4c3b5ccdc4e53
com.github.yanana	agni-cats-effect_2.12	0.12.0		8c3411992f3b022ef89f8d4f773ba39f858d4291
com.github.yanana	agni-cats-effect_2.12	0.12.1		86582632e80f0fcfeb174f08dbd6f5ebc1bb565e
com.google.api.client	google-api-data-books-v1-atom	1.0.10-alpha		8f591c415a571e4bce7685c517471b28bd27831b
com.google.api.client	google-api-data-books-v1-atom	1.0.6-alpha		2c7c5cb6ce6ece1a683ec2638b83aac1ca7d8f78
com.google.api.client	google-api-data-books-v1-atom	1.0.7-alpha		6f281ba2bff1e5398d0c3ba4342da99f3276599e
com.google.api.client	google-api-data-books-v1-atom	1.0.8-alpha		ee3c3b4092af0ca18ce39a9950b3dd6226a64a05
com.google.api.client	google-api-data-books-v1-atom	1.0.9-alpha		c3ceb521e64693fee1cd07b9140d7b129482704e
com.guoshiyao.rely	home-integrate-datat	10.1.1-RELEASE		6ef978575e04dda230e3163ec6433e795aad3eb0
com.guoshiyao.rely	home-integrate-datat	10.1.2-RELEASE		fb46917f925a3a6affbba3d5783fa384be2db061
com.guoshiyao.rely	home-integrate-datat	10.1.3-RELEASE		31c3620f4a8e8172ecffd878ae4a7132b700f37f
com.guoshiyao.rely	home-integrate-datat	9.0.10-RELEASE		72dbc4462252c16374fe849ae7ba4845b56dc57e
com.guoshiyao.rely	home-integrate-datat	9.0.11-RELEASE		39175e544c7c3eefbfe23236ae324dca73333894
com.guoshiyao.rely	home-integrate-datat	9.0.12-RELEASE		fcc10c78085d78f17162bfa69cfcba16ea78b91f
com.guoshiyao.rely	home-integrate-datat	9.0.13-RELEASE		1ee0584d537fd8bb9f4a5a07f1d81c0ac2daaf2c
com.guoshiyao.rely	home-integrate-datat	9.0.3-RELEASE		c62dd3e26aa7224dee67f04fd76af32b4249ad4f
com.guoshiyao.rely	home-integrate-datat	9.0.4-RELEASE		ed543f8639f8ac81508e235963d7e591c5c6827a
com.guoshiyao.rely	home-integrate-datat	9.0.5-RELEASE		02c6bab590bd65accd608dc8bcfb7283700efe5e
com.guoshiyao.rely	home-integrate-datat	9.0.6-RELEASE		28c759134d8eb51986be22e6cc11c7e53032c9ca
com.guoshiyao.rely	home-integrate-datat	9.0.7-RELEASE		50424056174493f85741757eec741c29b1df7318
com.guoshiyao.rely	home-integrate-datat	9.0.8-RELEASE		82a831f0bdf0a0f5fff25b546875c7b32ecc12b2
com.guoshiyao.rely	home-integrate-datat	9.0.9-RELEASE		67611194a5f74764acdb3ade2ced0eb6e06c96ff
com.hyperscience	saas-client	1.0.1		a15c211f78a23114b82b2683c8da943357808037
com.hyperscience	saas-client	1.0.1	jar-with-dependencies	5e41eab184411199b43b8aea8917099ddb5e378f
com.hyperscience	saas-client	1.0.10		e68b3c827c8b0af551813db19dd00902fcedb80e
com.hyperscience	saas-client	1.0.10	jar-with-dependencies	cdddf17046456357e9f8f1966e3f2b8e99426b23
com.hyperscience	saas-client	1.0.11		2029e6c737d4e471387dd698ab5474729b373a97
com.hyperscience	saas-client	1.0.11	jar-with-dependencies	05d4e208dfa42a2c9315e32b0b904a0c7d185954
com.hyperscience	saas-client	1.0.12		2651631c14c55808b0bb3717b1707ddb9cd65c6d
com.hyperscience	saas-client	1.0.12	jar-with-dependencies	58e6653d7c826f9c51474ca5d8714626236663f1
com.hyperscience	saas-client	1.0.2		fd6d46b3c93e5e9e3a0a5358a4ebf905d6c00c5e
com.hyperscience	saas-client	1.0.2	jar-with-dependencies	38170d85d5d098951a5a2f27eafe9414b459b002
com.hyperscience	saas-client	1.0.3		cab5be996dce19d29001234dce84b0328b92bd78
com.hyperscience	saas-client	1.0.3	jar-with-dependencies	89fe46989789685dc26e14ef846b2f65fde6443f
com.hyperscience	saas-client	1.0.4		4f8329c75803e461c3033a1f771b12d301f9f9ef
com.hyperscience	saas-client	1.0.4	jar-with-dependencies	42647cef8216c317c16b781eebb3390fc2e53b02
com.hyperscience	saas-client	1.0.5		878cd8228e6d5a37a252824493df9667e1f3d531
com.hyperscience	saas-client	1.0.5	jar-with-dependencies	3cd035703de93cd09e580a89b1385e969e5af4af
com.hyperscience	saas-client	1.0.6		c35bb142c17b83b064d1c45ef1da7c584da9e19f
com.hyperscience	saas-client	1.0.6	jar-with-dependencies	bbc02a1067c20cd4dbfa0854c4c12225ae3569d3
com.hyperscience	saas-client	1.0.7		434ebb280eaa70d533e172768348e499bbc18cb6
com.hyperscience	saas-client	1.0.7	jar-with-dependencies	358792fd916b518e715c8542feb7a3e3a76c173f
com.hyperscience	saas-client	1.0.8		51997384a9511ede97b5838638ce86ef2b36b0e0
com.hyperscience	saas-client	1.0.8	jar-with-dependencies	1c8853fe8cec330ed2bdfb9308874a14d0554b6e
com.hyperscience	saas-client	1.0.9		ef61aa930ed2284774066d55f0a188f30d0e9ac1
com.hyperscience	saas-client	1.0.9	jar-with-dependencies	da883472df29013ae18b196c8b0645cf08b38ec9
com.io7m.jpuddle	com.io7m.jpuddle.checkstyle	0.4.0		d4fe2fad7417fe0ea78f8f8df421e8c9ae65f3fb
com.jayway.restassured.examples	rest-assured-itest-java	1.0		530f81ffec9a07ce7139dee85e74e2b390df9bf8
com.jayway.restassured.examples	rest-assured-itest-java	1.0.1		9edab1baec38d356bec1136212b65d55bc6c1da0
com.jayway.restassured.examples	rest-assured-itest-java	1.0.2		9800d83528c6a57e05e08b2016795b13d2541135
com.jayway.restassured.examples	rest-assured-itest-java	1.0.3		4712a1243691dbfecec7a2517376fb0a37e866e0
com.jayway.restassured.examples	rest-assured-itest-java	1.1		9757c5721d449687bc8c90f0167f22719965ce23
com.jayway.restassured.examples	rest-assured-itest-java	1.1.1		2622603b507619f0711abc25cb4a06699f16f9df
com.jayway.restassured.examples	rest-assured-itest-java	1.1.2		bc0900c2264bda6706ce1720123c85eb57c47589
com.jayway.restassured.examples	rest-assured-itest-java	1.1.5		c58e3b4e9fc4acd03ecb5f4880b21245620bfb37
com.jayway.restassured.examples	rest-assured-itest-java	1.1.6		26691fa1e985db5c5a4a538e69b6e4e64f39d88a
com.jayway.restassured.examples	rest-assured-itest-java	1.1.7		7c1f2afac3fadc925f78ef0dc5b28d694c85afa3
com.jayway.restassured.examples	rest-assured-itest-java	1.2		6dc98d43fbb456a7580a292157323d3b4d84d414
com.jayway.restassured.examples	rest-assured-itest-java	1.2.1		d16832c89803223378563ac0d263f2d34b2ff622
com.jayway.restassured.examples	rest-assured-itest-java	1.2.2		d1e1653390e9cc5588b0080456b343a87014acf2
com.jayway.restassured.examples	rest-assured-itest-java	1.2.3		64bedc499be4bb84351b8fa0531509dc0c9e3952
