cc.rbbl.kozy.plausible	plausible-ktor-plugin	1.0.0		c13c6f2eb55e3a60a70ab556db985e548ef499fc
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-1		300ed9a9f5df9e986ec053c61fd9e9995ed1fb9e
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-10		415ff853f0d9b4d0095d845e309c26f16006ebfc
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-11		d5e5b250affc971f7a1db6bb942aadcb9acfcc33
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-12		76504dc005fc86f58bb9363546c8e6949412828f
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-13		f7ea527fbfbd7583ed358f325800547eebaa7164
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-14		745c68d0bad13e857815709a06f4510082074c05
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-15		553635e9eff489ce328f75cf6652fce4885209e4
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-16		be20a38e499948bd55b371fadff9265aacbe7df8
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-17		f71e90cf5bd001b422e908d1313ecedd4fc0b56d
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-18		c9fefd453cc00968d41793869598340747bd0de8
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-19		8b8482e6cbb844afef9a65a22571204b6afb9798
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-2		ea769bfbda15218f66048d8db6b9a9fee2271a38
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-20		24958fde4422661d85dfeeebc279e80d081f6b56
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-21		b61d7f0d524152ab7bb24e86dd415d43162db5c3
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-22		890e6645190db5b94b084e523447dcf7b13c3dcc
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-23		650147914a9ca60bdb9c4676c0679f8239d112a9
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-24		f5f839dafd00218e106e2e2c820bca5cf7f70439
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-25		38d7afba2275759307516fa9bf16b041af4c5a82
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-26		03cad98187eea060095a7152c76526929bcf0204
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-27		568cd3c561650248695d269793b7e664906a360b
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-28		bd2ab6dbe28b22fe6b0046f305265b9a0cedd698
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-29		afba63c20e80d79bdf7aab472f35c589d1649c94
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-3		5817fc45503f53fe62c9153cd485e76f134aee03
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-30		829551cc607bc3a53b5a4800b4070a44c954d422
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-31		372a8d53bfe0446f9d1a6e179cb43995fb1d5566
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-32		908beae327113da1a713a40e69fb7be792f98a18
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-33		0c58d3a7b82454397c48be532a7d1f6170596152
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-34		ce8a6b0e0da708788c50eee957036e9e7c64dfb1
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-35		0906ff77694b440b82e1c3feddfbe4b7aa041f9f
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-36		f71e2402a310fb3d4837f57550f16358d098f374
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-37		a4362a24d91b4c9bcd0ca8a7c8a59f14257b452f
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-38		1f4d3535f98667b7bf92dd8de239976708434f38
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-39		7a26d93e41bcc939bdfc89aeca01c02b7816680a
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-4		13874096e955892f7de01d74b7cb733d38652794
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-40		7f51d13b6427820de7be567ab656ba8a67f4c3e0
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-5		c4316a35e47f738f9491e9f86b451089c6b73bb4
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-6		d6c297e4c889614e73a6d9134196754ee32eac58
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-7		4b228f5b48a63d0799ccc34fa0078e314c095ec2
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-8		9343e83b28630f2b5cb520c689a032a85f6022c6
org.eurekaclinical	eurekaclinical-common	2.0-Alpha-9		a77fe7039539d5eec535f4d339bd162bdd30c6e1
org.eurekaclinical	eurekaclinical-common	2.1-Beta-1		7826da2fa28773280b55bafc09f73aa7af676eb3
org.eurekaclinical	eurekaclinical-common	3.0		03cfef8c9f554381312ff7b88c91ac40296c7f45
org.eurekaclinical	eurekaclinical-common	3.0-Beta-1		5a5fba44359a75a854188c39813b0906127a3dae
org.eurekaclinical	eurekaclinical-common	3.1-Beta-1		7e5f8180a77157b0219c702cdfc06d7446e4e8bd
org.eurekaclinical	eurekaclinical-common	3.1-Beta-2		f34f7ed4997c5e9c55901befaa804dfa3608988e
org.eurekaclinical	eurekaclinical-common	3.1-Beta-3		c109d9a2473457c2690b4730c6c66125950b41f0
org.eurekaclinical	eurekaclinical-common	4.0		c62fe70046d054a927a1074848015623f412486d
org.eurekaclinical	eurekaclinical-common	4.0-Beta-1		d229212288fa82b3b96c2e142838948be4095723
org.eurekaclinical	eurekaclinical-common	4.1-Beta-1		0ab019f285b5666fc32527b8643dc97cd88b04a1
org.eurekaclinical	eurekaclinical-common	5.0		5dcc2115ff332e66c381fbf59a348da8388964cc
org.eurekaclinical	eurekaclinical-common	5.0-Alpha-1		e877205ac4c52976b9dd1c5f78159ca1cd89dbd3
org.eurekaclinical	eurekaclinical-common	5.0-Alpha-2		20b0d2db54c3deea1881fb70fbe668688d28577b
org.eurekaclinical	eurekaclinical-common	5.0-Alpha-3		d589b75586760b541fe808c2453c4918ba7f71d2
org.eurekaclinical	eurekaclinical-common	5.0-Alpha-4		9b64c4d07f6a61fcb5ddfdf21d5d17473651ea59
org.eurekaclinical	eurekaclinical-common	5.0-Alpha-6		3b5aa55072d00dfc67f338c2989e8b9b1b7ce355
org.eurekaclinical	eurekaclinical-common	5.1-Alpha-1		ff4329f3bee26ff45436e256645d42b710c17fbb
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.2.1		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.2.1	metadata	454f071c65bbb4066a83236a1f5edda5e1bbeaa3
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.2.2		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.2.2	metadata	580a32e5fe0be62bfbd82fbfd764fe5c62c25aa5
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.2.3		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.2.3	metadata	df975c1971f679fea1ad5836293d6b19b9daa32c
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.2.4		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.2.4	metadata	2599de5691648292b0f0c3a24a7077604a1ecea2
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.3.0		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.3.0	metadata	53ab423863e3b708c78908d67ebb1eb14cac7592
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.4.0		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.4.0	metadata	90859f17854436e126a52781eb2b2bfa18a2e8ff
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.5.0		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.5.0	metadata	d0d1a83ce486901d0de20b5d16e2506650fe934c
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.5.1		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.5.1	metadata	4de7ebaad8a6876d04b2df9f9515f04cc261884e
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.6.0		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.6.0	metadata	78c4f7813ef009d0ae96fdad00c58afc2f0ebb0d
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.6.1		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.6.1	metadata	e0ce2475d844dfec75bf43fe22cd4393b7751574
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.6.2		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-serialization-core-iosx64	0.6.2	metadata	8878f6c5bf5dcfdbf7bb557db309576aa950e9bc
org.jpmml	minify-maven-plugin	1.0.0		299731b465956c4c870e56d992186f5a2d44d4ac
org.jpmml	minify-maven-plugin	1.0.1		175324a66bd2f025cd49113cca349f0ecf89ab5b
org.movealong	sly-jdk-matchers	0.1.1		c69b2ead551ee7cc753923c767fc042b82b339e5
org.movealong	sly-jdk-matchers	0.2.1		c9a13a1cece6f561b4682a19b869207d58b2d180
org.movealong	sly-jdk-matchers	0.3.0		d2cbe056e6850930155acbefae613391924ec242
org.msyu.javautil	exceptions	1.0.0		7af20b52615706b0091b744f84dc7c28beac3848
org.msyu.javautil	exceptions	1.1.0		e6825f6c3e6b74cd2f0bb0fc926846aa7518df91
org.opencastproject	opencast-series-service-remote	10.0		ca519aa8cfe4ff0fbe7cfe54a2b605e2fa6a9d05
org.opencastproject	opencast-series-service-remote	10.1		7317bfc1fe3d40fc17ec69927804c994f6b2c5c3
org.opencastproject	opencast-series-service-remote	10.10		55c6393d83631b7c5cf1be9ad476435d4426ca64
org.opencastproject	opencast-series-service-remote	10.11		0cb521bad2d36d9b127cb76836cebc52915280f6
org.opencastproject	opencast-series-service-remote	10.12		b555a550529fd9abd26ba47379679361a1671cfe
org.opencastproject	opencast-series-service-remote	10.2		7e4b3debdd5d6309b2bffb2ef63b2ab591fbd4e8
org.opencastproject	opencast-series-service-remote	10.3		2c79dc02ee34abb127e595fa3e3d8103736c3b03
org.opencastproject	opencast-series-service-remote	10.4		0ba71be23e4c5679f477f8c5b969bb78de0e54a4
org.opencastproject	opencast-series-service-remote	10.5		ae84c792a3cd7fbfe64b381abd945daadef83bfb
org.opencastproject	opencast-series-service-remote	10.6		323150b1d959baa35aad8c2267fbc75519787962
org.opencastproject	opencast-series-service-remote	10.7		0a606b89b0341d605bc0456c710bd88bc7abb23e
org.opencastproject	opencast-series-service-remote	10.8		805467030898d1bcf472903aede6abaf733f6f9d
org.opencastproject	opencast-series-service-remote	10.9		8b89076b4677f436e70c6cf6da4e7ba79f197154
org.opencastproject	opencast-series-service-remote	11.0		aa37eec240f795205dc0468c76b8f43ffa7edaf8
org.opencastproject	opencast-series-service-remote	11.1		b0e6973dd00ba70819bca95236975707dde303e4
org.opencastproject	opencast-series-service-remote	11.10		0e1915cc819d37eff5769c4348f887b4dc6ea84f
org.opencastproject	opencast-series-service-remote	11.11		761c644c9167a2ffddd3d3e9b7d8a6439bf197de
org.opencastproject	opencast-series-service-remote	11.2		28e2fb2a71ce184daadf3c975f6a57a7ee2d336c
org.opencastproject	opencast-series-service-remote	11.3		5d513eaa969dac4ba844eb55d273a4da895601da
org.opencastproject	opencast-series-service-remote	11.4		fdadc5e25d0dfbd2ddce835f298380b4048e16ef
org.opencastproject	opencast-series-service-remote	11.5		e99dccf464658e28f8af8fd90eda1b085ee5fb26
org.opencastproject	opencast-series-service-remote	11.6		b3aac5bb1a682e94a7ddefe767e208db29317eaf
org.opencastproject	opencast-series-service-remote	11.7		b5ac140023cf47cce4f78f3126967e8db4039bae
org.opencastproject	opencast-series-service-remote	11.8		25ede452b0a9d835059751628c70a2bc0ad1a772
org.opencastproject	opencast-series-service-remote	11.9		56091930dcc5e894fdf01f0cf2b8b8a15b26658c
org.opencastproject	opencast-series-service-remote	12.0		c25e0618343aa8bf23b78757026519f42147db9d
org.opencastproject	opencast-series-service-remote	12.1		06a21711ad64a4ec2a36ab51890d114c6ec0e4ff
org.opencastproject	opencast-series-service-remote	12.11		6a8709ebe5a0c20fb8a4ffedad729e744e27940d
org.opencastproject	opencast-series-service-remote	12.12		c73693a3a42339c5dae8bcd43ac3f7b7fd272eda
org.opencastproject	opencast-series-service-remote	12.13		a296af3046c6a9b3a33dc3f4ef22f68658831d35
org.opencastproject	opencast-series-service-remote	12.2		3d55fe71ca5197c093050aa3358868468cbcab5d
org.opencastproject	opencast-series-service-remote	12.3		6f75a8db36669ec280e576ee096e2509e18cee43
org.opencastproject	opencast-series-service-remote	12.5		f57d692f7e6793f8ea56f27a7db45903eefbbd30
org.opencastproject	opencast-series-service-remote	12.6		fabf7112ad57ee46c466e61567a16e2ebe00790f
org.opencastproject	opencast-series-service-remote	12.7		ce5db0864c0a5865c71876b05a758755e4411e5c
org.opencastproject	opencast-series-service-remote	12.8		6c1276e7d9fa7ec4844c561fcd2ebe55ec15849d
org.opencastproject	opencast-series-service-remote	12.9		21a68d9ac7d1110ca6ee18bbaeeae3e06687cfed
org.opencastproject	opencast-series-service-remote	13.0		bbfcb85d25658caf1f85d4a615f79e76936209b0
org.opencastproject	opencast-series-service-remote	13.1		c17c145f2ee07c6959e5d36b5e02e9a8ca87f84c
org.opencastproject	opencast-series-service-remote	13.10		1228a9a3301666087b80722996d0e1f54e3e429f
org.opencastproject	opencast-series-service-remote	13.11		9ab05e9e77adb3d01e317934435a763d50cefe2e
org.opencastproject	opencast-series-service-remote	13.12		3146b5fae8569bca420602f1d9146ed0d8c29070
org.opencastproject	opencast-series-service-remote	13.2		308f97955276056eafef874087c5efbe26288d9a
org.opencastproject	opencast-series-service-remote	13.4		fe95913216e7a57ab33df65fa66058e49d07433f
org.opencastproject	opencast-series-service-remote	13.6		0f335442fd989ffd24d486f522dfe952c68b4dab
org.opencastproject	opencast-series-service-remote	13.7		93dcf7ccf9154f7e866502c7206bb5591a8888be
org.opencastproject	opencast-series-service-remote	13.8		de1eb43afadb9d1241e650e664c8efb29e48fab0
org.opencastproject	opencast-series-service-remote	14.0		f01dce29720f3dfbf1e07fb312994e04c83bd2cf
org.opencastproject	opencast-series-service-remote	14.1		cbd64a28f8c31538472dde74817bcf21356387b4
org.opencastproject	opencast-series-service-remote	14.10		7199a5a1f32669d93b820fb06affdf5c5afe7bda
org.opencastproject	opencast-series-service-remote	14.11		fc1258da470ca8f2af7f1ea3aa173442038b0c15
org.opencastproject	opencast-series-service-remote	14.12		01f8aebe266fe0bb233669cc368b254f6002b421
org.opencastproject	opencast-series-service-remote	14.13		55e8cc76c4d75df5a913ad738eaae83a83163bf8
org.opencastproject	opencast-series-service-remote	14.2		d279d4e0bbac205a4a6367e82b2e7898d365745d
org.opencastproject	opencast-series-service-remote	14.3		256e17decbc6d1e262bfab093f9d7ebef17c6578
org.opencastproject	opencast-series-service-remote	14.5		07716cf5debcc82abdd2cce06e267b3ee33380f1
org.opencastproject	opencast-series-service-remote	14.6		50022bcf55c4bc2fbeb2774811e31895411014a6
org.opencastproject	opencast-series-service-remote	14.7		84e535a94b03918dc1017e8e626a2498ddcca03e
org.opencastproject	opencast-series-service-remote	14.8		551eee9562012121a1d09384988911b21eb9e176
org.opencastproject	opencast-series-service-remote	14.9		b8e775a76c882d711a5ffb24715702e400dfe44b
org.opencastproject	opencast-series-service-remote	15.0		4c8d368ea45c3e0e7f7a9e4d7b0f95264246e9cf
org.opencastproject	opencast-series-service-remote	15.1		a83f0bcff3bd41f215da0065d6cfe6cc57e2824c
org.opencastproject	opencast-series-service-remote	15.10		d7755e73a370800f8a082eff88143d0f1ac487fb
org.opencastproject	opencast-series-service-remote	15.11		286e9f603a3b1f253916b045e9705931a9e31ea2
org.opencastproject	opencast-series-service-remote	15.12		d0da290c8ca54890a4e12f88beb52c5ca26e8d88
org.opencastproject	opencast-series-service-remote	15.13		41ee2f3c11c2a3a35e9b16c8cce8fcdc6df2ce83
org.opencastproject	opencast-series-service-remote	15.2		68540e228f8e46df410f74ed519b4b8aa618a7d2
org.opencastproject	opencast-series-service-remote	15.3		73104f94dcf6e5f1d19e7c198932d25fa595efd4
org.opencastproject	opencast-series-service-remote	15.4		4c7ed63e1a1135e84c740b2c04a84198a2ab18ba
org.opencastproject	opencast-series-service-remote	15.5		91d2a77043bc7d44341ee041945d9ed9b5d16645
org.opencastproject	opencast-series-service-remote	15.6		852d2dbd0640409b8017ed71524f89ef7be2fe67
org.opencastproject	opencast-series-service-remote	15.7		93e1ec0c77f0c50588e163ee76de550e583b4506
org.opencastproject	opencast-series-service-remote	15.8		1ed9d979ae5fcec10bae5565398d9f8de7ef3bbe
org.opencastproject	opencast-series-service-remote	15.9		14654c0f556192e6ee07c803155029e4f9320007
org.opencastproject	opencast-series-service-remote	16.0		036ed335e24dee09cd9801a42e8833bc7cc97f30
org.opencastproject	opencast-series-service-remote	16.1		94d9d210d1814d62fe44adc23f0f790bc78fc2eb
org.opencastproject	opencast-series-service-remote	16.10		d86684dec1c172903a86dfeb723a551c055774ad
org.opencastproject	opencast-series-service-remote	16.2		bee6f84b536bff1e158cb0bf17fab75bd2263590
org.opencastproject	opencast-series-service-remote	16.3		59ad223d861b0b52d1e5d02da83f868de76b1387
org.opencastproject	opencast-series-service-remote	16.4		ea8ce2e76af1ab904a94f7e272e6d57c74c8d9c5
org.opencastproject	opencast-series-service-remote	16.5		0015ab90dbb5abaa613b995c3c5b33a82754f1c9
org.opencastproject	opencast-series-service-remote	16.6		bfb5973b25d185369e25d43c1eb818edb827bc08
org.opencastproject	opencast-series-service-remote	16.7		01c4e455e5b6fcdd5410c70e70c4f39658a0e81c
org.opencastproject	opencast-series-service-remote	16.8		a8b0f7e68443ac921e7d28bb5d1daa00ecbb1280
org.opencastproject	opencast-series-service-remote	16.9		f17c2762eedd3d70ef95c43628fae8b5f2e5ac66
org.opencastproject	opencast-series-service-remote	6.6		69971f661a6fe84d6930cfd8cb8240219217badf
org.opencastproject	opencast-series-service-remote	7.2		0040b8eeb81dca078fb52b20e85b7d793737b270
org.opencastproject	opencast-series-service-remote	7.3		6e57def7c3d833bedc4b2cdc9c1f3ebd47f43b76
org.opencastproject	opencast-series-service-remote	7.4		3839e7f5696caf64e827e685b0808f47230eb374
org.opencastproject	opencast-series-service-remote	7.5		409eb47077f097c84a0f80c1b08e760d5ebe3f59
org.opencastproject	opencast-series-service-remote	7.6		7d8e022ed8623a5945b64f655e534ab0a8a8dce9
org.opencastproject	opencast-series-service-remote	7.7		d167ea2063c15a4f633f7a8193da394a640c48d6
org.opencastproject	opencast-series-service-remote	7.8		e21ffcde67b549009e8b14cf385b13c509434ae7
org.opencastproject	opencast-series-service-remote	7.9		a2bc98a04689b42010774230fdbdf69e157dfa36
org.opencastproject	opencast-series-service-remote	8.0		8cac133055a5b60c774ae981c89aa1322d12d96c
org.opencastproject	opencast-series-service-remote	8.1		bf40a807cff24fd89eb28fce91000da655f4025e
org.opencastproject	opencast-series-service-remote	8.10		c48f61be033d928d970d4e2d8e05e3488289bb7a
org.opencastproject	opencast-series-service-remote	8.11		90f7a3274b5d622cacf0e946480018dc47ead2ad
org.opencastproject	opencast-series-service-remote	8.3		1f52fa6f09d3de80d522eed93598ef23ec6ad43f
org.opencastproject	opencast-series-service-remote	8.4		5fcf41829e5383f8fa15c57764a90161c8bb1f50
org.opencastproject	opencast-series-service-remote	8.5		a066e87fa1d18e7dd2b6c9aacf7b90ef83900a49
org.opencastproject	opencast-series-service-remote	8.6		d8fb92cb2e3486b19b98448d7cf65e0fab510590
org.opencastproject	opencast-series-service-remote	8.7		0664cd25639c5c780e639dd025e21b5bbbb3ba14
org.opencastproject	opencast-series-service-remote	8.8		6d977fda08ab1b2f9e30d2ea0fd4310cc5940da6
org.opencastproject	opencast-series-service-remote	8.9		d7ab4b5f0d9739f46bc9b724daac27b48f960452
org.opencastproject	opencast-series-service-remote	9.0		57e3eb9768367bb5c592d29c3c2358cb3fccbe7a
org.opencastproject	opencast-series-service-remote	9.1		fb0c62ebe5e37919bdc48c571fc0ef8c511aa05d
org.opencastproject	opencast-series-service-remote	9.10		0e46cd91350a54b2f61f85cab4ef45cac5ca090b
org.opencastproject	opencast-series-service-remote	9.11		e6debb67579411428f4cf8e10d82111de7e321df
org.opencastproject	opencast-series-service-remote	9.12		e35503b82248e9dd3323a348255909df9265b1d7
org.opencastproject	opencast-series-service-remote	9.2		9e3cc617bf65cb9c974db1036413d0b43caffe4b
org.opencastproject	opencast-series-service-remote	9.3		df3491a98e65f96b9af37f71a98f728cc9b79960
org.opencastproject	opencast-series-service-remote	9.4		9c9f966654a8d49e50c9c253d50856bf396a954d
org.opencastproject	opencast-series-service-remote	9.5		6483fe818ba755ca46d29123d054e758156b1c35
org.opencastproject	opencast-series-service-remote	9.6		32d10edb91c565fc4ad97c68349834a81cf31c31
org.opencastproject	opencast-series-service-remote	9.9		a4ae91bef4564d81e3160207385ace2fc5973715
org.openengsb.ui	org.openengsb.ui.api	2.0.0		f7b203bd90539cc4574b70c9f23b0ddda29b3b64
org.openengsb.ui	org.openengsb.ui.api	2.0.1		1bc6c48ce1bf29d1341f5d14e7da83629fa726e2
org.openengsb.ui	org.openengsb.ui.api	2.0.2		3b0156a6097093c40d4404e788ddd631d6bb8a31
org.openengsb.ui	org.openengsb.ui.api	2.0.3		710047f237c26c4fb5014093a969a8d68827666e
org.openengsb.ui	org.openengsb.ui.api	2.0.4		b47b6f1c487c502521c69acb9394d1cbbb78628b
org.openengsb.ui	org.openengsb.ui.api	2.1.0		4cf1b2485f874c7b2c62728bfc92ed74c36b68fd
org.openengsb.ui	org.openengsb.ui.api	2.1.1		12c9c2af10c66a3c6799be57b155b3b9e1c3ab43
org.openengsb.ui	org.openengsb.ui.api	2.1.2		e0ff977ab7fd1faaf97672e6084d046be96c7a76
org.openengsb.ui	org.openengsb.ui.api	2.2.0		7a2fed8501c3b427641d1883b5004cde9c594ad8
org.openengsb.ui	org.openengsb.ui.api	2.2.1		13b80542954b8bb183a64933b067ab20d5c181eb
org.openengsb.ui	org.openengsb.ui.api	2.2.2		73797bb5882ab63eaf464beecbd652ce6f185c10
org.openengsb.ui	org.openengsb.ui.api	2.3.0		3c3b425c0f87b791b7ddbf92840592f311525200
org.openengsb.ui	org.openengsb.ui.api	2.3.1		fdbebb4ef5401e00925da0b8cafc15b5eefd8067
org.openengsb.ui	org.openengsb.ui.api	2.3.2		e183ab2f67a85588f01cfeded7420738cc3199b4
org.openengsb.ui	org.openengsb.ui.api	2.4.0		e691d0e9a97b53757d6ea2cf4fe851a0a9b0e82c
org.openengsb.ui	org.openengsb.ui.api	2.4.1		0ee3c65f0341ef801ee80fb1dbffaf0df428ac14
org.openengsb.ui	org.openengsb.ui.api	2.4.2		fe4056067ac6e66026cc2391885af6301fbdead2
org.openengsb.ui	org.openengsb.ui.api	2.4.3		14277785772e08eebe117783af3abd1ca84574f4
org.openengsb.ui	org.openengsb.ui.api	2.4.4		cfe825392825a30728ee8a29539a1ddd4ad28991
org.openengsb.ui	org.openengsb.ui.api	2.4.5		1da797aa8db09548dbc3049978f0e6b9baf714aa
org.openengsb.ui	org.openengsb.ui.api	2.5.0		38d9c3eabc665f2cb30c1a7ae563ba17a15ce564
org.openengsb.ui	org.openengsb.ui.api	2.5.1		674df8762df1613fb865414229eb61658b1c32cb
org.openengsb.ui	org.openengsb.ui.api	3.0.0.M1		b1a17e42d99ab24549dd9b4ca394d15c25c12322
org.openengsb.ui	org.openengsb.ui.api	3.0.0.M2		63ab673a28189bc8f27851ee5fda3a4d9a1f2c2b
org.openmole	mgo_2.12	3.37		374109ca6b3e2cb91e491eeea512e44fd4818117
org.openmole	mgo_2.12	3.38		226f6cd333b35c93549c0ecd26bf008bd7ee3e62
org.openmole	mgo_2.12	3.39		1ebdd7d5ca6e2f0ea3b465b0be3a535b287864ab
org.openmole	mgo_2.12	3.40		ed30856449ff4e1db457538bc0e17166c0b3a01d
org.openmole	mgo_2.12	3.41		7489dc244d0da46af5622f94dea3a294bd355d1f
org.openmole	mgo_2.12	3.42		0baf75400b6a530d464ce6617cd070d287c25102
org.openmole	mgo_2.12	3.43		4f46d28f9332213fde2d1848354a35d52b740702
org.openmole	mgo_2.12	3.44		600a94b291153b4d7f2050f9034b1e35bf4d7295
org.openmole	mgo_2.12	3.45		fbfb60b06c12f9dad840b32d554c302b0b6d6189
org.openmole	mgo_2.12	3.46		fedc85cb3cad88731da26bb3a207ac7c44824a1e
org.openmole	mgo_2.12	3.47		4f5bda66efb38cec8d2f6e9fb75b3c741d626138
org.openmole	mgo_2.12	3.47.1		97e49fd7643463c6e66b7717a56918418c2ab2c4
org.openmole	mgo_2.12	3.48		514070f1a3fa1a46cd3984f247b6578d71ed25db
org.ops4j.pax.web.archetypes	wab-gwt-archetype	1.1.10		133e95fcd286c5aee808b33d080efd7f86291d61
org.ops4j.pax.web.archetypes	wab-gwt-archetype	1.1.11		4ee813eb3b6bb6b1470a6869efb6a2081ed95e98
org.ops4j.pax.web.archetypes	wab-gwt-archetype	1.1.12		e4a4cebcca6664a64459376951d250b5943a6f9c
org.ops4j.pax.web.archetypes	wab-gwt-archetype	1.1.13		bc79f09bd5c07b4553b031702ab7bf8070750bde
org.ops4j.pax.web.archetypes	wab-gwt-archetype	1.1.14		7c96cbb9fecfd1cd70170644e7fc4b744aaba349
org.ops4j.pax.web.archetypes	wab-gwt-archetype	1.1.15		78cb95352a0582376adbed3bb989c0674e70369f
org.ops4j.pax.web.archetypes	wab-gwt-archetype	1.1.16		bb8a41addbcdf8162060b69739d666287335756f
org.ops4j.pax.web.archetypes	wab-gwt-archetype	1.1.17		73d9eb054a884a07c53a97adbfaaf01535c1b943
org.ops4j.pax.web.archetypes	wab-gwt-archetype	1.1.18		2fbf03a32cc4d596cd65183d3acca4333a39c2f2
org.ops4j.pax.web.archetypes	wab-gwt-archetype	1.1.2		de284a75fd3d035b9f902303da16f6e721dc864f
org.ops4j.pax.web.archetypes	wab-gwt-archetype	1.1.3		bc9d4fa79da5f733dbf5da1679cee65635b8d307
org.ops4j.pax.web.archetypes	wab-gwt-archetype	1.1.4		f87d0427f8e996e04c47393eb1341b62b8298971
org.ops4j.pax.web.archetypes	wab-gwt-archetype	1.1.5		76c4caa9d398253e72709a66bdd516cb52517c1e
org.ops4j.pax.web.archetypes	wab-gwt-archetype	1.1.6		02ccf1daa99b24585a4c9a653e615b938a7318ba
org.ops4j.pax.web.archetypes	wab-gwt-archetype	1.1.7		7dd2bfbf987d732a91f51999ab0522e005276e62
org.ops4j.pax.web.archetypes	wab-gwt-archetype	1.1.8		fdaf4def2b41997a25ae476b904a402c59c09b8d
org.ops4j.pax.web.archetypes	wab-gwt-archetype	1.1.9		e7a22cd7cbdd7f7becd16712f28b1220fd3e25c4
org.ops4j.pax.web.archetypes	wab-gwt-archetype	2.0.0		533875771d9dc08dcb1b714f1c02703c101c76b2
org.ops4j.pax.web.archetypes	wab-gwt-archetype	2.0.1		731adf01b679537d43071dcf5bce39c6ca02855e
org.ops4j.pax.web.archetypes	wab-gwt-archetype	2.0.2		a8830e1666d59ef13e841ba220850110237055c1
