ch.admin.bit.jeap.messaging.test.messagetype.jeap	jeap-initializer-simple-test-event	1.0.0		49fab2f8e71ebbeb1d3361d11cf0664bc55db340
org.apereo.cas	cas-server-support-surrogate-api	6.0.7	resources	0a63d58add870869d2100f910e0723e89dde6bf5
org.apereo.cas	cas-server-support-surrogate-api	6.0.8		9ca1af0c9cb2a237763a702b6dc8e3c0745c6d2c
org.apereo.cas	cas-server-support-surrogate-api	6.0.8	resources	b6a2af915824316e9ea50ea952bcd17d891e7250
org.apereo.cas	cas-server-support-surrogate-api	6.0.8.1		cfaebb51d777b2cabf605a36721da2c7a7931f9f
org.apereo.cas	cas-server-support-surrogate-api	6.0.8.1	resources	c5252f3e82df5e4fd47fad91309e6e2e799f80db
org.apereo.cas	cas-server-support-surrogate-api	6.1.0		532e145627e21f728a8d7161e69cc56a3760ad07
org.apereo.cas	cas-server-support-surrogate-api	6.1.0	resources	9b88f23d11104ff9b301e22e0be0d5f8298ea4d3
org.apereo.cas	cas-server-support-surrogate-api	6.1.0-RC1		958324a223fdfbccb4c4c6f80526dd1ed4241e61
org.apereo.cas	cas-server-support-surrogate-api	6.1.0-RC1	resources	7f658077144580458e09714dabe5747a4c0e3d13
org.apereo.cas	cas-server-support-surrogate-api	6.1.0-RC2		e802e2e8e0cf97448c8c1c996cb8f1d7b6fc377f
org.apereo.cas	cas-server-support-surrogate-api	6.1.0-RC2	resources	6515be5fac68ebf3e7b3e7ae5b1012ab37654c7c
org.apereo.cas	cas-server-support-surrogate-api	6.1.0-RC3		b48793a20852093aa506657c9e2d34d40ac0b5b5
org.apereo.cas	cas-server-support-surrogate-api	6.1.0-RC3	resources	b841410b287c44d986df3a1b3992bf6844f3ba40
org.apereo.cas	cas-server-support-surrogate-api	6.1.0-RC4		c756e735152ea9a2cd15f5d18db663af0ccd0074
org.apereo.cas	cas-server-support-surrogate-api	6.1.0-RC4	resources	693e03d41497703cd30c521ed70f4f03bb0704cb
org.apereo.cas	cas-server-support-surrogate-api	6.1.0-RC5		3a9eebdbbcc944a9543c3fd2d2c2483132f3eedc
org.apereo.cas	cas-server-support-surrogate-api	6.1.0-RC5	resources	5bac52a9adce5379101d7b2075dad1451ca36306
org.apereo.cas	cas-server-support-surrogate-api	6.1.0-RC6		f55cfc24e56f5be8340f4b08d9356d4a66a0255e
org.apereo.cas	cas-server-support-surrogate-api	6.1.0-RC6	resources	ab559b98d93a5f0b91cc94f54335b37d29620a7c
org.apereo.cas	cas-server-support-surrogate-api	6.1.1		4b01271fc4666ec0a0590a8b3bf150ccdd970d8a
org.apereo.cas	cas-server-support-surrogate-api	6.1.1	resources	222916a327d7a9254d9d45ea653bf7c18f2c889e
org.apereo.cas	cas-server-support-surrogate-api	6.1.2		22833e72527fe2f096e6e31fb1a4df1f92ec2d78
org.apereo.cas	cas-server-support-surrogate-api	6.1.2	resources	944357bfe7b014e58f5167c55858e027f2e3285f
org.apereo.cas	cas-server-support-surrogate-api	6.1.3		819f7f8c9474f60487c91d11617c5faf7c995a4a
org.apereo.cas	cas-server-support-surrogate-api	6.1.3	resources	398558296e0ddfd7393822853b08a5e0df9b22d9
org.apereo.cas	cas-server-support-surrogate-api	6.1.4		90475c9baa914db819d1d49537e696a885e9b598
org.apereo.cas	cas-server-support-surrogate-api	6.1.4	resources	83076d5b540c9da4dab38b1e5c56540559fef075
org.apereo.cas	cas-server-support-surrogate-api	6.1.5		e0b6e46285fb713747cf2fd8ff74e0c0e2c60a85
org.apereo.cas	cas-server-support-surrogate-api	6.1.5	resources	70c00667443fddad4492b903d0ae043f7f1e21b1
org.apereo.cas	cas-server-support-surrogate-api	6.1.6		70356ec36fb5462cd65679ca4ddb3ba197a17448
org.apereo.cas	cas-server-support-surrogate-api	6.1.6	resources	2a4b134515912f48018c2a5dd5d15be1772db8a7
org.apereo.cas	cas-server-support-surrogate-api	6.1.7		af292459371e8c56e33f2f900ee3d1157560ef4e
org.apereo.cas	cas-server-support-surrogate-api	6.1.7	resources	026e7ce57bbde3bf5a71dd6eccf78653dd017c57
org.apereo.cas	cas-server-support-surrogate-api	6.1.7.1		e39401d355165e706b69987387289b1e72e73437
org.apereo.cas	cas-server-support-surrogate-api	6.1.7.1	resources	aa415c9202a2bdfba45e94882c75140916a7a883
org.apereo.cas	cas-server-support-surrogate-api	6.1.7.2		103cc83121460e367b6f2b0ee63e77172d85f2bd
org.apereo.cas	cas-server-support-surrogate-api	6.1.7.2	resources	d1e7697be5a56c941e6b89d6f991788b8bb6fece
org.apereo.cas	cas-server-support-surrogate-api	6.2.0		31df1c11e1d9f42d11d2ef909ed219024e3ea938
org.apereo.cas	cas-server-support-surrogate-api	6.2.0	resources	35ca3400cc4547c787206c7e376311a5256122d9
org.apereo.cas	cas-server-support-surrogate-api	6.2.0-RC1		cc89d4705bc71aeb08ce99469723a35f8f33bb91
org.apereo.cas	cas-server-support-surrogate-api	6.2.0-RC1	resources	207cc2b8aeb4ce7c06fbb32244d5f08e50e76060
org.apereo.cas	cas-server-support-surrogate-api	6.2.0-RC2		211628b0cf531849a4fb426682669b437028ba84
org.apereo.cas	cas-server-support-surrogate-api	6.2.0-RC2	resources	763c33432432211111997c95dada404aff46f131
org.apereo.cas	cas-server-support-surrogate-api	6.2.0-RC3		f54cf8b0d5a59be79954f731a22af7f6ea0d60e1
org.apereo.cas	cas-server-support-surrogate-api	6.2.0-RC3	resources	ca72183ba4b90d0b899777c3f7717118efb3c670
org.apereo.cas	cas-server-support-surrogate-api	6.2.0-RC4		bea1c70a2ad7febca15423f8caad2e79591bb1d0
org.apereo.cas	cas-server-support-surrogate-api	6.2.0-RC4	resources	34e8f4d5d6ef40a9c2854e4b636c6236e75400ee
org.apereo.cas	cas-server-support-surrogate-api	6.2.0-RC5		acd74c538ef91eeeb1563c9eafe05d2d555bf816
org.apereo.cas	cas-server-support-surrogate-api	6.2.0-RC5	resources	b9141c13cbe3a30fcd7dc737453fe9eb0cd3498c
org.apereo.cas	cas-server-support-surrogate-api	6.2.1		3d3a459aacbf158bd25a59bc9e8201b4ef54938e
org.apereo.cas	cas-server-support-surrogate-api	6.2.1	resources	04255d6deb9beaaf7fabd7e08dae9a684ee9ce2e
org.apereo.cas	cas-server-support-surrogate-api	6.2.2		ce210ac2ee265b49a5d7cfd0aa46042bebdeb1cd
org.apereo.cas	cas-server-support-surrogate-api	6.2.2	resources	6b46a5ea03d8eae6b847d10c6aded96f23b834e7
org.apereo.cas	cas-server-support-surrogate-api	6.2.3		21dff66334457f0c3ab74b7f6d1bfd1b2c90f038
org.apereo.cas	cas-server-support-surrogate-api	6.2.3	resources	6a1285116a4f343ed0d4cd29e9bd546fa83c4346
org.apereo.cas	cas-server-support-surrogate-api	6.2.4		6c6a637976423f9f42535033a071c790726cdb41
org.apereo.cas	cas-server-support-surrogate-api	6.2.4	resources	647988bc874a303ccb819818ec840da0f9480c3f
org.apereo.cas	cas-server-support-surrogate-api	6.2.5		ee25c251c849dc6ae0194d7cef2a439f6a7988f7
org.apereo.cas	cas-server-support-surrogate-api	6.2.5	resources	5b30b6197486830b515ad0fbe80f27f3495f8e64
org.apereo.cas	cas-server-support-surrogate-api	6.2.6		b2d0ab50d16403aa4bc9cb24f7647df158c99845
org.apereo.cas	cas-server-support-surrogate-api	6.2.6	resources	f9aacba9409e48fd63f20da82b1e55fb2ef2e7d0
org.apereo.cas	cas-server-support-surrogate-api	6.2.7		b5f00ba8384d8afb7ab82f94cda14343064a8152
org.apereo.cas	cas-server-support-surrogate-api	6.2.7	resources	be5c5728873df55b11f6c3d976f74db56d3b48cd
org.apereo.cas	cas-server-support-surrogate-api	6.2.8		2329c11316a68218756cbc5c186bb82bd10f8c98
org.apereo.cas	cas-server-support-surrogate-api	6.2.8	resources	eb3025383ac3e546aea90c03e13f156c29afd47c
org.apereo.cas	cas-server-support-surrogate-api	6.3.0		f54a1bed32e189d1928e5cfb27e4bac94ee507c7
org.apereo.cas	cas-server-support-surrogate-api	6.3.0	resources	ae7daca3cbc989e4a55815ec9b73032a09be6776
org.apereo.cas	cas-server-support-surrogate-api	6.3.0-RC1		fc60c1823d2496019e085c93abc94aaffa57c54b
org.apereo.cas	cas-server-support-surrogate-api	6.3.0-RC1	resources	a432f34fd07a79f0fe54528512dc4d525e4e0ba1
org.apereo.cas	cas-server-support-surrogate-api	6.3.0-RC2		6c2e1ac1356140f9cd03c170a217c55a76c660f3
org.apereo.cas	cas-server-support-surrogate-api	6.3.0-RC2	resources	ad05750c5e459851afd81e49ba6666ac51603f9b
org.apereo.cas	cas-server-support-surrogate-api	6.3.0-RC3		412fb70b19e79286252aa2c7ecc1e3ad46352dc4
org.apereo.cas	cas-server-support-surrogate-api	6.3.0-RC3	resources	41c75b4e4bcf4e7b6e69c975f974f0b026208cd2
org.apereo.cas	cas-server-support-surrogate-api	6.3.0-RC4		79c4160d571620c3f3eb6db1d913a74ee00e7196
org.apereo.cas	cas-server-support-surrogate-api	6.3.0-RC4	resources	643315144f491664a9cc8b0ba5637b68886cff03
org.apereo.cas	cas-server-support-surrogate-api	6.3.0-RC5		4d4760b4e4add3863491dba38b06d2f4d8e98f14
org.apereo.cas	cas-server-support-surrogate-api	6.3.0-RC5	resources	662ae553d7f0281c3a2c929b65feca7058a74b90
org.apereo.cas	cas-server-support-surrogate-api	6.3.1		fa95dc3e3237c65978f24063348cc62ff2809b26
org.apereo.cas	cas-server-support-surrogate-api	6.3.1	resources	cfc8d914583c0504007156d40a942df4ea361e15
org.apereo.cas	cas-server-support-surrogate-api	6.3.2		c0b162cf35fb913cc017f4fdaf7f94b639b85c02
org.apereo.cas	cas-server-support-surrogate-api	6.3.2	resources	1444212b9e17e13e7f055c2f56e16f804d05d051
org.apereo.cas	cas-server-support-surrogate-api	6.3.3		9076c63cffbd4225bc0eb3ce8a50734d1a140106
org.apereo.cas	cas-server-support-surrogate-api	6.3.3	resources	4eaf9ba91debd839c61fad61dee53a5315dfa500
org.apereo.cas	cas-server-support-surrogate-api	6.3.4		05f6b29d70b92063a8a30694b843e76b9290da46
org.apereo.cas	cas-server-support-surrogate-api	6.3.4	resources	a8569456820d57efa69104c4b0b07275d5c6e015
org.apereo.cas	cas-server-support-surrogate-api	6.3.5		246ccbecf0441dcdc34fc577d4f078494d6f5493
org.apereo.cas	cas-server-support-surrogate-api	6.3.5	resources	7aaf413bbbb72c9f402e1b1456f0b12b2cbb67f5
org.apereo.cas	cas-server-support-surrogate-api	6.3.6		a730d2eee09965cd5ef41988b572c26822a48eb8
org.apereo.cas	cas-server-support-surrogate-api	6.3.6	resources	2553d8b1db45fc4fe3467462330a695e5991c657
org.apereo.cas	cas-server-support-surrogate-api	6.3.7		5acc2830744806dd162ad218ef917abcfec0d73a
org.apereo.cas	cas-server-support-surrogate-api	6.3.7	resources	112fbf5817c43c5c1b4a016d09dfbe9a08ca943f
org.apereo.cas	cas-server-support-surrogate-api	6.3.7.1		f0f4f3ed4dc5f48499c78c813961fd90af1cc5f0
org.apereo.cas	cas-server-support-surrogate-api	6.3.7.1	resources	edbb68d8abfd98119af77800ace530a9d52a2e7b
org.apereo.cas	cas-server-support-surrogate-api	6.3.7.2		5d5b3326d4c6bce094969cd671f728ef203372b4
org.apereo.cas	cas-server-support-surrogate-api	6.3.7.2	resources	d4de1354d4a303e4d004fb1ea890c77f6ea943b8
org.apereo.cas	cas-server-support-surrogate-api	6.3.7.3		9b8a9656581c09711b446e4aadbe326dc7dc5155
org.apereo.cas	cas-server-support-surrogate-api	6.3.7.3	resources	712b7e6445ea5d36197d130d12db8b2138a79264
org.apereo.cas	cas-server-support-surrogate-api	6.3.7.4		47733705d30bfcc193126109a0057c62fc78f0a3
org.apereo.cas	cas-server-support-surrogate-api	6.3.7.4	resources	327df493ddbb4840206b1eeb5da4b8e1e2463291
org.apereo.cas	cas-server-support-surrogate-api	6.4.0		334f16335dcb2beab80ec232be5c85f555cc4433
org.apereo.cas	cas-server-support-surrogate-api	6.4.0	resources	15056800edbf11cc10820062788fccc53e5b2465
org.apereo.cas	cas-server-support-surrogate-api	6.4.0-RC1		16089a42903ce7570d96966f40ae3c126f688a2d
org.apereo.cas	cas-server-support-surrogate-api	6.4.0-RC1	resources	7662a6455e94188ca5b9009b9e069ecd17897e12
org.apereo.cas	cas-server-support-surrogate-api	6.4.0-RC2		11c63d31aedec5bb42d6b0838f9e6d8f3562017f
org.apereo.cas	cas-server-support-surrogate-api	6.4.0-RC2	resources	ed6cacb08e968a669c9be814028ebc90174c287b
org.apereo.cas	cas-server-support-surrogate-api	6.4.0-RC3		b3c6d09f36a0aa5640f5753141985bd7da486ac1
org.apereo.cas	cas-server-support-surrogate-api	6.4.0-RC3	resources	2c1b98c6d477e2944ae7d4e70d0037e5fc4ae0f7
org.apereo.cas	cas-server-support-surrogate-api	6.4.0-RC4		4963f10eb448de94873a727be7312ebababba14a
org.apereo.cas	cas-server-support-surrogate-api	6.4.0-RC4	resources	88cfab8a0b19d6e9c9f55d3042bb2d8f9c3b6c1a
org.apereo.cas	cas-server-support-surrogate-api	6.4.0-RC5		d1f8a118e763b720c486bca341672016b07d9fe6
org.apereo.cas	cas-server-support-surrogate-api	6.4.0-RC5	resources	821f82bc60d8108517cf8d0f5ca9a33bdff46a07
org.apereo.cas	cas-server-support-surrogate-api	6.4.0-RC6		adb644769b38c45ff970a319535a1b7a9419b2fd
org.apereo.cas	cas-server-support-surrogate-api	6.4.0-RC6	resources	4049cabd1c32c3522dfb4ca634d63c95210023bf
org.apereo.cas	cas-server-support-surrogate-api	6.4.1		b9739ea88a2397cc4ec29bf3a81d28f4cbb456c7
org.apereo.cas	cas-server-support-surrogate-api	6.4.1	resources	e701696f370f10cacaabd29623290f3cc82d3637
org.apereo.cas	cas-server-support-surrogate-api	6.4.2		f9c8a104bea50da479c9aa058402632bc55675b1
org.apereo.cas	cas-server-support-surrogate-api	6.4.2	resources	ff94ee0b835dcbd7d286d2054d8fe0876ccf0e0b
org.apereo.cas	cas-server-support-surrogate-api	6.4.3		f903cae6c6484aaa00e56309d05fb5d4b30ceb62
org.apereo.cas	cas-server-support-surrogate-api	6.4.3	resources	538db5018d672674341873d0862420ffb58dee5b
org.apereo.cas	cas-server-support-surrogate-api	6.4.4		4a6bcc04224cd10b9d66851cbdec9bb57f4bd383
org.apereo.cas	cas-server-support-surrogate-api	6.4.4	resources	7b6dd3cc24f56d9075dffc8b82d0a618e09adfe0
org.apereo.cas	cas-server-support-surrogate-api	6.4.4.1		8b3616e193191adb16f56aa9b185ffd989030af2
org.apereo.cas	cas-server-support-surrogate-api	6.4.4.1	resources	79d2201d1f70c2403a41cca5ad9621b1221342a5
org.apereo.cas	cas-server-support-surrogate-api	6.4.4.2		83397c286ff1bbce0150464381ebc3d2286acd32
org.apereo.cas	cas-server-support-surrogate-api	6.4.4.2	resources	05f910e8386985eb345f00b78e36b9721f750da0
org.apereo.cas	cas-server-support-surrogate-api	6.4.5		e0799ae5f0ea72413eb0f118c1d17c1d03869a67
org.apereo.cas	cas-server-support-surrogate-api	6.4.5	resources	b75c57a078d49c0ad7384f1c07ef4a82343c7f2a
org.apereo.cas	cas-server-support-surrogate-api	6.4.6		693e50917fdca139dafadb368ed4f814c2aa775a
org.apereo.cas	cas-server-support-surrogate-api	6.4.6	resources	4f2a0dfd8d998fde64247cdd8c200b243c0f4a7f
org.apereo.cas	cas-server-support-surrogate-api	6.4.6.1		4c389ff56fbf87fe9d258d4109eeeba66e18526e
org.apereo.cas	cas-server-support-surrogate-api	6.4.6.1	resources	8bc270522bda3866226afb5193c1948aad751e8a
org.apereo.cas	cas-server-support-surrogate-api	6.4.6.2		ca75c49d5faf0c5d06cb2d68817220e504468fab
org.apereo.cas	cas-server-support-surrogate-api	6.4.6.2	resources	4e95660287047f0809c0b6c23f1071e212483a0c
org.apereo.cas	cas-server-support-surrogate-api	6.4.6.3		c0c63bb1b0ab0ee26c469fefa552cf7faaf1d167
org.apereo.cas	cas-server-support-surrogate-api	6.4.6.3	resources	e2dea17a0f19e6524a4052219e2cfa989468d2be
org.apereo.cas	cas-server-support-surrogate-api	6.4.6.4		cb83d3fb391df637901ac3d8a9e125cc0d861060
org.apereo.cas	cas-server-support-surrogate-api	6.4.6.4	resources	a8942a8a3827c77ae8b532c5fb9088053193cedd
org.apereo.cas	cas-server-support-surrogate-api	6.4.6.5		d67bec1b212c2df80f0025b5fa720b0f7d2b1e99
org.apereo.cas	cas-server-support-surrogate-api	6.4.6.5	resources	449f1bb0b38291c838a0e4ac0c2b6ed50f82e154
org.apereo.cas	cas-server-support-surrogate-api	6.4.6.6		0e7e4f43bb8a7e31586a94de7480df2d8236ff6b
org.apereo.cas	cas-server-support-surrogate-api	6.4.6.6	resources	be63ce23f968debc64052f5230cbf1ede288e6ce
org.apereo.cas	cas-server-support-surrogate-api	6.5.0		79ab761f2064e556cafa3db7b32281a3488b37db
org.apereo.cas	cas-server-support-surrogate-api	6.5.0	resources	26535802582f1f7c2672129a82fc5f2a07a8a28f
org.apereo.cas	cas-server-support-surrogate-api	6.5.0-RC1		044f7a2ae927b19ce391e958fc0f54390edd0212
org.apereo.cas	cas-server-support-surrogate-api	6.5.0-RC1	resources	622a7edc02612ebe30ceafd22eef67c92d2ff765
org.apereo.cas	cas-server-support-surrogate-api	6.5.0-RC2		3e8051a96f0368254e1b069c59ec3e97f6390bd4
org.apereo.cas	cas-server-support-surrogate-api	6.5.0-RC2	resources	73b2cd5003f89e4094ec089385468e742d2b78c9
org.apereo.cas	cas-server-support-surrogate-api	6.5.0-RC3		c4104ee8175440a376c11a55618c2034693d471e
org.apereo.cas	cas-server-support-surrogate-api	6.5.0-RC3	resources	b0779c901376e7e0b8bbb875d0ec7ca966074849
org.apereo.cas	cas-server-support-surrogate-api	6.5.0-RC4		b697b7b50a5d6543ba7a11b68f4d027134237ad7
org.apereo.cas	cas-server-support-surrogate-api	6.5.0-RC4	resources	64ebff4517934c3816c4c79e9876667a69e6e5e4
org.apereo.cas	cas-server-support-surrogate-api	6.5.0-RC5		4d986f3aeb58b7c5023883617705f60412e6f292
org.apereo.cas	cas-server-support-surrogate-api	6.5.0-RC5	resources	8db6aacd6e49f73dc5951ce7be32773da39be98e
org.apereo.cas	cas-server-support-surrogate-api	6.5.1		3b4e48dca1b4f0eab467bc5e241b62acde1f1521
org.apereo.cas	cas-server-support-surrogate-api	6.5.1	resources	ae8a4ea354845ad0b28c0fd6790043b8bb742861
org.apereo.cas	cas-server-support-surrogate-api	6.5.2		a248bbd8b4ad50f4764c1305c0ceb4ac16031072
org.apereo.cas	cas-server-support-surrogate-api	6.5.2	resources	cd1cd56a35abc21747cb7dae609c3d36477ded3a
org.apereo.cas	cas-server-support-surrogate-api	6.5.3		6d37498f211b58ed26a2cf42547f32dd4d68f6a4
org.apereo.cas	cas-server-support-surrogate-api	6.5.3	resources	42d9467d282299c6f2c7b162070b303ae6c578a0
org.apereo.cas	cas-server-support-surrogate-api	6.5.4		bc9e6c881af4571237b4a204795c08ad61a02ce7
org.apereo.cas	cas-server-support-surrogate-api	6.5.4	resources	1f9c8b8e26eb7e00130c3884fbb5925e50212721
org.apereo.cas	cas-server-support-surrogate-api	6.5.5		a26b72c08697a3d50085bc820bcdc48bcecb11aa
org.apereo.cas	cas-server-support-surrogate-api	6.5.5	resources	a6b5b5aa42b39ef81b3a50aabc238baaf697d971
org.apereo.cas	cas-server-support-surrogate-api	6.5.6		f138adaf33dcadb244999ed8599c5b0d309c6f75
org.apereo.cas	cas-server-support-surrogate-api	6.5.6	resources	89f469658dd8765382dc51a5010d280aa45f7ece
org.apereo.cas	cas-server-support-surrogate-api	6.5.7		32ca0add21d4b9ddf4dbd4a0127f30f8844cabbd
org.apereo.cas	cas-server-support-surrogate-api	6.5.7	resources	a290995ac66c5042c5496d6768e9bfc03f1b9617
org.apereo.cas	cas-server-support-surrogate-api	6.5.8		a3040b480bdfeebe55688ad08a67e421a39187a1
org.apereo.cas	cas-server-support-surrogate-api	6.5.8	resources	30ef62f655924d2bcd917733b5ed11c9aeefcd05
org.apereo.cas	cas-server-support-surrogate-api	6.5.9		6512d92e3bc2ee9d917712d6db5316e14153e40e
org.apereo.cas	cas-server-support-surrogate-api	6.5.9	resources	f8bba41491c0c216d28049a6095f8c1e81ec357b
org.apereo.cas	cas-server-support-surrogate-api	6.5.9.1		c48f70a215b263cf9a0b99be3bcf332fffbb716e
org.apereo.cas	cas-server-support-surrogate-api	6.5.9.1	resources	7e4cd13dbd0ce8db2a5418fdcd4238c36ad09747
org.apereo.cas	cas-server-support-surrogate-api	6.5.9.2		55e8ec7b222f77ac049e22529a80b0f608eafd8e
org.apereo.cas	cas-server-support-surrogate-api	6.5.9.2	resources	e773c148c03b4f6f082c079c557af1c3c981037d
org.apereo.cas	cas-server-support-surrogate-api	6.5.9.3		e49dedbac255b33a5d1e71b7a461e9551bbb43f8
org.apereo.cas	cas-server-support-surrogate-api	6.5.9.3	resources	f2ab062fdc97d1bf105c8b557566175caf106400
org.apereo.cas	cas-server-support-surrogate-api	6.5.9.4		bda142ab33cfef95338338dbea5402b53311f7f1
org.apereo.cas	cas-server-support-surrogate-api	6.5.9.4	resources	88097c423d503332d96cd53fb64328016aa20ecd
org.apereo.cas	cas-server-support-surrogate-api	6.6.0		21958ded126584f3d869199e4ca7a85b50cdd50c
org.apereo.cas	cas-server-support-surrogate-api	6.6.0	resources	7d22b759438a1dec731a1390fa98f99a52d34fc2
org.apereo.cas	cas-server-support-surrogate-api	6.6.0-RC1		35946d9a44d2d0edfef3b7a0084a141d21ec121d
org.apereo.cas	cas-server-support-surrogate-api	6.6.0-RC1	resources	546976c835d8b73aa73fd7d114f8b708738e834f
org.apereo.cas	cas-server-support-surrogate-api	6.6.0-RC2		b930e0e942aee9502310e64f09ce0b4b589d003a
org.apereo.cas	cas-server-support-surrogate-api	6.6.0-RC2	resources	f8a4110ef5b8440fbbe3971b075f6b35298d44e1
org.apereo.cas	cas-server-support-surrogate-api	6.6.0-RC3		fec71ac259f5de262eb188c8b7f2506a9971b360
org.apereo.cas	cas-server-support-surrogate-api	6.6.0-RC3	resources	9d24bd1f29624f74955bb0e0d24864f501c24f57
org.apereo.cas	cas-server-support-surrogate-api	6.6.0-RC4		77dd9eabffcd75eb8907da6392702424ef51d3ab
org.apereo.cas	cas-server-support-surrogate-api	6.6.0-RC4	resources	de42b3e6b39c43f0d8e7a9daa07b767fb74e493b
org.apereo.cas	cas-server-support-surrogate-api	6.6.0-RC5		99c69d07b6299f3ad248f832e568b78897e51c70
org.apereo.cas	cas-server-support-surrogate-api	6.6.0-RC5	resources	a072136d54f2e57e961f37ceefd83c282460196e
org.apereo.cas	cas-server-support-surrogate-api	6.6.1		5614bdea35a65ab405127bdbcc1f3598420d37e6
org.apereo.cas	cas-server-support-surrogate-api	6.6.1	resources	1470c719c548874a76e45c7b666a58726e8b8217
org.apereo.cas	cas-server-support-surrogate-api	6.6.10		4019f209d7d7eddc8381af47ccdba59238099624
org.apereo.cas	cas-server-support-surrogate-api	6.6.10	resources	b3968613ddd1593d046b882114be4a5e9ef8ddcb
org.apereo.cas	cas-server-support-surrogate-api	6.6.11		fa8bd71ccb6fa39f5a424a75c5f32c4e6a81e42e
org.apereo.cas	cas-server-support-surrogate-api	6.6.11	resources	835a65dc1394291e08a655a9312aea92579e61b5
org.apereo.cas	cas-server-support-surrogate-api	6.6.12		d0c56cdd0b3a3e0824612b1541b6945970dc06ae
org.apereo.cas	cas-server-support-surrogate-api	6.6.12	resources	82b9976113d6b4297beeb9141f24c63aec2fe829
org.apereo.cas	cas-server-support-surrogate-api	6.6.13		3bef4011f95d2c52d7af82ca38d960eb1db44cad
org.apereo.cas	cas-server-support-surrogate-api	6.6.13	resources	24a477fc34356e6471ced37e959da2aa4909ca87
org.apereo.cas	cas-server-support-surrogate-api	6.6.14		55cbb0f777628e50862d0b430339bf4c79feced5
org.apereo.cas	cas-server-support-surrogate-api	6.6.14	resources	aadcee7a4317ba903f5ef6ff948994fd142aee34
org.apereo.cas	cas-server-support-surrogate-api	6.6.15		86c8ca1e58e67e463663ebfff31b409da9a4cd0e
org.apereo.cas	cas-server-support-surrogate-api	6.6.15	resources	f7b9f0853cb43998a0b6039a2b0c31851dab61c1
org.apereo.cas	cas-server-support-surrogate-api	6.6.15.1		4f6f9dc80f8f07a4447ec571b8c158b4caa38db5
org.apereo.cas	cas-server-support-surrogate-api	6.6.15.1	resources	3125b82164e543cc9460eb0cddda7343415eab82
org.apereo.cas	cas-server-support-surrogate-api	6.6.15.2		4b7be0b40632700e0dff7c3f83f299d9375d26a0
org.apereo.cas	cas-server-support-surrogate-api	6.6.15.2	resources	ac3183c856a14f878d66f5374c628daf05cd965a
org.apereo.cas	cas-server-support-surrogate-api	6.6.2		df0ff0a14683865a44e1bb97ae516b499222b658
org.apereo.cas	cas-server-support-surrogate-api	6.6.2	resources	db766ebd374d24715850815ed9f283202f00b492
org.apereo.cas	cas-server-support-surrogate-api	6.6.3		d3808e7fd0a4e61b0d0733eaaea57e90c40c3eed
org.apereo.cas	cas-server-support-surrogate-api	6.6.3	resources	a4b7af5379251b0e1a52dc294c3b54bf15b63d81
org.apereo.cas	cas-server-support-surrogate-api	6.6.4		e8eaef7fb5a4767c95466b5278706897e9343604
org.apereo.cas	cas-server-support-surrogate-api	6.6.4	resources	5b123c8dfc8bcc07e05c5286da04a15fd46f77ec
org.apereo.cas	cas-server-support-surrogate-api	6.6.5		cb93f94252a04b12ea2a57ecaa7fcc3d88eca98a
org.apereo.cas	cas-server-support-surrogate-api	6.6.5	resources	a1919d262f354e9e55ff1314e78c587821133b33
org.apereo.cas	cas-server-support-surrogate-api	6.6.6		64124b11c69f2f9a5133bcfd12f3e9a042f38fe2
org.apereo.cas	cas-server-support-surrogate-api	6.6.6	resources	217efd14f89bf55cf2d2361d9d070a93ea72026a
org.apereo.cas	cas-server-support-surrogate-api	6.6.7		4fc1731331e429abb23695a15306bc37d05e1185
org.apereo.cas	cas-server-support-surrogate-api	6.6.7	resources	9e04470f0822ecfdf47c1990d735e547e2783e4a
org.apereo.cas	cas-server-support-surrogate-api	6.6.8		482a453c0b7727694f5dd578bd1a222ac6aab81a
org.apereo.cas	cas-server-support-surrogate-api	6.6.8	resources	aa88e4a3edb2f6c87c2d4bed16ad03401583c3ca
org.apereo.cas	cas-server-support-surrogate-api	6.6.9		fedb5c9f5524fe97de76e7655e267ad1823d0b49
org.apereo.cas	cas-server-support-surrogate-api	6.6.9	resources	0d7bf4474a3e35e839ec52d68cc242818be57575
org.apereo.cas	cas-server-support-surrogate-api	7.0.0		a79e2212dd848e91ab0bd837bd857de6336d12e1
org.apereo.cas	cas-server-support-surrogate-api	7.0.0	resources	9be0e03f91f9b992c1405432cc7e88d1a7184836
org.apereo.cas	cas-server-support-surrogate-api	7.0.0-RC1		357e66e618f6cc2161d0172d5e37e1532b7f0424
org.apereo.cas	cas-server-support-surrogate-api	7.0.0-RC1	resources	da2394ee8ba363fb0fbd4ad5bb69f1307a7e331f
org.apereo.cas	cas-server-support-surrogate-api	7.0.0-RC2		1cb1b7fd0b345ed530c1e2df8826224714d195e1
org.apereo.cas	cas-server-support-surrogate-api	7.0.0-RC2	resources	8bc8b1cf813191028d1254c42be7cd5520284909
org.apereo.cas	cas-server-support-surrogate-api	7.0.0-RC3		eb462d50ac1d6da0e7b24a77b3e9009e6bd320b8
org.apereo.cas	cas-server-support-surrogate-api	7.0.0-RC3	resources	e85946df044557adebfea6cf5bd96e8815a1c38d
org.apereo.cas	cas-server-support-surrogate-api	7.0.0-RC4		ffb3038867802abd75e04b4beb205361bb59b13c
