asia.stampy	stampy-MINA-client-server-RI	1.0-RELEASE		c2e68dd34aac0ded34248a10571460b7c29c2a53
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.0		b596ac4b5f426a700f30db6e74ee82ece19ff513
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.1		95e518c90ae981e32cc4e1f364454a84a40286ff
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.10		99cab80d89605af4c3726e5a82a584dba2975c53
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.11		beffe96a5d256d1f259141bccc2b0104fc73ad31
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.12		5a6ec14762e4788a0312ccf7395673f1252728ab
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.13		bf5419535bfa8bf86def1f83d9b9e22c74216f6f
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.14		c05a1e3ba3bca96aae5fcd721565807eccb46813
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.15		645ff42fb1ceb74b3eace823662812fd82513a3d
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.16		1b5f66f220e90627e226fa8837587a165c92818e
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.17		e38cddfefcc52cebd6a66e291204299dd2240fe3
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.18		9cb74762a05d556e8c727231df7fa5e155a9d933
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.19		032925ce6d3b9f57be243ad4b1a4b519fa33c0dd
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.2		9824d8f28b8bb2ea2a3d90bab9e7841092f34bf6
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.20		005b9f3583c948af9459db30c34cddf20396f811
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.21		b5ed532b4af5ea2668fd3a245ed1f5badd833e6a
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.21-beta-1		c7281054281ccb2a4edd77cccce048abbb958450
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.22		6555d963a789f6771ce936ec225dd6edc1b3ce89
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.23		436213a5447139ddfb390745bbaacf88ca893017
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.24		5991cac2525d1388178b14c1e0aefa8c7828c92e
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.25		d4cc1bf83025dd9c034d7a6eca4a391b59cce3ae
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.26		55be5d0aa216cd56a9321579129187add1a7d29a
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.27		12a34aad68e1c274d5ac056192fe89645d49cf61
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.28		c19d68bdecc3bf9852e9caf9399433e3b7f55282
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.29		7682ae2ea38b00d3e77c0faf7bc3db076696e4ef
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.3		a4f77bca78541251d4f23c392be27296b0901655
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.30		4fb61b8abbb0f53c5d3d986755a19851c8cc2d0d
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.31		2ba1539a8b5aec6c0ab1899c4679fc1c236700a4
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.32		4781b4420b67c8ca037b16df93b48b883646329f
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.33		3b9776f9416fa4096f227af75de2af6cc65ee311
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.34		2860f690ba41c870b08285e4eba4fc8dda793807
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.35		ee444f9b388b5a5d2956bf6deafe37b426c8d607
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.36		f395a134bf0c9b0f1a4b90e4a22c5a09011e3657
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.37		2c136c02c068069de1eddfcc488e075ee0d1237e
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.4		88872f5edfd7ac8bddbd994801cf246c27d98a28
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.5		0c64e2468745fd6256ab56f301ebc7c507c1d1c1
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.6		dc198c6dfa040db0fd64a5bdca746a9ca2319b6f
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.7		8d5d1c31b1af756bbe3f5d5a5d591e9d6e2448b3
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.8		d8c55b0d518c178c5ca704704589af48a9de8e29
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.4.9		83390f204909307166469634e72373d0fcd0cf1b
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.5.0		049ec628881449762431d3a4e3570fd28f216ba6
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	0.5.1		fb4d24bd7d3dea3b09612b7f90eab9963e46d3bb
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	1.0.0		b2c9bc8b09d7f786d4f6ecd7dd65fda8696113ee
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	1.0.0-alpha1		f9dfbb4937764ef302704f72af38df8d06c9fd75
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	1.0.0-alpha2		d7ad3a0bd1f8810b9b74ce32974cf177115c4b74
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	1.0.0-alpha3		4137a8fb7ab9238419957b0ff27daa4a09a64fa6
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	1.0.0-alpha4		1448bf4cbfb01056b219f91b9876ad49b5c80b4c
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	1.0.0-beta1		61a70de0f8cc9bd08e159197956f139cd1b92c4b
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	1.0.1		99f19800168ff2adcee1b47cae50b55764af73ad
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	1.0.2		2431433c67023dc3783e4ea9c970910e5b606239
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	1.1.0		fd093d4712219ef4e7de6d7166380f9976f205b0
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	1.1.1		eb6752edc34aac0e41dd2c19bbea7825d69fc4f8
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	1.1.2		be28ab11c815102f24e31cde4eb97446b9639549
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	1.1.3		f41895f57e4a074d04d4372600dfb18d0fd5f83d
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	1.2.0		a7a81e0cb5981264806b23a2bd5e7d87a365ea11
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	1.2.1		db34946eda03869272ae3e53719371aeba4d13ea
org.jsonschema2pojo	jsonschema2pojo-gradle-plugin	1.2.2		30c1670690aa0855b0a49bb4e1764cb616e70e36
org.kie.modules	gnu-getopt-main	6.1.0.Beta1		N/A
org.kie.modules	gnu-getopt-main	6.1.0.Beta2		N/A
org.kie.modules	gnu-getopt-main	6.1.0.Beta3		N/A
org.kie.modules	gnu-getopt-main	6.1.0.Beta4		N/A
org.kie.modules	gnu-getopt-main	6.1.0.CR1		N/A
org.kie.modules	gnu-getopt-main	6.1.0.CR2		N/A
org.kie.modules	gnu-getopt-main	6.1.0.Final		N/A
org.kie.modules	gnu-getopt-main	6.2.0.Beta1		N/A
org.kie.modules	gnu-getopt-main	6.2.0.Beta2		N/A
org.kie.modules	gnu-getopt-main	6.2.0.Beta3		N/A
org.kie.modules	gnu-getopt-main	6.2.0.CR1		N/A
org.kie.modules	gnu-getopt-main	6.2.0.CR2		N/A
org.kie.modules	gnu-getopt-main	6.2.0.CR3		N/A
org.kie.modules	gnu-getopt-main	6.2.0.CR4		N/A
org.kie.modules	gnu-getopt-main	6.2.0.Final		N/A
org.kie.modules	gnu-getopt-main	6.3.0.CR1		N/A
org.kie.modules	gnu-getopt-main	6.3.0.CR2		N/A
org.kie.modules	gnu-getopt-main	6.3.0.Final		N/A
org.kie.modules	gnu-getopt-main	6.4.0.Beta1		N/A
org.kie.modules	gnu-getopt-main	6.4.0.Beta2		N/A
org.kie.modules	gnu-getopt-main	6.4.0.CR1		N/A
org.kie.modules	gnu-getopt-main	6.4.0.CR2		N/A
org.kie.modules	gnu-getopt-main	6.4.0.Final		N/A
org.kie.modules	gnu-getopt-main	6.5.0.Beta1		N/A
org.kie.modules	gnu-getopt-main	6.5.0.CR1		N/A
org.kie.modules	gnu-getopt-main	6.5.0.CR2		N/A
org.kie.modules	gnu-getopt-main	6.5.0.Final		N/A
org.leapframework	leap-spring-boot-web	0.7.0b		a048e3e64f414fb294a7a2d849cc3ee31f2667e5
org.leapframework	leap-spring-boot-web	0.7.10b		04adc84b626b0c6840911b44d0c0ff1539d00558
org.leapframework	leap-spring-boot-web	0.7.11b		2902b32f3a80ed9c3a2cc74036d825e08ac6436b
org.leapframework	leap-spring-boot-web	0.7.12b		514a49cbdcdfd04840e95b4b25c3239f6c6ff6c2
org.leapframework	leap-spring-boot-web	0.7.13b		08f33e7a22b73a1cb9ff030daf57478216d06a8c
org.leapframework	leap-spring-boot-web	0.7.1b		1c626518cf2820a948da12a83e558c99070cce6e
org.leapframework	leap-spring-boot-web	0.7.2b		be99a3d2a2858e315cdf9660dc28abeaa4065f70
org.leapframework	leap-spring-boot-web	0.7.3b		ee1c8731ff8019b119e30c42f11c76488321ca6a
org.leapframework	leap-spring-boot-web	0.7.4b		26120c972b27e5d3c564e0dd63d930f3a9d776b5
org.leapframework	leap-spring-boot-web	0.7.5b		33be91de32b5fac5f5471908a422a2deac75e93a
org.leapframework	leap-spring-boot-web	0.7.6b		cf60752a354a9d5b1ca8fd67fe6b1761812c249f
org.leapframework	leap-spring-boot-web	0.7.7b		99c253c0e847246d4b92013ace72021f07cbef89
org.leapframework	leap-spring-boot-web	0.7.8b		8d0352fe7ea38cdee11a3f53af2852bf27fcb513
org.leapframework	leap-spring-boot-web	0.7.9b		224ef421929c49846b83a3aefd4b48e8871bdc60
org.mockito	mockito-scala-scalatest_2.13.0-RC3	1.5.1		16d06015a167fa840da71a7967fc640bbdb0a4ea
org.mockito	mockito-scala-scalatest_2.13.0-RC3	1.5.2		902baca754001ace46163a0a5bc0030759ca3e79
org.mockito	mockito-scala-scalatest_2.13.0-RC3	1.5.4		a29da79cd2a5898c045d773f0db977fb043fd790
org.mockito	mockito-scala-scalatest_2.13.0-RC3	1.5.6		1fa9bbfede039dc8e12f60da22b0ef3537da9711
org.mockito	mockito-scala-scalatest_2.13.0-RC3	1.5.7		e40c34a08e4dd54bb76565e0066012e4bb2757ee
org.mockito	mockito-scala-scalatest_2.13.0-RC3	1.5.8		56d69969c0a3b33976dd970ca0beb6df97cd8e87
org.nanocontainer	nanocontainer-webcontainer	1.1		ffa3e0f2aa9398f9ee58393ec5601b8123aa0148
org.nanocontainer	nanocontainer-webcontainer	1.1-RC-1		46013347688dc5fed93f07257d846a3a7575175a
org.nanocontainer	nanocontainer-webcontainer	1.1.1		fd624c967fb3ccdfd62e361cef80eb7d73f7aa02
org.nanocontainer	nanocontainer-webcontainer	1.1.2		995ee974eb4516a427fa1de7b3b562210cf34e71
org.opendaylight.netvirt	openstack.net-virt-providers	1.2.3-Beryllium-SR2		913959583cb25f06ffd7df7196d8c84ed19fd412
org.opendaylight.netvirt	openstack.net-virt-providers	1.2.4-Beryllium-SR3		ef48289f5e6428371be7ddcbd073f30fe20e691d
org.opendaylight.netvirt	openstack.net-virt-providers	1.2.5-Beryllium-SR4		ed7064dbdd636337b7b9c9767e0015980ba50114
org.opendaylight.netvirt	openstack.net-virt-providers	1.3.0-Boron		12d5ea48dfc833fbb91d2eebb75c8f92b2819ac9
org.opendaylight.netvirt	openstack.net-virt-providers	1.3.1-Boron-SR1		e4622b51d7447ab934f19c547978744fbe5c001e
org.opendaylight.netvirt	openstack.net-virt-providers	1.3.2-Boron-SR2		271cf1879fe2198a44a49da64fbbc4ce318377b9
org.opendaylight.netvirt	openstack.net-virt-providers	1.3.3-Boron-SR3		b2edfa0c3249d763380193c4c9a8e9f9d228866a
org.opendaylight.netvirt	openstack.net-virt-providers	1.3.4-Boron-SR4		b9305e54eb9ae8755ecef8f5a9d06f37b8d35b87
org.ow2.petals.flowable	flowable-bpmn-converter	6.0.1-PETALS-0		4e8624177e9486b6c358f61380dbe7afcf1158d4
org.ow2.petals.flowable	flowable-bpmn-converter	6.0.1-PETALS-1		cc718dc7f83f8ac95942b1713a9960970fed0de7
org.ow2.petals.flowable	flowable-bpmn-converter	6.2.1-PETALS-0		39e13cb139a48291217508d38f402100a82c0699
org.ow2.petals.flowable	flowable-bpmn-converter	6.2.1-PETALS-1		c490038441c939ccf04838602db8d3e90dbcdefe
org.ow2.petals.flowable	flowable-bpmn-converter	6.4.2-PETALS-0		da0b24ad1311c94c07d31f7f94b104194758972a
org.scalaz	scalaz_2.12	7.0.9		N/A
org.scalaz	scalaz_2.12	7.1.11		N/A
org.scalaz	scalaz_2.12	7.1.12		N/A
org.scalaz	scalaz_2.12	7.1.13		N/A
org.scalaz	scalaz_2.12	7.1.14		N/A
org.scalaz	scalaz_2.12	7.1.15		N/A
org.scalaz	scalaz_2.12	7.1.16		N/A
org.scalaz	scalaz_2.12	7.1.17		N/A
org.scalaz	scalaz_2.12	7.2.10		N/A
org.scalaz	scalaz_2.12	7.2.11		N/A
org.scalaz	scalaz_2.12	7.2.12		N/A
org.scalaz	scalaz_2.12	7.2.13		N/A
org.scalaz	scalaz_2.12	7.2.14		N/A
org.scalaz	scalaz_2.12	7.2.15		N/A
org.scalaz	scalaz_2.12	7.2.16		N/A
org.scalaz	scalaz_2.12	7.2.17		N/A
org.scalaz	scalaz_2.12	7.2.18		N/A
org.scalaz	scalaz_2.12	7.2.19		N/A
org.scalaz	scalaz_2.12	7.2.20		N/A
org.scalaz	scalaz_2.12	7.2.21		N/A
org.scalaz	scalaz_2.12	7.2.22		N/A
org.scalaz	scalaz_2.12	7.2.23		N/A
org.scalaz	scalaz_2.12	7.2.24		N/A
org.scalaz	scalaz_2.12	7.2.25		N/A
org.scalaz	scalaz_2.12	7.2.26		N/A
org.scalaz	scalaz_2.12	7.2.27		N/A
org.scalaz	scalaz_2.12	7.2.28		N/A
org.scalaz	scalaz_2.12	7.2.29		N/A
org.scalaz	scalaz_2.12	7.2.30		N/A
org.scalaz	scalaz_2.12	7.2.31		N/A
org.scalaz	scalaz_2.12	7.2.32		N/A
org.scalaz	scalaz_2.12	7.2.33		N/A
org.scalaz	scalaz_2.12	7.2.34		N/A
org.scalaz	scalaz_2.12	7.2.35		N/A
org.scalaz	scalaz_2.12	7.2.36		N/A
org.scalaz	scalaz_2.12	7.2.7		N/A
org.scalaz	scalaz_2.12	7.2.8		N/A
org.scalaz	scalaz_2.12	7.2.9		N/A
org.scalaz	scalaz_2.12	7.3.0		N/A
org.scalaz	scalaz_2.12	7.3.0-M10		N/A
org.scalaz	scalaz_2.12	7.3.0-M11		N/A
org.scalaz	scalaz_2.12	7.3.0-M12		N/A
org.scalaz	scalaz_2.12	7.3.0-M13		N/A
org.scalaz	scalaz_2.12	7.3.0-M14		N/A
org.scalaz	scalaz_2.12	7.3.0-M15		N/A
org.scalaz	scalaz_2.12	7.3.0-M16		N/A
org.scalaz	scalaz_2.12	7.3.0-M17		N/A
org.scalaz	scalaz_2.12	7.3.0-M18		N/A
org.scalaz	scalaz_2.12	7.3.0-M19		N/A
org.scalaz	scalaz_2.12	7.3.0-M20		N/A
org.scalaz	scalaz_2.12	7.3.0-M21		N/A
org.scalaz	scalaz_2.12	7.3.0-M22		N/A
org.scalaz	scalaz_2.12	7.3.0-M23		N/A
org.scalaz	scalaz_2.12	7.3.0-M24		N/A
org.scalaz	scalaz_2.12	7.3.0-M25		N/A
org.scalaz	scalaz_2.12	7.3.0-M26		N/A
org.scalaz	scalaz_2.12	7.3.0-M27		N/A
org.scalaz	scalaz_2.12	7.3.0-M28		N/A
org.scalaz	scalaz_2.12	7.3.0-M29		N/A
org.scalaz	scalaz_2.12	7.3.0-M30		N/A
org.scalaz	scalaz_2.12	7.3.0-M31		N/A
org.scalaz	scalaz_2.12	7.3.0-M32		N/A
org.scalaz	scalaz_2.12	7.3.0-M6		N/A
org.scalaz	scalaz_2.12	7.3.0-M7		N/A
org.scalaz	scalaz_2.12	7.3.0-M8		N/A
org.scalaz	scalaz_2.12	7.3.0-M9		N/A
org.scalaz	scalaz_2.12	7.3.1		N/A
org.scalaz	scalaz_2.12	7.3.2		N/A
org.scalaz	scalaz_2.12	7.3.3		N/A
org.scalaz	scalaz_2.12	7.3.4		N/A
org.scalaz	scalaz_2.12	7.3.5		N/A
org.scalaz	scalaz_2.12	7.3.6		N/A
org.scalaz	scalaz_2.12	7.3.7		N/A
org.scalaz	scalaz_2.12	7.3.8		N/A
org.webjars.npm	minireset.css	0.0.7		c19af339c13bae4de49708a04e47b7c818340001
org.webjars.npm	rework-plugin-function	1.0.2		ff4abd22e2d5ca8e801add51ba2a212ec7cdbc90
org.webjars.npm	tsparticles-interaction-particles-collisions	2.1.3		6f5803bd3806b0221d71068b630336df98cd1673
org.webjars.npm	ultrahtml	1.2.0		845f9bff7f085ae45bd0b118843498eca426c422
org.wildfly.camel	example-camel-jms-tx-spring	4.7.0		N/A
technology.dice.open	dice-where-downloader-lib	1.1.1		c23d8df15f6a72a4afac22d6f67a172b5858705c
technology.dice.open	dice-where-downloader-lib	1.1.2		10ecbe26efafea3e41b655d7e61bf1e539a81188
technology.dice.open	dice-where-downloader-lib	1.1.3		55c247d264f9913fb13aa75fb82373e47c1d70a7
technology.dice.open	dice-where-downloader-lib	1.1.4		ff4453b259c217219c969b0db225668328e243ce
technology.dice.open	dice-where-downloader-lib	1.2.0		cf463ef3c31a2d5463e888f1bd5314fbca4e8c77
technology.dice.open	dice-where-downloader-lib	1.2.1		5f623b232f5261c3f80b450bb9a6076990b6de75
technology.dice.open	dice-where-downloader-lib	1.2.11		1a1ef0ed936584384f4c96ea0d23241e08f7a93e
technology.dice.open	dice-where-downloader-lib	1.2.12		321d9bdd494d52d1c976681171155db318a9d5c5
technology.dice.open	dice-where-downloader-lib	1.2.13		494f7a22b0dc0ddf373192fa7f49dc2f716a2528
technology.dice.open	dice-where-downloader-lib	1.2.14		ec01bbf8dc962bfd81f456cb0580e31c3f85288c
technology.dice.open	dice-where-downloader-lib	1.2.15		e46feaec291855d1de985404d939dcaad8f90442
technology.dice.open	dice-where-downloader-lib	1.2.16		9e64afe00958b76c9c4d22e90ce72134229378dc
technology.dice.open	dice-where-downloader-lib	1.2.17		48baf3c19f432bf88e04e7fea9af1393baa34645
technology.dice.open	dice-where-downloader-lib	1.2.2		c177b319e38d025d28bbc3a431139a091d55272b
technology.dice.open	dice-where-downloader-lib	1.2.3		7274f4730f4e9d2eef71ebf210093cf96c1b0501
technology.dice.open	dice-where-downloader-lib	1.2.4		79d6c6420bf543ffebd436c9ea71c981eb29ff27
technology.dice.open	dice-where-downloader-lib	1.2.5		ea402421c9552826073c90b2a9399323bb228d0c
technology.dice.open	dice-where-downloader-lib	1.2.6		4681e87692b6f86d4daa67c1eaac5455166f5e9f
technology.dice.open	dice-where-downloader-lib	1.2.7		fe521b5f1fce6b4d5059b33100d2ef7cd1f1aa8b
technology.dice.open	dice-where-downloader-lib	1.2.9		9556645a711953a6a666a1556ccc6495d60d775c
technology.dice.open	dice-where-downloader-lib	1.3.0		fbf68370f16a993a777f8127419333fb251131ec
technology.dice.open	dice-where-downloader-lib	1.3.1		529e0f18966a6fe7c4046408dc3ec6c7ab66644d
technology.dice.open	dice-where-downloader-lib	1.3.10		87a6d632bbae3240982d0eca7ba5cacfc5977a2d
technology.dice.open	dice-where-downloader-lib	1.3.11		7dffd11553a276aa82d578ccc2d058431becea2b
technology.dice.open	dice-where-downloader-lib	1.3.12		90c96902772a1411923653520b9ac0cb57f49b49
technology.dice.open	dice-where-downloader-lib	1.3.3		07504cfcb04fea203bec3cbafaa578d762a2d064
technology.dice.open	dice-where-downloader-lib	1.3.4		9a79ae78eeceb8b1405fde36145d9cf8ddb0b3d0
technology.dice.open	dice-where-downloader-lib	1.3.7		fea76cd7a28ab52435dc10868ea63f41aebf031b
za.co.absa.jacoco	org.jacoco.report	0.8.10		a2e050a59dcc7ebc91f1680c2dfcd32807bd4f8b
za.co.absa.jacoco	org.jacoco.report	0.8.11		95caf59e192c981d1491f39b84eb079a7ac2e9bf
za.co.absa.jacoco	org.jacoco.report	0.8.9		e3a3d892a841f683e1834f38fbf1f5652dbce457
