ch.epfl.lamp	scala-records_sjs0.6_2.11	0.4		08c81edcbb69469a304c13b01808b7dfd2c350d9
io.janstenpickle	trace4cats-natchez_2.12	0.6.0		b552381d912ad722cb095a839eec704723e1c581
io.janstenpickle	trace4cats-natchez_2.12	0.6.0+11-873b4710		da77a174117b93ff8526029e6956ee5f18a0ddcb
io.janstenpickle	trace4cats-natchez_2.12	0.6.0+13-ef91afe7		a37036dae38c6b41ca1baf10dd43660d3b40828d
io.janstenpickle	trace4cats-natchez_2.12	0.6.0+14-68725e97		1ab8015d983581ce07c0259ad8a102d1ae478c67
io.janstenpickle	trace4cats-natchez_2.12	0.6.0+17-ebfd789c		2e65cfca149ee07b9640aa6a90b3b7464f8d9365
io.janstenpickle	trace4cats-natchez_2.12	0.6.0+2-fc7e40e9		bc2e49d21766b85952f509ebbcc5c9473de183ec
io.janstenpickle	trace4cats-natchez_2.12	0.6.0+32-9c0fbbf8		f448cff68cebd48485f911865ffa1a2dbd11d62c
io.janstenpickle	trace4cats-natchez_2.12	0.6.0+34-3596e503		961700262e58526f1e9940120f37a631c4f143b5
io.janstenpickle	trace4cats-natchez_2.12	0.6.0+38-f428c548		c9b0f7a08c28450468a6ed8e763bb86f8ac3db60
io.janstenpickle	trace4cats-natchez_2.12	0.6.0+40-29422cda		cb5be98ad8e2ab6334d548c406a3a70847a90d5d
io.janstenpickle	trace4cats-natchez_2.12	0.6.0+43-50937d92		213f8bee9660061a070b1338081006cc4dca7d17
io.janstenpickle	trace4cats-natchez_2.12	0.6.0+45-91003979		6d0df2806a584766d3b0e97ab3eb283afd69c069
io.janstenpickle	trace4cats-natchez_2.12	0.6.0+47-b6122636		d431b306da1927ff1e63428cc615809a3c332bf1
io.janstenpickle	trace4cats-natchez_2.12	0.6.0+51-ea76fea5		176433baf636e6ccd9bf4aa959849f337ee115a9
io.janstenpickle	trace4cats-natchez_2.12	0.6.0+6-fbfaa374		78abf98b2356ed1cf20760b993d13d25b4b5102c
io.janstenpickle	trace4cats-natchez_2.12	0.6.0+66-03a73d22		f6118d2b2e726d2def2242dd2cf132fa83ae2aae
io.janstenpickle	trace4cats-natchez_2.12	0.6.0+74-3c4c4402		80fe89b5fdd35fb8ee579bba6c2db668049dbd25
io.janstenpickle	trace4cats-natchez_2.12	0.6.0+78-087550f6		92aa8a97183242bc22cd5f966b9b40a3a468f15d
io.janstenpickle	trace4cats-natchez_2.12	0.6.0+8-92cd29af		f2a06194947630442117bc29bd582531a7fe08c8
io.janstenpickle	trace4cats-natchez_2.12	0.6.0+80-1dce5de8		312408562133ba0b44fb6da330ece8a27d7a802e
io.janstenpickle	trace4cats-natchez_2.12	0.6.0+85-a4aac290		a1f17216aee38220b091606954470d7c8196139e
io.janstenpickle	trace4cats-natchez_2.12	0.6.0+87-05169465		78e8a379705fd8149dd6482635f4bb0660c304de
io.janstenpickle	trace4cats-natchez_2.12	0.7.0		60aa32d9c6ba7185706c0ad3d4f2981410a66f65
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+10-b2afe0d9		94f765814afa2049b46ade4a65a42cf561f6376e
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+106-b81743d5		10dd04e4ce4c51ab7f32606d7c409f4b8dfb46f5
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+108-28e83170		2002ca126bf6054dd0ae8f53a1142e154979a89d
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+112-adf55fb6		2bc6cd023574ac1d7606d344036fce217387fa05
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+114-82681a97		54a78c4af210bfad546b19dc5caf336a4bb1df85
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+116-aeb6ff02		18ff2281df002b435582d27d17b540936c63483d
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+118-9fd1a3f8		17c20afb4acaa8be02073fa07428577045d95515
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+120-1b0f5226		d6df92760dc0960dc53857e0e1580f902b478ed5
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+122-8f5d7f9e		d9cab6f1d14c746424907f5d0a6058c961dfa681
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+126-402a61f6		50ee34821826f076580f3f2dd09a77a511a0e77e
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+128-40c44240		bee17227654f1f096cd7ae9945dc09e90bbb850c
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+130-95f27b0d		8e3eb735abe60441a7a60908a0b5c73eedcb7303
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+138-f5ea5961		58a2b5f2adbe4aa46ad93cd8d4346ffb63af6c8f
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+14-c8a04328		9d779c3731c96be7a311310e656704d1d5f27e31
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+140-82b09f14		76cad3fd33d7e9ba90eec49bd72264b906214ddf
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+142-0f686baf		fb855b602c4a42a803015ca6a8b7cb23399e4863
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+149-9c0aa740		8c0bb38dc1a88501656e165b69efd37b474265fd
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+151-a9c8a5aa		5f31768fd003c7d44e94b5d0252f3a8387122d75
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+153-ce1ba507		07096f5ac87cd5fe37c0eaef3e17e92fc27f5e38
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+155-b0af7f41		6477b6e312d9c8cf1fa874b9889afabdeb287427
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+157-6e955bb6		a3fdfea901f929e8873766948815f9755c47e73c
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+159-04af9962		d40965d23128716e8a18a148e809e07868f919bd
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+16-24ac186d		0f140377080dd362f196ec183fbce03f4c7d4678
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+164-c44e04d4		6cbb67ee6c173e8c25054f3acf80d872e3557618
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+166-1f72f225		86289e47dbca8c38dc00b66cd7183d1171ff3a99
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+168-2ce97ef2		e7469fbe4bdcae352afab31d224e855ef1517434
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+170-0754ddab		896782a5dafd401e6888053543d56b513efe0b9b
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+172-be87c1e1		95995cdd623df7c89a076d5814e9d5d97acd2548
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+174-c7d97691		c4368e16a1e905f5a111a8cbd0cf30eef5bebae3
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+176-7126003d		37361ddac15942e6d55b921a56eb130575546e5a
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+178-5bb006fe		a30f8762bcc702cea0867089447b21fa802dcfbf
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+18-61d7b699		7c6dd1d08112f5d3baf10c1c75d0e06a1185b1f5
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+180-838ae5fd		004a1a536194802c38def105e93c339c1dd9e44c
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+185-5069854e		93055bf2c2fd45b8fcafa7c5eee148f7b10bbd22
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+196-4786e06f		53e3c7d8a145a7a8e5a5d5ba7aec716f2d3e64bd
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+199-56e1748d		d47a52a62bae72c5ead07e2e26cfe168bfe8e894
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+2-8c722c3a		4a407a2284fa6c797158c7ceb8cc51eb8da3541a
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+20-2202f9cd		71cceceac7c969d7c575632ea13144ea9d080fb1
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+201-0dc4aa4d		cfa12f28d8f87b4d7c598c27afba07dcf65a52f4
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+204-83a471b2		356cbfe731fddadc9c95341dc3873ce11c7d121c
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+206-0972c281		7ba7c0a4ed915e996fe4123a110aa9df1922a769
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+208-b9afe532		d21dc5adea41529fbd99a7f02145245a89b3d134
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+210-4619f265		c68a5621ee55402c7e721d0aa0b6421e09d0d4e7
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+214-9cff53d8		759dc597098d1d7bd1006963fcab32ce2192d1ce
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+216-c9f6ceeb		fa11271a42579c401e7754f7dc842afd5c610944
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+219-d64bc71d		a1b6b9f31c3da67313f7e846d84f225e6edde2c5
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+22-a8919d61		ee25a232ca7ea7d75a70c9c23c5cde75e2ae9a1f
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+223-f499c6f2		97245b89c6b3b028a87c8fc54bfa964cf244529d
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+227-ea54ea9d		dcea18ec6ad5ad0d7be9e3240029325f5ba1e7ad
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+229-543bea37		40b49c59f488486ef23728c57b175e01daed1e09
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+231-40240baf		668d86be760cf6019c97470d87f29ca5c1cfef01
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+249-6a142bd1		cf86f02f301d85adf740fa8cf5f2f6e78279a1c7
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+251-76627301		071aa7bd3a6c964db724fc8e8fbbc967f8aea71d
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+255-2aee0e76		cbb9ce0c40b955171dc142ef716f9937d3d945b0
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+257-7bc24ca9		4f10c22ff8fa7141c2d9a7f95e5be767e72dc68b
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+261-0e1e1007		f28ea6e7295f778db1195ebbcb4fdb4c337a7047
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+265-3b881076		1cd409e4b70e862093bce9f5d3fd0477648dfa34
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+30-ddd7378e		22667bc6c4121504e15ef251a42163e689719670
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+31-fbcb839e		19baf450ec9defcc17bf6707aeb80644fb02e27f
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+37-12adeba0		ce719a735fa9e127df5a1c75bc4c68c70d16d1d4
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+39-64f162de		b9d86737eccb1f37674f70181646e6498b25f91a
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+4-a691d67f		96197961a3a0a8cd5a16cc37c5c297d949e6fa5a
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+42-82baa78b		5f6753909016ec0563e544ba4ec91ef0ecd12414
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+46-20e012a6		917ff2ebb2adb6dc817f45f6daafa62bebabf3ed
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+48-544026ee		82e0e59c80a466a560c27b829898e4e99ed7c53c
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+50-7951bff0		aaa18818da9127bef9641acf9d1eed0d2b1ab791
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+52-06ce14d4		efce7428decf652b2a03a66350b380ddedd2ce13
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+54-77570754		4995dc90eb1fbe76e7a804d86bba16dd198efb09
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+56-8425ccfa		bcdaec9a276fc2c92ee0e395e6b8abf9438883d2
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+58-24330f60		30c71b66837408a03c3cd999c8c2164e79994f4a
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+6-3a70736d		35ae733075831523c0192fcf4c600c96998b167e
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+60-7fe63ef3		99ae4c080572e1ace8788d424290fecbc7bec917
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+62-1596cfc7		5ff74d9fc4642ffdcbd677ebd1fc6406764b8da1
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+66-dfadcc1e		bbd5cbbeaf579bfe88b7cfc0bc8cf9735dffd283
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+68-46595423		9d164952a5e57b89a9b1c850e2fce7d3798eb8c4
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+70-384af402		fd03ea81c34139ede57d4912ef96603ba1a885e6
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+74-4443c198		5d29ffc8630236c1fb9634037e2c489ee11e6ba6
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+76-704bdc3e		e29aad205384c02fbacd816384fc2c193d53f794
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+78-926817c7		a61b1d1cec0679c87b38e8a7f4bdc8322d0aa7c7
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+8-a9aaedd5		b2260cef8a43b87927a9dc849c3ab27ca99e6741
io.janstenpickle	trace4cats-natchez_2.12	0.7.0+80-2df6017c		51ef11ad3977a2bd5ed1e243c32d2f19b68b8589
io.janstenpickle	trace4cats-natchez_2.12	0.8.0		eee816515fd48092d28f0ac88b7fd372a4f744ae
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+10-5f6152c2		78aa673f905ac1763763fee2c9fb5a7a4dbc7d64
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+14-b64dd2b7		233b185b90574ae82b47dff4925575055f6f20d9
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+16-1d05275a		3f463f8c9a1f8ce5d8db8d798c56f46200291bea
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+18-4055777b		11bafcc4da6d524ad51ed1e32ee86c4a5c7a6b1b
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+2-96f6831f		5e6fbf8e0e7480a7325edc721b64745447a21ef8
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+21-b72f4d01		54ade3310d707bcced43cd1ee1552ba332112a72
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+23-7138d6f8		9cc551a00bed4b3d5ca2d1506ebccb639a24a428
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+25-f361423c		6367ba525c8443bba25f17d0d0261ee983430484
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+27-baa19d06		34cf5d8e4bb4075f14df831f774d8309a317021c
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+29-cb5aa79d		b291e3198d1ce46ba09a1e4da319662f48aa0087
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+31-58c1914f		70b83f1cd9a853fd0ec4cb68e8d0336f862962e6
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+33-c7204f7a		4a4e9cc6b48106528bef512f86c4f9ef4404baef
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+35-ab3bf63f		5ef3ca9630a315b5a0e22cd2c72b2ec261e6d99c
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+37-9dc46d49		c8dbade7eeda7f6d3637c8388d6129893fd9267a
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+4-75f7f4d1		d7d61d07b328d4e2bf3b33300c4747be5110317c
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+41-0787fe69		1a83af04fa8522846d7cf092b4abd253701ecb7f
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+47-b959aaa7		129514ce7733347b50cc79ceff4af0575d1bd5da
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+49-549877cf		deefde25ab69417f7a0dcebea849a8d74c2db073
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+57-5c4d46bf		7743e3ab7fbd36ce8a91e09eb7b20e1fa2ea2a85
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+6-22060fab		cd93329369867a8aa68208ea0583bade309376e3
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+60-383dfa93		955482139bede5a11134af323d94df0e1c11ee70
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+63-1ac9331b		b587231fe8747e2a0596cbc4b083f192de5742cd
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+66-8d6a732e		61d63b0f70e5e7c13fcb47989378fc6814270720
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+8-c22f1939		2e35c0c0aa1d7b863619a8452d8b42156a61dfbe
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+81-bad69502		bdd806d7c107d9ca496af869079f48fb51263d54
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+83-6f8cc7a1		1e629b3382dc1dc837ac367dfa66ce26d3602784
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+87-1c0579a2		1d3bc0c95ccb6fd2adbe00d8fcbd4d4629225d78
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+89-265c24aa		3ea90301f61f083d2373c3ca3568cd10bd8a1fb5
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+91-e9863eb1		90c0ceaa25cfec07d661e467586c4297d12afa35
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+93-4978d76e		f3c82bc93d9b314a80631f93b7bf9a10ca26d995
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+96-805b0a07		74603ae3b206593fcee28123ed871e0c934126b3
io.janstenpickle	trace4cats-natchez_2.12	0.8.0+99-2a8ffd6b		d38b8a689c6ed3a60c71d148bc8d96b02b721876
io.janstenpickle	trace4cats-natchez_2.12	0.9.0		e210f11dbac7f64321f4f2fec379969d8096a5b4
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+100-bc9501bb		17fec87f7d81311ddc397bdef76a4cd4ec2584d4
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+102-eee43c73		5c44de4021db1f4bcfe5eeacc4b6639f74405e6c
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+104-0c3d5ea6		f60b79c4683217a4f6d95b4508df5401697f89ba
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+106-ea87f558		b278de186898034ef28bd8f6c4ced04abc31715e
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+108-db344acb		ea6a4c89af5082906009ad719902c5e46b262bc1
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+11-e4b1d65b		2e9e7c26c0a24e14c59aa856ca473772ef17a31a
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+110-e41637cd		097cb196ebc86ad8f05e0344f263bea62834863b
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+112-0aaeecdf		b04f162e2ca825af6b47c54d36011941716e55a8
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+116-d5d065e2		cc945fce71e36a3b643cf31a769697e06ee552eb
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+119-4f53b9d3		97e45dddd3fa0cc080da925390ae12e0c23c60f2
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+121-bcc5decc		eac9b6513f4b56f0945ee5a6dc60edf9b50b70e2
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+123-5cb5e4a5		f42cde23f501db3a12a568623b1cddc253e18eda
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+127-1a3eebbd		91b4799961e8d7409a76f30424ef69002cfd5c58
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+129-bce12b93		5b65300db1900ad01698028fdefe412aec6f1c0d
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+13-f6725ebe		2e645f7641bdb4ead0f278b8f9cb1fb4ae0451af
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+131-b1c5c59e		b968e4923b203586d07a9e25eef6c24e7a7f868e
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+133-745ff907		bd592871616bf37ae4074c4f555fd48c4852260f
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+134-0183004b		40e347766b1f62b925dede86b1a281e5c162807d
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+136-ca732322		920cdc9ef8ebdbf693b48162b5f99243250bc042
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+138-b9c58a94		b24ba37c9caa26bd7a6ac273974c83fa2f11363a
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+140-bebc14cd		d53368cbac3a8359c622b43207a330bb0cf9074e
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+142-1ff00749		16fa287203e091d2376727b06e67fa5f409fd174
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+146-2d5c0093		b93f460d1e5f5085528b74096b5337615e4ffaf1
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+15-e25cfe91		96220ce2d3696bc688fe295d62bc9bc5ee85b590
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+150-45d1ef42		c15e0af2170864fc0a6abed0c5670a62665f93f2
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+152-289d4872		c3b80d9b8b2b3ba51f9148593522fac39dff892a
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+157-faa745d7		e9bcc429ee3122b47e88ba414c5bb46f944fe8ff
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+159-ed2796f1		c9a916d1fc4275c0490e4216728a81853199c348
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+163-92058c13		224ded886df60a13ee57459ce5d4905a0a1250af
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+165-d76d5ea6		3ff7b9cdf9f63d3d400beef632a206d3794fa4ee
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+17-26ee9900		d241fb803607c75148b3bd69cd956f8d1f3c5935
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+173-fe01f90b		c576b8e85ee349713854871ca417385102dba25d
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+175-e3326058		28783a59bdef6908ad5f0da731fa07e36ba29880
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+177-028d8906		591a4c2972c8964305a5729d28efb5304965df98
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+180-2fa9dc24		6b470359c2c933ff19527da90918834d892f9018
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+181-f33a381f		28f3841ef16a80f984583f6a969a971daf326919
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+183-2d72d889		b4e10018fc7db38efc10a1e802cb86a84dcdc45e
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+185-b5128e3b		852bc2c296c6a9dbd9188e9d95adeb8df405fe29
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+187-262fdf38		057d1cf938ac907d3da38a85a00f698b54fbb254
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+189-b626327a		3c47db76e44a2f1ae73c2588f44e7392022d4c79
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+19-ddd86683		6c7a33be34a5dbff65ccb873c5b14ff68bb2db75
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+191-b044d3d6		43ad52de28aa1a19eac498540199243403720733
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+195-3e730e41		ec6ea53c500af71efd4b4628a74f2287059c3751
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+197-2d729f90		88ec113694bbfcad55d7cc790b367a55cd43fcfa
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+2-1e595df5		f662592302b315fe4c6f57e203fe1c44c34a41d9
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+204-3a10fe30		3ea43fe5876201f9dc5c53a12b9db570ce5b3685
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+207-4298769d		9719bd25405a41646c82ab6309ea490c1328a2ad
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+209-03054a74		709107b5d91561dd28b562ca2522e117517de7e4
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+22-7ba16a2f		f45796d89d377a578a585d370019a7574d4b36b1
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+24-d363e1ae		cc81192a6dcc9a76ee6b28f629eaeccf212d0bf2
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+26-9dd94806		096f7c99282290d83e7d585f4d712fe4d2827a19
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+32-a05cacff		1d4450581634aebe91317f9681cf5ff244e64f80
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+34-48c91611		82982f0227398213861e63cb7daa71cf61584c63
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+36-af28d312		4a2707c4a8645d3511b3d2d9d515cf98ee03a319
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+38-318d7726		8db44b88b596b964d849c6a2fa1123e126d8254e
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+4-fc9cb3f2		8530f44eef06c42e428757f5ccb84d6ce27b03aa
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+41-84837075		99ff8b3c47ad28fe1e20793404596262c25363a9
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+43-daf2d53d		b9a905cfd3b4a326883eacea121a720edaaaff07
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+45-45e12330		f0af5ed2ffffe0af9fc0e83756f1c9fd629cd8e2
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+47-8b2cdc42		76737957b2e57c488e1b33cbb96ee170059b48ed
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+49-263e2eb2		926131c386348c09b951052a614082371a52f7d0
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+5-96c06e5e		dadf3978c3d812c728699485e87bb0037f505b3e
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+53-987d88e9		17e4852096968e7d7c78a2a1ee8729086f1bc685
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+55-f10dc2b9		d965b627196c7f3c5d404b06867066b8519b301c
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+57-bb9e8098		c0f91196cb15e49cfda012a99897f3d61deb4b02
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+59-789cd78e		7e74f6d7070aa518a24f753ddbaf0b8405759dbc
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+61-5fac4692		dfec9316f349a6b64a051d7696be2f704b111eac
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+63-1edcb390		ef809905058684ebbe1f544f24dd3d067a083aae
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+67-6898996b		cda22686a7ade3c51d535f49993f963a02741bd8
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+69-311dd1b1		c2af4c368ac69c45a6c1685548a64c2faf0c2d77
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+7-88f5a917		744feb625c0409ddee7d189fc2c1fa2053e2ccd1
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+71-29803537		1fb74f5d7a32b80803349a6a36f588dc265e12f8
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+73-34fbdd14		3e45b0b52cb809c003852ac5dddc9fea5c59fec7
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+75-6da31eb6		03c0a31dc93999a9e8b39f429482cd47151ef46f
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+77-b4d7c596		c3e154797050d5b5bb756e258646efebec74c5d5
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+81-4762440d		99c26df7628b45de222683cf8a8855d6927840dd
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+83-ce01752c		ff04f2073d196799bef01b3f4a2abb3e10ae3765
io.janstenpickle	trace4cats-natchez_2.12	0.9.0+85-6f7d09fd		8fdd708d2567ebecba3d17b1a707b152270b2820
