ai.hypergraph	kotlingrad-jvm	0.4.7		48b59968158f920c932c186b99abb0c4b83a7313
com.intergral.deep.plugins	prometheus-metrics	1.1.4		5dafb0def2dfcd61f5f4d0dde8d7ffba3da45af4
com.intergral.deep.plugins	prometheus-metrics	1.2.0		93c5f64d3cc5961d1169f63f6e9fb6a779456743
com.intergral.deep.plugins	prometheus-metrics	1.2.1		7e83113c9cc1da7b59043ffb008e71c8eb050f1f
com.intergral.deep.plugins	prometheus-metrics	1.2.2		219aa93dca7591c427a7a58a6c91729d4ae7e9a5
com.intergral.deep.plugins	prometheus-metrics	1.2.3		47ee65812f58fea254c6fd442687c8d30c7615b7
com.intergral.deep.plugins	prometheus-metrics	1.2.3.rc2		00dad9f506939a4b60a319d6b0747f1db560328a
com.intergral.deep.plugins	prometheus-metrics	1.2.4		580a0b80cfeb8164df9fc45d9aea60253d25a905
com.limemojito.oss.standards	development-test	13.0.0		N/A
com.limemojito.oss.standards	development-test	13.0.4		N/A
com.limemojito.oss.standards	development-test	14.0.0		N/A
com.limemojito.oss.standards	development-test	14.0.13		N/A
com.limemojito.oss.standards	development-test	14.0.15		N/A
com.limemojito.oss.standards	development-test	14.0.18		N/A
com.limemojito.oss.standards	development-test	14.0.19		N/A
com.limemojito.oss.standards	development-test	14.0.20		N/A
com.limemojito.oss.standards	development-test	14.1.0		N/A
com.limemojito.oss.standards	development-test	14.2.0		N/A
com.limemojito.oss.standards	development-test	14.2.1		N/A
com.limemojito.oss.standards	development-test	14.2.2		N/A
com.limemojito.oss.standards	development-test	14.3.1		N/A
com.limemojito.oss.standards	development-test	15.0.0		N/A
com.limemojito.oss.standards	development-test	15.0.1		N/A
com.limemojito.oss.standards	development-test	15.1.0		N/A
com.limemojito.oss.standards	development-test	15.2.0		N/A
com.limemojito.oss.standards	development-test	15.2.1		N/A
com.limemojito.oss.standards	development-test	15.2.2		N/A
com.limemojito.oss.standards	development-test	15.2.3		N/A
com.limemojito.oss.standards	development-test	15.2.4		N/A
com.limemojito.oss.standards	development-test	15.2.5		N/A
com.limemojito.oss.standards	development-test	15.2.6		N/A
com.limemojito.oss.standards	development-test	15.2.7		N/A
com.limemojito.oss.standards	development-test	15.2.8		N/A
com.netflix.spectator	spectator-reg-stateless	0.101.0		5c63482324c12d4894f230bd6e30f25ff052a579
com.netflix.spectator	spectator-reg-stateless	0.102.0		735f7547d80f652833754f71284ab4700130c8f6
com.netflix.spectator	spectator-reg-stateless	0.103.0		02d374a5ff0e2f490a1b6b341e543bae327a30f4
com.netflix.spectator	spectator-reg-stateless	0.104.0		5fad0d73653a387af02b8fd675f9e200a7e2c958
com.netflix.spectator	spectator-reg-stateless	0.105.0		153c088cf3646de8870a4c9a7c7aae326deed448
com.netflix.spectator	spectator-reg-stateless	0.106.0		9e57feb59c8b4e349874a2797fe584760d9146f3
com.netflix.spectator	spectator-reg-stateless	0.107.0		ce5609ab461f955c6f48e86acfcc92b02c283ac5
com.netflix.spectator	spectator-reg-stateless	0.108.0		ed2ec3e1b98c507f85435faef6f77e3d53714b7a
com.netflix.spectator	spectator-reg-stateless	0.109.0		c5991b0d93a61d41e4e158bea0bd41128761b0ac
com.netflix.spectator	spectator-reg-stateless	0.110.0		41fff3ab07a1187bf7893f2f0d0df3c9cf94a821
com.netflix.spectator	spectator-reg-stateless	0.111.0		cf71e1562276487c3abc0095c2682849d0746361
com.netflix.spectator	spectator-reg-stateless	0.113.0		80298079f85874757ee8170155d519767bde6c0f
com.netflix.spectator	spectator-reg-stateless	0.114.0		f93af463432ec59eba931bd4333e7c08a987ebf3
com.netflix.spectator	spectator-reg-stateless	0.115.0		9a73bcf3e14b748639aeafc028fa2ee98b35d5e0
com.netflix.spectator	spectator-reg-stateless	0.116.0		5b9bf7beee65780694337332d396d0eb6edffef0
com.netflix.spectator	spectator-reg-stateless	0.117.0		bd1e87d8431a2cd70e9e991e68dc8b9d92a73c25
com.netflix.spectator	spectator-reg-stateless	0.118.0		4db9f9e51417f48798efa5cc08c2e4e993bb4388
com.netflix.spectator	spectator-reg-stateless	0.119.0		8c3bf4f44771d0db70f0ff38e0d5da31d13d21be
com.netflix.spectator	spectator-reg-stateless	0.120.0		8736099144b6a4668b42af01c6434a0d72132c30
com.netflix.spectator	spectator-reg-stateless	0.121.0		c11f318754c93521ab2149d91ea54a1e181a2b4e
com.netflix.spectator	spectator-reg-stateless	0.122.0		8ef1c90400ae2f293c55b3622095290ea55ed29d
com.netflix.spectator	spectator-reg-stateless	0.123.1		8f686476aaf1a4fe63c1a04a15a0b4f8e542de43
com.netflix.spectator	spectator-reg-stateless	0.124.0		36ff504aa22e870dde353efab7692b2236b1d5be
com.netflix.spectator	spectator-reg-stateless	0.125.0		f060c153f1694ebba83a4eeb76385ade846b94a5
com.netflix.spectator	spectator-reg-stateless	0.126.0		5ccc6e05b6460a08ca15248cfeca5c7b565d43bf
com.netflix.spectator	spectator-reg-stateless	0.127.0		aa498b951c94726b3223a96b302f26d3410d1e92
com.netflix.spectator	spectator-reg-stateless	0.128.0		c6f4104050a6837c33c8d8523fab13f4726bdf23
com.netflix.spectator	spectator-reg-stateless	0.129.0		59eb8d1f878f28b5c994bbf42ed44f91b3efea9b
com.netflix.spectator	spectator-reg-stateless	0.130.0		119c6a5186a172035c1a6746fb8a09b8fd2aec3f
com.netflix.spectator	spectator-reg-stateless	0.131.0		a147567ef7f88e02f35d8d58c8f9c829bf8ce8a9
com.netflix.spectator	spectator-reg-stateless	0.132.0		46ab0e7b5c0cdc3fd3f471b0bc98f33867c72b51
com.netflix.spectator	spectator-reg-stateless	0.133.0		d2baaa8da6eca6017ae1fb9dcf578a1982878766
com.netflix.spectator	spectator-reg-stateless	0.134.0		0b3ccf9bd63bfd7bd1624303346ee4147c918cfd
com.netflix.spectator	spectator-reg-stateless	0.135.0		5d766ce4b80ef555efd7b7848b4271b5f3b08179
com.netflix.spectator	spectator-reg-stateless	0.74.0		ec5ea3d018d5f90024bb3a2b0464f801e15f2771
com.netflix.spectator	spectator-reg-stateless	0.74.1		7dfe560c67b68953b52efb7947ea8fd1ec7d9b5c
com.netflix.spectator	spectator-reg-stateless	0.74.2		7ee1bccadacc4a6df797aa4971416ff38470ab97
com.netflix.spectator	spectator-reg-stateless	0.74.3		addb2a7cdae2ed12d0c0f011319e0ca0420965d8
com.netflix.spectator	spectator-reg-stateless	0.74.4		a16d14f5f9404f65bfec3fbe6ad57040773b3b78
com.netflix.spectator	spectator-reg-stateless	0.75.0		aa22607a9331008abe223f46bb77d3056bcaf6b1
com.netflix.spectator	spectator-reg-stateless	0.76.0		28914cae427e42431772b298f32d21f6043ec2b7
com.netflix.spectator	spectator-reg-stateless	0.77.0		8b19dd5430b55108b82f571a9ee1a90344c45077
com.netflix.spectator	spectator-reg-stateless	0.78.0		e15dff6274df2166b4c1043112cd5b72c5759f84
com.netflix.spectator	spectator-reg-stateless	0.79.0		0030494575ee31ccb343da650cdf351c83154d53
com.netflix.spectator	spectator-reg-stateless	0.80.0		0857727581d0600f4fb30641398ac6d4ecff282e
com.netflix.spectator	spectator-reg-stateless	0.80.1		923c0d2a3ee268828f5bb8d96fcbe890752b1287
com.netflix.spectator	spectator-reg-stateless	0.81.0		64adf0e9fc975db21c29fcaa24c6b34ed024dc9b
com.netflix.spectator	spectator-reg-stateless	0.81.1		60bb3017dd2179b9c79f9f085a769121ab9d6ce0
com.netflix.spectator	spectator-reg-stateless	0.81.2		fcda546936eaecc30d73dca9ecce5aa6a29e3093
com.netflix.spectator	spectator-reg-stateless	0.82.0		40ba26a9017c52683dc11c1dacbc5400db8a38de
com.netflix.spectator	spectator-reg-stateless	0.83.0		c32e4e1223a54cbf18b707dac2e74da55b092110
com.netflix.spectator	spectator-reg-stateless	0.84.0		be81275d4c5b2ba013ae651c0f0bc2d57b8909f6
com.netflix.spectator	spectator-reg-stateless	0.85.0		ce4d6fb2dda6bf95fcf4c7adfce87060e3ce8046
com.netflix.spectator	spectator-reg-stateless	0.86.0		db82c89055f271ee46802cdd792388863dec1605
com.netflix.spectator	spectator-reg-stateless	0.87.0		c50791c9a4cb1c270044eb88ac0dba663c7d95aa
com.netflix.spectator	spectator-reg-stateless	0.88.0		752cd003bb58bf9fa71dc3e2e8eb78696639d372
com.netflix.spectator	spectator-reg-stateless	0.90.0		813e20277577c9e63fef7a98a52ad7a86690d797
com.netflix.spectator	spectator-reg-stateless	0.91.0		687658f2097c41ea8fdb05419b09990c3066e789
com.netflix.spectator	spectator-reg-stateless	0.92.0		65f68a3a84e987bc4368a2ad32ea0645e813e908
com.netflix.spectator	spectator-reg-stateless	0.92.1		ecacee4266167c6a25fb1a41aa9c7070de26740f
com.netflix.spectator	spectator-reg-stateless	0.92.2		159819590828da2ae0d57a8cc12e9dd3d0b2c009
com.netflix.spectator	spectator-reg-stateless	0.93.0		5863401bedfc3e95c5c1260b83a481683044b402
com.netflix.spectator	spectator-reg-stateless	0.94.0		aec3e11165caac166f436f7f7aa6a21ddfe6b003
com.netflix.spectator	spectator-reg-stateless	0.95.0		03b37660a4d6ce7329bd503f3b3a14068f3d6ae6
com.netflix.spectator	spectator-reg-stateless	0.95.1		d225669dc592daee60f181084e115c68ce8be5ee
com.netflix.spectator	spectator-reg-stateless	0.96.0		026c46a989b9620a99f09afd9a80aae8d1989145
com.netflix.spectator	spectator-reg-stateless	0.98.0		1bbc6a9340d76e15279860bd17bb287523097c1e
com.netflix.spectator	spectator-reg-stateless	0.99.0		21c2bea3c4e506739cc6298e27972940d9482041
com.netflix.spectator	spectator-reg-stateless	0.99.1		bab0daea7a8822b3e00e417c0664632a3be697b6
com.netflix.spectator	spectator-reg-stateless	0.99.2		3dbe350671c4bc19a8520f6a90fd50f192718e83
com.netflix.spectator	spectator-reg-stateless	1.0.0		5a2ec120f6900b384296766a1bf7b31cbbcd0429
com.netflix.spectator	spectator-reg-stateless	1.0.1		a11a4d8ebe0540d6ddbbe7a17962f9825b0f63a9
com.netflix.spectator	spectator-reg-stateless	1.0.10		b2cc7237a9fad14d141a79167fe1e5e945440326
com.netflix.spectator	spectator-reg-stateless	1.0.11		1826f623c95150de84fdfaf90735e09346cdc2c6
com.netflix.spectator	spectator-reg-stateless	1.0.12		09d8b8d01caa1e4e7e62fa4278f6c51ba2158c16
com.netflix.spectator	spectator-reg-stateless	1.0.13		19829fa4dd07a362b15540debdd258630fa3c857
com.netflix.spectator	spectator-reg-stateless	1.0.14		db39d38174679a96be2d2485a3e00b68bf0fc869
com.netflix.spectator	spectator-reg-stateless	1.0.2		4e6009ff6f40665e5e4f5f040616bf933246bef1
com.netflix.spectator	spectator-reg-stateless	1.0.3		4cd02afe73aefdcde08844a644255cbbea74e13f
com.netflix.spectator	spectator-reg-stateless	1.0.4		9fbd3ea4e5d817c505e38ec94274aebe1113bf58
com.netflix.spectator	spectator-reg-stateless	1.0.5		b02e8aaaa7ee4a47f6631e43b2ec4f499747b2a2
com.netflix.spectator	spectator-reg-stateless	1.0.6		3a1fff04e7b0628386dc321c4c2cbc87e9f9e28b
com.netflix.spectator	spectator-reg-stateless	1.0.7		4db801ffdb1fac9a15960e7c3c6468b23a7df180
com.netflix.spectator	spectator-reg-stateless	1.0.8		690cbd088427701f41a4c6d025f74a92a4254295
com.netflix.spectator	spectator-reg-stateless	1.0.9		0f573d70c0aa26953c96bcd96cb475a46f098e78
com.netflix.spectator	spectator-reg-stateless	1.1.0		cfee8861937deee8f7d43a1c59730eacff0cefb8
com.netflix.spectator	spectator-reg-stateless	1.1.1		8e841df7796a7cb9e6dfde9c52befbc36e692857
com.netflix.spectator	spectator-reg-stateless	1.1.2		69e5ec3a0ac07f49ee5f9c6e2fd5bbd28eb0e882
com.netflix.spectator	spectator-reg-stateless	1.2.0		77512585f3c7e4ea6ef8aa56c6cc68dc7571ebd0
com.netflix.spectator	spectator-reg-stateless	1.2.1		d7076b16debd31c6f88d94dbd6b1fb34aaa8d727
com.netflix.spectator	spectator-reg-stateless	1.2.2		b4fa24c4ccea60910a3b99b7e7a2a8f9691810b9
com.netflix.spectator	spectator-reg-stateless	1.3.0		87c8d2eebad501f68cc92c53748637f75217739d
com.netflix.spectator	spectator-reg-stateless	1.3.1		8645a3b2b1073d8448294d369bc17044918f1a05
com.netflix.spectator	spectator-reg-stateless	1.3.10		fbb80aa757f1a0f7332614e66ae6c59ce810206b
com.netflix.spectator	spectator-reg-stateless	1.3.2		51ce6780f8a93274892ee82a9a333c84c1358ccc
com.netflix.spectator	spectator-reg-stateless	1.3.3		fb334706b3e8583fbd342eb23cd84416d1a7b9b4
com.netflix.spectator	spectator-reg-stateless	1.3.4		f210a558acf9dbec28bb16ebf45068e6c1d74f13
com.netflix.spectator	spectator-reg-stateless	1.3.5		e8fd2a283f8afb36d3ff59dc9b4d0dc8bb604148
com.netflix.spectator	spectator-reg-stateless	1.3.6		bbd51207a7f97a1635e6a066f0975c0107fe1e3e
com.netflix.spectator	spectator-reg-stateless	1.3.7		5810f28bf31ee06eb82bffafd0719705a38bc70c
com.netflix.spectator	spectator-reg-stateless	1.3.8		e7b11bef9ccaf57fdb416d78f62fc5b8a384b85c
com.netflix.spectator	spectator-reg-stateless	1.3.9		140a72a874bb30506570ed0996a15568a9e56852
com.netflix.spectator	spectator-reg-stateless	1.4.0		89eaf530828665421cb673e103fb8c935116c367
com.netflix.spectator	spectator-reg-stateless	1.4.1		7be667987e942a239b46c2e5facefc959c901d4f
com.netflix.spectator	spectator-reg-stateless	1.4.2		bd46e08b4705dd06bc7153366c14c3002d9b861a
com.netflix.spectator	spectator-reg-stateless	1.5.0		b1f03d5f85694000f1424b9a604238f387decf5f
com.netflix.spectator	spectator-reg-stateless	1.5.1		f22409054d037aa7c615a494c7df0719bbc5219a
com.netflix.spectator	spectator-reg-stateless	1.5.2		c29ada8d4352e047bede903de3af7b0e7dbf9d41
com.netflix.spectator	spectator-reg-stateless	1.5.3		70ec1ce90ff453e3d541a3cc7eabb9d465839239
com.netflix.spectator	spectator-reg-stateless	1.5.4		3eb3d88bd96e958fd40d2ac856490b2c499f2fb5
com.netflix.spectator	spectator-reg-stateless	1.6.0		3e63722816fface444b1d2d4027611b19d995ad5
com.netflix.spectator	spectator-reg-stateless	1.6.1		2fc98bb9ad6bd4a5e90b9ddc75f3436737bf2b4f
com.netflix.spectator	spectator-reg-stateless	1.6.10		c4db49e132eb077fb371adf8992a9e9fa9674633
com.netflix.spectator	spectator-reg-stateless	1.6.11		aadebe4a47a121a6a1cb0e2a6d2675ba21d5db3d
com.netflix.spectator	spectator-reg-stateless	1.6.2		38603a583569489af993fca606058933d6ff19e1
com.netflix.spectator	spectator-reg-stateless	1.6.3		0afb9d62dce486beaf3c065b372528192fdd7314
com.netflix.spectator	spectator-reg-stateless	1.6.4		8c2a8be6e91f2b6c11d2569c8db674ac10e63d05
com.netflix.spectator	spectator-reg-stateless	1.6.5		d0983fa0a33718bffd4a17559ebec99f6c373b2d
com.netflix.spectator	spectator-reg-stateless	1.6.6		f29e0499874c6b096406118dcdf7bd96d3748f3a
com.netflix.spectator	spectator-reg-stateless	1.6.7		7c46964a858a955cb42b75524148301d66a269ee
com.netflix.spectator	spectator-reg-stateless	1.6.8		be4c8ab295a90f9c9405bf544724c8457e8c730f
com.netflix.spectator	spectator-reg-stateless	1.6.9		9e7643b2151108f08166381ff85595e77bd69b00
com.netflix.spectator	spectator-reg-stateless	1.7.0		e9bf9c16a0e4cf5d15e67958a5f5b23d4bce5e5d
com.netflix.spectator	spectator-reg-stateless	1.7.1		452c869ad6b956cee2dd96887d153104cd50d758
com.netflix.spectator	spectator-reg-stateless	1.7.10		26b9417d6fffe02ea4e6002e394a2cff920a4630
com.netflix.spectator	spectator-reg-stateless	1.7.11		5e5e362f4a7e11ccd332bbf5223f59cf11070ad2
com.netflix.spectator	spectator-reg-stateless	1.7.12		cf204e5f75698057311e527ed0778f1ea0800a87
com.netflix.spectator	spectator-reg-stateless	1.7.13		2e7feee28d95cc39dd0a252326d41f4797a166b9
com.netflix.spectator	spectator-reg-stateless	1.7.14		9223097318fb52e0aa6b2b4f0c903283abbb2aa0
com.netflix.spectator	spectator-reg-stateless	1.7.15		36ca8f0a04b6ec970d1f7057372bdb40deab0151
com.netflix.spectator	spectator-reg-stateless	1.7.16		12a346dbb8d55111d6fc06014fd13d8ca8dc1f5f
com.netflix.spectator	spectator-reg-stateless	1.7.17		663df9bdde2e3dc5e8f49eaec7b4cc41170951bf
com.netflix.spectator	spectator-reg-stateless	1.7.18		75864f6d8cf64d52c8cd98f1dd8baff79f1c8d1c
com.netflix.spectator	spectator-reg-stateless	1.7.19		94329dee2160443671dd8f50e49c06aab45c4093
com.netflix.spectator	spectator-reg-stateless	1.7.2		88635d5b70c20c0c720db99d95b5f31340acc603
com.netflix.spectator	spectator-reg-stateless	1.7.20		96fe7cf7d952dd1403f0e11e0b5c6505b34e66ef
com.netflix.spectator	spectator-reg-stateless	1.7.21		dec95943d3dc0717b044d711ae0fae3c11104d93
com.netflix.spectator	spectator-reg-stateless	1.7.3		f57e4403863b825ec060d7abfb52f5146b0a3ac0
com.netflix.spectator	spectator-reg-stateless	1.7.4		0f0990f550be972ab2d9a2989bc7fc3d579e0b22
com.netflix.spectator	spectator-reg-stateless	1.7.5		fb735181d1ae265574bfdaa38a3f4623e4484cfe
com.netflix.spectator	spectator-reg-stateless	1.7.6		7658329fca2f360ec26e3f7ed5f983131376c0e2
com.netflix.spectator	spectator-reg-stateless	1.7.7		4ef898ef09be3afef061a729e4b79e988c97515f
com.netflix.spectator	spectator-reg-stateless	1.7.8		8d3ca11f42dd8933b465e3a6a6da2d377412ca42
com.netflix.spectator	spectator-reg-stateless	1.7.9		ebd3f8b16c38fc4ff708e93e25f3bd818f0f354f
com.netflix.spectator	spectator-reg-stateless	1.8.0		497d7f440254bff414a37bedbb5fffeae62fb7a1
com.netflix.spectator	spectator-reg-stateless	1.8.1		5d12b2c13cb8e2b08fa68c6e56cd576dca95c197
com.netflix.spectator	spectator-reg-stateless	1.8.10		cd7001ded80f873aa7f7bb43f71acc41f06a6c2a
com.netflix.spectator	spectator-reg-stateless	1.8.11		9a4c6d6435e528840838696aad86785066d3fc86
com.netflix.spectator	spectator-reg-stateless	1.8.12		bdc9d54a0984b80eace65fa01d4be3d0406679cf
com.netflix.spectator	spectator-reg-stateless	1.8.2		e52bb5d4938392fa65e0bee0ea57882e7262a45d
com.netflix.spectator	spectator-reg-stateless	1.8.3		11a9c3f336c2128593f681e99cff66af59784c04
com.netflix.spectator	spectator-reg-stateless	1.8.4		3289bbacb12b70daf9797fc871adaae77abc8aab
com.netflix.spectator	spectator-reg-stateless	1.8.5		8037b830e3c753907518955a5736ac3d8b2ef658
com.netflix.spectator	spectator-reg-stateless	1.8.6		299b4dc8b9212f990c079059c5156b6687abce97
com.netflix.spectator	spectator-reg-stateless	1.8.7		1f74d7866cb61f983192e092358065adf8c0fe69
com.netflix.spectator	spectator-reg-stateless	1.8.8		db52e779093c2689ebdbbb043e27bbbf81f1ed30
com.netflix.spectator	spectator-reg-stateless	1.8.9		96221f71a9378b840b64d9f1de706f751c9d8843
com.opensearchserver	oss-utils	1.0.0		e246d7ec85987575afdc22495d4c272eb75efad8
com.outr	lucene4s_3.0.0-RC1	1.11.0		91248f243d55365ff7c686854775277e7a0a3f5d
com.paraches	pautil	0.0.2		N/A
com.paraches	pautil	0.0.3		N/A
com.powsybl	open-rao-flowbased-computation-impl	5.0.1		dfc903fcc2b92d631833e51bf44b71cf39a52506
com.powsybl	open-rao-flowbased-computation-impl	5.1.0		b9f06c9f5745bf7aed1a1169bf6a9249417e73be
com.powsybl	open-rao-flowbased-computation-impl	5.2.0		1f693390d96559144e7c328ed52daf60ba0a6a3a
com.powsybl	open-rao-flowbased-computation-impl	5.3.0		521726c9ec905771ca52c8b2b883105ad4b064e2
com.powsybl	open-rao-flowbased-computation-impl	5.4.0		22bbc2d7b836d6788071428a340f6fbd6bdb9f96
com.powsybl	open-rao-flowbased-computation-impl	5.5.0		e409f1b218aabef217867487237360b39d000516
com.powsybl	open-rao-flowbased-computation-impl	5.5.1		67288c09d008f64193360ee1caa430901c0925b6
com.powsybl	open-rao-flowbased-computation-impl	5.5.2		d8429a1899acc23791dbb2e55a8cbf24b25feee4
com.powsybl	open-rao-flowbased-computation-impl	6.0.0		08e34ecd25f14af8c07375fc61421b6e0b86c816
com.powsybl	open-rao-flowbased-computation-impl	6.0.1		4541e47da285ba96fc6aca2924e576e6f24bafb5
com.powsybl	open-rao-flowbased-computation-impl	6.0.2		e19a73b822b23c6d02bd8eb37bd5410451b1e60e
com.powsybl	open-rao-flowbased-computation-impl	6.1.0		094b0c995bdcc136a743ecb479c3055312ef4ace
com.powsybl	open-rao-flowbased-computation-impl	6.1.0-RC		e5ff7b4564c6b0e75edf1fd8fe7a21b2edc9440d
com.powsybl	open-rao-flowbased-computation-impl	6.1.1		0c2177dde94e13ba4824b2c4425ca1ce7b38f7f7
com.powsybl	open-rao-flowbased-computation-impl	6.1.2		51fe918719772877a675aed77d9726b2dcf2c884
com.powsybl	open-rao-flowbased-computation-impl	6.2.0		533ff17e104531cda3c706a653972e5d223e701e
com.powsybl	open-rao-flowbased-computation-impl	6.2.1		b45ba89ee4ebf4cd21fe8165d545235043b76d7f
com.powsybl	open-rao-flowbased-computation-impl	6.2.2		a58670328f5507d030dd295e501387b8540402a6
com.powsybl	open-rao-flowbased-computation-impl	6.3.0		dfdac25c1d0ef8eab83706eb07584e0ec6e5c2f2
com.powsybl	open-rao-flowbased-computation-impl	6.4.0		4da108892a797171fce29c59a46da103b10f4bdf
com.propensive	magnolia_sjs0.6_2.12	0.10.0		e90b0e51a1a4666acc05a8ac568cbaf15085ef69
com.propensive	magnolia_sjs0.6_2.12	0.11.0		152cac948e94d9d1837d69dcbc226f3a72effbb0
com.propensive	magnolia_sjs0.6_2.12	0.12.0		895d2d7132cd2629a79ce6754e1c67334c81aa5f
com.propensive	magnolia_sjs0.6_2.12	0.12.1		8a3ce8e5fc067fbc854de80c0bfb2afbea492bc4
com.propensive	magnolia_sjs0.6_2.12	0.12.2		47af7739c025c0aab70e8a2f8c41df959bc1210d
com.propensive	magnolia_sjs0.6_2.12	0.12.3		68774d2714ff4a661bf120a217e92dc317b0d03b
com.propensive	magnolia_sjs0.6_2.12	0.12.4		6b5521bd1154d50cab6b3dd1742ad5c73b6634a3
com.propensive	magnolia_sjs0.6_2.12	0.12.5		e5d96c16422c40ab44f75f436c50d6c3bc072578
com.propensive	magnolia_sjs0.6_2.12	0.12.6		73f6ddd731b93a11b9f86ee768586d2c70facff3
com.propensive	magnolia_sjs0.6_2.12	0.12.7		0aabda44bbefc6924309d4364fb420ec4e9a4f19
com.propensive	magnolia_sjs0.6_2.12	0.6.0		b55e25659471018c3a4fc6f8637a2951cbe51a4c
com.propensive	magnolia_sjs0.6_2.12	0.6.1		6ad877379e57bda9291a2736766f966d23a4577b
com.propensive	magnolia_sjs0.6_2.12	0.7.1		c6d96f53e21d86e73a35cba64a2647f05bb8545b
com.propensive	magnolia_sjs0.6_2.12	0.8.0		9f0102900cdd175d833f2def13c88f2a6a8ff674
com.propensive	magnolia_sjs0.6_2.12	0.9.0		8f3b64e002f7f0fdfa5961578b1dbc48be796134
com.propensive	magnolia_sjs0.6_2.12	0.9.1		e5c23773f57fad2d3179ccdb8c7c4aefa2f319de
com.redconfig	class-inject-processor	0.3.1		f50994f1101b9d52ac5a4dbb5e8557c5ecc69eb3
com.sap.cloud.s4hana.quality	pmd-plugin	1.0.0		6ed5eabd3839ce14b2bdceecf48c5ac362826945
com.sap.cloud.s4hana.quality	pmd-plugin	1.1.1		407ad24efb470f33a46778f4b38fb3f69b563474
com.sap.cloud.s4hana.quality	pmd-plugin	1.1.2		b75aa97de922f12d6f02e8fb9005d5f25c94057b
com.sap.cloud.s4hana.quality	pmd-plugin	1.10.0		f038853de77624a630ab397b8990ec9e3b16fab8
com.sap.cloud.s4hana.quality	pmd-plugin	1.11.1		2b5860c864efc42dd17281288e373fec36747f64
com.sap.cloud.s4hana.quality	pmd-plugin	1.2.0		22774cd7712c2328434237eec2ef276c0938c3bf
com.sap.cloud.s4hana.quality	pmd-plugin	1.3.0		e85b089a87fa8db2eb5e8456f03c301e2a4b3fca
com.sap.cloud.s4hana.quality	pmd-plugin	1.4.0		531a82724d3dfd1678d89a0200e75d89c438e4b4
com.sap.cloud.s4hana.quality	pmd-plugin	1.5.0		968e6c5c417de47bd5f55e0104978609f8420fad
com.sap.cloud.s4hana.quality	pmd-plugin	1.6.0		ce79d066aa1cfbb36054ff0af05f12926fe3e9d7
com.sap.cloud.s4hana.quality	pmd-plugin	1.7.1		5b1b692fbfab3d50e86aa6e8b78693cfee804e51
com.sap.cloud.s4hana.quality	pmd-plugin	1.8.0		0ad2a3b1d740fa6ef62345dd2fe02fad51310645
com.sap.cloud.s4hana.quality	pmd-plugin	1.9.2		c4b710842dcf11ccf624405200e17a0ea33f98f9
com.sap.cloud.s4hana.quality	pmd-plugin	1.9.3		61706fb56d98c31deb233585d15fc05e8c773364
com.sap.cloud.s4hana.quality	pmd-plugin	1.9.4		f23a508fce535daa377c2b9812e1fa5304167220
com.sap.cloud.s4hana.quality	pmd-plugin	2.0.0		0421235e010c5abc47b6d8d4d7c2b017a902b8be
com.sap.cloud.s4hana.quality	pmd-plugin	2.0.0-M3		bc9d4b1008ff5c18d4984e61197c2429e91bbefb
com.sap.cloud.s4hana.quality	pmd-plugin	2.1.0		0cbd73fdbdfcaacd7be4138ebaa562297cf216a9
com.sap.cloud.s4hana.quality	pmd-plugin	2.1.1		3864deebb42d87a42c3c99b4f3affd1bc1b33d9c
com.sap.cloud.s4hana.quality	pmd-plugin	2.1.2		039cba3492179456fd77387ea9db46b7673a1048
com.sap.cloud.s4hana.quality	pmd-plugin	2.10.0		db57db9832ce72d73fbdf5e955dc2a9e96bdb037
com.sap.cloud.s4hana.quality	pmd-plugin	2.11.1		2ad857698f0e2d323166cf869a50e348366d36dc
com.sap.cloud.s4hana.quality	pmd-plugin	2.12.0		8a36903414391983d529dfe98a1f792a264e29a3
com.sap.cloud.s4hana.quality	pmd-plugin	2.13.2		ef21f61933756e1646ab90b85de73b0cbf52cf79
com.sap.cloud.s4hana.quality	pmd-plugin	2.13.3		529147b34a4687852d627178136d51de73993ce0
com.sap.cloud.s4hana.quality	pmd-plugin	2.14.0		c38d4ba5c9beabf9079aaf9484f778f88f03e556
com.sap.cloud.s4hana.quality	pmd-plugin	2.15.0		860a5e25122e47b429d8eaacae9433dba632f4fb
com.sap.cloud.s4hana.quality	pmd-plugin	2.16.0		be9abb10f6a11510aa169fe1784a185ecbbe7aec
com.sap.cloud.s4hana.quality	pmd-plugin	2.17.0		5f62af3bcfa2bea630f9adec4dbd74bce8890e6c
com.sap.cloud.s4hana.quality	pmd-plugin	2.18.0		12ab02eb46fd57a094f8f56f5bc868bf3739625c
com.sap.cloud.s4hana.quality	pmd-plugin	2.18.1		e7958b1000fab4942f5879a457f7ba25f32b3ccd
