br.com.anteros	java-parent	1.2.2		N/A
com.amazonaws	aws-java-sdk-docdb	1.12.541		c9228966e2bcfa0787679aff675b111a6371f593
com.amazonaws	aws-java-sdk-docdb	1.12.542		a9b976ab09c970fae179990a8e39614d3d2cac38
com.amazonaws	aws-java-sdk-docdb	1.12.543		4dcf644cebf9013e124cc219d5bb2ec1075f14fc
com.amazonaws	aws-java-sdk-docdb	1.12.544		d37829a372b93484633e8d0b0a14428fa7ce36d3
com.amazonaws	aws-java-sdk-docdb	1.12.545		f4a5aa7509bb3141ca1ab4b45da2873da5c73204
com.amazonaws	aws-java-sdk-docdb	1.12.546		86e54013f063b024eb12301b65b2dd7fffe8eae3
com.amazonaws	aws-java-sdk-docdb	1.12.547		f409c1b18b85f823a0272ce045e88226e0db75d1
com.amazonaws	aws-java-sdk-docdb	1.12.548		31b68eea541b703916ff0f668239785f6d17364c
com.amazonaws	aws-java-sdk-docdb	1.12.549		0dcd939f10782e5dd064636f5d19447cc2f78469
com.amazonaws	aws-java-sdk-docdb	1.12.55		b8d3ee766d5234ac86487920a3afef8437b662f1
com.amazonaws	aws-java-sdk-docdb	1.12.550		d70481ee376ebc73f2ecb627fa5cc15311bc3619
com.amazonaws	aws-java-sdk-docdb	1.12.551		28567d2ed6592bb7c04f69f14643f3b287461ab8
com.amazonaws	aws-java-sdk-docdb	1.12.552		348950a5746ebce0ed38af5738a3ce8303034e84
com.amazonaws	aws-java-sdk-docdb	1.12.553		1e340623ad822e5719dc839d2dbdcbed264a4fd3
com.amazonaws	aws-java-sdk-docdb	1.12.554		170069ee556fdc540aad95c2dea9acbd446b5076
com.amazonaws	aws-java-sdk-docdb	1.12.555		1f537145b17f283877db4edb4ff885d43fac38b2
com.amazonaws	aws-java-sdk-docdb	1.12.556		902f6f1452b4af26d4678a5d4aba71ed9849cd24
com.amazonaws	aws-java-sdk-docdb	1.12.557		d396aa526c4622013b47e758f4a77f63efdd23ee
com.amazonaws	aws-java-sdk-docdb	1.12.558		2fb9357b8d4c71a894d5a2ea0810881777ef8c5b
com.amazonaws	aws-java-sdk-docdb	1.12.559		1d26ac9e86baeb2d71b4c32f7c1143bc6c6e9fd1
com.amazonaws	aws-java-sdk-docdb	1.12.56		c7adb6df57c2bdc840c6e07bb35c7f75d95925d1
com.amazonaws	aws-java-sdk-docdb	1.12.560		229ceb4e61aebe19bf03a2748946ce1b15241d24
com.amazonaws	aws-java-sdk-docdb	1.12.561		8fed229efa619aca121d9e6f457d64ece81192c9
com.amazonaws	aws-java-sdk-docdb	1.12.562		027dab4892cfc7092c98941b9d1ae5f20fc0061f
com.amazonaws	aws-java-sdk-docdb	1.12.563		528a0906864c5e9241bd06fd1800f1211bf6ce35
com.amazonaws	aws-java-sdk-docdb	1.12.564		5477495e8c63a5193a431b7d64e133eeb476cc51
com.amazonaws	aws-java-sdk-docdb	1.12.565		116b2dca11740b48ef04c4054f9d822ceb5b787a
com.amazonaws	aws-java-sdk-docdb	1.12.566		c030558e928e76c842affb58cf5fbfd9676ae256
com.amazonaws	aws-java-sdk-docdb	1.12.567		42b2b94e48c4bb6886ae42c158e702551518ab52
com.amazonaws	aws-java-sdk-docdb	1.12.568		b2b936ba2259430d2ef63e33ddbec33f46c9a8be
com.amazonaws	aws-java-sdk-docdb	1.12.569		2a0448512869b9dcd5818251495b524cc0df16ad
com.amazonaws	aws-java-sdk-docdb	1.12.57		6ef2e538c8bfd6dc1965b102d83c37cca0981e5f
com.amazonaws	aws-java-sdk-docdb	1.12.570		bfd02e65575e464129d0ff0e58cf760810d9ede1
com.amazonaws	aws-java-sdk-docdb	1.12.571		262ffeb50bf77b19de714dfb3cdd3fbcb5a53517
com.amazonaws	aws-java-sdk-docdb	1.12.572		68c028529872b560985d43e5db2e6eb6ac14459f
com.amazonaws	aws-java-sdk-docdb	1.12.573		6e77c8195a53242859481bf65c996cc6cc9049bb
com.amazonaws	aws-java-sdk-docdb	1.12.574		2058545d266dc92ead0500d8281f307b2b50675e
com.amazonaws	aws-java-sdk-docdb	1.12.575		786b8106dd3af56d2421751c0bbfce4ab894475e
com.amazonaws	aws-java-sdk-docdb	1.12.576		2c700d4783ca67f5f46042adad354de67417a0a4
com.amazonaws	aws-java-sdk-docdb	1.12.577		54e3c2298386a68b5288e153fcd9497dd726ba3f
com.amazonaws	aws-java-sdk-docdb	1.12.578		82d0faa1b1926640b08d42c1cbd381d5de2f83d0
com.amazonaws	aws-java-sdk-docdb	1.12.579		06d15c91209fde08a3c49a62f2846e5fa9a4a7d1
com.amazonaws	aws-java-sdk-docdb	1.12.58		8badfe11a32f3838e712321118865b2dfde17304
com.amazonaws	aws-java-sdk-docdb	1.12.580		30fbbb8860e101f3548ababab555123639110321
com.amazonaws	aws-java-sdk-docdb	1.12.581		cb13119eb0ebe03ec43d4d846d3588974360d140
com.amazonaws	aws-java-sdk-docdb	1.12.582		2161c14f3905179ab52aa6aa022f7c64818e6eda
com.amazonaws	aws-java-sdk-docdb	1.12.583		4cb7eabbf24222ad83a566586bc39ab32b356c5f
com.amazonaws	aws-java-sdk-docdb	1.12.584		d41c4a82f8cfc4d18ab292691d136f9555e73c43
com.amazonaws	aws-java-sdk-docdb	1.12.585		57236227d956493707010d98d97050b5fa187a2e
com.amazonaws	aws-java-sdk-docdb	1.12.586		39f0518b3cbf1b5a991db508e9335b00c3ba9245
com.amazonaws	aws-java-sdk-docdb	1.12.587		b53f84baa38ed226dfc676d940c97c23ab91e869
com.amazonaws	aws-java-sdk-docdb	1.12.588		ebc5ba9b57db15769c9264ac06fdbf5a94f06ee5
com.amazonaws	aws-java-sdk-docdb	1.12.589		69659edba9ec22f6433d90f202e93d1e40c4ab19
com.amazonaws	aws-java-sdk-docdb	1.12.59		2708d62fa480679fea517a97b7b4af7a7d4bfacb
com.amazonaws	aws-java-sdk-docdb	1.12.590		d16acf3414666ff301cbcd2dea80e6a4bd61934c
com.amazonaws	aws-java-sdk-docdb	1.12.591		a30f08b062057281c741c86276a9ae70c955d9b1
com.amazonaws	aws-java-sdk-docdb	1.12.592		d2c3eedc87a5590ef600c968ac74c670b1ad2c1a
com.amazonaws	aws-java-sdk-docdb	1.12.593		b99ac0601b3f1eee74c7120c2716feeea537159d
com.amazonaws	aws-java-sdk-docdb	1.12.594		042361ddef5476537062db5c76ef4038d50f42ce
com.amazonaws	aws-java-sdk-docdb	1.12.595		5def1d998fca15ed0d15135fd8916d9e4834abae
com.amazonaws	aws-java-sdk-docdb	1.12.596		49d0a8244909b638c75cd6942020bc1f3f16fcdf
com.amazonaws	aws-java-sdk-docdb	1.12.597		a2c382bc8601e6a446022f232331bb6bc97e7951
com.amazonaws	aws-java-sdk-docdb	1.12.598		27df043588eced17b947193cecc5c08b996f1caa
com.amazonaws	aws-java-sdk-docdb	1.12.599		978ed4e238051f14ffb1f2ec3062fbe46c9e0f06
com.amazonaws	aws-java-sdk-docdb	1.12.6		f22bb630c49b9a3fe216d57e2fa7458a874ec98e
com.amazonaws	aws-java-sdk-docdb	1.12.60		45b59726ece86d6993aaf968965c0e7c06380afe
com.amazonaws	aws-java-sdk-docdb	1.12.600		d21ac17d1045cf411c83f886c77e6f26daa39a12
com.amazonaws	aws-java-sdk-docdb	1.12.602		640ea419a06a7f4f1319a28bed77a22e00a74f1e
com.amazonaws	aws-java-sdk-docdb	1.12.603		f4bcca6173108e60fe0048c207f6ff3bb8227771
com.amazonaws	aws-java-sdk-docdb	1.12.604		97854a9a59d96ba9c7bd141f669654ca8ade3740
com.amazonaws	aws-java-sdk-docdb	1.12.605		8b1a75f8ecd2e319bb35581261071032b5cd9ef8
com.amazonaws	aws-java-sdk-docdb	1.12.606		552242af78752af5cad1b202d5b21aad8637c4ce
com.amazonaws	aws-java-sdk-docdb	1.12.607		03ba0eb0e2a2120820b201091ca8dd52a5c2dfc4
com.amazonaws	aws-java-sdk-docdb	1.12.608		6c07a7db0f64bb310675359dbe1876758b2d4f78
com.amazonaws	aws-java-sdk-docdb	1.12.609		b27b2c15de2c96aac56434381c726394ff897459
com.amazonaws	aws-java-sdk-docdb	1.12.61		abfd8a3797154334b4a87ab556a170cd1972bb7a
com.amazonaws	aws-java-sdk-docdb	1.12.610		84cf1a4d45f6d23ae0f88cc9ed6a8ac7457635db
com.amazonaws	aws-java-sdk-docdb	1.12.611		0730236b6ad4482db576d088d8f74d3ff8f64e40
com.amazonaws	aws-java-sdk-docdb	1.12.612		12235a7a7746abb1132cfb9715e66084811bddb3
com.amazonaws	aws-java-sdk-docdb	1.12.613		5c4ee4620408f090c5c2ea324f82c9eb0928169f
com.amazonaws	aws-java-sdk-docdb	1.12.614		058960c80e4816f88b1494e0ce3b1f1752a0bb60
com.amazonaws	aws-java-sdk-docdb	1.12.615		5bf629ed8bc22d60a05a3ebc7bcd548f71963191
com.amazonaws	aws-java-sdk-docdb	1.12.616		1d0baca5c364b6a67de9402bba3855ef4e5192c5
com.amazonaws	aws-java-sdk-docdb	1.12.617		e7dcb01176af358bb11664d75260c55ae8fd99d5
com.amazonaws	aws-java-sdk-docdb	1.12.618		15bd889f5a287d8880396cc4f080f674a88cd53e
com.amazonaws	aws-java-sdk-docdb	1.12.619		35f959d9cff41ee43e8698b84327afb6caf3dc90
com.amazonaws	aws-java-sdk-docdb	1.12.62		506070c08b1dbc1daca4d274e1108d976233a021
com.amazonaws	aws-java-sdk-docdb	1.12.620		4b285e7d952134d1f32b7813e666a70d0738e63c
com.amazonaws	aws-java-sdk-docdb	1.12.621		e4e3cc8b590a6c632a83342407d6e474558bed99
com.amazonaws	aws-java-sdk-docdb	1.12.622		546a7aaa63c77f44953264165b0ce17876458490
com.amazonaws	aws-java-sdk-docdb	1.12.623		0601a53d8b923c53da1059232476df6cb86ddc4c
com.amazonaws	aws-java-sdk-docdb	1.12.624		5461290ad0b0986d9b65a32dafd7f350fce8b8dc
com.amazonaws	aws-java-sdk-docdb	1.12.625		f3b6d98ad9051aa86fb58aa25feb2cb299c3d46d
com.amazonaws	aws-java-sdk-docdb	1.12.626		40f93177754bf991089e3dfb7d53cea5130ade66
com.amazonaws	aws-java-sdk-docdb	1.12.627		4a636b56668049df7d5ea0ca57bb17ef9a761331
com.amazonaws	aws-java-sdk-docdb	1.12.628		c32e8c5d743bc14d5b8cdb10a7456e45422465a5
com.amazonaws	aws-java-sdk-docdb	1.12.629		fc54364682bdeb98c29d5b46607e7100b756a892
com.amazonaws	aws-java-sdk-docdb	1.12.63		1d44955f09393ef8467a28c08b14c910dd67aaae
com.amazonaws	aws-java-sdk-docdb	1.12.630		188455ee4eb6c71e48690039dc7ca6f38db8de7e
com.amazonaws	aws-java-sdk-docdb	1.12.631		41a3b09375213dfd5a8d3f014bd9b188afa17e1c
com.amazonaws	aws-java-sdk-docdb	1.12.632		d3d76755019de4c661ca1e84d83cbcc5501c1e67
com.amazonaws	aws-java-sdk-docdb	1.12.633		51f729712b25d3dc57c2fa5be15ef7001141759c
com.amazonaws	aws-java-sdk-docdb	1.12.634		b1853ef5dae43247f93543ca4bcebbf7e62d1e75
com.amazonaws	aws-java-sdk-docdb	1.12.635		959809dd471aad39e9573df29aad42acd4212554
com.amazonaws	aws-java-sdk-docdb	1.12.636		d13a9ae72e0f83a03dd700fc4a0e67716269cd88
com.amazonaws	aws-java-sdk-docdb	1.12.637		12b56c239d2752d3fe9b7e89ec2f486942f4a9d2
com.amazonaws	aws-java-sdk-docdb	1.12.638		57f12cd4fdb88f6911681adf09c7a195947ddce3
com.amazonaws	aws-java-sdk-docdb	1.12.639		8fe37de04a58261084ac06aeacaad459b4cc9fc3
com.amazonaws	aws-java-sdk-docdb	1.12.64		5c8e078a2a132c076c5b9641d9be882205cd42f6
com.amazonaws	aws-java-sdk-docdb	1.12.640		cd35b874edef8d63dac419cf9d898567b16d3a25
com.amazonaws	aws-java-sdk-docdb	1.12.641		cd6203242b085fb7ddb529a1a4dec5d02a336d87
com.amazonaws	aws-java-sdk-docdb	1.12.642		50e9fb9773c6d2ac7808039cbbbd6aa345a71ed1
com.amazonaws	aws-java-sdk-docdb	1.12.643		13a6a88fe43b676d9a0e659b534f16092d93efd9
com.amazonaws	aws-java-sdk-docdb	1.12.644		c20317afcdf391e10e2ea63e1a34e22a29d6c0d8
com.amazonaws	aws-java-sdk-docdb	1.12.645		aa955d9cfb510e3b2e09a728a47d3d536dea7157
com.amazonaws	aws-java-sdk-docdb	1.12.646		a1f2ba572bd5d63da0edb5379b3a986adf771aef
com.amazonaws	aws-java-sdk-docdb	1.12.647		9874eada4ed15b9723a8ee53c034fbff850ad953
com.amazonaws	aws-java-sdk-docdb	1.12.648		e69b914dfc6bf0adf53566f59e47dbcc18b2b12f
com.amazonaws	aws-java-sdk-docdb	1.12.649		a17009324bd3e13e3311d8ab65cd64fa011993c4
com.amazonaws	aws-java-sdk-docdb	1.12.65		144222e26ae84010ccc211b1651630e0c45e2384
com.amazonaws	aws-java-sdk-docdb	1.12.650		db7076135b0955ec26f38667b65fb04e7afe09f4
com.amazonaws	aws-java-sdk-docdb	1.12.651		11ee8aed46daa7f9c884fa7e4b314c7ad3f5263f
com.amazonaws	aws-java-sdk-docdb	1.12.652		f1ac534ca7b805101eeb5acab8fd80344f7580a9
com.amazonaws	aws-java-sdk-docdb	1.12.653		dfc5bb770522ca03851d28608e31c69bcb58b759
com.amazonaws	aws-java-sdk-docdb	1.12.654		1e57d5b78626a504f21e461b524804f882fcb0b6
com.amazonaws	aws-java-sdk-docdb	1.12.655		2600e4ed457cd7e80ef835c14453c4dffe3bae4c
com.amazonaws	aws-java-sdk-docdb	1.12.656		9d48d1da3093fa12dbec821b774fba5aa2aa7643
com.amazonaws	aws-java-sdk-docdb	1.12.657		52513412a52249331809a1815e2223d7f1008e27
com.amazonaws	aws-java-sdk-docdb	1.12.658		fc42b6224d18a6d92c2e5b1c1f73031d8158fbdc
com.amazonaws	aws-java-sdk-docdb	1.12.659		e3fa4b51e4ebfeeed03387b8770c0d749744838f
com.amazonaws	aws-java-sdk-docdb	1.12.66		70c6bc8e1d608bc79c562cc6026a61777e710876
com.amazonaws	aws-java-sdk-docdb	1.12.660		8bbfb44d61ea4f4b1daff0710bbc00d08e3111dd
com.amazonaws	aws-java-sdk-docdb	1.12.661		d2d9c082bdb28b0faf08454c4b5c21221d0f9ba3
com.amazonaws	aws-java-sdk-docdb	1.12.662		d1cb1e4b776ff51052243132f0febc0dfdd253ef
com.amazonaws	aws-java-sdk-docdb	1.12.663		ae40c612466ecb69a11910790d61f40266d415bf
com.amazonaws	aws-java-sdk-docdb	1.12.664		540b9394bb0782cc495431a003cb96dbf7d7b78f
com.amazonaws	aws-java-sdk-docdb	1.12.665		46485458dcb42fbe43eb3525a712c2bb8613e078
com.amazonaws	aws-java-sdk-docdb	1.12.666		08edab911d9ee3cb20f2e45c6049b6dd359231e6
com.amazonaws	aws-java-sdk-docdb	1.12.667		4c4210cecb59c28d949df30bf1a224b58c6f87d2
com.amazonaws	aws-java-sdk-docdb	1.12.668		3d5a3a13396774e2da33cb8b773820feac61baaf
com.amazonaws	aws-java-sdk-docdb	1.12.669		2067fb65af3402e30604355526887739493e1f03
com.amazonaws	aws-java-sdk-docdb	1.12.67		24918d7c2b0be1edfa5e4d666fae45a6834b22a5
com.amazonaws	aws-java-sdk-docdb	1.12.670		6a0505b878d2c4832a900a7b407cef9e7062680b
com.amazonaws	aws-java-sdk-docdb	1.12.671		7a326d5dd29e30931e9630478e50f322e6215812
com.amazonaws	aws-java-sdk-docdb	1.12.672		e8e691b9b51f9b89bdf1c6634e3d27b022115b59
com.amazonaws	aws-java-sdk-docdb	1.12.673		795c24b64dbec942b109b59cb177f9d99498c686
com.amazonaws	aws-java-sdk-docdb	1.12.674		5b31bfc7fcfc35bef9b8490651141c3c041a16a4
com.amazonaws	aws-java-sdk-docdb	1.12.675		e7e08b8fb891c1ded83eaff48f9d894284a82002
com.amazonaws	aws-java-sdk-docdb	1.12.676		5a012b0fecb93bc71239fefff9608c7082f82c01
com.amazonaws	aws-java-sdk-docdb	1.12.677		88115cb76ea0ca78cb257d729405174140b80c0e
com.amazonaws	aws-java-sdk-docdb	1.12.678		dc59c9ba9d4e01129730f8613a4d652a588c705f
com.amazonaws	aws-java-sdk-docdb	1.12.679		ad9325a9b201b56c6a12f6afae725793c60b4871
com.amazonaws	aws-java-sdk-docdb	1.12.68		e946aabf0f31ea1f1624ac8bab24b1720a67f472
com.amazonaws	aws-java-sdk-docdb	1.12.680		e3a94f755babae9d4d7ab5c995120035de1111e3
com.amazonaws	aws-java-sdk-docdb	1.12.681		06611487c509b21a7eab9f57bdae0932318dbf59
com.amazonaws	aws-java-sdk-docdb	1.12.682		c63a67840abec1bdffe318764e5897084daf3280
com.amazonaws	aws-java-sdk-docdb	1.12.683		3496f9fd8add732a1d0a3158d3fd1f54b9c79390
com.amazonaws	aws-java-sdk-docdb	1.12.684		5fb57e30918b357d38e5ae2c426bd99132871c27
com.amazonaws	aws-java-sdk-docdb	1.12.685		deca1fd502c4b0f9909b9dcd05f8b9ccab552277
com.amazonaws	aws-java-sdk-docdb	1.12.686		9697187e4315b8316ca582507325c993a3fa3d64
com.amazonaws	aws-java-sdk-docdb	1.12.687		50ba84a647f8f9ff475ed6b31558a6b3fa483a19
com.amazonaws	aws-java-sdk-docdb	1.12.688		086e443ca51f9b2db50e34b5d1584b10ae9601cc
com.amazonaws	aws-java-sdk-docdb	1.12.689		a968138f2111c62514fddaa1e8e8a38d4fdefa21
com.amazonaws	aws-java-sdk-docdb	1.12.69		1d0bf04dd608d3904b710f6039a0e00e592a21ef
com.amazonaws	aws-java-sdk-docdb	1.12.690		1b0e24320b020951be7536845ae46efbdb1035f6
com.amazonaws	aws-java-sdk-docdb	1.12.691		5768b16f05f041d20e5dc959ea1921be222df086
com.amazonaws	aws-java-sdk-docdb	1.12.692		053bfdebf8712bfa73b40d43ae5e80ebad4cf0a5
com.amazonaws	aws-java-sdk-docdb	1.12.693		ac51bf5ed299face4d6fa6a25c8008370144248f
com.amazonaws	aws-java-sdk-docdb	1.12.694		a26764988840bcbe1629e44270a36518e2b21211
com.amazonaws	aws-java-sdk-docdb	1.12.695		81220f9a2b8b0c526fde2084dbef5d33332c468b
com.amazonaws	aws-java-sdk-docdb	1.12.696		c559634d0819ab53ee7a3f7fe65f4fb7d033751d
com.amazonaws	aws-java-sdk-docdb	1.12.697		ed790c99fdd19a47c947bb921b07d38e3091b792
com.amazonaws	aws-java-sdk-docdb	1.12.698		bf31eecbd296018f80cf58a47ce33222bafd7fbb
com.amazonaws	aws-java-sdk-docdb	1.12.699		5ae1971853a2810a2245d7703ee3f7f23d423638
com.amazonaws	aws-java-sdk-docdb	1.12.7		128d4cea652a289ec1348c87bca5f45035e15cec
com.amazonaws	aws-java-sdk-docdb	1.12.70		f9a13ab8c08a9474a2e74916bdad9a7a1d6deeb0
com.amazonaws	aws-java-sdk-docdb	1.12.700		925f08e1a765f17b6e621dea05fbf213a79f0240
com.amazonaws	aws-java-sdk-docdb	1.12.701		04fe5307f06764a314b528e54fcb959139c061e7
com.amazonaws	aws-java-sdk-docdb	1.12.702		69a7b26bbd4e64c6ccde31b5985bc9fd1e21083b
com.amazonaws	aws-java-sdk-docdb	1.12.703		59e152ddfbdb8490a9f12ceceabe2b282d37ec58
com.amazonaws	aws-java-sdk-docdb	1.12.704		53d5708f1bb1e95875cae7648a0b0fee10c103ac
com.amazonaws	aws-java-sdk-docdb	1.12.705		890cfc35a3123845703924136c3b386dd537d3fd
com.amazonaws	aws-java-sdk-docdb	1.12.706		8aab8233d11a41766bf2bc8e3b7d69598b92f6df
com.amazonaws	aws-java-sdk-docdb	1.12.707		b22d6e68b9845e64a698f1b18352ab8b8fc89c06
com.amazonaws	aws-java-sdk-docdb	1.12.708		14f37a18d8b28dd138f338ac6a5d422b77739880
com.amazonaws	aws-java-sdk-docdb	1.12.709		863edb1f2d2356f33008a47a921a617f6996ef30
com.amazonaws	aws-java-sdk-docdb	1.12.71		2ea5421231a759519f4e7ad16e9477a02cd6202e
com.amazonaws	aws-java-sdk-docdb	1.12.710		2b1469b6e9cee2d68c1978c10cfc878fdd73c7af
com.amazonaws	aws-java-sdk-docdb	1.12.711		17cbf375073ee1551049857ce5a77475472bd852
com.amazonaws	aws-java-sdk-docdb	1.12.712		bd9f24ab5f00a828babafcfc31de26e23b50b987
com.amazonaws	aws-java-sdk-docdb	1.12.713		87468fd7e9b35bcceb8aafa019d84113724822c7
com.amazonaws	aws-java-sdk-docdb	1.12.714		5734be4e2067230b09d4ee52561cc38c408bea07
com.amazonaws	aws-java-sdk-docdb	1.12.715		12d48b5f638d400e8372ba644c3181ac4927631d
com.amazonaws	aws-java-sdk-docdb	1.12.716		772826d0377eedaacd7d6be8ac11ea2f1ad4c709
com.amazonaws	aws-java-sdk-docdb	1.12.717		46fd8199c3203dae6f3e15f0ac9b14ae5f4f0817
com.amazonaws	aws-java-sdk-docdb	1.12.718		09d5575bcd3a82eb3e2b4b576229448b6b861980
com.amazonaws	aws-java-sdk-docdb	1.12.719		efabeef979819f2b56629dcdb07bfce0af801a92
com.amazonaws	aws-java-sdk-docdb	1.12.72		b8e14aa873bbb5c6e13bced11acc432ba4554922
com.amazonaws	aws-java-sdk-docdb	1.12.720		47059c55143734706ab16ba32c4f549758dd0ee6
com.amazonaws	aws-java-sdk-docdb	1.12.721		bbbf7baf8db7f9db213df7e1813b978cff6f2fa1
com.amazonaws	aws-java-sdk-docdb	1.12.722		50729d79104a8a849f2aef0f9721f48da63e6fc4
com.amazonaws	aws-java-sdk-docdb	1.12.723		557001e09e4fd9652084982a4e12b5379c167842
com.amazonaws	aws-java-sdk-docdb	1.12.724		463982bb819a43a5f51b8a78269ab208891aed7f
com.amazonaws	aws-java-sdk-docdb	1.12.725		3d885885842ae8493ae5b68fd98f78ea73561653
com.amazonaws	aws-java-sdk-docdb	1.12.726		8a3e85d931bfcc6613a65e57dbf50b672d73cdfc
com.amazonaws	aws-java-sdk-docdb	1.12.727		e440e02675f92fa2c06505b024d0cd589bf27bc0
com.amazonaws	aws-java-sdk-docdb	1.12.728		a644a9b63eb265f4884002f22d29a42b0a978f7c
com.amazonaws	aws-java-sdk-docdb	1.12.729		0397a512f9b46c95d7e8167a8503cc7e1c9190a1
com.amazonaws	aws-java-sdk-docdb	1.12.73		1963a25fca0830e540bcbc9a282e73fc53caff1d
com.amazonaws	aws-java-sdk-docdb	1.12.730		3df14b271b03db153f68b240cb78f2d6fcc03e94
com.amazonaws	aws-java-sdk-docdb	1.12.731		21fcdcab45fb17601cb103b7cba0e765ab9d5c2c
com.amazonaws	aws-java-sdk-docdb	1.12.732		536a8fa30977bcd80f104a6bcfbdee1d583d9fab
com.amazonaws	aws-java-sdk-docdb	1.12.733		f36a3aafef8d7b32a49bea081e5e633037cf6d50
com.amazonaws	aws-java-sdk-docdb	1.12.734		df3e6de754a878f091e8b368b58da4ab86769e56
com.amazonaws	aws-java-sdk-docdb	1.12.735		558c4b39457d01c1bfe2886ebdaf090d51ee946b
com.amazonaws	aws-java-sdk-docdb	1.12.736		234ad1557a135719e9ba601edaf98ce9cff88824
com.amazonaws	aws-java-sdk-docdb	1.12.737		eb9cb0e037f5774a06ec2e1e945aec1fb8f65ba1
com.amazonaws	aws-java-sdk-docdb	1.12.738		fed75851a82e5522f1f62b895aec6ad0727efe2b
com.amazonaws	aws-java-sdk-docdb	1.12.739		f20ac5884ba79801ddf7e1d33036cf0e0834b5db
com.amazonaws	aws-java-sdk-docdb	1.12.74		fd7e9c9c3fb37f14b69aa31902fc3d87de228be5
com.amazonaws	aws-java-sdk-docdb	1.12.740		79834af774be2f12ad1fbc8c4e9423f84c386ec7
com.amazonaws	aws-java-sdk-docdb	1.12.741		91f862a4996c47bbad314be7e6db512b7ada3f66
com.amazonaws	aws-java-sdk-docdb	1.12.742		adb515940fc48f6590dc4e999bc5c073e6a445ba
com.amazonaws	aws-java-sdk-docdb	1.12.743		9f9cc55be4d04a6c758aae0222feceff83231104
com.amazonaws	aws-java-sdk-docdb	1.12.744		e0e249721739e43901525dea8969873de8e025c0
com.amazonaws	aws-java-sdk-docdb	1.12.745		41f39929d3f1a1f4afd1f29a053342a54003e1d7
com.amazonaws	aws-java-sdk-docdb	1.12.746		7a9da591d50dda329275a3ba845b0b8dffcbebe0
com.amazonaws	aws-java-sdk-docdb	1.12.747		02e44992c0dcf0b0c9353a52b9f60af959128d64
com.amazonaws	aws-java-sdk-docdb	1.12.748		4f51138cfbc9c668441bd0a37570c7875ef31cba
com.amazonaws	aws-java-sdk-docdb	1.12.749		2deebccc28a3522127d4ce50cfa91c72d76cd73a
com.amazonaws	aws-java-sdk-docdb	1.12.75		743f28a8d7cfa878057aa6f1e0cc4fec372d1cea
com.amazonaws	aws-java-sdk-docdb	1.12.750		2624a8bca12d1a32c11e14f5404e44dfb100db5e
com.amazonaws	aws-java-sdk-docdb	1.12.751		8acee79694379396f78403de4d0006d4577b55e2
com.amazonaws	aws-java-sdk-docdb	1.12.752		085396e516694549916c0cde9219d28a77a7db3b
com.amazonaws	aws-java-sdk-docdb	1.12.753		96f4400226576bae7d6562f7c9459e7714f353fc
com.amazonaws	aws-java-sdk-docdb	1.12.754		8b680a20f8e8e54666eff665030678b362dffb60
com.amazonaws	aws-java-sdk-docdb	1.12.755		c0eeb1ec2a55636dd2d1f7a52d4eb556724799bf
com.amazonaws	aws-java-sdk-docdb	1.12.756		2eae5e8c4cb4e2cc59dea4c7e5e1f566ec122a78
com.amazonaws	aws-java-sdk-docdb	1.12.757		c732e6da0853eb281efdd48cec944661776d700f
com.amazonaws	aws-java-sdk-docdb	1.12.758		e544a5f54d5509cc1c1e4c7edd1361b977d6d2ca
com.amazonaws	aws-java-sdk-docdb	1.12.759		a971b3f86c651b751df5866e6b5292a72a39e01a
com.amazonaws	aws-java-sdk-docdb	1.12.76		fbd43f1c146911682d89b6c0a596401d4e5302a2
com.amazonaws	aws-java-sdk-docdb	1.12.760		6520cc18c0e274c1b6fc46bb436b82cd4dca5096
com.amazonaws	aws-java-sdk-docdb	1.12.761		653087b8493fcb55c1907946d7095d7853712aec
com.amazonaws	aws-java-sdk-docdb	1.12.762		bbb2b44cd1aa33d2bf20280e5f1c3fb31d6b386c
com.amazonaws	aws-java-sdk-docdb	1.12.763		ae031c989dedbee03d0b3aabbed1a5711d439926
com.amazonaws	aws-java-sdk-docdb	1.12.764		70d83fba2d4e7c408a3ee422c73c3990b1d1b40e
com.amazonaws	aws-java-sdk-docdb	1.12.765		bb9190741cd6cd6c801bfc912fd968c99934c4fa
com.amazonaws	aws-java-sdk-docdb	1.12.766		b19fb1f7adeac624d9d8854b226ed9842d7cbea7
com.amazonaws	aws-java-sdk-docdb	1.12.767		8b01d15beafd1063f4e8386198a4dae0aa989d23
com.amazonaws	aws-java-sdk-docdb	1.12.768		f838a670f54657bc9083108ab35bddb9f193bd79
com.amazonaws	aws-java-sdk-docdb	1.12.769		a688ab93f33f1e1c8f7e17e32e69bd2ccce66d41
com.amazonaws	aws-java-sdk-docdb	1.12.77		83a51dafa9ec42577e0e726f5dd319c18d0a6a02
com.amazonaws	aws-java-sdk-docdb	1.12.770		99f03b66a6f3ac17e641bf024b48b05b452ccd5d
com.amazonaws	aws-java-sdk-docdb	1.12.771		edb1b72036a3b677e70d8fe7742bd2ab4f420841
com.amazonaws	aws-java-sdk-docdb	1.12.772		cd815126d126d47924caf981004747c30c6f4cf0
com.amazonaws	aws-java-sdk-docdb	1.12.773		ab0e179fab990a1f351ed40b36ac97b7c591328b
com.amazonaws	aws-java-sdk-docdb	1.12.774		cbae8a37d7a372818233bd76cd53a4ba691ba648
