app.cash.redwood	redwood-treehouse-configuration	0.3.0		5b9915c73d6c88b6bd6bba7d37056a6c55122a53
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.20.1-alpha		5566e297bfdc1d9c5046009462c0f3c1da0750ac
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.20.2-alpha		353ebb99a0338d12b4358c9aec829411de05a19f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.21.0-alpha		cbe684549c31ec2756ca446e5d55582e779063ab
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.22.0-alpha		11f064020c61631c8f94ee85f9ced80a2e96b212
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.22.1-alpha		5e8adc3ae8f9d00dd61841c2789a07f84c3abf11
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.23.0-alpha		8456a101af4aee65f363b00cd82c242cffd6f4f0
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.24.0-alpha		a4fbe6cd9532fa074c9faf8b9cd7e9ef9fa3b004
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.25.0-alpha		0e7c41e1cec6594f2406661b165badcc1b2f9381
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.25.1-alpha		1ca6f05a0bd4deea40387d0caf910f5cfc0389c6
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.26.0-alpha		c0f745053acd94656d5f760108f1d8d305c2e096
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.27.0-alpha		d61080feadf0de64ea5f3dc087d71cf5f00f175d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.28.0-alpha		44cc62a0f7aa59eca2f3e5f159812b1d1cee748f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.29.0-alpha		2e0bc0dd4a3df3f94a2a2159a6d96897778fa31d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.3.0-alpha		33434c59216f17a6246f7141a77b41d2aa8053f2
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.3.0-alpha	all	effae48a88c67e51794de50a0c3ca83d073eed55
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.3.1-alpha		N/A
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.3.1-alpha	all	47df8153e87ed822b58bbab07b101dc6923ad3d0
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.30.0-alpha		1bfb78cb9d38d310841bb95f1131665799d31f41
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.31.0-alpha		43265964f39245d857b346ae72e34c5f6226da86
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.32.0-alpha		184d58dd130a403e231e4f2d013b8216047a8a1d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.32.1-alpha		54ee79a5dfb3fdb39c20dc3b3f220f5f8218bff2
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.33.0-alpha		da2f4514dba183da51ffb87032fa4868ee7e0931
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.33.1-alpha		d564c3b82354b29ba85417647f102c74259a7eca
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.33.2-alpha		d8e14b63382fcfe1593bb91eb5c608db8a8e346d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.33.3-alpha		2dde9fc926664e02326f58469da41159883ec9ab
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.33.4-alpha		ee4360052fa4146d359ec22337e628a4eead6837
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.33.5-alpha		6c6b0960974db4748f534177465486663b5a857f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.33.6-alpha		b6fc5128ddf9f4eda19d51cb3c57c23ddf89d591
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.4.0-alpha		1722c0cd263cd0be7e8acd5f9d9c327e93cce00f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.4.1-alpha		90f184c0a973faf50fc2eb0d2a71238321e31df3
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.5.0-alpha		affed5c4b87e1d178487c3287f17dccc4d86d131
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.5.1-alpha		a9da67a612f84dbcb57f1dbf73041eebcde18423
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.5.2-alpha		34f3c2b70878ebb244d6f5498334b56362cc6db2
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.5.3-alpha		811c3f962c0a2fd0b8d3ee423183480f38d949ef
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.6.0-alpha		0c9c18867343725db336205376e3be61f39ac1c9
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.6.1-alpha		6d35b47233d9936bee41c87ecb9c1b17907a67b8
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.6.2-alpha		1ded9c8444aa0ae25e314f194e3793970e0f67ed
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.7.0-alpha		6a97bb5b6ba9baeea9bba8867307df2b1ffe651d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.7.1-alpha		d6b6df673f40d899c665da9d86967ffee2e9a775
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.7.2-alpha		1b271be1b09ae3ccf48ce731f80b7dd374e621da
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.8.0-alpha		e8faa755162355583cb10a889cc3466ebb98456c
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.9.0-alpha		3d453f4d2c929041a54ee78fe37883ee67b25e0a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.9.1-alpha		cc49985ac1be382014392184e1eee3314cbc1f59
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	1.9.2-alpha		41f4ad54bc2a2a0dc2322f5b1ce985d97f9d74fe
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	2.0.0-alpha		e40517fbb01d5d0fe58a0172885128276c2c0d93
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	2.1.0-alpha		eef85db7b963d7f4d35a2c53442e91bccb354782
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	2.10.0-alpha		74923928351e7ba39efe03f8178495848ba206fa
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	2.11.0-alpha		c9a98ab8d443bbca2f39ac645e8dc2afb3c1070d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	2.12.0-alpha		14b6a5568a85c957fe8be3a308d06350eecfe142
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	2.13.0-alpha		f14f2a352dc59bb4e6245d123d7785df7261f1ab
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	2.13.1-alpha		5fba7883eaf3ec95c46b99e55f05b2d8b3b657bc
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	2.13.2-alpha		1837bc8e3bf13987fcaa79fb1b2205d14a8e7ff3
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	2.13.3-alpha		f4d1155abcdfde133e1bd3d3cefb4df728fc0d09
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	2.14.0-alpha		06b6646d84b11451d015ffdc6eacfe703c7b3b9d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	2.15.0-alpha		cad4cbcabe28bf3326a7233c59f4f1919d3f9b9f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	2.16.0-alpha		ef9a3eb15f0f50c25fb17a529d9dcb37854e2df4
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	2.2.0-alpha		814686738fca5a45930880eabd164cfe8f369e9d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	2.3.0-alpha		312f854a4d502cfb186e1ee5e17e2dc3fb5508cd
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	2.4.0-alpha		df049b395854eddea3c0e6df2ba263e48868db4b
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	2.5.0-alpha		cc7bf29ad60c271313b14ca867522be9d834ddb6
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	2.6.0-alpha		b63b870865641b0bf6697a909de53da978e53b0a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	2.7.0-alpha		f413996118adef9cd57cab25d234a178218d3954
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	2.8.0-alpha		481730fa465906023ce72fc707328f511844a9dc
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-spring-data-1.8	2.9.0-alpha		f9c002734cd3585e094c0dfde472f2b00333707a
io.vertx	vertx-core-aggregator	5.0.0.CR1		N/A
io.vertx	vertx-core-aggregator	5.0.0.CR2		N/A
io.vertx	vertx-core-aggregator	5.0.0.CR3		N/A
io.vertx	vertx-core-aggregator	5.0.0.CR4		N/A
io.vertx	vertx-core-aggregator	5.0.0.CR5		N/A
io.vertx	vertx-core-aggregator	5.0.0.CR6		N/A
io.vertx	vertx-core-aggregator	5.0.0.CR7		N/A
io.wizzie.normalizer	base	0.6.2		d8b93caaf1acebea0b8e9cbd7b5d9680535e465a
io.wizzie.normalizer	base	0.7.0		700fc6e505346728d111601cd43517d4e72d0bf6
io.wizzie.normalizer	base	0.7.1		d9c1b9d4a9bb70386d0a35446f2167112a342c44
io.wizzie.normalizer	base	0.7.2		47ea9a168e07590347d299b8484e056c7795d528
io.wizzie.normalizer	base	0.7.3		245b9163170169f0b38243e11bbe846ff4ad1b01
net.morimekta.providence	providence-internal	0.0.1		b8b7946434a08ee876929eb46c951ca341ec15e4
nl.stormlantern	reactive-consul_2.11	0.1		6cb3d56f7ba291542b0633543b0b5f3d177886f9
nl.stormlantern	reactive-consul_2.11	0.1.1		35d46eb0f18b162c97d7048200d08dba16bdd57d
nl.stormlantern	reactive-consul_2.11	0.2.0		2df8778219783c71762a34a7bc1689dfe1c1f8bc
nl.stormlantern	reactive-consul_2.11	0.2.1		09e38e0f32951f66de48cf1968e9744cee6c28b6
nl.stormlantern	reactive-consul_2.11	0.3.0		73eec0e1285ddd66de77ee49db8985381cc00043
org.apache.camel.karaf	camel-test-blueprint-junit5	3.18.0		eb744b8781c5b7b46437f1f4577a51dcdc21e300
org.apache.camel.karaf	camel-test-blueprint-junit5	3.18.1		1c2c0eeeceb1295ca39aec0ce0e50c7410898322
org.apache.camel.karaf	camel-test-blueprint-junit5	3.18.2		f1a140cd5b16683e2142cdc15165e5dfe11a3557
org.apache.camel.karaf	camel-test-blueprint-junit5	3.18.3		848a4a0c11693b30353dfef9c72404a83684949b
org.apache.camel.karaf	camel-test-blueprint-junit5	3.18.4		029fd992a4b7d0e545027b93211de69f3b22af0d
org.apache.camel.karaf	camel-test-blueprint-junit5	3.18.5		7df11bf42ca3a16cb7ccbdc4f6d532ad2b446316
org.apache.camel.karaf	camel-test-blueprint-junit5	3.18.6		6f5226e91e9c544302faada971183d5af38c70ca
org.apache.camel.karaf	camel-test-blueprint-junit5	3.18.7		a7c54b921dedd3d9a80e98421d5e8ca543f649ec
org.apache.camel.karaf	camel-test-blueprint-junit5	3.18.8		e1797ac80242855f61a5c3ecc07d532b76de1998
org.apache.camel.karaf	camel-test-blueprint-junit5	3.19.0		5b27923b17dbe588294979b54516c7a7bbf45c33
org.apache.camel.karaf	camel-test-blueprint-junit5	3.20.0		33791c0a5592ece3489e467ec4aa81688a3ea96e
org.apache.camel.karaf	camel-test-blueprint-junit5	3.20.1		778a064920c7959a2c102245af9baee9fa06b46f
org.apache.camel.karaf	camel-test-blueprint-junit5	3.20.2		b59d4db0ec23e6f962c9e5bdaab21f373c936ea5
org.apache.camel.karaf	camel-test-blueprint-junit5	3.20.3		24f2550ae83476eb97c5f1bc2ae2ddf60c87397c
org.apache.camel.karaf	camel-test-blueprint-junit5	3.20.4		89b0f4fdda2516e5813de03fc9629c2f9b6dadac
org.apache.camel.karaf	camel-test-blueprint-junit5	3.20.5		80aabe6db19737b18da6ef05dd9b638316948160
org.apache.camel.karaf	camel-test-blueprint-junit5	3.20.6		c1cb016f74678e34bf29e7443f33a7fc56d301a3
org.apache.camel.karaf	camel-test-blueprint-junit5	3.20.7		6680dc3f7fba9ee14079761712ab6cba2045f27e
org.apache.camel.karaf	camel-test-blueprint-junit5	3.20.8		4a6a40718547d85b7efc0bfd79cdd91d1e90f4e7
org.apache.camel.karaf	camel-test-blueprint-junit5	3.20.9		92ae1b005330c2b0be0c5823b032b9cd820771fb
org.apache.camel.karaf	camel-test-blueprint-junit5	3.21.0		5d9be0e7f39ac0705fdd3c0250840972c250b551
org.apache.camel.karaf	camel-test-blueprint-junit5	3.21.1		460d634e63e0c7b23503e76d38b82a4c87e73be5
org.apache.camel.karaf	camel-test-blueprint-junit5	3.21.2		cc8a35d3ad6cbfb9981b20234e1033e4e8f2a171
org.apache.camel.karaf	camel-test-blueprint-junit5	3.21.3		769b925b70e5b80a100448b2311df55d4dcea8af
org.apache.camel.karaf	camel-test-blueprint-junit5	3.21.4		f6063481e2c1a0a171d32b487495e7dc6ebd6c91
org.apache.camel.karaf	camel-test-blueprint-junit5	3.21.5		de2d93af6e0288a946f7b2311ec5d9009de72d0c
org.apache.camel.karaf	camel-test-blueprint-junit5	3.22.0		1326045c19b3ca62d0307788a12760e37341f220
org.apache.camel.karaf	camel-test-blueprint-junit5	3.22.1		3a01c503bb82f2227a9dfadcf77c7708d745cfff
org.apache.camel.karaf	camel-test-blueprint-junit5	3.22.2		c5b03a0bf55e1ee7f3a542d5ca5da44468d5c710
org.apache.camel.karaf	camel-test-blueprint-junit5	3.22.3		2f68c3153abb0514067f58da9ed48082b75fad03
org.apache.camel.karaf	camel-test-blueprint-junit5	3.22.4		5f3d41b2f15682d4e39cf23775ed959f08888493
org.apache.commons	commons-vfs2	2.0		b5af3b9c96b060d77c68fa5ac9384b402dd58013
org.apache.commons	commons-vfs2	2.1		eb5576a3985719dc796d52b828c7a068f1d85b28
org.apache.commons	commons-vfs2	2.10.0		a306167fdb88152403c8b00595b1502ffacd5b76
org.apache.commons	commons-vfs2	2.2		98a98f365a07256ec33c32a653c14255b12859e0
org.apache.commons	commons-vfs2	2.3		ecd521285d8a808aaba04b299687916b024fb534
org.apache.commons	commons-vfs2	2.4		085e8f1fc37279c89c1504393a4a748159d91046
org.apache.commons	commons-vfs2	2.4.1		2b041628c3cb436d8eee25f78603f04eb5e817a5
org.apache.commons	commons-vfs2	2.5.0		c3c68acdc39943b830eb691069e5570f09586173
org.apache.commons	commons-vfs2	2.6.0		a8af9ca571394eceba8e604875e98e2a60b2e4c1
org.apache.commons	commons-vfs2	2.7.0		1c8990c6c4f8e5e3e108620c5b6612e8051c3fea
org.apache.commons	commons-vfs2	2.8.0		b52374bf2503e56be006b7d4b786ae77a985eb77
org.apache.commons	commons-vfs2	2.9.0		48115c2fb1c5f0a2498a4365162d6b69adec73f3
org.apache.cxf.fediz.examples	spring2Webapp	1.1.0		N/A
org.apache.cxf.fediz.examples	spring2Webapp	1.1.1		N/A
org.apache.cxf.fediz.examples	spring2Webapp	1.1.2		N/A
org.apache.cxf.fediz.examples	spring2Webapp	1.1.3		N/A
org.apache.cxf.fediz.examples	spring2Webapp	1.2.0		N/A
org.apache.cxf.fediz.examples	spring2Webapp	1.2.1		N/A
org.apache.cxf.fediz.examples	spring2Webapp	1.2.2		N/A
org.apache.cxf.fediz.examples	spring2Webapp	1.2.3		N/A
org.apache.cxf.fediz.examples	spring2Webapp	1.2.4		N/A
org.apache.cxf.fediz.examples	spring2Webapp	1.3.0		N/A
org.apache.cxf.fediz.examples	spring2Webapp	1.3.1		N/A
org.apache.cxf.fediz.examples	spring2Webapp	1.3.2		N/A
org.apache.cxf.fediz.examples	spring2Webapp	1.3.3		N/A
org.apache.cxf.fediz.examples	spring2Webapp	1.4.0		N/A
org.apache.cxf.fediz.examples	spring2Webapp	1.4.1		N/A
org.apache.cxf.fediz.examples	spring2Webapp	1.4.2		N/A
org.apache.cxf.fediz.examples	spring2Webapp	1.4.3		N/A
org.apache.cxf.fediz.examples	spring2Webapp	1.4.4		N/A
org.apache.cxf.fediz.examples	spring2Webapp	1.4.5		N/A
org.apache.cxf.fediz.examples	spring2Webapp	1.4.6		N/A
org.apache.seata	seata-sqlparser-core	2.1.0		b7c7a7dd2e23fed2064c92cf8bc03622999db036
org.apache.seata	seata-sqlparser-core	2.2.0		056888e7c929814caad93a3865fae1f3202b0d52
org.apache.seata	seata-sqlparser-core	2.3.0		d436ef533d78773ecdaddfcc176ab564225271ba
org.apache.skywalking	collector-jetty-manager-define	5.0.0-GA		00903b9048543e82426ad98fcc3385e392531f64
org.apache.skywalking	collector-jetty-manager-define	5.0.0-RC2		8fb018f8ab7e1848ff2b0c797eb40bfe14cef595
org.apache.skywalking	collector-jetty-manager-define	5.0.0-alpha		548e7be5aafe6e8c11af6047bb01714a1c9a40eb
org.apache.skywalking	collector-jetty-manager-define	5.0.0-beta		f4cfb27191290bac0d4410a19f51037d75276646
org.apache.skywalking	collector-jetty-manager-define	5.0.0-beta2		0ddb27e4eced2a28b81b2a6f4bf583e3d976eb91
org.apache.streams	streams-project	0.1-incubating		N/A
org.apache.streams	streams-project	0.2-incubating		N/A
org.apache.streams	streams-project	0.3-incubating		N/A
org.apache.streams	streams-project	0.4-incubating		N/A
org.apache.streams	streams-project	0.4.1-incubating		N/A
org.apache.streams	streams-project	0.5-incubating		N/A
org.axle-lang	axle-languages_2.11	0.2.0		b20d19cd6990298e55ffe8edb302d5f8159c7c41
org.axle-lang	axle-languages_2.11	0.2.1		622afc05913e3adae73c36d85aab2495b5d31a0f
org.axle-lang	axle-languages_2.11	0.2.3		33ce85ed3fc56b7344827b1bd9387463e4b1a7d0
org.axle-lang	axle-languages_2.11	0.2.4		686dfd23bc44a4428a6c5834c27809c7434f63ef
org.axle-lang	axle-languages_2.11	0.2.5		ae249b2fd1695ab0dd00f88ecd78a8fb8b9f5777
org.axle-lang	axle-languages_2.11	0.2.6		944d31d7f0df825c87341d5abe2453c9c0931267
org.axle-lang	axle-languages_2.11	0.2.7		c509fb57b5ccfb9db0dff543d3849b0d9cc4cb37
org.axle-lang	axle-languages_2.11	0.2.8		dfd9f3d7c3325427dbb7942d2175ffc0762b1a7b
org.axle-lang	axle-languages_2.11	0.3.0		b7b3cee7a1ca3fb2d21b80dd9919306261ab44d6
org.axle-lang	axle-languages_2.11	0.3.1		7ae065a064ab41ca0fdda2166e743fbabfd4428c
org.axle-lang	axle-languages_2.11	0.3.2		b5771e5690e1cd5a178a0618b3adcfcbf458bc81
org.axle-lang	axle-languages_2.11	0.3.3		cd51eca4f4a6d9b3cef05feceb9169b9726f8cbd
org.axle-lang	axle-languages_2.11	0.3.4		93063cadae8616286b5a7979c72a57bdf83fa78a
org.axle-lang	axle-languages_2.11	0.3.5		1fdf1ee1a320402445e857023485f2523d0567b6
org.axle-lang	axle-languages_2.11	0.3.6		40c0626e3a84d3ce4f27520aa435141172839a9e
org.bdgenomics.cannoli	cannoli-distribution_2.10	0.1.0		N/A
org.danbrough.kotlinx	kotlinx-serialization-cbor-androidnativearm32	1.3.3a		N/A
org.danbrough.kotlinx	kotlinx-serialization-cbor-androidnativearm32	1.4.1		N/A
org.danbrough.kotlinx	kotlinx-serialization-cbor-androidnativearm32	1.5.0		N/A
org.eclipse.dataspaceconnector	asset-index-sql	0.0.1-milestone-4		3e06816371f223070a63b8cb0e04dc1e208570eb
org.eclipse.dataspaceconnector	asset-index-sql	0.0.1-milestone-5		bf80bcca69c5ac65ec6374cc767eefb42932de8d
org.eclipse.dataspaceconnector	asset-index-sql	0.0.1-milestone-5.1		f42337263adfafcb07e1e09bd03462a789dfcb64
org.eclipse.dataspaceconnector	asset-index-sql	0.0.1-milestone-6		615d53416b6c8f3678fdc7bad8b640f8072cfb89
org.fusesource.eca	eca-core	1.1		49d108af85e15aea494e0142f59fea857ab03fba
org.glassfish.docs.help	manpages	3.0		N/A
org.glassfish.docs.help	manpages	3.0-3.0-b03		N/A
org.glassfish.docs.help	manpages	3.0-b02		N/A
org.glassfish.docs.help	manpages	3.0-b03		N/A
org.glassfish.docs.help	manpages	3.0-b04		N/A
org.glassfish.docs.help	manpages	3.0-b05		N/A
org.glassfish.docs.help	manpages	3.0-b06		N/A
org.glassfish.docs.help	manpages	3.0-b07		N/A
org.glassfish.docs.help	manpages	3.0-b08		N/A
org.glassfish.docs.help	manpages	3.0.1-b01		N/A
org.glassfish.docs.help	manpages	3.0.1-b02		N/A
org.glassfish.docs.help	manpages	3.0.1-b03		N/A
org.glassfish.docs.help	manpages	3.1		N/A
org.glassfish.docs.help	manpages	3.1-b01		N/A
org.glassfish.docs.help	manpages	3.1-b02		N/A
org.glassfish.docs.help	manpages	3.1-b03		N/A
org.glassfish.docs.help	manpages	3.1-b04		N/A
org.glassfish.docs.help	manpages	3.1-b05		N/A
org.glassfish.docs.help	manpages	3.1-b06		N/A
org.glassfish.docs.help	manpages	3.1-b07		N/A
org.glassfish.docs.help	manpages	3.1-b08		N/A
org.glassfish.docs.help	manpages	3.1-b09		N/A
org.glassfish.docs.help	manpages	3.1-b10		N/A
org.glassfish.docs.help	manpages	3.1-b11		N/A
org.glassfish.docs.help	manpages	3.2-b01		N/A
org.glassfish.docs.help	manpages	3.2-b02		N/A
org.glassfish.docs.help	manpages	3.2-b03		N/A
org.hawkular.bus	hawkular-bus-sample-client	0.0.5		434e277a208111ba2e4f4b4dba45fa2b4b030b87
org.hawkular.bus	hawkular-bus-sample-client	0.0.6		e3fe69bae36a7c11ef84f91c95bc9cc5921ce101
org.hawkular.bus	hawkular-bus-sample-client	0.1.0		a08c2316776f185dbc5e96cd80cec0bfe0efbf21
org.hawkular.bus	hawkular-bus-sample-client	0.1.1		401a608255bb2abefe1529e63ed5d40c6efe1d9a
org.hawkular.bus	hawkular-bus-sample-client	0.2.0		343605ad6c5b144ea470e69331d73a128e48ea08
org.hawkular.bus	hawkular-bus-sample-client	0.2.1		6ccc24f38d490713f7668c4f935172f4d6148675
org.hawkular.bus	hawkular-bus-sample-client	0.3.0.Final		4711440cbbc1d682e5983cc4878d38dccd87882f
org.hawkular.bus	hawkular-bus-sample-client	0.3.1.Final		f13a789dc8bbc4b5fd3a85d2475a21a226ae70ed
org.hawkular.bus	hawkular-bus-sample-client	0.3.2.Final		94fc49190cf0e401f33edaa05313c83c82b1a569
org.hawkular.bus	hawkular-bus-sample-client	0.3.3.Final		fa2f528c4a581b630aada41908fcf0e0989f9652
org.hawkular.bus	hawkular-bus-sample-client	0.3.4		675d80d28d017f076e4bd23ef2193c3bf195d5e7
org.hawkular.bus	hawkular-bus-sample-client	0.4.0		70d8ee6c21a0d9f1eb9abebbcb5d1fbca3193a0c
org.hawkular.bus	hawkular-bus-sample-client	0.5.0.Final		f687b3f0dfb93f258188c33796402c02ced50584
org.hawkular.bus	hawkular-bus-sample-client	0.6.0.Final		1ff365d2b5852f850b6b5629733750fd2829d633
org.hawkular.bus	hawkular-bus-sample-client	0.6.1.Final		e557e8f74d7088d2c0b458a4cc73e54f77ed830b
org.hawkular.bus	hawkular-bus-sample-client	0.7.0.Final		4fdc0959913badc9accbef7725706badb5b06961
org.hawkular.bus	hawkular-bus-sample-client	0.7.1.Final		49dfd42394c144c8036b4144402d7a26f8337ac5
org.hawkular.bus	hawkular-bus-sample-client	0.7.2.Final		56356f630d9b58ae32383fcf7554d9419e46aefc
org.hawkular.bus	hawkular-bus-sample-client	0.7.3.Final		176aebb42dfba9189e4ca74771c467f665cf7872
org.httprpc	httprpc-client	6.6.1		6512e9b6b08d33be366a09aa02b61096c1c23b0a
org.httprpc	httprpc-client	6.6.2		922070e818014b7a1253f61a09d76af41af70d86
org.httprpc	httprpc-client	7.0		8cefdca61e13d66e3b52f9a99bfd6a70add60fb6
org.httprpc	httprpc-client	7.0.1		41789068ded425b9fffcb73bf1b3f068ec5c4a8b
org.httprpc	httprpc-client	7.0.2		069d613a793184ed5e49e9107fc1005f6fa78432
org.httprpc	httprpc-client	7.0.3		b836e2b88a4f64a0cad11e37dd1ca78cc62997b9
org.httprpc	httprpc-client	7.1		aa1d043501435c7c810c9467efef2e03d571af99
org.httprpc	httprpc-client	7.1.1		48fda23af251e147afeb51401e233564b8fd5abe
org.httprpc	httprpc-client	7.2		5b3ff0c73de8b1fdf21a8989f944482e2ef37939
org.httprpc	httprpc-client	7.2.1		8633b69b61c6c8a1361898afcea1c10b1046e836
org.httprpc	httprpc-client	7.2.2		d51f0db160829d2165c737a1d72973a99dc86f39
org.httprpc	httprpc-client	7.2.3		ed820d6a158105d60e3da865ac41dde5b0208d86
org.httprpc	httprpc-client	7.2.4		a0f8de48c0fe4f8ecacbf62eca6744b1061447e8
org.httprpc	httprpc-client	7.3		f9db3ebbad5df7fb9c597cfce018a8b368b9f6a6
org.httprpc	httprpc-client	7.3.1		7dd675b1b10d991279765ca8188af21f843899b7
org.httprpc	httprpc-client	7.4		bdfa39a4ada2ccd577642e245c9bbb7e037528cf
org.httprpc	httprpc-client	7.4.1		20182e45e869643723cb41267286511b14d5a670
org.httprpc	httprpc-client	7.4.2		59eae06f23e7bbd8f34c60a5947e0723e4ef5b9a
org.httprpc	httprpc-client	7.4.3		63de8cf9116bdcdb72d397b6a105c46c5705a85b
org.httprpc	httprpc-client	7.5		f35fe017012bd41709bf1eebd0fdc7c7c55f52b6
org.httprpc	httprpc-client	7.5.1		f2d41439c62bc48a5587ef6fb1c0451c11e32dce
org.httprpc	httprpc-client	7.5.2		d31658580f838188899f03eb1c2923f64c75ce18
org.httprpc	httprpc-client	7.5.3		e4928c62734c453032a7abf8fd9c2e47d95057da
org.httprpc	httprpc-client	7.5.4		4471a7427e84b52c70bf5ed2e97c843899ba39cf
org.httprpc	httprpc-client	7.5.5		bf8b8557247a2a081d8cdb1ae13982370b478cb1
org.httprpc	httprpc-client	7.5.6		a8b1e8251792d327b0bb017dc1a8ac50dc46f693
org.httprpc	httprpc-client	7.6		c7c65ac85accf66beabad93b4685b8b56d6fb276
org.httprpc	httprpc-client	7.6.1		4794f579992f57b96690c4859bd4910cbd12b9b4
org.httprpc	httprpc-client	7.7		e34343fa923b188477349fab56494ea2f170d7d9
org.httprpc	httprpc-client	8.0		bb474c4ae36d11993b79def68bb1152a2f8af0c0
