app.cash.paparazzi	native-win	4.1.0-ae77d65		8d02cf07931a2d86bea59a44f7dbbd81d8bc65f8
org.eclipse.ditto	ditto-services-utils-persistence	1.5.1		6baf376356b136467796f02d1072755377a83376
org.eclipse.ditto	ditto-services-utils-persistence	2.0.0-M1		a28338ac51db5f77b182624cce3f6b5923ef420d
org.eclipse.ditto	ditto-services-utils-persistence	2.0.0-M2		c005ba71f0ab9e18077dc90857ada2055d604ded
org.finos.morphir	morphir-foundations-macros_sjs1_3	0.3.0-M4		398e48e70e3ac6e262dccd24cc7ab2a631a7d89f
org.finos.morphir	morphir-foundations-macros_sjs1_3	0.3.0-M5		0ac7f5a5b060c84bf54318b7f62247ecfef9673e
org.gerweck.scala	gerweck-utils-akka_2.11	2.0.0		3e4ff9bf453d7c2de2118fca9ca20472aaa7d300
org.gerweck.scala	gerweck-utils-akka_2.11	2.1.0		2cb5100aac2e765412ddd9726192a08c46ea89e0
org.gerweck.scala	gerweck-utils-akka_2.11	2.2.0		ce6f3ea53d257d88d9ee8cad32ad1f1702b6fa60
org.gerweck.scala	gerweck-utils-akka_2.11	2.2.1		5166f423da001de71ac636117f22b036209a011d
org.gerweck.scala	gerweck-utils-akka_2.11	2.2.2		09b5a7b46d5c16bf4323a5b97245a810b91dcfe7
org.gerweck.scala	gerweck-utils-akka_2.11	2.2.3		017822270de3ad949165f6193b57c5a5168b33fe
org.gerweck.scala	gerweck-utils-akka_2.11	2.2.4		fb3799c95f830eaedf6fb4900a12c7dbb27499ae
org.gerweck.scala	gerweck-utils-akka_2.11	2.2.5		0486ea6e50c03367d501a390f176fd3d202d32e9
org.gerweck.scala	gerweck-utils-akka_2.11	2.3.0		05a1e691188b321fa86e14369392ad395993a72a
org.gerweck.scala	gerweck-utils-akka_2.11	2.4.0		9359105678966276fe71621b78a4221fe055a507
org.gerweck.scala	gerweck-utils-akka_2.11	2.5.0		4db96f28e41164117628d6828c4ed8aa586fdad8
org.gerweck.scala	gerweck-utils-akka_2.11	2.5.1		6211e1697fed741082c9048fd2c739ddad94e87c
org.gerweck.scala	gerweck-utils-akka_2.11	2.6.0		23e9f8f9231864ab9a1133336d615578c6af23c6
org.gerweck.scala	gerweck-utils-akka_2.11	2.7.0		6a13fb667398f02ccfdf4ef98b7e25f0aa3ac42b
org.gerweck.scala	gerweck-utils-akka_2.11	2.7.1		38a09f138d8ee33a7dcdfa0a58c19f76a054aa10
org.gerweck.scala	gerweck-utils-akka_2.11	2.7.2		a6bc62732d760f37b0362a1afcebe4a811c2a80a
org.gerweck.scala	gerweck-utils-akka_2.11	3.0.0		06e90850e2ba6907b263ce05459427b1f221e877
org.gerweck.scala	gerweck-utils-akka_2.11	3.0.1		26fa530e16310dc43406c110e08cf1c2acb840b5
org.gerweck.scala	gerweck-utils-akka_2.11	3.0.2		fcd73538f51e88b3f1d09f772a8359a68074f149
org.gerweck.scala	gerweck-utils-akka_2.11	3.1.0		6dc88ed8d1878992ab00a314908bc4db8685cba0
org.gerweck.scala	gerweck-utils-akka_2.11	3.2.0		beea9843a0a5f6b233cf82a4f33c082bcee528f5
org.gerweck.scala	gerweck-utils-akka_2.11	4.0.0		3ca9d995abf9b822d6b7d792740970c72591404f
org.gerweck.scala	gerweck-utils-akka_2.11	4.0.1		6b2df254b39efc22e262a3fc5e7e9ce6472b4373
org.gerweck.scala	gerweck-utils-akka_2.11	4.1.0		ce95d269bc365bf2f76d3a9f35da59ff726dd599
org.gerweck.scala	gerweck-utils-akka_2.11	4.2.0		104cb48e71eb6d3554ff313e922eae17213c2bec
org.gerweck.scala	gerweck-utils-akka_2.11	5.0.0		83652ff51a995ff4cad5e1e4b1f1544bfa38df67
org.gerweck.scala	gerweck-utils-akka_2.11	5.0.1		35f29ca4e2e2ddd1003fe46520b6b2948c7e21ca
org.gridgain	gridgain-rest-http	6.1.8		64c2ee97f8c33d3796ea81ce5c46a30e39d03985
org.gridgain	gridgain-rest-http	6.1.9		aba3ce1348209e79029c31b230883fb98a6457ed
org.gridgain	gridgain-rest-http	6.2.0		74ac7e68fc5ef08d217125e2c37ef4acdb6c8a88
org.gridgain	gridgain-rest-http	6.2.0-rc1		2aea80a9b977edd4b778f7bc772a8a2bba750698
org.gridgain	gridgain-rest-http	6.2.0-rc2		281019136093037864e1a94f4d67383cf0110aeb
org.gridgain	gridgain-rest-http	6.2.0-rc4		c665df3e72f2300cae851ee715be4f36e6232d91
org.gridgain	gridgain-rest-http	6.2.0-rc5		3387c3962eee8b06044753d35b839d30866a3862
org.gridgain	gridgain-rest-http	6.2.0-rc6p1		4e5d0c4e2339dff087be39d8f405b9f8598b2309
org.gridgain	gridgain-rest-http	6.2.1		e5cbe0d37b61371c2993e33665e66d420295acba
org.gridgain	gridgain-rest-http	6.2.1-p1		c4051695366d371d86934ee06ac2bb67720c2934
org.gridgain	gridgain-rest-http	6.5.0		ae9b4a3c455b0678c5bc7b7f531baff2a6df2408
org.gridgain	gridgain-rest-http	6.5.0-p1		f3ac5b1e1986d93d4ab21189c24c0074b1ee7ed2
org.gridgain	gridgain-rest-http	6.5.1		3694aed4a856bdb06d7a7bfb937855800e831c2c
org.gridgain	gridgain-rest-http	6.5.2		e7a37f844db5d63ef9ef6c57e9d7b4a60b62534e
org.gridgain	gridgain-rest-http	6.5.5		b0e0dbe1c0e1fba281b6aa356041d6acebf5e709
org.gridgain	gridgain-rest-http	6.5.6		2e46bea17641e618f4d240831255f1a94a9b8ac0
org.gridgain	gridgain-rest-http	6.5.6-p1		97993069e3dd1f12bcd487fb5d47a4926da20f09
org.gridgain	gridgain-rest-http	6.6.0		6e7c188baf213d387e9a350d09b482b9df6b7df4
org.gridgain	gridgain-rest-http	6.6.1		3010362800ca43b12306e7b798e372b03f656436
org.gridgain	gridgain-rest-http	6.6.2		fbd7581e9d160a1dfa1b23e2ee4460adef63eb9b
org.gridgain	gridgain-rest-http	6.6.2-p1		0400f581b86090532f901c62cf424295e1aa1beb
org.gridgain	gridgain-rest-http	6.6.2-p2		6df77265405c1492a7e90726f718532f528008e8
org.gridgain	gridgain-rest-http	6.6.3		d538b1005ac69e08ed1c8e2f80dc59d88c6c2f7c
org.gridgain	gridgain-rest-http	6.6.3-p1		7eb5740e3fdc8fd89b63075aa7a1537d0d0d36cf
org.gridgain	gridgain-rest-http	6.6.4		af91f06ec1fc108e79c578b5b80cab52828dc703
org.gridgain	gridgain-rest-http	6.6.5		9eef99f1f8bcc243b79f2ab4b521c5a9f00055d6
org.gridgain	gridgain-rest-http	6.6.7		bf4dffaf1c4107498d10aa54b24448f34ea86771
org.gridgain	gridgain-rest-http	6.6.8		3df67b462e3175176f9abf09e5154948d9c6f221
org.gridgain	gridgain-rest-http	6.6.8-p1		ff1d2063b5d988fbab2f1918d2b82c1f31ef71c1
org.gridgain	gridgain-rest-http	6.6.9		e35a5938625a9f9d90462f112c845564d9e38cd1
org.gridgain	gridgain-rest-http	6.6.9-p1		91404e9fd1f7d1f812f521dd4e2067a21525e7a7
org.gridkit.lab	nanoagent	1.0.0-beta		cbf227b15bd1f6a70cd6a835fa905efc7b7d87c5
org.grouplens.common	javadoc-citation-taglet	0.4		ead7980c0d25ac8f56ff659343421f8a801f3f88
org.grouplens.common	javadoc-citation-taglet	0.5		63254f4c3df78c4f1c810dbf130d2e40a141477a
org.grouplens.common	javadoc-citation-taglet	0.6		c5e636dd5eb01b9452e685a0ffaf1bbb813a0d9f
org.grouplens.common	javadoc-citation-taglet	0.6.1		d46f65b5c5a002bc6107d49a700ab45426601f05
org.jetbrains.lets-plot	canvas-jvm	4.0.0		2e7858d01943cdf8452a68bdab56c1b65913f555
org.jetbrains.lets-plot	canvas-jvm	4.0.0-alpha1		2e7858d01943cdf8452a68bdab56c1b65913f555
org.jetbrains.lets-plot	canvas-jvm	4.0.0-alpha2		2e7858d01943cdf8452a68bdab56c1b65913f555
org.jetbrains.lets-plot	canvas-jvm	4.0.0-rc1		2e7858d01943cdf8452a68bdab56c1b65913f555
org.jetbrains.lets-plot	canvas-jvm	4.0.1		55e6e48d9cfbea31774d9c69a351c0d23c20a422
org.jetbrains.lets-plot	canvas-jvm	4.1.0		24e961483f884929415656dcc1e6f8129a981256
org.jetbrains.lets-plot	canvas-jvm	4.1.0-rc1		24e961483f884929415656dcc1e6f8129a981256
org.jetbrains.lets-plot	canvas-jvm	4.2.0		a483b405e3338636aade141c5fee5b2a0bbb38de
org.jetbrains.lets-plot	canvas-jvm	4.2.0-rc1		24e961483f884929415656dcc1e6f8129a981256
org.jetbrains.lets-plot	canvas-jvm	4.3.0		b7cb31e8473527e0f641e21777782406558b2d0b
org.jetbrains.lets-plot	canvas-jvm	4.3.0-rc1		b7cb31e8473527e0f641e21777782406558b2d0b
org.jetbrains.lets-plot	canvas-jvm	4.3.0-rc2		b7cb31e8473527e0f641e21777782406558b2d0b
org.jetbrains.lets-plot	canvas-jvm	4.3.1		b7cb31e8473527e0f641e21777782406558b2d0b
org.jetbrains.lets-plot	canvas-jvm	4.3.1-rc1		b7cb31e8473527e0f641e21777782406558b2d0b
org.jetbrains.lets-plot	canvas-jvm	4.3.2		b7cb31e8473527e0f641e21777782406558b2d0b
org.jetbrains.lets-plot	canvas-jvm	4.3.3		b7cb31e8473527e0f641e21777782406558b2d0b
org.jetbrains.lets-plot	canvas-jvm	4.4.0		a44a99c420d9af56c79a3a307b63b919e27c8d94
org.jetbrains.lets-plot	canvas-jvm	4.4.0-rc1		a44a99c420d9af56c79a3a307b63b919e27c8d94
org.jetbrains.lets-plot	canvas-jvm	4.4.1		a44a99c420d9af56c79a3a307b63b919e27c8d94
org.jetbrains.lets-plot	canvas-jvm	4.5.0		64031ebfc6e51f0696ab6498820a8662fb2e72f6
org.jetbrains.lets-plot	canvas-jvm	4.5.0-rc1		64031ebfc6e51f0696ab6498820a8662fb2e72f6
org.jetbrains.lets-plot	canvas-jvm	4.5.0-rc2		64031ebfc6e51f0696ab6498820a8662fb2e72f6
org.jetbrains.lets-plot	canvas-jvm	4.5.1		64031ebfc6e51f0696ab6498820a8662fb2e72f6
org.jetbrains.lets-plot	canvas-jvm	4.5.2		64031ebfc6e51f0696ab6498820a8662fb2e72f6
org.jetbrains.lets-plot	canvas-jvm	4.5.2-alpha1		64031ebfc6e51f0696ab6498820a8662fb2e72f6
org.jetbrains.lets-plot	canvas-jvm	4.5.2-alpha2		64031ebfc6e51f0696ab6498820a8662fb2e72f6
org.jetbrains.lets-plot	canvas-jvm	4.5.3-alpha1		64031ebfc6e51f0696ab6498820a8662fb2e72f6
org.jetbrains.lets-plot	canvas-jvm	4.6.0		64031ebfc6e51f0696ab6498820a8662fb2e72f6
org.jetbrains.lets-plot	canvas-jvm	4.6.0-alpha1		64031ebfc6e51f0696ab6498820a8662fb2e72f6
org.jetbrains.lets-plot	canvas-jvm	4.6.0-alpha2		64031ebfc6e51f0696ab6498820a8662fb2e72f6
org.jetbrains.lets-plot	canvas-jvm	4.6.0-rc1		64031ebfc6e51f0696ab6498820a8662fb2e72f6
org.jetbrains.lets-plot	canvas-jvm	4.6.1		64031ebfc6e51f0696ab6498820a8662fb2e72f6
org.jetbrains.lets-plot	canvas-jvm	4.6.2		64031ebfc6e51f0696ab6498820a8662fb2e72f6
org.jraf	klibnotion-jvm	1.0.0		cef9c9c835863ddeeaec0378d6e62b40b4ba6c81
org.jraf	klibnotion-jvm	1.1.0		f0deedbca2b2d4ee55ff6477f2517c6901e5fc02
org.jraf	klibnotion-jvm	1.10.0		1b780ca932813d85099ea992b6e00645eacc732f
org.jraf	klibnotion-jvm	1.11.0		0ff9ee7621ca3caf6381f8610ef4cd6ad299115d
org.jraf	klibnotion-jvm	1.12.0		42b38487782899238ff483b4d8593694b4706c91
org.jraf	klibnotion-jvm	1.2.0		e0ac33788d50cba3cc68215a28d31f30d7d8db5a
org.jraf	klibnotion-jvm	1.3.0		8bb9159f31a123984a2d76611072dada23cb680f
org.jraf	klibnotion-jvm	1.4.0		c5f1ebec0d03c89a81b7d46ca4b59ce364f275b9
org.jraf	klibnotion-jvm	1.5.0		1209050b8259ff867544728cd6068779b73a5ff4
org.jraf	klibnotion-jvm	1.5.1		b8b6bed15c0df6ca8129a2206ef6dd59d7a4a58c
org.jraf	klibnotion-jvm	1.5.2		92a1b574100f9a729e3d7882b0252628a6f272d8
org.jraf	klibnotion-jvm	1.6.0		1db20b4cd1e2fcee9c3fcb077e70e908e4c68675
org.jraf	klibnotion-jvm	1.7.0		95481c21a749087f28fc603afef04304fff46db5
org.jraf	klibnotion-jvm	1.8.0		e1b976e147056204b3a9e4a77a63eb9b4bc79c0d
org.jraf	klibnotion-jvm	1.9.0		ae50db7bae734eaa9350f7d19249654513fb0a91
org.macrocloud	kernel-jasypt	1.0.4-RELEASE		760ba1442d3d6f9e2220204202067bef5222a705
org.macrocloud	kernel-jasypt	1.0.5-RELEASE		6ffcdfc5beb22c4dfb5903224a0eb0e821ce2e3b
org.macrocloud	kernel-jasypt	1.0.6-RELEASE		126cf6d186f4640420f0d82c2d20d5d0c6492f08
org.macrocloud	kernel-jasypt	1.0.7-RELEASE		8a3bad5e412acba38889365483ae98e5a0ef4ae5
org.macrocloud	kernel-jasypt	1.0.8-RELEASE		fde4588e663ec17778cccf25aa664438c0905008
org.mixql	mixqlprotobufcore_3	0.4.1		3ad71465a77fc25c69910cf31ca261435f5c4589
org.opendaylight.defense4all	defense4all.cli	1.0.12		4f0c34316c50d17763aebf5ca9dbf87ba3b28e5a
org.opendaylight.defense4all	defense4all.cli	1.0.14-Helium		bab488a2224d64cccfa25f773659c7755641cb12
org.opendaylight.defense4all	defense4all.cli	1.0.15-Helium-SR1		472207fbc0a66715fc0302599dd9ff257e3f0c9b
org.opendaylight.defense4all	defense4all.cli	1.0.15-Helium-SR1.1		87e0e87a186916d0aaee8267e2ac7fad0de25f72
org.opendaylight.defense4all	defense4all.cli	1.0.16-Helium-SR2		be46ce2f1c7d1564019b64aac347a886fe2ea302
org.opendaylight.defense4all	defense4all.cli	1.0.17-Helium-SR3		3cbdcee36363e304f65535811656842bcc452979
org.opendaylight.defense4all	defense4all.cli	1.0.18-Helium-SR4		3045c75634b97acbe31b792e00f2788a5ab39d8a
org.opendaylight.defense4all	defense4all.cli	1.0.2		1c1f967af11a658ea1b2266142f5d77eed7e7350
org.opendaylight.defense4all	defense4all.cli	1.0.3		09ef802c74263b2e2b89282be71e346dcf1656e3
org.opendaylight.defense4all	defense4all.cli	1.0.4		4bf6108c56ffea1c748eb6c1c08a5c6d3e5aa9aa
org.opendaylight.defense4all	defense4all.cli	1.0.5		8d8610dfa3e2dbb3c70817579e9fe342b78bb226
org.opendaylight.defense4all	defense4all.cli	1.0.6		b936d59ca42a0a4dfede089f550c8eb85fd2ab39
org.opendaylight.defense4all	defense4all.cli	1.0.7		a2ba8e6697f0d9907f5769011daa500d8f5cb227
org.ow2.jonas	jonas-cluster-daemon-ant	5.3.0		25ed279105bbca51efd5d95373a76d3a937114fe
org.ow2.jonas	jonas-cluster-daemon-ant	5.3.0-M4		ed2b638f8c97f61567a25396b9e01e8e29e0160c
org.ow2.jonas	jonas-cluster-daemon-ant	5.3.0-M5		212cb00125931708fc6eb2c8a82e5c36c4d703aa
org.ow2.jonas	jonas-cluster-daemon-ant	5.3.0-M6		86c468c7dd60a248da7f44de042278b0a56e2962
org.ow2.jonas	jonas-cluster-daemon-ant	5.3.0-M7		bb511976a3edbf6e22ecc0cc1fc4e055b8f545ba
org.ow2.jonas	jonas-cluster-daemon-ant	5.3.0-RC1		debf77eee448bdb029e52a508212f388122a61ea
org.scalacheck	scalacheck_sjs1.0.0-M8_2.12	1.14.0		f55c7c4e66bd9ce7b060388e49e354e2390ebac5
org.scalacheck	scalacheck_sjs1.0.0-M8_2.12	1.14.1		ea860f26b59ae6373da54690695f4a6dac449616
org.scalacheck	scalacheck_sjs1.0.0-M8_2.12	1.14.1-RC1		e85da59ee534017410c946f51ad2ffd5e32597dc
org.scalacheck	scalacheck_sjs1.0.0-M8_2.12	1.14.1-RC2		897232c9a15a6d4c4675b30e732ab891834ad70e
org.scalacheck	scalacheck_sjs1.0.0-M8_2.12	1.14.2		9d4b3011e09d80153a431ad0a2e7b51da84d12b7
org.scalameta	munit_0.25	0.7.10		b613d0e3bc238b3472b35309968f3385db9afdd5
org.scalameta	munit_0.25	0.7.11		e2b5e4d023dbe57abfebed90145baf520b3041dc
org.scalameta	munit_0.25	0.7.9		aa8f34d8ff785c885977690200c80e8d798307bf
org.scalaz	scalaz-example_2.10.0-RC5	7.0.0-M6		8be5c19372d9afe659b0d07a33cad47aef6a9d80
org.smartdeveloperhub.testing	sdh-testing-hamcrest	0.1.0		5d8cc87487a48373c6ee716c6bfe98a125f4fb4c
org.thymeleaf.extras	thymeleaf-extras-conditionalcomments	1.0.0-beta1		884eeaba88e449667e6c1caad6bef64bc4872f96
org.thymeleaf.extras	thymeleaf-extras-conditionalcomments	2.0.0		fb1aa09e6165aeeb57db5ad9bd58818c6364921a
org.thymeleaf.extras	thymeleaf-extras-conditionalcomments	2.1.0-beta1		66b8b49e81d61cb8438ed2953dc37391fa6a02c4
org.thymeleaf.extras	thymeleaf-extras-conditionalcomments	2.1.0-beta2		fa484e934863f89c133841161a2a6549a06222e0
org.thymeleaf.extras	thymeleaf-extras-conditionalcomments	2.1.0.RELEASE		aab3efbbb09a75b33435c2926a242eeea8b8e6c5
org.thymeleaf.extras	thymeleaf-extras-conditionalcomments	2.1.1.RELEASE		2619acf097471ba444452cb36151f74c1cc4ff17
org.thymeleaf.extras	thymeleaf-extras-conditionalcomments	2.1.2.RELEASE		0d188a0c94614956d79644b71bdd05098fa4d6a3
org.webjars.npm	protodef	1.14.0		84af1f7759df5b5b045257783cbb29035df52959
org.wildfly.swarm	ribbon-webapp-test	1.0.0.Alpha6		00cefed5c5f7f184e9f6e8f4a272ee52425a8e7b
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.10.11		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.10.12		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.10.13		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.10.15		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.10.2		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.10.21		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.10.22		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.10.31		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.10.32		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.10.39		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.10.44		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.4.19		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.4.20		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.4.21		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.4.22		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.4.23		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.4.24		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.4.25		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.4.26		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.4.27		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.4.28		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.4.29		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.4.30		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.4.31		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.4.32		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.4.33		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.4.34		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.4.35		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.4.36		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.4.37		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.5.1		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.0		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.0-alpha		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.0-alpha2		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.0-beta2		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.1		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.1-alpha		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.1-alpha2		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.1-alpha3		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.1-beta		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.1-beta2		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.1-m1		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.1-m2		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.1-m3		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.1-m4		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.1-m5		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.1-m6		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.1-m7		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.1-m8		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.2		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.2-m1		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.2-m2		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.2-m3		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.2-m4		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.2-m5		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.2-m6		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.2-m7		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.2-m8		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.2-m9		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.3-alpha		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.3-beta		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.3-m1		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.3-m2		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.3-m3		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.3-m4		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.3-m5		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.3-m6		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.3-m7		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.6.3-m8		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.7.0		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.7.0-beta10		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.7.0-beta9		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.7.0-m1		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.7.0-m10		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.7.0-m11		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.7.0-m2		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.7.0-m3		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.7.0-m4		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.7.0-m5		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.7.0-m6		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.7.0-m7		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.7.0-m8		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.7.0-m9		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.7.1		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.8.0-beta		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.8.0-m1		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.8.0-m2		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.8.1		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.9.0		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.9.0-alpha		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.9.0-beta		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.9.0-m1		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.9.0-m2		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.9.0-m3		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.9.1		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.9.1-m1		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.9.22		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.9.26-alpha		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.9.26-alpha3		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.9.27-alpha		N/A
org.wso2.carbon	org.wso2.carbon.core.server.feature	4.9.3		N/A
pro.verron	docx-stamper	1.4.1		e0dc638af6e67d17c26be0d94274d1bffba89ab9
pro.verron	docx-stamper	1.4.2		ad9d1fc27c43239afa095e3af95718b147210284
pro.verron	docx-stamper	1.4.3		23b0135526091ba5dece6acac26d19d28f94830c
pro.verron	docx-stamper	1.4.4		57a90758076f1162700157cd8b2491266b3b16a7
pro.verron	docx-stamper	1.4.5		fe1bdbdad0d985ed4af665fe4f2fc7280c94fb48
pro.verron	docx-stamper	1.4.6		565b3a0c170807169abb0691656624c6aa91e27c
pro.verron	docx-stamper	1.4.7		f822b5e0a5e2f920150a71bd62ed25e1d2bec2ba
pro.verron	docx-stamper	1.4.8		d77daa25c99152bcb987e2c24d6b4579786b8be3
pro.verron	docx-stamper	1.5.0		41f86b2473610c64a02aa907cedaf1103ed2dc21
pro.verron	docx-stamper	1.5.0-javax		6fb60d09e245646ae3620050dae6f85c28593b87
pro.verron	docx-stamper	1.6.0-javax		25238da708ecb0093921a4b64403b6228df21e6a
pro.verron	docx-stamper	1.6.1-javax		2d77831445ef6c7583530adbdc45be6b74a6b82d
pro.verron	docx-stamper	1.6.2		c44da69904cf3c799185f7a4c7a8a6cce57b8ef6
pro.verron	docx-stamper	1.6.2-javax		30e56826b604f6d099b2aba184da7b19bf5736c5
pro.verron	docx-stamper	1.6.3		bd329a0753e97427c589628dc9c7f2542e4b5f0d
pro.verron	docx-stamper	1.6.4		e0debba83891c4caf62423b3a7fd9fdbb231cf2b
pro.verron	docx-stamper	1.6.5		5143595c36637ecaa2d2fe94b7304f51e4281191
pro.verron	docx-stamper	1.6.6		55f3b46d1f8a757ccde8940e91fed9a1bfcfc643
pro.verron	docx-stamper	1.6.7		79281fea9d8f8d44b13ad639adc5c417d0e7532a
pro.verron	docx-stamper	1.6.8		9d0313023ccf0530f86fb205586dfef0a3eab2db
pro.verron	docx-stamper	1.6.9		42308561588a2016d5738295341eef42862e8283
ru.astrainteractive.astralibs	di	2.7.0-RC3		65770cac1dc904da08a9a9f9ba6aeed2e6bfae48
