br.com.m4rc310	br-com-m4rc310-cups	1.0.16		c3641aa08139ff93656b1ad20da3731e56fed732
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.16.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.2.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.2.1		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.3.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.4.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.5.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.6.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.7.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.7.1		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.7.2		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.8.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.8.0-M1		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.9.0		N/A
org.apache.empire-db	empire-db-codegen	2.0.6-incubating		09775d6db080891b3732599cef1c8246194f3b81
org.apache.empire-db	empire-db-codegen	2.0.7-incubating		e0703c6074cedd3c5df6b6cffb36115c6954f82f
org.apache.empire-db	empire-db-codegen	2.1.0-incubating		25257f0cdad0e21d10a4b143ecfc3ef26fc102e8
org.apache.empire-db	empire-db-codegen	2.2.0-incubating		ab5f2be68915386f18c4cf344d258a4908eb7b85
org.apache.empire-db	empire-db-codegen	2.3.0		c5193db1a25c397c8823619023c9087c2c35071c
org.apache.empire-db	empire-db-codegen	2.4.0		074e46306650a4d6a7d9f5678a3c8c6375b7e515
org.apache.empire-db	empire-db-codegen	2.4.1		16fc6c230e03e82ff3b6632af2a6ff5cff6a30b5
org.apache.empire-db	empire-db-codegen	2.4.2		6d19fc0e107b38b798fb408712d5e5172f90ae93
org.apache.empire-db	empire-db-codegen	2.4.3		5da92e28a22e16445b29da93dc2dd167110a5c82
org.apache.empire-db	empire-db-codegen	2.4.4		1d2a269198c44b77102d0ecfb20002019397cac9
org.apache.empire-db	empire-db-codegen	2.4.6		62abcdca91ed861786f7f75c9d2a09e3bea4170b
org.apache.empire-db	empire-db-codegen	2.4.7		710e5de6b747d31a51b97a3df0df687e1a0b810d
org.apache.empire-db	empire-db-codegen	2.5.0		88fb424aba038114d77d37e8c223446d87bb0389
org.apache.empire-db	empire-db-codegen	2.5.1		7c41523614e92cd7cb2e840e29d29de66c4de70b
org.apache.empire-db	empire-db-codegen	3.0.0		670729a39cb7c25b72bd95f5fc50336b8cf5cba1
org.apache.empire-db	empire-db-codegen	3.1.0		4e4e4c79306875d017208f277364a2df2e7ce366
org.apache.empire-db	empire-db-codegen	3.2.0		9539e72f1bb6721e7ed6773ceca986d56e934df6
org.apache.empire-db	empire-db-codegen	3.3.0		38b4f0ed41342bb0d9ee6015ecd54671ec7cfa94
org.apache.shenyu	shenyu-register-common	2.4.0		a72682c79c2c752e58639ae118ee77b9e735efa0
org.apache.shenyu	shenyu-register-common	2.4.1		314a95a4b6f2be76503936fdf28ad3584da1cb96
org.apache.shenyu	shenyu-register-common	2.4.2		9b8a85d26f0d516f3eb3f5fe6dfda3c343f1a949
org.apache.shenyu	shenyu-register-common	2.4.3		e30e22bc7d4d815fab0592ded4ad581bc0b2b4f6
org.apache.shenyu	shenyu-register-common	2.5.0		854edb8f54a7d3d3c86f948b9a637723802c82a4
org.apache.shenyu	shenyu-register-common	2.5.1		a99af19eb1be03bb7c852754605dd71d4fb63e07
org.apache.shenyu	shenyu-register-common	2.6.0		97012a13f12358411e61b4fde51a45e002d82579
org.apache.shenyu	shenyu-register-common	2.6.1		54dd639390eb4844c7542418da1c578523b02874
org.apache.shenyu	shenyu-register-common	2.7.0		00b85cb387e53b04bd7c50a973963e8c635e061e
org.apache.shenyu	shenyu-register-common	2.7.0.1		ebada9889872dea02608b0164cecd72d39c9c032
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0		6b837a445646ab5fb18c76565163e5b319cad178
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.CR1		17b5c4e088f1f53f5aa9e4f306083144bd5a077b
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.CR10		fb7108a370baf6cc4b3b25fc0887e94534d2085e
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.CR11		598ac560e5146bc75cc4a692917124c2f45253d9
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.CR12		aa7fac692fdc84a4631753e440a1766c3f449e9c
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.CR13		174d656de654f9d57cbb9284094221f260d464f6
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.CR14		d0a8119062c6f695269c3109e9b9aada3ff564ba
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.CR15		61840879218133b9ba52e9017368dbcc60f5a9f7
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.CR16		3e7a53951bb9a5ee7061713311d1f31aed005a07
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.CR17		2b9ae22f8925f2ec6c96730187072981ae721522
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.CR18		b86837d5cb10eb95d48078508147c5755f11a541
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.CR19		54172079cc350510c151009cd2a95eece02da04f
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.CR2		3ad0990ef55a6759fe9c815b033e4fa8e9b574ec
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.CR24		c0f2486624c5f9f371459804a86b6b279c65f2d9
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.CR3		8fe9b6b9f43251b3a54341565965d526f2b91944
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.CR4		1950d153b3eeb99930342cc71009da20e23d5833
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.CR5		99ee93ad563a264449a39247e679d29c33d471a1
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.CR6		dcbf18c3c9b0d689848ab3ae897dfa655daf1571
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.CR7		03545581913de18cd1177d16eec3be9b01be8ee2
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.CR8		b2457bc6d47dc6dd69ed2c02e5c4b786b2507bbc
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.CR9		3ee06986d36c6dbba8ea336aa1ddf60b6c9148a7
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.RC20		d04a6fdb8a4cfc319d852394c379126a849728b9
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.RC21		2c4ab14ab1e0ace6808cb67b4e075fde0c3f8d96
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.RC22		898be579788700193d7d492e63ff215f0d9bd6e1
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.0.RC23		b31cbbfc64b73b17552f7d8b095d85d22b58ba8a
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.0.1		ff39c05dd41087a0c8710e2898977dfa707bb686
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.1.0		39d639dd5710dd4f736b9775410d03623db68b7e
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.1.1		92160085dcee4e5fefcc724ee866e04a65fbe97b
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.1.2		0ad39a1c193890b98cd259f36ffd13d96af3bc2d
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.1.3		b1a27f2e86ac347fbdce704adf80096648065b44
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.1.4		99204fdddd1d039c635719533857a61d4932fd9b
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.1.5		f8a15ca5954b67e7ae87c6eacd8364c34ffb71be
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.2.0		70e8aaffc033115c29a817736ba7588181382e2f
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.3.0		2a888a8f4dd47f15f9d81b0ad381a335e91ec354
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.4.0		fbda8724de6f3207ac962c78d056421a45cb2ca1
org.bitbucket.askllc.fermenter.stout	stout-cookbook-domain	2.5.0		c8b3b0644795403fa755c9f79882617bc1a202d5
org.bitbucket.simon_massey	srp6a-js	1.0.0		85c8ed56002856292f63a330f69cc9b0ab4186f3
org.bitbucket.simon_massey	srp6a-js	1.0.1		03535c45b415e0ee121bb126477ad3a71951144b
org.bitbucket.simon_massey	srp6a-js	1.0.2		82b234588a93c84c3dca9c4c2e9e5f5d24c74e8e
org.bitcoin-s	bitcoin-s-node_2.11	0.2.0		fc00a442eafc95c45d6fa988630d44f200338614
org.bitcoin-s	bitcoin-s-node_2.11	0.3.0		d7caf3e08b6be155757597501e1f2efea5d8853b
org.citrusframework.archetypes	citrus-simulator-archetype-swagger	2.0.0		8626c9b90fffc5a004b9b345b666a36a28fc37ae
org.citrusframework.archetypes	citrus-simulator-archetype-swagger	2.0.1		05e7bf6768ae2bed3e8156e4e8dd8c2a05967b27
org.citrusframework.archetypes	citrus-simulator-archetype-swagger	2.1.0		3669d78915cd91c53da6f6df93dca3b86b9675fc
org.citrusframework.archetypes	citrus-simulator-archetype-swagger	2.1.1		edb7668a4f21ea32c59827e612f13f3dd0295417
org.citrusframework.archetypes	citrus-simulator-archetype-swagger	3.0.0		7071ca50572d1816e21d27567eae5ca7d1db55d7
org.citrusframework.archetypes	citrus-simulator-archetype-swagger	3.0.0-M1		0c56a6e2a2159f15f7dccb72a611111a9f120325
org.citrusframework.archetypes	citrus-simulator-archetype-swagger	3.0.1		719a5caf8aaf58a91f7f095c78297a2baeab542b
org.citrusframework.archetypes	citrus-simulator-archetype-swagger	3.0.2		8d45882f9ddc20e3adfa2f789707850090beb351
org.corefine.common	common-cache	1.4.5		2bdee52ded1724836a064043156b229587cbae76
org.corefine.common	common-cache	1.4.6		36890c487623e1f46301bf06b275521facce0652
org.corefine.common	common-cache	1.4.8		18241cd2106b4d50d73e14d16f620c1865d77f74
org.corefine.common	common-cache	1.5.0		ccbf502ca29ed23923f14524b1a86c243bfea16f
org.corefine.common	common-cache	1.5.1		1cf24ad94182b91a2926ac294c3979a20bacfed2
org.corefine.common	common-cache	1.5.2		73b548b935f450139ef36ed978007d6d367a2e8a
org.deephacks.tools4j	cli-bootstrap	0.0.1		96349757f3a3908b258f352d7c9883cd2daf17ad
org.eclipse.core	jobs	3.2.0-v20060603		52d523675e57670fbf35bddf491c6448b51ae873
org.eclipse.core	jobs	3.3.0-v20070423		9a4206f2dbee0fcddd54c6255834b355485866dc
org.eclipse.core	jobs	3.5.300-v20130429-1813		69a54a3766004fc09222e2be6da544dde50ba50f
org.eclipse.core	jobs	3.6.0-v20140424-0053		4f355c5efd8a39a03f7b0ff4cfcf24b33a968c12
org.eclipse.uml2	types	1.1.0-v20130902-0826		1193da3553503b79f958f2be1c84de7ab0f889d5
org.eclipse.uml2	types	1.1.0-v20140202-2055		ed41f4f8694327ca93de420766136cf067fed0a9
org.eclipse.uml2	types	2.0.0-v20140602-0749		7639bb001218d0dec8ffbbf08dd2bb6420035494
org.guppy4j	libraries	0.0.1		N/A
org.guppy4j	libraries	0.0.2		N/A
org.guppy4j	libraries	0.0.3		N/A
org.guppy4j	libraries	0.0.4		N/A
org.guppy4j	libraries	0.0.5		N/A
org.guppy4j	libraries	0.0.6		N/A
org.guppy4j	libraries	0.0.7		N/A
org.hotswapagent	hotswap-agent-freemarker-plugin	1.4.0		0bd1ebf04d05186b0d4675c99f60af436497c1e6
org.hotswapagent	hotswap-agent-freemarker-plugin	1.4.1		882fb5c248e996e3533e607ca0fc99e8a4115e4f
org.hotswapagent	hotswap-agent-freemarker-plugin	2.0.0		c8b6288cb2eaadfa3c2eb686a14205310289f53b
org.hotswapagent	hotswap-agent-freemarker-plugin	2.0.1		96fbe5bafbf688fd84cf131ac5da8c625e5e62e4
org.hotswapagent	hotswap-agent-freemarker-plugin	2.0.2		ed7c007e6d28452ee612786e1c442b4da5daa364
org.icroco.cocochagen	cocochagen-cli	1.0.1		e6488399f16d05c5672b585467e182d7ef03e6c1
org.icroco.cocochagen	cocochagen-cli	1.0.2		7c82b827b60be08e7d605e0710ddae799c103264
org.icroco.cocochagen	cocochagen-cli	1.0.3		51ef17af18a1689add5c9b331558e34b0d8d16f7
org.icroco.cocochagen	cocochagen-cli	1.0.4		b18ee60e5e714015986cb200b1a7e52bdfc6b469
org.icroco.cocochagen	cocochagen-cli	1.0.5		b656ee8b20366fd8b7d8cea4ae9c9f74888a49bf
org.icroco.cocochagen	cocochagen-cli	1.0.6		10de102eb37701a8c82ca12dae024ad6c8c4c221
org.icroco.cocochagen	cocochagen-cli	1.1.0		161e016eefcb7fc8742d083ad3dd7d034e963eb8
org.icroco.cocochagen	cocochagen-cli	1.1.1		a0ba3d458587013046ea2a62bd7bf977dc1d2320
org.icroco.cocochagen	cocochagen-cli	1.1.2		f64d3c8abf2f35f1eda2c693989a7e654b49e5f3
org.icroco.cocochagen	cocochagen-cli	1.1.3		fc508844f52975a08017af6734d1c23bafbe0a17
org.jetbrains.kotlinx	kotlinx-io-bytestring-mingwx64	0.2.0		N/A
org.jetbrains.kotlinx	kotlinx-io-bytestring-mingwx64	0.2.1		N/A
org.jetbrains.kotlinx	kotlinx-io-bytestring-mingwx64	0.3.0		N/A
org.jetbrains.kotlinx	kotlinx-io-bytestring-mingwx64	0.3.1		N/A
org.jetbrains.kotlinx	kotlinx-io-bytestring-mingwx64	0.3.2		N/A
org.jetbrains.kotlinx	kotlinx-io-bytestring-mingwx64	0.3.3		N/A
org.jetbrains.kotlinx	kotlinx-io-bytestring-mingwx64	0.3.4		N/A
org.jetbrains.kotlinx	kotlinx-io-bytestring-mingwx64	0.3.5		N/A
org.jetbrains.kotlinx	kotlinx-io-bytestring-mingwx64	0.4.0		N/A
org.jetbrains.kotlinx	kotlinx-io-bytestring-mingwx64	0.5.0		N/A
org.jetbrains.kotlinx	kotlinx-io-bytestring-mingwx64	0.5.1		N/A
org.jetbrains.kotlinx	kotlinx-io-bytestring-mingwx64	0.5.2		N/A
org.jetbrains.kotlinx	kotlinx-io-bytestring-mingwx64	0.5.3		N/A
org.jetbrains.kotlinx	kotlinx-io-bytestring-mingwx64	0.5.4		N/A
org.jetbrains.kotlinx	kotlinx-io-bytestring-mingwx64	0.6.0		N/A
org.jetbrains.kotlinx	kotlinx-io-bytestring-mingwx64	0.7.0		N/A
org.kie	kie-server-spring-boot-integ-tests-sample	7.12.0.Final		317c28addba3807b883e55730931199178d6371b
org.kie	kie-server-spring-boot-integ-tests-sample	7.13.0.Final		79c23977be4c22c18a518cd23523f855c7254e25
org.kie	kie-server-spring-boot-integ-tests-sample	7.14.0.Final		f13483f93068c2ad3a2cc403774826a44772fb0a
org.kie	kie-server-spring-boot-integ-tests-sample	7.15.0.Final		6f1b540aa576b2a467597523a24275e9cbc39c4f
org.kie	kie-server-spring-boot-integ-tests-sample	7.16.0.Final		2926dbb350044a41c9c779307b5d64085dc8f971
org.kie	kie-server-spring-boot-integ-tests-sample	7.17.0.Final		613be572837543c4fe792497adc0f88c41802262
org.kie	kie-server-spring-boot-integ-tests-sample	7.18.0.Final		cad178182a9972d7ce8687439ea9dba7f3ad41fb
org.kie	kie-server-spring-boot-integ-tests-sample	7.19.0.Final		e89b04940f474167cd04cb6b44ee28a6117178b3
org.kie	kie-server-spring-boot-integ-tests-sample	7.20.0.Final		cb7db8d26427f1f094083ea6f5baafe6bf243b06
org.kie	kie-server-spring-boot-integ-tests-sample	7.21.0.Final		32789c8edd004fc648c3cc483ddabda3e38092b6
org.kie	kie-server-spring-boot-integ-tests-sample	7.22.0.Final		2a403658ebb09be4bcd922b486c369c9670e060e
org.kie	kie-server-spring-boot-integ-tests-sample	7.22.0.t042		63b45f44abec26947a7499e5fbe9ef7775275e12
org.kie	kie-server-spring-boot-integ-tests-sample	7.23.0.Final		5f7b2d17e22ac006fc437f61a2f9872b192685c1
org.kie	kie-server-spring-boot-integ-tests-sample	7.24.0.Final		5cbbb51f751a72edf0dd741015c9a4a69404ac0d
org.kie	kie-server-spring-boot-integ-tests-sample	7.24.0.t043		4590e4a8057790e4b66ea8a6914b5d81abaafdc7
org.kie	kie-server-spring-boot-integ-tests-sample	7.25.0.Final		e688fc299f7bf4111bce216b547158bd2cb0975b
org.kie	kie-server-spring-boot-integ-tests-sample	7.26.0.Final		b97930439bcf25fc25d288a6bee932e68f58eeb2
org.kie	kie-server-spring-boot-integ-tests-sample	7.27.0.Final		1473d1833cf08bd7a14b1dedd20e707bd4cd76d8
org.kie	kie-server-spring-boot-integ-tests-sample	7.28.0.Final		197bea73c36ebce817efc06e03e558cc135f77fa
org.kie	kie-server-spring-boot-integ-tests-sample	7.29.0.Final		5136dae95b4f47da1ca83208335518adeb576690
org.kie	kie-server-spring-boot-integ-tests-sample	7.30.0.Final		ef4a16510380b7f499603da6f73af66333a8a7bf
org.kie	kie-server-spring-boot-integ-tests-sample	7.31.0.Final		e7f13cffd2faecb2f4ecdcc06fbf43d4510d3dce
org.kie	kie-server-spring-boot-integ-tests-sample	7.32.0.Final		325be85d45ef3421002d6694a6bbfeb81b469af5
org.kie	kie-server-spring-boot-integ-tests-sample	7.33.0.Final		9285b2bdcbe4bca52521d34ad0a54aa56206eed8
org.kie	kie-server-spring-boot-integ-tests-sample	7.34.0.Final		a7fcad65dc543de35d3b9d24e3ac8715a4f24dd2
org.kie	kie-server-spring-boot-integ-tests-sample	7.35.0.Final		c8641c82c093c99d1feadf6f12166b9b8af2d7fd
org.kie	kie-server-spring-boot-integ-tests-sample	7.36.0.Final		f939627fdc0330e3f5b57ce2d7bb8ae8757481c7
org.kie	kie-server-spring-boot-integ-tests-sample	7.36.1.Final		3346b8edafe0cf678bee763f73653bd2f5bcb6a6
org.kie	kie-server-spring-boot-integ-tests-sample	7.37.0.Final		7ac732c3000cc273b7f5d124059456a66118e98c
org.kie	kie-server-spring-boot-integ-tests-sample	7.38.0.Final		ad8b2cd1c532fb18c17560c5ce0cb524be064a02
org.kie	kie-server-spring-boot-integ-tests-sample	7.39.0.Final		9bb352c4d543224d79d0e91422487f60b5522c39
org.kie	kie-server-spring-boot-integ-tests-sample	7.40.0.20200703		5bed6ef43eca5931ead68e3ab5ee82a9186844a2
org.kie	kie-server-spring-boot-integ-tests-sample	7.40.0.Final		a7b496a6734ba71e5f644d4dd7491033185c6946
org.kie	kie-server-spring-boot-integ-tests-sample	7.41.0.Final		64f4a47c17cf35164de94f68940127d2e369526a
org.kie	kie-server-spring-boot-integ-tests-sample	7.41.0.t20200723		d8e8599703b0264b3b632d1324ebd2fd35c0a4e2
org.kie	kie-server-spring-boot-integ-tests-sample	7.42.0.Final		2c03500753a62b5e3402d4b99defc56065a3a49c
org.kie	kie-server-spring-boot-integ-tests-sample	7.43.0.Final		ed4fd900a4bcdad63e18126ff43bd806cbc7d534
org.kie	kie-server-spring-boot-integ-tests-sample	7.43.1.Final		1d0bbc171d9928e7b83a573ef72f0733dccbcde1
org.kie	kie-server-spring-boot-integ-tests-sample	7.44.0.Final		008cfe02be32ee8e8a6ff892a4f36c857d2ba660
org.kie	kie-server-spring-boot-integ-tests-sample	7.45.0.Final		6dd1fab8ec8f3b186fe33a2d9530014232d601f1
org.kie	kie-server-spring-boot-integ-tests-sample	7.45.0.t20201009		4b2948c359f44d25ea3fbb05fb7b7d0ee451d9d4
org.kie	kie-server-spring-boot-integ-tests-sample	7.45.0.t20201014		97c0c80f06a09057ebe761afd311f9ea0cff7d67
org.kie	kie-server-spring-boot-integ-tests-sample	7.46.0.Final		8bfb15a3ea9fb00800f9c50c976a940ffcd3658d
org.kie	kie-server-spring-boot-integ-tests-sample	7.47.0.Final		344d615ccaadf376a5cb944525a560dfee2e29a2
org.kie	kie-server-spring-boot-integ-tests-sample	7.48.0.Final		507b38009f08cdc0d16e44c0a9b0c3fa0916bdbc
org.kie	kie-server-spring-boot-integ-tests-sample	7.49.0.Final		fd6021b39a0815a4f7759c25a9a7e25a067deeab
org.kie	kie-server-spring-boot-integ-tests-sample	7.50.0.Final		4f34bfec69ccc99070cd3bac064e6dbcff826879
org.kie	kie-server-spring-boot-integ-tests-sample	7.51.0.Final		f26f1e586a0f3a80f16d3471864d70fde3423626
org.kie	kie-server-spring-boot-integ-tests-sample	7.52.0.Final		c0f1d9ca71321591145b8229dbe9946ef5731b99
org.kie	kie-server-spring-boot-integ-tests-sample	7.53.0.Final		9ddfadd217081b166348890c96565ce1dd65e276
org.kie	kie-server-spring-boot-integ-tests-sample	7.54.0.Final		022de10092e06535b754f3a954e8181e99dde751
org.kie	kie-server-spring-boot-integ-tests-sample	7.55.0.Final		a3c0c7f354c784251eaa70a9206fd8be9814b83e
org.kie	kie-server-spring-boot-integ-tests-sample	7.56.0.Final		248ca41523c9b8b268851219c6e7186b8121b423
org.kie	kie-server-spring-boot-integ-tests-sample	7.57.0.Final		82d8a40d5fdd0087dded52ccd0d9989da09b15c3
org.kie	kie-server-spring-boot-integ-tests-sample	7.58.0.Final		1de940563ce6864f8594b1c82e55152983f81092
org.kie	kie-server-spring-boot-integ-tests-sample	7.59.0.Final		1b1aed380e7d5a83e691da6602a13f539c502be0
org.kie	kie-server-spring-boot-integ-tests-sample	7.60.0.Final		321129c435e5cbad3214dc093f7a344fb677720f
org.kie	kie-server-spring-boot-integ-tests-sample	7.61.0.Final		2df4b188fd7613f14c2c7165851ef615f06a4b2b
org.kie	kie-server-spring-boot-integ-tests-sample	7.62.0.Final		9d0d2b4acbc5089c7224fe96c7e2cd59fb3e69c7
org.kie	kie-server-spring-boot-integ-tests-sample	7.63.0.Final		40e25016f6c51c7bb9145372b493ecf64aab8e35
org.kie	kie-server-spring-boot-integ-tests-sample	7.64.0.Final		13257248691f149a41bc0c1649a55a2beb92b47a
org.kie	kie-server-spring-boot-integ-tests-sample	7.65.0.Final		36d9ff35f0a2090fbb9ca90f0ab54a4d2aff81e4
org.kie	kie-server-spring-boot-integ-tests-sample	7.66.0.Final		92430b988c83f5c9cd2730e3b685c0b6c52849c1
org.kie	kie-server-spring-boot-integ-tests-sample	7.67.0.Final		083feebb1c86a2ca2ac9f8f122c5f1c191f46346
org.kie	kie-server-spring-boot-integ-tests-sample	7.68.0.Final		52e899c299816d95c8be7d4a86f97114f91ad563
org.kie	kie-server-spring-boot-integ-tests-sample	7.69.0.Final		218433be99745944eefdeba47e5ce8ac1d313a07
org.kie	kie-server-spring-boot-integ-tests-sample	7.70.0.Final		4b010bcb52920a177c4d3417d0a45c08938d0ee2
org.kie	kie-server-spring-boot-integ-tests-sample	7.71.0.Final		9b666e5d2fe4ae7c5dd36bd397ef9045be662432
org.kie	kie-server-spring-boot-integ-tests-sample	7.72.0.Final		0b6258fea09c370e7bc189cba6320ff301940925
org.kie	kie-server-spring-boot-integ-tests-sample	7.73.0.Final		4a0a82d223433e2c45b6ebfcea63dce76d5ee748
org.kie	kie-server-spring-boot-integ-tests-sample	7.74.0.Final		26bd145f3bd6237c91508288a222e215be8acac3
org.kie	kie-server-spring-boot-integ-tests-sample	7.74.1.Final		d8d10106f63f5a99fee20f7a9f84d6ffe1c87eee
org.nlp4j	nlp4j-cabocha	1.0.0.0		41c0a5d796e84801b7150c3e49e7f4d7a8c7aca1
org.nlp4j	nlp4j-cabocha	1.1.0.0		ad89d84328092721c2a90ae84fa25c6997012ef4
org.ow2.weblab.components	folder-crawler	1.8		38210df86bf578faa4c2c1fa1248f20d62ff1ee9
org.ow2.weblab.components	folder-crawler	1.8.1		1f9e0c7fb9e1006f2fc8c3ca93b1c522c7638ef9
org.ow2.weblab.components	folder-crawler	1.8.2		569ae987d465f23388bad576cc8d7bb90c5a78ac
org.ow2.weblab.components	folder-crawler	1.8.3		e3bb79effccf628f60a788c3eddffd52d1b6e4b3
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.10.0-01		0108cb2147f154431475b6f04edf509c642d8b22
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.10.0-02		7ea2359b590ac95116d69c52cb976e3a47713d77
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.11.0-01		d01175970fb56226566c12cd09fb2d1e1eb23890
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.11.0-02		8b6a7450153ba9be5d382ead95a937134b66b546
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.11.1-01		bb6eaa4b0e3775020ba5028acf08d02747e20896
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.11.2-01		51bcc0fa29a2e8edc51a82b76d8040e1f9038010
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.11.2-03		22f7d8f2ce051ab7679df30961a9c706d2fb3924
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.11.2-04		dd78de68da61e88b9c9d7ead19ff3cc47ed4b16f
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.11.2-06		36e004242ec994e8a2c514612f0da6fb3bc4f4b2
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.11.3-01		9ef57479c354fb629dc820237d85acdaa3c37fa9
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.11.4-01		d132bbd91ba2dc7526e6f59c239c89ca16585760
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.12.0-01		6fb8f17b492eb7c581a063f61a9c232ff369b8c0
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.12.1-01		d644ca4ab5523501d00ac94e0917ab5d6867a278
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.13.0-01		d3f8cf68408d208770b42a614b3f047eafabe615
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.0-01		15d30d7b80de0eca0b97903bf2a656d9ce1c6979
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.1-01		a619cfdb7df3b244d2f46d60705a98a49be4bc26
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.10-01		3786cd0f2ba9fc0af84e6cf732b905bc622176da
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.11-01		256bd97e1f070cbe8aa588f673c2f32347a376b0
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.12-02		2b4c7ca167e9c20f9897a8256e5fe65e6dab2a0b
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.13-01		40ebffd715a0b06f84e214c913f4edf24d7f8845
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.14-01		a93d6ec4fc6ffc0544db96560133c641449e832e
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.15-01		79b1f689aade731413902b16af107408ed733c42
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.16-01		fd0652a4846361214c8f49a039a675a4b6ba82bb
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.17-01		20c45c3ef0882d8046e3e29b099477424cad6627
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.18-01		b4e28b64773620b827dc06e2d7100101c481598d
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.19-01		5083c92adeca392abc5f8816a2e7c1c3f5de6f3b
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.2-01		9a28a318500cdb150a1f5a73dd7bad573c0b6237
