ai.wanaku	jbang	0.0.4		cdfbae12c7f3aac56a4a47294b3e311d2c1d8a77
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.11		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.12		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.13		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.14		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.15		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.16		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.17		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.18		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.19		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.2		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.20		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.21		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.22		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.3		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.4		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.5		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.6		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.7		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.8		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.9		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.3-beta1		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.3-beta2		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.3-beta3		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.3-beta4		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.3-beta5		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.3-beta6		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.3-beta7		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.3-beta8		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.3-beta9		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.3-rc1		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.3-rc2		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.3-rc3		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.3-rc4		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.3-rc5		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.3-rc6		N/A
org.grails	grails-views-json-testing-support	3.2.0		e0283b5364dd04e1738be3c911416fb2072074f6
org.hibersap	hibersap-jco	1.2.0		c3c592ebce3e75716203bc45ef24d267925a27ac
org.hibersap	hibersap-jco	1.2.0-Beta03		3cc4acd0bc65f7f709ed71e7c0649b722c2b065f
org.hibersap	hibersap-jco	1.3.0		aa76f6a5f29208c6520e8a0454f4fb7000909ae6
org.hibersap	hibersap-jco	1.4.0		0c6953742a1f143e119e66ef0d90bf3d841193a3
org.jboss.seam.conversation	seam-conversation-weld	3.0.0.Beta1		cdb7825f00edeb161f432b2c1c19e2b66e443275
org.jboss.seam.conversation	seam-conversation-weld	3.0.0.Beta2		db50dabc3264585bcc063cc7951b1d3844a4c3f1
org.jboss.seam.conversation	seam-conversation-weld	3.0.0.CR1		703f7a8d7a19ff9d4ed704ae589723cef9220d0f
org.jboss.seam.conversation	seam-conversation-weld	3.0.0.CR2		e3964ece31f20ea663e5aab87d4e317624e79855
org.jboss.seam.conversation	seam-conversation-weld	3.0.0.Final		b84065cedc962119fee82a30d9432408be47111f
org.joinfaces	joinfaces-starters	3.0.0		N/A
org.joinfaces	joinfaces-starters	3.0.0.RC1		N/A
org.joinfaces	joinfaces-starters	3.0.1		N/A
org.joinfaces	joinfaces-starters	3.0.2		N/A
org.joinfaces	joinfaces-starters	3.1.0		N/A
org.joinfaces	joinfaces-starters	3.1.1		N/A
org.joinfaces	joinfaces-starters	3.2.0		N/A
org.joinfaces	joinfaces-starters	3.2.1		N/A
org.joinfaces	joinfaces-starters	3.2.2		N/A
org.joinfaces	joinfaces-starters	3.2.3		N/A
org.joinfaces	joinfaces-starters	3.2.4		N/A
org.joinfaces	joinfaces-starters	3.2.5		N/A
org.joinfaces	joinfaces-starters	3.2.6		N/A
org.jvnet.hudson.plugins	setenv	1.0		cbc90abd4ad63e1a3edcc6efe1e3f4d55ceb1f19
org.jvnet.hudson.plugins	setenv	1.1		7efd5a98bbd7613458808992d903c8f7ef25f691
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.12.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.13.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.14.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.14.1.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.15.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.16.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.16.1.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.17.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.18.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.19.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.20.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.21.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.22.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.22.1.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.23.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.24.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.24.1.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.25.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.26.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.27.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.28.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.29.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.30.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.31.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.31.1.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.32.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.33.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.34.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.35.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.36.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.36.1.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.37.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.38.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.39.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.40.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.40.1.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.40.2.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.41.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.42.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.43.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.44.0.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	1.44.1.Final		N/A
org.kie.kogito	kogito-addons-quarkus-persistence-filesystem-parent	2.44.0.Alpha		N/A
org.kie.modules	javax-persistence-api-main	6.1.0.Beta1		N/A
org.kie.modules	javax-persistence-api-main	6.1.0.Beta2		N/A
org.kie.modules	javax-persistence-api-main	6.1.0.Beta3		N/A
org.kie.modules	javax-persistence-api-main	6.1.0.Beta4		N/A
org.kie.modules	javax-persistence-api-main	6.1.0.CR1		N/A
org.kie.modules	javax-persistence-api-main	6.1.0.CR2		N/A
org.kie.modules	javax-persistence-api-main	6.1.0.Final		N/A
org.kie.modules	javax-persistence-api-main	6.2.0.Beta1		N/A
org.kie.modules	javax-persistence-api-main	6.2.0.Beta2		N/A
org.kie.modules	javax-persistence-api-main	6.2.0.Beta3		N/A
org.kie.modules	javax-persistence-api-main	6.2.0.CR1		N/A
org.kie.modules	javax-persistence-api-main	6.2.0.CR2		N/A
org.kie.modules	javax-persistence-api-main	6.2.0.CR3		N/A
org.kie.modules	javax-persistence-api-main	6.2.0.CR4		N/A
org.kie.modules	javax-persistence-api-main	6.2.0.Final		N/A
org.kie.modules	javax-persistence-api-main	6.3.0.CR1		N/A
org.kie.modules	javax-persistence-api-main	6.3.0.CR2		N/A
org.kie.modules	javax-persistence-api-main	6.3.0.Final		N/A
org.kie.modules	javax-persistence-api-main	6.4.0.Beta1		N/A
org.kie.modules	javax-persistence-api-main	6.4.0.Beta2		N/A
org.kie.modules	javax-persistence-api-main	6.4.0.CR1		N/A
org.kie.modules	javax-persistence-api-main	6.4.0.CR2		N/A
org.kie.modules	javax-persistence-api-main	6.4.0.Final		N/A
org.kie.modules	javax-persistence-api-main	6.5.0.Beta1		N/A
org.kie.modules	javax-persistence-api-main	6.5.0.CR1		N/A
org.kie.modules	javax-persistence-api-main	6.5.0.CR2		N/A
org.kie.modules	javax-persistence-api-main	6.5.0.Final		N/A
org.mobicents.ussd.docs.adminguide	mobicents-ussd-adminguide	3.0.0.2		N/A
org.mobicents.ussd.docs.adminguide	mobicents-ussd-adminguide	3.0.10		N/A
org.mobicents.ussd.docs.adminguide	mobicents-ussd-adminguide	3.0.11		N/A
org.mobicents.ussd.docs.adminguide	mobicents-ussd-adminguide	3.0.12		N/A
org.mobicents.ussd.docs.adminguide	mobicents-ussd-adminguide	3.0.13		N/A
org.mobicents.ussd.docs.adminguide	mobicents-ussd-adminguide	3.0.14		N/A
org.mobicents.ussd.docs.adminguide	mobicents-ussd-adminguide	3.0.15		N/A
org.mobicents.ussd.docs.adminguide	mobicents-ussd-adminguide	3.0.16		N/A
org.mobicents.ussd.docs.adminguide	mobicents-ussd-adminguide	3.0.17		N/A
org.mobicents.ussd.docs.adminguide	mobicents-ussd-adminguide	3.0.18		N/A
org.mobicents.ussd.docs.adminguide	mobicents-ussd-adminguide	3.0.3		N/A
org.mobicents.ussd.docs.adminguide	mobicents-ussd-adminguide	3.0.4		N/A
org.mobicents.ussd.docs.adminguide	mobicents-ussd-adminguide	3.0.5		N/A
org.mobicents.ussd.docs.adminguide	mobicents-ussd-adminguide	3.0.6		N/A
org.mobicents.ussd.docs.adminguide	mobicents-ussd-adminguide	3.0.7		N/A
org.mobicents.ussd.docs.adminguide	mobicents-ussd-adminguide	3.0.8		N/A
org.mobicents.ussd.docs.adminguide	mobicents-ussd-adminguide	3.0.9		N/A
org.netbeans.external	saaj-api	RELEASE120		b06a84125b0d7eb4da1f54584bbf48f2e5e9f3ef
org.netbeans.external	saaj-api	RELEASE120-1		b06a84125b0d7eb4da1f54584bbf48f2e5e9f3ef
org.netbeans.external	saaj-api	RELEASE120-u1		b06a84125b0d7eb4da1f54584bbf48f2e5e9f3ef
org.netbeans.external	saaj-api	RELEASE121		b06a84125b0d7eb4da1f54584bbf48f2e5e9f3ef
org.netbeans.external	saaj-api	RELEASE122		b06a84125b0d7eb4da1f54584bbf48f2e5e9f3ef
org.netbeans.external	saaj-api	RELEASE123		b06a84125b0d7eb4da1f54584bbf48f2e5e9f3ef
org.netbeans.external	saaj-api	RELEASE124		b06a84125b0d7eb4da1f54584bbf48f2e5e9f3ef
org.netbeans.external	saaj-api	RELEASE125		b06a84125b0d7eb4da1f54584bbf48f2e5e9f3ef
org.netbeans.external	saaj-api	RELEASE126		b06a84125b0d7eb4da1f54584bbf48f2e5e9f3ef
org.netbeans.external	saaj-api	RELEASE130		b06a84125b0d7eb4da1f54584bbf48f2e5e9f3ef
org.opendaylight.usecplugin	usecplugin-api	1.0.0-Beryllium		a90eb66a275bbc5d8f6c92aa4477a16873ae397a
org.opendaylight.usecplugin	usecplugin-api	1.0.1-Beryllium-SR1		031946bb28d2cdce11495130be6375b2af1c2e29
org.opendaylight.usecplugin	usecplugin-api	1.0.2-Beryllium-SR2		5684ffd0a33521ed6cbd697a869feb862d12a5dd
org.opendaylight.usecplugin	usecplugin-api	1.0.3-Beryllium-SR3		220b9c0f090cf8e0f0ab160af48e6adf49f269e2
org.opendaylight.usecplugin	usecplugin-api	1.0.4-Beryllium-SR4		b266d0aff99422dbf28bb4259c78f400c1643cdc
org.opendaylight.usecplugin	usecplugin-api	1.1.0-Boron		5f95d4cd846f34f46526b5ff4b48af1fd9bd1f6c
org.opendaylight.usecplugin	usecplugin-api	1.1.1-Boron-SR1		0153590340a17bf443a858b7a54a4eed8a280472
org.opendaylight.usecplugin	usecplugin-api	1.1.2-Boron-SR2		baa62b03987c90cb40e37cf78429770e02ba326d
org.opendaylight.usecplugin	usecplugin-api	1.1.3-Boron-SR3		9e669737a837e42f8c24c7c718156593fdb29905
org.opendaylight.usecplugin	usecplugin-api	1.1.4-Boron-SR4		4a5ec91b84fd52f825363516e6b56014db29924a
org.openrndr.extra	orx-mesh-js	0.4.5-alpha6		N/A
org.openrndr.extra	orx-mesh-js	0.4.5-alpha7		N/A
org.openrndr.extra	orx-mesh-js	0.4.5-alpha8		N/A
org.openrndr.extra	orx-mesh-js	0.4.5-alpha9		N/A
org.osgi	org.osgi.service.zigbee	1.0.0		e74edd556a3929f5da14b6648353b1f912f59c8b
org.osgi	org.osgi.service.zigbee	1.0.1		EC01714CC38024541BAE4FD592F4003F6D9EA5AE
org.osgi	org.osgi.service.zigbee	1.0.1-RC1		f50c8fc3c73f0b0fe61b2e3179b225bb79d621bd
org.oxerr.vividseats.client.rescu	vividseats-client-rescu-impl	0.0.0		41ba9b18f6af54b6f665316649b41953cb910390
org.oxerr.vividseats.client.rescu	vividseats-client-rescu-impl	0.0.1		60502c604ea5327ec14a5919894eecb85c76c62b
org.oxerr.vividseats.client.rescu	vividseats-client-rescu-impl	0.0.2		fee9e5848321248a8169f23fc1b1ba7ef2916ee9
org.oxerr.vividseats.client.rescu	vividseats-client-rescu-impl	0.0.3		bf1650e1072d0790daadb49ba160875e35b0594b
org.oxerr.vividseats.client.rescu	vividseats-client-rescu-impl	0.0.4		d492ce399c5f35954577c26b881af391d00d2229
org.oxerr.vividseats.client.rescu	vividseats-client-rescu-impl	0.0.5		62ae03531e9bb2ab46bb8af5888931d0840f2b83
org.oxerr.vividseats.client.rescu	vividseats-client-rescu-impl	0.0.6		84fdae1f9988a323a1b69f2deae3023bf79b68be
org.oxerr.vividseats.client.rescu	vividseats-client-rescu-impl	0.0.7		02b0853ce8c5c48d2f1889ae63ccde4de4497685
org.oxerr.vividseats.client.rescu	vividseats-client-rescu-impl	0.0.8		419bee79d0579df41cb2f1b650c14f4738bc1415
org.oxerr.vividseats.client.rescu	vividseats-client-rescu-impl	0.0.9		7d5f7bf7c5eb694d36345e357483d0cc9a41c048
org.scalacheck	scalacheck_sjs1.0.0-M8_2.13	1.14.0		cebef51fba5aebbbafaaa877677519d70ed3e3db
org.scalacheck	scalacheck_sjs1.0.0-M8_2.13	1.14.1		a7fb63525b359cad8dfe3428689855e98a09f4b3
org.scalacheck	scalacheck_sjs1.0.0-M8_2.13	1.14.1-RC1		4c4218c9d43392d99901fb9596ea0ab294e70c9d
org.scalacheck	scalacheck_sjs1.0.0-M8_2.13	1.14.1-RC2		df7f4408a82cf93938662fa9e3ded76c2b8e7385
org.scalacheck	scalacheck_sjs1.0.0-M8_2.13	1.14.2		3beb6032173329d8acc9839851ff60a18ab29545
org.scalameta	munit_0.24	0.7.4		1f64f57b2d34e849f2cc1cd75af939a2fa02d211
org.scalameta	munit_0.24	0.7.5		f285c6961fe8278810ae53ed6d88194c05034187
org.scalameta	munit_0.24	0.7.6		e198af97a76011852561fb087c9e0e290d934657
org.scalameta	munit_0.24	0.7.7		d565c2d1f5d0f5d847414f065d6563dba929a849
org.scalameta	munit_0.24	0.7.8		53b2c3a0f16cae6d11b581c143932053ecf49da5
org.scalameta	munit_0.24	0.7.9		2b8b7514b423edd79f3a356b4acf19512b6ef657
org.springframework.boot	spring-boot-sample-web-jsp-archetype	1.0.2.RELEASE		b77e19735cafa448462482bedc46ec6e40a3d92e
org.webjars.npm	famfamfam-silk	1.0.0		a570849b9ef63a9061be5019c95d32182b5d8441
org.webjars.npm	lumino__application	2.0.0-alpha.6		d98c46bb9f4a115e425b553521fe34165c514fb1
org.webjars.npm	replace-ext	0.0.1		a204aea1661c8759f6632495e6ddd1aefaf0275c
org.webjars.npm	replace-ext	1.0.0		b2cea3fdcb182982a9455a10d5c1342495034d15
org.webjars.npm	replace-ext	1.0.1		7fadacf722e130612a1956c7addba2b086da54bd
org.webjars.npm	replace-ext	2.0.0		ae93f14eaef0a24e5a54dcf4eaabfd78ebc211dd
org.wildfly.swarm	wildfly-swarm-shrinkwrap	1.0.0.Alpha1		67834a4d56fddd505115619109dfd60f1f85667c
sh.almond.tmp.ammonite	ammonite-repl-api_2.12.16	3.0.0-M0-36-8856669f		9480c18c53553e7c210160d409b2d8521f097e67
sh.almond.tmp.ammonite	ammonite-repl-api_2.12.16	3.0.0-M0-38-dd60a0b5		ee90c0a601bdf1a41a20a556c2a6361bf7631ea8
sh.almond.tmp.ammonite	ammonite-repl-api_2.12.16	3.0.0-M0-39-72f519a6		08adbfa34268c55d428e1150d9881d2d90ca6439
sh.almond.tmp.ammonite	ammonite-repl-api_2.12.16	3.0.0-M0-40-d95c3b3d		0c6f7d302efc37f11a365192177a07c56b1b9d61
sh.almond.tmp.ammonite	ammonite-repl-api_2.12.16	3.0.0-M0-41-26a93d9c		b466a3c1ee7a4449f67d0b02365ca953065a10e9
sh.almond.tmp.ammonite	ammonite-repl-api_2.12.16	3.0.0-M0-42-a9b51919		d3344a8083a942469d706e78d4f3bd9f2bbf1147
sh.almond.tmp.ammonite	ammonite-repl-api_2.12.16	3.0.0-M0-44-1f535bd1		691193fb67dc57955bf0c4a9c96806a5c8e7f5ab
sh.almond.tmp.ammonite	ammonite-repl-api_2.12.16	3.0.0-M0-45-9c598c7c		ba23ee15d39a9ec6dc803ecc1b129f27b7f05e34
sh.almond.tmp.ammonite	ammonite-repl-api_2.12.16	3.0.0-M0-48-6c09dd71		fcf36bf97cd52d22ef1d1ae8c58ce0d5fa0c50eb
sh.almond.tmp.ammonite	ammonite-repl-api_2.12.16	3.0.0-M0-49-82b3e605		66c07150a7c474b2cefc9b94d4a38dfa8574fbb2
sh.almond.tmp.ammonite	ammonite-repl-api_2.12.16	3.0.0-M0-50-9a35e1dd		ba38ec28ff4142739d187098a06ef8f905c4459b
sh.almond.tmp.ammonite	ammonite-repl-api_2.12.16	3.0.0-M0-50-f03f2d82		89de08d4d62e7566f313a0e6072b5c52ca70e4df
sh.almond.tmp.ammonite	ammonite-repl-api_2.12.16	3.0.0-M0-58-8d00463c		56ea3f267e89b233e9365a8ba6cda2c8aa4a9afe
sh.almond.tmp.ammonite	ammonite-repl-api_2.12.16	3.0.0-M0-67-83057fea		7a09120510aa482d190d35e339eb11da04601d7e
sh.almond.tmp.ammonite	ammonite-repl-api_2.12.16	3.0.0-M0-67-fcfedca6		e86d53009af0266f1d049a979e6d49deedd01bea
video.pano	rtc-simple	1.3.7.2		N/A
video.pano	rtc-simple	1.3.7.3		N/A
video.pano	rtc-simple	1.3.9		N/A
video.pano	rtc-simple	1.4.0		N/A
video.pano	rtc-simple	1.4.0.1		N/A
video.pano	rtc-simple	1.4.1		N/A
video.pano	rtc-simple	1.4.2		N/A
video.pano	rtc-simple	1.4.3		N/A
video.pano	rtc-simple	1.4.4		N/A
video.pano	rtc-simple	1.4.4.4		N/A
video.pano	rtc-simple	1.4.4.5		N/A
video.pano	rtc-simple	1.4.4.6		N/A
video.pano	rtc-simple	1.4.4.9		N/A
video.pano	rtc-simple	1.4.5		N/A
video.pano	rtc-simple	1.5.0		N/A
video.pano	rtc-simple	1.5.1		N/A
video.pano	rtc-simple	1.5.2		N/A
video.pano	rtc-simple	1.5.3		N/A
video.pano	rtc-simple	1.5.4		N/A
video.pano	rtc-simple	1.5.5		N/A
video.pano	rtc-simple	1.5.6		N/A
video.pano	rtc-simple	1.5.7		N/A
video.pano	rtc-simple	1.5.9		N/A
video.pano	rtc-simple	1.6.0		N/A
video.pano	rtc-simple	1.6.1		N/A
video.pano	rtc-simple	1.6.1.1		N/A
video.pano	rtc-simple	1.6.2		N/A
video.pano	rtc-simple	1.6.3		N/A
video.pano	rtc-simple	1.6.4		N/A
video.pano	rtc-simple	1.6.4.1		N/A
video.pano	rtc-simple	1.6.5		N/A
video.pano	rtc-simple	1.6.6		N/A
video.pano	rtc-simple	1.6.6.1		N/A
video.pano	rtc-simple	1.6.6.2		N/A
video.pano	rtc-simple	1.6.7		N/A
video.pano	rtc-simple	1.6.7.1		N/A
video.pano	rtc-simple	1.6.7.2		N/A
video.pano	rtc-simple	1.6.8.1		N/A
video.pano	rtc-simple	1.6.9		N/A
video.pano	rtc-simple	1.7.0		N/A
video.pano	rtc-simple	1.7.0.1		N/A
video.pano	rtc-simple	1.7.1		N/A
video.pano	rtc-simple	1.7.1.1		N/A
video.pano	rtc-simple	1.7.2		N/A
video.pano	rtc-simple	1.7.3		N/A
video.pano	rtc-simple	1.7.4		N/A
video.pano	rtc-simple	1.7.4.1		N/A
video.pano	rtc-simple	1.7.5		N/A
