cc.vihackerframework	vihacker-mbg	1.0.6.R		3b8d23f17787e4cfc9ea19af354c6eeadb3eca19
io.github.xizixuejie	canal-client-example	0.0.5		ee6c2f3f66c8192f8e6f424b211ed8c20e4e1aec
io.github.xizixuejie	canal-client-example	0.0.6		dbeebe0c80a48cd96d613df6c4b790d3abcb9be5
io.github.xizixuejie	canal-client-example	0.0.7		8e0dc994225a86ba9bab3ef0126f1f132e72b111
io.github.xizixuejie	canal-client-example	0.0.8		f5dbbaf08b4ef036723ab060784a6fe05ccab997
io.github.xizixuejie	canal-client-example	0.0.9		6a5aab5d21ace0ee68793aa3bafb20b6931b29ab
io.k-libs	ubyte-ascii-native	1.0.0		N/A
io.k-libs	ubyte-ascii-native	1.1.0		N/A
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-log4j-context-data-2.16	1.10.0-alpha		bacbed0f4515f832d6cc6831db711bdf489e907e
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-log4j-context-data-2.16	1.10.1-alpha		51ed747e13536853904e024419e33175e0e83e4e
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-log4j-context-data-2.16	1.11.0-alpha		0c4984ff55c894813298a0c131950023b0ff473f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-log4j-context-data-2.16	1.11.1-alpha		2e896b0525a8da244a718370c1986c527d86887a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-log4j-context-data-2.16	1.12.0-alpha		fd9236092d1b968175baa9e4178e1e18ea0a8122
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-log4j-context-data-2.16	1.12.1-alpha		2d5339b1ece6bb453b609edec7ecee78d009009e
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-log4j-context-data-2.16	1.13.0-alpha		a6f312fc072f369877a4db048d40f5e1952e7245
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-log4j-context-data-2.16	1.13.1-alpha		4ed71a6a7d0f6691703faa50ffd2a5e5706407a5
io.smartdatalake	sdl-kafka_2.11	1.2.0		3477c9cda49a26e1b649e0b44a0fbe2ef34f98cb
io.smartdatalake	sdl-kafka_2.11	1.2.1		24509439c059d23fd123da4cdf658e3211891a40
io.smartdatalake	sdl-kafka_2.11	1.2.2		ecab142ce9673b5344ad03337bf43fbf102f69bb
io.smartdatalake	sdl-kafka_2.11	1.2.3		0c05c8829aff9060ce4844af7f30402f0d040ad1
io.smartdatalake	sdl-kafka_2.11	1.2.4		c2e24dddd247b2ab2570afe8a84060a13107066c
io.smartdatalake	sdl-kafka_2.11	1.2.5		1dd296124373ef4fd484a00867ee9cd612cddbe9
io.smartdatalake	sdl-kafka_2.11	1.3.0		a74bed54083a74e595876220f13f5050dd61879a
io.smartdatalake	sdl-kafka_2.11	1.3.1		21036346c468cd643ee6e27ba19ac5403447e1ff
io.smartdatalake	sdl-kafka_2.11	1.3.2		f31053554364fa61057bb4d049fc78d0af4208e7
io.vproxy	kotlin-stdlib-lite	1.0.0		e32ed87abe44a409827163841453785f9810fef3
io.vproxy	kotlin-stdlib-lite	1.0.1		9054b49cd826172714ba09ccfce5e5cccd2bfcd3
io.vproxy	kotlin-stdlib-lite	1.0.1-jdk9		f731b3cdebf4d48093015e33c0cc1ccf78be1a56
io.vproxy	kotlin-stdlib-lite	1.0.2-jdk9		ea3c0cf27fb140fb98a930b9d55fd4a121f860d2
jp.wasabeef	richeditor-android	2.0.0		N/A
me.hdpe.bowman	bowman-client	0.10.0		e7bac07e484413d62ea870b9771a33e8cfa1a2a4
me.hdpe.bowman	bowman-client	0.11.0		82dc1b9843a3ea0b8f7685a521fddfbac6f8af54
net.hyshan	hou-starter-skywalking	1.1		5acdd34a892632ccee91aa729c48528d6576243c
net.hyshan	hou-starter-skywalking	1.2		eba329b81e08921e8149b6fec6ad4bd6e4d0c110
net.hyshan	hou-starter-skywalking	1.3		a8cdfd82918b2c43ebd72b3287c7e095cc6a4789
net.hyshan	hou-starter-skywalking	1.4		3dc639c346fb20cf917d9965e0a5e2f580c60916
net.hyshan	hou-starter-skywalking	1.5		33679df04fec6590e9d5d9379583810f7a24d886
net.hyshan	hou-starter-skywalking	1.6.0.1		90779184ca3036cacf402034f1677179cac7ceaa
net.hyshan	hou-starter-skywalking	1.6.0.2		eabf8206cce7bef238e4bab9cce88a64e7613111
net.hyshan	hou-starter-skywalking	1.6.0.3		6097bd6acb58bf46cb7a5958c4c15d1cb70d5ce0
nu.zoom.svansprogram	svansprogram-error	1.0		00240bf809280f20481d11be0033596e2953790a
nu.zoom.svansprogram	svansprogram-error	2.2		18e759df7bbce08a4f3a8c58c1c25d6c7ab4a7c9
nu.zoom.svansprogram	svansprogram-error	3.0		82a55fd7cc8c11e09e26b900af629632c7e4a0ca
org.acegisecurity	acegi-security-cas	1.0.0		9cfa6cc9d28b0113abcd139929fd48dbe920af09
org.acegisecurity	acegi-security-cas	1.0.0-RC1		9561618b654e65eaaccfd4424fd7e5f5b0ee8192
org.acegisecurity	acegi-security-cas	1.0.0-RC2		905c27ce4bf0069720920e1c998336cd334ef371
org.acegisecurity	acegi-security-cas	1.0.1		78b10dd21a55e4671e7dbc876edc010a22ae1a11
org.acegisecurity	acegi-security-cas	1.0.2		e7a8d60297d943a46ae58e7fd3abdd5343c5e579
org.acegisecurity	acegi-security-cas	1.0.3		c568c53f1e6810f3eba6bbff6502322756c1b587
org.acegisecurity	acegi-security-cas	1.0.4		9ab161d1b37458f6ccb7f409cda1832ca075d88f
org.acegisecurity	acegi-security-cas	1.0.5		3b04436043aece17dab33466ccd79060e91ed7da
org.acegisecurity	acegi-security-cas	1.0.6		25b9f109084ea9950f1edd09d0638ac86fb384a1
org.acegisecurity	acegi-security-cas	1.0.7		6c9d155e8c8a1206958a27bed7fe376a8afee5ed
org.anyline	anyline-data-jdbc-sinodb	8.6.3-20230601		c08aa51159e0bbc2c2b9617503959745e6185726
org.anyline	anyline-data-jdbc-sinodb	8.6.3-20230603		6fbe5c749bcd863804e1e3af1f4f94490762b9c8
org.anyline	anyline-data-jdbc-sinodb	8.6.3-20230606		ead51574d67e17d6d530f4a3690e870fa0dc19dc
org.anyline	anyline-data-jdbc-sinodb	8.6.3-20230611		4d19348056dcfb4247d33ded9f0e4bbac3770d0e
org.anyline	anyline-data-jdbc-sinodb	8.6.3-20230615		d21bd6d64676129652aa70c4e8f26d9c9c1f22c8
org.anyline	anyline-data-jdbc-sinodb	8.6.3-20230616		4435dde7f62999f1305e2ddec8297453f0dfddf0
org.anyline	anyline-data-jdbc-sinodb	8.6.3-20230619		fb3f56aa2123ecbee0360965dc7380ba2728a7ab
org.anyline	anyline-data-jdbc-sinodb	8.6.3-20230621		b92f947518de59c61699ad0c25301069abeb5d44
org.anyline	anyline-data-jdbc-sinodb	8.6.3-20230625		6754ed189230558804862cde11a1537750e80f1e
org.anyline	anyline-data-jdbc-sinodb	8.6.3-20230627		c3f41eec5db8868d14de77bd469185c697daf664
org.anyline	anyline-data-jdbc-sinodb	8.6.3-20230628		9380a6bf7f2b5055de9184491e1450417e2b98cd
org.anyline	anyline-data-jdbc-sinodb	8.6.3-20230630		c982dc2c8335b27a2b52ad854c7237f5c9815585
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230703		e4c195b97e15db6d0397538f63098466da48671f
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230705		23c0c8f8cb86cd0923c6c2e9a9ca329041c98301
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230707		c6a1db5d0a15dd918ca0ad9ce2057ee1923ad538
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230708		4089a1a8b9ca6aa5ba29be1f8d86eb5118c3be35
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230710		1c4af98e6190646f1d0c3232da1d5c7ca0aef3d9
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230715		74bdec74317ef34c39aec243b2af4356d29cbcb3
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230717		50ded9cae2735127d44e081f55231bae4f256ca0
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230719		cf236f4b87b50bbd6eb1cc177a4608d6e321aa27
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230720		8984f34c9f202d2e5e15ea39da3ebfbfccdeb46b
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230721		cae94242ac694ad26d849fb95d8f27d4fa512070
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230725		cc1a40116b961112a59401a111c6257bdbdb483c
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230729		2aa4928b9ed9adb9fa85876e144c58d7d2c6c3e7
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230812		e05ad0305c5b98b743d560db00af226ca4c7d636
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230815		e2c499a2568c2a3cc4b3047743150cc6cfaaac9e
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230818		6f2074f0f216e83d6225137e0afb975e92e344cf
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230825		9eb43bfc03074f7fd7a759deb8792f02d971c462
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230903		63301fe3bbe7b11618bdd7b037b3716c3707b0c8
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230905		aad8903b09aa7362bf9a329b3fcf6e8d40486b49
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230916		20df27f76eda8f9d3e2070e1dd09290f848fd578
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230917		938c922e8af4849508abcb2766d54069761dfd5d
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230918		1e7143e2e425f2f4de5f48c2b8ba2f74180c1578
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230919		07c58dd0e414b857698880c9664af343d6774a8c
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230920		0ccc868ab738c3479acb73cd3b9b412110fb2a52
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230922		2948bc9f4998c4b358526031b0fdb8926483fbb6
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20230927		e387818a193951242e11d3c3a7065dd66e26173f
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20231001		7a8fd5b66029b7507fed6e77831d824f2f9be36a
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20231010		2a51e77bc0b7cb2dc36888b7538560f185101e72
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20231011		5d868037e4ea12e9938eac2575fd8b987ec0f89e
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20231013		d581feec2cf64acbcbeb0d1ff4ee6103aab05659
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20231020		d117047ea8989c9e167d2c599a633c391575b020
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20231021		6d2e4f564ea054dacfbe8ae44ad781e6aec16a26
org.anyline	anyline-data-jdbc-sinodb	8.6.5-20231023		2c95ef4ef9797a8025b97ce480f087b57a69ed41
org.anyline	anyline-data-jdbc-sinodb	8.6.5-jdk17-20230712		e5ea5ce2f14e5ae860f9a259e7b29a04d48e9087
org.anyline	anyline-data-jdbc-sinodb	8.6.5-jdk17-20230718		e91ad1dc6d97b9b015d39b1875cd3132f939edec
org.anyline	anyline-data-jdbc-sinodb	8.6.5-jdk17-20230720		a1ca38aa09d0b92206047d4712f48e3968b5ce85
org.anyline	anyline-data-jdbc-sinodb	8.6.5-jdk17-20230721		e955e9384e3e5f1d3cf1f6e1f75a1b5e89b76377
org.anyline	anyline-data-jdbc-sinodb	8.6.5-jdk17-20230722		f4155d216c64f6cd8f146bab3b0538694c9e9e29
org.anyline	anyline-data-jdbc-sinodb	8.6.5-jdk17-20230723		1b66ffec6248ba992dbf4177610199dd21f7039d
org.anyline	anyline-data-jdbc-sinodb	8.6.5-jdk17-20230725		23108b38706c756d4e2cd4aa23aa105dc0570556
org.anyline	anyline-data-jdbc-sinodb	8.6.5-jdk17-20230812		4a0108d14aef71597ab627595e697c7b148bca2c
org.anyline	anyline-data-jdbc-sinodb	8.6.5-jdk17-20230815		32b1fda8418ef5df31a0edfc237f960d1616ba74
org.anyline	anyline-data-jdbc-sinodb	8.6.5-jdk17-20230818		38e18b217626c24d67eeefa7474bb69fcc138032
org.anyline	anyline-data-jdbc-sinodb	8.6.5-jdk17-20230825		f829946c085eeb708fcdaa83e3edd5286b432515
org.anyline	anyline-data-jdbc-sinodb	8.6.5-jdk17-20230903		3664ad81ada59230b32f7f34b15887b6c3dd857d
org.anyline	anyline-data-jdbc-sinodb	8.6.5-jdk17-20230917		ec212363d23547547bad13e20530e84da1f8e3d7
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20231105		2acdd7b1808d821e448d8d74a3388b0e111525a2
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20231107		47fb41956ffda63ae6eaf2fa4b0ed7fb2e82cbf6
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20231108		ed5f157423ca6c7e71625e1b5eb785854ba578b7
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20231111		1df45f78d31e4a150e388c5803f9cb68b2d07215
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20231117		7656bc59b16d1282d8ce21c44258bc7a444cd91c
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20231120		48bc215e50c87ce6eda013f23529440e5273c793
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20231130		7728239b794d256ec3f314918e2a636d892feebe
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20231207		865c25175942616db9692dcf613f3413d4f8791f
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20231209		39f03b69b7d0f7549b9320e385f999b507ada854
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20231210		e90a743083df3a4f3cc0b37dec57aac4c65590a2
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20231211		506be1da9d5a55554fc0c6ce4c89d1d82d5a6b8d
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20231212		4dbdcb4762031f293bfee8e5342d2b942493d0f2
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20231215		983fdc08a3ce20ae145dffc49e43e429521d4a0d
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20231221		6297061f4a381fb75e4908d2740af9db988b5f0c
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20231222		3ff6e11974ec2d27db2465114623b89595e351c1
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20231223		3c526fa178b5e89c1b941bb3331e2e2bd81f37cb
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240101		1315b7a601de74a5f515b2ad0bebe49207ea2eb6
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240103		19ba8a836ef179ec1059c1ec5cd3d8e666baa915
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240105		19ee1252f8a1039c782dd265ed44e59fbec8713d
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240108		1668675e53e8476c793a3ab4b885aa266415e55a
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240109		b566b5ced0ca653896a959d14c46886977996cc1
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240120		a874568d24dbdfc6d00bcefb6b78c6a99a39afaf
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240122		9e76d84102d788084e1890ed3dd426bd6ad07a7f
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240123		92c866bd4711b53530a00379ee2892edaa80806e
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240125		321f16444ae468b6bd22255b0a94633139b97f29
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240127		36efe4058ef6b90ed586bd9250eb71159b5841f6
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240131		bc1c4b2c99c6b3935d565c58be61a4aea235a843
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240202		5ca053777aa7b3b520890bc56540760fc80183ee
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240207		4e69dc35ad79d7e1968feb228ce67614613fda8e
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240218		b86983891df1feb538779c02cf3bc83ec61b8f75
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240222		68fa36b7907044588b3a8641345bc642b2664ffc
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240223		d92c96742482decc11ee59340aac0693c83667c4
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240301		fb1c4602ea958473ffe270eec8933afee949f64d
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240302		5e3e886a8b84a452fd41093675fb9433bba8d2d5
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240313		b23dde56af2e0954dc1b5b26b8c4d5f444fbe254
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240315		f122cf51eeb2ea73f3c723c317ca7117ce3da455
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240320		beaa380d07d144962f604f510c773a003764eb80
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240321		9cd45372af7555058b74f00254fe2868d3cc2e2b
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240323		14175beab2d34636adefde8ee25e55b447c6f557
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240325		4357ad4534da2ab24c599e85b63609d87a0439c1
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240327		86630d7be5ba6ed7d7d1109ff12c84de2ed5a10e
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240329		bc29cdefed54fe6ad91bd839b57ac05045646928
org.anyline	anyline-data-jdbc-sinodb	8.7.1-202404110		1e93274afc36b85d1d6e54e250902004165680ed
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240415		0d2451b231671e1d8724b373848ceb85c7207ade
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240416		26221d5ef76e6deb93573adb7113a213e813f9b0
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240419		c30d4d81345f70ad3f82c4a98f5624b6dc3917cf
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240505		2924a64ff4b883007ff6d78f3acd89ac97492235
org.anyline	anyline-data-jdbc-sinodb	8.7.1-20240508		17308c8c4c1553bbc915e4b182bf6e9198a53c31
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20231108		b4a77400ca8fdc7ca2575cb943657e43fa223851
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20231115		409e96d9ca75f9e9b6173046e1a52853af3fab9c
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20231209		830d7932fa4a4bf6d62bf9793c5ac134159dbc67
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20231210		ac715d3f2e6a7eaef982782e045ca90543e6e3d1
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20231215		c856617619f0e23f2839f20e91c094c63223735e
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20231222		bd5bfc62be15ecf82c7781197cb5bfbfead96166
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20231223		b11e6bbc095f6ce6e84adc2a68c78e49192984a4
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20232101		71d09422000b4e7669d532aa48c5d58c71f995d1
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20240101		2f1bd2632c380b5da7ef831a91b5adbd8c8c45e2
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20240105		766ea34212447e043f6ccd82c7778634f3bc1b7a
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20240109		76b3be09986b0e53d0acdf7914048538609a3601
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20240122		aabf55598b61fce47085c7598dc41dc4f372ecf7
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20240123		d365bd2f76c32fb624456731944a40714b647881
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20240125		fe556ec1bf5ab322811592e9af9ab23121e26263
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20240220		34684980bec7ae6ba02f71485d7cc5993f2b4eb3
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20240221		91b292ce342ef02925a69f597d8f8db7a57cf1c8
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20240301		f3f28000454156cfc9e227cc9f18959bfd225317
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20240321		dfd8382ec5e2c86c6b60dee8270407f79b45da4a
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20240329		5d5677f45d1d7df6759ce855ecaa5a8359cef389
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20240415		4291cf1e4c11d7be4c12a5660e152a674e64a921
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20240416		c2e6668e745eba6b7bbdd4b263179d1bc32919cd
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20240419		7cc98714265cfa7c72455c4da7b74a95e9f046a2
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20240505		299e3d359cc19c3dd3a4aa2a2578adcfd99a0650
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk17-20240508		737bde27478e951a81f0c3be8aa2711bfcf0fdb8
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk21-20231215		e1d061218ec4781535749ed3b4c64712735237aa
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk21-20231222		d185155f8c5a01e98d28ca7710dd7a986795ba84
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk21-20231223		f3be1d9721106ac41e3a5fa511e2c18c6fa49cdb
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk21-20240105		ad175d5af0b837ad123545faa0df86cf4b91a870
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk21-20240109		1efd89a7fea52acdc9ba5d126f982df914d432f9
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk21-20240122		f26794f383af86ee3e6a3e09c64649d5b41f1d2b
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk21-20240123		d8dee4d1ebfc774c52195bb121148187474938d4
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk21-20240125		0e0e5d4d918f127f391c3143bce3cb20c84c80b1
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk21-20240220		4ad2619136e1abd1df95def5f7c4291eabcdf1f9
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk21-20240221		ca003f1d56edecb68f98f8d3eb45274aded66bbb
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk21-20240301		6a61042967d73b08f5637b89794ff86b9a2b2a0a
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk21-20240321		56ba2b429e08775c1ad4b8612400a87813981b08
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk21-20240329		1f5e2795c17d82218426056b42f7c696bc5c312a
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk21-20240412		f232a4dc4e9b6ac7d903e9cd8ca70e8fec8bf6d2
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk21-20240415		a0aec780fc25ba91ab3d3a0ef5145d33a12ec32b
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk21-20240416		4c71c536dd653f32d40a3fad05ffa8b2f043aefc
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk21-20240425		dea2416ac6c7152e40a3cb6b5700b6c821aef300
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk21-20240426		0725247a90ee843334146f736c1ea272f2759fff
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk21-20240505		95cbee7769ed71823a7092b47f3be3e8543e7157
org.anyline	anyline-data-jdbc-sinodb	8.7.1-jdk21-20240508		369984bdc194232bbe870b59b9102794e524f2b4
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240411		a47fc12eb6cb8ef670832824e8e1be6f0943ec77
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240415		cfef3dee32e21d42d37d3c825cd2f52735a89859
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240416		a5df627a59dc769232f5e9767b9b253dfe469efb
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240423		8ca1b29e6fe8a12e536506b272b15e8ee04e3b85
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240430		c360dd2f6c429becb300805dff1d6805886b0e9f
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240501		da11088c18aec74063501425759fbe492659ca3a
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240505		83fc4a7588e2bdf25be1f9e2a8a9081eee4b7e63
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240506		de4bfbfe22379905230b340c2e3e41e795de5bfc
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240507		8da061b049f1c11d92690e48c664db99bbd21df4
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240508		99b1d37f60e2bae0283eafb3883ac20a3bb4cb1e
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240509		25f86a88a41c1da23a7636e2ae60f1d21c52b36b
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240511		7456375c2b5d77a333362fec7265a43df57e7efa
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240515		70e347b2d3f446d61bd32cd1dca4d2b20fe207fd
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240516		3880278d086b491dab70e833f86c86f7e0683efc
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240518		3df1b3b36706e7b2a734333a411547378d4d59a2
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240520		de20afeb837358fa7472dd76f26c4f9066c26902
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240521		8c97ff1cc446f134a2db60671142869f5b7d17e6
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240522		6bf281ec8d61f4b12792d6cb7b2738e192d8fdb0
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240523		018a5577a09d0417541b5cf514e392e8e1c629ff
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240528		24cfe4a5b427aeed9efffa278e92e56b12760b92
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240529		add347ac23c27f2ae4b21ebc2eac1e22e42018d1
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240530		7cc6b89f2840a264ad3dfc99828fde048b1509e3
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240606		f1db8eed3f2f343a6487c8cfcfb1512a3b2d4c58
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240607		da0be6f521496a3b530451a75497f5458cf0eb2d
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240611		e2842d30d262971ce5c6ac06984c33036a3968d7
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240612		754d8b7e0985d4685d88f70ae85bc8d3f6fa8919
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240613		66044fd7b35aea8e4413aa9017cb163aa95e5ccd
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240616		3485bdf45f27af3690c6980ab96cc3c7ab9691b3
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240617		35042fd0f8741b03422cd2a555e98703165c7518
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240618		9fdbc734f3ec5f1fc8e0df31527a702ee0a3c12b
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240619		65ef7842e1c7ad0739b06a4fa676c37f0f94f1ca
org.anyline	anyline-data-jdbc-sinodb	8.7.2-20240620		cfe0683fe307770d7092c43da43cf255f66ac943
