com.aiuta	fashionsdk-configuration-defaults-images-android	4.1.0		N/A
io.seata	seata-core	1.2.0		dcbd967f6dc990d6573aad447377734c6d13bbc2
io.seata	seata-core	1.3.0		f3fecfb59ec8bed4c42ff836c7aa7abed23f2fde
io.seata	seata-core	1.4.0		27a96521631a3158e3d9432fdcf4bf197dabb8d3
io.seata	seata-core	1.4.1		d372048f6019e383d6e7eac7eb6791e60928de94
io.seata	seata-core	1.4.2		398a46da657d46515f227d0ff0eca3239fba7d69
io.seata	seata-core	1.5.0		ffd9dc6ffe92052644944fa5578c04009be3f7f9
io.seata	seata-core	1.5.1		202698b6603361a14d8143b5e16a1e3ac091b72a
io.seata	seata-core	1.5.1.1		850c6b3045adf4c7bc439077e1b6f3e50992b3a7
io.seata	seata-core	1.5.2		3e20d028d5413a0adce88d4ff480e938d5a8fc0f
io.seata	seata-core	1.6.0		dbdab5937326596a30f70700b9230d6d89141d79
io.seata	seata-core	1.6.0-RC1		2bc7f35633279beccf60da4fd0d132f8c0239bd1
io.seata	seata-core	1.6.1		32620102fd031825f48a908aeed39a0e0b44a717
io.seata	seata-core	1.7.0		9a3771f6a162eef5200d15be16f85e31353aea6e
io.seata	seata-core	1.7.0-native-rc2		fc202e7831db0e296dee2b7cd3c5d570d32f07cd
io.seata	seata-core	1.7.1		495345f773d1d59176415ca04586257f76daf08a
io.seata	seata-core	1.8.0		0e629e45125e4266cf095df38242a70f470f674b
io.seata	seata-core	2.0.0		aeacccbfc1d51893d753d877735d1dffa419e3ca
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-alpha10		7f21a338f68467932393d7ad1ac478900ad3e041
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-alpha11		de464430b363271dc72e1cd2374b7f637f38bd98
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-alpha12		d106a0263ae60e91fc634fccd668035641c1563d
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-alpha13		70df59f556af44d3d1ffd26a506641b581e75df6
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-alpha14		20e67f5ffae938d27b277f89490a1de2d09cb496
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-alpha15		79f80c279ea0b0eee285d386bf9580611146439c
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-alpha16		088edb44e8fbb7f93e5d40192e3a9b2aa8ae61c0
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-alpha17		5ca9db97e5a98367d5dfef136e41b77fc43f1155
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-alpha18		6e2e6357cd27c5b0a35d20ed3166e844504af6da
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-alpha19		649d73f0054d54c99926e8e5d6d8075212dd2d4b
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-alpha20		e7b3177aa512bbb96c8bd76a254c240cf37fc831
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-alpha21		fdefaa9b227a28771365fe92c0d2fde0c8a67d09
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-alpha22		5005d0ee7ee16df41c7cc1f11812ae77f6a41ff4
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-alpha23		7b7e9be8885f9f31b283f9eb71fc949ffa531797
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-alpha5		cb7207c54f0dec3349ab38beafce4ab0634de423
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-alpha6		292c95e3db17757f459196475c6115a160b02c42
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-alpha7		0a0b748c26d6acea5ec04520a8f13e8105994991
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-alpha8		dc15c32aba04d18f962d60c049a06be1947e153a
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-alpha9		e54a9af6c1adeb1daeda0066aacf57cd585b9952
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-beta1		7bf2e8d529bf4d92611580fcfd3f60f78e146d41
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-beta2		f31db9e5f86b52e0b7a7643682a553fecdc0011c
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-beta3		c5a4eaba529ebf0944c006400b13c6706219e20b
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0-beta4		91eeaacec439c680f249d0fe114939142024a90a
io.skullabs.kikaha	kikaha-cloud-consul	2.1.0.Final		2399d933d2abfe1e768e364568731be6dfcbab26
io.skullabs.kikaha	kikaha-cloud-consul	2.1.1.Final		af038f265a5d453f4adc86ad90be943c54b1dd5f
io.skullabs.kikaha	kikaha-cloud-consul	2.1.10.Final		63fb514d9d371dfbf58d2620a98efb1f68b45dd6
io.skullabs.kikaha	kikaha-cloud-consul	2.1.2.Final		fdfab159df00bb22d8b07b715de907f0e7e277a2
io.skullabs.kikaha	kikaha-cloud-consul	2.1.3.Final		2401b73c54b0c7dea30f6d6105c7662c541e47a6
io.skullabs.kikaha	kikaha-cloud-consul	2.1.4.Final		4ae13b814cb6adb61308b691470fc3e449820078
io.skullabs.kikaha	kikaha-cloud-consul	2.1.5.Final		9efcae2b874c999feecc41e1c06be2b56ebf39d7
io.skullabs.kikaha	kikaha-cloud-consul	2.1.6.Final		b10dc685225a14c066fbf5f0fd2ea4dd7b62afd2
io.skullabs.kikaha	kikaha-cloud-consul	2.1.7.Final		2d1fa817feefec4792f5163e03639561edb8db1b
io.skullabs.kikaha	kikaha-cloud-consul	2.1.8.Final		a40ee1f24e80993e2599231f8c56112e5ddafc06
io.skullabs.kikaha	kikaha-cloud-consul	2.1.9.Final		6c5715e617f07649fdad36eed8c9373a42a82a0e
monetdb	monetdb-java-lite	2.30		c3bd8cf2ab26910d523c202563ee227497a1d74e
monetdb	monetdb-java-lite	2.31		fdc6bcdcc95217fb8e88f89e884e27f5ebc4eb13
monetdb	monetdb-java-lite	2.32		9002c9b89dc8f77262e9e41daa31ab6a85bae884
monetdb	monetdb-java-lite	2.33		a8253ea8c607a037679d8316ed65021345dd8acf
monetdb	monetdb-java-lite	2.34		cc919b51985da2da0c88b1b91981bc4aab354876
monetdb	monetdb-java-lite	2.35		1b50f2c64e425420ee2e968dabfba985fcace8bf
monetdb	monetdb-java-lite	2.36		f4bd6431af8e2498ea4d0b35ff82afa5344dc131
monetdb	monetdb-java-lite	2.37		a001a03b2933100fa03c8b272b7b831806d1dc04
monetdb	monetdb-java-lite	2.38		d5bc1d8dafe74482581859628ac81d842bc5a3f2
monetdb	monetdb-java-lite	2.39		1e69ee42047a9f9f3e27e8b173e58edf9fec7a51
net.exoego	aws-sdk-scalajs-facade-resourcegroups_sjs0.6_2.13	0.24.0-v2-473-0		7aaf2a0c564cd57c640d1bea80fc26bf1214d047
net.exoego	aws-sdk-scalajs-facade-resourcegroups_sjs0.6_2.13	0.24.1-v2-473-0		5a3253996b5d586fa028802bc7751646279ad313
net.exoego	aws-sdk-scalajs-facade-resourcegroups_sjs0.6_2.13	0.24.2-v2-437-0		cf055f458bd9e7817a544167b81f091e947f3837
net.exoego	aws-sdk-scalajs-facade-resourcegroups_sjs0.6_2.13	0.25.0-v2-518-0		fd6913931cbc8cc768736b9344474897d559031f
net.exoego	aws-sdk-scalajs-facade-resourcegroups_sjs0.6_2.13	0.26.0-v2.524.0		802a40c564fcae41d400397e852ab7974ead45c2
net.exoego	aws-sdk-scalajs-facade-resourcegroups_sjs0.6_2.13	0.26.1-v2-524.0		da03308445d412277152f15ab3f1c5e65e8c5764
net.exoego	aws-sdk-scalajs-facade-resourcegroups_sjs0.6_2.13	0.26.1-v2.524.0		116a5cbbfb09437da6d0814e432df9bd8fd14b84
net.exoego	aws-sdk-scalajs-facade-resourcegroups_sjs0.6_2.13	0.27.0-v2.571.0		a437884c869343f03b64b25eadfc7f24564c500c
net.exoego	aws-sdk-scalajs-facade-resourcegroups_sjs0.6_2.13	0.28.0-v2.596.0		e1c8495304ff1e81cc3f9c7cf4e4af739e28a1c5
net.exoego	aws-sdk-scalajs-facade-resourcegroups_sjs0.6_2.13	0.29.0-v2.624.0		6d677676f5569acb6fcc2e20c4e13e9db179fa4f
net.exoego	aws-sdk-scalajs-facade-resourcegroups_sjs0.6_2.13	0.30.0-v2.715.0		67c4de2acc2599102fd285f4e944330077d0e8be
net.liftweb	lift-archetype-jpa-blank-single_2.7.7	2.1		71b10a782b69c0f0a8fd24f2c5896a5d9d9dae54
net.liftweb	lift-archetype-jpa-blank-single_2.7.7	2.1-M1		fdb5dddd232e97cb05498285a5c7268dc70d647d
net.liftweb	lift-archetype-jpa-blank-single_2.7.7	2.1-RC1		7dfe9a53b3a8474ba20f2295eedfb1fb9dc285f1
net.liftweb	lift-archetype-jpa-blank-single_2.7.7	2.1-RC2		3e6d94714f231705d604080fa4faaa060680e5b6
net.liftweb	lift-archetype-jpa-blank-single_2.7.7	2.1-RC3		c7fdb75f917d88d83d8d0db4f1a74dae13a32f11
net.liftweb	lift-archetype-jpa-blank-single_2.7.7	2.2		cb3c2d6110a54ae99a56f82c7ca3e43082b8a55f
net.liftweb	lift-archetype-jpa-blank-single_2.7.7	2.2-M1		bf2b335e9fea0a22ab9fd8ad218c516bd04546e9
net.liftweb	lift-archetype-jpa-blank-single_2.7.7	2.2-RC2		9bb00e613022e04187eb6e1b643f251fdc1d92ef
net.liftweb	lift-archetype-jpa-blank-single_2.7.7	2.2-RC3		04d9ac59f6c99d0eadbd8d473de710b6cd7d32ae
net.liftweb	lift-archetype-jpa-blank-single_2.7.7	2.2-RC4		2ea468c5c3da91ef730706624326a2977f4c38b5
net.liftweb	lift-archetype-jpa-blank-single_2.7.7	2.2-RC5		c0e1dd7c5dcd5f534c6f84a5f45d0c980da4c6c5
net.liftweb	lift-archetype-jpa-blank-single_2.7.7	2.2-RC6		fc3ee81edb331669146d379e7a18392219e8a277
net.sansa-stack.thirdparty.it.unibz.inf.ontop	ontop-mapping-sql-owlapi	4.3.0-1		b7a91062d6ea6b30838ad1b27da39bbc2f4c4fb7
net.sansa-stack.thirdparty.it.unibz.inf.ontop	ontop-mapping-sql-owlapi	4.3.0-2		58c3bc401ef32be25641608f95befce18caa9fd0
net.sf.prefixedproperties	prefixedproperties	1.1.1		9711f992f96110e1f9d3609838f746b389933b2b
net.sf.prefixedproperties	prefixedproperties	1.1.2		f1e2a1ac4a4f358ea8507b0ddaf9984b102b8756
net.sf.prefixedproperties	prefixedproperties	1.1.3		51960348a286aedf688d873992c8ec212e95967a
net.sf.prefixedproperties	prefixedproperties	2.0.0		c653ecbca00bbf1d82a291706c50526fd98a121c
net.sf.prefixedproperties	prefixedproperties	2.1.0		0269516182b9868211f051a78e36e38235f21098
net.sf.prefixedproperties	prefixedproperties	3.0.0		N/A
org.apache.linkis	linkis-cs-engine-support	1.0.3		a9c23cee47029c5ff0e02fc81027e1ef999d324f
org.apache.linkis	linkis-cs-engine-support	1.1.0		8c9f5d8dff206001ad99453dcc26e003d33d3add
org.apache.shardingsphere	shardingsphere-sql-parser-distsql-parser	5.4.0		214eda26a3615bf7815ee5e272519bcd47ba5c80
org.apache.shardingsphere	shardingsphere-sql-parser-distsql-parser	5.4.1		8f6a9000588cc719ce0a5ac04cb5e3bfe7058ec9
org.apache.shardingsphere	shardingsphere-sql-parser-distsql-parser	5.5.0		f9d969802ff0eb5051fcbc8534308d4d65401e5f
org.apache.shardingsphere	shardingsphere-sql-parser-distsql-parser	5.5.1		c5efbe555b1fab5fbe9694e1b48e5c92e83198dc
org.apache.shardingsphere	shardingsphere-sql-parser-distsql-parser	5.5.2		4d9468f4ef76eb6cb71c5e7966d6b6ab2c325aea
org.cloudsimplus	cloudsimplus-automation	8.0.0		c31fef7dbd7942fbb2125fd5c5c429eb0e9b9d52
org.cloudsimplus	cloudsimplus-automation	8.0.0	with-dependencies	d458de3c8848e6ec3eda3bb0be132417592f658e
org.fugerit.java	fj-doc-quickstart-a-basic	0.3.9.5-b2		56fb09ddd3f98df1c33a968c465230cab5e7ef28
org.fugerit.java	fj-doc-quickstart-a-basic	0.3.9.5-b3		83dd9447573cc9c9291b50e1f09a3dbceabf1900
org.fugerit.java	fj-doc-quickstart-a-basic	0.3.9.5-b4		e0186e77cda009384c8386f3862f7a3945f72b64
org.fugerit.java	fj-doc-quickstart-a-basic	0.5.0		c50d995de9dfa26ac82361d0d9ac34c5f01677af
org.fugerit.java	fj-doc-quickstart-a-basic	0.8.9		5a58e568f5b9a547f172935b73e3ddea12d2669c
org.jdmp	jdmp	0.3.0		N/A
org.krproject.ocean.vitamins	vitamins-batch-api	2.5.0		c6a212620a0baeb0e58428d7652f414a5df1fc15
org.krproject.ocean.vitamins	vitamins-batch-api	2.5.2		4d30424a9f94561aaf0bb1ed3226ed4ea269930b
org.macrocloud	kernel-storm	1.0.3-RELEASE		af7c92f3dc368c85983e8c19cadb53b2b816252d
org.macrocloud	kernel-storm	1.0.4-RELEASE		050d2aaaf5496150700ba24d621e708cd645051b
org.macrocloud	kernel-storm	1.0.5-RELEASE		343bc80ef45d1ce53c58178700aaa3de11800439
org.macrocloud	kernel-storm	1.0.6-RELEASE		2c3a899c2eb302e8c136992ff40e49f73071ac0c
org.macrocloud	kernel-storm	1.0.7-RELEASE		3ca2209b093af5196c8250626de98a8584b71e32
org.macrocloud	kernel-storm	1.0.8-RELEASE		e1f353ca4025dc70b4a0b88c7e5c806e53459c3c
org.meteogroup	point-compression	1.0		9dcacb9b3715028100ca6b39f8d41f0856d79aeb
org.mvnpm	notyf	3.10.0		76b97903da07d7baae4c213bb41b4dfe75ef400a
org.mvnpm.at.mapbox	vector-tile	1.3.1		f8f45a1a74a3b4a2e73825b034c71289c35c2b0e
org.mvnpm.at.mapbox	vector-tile	2.0.3		beb7bd46d53daad84439fed84d34fb617d72adf2
org.netbeans.external	org.eclipse.tm4e.core_0.2.0.201809031154	RELEASE110		041cfb536da85bcb9dbdf2e465bc952d40704863
org.netbeans.external	org.eclipse.tm4e.core_0.2.0.201809031154	RELEASE120		041cfb536da85bcb9dbdf2e465bc952d40704863
org.netbeans.external	org.eclipse.tm4e.core_0.2.0.201809031154	RELEASE120-1		041cfb536da85bcb9dbdf2e465bc952d40704863
org.netbeans.external	org.eclipse.tm4e.core_0.2.0.201809031154	RELEASE120-u1		041cfb536da85bcb9dbdf2e465bc952d40704863
org.netbeans.external	org.eclipse.tm4e.core_0.2.0.201809031154	RELEASE121		041cfb536da85bcb9dbdf2e465bc952d40704863
org.netbeans.external	org.eclipse.tm4e.core_0.2.0.201809031154	RELEASE122		041cfb536da85bcb9dbdf2e465bc952d40704863
org.netbeans.external	org.eclipse.tm4e.core_0.2.0.201809031154	RELEASE123		041cfb536da85bcb9dbdf2e465bc952d40704863
org.opendaylight.alto.core	alto-service-model-base-api	0.2.0-Beryllium		53498ed13d54ff872174bbf0970a6cca2f81d205
org.opendaylight.alto.core	alto-service-model-base-api	0.2.1-Beryllium-SR1		498a7d5a7829c4f99b31ecb2a02a42c7a046d76f
org.opendaylight.alto.core	alto-service-model-base-api	0.2.2-Beryllium-SR2		5b63205ed1ad7ddac590d531e08d3dc5f6138d79
org.opendaylight.alto.core	alto-service-model-base-api	0.2.3-Beryllium-SR3		32ba525afe9eddd9d875b15c0fd4a1a043f97647
org.opendaylight.alto.core	alto-service-model-base-api	0.2.4-Beryllium-SR4		f800edee11a537edc15b451f1058083b4a951be4
org.opendaylight.alto.core	alto-service-model-base-api	0.3.0-Boron		c88dd3edb082f12a0b6caa9668186840cb103cbd
org.opendaylight.alto.core	alto-service-model-base-api	0.3.1-Boron-SR1		e2a962630b0e0123bce8ee5f02f1058d53c64b9a
org.opendaylight.alto.core	alto-service-model-base-api	0.3.2-Boron-SR2		287d0db2bd9808148d194ec571a0e1a927b6f9c8
org.opendaylight.alto.core	alto-service-model-base-api	0.3.3-Boron-SR3		f5ab4b0cb081dcec4d9648e60c1a43a8ade95c4d
org.opendaylight.alto.core	alto-service-model-base-api	0.3.4-Boron-SR4		d5684a55cb83bfd7390747231571104f3ca03507
org.opendaylight.alto.core	alto-service-model-base-api	0.4.0-Carbon		66868073d96be208033c33311789d03588feb822
org.opendaylight.alto.core	alto-service-model-base-api	0.4.1-Carbon		43bccbb86ba38b2c195cdc2a60e75340662fadea
org.opendaylight.alto.core	alto-service-model-base-api	0.4.2-Carbon		17e2e323a93acc3f2c66e58b2f8feb9c817ef6e7
org.opendaylight.alto.core	alto-service-model-base-api	0.4.3-Carbon		dfea61cf402befae2a501349d42d37e9f761018c
org.opendaylight.alto.core	alto-service-model-base-api	0.4.4-Carbon		386575a023ba03700eae5c104139db17953405f2
org.opendaylight.iotdm	iotdmcsitdist-features-agregator	0.3.0-Carbon		N/A
org.opendaylight.iotdm	iotdmcsitdist-features-agregator	0.3.1-Carbon		N/A
org.opendaylight.iotdm	iotdmcsitdist-features-agregator	0.3.2-Carbon		N/A
org.opendaylight.iotdm	iotdmcsitdist-features-agregator	0.3.3-Carbon		N/A
org.opendaylight.iotdm	iotdmcsitdist-features-agregator	0.3.4-Carbon		N/A
org.openlr	openlr-map-impl	2.0-beta2		3b7a9539047206c0b8cbf35c9abdf121a10a8eae
org.openlr	openlr-map-impl	2.0-beta3		ae45a0ead7252d7a4a88053c0ebe1577a21923d1
org.scalameta	fastparse_2.12	1.0.0		bf1719f2f742272ba4547d382d9f433bc4e87b7f
org.scalameta	fastparse_2.12	1.0.1		821b3be4b09dc00a1844178d6301f80006956304
org.scalameta	mtags_3.2.2-RC1-bin-20220909-eaa2889-NIGHTLY	0.11.8		eb160d11449870d073a21b9c20370ea1649690b9
org.sisioh	trinity-view-velocity_2.10	0.0.13		ed40e187a73dfeb1f04ac7e93bc4c17ca649b448
org.sisioh	trinity-view-velocity_2.10	0.0.14		60257c3bfd8fa523092b7971a5e6353475870985
org.sisioh	trinity-view-velocity_2.10	0.0.15		69ff98d0a9e2b00da8bdd4f6c1f171d1cf9bdaef
org.sisioh	trinity-view-velocity_2.10	0.0.16		a84c3ffdcbeedc3f0f7690c8413f57a3fdca6462
org.sisioh	trinity-view-velocity_2.10	0.0.17		b1abe29de75ec99d16d6c6a34b0eebb3bec31d1f
org.sisioh	trinity-view-velocity_2.10	0.0.18		b7f67e2fa77168ebcbc84b3fb76ae4b6e6403da5
org.sisioh	trinity-view-velocity_2.10	0.0.19		f355a954b176efb6db766c87772e15ef10377daa
org.tinygroup	net	0.0.12		fa20f66b854f115354d5d11bd6073187d76784cb
org.tinygroup	net	0.0.8		3edf0792e1903e4678856f0ae9fabb93b999faff
org.tinygroup	net	0.0.9		f515d057bc6eb351dbc782d37da5e1b117634572
org.webjars.bowergithub.dcodeio	long.js	4.0.0		793b4456b946c80f4438b3fd682135cabcbe4eb0
org.webjars.npm	oboe	2.1.3		4904acf53cb5aa1bbd16d1d17a167747303910d3
org.webjars.npm	oboe	2.1.4		1259fabac29c340a8846097b90a48c911d4a0870
org.webjars.npm	oboe	2.1.5		bd84627f371d975e15dfe3d88182d71d11290601
org.xipki	pkcs11-emulator	4.0.0		9927c8ed3bec138d0a64de3c291e5d2e79efb819
org.xwiki.commons	xwiki-commons-crypto-pkix	10.0		fe6601a1240318e366440a7ade63cdf53967bc49
org.xwiki.commons	xwiki-commons-crypto-pkix	10.1		85522e8699315d0968dd001410f305d73a060c5e
org.xwiki.commons	xwiki-commons-crypto-pkix	10.1-rc-1		7b7825db2e639b96397f9194e269dc180776217f
org.xwiki.commons	xwiki-commons-crypto-pkix	10.10		772d9c4224fa6d3d6b4652bcd6b798046046e859
org.xwiki.commons	xwiki-commons-crypto-pkix	10.10-rc-1		74afd0524623237238e5de71ef44ef54a64e2c07
org.xwiki.commons	xwiki-commons-crypto-pkix	10.11		7a9d6679e07f9ef66adc725a87f68b1204e21fa4
org.xwiki.commons	xwiki-commons-crypto-pkix	10.11-rc-1		e06f06bf6e1d465a8c0b63fbe8f17c0b9692f025
org.xwiki.commons	xwiki-commons-crypto-pkix	10.11.1		ad1f7d912d51ac64ece5505e14895594a503ff05
org.xwiki.commons	xwiki-commons-crypto-pkix	10.11.10		48a91c61f29a31cacbec3d6af00be792050c3cc1
org.xwiki.commons	xwiki-commons-crypto-pkix	10.11.11		b6727fc78e8ac16137b839ff960150fb06752b1f
org.xwiki.commons	xwiki-commons-crypto-pkix	10.11.2		bd6dc6ab902d7eeccee4463264afae8fc343d28d
org.xwiki.commons	xwiki-commons-crypto-pkix	10.11.3		4baafe51165313284c3458dbe773b26ba259846f
org.xwiki.commons	xwiki-commons-crypto-pkix	10.11.4		aa2e122641e4a5aacc40c0ca3c1dbf90626aa63d
org.xwiki.commons	xwiki-commons-crypto-pkix	10.11.5		ad907467af32b63f559105033dee4e259ee8a354
org.xwiki.commons	xwiki-commons-crypto-pkix	10.11.6		da8c57aa8c76861fe2b49e224eee0d5e2e293906
org.xwiki.commons	xwiki-commons-crypto-pkix	10.11.7		05537aad29df57d87423a54f73d62aaffba9b438
org.xwiki.commons	xwiki-commons-crypto-pkix	10.11.8		a3f7be5fafe0875b721afc97ceb0d3f6a3721119
org.xwiki.commons	xwiki-commons-crypto-pkix	10.11.9		492b26c7f688a6c0a46bc82727e233a52ac1dea4
org.xwiki.commons	xwiki-commons-crypto-pkix	10.2		bea8f260ebb4153cb2483b7cfb1c5a1ec90643f9
org.xwiki.commons	xwiki-commons-crypto-pkix	10.3		89430ca84d79cc5844fa62b93f5db3a87c2a1550
org.xwiki.commons	xwiki-commons-crypto-pkix	10.4		e4c41a338436172b731e13d69437e346bcd025b8
org.xwiki.commons	xwiki-commons-crypto-pkix	10.4-rc-1		84ea803920383b7d84a6fcf2ef02421609eee9f6
org.xwiki.commons	xwiki-commons-crypto-pkix	10.5		76a97a3d9a47272374b047982448e922226813c5
org.xwiki.commons	xwiki-commons-crypto-pkix	10.5-rc-1		9e7ec126a98715634a003bdb022f349ada0a7f65
org.xwiki.commons	xwiki-commons-crypto-pkix	10.6		363f4726ddf58fa35177ad0116cf56309cc536f7
org.xwiki.commons	xwiki-commons-crypto-pkix	10.6-rc-1		c2e43da63ff73b260ffc444d056998162489e163
org.xwiki.commons	xwiki-commons-crypto-pkix	10.6.1		720f7eca94d8aa223e7948fee6116f01d40d4996
org.xwiki.commons	xwiki-commons-crypto-pkix	10.7		c7dd198167d7726630ac5b0392b037827a4c8e8a
org.xwiki.commons	xwiki-commons-crypto-pkix	10.7-rc-1		4f4110cc14c0f71219dbb898d4ceed557b119002
org.xwiki.commons	xwiki-commons-crypto-pkix	10.7.1		f4f3308d55936a1ca43649c11576155330c34b6d
org.xwiki.commons	xwiki-commons-crypto-pkix	10.8		3b01b765c223a9aca6d6dcb3718c992c50430058
org.xwiki.commons	xwiki-commons-crypto-pkix	10.8-rc-1		88bc251e40a1c443a76ad2902b0ef9ed9caaca45
org.xwiki.commons	xwiki-commons-crypto-pkix	10.8.1		b0c018ba436387c120c5bf422578945243474826
org.xwiki.commons	xwiki-commons-crypto-pkix	10.8.2		41e4ffaa7d1766036a6fdab1c1ee8954e38a5381
org.xwiki.commons	xwiki-commons-crypto-pkix	10.8.3		5279fb7138cb51f322facbf9c786079dc1dc661a
org.xwiki.commons	xwiki-commons-crypto-pkix	10.9		725c9528fdfd9f6cbb5d583a7c672fb16e62e39f
org.xwiki.commons	xwiki-commons-crypto-pkix	11.0		74837ad1c9259360fd571c8c68490fe81899cf06
org.xwiki.commons	xwiki-commons-crypto-pkix	11.0.1		378dfc8a4c3109e763a03d0022366b0c143f21a8
org.xwiki.commons	xwiki-commons-crypto-pkix	11.0.2		320f4b96ced160315c9708e92e949381a71fb51a
org.xwiki.commons	xwiki-commons-crypto-pkix	11.0.3		1179a46675325af7b06f9d8fe4d3a887c6ce21a8
org.xwiki.commons	xwiki-commons-crypto-pkix	11.1		f9e0e320ba03d8411bf43881c78fea288933f3dd
org.xwiki.commons	xwiki-commons-crypto-pkix	11.1-rc-1		019b08a077ab5568fac03b960e6eeffbcd1be83e
org.xwiki.commons	xwiki-commons-crypto-pkix	11.10		5ce172ad3fae24ca0ac2d23f7148291574fe81ec
org.xwiki.commons	xwiki-commons-crypto-pkix	11.10.1		4e8a31876f9fe609e123d23ea9ea42b301ad13af
org.xwiki.commons	xwiki-commons-crypto-pkix	11.10.10		9c2f7e02e9a8cfc01c0e805e0c24057829bd80c0
org.xwiki.commons	xwiki-commons-crypto-pkix	11.10.11		52c8307b57ea29d36f3b2951313b52ea1ccb7858
org.xwiki.commons	xwiki-commons-crypto-pkix	11.10.12		9475b534efae9e6542c0adca63a515ee3fdb3892
org.xwiki.commons	xwiki-commons-crypto-pkix	11.10.13		1014d948e6d33edba4a841097559a303b992bd8a
org.xwiki.commons	xwiki-commons-crypto-pkix	11.10.2		823bd459f8ebf3b0a4dd2c953ec5c52985da2b95
org.xwiki.commons	xwiki-commons-crypto-pkix	11.10.3		09285f0e91a1f026034f24c9344ae9cf1ac9171e
org.xwiki.commons	xwiki-commons-crypto-pkix	11.10.4		468f7e69bb14f18fd0acb61030e3c630577a938d
org.xwiki.commons	xwiki-commons-crypto-pkix	11.10.5		bfc351f0376fc913dedb3f5ea50931d05a78f69c
org.xwiki.commons	xwiki-commons-crypto-pkix	11.10.6		b19f2c1339e0820f528928336f524f6b91a6e99b
org.xwiki.commons	xwiki-commons-crypto-pkix	11.10.7		d8123de2844ea37c05690f9e951aed1cac41bfaa
org.xwiki.commons	xwiki-commons-crypto-pkix	11.10.8		d6182cc305b22e64ea3255d765818bc4c21f278b
org.xwiki.commons	xwiki-commons-crypto-pkix	11.2		9f3f872d3f428287001bab4da14f875084e7c460
org.xwiki.commons	xwiki-commons-crypto-pkix	11.2-rc-1		a633f1744f978be3235af11c51ce0a9d668e17fd
org.xwiki.commons	xwiki-commons-crypto-pkix	11.3		4af6769c3c13fe01726e90452f8340d51fa4ccd4
org.xwiki.commons	xwiki-commons-crypto-pkix	11.3-rc-1		ba94f474799dea49e4e70e453988934033984c07
org.xwiki.commons	xwiki-commons-crypto-pkix	11.3.1		83a78b33c1e02a1b8de20c6b738230c8c578a23a
org.xwiki.commons	xwiki-commons-crypto-pkix	11.3.2		497a510af571a8272d9da2c12b92f72c0cc302ba
org.xwiki.commons	xwiki-commons-crypto-pkix	11.3.3		b2ef8ba2e1b4440acba131c286dfc7eb40c92595
org.xwiki.commons	xwiki-commons-crypto-pkix	11.3.4		c2e1e883a6a70a298ed832f5dc19b8caf77b0657
org.xwiki.commons	xwiki-commons-crypto-pkix	11.3.5		cf20766d84074163647198f2e8ac7d4199205448
org.xwiki.commons	xwiki-commons-crypto-pkix	11.3.6		35619ae1aa509be367b62d5d41b588721e10c375
org.xwiki.commons	xwiki-commons-crypto-pkix	11.3.7		fc3558094d279d5e5caa31132ba94ce8592bdcb0
org.xwiki.commons	xwiki-commons-crypto-pkix	11.4		6b1bdfc3308a0eed69ce6c953ab47faa742be2bd
org.xwiki.commons	xwiki-commons-crypto-pkix	11.4-rc-1		a6e7974682445af11a7d2229adfe06eeef3d3828
org.xwiki.commons	xwiki-commons-crypto-pkix	11.5		5ae45234ee0d83f28714524b7edea09e52c8c962
org.xwiki.commons	xwiki-commons-crypto-pkix	11.5-rc-1		7399a777d555a27186df65d9a2bd1d8fb8fa0c67
org.xwiki.commons	xwiki-commons-crypto-pkix	11.6		38a15edd9c0b16b20a1119f48700dc6e1269023d
org.xwiki.commons	xwiki-commons-crypto-pkix	11.6-rc-1		ef1500dbb838db4e26f109116d8c0cbb247c5a43
org.xwiki.commons	xwiki-commons-crypto-pkix	11.6.1		104aab54c96e23c1dce48213e5fce84ee5058f40
org.xwiki.commons	xwiki-commons-crypto-pkix	11.7		8f370cc4fbf396d8add725b4b9de9560dcd12083
